rgn_id,rgn_name,area_km2_from_shp,Shape_Area,area_km2_from_gArea,area_km2_from_layer,a_km2_from_cells
85,Ascension,324.024459973,326124751.955,326.124751954581,34.930030863206,327.25
86,Saint Helena,378.089189673,380251716.08,380.25171608033,39.2962847211067,380.25
88,Tristan da Cunha,983.511920723,985070008.85,985.070008849957,79.4658202137935,986.5
89,South Georgia and the South Sandwich Islands,6035.31760543,6020778601.63,6020.77860162912,818.2359729706,6022
90,Prince Edward Islands,748.203390698,747893804.175,747.893804175158,80.3390709853737,750.5
91,Crozet Islands,1377.47550641,1377069813.16,1377.06981315588,117.88885416332,1380.25
92,Amsterdam Island and Saint Paul Island,437.696129848,438393228.593,438.393228592622,38.4230339495266,439.25
93,Kerguelen Islands,7435.94916965,7428718979.52,7428.71897951981,1551.76662109792,7426.75
94,Heard and McDonald Islands,991.145517304,989309966.99,989.30996698983,96.0575848738164,989.75
95,Falkland Islands,13245.1362371,13224599531.1,13224.5995310714,2448.59516351074,13227
96,Sierra Leone,3737.31723608,3761554158.13,3761.5541581274,644.45906942615,3757.75
97,Liberia,3371.83023515,3394123480.83,3394.12348082998,457.583404307998,3393.5
98,Togo,274.92982332,276740143.082,276.740143082271,42.7892878074273,276
99,Benin,682.081775617,686568195.957,686.568195957268,100.423838731717,688.25
100,Republique du Congo,942.52086857,948794899.374,948.794899374388,142.339875767564,948.25
101,Namibia,8659.52443301,8699618231.96,8699.61823195535,1364.01770520819,8706.75
102,South Africa,16886.2512735,16935102312.4,16935.1023123699,2598.79429622252,16936
103,Sao Tome and Principe,1575.24669669,1585855772.57,1585.8557725673,162.424643513908,1589.25
104,Equatorial Guinea,3067.86322689,3088459436.07,3088.45943606785,369.385076378403,3085.75
105,Bouvet Island,259.313853185,258753839.973,258.753839973392,24.4510216042442,259
106,Ghana,3127.60930021,3148327829.48,3148.32782947795,462.822908937479,3152.25
107,Clipperton Island,159.408893595,160414576.666,160.414576665827,10.4790092589618,160
108,Bermuda,497.209045911,498646545.116,498.646545116263,63.7473063253509,498
110,Bahamas,37719.417987,37886357974,37886.3579740289,3947.09348754227,37885.25
111,Turks and Caicos Islands,3757.64073626,3776127845.98,3776.12784597549,361.525819434182,3768
112,Cuba,41768.6400641,41972818418.1,41972.8184181224,5594.91769351401,41988.5
113,Cayman Islands,1287.29108834,1294033251.87,1294.03325187091,156.311888112847,1295.5
114,Haiti,8262.26278973,8306306783.99,8306.30678398949,1336.07368051763,8309.75
115,Dominican Republic,7664.41217918,7705349193.74,7705.34919374184,1177.14204009004,7706.5
116,Puerto Rico and Virgin Islands of the United States,6230.52822347,6264352596.13,6264.35259612578,740.516654299966,6267.25
117,British Virgin Islands,1384.63254351,1392084887.62,1392.08488761652,126.621361879122,1392
118,Anguilla,841.261171716,845813157.938,845.813157938166,48.9020432084883,847
119,Saint Kitts and Nevis,737.153285574,741246934.009,741.246934009234,87.3250771580149,741
120,Antigua and Barbuda,1184.05342719,1190623436.08,1190.62343608264,146.706129625465,1194.5
121,Montserrat,339.465499339,341373625.844,341.373625844059,36.6765324063663,340
122,Saint Lucia,745.987403554,750434634.038,750.434634037674,107.409844904358,748.5
123,Dominica,818.056087917,822789019.14,822.789019140412,124.001609564381,821.75
124,Barbados,605.873159407,609531890.004,609.53189000419,82.085572528534,610.25
125,Grenada,1195.43768859,1202768631.4,1202.76863140048,123.128358792801,1201.25
126,Trinidad and Tobago,3453.06948623,3474760483.56,3474.7604835648,468.93566433854,3472.25
127,Saint Vincent and the Grenadines,1734.61791576,1745136238.23,1745.13623823322,158.931640427587,1746.25
129,Panama,19372.8303543,19497689749.5,19497.689749548,2726.28890887322,19502.75
130,Costa Rica,7258.43723991,7304649709.77,7304.64970977156,1170.1560339174,7305.75
131,Nicaragua,10149.7985236,10211099667.3,10211.0996673276,901.194796270714,10215.5
132,Colombia,17064.4318795,17174158907.9,17174.1589079493,2478.28568974446,17183.75
133,Honduras,8842.17097149,8893076225.37,8893.07622537208,929.138820961278,8877
134,El Salvador,1904.58643371,1916069341.91,1916.06934190823,282.933249991968,1911.5
135,Mexico,78189.615204,78541506292.1,78541.5062920435,12063.0861586082,78568.25
136,Guatemala,2160.44754688,2173144930.62,2173.14493062001,321.356283941495,2176.5
137,Ecuador,15705.3194596,15811027344.7,15811.0273446858,2281.80426613893,15809.5
138,Peru,16634.8661185,16737307842.6,16737.3078426317,2455.58116968338,16739.5
139,Venezuela,25730.4108656,25891782206.7,25891.7822066735,3752.3585654799,25886.5
140,Guadeloupe and Martinique,3775.39475694,3797121302.5,3797.12130250172,509.978450602807,3790.5
141,Faeroe Islands,2988.45218552,2977288980.04,2977.288980036,636.599812481929,2983.25
143,Iceland,20797.8732952,20707700150.5,20707.7001505148,4233.51974062056,20701.75
144,Jan Mayen,799.915026492,795696662.344,795.696662343898,123.128358792801,795.25
145,Greenland,171652.372025,170747824080,170747.82408034,50912.2664846658,170737.25
146,Pitcairn,699.973709128,703072207.554,703.072207554285,36.6765324063663,702.5
147,French Polynesia,44666.7614885,44916605624,44916.6056240434,3016.20816503783,44909.5
148,Line Group,2717.10096039,2735081519.05,2735.081519048,253.242723758243,2734.75
149,Jarvis Island,144.198960573,145170711.323,145.170711322521,4.36625385790074,143.25
150,Palmyra Atoll,1901.94197167,1914451310.47,1914.45131047033,77.7193186706333,1912
151,American Samoa,1334.14222091,1342084109.45,1342.08410944623,117.01560339174,1341.75
152,Samoa,2395.08803161,2409397683.01,2409.39768300697,329.215540885716,2409.5
153,Cook Islands,4137.23639752,4160859607.82,4160.85960782008,256.735726844564,4153.25
154,Niue,463.450842004,465908795.681,465.908795681,56.7613001527097,466.25
155,Tonga,7403.33599437,7441884615.39,7441.88461539144,512.598202917547,7434.5
156,Tokelau,942.872462524,948909269.22,948.909269219946,56.7613001527097,947.25
157,Phoenix Group,1502.03720351,1512069596.98,1512.06959698452,106.536594132778,1510.75
158,Howland Island and Baker Island,259.17971171,260926071.388,260.926071388402,4.36625385790074,261
159,Johnston Atoll,205.247248386,206400991.199,206.400991198591,6.11275540106104,206.25
161,Wallis and Futuna,972.524028926,978333877.38,978.333877380283,110.029597219099,975.75
162,New Zealand,49969.219326,50016634978.5,50016.6349784752,11009.9457280825,49999.25
163,United States,288637.325067,288441335192,288441.3351925,69569.2692194757,288518.5
164,Belize,8765.56753015,8814374756.13,8814.37475613084,734.403898898905,8815.5
166,Jamaica,3866.49187447,3887528394.57,3887.52839457239,572.852506156578,3886.75
167,Guyana,3144.66869132,3165201547.17,3165.2015471715,528.31671680599,3164.25
168,Suriname,2437.710328,2453767248.57,2453.76724857037,354.53981326154,2458.75
169,French Guiana,2797.69179202,2816248483.12,2816.24848311791,357.159565576281,2818.25
171,Brazil,80043.2232408,80500314358.3,80500.3143583744,13111.8603352759,80510.75
172,Argentina,31381.2758301,31385702278.2,31385.702278161,5152.17955232288,31391.25
173,Uruguay,4241.54609121,4251771602.01,4251.77160201114,670.656592573554,4251.25
174,Finland,29496.0629922,29389453698.5,29389.4536985033,5144.32029537866,29401.5
175,Denmark,17930.2456252,17886357801.7,17886.3578016956,3221.42209635917,17881
176,Germany,10824.4108008,10801584207.9,10801.5842079255,2089.6890963913,10804.75
177,Netherlands,6175.34171955,6164448231.69,6164.4482316928,1236.52309255749,6159
178,Poland,3478.26970342,3470791811.51,3470.79181150819,670.656592573554,3471.75
179,France,24085.3455316,24079029554.1,24079.0295540533,3651.0614759766,24071
180,United Kingdom,52845.5754851,52721138804.4,52721.1388043852,10321.8241200774,52700.5
181,Ireland,14626.3321768,14598818443.7,14598.8184436735,3078.20896982003,14602.25
182,Spain,21302.3471358,21326970519.6,21326.9705195661,3334.07144589301,21315
183,Portugal,5269.84589679,5277418614.19,5277.41861419252,933.505074819179,5270.75
184,Italy,36949.6872649,36988379425,36988.3794250427,5149.55980000814,36984.5
185,Monaco,20.8252146549,20831687.177,20.8316871770032,2.61975231474045,21
186,Montenegro,684.83482335,685300621.945,685.300621944603,164.171145057068,684.5
187,Croatia,14446.8589636,14451016866.1,14451.0168660711,2585.69553464882,14462.25
188,Slovenia,123.41708085,123402366.81,123.402366810144,27.9440246905648,123.25
189,Lithuania,853.580770227,851524611.609,851.524611609369,165.917646600228,849
190,Qatar,3058.98853268,3072004566.54,3072.00456654134,500.372692115425,3071.25
191,Iran,16092.1996927,16155188962.8,16155.1889628238,2471.29968357182,16170.25
192,Iraq,272.034943726,272955837.809,272.955837808638,71.6065632695722,272.75
193,Guinea Bissau,7918.98079855,7968128068.82,7968.12806881556,1221.67782944063,7968.75
194,Guinea,3305.16549559,3326073876.02,3326.07387602264,575.472258471318,3326
195,Ivory Coast,2949.53296923,2969115515.67,2969.11551566786,440.991639647975,2970.75
196,Nigeria,6093.42527717,6133793034.82,6133.7930348238,778.066437477913,6123
197,Cameroon,2943.68069798,2963340762.14,2963.34076213903,491.640184399624,2960.5
198,Gabon,5507.7098686,5544750388.76,5544.75038875884,883.729780839111,5549.5
199,Democratic Republic of the Congo,369.507120917,371944716.11,371.944716109617,48.9020432084883,371.5
200,Angola,9656.61555911,9716195699,9716.19569899841,1648.69745674332,9713.5
202,Tanzania,11306.8641148,11380592986.8,11380.5929867752,1737.7690354445,11384.75
203,India,40797.0787295,41023265518.2,41023.2655181479,6588.67707157222,41021.5
204,Bangladesh,8655.36350069,8697274828.2,8697.27482819829,1364.01770520819,8704.25
205,Myanmar,43825.736699,44084891480.1,44084.8914800754,4563.60853227786,44077.5
206,Malaysia,36154.2729108,36394534551.7,36394.5345517354,5163.53181235342,36421
207,Vietnam,28592.328725,28759828932.3,28759.8289322654,3738.38655313462,28751.25
208,Singapore,601.285920086,605333459.554,605.333459554233,104.790092589618,603
209,China,92113.5631991,92436743241.3,92436.7432413162,13717.023119981,92425.25
210,Japan,102033.939352,102272929893,102272.92989301,15917.615064363,102282.75
212,Kiribati,7863.44204337,7916340891.66,7916.34089165633,496.879689029105,7924.25
213,Antarctica,284897.731374,283389531095,283389.531094521,70549.0565851886,283374.75
214,Egypt,19732.3960396,19803618148.5,19803.6181484507,2759.47243819327,19809
215,Jordan,89.1671651104,89478857.8255,89.4788578255175,21.8312692895037,90
216,Indonesia,401786.659328,404458245218,404458.245217777,56160.5036218625,404364
218,Canada,624384.646221,621900529275,621900.529274681,163643.701591034,621887.75
219,Saint Pierre and Miquelon,896.018300557,895630845.025,895.630845025359,107.409844904358,895.5
220,Sint Maarten,154.940866819,155785699.967,155.785699967466,13.9720123452824,156.5
221,Northern Saint-Martin,641.631982616,645131269.309,645.131269308683,48.0287924369082,645.75
222,Sweden,33068.3207731,32959508067,32959.5080670305,6782.53874286302,32976.75
223,Norway,104871.586266,104355329791,104355.329790914,27009.646364974,104353.25
224,Chile,119587.372195,119547043850,119547.043850414,31957.4852367471,119571.5
227,Jersey,1178.09645391,1176980814.96,1176.98081495657,45.4090401221677,1176
228,Guernsey,867.209449973,866297922.649,866.297922649192,52.3950462948089,867
231,East Timor,3862.7296537,3887577869.69,3887.57786969054,576.345509242898,3894.75
232,Bosnia and Herzegovina,12.7566895056,12763058.511,12.7630585109621,10.4790092589618,12.75
237,Oecussi Ambeno,308.726920133,310701964.534,310.701964534169,45.4090401221677,311.5
244,Curacao,989.392860127,995467869.664,995.467869664488,116.14235262016,996.5
245,Bonaire,655.049296132,659070826.31,659.070826309705,91.6913310159156,656.75
247,Brunei,1000.85322719,1007502413.66,1007.50241366021,155.438637341267,1007
248,Saba,177.783672024,178762092.563,178.762092563077,9.60575848738164,179
249,Sint Eustatius,210.138735156,211299256.634,211.299256633627,15.7185138884427,211.25
250,Aruba,494.247380351,497265492.353,497.265492352588,55.8880493811295,494.25
272,"Pacific, Northwest",4.66395256809,4594971.24568,4.59497124569617,NA,4.5
