rgn_id,year,a_tot_3nm
14,2009,9384.75
14,2010,9384.75
14,2011,9384.75
14,2012,9384.75
14,2013,9384.75
14,2014,9384.75
14,2015,9384.75
15,2000,143774
15,2001,143774
15,2002,143774
15,2003,143774
15,2004,143774
15,2005,143774
15,2006,143774
15,2007,143774
15,2008,143774
15,2009,143774
15,2010,143774
15,2011,143774
15,2012,143774
15,2013,143774
15,2014,143774
15,2015,143774
16,2000,248383.5
16,2001,248383.5
16,2002,248383.5
16,2003,248383.5
16,2004,248383.5
16,2005,248383.5
16,2006,248383.5
16,2007,248383.5
16,2008,248383.5
16,2009,248383.5
16,2010,248383.5
16,2011,248383.5
16,2012,248383.5
16,2013,248383.5
16,2014,248383.5
16,2015,248383.5
17,2000,96966.75
17,2001,96966.75
17,2002,96966.75
17,2003,96966.75
17,2004,96966.75
17,2005,96966.75
17,2006,96966.75
17,2007,96966.75
17,2008,96966.75
17,2009,96966.75
17,2010,96966.75
17,2011,96966.75
17,2012,96966.75
17,2013,96966.75
17,2014,96966.75
17,2015,96966.75
18,2000,26032.75
18,2001,26032.75
18,2002,26032.75
18,2003,26032.75
18,2004,26032.75
18,2005,26032.75
18,2006,26032.75
18,2007,26032.75
18,2008,26032.75
18,2009,26032.75
18,2010,26032.75
18,2011,26032.75
18,2012,26032.75
18,2013,26032.75
18,2014,26032.75
18,2015,26032.75
19,2000,2414
19,2001,2414
19,2002,2414
19,2003,2414
19,2004,2414
19,2005,2414
19,2006,2414
19,2007,2414
19,2008,2414
19,2009,2414
19,2010,2414
19,2011,2414
19,2012,2414
19,2013,2414
19,2014,2414
19,2015,2414
20,2000,33405.25
20,2001,33405.25
20,2002,33405.25
20,2003,33405.25
20,2004,33405.25
20,2005,33405.25
20,2006,33405.25
20,2007,33405.25
20,2008,33405.25
20,2009,33405.25
20,2010,33405.25
20,2011,33405.25
20,2012,33405.25
20,2013,33405.25
20,2014,33405.25
20,2015,33405.25
21,2000,12125.25
21,2001,12125.25
21,2002,12125.25
21,2003,12125.25
21,2004,12125.25
21,2005,12125.25
21,2006,12125.25
21,2007,12125.25
21,2008,12125.25
21,2009,12125.25
21,2010,12125.25
21,2011,12125.25
21,2012,12125.25
21,2013,12125.25
21,2014,12125.25
21,2015,12125.25
24,2000,4555
24,2001,4555
24,2002,4555
24,2003,4555
24,2004,4555
24,2005,4555
24,2006,4555
24,2007,4555
24,2008,4555
24,2009,4555
24,2010,4555
24,2011,4555
24,2012,4555
24,2013,4555
24,2014,4555
24,2015,4555
25,2000,28757
25,2001,28757
25,2002,28757
25,2003,28757
25,2004,28757
25,2005,28757
25,2006,28757
25,2007,28757
25,2008,28757
25,2009,28757
25,2010,28757
25,2011,28757
25,2012,28757
25,2013,28757
25,2014,28757
25,2015,28757
26,2000,12472.75
26,2001,12472.75
26,2002,12472.75
26,2003,12472.75
26,2004,12472.75
26,2005,12472.75
26,2006,12472.75
26,2007,12472.75
26,2008,12472.75
26,2009,12472.75
26,2010,12472.75
26,2011,12472.75
26,2012,12472.75
26,2013,12472.75
26,2014,12472.75
26,2015,12472.75
28,2000,2498
28,2001,2498
28,2002,2498
28,2003,2498
28,2004,2498
28,2005,2498
28,2006,2498
28,2007,2498
28,2008,2498
28,2009,2498
28,2010,2498
28,2011,2498
28,2012,2498
28,2013,2498
28,2014,2498
28,2015,2498
29,2000,1003.75
29,2001,1003.75
29,2002,1003.75
29,2003,1003.75
29,2004,1003.75
29,2005,1003.75
29,2006,1003.75
29,2007,1003.75
29,2008,1003.75
29,2009,1003.75
29,2010,1003.75
29,2011,1003.75
29,2012,1003.75
29,2013,1003.75
29,2014,1003.75
29,2015,1003.75
30,2000,241
30,2001,241
30,2002,241
30,2003,241
30,2004,241
30,2005,241
30,2006,241
30,2007,241
30,2008,241
30,2009,241
30,2010,241
30,2011,241
30,2012,241
30,2013,241
30,2014,241
30,2015,241
31,2000,6663.25
31,2001,6663.25
31,2002,6663.25
31,2003,6663.25
31,2004,6663.25
31,2005,6663.25
31,2006,6663.25
31,2007,6663.25
31,2008,6663.25
31,2009,6663.25
31,2010,6663.25
31,2011,6663.25
31,2012,6663.25
31,2013,6663.25
31,2014,6663.25
31,2015,6663.25
32,2000,1226.25
32,2001,1226.25
32,2002,1226.25
32,2003,1226.25
32,2004,1226.25
32,2005,1226.25
32,2006,1226.25
32,2007,1226.25
32,2008,1226.25
32,2009,1226.25
32,2010,1226.25
32,2011,1226.25
32,2012,1226.25
32,2013,1226.25
32,2014,1226.25
32,2015,1226.25
33,2000,170.25
33,2001,170.25
33,2002,170.25
33,2003,170.25
33,2004,170.25
33,2005,170.25
33,2006,170.25
33,2007,170.25
33,2008,170.25
33,2009,170.25
33,2010,170.25
33,2011,170.25
33,2012,170.25
33,2013,170.25
33,2014,170.25
33,2015,170.25
34,2000,300
34,2001,300
34,2002,300
34,2003,300
34,2004,300
34,2005,300
34,2006,300
34,2007,300
34,2008,300
34,2009,300
34,2010,300
34,2011,300
34,2012,300
34,2013,300
34,2014,300
34,2015,300
35,2000,223.25
35,2001,223.25
35,2002,223.25
35,2003,223.25
35,2004,223.25
35,2005,223.25
35,2006,223.25
35,2007,223.25
35,2008,223.25
35,2009,223.25
35,2010,223.25
35,2011,223.25
35,2012,223.25
35,2013,223.25
35,2014,223.25
35,2015,223.25
36,2000,121.25
36,2001,121.25
36,2002,121.25
36,2003,121.25
36,2004,121.25
36,2005,121.25
36,2006,121.25
36,2007,121.25
36,2008,121.25
36,2009,121.25
36,2010,121.25
36,2011,121.25
36,2012,121.25
36,2013,121.25
36,2014,121.25
36,2015,121.25
37,2000,3488.25
37,2001,3488.25
37,2002,3488.25
37,2003,3488.25
37,2004,3488.25
37,2005,3488.25
37,2006,3488.25
37,2007,3488.25
37,2008,3488.25
37,2009,3488.25
37,2010,3488.25
37,2011,3488.25
37,2012,3488.25
37,2013,3488.25
37,2014,3488.25
37,2015,3488.25
38,2000,2706.5
38,2001,2706.5
38,2002,2706.5
38,2003,2706.5
38,2004,2706.5
38,2005,2706.5
38,2006,2706.5
38,2007,2706.5
38,2008,2706.5
38,2009,2706.5
38,2010,2706.5
38,2011,2706.5
38,2012,2706.5
38,2013,2706.5
38,2014,2706.5
38,2015,2706.5
39,2000,27296.25
39,2001,27296.25
39,2002,27296.25
39,2003,27296.25
39,2004,27296.25
39,2005,27296.25
39,2006,27296.25
39,2007,27296.25
39,2008,27296.25
39,2009,27296.25
39,2010,27296.25
39,2011,27296.25
39,2012,27296.25
39,2013,27296.25
39,2014,27296.25
39,2015,27296.25
40,2000,9502
40,2001,9502
40,2002,9502
40,2003,9502
40,2004,9502
40,2005,9502
40,2006,9502
40,2007,9502
40,2008,9502
40,2009,9502
40,2010,9502
40,2011,9502
40,2012,9502
40,2013,9502
40,2014,9502
40,2015,9502
41,2000,21159.25
41,2001,21159.25
41,2002,21159.25
41,2003,21159.25
41,2004,21159.25
41,2005,21159.25
41,2006,21159.25
41,2007,21159.25
41,2008,21159.25
41,2009,21159.25
41,2010,21159.25
41,2011,21159.25
41,2012,21159.25
41,2013,21159.25
41,2014,21159.25
41,2015,21159.25
42,2000,33696.75
42,2001,33696.75
42,2002,33696.75
42,2003,33696.75
42,2004,33696.75
42,2005,33696.75
42,2006,33696.75
42,2007,33696.75
42,2008,33696.75
42,2009,33696.75
42,2010,33696.75
42,2011,33696.75
42,2012,33696.75
42,2013,33696.75
42,2014,33696.75
42,2015,33696.75
43,2000,3587.5
43,2001,3587.5
43,2002,3587.5
43,2003,3587.5
43,2004,3587.5
43,2005,3587.5
43,2006,3587.5
43,2007,3587.5
43,2008,3587.5
43,2009,3587.5
43,2010,3587.5
43,2011,3587.5
43,2012,3587.5
43,2013,3587.5
43,2014,3587.5
43,2015,3587.5
44,2000,18400
44,2001,18400
44,2002,18400
44,2003,18400
44,2004,18400
44,2005,18400
44,2006,18400
44,2007,18400
44,2008,18400
44,2009,18400
44,2010,18400
44,2011,18400
44,2012,18400
44,2013,18400
44,2014,18400
44,2015,18400
45,2000,17905.25
45,2001,17905.25
45,2002,17905.25
45,2003,17905.25
45,2004,17905.25
45,2005,17905.25
45,2006,17905.25
45,2007,17905.25
45,2008,17905.25
45,2009,17905.25
45,2010,17905.25
45,2011,17905.25
45,2012,17905.25
45,2013,17905.25
45,2014,17905.25
45,2015,17905.25
46,2000,2011.75
46,2001,2011.75
46,2002,2011.75
46,2003,2011.75
46,2004,2011.75
46,2005,2011.75
46,2006,2011.75
46,2007,2011.75
46,2008,2011.75
46,2009,2011.75
46,2010,2011.75
46,2011,2011.75
46,2012,2011.75
46,2013,2011.75
46,2014,2011.75
46,2015,2011.75
47,2000,20370
47,2001,20370
47,2002,20370
47,2003,20370
47,2004,20370
47,2005,20370
47,2006,20370
47,2007,20370
47,2008,20370
47,2009,20370
47,2010,20370
47,2011,20370
47,2012,20370
47,2013,20370
47,2014,20370
47,2015,20370
48,2000,13952.75
48,2001,13952.75
48,2002,13952.75
48,2003,13952.75
48,2004,13952.75
48,2005,13952.75
48,2006,13952.75
48,2007,13952.75
48,2008,13952.75
48,2009,13952.75
48,2010,13952.75
48,2011,13952.75
48,2012,13952.75
48,2013,13952.75
48,2014,13952.75
48,2015,13952.75
49,2000,8048
49,2001,8048
49,2002,8048
49,2003,8048
49,2004,8048
49,2005,8048
49,2006,8048
49,2007,8048
49,2008,8048
49,2009,8048
49,2010,8048
49,2011,8048
49,2012,8048
49,2013,8048
49,2014,8048
49,2015,8048
50,2000,38538
50,2001,38538
50,2002,38538
50,2003,38538
50,2004,38538
50,2005,38538
50,2006,38538
50,2007,38538
50,2008,38538
50,2009,38538
50,2010,38538
50,2011,38538
50,2012,38538
50,2013,38538
50,2014,38538
50,2015,38538
51,2000,2394.5
51,2001,2394.5
51,2002,2394.5
51,2003,2394.5
51,2004,2394.5
51,2005,2394.5
51,2006,2394.5
51,2007,2394.5
51,2008,2394.5
51,2009,2394.5
51,2010,2394.5
51,2011,2394.5
51,2012,2394.5
51,2013,2394.5
51,2014,2394.5
51,2015,2394.5
52,2000,1672
52,2001,1672
52,2002,1672
52,2003,1672
52,2004,1672
52,2005,1672
52,2006,1672
52,2007,1672
52,2008,1672
52,2009,1672
52,2010,1672
52,2011,1672
52,2012,1672
52,2013,1672
52,2014,1672
52,2015,1672
53,2000,6842
53,2001,6842
53,2002,6842
53,2003,6842
53,2004,6842
53,2005,6842
53,2006,6842
53,2007,6842
53,2008,6842
53,2009,6842
53,2010,6842
53,2011,6842
53,2012,6842
53,2013,6842
53,2014,6842
53,2015,6842
54,2000,10360.5
54,2001,10360.5
54,2002,10360.5
54,2003,10360.5
54,2004,10360.5
54,2005,10360.5
54,2006,10360.5
54,2007,10360.5
54,2008,10360.5
54,2009,10360.5
54,2010,10360.5
54,2011,10360.5
54,2012,10360.5
54,2013,10360.5
54,2014,10360.5
54,2015,10360.5
55,2000,4823
55,2001,4823
55,2002,4823
55,2003,4823
55,2004,4823
55,2005,4823
55,2006,4823
55,2007,4823
55,2008,4823
55,2009,4823
55,2010,4823
55,2011,4823
55,2012,4823
55,2013,4823
55,2014,4823
55,2015,4823
56,2000,6299.25
56,2001,6299.25
56,2002,6299.25
56,2003,6299.25
56,2004,6299.25
56,2005,6299.25
56,2006,6299.25
56,2007,6299.25
56,2008,6299.25
56,2009,6299.25
56,2010,6299.25
56,2011,6299.25
56,2012,6299.25
56,2013,6299.25
56,2014,6299.25
56,2015,6299.25
57,2000,1956
57,2001,1956
57,2002,1956
57,2003,1956
57,2004,1956
57,2005,1956
57,2006,1956
57,2007,1956
57,2008,1956
57,2009,1956
57,2010,1956
57,2011,1956
57,2012,1956
57,2013,1956
57,2014,1956
57,2015,1956
58,2000,7243.75
58,2001,7243.75
58,2002,7243.75
58,2003,7243.75
58,2004,7243.75
58,2005,7243.75
58,2006,7243.75
58,2007,7243.75
58,2008,7243.75
58,2009,7243.75
58,2010,7243.75
58,2011,7243.75
58,2012,7243.75
58,2013,7243.75
58,2014,7243.75
58,2015,7243.75
59,2000,373
59,2001,373
59,2002,373
59,2003,373
59,2004,373
59,2005,373
59,2006,373
59,2007,373
59,2008,373
59,2009,373
59,2010,373
59,2011,373
59,2012,373
59,2013,373
59,2014,373
59,2015,373
60,2000,89.75
60,2001,89.75
60,2002,89.75
60,2003,89.75
60,2004,89.75
60,2005,89.75
60,2006,89.75
60,2007,89.75
60,2008,89.75
60,2009,89.75
60,2010,89.75
60,2011,89.75
60,2012,89.75
60,2013,89.75
60,2014,89.75
60,2015,89.75
61,2000,8486
61,2001,8486
61,2002,8486
61,2003,8486
61,2004,8486
61,2005,8486
61,2006,8486
61,2007,8486
61,2008,8486
61,2009,8486
61,2010,8486
61,2011,8486
61,2012,8486
61,2013,8486
61,2014,8486
61,2015,8486
62,2000,9974.5
62,2001,9974.5
62,2002,9974.5
62,2003,9974.5
62,2004,9974.5
62,2005,9974.5
62,2006,9974.5
62,2007,9974.5
62,2008,9974.5
62,2009,9974.5
62,2010,9974.5
62,2011,9974.5
62,2012,9974.5
62,2013,9974.5
62,2014,9974.5
62,2015,9974.5
63,2000,5911.5
63,2001,5911.5
63,2002,5911.5
63,2003,5911.5
63,2004,5911.5
63,2005,5911.5
63,2006,5911.5
63,2007,5911.5
63,2008,5911.5
63,2009,5911.5
63,2010,5911.5
63,2011,5911.5
63,2012,5911.5
63,2013,5911.5
63,2014,5911.5
63,2015,5911.5
64,2000,4995.5
64,2001,4995.5
64,2002,4995.5
64,2003,4995.5
64,2004,4995.5
64,2005,4995.5
64,2006,4995.5
64,2007,4995.5
64,2008,4995.5
64,2009,4995.5
64,2010,4995.5
64,2011,4995.5
64,2012,4995.5
64,2013,4995.5
64,2014,4995.5
64,2015,4995.5
65,2000,1121
65,2001,1121
65,2002,1121
65,2003,1121
65,2004,1121
65,2005,1121
65,2006,1121
65,2007,1121
65,2008,1121
65,2009,1121
65,2010,1121
65,2011,1121
65,2012,1121
65,2013,1121
65,2014,1121
65,2015,1121
66,2000,3278.75
66,2001,3278.75
66,2002,3278.75
66,2003,3278.75
66,2004,3278.75
66,2005,3278.75
66,2006,3278.75
66,2007,3278.75
66,2008,3278.75
66,2009,3278.75
66,2010,3278.75
66,2011,3278.75
66,2012,3278.75
66,2013,3278.75
66,2014,3278.75
66,2015,3278.75
67,2000,10128.5
67,2001,10128.5
67,2002,10128.5
67,2003,10128.5
67,2004,10128.5
67,2005,10128.5
67,2006,10128.5
67,2007,10128.5
67,2008,10128.5
67,2009,10128.5
67,2010,10128.5
67,2011,10128.5
67,2012,10128.5
67,2013,10128.5
67,2014,10128.5
67,2015,10128.5
68,2000,778.75
68,2001,778.75
68,2002,778.75
68,2003,778.75
68,2004,778.75
68,2005,778.75
68,2006,778.75
68,2007,778.75
68,2008,778.75
68,2009,778.75
68,2010,778.75
68,2011,778.75
68,2012,778.75
68,2013,778.75
68,2014,778.75
68,2015,778.75
69,2000,2816
69,2001,2816
69,2002,2816
69,2003,2816
69,2004,2816
69,2005,2816
69,2006,2816
69,2007,2816
69,2008,2816
69,2009,2816
69,2010,2816
69,2011,2816
69,2012,2816
69,2013,2816
69,2014,2816
69,2015,2816
70,2000,9684
70,2001,9684
70,2002,9684
70,2003,9684
70,2004,9684
70,2005,9684
70,2006,9684
70,2007,9684
70,2008,9684
70,2009,9684
70,2010,9684
70,2011,9684
70,2012,9684
70,2013,9684
70,2014,9684
70,2015,9684
71,2000,1832
71,2001,1832
71,2002,1832
71,2003,1832
71,2004,1832
71,2005,1832
71,2006,1832
71,2007,1832
71,2008,1832
71,2009,1832
71,2010,1832
71,2011,1832
71,2012,1832
71,2013,1832
71,2014,1832
71,2015,1832
72,2000,1930.5
72,2001,1930.5
72,2002,1930.5
72,2003,1930.5
72,2004,1930.5
72,2005,1930.5
72,2006,1930.5
72,2007,1930.5
72,2008,1930.5
72,2009,1930.5
72,2010,1930.5
72,2011,1930.5
72,2012,1930.5
72,2013,1930.5
72,2014,1930.5
72,2015,1930.5
73,2000,374020.25
73,2001,374020.25
73,2002,374020.25
73,2003,374020.25
73,2004,374020.25
73,2005,374020.25
73,2006,374020.25
73,2007,374020.25
73,2008,374020.25
73,2009,374020.25
73,2010,374020.25
73,2011,374020.25
73,2012,374020.25
73,2013,374020.25
73,2014,374020.25
73,2015,374020.25
74,2000,1708.25
74,2001,1708.25
74,2002,1708.25
74,2003,1708.25
74,2004,1708.25
74,2005,1708.25
74,2006,1708.25
74,2007,1708.25
74,2008,1708.25
74,2009,1708.25
74,2010,1708.25
74,2011,1708.25
74,2012,1708.25
74,2013,1708.25
74,2014,1708.25
74,2015,1708.25
75,2000,15343.75
75,2001,15343.75
75,2002,15343.75
75,2003,15343.75
75,2004,15343.75
75,2005,15343.75
75,2006,15343.75
75,2007,15343.75
75,2008,15343.75
75,2009,15343.75
75,2010,15343.75
75,2011,15343.75
75,2012,15343.75
75,2013,15343.75
75,2014,15343.75
75,2015,15343.75
76,2000,30210.5
76,2001,30210.5
76,2002,30210.5
76,2003,30210.5
76,2004,30210.5
76,2005,30210.5
76,2006,30210.5
76,2007,30210.5
76,2008,30210.5
76,2009,30210.5
76,2010,30210.5
76,2011,30210.5
76,2012,30210.5
76,2013,30210.5
76,2014,30210.5
76,2015,30210.5
77,2000,1040.75
77,2001,1040.75
77,2002,1040.75
77,2003,1040.75
77,2004,1040.75
77,2005,1040.75
77,2006,1040.75
77,2007,1040.75
77,2008,1040.75
77,2009,1040.75
77,2010,1040.75
77,2011,1040.75
77,2012,1040.75
77,2013,1040.75
77,2014,1040.75
77,2015,1040.75
78,2000,1319.25
78,2001,1319.25
78,2002,1319.25
78,2003,1319.25
78,2004,1319.25
78,2005,1319.25
78,2006,1319.25
78,2007,1319.25
78,2008,1319.25
78,2009,1319.25
78,2010,1319.25
78,2011,1319.25
78,2012,1319.25
78,2013,1319.25
78,2014,1319.25
78,2015,1319.25
79,2000,1294.75
79,2001,1294.75
79,2002,1294.75
79,2003,1294.75
79,2004,1294.75
79,2005,1294.75
79,2006,1294.75
79,2007,1294.75
79,2008,1294.75
79,2009,1294.75
79,2010,1294.75
79,2011,1294.75
79,2012,1294.75
79,2013,1294.75
79,2014,1294.75
79,2015,1294.75
80,2000,64237.75
80,2001,64237.75
80,2002,64237.75
80,2003,64237.75
80,2004,64237.75
80,2005,64237.75
80,2006,64237.75
80,2007,64237.75
80,2008,64237.75
80,2009,64237.75
80,2010,64237.75
80,2011,64237.75
80,2012,64237.75
80,2013,64237.75
80,2014,64237.75
80,2015,64237.75
81,2000,3756.5
81,2001,3756.5
81,2002,3756.5
81,2003,3756.5
81,2004,3756.5
81,2005,3756.5
81,2006,3756.5
81,2007,3756.5
81,2008,3756.5
81,2009,3756.5
81,2010,3756.5
81,2011,3756.5
81,2012,3756.5
81,2013,3756.5
81,2014,3756.5
81,2015,3756.5
82,2000,2186.25
82,2001,2186.25
82,2002,2186.25
82,2003,2186.25
82,2004,2186.25
82,2005,2186.25
82,2006,2186.25
82,2007,2186.25
82,2008,2186.25
82,2009,2186.25
82,2010,2186.25
82,2011,2186.25
82,2012,2186.25
82,2013,2186.25
82,2014,2186.25
82,2015,2186.25
84,2000,7325.5
84,2001,7325.5
84,2002,7325.5
84,2003,7325.5
84,2004,7325.5
84,2005,7325.5
84,2006,7325.5
84,2007,7325.5
84,2008,7325.5
84,2009,7325.5
84,2010,7325.5
84,2011,7325.5
84,2012,7325.5
84,2013,7325.5
84,2014,7325.5
84,2015,7325.5
85,2000,327.25
85,2001,327.25
85,2002,327.25
85,2003,327.25
85,2004,327.25
85,2005,327.25
85,2006,327.25
85,2007,327.25
85,2008,327.25
85,2009,327.25
85,2010,327.25
85,2011,327.25
85,2012,327.25
85,2013,327.25
85,2014,327.25
85,2015,327.25
86,2000,380.25
86,2001,380.25
86,2002,380.25
86,2003,380.25
86,2004,380.25
86,2005,380.25
86,2006,380.25
86,2007,380.25
86,2008,380.25
86,2009,380.25
86,2010,380.25
86,2011,380.25
86,2012,380.25
86,2013,380.25
86,2014,380.25
86,2015,380.25
88,2000,986.5
88,2001,986.5
88,2002,986.5
88,2003,986.5
88,2004,986.5
88,2005,986.5
88,2006,986.5
88,2007,986.5
88,2008,986.5
88,2009,986.5
88,2010,986.5
88,2011,986.5
88,2012,986.5
88,2013,986.5
88,2014,986.5
88,2015,986.5
89,2000,6022
89,2001,6022
89,2002,6022
89,2003,6022
89,2004,6022
89,2005,6022
89,2006,6022
89,2007,6022
89,2008,6022
89,2009,6022
89,2010,6022
89,2011,6022
89,2012,6022
89,2013,6022
89,2014,6022
89,2015,6022
90,2000,750.5
90,2001,750.5
90,2002,750.5
90,2003,750.5
90,2004,750.5
90,2005,750.5
90,2006,750.5
90,2007,750.5
90,2008,750.5
90,2009,750.5
90,2010,750.5
90,2011,750.5
90,2012,750.5
90,2013,750.5
90,2014,750.5
90,2015,750.5
91,2000,1380.25
91,2001,1380.25
91,2002,1380.25
91,2003,1380.25
91,2004,1380.25
91,2005,1380.25
91,2006,1380.25
91,2007,1380.25
91,2008,1380.25
91,2009,1380.25
91,2010,1380.25
91,2011,1380.25
91,2012,1380.25
91,2013,1380.25
91,2014,1380.25
91,2015,1380.25
92,2000,439.25
92,2001,439.25
92,2002,439.25
92,2003,439.25
92,2004,439.25
92,2005,439.25
92,2006,439.25
92,2007,439.25
92,2008,439.25
92,2009,439.25
92,2010,439.25
92,2011,439.25
92,2012,439.25
92,2013,439.25
92,2014,439.25
92,2015,439.25
93,2000,7426.75
93,2001,7426.75
93,2002,7426.75
93,2003,7426.75
93,2004,7426.75
93,2005,7426.75
93,2006,7426.75
93,2007,7426.75
93,2008,7426.75
93,2009,7426.75
93,2010,7426.75
93,2011,7426.75
93,2012,7426.75
93,2013,7426.75
93,2014,7426.75
93,2015,7426.75
94,2000,989.75
94,2001,989.75
94,2002,989.75
94,2003,989.75
94,2004,989.75
94,2005,989.75
94,2006,989.75
94,2007,989.75
94,2008,989.75
94,2009,989.75
94,2010,989.75
94,2011,989.75
94,2012,989.75
94,2013,989.75
94,2014,989.75
94,2015,989.75
95,2000,13227
95,2001,13227
95,2002,13227
95,2003,13227
95,2004,13227
95,2005,13227
95,2006,13227
95,2007,13227
95,2008,13227
95,2009,13227
95,2010,13227
95,2011,13227
95,2012,13227
95,2013,13227
95,2014,13227
95,2015,13227
96,2000,3757.75
96,2001,3757.75
96,2002,3757.75
96,2003,3757.75
96,2004,3757.75
96,2005,3757.75
96,2006,3757.75
96,2007,3757.75
96,2008,3757.75
96,2009,3757.75
96,2010,3757.75
96,2011,3757.75
96,2012,3757.75
96,2013,3757.75
96,2014,3757.75
96,2015,3757.75
97,2000,3393.5
97,2001,3393.5
97,2002,3393.5
97,2003,3393.5
97,2004,3393.5
97,2005,3393.5
97,2006,3393.5
97,2007,3393.5
97,2008,3393.5
97,2009,3393.5
97,2010,3393.5
97,2011,3393.5
97,2012,3393.5
97,2013,3393.5
97,2014,3393.5
97,2015,3393.5
98,2000,276
98,2001,276
98,2002,276
98,2003,276
98,2004,276
98,2005,276
98,2006,276
98,2007,276
98,2008,276
98,2009,276
98,2010,276
98,2011,276
98,2012,276
98,2013,276
98,2014,276
98,2015,276
99,2000,688.25
99,2001,688.25
99,2002,688.25
99,2003,688.25
99,2004,688.25
99,2005,688.25
99,2006,688.25
99,2007,688.25
99,2008,688.25
99,2009,688.25
99,2010,688.25
99,2011,688.25
99,2012,688.25
99,2013,688.25
99,2014,688.25
99,2015,688.25
100,2000,948.25
100,2001,948.25
100,2002,948.25
100,2003,948.25
100,2004,948.25
100,2005,948.25
100,2006,948.25
100,2007,948.25
100,2008,948.25
100,2009,948.25
100,2010,948.25
100,2011,948.25
100,2012,948.25
100,2013,948.25
100,2014,948.25
100,2015,948.25
101,2000,8706.75
101,2001,8706.75
101,2002,8706.75
101,2003,8706.75
101,2004,8706.75
101,2005,8706.75
101,2006,8706.75
101,2007,8706.75
101,2008,8706.75
