rgn_id,year,a_prot_eez
111,2003,149.5
111,2004,149.5
111,2005,149.5
111,2006,149.5
111,2007,149.5
111,2008,149.5
111,2009,149.5
111,2010,149.5
111,2011,149.5
111,2012,149.5
111,2013,149.5
111,2014,149.5
111,2015,149.5
112,2000,2050
112,2001,5106.25
112,2002,7817.5
112,2003,7817.5
112,2004,7817.5
112,2005,7817.5
112,2006,7817.5
112,2007,7817.5
112,2008,7817.5
112,2009,7817.5
112,2010,7817.5
112,2011,7817.5
112,2012,7817.5
112,2013,7817.5
112,2014,7817.5
112,2015,7817.5
113,2000,74.5
113,2001,74.5
113,2002,80.5
113,2003,86
113,2004,86
113,2005,86
113,2006,86
113,2007,91
113,2008,91
113,2009,91
113,2010,91
113,2011,91
113,2012,91
113,2013,91
113,2014,91
113,2015,91
114,2000,0
114,2001,0
114,2002,0
114,2003,0
114,2004,0
114,2005,0
114,2006,0
114,2007,0
114,2008,0
114,2009,0
114,2010,0
114,2011,0
114,2012,0
114,2013,0
114,2014,0
114,2015,0
115,2000,24515.25
115,2001,24515.25
115,2002,24515.25
115,2003,24515.25
115,2004,24515.25
115,2005,24515.25
115,2006,24515.25
115,2007,24515.25
115,2008,24515.25
115,2009,24515.25
115,2010,24515.25
115,2011,24515.25
115,2012,24515.25
115,2013,24515.25
115,2014,24515.25
115,2015,24515.25
116,2000,3116
116,2001,3250.75
116,2002,3250.75
116,2003,3399
116,2004,3399.25
116,2005,3399.25
116,2006,3399.25
116,2007,3399.25
116,2008,3399.25
116,2009,3399.25
116,2010,3399.25
116,2011,3406.5
116,2012,3406.5
116,2013,3406.5
116,2014,3406.5
116,2015,3406.5
117,2000,3.25
117,2001,3.25
117,2002,3.25
117,2003,3.25
117,2004,3.25
117,2005,3.25
117,2006,3.25
117,2007,3.25
117,2008,3.25
117,2009,3.25
117,2010,3.25
117,2011,3.25
117,2012,3.25
117,2013,3.25
117,2014,3.25
117,2015,3.25
118,2000,0
118,2001,0
118,2002,0
118,2003,0
118,2004,0
118,2005,0
118,2006,0
118,2007,0
118,2008,0
118,2009,0
118,2010,0
118,2011,0
118,2012,0
118,2013,0
118,2014,0
118,2015,0
119,2000,0
119,2001,0
119,2002,0
119,2003,0
119,2004,0
119,2005,0
119,2006,0
119,2007,0
119,2008,0
119,2009,0
119,2010,0
119,2011,0
119,2012,0
119,2013,0
119,2014,0
119,2015,0
120,2000,55.25
120,2001,55.25
120,2002,55.25
120,2003,55.25
120,2004,55.25
120,2005,173.75
120,2006,173.75
120,2007,173.75
120,2008,173.75
120,2009,173.75
120,2010,198.25
120,2011,198.25
120,2012,198.25
120,2013,198.25
120,2014,198.25
120,2015,198.25
121,2000,0
121,2001,0
121,2002,0
121,2003,0
121,2004,0
121,2005,0
121,2006,0
121,2007,0
121,2008,0
121,2009,0
121,2010,0
121,2011,0
121,2012,0
121,2013,0
121,2014,0
121,2015,0
122,2000,23.5
122,2001,23.5
122,2002,23.5
122,2003,23.5
122,2004,23.5
122,2005,23.5
122,2006,23.5
122,2007,33.75
122,2008,33.75
122,2009,33.75
122,2010,33.75
122,2011,33.75
122,2012,33.75
122,2013,33.75
122,2014,33.75
122,2015,33.75
123,2000,4
123,2001,4
123,2002,4
123,2003,4
123,2004,4
123,2005,4
123,2006,4
123,2007,4
123,2008,4
123,2009,4
123,2010,31.5
123,2011,31.5
123,2012,31.5
123,2013,31.5
123,2014,31.5
123,2015,31.5
124,2000,9.75
124,2001,9.75
124,2002,9.75
124,2003,9.75
124,2004,9.75
124,2005,9.75
124,2006,9.75
124,2007,9.75
124,2008,9.75
124,2009,9.75
124,2010,10.5
124,2011,10.5
124,2012,10.5
124,2013,10.5
124,2014,10.5
124,2015,10.5
125,2000,3.75
125,2001,3.75
125,2002,3.75
125,2003,3.75
125,2004,3.75
125,2005,3.75
125,2006,3.75
125,2007,3.75
125,2008,3.75
125,2009,9.25
125,2010,9.25
125,2011,9.25
125,2012,9.25
125,2013,9.25
125,2014,9.25
125,2015,9.25
126,2000,131.5
126,2001,131.5
126,2002,131.5
126,2003,131.5
126,2004,131.5
126,2005,131.5
126,2006,131.5
126,2007,131.5
126,2008,131.5
126,2009,131.5
126,2010,131.5
126,2011,131.5
126,2012,131.5
126,2013,131.5
126,2014,131.5
126,2015,131.5
127,2000,88.75
127,2001,88.75
127,2002,88.75
127,2003,88.75
127,2004,88.75
127,2005,88.75
127,2006,88.75
127,2007,88.75
127,2008,88.75
127,2009,88.75
127,2010,88.75
127,2011,88.75
127,2012,88.75
127,2013,88.75
127,2014,88.75
127,2015,88.75
129,2000,3545.25
129,2001,3545.25
129,2002,3545.25
129,2003,3545.25
129,2004,3545.25
129,2005,3545.25
129,2006,3545.25
129,2007,3545.25
129,2008,3545.25
129,2009,3545.25
129,2010,3545.25
129,2011,3545.25
129,2012,3545.25
129,2013,3545.25
129,2014,3545.25
129,2015,3545.25
130,2000,3806.5
130,2001,3806.5
130,2002,3806.5
130,2003,3806.5
130,2004,3806.5
130,2005,3806.5
130,2006,3806.5
130,2007,3806.5
130,2008,3806.5
130,2009,3806.5
130,2010,3806.5
130,2011,3806.5
130,2012,3806.5
130,2013,3806.5
130,2014,3806.5
130,2015,3806.5
131,2000,6823.75
131,2001,6823.75
131,2002,6823.75
131,2003,6823.75
131,2004,6823.75
131,2005,6823.75
131,2006,6823.75
131,2007,6823.75
131,2008,6823.75
131,2009,6823.75
131,2010,6823.75
131,2011,6823.75
131,2012,6823.75
131,2013,6823.75
131,2014,6823.75
131,2015,6823.75
132,2000,12111
132,2001,12111
132,2002,12113.75
132,2003,12113.75
132,2004,12113.75
132,2005,12113.75
132,2006,12142.5
132,2007,12142.5
132,2008,12153.25
132,2009,12198.25
132,2010,12655.75
132,2011,12660.5
132,2012,12663.25
132,2013,14345.75
132,2014,14458
132,2015,14458
133,2000,1621.5
133,2001,1621.5
133,2002,1621.5
133,2003,2837.5
133,2004,2837.5
133,2005,2914
133,2006,2914
133,2007,2914
133,2008,2914
133,2009,2914
133,2010,2918.25
133,2011,2918.25
133,2012,2918.25
133,2013,9261
133,2014,9261
133,2015,9261
134,2000,0
134,2001,0
134,2002,0
134,2003,0
134,2004,0
134,2005,131.5
134,2006,131.5
134,2007,477
134,2008,477
134,2009,477
134,2010,477
134,2011,625.25
134,2012,625.25
134,2013,625.25
134,2014,625.25
134,2015,625.25
135,2000,17029.25
135,2001,17029.25
135,2002,17046.25
135,2003,18476.5
135,2004,18676.75
135,2005,32046
135,2006,37834.75
135,2007,42029.25
135,2008,42980.75
135,2009,46215.75
135,2010,52431.25
135,2011,52431.25
135,2012,53405
135,2013,53405
135,2014,53405
135,2015,53405
136,2000,67.25
136,2001,68.25
136,2002,68.25
136,2003,68.25
136,2004,68.25
136,2005,937.5
136,2006,937.5
136,2007,937.5
136,2008,937.5
136,2009,937.5
136,2010,937.5
136,2011,937.5
136,2012,937.5
136,2013,937.5
136,2014,937.5
136,2015,937.5
137,2000,139325.25
137,2001,139325.25
137,2002,139334.5
137,2003,139335
137,2004,139335
137,2005,139335
137,2006,139335
137,2007,139438.25
137,2008,140587
137,2009,140587
137,2010,140588.5
137,2011,140612.25
137,2012,140741.25
137,2013,140741.25
137,2014,140741.25
137,2015,140741.25
138,2000,2204
138,2001,2209.25
138,2002,3105.25
138,2003,3105.25
138,2004,10118.25
138,2005,10118.25
138,2006,14419.75
138,2007,14425.75
138,2008,14426
138,2009,15792
138,2010,15792.75
138,2011,16249.25
138,2012,16249.25
138,2013,16249.25
138,2014,16249.25
138,2015,16249.25
139,2000,7926.5
139,2001,7926.5
139,2002,7926.5
139,2003,7926.5
139,2004,7926.5
139,2005,7926.5
139,2006,7926.5
139,2007,7926.5
139,2008,7926.5
139,2009,7926.5
139,2010,7926.5
139,2011,7926.5
139,2012,7926.5
139,2013,7926.5
139,2014,7926.5
139,2015,7926.5
140,2000,44.25
140,2001,44.25
140,2002,44.25
140,2003,44.75
140,2004,44.75
140,2005,45.25
140,2006,45.25
140,2007,45.5
140,2008,45.5
140,2009,45.5
140,2010,138538.75
140,2011,138538.75
140,2012,138543.25
140,2013,138543.25
140,2014,138543.25
140,2015,138543.25
141,2000,0
141,2001,0
141,2002,0
141,2003,0
141,2004,0
141,2005,0
141,2006,0
141,2007,0
141,2008,0
141,2009,0
141,2010,32.25
141,2011,32.25
141,2012,62.5
141,2013,62.5
141,2014,64.5
141,2015,64.5
143,2000,2736.75
143,2001,2738.25
143,2002,2751.25
143,2003,2751.25
143,2004,2751.25
143,2005,2751.25
143,2006,2814
143,2007,2815
143,2008,2815
143,2009,2817.75
143,2010,2817.75
143,2011,2817.75
143,2012,2817.75
143,2013,2817.75
143,2014,2817.75
143,2015,2817.75
144,2000,0
144,2001,0
144,2002,0
144,2003,0
144,2004,0
144,2005,0
144,2006,0
144,2007,0
144,2008,0
144,2009,0
144,2010,4293.75
144,2011,4293.75
144,2012,4293.75
144,2013,4293.75
144,2014,4293.75
144,2015,4293.75
145,2000,101985.5
145,2001,101985.5
145,2002,101985.5
145,2003,102365.5
145,2004,102365.5
145,2005,102370.25
145,2006,102370.25
145,2007,102370.25
145,2008,102452
145,2009,102452
145,2010,102538.75
145,2011,102538.75
145,2012,102538.75
145,2013,102538.75
145,2014,102538.75
145,2015,102538.75
146,2000,0
146,2001,0
146,2002,0
146,2003,0
146,2004,0
146,2005,0
146,2006,0
146,2007,0
146,2008,0
146,2009,0
146,2010,0
146,2011,0
146,2012,0
146,2013,0
146,2014,0
146,2015,0
147,2000,0
147,2001,0
147,2002,0
147,2003,0
147,2004,27179.75
147,2005,27179.75
147,2006,47135
147,2007,47135
147,2008,47135
147,2009,47135
147,2010,47135
147,2011,47135
147,2012,47135
147,2013,47135
147,2014,47135
147,2015,47135
148,2000,0
148,2001,0
148,2002,0
148,2003,0
148,2004,0
148,2005,0
148,2006,0
148,2007,0
148,2008,0
148,2009,5.25
148,2010,5.25
148,2011,5.25
148,2012,5.25
148,2013,5.25
148,2014,5.25
148,2015,5.25
149,2000,0
149,2001,0
149,2002,0
149,2003,0
149,2004,0
149,2005,0
149,2006,0
149,2007,0
149,2008,0
149,2009,316977
149,2010,316977
149,2011,316977
149,2012,316977
149,2013,316977
149,2014,316977
149,2015,316977
150,2000,0
150,2001,0
150,2002,0
150,2003,0
150,2004,0
150,2005,0
150,2006,0
150,2007,0
150,2008,0
150,2009,53461.5
150,2010,53461.5
150,2011,53461.5
150,2012,53461.5
150,2013,53461.5
150,2014,53461.5
150,2015,53461.5
151,2000,638.5
151,2001,638.5
151,2002,638.5
151,2003,638.5
151,2004,3140.75
151,2005,3140.75
151,2006,8219.25
151,2007,8219.25
151,2008,8219.25
151,2009,43045.75
151,2010,43045.75
151,2011,43045.75
151,2012,43045.75
151,2013,43045.75
151,2014,43045.75
151,2015,43045.75
152,2000,0
152,2001,0
152,2002,0
152,2003,0
152,2004,0
152,2005,0
152,2006,0
152,2007,0
152,2008,0
152,2009,0
152,2010,0
152,2011,0
152,2012,0
152,2013,0
152,2014,0
152,2015,0
153,2000,1.75
153,2001,1.75
153,2002,1.75
153,2003,1.75
153,2004,9285
153,2005,9285
153,2006,15574.75
153,2007,15574.75
153,2008,15574.75
153,2009,15574.75
153,2010,15574.75
153,2011,15574.75
153,2012,15574.75
153,2013,15574.75
153,2014,15574.75
153,2015,15574.75
154,2000,0
154,2001,0
154,2002,0
154,2003,0
154,2004,3082.75
154,2005,3082.75
154,2006,3082.75
154,2007,3082.75
154,2008,3082.75
154,2009,3082.75
154,2010,3082.75
154,2011,3082.75
154,2012,3082.75
154,2013,3082.75
154,2014,3082.75
154,2015,3082.75
155,2000,29
155,2001,29
155,2002,29
155,2003,29
155,2004,5873.25
155,2005,5873.25
155,2006,10534.75
155,2007,10534.75
155,2008,10534.75
155,2009,10534.75
155,2010,10534.75
155,2011,10534.75
155,2012,10534.75
155,2013,10534.75
155,2014,10534.75
155,2015,10534.75
156,2000,0
156,2001,0
156,2002,0
156,2003,0
156,2004,0
156,2005,0
156,2006,0
156,2007,0
156,2008,0
156,2009,0
156,2010,0
156,2011,0
156,2012,0
156,2013,0
156,2014,0
156,2015,0
157,2000,0
157,2001,0
157,2002,0
157,2003,0
157,2004,0
157,2005,0
157,2006,387308.25
157,2007,387308.25
157,2008,387308.25
157,2009,387308.25
157,2010,387308.25
157,2011,387308.25
157,2012,387308.25
157,2013,387308.25
157,2014,387308.25
157,2015,387308.25
158,2000,0
158,2001,0
158,2002,0
158,2003,0
158,2004,0
158,2005,0
158,2006,0
158,2007,0
158,2008,0
158,2009,30886.25
158,2010,30886.25
158,2011,30886.25
158,2012,30886.25
158,2013,30886.25
158,2014,30886.25
158,2015,30886.25
159,2000,0
159,2001,0
159,2002,0
159,2003,0
159,2004,0
159,2005,0
159,2006,0
159,2007,0
159,2008,0
159,2009,444598.5
159,2010,444598.5
159,2011,444598.5
159,2012,444598.5
159,2013,444598.5
159,2014,444598.5
159,2015,444598.5
161,2000,0
161,2001,0
161,2002,0
161,2003,0
161,2004,0
161,2005,0
161,2006,0
161,2007,0
161,2008,0
161,2009,0
161,2010,0
161,2011,0
161,2012,0
161,2013,0
161,2014,0
161,2015,0
162,2000,907.25
162,2001,81752.25
162,2002,81771.75
162,2003,86584.75
162,2004,86596
162,2005,86670
162,2006,86702.25
162,2007,1177408.75
162,2008,1177430.5
162,2009,1177430.75
162,2010,1177430.75
162,2011,1177435.25
162,2012,1177435.5
162,2013,1177435.75
162,2014,1181842.25
162,2015,1181842.25
163,2000,72535.25
163,2001,72535.25
163,2002,72536.5
163,2003,72859.75
163,2004,72859.75
163,2005,72859.75
163,2006,437148.5
163,2007,437466.75
163,2008,437470.5
163,2009,437486.25
163,2010,438108.25
163,2011,438166.5
163,2012,438941.75
163,2013,438941.75
163,2014,438941.75
163,2015,438941.75
164,2000,2362.5
164,2001,2362.5
164,2002,2393
164,2003,2468.75
164,2004,2468.75
164,2005,2475.25
164,2006,2475.25
164,2007,2475.25
164,2008,2475.25
164,2009,2475.25
164,2010,2475.25
164,2011,2475.25
164,2012,3639.5
164,2013,3639.5
164,2014,3639.5
164,2015,3639.5
166,2000,1769.25
166,2001,1769.25
166,2002,1769.25
166,2003,1769.25
166,2004,1769.25
166,2005,1834.25
166,2006,1834.25
166,2007,1834.25
166,2008,1834.25
166,2009,1864.75
166,2010,1865.25
166,2011,1865.25
166,2012,1865.25
166,2013,1865.25
166,2014,1865.25
166,2015,1865.25
167,2000,0
167,2001,0
167,2002,0
167,2003,0
167,2004,0
167,2005,0
167,2006,0
167,2007,0
167,2008,0
167,2009,0
167,2010,0
167,2011,18
167,2012,18
167,2013,18
167,2014,18
167,2015,18
168,2000,2038
168,2001,2038
168,2002,2038
168,2003,2038
168,2004,2038
168,2005,2038
168,2006,2038
168,2007,2038
168,2008,2038
168,2009,2038
168,2010,2038
168,2011,2038
168,2012,2038
168,2013,2038
168,2014,2038
168,2015,2038
169,2000,819.75
169,2001,1176
169,2002,1176
169,2003,1176
169,2004,1176
169,2005,1176
169,2006,1176.5
169,2007,1176.5
169,2008,1199.75
169,2009,1199.75
169,2010,1267
169,2011,1267
169,2012,1267
169,2013,1267
169,2014,1267
169,2015,1267
171,2000,38619.75
171,2001,38858.75
171,2002,39361.75
171,2003,42910.5
171,2004,48103
171,2005,48869
171,2006,52717.75
171,2007,52762.25
171,2008,64092.75
171,2009,65055.75
171,2010,66403
171,2011,66409.75
171,2012,66411.5
171,2013,66451.5
171,2014,66641
171,2015,66641
172,2000,4113.25
172,2001,7967.5
172,2002,8058
172,2003,8058
172,2004,8076.75
172,2005,8606.25
172,2006,8606.25
172,2007,8606.75
172,2008,8607.75
172,2009,9343.75
172,2010,9343.75
172,2011,9351.5
172,2012,11592.75
172,2013,15399
172,2014,25518
172,2015,25518
173,2000,69.5
173,2001,69.5
173,2002,69.5
173,2003,69.5
173,2004,69.5
173,2005,69.5
173,2006,127.5
173,2007,127.5
173,2008,127.5
173,2009,325.5
173,2010,419.75
173,2011,419.75
173,2012,419.75
173,2013,419.75
173,2014,419.75
173,2015,419.75
174,2000,2722.25
174,2001,2787.75
174,2002,2805
174,2003,2814.25
174,2004,2945
174,2005,6907.25
174,2006,6997.5
174,2007,7038.5
174,2008,7064.75
174,2009,7373.25
174,2010,7381.5
174,2011,8387.5
174,2012,8452.75
174,2013,8458.5
174,2014,8490
174,2015,8490.25
175,2000,3785.75
175,2001,3785.75
175,2002,4063.25
175,2003,4063.75
175,2004,6549.5
175,2005,9563.25
175,2006,9621.25
175,2007,9633.25
175,2008,9641.5
175,2009,17012.25
175,2010,18059.75
175,2011,18059.75
175,2012,18061.25
175,2013,18061.25
175,2014,18061.25
175,2015,18061.25
176,2000,5105
176,2001,5109.5
176,2002,5109.5
176,2003,5262.25
176,2004,10962
176,2005,15654.25
176,2006,15847.5
176,2007,21838
176,2008,24137.5
176,2009,25553.75
176,2010,25660.5
176,2011,25660.75
176,2012,25660.75
176,2013,25660.75
176,2014,25660.75
176,2015,25660.75
177,2000,584
177,2001,584
177,2002,709.25
177,2003,774.5
177,2004,796.25
177,2005,819.5
177,2006,819.5
177,2007,821.75
177,2008,7493.5
177,2009,9919.75
177,2010,13877.75
177,2011,13899.5
177,2012,13899.5
177,2013,13901.5
177,2014,13901.5
177,2015,13901.5
178,2000,25.5
178,2001,53.75
178,2002,70.5
178,2003,85.25
178,2004,171
178,2005,1108
178,2006,1139.5
178,2007,6100.5
178,2008,6109.25
178,2009,7268.5
178,2010,7268.5
178,2011,7268.5
178,2012,7269.25
178,2013,7269.25
178,2014,7269.25
178,2015,7269.25
179,2000,3487
179,2001,3744.75
179,2002,3763.75
179,2003,4860.5
179,2004,15460.75
179,2005,15491.5
179,2006,26186
179,2007,29272.5
179,2008,42813
179,2009,42813
179,2010,42813
179,2011,45706
179,2012,49390.25
179,2013,49392
179,2014,49815.5
179,2015,49815.5
180,2000,14930
180,2001,15762.75
180,2002,15971.75
180,2003,16010.5
180,2004,16031
180,2005,16054
180,2006,16190.5
180,2007,20306.75
180,2008,23604
180,2009,24972.25
180,2010,38587.5
180,2011,51006.5
180,2012,59873.75
180,2013,69504.75
180,2014,129101
180,2015,129101
181,2000,2255.75
181,2001,3795.5
181,2002,3796
181,2003,3797.5
181,2004,3821.5
181,2005,3830
181,2006,6383.5
181,2007,6428.75
181,2008,6440.75
181,2009,6465.25
181,2010,6562
181,2011,9312.25
181,2012,9955.5
181,2013,9955.75
181,2014,9955.75
181,2015,9955.75
182,2000,6764.25
182,2001,6784.25
182,2002,6831.25
182,2003,7033.5
182,2004,7343
182,2005,7395.5
182,2006,8183.25
182,2007,8311
182,2008,8326.5
182,2009,8520.75
182,2010,8534.5
182,2011,11674.5
182,2012,11674.5
182,2013,11732.75
182,2014,63572.25
182,2015,63572.25
183,2000,2169.25
183,2001,2169.25
183,2002,2169.25
183,2003,2172.5
183,2004,2174
183,2005,2176.25
183,2006,2176.25
183,2007,2176.75
183,2008,2176.75
183,2009,2177
183,2010,2177
183,2011,2177
183,2012,2177
183,2013,2177
183,2014,2177
183,2015,2177
184,2000,3168.75
184,2001,26441
184,2002,26951.75
184,2003,27376.25
184,2004,27535.75
184,2005,28613.5
184,2006,28676.75
184,2007,28779.25
184,2008,28790
184,2009,29154.75
184,2010,29188.25
184,2011,29729.25
184,2012,29729.25
184,2013,29747.75
184,2014,29747.75
184,2015,29747.75
185,2000,0
185,2001,0
185,2002,0
185,2003,0
185,2004,0
185,2005,0
185,2006,0
185,2007,0
185,2008,0
185,2009,0
185,2010,0
185,2011,0
185,2012,0
185,2013,0
185,2014,0
185,2015,0
186,2000,0
186,2001,0
186,2002,0
186,2003,0
186,2004,0
186,2005,0
186,2006,0
186,2007,0
186,2008,0
186,2009,0
186,2010,0
186,2011,0
186,2012,0
186,2013,0
186,2014,0
186,2015,0
187,2000,98.75
187,2001,98.75
187,2002,98.75
187,2003,98.75
187,2004,330.25
187,2005,330.25
187,2006,330.25
187,2007,330.25
187,2008,330.25
187,2009,330.25
187,2010,330.25
187,2011,330.25
187,2012,330.25
187,2013,5330
187,2014,5330
187,2015,5330
188,2000,0.25
188,2001,0.25
188,2002,0.25
188,2003,0.25
188,2004,162.75
188,2005,162.75
188,2006,162.75
188,2007,162.75
188,2008,162.75
188,2009,162.75
188,2010,162.75
188,2011,162.75
188,2012,162.75
188,2013,163.75
188,2014,163.75
188,2015,163.75
189,2000,20.75
189,2001,20.75
189,2002,29.5
189,2003,29.5
189,2004,73.5
189,2005,251.25
189,2006,251.25
189,2007,251.25
189,2008,251.25
189,2009,668.75
189,2010,668.75
189,2011,668.75
189,2012,668.75
189,2013,992.5
189,2014,992.5
189,2015,992.5
190,2000,0
190,2001,0
190,2002,0
190,2003,0
190,2004,0
190,2005,0
190,2006,0
190,2007,0
190,2008,0
190,2009,0
190,2010,0
190,2011,0
190,2012,0
190,2013,0
190,2014,0
190,2015,0
191,2000,734
191,2001,1198.75
191,2002,1198.75
191,2003,1201
191,2004,1201
191,2005,1201
191,2006,1201
191,2007,1201
191,2008,1201
191,2009,1201
191,2010,1201
191,2011,1201
191,2012,1201
191,2013,1201
191,2014,1201
191,2015,1201
192,2000,0
192,2001,0
192,2002,0
192,2003,0
192,2004,0
192,2005,0
192,2006,0
192,2007,0
192,2008,0
192,2009,0
192,2010,0
192,2011,0
192,2012,0
192,2013,0
192,2014,0
192,2015,0
193,2000,9305
193,2001,9305
193,2002,9305
193,2003,9305
193,2004,9305
193,2005,9305
193,2006,9305
193,2007,9305
193,2008,9305
193,2009,9305
193,2010,9305
193,2011,9305
193,2012,9305
193,2013,9305
193,2014,9305
193,2015,9305
194,2000,579.75
194,2001,579.75
194,2002,579.75
194,2003,579.75
194,2004,579.75
194,2005,579.75
194,2006,579.75
194,2007,579.75
194,2008,579.75
194,2009,579.75
194,2010,579.75
194,2011,579.75
194,2012,579.75
194,2013,579.75
194,2014,579.75
194,2015,579.75
195,2000,22
195,2001,22
195,2002,22
195,2003,22
195,2004,22
195,2005,22
195,2006,22
195,2007,22
195,2008,22
195,2009,22
195,2010,22
195,2011,22
195,2012,22
195,2013,22
195,2014,22
195,2015,22
196,2000,52.75
196,2001,52.75
196,2002,52.75
196,2003,52.75
196,2004,52.75
196,2005,52.75
196,2006,52.75
196,2007,52.75
196,2008,52.75
196,2009,52.75
196,2010,52.75
196,2011,52.75
196,2012,52.75
196,2013,52.75
196,2014,52.75
196,2015,52.75
197,2000,44.25
197,2001,44.25
197,2002,44.25
197,2003,44.25
197,2004,44.25
197,2005,44.25
197,2006,44.25
197,2007,44.25
197,2008,44.25
197,2009,44.25
197,2010,44.25
197,2011,44.25
197,2012,44.25
197,2013,44.25
197,2014,44.25
197,2015,44.25
198,2000,86.5
198,2001,86.5
198,2002,336.25
198,2003,1430.25
198,2004,1430.25
198,2005,1430.25
198,2006,1430.25
198,2007,1430.25
198,2008,1430.25
198,2009,1430.25
198,2010,1430.25
198,2011,1430.25
198,2012,1430.25
198,2013,1430.25
198,2014,1430.25
198,2015,1430.25
199,2000,36.75
199,2001,36.75
199,2002,36.75
199,2003,36.75
199,2004,36.75
199,2005,36.75
199,2006,36.75
199,2007,36.75
199,2008,36.75
199,2009,36.75
199,2010,36.75
199,2011,36.75
199,2012,36.75
199,2013,36.75
199,2014,36.75
199,2015,36.75
200,2000,21.25
200,2001,21.25
200,2002,21.25
200,2003,21.25
200,2004,3996
200,2005,3996
200,2006,6944.5
200,2007,6944.5
200,2008,6944.5
200,2009,6944.5
200,2010,6944.5
200,2011,6944.5
200,2012,6944.5
200,2013,6944.5
200,2014,6944.5
200,2015,6944.5
202,2000,2309.5
202,2001,2309.5
202,2002,2309.5
202,2003,2309.5
202,2004,5815.75
202,2005,5815.75
202,2006,5815.75
202,2007,5815.75
202,2008,5815.75
202,2009,5815.75
202,2010,5815.75
202,2011,5815.75
202,2012,5815.75
202,2013,5815.75
202,2014,5815.75
202,2015,5815.75
203,2000,2137.25
203,2001,2137.25
203,2002,2137.25
203,2003,2137.25
203,2004,2137.25
203,2005,2137.25
203,2006,2137.25
203,2007,2137.25
203,2008,2137.25
203,2009,2137.25
203,2010,2137.25
203,2011,2137.25
203,2012,2137.25
203,2013,2137.25
203,2014,2137.25
203,2015,2137.25
204,2000,2523.75
204,2001,2659.25
204,2002,2659.25
204,2003,2659.25
204,2004,2659.25
204,2005,2659.25
204,2006,2659.25
204,2007,2659.25
204,2008,2659.25
204,2009,2659.75
204,2010,2668.25
204,2011,2683.5
204,2012,2683.5
204,2013,2683.5
204,2014,4412
204,2015,4412
205,2000,333.5
205,2001,333.5
205,2002,333.5
205,2003,333.5
205,2004,333.5
205,2005,333.5
205,2006,333.5
205,2007,333.5
205,2008,333.5
205,2009,333.5
205,2010,333.5
205,2011,333.5
205,2012,333.5
205,2013,333.5
205,2014,333.5
205,2015,333.5
206,2000,442
206,2001,442
206,2002,442
206,2003,442
206,2004,442
206,2005,442
206,2006,442
206,2007,442
206,2008,442
206,2009,442
206,2010,442
206,2011,442
206,2012,442
206,2013,442
206,2014,442
206,2015,442
207,2000,4032.75
207,2001,4051.25
207,2002,6424
207,2003,6424
207,2004,7393.5
207,2005,7393.5
207,2006,15781.75
207,2007,15781.75
207,2008,15781.75
207,2009,15978.25
207,2010,15978.25
207,2011,15978.25
207,2012,15978.25
207,2013,15979.25
207,2014,16038.5
207,2015,16038.5
208,2000,0
208,2001,0
208,2002,0
208,2003,0
208,2004,0
208,2005,0
208,2006,0
208,2007,0
208,2008,0
208,2009,0
208,2010,0
208,2011,0
208,2012,0
208,2013,0
208,2014,0
208,2015,0
209,2000,1274.5
209,2001,1274.5
209,2002,3861.75
209,2003,3861.75
209,2004,4303.25
209,2005,4303.25
209,2006,4303.25
209,2007,4303.25
209,2008,4741
209,2009,4741
209,2010,4741
209,2011,4741
209,2012,4741
209,2013,5510.75
209,2014,5510.75
209,2015,5510.75
210,2000,15625
210,2001,15626
210,2002,16341.25
210,2003,30948
210,2004,37158.75
210,2005,37172.5
210,2006,37174.75
210,2007,37217.5
210,2008,37266
210,2009,37272.5
210,2010,37288.5
210,2011,37295.5
210,2012,37591
210,2013,93448.25
210,2014,94640.25
210,2015,94640.25
212,2000,0
212,2001,0
212,2002,0
212,2003,0
212,2004,0
212,2005,0
212,2006,0
212,2007,0
212,2008,0
212,2009,0
212,2010,0
212,2011,0
212,2012,0
212,2013,0
212,2014,0
212,2015,0
213,2000,9
213,2001,9
213,2002,101.75
213,2003,102.5
213,2004,102.5
213,2005,105.75
213,2006,107.25
213,2007,230.25
213,2008,237.25
213,2009,237.25
213,2010,93404.25
213,2011,93404.25
213,2012,96265.25
213,2013,101874.5
213,2014,101874.5
213,2015,101874.5
214,2000,3678.5
214,2001,3678.5
214,2002,3678.5
214,2003,5716
214,2004,5716
214,2005,5716
214,2006,7353.5
214,2007,7353.5
214,2008,7353.5
214,2009,7353.5
214,2010,7680.5
214,2011,7680.5
214,2012,7680.5
214,2013,7680.5
214,2014,7680.5
214,2015,7680.5
215,2000,0
215,2001,0
215,2002,0
215,2003,0
215,2004,0
215,2005,0
215,2006,0
215,2007,0
215,2008,0
215,2009,0
215,2010,0
215,2011,0
215,2012,0
215,2013,0
215,2014,0
215,2015,0
216,2000,14787.75
216,2001,21699
216,2002,55410
216,2003,57547
216,2004,63695.25
216,2005,67376.25
216,2006,72498.5
216,2007,92476.75
216,2008,98926.75
216,2009,140045.75
216,2010,142575
216,2011,157529.25
216,2012,160985.75
216,2013,167941.25
216,2014,167941.25
216,2015,167941.25
218,2000,22346
218,2001,22900
218,2002,22900.25
218,2003,26103.5
218,2004,28489.5
218,2005,29887
218,2006,30206
218,2007,30362.75
218,2008,38798.25
218,2009,38842.25
218,2010,47770.25
218,2011,47856.75
