"layer","region_id","value"
"cbd.tourism",42,0.5
"cbd.tourism",43,0.407793767451567
"cbd.tourism",44,0.777777777778
"cbd.tourism",45,0.611111111111333
"cbd.tourism",46,0.38287204301127
"cbd.tourism",47,0.444444444444333
"cbd.tourism",48,0.5
"cbd.tourism",49,0.888888888889
"cbd.tourism",50,0
"cbd.tourism",51,0.444444444444333
"cbd.tourism",52,0.111111111111
"cbd.tourism",53,0.277777777777667
"cbd.tourism",54,0
"cbd.tourism",55,0.666666666666667
"cbd.tourism",56,0.444444444444333
"cbd.tourism",57,0
"cbd.tourism",58,0.111111111111
"cbd.tourism",59,0.666666666666667
"cbd.tourism",60,0.166666666666667
"cbd.tourism",61,0.666666666666667
"cbd.tourism",62,0.555555555555667
"cbd.tourism",63,0.666666666666667
"cbd.tourism",64,0.888888888889
"cbd.tourism",65,0
"cbd.tourism",66,0.777777777778
"cbd.tourism",67,0.479508437269205
"cbd.tourism",68,0.479508437269205
"cbd.tourism",69,0.333333333333333
"cbd.tourism",70,0.111111111111
"cbd.tourism",71,0
"cbd.tourism",72,0.222222222222333
"cbd.tourism",73,0
"cbd.tourism",74,0.555555555555667
"cbd.tourism",75,0.444444444444333
"cbd.tourism",76,0
"cbd.tourism",77,0
"cbd.tourism",78,0.555555555555667
"cbd.tourism",79,0.150020758731604
"cbd.tourism",80,0.444444444444333
"cbd.tourism",81,0.777777777778
"cbd.tourism",82,0
"cbd.tourism",83,0.666666666666667
"cbd.tourism",84,0.572518726327906
"cbd.tourism",85,0.572518726327906
"cbd.tourism",86,0
"cbd.tourism",87,0.277777777777667
"cbd.tourism",88,0.5
"cbd.tourism",89,0.277777777777667
"cbd.tourism",90,0.222222222222333
"cbd.tourism",91,0.333333333333333
"cbd.tourism",92,0
"cbd.tourism",93,0.777777777778
"cbd.tourism",94,0.572518726327906
"cbd.tourism",95,0.777777777778
"cbd.tourism",96,0.666666666666667
"cbd.tourism",97,0
"cbd.tourism",98,0.666666666666667
"cbd.tourism",99,0.777777777778
"cbd.tourism",100,0.222222222222333
"cbd.tourism",101,0.777777777778
"cbd.tourism",102,0.777777777778
"cbd.tourism",103,0.777777777778
"cbd.tourism",104,0.666666666666667
"cbd.tourism",105,0
"cbd.tourism",106,0.572518726327906
"cbd.tourism",107,0
"cbd.tourism",108,0.685287391370832
"cbd.tourism",109,0.685287391370832
"cbd.tourism",110,0.150020758731604
"cbd.tourism",111,0.150020758731604
"cbd.tourism",112,0.777777777778
"cbd.tourism",113,0
"cbd.tourism",114,0.150020758731604
"cbd.tourism",115,0.888107482482851
"cbd.tourism",116,0.888888888889
"cbd.tourism",117,0.666666666666667
"cbd.tourism",118,0
"cbd.tourism",119,0.111111111111
"cbd.tourism",120,0
"cbd.tourism",121,0.555548138406124
"cbd.tourism",122,0.666666666666667
"cbd.tourism",123,0.277777777777667
"cbd.tourism",124,0.666666666666667
"cbd.tourism",125,0.555555555555667
"cbd.tourism",126,0.555555555555667
"cbd.tourism",127,0.666666666666667
"cbd.tourism",128,0.777777777778
"cbd.tourism",129,0.555555555555667
"cbd.tourism",130,0.555555555555667
"cbd.tourism",131,0.555555555555667
"cbd.tourism",132,0.5
"cbd.tourism",133,0.444444444444333
"cbd.tourism",134,0.777777777778
"cbd.tourism",135,0.444444444444333
"cbd.tourism",136,0
"cbd.tourism",137,0
"cbd.tourism",138,0
"cbd.tourism",139,0.222222222222333
"cbd.tourism",140,0.111111111111
"cbd.tourism",141,0.611111111111333
"cbd.tourism",142,0.111111111111
"cbd.tourism",143,0
"cbd.tourism",144,0.333333333333333
"cbd.tourism",145,0.333333333333333
"cbd.tourism",146,0
"cbd.tourism",147,0
"cbd.tourism",148,0.777777777778
"cbd.tourism",149,0
"cbd.tourism",150,0
"cbd.tourism",151,0.222222222222333
"cbd.tourism",152,0.555555555555667
"cbd.tourism",153,0.611111111111
"cbd.tourism",154,0.277777777777667
"cbd.tourism",155,0
"cbd.tourism",156,0.555555555555667
"cbd.tourism",157,0.277777777777667
"cbd.tourism",158,0.444444444444333
"cbd.tourism",159,0.388888888888667
"cbd.tourism",160,0
"cbd.tourism",161,0
"cbd.tourism",163,0.888888888889
"cbd.tourism",164,0.5
"cbd.tourism",165,0.666666666666667
"cbd.tourism",166,0.888888888889
"cbd.tourism",167,0.888888888889
"cbd.tourism",168,0.555555555555667
"cbd.tourism",169,0.555555555555333
"cbd.tourism",170,0.777777777778
"cbd.tourism",171,0
"cbd.tourism",172,0
"cbd.water",1,0.999993054266741
"cbd.water",2,0.999993054266741
"cbd.water",3,0.042591795600541
"cbd.water",4,0
"cbd.water",5,1
"cbd.water",6,0.5
"cbd.water",7,0
"cbd.water",8,0
"cbd.water",9,0
"cbd.water",10,0.956747028646031
"cbd.water",11,1
"cbd.water",12,1
"cbd.water",13,0
"cbd.water",14,0
"cbd.water",15,0
"cbd.water",16,1
"cbd.water",17,0.5
"cbd.water",18,1
"cbd.water",19,1
"cbd.water",20,0.5
"cbd.water",21,0.805384328444402
"cbd.water",22,1
"cbd.water",23,1
"cbd.water",24,0.857891404241866
"cbd.water",25,0
"cbd.water",26,1
"cbd.water",27,1
"cbd.water",28,1
"cbd.water",29,1
"cbd.water",30,0
"cbd.water",31,0.5
"cbd.water",32,0
"cbd.water",33,0
"cbd.water",34,0
"cbd.water",35,0
"cbd.water",36,1
"cbd.water",37,0
"cbd.water",38,0
"cbd.water",39,1
"cbd.water",40,1
"cbd.water",41,0
"cbd.water",42,1
"cbd.water",43,0.956277346847482
"cbd.water",44,0.5
"cbd.water",45,1
"cbd.water",46,0.330485997019568
"cbd.water",47,0.5
"cbd.water",48,1
"cbd.water",49,1
"cbd.water",50,0
"cbd.water",51,1
"cbd.water",52,1
"cbd.water",53,1
"cbd.water",54,0
"cbd.water",55,0.5
"cbd.water",56,1
"cbd.water",57,0
"cbd.water",58,1
"cbd.water",59,1
"cbd.water",60,0.5
"cbd.water",61,1
"cbd.water",62,1
"cbd.water",63,1
"cbd.water",64,1
"cbd.water",65,1
"cbd.water",66,0.5
"cbd.water",67,0.941249663309177
"cbd.water",68,0.941249663309177
"cbd.water",69,0.5
"cbd.water",70,1
"cbd.water",71,1
"cbd.water",72,1
"cbd.water",73,0
"cbd.water",74,1
"cbd.water",75,0
"cbd.water",76,0
"cbd.water",77,0
"cbd.water",78,1
"cbd.water",79,0.168773353573097
"cbd.water",80,0.5
"cbd.water",81,1
"cbd.water",82,0
"cbd.water",83,0.5
"cbd.water",84,0.655856083024403
"cbd.water",85,0.655856083024403
"cbd.water",86,0
"cbd.water",87,1
"cbd.water",88,1
"cbd.water",89,1
"cbd.water",90,1
"cbd.water",91,1
"cbd.water",92,0
"cbd.water",93,0.5
"cbd.water",94,0.655856083024403
"cbd.water",95,0.5
"cbd.water",96,1
"cbd.water",97,0.5
"cbd.water",98,1
"cbd.water",99,1
"cbd.water",100,1
"cbd.water",101,0.5
"cbd.water",102,1
"cbd.water",103,1
"cbd.water",104,0
"cbd.water",105,0
"cbd.water",106,0.655856083024403
"cbd.water",107,0
"cbd.water",108,0.440541894452552
"cbd.water",109,0.440541894452552
"cbd.water",110,0.168773353573097
"cbd.water",111,0.168773353573097
"cbd.water",112,0.5
"cbd.water",113,0
"cbd.water",114,0.168773353573097
"cbd.water",115,0.999793231908287
"cbd.water",116,0
"cbd.water",117,0
"cbd.water",118,0
"cbd.water",119,1
"cbd.water",120,0
"cbd.water",121,0.670934925070536
"cbd.water",122,1
"cbd.water",123,0
"cbd.water",124,0
"cbd.water",125,1
"cbd.water",126,1
"cbd.water",127,1
"cbd.water",128,1
"cbd.water",129,1
"cbd.water",130,1
"cbd.water",131,1
"cbd.water",132,1
"cbd.water",133,1
"cbd.water",134,1
"cbd.water",135,1
"cbd.water",136,0
"cbd.water",137,0.956277346847482
"cbd.water",138,1
"cbd.water",139,1
"cbd.water",140,1
"cbd.water",141,1
"cbd.water",142,0.5
"cbd.water",143,0
"cbd.water",144,0.5
"cbd.water",145,1
"cbd.water",146,1
"cbd.water",147,0
"cbd.water",148,1
"cbd.water",149,0
"cbd.water",150,0.5
"cbd.water",151,0.5
"cbd.water",152,1
"cbd.water",153,1
"cbd.water",154,1
"cbd.water",155,0
"cbd.water",156,1
"cbd.water",157,1
"cbd.water",158,1
"cbd.water",159,1
"cbd.water",160,0
"cbd.water",161,0
"cbd.water",163,1
"cbd.water",164,1
"cbd.water",165,1
"cbd.water",166,0
"cbd.water",167,0
"cbd.water",168,1
"cbd.water",169,1
"cbd.water",170,1
"cbd.water",171,0
"cbd.water",172,0
"cites",1,1
"cites",2,1
"cites",3,1
"cites",4,1
"cites",5,1
"cites",6,1
"cites",7,0
"cites",8,0
"cites",9,0
"cites",10,1
"cites",11,1
"cites",12,1
"cites",13,1
"cites",14,1
"cites",15,0
"cites",16,0
"cites",17,1
"cites",18,1
"cites",19,1
"cites",20,1
"cites",21,1
"cites",22,1
"cites",23,1
"cites",24,1
"cites",25,0
"cites",26,1
"cites",27,1
"cites",28,1
"cites",29,1
"cites",30,1
"cites",31,1
"cites",32,1
"cites",33,1
"cites",34,1
"cites",35,1
"cites",36,1
"cites",37,1
"cites",38,0
"cites",39,1
"cites",40,1
"cites",41,1
"cites",42,1
"cites",43,1
"cites",44,1
"cites",45,1
"cites",46,0
"cites",47,1
"cites",48,1
"cites",49,1
"cites",50,1
"cites",51,1
"cites",52,1
"cites",53,1
"cites",54,1
"cites",55,1
"cites",56,1
"cites",57,1
"cites",58,1
"cites",59,1
"cites",60,1
"cites",61,0
"cites",62,1
"cites",63,1
"cites",64,1
"cites",65,1
"cites",66,1
"cites",67,1
"cites",68,1
"cites",69,1
"cites",70,1
"cites",71,1
"cites",72,1
"cites",73,1
"cites",74,1
"cites",75,1
"cites",76,1
"cites",77,1
"cites",78,1
"cites",79,1
"cites",80,1
"cites",81,1
"cites",82,0
"cites",83,1
"cites",84,1
"cites",85,1
"cites",86,1
"cites",87,1
"cites",88,1
"cites",89,1
"cites",90,1
"cites",91,1
"cites",92,1
"cites",93,1
"cites",94,1
"cites",95,1
"cites",96,1
"cites",97,1
"cites",98,1
"cites",99,1
"cites",100,1
"cites",101,1
"cites",102,1
"cites",103,1
"cites",104,1
"cites",105,1
"cites",106,1
"cites",107,1
"cites",108,1
"cites",109,1
"cites",110,1
"cites",111,1
"cites",112,1
"cites",113,0
"cites",114,1
"cites",115,0.5
"cites",116,0.666666666666667
"cites",117,1
"cites",118,1
"cites",119,1
"cites",120,1
"cites",121,1
"cites",122,1
"cites",123,1
"cites",124,1
"cites",125,1
"cites",126,1
"cites",127,1
"cites",128,1
"cites",129,1
"cites",130,1
"cites",131,1
"cites",132,1
"cites",133,1
"cites",134,1
"cites",135,1
"cites",136,1
"cites",137,0
"cites",138,1
"cites",139,1
"cites",140,1
"cites",141,1
"cites",142,1
"cites",143,0
"cites",144,1
"cites",145,1
"cites",146,1
"cites",147,1
"cites",148,1
"cites",149,1
"cites",150,1
"cites",151,0
"cites",152,1
"cites",153,1
"cites",154,1
"cites",155,1
"cites",156,1
"cites",157,1
"cites",158,1
"cites",159,1
"cites",160,1
"cites",161,0.333333333333333
"cites",162,0
"cites",163,1
"cites",164,1
"cites",165,1
"cites",166,1
"cites",167,1
"cites",168,1
"cites",169,1
"cites",170,1
"cites",171,0
"cites",172,1
"fishing",1,0.894963745649877
"fishing",2,0.563980602729029
"fishing",3,0.354509049363289
"fishing",4,0.35101624629852
"fishing",5,0.426354851424318
"fishing",6,0.400203590134136
"fishing",7,0.309985603388333
"fishing",8,0.318523562343
"fishing",9,0.312567173053222
"fishing",10,0.501254550361991
"fishing",11,0.540982707631114
"fishing",12,0.799853468445275
"fishing",13,0.353316509446073
"fishing",14,0.282950891334164
"fishing",15,0.246019153171944
"fishing",16,0.635600525641558
"fishing",17,0.407408776922646
"fishing",18,0.540082228089796
"fishing",19,0.645937535204493
"fishing",20,0.437978428464525
"fishing",21,0.417888258875545
"fishing",22,0.515618612235198
"fishing",23,0.448003710462802
"fishing",24,0.792620853092716
"fishing",25,0.310737868099
"fishing",26,0.492139454313891
"fishing",27,0.540501604170172
"fishing",28,0.431658122079004
"fishing",29,0.681832482208459
"fishing",30,0.284314340494889
"fishing",31,0.429810572657798
"fishing",32,0.353008317682006
"fishing",33,0.324018725615889
"fishing",34,0.3499657277785
"fishing",35,0.326923968521167
"fishing",36,0.464987407857793
"fishing",37,0.360726010101
"fishing",38,0.379774698038556
"fishing",39,0.437205754636188
"fishing",40,0.409355225535798
"fishing",41,0.44073282427451
"fishing",42,0.471427502538596
"fishing",43,0.45933796966763
"fishing",44,0.45420053979773
"fishing",45,0.520919460486543
"fishing",46,0.368924750776938
"fishing",47,0.836379035059611
"fishing",48,0.501093674843707
"fishing",49,0.726423468184331
"fishing",50,0.257163600288611
"fishing",51,0.441962180259578
"fishing",52,0.65168304071845
"fishing",53,0.770605158730146
"fishing",54,0.355611394104076
"fishing",55,0.773241241782924
"fishing",56,0.605395648415657
"fishing",57,0.395035573993889
"fishing",58,0.55113113096149
"fishing",59,0.511297331783429
"fishing",60,0.492431223611799
"fishing",61,0.508193342151667
"fishing",62,0.474804835264628
"fishing",63,0.5092333449835
"fishing",64,0.507973102332464
"fishing",65,0.455483660526163
"fishing",66,0.440595630057139
"fishing",67,0.512291405757527
"fishing",68,0.541921427780028
"fishing",69,0.489585304099232
"fishing",70,0.368662248992885
"fishing",71,0.339361338250234
"fishing",72,0.398901615359909
"fishing",73,0.737159291325924
"fishing",74,0.502319377469712
"fishing",75,0.738646399861155
"fishing",76,0.294691324621856
"fishing",77,0.476116344924927
"fishing",78,0.413385586128999
"fishing",79,0.460538425896626
"fishing",80,0.464406101247421
"fishing",81,0.651846047815531
"fishing",82,0.337115083565411
"fishing",83,0.389580494094338
"fishing",84,0.291662698891796
"fishing",85,0.501417505121043
"fishing",86,0.371043470418444
"fishing",87,0.539259071786741
"fishing",88,0.512054875363225
"fishing",89,0.460157627865924
"fishing",90,0.462005738602944
"fishing",91,0.423749398749414
"fishing",92,0.428334505083011
"fishing",93,0.43116772887604
"fishing",94,0.499856596205907
"fishing",95,0.592175811252034
"fishing",96,0.531239620562239
"fishing",97,0.614885949393009
"fishing",98,0.525905447034761
"fishing",99,0.516536464151584
"fishing",100,0.53127256445834
"fishing",101,0.768613830834737
"fishing",102,0.667013476266268
"fishing",103,0.792256401457733
"fishing",104,0.48696641906919
"fishing",105,0.516199180008486
"fishing",106,0.481055595941425
"fishing",107,0.361828939409746
"fishing",108,0.532245974670917
"fishing",109,0.505324257815399
"fishing",110,0.649137662245915
"fishing",111,0.362892115755421
"fishing",112,0.566958674042
"fishing",113,0.380729536134405
"fishing",114,0.650827181936503
"fishing",115,0.596450948752065
"fishing",116,0.643306089649774
"fishing",117,0.783025867590517
"fishing",118,0.502160721075906
"fishing",119,0.406895910159813
"fishing",120,0.663201826465722
"fishing",121,0.590833723667504
"fishing",122,0.758464355344617
"fishing",123,0.502365652441149
"fishing",124,0.463831958646052
"fishing",125,0.55919388355573
"fishing",126,0.782555817458796
"fishing",127,0.835015131473485
"fishing",128,0.772815188926273
"fishing",129,0.470103883075228
"fishing",130,0.576873580464931
"fishing",131,0.748174283145724
"fishing",132,0.492011431183345
"fishing",133,0.411506569051886
"fishing",134,0.481217483174434
"fishing",135,0.630199739951156
"fishing",136,0.351927247040537
"fishing",137,0.318935465792919
"fishing",138,0.41525269321453
"fishing",139,0.510016765306677
"fishing",140,0.49165518756071
"fishing",141,0.454885743515739
"fishing",142,0.522214553430551
"fishing",143,0.337679673721333
"fishing",144,0.824697871572874
"fishing",145,0.590342015559501
"fishing",146,0.468529084645876
"fishing",147,0.314421473970775
"fishing",148,0.417909608645617
"fishing",149,0.523035414898172
"fishing",150,0.522568394641673
"fishing",151,0.389135881382605
"fishing",152,0.810509025439606
"fishing",153,0.522096660967291
"fishing",154,0.487141459089266
"fishing",155,0.387547957516684
"fishing",156,0.505237577886037
"fishing",157,0.577371199020822
"fishing",158,0.364478058918852
"fishing",159,0.566855269021823
"fishing",160,0.617119053645753
"fishing",161,0.513502679584676
"fishing",162,0.000112456844686
"fishing",163,0.752012407168948
"fishing",164,0.444966096146636
"fishing",165,0.504408921043475
"fishing",166,0.518642856945166
"fishing",167,0.477337094489899
"fishing",168,0.560825983397443
"fishing",169,0.823424324572017
"fishing",170,0.679175728821808
"fishing",171,0.303871998312791
"fishing",172,0.331861450742773
"fishing.v1",1,0.894963745649877
"fishing.v1",2,0.563980602729029
"fishing.v1",3,0.354509049363289
"fishing.v1",4,0.35101624629852
"fishing.v1",5,0.426354851424318
"fishing.v1",6,0.400203590134136
"fishing.v1",7,0.309985603388333
"fishing.v1",8,0.318523562343
"fishing.v1",9,0.312567173053222
"fishing.v1",10,0.501254550361991
"fishing.v1",11,0.540982707631114
"fishing.v1",12,0.799853468445275
"fishing.v1",13,0.353316509446073
"fishing.v1",14,0.282950891334164
"fishing.v1",15,0.246019153171944
"fishing.v1",16,0.635600525641558
"fishing.v1",17,0.407408776922646
"fishing.v1",18,0.540082228089796
"fishing.v1",19,0.645937535204493
"fishing.v1",20,0.437978428464525
"fishing.v1",21,0.417888258875545
"fishing.v1",22,0.515618612235198
"fishing.v1",23,0.448003710462802
"fishing.v1",24,0.792620853092716
"fishing.v1",25,0.310737868099
"fishing.v1",26,0.492139454313891
"fishing.v1",27,0.540501604170172
"fishing.v1",28,0.431658122079004
"fishing.v1",29,0.681832482208459
"fishing.v1",30,0.284314340494889
"fishing.v1",31,0.429810572657798
"fishing.v1",32,0.353008317682006
"fishing.v1",33,0.324018725615889
"fishing.v1",34,0.3499657277785
"fishing.v1",35,0.326923968521167
"fishing.v1",36,0.464987407857793
"fishing.v1",37,0.360726010101
"fishing.v1",38,0.379774698038556
"fishing.v1",39,0.437205754636188
"fishing.v1",40,0.409355225535798
"fishing.v1",41,0.44073282427451
"fishing.v1",42,0.471427502538596
"fishing.v1",43,0.45933796966763
"fishing.v1",44,0.45420053979773
"fishing.v1",45,0.520919460486543
"fishing.v1",46,0.368924750776938
"fishing.v1",47,0.836379035059611
"fishing.v1",48,0.501093674843707
"fishing.v1",49,0.726423468184331
"fishing.v1",50,0.257163600288611
"fishing.v1",51,0.441962180259578
"fishing.v1",52,0.65168304071845
"fishing.v1",53,0.770605158730146
"fishing.v1",54,0.355611394104076
"fishing.v1",55,0.773241241782924
"fishing.v1",56,0.605395648415657
"fishing.v1",57,0.395035573993889
"fishing.v1",58,0.55113113096149
"fishing.v1",59,0.511297331783429
"fishing.v1",60,0.492431223611799
"fishing.v1",61,0.508193342151667
"fishing.v1",62,0.474804835264628
"fishing.v1",63,0.5092333449835
"fishing.v1",64,0.507973102332464
"fishing.v1",65,0.455483660526163
"fishing.v1",66,0.440595630057139
"fishing.v1",67,0.512291405757527
"fishing.v1",68,0.541921427780028
"fishing.v1",69,0.489585304099232
"fishing.v1",70,0.368662248992885
"fishing.v1",71,0.339361338250234
"fishing.v1",72,0.398901615359909
"fishing.v1",73,0.737159291325924
"fishing.v1",74,0.502319377469712
"fishing.v1",75,0.738646399861155
"fishing.v1",76,0.294691324621856
"fishing.v1",77,0.476116344924927
"fishing.v1",78,0.413385586128999
"fishing.v1",79,0.460538425896626
"fishing.v1",80,0.464406101247421
"fishing.v1",81,0.651846047815531
"fishing.v1",82,0.337115083565411
"fishing.v1",83,0.389580494094338
"fishing.v1",84,0.291662698891796
"fishing.v1",85,0.501417505121043
"fishing.v1",86,0.371043470418444
"fishing.v1",87,0.539259071786741
"fishing.v1",88,0.512054875363225
"fishing.v1",89,0.460157627865924
"fishing.v1",90,0.462005738602944
"fishing.v1",91,0.423749398749414
"fishing.v1",92,0.428334505083011
"fishing.v1",93,0.43116772887604
"fishing.v1",94,0.499856596205907
"fishing.v1",95,0.592175811252034
"fishing.v1",96,0.531239620562239
"fishing.v1",97,0.614885949393009
"fishing.v1",98,0.525905447034761
"fishing.v1",99,0.516536464151584
"fishing.v1",100,0.53127256445834
"fishing.v1",101,0.768613830834737
"fishing.v1",102,0.667013476266268
"fishing.v1",103,0.792256401457733
"fishing.v1",104,0.48696641906919
"fishing.v1",105,0.516199180008486
"fishing.v1",106,0.481055595941425
"fishing.v1",107,0.361828939409746
"fishing.v1",108,0.532245974670917
"fishing.v1",109,0.505324257815399
"fishing.v1",110,0.649137662245915
"fishing.v1",111,0.362892115755421
"fishing.v1",112,0.566958674042
"fishing.v1",113,0.380729536134405
"fishing.v1",114,0.650827181936503
"fishing.v1",115,0.596450948752065
"fishing.v1",116,0.643306089649774
"fishing.v1",117,0.783025867590517
"fishing.v1",118,0.502160721075906
"fishing.v1",119,0.406895910159813
"fishing.v1",120,0.663201826465722
"fishing.v1",121,0.590833723667504
"fishing.v1",122,0.758464355344617
"fishing.v1",123,0.502365652441149
"fishing.v1",124,0.463831958646052
"fishing.v1",125,0.55919388355573
"fishing.v1",126,0.782555817458796
"fishing.v1",127,0.835015131473485
"fishing.v1",128,0.772815188926273
"fishing.v1",129,0.470103883075228
"fishing.v1",130,0.576873580464931
"fishing.v1",131,0.748174283145724
"fishing.v1",132,0.492011431183345
"fishing.v1",133,0.411506569051886
"fishing.v1",134,0.481217483174434
"fishing.v1",135,0.630199739951156
"fishing.v1",136,0.351927247040537
"fishing.v1",137,0.318935465792919
"fishing.v1",138,0.41525269321453
"fishing.v1",139,0.510016765306677
"fishing.v1",140,0.49165518756071
"fishing.v1",141,0.454885743515739
"fishing.v1",142,0.522214553430551
"fishing.v1",143,0.337679673721333
"fishing.v1",144,0.824697871572874
"fishing.v1",145,0.590342015559501
"fishing.v1",146,0.468529084645876
"fishing.v1",147,0.314421473970775
"fishing.v1",148,0.417909608645617
"fishing.v1",149,0.523035414898172
"fishing.v1",150,0.522568394641673
"fishing.v1",151,0.389135881382605
"fishing.v1",152,0.810509025439606
"fishing.v1",153,0.522096660967291
"fishing.v1",154,0.487141459089266
"fishing.v1",155,0.387547957516684
"fishing.v1",156,0.505237577886037
"fishing.v1",157,0.577371199020822
"fishing.v1",158,0.364478058918852
"fishing.v1",159,0.566855269021823
"fishing.v1",160,0.617119053645753
"fishing.v1",161,0.513502679584676
"fishing.v1",162,0.000112456844686
"fishing.v1",163,0.752012407168948
"fishing.v1",164,0.444966096146636
"fishing.v1",165,0.504408921043475
"fishing.v1",166,0.518642856945166
"fishing.v1",167,0.477337094489899
"fishing.v1",168,0.560825983397443
"fishing.v1",169,0.823424324572017
"fishing.v1",170,0.679175728821808
"fishing.v1",171,0.303871998312791
"fishing.v1",172,0.331861450742773
"fishing.v1.eez",1,0.561630412316544
"fishing.v1.eez",2,0.559120630673869
"fishing.v1.eez",3,0.348450581685642
"fishing.v1.eez",4,0.35044860005163
"fishing.v1.eez",5,0.426364938307859
"fishing.v1.eez",6,0.400262850671098
"fishing.v1.eez",7,0.309987151636237
"fishing.v1.eez",8,0.318523562343
"fishing.v1.eez",9,0.312589339088758
"fishing.v1.eez",10,0.48545613539614
"fishing.v1.eez",11,0.464856488354695
"fishing.v1.eez",12,0.562282352883919
"fishing.v1.eez",13,0.329958258865829
"fishing.v1.eez",14,0.282899102481268
"fishing.v1.eez",15,0.246071973246967
"fishing.v1.eez",16,0.491286141841717
"fishing.v1.eez",17,0.407408776922646
"fishing.v1.eez",18,0.491391995350359
"fishing.v1.eez",19,0.479405550746222
"fishing.v1.eez",20,0.437978428464525
"fishing.v1.eez",21,0.417925097505198
"fishing.v1.eez",22,0.438761791192318
"fishing.v1.eez",23,0.424737803237724
"fishing.v1.eez",24,0.459287519759383
"fishing.v1.eez",25,0.310837346111715
"fishing.v1.eez",26,0.474075309978056
"fishing.v1.eez",27,0.427613502752359
"fishing.v1.eez",28,0.426005524824914
"fishing.v1.eez",29,0.511187035700944
"fishing.v1.eez",30,0.284314340494889
"fishing.v1.eez",31,0.429810572657798
"fishing.v1.eez",32,0.34657002513998
"fishing.v1.eez",33,0.324018725615889
"fishing.v1.eez",34,0.287451666132222
"fishing.v1.eez",35,0.326923968521167
"fishing.v1.eez",36,0.447600509058818
"fishing.v1.eez",37,0.360726010101
"fishing.v1.eez",38,0.379774698038556
"fishing.v1.eez",39,0.407443849874354
"fishing.v1.eez",40,0.409355225535798
"fishing.v1.eez",41,0.440733316760307
"fishing.v1.eez",42,0.471427502538596
"fishing.v1.eez",43,0.459936809917713
"fishing.v1.eez",44,0.453793390251702
"fishing.v1.eez",45,0.509102794341313
"fishing.v1.eez",46,0.185729631618161
"fishing.v1.eez",47,0.503045701726278
"fishing.v1.eez",48,0.501093674843707
"fishing.v1.eez",49,0.455811532155573
"fishing.v1.eez",50,0.257163600288611
"fishing.v1.eez",51,0.407554117219722
"fishing.v1.eez",52,0.464781412003677
"fishing.v1.eez",53,0.437271825396813
"fishing.v1.eez",54,0.33496779969
"fishing.v1.eez",55,0.439907908449591
"fishing.v1.eez",56,0.430290231924054
"fishing.v1.eez",57,0.395035573993889
"fishing.v1.eez",58,0.45334669944343
"fishing.v1.eez",59,0.513710148143651
"fishing.v1.eez",60,0.497796766825442
"fishing.v1.eez",61,0.508193342151667
"fishing.v1.eez",62,0.467416188735343
"fishing.v1.eez",63,0.478503557914325
"fishing.v1.eez",64,0.505049451537864
"fishing.v1.eez",65,0.442319992250576
"fishing.v1.eez",66,0.440533024994047
"fishing.v1.eez",67,0.512291405757527
"fishing.v1.eez",68,0.540924165181543
"fishing.v1.eez",69,0.489585304099232
"fishing.v1.eez",70,0.361857983038847
"fishing.v1.eez",71,0.339361338250234
"fishing.v1.eez",72,0.398901615359909
"fishing.v1.eez",73,0.403825957992591
"fishing.v1.eez",74,0.494282407407424
"fishing.v1.eez",75,0.526181147780721
"fishing.v1.eez",76,0.294691324621856
"fishing.v1.eez",77,0.346236204638972
"fishing.v1.eez",78,0.411624712735799
"fishing.v1.eez",79,0.460538425896626
"fishing.v1.eez",80,0.462597755535508
"fishing.v1.eez",81,0.552897837715579
"fishing.v1.eez",82,0.318976671476667
"fishing.v1.eez",83,0.393485987878499
"fishing.v1.eez",84,0.275481462730734
"fishing.v1.eez",85,0.453106640504159
"fishing.v1.eez",86,0.373049132625787
"fishing.v1.eez",87,0.457343507829621
"fishing.v1.eez",88,0.510696548821525
"fishing.v1.eez",89,0.460292976623968
"fishing.v1.eez",90,0.462005738602944
"fishing.v1.eez",91,0.423749398749414
"fishing.v1.eez",92,0.418313977952688
"fishing.v1.eez",93,0.432009803526987
"fishing.v1.eez",94,0.489076025707971
"fishing.v1.eez",95,0.471707595997271
"fishing.v1.eez",96,0.436803997652734
"fishing.v1.eez",97,0.352112226764977
"fishing.v1.eez",98,0.417314814814773
"fishing.v1.eez",99,0.473299039334627
"fishing.v1.eez",100,0.461976379748133
"fishing.v1.eez",101,0.437937060460923
"fishing.v1.eez",102,0.400388307679955
"fishing.v1.eez",103,0.459013043480612
"fishing.v1.eez",104,0.429719182566409
"fishing.v1.eez",105,0.289212762546056
"fishing.v1.eez",106,0.485778719428724
"fishing.v1.eez",107,0.356279427876661
"fishing.v1.eez",108,0.532245974670917
"fishing.v1.eez",109,0.505350194409766
"fishing.v1.eez",110,0.315804328912582
"fishing.v1.eez",111,0.304763416446485
"fishing.v1.eez",112,0.567044047572687
"fishing.v1.eez",113,0.378722108652722
"fishing.v1.eez",114,0.319525556816162
"fishing.v1.eez",115,0.543013499248785
"fishing.v1.eez",116,0.335605257393564
"fishing.v1.eez",117,0.541656645823389
"fishing.v1.eez",118,0.301607365732459
"fishing.v1.eez",119,0.406895910159813
"fishing.v1.eez",120,0.329868493132389
"fishing.v1.eez",121,0.435750161562028
"fishing.v1.eez",122,0.454378677197946
"fishing.v1.eez",123,0.484822734502445
"fishing.v1.eez",124,0.444234661665579
"fishing.v1.eez",125,0.483864573370338
