"country","comname","sciname","ico_trend","ico_gl","ico_category","iucn_sid","am_sid","popn_trend","iucn_category","spatial_source","parent_sid","subpop_sid","ico_rgn_id","rgn_id"
"Italy","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",39545,"Fis-22747","Decreasing","EN","am_subpop",4292,NA,NA,184
"Japan","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",39340,"Fis-22747","Decreasing","EN","am_subpop",4292,NA,NA,210
"Japan","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",4292,"Fis-22747","Decreasing","VU","am_parent",NA,39340,NA,210
"Japan","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",39545,"Fis-22747","Decreasing","EN","am_subpop",4292,NA,NA,210
"Lebanon","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",39340,"Fis-22747","Decreasing","EN","am_subpop",4292,NA,NA,78
"Lebanon","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",4292,"Fis-22747","Decreasing","VU","am_parent",NA,39340,NA,78
"Lebanon","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",39545,"Fis-22747","Decreasing","EN","am_subpop",4292,NA,NA,78
"Libyan Arab Jamahiriya","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",39340,"Fis-22747","Decreasing","EN","am_subpop",4292,NA,NA,NA
"Libyan Arab Jamahiriya","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",4292,"Fis-22747","Decreasing","VU","am_parent",NA,39340,NA,NA
"Libyan Arab Jamahiriya","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",39545,"Fis-22747","Decreasing","EN","am_subpop",4292,NA,NA,NA
"Malta","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",39340,"Fis-22747","Decreasing","EN","am_subpop",4292,NA,NA,68
"Malta","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",4292,"Fis-22747","Decreasing","VU","am_parent",NA,39340,NA,68
"Malta","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",39545,"Fis-22747","Decreasing","EN","am_subpop",4292,NA,NA,68
"Mauritania","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",39340,"Fis-22747","Decreasing","EN","am_subpop",4292,NA,NA,64
"Mauritania","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",4292,"Fis-22747","Decreasing","VU","am_parent",NA,39340,NA,64
"Mauritania","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",39545,"Fis-22747","Decreasing","EN","am_subpop",4292,NA,NA,64
"Montenegro","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",39340,"Fis-22747","Decreasing","EN","am_subpop",4292,NA,NA,186
"Montenegro","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",4292,"Fis-22747","Decreasing","VU","am_parent",NA,39340,NA,186
"Montenegro","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",39545,"Fis-22747","Decreasing","EN","am_subpop",4292,NA,NA,186
"Morocco","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",39340,"Fis-22747","Decreasing","EN","am_subpop",4292,NA,NA,62
"Morocco","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",4292,"Fis-22747","Decreasing","VU","am_parent",NA,39340,NA,62
"Morocco","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",39545,"Fis-22747","Decreasing","EN","am_subpop",4292,NA,NA,62
"Netherlands","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",39340,"Fis-22747","Decreasing","EN","am_subpop",4292,NA,NA,177
"Netherlands","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",4292,"Fis-22747","Decreasing","VU","am_parent",NA,39340,NA,177
"Netherlands","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",39545,"Fis-22747","Decreasing","EN","am_subpop",4292,NA,NA,177
"New Zealand","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",39340,"Fis-22747","Decreasing","EN","am_subpop",4292,NA,NA,162
"New Zealand","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",4292,"Fis-22747","Decreasing","VU","am_parent",NA,39340,NA,162
"New Zealand","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",39545,"Fis-22747","Decreasing","EN","am_subpop",4292,NA,NA,162
"Norway","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",39340,"Fis-22747","Decreasing","EN","am_subpop",4292,NA,NA,223
"Norway","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",4292,"Fis-22747","Decreasing","VU","am_parent",NA,39340,NA,223
"Norway","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",39545,"Fis-22747","Decreasing","EN","am_subpop",4292,NA,NA,223
"Peru","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",39340,"Fis-22747","Decreasing","EN","am_subpop",4292,NA,NA,138
"Peru","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",4292,"Fis-22747","Decreasing","VU","am_parent",NA,39340,NA,138
"Peru","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",39545,"Fis-22747","Decreasing","EN","am_subpop",4292,NA,NA,138
"Portugal","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",39340,"Fis-22747","Decreasing","EN","am_subpop",4292,NA,NA,183
"Portugal","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",4292,"Fis-22747","Decreasing","VU","am_parent",NA,39340,NA,183
"Portugal","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",39545,"Fis-22747","Decreasing","EN","am_subpop",4292,NA,NA,183
"Russian Federation","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",39340,"Fis-22747","Decreasing","EN","am_subpop",4292,NA,NA,NA
"Russian Federation","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",4292,"Fis-22747","Decreasing","VU","am_parent",NA,39340,NA,NA
"Russian Federation","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",39545,"Fis-22747","Decreasing","EN","am_subpop",4292,NA,NA,NA
"Senegal","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",39340,"Fis-22747","Decreasing","EN","am_subpop",4292,NA,NA,66
"Senegal","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",4292,"Fis-22747","Decreasing","VU","am_parent",NA,39340,NA,66
"Senegal","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",39545,"Fis-22747","Decreasing","EN","am_subpop",4292,NA,NA,66
"Slovenia","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",39340,"Fis-22747","Decreasing","EN","am_subpop",4292,NA,NA,188
"Slovenia","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",4292,"Fis-22747","Decreasing","VU","am_parent",NA,39340,NA,188
"Slovenia","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",39545,"Fis-22747","Decreasing","EN","am_subpop",4292,NA,NA,188
"South Africa","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",39340,"Fis-22747","Decreasing","EN","am_subpop",4292,NA,NA,102
"South Africa","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",4292,"Fis-22747","Decreasing","VU","am_parent",NA,39340,NA,102
"South Africa","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",39545,"Fis-22747","Decreasing","EN","am_subpop",4292,NA,NA,102
"Spain","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",39340,"Fis-22747","Decreasing","EN","am_subpop",4292,NA,NA,182
"Spain","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",4292,"Fis-22747","Decreasing","VU","am_parent",NA,39340,NA,182
"Spain","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",39545,"Fis-22747","Decreasing","EN","am_subpop",4292,NA,NA,182
"Syrian Arab Republic","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",39340,"Fis-22747","Decreasing","EN","am_subpop",4292,NA,NA,NA
"Syrian Arab Republic","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",4292,"Fis-22747","Decreasing","VU","am_parent",NA,39340,NA,NA
"Syrian Arab Republic","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",39545,"Fis-22747","Decreasing","EN","am_subpop",4292,NA,NA,NA
"Tunisia","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",39340,"Fis-22747","Decreasing","EN","am_subpop",4292,NA,NA,61
"Tunisia","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",4292,"Fis-22747","Decreasing","VU","am_parent",NA,39340,NA,61
"Tunisia","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",39545,"Fis-22747","Decreasing","EN","am_subpop",4292,NA,NA,61
"Turkey","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",39340,"Fis-22747","Decreasing","EN","am_subpop",4292,NA,NA,76
"Turkey","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",4292,"Fis-22747","Decreasing","VU","am_parent",NA,39340,NA,76
"Turkey","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",39545,"Fis-22747","Decreasing","EN","am_subpop",4292,NA,NA,76
"United Kingdom","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",39340,"Fis-22747","Decreasing","EN","am_subpop",4292,NA,NA,180
"United Kingdom","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",4292,"Fis-22747","Decreasing","VU","am_parent",NA,39340,NA,180
"United Kingdom","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",39545,"Fis-22747","Decreasing","EN","am_subpop",4292,NA,NA,180
"United States","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",39340,"Fis-22747","Decreasing","EN","am_subpop",4292,NA,NA,163
"United States","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",4292,"Fis-22747","Decreasing","VU","am_parent",NA,39340,NA,163
"United States","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",39545,"Fis-22747","Decreasing","EN","am_subpop",4292,NA,NA,163
"Uruguay","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",39340,"Fis-22747","Decreasing","EN","am_subpop",4292,NA,NA,173
"Uruguay","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",4292,"Fis-22747","Decreasing","VU","am_parent",NA,39340,NA,173
"Uruguay","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",39545,"Fis-22747","Decreasing","EN","am_subpop",4292,NA,NA,173
"Western Sahara","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",39340,"Fis-22747","Decreasing","EN","am_subpop",4292,NA,NA,63
"Western Sahara","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",4292,"Fis-22747","Decreasing","VU","am_parent",NA,39340,NA,63
"Western Sahara","Basking Shark","Cetorhinus maximus","decreasing",TRUE,"VU",39545,"Fis-22747","Decreasing","EN","am_subpop",4292,NA,NA,63
"American Samoa","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,151
"Angola","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,200
"Anguilla","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,118
"Antigua and Barbuda","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,120
"Argentina","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,172
"Aruba","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,250
"Australia","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,16
"Bahamas","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,110
"Bahrain","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,52
"Bangladesh","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,204
"Barbados","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,124
"Belize","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,164
"Benin","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,99
"Brazil","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,171
"Brunei Darussalam","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,NA
"Cambodia","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,24
"Cameroon","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,197
"Cape Verde","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,56
"Cayman Islands","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,113
"Chile","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,224
"China","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,209
"Colombia","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,132
"Congo","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,NA
"Congo, The Democratic Republic of the","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,NA
"Cook Islands","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,153
"Costa Rica","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,130
"C<aa>te d'Ivoire","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,NA
"Cuba","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,112
"Djibouti","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,46
"Dominica","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,123
"Ecuador","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,137
"Egypt","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,214
"El Salvador","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,134
"Equatorial Guinea","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,104
"Eritrea","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,45
"Ethiopia","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,NA
"Fiji","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,18
"French Guiana","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,169
"French Polynesia","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,147
"Gabon","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,198
"Gambia","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,65
"Ghana","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,106
"Grenada","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,125
"Guadeloupe","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,NA
"Guatemala","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,136
"Guinea","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,194
"Guinea-Bissau","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,NA
"Guyana","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,167
"Haiti","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,114
"Honduras","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,133
"India","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,203
"Indonesia","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,216
"Iran, Islamic Republic of","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,NA
"Iraq","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,192
"Israel","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,79
"Jamaica","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,166
"Japan","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,210
"Jordan","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,215
"Kenya","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,43
"Kiribati","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,212
"Liberia","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,97
"Madagascar","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,42
"Malaysia","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,206
"Marshall Islands","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,11
"Martinique","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,NA
"Mauritania","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,64
"Mexico","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,135
"Micronesia, Federated States of","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,NA
"Montserrat","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,121
"Morocco","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,62
"Mozambique","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,41
"Myanmar","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,205
"Namibia","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,101
"Nauru","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,10
"Netherlands Antilles","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,NA
"New Caledonia","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,5
"New Zealand","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,162
"Nicaragua","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,131
"Nigeria","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,196
"Niue","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,154
"Oman","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,48
"Pakistan","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,53
"Panama","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,129
"Papua New Guinea","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,17
"Peru","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,138
"Philippines","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,15
"Pitcairn","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,146
"Portugal","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,183
"Puerto Rico","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,NA
"Qatar","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,190
"Saint Kitts and Nevis","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,119
"Saint Lucia","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,122
"Saint Vincent and the Grenadines","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,127
"Samoa","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,152
"Sao Tom_ and Principe","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,NA
"Saudi Arabia","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,50
"Senegal","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,66
"Sierra Leone","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,96
"Solomon Islands","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,7
"Somalia","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,44
"South Africa","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,102
"Sudan","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,49
"Suriname","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,168
"Taiwan, Province of China","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,NA
"Tanzania, United Republic of","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,NA
"Thailand","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,25
"Togo","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,98
"Tokelau","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,156
"Tonga","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,155
"Turks and Caicos Islands","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,111
"Tuvalu","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,19
"United Arab Emirates","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,54
"United States","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,163
"Uruguay","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,173
"Vanuatu","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,6
"Venezuela","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,139
"Viet Nam","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,NA
"Virgin Islands, British","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,NA
