"rgn_id","sciname","comname","ico_trend","ico_category","iucn_sid","am_sid","popn_trend","iucn_category","spatial_source","parent_sid","subpop_sid"
55,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
55,"Megaptera novaeangliae","Humpback Whale","increasing","LC",13006,"ITS-180530","Increasing","LC","iucn_parent",NA,132835
55,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132832,"ITS-180530","Increasing","EN","iucn_subpop",13006,NA
55,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132835,"ITS-180530","Unknown","EN","iucn_subpop",13006,NA
55,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
56,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
56,"Balaenoptera borealis","Sei whale","unknown","EN",2475,"ITS-180526","Unknown","EN","iucn",NA,NA
56,"Balaenoptera musculus","Blue whale","increasing","EN",2477,"ITS-180528","Increasing","EN","iucn_parent",NA,2479
56,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
56,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
56,"Megaptera novaeangliae","Humpback Whale","increasing","LC",13006,"ITS-180530","Increasing","LC","iucn_parent",NA,132835
56,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132832,"ITS-180530","Increasing","EN","iucn_subpop",13006,NA
56,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132835,"ITS-180530","Unknown","EN","iucn_subpop",13006,NA
56,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
57,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
57,"Balaenoptera borealis","Sei whale","unknown","EN",2475,"ITS-180526","Unknown","EN","iucn",NA,NA
57,"Balaenoptera musculus","Blue whale","increasing","EN",2477,"ITS-180528","Increasing","EN","iucn_parent",NA,2479
57,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
57,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
57,"Eubalaena glacialis","North Atlantic Right Whale","unknown","EN",41712,"ITS-180537","Unknown","EN","iucn",NA,NA
57,"Megaptera novaeangliae","Humpback Whale","increasing","LC",13006,"ITS-180530","Increasing","LC","iucn_parent",NA,132835
57,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132832,"ITS-180530","Increasing","EN","iucn_subpop",13006,NA
57,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132835,"ITS-180530","Unknown","EN","iucn_subpop",13006,NA
57,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
58,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
58,"Balaenoptera borealis","Sei whale","unknown","EN",2475,"ITS-180526","Unknown","EN","iucn",NA,NA
58,"Balaenoptera musculus","Blue whale","increasing","EN",2477,"ITS-180528","Increasing","EN","iucn_parent",NA,2479
58,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
58,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
58,"Eubalaena glacialis","North Atlantic Right Whale","unknown","EN",41712,"ITS-180537","Unknown","EN","iucn",NA,NA
58,"Megaptera novaeangliae","Humpback Whale","increasing","LC",13006,"ITS-180530","Increasing","LC","iucn_parent",NA,132835
58,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132832,"ITS-180530","Increasing","EN","iucn_subpop",13006,NA
58,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132835,"ITS-180530","Unknown","EN","iucn_subpop",13006,NA
58,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
59,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
59,"Balaenoptera borealis","Sei whale","unknown","EN",2475,"ITS-180526","Unknown","EN","iucn",NA,NA
59,"Balaenoptera musculus","Blue whale","increasing","EN",2477,"ITS-180528","Increasing","EN","iucn_parent",NA,2479
59,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
59,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
59,"Eubalaena glacialis","North Atlantic Right Whale","unknown","EN",41712,"ITS-180537","Unknown","EN","iucn",NA,NA
59,"Megaptera novaeangliae","Humpback Whale","increasing","LC",13006,"ITS-180530","Increasing","LC","iucn_parent",NA,132835
59,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132832,"ITS-180530","Increasing","EN","iucn_subpop",13006,NA
59,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132835,"ITS-180530","Unknown","EN","iucn_subpop",13006,NA
60,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
60,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
60,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
60,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
61,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
61,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
61,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
61,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
62,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
62,"Balaenoptera borealis","Sei whale","unknown","EN",2475,"ITS-180526","Unknown","EN","iucn",NA,NA
62,"Balaenoptera musculus","Blue whale","increasing","EN",2477,"ITS-180528","Increasing","EN","iucn_parent",NA,2479
62,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
62,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
62,"Eubalaena glacialis","North Atlantic Right Whale","unknown","EN",41712,"ITS-180537","Unknown","EN","iucn",NA,NA
62,"Megaptera novaeangliae","Humpback Whale","increasing","LC",13006,"ITS-180530","Increasing","LC","iucn_parent",NA,132835
62,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132832,"ITS-180530","Increasing","EN","iucn_subpop",13006,NA
62,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132835,"ITS-180530","Unknown","EN","iucn_subpop",13006,NA
62,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
63,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
63,"Balaenoptera borealis","Sei whale","unknown","EN",2475,"ITS-180526","Unknown","EN","iucn",NA,NA
63,"Balaenoptera musculus","Blue whale","increasing","EN",2477,"ITS-180528","Increasing","EN","iucn_parent",NA,2479
63,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
63,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
63,"Eubalaena glacialis","North Atlantic Right Whale","unknown","EN",41712,"ITS-180537","Unknown","EN","iucn",NA,NA
63,"Megaptera novaeangliae","Humpback Whale","increasing","LC",13006,"ITS-180530","Increasing","LC","iucn_parent",NA,132835
63,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132832,"ITS-180530","Increasing","EN","iucn_subpop",13006,NA
63,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132835,"ITS-180530","Unknown","EN","iucn_subpop",13006,NA
63,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
64,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
64,"Balaenoptera borealis","Sei whale","unknown","EN",2475,"ITS-180526","Unknown","EN","iucn",NA,NA
64,"Balaenoptera musculus","Blue whale","increasing","EN",2477,"ITS-180528","Increasing","EN","iucn_parent",NA,2479
64,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
64,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
64,"Megaptera novaeangliae","Humpback Whale","increasing","LC",13006,"ITS-180530","Increasing","LC","iucn_parent",NA,132835
64,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132832,"ITS-180530","Increasing","EN","iucn_subpop",13006,NA
64,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132835,"ITS-180530","Unknown","EN","iucn_subpop",13006,NA
64,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
65,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
65,"Balaenoptera borealis","Sei whale","unknown","EN",2475,"ITS-180526","Unknown","EN","iucn",NA,NA
65,"Balaenoptera musculus","Blue whale","increasing","EN",2477,"ITS-180528","Increasing","EN","iucn_parent",NA,2479
65,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
65,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
65,"Megaptera novaeangliae","Humpback Whale","increasing","LC",13006,"ITS-180530","Increasing","LC","iucn_parent",NA,132835
65,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132832,"ITS-180530","Increasing","EN","iucn_subpop",13006,NA
65,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132835,"ITS-180530","Unknown","EN","iucn_subpop",13006,NA
65,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
66,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
66,"Balaenoptera borealis","Sei whale","unknown","EN",2475,"ITS-180526","Unknown","EN","iucn",NA,NA
66,"Balaenoptera musculus","Blue whale","increasing","EN",2477,"ITS-180528","Increasing","EN","iucn_parent",NA,2479
66,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
66,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
66,"Megaptera novaeangliae","Humpback Whale","increasing","LC",13006,"ITS-180530","Increasing","LC","iucn_parent",NA,132835
66,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132832,"ITS-180530","Increasing","EN","iucn_subpop",13006,NA
66,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132835,"ITS-180530","Unknown","EN","iucn_subpop",13006,NA
66,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
67,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
67,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
67,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
67,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
68,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
68,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
68,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
68,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
73,"Balaena mysticetus","Bowhead whale","increasing","LC",2472,"ITS-180533","Unknown","CR","iucn_subpop",2467,NA
73,"Balaena mysticetus","Bowhead whale","increasing","LC",2468,"ITS-180533",NA,"NT","iucn_subpop",2467,NA
73,"Balaena mysticetus","Bowhead whale","increasing","LC",2469,"ITS-180533","Unknown","EN","iucn_subpop",2467,NA
73,"Balaena mysticetus","Bowhead whale","increasing","LC",2467,"ITS-180533","Increasing","LC","iucn_parent",NA,2468
73,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
73,"Balaenoptera borealis","Sei whale","unknown","EN",2475,"ITS-180526","Unknown","EN","iucn",NA,NA
73,"Balaenoptera musculus","Blue whale","increasing","EN",2477,"ITS-180528","Increasing","EN","iucn_parent",NA,2479
73,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
73,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
73,"Eschrichtius robustus","Gray Whale","stable","LC",8099,"ITS-180521","Increasing","CR","iucn_subpop",8097,NA
73,"Eschrichtius robustus","Gray Whale","stable","LC",8097,"ITS-180521","Stable","LC","iucn_parent",NA,8099
73,"Eubalaena japonica","North Pacific Right Whale","unknown","EN",41711,"ITS-612591","Unknown","EN","iucn_parent",NA,133706
73,"Eubalaena japonica","North Pacific Right Whale","unknown","EN",133706,"ITS-612591","Unknown","CR","iucn_subpop",41711,NA
73,"Megaptera novaeangliae","Humpback Whale","increasing","LC",13006,"ITS-180530","Increasing","LC","iucn_parent",NA,132835
73,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132832,"ITS-180530","Increasing","EN","iucn_subpop",13006,NA
73,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132835,"ITS-180530","Unknown","EN","iucn_subpop",13006,NA
73,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
73,"Ursus maritimus","Polar bear","decreasing","VU",22823,NA,"Decreasing","VU","iucn",NA,NA
76,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
76,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
76,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
76,"Megaptera novaeangliae","Humpback Whale","increasing","LC",13006,"ITS-180530","Increasing","LC","iucn_parent",NA,132835
76,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132832,"ITS-180530","Increasing","EN","iucn_subpop",13006,NA
76,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132835,"ITS-180530","Unknown","EN","iucn_subpop",13006,NA
76,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
77,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
77,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
77,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
77,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
78,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
78,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
78,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
78,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
79,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
79,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
79,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
79,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
80,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
80,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
80,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
80,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
81,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
81,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
81,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
81,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
82,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
82,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
82,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
82,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
84,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
84,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
84,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
84,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
85,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
85,"Balaenoptera borealis","Sei whale","unknown","EN",2475,"ITS-180526","Unknown","EN","iucn",NA,NA
85,"Balaenoptera musculus","Blue whale","increasing","EN",2477,"ITS-180528","Increasing","EN","iucn_parent",NA,2479
85,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
85,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
85,"Megaptera novaeangliae","Humpback Whale","increasing","LC",13006,"ITS-180530","Increasing","LC","iucn_parent",NA,132835
85,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132832,"ITS-180530","Increasing","EN","iucn_subpop",13006,NA
85,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132835,"ITS-180530","Unknown","EN","iucn_subpop",13006,NA
85,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
86,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
86,"Balaenoptera borealis","Sei whale","unknown","EN",2475,"ITS-180526","Unknown","EN","iucn",NA,NA
86,"Balaenoptera musculus","Blue whale","increasing","EN",2477,"ITS-180528","Increasing","EN","iucn_parent",NA,2479
86,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
86,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
86,"Megaptera novaeangliae","Humpback Whale","increasing","LC",13006,"ITS-180530","Increasing","LC","iucn_parent",NA,132835
86,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132832,"ITS-180530","Increasing","EN","iucn_subpop",13006,NA
86,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132835,"ITS-180530","Unknown","EN","iucn_subpop",13006,NA
86,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
88,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
88,"Balaenoptera borealis","Sei whale","unknown","EN",2475,"ITS-180526","Unknown","EN","iucn",NA,NA
88,"Balaenoptera musculus","Blue whale","increasing","EN",2477,"ITS-180528","Increasing","EN","iucn_parent",NA,2479
88,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
88,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
88,"Megaptera novaeangliae","Humpback Whale","increasing","LC",13006,"ITS-180530","Increasing","LC","iucn_parent",NA,132835
88,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132832,"ITS-180530","Increasing","EN","iucn_subpop",13006,NA
88,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132835,"ITS-180530","Unknown","EN","iucn_subpop",13006,NA
88,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
89,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
89,"Balaenoptera borealis","Sei whale","unknown","EN",2475,"ITS-180526","Unknown","EN","iucn",NA,NA
89,"Balaenoptera musculus","Blue whale","increasing","EN",2477,"ITS-180528","Increasing","EN","iucn_parent",NA,2479
89,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
89,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
89,"Megaptera novaeangliae","Humpback Whale","increasing","LC",13006,"ITS-180530","Increasing","LC","iucn_parent",NA,132835
89,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132832,"ITS-180530","Increasing","EN","iucn_subpop",13006,NA
89,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132835,"ITS-180530","Unknown","EN","iucn_subpop",13006,NA
90,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
90,"Balaenoptera borealis","Sei whale","unknown","EN",2475,"ITS-180526","Unknown","EN","iucn",NA,NA
90,"Balaenoptera musculus","Blue whale","increasing","EN",2477,"ITS-180528","Increasing","EN","iucn_parent",NA,2479
90,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
90,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
90,"Megaptera novaeangliae","Humpback Whale","increasing","LC",13006,"ITS-180530","Increasing","LC","iucn_parent",NA,132835
90,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132832,"ITS-180530","Increasing","EN","iucn_subpop",13006,NA
90,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132835,"ITS-180530","Unknown","EN","iucn_subpop",13006,NA
91,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
91,"Balaenoptera borealis","Sei whale","unknown","EN",2475,"ITS-180526","Unknown","EN","iucn",NA,NA
91,"Balaenoptera musculus","Blue whale","increasing","EN",2477,"ITS-180528","Increasing","EN","iucn_parent",NA,2479
91,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
91,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
91,"Megaptera novaeangliae","Humpback Whale","increasing","LC",13006,"ITS-180530","Increasing","LC","iucn_parent",NA,132835
91,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132832,"ITS-180530","Increasing","EN","iucn_subpop",13006,NA
91,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132835,"ITS-180530","Unknown","EN","iucn_subpop",13006,NA
92,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
92,"Balaenoptera borealis","Sei whale","unknown","EN",2475,"ITS-180526","Unknown","EN","iucn",NA,NA
92,"Balaenoptera musculus","Blue whale","increasing","EN",2477,"ITS-180528","Increasing","EN","iucn_parent",NA,2479
92,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
92,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
92,"Megaptera novaeangliae","Humpback Whale","increasing","LC",13006,"ITS-180530","Increasing","LC","iucn_parent",NA,132835
92,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132832,"ITS-180530","Increasing","EN","iucn_subpop",13006,NA
92,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132835,"ITS-180530","Unknown","EN","iucn_subpop",13006,NA
92,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
93,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
93,"Balaenoptera borealis","Sei whale","unknown","EN",2475,"ITS-180526","Unknown","EN","iucn",NA,NA
93,"Balaenoptera musculus","Blue whale","increasing","EN",2477,"ITS-180528","Increasing","EN","iucn_parent",NA,2479
93,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
93,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
93,"Megaptera novaeangliae","Humpback Whale","increasing","LC",13006,"ITS-180530","Increasing","LC","iucn_parent",NA,132835
93,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132832,"ITS-180530","Increasing","EN","iucn_subpop",13006,NA
93,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132835,"ITS-180530","Unknown","EN","iucn_subpop",13006,NA
94,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
94,"Balaenoptera borealis","Sei whale","unknown","EN",2475,"ITS-180526","Unknown","EN","iucn",NA,NA
94,"Balaenoptera musculus","Blue whale","increasing","EN",2477,"ITS-180528","Increasing","EN","iucn_parent",NA,2479
94,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
