"rgn_id","am_sid","comname","sciname","ico_trend","ico_category","iucn_sid","popn_trend","iucn_category","spatial_source","parent_sid","subpop_sid"
54,"Fis-23311","Whitetip reef shark","Triaenodon obesus","unknown","NT",39384,"Unknown","NT","am",NA,NA
54,"Fis-30583","Whale Shark","Rhincodon typus","decreasing","VU",19488,"Decreasing","VU","am",NA,NA
54,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",161750,"Decreasing","VU","am_subpop",39341,NA
54,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",39341,"Decreasing","VU","am_parent",NA,161749
54,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",161749,"Decreasing","VU","am_subpop",39341,NA
54,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",161751,"Decreasing","NT","am_subpop",39341,NA
54,"Rep-1408","Loggerhead Turtle","Caretta caretta","needs updating","EN",3897,NA,"EN","am",NA,NA
54,"Rep-1599","Green Turtle","Chelonia mydas","decreasing","EN",4615,"Decreasing","EN","am_parent",NA,16285718
54,"Rep-1599","Green Turtle","Chelonia mydas","decreasing","EN",16285718,"Increasing","LC","am_subpop",4615,NA
54,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967827,"Increasing","LC","am_subpop",6494,NA
54,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",6494,"Decreasing","VU","am_parent",NA,46967807
54,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967807,"Decreasing","CR","am_subpop",6494,NA
54,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967838,"Increasing","CR","am_subpop",6494,NA
54,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967817,"Decreasing","CR","am_subpop",6494,NA
54,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967863,"Decreasing","CR","am_subpop",6494,NA
54,"Rep-2852","Hawksbill Turtle","Eretmochelys imbricata","decreasing","CR",8005,"Decreasing","CR","am",NA,NA
55,"Fis-22747","Basking Shark","Cetorhinus maximus","decreasing","VU",39340,"Decreasing","EN","am_subpop",4292,NA
55,"Fis-22747","Basking Shark","Cetorhinus maximus","decreasing","VU",4292,"Decreasing","VU","am_parent",NA,39340
55,"Fis-22747","Basking Shark","Cetorhinus maximus","decreasing","VU",39545,"Decreasing","EN","am_subpop",4292,NA
55,"Fis-22768","Porbeagle","Lamna nasus","decreasing","VU",39343,"Decreasing","CR","am_subpop",11200,NA
55,"Fis-22768","Porbeagle","Lamna nasus","decreasing","VU",11200,"Decreasing","VU","am_parent",NA,61420
55,"Fis-22768","Porbeagle","Lamna nasus","decreasing","VU",39344,"Decreasing","EN","am_subpop",11200,NA
55,"Fis-22768","Porbeagle","Lamna nasus","decreasing","VU",61420,"Decreasing","CR","am_subpop",11200,NA
55,"Fis-23071","Great White Shark","Carcharodon carcharias","unknown","VU",3855,"Unknown","VU","am",NA,NA
55,"Fis-23129","Tiger Shark","Galeocerdo cuvier","unknown","NT",39378,"Unknown","NT","am",NA,NA
55,"Fis-23222","Blue Shark","Prionace glauca","unknown","NT",39381,"Unknown","NT","am",NA,NA
55,"Fis-23899","Thresher Shark","Alopias vulpinus","decreasing","VU",39339,"Decreasing","VU","am",NA,NA
55,"Fis-29423","Longfin Mako","Isurus paucus","decreasing","VU",60225,"Decreasing","VU","am",NA,NA
55,"Fis-30583","Whale Shark","Rhincodon typus","decreasing","VU",19488,"Decreasing","VU","am",NA,NA
55,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",161750,"Decreasing","VU","am_subpop",39341,NA
55,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",39341,"Decreasing","VU","am_parent",NA,161749
55,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",161749,"Decreasing","VU","am_subpop",39341,NA
55,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",161751,"Decreasing","NT","am_subpop",39341,NA
55,"Rep-1408","Loggerhead Turtle","Caretta caretta","needs updating","EN",3897,NA,"EN","am",NA,NA
55,"Rep-1599","Green Turtle","Chelonia mydas","decreasing","EN",4615,"Decreasing","EN","am_parent",NA,16285718
55,"Rep-1599","Green Turtle","Chelonia mydas","decreasing","EN",16285718,"Increasing","LC","am_subpop",4615,NA
55,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967827,"Increasing","LC","am_subpop",6494,NA
55,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",6494,"Decreasing","VU","am_parent",NA,46967807
55,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967807,"Decreasing","CR","am_subpop",6494,NA
55,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967838,"Increasing","CR","am_subpop",6494,NA
55,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967817,"Decreasing","CR","am_subpop",6494,NA
55,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967863,"Decreasing","CR","am_subpop",6494,NA
55,"Rep-2852","Hawksbill Turtle","Eretmochelys imbricata","decreasing","CR",8005,"Decreasing","CR","am",NA,NA
56,"Fis-22747","Basking Shark","Cetorhinus maximus","decreasing","VU",39340,"Decreasing","EN","am_subpop",4292,NA
56,"Fis-22747","Basking Shark","Cetorhinus maximus","decreasing","VU",4292,"Decreasing","VU","am_parent",NA,39340
56,"Fis-22747","Basking Shark","Cetorhinus maximus","decreasing","VU",39545,"Decreasing","EN","am_subpop",4292,NA
56,"Fis-23071","Great White Shark","Carcharodon carcharias","unknown","VU",3855,"Unknown","VU","am",NA,NA
56,"Fis-23129","Tiger Shark","Galeocerdo cuvier","unknown","NT",39378,"Unknown","NT","am",NA,NA
56,"Fis-23222","Blue Shark","Prionace glauca","unknown","NT",39381,"Unknown","NT","am",NA,NA
56,"Fis-23899","Thresher Shark","Alopias vulpinus","decreasing","VU",39339,"Decreasing","VU","am",NA,NA
56,"Fis-29423","Longfin Mako","Isurus paucus","decreasing","VU",60225,"Decreasing","VU","am",NA,NA
56,"Fis-30583","Whale Shark","Rhincodon typus","decreasing","VU",19488,"Decreasing","VU","am",NA,NA
56,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",161750,"Decreasing","VU","am_subpop",39341,NA
56,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",39341,"Decreasing","VU","am_parent",NA,161749
56,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",161749,"Decreasing","VU","am_subpop",39341,NA
56,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",161751,"Decreasing","NT","am_subpop",39341,NA
56,"Rep-1408","Loggerhead Turtle","Caretta caretta","needs updating","EN",3897,NA,"EN","am",NA,NA
56,"Rep-1599","Green Turtle","Chelonia mydas","decreasing","EN",4615,"Decreasing","EN","am_parent",NA,16285718
56,"Rep-1599","Green Turtle","Chelonia mydas","decreasing","EN",16285718,"Increasing","LC","am_subpop",4615,NA
56,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967827,"Increasing","LC","am_subpop",6494,NA
56,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",6494,"Decreasing","VU","am_parent",NA,46967807
56,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967807,"Decreasing","CR","am_subpop",6494,NA
56,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967838,"Increasing","CR","am_subpop",6494,NA
56,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967817,"Decreasing","CR","am_subpop",6494,NA
56,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967863,"Decreasing","CR","am_subpop",6494,NA
56,"Rep-2852","Hawksbill Turtle","Eretmochelys imbricata","decreasing","CR",8005,"Decreasing","CR","am",NA,NA
56,"Rep-3849","Kemp's Ridley Turtle","Lepidochelys kempii","needs updating","CR",11533,NA,"CR","am",NA,NA
57,"Fis-22747","Basking Shark","Cetorhinus maximus","decreasing","VU",39340,"Decreasing","EN","am_subpop",4292,NA
57,"Fis-22747","Basking Shark","Cetorhinus maximus","decreasing","VU",4292,"Decreasing","VU","am_parent",NA,39340
57,"Fis-22747","Basking Shark","Cetorhinus maximus","decreasing","VU",39545,"Decreasing","EN","am_subpop",4292,NA
57,"Fis-22768","Porbeagle","Lamna nasus","decreasing","VU",39343,"Decreasing","CR","am_subpop",11200,NA
57,"Fis-22768","Porbeagle","Lamna nasus","decreasing","VU",11200,"Decreasing","VU","am_parent",NA,61420
57,"Fis-22768","Porbeagle","Lamna nasus","decreasing","VU",39344,"Decreasing","EN","am_subpop",11200,NA
57,"Fis-22768","Porbeagle","Lamna nasus","decreasing","VU",61420,"Decreasing","CR","am_subpop",11200,NA
57,"Fis-23071","Great White Shark","Carcharodon carcharias","unknown","VU",3855,"Unknown","VU","am",NA,NA
57,"Fis-23129","Tiger Shark","Galeocerdo cuvier","unknown","NT",39378,"Unknown","NT","am",NA,NA
57,"Fis-23222","Blue Shark","Prionace glauca","unknown","NT",39381,"Unknown","NT","am",NA,NA
57,"Fis-29423","Longfin Mako","Isurus paucus","decreasing","VU",60225,"Decreasing","VU","am",NA,NA
57,"Fis-30583","Whale Shark","Rhincodon typus","decreasing","VU",19488,"Decreasing","VU","am",NA,NA
57,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",161750,"Decreasing","VU","am_subpop",39341,NA
57,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",39341,"Decreasing","VU","am_parent",NA,161749
57,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",161749,"Decreasing","VU","am_subpop",39341,NA
57,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",161751,"Decreasing","NT","am_subpop",39341,NA
57,"Rep-1408","Loggerhead Turtle","Caretta caretta","needs updating","EN",3897,NA,"EN","am",NA,NA
57,"Rep-1599","Green Turtle","Chelonia mydas","decreasing","EN",4615,"Decreasing","EN","am_parent",NA,16285718
57,"Rep-1599","Green Turtle","Chelonia mydas","decreasing","EN",16285718,"Increasing","LC","am_subpop",4615,NA
57,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967827,"Increasing","LC","am_subpop",6494,NA
57,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",6494,"Decreasing","VU","am_parent",NA,46967807
57,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967807,"Decreasing","CR","am_subpop",6494,NA
57,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967838,"Increasing","CR","am_subpop",6494,NA
57,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967817,"Decreasing","CR","am_subpop",6494,NA
57,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967863,"Decreasing","CR","am_subpop",6494,NA
57,"Rep-2852","Hawksbill Turtle","Eretmochelys imbricata","decreasing","CR",8005,"Decreasing","CR","am",NA,NA
58,"Fis-22747","Basking Shark","Cetorhinus maximus","decreasing","VU",39340,"Decreasing","EN","am_subpop",4292,NA
58,"Fis-22747","Basking Shark","Cetorhinus maximus","decreasing","VU",4292,"Decreasing","VU","am_parent",NA,39340
58,"Fis-22747","Basking Shark","Cetorhinus maximus","decreasing","VU",39545,"Decreasing","EN","am_subpop",4292,NA
58,"Fis-22768","Porbeagle","Lamna nasus","decreasing","VU",39343,"Decreasing","CR","am_subpop",11200,NA
58,"Fis-22768","Porbeagle","Lamna nasus","decreasing","VU",11200,"Decreasing","VU","am_parent",NA,61420
58,"Fis-22768","Porbeagle","Lamna nasus","decreasing","VU",39344,"Decreasing","EN","am_subpop",11200,NA
58,"Fis-22768","Porbeagle","Lamna nasus","decreasing","VU",61420,"Decreasing","CR","am_subpop",11200,NA
58,"Fis-23071","Great White Shark","Carcharodon carcharias","unknown","VU",3855,"Unknown","VU","am",NA,NA
58,"Fis-23129","Tiger Shark","Galeocerdo cuvier","unknown","NT",39378,"Unknown","NT","am",NA,NA
58,"Fis-23222","Blue Shark","Prionace glauca","unknown","NT",39381,"Unknown","NT","am",NA,NA
58,"Fis-29423","Longfin Mako","Isurus paucus","decreasing","VU",60225,"Decreasing","VU","am",NA,NA
58,"Fis-30583","Whale Shark","Rhincodon typus","decreasing","VU",19488,"Decreasing","VU","am",NA,NA
58,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",161750,"Decreasing","VU","am_subpop",39341,NA
58,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",39341,"Decreasing","VU","am_parent",NA,161749
58,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",161749,"Decreasing","VU","am_subpop",39341,NA
58,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",161751,"Decreasing","NT","am_subpop",39341,NA
58,"Rep-1408","Loggerhead Turtle","Caretta caretta","needs updating","EN",3897,NA,"EN","am",NA,NA
58,"Rep-1599","Green Turtle","Chelonia mydas","decreasing","EN",4615,"Decreasing","EN","am_parent",NA,16285718
58,"Rep-1599","Green Turtle","Chelonia mydas","decreasing","EN",16285718,"Increasing","LC","am_subpop",4615,NA
58,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967827,"Increasing","LC","am_subpop",6494,NA
58,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",6494,"Decreasing","VU","am_parent",NA,46967807
58,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967807,"Decreasing","CR","am_subpop",6494,NA
58,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967838,"Increasing","CR","am_subpop",6494,NA
58,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967817,"Decreasing","CR","am_subpop",6494,NA
58,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967863,"Decreasing","CR","am_subpop",6494,NA
58,"Rep-2852","Hawksbill Turtle","Eretmochelys imbricata","decreasing","CR",8005,"Decreasing","CR","am",NA,NA
58,"Rep-3849","Kemp's Ridley Turtle","Lepidochelys kempii","needs updating","CR",11533,NA,"CR","am",NA,NA
59,"Fis-22747","Basking Shark","Cetorhinus maximus","decreasing","VU",39340,"Decreasing","EN","am_subpop",4292,NA
59,"Fis-22747","Basking Shark","Cetorhinus maximus","decreasing","VU",4292,"Decreasing","VU","am_parent",NA,39340
59,"Fis-22747","Basking Shark","Cetorhinus maximus","decreasing","VU",39545,"Decreasing","EN","am_subpop",4292,NA
59,"Fis-23222","Blue Shark","Prionace glauca","unknown","NT",39381,"Unknown","NT","am",NA,NA
59,"Fis-23899","Thresher Shark","Alopias vulpinus","decreasing","VU",39339,"Decreasing","VU","am",NA,NA
60,"Fis-22747","Basking Shark","Cetorhinus maximus","decreasing","VU",39340,"Decreasing","EN","am_subpop",4292,NA
60,"Fis-22747","Basking Shark","Cetorhinus maximus","decreasing","VU",4292,"Decreasing","VU","am_parent",NA,39340
60,"Fis-22747","Basking Shark","Cetorhinus maximus","decreasing","VU",39545,"Decreasing","EN","am_subpop",4292,NA
60,"Fis-22768","Porbeagle","Lamna nasus","decreasing","VU",39343,"Decreasing","CR","am_subpop",11200,NA
60,"Fis-22768","Porbeagle","Lamna nasus","decreasing","VU",11200,"Decreasing","VU","am_parent",NA,61420
60,"Fis-22768","Porbeagle","Lamna nasus","decreasing","VU",39344,"Decreasing","EN","am_subpop",11200,NA
60,"Fis-22768","Porbeagle","Lamna nasus","decreasing","VU",61420,"Decreasing","CR","am_subpop",11200,NA
60,"Fis-23071","Great White Shark","Carcharodon carcharias","unknown","VU",3855,"Unknown","VU","am",NA,NA
60,"Fis-23222","Blue Shark","Prionace glauca","unknown","NT",39381,"Unknown","NT","am",NA,NA
60,"Fis-29423","Longfin Mako","Isurus paucus","decreasing","VU",60225,"Decreasing","VU","am",NA,NA
60,"Rep-1408","Loggerhead Turtle","Caretta caretta","needs updating","EN",3897,NA,"EN","am",NA,NA
60,"Rep-1599","Green Turtle","Chelonia mydas","decreasing","EN",4615,"Decreasing","EN","am_parent",NA,16285718
60,"Rep-1599","Green Turtle","Chelonia mydas","decreasing","EN",16285718,"Increasing","LC","am_subpop",4615,NA
60,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967827,"Increasing","LC","am_subpop",6494,NA
60,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",6494,"Decreasing","VU","am_parent",NA,46967807
60,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967807,"Decreasing","CR","am_subpop",6494,NA
60,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967838,"Increasing","CR","am_subpop",6494,NA
60,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967817,"Decreasing","CR","am_subpop",6494,NA
60,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967863,"Decreasing","CR","am_subpop",6494,NA
60,"Rep-2852","Hawksbill Turtle","Eretmochelys imbricata","decreasing","CR",8005,"Decreasing","CR","am",NA,NA
60,"Rep-3849","Kemp's Ridley Turtle","Lepidochelys kempii","needs updating","CR",11533,NA,"CR","am",NA,NA
61,"Fis-22747","Basking Shark","Cetorhinus maximus","decreasing","VU",39340,"Decreasing","EN","am_subpop",4292,NA
61,"Fis-22747","Basking Shark","Cetorhinus maximus","decreasing","VU",4292,"Decreasing","VU","am_parent",NA,39340
61,"Fis-22747","Basking Shark","Cetorhinus maximus","decreasing","VU",39545,"Decreasing","EN","am_subpop",4292,NA
61,"Fis-22768","Porbeagle","Lamna nasus","decreasing","VU",39343,"Decreasing","CR","am_subpop",11200,NA
61,"Fis-22768","Porbeagle","Lamna nasus","decreasing","VU",11200,"Decreasing","VU","am_parent",NA,61420
61,"Fis-22768","Porbeagle","Lamna nasus","decreasing","VU",39344,"Decreasing","EN","am_subpop",11200,NA
61,"Fis-22768","Porbeagle","Lamna nasus","decreasing","VU",61420,"Decreasing","CR","am_subpop",11200,NA
61,"Fis-23063","Blacktip reef shark","Carcharhinus melanopterus","decreasing","NT",39375,"Decreasing","NT","am",NA,NA
61,"Fis-23071","Great White Shark","Carcharodon carcharias","unknown","VU",3855,"Unknown","VU","am",NA,NA
61,"Fis-23222","Blue Shark","Prionace glauca","unknown","NT",39381,"Unknown","NT","am",NA,NA
61,"Fis-29423","Longfin Mako","Isurus paucus","decreasing","VU",60225,"Decreasing","VU","am",NA,NA
61,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",161750,"Decreasing","VU","am_subpop",39341,NA
61,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",39341,"Decreasing","VU","am_parent",NA,161749
61,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",161749,"Decreasing","VU","am_subpop",39341,NA
61,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",161751,"Decreasing","NT","am_subpop",39341,NA
61,"Rep-1408","Loggerhead Turtle","Caretta caretta","needs updating","EN",3897,NA,"EN","am",NA,NA
61,"Rep-1599","Green Turtle","Chelonia mydas","decreasing","EN",4615,"Decreasing","EN","am_parent",NA,16285718
61,"Rep-1599","Green Turtle","Chelonia mydas","decreasing","EN",16285718,"Increasing","LC","am_subpop",4615,NA
61,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967827,"Increasing","LC","am_subpop",6494,NA
61,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",6494,"Decreasing","VU","am_parent",NA,46967807
61,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967807,"Decreasing","CR","am_subpop",6494,NA
61,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967838,"Increasing","CR","am_subpop",6494,NA
61,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967817,"Decreasing","CR","am_subpop",6494,NA
61,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967863,"Decreasing","CR","am_subpop",6494,NA
61,"Rep-2852","Hawksbill Turtle","Eretmochelys imbricata","decreasing","CR",8005,"Decreasing","CR","am",NA,NA
61,"Rep-3849","Kemp's Ridley Turtle","Lepidochelys kempii","needs updating","CR",11533,NA,"CR","am",NA,NA
62,"Fis-22747","Basking Shark","Cetorhinus maximus","decreasing","VU",39340,"Decreasing","EN","am_subpop",4292,NA
62,"Fis-22747","Basking Shark","Cetorhinus maximus","decreasing","VU",4292,"Decreasing","VU","am_parent",NA,39340
62,"Fis-22747","Basking Shark","Cetorhinus maximus","decreasing","VU",39545,"Decreasing","EN","am_subpop",4292,NA
62,"Fis-22768","Porbeagle","Lamna nasus","decreasing","VU",39343,"Decreasing","CR","am_subpop",11200,NA
62,"Fis-22768","Porbeagle","Lamna nasus","decreasing","VU",11200,"Decreasing","VU","am_parent",NA,61420
62,"Fis-22768","Porbeagle","Lamna nasus","decreasing","VU",39344,"Decreasing","EN","am_subpop",11200,NA
62,"Fis-22768","Porbeagle","Lamna nasus","decreasing","VU",61420,"Decreasing","CR","am_subpop",11200,NA
62,"Fis-23071","Great White Shark","Carcharodon carcharias","unknown","VU",3855,"Unknown","VU","am",NA,NA
62,"Fis-23129","Tiger Shark","Galeocerdo cuvier","unknown","NT",39378,"Unknown","NT","am",NA,NA
62,"Fis-23222","Blue Shark","Prionace glauca","unknown","NT",39381,"Unknown","NT","am",NA,NA
62,"Fis-29423","Longfin Mako","Isurus paucus","decreasing","VU",60225,"Decreasing","VU","am",NA,NA
62,"Fis-30583","Whale Shark","Rhincodon typus","decreasing","VU",19488,"Decreasing","VU","am",NA,NA
62,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",161750,"Decreasing","VU","am_subpop",39341,NA
62,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",39341,"Decreasing","VU","am_parent",NA,161749
62,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",161749,"Decreasing","VU","am_subpop",39341,NA
62,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",161751,"Decreasing","NT","am_subpop",39341,NA
62,"Rep-1408","Loggerhead Turtle","Caretta caretta","needs updating","EN",3897,NA,"EN","am",NA,NA
62,"Rep-1599","Green Turtle","Chelonia mydas","decreasing","EN",4615,"Decreasing","EN","am_parent",NA,16285718
62,"Rep-1599","Green Turtle","Chelonia mydas","decreasing","EN",16285718,"Increasing","LC","am_subpop",4615,NA
62,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967827,"Increasing","LC","am_subpop",6494,NA
62,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",6494,"Decreasing","VU","am_parent",NA,46967807
62,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967807,"Decreasing","CR","am_subpop",6494,NA
62,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967838,"Increasing","CR","am_subpop",6494,NA
62,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967817,"Decreasing","CR","am_subpop",6494,NA
62,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967863,"Decreasing","CR","am_subpop",6494,NA
62,"Rep-2852","Hawksbill Turtle","Eretmochelys imbricata","decreasing","CR",8005,"Decreasing","CR","am",NA,NA
62,"Rep-3849","Kemp's Ridley Turtle","Lepidochelys kempii","needs updating","CR",11533,NA,"CR","am",NA,NA
63,"Fis-22747","Basking Shark","Cetorhinus maximus","decreasing","VU",39340,"Decreasing","EN","am_subpop",4292,NA
63,"Fis-22747","Basking Shark","Cetorhinus maximus","decreasing","VU",4292,"Decreasing","VU","am_parent",NA,39340
63,"Fis-22747","Basking Shark","Cetorhinus maximus","decreasing","VU",39545,"Decreasing","EN","am_subpop",4292,NA
63,"Fis-22768","Porbeagle","Lamna nasus","decreasing","VU",39343,"Decreasing","CR","am_subpop",11200,NA
63,"Fis-22768","Porbeagle","Lamna nasus","decreasing","VU",11200,"Decreasing","VU","am_parent",NA,61420
63,"Fis-22768","Porbeagle","Lamna nasus","decreasing","VU",39344,"Decreasing","EN","am_subpop",11200,NA
63,"Fis-22768","Porbeagle","Lamna nasus","decreasing","VU",61420,"Decreasing","CR","am_subpop",11200,NA
63,"Fis-23071","Great White Shark","Carcharodon carcharias","unknown","VU",3855,"Unknown","VU","am",NA,NA
63,"Fis-23129","Tiger Shark","Galeocerdo cuvier","unknown","NT",39378,"Unknown","NT","am",NA,NA
63,"Fis-23222","Blue Shark","Prionace glauca","unknown","NT",39381,"Unknown","NT","am",NA,NA
63,"Fis-29423","Longfin Mako","Isurus paucus","decreasing","VU",60225,"Decreasing","VU","am",NA,NA
63,"Fis-30583","Whale Shark","Rhincodon typus","decreasing","VU",19488,"Decreasing","VU","am",NA,NA
63,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",161750,"Decreasing","VU","am_subpop",39341,NA
63,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",39341,"Decreasing","VU","am_parent",NA,161749
63,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",161749,"Decreasing","VU","am_subpop",39341,NA
63,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",161751,"Decreasing","NT","am_subpop",39341,NA
63,"Rep-1408","Loggerhead Turtle","Caretta caretta","needs updating","EN",3897,NA,"EN","am",NA,NA
63,"Rep-1599","Green Turtle","Chelonia mydas","decreasing","EN",4615,"Decreasing","EN","am_parent",NA,16285718
63,"Rep-1599","Green Turtle","Chelonia mydas","decreasing","EN",16285718,"Increasing","LC","am_subpop",4615,NA
63,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967827,"Increasing","LC","am_subpop",6494,NA
63,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",6494,"Decreasing","VU","am_parent",NA,46967807
63,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967807,"Decreasing","CR","am_subpop",6494,NA
63,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967838,"Increasing","CR","am_subpop",6494,NA
63,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967817,"Decreasing","CR","am_subpop",6494,NA
63,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967863,"Decreasing","CR","am_subpop",6494,NA
63,"Rep-2852","Hawksbill Turtle","Eretmochelys imbricata","decreasing","CR",8005,"Decreasing","CR","am",NA,NA
63,"Rep-3849","Kemp's Ridley Turtle","Lepidochelys kempii","needs updating","CR",11533,NA,"CR","am",NA,NA
64,"Fis-22747","Basking Shark","Cetorhinus maximus","decreasing","VU",39340,"Decreasing","EN","am_subpop",4292,NA
64,"Fis-22747","Basking Shark","Cetorhinus maximus","decreasing","VU",4292,"Decreasing","VU","am_parent",NA,39340
64,"Fis-22747","Basking Shark","Cetorhinus maximus","decreasing","VU",39545,"Decreasing","EN","am_subpop",4292,NA
64,"Fis-23071","Great White Shark","Carcharodon carcharias","unknown","VU",3855,"Unknown","VU","am",NA,NA
64,"Fis-23222","Blue Shark","Prionace glauca","unknown","NT",39381,"Unknown","NT","am",NA,NA
