"rgn_id","habitat","variable","gap_fill"
155,"seagrasses","extent","0"
156,"seagrasses","extent",NA
157,"seagrasses","extent",NA
158,"seagrasses","extent",NA
159,"seagrasses","extent",NA
161,"seagrasses","extent",NA
162,"seagrasses","extent",NA
163,"seagrasses","extent","0"
164,"seagrasses","extent","0"
166,"seagrasses","extent","0"
167,"seagrasses","extent",NA
168,"seagrasses","extent",NA
169,"seagrasses","extent",NA
171,"seagrasses","extent","0"
172,"seagrasses","extent",NA
173,"seagrasses","extent",NA
174,"seagrasses","extent",NA
175,"seagrasses","extent","0"
176,"seagrasses","extent",NA
177,"seagrasses","extent",NA
178,"seagrasses","extent","0"
179,"seagrasses","extent","0"
180,"seagrasses","extent",NA
181,"seagrasses","extent",NA
182,"seagrasses","extent","0"
183,"seagrasses","extent",NA
184,"seagrasses","extent","0"
186,"seagrasses","extent",NA
187,"seagrasses","extent",NA
188,"seagrasses","extent",NA
189,"seagrasses","extent",NA
190,"seagrasses","extent","0"
191,"seagrasses","extent","0"
192,"seagrasses","extent","0"
193,"seagrasses","extent","0"
194,"seagrasses","extent","0"
195,"seagrasses","extent",NA
196,"seagrasses","extent","0"
197,"seagrasses","extent",NA
198,"seagrasses","extent",NA
199,"seagrasses","extent",NA
200,"seagrasses","extent","0"
202,"seagrasses","extent","0"
203,"seagrasses","extent","0"
204,"seagrasses","extent",NA
205,"seagrasses","extent","0"
206,"seagrasses","extent","0"
207,"seagrasses","extent","0"
208,"seagrasses","extent","0"
209,"seagrasses","extent","0"
210,"seagrasses","extent","0"
212,"seagrasses","extent","0"
213,"seagrasses","extent",NA
214,"seagrasses","extent","0"
215,"seagrasses","extent","0"
216,"seagrasses","extent","0"
218,"seagrasses","extent","0"
219,"seagrasses","extent",NA
220,"seagrasses","extent","disagg2012_gap_fill"
221,"seagrasses","extent","disagg2012_gap_fill"
222,"seagrasses","extent","0"
223,"seagrasses","extent",NA
224,"seagrasses","extent",NA
227,"seagrasses","extent",NA
228,"seagrasses","extent",NA
231,"seagrasses","extent","0"
232,"seagrasses","extent",NA
237,"seagrasses","extent",NA
244,"seagrasses","extent",NA
245,"seagrasses","extent","disagg2012_gap_fill"
247,"seagrasses","extent",NA
248,"seagrasses","extent","disagg2012_gap_fill"
249,"seagrasses","extent","disagg2012_gap_fill"
250,"seagrasses","extent","disagg2012_gap_fill"
