rgn_type,rgn_id,rgn_name,rgn_key,area_km2
eez,207,Vietnam,VNM,7490.85621195
eez,208,Singapore,SGP,215.463785182
eez,209,China,CHN,25451.7221751
eez,210,Japan,JPN,23590.1836766
eez,212,Kiribati,KIR,1247.38504476
eez,213,Antarctica,ATA,51686.0227435
eez,214,Egypt,EGY,4881.50712099
eez,215,Jordan,JOR,23.2530101438
eez,216,Indonesia,IDN,84750.397744
eez,218,Canada,CAN,39.5812513497
eez,219,Saint Pierre and Miquelon,SPM,159.861651213
eez,220,Sint Maarten,SXM,30.7050058171
eez,221,Northern Saint-Martin,MAF,124.224194772
eez,222,Sweden,SWE,13765.0203963
eez,223,Norway,NOR,43027.462085
eez,224,Chile,CHL,50183.1473448
eez,227,Jersey,JEY,229.979571054
eez,228,Guernsey,GGY,150.122617196
eez,231,East Timor,TLS,706.49211341
eez,232,Bosnia and Herzegovina,BIH,12.7566540744
eez,237,Oecussi Ambeno,TLS,54.7435183769
eez,244,Curacao,CW,158.556427573
eez,245,Bonaire,BQ,120.111017356
eez,247,Brunei,BRN,234.79170936
eez,248,Saba,BES,18.0910702681
eez,249,Sint Eustatius,ANT,24.3265973932
eez,250,Aruba,AW,81.2153089468
fao,260,Arctic Sea,XARC,0.000490565208393
fao,272,"Pacific, Northwest",XPNW,2.21317939745
