"rgn_id","year","popsum","whencev01","whence_choice"
78,2010,3734840,"OD","OD"
78,2011,3772380,"OD","OD"
78,2012,3809910,"OD","OD"
78,2013,3847450,"OD","OD"
78,2014,3884990,"OD","OD"
78,2015,3922530,"OD","OD"
79,2005,6823610,"OD","OD"
79,2006,6970410,"OD","OD"
79,2007,7117200,"OD","OD"
79,2008,7264000,"OD","OD"
79,2009,7410790,"OD","OD"
79,2010,7557580,"OD","OD"
79,2011,7697440,"OD","OD"
79,2012,7837290,"OD","OD"
79,2013,7977150,"OD","OD"
79,2014,8117000,"OD","OD"
79,2015,8256860,"OD","OD"
80,2005,9080300,"OD","OD"
80,2006,9078670,"OD","OD"
80,2007,9077040,"OD","OD"
80,2008,9075420,"OD","OD"
80,2009,9073790,"OD","OD"
80,2010,9072160,"OD","OD"
80,2011,9060550,"OD","OD"
80,2012,9048940,"OD","OD"
80,2013,9037330,"OD","OD"
80,2014,9025720,"OD","OD"
80,2015,9014110,"OD","OD"
81,2005,782548,"OD","OD"
81,2006,787582,"OD","OD"
81,2007,792616,"OD","OD"
81,2008,797650,"OD","OD"
81,2009,802684,"OD","OD"
81,2010,807717,"OD","OD"
81,2011,812262,"OD","OD"
81,2012,816807,"OD","OD"
81,2013,821352,"OD","OD"
81,2014,825897,"OD","OD"
81,2015,830441,"OD","OD"
82,2005,2035540,"OD","OD"
82,2006,2061180,"OD","OD"
82,2007,2086820,"OD","OD"
82,2008,2112470,"OD","OD"
82,2009,2138110,"OD","OD"
82,2010,2163750,"OD","OD"
82,2011,2195760,"OD","OD"
82,2012,2227770,"OD","OD"
82,2013,2259790,"OD","OD"
82,2014,2291800,"OD","OD"
82,2015,2323810,"OD","OD"
84,2005,13920000,"OD","OD"
84,2006,14123400,"OD","OD"
84,2007,14326700,"OD","OD"
84,2008,14530000,"OD","OD"
84,2009,14733400,"OD","OD"
84,2010,14936700,"OD","OD"
84,2011,15127800,"OD","OD"
84,2012,15318800,"OD","OD"
84,2013,15509900,"OD","OD"
84,2014,15700900,"OD","OD"
84,2015,15892000,"OD","OD"
85,2005,746.586,"OD","OD"
85,2006,752.823,"OD","OD"
85,2007,759.061,"OD","OD"
85,2008,765.299,"OD","OD"
85,2009,771.537,"OD","OD"
85,2010,777.774,"OD","OD"
85,2011,784.597,"OD","OD"
85,2012,791.42,"OD","OD"
85,2013,798.242,"OD","OD"
85,2014,805.065,"OD","OD"
85,2015,811.887,"OD","OD"
86,2005,6176.49,"OD","OD"
86,2006,6229.49,"OD","OD"
86,2007,6282.5,"OD","OD"
86,2008,6335.5,"OD","OD"
86,2009,6388.51,"OD","OD"
86,2010,6441.51,"OD","OD"
86,2011,6496.54,"OD","OD"
86,2012,6551.57,"OD","OD"
86,2013,6606.6,"OD","OD"
86,2014,6661.62,"OD","OD"
86,2015,6716.65,"OD","OD"
88,2005,242.828,"OD","OD"
88,2006,244.818,"OD","OD"
88,2007,246.807,"OD","OD"
88,2008,248.796,"OD","OD"
88,2009,250.785,"OD","OD"
88,2010,252.774,"OD","OD"
88,2011,254.929,"OD","OD"
88,2012,257.083,"OD","OD"
88,2013,259.238,"OD","OD"
88,2014,261.393,"OD","OD"
88,2015,263.548,"OD","OD"
89,2005,,"SG","XSI"
89,2006,,"SG","XSI"
89,2007,,"SG","XSI"
89,2008,,"SG","XSI"
89,2009,,"SG","XSI"
89,2010,,"SG","XSI"
89,2011,,"SG","XSI"
89,2012,,"SG","XSI"
89,2013,,"SG","XSI"
89,2014,,"SG","XSI"
89,2015,,"SG","XSI"
90,2005,,"SG","XSI"
90,2006,,"SG","XSI"
90,2007,,"SG","XSI"
90,2008,,"SG","XSI"
90,2009,,"SG","XSI"
90,2010,,"SG","XSI"
90,2011,,"SG","XSI"
90,2012,,"SG","XSI"
90,2013,,"SG","XSI"
90,2014,,"SG","XSI"
90,2015,,"SG","XSI"
91,2005,,"SG","XSI"
91,2006,,"SG","XSI"
91,2007,,"SG","XSI"
91,2008,,"SG","XSI"
91,2009,,"SG","XSI"
91,2010,,"SG","XSI"
91,2011,,"SG","XSI"
91,2012,,"SG","XSI"
91,2013,,"SG","XSI"
91,2014,,"SG","XSI"
91,2015,,"SG","XSI"
92,2005,,"SG","XSI"
92,2006,,"SG","XSI"
92,2007,,"SG","XSI"
92,2008,,"SG","XSI"
92,2009,,"SG","XSI"
92,2010,,"SG","XSI"
92,2011,,"SG","XSI"
92,2012,,"SG","XSI"
92,2013,,"SG","XSI"
92,2014,,"SG","XSI"
92,2015,,"SG","XSI"
93,2005,,"SG","XSI"
93,2006,,"SG","XSI"
93,2007,,"SG","XSI"
93,2008,,"SG","XSI"
93,2009,,"SG","XSI"
93,2010,,"SG","XSI"
93,2011,,"SG","XSI"
93,2012,,"SG","XSI"
93,2013,,"SG","XSI"
93,2014,,"SG","XSI"
93,2015,,"SG","XSI"
94,2005,,"SG","XSI"
94,2006,,"SG","XSI"
94,2007,,"SG","XSI"
94,2008,,"SG","XSI"
94,2009,,"SG","XSI"
94,2010,,"SG","XSI"
94,2011,,"SG","XSI"
94,2012,,"SG","XSI"
94,2013,,"SG","XSI"
94,2014,,"SG","XSI"
94,2015,,"SG","XSI"
95,2005,2601.53,"OD","OD"
95,2006,2631.67,"OD","OD"
95,2007,2661.81,"OD","OD"
95,2008,2691.96,"OD","OD"
95,2009,2722.1,"OD","OD"
95,2010,2752.25,"OD","OD"
95,2011,2781.98,"OD","OD"
95,2012,2811.72,"OD","OD"
95,2013,2841.46,"OD","OD"
95,2014,2871.19,"OD","OD"
95,2015,2900.93,"OD","OD"
96,2005,2065610,"OD","OD"
96,2006,2128760,"OD","OD"
96,2007,2191910,"OD","OD"
96,2008,2255060,"OD","OD"
96,2009,2318200,"OD","OD"
96,2010,2381350,"OD","OD"
96,2011,2449530,"OD","OD"
96,2012,2517710,"OD","OD"
96,2013,2585890,"OD","OD"
96,2014,2654070,"OD","OD"
96,2015,2722250,"OD","OD"
97,2005,1581210,"OD","OD"
97,2006,1650630,"OD","OD"
97,2007,1720050,"OD","OD"
97,2008,1789470,"OD","OD"
97,2009,1858890,"OD","OD"
97,2010,1928310,"OD","OD"
97,2011,2000120,"OD","OD"
97,2012,2071940,"OD","OD"
97,2013,2143750,"OD","OD"
97,2014,2215570,"OD","OD"
97,2015,2287380,"OD","OD"
98,2005,1452790,"OD","OD"
98,2006,1491300,"OD","OD"
98,2007,1529820,"OD","OD"
98,2008,1568340,"OD","OD"
98,2009,1606860,"OD","OD"
98,2010,1645380,"OD","OD"
98,2011,1687670,"OD","OD"
98,2012,1729960,"OD","OD"
98,2013,1772240,"OD","OD"
98,2014,1814530,"OD","OD"
98,2015,1856820,"OD","OD"
99,2005,2707670,"OD","OD"
99,2006,2787300,"OD","OD"
99,2007,2866930,"OD","OD"
99,2008,2946570,"OD","OD"
99,2009,3026200,"OD","OD"
99,2010,3105830,"OD","OD"
99,2011,3193510,"OD","OD"
99,2012,3281180,"OD","OD"
99,2013,3368860,"OD","OD"
99,2014,3456540,"OD","OD"
99,2015,3544210,"OD","OD"
100,2005,700996,"OD","OD"
100,2006,723865,"OD","OD"
100,2007,746734,"OD","OD"
100,2008,769603,"OD","OD"
100,2009,792472,"OD","OD"
100,2010,815341,"OD","OD"
100,2011,841140,"OD","OD"
100,2012,866938,"OD","OD"
100,2013,892737,"OD","OD"
100,2014,918535,"OD","OD"
100,2015,944334,"OD","OD"
101,2005,121258,"OD","OD"
101,2006,126424,"OD","OD"
101,2007,131591,"OD","OD"
101,2008,136757,"OD","OD"
101,2009,141924,"OD","OD"
101,2010,147090,"OD","OD"
101,2011,153818,"OD","OD"
101,2012,160547,"OD","OD"
101,2013,167275,"OD","OD"
101,2014,174003,"OD","OD"
101,2015,180731,"OD","OD"
102,2005,11729800,"OD","OD"
102,2006,11707700,"OD","OD"
102,2007,11685500,"OD","OD"
102,2008,11663400,"OD","OD"
102,2009,11641300,"OD","OD"
102,2010,11619200,"OD","OD"
102,2011,11560900,"OD","OD"
102,2012,11502700,"OD","OD"
102,2013,11444500,"OD","OD"
102,2014,11386300,"OD","OD"
102,2015,11328000,"OD","OD"
103,2005,148175,"OD","OD"
103,2006,150812,"OD","OD"
103,2007,153448,"OD","OD"
103,2008,156085,"OD","OD"
103,2009,158722,"OD","OD"
103,2010,161358,"OD","OD"
103,2011,164135,"OD","OD"
103,2012,166911,"OD","OD"
103,2013,169688,"OD","OD"
103,2014,172464,"OD","OD"
103,2015,175240,"OD","OD"
104,2005,276836,"OD","OD"
104,2006,285216,"OD","OD"
104,2007,293596,"OD","OD"
104,2008,301976,"OD","OD"
104,2009,310356,"OD","OD"
104,2010,318736,"OD","OD"
104,2011,327914,"OD","OD"
104,2012,337091,"OD","OD"
104,2013,346269,"OD","OD"
104,2014,355447,"OD","OD"
104,2015,364624,"OD","OD"
105,2005,,"SG","XSI"
105,2006,,"SG","XSI"
105,2007,,"SG","XSI"
105,2008,,"SG","XSI"
105,2009,,"SG","XSI"
105,2010,,"SG","XSI"
105,2011,,"SG","XSI"
105,2012,,"SG","XSI"
105,2013,,"SG","XSI"
105,2014,,"SG","XSI"
105,2015,,"SG","XSI"
106,2005,6029520,"OD","OD"
106,2006,6159130,"OD","OD"
106,2007,6288740,"OD","OD"
106,2008,6418350,"OD","OD"
106,2009,6547950,"OD","OD"
106,2010,6677560,"OD","OD"
106,2011,6808910,"OD","OD"
106,2012,6940260,"OD","OD"
106,2013,7071600,"OD","OD"
106,2014,7202950,"OD","OD"
106,2015,7334300,"OD","OD"
107,2005,4121823.75,"SG","r2"
107,2006,4193917.875,"SG","r2"
107,2007,4266024.375,"SG","r2"
107,2008,4338119.75,"SG","r2"
107,2009,4410215,"SG","r2"
107,2010,4482309.125,"SG","r2"
107,2011,4552643.875,"SG","r2"
107,2012,4622976.125,"SG","r2"
107,2013,4693311,"SG","r2"
107,2014,4763645.75,"SG","r2"
107,2015,4833966.875,"SG","r2"
108,2005,75361.7,"OD","OD"
108,2006,75825.5,"OD","OD"
108,2007,76289.3,"OD","OD"
108,2008,76753,"OD","OD"
108,2009,77216.8,"OD","OD"
108,2010,77680.5,"OD","OD"
108,2011,78141.3,"OD","OD"
108,2012,78602.1,"OD","OD"
108,2013,79062.8,"OD","OD"
108,2014,79523.6,"OD","OD"
108,2015,79984.4,"OD","OD"
110,2005,314402,"OD","OD"
110,2006,317784,"OD","OD"
110,2007,321166,"OD","OD"
110,2008,324548,"OD","OD"
110,2009,327930,"OD","OD"
110,2010,331312,"OD","OD"
110,2011,334709,"OD","OD"
110,2012,338107,"OD","OD"
110,2013,341504,"OD","OD"
110,2014,344901,"OD","OD"
110,2015,348299,"OD","OD"
111,2005,30836.3,"OD","OD"
111,2006,31779.2,"OD","OD"
111,2007,32722,"OD","OD"
111,2008,33664.9,"OD","OD"
111,2009,34607.8,"OD","OD"
111,2010,35550.7,"OD","OD"
111,2011,36502,"OD","OD"
111,2012,37453.4,"OD","OD"
111,2013,38404.8,"OD","OD"
111,2014,39356.2,"OD","OD"
111,2015,40307.6,"OD","OD"
112,2005,9832750,"OD","OD"
112,2006,9858070,"OD","OD"
112,2007,9883380,"OD","OD"
112,2008,9908700,"OD","OD"
112,2009,9934020,"OD","OD"
112,2010,9959330,"OD","OD"
112,2011,9982070,"OD","OD"
112,2012,10004800,"OD","OD"
112,2013,10027600,"OD","OD"
112,2014,10050300,"OD","OD"
112,2015,10073000,"OD","OD"
113,2005,43936.2,"OD","OD"
113,2006,45301.2,"OD","OD"
113,2007,46666.1,"OD","OD"
113,2008,48031.1,"OD","OD"
113,2009,49396.1,"OD","OD"
113,2010,50761,"OD","OD"
113,2011,52144.7,"OD","OD"
113,2012,53528.4,"OD","OD"
113,2013,54912.1,"OD","OD"
113,2014,56295.8,"OD","OD"
113,2015,57679.4,"OD","OD"
114,2005,8738300,"OD","OD"
114,2006,8882910,"OD","OD"
114,2007,9027520,"OD","OD"
114,2008,9172130,"OD","OD"
114,2009,9316740,"OD","OD"
114,2010,9461350,"OD","OD"
114,2011,9609750,"OD","OD"
114,2012,9758150,"OD","OD"
114,2013,9906550,"OD","OD"
114,2014,10055000,"OD","OD"
114,2015,10203400,"OD","OD"
115,2005,6847310,"OD","OD"
115,2006,6957390,"OD","OD"
115,2007,7067480,"OD","OD"
115,2008,7177560,"OD","OD"
115,2009,7287650,"OD","OD"
115,2010,7397730,"OD","OD"
115,2011,7497810,"OD","OD"
115,2012,7597880,"OD","OD"
115,2013,7697950,"OD","OD"
115,2014,7798030,"OD","OD"
115,2015,7898100,"OD","OD"
116,2005,4147550,"OD","OD"
116,2006,4179510,"OD","OD"
116,2007,4211470,"OD","OD"
116,2008,4243420,"OD","OD"
116,2009,4275380,"OD","OD"
116,2010,4307340,"OD","OD"
116,2011,4335490,"OD","OD"
116,2012,4363640,"OD","OD"
116,2013,4391780,"OD","OD"
116,2014,4419930,"OD","OD"
116,2015,4448080,"OD","OD"
117,2005,26981.6,"OD","OD"
117,2006,27561.2,"OD","OD"
117,2007,28140.8,"OD","OD"
117,2008,28720.4,"OD","OD"
117,2009,29300,"OD","OD"
117,2010,29879.6,"OD","OD"
117,2011,30377.7,"OD","OD"
117,2012,30875.8,"OD","OD"
117,2013,31373.9,"OD","OD"
117,2014,31872,"OD","OD"
117,2015,32370.1,"OD","OD"
118,2005,11765,"OD","OD"
118,2006,12052.6,"OD","OD"
118,2007,12340.2,"OD","OD"
118,2008,12627.8,"OD","OD"
118,2009,12915.4,"OD","OD"
118,2010,13203,"OD","OD"
118,2011,13486.2,"OD","OD"
118,2012,13769.5,"OD","OD"
118,2013,14052.7,"OD","OD"
118,2014,14335.9,"OD","OD"
118,2015,14619.2,"OD","OD"
119,2005,33700.8,"OD","OD"
119,2006,33505.5,"OD","OD"
119,2007,33310.3,"OD","OD"
119,2008,33115,"OD","OD"
119,2009,32919.8,"OD","OD"
119,2010,32724.6,"OD","OD"
119,2011,32565,"OD","OD"
119,2012,32405.5,"OD","OD"
119,2013,32246,"OD","OD"
119,2014,32086.4,"OD","OD"
119,2015,31926.9,"OD","OD"
120,2005,64703.5,"OD","OD"
120,2006,64896,"OD","OD"
120,2007,65088.6,"OD","OD"
120,2008,65281.2,"OD","OD"
120,2009,65473.7,"OD","OD"
120,2010,65666.3,"OD","OD"
120,2011,65851.4,"OD","OD"
120,2012,66036.4,"OD","OD"
120,2013,66221.5,"OD","OD"
120,2014,66406.6,"OD","OD"
120,2015,66591.6,"OD","OD"
121,2005,4317.97,"OD","OD"
121,2006,4455.8,"OD","OD"
121,2007,4593.64,"OD","OD"
121,2008,4731.47,"OD","OD"
121,2009,4869.31,"OD","OD"
121,2010,5007.14,"OD","OD"
121,2011,5145.17,"OD","OD"
121,2012,5283.2,"OD","OD"
121,2013,5421.22,"OD","OD"
121,2014,5559.25,"OD","OD"
121,2015,5697.28,"OD","OD"
122,2005,170711,"OD","OD"
122,2006,172314,"OD","OD"
122,2007,173916,"OD","OD"
122,2008,175519,"OD","OD"
122,2009,177121,"OD","OD"
122,2010,178724,"OD","OD"
122,2011,180041,"OD","OD"
122,2012,181357,"OD","OD"
122,2013,182674,"OD","OD"
122,2014,183991,"OD","OD"
122,2015,185308,"OD","OD"
123,2005,67878.5,"OD","OD"
123,2006,67811.9,"OD","OD"
123,2007,67745.4,"OD","OD"
123,2008,67678.9,"OD","OD"
123,2009,67612.3,"OD","OD"
123,2010,67545.8,"OD","OD"
123,2011,67494.9,"OD","OD"
123,2012,67444.1,"OD","OD"
123,2013,67393.3,"OD","OD"
123,2014,67342.5,"OD","OD"
123,2015,67291.6,"OD","OD"
124,2005,325020,"OD","OD"
124,2006,326112,"OD","OD"
124,2007,327203,"OD","OD"
124,2008,328294,"OD","OD"
124,2009,329386,"OD","OD"
124,2010,330477,"OD","OD"
124,2011,331384,"OD","OD"
124,2012,332291,"OD","OD"
124,2013,333198,"OD","OD"
124,2014,334106,"OD","OD"
124,2015,335013,"OD","OD"
125,2005,118725,"OD","OD"
125,2006,119087,"OD","OD"
125,2007,119450,"OD","OD"
125,2008,119813,"OD","OD"
125,2009,120175,"OD","OD"
125,2010,120538,"OD","OD"
125,2011,120887,"OD","OD"
125,2012,121235,"OD","OD"
125,2013,121584,"OD","OD"
125,2014,121933,"OD","OD"
125,2015,122281,"OD","OD"
126,2005,1472970,"OD","OD"
126,2006,1480950,"OD","OD"
126,2007,1488930,"OD","OD"
126,2008,1496910,"OD","OD"
126,2009,1504900,"OD","OD"
126,2010,1512880,"OD","OD"
126,2011,1520760,"OD","OD"
126,2012,1528640,"OD","OD"
126,2013,1536520,"OD","OD"
126,2014,1544400,"OD","OD"
126,2015,1552280,"OD","OD"
127,2005,129496,"OD","OD"
127,2006,130237,"OD","OD"
127,2007,130978,"OD","OD"
127,2008,131719,"OD","OD"
127,2009,132460,"OD","OD"
127,2010,133201,"OD","OD"
127,2011,133896,"OD","OD"
127,2012,134591,"OD","OD"
127,2013,135286,"OD","OD"
127,2014,135981,"OD","OD"
127,2015,136676,"OD","OD"
129,2005,3078850,"OD","OD"
129,2006,3119240,"OD","OD"
129,2007,3159630,"OD","OD"
129,2008,3200030,"OD","OD"
129,2009,3240420,"OD","OD"
129,2010,3280810,"OD","OD"
129,2011,3318430,"OD","OD"
129,2012,3356040,"OD","OD"
129,2013,3393660,"OD","OD"
129,2014,3431280,"OD","OD"
129,2015,3468890,"OD","OD"
130,2005,1484920,"OD","OD"
130,2006,1508910,"OD","OD"
130,2007,1532910,"OD","OD"
130,2008,1556900,"OD","OD"
130,2009,1580900,"OD","OD"
130,2010,1604890,"OD","OD"
130,2011,1626920,"OD","OD"
130,2012,1648940,"OD","OD"
130,2013,1670960,"OD","OD"
130,2014,1692990,"OD","OD"
130,2015,1715010,"OD","OD"
131,2005,2335950,"OD","OD"
131,2006,2399240,"OD","OD"
131,2007,2462530,"OD","OD"
131,2008,2525820,"OD","OD"
131,2009,2589110,"OD","OD"
131,2010,2652400,"OD","OD"
131,2011,2717170,"OD","OD"
131,2012,2781940,"OD","OD"
131,2013,2846710,"OD","OD"
131,2014,2911480,"OD","OD"
131,2015,2976250,"OD","OD"
132,2005,6454300,"OD","OD"
132,2006,6543030,"OD","OD"
132,2007,6631760,"OD","OD"
132,2008,6720500,"OD","OD"
132,2009,6809230,"OD","OD"
132,2010,6897960,"OD","OD"
132,2011,6982550,"OD","OD"
132,2012,7067150,"OD","OD"
132,2013,7151740,"OD","OD"
132,2014,7236330,"OD","OD"
132,2015,7320920,"OD","OD"
133,2005,2642450,"OD","OD"
133,2006,2705670,"OD","OD"
133,2007,2768890,"OD","OD"
133,2008,2832110,"OD","OD"
133,2009,2895330,"OD","OD"
133,2010,2958550,"OD","OD"
133,2011,3021770,"OD","OD"
133,2012,3084990,"OD","OD"
133,2013,3148220,"OD","OD"
133,2014,3211440,"OD","OD"
133,2015,3274660,"OD","OD"
134,2005,4618630,"OD","OD"
134,2006,4702250,"OD","OD"
134,2007,4785870,"OD","OD"
134,2008,4869490,"OD","OD"
134,2009,4953110,"OD","OD"
134,2010,5036730,"OD","OD"
134,2011,5118100,"OD","OD"
134,2012,5199480,"OD","OD"
134,2013,5280850,"OD","OD"
134,2014,5362220,"OD","OD"
134,2015,5443600,"OD","OD"
135,2005,17317600,"OD","OD"
135,2006,17589500,"OD","OD"
135,2007,17861500,"OD","OD"
135,2008,18133400,"OD","OD"
135,2009,18405300,"OD","OD"
135,2010,18677200,"OD","OD"
135,2011,18942100,"OD","OD"
135,2012,19207000,"OD","OD"
135,2013,19471900,"OD","OD"
135,2014,19736800,"OD","OD"
135,2015,20001600,"OD","OD"
136,2005,1319460,"OD","OD"
136,2006,1347420,"OD","OD"
136,2007,1375370,"OD","OD"
136,2008,1403330,"OD","OD"
136,2009,1431290,"OD","OD"
136,2010,1459250,"OD","OD"
136,2011,1485880,"OD","OD"
136,2012,1512500,"OD","OD"
136,2013,1539130,"OD","OD"
136,2014,1565760,"OD","OD"
136,2015,1592390,"OD","OD"
137,2005,5225350,"OD","OD"
137,2006,5313270,"OD","OD"
137,2007,5401190,"OD","OD"
137,2008,5489110,"OD","OD"
137,2009,5577040,"OD","OD"
137,2010,5664960,"OD","OD"
137,2011,5747630,"OD","OD"
137,2012,5830300,"OD","OD"
137,2013,5912970,"OD","OD"
137,2014,5995640,"OD","OD"
137,2015,6078310,"OD","OD"
138,2005,13198900,"OD","OD"
138,2006,13361000,"OD","OD"
138,2007,13523100,"OD","OD"
138,2008,13685100,"OD","OD"
138,2009,13847200,"OD","OD"
138,2010,14009200,"OD","OD"
138,2011,14154800,"OD","OD"
138,2012,14300300,"OD","OD"
138,2013,14445800,"OD","OD"
138,2014,14591300,"OD","OD"
138,2015,14736800,"OD","OD"
139,2005,13504400,"OD","OD"
139,2006,13679700,"OD","OD"
139,2007,13855000,"OD","OD"
139,2008,14030200,"OD","OD"
139,2009,14205500,"OD","OD"
139,2010,14380800,"OD","OD"
139,2011,14543000,"OD","OD"
139,2012,14705200,"OD","OD"
139,2013,14867300,"OD","OD"
139,2014,15029500,"OD","OD"
139,2015,15191700,"OD","OD"
140,2005,826399,"OD","OD"
140,2006,831042,"OD","OD"
140,2007,835685,"OD","OD"
140,2008,840328,"OD","OD"
140,2009,844971,"OD","OD"
140,2010,849614,"OD","OD"
140,2011,853535,"OD","OD"
140,2012,857455,"OD","OD"
140,2013,861376,"OD","OD"
140,2014,865297,"OD","OD"
140,2015,869217,"OD","OD"
141,2005,51212.6,"OD","OD"
141,2006,51644.7,"OD","OD"
141,2007,52076.9,"OD","OD"
141,2008,52509.1,"OD","OD"
141,2009,52941.3,"OD","OD"
141,2010,53373.5,"OD","OD"
141,2011,53747.2,"OD","OD"
141,2012,54121,"OD","OD"
141,2013,54494.8,"OD","OD"
141,2014,54868.6,"OD","OD"
141,2015,55242.4,"OD","OD"
143,2005,301782,"OD","OD"
143,2006,303792,"OD","OD"
143,2007,305802,"OD","OD"
143,2008,307812,"OD","OD"
143,2009,309822,"OD","OD"
143,2010,311831,"OD","OD"
143,2011,314034,"OD","OD"
143,2012,316236,"OD","OD"
143,2013,318438,"OD","OD"
143,2014,320640,"OD","OD"
143,2015,322842,"OD","OD"
144,2005,3426577.25188889,"SG","r2"
144,2006,3431171.26672222,"SG","r2"
144,2007,3435759.23766667,"SG","r2"
144,2008,3440347.1475,"SG","r2"
144,2009,3444940.11844444,"SG","r2"
144,2010,3449528.08377778,"SG","r2"
144,2011,3452705.36922222,"SG","r2"
144,2012,3455883.28294444,"SG","r2"
144,2013,3459060.02444444,"SG","r2"
144,2014,3462237.876,"SG","r2"
144,2015,3465415.72861111,"SG","r2"
145,2005,59005.5,"OD","OD"
145,2006,59149.4,"OD","OD"
145,2007,59293.2,"OD","OD"
145,2008,59437.1,"OD","OD"
145,2009,59581,"OD","OD"
145,2010,59724.8,"OD","OD"
145,2011,59874.7,"OD","OD"
145,2012,60024.6,"OD","OD"
145,2013,60174.5,"OD","OD"
145,2014,60324.4,"OD","OD"
145,2015,60474.3,"OD","OD"
146,2005,69.1951,"OD","OD"
146,2006,69.1951,"OD","OD"
146,2007,69.1951,"OD","OD"
146,2008,69.1951,"OD","OD"
146,2009,69.1951,"OD","OD"
146,2010,69.1951,"OD","OD"
146,2011,69.1951,"OD","OD"
146,2012,69.1951,"OD","OD"
146,2013,69.1951,"OD","OD"
146,2014,69.1951,"OD","OD"
146,2015,69.1951,"OD","OD"
147,2005,276736,"OD","OD"
147,2006,280829,"OD","OD"
147,2007,284921,"OD","OD"
147,2008,289013,"OD","OD"
147,2009,293106,"OD","OD"
147,2010,297198,"OD","OD"
147,2011,301066,"OD","OD"
147,2012,304933,"OD","OD"
147,2013,308800,"OD","OD"
147,2014,312668,"OD","OD"
147,2015,316535,"OD","OD"
148,2005,5703.09,"OD","OD"
148,2006,5821.65,"OD","OD"
148,2007,5940.21,"OD","OD"
148,2008,6058.77,"OD","OD"
148,2009,6177.33,"OD","OD"
148,2010,6295.89,"OD","OD"
148,2011,6411,"OD","OD"
148,2012,6526.1,"OD","OD"
148,2013,6641.21,"OD","OD"
148,2014,6756.31,"OD","OD"
148,2015,6871.42,"OD","OD"
149,2005,0,"OD","OD"
149,2006,0,"OD","OD"
149,2007,0,"OD","OD"
149,2008,0,"OD","OD"
149,2009,0,"OD","OD"
149,2010,0,"OD","OD"
149,2011,0,"OD","OD"
149,2012,0,"OD","OD"
149,2013,0,"OD","OD"
149,2014,0,"OD","OD"
149,2015,0,"OD","OD"
150,2005,82105.6296,"SG","r2"
150,2006,83896.3694,"SG","r2"
150,2007,85687.1993,"SG","r2"
150,2008,87477.9292,"SG","r2"
150,2009,89268.669,"SG","r2"
150,2010,91059.4989,"SG","r2"
150,2011,92868.49,"SG","r2"
150,2012,94677.5601,"SG","r2"
150,2013,96486.6412,"SG","r2"
150,2014,98295.7213,"SG","r2"
150,2015,100104.9124,"SG","r2"
151,2005,80840.8,"OD","OD"
151,2006,83275.9,"OD","OD"
151,2007,85711.1,"OD","OD"
151,2008,88146.2,"OD","OD"
151,2009,90581.4,"OD","OD"
151,2010,93016.5,"OD","OD"
151,2011,95512.7,"OD","OD"
151,2012,98008.8,"OD","OD"
151,2013,100505,"OD","OD"
151,2014,103001,"OD","OD"
151,2015,105497,"OD","OD"
152,2005,149062,"OD","OD"
152,2006,150287,"OD","OD"
152,2007,151513,"OD","OD"
152,2008,152739,"OD","OD"
152,2009,153965,"OD","OD"
152,2010,155191,"OD","OD"
152,2011,157210,"OD","OD"
152,2012,159230,"OD","OD"
152,2013,161249,"OD","OD"
152,2014,163269,"OD","OD"
152,2015,165288,"OD","OD"
153,2005,21840.9,"OD","OD"
153,2006,22026.9,"OD","OD"
153,2007,22212.9,"OD","OD"
153,2008,22398.9,"OD","OD"
153,2009,22584.8,"OD","OD"
153,2010,22770.8,"OD","OD"
153,2011,22950.2,"OD","OD"
153,2012,23129.6,"OD","OD"
153,2013,23309,"OD","OD"
153,2014,23488.4,"OD","OD"
153,2015,23667.8,"OD","OD"
154,2005,1971.89,"OD","OD"
154,2006,1952.9,"OD","OD"
154,2007,1933.91,"OD","OD"
154,2008,1914.93,"OD","OD"
154,2009,1895.94,"OD","OD"
154,2010,1876.95,"OD","OD"
154,2011,1862.76,"OD","OD"
154,2012,1848.57,"OD","OD"
154,2013,1834.38,"OD","OD"
154,2014,1820.19,"OD","OD"
154,2015,1806,"OD","OD"
155,2005,122393,"OD","OD"
155,2006,122854,"OD","OD"
155,2007,123315,"OD","OD"
155,2008,123776,"OD","OD"
155,2009,124237,"OD","OD"
155,2010,124698,"OD","OD"
155,2011,125197,"OD","OD"
155,2012,125695,"OD","OD"
155,2013,126193,"OD","OD"
155,2014,126691,"OD","OD"
155,2015,127189,"OD","OD"
156,2005,4598.58,"OD","OD"
156,2006,4573.82,"OD","OD"
156,2007,4549.05,"OD","OD"
156,2008,4524.29,"OD","OD"
156,2009,4499.52,"OD","OD"
156,2010,4474.76,"OD","OD"
156,2011,4451.26,"OD","OD"
156,2012,4427.77,"OD","OD"
156,2013,4404.27,"OD","OD"
156,2014,4380.78,"OD","OD"
156,2015,4357.28,"OD","OD"
157,2005,180.106,"OD","OD"
157,2006,184.944,"OD","OD"
157,2007,189.783,"OD","OD"
157,2008,194.622,"OD","OD"
157,2009,199.46,"OD","OD"
157,2010,204.299,"OD","OD"
157,2011,208.6,"OD","OD"
157,2012,212.901,"OD","OD"
157,2013,217.202,"OD","OD"
157,2014,221.503,"OD","OD"
157,2015,225.804,"OD","OD"
158,2005,0,"OD","OD"
158,2006,0,"OD","OD"
158,2007,0,"OD","OD"
158,2008,0,"OD","OD"
158,2009,0,"OD","OD"
158,2010,0,"OD","OD"
158,2011,0,"OD","OD"
158,2012,0,"OD","OD"
