"rgn_id","rgn_nam","r2","r1","whence_choice","year","count","rgn_id_whence","rgn_nam_whence","count_whence"
35,"Ile Europa",14,2,"r2",1994,4361131.49757847,44,"Somalia",1922437.74158805
35,"Ile Europa",14,2,"r2",1994,4361131.49757847,45,"Eritrea",1402297.56627901
35,"Ile Europa",14,2,"r2",1994,4361131.49757847,46,"Djibouti",174227.628216941
35,"Ile Europa",14,2,"r2",1994,4361131.49757847,202,"United Republic of Tanzania",14112342.3606005
35,"Ile Europa",14,2,"r2",1995,4497430.03013442,28,"Comoros",143223.305655304
35,"Ile Europa",14,2,"r2",1995,4497430.03013442,37,"Mauritius",487563.405700715
35,"Ile Europa",14,2,"r2",1995,4497430.03013442,41,"Mozambique",4807411.81275023
35,"Ile Europa",14,2,"r2",1995,4497430.03013442,42,"Madagascar",6405868.81504444
35,"Ile Europa",14,2,"r2",1995,4497430.03013442,43,"Kenya",10537338.890539
35,"Ile Europa",14,2,"r2",1995,4497430.03013442,44,"Somalia",1934226.41256296
35,"Ile Europa",14,2,"r2",1995,4497430.03013442,45,"Eritrea",1408228.72864636
35,"Ile Europa",14,2,"r2",1995,4497430.03013442,46,"Djibouti",179080.116888953
35,"Ile Europa",14,2,"r2",1995,4497430.03013442,202,"United Republic of Tanzania",14573928.7834218
35,"Ile Europa",14,2,"r2",1996,4627566.78283899,28,"Comoros",147912.652505345
35,"Ile Europa",14,2,"r2",1996,4627566.78283899,37,"Mauritius",494760.820649112
35,"Ile Europa",14,2,"r2",1996,4627566.78283899,41,"Mozambique",4975574.53355155
35,"Ile Europa",14,2,"r2",1996,4627566.78283899,42,"Madagascar",6604060.92762991
35,"Ile Europa",14,2,"r2",1996,4627566.78283899,43,"Kenya",10826848.807232
35,"Ile Europa",14,2,"r2",1996,4627566.78283899,44,"Somalia",1965130.63216757
35,"Ile Europa",14,2,"r2",1996,4627566.78283899,45,"Eritrea",1433816.97370412
35,"Ile Europa",14,2,"r2",1996,4627566.78283899,46,"Djibouti",184127.60366446
35,"Ile Europa",14,2,"r2",1996,4627566.78283899,202,"United Republic of Tanzania",15015868.0944468
35,"Ile Europa",14,2,"r2",1997,4759191.06558246,28,"Comoros",153086.498659853
35,"Ile Europa",14,2,"r2",1997,4759191.06558246,37,"Mauritius",503427.935064067
35,"Ile Europa",14,2,"r2",1997,4759191.06558246,41,"Mozambique",5162459.06168039
35,"Ile Europa",14,2,"r2",1997,4759191.06558246,42,"Madagascar",6802828.98868444
35,"Ile Europa",14,2,"r2",1997,4759191.06558246,43,"Kenya",11104711.5480899
35,"Ile Europa",14,2,"r2",1997,4759191.06558246,44,"Somalia",2012551.5793336
35,"Ile Europa",14,2,"r2",1997,4759191.06558246,45,"Eritrea",1478555.26549929
35,"Ile Europa",14,2,"r2",1997,4759191.06558246,46,"Djibouti",189668.933174477
35,"Ile Europa",14,2,"r2",1997,4759191.06558246,202,"United Republic of Tanzania",15425429.7800561
35,"Ile Europa",14,2,"r2",1998,4890328.89755888,28,"Comoros",158102.721269283
35,"Ile Europa",14,2,"r2",1998,4890328.89755888,37,"Mauritius",511308.563320118
35,"Ile Europa",14,2,"r2",1998,4890328.89755888,41,"Mozambique",5308165.35925377
35,"Ile Europa",14,2,"r2",1998,4890328.89755888,42,"Madagascar",7006245.62681392
35,"Ile Europa",14,2,"r2",1998,4890328.89755888,43,"Kenya",11374837.146473
35,"Ile Europa",14,2,"r2",1998,4890328.89755888,44,"Somalia",2071572.00755547
35,"Ile Europa",14,2,"r2",1998,4890328.89755888,45,"Eritrea",1543076.81992529
35,"Ile Europa",14,2,"r2",1998,4890328.89755888,46,"Djibouti",195439.97051591
35,"Ile Europa",14,2,"r2",1998,4890328.89755888,202,"United Republic of Tanzania",15844211.8629032
35,"Ile Europa",14,2,"r2",1999,5027233.52147814,28,"Comoros",163401.89857119
35,"Ile Europa",14,2,"r2",1999,5027233.52147814,37,"Mauritius",520356.941529582
35,"Ile Europa",14,2,"r2",1999,5027233.52147814,41,"Mozambique",5470629.822578
35,"Ile Europa",14,2,"r2",1999,5027233.52147814,42,"Madagascar",7220015.75995244
35,"Ile Europa",14,2,"r2",1999,5027233.52147814,43,"Kenya",11643219.4028349
35,"Ile Europa",14,2,"r2",1999,5027233.52147814,44,"Somalia",2134749.57980181
35,"Ile Europa",14,2,"r2",1999,5027233.52147814,45,"Eritrea",1624896.37206444
35,"Ile Europa",14,2,"r2",1999,5027233.52147814,46,"Djibouti",201140.252218584
35,"Ile Europa",14,2,"r2",1999,5027233.52147814,202,"United Republic of Tanzania",16266691.6637523
35,"Ile Europa",14,2,"r2",2000,5152830.78170924,28,"Comoros",168922.359084436
35,"Ile Europa",14,2,"r2",2000,5152830.78170924,37,"Mauritius",528707.068083204
35,"Ile Europa",14,2,"r2",2000,5152830.78170924,41,"Mozambique",5504904.57650211
35,"Ile Europa",14,2,"r2",2000,5152830.78170924,42,"Madagascar",7448377.89284067
35,"Ile Europa",14,2,"r2",2000,5152830.78170924,43,"Kenya",11913757.518647
35,"Ile Europa",14,2,"r2",2000,5152830.78170924,44,"Somalia",2196599.63236472
35,"Ile Europa",14,2,"r2",2000,5152830.78170924,45,"Eritrea",1724027.96379407
35,"Ile Europa",14,2,"r2",2000,5152830.78170924,46,"Djibouti",207234.299762365
35,"Ile Europa",14,2,"r2",2000,5152830.78170924,202,"United Republic of Tanzania",16682945.7243046
35,"Ile Europa",14,2,"r2",2001,5270312.78458598,28,"Comoros",174347.583511697
35,"Ile Europa",14,2,"r2",2001,5270312.78458598,37,"Mauritius",536598.114931383
35,"Ile Europa",14,2,"r2",2001,5270312.78458598,41,"Mozambique",5422537.1173628
35,"Ile Europa",14,2,"r2",2001,5270312.78458598,42,"Madagascar",7684145.84886506
35,"Ile Europa",14,2,"r2",2001,5270312.78458598,43,"Kenya",12188259.0842294
35,"Ile Europa",14,2,"r2",2001,5270312.78458598,44,"Somalia",2255983.21682073
35,"Ile Europa",14,2,"r2",2001,5270312.78458598,45,"Eritrea",1824659.67887601
35,"Ile Europa",14,2,"r2",2001,5270312.78458598,46,"Djibouti",213790.232827846
35,"Ile Europa",14,2,"r2",2001,5270312.78458598,202,"United Republic of Tanzania",17132494.1838489
35,"Ile Europa",14,2,"r2",2002,5415477.9554359,28,"Comoros",179700.382505449
35,"Ile Europa",14,2,"r2",2002,5415477.9554359,37,"Mauritius",538643.430373278
35,"Ile Europa",14,2,"r2",2002,5415477.9554359,41,"Mozambique",5492525.89173022
35,"Ile Europa",14,2,"r2",2002,5415477.9554359,42,"Madagascar",7934832.53880118
35,"Ile Europa",14,2,"r2",2002,5415477.9554359,43,"Kenya",12464431.6579009
35,"Ile Europa",14,2,"r2",2002,5415477.9554359,44,"Somalia",2314469.96655926
35,"Ile Europa",14,2,"r2",2002,5415477.9554359,45,"Eritrea",1938623.98951615
35,"Ile Europa",14,2,"r2",2002,5415477.9554359,46,"Djibouti",220349.087427469
35,"Ile Europa",14,2,"r2",2002,5415477.9554359,202,"United Republic of Tanzania",17655724.6541092
35,"Ile Europa",14,2,"r2",2003,5585789.28840281,28,"Comoros",185339.595502651
35,"Ile Europa",14,2,"r2",2003,5585789.28840281,37,"Mauritius",540795.97306994
35,"Ile Europa",14,2,"r2",2003,5585789.28840281,41,"Mozambique",5760320.14155815
35,"Ile Europa",14,2,"r2",2003,5585789.28840281,42,"Madagascar",8189795.15988226
35,"Ile Europa",14,2,"r2",2003,5585789.28840281,43,"Kenya",12756647.365133
35,"Ile Europa",14,2,"r2",2003,5585789.28840281,44,"Somalia",2372557.96039007
35,"Ile Europa",14,2,"r2",2003,5585789.28840281,45,"Eritrea",2060916.33901214
35,"Ile Europa",14,2,"r2",2003,5585789.28840281,46,"Djibouti",227675.227539316
35,"Ile Europa",14,2,"r2",2003,5585789.28840281,202,"United Republic of Tanzania",18178055.8335378
35,"Ile Europa",14,2,"r2",2004,5751129.01071451,28,"Comoros",190991.954738776
35,"Ile Europa",14,2,"r2",2004,5751129.01071451,37,"Mauritius",542346.614802894
35,"Ile Europa",14,2,"r2",2004,5751129.01071451,41,"Mozambique",5980226.15398356
35,"Ile Europa",14,2,"r2",2004,5751129.01071451,42,"Madagascar",8465396.12774044
35,"Ile Europa",14,2,"r2",2004,5751129.01071451,43,"Kenya",13040210.0419543
35,"Ile Europa",14,2,"r2",2004,5751129.01071451,44,"Somalia",2427162.30672157
35,"Ile Europa",14,2,"r2",2004,5751129.01071451,45,"Eritrea",2179648.13083149
35,"Ile Europa",14,2,"r2",2004,5751129.01071451,46,"Djibouti",234683.956073975
35,"Ile Europa",14,2,"r2",2004,5751129.01071451,202,"United Republic of Tanzania",18699495.8095836
35,"Ile Europa",14,2,"r2",2005,5905971.09474181,28,"Comoros",196694.963223811
35,"Ile Europa",14,2,"r2",2005,5905971.09474181,37,"Mauritius",553527.648302081
35,"Ile Europa",14,2,"r2",2005,5905971.09474181,41,"Mozambique",6067461.16803531
35,"Ile Europa",14,2,"r2",2005,5905971.09474181,42,"Madagascar",8740852.16963056
35,"Ile Europa",14,2,"r2",2005,5905971.09474181,43,"Kenya",13331637.5151734
35,"Ile Europa",14,2,"r2",2005,5905971.09474181,44,"Somalia",2487886.86432511
35,"Ile Europa",14,2,"r2",2005,5905971.09474181,45,"Eritrea",2292004.25625971
35,"Ile Europa",14,2,"r2",2005,5905971.09474181,46,"Djibouti",242169.224688424
35,"Ile Europa",14,2,"r2",2005,5905971.09474181,202,"United Republic of Tanzania",19241506.0430379
35,"Ile Europa",14,2,"r2",2006,6083524.22941359,28,"Comoros",202455.362112778
35,"Ile Europa",14,2,"r2",2006,6083524.22941359,37,"Mauritius",559655.683297714
35,"Ile Europa",14,2,"r2",2006,6083524.22941359,41,"Mozambique",6131771.104296
35,"Ile Europa",14,2,"r2",2006,6083524.22941359,42,"Madagascar",9098254.81513575
35,"Ile Europa",14,2,"r2",2006,6083524.22941359,43,"Kenya",13757767.9339123
35,"Ile Europa",14,2,"r2",2006,6083524.22941359,44,"Somalia",2550078.46620917
35,"Ile Europa",14,2,"r2",2006,6083524.22941359,45,"Eritrea",2395623.44130662
35,"Ile Europa",14,2,"r2",2006,6083524.22941359,46,"Djibouti",250151.005930605
35,"Ile Europa",14,2,"r2",2006,6083524.22941359,202,"United Republic of Tanzania",19805960.2525214
35,"Ile Europa",14,2,"r2",2007,6267187.10456969,28,"Comoros",208286.856410083
35,"Ile Europa",14,2,"r2",2007,6267187.10456969,37,"Mauritius",562694.902575945
35,"Ile Europa",14,2,"r2",2007,6267187.10456969,41,"Mozambique",6257353.04325443
35,"Ile Europa",14,2,"r2",2007,6267187.10456969,42,"Madagascar",9459530.63350618
35,"Ile Europa",14,2,"r2",2007,6267187.10456969,43,"Kenya",14204484.1285381
35,"Ile Europa",14,2,"r2",2007,6267187.10456969,44,"Somalia",2613625.48441721
35,"Ile Europa",14,2,"r2",2007,6267187.10456969,45,"Eritrea",2491629.80115214
35,"Ile Europa",14,2,"r2",2007,6267187.10456969,46,"Djibouti",257643.469459346
35,"Ile Europa",14,2,"r2",2007,6267187.10456969,202,"United Republic of Tanzania",20349435.6218138
35,"Ile Europa",14,2,"r2",2008,6455775.68310178,28,"Comoros",214266.064567171
35,"Ile Europa",14,2,"r2",2008,6455775.68310178,37,"Mauritius",571094.804512605
35,"Ile Europa",14,2,"r2",2008,6455775.68310178,41,"Mozambique",6373860.42857737
35,"Ile Europa",14,2,"r2",2008,6455775.68310178,42,"Madagascar",9836008.20495042
35,"Ile Europa",14,2,"r2",2008,6455775.68310178,43,"Kenya",14658340.409486
35,"Ile Europa",14,2,"r2",2008,6455775.68310178,44,"Somalia",2680394.42800791
35,"Ile Europa",14,2,"r2",2008,6455775.68310178,45,"Eritrea",2585820.85248191
35,"Ile Europa",14,2,"r2",2008,6455775.68310178,46,"Djibouti",265557.784008254
35,"Ile Europa",14,2,"r2",2008,6455775.68310178,202,"United Republic of Tanzania",20916638.1713244
35,"Ile Europa",14,2,"r2",2009,6648908.17902692,28,"Comoros",220093.660195854
35,"Ile Europa",14,2,"r2",2009,6648908.17902692,37,"Mauritius",578711.826230093
35,"Ile Europa",14,2,"r2",2009,6648908.17902692,41,"Mozambique",6454758.90883505
35,"Ile Europa",14,2,"r2",2009,6648908.17902692,42,"Madagascar",10229391.772746
35,"Ile Europa",14,2,"r2",2009,6648908.17902692,43,"Kenya",15129217.5307364
35,"Ile Europa",14,2,"r2",2009,6648908.17902692,44,"Somalia",2747954.00453964
35,"Ile Europa",14,2,"r2",2009,6648908.17902692,45,"Eritrea",2673500.90098305
35,"Ile Europa",14,2,"r2",2009,6648908.17902692,46,"Djibouti",273271.997788082
35,"Ile Europa",14,2,"r2",2009,6648908.17902692,202,"United Republic of Tanzania",21533273.0091881
35,"Ile Europa",14,2,"r2",2010,6848570.17234132,28,"Comoros",226610.039899527
35,"Ile Europa",14,2,"r2",2010,6848570.17234132,37,"Mauritius",592814.182195343
35,"Ile Europa",14,2,"r2",2010,6848570.17234132,41,"Mozambique",6549767.22428267
35,"Ile Europa",14,2,"r2",2010,6848570.17234132,42,"Madagascar",10616975.6917113
35,"Ile Europa",14,2,"r2",2010,6848570.17234132,43,"Kenya",15624743.8064175
35,"Ile Europa",14,2,"r2",2010,6848570.17234132,44,"Somalia",2827676.08358571
35,"Ile Europa",14,2,"r2",2010,6848570.17234132,45,"Eritrea",2764038.0253953
35,"Ile Europa",14,2,"r2",2010,6848570.17234132,46,"Djibouti",281252.363690372
35,"Ile Europa",14,2,"r2",2010,6848570.17234132,202,"United Republic of Tanzania",22153254.1338942
35,"Ile Europa",14,2,"r2",2011,7061568.87550422,28,"Comoros",232659.379700664
35,"Ile Europa",14,2,"r2",2011,7061568.87550422,37,"Mauritius",598101.576249933
35,"Ile Europa",14,2,"r2",2011,7061568.87550422,41,"Mozambique",6740225.63165638
35,"Ile Europa",14,2,"r2",2011,7061568.87550422,42,"Madagascar",10972231.8720296
35,"Ile Europa",14,2,"r2",2011,7061568.87550422,43,"Kenya",16147729.9216399
35,"Ile Europa",14,2,"r2",2011,7061568.87550422,44,"Somalia",2915675.08304456
35,"Ile Europa",14,2,"r2",2011,7061568.87550422,45,"Eritrea",2858122.90543568
35,"Ile Europa",14,2,"r2",2011,7061568.87550422,46,"Djibouti",287796.313475982
35,"Ile Europa",14,2,"r2",2011,7061568.87550422,202,"United Republic of Tanzania",22801577.1963053
35,"Ile Europa",14,2,"r2",2012,7284262.24479668,28,"Comoros",239019.263213313
35,"Ile Europa",14,2,"r2",2012,7284262.24479668,37,"Mauritius",604130.693619792
35,"Ile Europa",14,2,"r2",2012,7284262.24479668,41,"Mozambique",6923821.4773346
35,"Ile Europa",14,2,"r2",2012,7284262.24479668,42,"Madagascar",11327642.5103533
35,"Ile Europa",14,2,"r2",2012,7284262.24479668,43,"Kenya",16697482.6241033
35,"Ile Europa",14,2,"r2",2012,7284262.24479668,44,"Somalia",3011343.66535035
35,"Ile Europa",14,2,"r2",2012,7284262.24479668,45,"Eritrea",2954932.99988495
35,"Ile Europa",14,2,"r2",2012,7284262.24479668,46,"Djibouti",294585.570823554
35,"Ile Europa",14,2,"r2",2012,7284262.24479668,202,"United Republic of Tanzania",23505401.398487
36,"Ile Tromelin",14,2,"r2",1990,3855272.83921702,28,"Comoros",121622.446518229
36,"Ile Tromelin",14,2,"r2",1990,3855272.83921702,37,"Mauritius",443610.077234903
36,"Ile Tromelin",14,2,"r2",1990,3855272.83921702,41,"Mozambique",3836501.7444991
36,"Ile Tromelin",14,2,"r2",1990,3855272.83921702,42,"Madagascar",5460581.88634181
36,"Ile Tromelin",14,2,"r2",1990,3855272.83921702,43,"Kenya",8997557.09729989
36,"Ile Tromelin",14,2,"r2",1990,3855272.83921702,44,"Somalia",1958425.52665363
36,"Ile Tromelin",14,2,"r2",1990,3855272.83921702,45,"Eritrea",1462606.23287373
36,"Ile Tromelin",14,2,"r2",1990,3855272.83921702,46,"Djibouti",152613.230373808
36,"Ile Tromelin",14,2,"r2",1990,3855272.83921702,202,"United Republic of Tanzania",12263937.3111581
36,"Ile Tromelin",14,2,"r2",1991,3969833.95573745,28,"Comoros",125490.651177999
36,"Ile Tromelin",14,2,"r2",1991,3969833.95573745,37,"Mauritius",451660.501958666
36,"Ile Tromelin",14,2,"r2",1991,3969833.95573745,41,"Mozambique",3942003.07474804
36,"Ile Tromelin",14,2,"r2",1991,3969833.95573745,42,"Madagascar",5637935.62936619
36,"Ile Tromelin",14,2,"r2",1991,3969833.95573745,43,"Kenya",9293384.83921438
36,"Ile Tromelin",14,2,"r2",1991,3969833.95573745,44,"Somalia",1951765.93363593
36,"Ile Tromelin",14,2,"r2",1991,3969833.95573745,45,"Eritrea",1464291.59711084
36,"Ile Tromelin",14,2,"r2",1991,3969833.95573745,46,"Djibouti",158663.179466833
36,"Ile Tromelin",14,2,"r2",1991,3969833.95573745,202,"United Republic of Tanzania",12703310.1949582
36,"Ile Tromelin",14,2,"r2",1992,4098002.93807179,28,"Comoros",129777.658789849
36,"Ile Tromelin",14,2,"r2",1992,4098002.93807179,37,"Mauritius",461187.720538449
36,"Ile Tromelin",14,2,"r2",1992,4098002.93807179,41,"Mozambique",4143089.40046761
36,"Ile Tromelin",14,2,"r2",1992,4098002.93807179,42,"Madagascar",5823293.46902048
36,"Ile Tromelin",14,2,"r2",1992,4098002.93807179,43,"Kenya",9603679.04085194
36,"Ile Tromelin",14,2,"r2",1992,4098002.93807179,44,"Somalia",1937833.34650968
36,"Ile Tromelin",14,2,"r2",1992,4098002.93807179,45,"Eritrea",1448901.59527264
36,"Ile Tromelin",14,2,"r2",1992,4098002.93807179,46,"Djibouti",164510.877047802
36,"Ile Tromelin",14,2,"r2",1992,4098002.93807179,202,"United Republic of Tanzania",13169753.3341477
36,"Ile Tromelin",14,2,"r2",1993,4231728.07761813,28,"Comoros",134033.285162705
36,"Ile Tromelin",14,2,"r2",1993,4231728.07761813,37,"Mauritius",470761.550327019
36,"Ile Tromelin",14,2,"r2",1993,4231728.07761813,41,"Mozambique",4374900.49313068
36,"Ile Tromelin",14,2,"r2",1993,4231728.07761813,42,"Madagascar",6014025.52559069
36,"Ile Tromelin",14,2,"r2",1993,4231728.07761813,43,"Kenya",9920693.60271735
36,"Ile Tromelin",14,2,"r2",1993,4231728.07761813,44,"Somalia",1927078.63056651
36,"Ile Tromelin",14,2,"r2",1993,4231728.07761813,45,"Eritrea",1423976.63913951
36,"Ile Tromelin",14,2,"r2",1993,4231728.07761813,46,"Djibouti",169513.259106241
36,"Ile Tromelin",14,2,"r2",1993,4231728.07761813,202,"United Republic of Tanzania",13650569.7128225
36,"Ile Tromelin",14,2,"r2",1994,4361131.49757847,28,"Comoros",138510.814583764
36,"Ile Tromelin",14,2,"r2",1994,4361131.49757847,37,"Mauritius",480706.830472589
36,"Ile Tromelin",14,2,"r2",1994,4361131.49757847,41,"Mozambique",4578881.35619003
36,"Ile Tromelin",14,2,"r2",1994,4361131.49757847,42,"Madagascar",6206501.65870587
36,"Ile Tromelin",14,2,"r2",1994,4361131.49757847,43,"Kenya",10234277.5215695
36,"Ile Tromelin",14,2,"r2",1994,4361131.49757847,44,"Somalia",1922437.74158805
36,"Ile Tromelin",14,2,"r2",1994,4361131.49757847,45,"Eritrea",1402297.56627901
36,"Ile Tromelin",14,2,"r2",1994,4361131.49757847,46,"Djibouti",174227.628216941
36,"Ile Tromelin",14,2,"r2",1994,4361131.49757847,202,"United Republic of Tanzania",14112342.3606005
36,"Ile Tromelin",14,2,"r2",1995,4497430.03013442,28,"Comoros",143223.305655304
36,"Ile Tromelin",14,2,"r2",1995,4497430.03013442,37,"Mauritius",487563.405700715
36,"Ile Tromelin",14,2,"r2",1995,4497430.03013442,41,"Mozambique",4807411.81275023
36,"Ile Tromelin",14,2,"r2",1995,4497430.03013442,42,"Madagascar",6405868.81504444
36,"Ile Tromelin",14,2,"r2",1995,4497430.03013442,43,"Kenya",10537338.890539
36,"Ile Tromelin",14,2,"r2",1995,4497430.03013442,44,"Somalia",1934226.41256296
36,"Ile Tromelin",14,2,"r2",1995,4497430.03013442,45,"Eritrea",1408228.72864636
36,"Ile Tromelin",14,2,"r2",1995,4497430.03013442,46,"Djibouti",179080.116888953
36,"Ile Tromelin",14,2,"r2",1995,4497430.03013442,202,"United Republic of Tanzania",14573928.7834218
36,"Ile Tromelin",14,2,"r2",1996,4627566.78283899,28,"Comoros",147912.652505345
36,"Ile Tromelin",14,2,"r2",1996,4627566.78283899,37,"Mauritius",494760.820649112
36,"Ile Tromelin",14,2,"r2",1996,4627566.78283899,41,"Mozambique",4975574.53355155
36,"Ile Tromelin",14,2,"r2",1996,4627566.78283899,42,"Madagascar",6604060.92762991
36,"Ile Tromelin",14,2,"r2",1996,4627566.78283899,43,"Kenya",10826848.807232
36,"Ile Tromelin",14,2,"r2",1996,4627566.78283899,44,"Somalia",1965130.63216757
36,"Ile Tromelin",14,2,"r2",1996,4627566.78283899,45,"Eritrea",1433816.97370412
36,"Ile Tromelin",14,2,"r2",1996,4627566.78283899,46,"Djibouti",184127.60366446
36,"Ile Tromelin",14,2,"r2",1996,4627566.78283899,202,"United Republic of Tanzania",15015868.0944468
36,"Ile Tromelin",14,2,"r2",1997,4759191.06558246,28,"Comoros",153086.498659853
36,"Ile Tromelin",14,2,"r2",1997,4759191.06558246,37,"Mauritius",503427.935064067
36,"Ile Tromelin",14,2,"r2",1997,4759191.06558246,41,"Mozambique",5162459.06168039
36,"Ile Tromelin",14,2,"r2",1997,4759191.06558246,42,"Madagascar",6802828.98868444
36,"Ile Tromelin",14,2,"r2",1997,4759191.06558246,43,"Kenya",11104711.5480899
36,"Ile Tromelin",14,2,"r2",1997,4759191.06558246,44,"Somalia",2012551.5793336
36,"Ile Tromelin",14,2,"r2",1997,4759191.06558246,45,"Eritrea",1478555.26549929
36,"Ile Tromelin",14,2,"r2",1997,4759191.06558246,46,"Djibouti",189668.933174477
36,"Ile Tromelin",14,2,"r2",1997,4759191.06558246,202,"United Republic of Tanzania",15425429.7800561
36,"Ile Tromelin",14,2,"r2",1998,4890328.89755888,28,"Comoros",158102.721269283
36,"Ile Tromelin",14,2,"r2",1998,4890328.89755888,37,"Mauritius",511308.563320118
36,"Ile Tromelin",14,2,"r2",1998,4890328.89755888,41,"Mozambique",5308165.35925377
36,"Ile Tromelin",14,2,"r2",1998,4890328.89755888,42,"Madagascar",7006245.62681392
36,"Ile Tromelin",14,2,"r2",1998,4890328.89755888,43,"Kenya",11374837.146473
36,"Ile Tromelin",14,2,"r2",1998,4890328.89755888,44,"Somalia",2071572.00755547
36,"Ile Tromelin",14,2,"r2",1998,4890328.89755888,45,"Eritrea",1543076.81992529
36,"Ile Tromelin",14,2,"r2",1998,4890328.89755888,46,"Djibouti",195439.97051591
36,"Ile Tromelin",14,2,"r2",1998,4890328.89755888,202,"United Republic of Tanzania",15844211.8629032
36,"Ile Tromelin",14,2,"r2",1999,5027233.52147814,28,"Comoros",163401.89857119
36,"Ile Tromelin",14,2,"r2",1999,5027233.52147814,37,"Mauritius",520356.941529582
36,"Ile Tromelin",14,2,"r2",1999,5027233.52147814,41,"Mozambique",5470629.822578
36,"Ile Tromelin",14,2,"r2",1999,5027233.52147814,42,"Madagascar",7220015.75995244
36,"Ile Tromelin",14,2,"r2",1999,5027233.52147814,43,"Kenya",11643219.4028349
36,"Ile Tromelin",14,2,"r2",1999,5027233.52147814,44,"Somalia",2134749.57980181
36,"Ile Tromelin",14,2,"r2",1999,5027233.52147814,45,"Eritrea",1624896.37206444
36,"Ile Tromelin",14,2,"r2",1999,5027233.52147814,46,"Djibouti",201140.252218584
36,"Ile Tromelin",14,2,"r2",1999,5027233.52147814,202,"United Republic of Tanzania",16266691.6637523
36,"Ile Tromelin",14,2,"r2",2000,5152830.78170924,28,"Comoros",168922.359084436
36,"Ile Tromelin",14,2,"r2",2000,5152830.78170924,37,"Mauritius",528707.068083204
36,"Ile Tromelin",14,2,"r2",2000,5152830.78170924,41,"Mozambique",5504904.57650211
36,"Ile Tromelin",14,2,"r2",2000,5152830.78170924,42,"Madagascar",7448377.89284067
36,"Ile Tromelin",14,2,"r2",2000,5152830.78170924,43,"Kenya",11913757.518647
36,"Ile Tromelin",14,2,"r2",2000,5152830.78170924,44,"Somalia",2196599.63236472
36,"Ile Tromelin",14,2,"r2",2000,5152830.78170924,45,"Eritrea",1724027.96379407
36,"Ile Tromelin",14,2,"r2",2000,5152830.78170924,46,"Djibouti",207234.299762365
36,"Ile Tromelin",14,2,"r2",2000,5152830.78170924,202,"United Republic of Tanzania",16682945.7243046
36,"Ile Tromelin",14,2,"r2",2001,5270312.78458598,28,"Comoros",174347.583511697
36,"Ile Tromelin",14,2,"r2",2001,5270312.78458598,37,"Mauritius",536598.114931383
36,"Ile Tromelin",14,2,"r2",2001,5270312.78458598,41,"Mozambique",5422537.1173628
36,"Ile Tromelin",14,2,"r2",2001,5270312.78458598,42,"Madagascar",7684145.84886506
36,"Ile Tromelin",14,2,"r2",2001,5270312.78458598,43,"Kenya",12188259.0842294
36,"Ile Tromelin",14,2,"r2",2001,5270312.78458598,44,"Somalia",2255983.21682073
36,"Ile Tromelin",14,2,"r2",2001,5270312.78458598,45,"Eritrea",1824659.67887601
36,"Ile Tromelin",14,2,"r2",2001,5270312.78458598,46,"Djibouti",213790.232827846
36,"Ile Tromelin",14,2,"r2",2001,5270312.78458598,202,"United Republic of Tanzania",17132494.1838489
36,"Ile Tromelin",14,2,"r2",2002,5415477.9554359,28,"Comoros",179700.382505449
36,"Ile Tromelin",14,2,"r2",2002,5415477.9554359,37,"Mauritius",538643.430373278
36,"Ile Tromelin",14,2,"r2",2002,5415477.9554359,41,"Mozambique",5492525.89173022
36,"Ile Tromelin",14,2,"r2",2002,5415477.9554359,42,"Madagascar",7934832.53880118
36,"Ile Tromelin",14,2,"r2",2002,5415477.9554359,43,"Kenya",12464431.6579009
36,"Ile Tromelin",14,2,"r2",2002,5415477.9554359,44,"Somalia",2314469.96655926
36,"Ile Tromelin",14,2,"r2",2002,5415477.9554359,45,"Eritrea",1938623.98951615
36,"Ile Tromelin",14,2,"r2",2002,5415477.9554359,46,"Djibouti",220349.087427469
36,"Ile Tromelin",14,2,"r2",2002,5415477.9554359,202,"United Republic of Tanzania",17655724.6541092
36,"Ile Tromelin",14,2,"r2",2003,5585789.28840281,28,"Comoros",185339.595502651
36,"Ile Tromelin",14,2,"r2",2003,5585789.28840281,37,"Mauritius",540795.97306994
36,"Ile Tromelin",14,2,"r2",2003,5585789.28840281,41,"Mozambique",5760320.14155815
36,"Ile Tromelin",14,2,"r2",2003,5585789.28840281,42,"Madagascar",8189795.15988226
36,"Ile Tromelin",14,2,"r2",2003,5585789.28840281,43,"Kenya",12756647.365133
36,"Ile Tromelin",14,2,"r2",2003,5585789.28840281,44,"Somalia",2372557.96039007
36,"Ile Tromelin",14,2,"r2",2003,5585789.28840281,45,"Eritrea",2060916.33901214
36,"Ile Tromelin",14,2,"r2",2003,5585789.28840281,46,"Djibouti",227675.227539316
36,"Ile Tromelin",14,2,"r2",2003,5585789.28840281,202,"United Republic of Tanzania",18178055.8335378
36,"Ile Tromelin",14,2,"r2",2004,5751129.01071451,28,"Comoros",190991.954738776
36,"Ile Tromelin",14,2,"r2",2004,5751129.01071451,37,"Mauritius",542346.614802894
36,"Ile Tromelin",14,2,"r2",2004,5751129.01071451,41,"Mozambique",5980226.15398356
36,"Ile Tromelin",14,2,"r2",2004,5751129.01071451,42,"Madagascar",8465396.12774044
36,"Ile Tromelin",14,2,"r2",2004,5751129.01071451,43,"Kenya",13040210.0419543
36,"Ile Tromelin",14,2,"r2",2004,5751129.01071451,44,"Somalia",2427162.30672157
