am_sid,iucn_sid,sciname,popn_category,popn_trend,rgn_id,rgn_name,n_cells,presence,spatial_source
"NA",22698114,Pachyptila desolata,LC,Decreasing,258410,Antarctica,2064,1,iucn
"NA",22698114,Pachyptila desolata,LC,Decreasing,258431,Antarctica,323,1,iucn
"NA",22698114,Pachyptila desolata,LC,Decreasing,248200,Antarctica,476,1,iucn
"NA",22698114,Pachyptila desolata,LC,Decreasing,288200,Antarctica,1195,1,iucn
"NA",22698114,Pachyptila desolata,LC,Decreasing,288300,Antarctica,1045,1,iucn
"NA",22698114,Pachyptila desolata,LC,Decreasing,248100,Antarctica,422,1,iucn
"NA",22698114,Pachyptila desolata,LC,Decreasing,288100,Antarctica,805,1,iucn
"NA",22698114,Pachyptila desolata,LC,Decreasing,258420,Antarctica,401,1,iucn
"NA",22698114,Pachyptila desolata,LC,Decreasing,248500,Antarctica,950,1,iucn
"NA",22698119,Pachyptila belcheri,LC,Stable,258700,Antarctica,74,1,iucn
"NA",22698119,Pachyptila belcheri,LC,Stable,258600,Antarctica,186,1,iucn
"NA",22698119,Pachyptila belcheri,LC,Stable,258510,Antarctica,284,1,iucn
"NA",22698119,Pachyptila belcheri,LC,Stable,258520,Antarctica,161,1,iucn
"NA",22698119,Pachyptila belcheri,LC,Stable,248300,Antarctica,184,1,iucn
"NA",22698119,Pachyptila belcheri,LC,Stable,248400,Antarctica,161,1,iucn
"NA",22698119,Pachyptila belcheri,LC,Stable,248600,Antarctica,1467,1,iucn
"NA",22698119,Pachyptila belcheri,LC,Stable,258441,Antarctica,620,1,iucn
"NA",22698119,Pachyptila belcheri,LC,Stable,258442,Antarctica,813,1,iucn
"NA",22698119,Pachyptila belcheri,LC,Stable,258432,Antarctica,106,1,iucn
"NA",22698119,Pachyptila belcheri,LC,Stable,258410,Antarctica,15,1,iucn
"NA",22698119,Pachyptila belcheri,LC,Stable,258431,Antarctica,218,1,iucn
"NA",22698119,Pachyptila belcheri,LC,Stable,248200,Antarctica,210,1,iucn
"NA",22698119,Pachyptila belcheri,LC,Stable,288300,Antarctica,250,1,iucn
"NA",22698119,Pachyptila belcheri,LC,Stable,248100,Antarctica,135,1,iucn
"NA",22698119,Pachyptila belcheri,LC,Stable,258420,Antarctica,38,1,iucn
"NA",22698124,Pachyptila turtur,LC,Stable,258600,Antarctica,186,1,iucn
"NA",22698124,Pachyptila turtur,LC,Stable,258510,Antarctica,284,1,iucn
"NA",22698124,Pachyptila turtur,LC,Stable,258520,Antarctica,123,1,iucn
"NA",22698124,Pachyptila turtur,LC,Stable,248300,Antarctica,132,1,iucn
"NA",22698124,Pachyptila turtur,LC,Stable,258441,Antarctica,80,1,iucn
"NA",22698124,Pachyptila turtur,LC,Stable,258442,Antarctica,195,1,iucn
"NA",22698124,Pachyptila turtur,LC,Stable,258410,Antarctica,2,1,iucn
"NA",22698124,Pachyptila turtur,LC,Stable,258431,Antarctica,32,1,iucn
"NA",22698124,Pachyptila turtur,LC,Stable,258432,Antarctica,24,1,iucn
"NA",22698124,Pachyptila turtur,LC,Stable,248200,Antarctica,37,1,iucn
"NA",22698128,Pachyptila crassirostris,LC,Stable,258510,Antarctica,129,1,iucn
"NA",22698128,Pachyptila crassirostris,LC,Stable,258520,Antarctica,67,1,iucn
"NA",22698128,Pachyptila crassirostris,LC,Stable,258432,Antarctica,10,1,iucn
"NA",22698128,Pachyptila crassirostris,LC,Stable,288100,Antarctica,138,1,iucn
"NA",22698188,Puffinus carneipes,LC,Stable,258510,Antarctica,69,1,iucn
"NA",22698201,Puffinus gravis,LC,Stable,248300,Antarctica,71,1,iucn
"NA",22698209,Puffinus griseus,NT,Decreasing,258700,Antarctica,74,1,iucn
"NA",22698209,Puffinus griseus,NT,Decreasing,258600,Antarctica,186,1,iucn
"NA",22698209,Puffinus griseus,NT,Decreasing,258510,Antarctica,284,1,iucn
"NA",22698209,Puffinus griseus,NT,Decreasing,258520,Antarctica,161,1,iucn
"NA",22698209,Puffinus griseus,NT,Decreasing,248300,Antarctica,184,1,iucn
"NA",22698209,Puffinus griseus,NT,Decreasing,248400,Antarctica,258,1,iucn
"NA",22698209,Puffinus griseus,NT,Decreasing,248600,Antarctica,2843,1,iucn
"NA",22698209,Puffinus griseus,NT,Decreasing,258441,Antarctica,624,1,iucn
"NA",22698209,Puffinus griseus,NT,Decreasing,258442,Antarctica,811,1,iucn
"NA",22698209,Puffinus griseus,NT,Decreasing,258432,Antarctica,250,1,iucn
"NA",22698209,Puffinus griseus,NT,Decreasing,258410,Antarctica,1170,1,iucn
"NA",22698209,Puffinus griseus,NT,Decreasing,258431,Antarctica,281,1,iucn
"NA",22698209,Puffinus griseus,NT,Decreasing,248200,Antarctica,466,1,iucn
"NA",22698209,Puffinus griseus,NT,Decreasing,288100,Antarctica,365,1,iucn
"NA",22698209,Puffinus griseus,NT,Decreasing,288200,Antarctica,2017,1,iucn
"NA",22698209,Puffinus griseus,NT,Decreasing,288300,Antarctica,838,1,iucn
"NA",22698209,Puffinus griseus,NT,Decreasing,248100,Antarctica,146,1,iucn
"NA",22698209,Puffinus griseus,NT,Decreasing,258420,Antarctica,65,1,iucn
"NA",22698209,Puffinus griseus,NT,Decreasing,248500,Antarctica,338,1,iucn
"NA",22698216,Puffinus tenuirostris,LC,Decreasing,258520,Antarctica,4,1,iucn
"NA",22698216,Puffinus tenuirostris,LC,Decreasing,258432,Antarctica,418,1,iucn
"NA",22698216,Puffinus tenuirostris,LC,Decreasing,258410,Antarctica,2551,1,iucn
"NA",22698216,Puffinus tenuirostris,LC,Decreasing,258431,Antarctica,18,1,iucn
"NA",22698216,Puffinus tenuirostris,LC,Decreasing,288100,Antarctica,854,1,iucn
"NA",22698216,Puffinus tenuirostris,LC,Decreasing,258420,Antarctica,72,1,iucn
"NA",22698293,Pelecanoides georgicus,LC,Decreasing,258700,Antarctica,74,1,iucn
"NA",22698293,Pelecanoides georgicus,LC,Decreasing,258600,Antarctica,186,1,iucn
"NA",22698293,Pelecanoides georgicus,LC,Decreasing,258510,Antarctica,219,1,iucn
"NA",22698293,Pelecanoides georgicus,LC,Decreasing,258520,Antarctica,161,1,iucn
"NA",22698293,Pelecanoides georgicus,LC,Decreasing,248600,Antarctica,60,1,iucn
"NA",22698293,Pelecanoides georgicus,LC,Decreasing,258441,Antarctica,312,1,iucn
"NA",22698293,Pelecanoides georgicus,LC,Decreasing,258442,Antarctica,425,1,iucn
"NA",22698293,Pelecanoides georgicus,LC,Decreasing,248300,Antarctica,15,1,iucn
"NA",22698293,Pelecanoides georgicus,LC,Decreasing,248400,Antarctica,103,1,iucn
"NA",22698293,Pelecanoides georgicus,LC,Decreasing,258432,Antarctica,295,1,iucn
"NA",22698293,Pelecanoides georgicus,LC,Decreasing,258410,Antarctica,6,1,iucn
"NA",22698293,Pelecanoides georgicus,LC,Decreasing,258431,Antarctica,139,1,iucn
"NA",22698293,Pelecanoides georgicus,LC,Decreasing,248200,Antarctica,192,1,iucn
"NA",22698293,Pelecanoides georgicus,LC,Decreasing,248500,Antarctica,206,1,iucn
"NA",22698300,Pelecanoides urinatrix,LC,Decreasing,258700,Antarctica,61,1,iucn
"NA",22698300,Pelecanoides urinatrix,LC,Decreasing,258600,Antarctica,186,1,iucn
"NA",22698300,Pelecanoides urinatrix,LC,Decreasing,258510,Antarctica,251,1,iucn
"NA",22698300,Pelecanoides urinatrix,LC,Decreasing,258520,Antarctica,68,1,iucn
"NA",22698300,Pelecanoides urinatrix,LC,Decreasing,248300,Antarctica,117,1,iucn
"NA",22698300,Pelecanoides urinatrix,LC,Decreasing,258441,Antarctica,43,1,iucn
"NA",22698300,Pelecanoides urinatrix,LC,Decreasing,258442,Antarctica,78,1,iucn
"NA",22698300,Pelecanoides urinatrix,LC,Decreasing,258432,Antarctica,37,1,iucn
"NA",22698300,Pelecanoides urinatrix,LC,Decreasing,258410,Antarctica,49,1,iucn
"NA",22698300,Pelecanoides urinatrix,LC,Decreasing,258431,Antarctica,3,1,iucn
"NA",22698300,Pelecanoides urinatrix,LC,Decreasing,248200,Antarctica,372,1,iucn
"NA",22698300,Pelecanoides urinatrix,LC,Decreasing,248100,Antarctica,162,1,iucn
"NA",22698300,Pelecanoides urinatrix,LC,Decreasing,288100,Antarctica,23,1,iucn
ITS-174525,22698305,Diomedea exulans,VU,Decreasing,258700,Antarctica,74,1,iucn
ITS-174525,22698305,Diomedea exulans,VU,Decreasing,258600,Antarctica,186,1,iucn
ITS-174525,22698305,Diomedea exulans,VU,Decreasing,258510,Antarctica,284,1,iucn
ITS-174525,22698305,Diomedea exulans,VU,Decreasing,258520,Antarctica,161,1,iucn
ITS-174525,22698305,Diomedea exulans,VU,Decreasing,248300,Antarctica,184,1,iucn
ITS-174525,22698305,Diomedea exulans,VU,Decreasing,248400,Antarctica,183,1,iucn
ITS-174525,22698305,Diomedea exulans,VU,Decreasing,248600,Antarctica,2088,1,iucn
ITS-174525,22698305,Diomedea exulans,VU,Decreasing,258441,Antarctica,598,1,iucn
ITS-174525,22698305,Diomedea exulans,VU,Decreasing,258442,Antarctica,782,1,iucn
ITS-174525,22698305,Diomedea exulans,VU,Decreasing,258432,Antarctica,307,1,iucn
ITS-174525,22698305,Diomedea exulans,VU,Decreasing,258410,Antarctica,1684,1,iucn
ITS-174525,22698305,Diomedea exulans,VU,Decreasing,258431,Antarctica,296,1,iucn
ITS-174525,22698305,Diomedea exulans,VU,Decreasing,248200,Antarctica,279,1,iucn
ITS-174525,22698305,Diomedea exulans,VU,Decreasing,288100,Antarctica,458,1,iucn
ITS-174525,22698305,Diomedea exulans,VU,Decreasing,288200,Antarctica,699,1,iucn
ITS-174525,22698305,Diomedea exulans,VU,Decreasing,288300,Antarctica,280,1,iucn
ITS-174525,22698305,Diomedea exulans,VU,Decreasing,248100,Antarctica,122,1,iucn
"NA",22698314,Diomedea epomophora,VU,Stable,258700,Antarctica,74,1,iucn
"NA",22698314,Diomedea epomophora,VU,Stable,258600,Antarctica,186,1,iucn
"NA",22698314,Diomedea epomophora,VU,Stable,258510,Antarctica,284,1,iucn
"NA",22698314,Diomedea epomophora,VU,Stable,258520,Antarctica,161,1,iucn
"NA",22698314,Diomedea epomophora,VU,Stable,248300,Antarctica,184,1,iucn
"NA",22698314,Diomedea epomophora,VU,Stable,248400,Antarctica,179,1,iucn
"NA",22698314,Diomedea epomophora,VU,Stable,248600,Antarctica,1977,1,iucn
"NA",22698314,Diomedea epomophora,VU,Stable,258441,Antarctica,541,1,iucn
"NA",22698314,Diomedea epomophora,VU,Stable,258442,Antarctica,667,1,iucn
"NA",22698314,Diomedea epomophora,VU,Stable,258432,Antarctica,177,1,iucn
"NA",22698314,Diomedea epomophora,VU,Stable,258410,Antarctica,804,1,iucn
"NA",22698314,Diomedea epomophora,VU,Stable,258431,Antarctica,181,1,iucn
"NA",22698314,Diomedea epomophora,VU,Stable,248200,Antarctica,244,1,iucn
"NA",22698314,Diomedea epomophora,VU,Stable,288300,Antarctica,43,1,iucn
"NA",22698314,Diomedea epomophora,VU,Stable,248100,Antarctica,214,1,iucn
"ITS-554453, NA, NA",22698375,"Thalassarche melanophris, Thalassarche melanophris melanophris, Thalassarche melanophrys",NT,Decreasing,258700,Antarctica,74,1,iucn
"ITS-554453, NA, NA",22698375,"Thalassarche melanophris, Thalassarche melanophris melanophris, Thalassarche melanophrys",NT,Decreasing,258600,Antarctica,186,1,iucn
"ITS-554453, NA, NA",22698375,"Thalassarche melanophris, Thalassarche melanophris melanophris, Thalassarche melanophrys",NT,Decreasing,258510,Antarctica,284,1,iucn
"ITS-554453, NA, NA",22698375,"Thalassarche melanophris, Thalassarche melanophris melanophris, Thalassarche melanophrys",NT,Decreasing,258520,Antarctica,161,1,iucn
"ITS-554453, NA, NA",22698375,"Thalassarche melanophris, Thalassarche melanophris melanophris, Thalassarche melanophrys",NT,Decreasing,248300,Antarctica,184,1,iucn
"ITS-554453, NA, NA",22698375,"Thalassarche melanophris, Thalassarche melanophris melanophris, Thalassarche melanophrys",NT,Decreasing,248400,Antarctica,234,1,iucn
"ITS-554453, NA, NA",22698375,"Thalassarche melanophris, Thalassarche melanophris melanophris, Thalassarche melanophrys",NT,Decreasing,248600,Antarctica,2083,1,iucn
"ITS-554453, NA, NA",22698375,"Thalassarche melanophris, Thalassarche melanophris melanophris, Thalassarche melanophrys",NT,Decreasing,258441,Antarctica,550,1,iucn
"ITS-554453, NA, NA",22698375,"Thalassarche melanophris, Thalassarche melanophris melanophris, Thalassarche melanophrys",NT,Decreasing,258442,Antarctica,771,1,iucn
"ITS-554453, NA, NA",22698375,"Thalassarche melanophris, Thalassarche melanophris melanophris, Thalassarche melanophrys",NT,Decreasing,258432,Antarctica,354,1,iucn
"ITS-554453, NA, NA",22698375,"Thalassarche melanophris, Thalassarche melanophris melanophris, Thalassarche melanophrys",NT,Decreasing,258410,Antarctica,1975,1,iucn
"ITS-554453, NA, NA",22698375,"Thalassarche melanophris, Thalassarche melanophris melanophris, Thalassarche melanophrys",NT,Decreasing,258431,Antarctica,323,1,iucn
"ITS-554453, NA, NA",22698375,"Thalassarche melanophris, Thalassarche melanophris melanophris, Thalassarche melanophrys",NT,Decreasing,248200,Antarctica,364,1,iucn
"ITS-554453, NA, NA",22698375,"Thalassarche melanophris, Thalassarche melanophris melanophris, Thalassarche melanophrys",NT,Decreasing,288100,Antarctica,1378,1,iucn
"ITS-554453, NA, NA",22698375,"Thalassarche melanophris, Thalassarche melanophris melanophris, Thalassarche melanophrys",NT,Decreasing,288200,Antarctica,2109,1,iucn
"ITS-554453, NA, NA",22698375,"Thalassarche melanophris, Thalassarche melanophris melanophris, Thalassarche melanophrys",NT,Decreasing,288300,Antarctica,866,1,iucn
"ITS-554453, NA, NA",22698375,"Thalassarche melanophris, Thalassarche melanophris melanophris, Thalassarche melanophrys",NT,Decreasing,248100,Antarctica,303,1,iucn
"ITS-554453, NA, NA",22698375,"Thalassarche melanophris, Thalassarche melanophris melanophris, Thalassarche melanophrys",NT,Decreasing,258420,Antarctica,2,1,iucn
ITS-824137,22698388,Thalassarche salvini,VU,Unknown,258700,Antarctica,74,1,iucn
ITS-824137,22698388,Thalassarche salvini,VU,Unknown,258600,Antarctica,186,1,iucn
ITS-824137,22698388,Thalassarche salvini,VU,Unknown,258510,Antarctica,284,1,iucn
ITS-824137,22698388,Thalassarche salvini,VU,Unknown,258520,Antarctica,161,1,iucn
ITS-824137,22698388,Thalassarche salvini,VU,Unknown,248600,Antarctica,183,1,iucn
ITS-824137,22698388,Thalassarche salvini,VU,Unknown,258441,Antarctica,457,1,iucn
ITS-824137,22698388,Thalassarche salvini,VU,Unknown,258442,Antarctica,733,1,iucn
ITS-824137,22698388,Thalassarche salvini,VU,Unknown,258432,Antarctica,55,1,iucn
ITS-824137,22698388,Thalassarche salvini,VU,Unknown,258431,Antarctica,217,1,iucn
ITS-824137,22698388,Thalassarche salvini,VU,Unknown,288100,Antarctica,67,1,iucn
"ITS-563381, NA",22698398,"Thalassarche chrysostoma, Diomedea chrysostoma",EN,Decreasing,258700,Antarctica,74,1,iucn
"ITS-563381, NA",22698398,"Thalassarche chrysostoma, Diomedea chrysostoma",EN,Decreasing,258600,Antarctica,186,1,iucn
"ITS-563381, NA",22698398,"Thalassarche chrysostoma, Diomedea chrysostoma",EN,Decreasing,258510,Antarctica,284,1,iucn
"ITS-563381, NA",22698398,"Thalassarche chrysostoma, Diomedea chrysostoma",EN,Decreasing,258520,Antarctica,161,1,iucn
"ITS-563381, NA",22698398,"Thalassarche chrysostoma, Diomedea chrysostoma",EN,Decreasing,248300,Antarctica,184,1,iucn
"ITS-563381, NA",22698398,"Thalassarche chrysostoma, Diomedea chrysostoma",EN,Decreasing,248400,Antarctica,189,1,iucn
"ITS-563381, NA",22698398,"Thalassarche chrysostoma, Diomedea chrysostoma",EN,Decreasing,248600,Antarctica,2494,1,iucn
"ITS-563381, NA",22698398,"Thalassarche chrysostoma, Diomedea chrysostoma",EN,Decreasing,258441,Antarctica,624,1,iucn
"ITS-563381, NA",22698398,"Thalassarche chrysostoma, Diomedea chrysostoma",EN,Decreasing,258442,Antarctica,816,1,iucn
"ITS-563381, NA",22698398,"Thalassarche chrysostoma, Diomedea chrysostoma",EN,Decreasing,258432,Antarctica,401,1,iucn
"ITS-563381, NA",22698398,"Thalassarche chrysostoma, Diomedea chrysostoma",EN,Decreasing,258410,Antarctica,2088,1,iucn
"ITS-563381, NA",22698398,"Thalassarche chrysostoma, Diomedea chrysostoma",EN,Decreasing,258431,Antarctica,323,1,iucn
"ITS-563381, NA",22698398,"Thalassarche chrysostoma, Diomedea chrysostoma",EN,Decreasing,248200,Antarctica,207,1,iucn
"ITS-563381, NA",22698398,"Thalassarche chrysostoma, Diomedea chrysostoma",EN,Decreasing,288100,Antarctica,1262,1,iucn
"ITS-563381, NA",22698398,"Thalassarche chrysostoma, Diomedea chrysostoma",EN,Decreasing,288200,Antarctica,2443,1,iucn
"ITS-563381, NA",22698398,"Thalassarche chrysostoma, Diomedea chrysostoma",EN,Decreasing,288300,Antarctica,575,1,iucn
"ITS-563381, NA",22698398,"Thalassarche chrysostoma, Diomedea chrysostoma",EN,Decreasing,248100,Antarctica,28,1,iucn
"ITS-563381, NA",22698398,"Thalassarche chrysostoma, Diomedea chrysostoma",EN,Decreasing,258420,Antarctica,294,1,iucn
"NA",22698431,Phoebetria fusca,EN,Decreasing,258700,Antarctica,74,1,iucn
"NA",22698431,Phoebetria fusca,EN,Decreasing,258600,Antarctica,186,1,iucn
"NA",22698431,Phoebetria fusca,EN,Decreasing,258510,Antarctica,284,1,iucn
"NA",22698431,Phoebetria fusca,EN,Decreasing,258520,Antarctica,158,1,iucn
"NA",22698431,Phoebetria fusca,EN,Decreasing,248600,Antarctica,45,1,iucn
"NA",22698431,Phoebetria fusca,EN,Decreasing,258441,Antarctica,98,1,iucn
"NA",22698431,Phoebetria fusca,EN,Decreasing,258442,Antarctica,273,1,iucn
"NA",22698431,Phoebetria fusca,EN,Decreasing,258432,Antarctica,119,1,iucn
"NA",22698431,Phoebetria fusca,EN,Decreasing,258410,Antarctica,224,1,iucn
"NA",22698431,Phoebetria fusca,EN,Decreasing,258431,Antarctica,35,1,iucn
"NA",22698436,Oceanites oceanicus,LC,Stable,258700,Antarctica,74,1,iucn
"NA",22698436,Oceanites oceanicus,LC,Stable,258600,Antarctica,186,1,iucn
"NA",22698436,Oceanites oceanicus,LC,Stable,258510,Antarctica,284,1,iucn
"NA",22698436,Oceanites oceanicus,LC,Stable,258520,Antarctica,161,1,iucn
"NA",22698436,Oceanites oceanicus,LC,Stable,248300,Antarctica,184,1,iucn
"NA",22698436,Oceanites oceanicus,LC,Stable,248400,Antarctica,258,1,iucn
"NA",22698436,Oceanites oceanicus,LC,Stable,248600,Antarctica,4051,1,iucn
"NA",22698436,Oceanites oceanicus,LC,Stable,258441,Antarctica,624,1,iucn
"NA",22698436,Oceanites oceanicus,LC,Stable,258442,Antarctica,816,1,iucn
"NA",22698436,Oceanites oceanicus,LC,Stable,258432,Antarctica,437,1,iucn
"NA",22698436,Oceanites oceanicus,LC,Stable,258410,Antarctica,3130,1,iucn
"NA",22698436,Oceanites oceanicus,LC,Stable,258431,Antarctica,323,1,iucn
"NA",22698436,Oceanites oceanicus,LC,Stable,248200,Antarctica,476,1,iucn
"NA",22698436,Oceanites oceanicus,LC,Stable,288100,Antarctica,3061,1,iucn
"NA",22698436,Oceanites oceanicus,LC,Stable,288200,Antarctica,4756,1,iucn
"NA",22698436,Oceanites oceanicus,LC,Stable,288300,Antarctica,1932,1,iucn
"NA",22698436,Oceanites oceanicus,LC,Stable,248100,Antarctica,556,1,iucn
"NA",22698436,Oceanites oceanicus,LC,Stable,258420,Antarctica,1264,1,iucn
"NA",22698436,Oceanites oceanicus,LC,Stable,248500,Antarctica,2933,1,iucn
"NA",22698436,Oceanites oceanicus,LC,Stable,288100,Antarctica,6,3,iucn
"NA",22698436,Oceanites oceanicus,LC,Stable,288300,Antarctica,2,3,iucn
ITS-174531,22698448,Phoebetria palpebrata,NT,Decreasing,258600,Antarctica,186,1,iucn
ITS-174531,22698448,Phoebetria palpebrata,NT,Decreasing,258510,Antarctica,284,1,iucn
ITS-174531,22698448,Phoebetria palpebrata,NT,Decreasing,258700,Antarctica,66,1,iucn
ITS-174531,22698448,Phoebetria palpebrata,NT,Decreasing,258520,Antarctica,161,1,iucn
ITS-174531,22698448,Phoebetria palpebrata,NT,Decreasing,248300,Antarctica,184,1,iucn
ITS-174531,22698448,Phoebetria palpebrata,NT,Decreasing,248400,Antarctica,258,1,iucn
ITS-174531,22698448,Phoebetria palpebrata,NT,Decreasing,248600,Antarctica,4051,1,iucn
ITS-174531,22698448,Phoebetria palpebrata,NT,Decreasing,258441,Antarctica,624,1,iucn
ITS-174531,22698448,Phoebetria palpebrata,NT,Decreasing,258442,Antarctica,816,1,iucn
ITS-174531,22698448,Phoebetria palpebrata,NT,Decreasing,258432,Antarctica,437,1,iucn
ITS-174531,22698448,Phoebetria palpebrata,NT,Decreasing,258410,Antarctica,3130,1,iucn
ITS-174531,22698448,Phoebetria palpebrata,NT,Decreasing,258431,Antarctica,323,1,iucn
ITS-174531,22698448,Phoebetria palpebrata,NT,Decreasing,248200,Antarctica,476,1,iucn
ITS-174531,22698448,Phoebetria palpebrata,NT,Decreasing,288100,Antarctica,2272,1,iucn
ITS-174531,22698448,Phoebetria palpebrata,NT,Decreasing,288200,Antarctica,4224,1,iucn
ITS-174531,22698448,Phoebetria palpebrata,NT,Decreasing,288300,Antarctica,1929,1,iucn
ITS-174531,22698448,Phoebetria palpebrata,NT,Decreasing,248100,Antarctica,556,1,iucn
ITS-174531,22698448,Phoebetria palpebrata,NT,Decreasing,258420,Antarctica,1264,1,iucn
ITS-174531,22698448,Phoebetria palpebrata,NT,Decreasing,248500,Antarctica,1889,1,iucn
"NA",22698453,Pelagodroma marina,LC,Decreasing,258410,Antarctica,19,1,iucn
"NA",22698459,Fregetta tropica,LC,Decreasing,258700,Antarctica,74,1,iucn
"NA",22698459,Fregetta tropica,LC,Decreasing,258600,Antarctica,186,1,iucn
"NA",22698459,Fregetta tropica,LC,Decreasing,258510,Antarctica,284,1,iucn
"NA",22698459,Fregetta tropica,LC,Decreasing,258520,Antarctica,161,1,iucn
"NA",22698459,Fregetta tropica,LC,Decreasing,248300,Antarctica,184,1,iucn
"NA",22698459,Fregetta tropica,LC,Decreasing,248400,Antarctica,172,1,iucn
"NA",22698459,Fregetta tropica,LC,Decreasing,248600,Antarctica,1143,1,iucn
"NA",22698459,Fregetta tropica,LC,Decreasing,258441,Antarctica,312,1,iucn
"NA",22698459,Fregetta tropica,LC,Decreasing,258442,Antarctica,430,1,iucn
"NA",22698459,Fregetta tropica,LC,Decreasing,258432,Antarctica,125,1,iucn
"NA",22698459,Fregetta tropica,LC,Decreasing,258410,Antarctica,1508,1,iucn
"NA",22698459,Fregetta tropica,LC,Decreasing,258431,Antarctica,66,1,iucn
"NA",22698459,Fregetta tropica,LC,Decreasing,248200,Antarctica,156,1,iucn
"NA",22698459,Fregetta tropica,LC,Decreasing,288100,Antarctica,1200,1,iucn
"NA",22698459,Fregetta tropica,LC,Decreasing,288200,Antarctica,1951,1,iucn
"NA",22698459,Fregetta tropica,LC,Decreasing,288300,Antarctica,645,1,iucn
"NA",22698459,Fregetta tropica,LC,Decreasing,248100,Antarctica,226,1,iucn
"NA",22698465,Fregetta grallaria,LC,Decreasing,258700,Antarctica,21,1,iucn
"NA",22698465,Fregetta grallaria,LC,Decreasing,258600,Antarctica,169,1,iucn
"NA",22698465,Fregetta grallaria,LC,Decreasing,258510,Antarctica,233,1,iucn
"NA",22698465,Fregetta grallaria,LC,Decreasing,258520,Antarctica,21,1,iucn
"NA",22698465,Fregetta grallaria,LC,Decreasing,248400,Antarctica,1,1,iucn
"NA",22698465,Fregetta grallaria,LC,Decreasing,248600,Antarctica,428,1,iucn
"NA",22698465,Fregetta grallaria,LC,Decreasing,258442,Antarctica,39,1,iucn
"NA",22728318,Diomedea antipodensis,VU,Decreasing,258410,Antarctica,396,1,iucn
"NA",22728318,Diomedea antipodensis,VU,Decreasing,288100,Antarctica,777,1,iucn
"NA",22728318,Diomedea antipodensis,VU,Decreasing,288200,Antarctica,1266,1,iucn
"NA",22728318,Diomedea antipodensis,VU,Decreasing,288300,Antarctica,26,1,iucn
"NA",22728323,Diomedea sanfordi,EN,Decreasing,258700,Antarctica,74,1,iucn
"NA",22728323,Diomedea sanfordi,EN,Decreasing,258600,Antarctica,186,1,iucn
"NA",22728323,Diomedea sanfordi,EN,Decreasing,258510,Antarctica,284,1,iucn
"NA",22728323,Diomedea sanfordi,EN,Decreasing,258520,Antarctica,161,1,iucn
"NA",22728323,Diomedea sanfordi,EN,Decreasing,248300,Antarctica,184,1,iucn
"NA",22728323,Diomedea sanfordi,EN,Decreasing,248400,Antarctica,179,1,iucn
"NA",22728323,Diomedea sanfordi,EN,Decreasing,248600,Antarctica,1977,1,iucn
"NA",22728323,Diomedea sanfordi,EN,Decreasing,258441,Antarctica,541,1,iucn
"NA",22728323,Diomedea sanfordi,EN,Decreasing,258442,Antarctica,667,1,iucn
"NA",22728323,Diomedea sanfordi,EN,Decreasing,258432,Antarctica,177,1,iucn
"NA",22728323,Diomedea sanfordi,EN,Decreasing,258410,Antarctica,804,1,iucn
"NA",22728323,Diomedea sanfordi,EN,Decreasing,258431,Antarctica,181,1,iucn
"NA",22728323,Diomedea sanfordi,EN,Decreasing,248200,Antarctica,269,1,iucn
"NA",22728323,Diomedea sanfordi,EN,Decreasing,288300,Antarctica,42,1,iucn
"NA",22728323,Diomedea sanfordi,EN,Decreasing,248100,Antarctica,221,1,iucn
"NA",22728349,Thalassarche impavida,VU,Increasing,258410,Antarctica,1097,1,iucn
"NA",22728349,Thalassarche impavida,VU,Increasing,288100,Antarctica,1040,1,iucn
"NA",22728349,Thalassarche impavida,VU,Increasing,288200,Antarctica,614,1,iucn
"NA, NA",22728364,"Diomedea chionoptera, Diomedea dabbenena",CR,Decreasing,258700,Antarctica,6,1,iucn
ITS-824134,22728372,Thalassarche carteri,EN,Decreasing,258700,Antarctica,74,1,iucn
ITS-824134,22728372,Thalassarche carteri,EN,Decreasing,258600,Antarctica,155,1,iucn
ITS-824134,22728372,Thalassarche carteri,EN,Decreasing,258510,Antarctica,227,1,iucn
ITS-824134,22728372,Thalassarche carteri,EN,Decreasing,258520,Antarctica,37,1,iucn
ITS-824134,22728372,Thalassarche carteri,EN,Decreasing,248600,Antarctica,6,1,iucn
ITS-824134,22728372,Thalassarche carteri,EN,Decreasing,258441,Antarctica,11,1,iucn
"NA, NA",22729148,"Garrodia nereis, Oceanites nereis",LC,Decreasing,258700,Antarctica,74,1,iucn
"NA, NA",22729148,"Garrodia nereis, Oceanites nereis",LC,Decreasing,258600,Antarctica,186,1,iucn
"NA, NA",22729148,"Garrodia nereis, Oceanites nereis",LC,Decreasing,258510,Antarctica,284,1,iucn
"NA, NA",22729148,"Garrodia nereis, Oceanites nereis",LC,Decreasing,258520,Antarctica,161,1,iucn
"NA, NA",22729148,"Garrodia nereis, Oceanites nereis",LC,Decreasing,248300,Antarctica,156,1,iucn
"NA, NA",22729148,"Garrodia nereis, Oceanites nereis",LC,Decreasing,248400,Antarctica,167,1,iucn
"NA, NA",22729148,"Garrodia nereis, Oceanites nereis",LC,Decreasing,248600,Antarctica,450,1,iucn
"NA, NA",22729148,"Garrodia nereis, Oceanites nereis",LC,Decreasing,258441,Antarctica,274,1,iucn
"NA, NA",22729148,"Garrodia nereis, Oceanites nereis",LC,Decreasing,258442,Antarctica,396,1,iucn
