"rgn_name","rgn_id","product","year","tonnes","usd","gapfill_sum","tonnes_rollmean","usd_rollmean","tonnes_peak","usd_peak","usd_peak_product_weight","tonnes_rel","usd_rel"
"Thailand",25,"seaweeds",1995,116.318861377647,1818.5,0,116.318861377647,1818.5,544.5375,4136.6,0.261744897434579,0.213610378307549,0.439612241937823
"Thailand",25,"seaweeds",1996,104.675260708233,1697.5,1,104.675260708233,1697.5,544.5375,4136.6,0.261744897434579,0.192227827667026,0.41036116617512
"Thailand",25,"seaweeds",1997,92.3505214164663,1477,1,92.3505214164663,1477,544.5375,4136.6,0.261744897434579,0.169594419881948,0.357056519847217
"Thailand",25,"seaweeds",1998,87.1005214164663,1378.75,1,87.1005214164663,1378.75,544.5375,4136.6,0.261744897434579,0.159953210598841,0.333305129816758
"Thailand",25,"seaweeds",1999,79.10380172702,1075.5,1,79.10380172702,1075.5,544.5375,4136.6,0.261744897434579,0.145267868102784,0.259996132089155
"Thailand",25,"seaweeds",2000,116.763232415844,988.75,1,116.763232415844,988.75,544.5375,4136.6,0.261744897434579,0.214426430532045,0.239024802978291
"Thailand",25,"seaweeds",2001,160.08797170761,900.5,1,160.08797170761,900.5,544.5375,4136.6,0.261744897434579,0.293988883607851,0.217690857225741
"Thailand",25,"seaweeds",2002,187.33797170761,837.5,1,187.33797170761,837.5,544.5375,4136.6,0.261744897434579,0.344031350839217,0.202460958274912
"Thailand",25,"seaweeds",2003,295.159430688824,978.75,1,295.159430688824,978.75,544.5375,4136.6,0.261744897434579,0.542036922505472,0.236607358700382
"Thailand",25,"seaweeds",2004,635.25,2072.25,1,635.25,2072.25,544.5375,4136.6,0.261744897434579,1,0.500954890489774
"Thailand",25,"seaweeds",2005,719,3861.25,0,719,3861.25,544.5375,4136.6,0.261744897434579,1,0.933435671807765
"Thailand",25,"seaweeds",2006,837.75,5580.75,0,837.75,5580.75,544.5375,4136.6,0.261744897434579,1,1
"Thailand",25,"seaweeds",2007,829.5,6099.5,1,829.5,6099.5,544.5375,4136.6,0.261744897434579,1,1
"Thailand",25,"seaweeds",2008,578.333333333333,6364,1,578.333333333333,6364,544.5375,4136.6,0.261744897434579,1,1
"Thailand",25,"seaweeds",2009,572,5533,1,572,5533,544.5375,4136.6,0.261744897434579,1,1
"Thailand",25,"shells",1990,484.333333333333,1111.66666666667,0,484.333333333333,1111.66666666667,1131.27944816099,1423.825,0.0900930543416791,0.428128818322181,0.780760744239402
"Thailand",25,"shells",1991,435.25,1138.5,0,435.25,1138.5,1131.27944816099,1423.825,0.0900930543416791,0.384741365811554,0.799606693238284
"Thailand",25,"shells",1992,347.75,1127.25,0,347.75,1127.25,1131.27944816099,1423.825,0.0900930543416791,0.307395312948806,0.791705441328815
"Thailand",25,"shells",1993,262.75,1035.75,0,262.75,1035.75,1131.27944816099,1423.825,0.0900930543416791,0.232259147310708,0.727441925798465
"Thailand",25,"shells",1994,273.5,895.75,0,273.5,895.75,1131.27944816099,1423.825,0.0900930543416791,0.241761662376703,0.629115235369515
"Thailand",25,"shells",1995,361.75,882.75,1,361.75,882.75,1131.27944816099,1423.825,0.0900930543416791,0.319770681406846,0.619984899829684
"Thailand",25,"shells",1996,525.75,951,1,525.75,951,1131.27944816099,1423.825,0.0900930543416791,0.464739283343882,0.667919161413797
"Thailand",25,"shells",1997,719.46764531489,1070.5,0,719.46764531489,1070.5,1131.27944816099,1423.825,0.0900930543416791,0.635976943172139,0.751848015029937
"Thailand",25,"shells",1998,878.96764531489,1253.5,1,878.96764531489,1253.5,1131.27944816099,1423.825,0.0900930543416791,0.776967748104805,0.880375046090636
"Thailand",25,"shells",1999,1009.21764531489,1284.5,1,1009.21764531489,1284.5,1131.27944816099,1423.825,0.0900930543416791,0.892102872509067,0.902147384685618
"Thailand",25,"shells",2000,1161.46764531489,1308.75,0,1161.46764531489,1308.75,1131.27944816099,1423.825,0.0900930543416791,1,0.919178972134918
"Thailand",25,"shells",2001,1308.75,1299.5,0,1308.75,1299.5,1131.27944816099,1423.825,0.0900930543416791,1,0.912682387231577
"Thailand",25,"shells",2002,1407,1343,0,1407,1343,1131.27944816099,1423.825,0.0900930543416791,1,0.943233894614858
"Thailand",25,"shells",2003,1367,1388.25,0,1367,1388.25,1131.27944816099,1423.825,0.0900930543416791,1,0.975014485628501
"Thailand",25,"shells",2004,1216.75,1383.25,0,1216.75,1383.25,1131.27944816099,1423.825,0.0900930543416791,1,0.971502818113181
"Thailand",25,"shells",2005,1093,1365.5,0,1093,1365.5,1131.27944816099,1423.825,0.0900930543416791,0.966162694616952,0.959036398433796
"Thailand",25,"shells",2006,1009.21496012384,1388.75,0,1009.21496012384,1388.75,1131.27944816099,1423.825,0.0900930543416791,0.892100498921306,0.975365652380033
"Thailand",25,"shells",2007,1367.46496012384,1740.25,0,1367.46496012384,1740.25,1131.27944816099,1423.825,0.0900930543416791,1,1
"Thailand",25,"shells",2008,1523.28661349845,1886.33333333333,1,1523.28661349845,1886.33333333333,1131.27944816099,1423.825,0.0900930543416791,1,1
"Thailand",25,"shells",2009,1740.42992024768,2190.5,0,1740.42992024768,2190.5,1131.27944816099,1423.825,0.0900930543416791,1,1
"Thailand",25,"sponges",1994,7.33333333333333,88,0,7.33333333333333,88,4.76666666666667,57.2,0.00361935119017017,1,1
"Thailand",25,"sponges",1995,7,71.5,0,7,71.5,4.76666666666667,57.2,0.00361935119017017,1,1
"Thailand",25,"sponges",1996,4.5,33.25,0,4.5,33.25,4.76666666666667,57.2,0.00361935119017017,0.944055944055944,0.581293706293706
"Thailand",25,"sponges",1997,4.75,22,0,4.75,22,4.76666666666667,57.2,0.00361935119017017,0.996503496503497,0.384615384615385
"Thailand",25,"sponges",1998,5.5,27.25,0,5.5,27.25,4.76666666666667,57.2,0.00361935119017017,1,0.476398601398601
"Thailand",25,"sponges",1999,5.5,29.5,0,5.5,29.5,4.76666666666667,57.2,0.00361935119017017,1,0.515734265734266
"Thailand",25,"sponges",2000,5.5,29.5,0,5.5,29.5,4.76666666666667,57.2,0.00361935119017017,1,0.515734265734266
"Thailand",25,"sponges",2001,5,28.5,0,5,28.5,4.76666666666667,57.2,0.00361935119017017,1,0.498251748251748
"Thailand",25,"sponges",2002,4.75,26.75,0,4.75,26.75,4.76666666666667,57.2,0.00361935119017017,0.996503496503497,0.467657342657343
"Thailand",25,"sponges",2003,4,22.5,0,4,22.5,4.76666666666667,57.2,0.00361935119017017,0.839160839160839,0.393356643356643
"Thailand",25,"sponges",2004,3.5,24.25,0,3.5,24.25,4.76666666666667,57.2,0.00361935119017017,0.734265734265734,0.423951048951049
"Thailand",25,"sponges",2005,2.5,15.5,0,2.5,15.5,4.76666666666667,57.2,0.00361935119017017,0.524475524475524,0.270979020979021
"Thailand",25,"sponges",2006,1.5,9.25,0,1.5,9.25,4.76666666666667,57.2,0.00361935119017017,0.314685314685315,0.161713286713287
"Thailand",25,"sponges",2007,0.75,5.75,1,0.75,5.75,4.76666666666667,57.2,0.00361935119017017,0.157342657342657,0.100524475524476
"Thailand",25,"sponges",2008,0,0,1,0,0,4.76666666666667,57.2,0.00361935119017017,0,0
"Thailand",25,"sponges",2009,0,0,1,0,0,4.76666666666667,57.2,0.00361935119017017,0,0
"Mayotte",29,"ornamentals",1996,0.0795946089754424,1,1,0.0795946089754424,1,9.1,70.6875,1,0.00874666032697169,0.0141467727674624
"Mayotte",29,"ornamentals",1997,0.0596959567315818,0.75,1,0.0596959567315818,0.75,9.1,70.6875,1,0.00655999524522877,0.0106100795755968
"Mayotte",29,"ornamentals",1998,0,0,1,0,0,9.1,70.6875,1,0,0
"Mayotte",29,"ornamentals",1999,0.0930897763338278,1,1,0.0930897763338278,1,9.1,70.6875,1,0.0102296457509701,0.0141467727674624
"Mayotte",29,"ornamentals",2000,0.186179552667656,2,1,0.186179552667656,2,9.1,70.6875,1,0.0204592915019402,0.0282935455349248
"Mayotte",29,"ornamentals",2001,0.186179552667656,2,1,0.186179552667656,2,9.1,70.6875,1,0.0204592915019402,0.0282935455349248
"Mayotte",29,"ornamentals",2002,0.186179552667656,2,1,0.186179552667656,2,9.1,70.6875,1,0.0204592915019402,0.0282935455349248
"Mayotte",29,"ornamentals",2003,0.0930897763338278,1,1,0.0930897763338278,1,9.1,70.6875,1,0.0102296457509701,0.0141467727674624
"Mayotte",29,"ornamentals",2004,8.5,62.5,1,8.5,62.5,9.1,70.6875,1,0.934065934065934,0.884173297966401
"Mayotte",29,"ornamentals",2005,12,89.5,1,12,89.5,9.1,70.6875,1,1,1
"Mayotte",29,"ornamentals",2006,14,108.75,0,14,108.75,9.1,70.6875,1,1,1
"Mayotte",29,"ornamentals",2007,14,108.75,0,14,108.75,9.1,70.6875,1,1,1
"Mayotte",29,"ornamentals",2008,7.33333333333333,61.6666666666667,0,7.33333333333333,61.6666666666667,9.1,70.6875,1,0.805860805860806,0.872384320660183
"Mayotte",29,"ornamentals",2009,4,38.5,1,4,38.5,9.1,70.6875,1,0.43956043956044,0.544650751547303
"Seychelles",31,"fish_oil",2001,55.5267109761606,33.6666666666667,1,55.5267109761606,33.6666666666667,404.95,2224.3,1,0.137119918449588,0.0151358479821367
"Seychelles",31,"fish_oil",2002,41.6450332321204,25.25,0,41.6450332321204,25.25,404.95,2224.3,1,0.102839938837191,0.0113518859866025
"Seychelles",31,"fish_oil",2003,18.75,18.75,1,18.75,18.75,404.95,2224.3,1,0.0463020125941474,0.00842961830688306
"Seychelles",31,"fish_oil",2004,32,56.5,1,32,56.5,404.95,2224.3,1,0.0790221014940116,0.0254012498314076
"Seychelles",31,"fish_oil",2005,214.75,434.5,1,214.75,434.5,404.95,2224.3,1,0.530312384244969,0.19534235489817
"Seychelles",31,"fish_oil",2006,349,1204.75,0,349,1204.75,404.95,2224.3,1,0.861834794419064,0.541631074944926
"Seychelles",31,"fish_oil",2007,499.25,2145.5,0,499.25,2145.5,404.95,2224.3,1,1,0.964573124128939
"Seychelles",31,"fish_oil",2008,623,2785.33333333333,0,623,2785.33333333333,404.95,2224.3,1,1,1
"Seychelles",31,"fish_oil",2009,569,3422,0,569,3422,404.95,2224.3,1,1,1
"Mauritius",37,"corals",1994,8.73901724698991,2,1,8.73901724698991,2,5.68036121054344,13.65,0.0806916426512968,1,0.146520146520147
"Mauritius",37,"corals",1995,6.55426293524243,1.5,0,6.55426293524243,1.5,5.68036121054344,13.65,0.0806916426512968,1,0.10989010989011
"Mauritius",37,"corals",1996,6.56752359258054,1.75,1,6.56752359258054,1.75,5.68036121054344,13.65,0.0806916426512968,1,0.128205128205128
"Mauritius",37,"corals",1997,0.81752359258054,0.75,0,0.81752359258054,0.75,5.68036121054344,13.65,0.0806916426512968,0.143921057531186,0.0549450549450549
"Mauritius",37,"corals",1998,0.415392124959323,0.5,1,0.415392124959323,0.5,5.68036121054344,13.65,0.0806916426512968,0.0731277659224038,0.0366300366300366
"Mauritius",37,"corals",1999,0.415392124959323,0.5,0,0.415392124959323,0.5,5.68036121054344,13.65,0.0806916426512968,0.0731277659224038,0.0366300366300366
"Mauritius",37,"corals",2000,0,0,0,0,0,5.68036121054344,13.65,0.0806916426512968,0,0
"Mauritius",37,"corals",2001,0,0,0,0,0,5.68036121054344,13.65,0.0806916426512968,0,0
"Mauritius",37,"corals",2002,1.25,21,0,1.25,21,5.68036121054344,13.65,0.0806916426512968,0.220056428397519,1
"Mauritius",37,"corals",2003,1.25,21,0,1.25,21,5.68036121054344,13.65,0.0806916426512968,0.220056428397519,1
"Mauritius",37,"corals",2004,1.25,21,0,1.25,21,5.68036121054344,13.65,0.0806916426512968,0.220056428397519,1
"Mauritius",37,"corals",2005,1.25,21,0,1.25,21,5.68036121054344,13.65,0.0806916426512968,0.220056428397519,1
"Mauritius",37,"corals",2006,0,0,0,0,0,5.68036121054344,13.65,0.0806916426512968,0,0
"Mauritius",37,"corals",2007,0,0,0,0,0,5.68036121054344,13.65,0.0806916426512968,0,0
"Mauritius",37,"corals",2008,0,0,0,0,0,5.68036121054344,13.65,0.0806916426512968,0,0
"Mauritius",37,"corals",2009,0,0,0,0,0,5.68036121054344,13.65,0.0806916426512968,0,0
"Mauritius",37,"fish_oil",2007,114,92.3333333333333,0,114,92.3333333333333,110.5,89.05,0.526416906820365,1,1
"Mauritius",37,"fish_oil",2008,114,92.3333333333333,0,114,92.3333333333333,110.5,89.05,0.526416906820365,1,1
"Mauritius",37,"fish_oil",2009,170,137,0,170,137,110.5,89.05,0.526416906820365,1,1
"Mauritius",37,"ornamentals",1992,7,71.6666666666667,0,7,71.6666666666667,6.9875,66.4625,0.392891450528338,1,1
"Mauritius",37,"ornamentals",1993,6.25,66.75,0,6.25,66.75,6.9875,66.4625,0.392891450528338,0.894454382826476,1
"Mauritius",37,"ornamentals",1994,6.25,70.25,0,6.25,70.25,6.9875,66.4625,0.392891450528338,0.894454382826476,1
"Mauritius",37,"ornamentals",1995,6,65.5,0,6,65.5,6.9875,66.4625,0.392891450528338,0.858676207513417,0.98551814933233
"Mauritius",37,"ornamentals",1996,6,61,0,6,61,6.9875,66.4625,0.392891450528338,0.858676207513417,0.917810795561407
"Mauritius",37,"ornamentals",1997,7.5,61.75,0,7.5,61.75,6.9875,66.4625,0.392891450528338,1,0.929095354523227
"Mauritius",37,"ornamentals",1998,7.75,56.25,0,7.75,56.25,6.9875,66.4625,0.392891450528338,1,0.846341922136543
"Mauritius",37,"ornamentals",1999,8.75,58.5,0,8.75,58.5,6.9875,66.4625,0.392891450528338,1,0.880195599022005
"Mauritius",37,"ornamentals",2000,10.75,66.25,0,10.75,66.25,6.9875,66.4625,0.392891450528338,1,0.996802708294151
"Mauritius",37,"ornamentals",2001,9.25,72.25,0,9.25,72.25,6.9875,66.4625,0.392891450528338,1,1
"Mauritius",37,"ornamentals",2002,8,72.75,0,8,72.75,6.9875,66.4625,0.392891450528338,1,1
"Mauritius",37,"ornamentals",2003,6.25,81.25,0,6.25,81.25,6.9875,66.4625,0.392891450528338,0.894454382826476,1
"Mauritius",37,"ornamentals",2004,3.25,88.25,0,3.25,88.25,6.9875,66.4625,0.392891450528338,0.465116279069767,1
"Mauritius",37,"ornamentals",2005,2.75,92.25,0,2.75,92.25,6.9875,66.4625,0.392891450528338,0.393559928443649,1
"Mauritius",37,"ornamentals",2006,2.5,102.25,0,2.5,102.25,6.9875,66.4625,0.392891450528338,0.35778175313059,1
"Mauritius",37,"ornamentals",2007,2.5,95.75,0,2.5,95.75,6.9875,66.4625,0.392891450528338,0.35778175313059,1
"Mauritius",37,"ornamentals",2008,2.33333333333333,89.3333333333333,0,2.33333333333333,89.3333333333333,6.9875,66.4625,0.392891450528338,0.333929636255218,1
"Mauritius",37,"ornamentals",2009,2.5,86.5,0,2.5,86.5,6.9875,66.4625,0.392891450528338,0.35778175313059,1
"Maldives",39,"corals",1996,13.3333333333333,15,0,13.3333333333333,15,19.825,21.775,0.0344237026888166,0.672551492223623,0.68886337543054
"Maldives",39,"corals",1997,13.25,15.5,0,13.25,15.5,19.825,21.775,0.0344237026888166,0.668348045397226,0.711825487944891
"Maldives",39,"corals",1998,18,20.5,0,18,20.5,19.825,21.775,0.0344237026888166,0.907944514501892,0.941446613088404
"Maldives",39,"corals",1999,19.25,22.75,0,19.25,22.75,19.825,21.775,0.0344237026888166,0.970996216897856,1
"Maldives",39,"corals",2000,26.5,30.25,0,26.5,30.25,19.825,21.775,0.0344237026888166,1,1
"Maldives",39,"corals",2001,30.5,33.5,0,30.5,33.5,19.825,21.775,0.0344237026888166,1,1
"Maldives",39,"corals",2002,27.25,29,0,27.25,29,19.825,21.775,0.0344237026888166,1,1
"Maldives",39,"corals",2003,20,20.75,0,20,20.75,19.825,21.775,0.0344237026888166,1,0.95292766934558
"Maldives",39,"corals",2004,10.75,11,0,10.75,11,19.825,21.775,0.0344237026888166,0.542244640605296,0.505166475315729
"Maldives",39,"corals",2005,3.5,3.5,0,3.5,3.5,19.825,21.775,0.0344237026888166,0.176544766708701,0.160734787600459
"Maldives",39,"corals",2006,0,0,0,0,0,19.825,21.775,0.0344237026888166,0,0
"Maldives",39,"corals",2007,0.25,0.25,0,0.25,0.25,19.825,21.775,0.0344237026888166,0.0126103404791929,0.0114810562571757
"Maldives",39,"corals",2008,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,19.825,21.775,0.0344237026888166,0.0168137873055906,0.0153080750095675
"Maldives",39,"corals",2009,0.5,0.5,0,0.5,0.5,19.825,21.775,0.0344237026888166,0.0252206809583859,0.0229621125143513
"Maldives",39,"fish_oil",1980,37.6666666666667,127,0,37.6666666666667,127,42.575,185.25,0.292858366158589,0.884713251125465,0.685560053981107
"Maldives",39,"fish_oil",1981,43,158.5,0,43,158.5,42.575,185.25,0.292858366158589,1,0.855600539811066
"Maldives",39,"fish_oil",1982,59.25,240.25,0,59.25,240.25,42.575,185.25,0.292858366158589,1,1
"Maldives",39,"fish_oil",1983,65.5,285,0,65.5,285,42.575,185.25,0.292858366158589,1,1
"Maldives",39,"fish_oil",1984,53.5,259,0,53.5,259,42.575,185.25,0.292858366158589,1,1
"Maldives",39,"fish_oil",1985,47.75,224.25,0,47.75,224.25,42.575,185.25,0.292858366158589,1,1
"Maldives",39,"fish_oil",1986,35.25,157,0,35.25,157,42.575,185.25,0.292858366158589,0.82795067527892,0.847503373819163
"Maldives",39,"fish_oil",1987,27.25,110.25,0,27.25,110.25,42.575,185.25,0.292858366158589,0.640046975924839,0.595141700404858
"Maldives",39,"fish_oil",1988,25,98.25,0,25,98.25,42.575,185.25,0.292858366158589,0.587199060481503,0.530364372469636
"Maldives",39,"fish_oil",1989,24.5,114,0,24.5,114,42.575,185.25,0.292858366158589,0.575455079271873,0.615384615384615
"Maldives",39,"fish_oil",1990,24.5,116.25,0,24.5,116.25,42.575,185.25,0.292858366158589,0.575455079271873,0.62753036437247
"Maldives",39,"fish_oil",1991,21,100.75,0,21,100.75,42.575,185.25,0.292858366158589,0.493247210804463,0.543859649122807
"Maldives",39,"fish_oil",1992,16,72.25,0,16,72.25,42.575,185.25,0.292858366158589,0.375807398708162,0.390013495276653
"Maldives",39,"fish_oil",1993,7.5,28,0,7.5,28,42.575,185.25,0.292858366158589,0.176159718144451,0.15114709851552
"Maldives",39,"fish_oil",1994,2.25,12,0,2.25,12,42.575,185.25,0.292858366158589,0.0528479154433353,0.0647773279352227
"Maldives",39,"fish_oil",1995,1.75,8,0,1.75,8,42.575,185.25,0.292858366158589,0.0411039342337052,0.0431848852901484
"Maldives",39,"fish_oil",1996,1.25,5,0,1.25,5,42.575,185.25,0.292858366158589,0.0293599530240752,0.0269905533063428
"Maldives",39,"fish_oil",1997,1.25,5,0,1.25,5,42.575,185.25,0.292858366158589,0.0293599530240752,0.0269905533063428
"Maldives",39,"fish_oil",1998,0.5,0.5,0,0.5,0.5,42.575,185.25,0.292858366158589,0.0117439812096301,0.00269905533063428
"Maldives",39,"fish_oil",1999,0.5,1.25,0,0.5,1.25,42.575,185.25,0.292858366158589,0.0117439812096301,0.0067476383265857
"Maldives",39,"fish_oil",2000,1.25,6.25,0,1.25,6.25,42.575,185.25,0.292858366158589,0.0293599530240752,0.0337381916329285
"Maldives",39,"fish_oil",2001,2,11,0,2,11,42.575,185.25,0.292858366158589,0.0469759248385203,0.0593792172739541
"Maldives",39,"fish_oil",2002,2,11,0,2,11,42.575,185.25,0.292858366158589,0.0469759248385203,0.0593792172739541
"Maldives",39,"fish_oil",2003,1.5,9.75,0,1.5,9.75,42.575,185.25,0.292858366158589,0.0352319436288902,0.0526315789473684
"Maldives",39,"fish_oil",2004,2.25,10.75,0,2.25,10.75,42.575,185.25,0.292858366158589,0.0528479154433353,0.058029689608637
"Maldives",39,"fish_oil",2005,1.78736546560599,7.25,0,1.78736546560599,7.25,42.575,185.25,0.292858366158589,0.0419815728856369,0.039136302294197
"Maldives",39,"fish_oil",2006,2.03736546560599,10,0,2.03736546560599,10,42.575,185.25,0.292858366158589,0.0478535634904519,0.0539811066126856
"Maldives",39,"fish_oil",2007,3.78736546560599,27.75,1,3.78736546560599,27.75,42.575,185.25,0.292858366158589,0.0889574977241571,0.149797570850202
"Maldives",39,"fish_oil",2008,3.04982062080799,29,0,3.04982062080799,29,42.575,185.25,0.292858366158589,0.0716340721270226,0.156545209176788
"Maldives",39,"fish_oil",2009,4,41,0,4,41,42.575,185.25,0.292858366158589,0.0939518496770405,0.221322537112011
"Maldives",39,"ornamentals",1980,35.1833333333341,51.6666666666667,1,35.1833333333341,51.6666666666667,234.53625,401.7,0.635040246617572,0.150012347060781,0.128620031532653
"Maldives",39,"ornamentals",1981,35.2312500000008,51.75,1,35.2312500000008,51.75,234.53625,401.7,0.635040246617572,0.150216650944154,0.128827483196415
"Maldives",39,"ornamentals",1982,35.5187500000008,52.25,1,35.5187500000008,52.25,234.53625,401.7,0.635040246617572,0.15144247424439,0.130072193178989
"Maldives",39,"ornamentals",1983,38.9687500000008,58.25,1,38.9687500000008,58.25,234.53625,401.7,0.635040246617572,0.166152353847223,0.145008712969878
"Maldives",39,"ornamentals",1984,46.4437500000008,71.25,1,46.4437500000008,71.25,234.53625,401.7,0.635040246617572,0.198023759653362,0.177371172516804
"Maldives",39,"ornamentals",1985,53.2000000000007,83,1,53.2000000000007,83,234.53625,401.7,0.635040246617572,0.22683060720891,0.206621857107294
"Maldives",39,"ornamentals",1986,73.1812500000007,117.75,1,73.1812500000007,117.75,234.53625,401.7,0.635040246617572,0.312025326575319,0.293129200896191
"Maldives",39,"ornamentals",1987,82.8125000000007,134.5,1,82.8125000000007,134.5,234.53625,401.7,0.635040246617572,0.353090407133228,0.334826985312422
"Maldives",39,"ornamentals",1988,85.5437500000007,139.25,1,85.5437500000007,139.25,234.53625,401.7,0.635040246617572,0.364735728485471,0.346651730146876
"Maldives",39,"ornamentals",1989,119.756250000001,198.75,1,119.756250000001,198.75,234.53625,401.7,0.635040246617572,0.510608701213567,0.494772218073189
"Maldives",39,"ornamentals",1990,136.862500000001,228.5,1,136.862500000001,228.5,234.53625,401.7,0.635040246617572,0.583545187577615,0.568832462036346
"Maldives",39,"ornamentals",1991,165.0375,277.5,1,165.0375,277.5,234.53625,401.7,0.635040246617572,0.703675871000753,0.690814040328603
"Maldives",39,"ornamentals",1992,232.8875,395.5,1,232.8875,395.5,234.53625,401.7,0.635040246617572,0.992970169856473,0.984565596216082
"Maldives",39,"ornamentals",1993,238.35,405,1,238.35,405,234.53625,401.7,0.635040246617572,1,1
"Maldives",39,"ornamentals",1994,264.36875,450.25,1,264.36875,450.25,234.53625,401.7,0.635040246617572,1,1
"Maldives",39,"ornamentals",1995,284.20625,484.75,1,284.20625,484.75,234.53625,401.7,0.635040246617572,1,1
"Maldives",39,"ornamentals",1996,239.93125,407.75,1,239.93125,407.75,234.53625,401.7,0.635040246617572,1,1
"Maldives",39,"ornamentals",1997,228.575,388,1,228.575,388,234.53625,401.7,0.635040246617572,0.974582820352932,0.965894946477471
"Maldives",39,"ornamentals",1998,218.5125,370.5,1,218.5125,370.5,234.53625,401.7,0.635040246617572,0.931679004844668,0.922330097087379
"Maldives",39,"ornamentals",1999,224.98125,381.75,1,224.98125,381.75,234.53625,401.7,0.635040246617572,0.959260029099981,0.950336071695295
"Maldives",39,"ornamentals",2000,255.45625,434.75,1,255.45625,434.75,234.53625,401.7,0.635040246617572,1,1
"Maldives",39,"ornamentals",2001,291.68125,497.75,1,291.68125,497.75,234.53625,401.7,0.635040246617572,1,1
"Maldives",39,"ornamentals",2002,313.9625,536.5,1,313.9625,536.5,234.53625,401.7,0.635040246617572,1,1
"Maldives",39,"ornamentals",2003,329.2,563,1,329.2,563,234.53625,401.7,0.635040246617572,1,1
"Maldives",39,"ornamentals",2004,355.075,608,1,355.075,608,234.53625,401.7,0.635040246617572,1,1
"Maldives",39,"ornamentals",2005,360.825,618,1,360.825,618,234.53625,401.7,0.635040246617572,1,1
"Maldives",39,"ornamentals",2006,358.95625,614.75,1,358.95625,614.75,234.53625,401.7,0.635040246617572,1,1
"Maldives",39,"ornamentals",2007,346.1625,592.5,1,346.1625,592.5,234.53625,401.7,0.635040246617572,1,1
"Maldives",39,"ornamentals",2008,327.858333333333,560.666666666667,1,327.858333333333,560.666666666667,234.53625,401.7,0.635040246617572,1,1
"Maldives",39,"ornamentals",2009,320,547,1,320,547,234.53625,401.7,0.635040246617572,1,1
"Maldives",39,"shells",1996,30.3333333333333,36.6666666666667,0,30.3333333333333,36.6666666666667,19.7166666666667,23.8333333333333,0.0376776845350231,1,1
"Maldives",39,"shells",1997,24.75,32.25,0,24.75,32.25,19.7166666666667,23.8333333333333,0.0376776845350231,1,1
"Maldives",39,"shells",1998,14.25,17.75,0,14.25,17.75,19.7166666666667,23.8333333333333,0.0376776845350231,0.722738799661877,0.744755244755245
"Maldives",39,"shells",1999,3.75,6.25,0,3.75,6.25,19.7166666666667,23.8333333333333,0.0376776845350231,0.190194420963652,0.262237762237762
"Maldives",39,"shells",2000,6,8.75,1,6,8.75,19.7166666666667,23.8333333333333,0.0376776845350231,0.304311073541843,0.367132867132867
"Maldives",39,"shells",2001,5.5,6,0,5.5,6,19.7166666666667,23.8333333333333,0.0376776845350231,0.278951817413356,0.251748251748252
"Maldives",39,"shells",2002,7.75,9,0,7.75,9,19.7166666666667,23.8333333333333,0.0376776845350231,0.393068469991547,0.377622377622378
"Maldives",39,"shells",2003,8.5,9.5,0,8.5,9.5,19.7166666666667,23.8333333333333,0.0376776845350231,0.431107354184277,0.398601398601399
"Maldives",39,"shells",2004,7,7,0,7,7,19.7166666666667,23.8333333333333,0.0376776845350231,0.355029585798817,0.293706293706294
"Maldives",39,"shells",2005,6,5.5,0,6,5.5,19.7166666666667,23.8333333333333,0.0376776845350231,0.304311073541843,0.230769230769231
"Maldives",39,"shells",2006,3.75,2.5,0,3.75,2.5,19.7166666666667,23.8333333333333,0.0376776845350231,0.190194420963652,0.104895104895105
"Maldives",39,"shells",2007,1.75,0.75,0,1.75,0.75,19.7166666666667,23.8333333333333,0.0376776845350231,0.0887573964497042,0.0314685314685315
"Maldives",39,"shells",2008,0.666666666666667,0.666666666666667,0,0.666666666666667,0.666666666666667,19.7166666666667,23.8333333333333,0.0376776845350231,0.0338123415046492,0.027972027972028
"Maldives",39,"shells",2009,0,0,0,0,0,19.7166666666667,23.8333333333333,0.0376776845350231,0,0
"Sri Lanka",40,"corals",1990,193.565507208059,308.666666666667,1,193.565507208059,308.666666666667,385.9375,897.4875,0.119289833473725,0.501546253494565,0.343923081565667
"Sri Lanka",40,"corals",1991,204.397884155575,336.25,1,204.397884155575,336.25,385.9375,897.4875,0.119289833473725,0.529613950848454,0.374657028649424
"Sri Lanka",40,"corals",1992,191.69646078465,390.5,1,191.69646078465,390.5,385.9375,897.4875,0.119289833473725,0.496703380170754,0.435103552974275
"Sri Lanka",40,"corals",1993,247.272357768293,448.25,1,247.272357768293,448.25,385.9375,897.4875,0.119289833473725,0.640705704338896,0.49944985306202
"Sri Lanka",40,"corals",1994,365.723753749531,553.25,0,365.723753749531,553.25,385.9375,897.4875,0.119289833473725,0.94762430121336,0.616443125948829
"Sri Lanka",40,"corals",1995,418,720.25,0,418,720.25,385.9375,897.4875,0.119289833473725,1,0.802518140921183
"Sri Lanka",40,"corals",1996,534.5,898.75,0,534.5,898.75,385.9375,897.4875,0.119289833473725,1,1
"Sri Lanka",40,"corals",1997,593.75,1097.75,0,593.75,1097.75,385.9375,897.4875,0.119289833473725,1,1
"Sri Lanka",40,"corals",1998,425.5,912,0,425.5,912,385.9375,897.4875,0.119289833473725,1,1
"Sri Lanka",40,"corals",1999,438.5,900.5,0,438.5,900.5,385.9375,897.4875,0.119289833473725,1,1
