stockid,tsn,scientificname,commonname,areaid,stocklong,region,inmyersdb,myersstockid,OHI_rgn,OHI_name,FAO,check
THREADWASG3,645691,Galeoides decadactylus,Threadfin,multinational-FAO-SG3,Threadfin West Africa Subgroup 3,West Africa,0,NA,200,Angola,34,
NZLINGESE,165000,Genypterus blacodes,Ling,Australia-AFMA-SE,New Zealand ling Eastern half of Southeast Australia,Australia,0,,16,Australia,57,
NZLINGESE,165000,Genypterus blacodes,Ling,Australia-AFMA-SE,New Zealand ling Eastern half of Southeast Australia,Australia,0,,16,Australia,81,
NZLINGWSE,165000,Genypterus blacodes,Ling,Australia-AFMA-WSE,New Zealand ling Western half of Southeast Australia,Australia,0,,16,Australia,81,
AMPL23K,172877,Hippoglossoides platessoides,American Plaice,Canada-DFO-23K,American Plaice NAFO-23K,Canada East Coast,0,NA,218,Canada,21,
AMPL3Ps,172877,Hippoglossoides platessoides,American Plaice,Canada-DFO-3Ps,American Plaice NAFO-3Ps,Canada East Coast,1,AMPL3Ps,218,Canada,21,
PHALNPAC,172932,Hippoglossus stenolepis,Pacific halibut,multinational-IPHC-NPAC,Pacific halibut North Pacific,US Alaska,1,PHALCANUS,163,United States,61,
OROUGHYCASCADE,166139,Hoplostethus atlanticus,Orange roughy,Australia-AFMA-CASCADE,Orange roughy Cascade Plateau,Australia,0,,16,Australia,57,
OROUGHYSE,166139,Hoplostethus atlanticus,Orange roughy,Australia-AFMA-SE,Orange roughy Southeast Australia,Australia,0,,16,Australia,57,
OROUGHYSE,166139,Hoplostethus atlanticus,Orange roughy,Australia-AFMA-SE,Orange roughy Southeast Australia,Australia,0,,16,Australia,81,
SAILEATL,550888,Istiophorus albicans,Sailfish,multinational-ICCAT-EATL,Sailfish Eastern Atlantic,Atlantic Ocean,0,,262,"Atlantic, Northeast",27,
SAILEATL,550888,Istiophorus albicans,Sailfish,multinational-ICCAT-EATL,Sailfish Eastern Atlantic,Atlantic Ocean,0,,264,"Atlantic, Eastern Central",34,
SAILEATL,550888,Istiophorus albicans,Sailfish,multinational-ICCAT-EATL,Sailfish Eastern Atlantic,Atlantic Ocean,0,,267,"Atlantic, Southeast",47,
SAILWATL,550888,Istiophorus albicans,Sailfish,multinational-ICCAT-WATL,Sailfish Western Atlantic,Atlantic Ocean,0,,261,"Atlantic, Northwest",21,
SAILWATL,550888,Istiophorus albicans,Sailfish,multinational-ICCAT-WATL,Sailfish Western Atlantic,Atlantic Ocean,0,,263,"Atlantic, Western-Central",31,
SAILWATL,550888,Istiophorus albicans,Sailfish,multinational-ICCAT-WATL,Sailfish Western Atlantic,Atlantic Ocean,0,,266,"Atlantic, Southwest",41,
RROCKLOBSTERSAUSNZ,660225,Jasus edwardsii,Rock Lobster,Australia-SARDI-SAUSNZ,Rock Lobster South Australia Northern Zone,Australia,0,,16,Australia,57,
RROCKLOBSTERSAUSSZ,660225,Jasus edwardsii,Rock Lobster,Australia-SARDI-SAUSSZ,Rock Lobster South Australia Southern Zone,Australia,0,,16,Australia,57,
STMARLINNEPAC,768127,Kajikia audax,Striped marlin,multinational-IATTC-NEPAC,Striped marlin Northeast Pacific,Pacific Ocean,0,,273,"Pacific, Northeast",67,
STMARLINNEPAC,768127,Kajikia audax,Striped marlin,multinational-IATTC-NEPAC,Striped marlin Northeast Pacific,Pacific Ocean,0,,275,"Pacific, Eastern Central",77,
SKJEATL,172401,Katsuwonus pelamis,Skipjack tuna,multinational-ICCAT-EATL,Skipjack tuna Eastern Atlantic,Atlantic Ocean,0,,262,"Atlantic, Northeast",27,
SKJEATL,172401,Katsuwonus pelamis,Skipjack tuna,multinational-ICCAT-EATL,Skipjack tuna Eastern Atlantic,Atlantic Ocean,0,,264,"Atlantic, Eastern Central",34,
SKJEATL,172401,Katsuwonus pelamis,Skipjack tuna,multinational-ICCAT-EATL,Skipjack tuna Eastern Atlantic,Atlantic Ocean,0,,267,"Atlantic, Southeast",47,
SKJWATL,172401,Katsuwonus pelamis,Skipjack tuna,multinational-ICCAT-WATL,Skipjack tuna Western Atlantic,Atlantic Ocean,0,,261,"Atlantic, Northwest",21,
SKJWATL,172401,Katsuwonus pelamis,Skipjack tuna,multinational-ICCAT-WATL,Skipjack tuna Western Atlantic,Atlantic Ocean,0,,263,"Atlantic, Western-Central",31,
SKJWATL,172401,Katsuwonus pelamis,Skipjack tuna,multinational-ICCAT-WATL,Skipjack tuna Western Atlantic,Atlantic Ocean,0,,266,"Atlantic, Southwest",41,
SKJCIO,172401,Katsuwonus pelamis,skipjack tuna,multinational-IOTC-IO,Skipjack tuna Indian Ocean,Indian Ocean,0,,NA,NA,57,
SKJCIO,172401,Katsuwonus pelamis,skipjack tuna,multinational-IOTC-IO,Skipjack tuna Indian Ocean,Indian Ocean,0,,NA,NA,51,
RSOLEHSTR,172917,Lepidopsetta bilineata,Rock sole,Canada-DFO-HS,Rock sole Hecate Strait,Canada West Coast,0,NA,218,Canada,67,
FMEG8c9a,172834,Lepidorhombus boscii,Fourspotted megrim,multinational-ICES-VIIIc-IXa,Fourspotted megrim ICES VIIIc-IXa,European Union,1,MEG8c9a,182,Spain ,27,
FMEG8c9a,172834,Lepidorhombus boscii,Fourspotted megrim,multinational-ICES-VIIIc-IXa,Fourspotted megrim ICES VIIIc-IXa,European Union,1,MEG8c9a,183,Portugal,27,
MEG8c9a,172835,Lepidorhombus whiffiagonis,Megrim,multinational-ICES-VIIIc-IXa,Megrim ICES VIIIc-IXa,European Union,1,MEG8c9a,182,Spain ,27,
MEG8c9a,172835,Lepidorhombus whiffiagonis,Megrim,multinational-ICES-VIIIc-IXa,Megrim ICES VIIIc-IXa,European Union,1,,183,Portugal,27,
MONK2J3KLNOPs,164499,Lophius americanus,Monkfish,Canada-DFO-2J3KLNOPs,Monkfish Labrador Shelf - Grand Banks - St. Pierre Bank,Canada East Coast,0,NA,218,Canada,21,
ANGLMEDGSA15-16,164502,Lophius budegassa,Black bellied angler,multinational-GFCM-GSA15-16,Black Bellied Angler Malta Island and South of Sicily,Mediterranean-Black Sea,0,NA,182,Spain,37,
ANGLMEDGSA15-16,164502,Lophius budegassa,Black bellied angler,multinational-GFCM-GSA15-17,Black Bellied Angler Malta Island and South of Sicily,Mediterranean-Black Sea,0,NA,179,France,37,
ANGLMEDGSA15-16,164502,Lophius budegassa,Black bellied angler,multinational-GFCM-GSA15-18,Black Bellied Angler Malta Island and South of Sicily,Mediterranean-Black Sea,0,NA,184,Italy,37,
ANGLMEDGSA15-16,164502,Lophius budegassa,Black bellied angler,multinational-GFCM-GSA15-19,Black Bellied Angler Malta Island and South of Sicily,Mediterranean-Black Sea,0,NA,187,Croatia,37,
ANGLMEDGSA15-16,164502,Lophius budegassa,Black bellied angler,multinational-GFCM-GSA15-20,Black Bellied Angler Malta Island and South of Sicily,Mediterranean-Black Sea,0,NA,186,Montenegro,37,
ANGLMEDGSA15-16,164502,Lophius budegassa,Black bellied angler,multinational-GFCM-GSA15-21,Black Bellied Angler Malta Island and South of Sicily,Mediterranean-Black Sea,0,NA,82,Albania,37,
ANGLMEDGSA15-16,164502,Lophius budegassa,Black bellied angler,multinational-GFCM-GSA15-21,Black Bellied Angler Malta Island and South of Sicily,Mediterranean-Black Sea,0,NA,80,Greece,37,
ANGLMEDGSA15-16,164502,Lophius budegassa,Black bellied angler,multinational-GFCM-GSA15-21,Black Bellied Angler Malta Island and South of Sicily,Mediterranean-Black Sea,0,NA,76,Turkey,37,
ANGLMEDGSA15-16,164502,Lophius budegassa,Black bellied angler,multinational-GFCM-GSA15-21,Black Bellied Angler Malta Island and South of Sicily,Mediterranean-Black Sea,0,NA,84,Algeria,37,
ANGLMEDGSA15-16,164502,Lophius budegassa,Black bellied angler,multinational-GFCM-GSA15-21,Black Bellied Angler Malta Island and South of Sicily,Mediterranean-Black Sea,0,NA,61,Tunisia,37,
ANGLMEDGSA15-16,164502,Lophius budegassa,Black bellied angler,multinational-GFCM-GSA15-21,Black Bellied Angler Malta Island and South of Sicily,Mediterranean-Black Sea,0,NA,68,Malta,37,
ANGLMEDGSA15-16,164502,Lophius budegassa,Black bellied angler,multinational-GFCM-GSA15-21,Black Bellied Angler Malta Island and South of Sicily,Mediterranean-Black Sea,0,NA,67,Libya,37,
PATGRENADIERSARG,550662,Macruronus magellanicus,Patagonian grenadier,Argentina-CFP-ARG-S,Patagonian grenadier Southern Argentina,South America,0,NA,152,Argentina,41,
BGRDRSE,623193,Macruronus novaezelandiae,blue grenadier,Australia-AFMA-SE,Blue Grenadier Southeast Australia,Australia,0,,16,Australia,81,
BGRDRSE,623193,Macruronus novaezelandiae,blue grenadier,Australia-AFMA-SE,Blue Grenadier Southeast Australia,Australia,0,,16,Australia,57,
BMARLINATL,172491,Makaira nigricans,Blue marlin,multinational-ICCAT-ATL,Blue marlin Atlantic,Atlantic Ocean,0,,261,"Atlantic, Northwest",21,
BMARLINATL,172491,Makaira nigricans,Blue marlin,multinational-ICCAT-ATL,Blue marlin Atlantic,Atlantic Ocean,0,,263,"Atlantic, Western-Central",31,
BMARLINATL,172491,Makaira nigricans,Blue marlin,multinational-ICCAT-ATL,Blue marlin Atlantic,Atlantic Ocean,0,,264,"Atlantic, Eastern Central",34,
BMARLINATL,172491,Makaira nigricans,Blue marlin,multinational-ICCAT-ATL,Blue marlin Atlantic,Atlantic Ocean,0,,262,"Atlantic, Northeast",27,
BMARLINATL,172491,Makaira nigricans,Blue marlin,multinational-ICCAT-ATL,Blue marlin Atlantic,Atlantic Ocean,0,,266,"Atlantic, Southwest",41,
BMARLINATL,172491,Makaira nigricans,Blue marlin,multinational-ICCAT-ATL,Blue marlin Atlantic,Atlantic Ocean,0,,267,"Atlantic, Southeast",47,
BMARLINPAC,172491,Makaira nigricans,blue marlin,Multinational-ISC-PAC,Blue marlin Pacific Ocean,Pacific Ocean,0,,NA,NA,61,
BMARLINPAC,172491,Makaira nigricans,blue marlin,Multinational-ISC-PAC,Blue marlin Pacific Ocean,Pacific Ocean,0,,NA,NA,74,
BMARLINPAC,172491,Makaira nigricans,blue marlin,Multinational-ISC-PAC,Blue marlin Pacific Ocean,Pacific Ocean,0,,NA,NA,81,
BMARLINPAC,172491,Makaira nigricans,blue marlin,Multinational-ISC-PAC,Blue marlin Pacific Ocean,Pacific Ocean,0,,NA,NA,77,
BMARLINPAC,172491,Makaira nigricans,blue marlin,Multinational-ISC-PAC,Blue marlin Pacific Ocean,Pacific Ocean,0,,NA,NA,67,
BMARLINPAC,172491,Makaira nigricans,blue marlin,Multinational-ISC-PAC,Blue marlin Pacific Ocean,Pacific Ocean,0,,NA,NA,87,
CAPENOR,162035,Mallotus villosus,Capelin,multinational-ICES-I,Capelin Barents Sea,Europe non EU,1,NA,222,Sweden,27,
CAPENOR,162035,Mallotus villosus,Capelin,multinational-ICES-I,Capelin Barents Sea,Europe non EU,1,NA,223,Norway,27,
CAPENOR,162035,Mallotus villosus,Capelin,multinational-ICES-I,Capelin Barents Sea,Europe non EU,1,NA,174,Finland,27,
CAPENOR,162035,Mallotus villosus,Capelin,multinational-ICES-I,Capelin Barents Sea,Europe non EU,1,NA,73,Russia,27,
CAPEICE,162035,Mallotus villosus,Capelin,multinational-ICES-Va,Capelin Iceland,Europe non EU,1,CAPEICE,143,Iceland,27,
CAPEICE,162035,Mallotus villosus,Capelin,multinational-ICES-Va,Capelin Iceland,Europe non EU,1,CAPEICE,262,"Atlantic, Northeast",27,
HAD4X5Y,164744,Melanogrammus aeglefinus,Haddock,Canada-DFO-4X5Y,Haddock NAFO-4X5Y,Canada East Coast,0,NA,218,Canada,21,
HADNEAR,164744,Melanogrammus aeglefinus,Haddock,multinational-ICES-I-II,Haddock Northeast Arctic,Europe non EU,1,HADNEAR,223,Norway,27,
HADNEAR,164744,Melanogrammus aeglefinus,Haddock,multinational-ICES-I-II,Haddock Northeast Arctic,Europe non EU,1,HADNEAR,73,Russia,27,
HADNEAR,164744,Melanogrammus aeglefinus,Haddock,multinational-ICES-I-II,Haddock Northeast Arctic,Europe non EU,1,HADNEAR,262,"Atlantic, Northeast",27,
HADNEAR,164744,Melanogrammus aeglefinus,Haddock,multinational-ICES-I-II,Haddock Northeast Arctic,Europe non EU,1,HADNEAR,144,Jan Mayen,27,
HADNS-IIIa,164744,Melanogrammus aeglefinus,Haddock,multinational-ICES-IIIa-IV,Haddock ICES IIIa and North Sea,European Union,1,HADNS,223,Norway,27,
HADNS-IIIa,164744,Melanogrammus aeglefinus,Haddock,multinational-ICES-IIIa-IV,Haddock ICES IIIa and North Sea,European Union,1,HADNS,222,Sweden,27,
HADNS-IIIa,164744,Melanogrammus aeglefinus,Haddock,multinational-ICES-IIIa-IV,Haddock ICES IIIa and North Sea,European Union,1,HADNS,175,Denmark,27,
HADNS-IIIa,164744,Melanogrammus aeglefinus,Haddock,multinational-ICES-IIIa-IV,Haddock ICES IIIa and North Sea,European Union,1,HADNS,180,UK,27,
HADNS-IIIa,164744,Melanogrammus aeglefinus,Haddock,multinational-ICES-IIIa-IV,Haddock ICES IIIa and North Sea,European Union,1,HADNS,176,Germany,27,
HADNS-IIIa,164744,Melanogrammus aeglefinus,Haddock,multinational-ICES-IIIa-IV,Haddock ICES IIIa and North Sea,European Union,1,HADNS,177,Netherlands,27,
HADICE,164744,Melanogrammus aeglefinus,Haddock,multinational-ICES-Va,Haddock Iceland,Europe non EU,1,HADICE,143,Iceland,27,
HADICE,164744,Melanogrammus aeglefinus,Haddock,multinational-ICES-Va,Haddock Iceland,Europe non EU,1,HADICE,262,"Atlantic, Northeast",27,
HADFAPL,164744,Melanogrammus aeglefinus,Haddock,multinational-ICES-Vb1,Haddock Faroe Plateau,Europe non EU,1,HADFAPL,141,Faeroe Islands,27,
HADFAPL,164744,Melanogrammus aeglefinus,Haddock,multinational-ICES-Vb1,Haddock Faroe Plateau,Europe non EU,1,HADFAPL,262,"Atlantic, Northeast",27,
HADVIa,164744,Melanogrammus aeglefinus,Haddock,multinational-ICES-VIa,Haddock West of Scotland,European Union,1,HADVIa,180,United Kingdom,27,
HADVIa,164744,Melanogrammus aeglefinus,Haddock,multinational-ICES-VIa,Haddock West of Scotland,European Union,1,HADVIa,181,Ireland,27,
HADROCK,164744,Melanogrammus aeglefinus,Haddock,multinational-ICES-VIb,Haddock Rockall Bank,European Union,1,HADROCK,262,"Atlantic, Northeast",27,
HADIS,164744,Melanogrammus aeglefinus,Haddock,multinational-ICES-VIIa,Haddock Irish Sea,European Union,1,HADIS,181,Ireland,27,
HADIS,164744,Melanogrammus aeglefinus,Haddock,multinational-ICES-VIIa,Haddock Irish Sea,European Union,1,HADIS,180,United Kingdom,27,
HADVIIb-k,164744,Melanogrammus aeglefinus,Haddock,multinational-ICES-VIIb-k,Haddock ICES VIIb-k,European Union,0,NA,181,Ireland,27,
HADVIIb-k,164744,Melanogrammus aeglefinus,Haddock,multinational-ICES-VIIb-k,Haddock ICES VIIb-k,European Union,0,NA,262,"Atlantic, Northeast",27,
WHITBLKGSA29,164758,Merlangius merlangus,Whiting,multinational-GFCM-GSA29,Whiting Black Sea,Mediterranean-Black Sea,0,NA,71,Bulgaria,37,
WHITBLKGSA29,164758,Merlangius merlangus,Whiting,multinational-GFCM-GSA29,Whiting Black Sea,Mediterranean-Black Sea,0,NA,72,Romania,37,
WHITBLKGSA29,164758,Merlangius merlangus,Whiting,multinational-GFCM-GSA29,Whiting Black Sea,Mediterranean-Black Sea,0,NA,75,Ukraine,37,
WHITBLKGSA29,164758,Merlangius merlangus,Whiting,multinational-GFCM-GSA29,Whiting Black Sea,Mediterranean-Black Sea,0,NA,73,Russia,37,
WHITBLKGSA29,164758,Merlangius merlangus,Whiting,multinational-GFCM-GSA29,Whiting Black Sea,Mediterranean-Black Sea,0,NA,74,Georgia,37,
WHITBLKGSA29,164758,Merlangius merlangus,Whiting,multinational-GFCM-GSA29,Whiting Black Sea,Mediterranean-Black Sea,0,NA,76,Turkey,37,
WHITNS-VIId,164758,Merlangius merlangus,Whiting,multinational-ICES-IV-VIId,Whiting NS-VIId,European Union,0,,223,Norway,27,
WHITNS-VIId,164758,Merlangius merlangus,Whiting,multinational-ICES-IV-VIId,Whiting NS-VIId,European Union,0,,180,United Kingdom,27,
WHITNS-VIId,164758,Merlangius merlangus,Whiting,multinational-ICES-IV-VIId,Whiting NS-VIId,European Union,0,,175,Denmark,27,
WHITNS-VIId,164758,Merlangius merlangus,Whiting,multinational-ICES-IV-VIId,Whiting NS-VIId,European Union,0,,176,Germany,27,
WHITNS-VIId,164758,Merlangius merlangus,Whiting,multinational-ICES-IV-VIId,Whiting NS-VIId,European Union,0,,177,Netherlands,27,
WHITNS-VIId,164758,Merlangius merlangus,Whiting,multinational-ICES-IV-VIId,Whiting NS-VIId,European Union,0,,59,Belgium,27,
WHITNS-VIId,164758,Merlangius merlangus,Whiting,multinational-ICES-IV-VIId,Whiting NS-VIId,European Union,0,,179,France,27,
WHITVIa,164758,Merlangius merlangus,Whiting,multinational-ICES-VIa,Whiting ICES VIa,European Union,1,WHITVIa,180,United Kingdom,27,
WHITVIa,164758,Merlangius merlangus,Whiting,multinational-ICES-VIa,Whiting ICES VIa,European Union,1,WHITVIa,181,Ireland,27,
WHITVIIek,164758,Merlangius merlangus,Whiting,multinational-ICES-VIIe-k,Whiting ICES VIIe-k,European Union,0,NA,180,United Kingdom,27,
WHITVIIek,164758,Merlangius merlangus,Whiting,multinational-ICES-VIIe-k,Whiting ICES VIIe-k,European Union,0,NA,179,France,27,
WHITVIIek,164758,Merlangius merlangus,Whiting,multinational-ICES-VIIe-k,Whiting ICES VIIe-k,European Union,0,NA,227,Jersey,27,
WHITVIIek,164758,Merlangius merlangus,Whiting,multinational-ICES-VIIe-k,Whiting ICES VIIe-k,European Union,0,NA,228,Guernsey,27,
WHITVIIek,164758,Merlangius merlangus,Whiting,multinational-ICES-VIIe-k,Whiting ICES VIIe-k,European Union,0,NA,181,Ireland,27,
WHITVIIek,164758,Merlangius merlangus,Whiting,multinational-ICES-VIIe-k,Whiting ICES VIIe-k,European Union,0,NA,262,"Atlantic, Northeast",27,
ARGHAKENARG,164800,Merluccius hubbsi,Argentine hake,Argentina-CFP-ARG-N,Argentine hake Northern Argentina,South America,0,NA,152,Argentina,41,
ARGHAKESARG,164800,Merluccius hubbsi,Argentine hake,Argentina-CFP-ARG-S,Argentine hake Southern Argentina,South America,0,NA,152,Argentina,41,
ARGHAKESARG,164800,Merluccius hubbsi,Argentine hake,Argentina-CFP-ARG-S,Argentine hake Southern Argentina,South America,0,NA,95,Falkland Islands,41,
HAKENRTN,164795,Merluccius merluccius,Hake,multinational-ICES-IIIa-IV-VI-VII-VIIIabd,Hake Northeast Atlantic North,European Union,0,NA,223,Norway,27,
HAKENRTN,164795,Merluccius merluccius,Hake,multinational-ICES-IIIa-IV-VI-VII-VIIIabd,Hake Northeast Atlantic North,European Union,0,NA,222,Sweden,27,
HAKENRTN,164795,Merluccius merluccius,Hake,multinational-ICES-IIIa-IV-VI-VII-VIIIabd,Hake Northeast Atlantic North,European Union,0,NA,175,Denmark,27,
HAKENRTN,164795,Merluccius merluccius,Hake,multinational-ICES-IIIa-IV-VI-VII-VIIIabd,Hake Northeast Atlantic North,European Union,0,NA,180,UK,27,
HAKENRTN,164795,Merluccius merluccius,Hake,multinational-ICES-IIIa-IV-VI-VII-VIIIabd,Hake Northeast Atlantic North,European Union,0,NA,176,Germany,27,
HAKENRTN,164795,Merluccius merluccius,Hake,multinational-ICES-IIIa-IV-VI-VII-VIIIabd,Hake Northeast Atlantic North,European Union,0,NA,177,Netherlands,27,
HAKENRTN,164795,Merluccius merluccius,Hake,multinational-ICES-IIIa-IV-VI-VII-VIIIabd,Hake Northeast Atlantic North,European Union,0,NA,141,Faroe Islands,27,
HAKENRTN,164795,Merluccius merluccius,Hake,multinational-ICES-IIIa-IV-VI-VII-VIIIabd,Hake Northeast Atlantic North,European Union,0,NA,181,Ireland,27,
HAKENRTN,164795,Merluccius merluccius,Hake,multinational-ICES-IIIa-IV-VI-VII-VIIIabd,Hake Northeast Atlantic North,European Union,0,NA,262,"Atlantic, Northeast",27,
HAKENRTN,164795,Merluccius merluccius,Hake,multinational-ICES-IIIa-IV-VI-VII-VIIIabd,Hake Northeast Atlantic North,European Union,0,NA,59,Belgium,27,
HAKENRTN,164795,Merluccius merluccius,Hake,multinational-ICES-IIIa-IV-VI-VII-VIIIabd,Hake Northeast Atlantic North,European Union,0,NA,179,France,27,
HAKENRTN,164795,Merluccius merluccius,Hake,multinational-ICES-IIIa-IV-VI-VII-VIIIabd,Hake Northeast Atlantic North,European Union,0,NA,227,Jersey,27,
HAKESOTH,164795,Merluccius merluccius,Hake,multinational-ICES-VIIIc-IXa,Hake Northeast Atlantic South,European Union,0,NA,182,Spain ,27,
HAKESOTH,164795,Merluccius merluccius,Hake,multinational-ICES-VIIIc-IXa,Hake Northeast Atlantic South,European Union,0,NA,183,Portugal,27,
BHAKEWASG3,550664,Merluccius polli,Benguela hake,multinational-FAO-SG3,Benguela Hake West Africa Subgroup 3,West Africa,0,NA,217,Angola,47,
SBWHITARGS,164775,Micromesistius australis,Southern blue whiting,Argentina-CFP-ARG-S,Southern blue whiting Southern Argentina,South America,0,NA,152,Argentina,41,
BWHITNEA,164774,Micromesistius poutassou,Blue whiting,multinational-ICES-I-II-III-IV-V-VI-VII-VIII-IX-XII-XIV,Blue Whiting Northeast Atlantic,European Union,0,NA,180,UK,27,http://www.fishbase.de/Country/CountryList.php?ID=31&GenusName=Micromesistius&SpeciesName=poutassou
BWHITNEA,164774,Micromesistius poutassou,Blue whiting,multinational-ICES-I-II-III-IV-V-VI-VII-VIII-IX-XII-XIV,Blue Whiting Northeast Atlantic,European Union,0,NA,222,Sweden,27,http://www.fishbase.de/Country/CountryList.php?ID=31&GenusName=Micromesistius&SpeciesName=poutassou
BWHITNEA,164774,Micromesistius poutassou,Blue whiting,multinational-ICES-I-II-III-IV-V-VI-VII-VIII-IX-XII-XIV,Blue Whiting Northeast Atlantic,European Union,0,NA,182,Spain,27,
BWHITNEA,164774,Micromesistius poutassou,Blue whiting,multinational-ICES-I-II-III-IV-V-VI-VII-VIII-IX-XII-XIV,Blue Whiting Northeast Atlantic,European Union,0,NA,188,Slovenia,27,
BWHITNEA,164774,Micromesistius poutassou,Blue whiting,multinational-ICES-I-II-III-IV-V-VI-VII-VIII-IX-XII-XIV,Blue Whiting Northeast Atlantic,European Union,0,NA,183,Portugal,27,
BWHITNEA,164774,Micromesistius poutassou,Blue whiting,multinational-ICES-I-II-III-IV-V-VI-VII-VIII-IX-XII-XIV,Blue Whiting Northeast Atlantic,European Union,0,NA,223,Norway,27,
BWHITNEA,164774,Micromesistius poutassou,Blue whiting,multinational-ICES-I-II-III-IV-V-VI-VII-VIII-IX-XII-XIV,Blue Whiting Northeast Atlantic,European Union,0,NA,177,Netherlands,27,
BWHITNEA,164774,Micromesistius poutassou,Blue whiting,multinational-ICES-I-II-III-IV-V-VI-VII-VIII-IX-XII-XIV,Blue Whiting Northeast Atlantic,European Union,0,NA,181,Ireland,27,
BWHITNEA,164774,Micromesistius poutassou,Blue whiting,multinational-ICES-I-II-III-IV-V-VI-VII-VIII-IX-XII-XIV,Blue Whiting Northeast Atlantic,European Union,0,NA,143,Iceland,27,
BWHITNEA,164774,Micromesistius poutassou,Blue whiting,multinational-ICES-I-II-III-IV-V-VI-VII-VIII-IX-XII-XIV,Blue Whiting Northeast Atlantic,European Union,0,NA,176,Germany,27,
BWHITNEA,164774,Micromesistius poutassou,Blue whiting,multinational-ICES-I-II-III-IV-V-VI-VII-VIII-IX-XII-XIV,Blue Whiting Northeast Atlantic,European Union,0,NA,179,France,27,
BWHITNEA,164774,Micromesistius poutassou,Blue whiting,multinational-ICES-I-II-III-IV-V-VI-VII-VIII-IX-XII-XIV,Blue Whiting Northeast Atlantic,European Union,0,NA,175,Denmark,27,
BWHITNEA,164774,Micromesistius poutassou,Blue whiting,multinational-ICES-I-II-III-IV-V-VI-VII-VIII-IX-XII-XIV,Blue Whiting Northeast Atlantic,European Union,0,NA,59,Belgium,27,
BWHITNEA,164774,Micromesistius poutassou,Blue whiting,multinational-ICES-I-II-III-IV-V-VI-VII-VIII-IX-XII-XIV,Blue Whiting Northeast Atlantic,European Union,0,NA,73,Russia,27,
BWHITNEA,164774,Micromesistius poutassou,Blue whiting,multinational-ICES-I-II-III-IV-V-VI-VII-VIII-IX-XII-XIV,Blue Whiting Northeast Atlantic,European Union,0,NA,262,"Atlantic, Northeast",27,
MULLQNSW,170335,Mugil cephalus,Sea Mullet,Australia-DPIF-QNSW,Sea Mullet Queensland and New South Wales,Australia,0,,16,Australia,81,
MULLQNSW,170335,Mugil cephalus,Sea Mullet,Australia-DPIF-QNSW,Sea Mullet Queensland and New South Wales,Australia,0,,16,Australia,71,
MORWONGSE,170262,Nemadactylus macropterus,Jackass morwong,Australia-AFMA-SE,Jackass morwong Southeast Australia,Australia,0,,16,Australia,81,
MORWONGSE,170262,Nemadactylus macropterus,Jackass morwong,Australia-AFMA-SE,Jackass morwong Southeast Australia,Australia,0,,16,Australia,57,
TIGERFLATSE,644187,Neoplatycephalus richardsoni,Tiger flathead,Australia-AFMA-SE,Tiger flathead Southeast Australia,Australia,0,,16,Australia,81,
TIGERFLATSE,644187,Neoplatycephalus richardsoni,Tiger flathead,Australia-AFMA-SE,Tiger flathead Southeast Australia,Australia,0,,16,Australia,57,
NEPHMEDGSA5,97317,Nephrops norvegicus,Norway lobster,multinational-GFCM-GSA5,Norway Lobster Balearic Island,Mediterranean-Black Sea,0,NA,182,Spain,37,
OCTOWA,82603,Octopus vulgaris,Octopus,multinational-FAO-WA,Octopus West Africa,West Africa,0,NA,62,Morocco,34,
OCTOWA,82603,Octopus vulgaris,Octopus,multinational-FAO-WA,Octopus West Africa,West Africa,0,NA,63,Western Sahara,34,
OCTOWA,82603,Octopus vulgaris,Octopus,multinational-FAO-WA,Octopus West Africa,West Africa,0,NA,64,Mauritania,34,
OCTOWA,82603,Octopus vulgaris,Octopus,multinational-FAO-WA,Octopus West Africa,West Africa,0,NA,66,Senegal,34,
OCTOWA,82603,Octopus vulgaris,Octopus,multinational-FAO-WA,Octopus West Africa,West Africa,0,NA,65,Gambia,34,
OCTOWA,82603,Octopus vulgaris,Octopus,multinational-FAO-WA,Octopus West Africa,West Africa,0,NA,193,Guinea Bissau,34,
OCTOWA,82603,Octopus vulgaris,Octopus,multinational-FAO-WA,Octopus West Africa,West Africa,0,NA,194,Guinea,34,
OCTOWA,82603,Octopus vulgaris,Octopus,multinational-FAO-WA,Octopus West Africa,West Africa,0,NA,96,Sierra Leone,34,
OCTOWA,82603,Octopus vulgaris,Octopus,multinational-FAO-WA,Octopus West Africa,West Africa,0,NA,97, Liberia,34,
OCTOWA,82603,Octopus vulgaris,Octopus,multinational-FAO-WA,Octopus West Africa,West Africa,0,NA,195,Ivory Coast,34,
OCTOWA,82603,Octopus vulgaris,Octopus,multinational-FAO-WA,Octopus West Africa,West Africa,0,NA,106,Ghana,34,
OCTOWA,82603,Octopus vulgaris,Octopus,multinational-FAO-WA,Octopus West Africa,West Africa,0,NA,98,Togo,34,
OCTOWA,82603,Octopus vulgaris,Octopus,multinational-FAO-WA,Octopus West Africa,West Africa,0,NA,99,Benin,34,
OCTOWA,82603,Octopus vulgaris,Octopus,multinational-FAO-WA,Octopus West Africa,West Africa,0,NA,196,Nigeria,34,
OCTOWA,82603,Octopus vulgaris,Octopus,multinational-FAO-WA,Octopus West Africa,West Africa,0,NA,197,Cameroon,34,
OCTOWA,82603,Octopus vulgaris,Octopus,multinational-FAO-WA,Octopus West Africa,West Africa,0,NA,104,Equatorial Guinea,34,
