X,assessid,stockid,stocklong.x,tsn,scientificname,commonname,areaid,region,inmyersdb,myersstockid,OHI_rgn,OHI_name,FAO
4,ICCAT-ALBANATL-1950-2010-CHING,ALBANATL,Albacore tuna North Atlantic,172419,Thunnus alalunga,Albacore tuna,multinational-ICCAT-NATL,Atlantic Ocean,0,NA,222,Sweden,27
26,ICCAT-BIGEYEATL-1950-2010-CHING,BIGEYEATL,Bigeye tuna Atlantic,172428,Thunnus obesus,Bigeye tuna,multinational-ICCAT-ATL,Atlantic Ocean,1,BIGEYEATLANTIC,222,Sweden,27
42,ICCAT-BMARLINATL-1956-2010-CHING,BMARLINATL,Blue marlin Atlantic,172491,Makaira nigricans,Blue marlin,multinational-ICCAT-ATL,Atlantic Ocean,0,,222,Sweden,27
16,ICCAT-ATBTUNAEATL-1950-2010-CHING,ATBTUNAEATL,Bluefin tuna Eastern Atlantic,172421,Thunnus thynnus,Atlantic bluefin tuna,multinational-ICCAT-EATL,Atlantic Ocean,1,BTUNAEA,222,Sweden,27
91,HAWG-HERR2224IIIa-1991-2011-NEUBAUER,HERR2224IIIa,Herring ICES 22-24-IIIa,161722,Clupea harengus,Herring,multinational-ICES-22-24-IIIa,European Union,0,NA,222,Sweden,27
94,WGBFAS-HERRRIGA-1976-2011-NEUBAUER,HERRRIGA,Herring ICES 28,161722,Clupea harengus,Herring,multinational-ICES-28,European Union,0,NA,222,Sweden,27
92,WGBFAS-HERR30-1972-2011-NEUBAUER,HERR30,Herring ICES 30,161722,Clupea harengus,Herring,multinational-ICES-30,European Union,0,NA,222,Sweden,27
156,ICCAT-SAILEATL-1956-2010-CHING,SAILEATL,Sailfish Eastern Atlantic,550888,Istiophorus albicans,Sailfish,multinational-ICCAT-EATL,Atlantic Ocean,0,,222,Sweden,27
171,ICCAT-SKJEATL-1950-2010-CHING,SKJEATL,Skipjack tuna Eastern Atlantic,172401,Katsuwonus pelamis,Skipjack tuna,multinational-ICCAT-EATL,Atlantic Ocean,0,,222,Sweden,27
199,ICCAT-SWORDNATL-1950-2010-CHING,SWORDNATL,Swordfish North Atlantic,172482,Xiphias gladius,Swordfish,multinational-ICCAT-NATL,Atlantic Ocean,1,SWORDNA,222,Sweden,27
219,ICCAT-WMARLINATL-1956-2011-CHING,WMARLINATL,White marlin Atlantic,172499,Tetrapturus albidus,white marlin,multinational-ICCAT-ATL,Atlantic Ocean,0,,222,Sweden,27
233,ICCAT-YFINATL-1950-2011-CHING,YFINATL,Yellowfin tuna Atlantic,172423,Thunnus albacares,Yellowfin tuna,multinational-ICCAT-ATL,Atlantic Ocean,0,NA,222,Sweden,27
4,ICCAT-ALBANATL-1950-2010-CHING,ALBANATL,Albacore tuna North Atlantic,172419,Thunnus alalunga,Albacore tuna,multinational-ICCAT-NATL,Atlantic Ocean,0,NA,223,Norway,27
26,ICCAT-BIGEYEATL-1950-2010-CHING,BIGEYEATL,Bigeye tuna Atlantic,172428,Thunnus obesus,Bigeye tuna,multinational-ICCAT-ATL,Atlantic Ocean,1,BIGEYEATLANTIC,223,Norway,27
42,ICCAT-BMARLINATL-1956-2010-CHING,BMARLINATL,Blue marlin Atlantic,172491,Makaira nigricans,Blue marlin,multinational-ICCAT-ATL,Atlantic Ocean,0,,223,Norway,27
16,ICCAT-ATBTUNAEATL-1950-2010-CHING,ATBTUNAEATL,Bluefin tuna Eastern Atlantic,172421,Thunnus thynnus,Atlantic bluefin tuna,multinational-ICCAT-EATL,Atlantic Ocean,1,BTUNAEA,223,Norway,27
156,ICCAT-SAILEATL-1956-2010-CHING,SAILEATL,Sailfish Eastern Atlantic,550888,Istiophorus albicans,Sailfish,multinational-ICCAT-EATL,Atlantic Ocean,0,,223,Norway,27
171,ICCAT-SKJEATL-1950-2010-CHING,SKJEATL,Skipjack tuna Eastern Atlantic,172401,Katsuwonus pelamis,Skipjack tuna,multinational-ICCAT-EATL,Atlantic Ocean,0,,223,Norway,27
199,ICCAT-SWORDNATL-1950-2010-CHING,SWORDNATL,Swordfish North Atlantic,172482,Xiphias gladius,Swordfish,multinational-ICCAT-NATL,Atlantic Ocean,1,SWORDNA,223,Norway,27
219,ICCAT-WMARLINATL-1956-2011-CHING,WMARLINATL,White marlin Atlantic,172499,Tetrapturus albidus,white marlin,multinational-ICCAT-ATL,Atlantic Ocean,0,,223,Norway,27
233,ICCAT-YFINATL-1950-2011-CHING,YFINATL,Yellowfin tuna Atlantic,172423,Thunnus albacares,Yellowfin tuna,multinational-ICCAT-ATL,Atlantic Ocean,0,NA,223,Norway,27
6,ICCAT-ALBASATL-1956-2010-CHING,ALBASATL,Albacore tuna South Atlantic,172419,Thunnus alalunga,albacore tuna,multinational-ICCAT-SATL,Atlantic Ocean,0,,224,Chile,41
7,SPC-ALBASPAC-1965-2007-BRANCH,ALBASPAC,Albacore tuna South Pacific Ocean,172419,Thunnus alalunga,Albacore tuna,multinational-WCPFC-SPAC,Pacific Ocean,1,ALBASPAC,224,Chile,87
26,ICCAT-BIGEYEATL-1950-2010-CHING,BIGEYEATL,Bigeye tuna Atlantic,172428,Thunnus obesus,Bigeye tuna,multinational-ICCAT-ATL,Atlantic Ocean,1,BIGEYEATLANTIC,224,Chile,41
28,IATTC-BIGEYEEPAC-1975-2011-BRANCH,BIGEYEEPAC,Bigeye tuna Eastern Pacific,172428,Thunnus obesus,Bigeye tuna,multinational-IATTC-EPAC,Pacific Ocean,1,BIGEYEEPACIFIC,224,Chile,87
42,ICCAT-BMARLINATL-1956-2010-CHING,BMARLINATL,Blue marlin Atlantic,172491,Makaira nigricans,Blue marlin,multinational-ICCAT-ATL,Atlantic Ocean,0,,224,Chile,41
43,ISC-BMARLINPAC-1952-2010-CHING,BMARLINPAC,Blue marlin Pacific Ocean,172491,Makaira nigricans,blue marlin,Multinational-ISC-PAC,Pacific Ocean,0,,224,Chile,87
17,ICCAT-ATBTUNAWATL-1950-2010-CHING,ATBTUNAWATL,Bluefin tuna Western Atlantic,172421,Thunnus thynnus,Atlantic bluefin tuna,multinational-ICCAT-WATL,Atlantic Ocean,1,BTUNAWA,224,Chile,41
122,ISC-PACBTUNA-1952-2008-CHING,PACBTUNA,Pacific bluefin tuna Pacific Ocean,172422,Thunnus orientalis,pacific bluefin tuna,Multinational-ISC-PAC,Pacific Ocean,0,,224,Chile,87
157,ICCAT-SAILWATL-1956-2010-CHING,SAILWATL,Sailfish Western Atlantic,550888,Istiophorus albicans,Sailfish,multinational-ICCAT-WATL,Atlantic Ocean,0,,224,Chile,41
172,ICCAT-SKJWATL-1952-2010-CHING,SKJWATL,Skipjack tuna Western Atlantic,172401,Katsuwonus pelamis,Skipjack tuna,multinational-ICCAT-WATL,Atlantic Ocean,0,,224,Chile,41
196,IATTC-SWORDEPAC-1950-2010-CHING,SWORDEPAC,Swordfish Eastern Pacific,172482,Xiphias gladius,swordfish,multinational-IATTC-EPAC,Pacific Ocean,0,,224,Chile,87
201,ICCAT-SWORDSATL-1950-2010-CHING,SWORDSATL,Swordfish South Atlantic,172482,Xiphias gladius,Swordfish,multinational-ICCAT-SATL,Atlantic Ocean,1,SWORDSA,224,Chile,41
219,ICCAT-WMARLINATL-1956-2011-CHING,WMARLINATL,White marlin Atlantic,172499,Tetrapturus albidus,white marlin,multinational-ICCAT-ATL,Atlantic Ocean,0,,224,Chile,41
233,ICCAT-YFINATL-1950-2011-CHING,YFINATL,Yellowfin tuna Atlantic,172423,Thunnus albacares,Yellowfin tuna,multinational-ICCAT-ATL,Atlantic Ocean,0,NA,224,Chile,41
4,ICCAT-ALBANATL-1950-2010-CHING,ALBANATL,Albacore tuna North Atlantic,172419,Thunnus alalunga,Albacore tuna,multinational-ICCAT-NATL,Atlantic Ocean,0,NA,227,Jersey,27
26,ICCAT-BIGEYEATL-1950-2010-CHING,BIGEYEATL,Bigeye tuna Atlantic,172428,Thunnus obesus,Bigeye tuna,multinational-ICCAT-ATL,Atlantic Ocean,1,BIGEYEATLANTIC,227,Jersey,27
42,ICCAT-BMARLINATL-1956-2010-CHING,BMARLINATL,Blue marlin Atlantic,172491,Makaira nigricans,Blue marlin,multinational-ICCAT-ATL,Atlantic Ocean,0,,227,Jersey,27
16,ICCAT-ATBTUNAEATL-1950-2010-CHING,ATBTUNAEATL,Bluefin tuna Eastern Atlantic,172421,Thunnus thynnus,Atlantic bluefin tuna,multinational-ICCAT-EATL,Atlantic Ocean,1,BTUNAEA,227,Jersey,27
156,ICCAT-SAILEATL-1956-2010-CHING,SAILEATL,Sailfish Eastern Atlantic,550888,Istiophorus albicans,Sailfish,multinational-ICCAT-EATL,Atlantic Ocean,0,,227,Jersey,27
171,ICCAT-SKJEATL-1950-2010-CHING,SKJEATL,Skipjack tuna Eastern Atlantic,172401,Katsuwonus pelamis,Skipjack tuna,multinational-ICCAT-EATL,Atlantic Ocean,0,,227,Jersey,27
199,ICCAT-SWORDNATL-1950-2010-CHING,SWORDNATL,Swordfish North Atlantic,172482,Xiphias gladius,Swordfish,multinational-ICCAT-NATL,Atlantic Ocean,1,SWORDNA,227,Jersey,27
219,ICCAT-WMARLINATL-1956-2011-CHING,WMARLINATL,White marlin Atlantic,172499,Tetrapturus albidus,white marlin,multinational-ICCAT-ATL,Atlantic Ocean,0,,227,Jersey,27
233,ICCAT-YFINATL-1950-2011-CHING,YFINATL,Yellowfin tuna Atlantic,172423,Thunnus albacares,Yellowfin tuna,multinational-ICCAT-ATL,Atlantic Ocean,0,NA,227,Jersey,27
4,ICCAT-ALBANATL-1950-2010-CHING,ALBANATL,Albacore tuna North Atlantic,172419,Thunnus alalunga,Albacore tuna,multinational-ICCAT-NATL,Atlantic Ocean,0,NA,228,Guernsey,27
26,ICCAT-BIGEYEATL-1950-2010-CHING,BIGEYEATL,Bigeye tuna Atlantic,172428,Thunnus obesus,Bigeye tuna,multinational-ICCAT-ATL,Atlantic Ocean,1,BIGEYEATLANTIC,228,Guernsey,27
42,ICCAT-BMARLINATL-1956-2010-CHING,BMARLINATL,Blue marlin Atlantic,172491,Makaira nigricans,Blue marlin,multinational-ICCAT-ATL,Atlantic Ocean,0,,228,Guernsey,27
16,ICCAT-ATBTUNAEATL-1950-2010-CHING,ATBTUNAEATL,Bluefin tuna Eastern Atlantic,172421,Thunnus thynnus,Atlantic bluefin tuna,multinational-ICCAT-EATL,Atlantic Ocean,1,BTUNAEA,228,Guernsey,27
156,ICCAT-SAILEATL-1956-2010-CHING,SAILEATL,Sailfish Eastern Atlantic,550888,Istiophorus albicans,Sailfish,multinational-ICCAT-EATL,Atlantic Ocean,0,,228,Guernsey,27
171,ICCAT-SKJEATL-1950-2010-CHING,SKJEATL,Skipjack tuna Eastern Atlantic,172401,Katsuwonus pelamis,Skipjack tuna,multinational-ICCAT-EATL,Atlantic Ocean,0,,228,Guernsey,27
199,ICCAT-SWORDNATL-1950-2010-CHING,SWORDNATL,Swordfish North Atlantic,172482,Xiphias gladius,Swordfish,multinational-ICCAT-NATL,Atlantic Ocean,1,SWORDNA,228,Guernsey,27
219,ICCAT-WMARLINATL-1956-2011-CHING,WMARLINATL,White marlin Atlantic,172499,Tetrapturus albidus,white marlin,multinational-ICCAT-ATL,Atlantic Ocean,0,,228,Guernsey,27
233,ICCAT-YFINATL-1950-2011-CHING,YFINATL,Yellowfin tuna Atlantic,172423,Thunnus albacares,Yellowfin tuna,multinational-ICCAT-ATL,Atlantic Ocean,0,NA,228,Guernsey,27
2,IOTC-ALBAIO-1950-2010-CHING,ALBAIO,Albacore tuna Indian Ocean,172419,Thunnus alalunga,albacore tuna,multinational-IOTC-IO,Indian Ocean,0,,231,East Timor,57
7,SPC-ALBASPAC-1965-2007-BRANCH,ALBASPAC,Albacore tuna South Pacific Ocean,172419,Thunnus alalunga,Albacore tuna,multinational-WCPFC-SPAC,Pacific Ocean,1,ALBASPAC,231,East Timor,71
27,SPC-BIGEYECWPAC-1952-2010-CHING,BIGEYECWPAC,Bigeye tuna Central Western Pacific,172428,Thunnus obesus,bigeye tuna,multinational-WCPFC-CWPAC,Pacific Ocean,0,,231,East Timor,71
29,IOTC-BIGEYEIO-1950-2010-CHING,BIGEYEIO,Bigeye tuna Indian Ocean,172428,Thunnus obesus,Bigeye tuna,multinational-IOTC-IO,Indian Ocean,0,,231,East Timor,57
30,SPC-BIGEYEWPO-1952-2006-JENSEN,BIGEYEWPO,Bigeye tuna Western Pacific Ocean,172428,Thunnus obesus,Bigeye tuna,multinational-WCPFC-WPO,Pacific Ocean,0,NA,231,East Timor,71
43,ISC-BMARLINPAC-1952-2010-CHING,BMARLINPAC,Blue marlin Pacific Ocean,172491,Makaira nigricans,blue marlin,Multinational-ISC-PAC,Pacific Ocean,0,,231,East Timor,71
122,ISC-PACBTUNA-1952-2008-CHING,PACBTUNA,Pacific bluefin tuna Pacific Ocean,172422,Thunnus orientalis,pacific bluefin tuna,Multinational-ISC-PAC,Pacific Ocean,0,,231,East Timor,71
170,SPC-SKJCWPAC-1950-2011-CHING,SKJCWPAC,Skipjack tuna Central Western Pacific,172401,Katsuwonus pelamis,Skipjack tuna,multinational-WCPFC-CWPAC,Pacific Ocean,0,NA,231,East Timor,71
169,IOTC-SKJCIO-1950-2010-CHING,SKJCIO,Skipjack tuna Indian Ocean,172401,Katsuwonus pelamis,skipjack tuna,multinational-IOTC-IO,Indian Ocean,0,,231,East Timor,57
193,ISC-STMARLINWCNPAC-1951-2010-CHING,STMARLINWCNPAC,Striped marlin Western and Central North Pacific,768127,Kajikia audax,striped marlin,Multinational-ISC-WCNPAC,Pacific Ocean,0,,231,East Timor,71
197,IOTC-SWORDIO-1950-2010-CHING,SWORDIO,Swordfish Indian Ocean,172482,Xiphias gladius,swordfish,multinational-IOTC-IO,Indian Ocean,0,,231,East Timor,57
234,SPC-YFINCWPAC-1952-2010-CHING,YFINCWPAC,Yellowfin tuna Central Western Pacific,172423,Thunnus albacares,Yellowfin tuna,multinational-WCPFC-CWPAC,Pacific Ocean,0,NA,231,East Timor,71
235,IOTC-YFINEIO-1972-2009-BRANCH,YFINEIO,Yellowfin tuna Indian Ocean,172423,Thunnus albacares,Yellowfin tuna,multinational-IOTC-IO,Indian Ocean,0,,231,East Timor,57
2,IOTC-ALBAIO-1950-2010-CHING,ALBAIO,Albacore tuna Indian Ocean,172419,Thunnus alalunga,albacore tuna,multinational-IOTC-IO,Indian Ocean,0,,237,Oecussi Ambeno,57
29,IOTC-BIGEYEIO-1950-2010-CHING,BIGEYEIO,Bigeye tuna Indian Ocean,172428,Thunnus obesus,Bigeye tuna,multinational-IOTC-IO,Indian Ocean,0,,237,Oecussi Ambeno,57
169,IOTC-SKJCIO-1950-2010-CHING,SKJCIO,Skipjack tuna Indian Ocean,172401,Katsuwonus pelamis,skipjack tuna,multinational-IOTC-IO,Indian Ocean,0,,237,Oecussi Ambeno,57
197,IOTC-SWORDIO-1950-2010-CHING,SWORDIO,Swordfish Indian Ocean,172482,Xiphias gladius,swordfish,multinational-IOTC-IO,Indian Ocean,0,,237,Oecussi Ambeno,57
235,IOTC-YFINEIO-1972-2009-BRANCH,YFINEIO,Yellowfin tuna Indian Ocean,172423,Thunnus albacares,Yellowfin tuna,multinational-IOTC-IO,Indian Ocean,0,,237,Oecussi Ambeno,57
4,ICCAT-ALBANATL-1950-2010-CHING,ALBANATL,Albacore tuna North Atlantic,172419,Thunnus alalunga,Albacore tuna,multinational-ICCAT-NATL,Atlantic Ocean,0,NA,244,Curacao,31
26,ICCAT-BIGEYEATL-1950-2010-CHING,BIGEYEATL,Bigeye tuna Atlantic,172428,Thunnus obesus,Bigeye tuna,multinational-ICCAT-ATL,Atlantic Ocean,1,BIGEYEATLANTIC,244,Curacao,31
42,ICCAT-BMARLINATL-1956-2010-CHING,BMARLINATL,Blue marlin Atlantic,172491,Makaira nigricans,Blue marlin,multinational-ICCAT-ATL,Atlantic Ocean,0,,244,Curacao,31
17,ICCAT-ATBTUNAWATL-1950-2010-CHING,ATBTUNAWATL,Bluefin tuna Western Atlantic,172421,Thunnus thynnus,Atlantic bluefin tuna,multinational-ICCAT-WATL,Atlantic Ocean,1,BTUNAWA,244,Curacao,31
157,ICCAT-SAILWATL-1956-2010-CHING,SAILWATL,Sailfish Western Atlantic,550888,Istiophorus albicans,Sailfish,multinational-ICCAT-WATL,Atlantic Ocean,0,,244,Curacao,31
172,ICCAT-SKJWATL-1952-2010-CHING,SKJWATL,Skipjack tuna Western Atlantic,172401,Katsuwonus pelamis,Skipjack tuna,multinational-ICCAT-WATL,Atlantic Ocean,0,,244,Curacao,31
199,ICCAT-SWORDNATL-1950-2010-CHING,SWORDNATL,Swordfish North Atlantic,172482,Xiphias gladius,Swordfish,multinational-ICCAT-NATL,Atlantic Ocean,1,SWORDNA,244,Curacao,31
219,ICCAT-WMARLINATL-1956-2011-CHING,WMARLINATL,White marlin Atlantic,172499,Tetrapturus albidus,white marlin,multinational-ICCAT-ATL,Atlantic Ocean,0,,244,Curacao,31
233,ICCAT-YFINATL-1950-2011-CHING,YFINATL,Yellowfin tuna Atlantic,172423,Thunnus albacares,Yellowfin tuna,multinational-ICCAT-ATL,Atlantic Ocean,0,NA,244,Curacao,31
4,ICCAT-ALBANATL-1950-2010-CHING,ALBANATL,Albacore tuna North Atlantic,172419,Thunnus alalunga,Albacore tuna,multinational-ICCAT-NATL,Atlantic Ocean,0,NA,245,Bonaire,31
26,ICCAT-BIGEYEATL-1950-2010-CHING,BIGEYEATL,Bigeye tuna Atlantic,172428,Thunnus obesus,Bigeye tuna,multinational-ICCAT-ATL,Atlantic Ocean,1,BIGEYEATLANTIC,245,Bonaire,31
42,ICCAT-BMARLINATL-1956-2010-CHING,BMARLINATL,Blue marlin Atlantic,172491,Makaira nigricans,Blue marlin,multinational-ICCAT-ATL,Atlantic Ocean,0,,245,Bonaire,31
17,ICCAT-ATBTUNAWATL-1950-2010-CHING,ATBTUNAWATL,Bluefin tuna Western Atlantic,172421,Thunnus thynnus,Atlantic bluefin tuna,multinational-ICCAT-WATL,Atlantic Ocean,1,BTUNAWA,245,Bonaire,31
157,ICCAT-SAILWATL-1956-2010-CHING,SAILWATL,Sailfish Western Atlantic,550888,Istiophorus albicans,Sailfish,multinational-ICCAT-WATL,Atlantic Ocean,0,,245,Bonaire,31
172,ICCAT-SKJWATL-1952-2010-CHING,SKJWATL,Skipjack tuna Western Atlantic,172401,Katsuwonus pelamis,Skipjack tuna,multinational-ICCAT-WATL,Atlantic Ocean,0,,245,Bonaire,31
199,ICCAT-SWORDNATL-1950-2010-CHING,SWORDNATL,Swordfish North Atlantic,172482,Xiphias gladius,Swordfish,multinational-ICCAT-NATL,Atlantic Ocean,1,SWORDNA,245,Bonaire,31
219,ICCAT-WMARLINATL-1956-2011-CHING,WMARLINATL,White marlin Atlantic,172499,Tetrapturus albidus,white marlin,multinational-ICCAT-ATL,Atlantic Ocean,0,,245,Bonaire,31
233,ICCAT-YFINATL-1950-2011-CHING,YFINATL,Yellowfin tuna Atlantic,172423,Thunnus albacares,Yellowfin tuna,multinational-ICCAT-ATL,Atlantic Ocean,0,NA,245,Bonaire,31
7,SPC-ALBASPAC-1965-2007-BRANCH,ALBASPAC,Albacore tuna South Pacific Ocean,172419,Thunnus alalunga,Albacore tuna,multinational-WCPFC-SPAC,Pacific Ocean,1,ALBASPAC,247,Brunei,71
27,SPC-BIGEYECWPAC-1952-2010-CHING,BIGEYECWPAC,Bigeye tuna Central Western Pacific,172428,Thunnus obesus,bigeye tuna,multinational-WCPFC-CWPAC,Pacific Ocean,0,,247,Brunei,71
30,SPC-BIGEYEWPO-1952-2006-JENSEN,BIGEYEWPO,Bigeye tuna Western Pacific Ocean,172428,Thunnus obesus,Bigeye tuna,multinational-WCPFC-WPO,Pacific Ocean,0,NA,247,Brunei,71
43,ISC-BMARLINPAC-1952-2010-CHING,BMARLINPAC,Blue marlin Pacific Ocean,172491,Makaira nigricans,blue marlin,Multinational-ISC-PAC,Pacific Ocean,0,,247,Brunei,71
122,ISC-PACBTUNA-1952-2008-CHING,PACBTUNA,Pacific bluefin tuna Pacific Ocean,172422,Thunnus orientalis,pacific bluefin tuna,Multinational-ISC-PAC,Pacific Ocean,0,,247,Brunei,71
170,SPC-SKJCWPAC-1950-2011-CHING,SKJCWPAC,Skipjack tuna Central Western Pacific,172401,Katsuwonus pelamis,Skipjack tuna,multinational-WCPFC-CWPAC,Pacific Ocean,0,NA,247,Brunei,71
193,ISC-STMARLINWCNPAC-1951-2010-CHING,STMARLINWCNPAC,Striped marlin Western and Central North Pacific,768127,Kajikia audax,striped marlin,Multinational-ISC-WCNPAC,Pacific Ocean,0,,247,Brunei,71
234,SPC-YFINCWPAC-1952-2010-CHING,YFINCWPAC,Yellowfin tuna Central Western Pacific,172423,Thunnus albacares,Yellowfin tuna,multinational-WCPFC-CWPAC,Pacific Ocean,0,NA,247,Brunei,71
4,ICCAT-ALBANATL-1950-2010-CHING,ALBANATL,Albacore tuna North Atlantic,172419,Thunnus alalunga,Albacore tuna,multinational-ICCAT-NATL,Atlantic Ocean,0,NA,248,Saba,31
26,ICCAT-BIGEYEATL-1950-2010-CHING,BIGEYEATL,Bigeye tuna Atlantic,172428,Thunnus obesus,Bigeye tuna,multinational-ICCAT-ATL,Atlantic Ocean,1,BIGEYEATLANTIC,248,Saba,31
42,ICCAT-BMARLINATL-1956-2010-CHING,BMARLINATL,Blue marlin Atlantic,172491,Makaira nigricans,Blue marlin,multinational-ICCAT-ATL,Atlantic Ocean,0,,248,Saba,31
17,ICCAT-ATBTUNAWATL-1950-2010-CHING,ATBTUNAWATL,Bluefin tuna Western Atlantic,172421,Thunnus thynnus,Atlantic bluefin tuna,multinational-ICCAT-WATL,Atlantic Ocean,1,BTUNAWA,248,Saba,31
157,ICCAT-SAILWATL-1956-2010-CHING,SAILWATL,Sailfish Western Atlantic,550888,Istiophorus albicans,Sailfish,multinational-ICCAT-WATL,Atlantic Ocean,0,,248,Saba,31
172,ICCAT-SKJWATL-1952-2010-CHING,SKJWATL,Skipjack tuna Western Atlantic,172401,Katsuwonus pelamis,Skipjack tuna,multinational-ICCAT-WATL,Atlantic Ocean,0,,248,Saba,31
199,ICCAT-SWORDNATL-1950-2010-CHING,SWORDNATL,Swordfish North Atlantic,172482,Xiphias gladius,Swordfish,multinational-ICCAT-NATL,Atlantic Ocean,1,SWORDNA,248,Saba,31
219,ICCAT-WMARLINATL-1956-2011-CHING,WMARLINATL,White marlin Atlantic,172499,Tetrapturus albidus,white marlin,multinational-ICCAT-ATL,Atlantic Ocean,0,,248,Saba,31
233,ICCAT-YFINATL-1950-2011-CHING,YFINATL,Yellowfin tuna Atlantic,172423,Thunnus albacares,Yellowfin tuna,multinational-ICCAT-ATL,Atlantic Ocean,0,NA,248,Saba,31
4,ICCAT-ALBANATL-1950-2010-CHING,ALBANATL,Albacore tuna North Atlantic,172419,Thunnus alalunga,Albacore tuna,multinational-ICCAT-NATL,Atlantic Ocean,0,NA,249,Sint Eustatius,31
26,ICCAT-BIGEYEATL-1950-2010-CHING,BIGEYEATL,Bigeye tuna Atlantic,172428,Thunnus obesus,Bigeye tuna,multinational-ICCAT-ATL,Atlantic Ocean,1,BIGEYEATLANTIC,249,Sint Eustatius,31
42,ICCAT-BMARLINATL-1956-2010-CHING,BMARLINATL,Blue marlin Atlantic,172491,Makaira nigricans,Blue marlin,multinational-ICCAT-ATL,Atlantic Ocean,0,,249,Sint Eustatius,31
17,ICCAT-ATBTUNAWATL-1950-2010-CHING,ATBTUNAWATL,Bluefin tuna Western Atlantic,172421,Thunnus thynnus,Atlantic bluefin tuna,multinational-ICCAT-WATL,Atlantic Ocean,1,BTUNAWA,249,Sint Eustatius,31
157,ICCAT-SAILWATL-1956-2010-CHING,SAILWATL,Sailfish Western Atlantic,550888,Istiophorus albicans,Sailfish,multinational-ICCAT-WATL,Atlantic Ocean,0,,249,Sint Eustatius,31
172,ICCAT-SKJWATL-1952-2010-CHING,SKJWATL,Skipjack tuna Western Atlantic,172401,Katsuwonus pelamis,Skipjack tuna,multinational-ICCAT-WATL,Atlantic Ocean,0,,249,Sint Eustatius,31
199,ICCAT-SWORDNATL-1950-2010-CHING,SWORDNATL,Swordfish North Atlantic,172482,Xiphias gladius,Swordfish,multinational-ICCAT-NATL,Atlantic Ocean,1,SWORDNA,249,Sint Eustatius,31
219,ICCAT-WMARLINATL-1956-2011-CHING,WMARLINATL,White marlin Atlantic,172499,Tetrapturus albidus,white marlin,multinational-ICCAT-ATL,Atlantic Ocean,0,,249,Sint Eustatius,31
233,ICCAT-YFINATL-1950-2011-CHING,YFINATL,Yellowfin tuna Atlantic,172423,Thunnus albacares,Yellowfin tuna,multinational-ICCAT-ATL,Atlantic Ocean,0,NA,249,Sint Eustatius,31
4,ICCAT-ALBANATL-1950-2010-CHING,ALBANATL,Albacore tuna North Atlantic,172419,Thunnus alalunga,Albacore tuna,multinational-ICCAT-NATL,Atlantic Ocean,0,NA,250,Aruba,31
26,ICCAT-BIGEYEATL-1950-2010-CHING,BIGEYEATL,Bigeye tuna Atlantic,172428,Thunnus obesus,Bigeye tuna,multinational-ICCAT-ATL,Atlantic Ocean,1,BIGEYEATLANTIC,250,Aruba,31
42,ICCAT-BMARLINATL-1956-2010-CHING,BMARLINATL,Blue marlin Atlantic,172491,Makaira nigricans,Blue marlin,multinational-ICCAT-ATL,Atlantic Ocean,0,,250,Aruba,31
17,ICCAT-ATBTUNAWATL-1950-2010-CHING,ATBTUNAWATL,Bluefin tuna Western Atlantic,172421,Thunnus thynnus,Atlantic bluefin tuna,multinational-ICCAT-WATL,Atlantic Ocean,1,BTUNAWA,250,Aruba,31
157,ICCAT-SAILWATL-1956-2010-CHING,SAILWATL,Sailfish Western Atlantic,550888,Istiophorus albicans,Sailfish,multinational-ICCAT-WATL,Atlantic Ocean,0,,250,Aruba,31
172,ICCAT-SKJWATL-1952-2010-CHING,SKJWATL,Skipjack tuna Western Atlantic,172401,Katsuwonus pelamis,Skipjack tuna,multinational-ICCAT-WATL,Atlantic Ocean,0,,250,Aruba,31
199,ICCAT-SWORDNATL-1950-2010-CHING,SWORDNATL,Swordfish North Atlantic,172482,Xiphias gladius,Swordfish,multinational-ICCAT-NATL,Atlantic Ocean,1,SWORDNA,250,Aruba,31
219,ICCAT-WMARLINATL-1956-2011-CHING,WMARLINATL,White marlin Atlantic,172499,Tetrapturus albidus,white marlin,multinational-ICCAT-ATL,Atlantic Ocean,0,,250,Aruba,31
233,ICCAT-YFINATL-1950-2011-CHING,YFINATL,Yellowfin tuna Atlantic,172423,Thunnus albacares,Yellowfin tuna,multinational-ICCAT-ATL,Atlantic Ocean,0,NA,250,Aruba,31
4,ICCAT-ALBANATL-1950-2010-CHING,ALBANATL,Albacore tuna North Atlantic,172419,Thunnus alalunga,Albacore tuna,multinational-ICCAT-NATL,Atlantic Ocean,0,NA,261,"Atlantic, Northwest",21
26,ICCAT-BIGEYEATL-1950-2010-CHING,BIGEYEATL,Bigeye tuna Atlantic,172428,Thunnus obesus,Bigeye tuna,multinational-ICCAT-ATL,Atlantic Ocean,1,BIGEYEATLANTIC,261,"Atlantic, Northwest",21
42,ICCAT-BMARLINATL-1956-2010-CHING,BMARLINATL,Blue marlin Atlantic,172491,Makaira nigricans,Blue marlin,multinational-ICCAT-ATL,Atlantic Ocean,0,,261,"Atlantic, Northwest",21
17,ICCAT-ATBTUNAWATL-1950-2010-CHING,ATBTUNAWATL,Bluefin tuna Western Atlantic,172421,Thunnus thynnus,Atlantic bluefin tuna,multinational-ICCAT-WATL,Atlantic Ocean,1,BTUNAWA,261,"Atlantic, Northwest",21
