"rgn_id","rgn_nam","r2","r1","whence_choice","year","usd","rgn_id_whence","rgn_nam_whence","usd_whence"
60,"Gibraltar",39,150,"r2",1973,56396722228.8309,183,"Portugal",14889256135.4714
60,"Gibraltar",39,150,"r2",1973,56396722228.8309,184,"Italy",169084087914.314
60,"Gibraltar",39,150,"r2",1974,65710811188.972,68,"Malta",376081181.817504
60,"Gibraltar",39,150,"r2",1974,65710811188.972,80,"Greece",24174092498.9503
60,"Gibraltar",39,150,"r2",1974,65710811188.972,182,"Spain",94447579057.2002
60,"Gibraltar",39,150,"r2",1974,65710811188.972,183,"Portugal",17278769929.1312
60,"Gibraltar",39,150,"r2",1974,65710811188.972,184,"Italy",192277533277.761
60,"Gibraltar",39,150,"r2",1975,75517822585.9851,68,"Malta",474618292.692559
60,"Gibraltar",39,150,"r2",1975,75517822585.9851,80,"Greece",27201244886.1194
60,"Gibraltar",39,150,"r2",1975,75517822585.9851,182,"Spain",111442044920.594
60,"Gibraltar",39,150,"r2",1975,75517822585.9851,183,"Portugal",19089508303.2355
60,"Gibraltar",39,150,"r2",1975,75517822585.9851,184,"Italy",219381696527.284
60,"Gibraltar",39,150,"r2",1976,76374287781.0343,68,"Malta",527936892.800231
60,"Gibraltar",39,150,"r2",1976,76374287781.0343,80,"Greece",29706226949.7865
60,"Gibraltar",39,150,"r2",1976,76374287781.0343,182,"Spain",115063799205.256
60,"Gibraltar",39,150,"r2",1976,76374287781.0343,183,"Portugal",20061590258.3518
60,"Gibraltar",39,150,"r2",1976,76374287781.0343,184,"Italy",216511885598.977
60,"Gibraltar",39,150,"r2",1977,86613316995.3213,68,"Malta",625563347.403691
60,"Gibraltar",39,150,"r2",1977,86613316995.3213,80,"Greece",34496353619.7317
60,"Gibraltar",39,150,"r2",1977,86613316995.3213,182,"Spain",128600785318.527
60,"Gibraltar",39,150,"r2",1977,86613316995.3213,183,"Portugal",21153518115.565
60,"Gibraltar",39,150,"r2",1977,86613316995.3213,184,"Italy",248190364575.379
60,"Gibraltar",39,150,"r2",1978,105133973635.309,68,"Malta",793673674.476254
60,"Gibraltar",39,150,"r2",1978,105133973635.309,80,"Greece",42214471899.063
60,"Gibraltar",39,150,"r2",1978,105133973635.309,182,"Spain",155933248345.573
60,"Gibraltar",39,150,"r2",1978,105133973635.309,183,"Portugal",23174283933.452
60,"Gibraltar",39,150,"r2",1978,105133973635.309,184,"Italy",303554190323.979
60,"Gibraltar",39,150,"r2",1979,133377927120.835,68,"Malta",1001288245.08798
60,"Gibraltar",39,150,"r2",1979,133377927120.835,80,"Greece",51951955860.7464
60,"Gibraltar",39,150,"r2",1979,133377927120.835,182,"Spain",208366409665.547
60,"Gibraltar",39,150,"r2",1979,133377927120.835,183,"Portugal",26267665841.184
60,"Gibraltar",39,150,"r2",1979,133377927120.835,184,"Italy",379302315991.61
60,"Gibraltar",39,150,"r2",1980,154746429712.801,68,"Malta",1250199056.41834
60,"Gibraltar",39,150,"r2",1980,154746429712.801,80,"Greece",54190721017.8675
60,"Gibraltar",39,150,"r2",1980,154746429712.801,182,"Spain",226003471828.902
60,"Gibraltar",39,150,"r2",1980,154746429712.801,183,"Portugal",32457675862.7136
60,"Gibraltar",39,150,"r2",1980,154746429712.801,184,"Italy",459830080798.101
60,"Gibraltar",39,150,"r2",1981,138920204844.65,68,"Malta",1243509858.29479
60,"Gibraltar",39,150,"r2",1981,138920204844.65,80,"Greece",49915745054.8402
60,"Gibraltar",39,150,"r2",1981,138920204844.65,182,"Spain",196915036531.134
60,"Gibraltar",39,150,"r2",1981,138920204844.65,183,"Portugal",31550693220.1301
60,"Gibraltar",39,150,"r2",1981,138920204844.65,184,"Italy",414976039558.849
60,"Gibraltar",39,150,"r2",1982,137081925008.876,68,"Malta",1234474742.04426
60,"Gibraltar",39,150,"r2",1982,137081925008.876,80,"Greece",52081750118.5903
60,"Gibraltar",39,150,"r2",1982,137081925008.876,182,"Spain",190301806354.184
60,"Gibraltar",39,150,"r2",1982,137081925008.876,183,"Portugal",30120508850.3196
60,"Gibraltar",39,150,"r2",1982,137081925008.876,184,"Italy",411671084979.241
60,"Gibraltar",39,150,"r2",1983,133604911239.943,68,"Malta",1165730172.87418
60,"Gibraltar",39,150,"r2",1983,133604911239.943,80,"Greece",47133593425.5178
60,"Gibraltar",39,150,"r2",1983,133604911239.943,182,"Spain",165983970531.241
60,"Gibraltar",39,150,"r2",1983,133604911239.943,183,"Portugal",26876268902.0572
60,"Gibraltar",39,150,"r2",1983,133604911239.943,184,"Italy",426864993168.027
60,"Gibraltar",39,150,"r2",1984,110449755424.306,68,"Malta",1101807300.90927
60,"Gibraltar",39,150,"r2",1984,110449755424.306,80,"Greece",45790167009.711
60,"Gibraltar",39,150,"r2",1984,110449755424.306,82,"Albania",1924242456.27134
60,"Gibraltar",39,150,"r2",1984,110449755424.306,182,"Spain",167102230763.629
60,"Gibraltar",39,150,"r2",1984,110449755424.306,183,"Portugal",24881557289.9488
60,"Gibraltar",39,150,"r2",1984,110449755424.306,184,"Italy",421898527725.369
60,"Gibraltar",39,150,"r2",1985,114447142944.594,68,"Malta",1117797224.84509
60,"Gibraltar",39,150,"r2",1985,114447142944.594,80,"Greece",45600241862.8112
60,"Gibraltar",39,150,"r2",1985,114447142944.594,82,"Albania",1965384580.6465
60,"Gibraltar",39,150,"r2",1985,114447142944.594,182,"Spain",175540268385.169
60,"Gibraltar",39,150,"r2",1985,114447142944.594,183,"Portugal",26754077446.5651
60,"Gibraltar",39,150,"r2",1985,114447142944.594,184,"Italy",435705088167.529
60,"Gibraltar",39,150,"r2",1986,159436843941.406,68,"Malta",1435038037.42227
60,"Gibraltar",39,150,"r2",1986,159436843941.406,80,"Greece",53761550993.3316
60,"Gibraltar",39,150,"r2",1986,159436843941.406,82,"Albania",2173750016
60,"Gibraltar",39,150,"r2",1986,159436843941.406,182,"Spain",244018605238.979
60,"Gibraltar",39,150,"r2",1986,159436843941.406,183,"Portugal",38229024650.4006
60,"Gibraltar",39,150,"r2",1986,159436843941.406,184,"Italy",617003094712.3
60,"Gibraltar",39,150,"r2",1987,199971923934.873,68,"Malta",1751293215.65363
60,"Gibraltar",39,150,"r2",1987,199971923934.873,80,"Greece",62604100106.9998
60,"Gibraltar",39,150,"r2",1987,199971923934.873,82,"Albania",2156624896
60,"Gibraltar",39,150,"r2",1987,199971923934.873,182,"Spain",309486288839.286
60,"Gibraltar",39,150,"r2",1987,199971923934.873,183,"Portugal",47540156277.9224
60,"Gibraltar",39,150,"r2",1987,199971923934.873,184,"Italy",776293080273.379
60,"Gibraltar",39,150,"r2",1988,226124022028.709,68,"Malta",2019503791.23407
60,"Gibraltar",39,150,"r2",1988,226124022028.709,80,"Greece",72720009814.3968
60,"Gibraltar",39,150,"r2",1988,226124022028.709,82,"Albania",2.126e+09
60,"Gibraltar",39,150,"r2",1988,226124022028.709,182,"Spain",365230566611.466
60,"Gibraltar",39,150,"r2",1988,226124022028.709,183,"Portugal",55595568640.6684
60,"Gibraltar",39,150,"r2",1988,226124022028.709,184,"Italy",859052483314.49
60,"Gibraltar",39,150,"r2",1989,239531656619.152,68,"Malta",2118655299.63572
60,"Gibraltar",39,150,"r2",1989,239531656619.152,80,"Greece",75492750064.5848
60,"Gibraltar",39,150,"r2",1989,239531656619.152,82,"Albania",2335124992
60,"Gibraltar",39,150,"r2",1989,239531656619.152,182,"Spain",402705736186.545
60,"Gibraltar",39,150,"r2",1989,239531656619.152,183,"Portugal",59785756351.6533
60,"Gibraltar",39,150,"r2",1989,239531656619.152,184,"Italy",894751916820.491
60,"Gibraltar",39,150,"r2",1990,234610180895.487,68,"Malta",2547330284.04418
60,"Gibraltar",39,150,"r2",1990,234610180895.487,80,"Greece",93345420404.0028
60,"Gibraltar",39,150,"r2",1990,234610180895.487,82,"Albania",2101624960
60,"Gibraltar",39,150,"r2",1990,234610180895.487,182,"Spain",520968164831.634
60,"Gibraltar",39,150,"r2",1990,234610180895.487,183,"Portugal",77663802714.8994
60,"Gibraltar",39,150,"r2",1990,234610180895.487,184,"Italy",1138091138036.52
60,"Gibraltar",39,150,"r2",1990,234610180895.487,187,"Croatia",24782163174.4461
60,"Gibraltar",39,150,"r2",1990,234610180895.487,188,"Slovenia",17381802758.3485
60,"Gibraltar",39,150,"r2",1991,248016809892.407,68,"Malta",2750215016.02264
60,"Gibraltar",39,150,"r2",1991,248016809892.407,80,"Greece",100260801399.537
60,"Gibraltar",39,150,"r2",1991,248016809892.407,82,"Albania",1139166679.0665
60,"Gibraltar",39,150,"r2",1991,248016809892.407,182,"Spain",560395839590.352
60,"Gibraltar",39,150,"r2",1991,248016809892.407,183,"Portugal",88043207532.5144
60,"Gibraltar",39,150,"r2",1991,248016809892.407,184,"Italy",1200715302564.38
60,"Gibraltar",39,150,"r2",1991,248016809892.407,187,"Croatia",18156461130.2534
60,"Gibraltar",39,150,"r2",1991,248016809892.407,188,"Slovenia",12673485227.1309
60,"Gibraltar",39,150,"r2",1992,266007332524.757,68,"Malta",3021944632.33295
60,"Gibraltar",39,150,"r2",1992,266007332524.757,80,"Greece",110827664281.758
60,"Gibraltar",39,150,"r2",1992,266007332524.757,82,"Albania",709452572.658102
60,"Gibraltar",39,150,"r2",1992,266007332524.757,182,"Spain",612583910504.616
60,"Gibraltar",39,150,"r2",1992,266007332524.757,183,"Portugal",106156800911.783
60,"Gibraltar",39,150,"r2",1992,266007332524.757,184,"Italy",1271956871335.43
60,"Gibraltar",39,150,"r2",1992,266007332524.757,187,"Croatia",10279479680.9723
60,"Gibraltar",39,150,"r2",1992,266007332524.757,188,"Slovenia",12522536278.5091
60,"Gibraltar",39,150,"r2",1993,220112534226.444,68,"Malta",2709194765.69239
60,"Gibraltar",39,150,"r2",1993,220112534226.444,80,"Greece",103756401538.347
60,"Gibraltar",39,150,"r2",1993,220112534226.444,82,"Albania",1228071037.41335
60,"Gibraltar",39,150,"r2",1993,220112534226.444,182,"Spain",509818861674.92
60,"Gibraltar",39,150,"r2",1993,220112534226.444,183,"Portugal",93742304698.2626
60,"Gibraltar",39,150,"r2",1993,220112534226.444,184,"Italy",1026071880521.72
60,"Gibraltar",39,150,"r2",1993,220112534226.444,187,"Croatia",10900520387.9154
60,"Gibraltar",39,150,"r2",1993,220112534226.444,188,"Slovenia",12673039187.2837
60,"Gibraltar",39,150,"r2",1994,202108435820.284,68,"Malta",2998504391.77827
60,"Gibraltar",39,150,"r2",1994,202108435820.284,80,"Greece",111187280893.808
60,"Gibraltar",39,150,"r2",1994,202108435820.284,82,"Albania",1985673025.89461
60,"Gibraltar",39,150,"r2",1994,202108435820.284,182,"Spain",515146428405.234
60,"Gibraltar",39,150,"r2",1994,202108435820.284,183,"Portugal",98358776510.0382
60,"Gibraltar",39,150,"r2",1994,202108435820.284,184,"Italy",1059079564101.83
60,"Gibraltar",39,150,"r2",1994,202108435820.284,187,"Croatia",14578386962.3208
60,"Gibraltar",39,150,"r2",1994,202108435820.284,188,"Slovenia",14385505626.2091
60,"Gibraltar",39,150,"r2",1994,202108435820.284,232,"Bosnia and Herzegovina",1255802465.43943
60,"Gibraltar",39,150,"r2",1995,225162954834.291,68,"Malta",3599683395.46889
60,"Gibraltar",39,150,"r2",1995,225162954834.291,80,"Greece",130522282543.406
60,"Gibraltar",39,150,"r2",1995,225162954834.291,82,"Albania",2424498952.88127
60,"Gibraltar",39,150,"r2",1995,225162954834.291,182,"Spain",596750733920.47
60,"Gibraltar",39,150,"r2",1995,225162954834.291,183,"Portugal",116546238556.455
60,"Gibraltar",39,150,"r2",1995,225162954834.291,184,"Italy",1131770110939.02
60,"Gibraltar",39,150,"r2",1995,225162954834.291,187,"Croatia",22045607399.2506
60,"Gibraltar",39,150,"r2",1995,225162954834.291,188,"Slovenia",20940864809.0179
60,"Gibraltar",39,150,"r2",1995,225162954834.291,232,"Bosnia and Herzegovina",1866572992.65202
60,"Gibraltar",39,150,"r2",1996,244658741431.96,68,"Malta",3671827860.9798
60,"Gibraltar",39,150,"r2",1996,244658741431.96,80,"Greece",138028597015
60,"Gibraltar",39,150,"r2",1996,244658741431.96,82,"Albania",3013217852.57366
60,"Gibraltar",39,150,"r2",1996,244658741431.96,182,"Spain",622428740312.623
60,"Gibraltar",39,150,"r2",1996,244658741431.96,183,"Portugal",121154795944.892
60,"Gibraltar",39,150,"r2",1996,244658741431.96,184,"Italy",1266354134493.66
60,"Gibraltar",39,150,"r2",1996,244658741431.96,187,"Croatia",23341405840.2341
60,"Gibraltar",39,150,"r2",1996,244658741431.96,188,"Slovenia",21149908175.7633
60,"Gibraltar",39,150,"r2",1996,244658741431.96,232,"Bosnia and Herzegovina",2786045391.91109
60,"Gibraltar",39,150,"r2",1997,230558872253.391,68,"Malta",3633464750.30678
60,"Gibraltar",39,150,"r2",1997,230558872253.391,80,"Greece",134653112718.304
60,"Gibraltar",39,150,"r2",1997,230558872253.391,82,"Albania",2196223713.8105
60,"Gibraltar",39,150,"r2",1997,230558872253.391,182,"Spain",572637500000
60,"Gibraltar",39,150,"r2",1997,230558872253.391,183,"Portugal",115661406518.01
60,"Gibraltar",39,150,"r2",1997,230558872253.391,184,"Italy",1198654411765.58
60,"Gibraltar",39,150,"r2",1997,230558872253.391,187,"Croatia",23501676219.6864
60,"Gibraltar",39,150,"r2",1997,230558872253.391,188,"Slovenia",20420238057.0626
60,"Gibraltar",39,150,"r2",1997,230558872253.391,232,"Bosnia and Herzegovina",3671816537.75935
60,"Gibraltar",39,150,"r2",1998,237895493760.41,68,"Malta",3809619583.8411
60,"Gibraltar",39,150,"r2",1998,237895493760.41,80,"Greece",135274145128.784
60,"Gibraltar",39,150,"r2",1998,237895493760.41,82,"Albania",2727745453.08283
60,"Gibraltar",39,150,"r2",1998,237895493760.41,182,"Spain",600838623454.728
60,"Gibraltar",39,150,"r2",1998,237895493760.41,183,"Portugal",122858971504.898
60,"Gibraltar",39,150,"r2",1998,237895493760.41,184,"Italy",1224579873011.04
60,"Gibraltar",39,150,"r2",1998,237895493760.41,187,"Croatia",25106400615.7183
60,"Gibraltar",39,150,"r2",1998,237895493760.41,188,"Slovenia",21747365515.4183
60,"Gibraltar",39,150,"r2",1998,237895493760.41,232,"Bosnia and Herzegovina",4116699576.17583
60,"Gibraltar",39,150,"r2",1999,238120766169.659,68,"Malta",3907947937.46914
60,"Gibraltar",39,150,"r2",1999,238120766169.659,80,"Greece",133187471440.326
60,"Gibraltar",39,150,"r2",1999,238120766169.659,82,"Albania",3434402453.41057
60,"Gibraltar",39,150,"r2",1999,238120766169.659,182,"Spain",617879821010.015
60,"Gibraltar",39,150,"r2",1999,238120766169.659,183,"Portugal",126423822714.681
60,"Gibraltar",39,150,"r2",1999,238120766169.659,184,"Italy",1208180354708.08
60,"Gibraltar",39,150,"r2",1999,238120766169.659,187,"Croatia",23077661293.6429
60,"Gibraltar",39,150,"r2",1999,238120766169.659,188,"Slovenia",22309684226.3866
60,"Gibraltar",39,150,"r2",1999,238120766169.659,232,"Bosnia and Herzegovina",4685729742.91939
60,"Gibraltar",39,150,"r2",2000,198170422665.148,68,"Malta",3957418082.79925
60,"Gibraltar",39,150,"r2",2000,198170422665.148,80,"Greece",124418164455.203
60,"Gibraltar",39,150,"r2",2000,198170422665.148,82,"Albania",3686649387.03405
60,"Gibraltar",39,150,"r2",2000,198170422665.148,182,"Spain",580345494748.48
60,"Gibraltar",39,150,"r2",2000,198170422665.148,183,"Portugal",117299520913.949
60,"Gibraltar",39,150,"r2",2000,198170422665.148,184,"Italy",1104009462562.19
60,"Gibraltar",39,150,"r2",2000,198170422665.148,186,"Montenegro",984279596.4
60,"Gibraltar",39,150,"r2",2000,198170422665.148,187,"Croatia",21517784659.0236
60,"Gibraltar",39,150,"r2",2000,198170422665.148,188,"Slovenia",19979467790.4398
60,"Gibraltar",39,150,"r2",2000,198170422665.148,232,"Bosnia and Herzegovina",5505984455.95855
60,"Gibraltar",39,150,"r2",2001,204120133964.978,68,"Malta",3917620727.92241
60,"Gibraltar",39,150,"r2",2001,204120133964.978,80,"Greece",129841697351.145
60,"Gibraltar",39,150,"r2",2001,204120133964.978,82,"Albania",4091020249.36656
60,"Gibraltar",39,150,"r2",2001,204120133964.978,182,"Spain",608856375838.926
60,"Gibraltar",39,150,"r2",2001,204120133964.978,183,"Portugal",120332080536.913
60,"Gibraltar",39,150,"r2",2001,204120133964.978,184,"Italy",1123702691037.14
60,"Gibraltar",39,150,"r2",2001,204120133964.978,186,"Montenegro",1159891560
60,"Gibraltar",39,150,"r2",2001,204120133964.978,187,"Croatia",23052044812.5637
60,"Gibraltar",39,150,"r2",2001,204120133964.978,188,"Slovenia",20498926980.9993
60,"Gibraltar",39,150,"r2",2001,204120133964.978,232,"Bosnia and Herzegovina",5748990554.79945
60,"Gibraltar",39,150,"r2",2002,225615132584.253,68,"Malta",4296164768.28161
60,"Gibraltar",39,150,"r2",2002,225615132584.253,80,"Greece",146050256230.414
60,"Gibraltar",39,150,"r2",2002,225615132584.253,82,"Albania",4449373455.56632
60,"Gibraltar",39,150,"r2",2002,225615132584.253,182,"Spain",686295878035.008
60,"Gibraltar",39,150,"r2",2002,225615132584.253,183,"Portugal",132285714285.714
60,"Gibraltar",39,150,"r2",2002,225615132584.253,184,"Italy",1225176959595.33
60,"Gibraltar",39,150,"r2",2002,225615132584.253,186,"Montenegro",1284504508.58333
60,"Gibraltar",39,150,"r2",2002,225615132584.253,187,"Croatia",26524896398.2367
60,"Gibraltar",39,150,"r2",2002,225615132584.253,188,"Slovenia",23136352386.3753
60,"Gibraltar",39,150,"r2",2002,225615132584.253,232,"Bosnia and Herzegovina",6651226179.01829
60,"Gibraltar",39,150,"r2",2003,283727053663.935,68,"Malta",5119621569.32049
60,"Gibraltar",39,150,"r2",2003,283727053663.935,80,"Greece",192850219244.135
60,"Gibraltar",39,150,"r2",2003,283727053663.935,82,"Albania",5652325081.59963
60,"Gibraltar",39,150,"r2",2003,283727053663.935,182,"Spain",883839729119.639
60,"Gibraltar",39,150,"r2",2003,283727053663.935,183,"Portugal",161931941309.255
60,"Gibraltar",39,150,"r2",2003,283727053663.935,184,"Italy",1514503536381.49
60,"Gibraltar",39,150,"r2",2003,283727053663.935,186,"Montenegro",1707662607.75
60,"Gibraltar",39,150,"r2",2003,283727053663.935,187,"Croatia",34143409062.0433
60,"Gibraltar",39,150,"r2",2003,283727053663.935,188,"Slovenia",29152072067.9303
60,"Gibraltar",39,150,"r2",2003,283727053663.935,232,"Bosnia and Herzegovina",8370020196.19158
60,"Gibraltar",39,150,"r2",2004,329352667561.163,68,"Malta",5643525281.93441
60,"Gibraltar",39,150,"r2",2004,329352667561.163,80,"Greece",227950420085.709
60,"Gibraltar",39,150,"r2",2004,329352667561.163,82,"Albania",7464446950.02559
60,"Gibraltar",39,150,"r2",2004,329352667561.163,182,"Spain",1044612070303.53
60,"Gibraltar",39,150,"r2",2004,329352667561.163,183,"Portugal",185397304327.851
60,"Gibraltar",39,150,"r2",2004,329352667561.163,184,"Italy",1735521503771.58
60,"Gibraltar",39,150,"r2",2004,329352667561.163,186,"Montenegro",2073255525.20487
60,"Gibraltar",39,150,"r2",2004,329352667561.163,187,"Croatia",41003558915.6986
60,"Gibraltar",39,150,"r2",2004,329352667561.163,188,"Slovenia",33837749815.1716
60,"Gibraltar",39,150,"r2",2004,329352667561.163,232,"Bosnia and Herzegovina",10022840634.9206
60,"Gibraltar",39,150,"r2",2005,345709910375.537,68,"Malta",5980795755.74103
60,"Gibraltar",39,150,"r2",2005,345709910375.537,80,"Greece",240075690332.289
60,"Gibraltar",39,150,"r2",2005,345709910375.537,82,"Albania",8376483740.48289
60,"Gibraltar",39,150,"r2",2005,345709910375.537,182,"Spain",1130798885738.45
60,"Gibraltar",39,150,"r2",2005,345709910375.537,183,"Portugal",191847858528.578
60,"Gibraltar",39,150,"r2",2005,345709910375.537,184,"Italy",1786275014006.62
60,"Gibraltar",39,150,"r2",2005,345709910375.537,186,"Montenegro",2257181942.54446
60,"Gibraltar",39,150,"r2",2005,345709910375.537,187,"Croatia",44821408830.9352
60,"Gibraltar",39,150,"r2",2005,345709910375.537,188,"Slovenia",35717733757.4551
60,"Gibraltar",39,150,"r2",2005,345709910375.537,232,"Bosnia and Herzegovina",10948051122.2738
60,"Gibraltar",39,150,"r2",2006,369225753171.23,68,"Malta",6390123590.13841
60,"Gibraltar",39,150,"r2",2006,369225753171.23,80,"Greece",261713232775.632
60,"Gibraltar",39,150,"r2",2006,369225753171.23,82,"Albania",9132562332.43024
60,"Gibraltar",39,150,"r2",2006,369225753171.23,182,"Spain",1236352163544.47
60,"Gibraltar",39,150,"r2",2006,369225753171.23,183,"Portugal",201790398436.412
60,"Gibraltar",39,150,"r2",2006,369225753171.23,184,"Italy",1872982702430.31
60,"Gibraltar",39,150,"r2",2006,369225753171.23,186,"Montenegro",2696020574.58286
60,"Gibraltar",39,150,"r2",2006,369225753171.23,187,"Croatia",49855078905.4812
60,"Gibraltar",39,150,"r2",2006,369225753171.23,188,"Slovenia",38945146499.5315
60,"Gibraltar",39,150,"r2",2006,369225753171.23,232,"Bosnia and Herzegovina",12400102623.3083
60,"Gibraltar",39,150,"r2",2007,424959112072.228,68,"Malta",7513834699.60697
60,"Gibraltar",39,150,"r2",2007,424959112072.228,80,"Greece",305431771154.799
60,"Gibraltar",39,150,"r2",2007,424959112072.228,82,"Albania",10704661570.5584
60,"Gibraltar",39,150,"r2",2007,424959112072.228,182,"Spain",1441426534070.22
60,"Gibraltar",39,150,"r2",2007,424959112072.228,183,"Portugal",231741573802.622
60,"Gibraltar",39,150,"r2",2007,424959112072.228,184,"Italy",2127180496503.06
60,"Gibraltar",39,150,"r2",2007,424959112072.228,186,"Montenegro",3668857103.75034
60,"Gibraltar",39,150,"r2",2007,424959112072.228,187,"Croatia",59335976948.2105
60,"Gibraltar",39,150,"r2",2007,424959112072.228,188,"Slovenia",47306799054.202
60,"Gibraltar",39,150,"r2",2007,424959112072.228,232,"Bosnia and Herzegovina",15280615815.2554
60,"Gibraltar",39,150,"r2",2008,466303802320.989,68,"Malta",8554293727.08674
60,"Gibraltar",39,150,"r2",2008,466303802320.989,80,"Greece",341593975533.013
60,"Gibraltar",39,150,"r2",2008,466303802320.989,82,"Albania",12968652890.9091
60,"Gibraltar",39,150,"r2",2008,466303802320.989,182,"Spain",1593420002197.24
60,"Gibraltar",39,150,"r2",2008,466303802320.989,183,"Portugal",251925293880.69
60,"Gibraltar",39,150,"r2",2008,466303802320.989,184,"Italy",2307311493054.53
60,"Gibraltar",39,150,"r2",2008,466303802320.989,186,"Montenegro",4519731946.68229
60,"Gibraltar",39,150,"r2",2008,466303802320.989,187,"Croatia",69595272329.4363
60,"Gibraltar",39,150,"r2",2008,466303802320.989,188,"Slovenia",54606018255.4563
60,"Gibraltar",39,150,"r2",2008,466303802320.989,232,"Bosnia and Herzegovina",18543289394.8472
60,"Gibraltar",39,150,"r2",2009,427337919738.932,68,"Malta",8099400960.97627
60,"Gibraltar",39,150,"r2",2009,427337919738.932,80,"Greece",321016154721.238
60,"Gibraltar",39,150,"r2",2009,427337919738.932,82,"Albania",12118580597.0542
60,"Gibraltar",39,150,"r2",2009,427337919738.932,182,"Spain",1454336570613.31
60,"Gibraltar",39,150,"r2",2009,427337919738.932,183,"Portugal",234119384365.758
60,"Gibraltar",39,150,"r2",2009,427337919738.932,184,"Italy",2111148008711.62
60,"Gibraltar",39,150,"r2",2009,427337919738.932,186,"Montenegro",4157852771.6
60,"Gibraltar",39,150,"r2",2009,427337919738.932,187,"Croatia",62244202546.9806
60,"Gibraltar",39,150,"r2",2009,427337919738.932,188,"Slovenia",49056152691.0253
60,"Gibraltar",39,150,"r2",2009,427337919738.932,232,"Bosnia and Herzegovina",17082889409.7592
60,"Gibraltar",39,150,"r2",2010,408421627541.053,68,"Malta",8163841059.60265
60,"Gibraltar",39,150,"r2",2010,408421627541.053,80,"Greece",292304602598.684
60,"Gibraltar",39,150,"r2",2010,408421627541.053,82,"Albania",11858166294.8409
60,"Gibraltar",39,150,"r2",2010,408421627541.053,182,"Spain",1375815789473.68
60,"Gibraltar",39,150,"r2",2010,408421627541.053,183,"Portugal",227446710526.316
60,"Gibraltar",39,150,"r2",2010,408421627541.053,184,"Italy",2041954747600
60,"Gibraltar",39,150,"r2",2010,408421627541.053,186,"Montenegro",4114780573.5
60,"Gibraltar",39,150,"r2",2010,408421627541.053,187,"Croatia",58873839434.9834
60,"Gibraltar",39,150,"r2",2010,408421627541.053,188,"Slovenia",46908328071.2701
60,"Gibraltar",39,150,"r2",2010,408421627541.053,232,"Bosnia and Herzegovina",16775469777.6516
60,"Gibraltar",39,150,"r2",2011,433245365051.525,68,"Malta",9151793160.96747
60,"Gibraltar",39,150,"r2",2011,433245365051.525,80,"Greece",289627362870.833
60,"Gibraltar",39,150,"r2",2011,433245365051.525,82,"Albania",12959563902.4015
60,"Gibraltar",39,150,"r2",2011,433245365051.525,182,"Spain",1453231944444.44
60,"Gibraltar",39,150,"r2",2011,433245365051.525,183,"Portugal",237675277777.778
60,"Gibraltar",39,150,"r2",2011,433245365051.525,184,"Italy",2195014082352.78
60,"Gibraltar",39,150,"r2",2011,433245365051.525,186,"Montenegro",4501811520
60,"Gibraltar",39,150,"r2",2011,433245365051.525,187,"Croatia",61789184183.8732
60,"Gibraltar",39,150,"r2",2011,433245365051.525,188,"Slovenia",50250208507.4658
60,"Gibraltar",39,150,"r2",2011,433245365051.525,232,"Bosnia and Herzegovina",18252421794.7156
60,"Gibraltar",39,150,"r2",2012,394672389722.813,68,"Malta",8721923076.92308
60,"Gibraltar",39,150,"r2",2012,394672389722.813,80,"Greece",249098684277.449
60,"Gibraltar",39,150,"r2",2012,394672389722.813,82,"Albania",12648095824.4086
60,"Gibraltar",39,150,"r2",2012,394672389722.813,182,"Spain",1322964772435.07
60,"Gibraltar",39,150,"r2",2012,394672389722.813,183,"Portugal",212273977886.346
60,"Gibraltar",39,150,"r2",2012,394672389722.813,184,"Italy",2014669579719.72
60,"Gibraltar",39,150,"r2",2012,394672389722.813,186,"Montenegro",4373170811.72835
60,"Gibraltar",39,150,"r2",2012,394672389722.813,187,"Croatia",59228247410.9818
60,"Gibraltar",39,150,"r2",2012,394672389722.813,188,"Slovenia",45279487179.8345
60,"Gibraltar",39,150,"r2",2012,394672389722.813,232,"Bosnia and Herzegovina",17465958605.6645
63,"Western Sahara",15,2,"r2",1960,2507829495.73938,49,"Sudan",1126281325.0324
63,"Western Sahara",15,2,"r2",1960,2507829495.73938,62,"Morocco",2037154692.20616
63,"Western Sahara",15,2,"r2",1960,2507829495.73938,84,"Algeria",2723637620.4039
63,"Western Sahara",15,2,"r2",1960,2507829495.73938,214,"Egypt",4144244345.31504
63,"Western Sahara",15,2,"r2",1961,2176724671.63088,49,"Sudan",1222952778.49785
63,"Western Sahara",15,2,"r2",1961,2176724671.63088,61,"Tunisia",866155455.614084
63,"Western Sahara",15,2,"r2",1961,2176724671.63088,62,"Morocco",2025693478.27347
63,"Western Sahara",15,2,"r2",1961,2176724671.63088,84,"Algeria",2434766866.27334
63,"Western Sahara",15,2,"r2",1961,2176724671.63088,214,"Egypt",4334054779.49568
63,"Western Sahara",15,2,"r2",1962,2118556441.2098,49,"Sudan",1328359692.93038
63,"Western Sahara",15,2,"r2",1962,2118556441.2098,61,"Tunisia",880027760.809103
63,"Western Sahara",15,2,"r2",1962,2118556441.2098,62,"Morocco",2379611069.94995
63,"Western Sahara",15,2,"r2",1962,2118556441.2098,84,"Algeria",2001460838.78378
63,"Western Sahara",15,2,"r2",1962,2118556441.2098,214,"Egypt",4003322843.57581
63,"Western Sahara",15,2,"r2",1963,2379764547.25043,49,"Sudan",1351362816.2015
