"rgn_id","year","gapfill","method"
94,2015,1,"UN georgn & WGI"
95,2015,1,"UN georgn & WGI"
96,2015,1,"NA"
97,2015,1,"NA"
98,2015,1,"NA"
99,2015,1,"NA"
100,2015,1,"NA"
101,2015,1,"NA"
102,2015,1,"NA"
103,2015,1,"UN georgn & WGI"
104,2015,1,"UN georgn & WGI"
105,2015,1,"UN georgn & WGI"
106,2015,1,"NA"
107,2015,1,"UN georgn & WGI"
108,2015,1,"UN georgn & WGI"
110,2015,1,"bhn_3, op_3, fw_3"
111,2015,1,"UN georgn & WGI"
112,2015,1,"bhn_1, op_1, fw_0"
113,2015,1,"UN georgn & WGI"
114,2015,1,"bhn_0, op_0, fw_1"
115,2015,1,"NA"
116,2015,1,"UN georgn & WGI"
117,2015,1,"UN georgn & WGI"
118,2015,1,"UN georgn & WGI"
119,2015,1,"UN georgn & WGI"
120,2015,1,"UN georgn & WGI"
121,2015,1,"UN georgn & WGI"
122,2015,1,"bhn_3, op_3, fw_3"
123,2015,1,"bhn_3, op_3, fw_2"
124,2015,1,"bhn_0, op_2, fw_0"
125,2015,1,"UN georgn & WGI"
126,2015,1,"bhn_0, op_0, fw_1"
127,2015,1,"bhn_1, op_3, fw_3"
129,2015,1,"NA"
130,2015,1,"NA"
131,2015,1,"NA"
132,2015,1,"NA"
133,2015,1,"NA"
134,2015,1,"NA"
135,2015,1,"NA"
136,2015,1,"NA"
137,2015,1,"NA"
138,2015,1,"NA"
139,2015,1,"UN georgn & WGI"
140,2015,1,"UN georgn & WGI"
141,2015,1,"UN georgn & WGI"
143,2015,1,"NA"
144,2015,1,"UN georgn & WGI"
145,2015,1,"UN georgn & WGI"
146,2015,1,"UN georgn & WGI"
147,2015,1,"UN georgn & WGI"
148,2015,1,"UN georgn & WGI"
149,2015,1,"UN georgn & WGI"
150,2015,1,"UN georgn & WGI"
151,2015,1,"UN georgn & WGI"
152,2015,1,"UN georgn & WGI"
153,2015,1,"UN georgn & WGI"
154,2015,1,"UN georgn & WGI"
155,2015,1,"UN georgn & WGI"
156,2015,1,"UN georgn & WGI"
157,2015,1,"UN georgn & WGI"
158,2015,1,"UN georgn & WGI"
159,2015,1,"UN georgn & WGI"
161,2015,1,"UN georgn & WGI"
162,2015,1,"NA"
163,2015,1,"NA"
164,2015,1,"bhn_0, op_1, fw_0"
166,2015,1,"NA"
167,2015,1,"bhn_0, op_2, fw_0"
168,2015,1,"NA"
169,2015,1,"UN georgn & WGI"
171,2015,1,"NA"
172,2015,1,"NA"
173,2015,1,"NA"
174,2015,1,"NA"
175,2015,1,"NA"
176,2015,1,"NA"
177,2015,1,"NA"
178,2015,1,"NA"
179,2015,1,"NA"
180,2015,1,"NA"
181,2015,1,"NA"
182,2015,1,"NA"
183,2015,1,"NA"
184,2015,1,"NA"
185,2015,1,"UN georgn & WGI"
186,2015,1,"NA"
187,2015,1,"NA"
188,2015,1,"NA"
189,2015,1,"NA"
190,2015,1,"bhn_2, op_0, fw_0"
191,2015,1,"NA"
192,2015,1,"bhn_0, op_1, fw_0"
193,2015,1,"bhn_1, op_1, fw_0"
194,2015,1,"NA"
195,2015,1,"NA"
196,2015,1,"NA"
197,2015,1,"NA"
198,2015,1,"bhn_0, op_0, fw_1"
199,2015,1,"bhn_2, op_0, fw_0"
200,2015,1,"NA"
202,2015,1,"NA"
203,2015,1,"NA"
204,2015,1,"NA"
205,2015,1,"NA"
206,2015,1,"NA"
207,2015,1,"bhn_0, op_0, fw_1"
208,2015,1,"bhn_2, op_0, fw_0"
209,2015,1,"NA bhn_4, op_3, fw_3 bhn_4, op_4, fw_3"
210,2015,1,"NA"
212,2015,1,"UN georgn & WGI"
214,2015,1,"NA"
215,2015,1,"NA"
216,2015,1,"NA"
218,2015,1,"NA"
219,2015,1,"UN georgn & WGI"
220,2015,1,"UN georgn & WGI"
221,2015,1,"UN georgn & WGI"
222,2015,1,"NA"
223,2015,1,"NA"
224,2015,1,"NA"
227,2015,1,"UN georgn & WGI"
228,2015,1,"UN georgn & WGI"
231,2015,1,"bhn_0, op_1, fw_1"
232,2015,1,"bhn_0, op_0, fw_1"
237,2015,1,"UN georgn & WGI"
244,2015,1,"UN georgn & WGI"
245,2015,1,"UN georgn & WGI"
247,2015,1,"UN georgn & WGI"
248,2015,1,"UN georgn & WGI"
249,2015,1,"UN georgn & WGI"
250,2015,1,"UN georgn & WGI"
1,2016,1,"UN georgn & WGI"
2,2016,1,"UN georgn & WGI"
3,2016,1,"UN georgn & WGI"
4,2016,1,"UN georgn & WGI"
5,2016,1,"UN georgn & WGI"
6,2016,1,"UN georgn & WGI"
7,2016,1,"UN georgn & WGI"
8,2016,1,"UN georgn & WGI"
9,2016,1,"UN georgn & WGI"
10,2016,1,"UN georgn & WGI"
11,2016,1,"UN georgn & WGI"
12,2016,1,"UN georgn & WGI"
13,2016,1,"UN georgn & WGI"
14,2016,1,"UN georgn & WGI"
15,2016,1,"NA"
16,2016,1,"NA"
17,2016,1,"bhn_3, op_1, fw_0"
18,2016,1,"bhn_1, op_3, fw_1"
19,2016,1,"UN georgn & WGI"
20,2016,1,"NA"
21,2016,1,"UN georgn & WGI"
24,2016,1,"NA"
25,2016,1,"NA"
26,2016,1,"UN georgn & WGI"
28,2016,1,"bhn_2, op_0, fw_0"
29,2016,1,"UN georgn & WGI"
30,2016,1,"UN georgn & WGI"
31,2016,1,"UN georgn & WGI"
32,2016,1,"UN georgn & WGI"
33,2016,1,"UN georgn & WGI"
34,2016,1,"UN georgn & WGI"
35,2016,1,"UN georgn & WGI"
36,2016,1,"UN georgn & WGI"
37,2016,1,"NA"
38,2016,1,"UN georgn & WGI"
39,2016,1,"bhn_1, op_3, fw_2"
40,2016,1,"NA"
41,2016,1,"NA"
42,2016,1,"NA"
43,2016,1,"NA"
44,2016,1,"bhn_3, op_3, fw_2"
45,2016,1,"UN georgn & WGI"
46,2016,1,"NA"
47,2016,1,"NA"
48,2016,1,"bhn_0, op_2, fw_0"
49,2016,1,"bhn_0, op_1, fw_0"
50,2016,1,"NA"
51,2016,1,"NA"
52,2016,1,"bhn_2, op_0, fw_0"
53,2016,1,"NA"
54,2016,1,"bhn_0, op_0, fw_1"
55,2016,1,"UN georgn & WGI"
56,2016,1,"bhn_0, op_2, fw_0"
57,2016,1,"UN georgn & WGI"
58,2016,1,"UN georgn & WGI"
59,2016,1,"NA"
60,2016,1,"UN georgn & WGI"
61,2016,1,"NA"
62,2016,1,"NA"
63,2016,1,"UN georgn & WGI"
64,2016,1,"NA"
65,2016,1,"bhn_0, op_1, fw_0"
66,2016,1,"NA"
67,2016,1,"bhn_3, op_0, fw_0"
68,2016,1,"NA"
69,2016,1,"NA"
70,2016,1,"NA"
71,2016,1,"NA"
72,2016,1,"NA"
73,2016,1,"NA"
74,2016,1,"NA"
75,2016,1,"NA"
76,2016,1,"NA"
77,2016,1,"UN georgn & WGI"
78,2016,1,"NA"
79,2016,1,"NA"
80,2016,1,"NA"
81,2016,1,"NA"
82,2016,1,"NA"
84,2016,1,"NA"
85,2016,1,"UN georgn & WGI"
86,2016,1,"UN georgn & WGI"
88,2016,1,"UN georgn & WGI"
89,2016,1,"UN georgn & WGI"
90,2016,1,"UN georgn & WGI"
91,2016,1,"UN georgn & WGI"
92,2016,1,"UN georgn & WGI"
93,2016,1,"UN georgn & WGI"
94,2016,1,"UN georgn & WGI"
95,2016,1,"UN georgn & WGI"
96,2016,1,"NA"
97,2016,1,"NA"
98,2016,1,"NA"
99,2016,1,"NA"
100,2016,1,"NA"
101,2016,1,"NA"
102,2016,1,"NA"
103,2016,1,"UN georgn & WGI"
104,2016,1,"UN georgn & WGI"
105,2016,1,"UN georgn & WGI"
106,2016,1,"NA"
107,2016,1,"UN georgn & WGI"
108,2016,1,"UN georgn & WGI"
110,2016,1,"bhn_3, op_3, fw_3"
111,2016,1,"UN georgn & WGI"
112,2016,1,"bhn_1, op_1, fw_0"
113,2016,1,"UN georgn & WGI"
114,2016,1,"bhn_0, op_0, fw_1"
115,2016,1,"NA"
116,2016,1,"UN georgn & WGI"
117,2016,1,"UN georgn & WGI"
118,2016,1,"UN georgn & WGI"
119,2016,1,"UN georgn & WGI"
120,2016,1,"UN georgn & WGI"
121,2016,1,"UN georgn & WGI"
122,2016,1,"bhn_3, op_3, fw_3"
123,2016,1,"bhn_3, op_3, fw_2"
124,2016,1,"bhn_0, op_2, fw_0"
125,2016,1,"UN georgn & WGI"
126,2016,1,"bhn_0, op_0, fw_1"
127,2016,1,"bhn_1, op_3, fw_3"
129,2016,1,"NA"
130,2016,1,"NA"
131,2016,1,"NA"
132,2016,1,"NA"
133,2016,1,"NA"
134,2016,1,"NA"
135,2016,1,"NA"
136,2016,1,"NA"
137,2016,1,"NA"
138,2016,1,"NA"
139,2016,1,"bhn_1, op_2, fw_3"
140,2016,1,"UN georgn & WGI"
141,2016,1,"UN georgn & WGI"
143,2016,1,"NA"
144,2016,1,"UN georgn & WGI"
145,2016,1,"UN georgn & WGI"
146,2016,1,"UN georgn & WGI"
147,2016,1,"UN georgn & WGI"
148,2016,1,"UN georgn & WGI"
149,2016,1,"UN georgn & WGI"
150,2016,1,"UN georgn & WGI"
151,2016,1,"UN georgn & WGI"
152,2016,1,"UN georgn & WGI"
153,2016,1,"UN georgn & WGI"
154,2016,1,"UN georgn & WGI"
155,2016,1,"UN georgn & WGI"
156,2016,1,"UN georgn & WGI"
157,2016,1,"UN georgn & WGI"
158,2016,1,"UN georgn & WGI"
159,2016,1,"UN georgn & WGI"
161,2016,1,"UN georgn & WGI"
162,2016,1,"NA"
163,2016,1,"NA"
164,2016,1,"bhn_0, op_1, fw_0"
166,2016,1,"NA"
167,2016,1,"bhn_0, op_2, fw_0"
168,2016,1,"NA"
169,2016,1,"UN georgn & WGI"
171,2016,1,"NA"
172,2016,1,"NA"
173,2016,1,"NA"
174,2016,1,"NA"
175,2016,1,"NA"
176,2016,1,"NA"
177,2016,1,"NA"
178,2016,1,"NA"
179,2016,1,"NA"
180,2016,1,"NA"
181,2016,1,"NA"
182,2016,1,"NA"
183,2016,1,"NA"
184,2016,1,"NA"
185,2016,1,"UN georgn & WGI"
186,2016,1,"NA"
187,2016,1,"NA"
188,2016,1,"NA"
189,2016,1,"NA"
190,2016,1,"bhn_2, op_0, fw_0"
191,2016,1,"NA"
192,2016,1,"bhn_0, op_1, fw_0"
193,2016,1,"bhn_1, op_1, fw_0"
194,2016,1,"NA"
195,2016,1,"NA"
196,2016,1,"NA"
197,2016,1,"NA"
198,2016,1,"bhn_0, op_0, fw_1"
199,2016,1,"bhn_2, op_0, fw_0"
200,2016,1,"NA"
202,2016,1,"NA"
203,2016,1,"NA"
204,2016,1,"NA"
205,2016,1,"NA"
206,2016,1,"NA"
207,2016,1,"bhn_0, op_0, fw_1"
208,2016,1,"bhn_2, op_0, fw_0"
209,2016,1,"NA bhn_4, op_3, fw_3 bhn_4, op_4, fw_3"
210,2016,1,"NA"
212,2016,1,"UN georgn & WGI"
214,2016,1,"NA"
215,2016,1,"NA"
216,2016,1,"NA"
218,2016,1,"NA"
219,2016,1,"UN georgn & WGI"
220,2016,1,"UN georgn & WGI"
221,2016,1,"UN georgn & WGI"
222,2016,1,"NA"
223,2016,1,"NA"
224,2016,1,"NA"
227,2016,1,"UN georgn & WGI"
228,2016,1,"UN georgn & WGI"
231,2016,1,"bhn_0, op_1, fw_1"
232,2016,1,"bhn_0, op_0, fw_1"
237,2016,1,"UN georgn & WGI"
244,2016,1,"UN georgn & WGI"
245,2016,1,"UN georgn & WGI"
247,2016,1,"UN georgn & WGI"
248,2016,1,"UN georgn & WGI"
249,2016,1,"UN georgn & WGI"
250,2016,1,"UN georgn & WGI"
1,2017,1,"UN georgn & WGI"
2,2017,1,"UN georgn & WGI"
3,2017,1,"UN georgn & WGI"
4,2017,1,"UN georgn & WGI"
5,2017,1,"UN georgn & WGI"
6,2017,1,"UN georgn & WGI"
7,2017,1,"UN georgn & WGI"
8,2017,1,"UN georgn & WGI"
9,2017,1,"UN georgn & WGI"
10,2017,1,"UN georgn & WGI"
11,2017,1,"UN georgn & WGI"
12,2017,1,"UN georgn & WGI"
13,2017,1,"UN georgn & WGI"
14,2017,1,"UN georgn & WGI"
15,2017,1,"NA"
16,2017,1,"NA"
17,2017,1,"bhn_3, op_1, fw_0"
18,2017,1,"bhn_1, op_3, fw_1"
19,2017,1,"UN georgn & WGI"
20,2017,1,"NA"
21,2017,1,"UN georgn & WGI"
24,2017,1,"NA"
25,2017,1,"NA"
26,2017,1,"UN georgn & WGI"
28,2017,1,"bhn_2, op_0, fw_0"
29,2017,1,"UN georgn & WGI"
30,2017,1,"UN georgn & WGI"
31,2017,1,"UN georgn & WGI"
32,2017,1,"UN georgn & WGI"
33,2017,1,"UN georgn & WGI"
34,2017,1,"UN georgn & WGI"
35,2017,1,"UN georgn & WGI"
36,2017,1,"UN georgn & WGI"
37,2017,1,"NA"
38,2017,1,"UN georgn & WGI"
39,2017,1,"bhn_1, op_3, fw_2"
40,2017,1,"NA"
41,2017,1,"NA"
42,2017,1,"NA"
43,2017,1,"NA"
44,2017,1,"bhn_3, op_3, fw_2"
45,2017,1,"UN georgn & WGI"
46,2017,1,"bhn_1, op_0, fw_0"
47,2017,1,"NA"
48,2017,1,"bhn_0, op_2, fw_0"
49,2017,1,"bhn_0, op_1, fw_0"
50,2017,1,"NA"
51,2017,1,"NA"
52,2017,1,"bhn_2, op_0, fw_0"
53,2017,1,"NA"
54,2017,1,"bhn_0, op_0, fw_1"
55,2017,1,"UN georgn & WGI"
56,2017,1,"bhn_0, op_2, fw_0"
57,2017,1,"UN georgn & WGI"
58,2017,1,"UN georgn & WGI"
59,2017,1,"NA"
60,2017,1,"UN georgn & WGI"
61,2017,1,"NA"
62,2017,1,"NA"
63,2017,1,"UN georgn & WGI"
64,2017,1,"NA"
65,2017,1,"bhn_0, op_1, fw_0"
66,2017,1,"NA"
67,2017,1,"bhn_3, op_0, fw_0"
68,2017,1,"NA"
69,2017,1,"NA"
70,2017,1,"NA"
71,2017,1,"NA"
72,2017,1,"NA"
73,2017,1,"NA"
74,2017,1,"NA"
75,2017,1,"NA"
76,2017,1,"NA"
77,2017,1,"UN georgn & WGI"
78,2017,1,"NA"
79,2017,1,"NA"
80,2017,1,"NA"
81,2017,1,"NA"
82,2017,1,"NA"
84,2017,1,"NA"
85,2017,1,"UN georgn & WGI"
86,2017,1,"UN georgn & WGI"
88,2017,1,"UN georgn & WGI"
89,2017,1,"UN georgn & WGI"
90,2017,1,"UN georgn & WGI"
91,2017,1,"UN georgn & WGI"
92,2017,1,"UN georgn & WGI"
93,2017,1,"UN georgn & WGI"
94,2017,1,"UN georgn & WGI"
95,2017,1,"UN georgn & WGI"
96,2017,1,"NA"
97,2017,1,"NA"
98,2017,1,"NA"
99,2017,1,"NA"
100,2017,1,"NA"
101,2017,1,"NA"
102,2017,1,"NA"
103,2017,1,"UN georgn & WGI"
104,2017,1,"UN georgn & WGI"
105,2017,1,"UN georgn & WGI"
106,2017,1,"NA"
107,2017,1,"UN georgn & WGI"
108,2017,1,"UN georgn & WGI"
110,2017,1,"bhn_3, op_3, fw_3"
111,2017,1,"UN georgn & WGI"
112,2017,1,"bhn_1, op_1, fw_0"
113,2017,1,"UN georgn & WGI"
114,2017,1,"bhn_0, op_0, fw_1"
115,2017,1,"NA"
116,2017,1,"UN georgn & WGI"
117,2017,1,"UN georgn & WGI"
118,2017,1,"UN georgn & WGI"
119,2017,1,"UN georgn & WGI"
120,2017,1,"UN georgn & WGI"
121,2017,1,"UN georgn & WGI"
122,2017,1,"bhn_3, op_3, fw_3"
123,2017,1,"bhn_3, op_3, fw_2"
124,2017,1,"bhn_0, op_2, fw_0"
125,2017,1,"UN georgn & WGI"
126,2017,1,"bhn_0, op_0, fw_1"
127,2017,1,"bhn_1, op_3, fw_3"
129,2017,1,"NA"
130,2017,1,"NA"
131,2017,1,"NA"
132,2017,1,"NA"
133,2017,1,"NA"
134,2017,1,"NA"
135,2017,1,"NA"
136,2017,1,"NA"
137,2017,1,"NA"
138,2017,1,"NA"
139,2017,1,"UN georgn & WGI"
140,2017,1,"UN georgn & WGI"
141,2017,1,"UN georgn & WGI"
143,2017,1,"NA"
144,2017,1,"UN georgn & WGI"
145,2017,1,"UN georgn & WGI"
146,2017,1,"UN georgn & WGI"
147,2017,1,"UN georgn & WGI"
148,2017,1,"UN georgn & WGI"
149,2017,1,"UN georgn & WGI"
150,2017,1,"UN georgn & WGI"
151,2017,1,"UN georgn & WGI"
152,2017,1,"UN georgn & WGI"
153,2017,1,"UN georgn & WGI"
154,2017,1,"UN georgn & WGI"
155,2017,1,"UN georgn & WGI"
156,2017,1,"UN georgn & WGI"
157,2017,1,"UN georgn & WGI"
158,2017,1,"UN georgn & WGI"
159,2017,1,"UN georgn & WGI"
161,2017,1,"UN georgn & WGI"
162,2017,1,"NA"
163,2017,1,"NA"
164,2017,1,"bhn_0, op_1, fw_0"
166,2017,1,"NA"
167,2017,1,"bhn_0, op_2, fw_0"
168,2017,1,"NA"
169,2017,1,"UN georgn & WGI"
171,2017,1,"NA"
172,2017,1,"NA"
173,2017,1,"NA"
174,2017,1,"NA"
175,2017,1,"NA"
176,2017,1,"NA"
177,2017,1,"NA"
178,2017,1,"NA"
179,2017,1,"NA"
180,2017,1,"NA"
181,2017,1,"NA"
182,2017,1,"NA"
183,2017,1,"NA"
184,2017,1,"NA"
185,2017,1,"UN georgn & WGI"
186,2017,1,"NA"
187,2017,1,"NA"
188,2017,1,"NA"
189,2017,1,"NA"
