���Domain Code,Domain,AreaCode,AreaName,ElementCode,ElementName,ItemCode,ItemName,Year,Value,Flag,FlagD
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310420,Potassium chloride (Muriate of potash),2011,7282,Fb,Data obtained as a balance
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310420,Potassium chloride (Muriate of potash),2012,26629,Fb,Data obtained as a balance
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310430,Potassium sulphate,2002,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310430,Potassium sulphate,2003,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310430,Potassium sulphate,2004,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310430,Potassium sulphate,2005,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310430,Potassium sulphate,2006,979,Fb,Data obtained as a balance
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310430,Potassium sulphate,2007,6693.76,Fb,Data obtained as a balance
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310430,Potassium sulphate,2008,9997.62,Fb,Data obtained as a balance
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310430,Potassium sulphate,2009,1494,Fb,Data obtained as a balance
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310430,Potassium sulphate,2010,2117,Fb,Data obtained as a balance
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310430,Potassium sulphate,2011,11684,Fb,Data obtained as a balance
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310430,Potassium sulphate,2012,2272,Fb,Data obtained as a balance
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310500,Other NP compounds,2002,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310500,Other NP compounds,2003,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310500,Other NP compounds,2004,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310500,Other NP compounds,2005,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310500,Other NP compounds,2006,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310500,Other NP compounds,2007,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310500,Other NP compounds,2008,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310500,Other NP compounds,2009,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310500,Other NP compounds,2010,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310500,Other NP compounds,2011,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310500,Other NP compounds,2012,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310510,NPK complex <=10kg,2002,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310510,NPK complex <=10kg,2003,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310510,NPK complex <=10kg,2004,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310510,NPK complex <=10kg,2005,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310510,NPK complex <=10kg,2006,221,Fb,Data obtained as a balance
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310510,NPK complex <=10kg,2007,413.46,Fb,Data obtained as a balance
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310510,NPK complex <=10kg,2008,147.65,Fb,Data obtained as a balance
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310510,NPK complex <=10kg,2009,520,Fb,Data obtained as a balance
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310510,NPK complex <=10kg,2010,634,Fb,Data obtained as a balance
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310510,NPK complex <=10kg,2011,1117,Fb,Data obtained as a balance
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310510,NPK complex <=10kg,2012,43,Fb,Data obtained as a balance
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310520,NPK complex >10kg,2002,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310520,NPK complex >10kg,2003,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310520,NPK complex >10kg,2004,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310520,NPK complex >10kg,2005,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310520,NPK complex >10kg,2006,5679,Fb,Data obtained as a balance
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310520,NPK complex >10kg,2007,20087.64,Fb,Data obtained as a balance
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310520,NPK complex >10kg,2008,2090.05,Fb,Data obtained as a balance
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310520,NPK complex >10kg,2009,8068,Fb,Data obtained as a balance
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310520,NPK complex >10kg,2010,15154,Fb,Data obtained as a balance
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310520,NPK complex >10kg,2011,10972,Fb,Data obtained as a balance
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310520,NPK complex >10kg,2012,6968,Fb,Data obtained as a balance
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310530,Diammonium phosphate (DAP),2002,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310530,Diammonium phosphate (DAP),2003,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310530,Diammonium phosphate (DAP),2004,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310530,Diammonium phosphate (DAP),2005,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310530,Diammonium phosphate (DAP),2006,16038,Fb,Data obtained as a balance
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310530,Diammonium phosphate (DAP),2007,37070.24,Fb,Data obtained as a balance
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310530,Diammonium phosphate (DAP),2008,42125.39,Fb,Data obtained as a balance
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310530,Diammonium phosphate (DAP),2009,37232,Fb,Data obtained as a balance
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310530,Diammonium phosphate (DAP),2010,62418,Fb,Data obtained as a balance
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310530,Diammonium phosphate (DAP),2011,11602,Fb,Data obtained as a balance
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310530,Diammonium phosphate (DAP),2012,14844,Fb,Data obtained as a balance
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310540,Monoammonium phosphate (MAP),2002,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310540,Monoammonium phosphate (MAP),2003,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310540,Monoammonium phosphate (MAP),2004,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310540,Monoammonium phosphate (MAP),2005,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310540,Monoammonium phosphate (MAP),2006,2862,Fb,Data obtained as a balance
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310540,Monoammonium phosphate (MAP),2007,8036.52,Fb,Data obtained as a balance
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310540,Monoammonium phosphate (MAP),2008,13504.4,Fb,Data obtained as a balance
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310540,Monoammonium phosphate (MAP),2009,2217,Fb,Data obtained as a balance
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310540,Monoammonium phosphate (MAP),2010,10191,Fb,Data obtained as a balance
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310540,Monoammonium phosphate (MAP),2011,8498,Fb,Data obtained as a balance
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310540,Monoammonium phosphate (MAP),2012,1067,Fb,Data obtained as a balance
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310551,Other nitrogen & phosphates compounds,2002,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310551,Other nitrogen & phosphates compounds,2003,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310551,Other nitrogen & phosphates compounds,2004,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310551,Other nitrogen & phosphates compounds,2005,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310551,Other nitrogen & phosphates compounds,2006,5209,Fb,Data obtained as a balance
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310551,Other nitrogen & phosphates compounds,2007,1.58,Fb,Data obtained as a balance
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310551,Other nitrogen & phosphates compounds,2008,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310551,Other nitrogen & phosphates compounds,2009,11,Fb,Data obtained as a balance
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310551,Other nitrogen & phosphates compounds,2010,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310551,Other nitrogen & phosphates compounds,2011,16,Fb,Data obtained as a balance
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310551,Other nitrogen & phosphates compounds,2012,9,Fb,Data obtained as a balance
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310559,Other nitrogen & phosphorus compounds,2002,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310559,Other nitrogen & phosphorus compounds,2003,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310559,Other nitrogen & phosphorus compounds,2004,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310559,Other nitrogen & phosphorus compounds,2005,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310559,Other nitrogen & phosphorus compounds,2006,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310559,Other nitrogen & phosphorus compounds,2007,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310559,Other nitrogen & phosphorus compounds,2008,86.9,Fb,Data obtained as a balance
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310559,Other nitrogen & phosphorus compounds,2009,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310559,Other nitrogen & phosphorus compounds,2010,1806,Fb,Data obtained as a balance
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310559,Other nitrogen & phosphorus compounds,2011,44,Fb,Data obtained as a balance
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310559,Other nitrogen & phosphorus compounds,2012,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310560,PK compounds,2002,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310560,PK compounds,2003,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310560,PK compounds,2004,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310560,PK compounds,2005,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310560,PK compounds,2006,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310560,PK compounds,2007,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310560,PK compounds,2008,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310560,PK compounds,2009,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310560,PK compounds,2010,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310560,PK compounds,2011,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310560,PK compounds,2012,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310610,NPK complex,2002,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310610,NPK complex,2003,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310610,NPK complex,2004,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310610,NPK complex,2005,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310610,NPK complex,2006,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310610,NPK complex,2007,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310610,NPK complex,2008,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310610,NPK complex,2009,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310610,NPK complex,2010,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310610,NPK complex,2011,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,310610,NPK complex,2012,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,31031010,Superphosphate above 35%,2002,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,31031010,Superphosphate above 35%,2003,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,31031010,Superphosphate above 35%,2004,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,31031010,Superphosphate above 35%,2005,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,31031010,Superphosphate above 35%,2006,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,31031010,Superphosphate above 35%,2007,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,31031010,Superphosphate above 35%,2008,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,31031010,Superphosphate above 35%,2009,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,31031010,Superphosphate above 35%,2010,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,31031010,Superphosphate above 35%,2011,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,31031010,Superphosphate above 35%,2012,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,31031090,Superphosphate other,2002,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,31031090,Superphosphate other,2003,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,31031090,Superphosphate other,2004,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,31031090,Superphosphate other,2005,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,31031090,Superphosphate other,2006,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,31031090,Superphosphate other,2007,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,31031090,Superphosphate other,2008,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,31031090,Superphosphate other,2009,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,31031090,Superphosphate other,2010,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,31031090,Superphosphate other,2011,0,NV,Not available
RF,Fertilizers,56,Dominican Republic,5157,Consumption,31031090,Superphosphate other,2012,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,283421,Potassium nitrate,2002,971,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,283421,Potassium nitrate,2003,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,283421,Potassium nitrate,2004,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,283421,Potassium nitrate,2005,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,283421,Potassium nitrate,2006,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,283421,Potassium nitrate,2007,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,283421,Potassium nitrate,2008,2329,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,283421,Potassium nitrate,2009,1669,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,283421,Potassium nitrate,2010,2249,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,283421,Potassium nitrate,2011,1886,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,283421,Potassium nitrate,2012,2217,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310210,Urea,2002,199213,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310210,Urea,2003,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310210,Urea,2004,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310210,Urea,2005,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310210,Urea,2006,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310210,Urea,2007,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310210,Urea,2008,640480.99,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310210,Urea,2009,426130,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310210,Urea,2010,666580,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310210,Urea,2011,671991,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310210,Urea,2012,851514,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310221,Ammonium sulphate,2002,136886,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310221,Ammonium sulphate,2003,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310221,Ammonium sulphate,2004,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310221,Ammonium sulphate,2005,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310221,Ammonium sulphate,2006,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310221,Ammonium sulphate,2007,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310221,Ammonium sulphate,2008,158637.64,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310221,Ammonium sulphate,2009,153623,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310221,Ammonium sulphate,2010,242106,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310221,Ammonium sulphate,2011,92661,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310221,Ammonium sulphate,2012,171406,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310230,Ammonium nitrate,2002,83394,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310230,Ammonium nitrate,2003,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310230,Ammonium nitrate,2004,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310230,Ammonium nitrate,2005,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310230,Ammonium nitrate,2006,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310230,Ammonium nitrate,2007,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310230,Ammonium nitrate,2008,88129.41,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310230,Ammonium nitrate,2009,161176,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310230,Ammonium nitrate,2010,237075,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310230,Ammonium nitrate,2011,121250,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310230,Ammonium nitrate,2012,81852,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310240,Calcium ammonium nitrate,2002,9751,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310240,Calcium ammonium nitrate,2003,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310240,Calcium ammonium nitrate,2004,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310240,Calcium ammonium nitrate,2005,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310240,Calcium ammonium nitrate,2006,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310240,Calcium ammonium nitrate,2007,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310240,Calcium ammonium nitrate,2008,961.16,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310240,Calcium ammonium nitrate,2009,2098,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310240,Calcium ammonium nitrate,2010,2557,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310240,Calcium ammonium nitrate,2011,2812,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310240,Calcium ammonium nitrate,2012,1145,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310280,Urea and ammonium nitrate solutions,2002,374865,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310280,Urea and ammonium nitrate solutions,2003,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310280,Urea and ammonium nitrate solutions,2004,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310280,Urea and ammonium nitrate solutions,2005,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310280,Urea and ammonium nitrate solutions,2006,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310280,Urea and ammonium nitrate solutions,2007,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310280,Urea and ammonium nitrate solutions,2008,650301.96,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310280,Urea and ammonium nitrate solutions,2009,467293,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310280,Urea and ammonium nitrate solutions,2010,548347,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310280,Urea and ammonium nitrate solutions,2011,487388,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310280,Urea and ammonium nitrate solutions,2012,491009,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310310,Superphosphate,2002,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310310,Superphosphate,2003,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310310,Superphosphate,2004,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310310,Superphosphate,2005,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310310,Superphosphate,2006,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310310,Superphosphate,2007,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310310,Superphosphate,2008,0,NR,Not reported by country
RF,Fertilizers,57,Belarus,5157,Consumption,310310,Superphosphate,2009,9538,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310310,Superphosphate,2010,49388,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310310,Superphosphate,2011,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310310,Superphosphate,2012,124,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310420,Potassium chloride (Muriate of potash),2002,816143,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310420,Potassium chloride (Muriate of potash),2003,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310420,Potassium chloride (Muriate of potash),2004,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310420,Potassium chloride (Muriate of potash),2005,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310420,Potassium chloride (Muriate of potash),2006,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310420,Potassium chloride (Muriate of potash),2007,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310420,Potassium chloride (Muriate of potash),2008,2088479.73,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310420,Potassium chloride (Muriate of potash),2009,1061900,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310420,Potassium chloride (Muriate of potash),2010,1656324,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310420,Potassium chloride (Muriate of potash),2011,932273,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310420,Potassium chloride (Muriate of potash),2012,1861624,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310430,Potassium sulphate,2002,257,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310430,Potassium sulphate,2003,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310430,Potassium sulphate,2004,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310430,Potassium sulphate,2005,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310430,Potassium sulphate,2006,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310430,Potassium sulphate,2007,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310430,Potassium sulphate,2008,444.72,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310430,Potassium sulphate,2009,312,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310430,Potassium sulphate,2010,600,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310430,Potassium sulphate,2011,572,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310430,Potassium sulphate,2012,575,Fb,Data obtained as a balance
RF,Fertilizers,57,Belarus,5157,Consumption,310500,Other NP compounds,2002,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310500,Other NP compounds,2003,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310500,Other NP compounds,2004,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310500,Other NP compounds,2005,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310500,Other NP compounds,2006,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310500,Other NP compounds,2007,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310500,Other NP compounds,2008,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310500,Other NP compounds,2009,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310500,Other NP compounds,2010,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310500,Other NP compounds,2011,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310500,Other NP compounds,2012,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310510,NPK complex <=10kg,2002,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310510,NPK complex <=10kg,2003,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310510,NPK complex <=10kg,2004,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310510,NPK complex <=10kg,2005,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310510,NPK complex <=10kg,2006,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310510,NPK complex <=10kg,2007,0,NV,Not available
RF,Fertilizers,57,Belarus,5157,Consumption,310510,NPK complex <=10kg,2008,900,Fb,Data obtained as a balance
