"Data Source","World Development Indicators",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014",
"Portugal","PRT","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4758426","4847966","4711183","4724968","4783922","4786920","4871427","4982864","5095875","5150634","5253013","5353699","5426638","5453429","5454126","5504806","5546703","5580983","5586043","5543982","5553291","5498578","5466285","5374331","",
"Paraguay","PRY","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1803338","1861710","1919176","1978594","2040388","2107711","2116151","2117785","2120916","2205522","2282422","2360840","2433818","2507963","2583315","2663669","2741493","2824323","2895919","3013819","3000885","3076086","3155865","3230754","",
"Pacific island small states","PSS","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","522431","535634","549532","564401","578892","593099","605818","613635","621091","628702","637344","647225","658134","669507","680605","690587","698962","707088","716539","726585","737590","748010","759900","771425","",
"French Polynesia","PYF","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78072","79312","80579","81841","83089","84539","86230","88425","90786","93075","95214","97338","99450","101182","102849","104439","106316","107922","110008","111987","113845","115979","117780","119573","",
"Qatar","QAT","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","273230","280391","284246","288175","291281","294555","299172","304223","313256","323200","332190","340938","348397","369255","414434","501009","630119","794108","972980","1148916","1304192","1433849","1541663","1624057","",
"Romania","ROU","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10455579","10536224","10581317","10790576","11050708","11345563","11665858","12006610","11860713","11890810","11849842","11516563","10379968","10287814","10200552","9908872","10066468","9937318","9743043","9643566","9653136","9535590","9593139","9587188","",
"Russian Federation","RUS","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76777450","75960799","74967755","72773205","70393822","70495354","69698256","68339070","67707972","72482204","72788434","71530630","72574550","73981226","74645929","75145177","75314993","76344917","76650034","76440010","76318532","76904174","76872229","76977332","",
"Rwanda","RWA","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3224805","3161335","3037141","2898528","2805970","2806005","2911993","3114642","3370485","3625439","3836201","3997530","4131598","4243524","4344780","4458494","4579181","4709846","4842963","4994757","5166605","5356920","5561379","5774343","",
"South Asia","SAS","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","428346918","439055333","449836613","460519883","471474144","480305055","491058905","501513789","511965356","522124759","532206054","547188288","561963713","577359862","592864863","609830715","615564778","618749378","622063866","626587974","629904390","637193242","643127233","656345541","",
"Saudi Arabia","SAU","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5032029","5203753","5409173","5561815","5689514","5764860","5778870","5738185","5702862","5730226","6027521","6294481","6721316","7235405","7753305","8208531","8601112","8920244","9174577","9400411","9725111","10041530","10382733","11232277","",
"Sudan","SDN","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5740338","5911917","6104123","6287251","6660231","6988036","7260787","7481077","7686636","7908874","8129867","8383281","8634383","8914970","9189262","9471874","9782816","10086819","10398866","10714833","11032211","11327811","11645635","11946115","",
"Senegal","SEN","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3000513","3105757","3220085","3332852","3449715","3559719","3666144","3769982","3868887","3971666","4091979","4215150","4351354","4487839","4634023","4776286","4926768","5080230","5237636","5400387","5569562","5745548","5928261","6107986","",
"Singapore","SGP","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1553124","1605817","1653738","1680037","1733534","1761987","1868800","1910731","1968696","2009426","2068866","2116735","2119100","2101249","2140754","2238348","2360073","2482294","2644490","2737054","2819903","2906975","3021715","3072691","",
"Solomon Islands","SLB","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","110905","114877","119154","123536","128212","132966","137795","142906","148076","153289","158295","163313","168340","173376","178414","183180","187934","192693","197489","202080","207100","212273","217269","222614","",
"Sierra Leone","SLE","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1447514","1450797","1448117","1437101","1426276","1420573","1420369","1427576","1443279","1468982","1513787","1575414","1652101","1737059","1863097","1943223","2012544","2072914","2127210","2180306","2232543","2287576","2344265","2396155","",
"El Salvador","SLV","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1892204","1936855","1983061","2058797","2129041","2135911","2114503","2132899","2219810","2223502","2224359","2226412","2229351","2309613","2285359","2336103","2393632","2442064","2501172","2554521","2614023","2658607","2708794","2757540","",
"San Marino","SMR","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1958426","1951766","1937833","1927079","1922438","1934226","1965131","2012552","2071572","2134750","2196600","2255983","2314470","2372558","2427162","2487887","2550078","2613625","2680394","2747954","2827676","2915675","3011344","3109044","",
"Serbia","SRB","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3186734","3226016","3244636","3271479","3291807","3256982","3260113","3263915","3270855","3272430","3281023","3293979","3310563","3319173","3327387","3331859","3331501","3341211","3324593","3217055","3145853","3141152","3145704","3145079","",
"Sub-Saharan Africa (developing only)","SSA","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","189434090","195200343","201329004","207580340","214025183","220492665","226909236","233451896","240132526","247050831","254666214","262102416","269528193","276390446","283327646","291820794","300497507","308946850","318473460","327349514","336774207","346969017","357782774","368666922","",
"South Sudan","SSD","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa (all income levels)","SSF","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","189634664","195405189","201538288","207794149","214243943","220716386","227138782","233687702","240375071","247301200","254924937","262370664","269806491","276679350","283627368","292131295","300819018","309279302","318816859","327704009","337140043","347346456","358172033","369068079","",
"Small states","SST","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7884818","8042066","8234159","8416702","8600801","8755492","8911862","9058431","9232969","9412332","9581609","9782532","9969409","10166103","10365842","10582434","10775940","10969837","11172121","11311409","11492837","11692115","11919722","12156619","",
"Sao Tome and Principe","STP","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34006","34698","35688","36735","37703","38646","39565","40312","41161","42042","43183","44521","46071","47773","49568","51472","53494","55632","57848","60104","62368","64519","66675","68848","",
"Suriname","SUR","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","156777","153681","150399","144811","147731","147898","152098","156211","159528","162858","166439","169955","173428","176848","180566","184245","187874","191818","195794","199891","203797","207142","210247","213469","",
"Slovak Republic","SVK","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2578136","2630848","2572853","2520166","2454866","2480935","2517916","2516752","2535421","2570716","2596021","2633336","2635141","2666189","2675194","2660857","2653215","2653184","2693300","2686946","2699760","2706402","2734777","2736066","",
"Slovenia","SVN","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","847793","851606","852610","853182","945333","959980","942522","960003","979777","965827","960314","969987","974055","963442","1010178","1016321","1023041","1038356","1034978","1044099","1044577","1024814","1020729","1018743","",
"Sweden","SWE","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4684907","4679784","4595861","4503000","4474305","4512602","4525018","4465364","4437685","4470663","4552000","4581381","4607053","4628407","4636799","4750423","4806372","4864134","4914929","4926876","4972087","5038026","5082428","5112958","",
"Swaziland","SWZ","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","250790","258599","265614","271616","278120","285854","294643","304105","313998","323836","331761","338026","343603","348645","354227","361107","370179","379848","390977","402211","413019","424797","435475","445986","",
"Sint Maarten (Dutch part)","SXM","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Syrian Arab Republic","SYR","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3298048","3471143","3655007","3849166","4060475","4280835","4411591","4553925","4694084","4824743","4922502","4999305","5069440","5141102","5162755","5229397","5351117","5565850","5797636","5815932","6019584","6162950","6313323","6465377","",
"Turks and Caicos Islands","TCA","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2259836","2314744","2374186","2459461","2528079","2604273","2680819","2761237","2850574","2942409","3045636","3152647","3271466","3395737","3517589","3644580","3771283","3893090","4022063","4155017","4293544","4438135","4588580","4737975","",
"Togo","TGO","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1535335","1584129","1634468","1683475","1735155","1793250","1853701","1918456","1989612","2061330","2135436","2211912","2290899","2372058","2451912","2536217","2621883","2702278","2783884","2866957","2951739","3038279","3122802","3211077","",
"Thailand","THA","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32178369","32106572","31861372","31495565","31077602","31721495","32446245","33190879","33381847","33500318","34413726","35200645","35716480","36147843","36847367","37370933","37452868","38276044","38607132","38651150","38781149","39109600","39423475","39654276","",
"Tajikistan","TJK","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1991617","2029124","2064562","2093558","2124908","2154541","2182342","2215277","2250012","2293796","2349255","2417710","2494067","2582298","2677878","2777476","2876091","2983063","3084823","3185475","3289704","3387609","3483609","3573096","",
"Turkmenistan","TKM","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1314486","1355426","1399240","1442550","1481247","1521439","1560469","1595911","1641328","1689355","1734672","1776814","1818557","1854544","1894806","1933784","1978250","2024595","2071371","2116568","2162347","2211956","2258871","2304826","",
"Timor-Leste","TLS","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","277256","285244","293542","300540","303113","299981","291269","277657","265098","251551","241437","251226","250979","254281","256292","252048","245800","238501","230615","223280","216825","227904","234939","242495","",
"Tonga","TON","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32119","32773","33366","34047","34702","35094","35405","35740","36129","36524","37015","37595","38219","38956","39466","40001","40449","40864","41222","41494","41786","41961","42090","42263","",
"Trinidad and Tobago","TTO","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","464207","453413","474267","491785","508394","523164","538639","549398","559614","568137","577538","586858","596999","616680","636027","655817","661620","664413","669386","665173","671730","675468","678521","681127","",
"Tunisia","TUN","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2453608","2528053","2609174","2666376","2761736","2852359","2938779","3019602","3080752","3143509","3197182","3243642","3295626","3343131","3388403","3431566","3509773","3584904","3659293","3732501","3800632","3871576","3930459","3979518","",
"Turkey","TUR","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19550535","19914974","20064525","19127092","20560398","20836339","21185633","21162762","21702805","22157445","21379588","21750853","22068515","21909708","21864556","22329133","22641188","23044418","23752997","24737116","25644596","26634365","27050107","27520057","",
"Tuvalu","TUV","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12263938","12703310","13169753","13650570","14112342","14573929","15015868","15425430","15844212","16266692","16682945","17132495","17655724","18178056","18699496","19241506","19805960","20349436","20916639","21533273","22153255","22801577","23505402","24201498","",
"Uganda","UGA","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7492039","7736583","7981756","8228202","8466935","8719793","8965879","9216657","9487743","9761399","10065123","10376640","10721064","10977055","11216467","11435095","11810406","12202815","12628989","13057769","13522606","14007698","14513236","15030278","",
"Ukraine","UKR","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25521559","25424187","25397094","25365816","25214297","24930040","24687557","24379240","24132530","23842205","23539373","23237463","23219454","23112925","23121916","23313850","23290383","23258075","23212031","23164299","23144917","23151987","23125061","23112278","",
"Upper middle income","UMC","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","930870870","948106202","965330567","978555487","994429718","1011686061","1026694753","1046463362","1063758917","1081546234","1098050554","1113713906","1128943448","1142166244","1157436009","1171872810","1183419854","1194226023","1203876695","1213262925","1221575462","1236866522","1250915499","1263984454","",
"Uruguay","URY","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1392175","1410670","1450969","1446928","1487721","1523465","1539367","1552102","1566095","1578329","1585975","1623865","1601879","1578912","1584406","1591820","1632151","1654378","1675647","1700162","1708962","1722663","1736244","1749379","",
"United States","USA","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","128050824","128693894","130998364","132453856","134869848","136709987","138812782","141278236","143349116","145242751","147134193","148216979","149007489","149705300","150729170","152676462","154694540","155976570","157724796","157889958","157453689","157565258","158666072","158959242","",
"Uzbekistan","UZB","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7182806","7354916","7504283","7686169","7858658","8033756","8260838","8517223","8767233","8970196","9213324","9442911","9696224","9936799","10181701","10446928","10737229","11050765","11383882","11723428","12195781","12674656","12998643","13300428","",
"St. Vincent and the Grenadines","VCT","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41492","42276","42887","43790","44675","45377","46094","46407","46841","47363","48077","48769","49506","50259","50921","51616","52025","52468","52961","53436","53907","54219","54525","54770","",
"Venezuela, RB","VEN","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7231281","7596319","7730455","7744712","8135264","8707576","9184867","9632740","10048432","10413767","10611258","11224815","11774848","11921026","12077154","12205957","12324274","12490052","12825237","13080991","13293644","13565025","13856075","14144292","",
"Virgin Islands (U.S.)","VIR","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47831","48881","49656","50316","50816","51163","51451","51683","51924","52172","51830","52145","52646","53286","53819","54310","54519","54604","54503","54226","53947","53330","52650","51990","",
"Vietnam","VNM","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32726182","33446233","34154720","34877183","35598832","36387155","37249949","38179184","39216573","40339957","41324129","42347933","43287625","44295277","45329210","46296076","47240116","48166101","49116555","50072336","51013859","51933140","52857923","53740954","",
"Vanuatu","VUT","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68767","70434","72274","74173","75970","77571","78830","79899","80910","82028","83387","85018","86870","88865","91010","92987","94890","96879","98723","100731","103683","106609","109790","112624","",
"West Bank and Gaza","PSE","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","400775","421322","436897","455235","474537","496367","519732","543277","556006","563313","586135","616310","623685","661920","705029","735773","771358","815711","867863","874192","898553","939481","983864","1028949","",
"World","WLD","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2334043174","2377242112","2417783384","2455079001","2496491268","2540068963","2582870509","2626860833","2669829422","2723126629","2766396436","2812522080","2859554010","2908132433","2958829787","3011347196","3048788822","3084823854","3120482381","3153072432","3183900684","3226617593","3267867045","3314906879","",
"Samoa","WSM","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57208","58129","58132","58083","57882","57723","57510","57253","56889","56462","56102","55715","55291","54906","54318","53716","52983","52117","51231","50203","49146","47940","48577","49184","",
"Yemen, Rep.","YEM","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2473684","2638119","2822653","3030212","3240807","3429103","3596807","3754450","3899377","4048488","4208544","4371429","4563183","4755352","4966625","5175312","5391932","5628355","5859377","6106439","6342507","6592523","6858155","7125379","",
"South Africa","ZAF","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11499668","11880437","12333497","12790050","13268951","13793191","14319601","14900688","15483028","16119029","16750867","17289701","17564702","17332475","16981615","17719016","18271643","18289645","18918260","18573992","18314581","18617605","19107707","19527957","",
"Congo, Dem. Rep.","COD","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13539491","14077747","14646332","15255720","15800907","16271940","16677529","17054965","17387680","17742752","18177496","18651950","19182184","19732870","20315007","20946617","21570177","22248677","22919168","23642340","24385863","25148483","25930296","26684621","",
"Zambia","ZMB","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3382244","3473134","3566727","3651462","3752715","3854030","3951493","4058839","4173662","4286983","4390754","4483890","4579526","4675733","4771484","4882484","4997685","5122957","5266204","5415572","5578215","5762238","5953195","6155075","",
"Zimbabwe","ZWE","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4128498","4273319","4409308","4533696","4657563","4777706","4902429","5028988","5073198","5084234","5417208","5718960","5990471","6233026","6435960","6441073","6431516","6426514","6438684","6501297","6624295","6824134","7085750","7409840","",
