"Data Source","World Development Indicators",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014",
"Kazakhstan","KAZ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8234.87407824187","7524.83990874721","7293.6049614946","6825.51695527273","6181.24488440402","5895.26374335272","6124.77991257589","6436.99050206807","6494.31756939518","6829.89072041099","7693.24440136114","8945.89642019373","9972.88467739947","11080.2896667144","12391.2381896158","13906.3292567482","15700.4841259656","17354.066079366","18051.3380852365","17932.8924756486","19204.75892277","20772.0661241604","21892.6134744117","23214.3548260719","",
"Kenya","KEN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1537.00743619626","1558.26001273751","1530.54537835664","1523.72872929093","1549.36070575327","1604.21912348395","1654.83013214536","1647.04091571002","1675.76393603619","1694.64511055861","1698.7196475262","1755.86171787116","1745.06614584885","1783.16852064356","1874.29051470565","1994.40315655875","2128.04809737921","2275.98018531999","2264.05085812014","2295.1170059513","2451.77708920611","2584.88511531961","2675.33270366123","2794.98131908266","",
"Kyrgyz Republic","KGZ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2247.98220781616","2105.45470986993","1833.11132939971","1586.19444513023","1294.98794986383","1237.90286514998","1329.9300140855","1465.41945604368","1489.7165231315","1543.17920730107","1644.30370983581","1754.52055333949","1764.85574397567","1906.48649089516","2071.29588616969","2110.2426913188","2218.6085736214","2448.88654848416","2680.25919688039","2746.00147012109","2733.75420440695","2920.6032099095","2921.47745238689","3212.87626712181","",
"Cambodia","KHM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","702.773958579427","756.518357810903","796.201389144009","829.823664672459","867.651837823874","898.187996406523","996.096046863881","1084.32777384245","1174.18424774905","1248.23826797159","1357.37419217979","1513.71972196572","1742.01089277324","1959.80348149658","2186.53239774297","2344.89445197354","2331.35786363728","2462.24462574539","2646.33555597766","2840.64053266438","3041.07709021153","",
"Kiribati","KIR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","940.163076990263","912.65403418309","948.871473507104","992.262593047098","1049.53510683385","1046.71683808959","1114.44913946719","1178.3213539953","1300.54254536258","1299.07069968749","1430.19511297219","1447.30303608681","1451.50210944017","1512.38831618184","1575.02745488836","1595.3852620061","1544.92805225898","1678.90283051671","1731.89296275648","1707.9993368508","1694.3994305439","1749.77353809945","1803.40213018588","1855.82888361975","",
"St. Kitts and Nevis","KNA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9224.68401113441","9526.92157872316","9981.23257560827","10775.4054301017","11422.0906349202","11940.2979313251","12803.284372889","13748.7945347957","13896.6343327902","14649.5246367877","15128.3196362087","16007.9475845065","16298.2864214446","15946.3255722586","16876.3335769964","18753.9670827873","20186.9733384991","21035.6943250913","22050.7120384187","20728.450461534","20064.608007638","20582.4559218773","20459.2267807672","21395.6932205761","",
"Korea, Rep.","KOR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8610.68520991556","9665.34860881714","10347.5104371033","11150.3672070599","12262.5693312055","13499.7795838568","14594.3023787553","15553.5492389146","14717.3732758923","16428.8466583594","18091.485461434","19198.4972690278","20784.9455980244","21389.2442832013","22967.8126305137","24219.788858625","25863.2152320764","27872.0842795444","28718.0448076989","28392.7500627166","30465.2536063364","31327.1268995123","32021.7405858499","33062.4434026673","",
"Kosovo","","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3701.5472070676","4803.77851191718","4840.00226736424","5228.13013020889","5508.34973980492","6024.48808055765","6548.04187633203","6968.94841389269","7300.25160335717","7539.79504598268","7904.30423654314","8222.57073779237","8577.77599088162","8883.52754793466","",
"Kuwait","KWT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59719.3001812995","61209.539477346","61823.3814890331","61539.6915595134","58060.8631086315","59307.6815950779","58806.2291483416","59469.1279391009","68869.3199264568","75518.2672975502","82070.9115475545","86397.3626528886","88956.8743876519","87856.4271700949","78013.7127709983","73451.9633151794","79101.9824109549","83839.7309247584","","",
"Latin America & Caribbean (developing only)","LAC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5812.95351998469","6104.76047292103","6293.52973540999","6874.88099991651","7217.87786013523","7245.72230612901","7479.8188590232","7869.90637210335","7977.75033225413","8010.68375236242","8379.04146033395","8477.70851792979","8488.79514720208","8701.49559068252","9371.3615485592","10071.8288627628","10897.0053424519","11700.6096987801","12321.5075247828","12210.6410707756","12934.611542358","13722.2582234279","14122.4571070543","14516.9118010298","",
"Lao PDR","LAO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1049.61513441433","1098.54528113295","1152.34701816053","1214.97625071664","1306.63138149893","1392.43888876359","1481.0469341005","1575.27209488633","1622.37679351243","1733.4238314267","1844.36673698064","1965.0012167333","2084.62614482984","2225.54283803874","2397.91121340467","2609.06570076969","2868.88323446253","3107.28733311557","3345.06284015626","3549.84421333888","3821.87601016128","4133.14757814321","4459.98201104628","4822.02207368924","",
"Lebanon","LBN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5003.84255039497","7016.24437584953","7314.77386538493","7794.94292081437","8384.34184527724","8942.12227670454","9455.63429856077","9332.34805695211","9705.65651195959","9667.45789998364","9777.04510230651","10016.6618845804","10040.9621929611","10072.6586998784","10651.5471265226","10913.8427436435","11169.1405743982","12363.5142473235","13596.6063704881","14898.859570879","15934.1396493575","16431.1496059329","16932.1550453585","17173.8422362362","",
"Liberia","LBR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","325.119412440089","293.250165755675","198.291300796668","137.584715337284","109.232608407588","103.636683726019","111.970420456057","218.310051358863","264.647886797379","307.807887809765","375.17884542114","451.824164230454","590.89715035331","397.865614459681","380.548476090384","418.835034572656","457.822767889103","522.540717612678","564.602261288201","622.168302748375","674.606104309141","728.985871612204","796.46515102903","877.995480056484","",
"Libya","LBY","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17533.44071698","18297.5420298228","17628.6013433932","17396.0689950913","19745.3600852554","20855.9539739914","23288.2585185896","25008.8390561255","26766.0549809263","27862.8645557537","28251.4678954231","29649.2711791586","11358.3341836147","23446.5238674136","21046.3473378789","",
"St. Lucia","LCA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5162.09888405324","5398.74050034445","5835.69658148764","6057.71287973117","6202.16857237595","6460.76501221596","6845.40442287673","6897.22146227789","7314.60364214083","7496.019687431","7910.11034892156","7707.22999825753","7747.9200132604","8202.84702326015","9018.36933824383","9044.38572591513","9952.47407245108","10021.2036760704","10412.568435372","10413.8410159761","10302.7178678412","10534.6056539486","10459.5367918459","10487.9682765538","",
"Latin America & Caribbean (all income levels)","LCN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5894.91126415509","6194.69036456192","6405.53919701321","6984.13372301587","7337.78648412977","7396.95517907159","7650.5196150504","8054.00293273265","8182.89384851774","8218.66637694987","8608.48546058074","8736.57697652035","8759.97486016085","8993.47915274782","9677.09370895234","10394.7371447517","11281.155026613","12094.6812423263","12687.3095240561","12568.4613301227","13325.6117585291","14148.004407236","14565.721538108","14974.6532109108","",
"Least developed countries: UN classification","LDC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","825.399087304059","842.815469383477","841.50054872025","843.516700730193","857.648463496535","896.145399228724","937.347847571454","979.838091732698","1006.11823848072","1038.91863676125","1083.51070005894","1142.29530870035","1185.93358220779","1243.96132136484","1331.6901907662","1443.98674589082","1560.86005384435","1699.1132922919","1802.84737456092","1857.04838171188","1938.9450915351","2004.09570521541","2064.39165339245","2146.18770556775","",
"Low income","LIC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","787.058970729913","797.675169727008","782.763631377635","789.440553397736","803.501670860353","831.892619421351","866.618512161588","893.121420752182","913.477024518005","940.081705715319","971.647880709062","1019.88088444498","1042.55064564586","1080.7244204731","1151.69869057393","1236.04066883994","1324.40598318756","1421.65055044963","1492.38839249759","1547.46021477761","1632.89903805019","1737.61481962595","1842.10366175956","1933.92937093705","",
"Liechtenstein","LIE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2160.62045248826","2300.85897579806","2434.46466217492","2631.23417736986","2798.74331224442","2973.60502202044","3108.57311079432","3322.5691124469","3475.97318854611","3624.87087549829","3920.4820757628","4011.86005823492","4207.1545175156","4486.15917832647","4794.87730568454","5202.1025244891","5710.93799100759","6205.16431046381","6642.21714080801","6852.50871583965","7418.90426917436","8111.55414159744","9014.84546280282","9738.11917417447","",
"Lower middle income","LMC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1860.04722305069","1909.2492839753","1963.09651692388","2019.21097746473","2088.68526204782","2198.70622494862","2328.22321040771","2417.00407416316","2420.57836873822","2530.46033603661","2654.39363761746","2783.3995882615","2886.77489601785","3082.06788157767","3370.06386183845","3657.15626806387","3988.83023936486","4345.29734055391","4561.06724764418","4762.31480294045","5106.05585085944","5408.93328431632","5674.16630395957","6003.32021583872","",
"Low & middle income","LMY","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2218.74859350045","2297.0776273184","2395.86752095921","2546.89118272549","2675.25404081705","2805.72635404613","2975.1964620559","3131.454543971","3227.32844195581","3345.29519058242","3551.11158044036","3713.54539826183","3871.69041485151","4109.83269735373","4511.68649946011","4940.15405276625","5453.79988721417","6013.60771405758","6418.32524629644","6660.76189663261","7174.64392306877","7670.8626247943","8109.45436473194","8534.80137839715","",
"Lesotho","LSO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","845.456466256321","890.663413943792","957.970444347206","993.654740445686","1049.38717360117","1074.81326566627","1135.03885652248","1186.74460169817","1207.1843423868","1217.35811496521","1297.39217306434","1371.77015487989","1389.84412245578","1473.67382371844","1538.11797660793","1618.83461788319","1727.39242677935","1842.79830590165","1969.5163333288","2033.47252092024","2183.46849016293","2268.49453817628","2433.27073919175","2576.25549405545","",
"Lithuania","LTU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9323.88280190413","9070.81956193831","7313.29339634813","6302.36698248068","5848.11168817706","6214.29410929447","6672.56574378941","7314.14319932542","8004.33750034529","8015.67442000407","8618.50285193132","9588.20142504758","10646.7703272857","12187.4675604502","13260.5517182903","14658.6844023909","16756.7376523108","19078.6664403309","20617.461749667","18093.444619354","19843.4399180421","22322.0418584373","23813.4148877331","25453.5447491874","",
"Luxembourg","LUX","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32012.2269405655","35458.925943843","36439.8362607522","38355.5785198565","40118.4754849612","40962.3164692199","42301.117288141","42916.6056201865","45435.7285272452","51576.7036848608","56416.8887643134","56076.6543673773","59351.640247055","60687.6590840744","65205.9873904676","67166.5837107355","77104.7577063805","81022.5796006558","84733.555096066","79945.6949134321","84200.5692819622","91469.0876873736","91849.9202148498","91047.5888834933","",
"Latvia","LVA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7829.09167095005","7103.39611342675","5000.23198898293","4961.1509299536","5264.87178458096","5400.47690598097","5773.67178549568","6428.28575919023","6924.19134893186","7414.11916744831","8061.20407879769","8991.03298847303","9988.91457958128","10811.8745406511","11993.3286645833","13399.9742357804","15469.2941674585","17739.2668678834","18827.9013544709","16863.3208709143","17592.1500231828","19515.7538057643","21048.408849379","22568.5023237427","",
"Macao SAR, China","MAC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23927.2050492197","24958.7340934729","28286.6223795188","29893.5537267212","31293.2906740937","32448.0159614124","32357.2801375341","32273.7675693547","30619.3667490825","29839.3716365531","31776.7200198876","32971.6841154873","35959.9117525291","40691.6314937059","52142.8997314303","57227.6849234243","65853.6412247737","75197.2836094417","77010.9042763331","76814.6720702001","96726.2998695544","117187.626261337","127742.698899878","142599.240319212","",
"St. Martin (French part)","MAF","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2523.71563285733","2753.28658826143","2686.6469874707","2677.61178175767","2999.82046231229","2824.22588850907","3213.9241408535","3157.2130551283","3398.57534544343","3420.42372236137","3510.98743234654","3818.47436614567","3963.08694767426","4254.06335528583","4536.15586059668","4775.25086643715","5254.04745195172","5488.50357022853","5849.79621010507","6110.902753027","6334.95806773718","6697.60207237616","6898.65748550129","7198.16371916788","",
"Monaco","MCO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4152.68000876146","3594.17375348837","2604.28003759807","2637.18219186855","1866.54081642101","1888.49962773583","1826.5784787547","1894.73291619471","1791.51471358687","1758.13623935675","1839.71103302896","2000.85707172391","2195.09375603419","2393.33979716799","2647.86013687258","2944.827765333","3189.98993202209","3381.01996243982","3722.1743196492","3530.88125035743","3831.8626717244","4179.21480881512","4225.2097568387","4670.91976235625","",
"Madagascar","MDG","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1074.42872814705","1009.20041629608","1013.32193563031","1027.38729017385","1016.62665889746","1023.23361974846","1031.29685650763","1053.88700747404","1072.69884452999","1103.4906036787","1146.17203364168","1205.23908991842","1036.69434379347","1126.54030756364","1182.80628122353","1240.25548412166","1304.37463761789","1382.70397291417","1467.73867446763","1380.51579347872","1362.31116389645","1371.64433608308","1398.91536788974","1413.99075673979","",
"Maldives","MDV","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5331.49094989","5643.48807487048","6459.80771756921","7340.34729066755","6801.32080475066","8238.05199507637","9186.29603255409","10318.1549803521","9839.08850584615","10465.2035400264","11158.0962336566","11289.8163783629","11656.7428360248","",
"Middle East & North Africa (all income levels)","MEA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6974.72158326137","7089.2205974275","7501.67107859065","7720.48028271771","7931.76341947972","8170.42426555605","8593.84922127118","8981.49642067541","9373.6246318143","9628.58747409524","10155.3358959284","10439.1019179441","10655.1463100266","11045.4297065136","12080.4996268058","12868.2919982009","13834.7269067943","14730.9720166869","15423.6985191093","15627.8875174301","16334.5481136717","16837.9134491338","17821.2407712506","17946.7031177892","",
"Mexico","MEX","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5986.55932622398","6314.02141943295","6553.01831234545","8372.35585322367","8770.87588988187","7897.83677744088","8260.44807965719","8832.75122958369","9169.31474763767","9610.83265108301","10212.7343321719","10194.0170519854","10237.5536908477","10473.902383512","11083.5006286711","11963.6387928895","13079.6478220541","13670.2823330092","14272.7885830675","13977.6059476337","14689.9920720997","15886.7176785264","16296.1781094299","16369.6856266379","",
"Marshall Islands","MHL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1908.64708005344","1925.57940284037","2071.63302866059","2218.29084437317","2373.66566587418","2599.48329051675","2356.73916829358","2229.7582539962","2180.34623041078","2152.16150225934","2327.08610011299","2506.63189599743","2612.8182248488","2671.78464835299","2745.82959840025","2913.00648271218","3058.73452265391","3254.7107732746","3244.12264239891","3209.63536715588","3442.88062089588","3510.27497456309","3737.87006903804","3900.99731010833","",
"Middle income","MIC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2417.9543462586","2507.28377256645","2623.11174190289","2796.13686964426","2943.04266619266","3090.90427083711","3282.57391087114","3460.45577040236","3570.52326614152","3705.35964383925","3940.54501507076","4124.60422438172","4307.59625561646","4581.02840495862","5039.18679223634","5527.17846565576","6114.0908121303","6754.50583212422","7220.57873860484","7501.90478360275","8095.08253178097","8666.74070482994","9173.23999826056","9667.55041628091","",
"Macedonia, FYR","MKD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5284.61817437721","5135.42705810555","4936.61333141791","4709.98801123866","4749.82428032607","4799.43568685017","4924.29049498207","5039.12140055052","5240.08224995365","5465.1614262814","5820.79169211006","5700.35250832351","5885.48480279239","6281.87757336146","6845.20516307333","7676.89128085005","8562.08437658634","9263.57626243105","10486.9928144435","10980.8828518576","11366.1254654211","11322.6926462988","11467.2699475691","11611.97490519","",
"Mali","MLI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","711.811578719208","732.000233745363","792.348347548037","774.099278161502","777.342559440937","821.335497135024","841.381683426446","890.540380451071","929.929757658834","980.033564452411","1005.88980266617","1120.28864140421","1149.89491957365","1222.23126526463","1244.09322008315","1320.17238304008","1431.40942991399","1484.55230744933","1538.63366690461","1569.58943063388","1630.00116647885","1657.99155402132","1631.49792392031","1641.83452128449","",
"Malta","MLT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10940.2912480541","11890.7478538045","12607.932953875","13359.3828674912","14287.3200985848","15406.3861608485","14660.6097578232","15562.681322538","16269.174545834","17029.0821680481","19050.8553597481","18260.2668107471","19328.8962853756","19721.9178621331","19948.2609472727","21018.8451222848","22291.3360688937","23620.878284418","25462.0644350166","25836.9704222516","26671.46656418","28177.5775585873","28276.3090969088","29126.7811266912","",
"Myanmar","MMR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa (developing only)","MNA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4820.36345786828","4721.35551542574","4968.69779148679","5079.28926550523","5197.40802282427","5352.15061865851","5695.42381683649","5947.73752172327","6314.44185950393","6608.04261310443","6896.35266024186","7168.39578699339","7389.28828387028","7548.64987759538","8261.72747480263","8802.46654473205","9440.56962231224","10075.6458145556","10469.810764822","10799.3329811492","11281.9741877859","11278.6544820668","11931.6951927816","11850.235181503","",
"Montenegro","MNE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6547.5091409285","6766.64554960982","6991.85391200465","7296.11345271536","7810.86017723682","8384.50055898482","10497.8512539557","12445.5233528105","13882.1364910805","13108.3137565386","13325.0309567123","14068.9587460544","13578.4432917402","14131.6050000068","",
"Mongolia","MNG","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2784.00186319246","2586.25187089166","2373.00469179769","2332.08410516992","2414.00414841322","2601.53587770453","2686.48621900063","2815.9536230503","2916.72494112184","3022.90724807613","3099.49316268766","3233.74748656522","3405.59890509673","3678.59437287694","4134.94696174436","4522.74134733651","4995.37400491635","5576.63911389698","6101.35477814095","5981.93776519626","6344.51191712251","7494.95077107473","8446.3468998842","9434.9627693653","",
"Northern Mariana Islands","MNP","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","298.577615583483","316.008612017585","296.950889083735","318.300422491418","334.471258919691","339.088902683755","359.96531385391","392.881594613598","428.905118668322","458.538391380156","461.719164407492","514.076720277361","552.281010742157","580.584685584241","630.905037124793","688.427231222862","734.276179683771","787.44423962072","826.948727057465","864.716686234579","913.895972194954","977.079203450735","1038.77627867039","1105.07349763736","",
"Mauritania","MRT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2673.01449314174","2733.73957853221","1648.24053735815","1736.34276460474","1670.07709000824","1818.66719945039","1902.97694882479","1803.46989767412","1818.8783934891","1909.98870287868","1930.6330131653","1971.07913724741","1962.7836165962","2051.00215702213","2151.37109587986","2273.95886772287","2538.23111938724","2559.57986035921","2627.4485766372","2546.52474142669","2619.86564316874","2710.43044743315","2878.93953083445","3042.83849410548","",
"Mauritius","MUS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4897.85044281237","5227.93482190905","5620.96846942671","5976.10044632787","6267.10488894268","6615.15776602594","7039.72772000419","7473.96972334019","7929.86004045253","8149.11865834389","8998.36532526532","9365.86368027973","9643.34406666305","10121.7126657011","10928.6009594918","11352.7946519945","12107.0462373768","13103.3960919384","14039.9290314469","14536.4531608872","15281.575443012","16179.2915316024","16950.3948528034","17714.017756009","",
"Malawi","MWI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","349.568729910104","384.133075244208","360.281199540072","402.914804781214","367.421516818444","432.905969071398","464.22983144168","478.305213980344","488.434359777326","496.011508006934","501.258352632336","474.524800150775","477.52232589215","500.730141388043","525.270249736784","542.222294084951","554.003057286918","604.312271012608","647.30230405949","690.114635302754","722.387837761184","747.259065024503","753.174871110163","780.003107565482","",
"Malaysia","MYS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6572.62789455959","7240.38060340556","7855.60783495253","8615.96527126592","9369.31165769428","10242.1089542706","11183.5286169724","11903.3015067753","10873.0397280871","11429.0103949993","12439.9981321145","12519.241715032","13128.7727819358","13894.1731058077","14959.1724766977","15962.6755605334","17053.0217416708","18272.6695674628","19175.7659795964","18700.1257929451","19985.9161502343","21096.0240167133","22314.6443237472","23338.0140244332","",
"North America","NAC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23560.9208771279","23961.4943420406","24979.0457136004","25934.3078043003","27238.0377749416","28234.7996177358","29449.5400885764","30921.9934718341","32272.1477495082","33928.0979416428","35725.8174901102","36553.4864947091","37426.3810863663","38924.8061322203","41102.7040707252","43487.6188920681","45590.9044972157","47193.6044644957","47586.2360199992","46183.9745870574","47554.5899108799","48963.6351599516","50552.1010548436","52012.8069953053","",
"Namibia","NAM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3698.10362070189","3989.76827692909","4236.77517956014","4143.85495116536","4180.82363978531","4304.822550895","4387.63600775969","4512.15158415891","4576.50567115411","4675.87596176524","4843.06156158086","4925.21839793512","5167.94754361165","5430.8303119479","6195.62836712224","6480.01157734729","7061.34980084865","7626.10900296076","7865.2801133367","7829.42998818522","8267.3390972308","8715.37813429304","9156.96808102261","9583.18475656442","",
"New Caledonia","NCL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","597.869112345358","613.370551404831","567.601628356244","570.072080100457","585.045034750964","591.74489122589","601.317946393332","606.175690385076","652.360044267806","634.312725068199","616.721029171099","651.474022656041","657.04325822392","680.506570716422","674.852533645244","701.688039914668","737.462336815571","752.47830081089","809.701191000003","780.348306184443","824.20534946457","828.459915942729","901.247083856065","916.199691229844","",
"Nigeria","NGA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1960.59605163552","1962.42800649786","1965.65303683199","2003.71488224796","2013.96707430497","1999.18393601234","2084.56527772863","2126.05258431318","2152.92694548498","2139.82363396548","2247.87366003434","2340.88554761153","2405.29430580409","2639.32750916117","3534.72497864759","3677.14118919931","3994.64344472448","4265.9292592993","4498.00599928764","4717.63237026594","5010.3365132777","5217.14728908443","5386.06050557044","5602.40879552442","",
"Nicaragua","NIC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1993.64462822397","2007.60125533055","2011.38229447988","2001.45114637043","2062.70290450013","2181.2811963597","2313.69030415911","2400.11432498235","2471.32684574327","2638.31868998888","2765.16672884916","2869.26102977789","2895.04133028192","2987.72626570432","3191.81954141767","3392.18234169335","3595.66342770606","3837.69160438106","3971.85734458048","3841.63849932348","3962.73333166267","4214.66368237338","4437.95574958865","4642.69625070461","",
