"","rgn_id","year","value"
"151",163,2013,0.632
"152",164,2013,0.632
"153",166,2013,0.484
"154",167,2013,0.484
"155",168,2013,0.558
"156",169,2013,0.484
"157",171,2013,0.53
"158",172,2013,0.632
"159",173,2013,0.632
"160",174,2013,0.558
"161",141,2013,0.704591794613314
"162",175,2013,0.704591794613314
"163",145,2013,0.704591794613314
"164",176,2013,0.558
"165",177,2013,0.558
"166",178,2013,0.632
"167",179,2013,0.632
"168",227,2013,0.632
"169",228,2013,0.632
"170",180,2013,0.632
"171",181,2013,0.558
"172",58,2013,0.55687483917468
"173",182,2013,0.55687483917468
"174",183,2013,0.557413820234056
"175",57,2013,0.557413820234056
"176",55,2013,0.557413820234056
"177",184,2013,0.558
"178",185,2013,0.599830326543704
"179",186,2013,0.552232838602334
"180",187,2013,0.41
"181",188,2013,0.552232838602334
"182",189,2013,0.632
"183",190,2013,0.632
"184",191,2013,0.632
"185",192,2013,0.491921243882296
"186",193,2013,0.484
"187",194,2013,0.41
"188",195,2013,0.41
"189",196,2013,0.484
"190",197,2013,0.41
"191",198,2013,0.558
"192",199,2013,0.484
"193",200,2013,0.47
"194",202,2013,0.632
"195",203,2013,0.410156564229088
"196",26,2013,0.410156564229088
"197",204,2013,0.558
"198",205,2013,0.41
"199",247,2013,0.558
"200",206,2013,0.558
"201",207,2013,0.474246966365504
"202",208,2013,0.474246966365504
"203",209,2013,0.706
"204",210,2013,0.41
"205",212,2013,0.501003586133617
"206",148,2013,0.501003586133617
"207",157,2013,0.501003586133617
"208",NA,2013,0
"209",214,2013,0.632
"210",215,2013,0.491921243882296
"211",216,2013,0.41
"212",218,2013,0.632
"213",219,2013,0.558
"214",222,2013,0.484
"215",223,2013,0.619839140529518
"216",144,2013,0.619839140529518
"217",105,2013,0.619839140529518
"218",224,2013,0.632050379497039
"219",237,2013,0.474246966365504
"220",231,2013,0.474246966365504
"221",232,2013,0.552232838602334
