"rgn_id","rgn_nam","value","units","layer","year"
48,"Oman",938649.145788697,"count","tlf","2006"
48,"Oman",972083.556326096,"count","tlf","2007"
48,"Oman",1017387.93652751,"count","tlf","2008"
48,"Oman",1096873.86297867,"count","tlf","2009"
48,"Oman",1216740.46374435,"count","tlf","2010"
48,"Oman",1384657.66547365,"count","tlf","2011"
48,"Oman",1595243.84345713,"count","tlf","2012"
48,"Oman",,"perc","uem","1960"
48,"Oman",,"perc","uem","1961"
48,"Oman",,"perc","uem","1962"
48,"Oman",,"perc","uem","1963"
48,"Oman",,"perc","uem","1964"
48,"Oman",,"perc","uem","1965"
48,"Oman",,"perc","uem","1966"
48,"Oman",,"perc","uem","1967"
48,"Oman",,"perc","uem","1968"
48,"Oman",,"perc","uem","1969"
48,"Oman",,"perc","uem","1970"
48,"Oman",,"perc","uem","1971"
48,"Oman",,"perc","uem","1972"
48,"Oman",,"perc","uem","1973"
48,"Oman",,"perc","uem","1974"
48,"Oman",,"perc","uem","1975"
48,"Oman",,"perc","uem","1976"
48,"Oman",,"perc","uem","1977"
48,"Oman",,"perc","uem","1978"
48,"Oman",,"perc","uem","1979"
48,"Oman",,"perc","uem","1980"
48,"Oman",,"perc","uem","1981"
48,"Oman",,"perc","uem","1982"
48,"Oman",,"perc","uem","1983"
48,"Oman",,"perc","uem","1984"
48,"Oman",,"perc","uem","1985"
48,"Oman",,"perc","uem","1986"
48,"Oman",,"perc","uem","1987"
48,"Oman",,"perc","uem","1988"
48,"Oman",,"perc","uem","1989"
48,"Oman",,"perc","uem","1990"
48,"Oman",,"perc","uem","1991"
48,"Oman",,"perc","uem","1992"
48,"Oman",,"perc","uem","1993"
48,"Oman",,"perc","uem","1994"
48,"Oman",,"perc","uem","1995"
48,"Oman",,"perc","uem","1996"
48,"Oman",,"perc","uem","1997"
48,"Oman",,"perc","uem","1998"
48,"Oman",,"perc","uem","1999"
48,"Oman",,"perc","uem","2000"
48,"Oman",,"perc","uem","2001"
48,"Oman",,"perc","uem","2002"
48,"Oman",,"perc","uem","2003"
48,"Oman",,"perc","uem","2004"
48,"Oman",,"perc","uem","2005"
48,"Oman",,"perc","uem","2006"
48,"Oman",,"perc","uem","2007"
48,"Oman",,"perc","uem","2008"
48,"Oman",,"perc","uem","2009"
48,"Oman",,"perc","uem","2010"
48,"Oman",,"perc","uem","2011"
48,"Oman",,"perc","uem","2012"
49,"Sudan",1126281325.0324,"usd","gdp","1960"
49,"Sudan",1222952778.49785,"usd","gdp","1961"
49,"Sudan",1328359692.93038,"usd","gdp","1962"
49,"Sudan",1351362816.2015,"usd","gdp","1963"
49,"Sudan",1388342551.37376,"usd","gdp","1964"
49,"Sudan",1446869619.31898,"usd","gdp","1965"
49,"Sudan",1484348080.08141,"usd","gdp","1966"
49,"Sudan",1607265943.73138,"usd","gdp","1967"
49,"Sudan",1677627804.93288,"usd","gdp","1968"
49,"Sudan",1847501441.26221,"usd","gdp","1969"
49,"Sudan",2100229759.04718,"usd","gdp","1970"
49,"Sudan",2288196445.39976,"usd","gdp","1971"
49,"Sudan",2483055722.23738,"usd","gdp","1972"
49,"Sudan",3077254460.30228,"usd","gdp","1973"
49,"Sudan",3958931659.84759,"usd","gdp","1974"
49,"Sudan",4823090191.91008,"usd","gdp","1975"
49,"Sudan",6013210815.66115,"usd","gdp","1976"
49,"Sudan",7498862046.28444,"usd","gdp","1977"
49,"Sudan",8128719315.0792,"usd","gdp","1978"
49,"Sudan",8418291281.75135,"usd","gdp","1979"
49,"Sudan",7617171645.26159,"usd","gdp","1980"
49,"Sudan",9538009463.3331,"usd","gdp","1981"
49,"Sudan",9254390431.47891,"usd","gdp","1982"
49,"Sudan",8465262541.36184,"usd","gdp","1983"
49,"Sudan",10044297796.1919,"usd","gdp","1984"
49,"Sudan",12459352088.1193,"usd","gdp","1985"
49,"Sudan",15966649370.3837,"usd","gdp","1986"
49,"Sudan",20631192466.3299,"usd","gdp","1987"
49,"Sudan",15510324099.0826,"usd","gdp","1988"
49,"Sudan",15295634989.3281,"usd","gdp","1989"
49,"Sudan",12408648108.3173,"usd","gdp","1990"
49,"Sudan",11379222223.3522,"usd","gdp","1991"
49,"Sudan",7031933409.74016,"usd","gdp","1992"
49,"Sudan",8881009955.71111,"usd","gdp","1993"
49,"Sudan",12793798349.3257,"usd","gdp","1994"
49,"Sudan",13830369879.8577,"usd","gdp","1995"
49,"Sudan",9018303153.60269,"usd","gdp","1996"
49,"Sudan",11681179553.1313,"usd","gdp","1997"
49,"Sudan",11250220583.0538,"usd","gdp","1998"
49,"Sudan",10682027626.827,"usd","gdp","1999"
49,"Sudan",12257299162.7402,"usd","gdp","2000"
49,"Sudan",13182872554.7864,"usd","gdp","2001"
49,"Sudan",14803423334.6043,"usd","gdp","2002"
49,"Sudan",17646271396.8949,"usd","gdp","2003"
49,"Sudan",21457886199.291,"usd","gdp","2004"
49,"Sudan",26524992225.3521,"usd","gdp","2005"
49,"Sudan",35159250984.9057,"usd","gdp","2006"
49,"Sudan",45456460335.1022,"usd","gdp","2007"
49,"Sudan",54082389392.8541,"usd","gdp","2008"
49,"Sudan",52839990730.8172,"usd","gdp","2009"
49,"Sudan",64849930757.6995,"usd","gdp","2010"
49,"Sudan",63997129026.7582,"usd","gdp","2011"
49,"Sudan",58768800832.7859,"usd","gdp","2012"
49,"Sudan",,"count","tlf","1960"
49,"Sudan",,"count","tlf","1961"
49,"Sudan",,"count","tlf","1962"
49,"Sudan",,"count","tlf","1963"
49,"Sudan",,"count","tlf","1964"
49,"Sudan",,"count","tlf","1965"
49,"Sudan",,"count","tlf","1966"
49,"Sudan",,"count","tlf","1967"
49,"Sudan",,"count","tlf","1968"
49,"Sudan",,"count","tlf","1969"
49,"Sudan",,"count","tlf","1970"
49,"Sudan",,"count","tlf","1971"
49,"Sudan",,"count","tlf","1972"
49,"Sudan",,"count","tlf","1973"
49,"Sudan",,"count","tlf","1974"
49,"Sudan",,"count","tlf","1975"
49,"Sudan",,"count","tlf","1976"
49,"Sudan",,"count","tlf","1977"
49,"Sudan",,"count","tlf","1978"
49,"Sudan",,"count","tlf","1979"
49,"Sudan",,"count","tlf","1980"
49,"Sudan",,"count","tlf","1981"
49,"Sudan",,"count","tlf","1982"
49,"Sudan",,"count","tlf","1983"
49,"Sudan",,"count","tlf","1984"
49,"Sudan",,"count","tlf","1985"
49,"Sudan",,"count","tlf","1986"
49,"Sudan",,"count","tlf","1987"
49,"Sudan",,"count","tlf","1988"
49,"Sudan",,"count","tlf","1989"
49,"Sudan",5740338.28073642,"count","tlf","1990"
49,"Sudan",5911916.63185837,"count","tlf","1991"
49,"Sudan",6104123.1498328,"count","tlf","1992"
49,"Sudan",6287251.23012043,"count","tlf","1993"
49,"Sudan",6660231.31539438,"count","tlf","1994"
49,"Sudan",6988036.17459699,"count","tlf","1995"
49,"Sudan",7260787.64782534,"count","tlf","1996"
49,"Sudan",7481076.98382441,"count","tlf","1997"
49,"Sudan",7686636.13239384,"count","tlf","1998"
49,"Sudan",7908874.53207748,"count","tlf","1999"
49,"Sudan",8129866.46888336,"count","tlf","2000"
49,"Sudan",8383280.82321793,"count","tlf","2001"
49,"Sudan",8634382.63248461,"count","tlf","2002"
49,"Sudan",8914969.76927323,"count","tlf","2003"
49,"Sudan",9189261.88531246,"count","tlf","2004"
49,"Sudan",9471874.46859631,"count","tlf","2005"
49,"Sudan",9782816.32433682,"count","tlf","2006"
49,"Sudan",10086819.393331,"count","tlf","2007"
49,"Sudan",10398866.0251383,"count","tlf","2008"
49,"Sudan",10714833.4223576,"count","tlf","2009"
49,"Sudan",11032211.3745114,"count","tlf","2010"
49,"Sudan",11327811.0561512,"count","tlf","2011"
49,"Sudan",11645635.1501512,"count","tlf","2012"
49,"Sudan",,"perc","uem","1960"
49,"Sudan",,"perc","uem","1961"
49,"Sudan",,"perc","uem","1962"
49,"Sudan",,"perc","uem","1963"
49,"Sudan",,"perc","uem","1964"
49,"Sudan",,"perc","uem","1965"
49,"Sudan",,"perc","uem","1966"
49,"Sudan",,"perc","uem","1967"
49,"Sudan",,"perc","uem","1968"
49,"Sudan",,"perc","uem","1969"
49,"Sudan",,"perc","uem","1970"
49,"Sudan",,"perc","uem","1971"
49,"Sudan",,"perc","uem","1972"
49,"Sudan",,"perc","uem","1973"
49,"Sudan",,"perc","uem","1974"
49,"Sudan",,"perc","uem","1975"
49,"Sudan",,"perc","uem","1976"
49,"Sudan",,"perc","uem","1977"
49,"Sudan",,"perc","uem","1978"
49,"Sudan",,"perc","uem","1979"
49,"Sudan",,"perc","uem","1980"
49,"Sudan",,"perc","uem","1981"
49,"Sudan",,"perc","uem","1982"
49,"Sudan",,"perc","uem","1983"
49,"Sudan",,"perc","uem","1984"
49,"Sudan",,"perc","uem","1985"
49,"Sudan",,"perc","uem","1986"
49,"Sudan",,"perc","uem","1987"
49,"Sudan",,"perc","uem","1988"
49,"Sudan",,"perc","uem","1989"
49,"Sudan",,"perc","uem","1990"
49,"Sudan",,"perc","uem","1991"
49,"Sudan",,"perc","uem","1992"
49,"Sudan",,"perc","uem","1993"
49,"Sudan",,"perc","uem","1994"
49,"Sudan",,"perc","uem","1995"
49,"Sudan",,"perc","uem","1996"
49,"Sudan",,"perc","uem","1997"
49,"Sudan",,"perc","uem","1998"
49,"Sudan",,"perc","uem","1999"
49,"Sudan",,"perc","uem","2000"
49,"Sudan",,"perc","uem","2001"
49,"Sudan",,"perc","uem","2002"
49,"Sudan",,"perc","uem","2003"
49,"Sudan",,"perc","uem","2004"
49,"Sudan",,"perc","uem","2005"
49,"Sudan",,"perc","uem","2006"
49,"Sudan",,"perc","uem","2007"
49,"Sudan",14.8000001907349,"perc","uem","2008"
49,"Sudan",,"perc","uem","2009"
49,"Sudan",,"perc","uem","2010"
49,"Sudan",,"perc","uem","2011"
49,"Sudan",,"perc","uem","2012"
50,"Saudi Arabia",,"usd","gdp","1960"
50,"Saudi Arabia",,"usd","gdp","1961"
50,"Saudi Arabia",,"usd","gdp","1962"
50,"Saudi Arabia",,"usd","gdp","1963"
50,"Saudi Arabia",,"usd","gdp","1964"
50,"Saudi Arabia",,"usd","gdp","1965"
50,"Saudi Arabia",,"usd","gdp","1966"
50,"Saudi Arabia",,"usd","gdp","1967"
50,"Saudi Arabia",4187777706.66667,"usd","gdp","1968"
50,"Saudi Arabia",4485777635.55556,"usd","gdp","1969"
50,"Saudi Arabia",5014444259.55556,"usd","gdp","1970"
50,"Saudi Arabia",6797048699.92487,"usd","gdp","1971"
50,"Saudi Arabia",9230601615.91796,"usd","gdp","1972"
50,"Saudi Arabia",14441807078.9067,"usd","gdp","1973"
50,"Saudi Arabia",44990986123.1937,"usd","gdp","1974"
50,"Saudi Arabia",46528882433.2214,"usd","gdp","1975"
50,"Saudi Arabia",63838242167.2597,"usd","gdp","1976"
50,"Saudi Arabia",74028820450.0737,"usd","gdp","1977"
50,"Saudi Arabia",80087657403.8483,"usd","gdp","1978"
50,"Saudi Arabia",111720129709.86,"usd","gdp","1979"
50,"Saudi Arabia",164308171946.835,"usd","gdp","1980"
50,"Saudi Arabia",183939395923.512,"usd","gdp","1981"
50,"Saudi Arabia",152907357293.156,"usd","gdp","1982"
50,"Saudi Arabia",128859626986.747,"usd","gdp","1983"
50,"Saudi Arabia",119293133794.195,"usd","gdp","1984"
50,"Saudi Arabia",103897847413.546,"usd","gdp","1985"
50,"Saudi Arabia",86961925508.1822,"usd","gdp","1986"
50,"Saudi Arabia",85695864946.0918,"usd","gdp","1987"
50,"Saudi Arabia",88256073925.7961,"usd","gdp","1988"
50,"Saudi Arabia",95344461902.0849,"usd","gdp","1989"
50,"Saudi Arabia",116778111979.758,"usd","gdp","1990"
50,"Saudi Arabia",131335915472.951,"usd","gdp","1991"
50,"Saudi Arabia",136304139411.154,"usd","gdp","1992"
50,"Saudi Arabia",132151405582.785,"usd","gdp","1993"
50,"Saudi Arabia",134327104601.473,"usd","gdp","1994"
50,"Saudi Arabia",142457681255.805,"usd","gdp","1995"
50,"Saudi Arabia",157743126866.827,"usd","gdp","1996"
50,"Saudi Arabia",164993858632.323,"usd","gdp","1997"
50,"Saudi Arabia",145772799590.4,"usd","gdp","1998"
50,"Saudi Arabia",160957062621.867,"usd","gdp","1999"
50,"Saudi Arabia",188441864874.667,"usd","gdp","2000"
50,"Saudi Arabia",183012268441.6,"usd","gdp","2001"
50,"Saudi Arabia",188551196398.933,"usd","gdp","2002"
50,"Saudi Arabia",214572800000,"usd","gdp","2003"
50,"Saudi Arabia",258742133333.333,"usd","gdp","2004"
50,"Saudi Arabia",328459608764.111,"usd","gdp","2005"
50,"Saudi Arabia",376900133511.348,"usd","gdp","2006"
50,"Saudi Arabia",415909018143.01,"usd","gdp","2007"
50,"Saudi Arabia",519796800000,"usd","gdp","2008"
50,"Saudi Arabia",429097866666.667,"usd","gdp","2009"
50,"Saudi Arabia",526811466666.667,"usd","gdp","2010"
50,"Saudi Arabia",669506666666.667,"usd","gdp","2011"
50,"Saudi Arabia",711049600000,"usd","gdp","2012"
50,"Saudi Arabia",,"count","tlf","1960"
50,"Saudi Arabia",,"count","tlf","1961"
50,"Saudi Arabia",,"count","tlf","1962"
50,"Saudi Arabia",,"count","tlf","1963"
50,"Saudi Arabia",,"count","tlf","1964"
50,"Saudi Arabia",,"count","tlf","1965"
50,"Saudi Arabia",,"count","tlf","1966"
50,"Saudi Arabia",,"count","tlf","1967"
50,"Saudi Arabia",,"count","tlf","1968"
50,"Saudi Arabia",,"count","tlf","1969"
50,"Saudi Arabia",,"count","tlf","1970"
50,"Saudi Arabia",,"count","tlf","1971"
50,"Saudi Arabia",,"count","tlf","1972"
50,"Saudi Arabia",,"count","tlf","1973"
50,"Saudi Arabia",,"count","tlf","1974"
50,"Saudi Arabia",,"count","tlf","1975"
50,"Saudi Arabia",,"count","tlf","1976"
50,"Saudi Arabia",,"count","tlf","1977"
50,"Saudi Arabia",,"count","tlf","1978"
50,"Saudi Arabia",,"count","tlf","1979"
50,"Saudi Arabia",,"count","tlf","1980"
50,"Saudi Arabia",,"count","tlf","1981"
50,"Saudi Arabia",,"count","tlf","1982"
50,"Saudi Arabia",,"count","tlf","1983"
50,"Saudi Arabia",,"count","tlf","1984"
50,"Saudi Arabia",,"count","tlf","1985"
50,"Saudi Arabia",,"count","tlf","1986"
50,"Saudi Arabia",,"count","tlf","1987"
50,"Saudi Arabia",,"count","tlf","1988"
50,"Saudi Arabia",,"count","tlf","1989"
50,"Saudi Arabia",5032029.26133521,"count","tlf","1990"
50,"Saudi Arabia",5203752.84236358,"count","tlf","1991"
50,"Saudi Arabia",5409173.15556061,"count","tlf","1992"
50,"Saudi Arabia",5561815.45073465,"count","tlf","1993"
50,"Saudi Arabia",5689513.65789566,"count","tlf","1994"
50,"Saudi Arabia",5764860.34485638,"count","tlf","1995"
50,"Saudi Arabia",5778870.05518558,"count","tlf","1996"
50,"Saudi Arabia",5738185.49577343,"count","tlf","1997"
50,"Saudi Arabia",5702861.80909306,"count","tlf","1998"
50,"Saudi Arabia",5730226.1299035,"count","tlf","1999"
50,"Saudi Arabia",6027521.49762068,"count","tlf","2000"
50,"Saudi Arabia",6294480.93808806,"count","tlf","2001"
50,"Saudi Arabia",6721316.37490054,"count","tlf","2002"
50,"Saudi Arabia",7235404.62357549,"count","tlf","2003"
50,"Saudi Arabia",7753305.05569295,"count","tlf","2004"
50,"Saudi Arabia",8208530.51916472,"count","tlf","2005"
50,"Saudi Arabia",8601111.53617664,"count","tlf","2006"
50,"Saudi Arabia",8920244.24640987,"count","tlf","2007"
50,"Saudi Arabia",9174577.46177333,"count","tlf","2008"
50,"Saudi Arabia",9400411.27304955,"count","tlf","2009"
50,"Saudi Arabia",9725110.96018539,"count","tlf","2010"
50,"Saudi Arabia",10041529.673168,"count","tlf","2011"
50,"Saudi Arabia",10382733.1308801,"count","tlf","2012"
50,"Saudi Arabia",,"perc","uem","1960"
50,"Saudi Arabia",,"perc","uem","1961"
50,"Saudi Arabia",,"perc","uem","1962"
50,"Saudi Arabia",,"perc","uem","1963"
50,"Saudi Arabia",,"perc","uem","1964"
50,"Saudi Arabia",,"perc","uem","1965"
50,"Saudi Arabia",,"perc","uem","1966"
50,"Saudi Arabia",,"perc","uem","1967"
50,"Saudi Arabia",,"perc","uem","1968"
50,"Saudi Arabia",,"perc","uem","1969"
50,"Saudi Arabia",,"perc","uem","1970"
50,"Saudi Arabia",,"perc","uem","1971"
50,"Saudi Arabia",,"perc","uem","1972"
50,"Saudi Arabia",,"perc","uem","1973"
50,"Saudi Arabia",,"perc","uem","1974"
50,"Saudi Arabia",,"perc","uem","1975"
50,"Saudi Arabia",,"perc","uem","1976"
50,"Saudi Arabia",,"perc","uem","1977"
50,"Saudi Arabia",,"perc","uem","1978"
50,"Saudi Arabia",,"perc","uem","1979"
50,"Saudi Arabia",,"perc","uem","1980"
50,"Saudi Arabia",,"perc","uem","1981"
50,"Saudi Arabia",,"perc","uem","1982"
50,"Saudi Arabia",,"perc","uem","1983"
50,"Saudi Arabia",,"perc","uem","1984"
50,"Saudi Arabia",,"perc","uem","1985"
50,"Saudi Arabia",,"perc","uem","1986"
50,"Saudi Arabia",,"perc","uem","1987"
50,"Saudi Arabia",,"perc","uem","1988"
50,"Saudi Arabia",,"perc","uem","1989"
50,"Saudi Arabia",,"perc","uem","1990"
50,"Saudi Arabia",,"perc","uem","1991"
50,"Saudi Arabia",7.19999980926514,"perc","uem","1992"
50,"Saudi Arabia",,"perc","uem","1993"
50,"Saudi Arabia",,"perc","uem","1994"
50,"Saudi Arabia",,"perc","uem","1995"
50,"Saudi Arabia",,"perc","uem","1996"
50,"Saudi Arabia",,"perc","uem","1997"
50,"Saudi Arabia",,"perc","uem","1998"
50,"Saudi Arabia",4.30000019073486,"perc","uem","1999"
50,"Saudi Arabia",4.59999990463257,"perc","uem","2000"
50,"Saudi Arabia",4.59999990463257,"perc","uem","2001"
50,"Saudi Arabia",5.19999980926514,"perc","uem","2002"
50,"Saudi Arabia",,"perc","uem","2003"
50,"Saudi Arabia",,"perc","uem","2004"
50,"Saudi Arabia",,"perc","uem","2005"
50,"Saudi Arabia",6.30000019073486,"perc","uem","2006"
50,"Saudi Arabia",5.69999980926514,"perc","uem","2007"
50,"Saudi Arabia",5.09999990463257,"perc","uem","2008"
50,"Saudi Arabia",5.40000009536743,"perc","uem","2009"
50,"Saudi Arabia",,"perc","uem","2010"
50,"Saudi Arabia",4.40000009536743,"perc","uem","2011"
50,"Saudi Arabia",5.59999990463257,"perc","uem","2012"
51,"Kuwait",,"usd","gdp","1960"
51,"Kuwait",,"usd","gdp","1961"
51,"Kuwait",1828179056.55771,"usd","gdp","1962"
51,"Kuwait",1900970259.42218,"usd","gdp","1963"
51,"Kuwait",2071749619.98883,"usd","gdp","1964"
51,"Kuwait",2097199074.97924,"usd","gdp","1965"
51,"Kuwait",2391198945.30343,"usd","gdp","1966"
51,"Kuwait",2441598923.07329,"usd","gdp","1967"
51,"Kuwait",2662798825.50768,"usd","gdp","1968"
51,"Kuwait",2769198778.57739,"usd","gdp","1969"
51,"Kuwait",2873638822.11156,"usd","gdp","1970"
51,"Kuwait",3880392337.53093,"usd","gdp","1971"
51,"Kuwait",4450537865.64353,"usd","gdp","1972"
51,"Kuwait",5408804503.27451,"usd","gdp","1973"
51,"Kuwait",13006948809.4631,"usd","gdp","1974"
51,"Kuwait",12022811523.624,"usd","gdp","1975"
51,"Kuwait",13132252303.2244,"usd","gdp","1976"
51,"Kuwait",14137407256.5958,"usd","gdp","1977"
51,"Kuwait",15503557923.1265,"usd","gdp","1978"
51,"Kuwait",24749064362.7287,"usd","gdp","1979"
51,"Kuwait",28638869293.525,"usd","gdp","1980"
51,"Kuwait",25058021180.4633,"usd","gdp","1981"
51,"Kuwait",21577153432.8715,"usd","gdp","1982"
51,"Kuwait",20871081551.9337,"usd","gdp","1983"
51,"Kuwait",21700083143.3902,"usd","gdp","1984"
51,"Kuwait",21445970692.8754,"usd","gdp","1985"
51,"Kuwait",17903989900.4776,"usd","gdp","1986"
51,"Kuwait",22368703292.5767,"usd","gdp","1987"
51,"Kuwait",20690321183.022,"usd","gdp","1988"
51,"Kuwait",24313856915.3884,"usd","gdp","1989"
51,"Kuwait",18427778571.0531,"usd","gdp","1990"
51,"Kuwait",11009955543.0012,"usd","gdp","1991"
51,"Kuwait",19858555904.6717,"usd","gdp","1992"
51,"Kuwait",23941392354.5305,"usd","gdp","1993"
51,"Kuwait",24848484744.5284,"usd","gdp","1994"
51,"Kuwait",27191687674.0737,"usd","gdp","1995"
51,"Kuwait",31492937200.8801,"usd","gdp","1996"
51,"Kuwait",30350433059.9669,"usd","gdp","1997"
51,"Kuwait",25946185993.5521,"usd","gdp","1998"
51,"Kuwait",30120888963.6806,"usd","gdp","1999"
51,"Kuwait",37718011468.5749,"usd","gdp","2000"
51,"Kuwait",34890773740.2178,"usd","gdp","2001"
51,"Kuwait",38138801497.2458,"usd","gdp","2002"
51,"Kuwait",47875837662.1539,"usd","gdp","2003"
51,"Kuwait",59440511981.7576,"usd","gdp","2004"
51,"Kuwait",80797945205.4795,"usd","gdp","2005"
51,"Kuwait",101561153806.389,"usd","gdp","2006"
51,"Kuwait",114721830985.915,"usd","gdp","2007"
51,"Kuwait",147402413798.235,"usd","gdp","2008"
51,"Kuwait",105911338608.398,"usd","gdp","2009"
51,"Kuwait",119934674734.616,"usd","gdp","2010"
51,"Kuwait",160912705745.772,"usd","gdp","2011"
51,"Kuwait",,"usd","gdp","2012"
51,"Kuwait",,"count","tlf","1960"
51,"Kuwait",,"count","tlf","1961"
51,"Kuwait",,"count","tlf","1962"
51,"Kuwait",,"count","tlf","1963"
51,"Kuwait",,"count","tlf","1964"
51,"Kuwait",,"count","tlf","1965"
51,"Kuwait",,"count","tlf","1966"
51,"Kuwait",,"count","tlf","1967"
51,"Kuwait",,"count","tlf","1968"
51,"Kuwait",,"count","tlf","1969"
51,"Kuwait",,"count","tlf","1970"
51,"Kuwait",,"count","tlf","1971"
51,"Kuwait",,"count","tlf","1972"
51,"Kuwait",,"count","tlf","1973"
51,"Kuwait",,"count","tlf","1974"
51,"Kuwait",,"count","tlf","1975"
51,"Kuwait",,"count","tlf","1976"
51,"Kuwait",,"count","tlf","1977"
51,"Kuwait",,"count","tlf","1978"
51,"Kuwait",,"count","tlf","1979"
51,"Kuwait",,"count","tlf","1980"
51,"Kuwait",,"count","tlf","1981"
51,"Kuwait",,"count","tlf","1982"
51,"Kuwait",,"count","tlf","1983"
51,"Kuwait",,"count","tlf","1984"
51,"Kuwait",,"count","tlf","1985"
51,"Kuwait",,"count","tlf","1986"
51,"Kuwait",,"count","tlf","1987"
51,"Kuwait",,"count","tlf","1988"
51,"Kuwait",,"count","tlf","1989"
51,"Kuwait",784498.698562409,"count","tlf","1990"
51,"Kuwait",784034.897116256,"count","tlf","1991"
51,"Kuwait",,"count","tlf","1992"
51,"Kuwait",,"count","tlf","1993"
51,"Kuwait",,"count","tlf","1994"
51,"Kuwait",770629.230475486,"count","tlf","1995"
51,"Kuwait",792117.895307645,"count","tlf","1996"
51,"Kuwait",826250.806104207,"count","tlf","1997"
51,"Kuwait",868756.8503275,"count","tlf","1998"
51,"Kuwait",914454.212106929,"count","tlf","1999"
51,"Kuwait",957754.106589817,"count","tlf","2000"
51,"Kuwait",998179.443476627,"count","tlf","2001"
51,"Kuwait",1035734.4955008,"count","tlf","2002"
51,"Kuwait",1074039.42047559,"count","tlf","2003"
51,"Kuwait",1113784.29837022,"count","tlf","2004"
51,"Kuwait",1159848.55912035,"count","tlf","2005"
51,"Kuwait",1217897.08790039,"count","tlf","2006"
51,"Kuwait",1283963.26272692,"count","tlf","2007"
51,"Kuwait",1354893.68290696,"count","tlf","2008"
51,"Kuwait",1436885.31069438,"count","tlf","2009"
51,"Kuwait",1512541.80538267,"count","tlf","2010"
51,"Kuwait",1587456.33561046,"count","tlf","2011"
51,"Kuwait",1662315.43167175,"count","tlf","2012"
51,"Kuwait",,"perc","uem","1960"
51,"Kuwait",,"perc","uem","1961"
51,"Kuwait",,"perc","uem","1962"
51,"Kuwait",,"perc","uem","1963"
51,"Kuwait",,"perc","uem","1964"
51,"Kuwait",,"perc","uem","1965"
51,"Kuwait",,"perc","uem","1966"
51,"Kuwait",,"perc","uem","1967"
51,"Kuwait",,"perc","uem","1968"
51,"Kuwait",,"perc","uem","1969"
51,"Kuwait",,"perc","uem","1970"
51,"Kuwait",,"perc","uem","1971"
51,"Kuwait",,"perc","uem","1972"
51,"Kuwait",,"perc","uem","1973"
51,"Kuwait",,"perc","uem","1974"
51,"Kuwait",,"perc","uem","1975"
51,"Kuwait",,"perc","uem","1976"
51,"Kuwait",,"perc","uem","1977"
51,"Kuwait",,"perc","uem","1978"
51,"Kuwait",,"perc","uem","1979"
51,"Kuwait",,"perc","uem","1980"
51,"Kuwait",,"perc","uem","1981"
51,"Kuwait",,"perc","uem","1982"
51,"Kuwait",1.10000002384186,"perc","uem","1983"
51,"Kuwait",,"perc","uem","1984"
51,"Kuwait",,"perc","uem","1985"
51,"Kuwait",,"perc","uem","1986"
51,"Kuwait",,"perc","uem","1987"
51,"Kuwait",1.89999997615814,"perc","uem","1988"
51,"Kuwait",,"perc","uem","1989"
51,"Kuwait",,"perc","uem","1990"
51,"Kuwait",,"perc","uem","1991"
51,"Kuwait",,"perc","uem","1992"
51,"Kuwait",0.800000011920929,"perc","uem","1993"
51,"Kuwait",0.699999988079071,"perc","uem","1994"
51,"Kuwait",0.699999988079071,"perc","uem","1995"
51,"Kuwait",0.699999988079071,"perc","uem","1996"
51,"Kuwait",0.699999988079071,"perc","uem","1997"
51,"Kuwait",0.699999988079071,"perc","uem","1998"
51,"Kuwait",0.699999988079071,"perc","uem","1999"
51,"Kuwait",0.800000011920929,"perc","uem","2000"
51,"Kuwait",0.800000011920929,"perc","uem","2001"
51,"Kuwait",1.10000002384186,"perc","uem","2002"
51,"Kuwait",1.29999995231628,"perc","uem","2003"
51,"Kuwait",1.70000004768372,"perc","uem","2004"
51,"Kuwait",2,"perc","uem","2005"
51,"Kuwait",1.29999995231628,"perc","uem","2006"
51,"Kuwait",1.5,"perc","uem","2007"
51,"Kuwait",1.79999995231628,"perc","uem","2008"
51,"Kuwait",1.60000002384186,"perc","uem","2009"
51,"Kuwait",1.79999995231628,"perc","uem","2010"
51,"Kuwait",3.59999990463257,"perc","uem","2011"
51,"Kuwait",,"perc","uem","2012"
52,"Bahrain",,"usd","gdp","1960"
52,"Bahrain",,"usd","gdp","1961"
52,"Bahrain",,"usd","gdp","1962"
52,"Bahrain",,"usd","gdp","1963"
52,"Bahrain",,"usd","gdp","1964"
52,"Bahrain",,"usd","gdp","1965"
52,"Bahrain",,"usd","gdp","1966"
52,"Bahrain",,"usd","gdp","1967"
52,"Bahrain",,"usd","gdp","1968"
52,"Bahrain",,"usd","gdp","1969"
52,"Bahrain",,"usd","gdp","1970"
52,"Bahrain",,"usd","gdp","1971"
52,"Bahrain",,"usd","gdp","1972"
52,"Bahrain",,"usd","gdp","1973"
52,"Bahrain",,"usd","gdp","1974"
52,"Bahrain",,"usd","gdp","1975"
52,"Bahrain",,"usd","gdp","1976"
52,"Bahrain",,"usd","gdp","1977"
52,"Bahrain",,"usd","gdp","1978"
52,"Bahrain",,"usd","gdp","1979"
52,"Bahrain",3072698345.80565,"usd","gdp","1980"
52,"Bahrain",3467819352.78404,"usd","gdp","1981"
52,"Bahrain",3645744805.68489,"usd","gdp","1982"
52,"Bahrain",3735106510.87238,"usd","gdp","1983"
52,"Bahrain",3905585155.0076,"usd","gdp","1984"
52,"Bahrain",3651861912.27732,"usd","gdp","1985"
