"rgn_name","rgn_id","product","commodity","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011"
"El Salvador",134,"corals","Z_TOTAL",,,,,,,,,,,,,,,,,,,,4,0,0,0,6,0,2,1,1,0,1,0,368,86,1,0,0
"El Salvador",134,"fish_oil","Fish body oils, nei",,,,,,,,,,,,,,,,,,,,,0,474,0,33,0,0,0,2,0,61,24,14,96,99,61,95
"El Salvador",134,"fish_oil","Fish liver oils, nei",,,,,,,,,,,,,,,,,,,,,0,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0
"El Salvador",134,"fish_oil","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,0,477,36,33,0,0,0,2,0,61,24,14,96,99,61,95
"El Salvador",134,"ornamentals","Ornamental fish nei",,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,46,0,0,0,0,0,0,0,0,0,0,0
"El Salvador",134,"ornamentals","Z_TOTAL",,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,46,0,0,0,0,0,0,0,0,0,0,0
"El Salvador",134,"sponges","Natural sponges raw",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,31,0
"El Salvador",134,"sponges","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,31,0
"Equatorial Guinea",104,"ornamentals","Ornamental fish nei",,,,,,,,,,,,,,,,,,,,9,0,3,0,0,0,0,0,3,0,0,2,0,8,5,0,0
"Equatorial Guinea",104,"ornamentals","Z_TOTAL",,,,,,,,,,,,,,,,,,,,9,0,3,0,0,0,0,0,3,0,0,2,0,8,5,0,0
"Eritrea",45,"corals","Coral and the like",,,,,,,,,,,,,,,,,,,,,,,,,14,0,0,0,0,51,0,22,0,0,0,0
"Eritrea",45,"corals","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,,,14,0,0,0,0,51,0,22,0,0,0,0
"Eritrea",45,"ornamentals","Ornamental fish nei",,,,,,,,,,,,,,,,,,,,53,119,98,14,5,0,0,0,0,0,0,0,0,150,114,8,4
"Eritrea",45,"ornamentals","Ornamental saltwater fish",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,13,0,0
"Eritrea",45,"ornamentals","Z_TOTAL",,,,,,,,,,,,,,,,,,,,53,119,98,14,5,0,0,0,0,0,0,0,0,183,127,8,4
"Eritrea",45,"seaweeds","Other seaweeds and aquatic plants and products thereof",,,,,,,,,,,,,,,,,,,,,,,,,,,,45,1,21,0,0,0,0,0,0
"Eritrea",45,"seaweeds","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,45,1,21,0,0,0,0,0,0
"Eritrea",45,"shells","Miscellaneous corals and shells",,,,,,,,,,,,,,,,,,,,,,,,,,,,574,62,0,0,0,0,0,0,0
"Eritrea",45,"shells","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,574,62,0,0,0,0,0,0,0
"Estonia",70,"fish_oil","Fish body oils, nei",,,,,,,,,,,,,,,,,2,1,2,3,8,3,2,2,15,10,24,6,1,0,0,8,77,33,44,28
"Estonia",70,"fish_oil","Fish liver oils, nei",,,,,,,,,,,,,,,,,,10,2,12,1,0,0,0,0,2,0,11,2,21,39,162,0,1,0,6
"Estonia",70,"fish_oil","Z_TOTAL",,,,,,,,,,,,,,,,,2,11,4,15,9,3,2,2,15,12,24,17,3,21,39,170,77,34,44,34
"Estonia",70,"ornamentals","Ornamental fish nei",,,,,,,,,,,,,,,,,,,,,,,17,0,0,0,0,4,0,0,0,0,0,0,0,0
"Estonia",70,"ornamentals","Ornamental saltwater fish",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,0,0,0,0
"Estonia",70,"ornamentals","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,17,0,0,0,0,4,0,0,8,0,0,0,0,0
"Estonia",70,"seaweeds","Agar agar nei",,,,,,,,,,,,,,,,,,,,,,,497,471,619,1049,658,361,62,353,478,450,352,29,260,152
"Estonia",70,"seaweeds","Other seaweeds and aquatic plants and products thereof",,,,,,,,,,,,,,,,,,,,,,,140,108,87,111,105,121,99,87,103,265,238,19,74,15
"Estonia",70,"seaweeds","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,637,579,706,1160,763,482,161,440,581,715,590,48,334,167
"Estonia",70,"shells","Miscellaneous corals and shells",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0,1,1
"Estonia",70,"shells","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0,1,1
"Estonia",70,"sponges","Natural sponges nei",,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
"Estonia",70,"sponges","Natural sponges other than raw",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
"Estonia",70,"sponges","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
"Faeroe Islands",141,"fish_oil","Fish body oils, nei",2155,2438,2469,1158,2707,2038,1097,2773,3020,4548,1724,1699,5276,1947,698,783,3307,5448,2971,2549,3967,3245,949,1374,322,451,570,386,3446,2279,484,2272,75,677,2236,565
"Faeroe Islands",141,"fish_oil","Fish liver oils, nei",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,255,204,124,0,0,0,0,0,0,612,0,203,0,0,0
"Faeroe Islands",141,"fish_oil","Z_TOTAL",2175,2438,2469,1158,2707,2038,1097,2773,3020,4548,1724,1699,5276,1947,698,783,3307,5448,2971,2549,4423,3500,1153,1498,322,451,570,386,3446,2279,1096,2272,278,677,2236,565
"Faeroe Islands",141,"shells","Miscellaneous corals and shells",,,,,,,,,,,,,,,,,,,,,11,0,20,0,3,0,81,194,0,37,1,0,80,93,0,0
"Faeroe Islands",141,"shells","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,11,0,20,0,3,0,81,194,0,37,1,0,80,93,0,0
"Fiji",18,"corals","Coral and the like",,,,,,,,,,,,,,,2562,843,749,340,833,0,1142,1809,1122,781,1626,0,2299,3350,5100,5004,5374,5090,2934,1363,1817,2137
"Fiji",18,"corals","Z_TOTAL",,,,,,,,,,,,,,,2562,843,749,340,833,0,1142,1809,1122,781,1626,0,2299,3350,5100,5004,5374,5090,2934,1363,1817,2137
"Fiji",18,"fish_oil","Fish body oils, nei",,,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fiji",18,"fish_oil","Z_TOTAL",,,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fiji",18,"ornamentals","Ornamental fish nei",,,,,,,,,,,,,,63,164,218,0,0,0,0,0,0,176,178,736,659,556,691,741,613,497,546,549,473,588,675
"Fiji",18,"ornamentals","Z_TOTAL",,,,,,,,,,,,,,63,164,218,0,0,0,0,0,0,176,178,736,659,556,691,741,613,497,546,549,473,588,675
"Fiji",18,"seaweeds","Kelp",,,,,,,,,,,,,,,,,,,,,,,,,191,0,0,8,61,49,76,20,11,16,30,89
"Fiji",18,"seaweeds","Other seaweeds and aquatic plants and products thereof",,,,,,,,,,,,,,,,,,,,,,,1,24,0,0,34,0,0,0,0,0,0,0,0,0
"Fiji",18,"seaweeds","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,1,24,191,0,34,8,61,49,76,20,11,16,30,89
"Fiji",18,"shells","Miscellaneous corals and shells",,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0,0,0,0,0,0,0,0
"Fiji",18,"shells","Mother of pearl shells",,,,,,,,,,,,,,,,,,,,,109,49,24,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fiji",18,"shells","Trochus shells",,,,,,,,,,,,,,,,,,,,,343,210,235,211,0,0,0,0,0,0,0,0,0,0,0,0
"Fiji",18,"shells","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,452,259,259,211,0,0,0,60,0,0,0,0,0,0,0,0
"Fiji",18,"sponges","Natural sponges nei",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0
"Fiji",18,"sponges","Natural sponges raw",,,,,,,,,,,,,,,,,,,,,,,,,,,134,0,0,0,0,0,0,0,0,0
"Fiji",18,"sponges","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,,,,,134,0,1,0,0,0,0,0,0,0
"Finland",174,"fish_oil","Fish body oils, nei",,,,,,,,16,0,0,12,1,29,23,53,0,5,6,5,0,3,227,0,12,20,0,2,55,7,12,203,444,1248,345,610,1070
"Finland",174,"fish_oil","Fish liver oils, nei",,,,,,,,,,,,,70,0,11,1,6,3,13,101,24,22,11,0,0,0,0,8,10,50,70,117,138,243,250,337
"Finland",174,"fish_oil","Halibuts, liver oils",,,,,,,,,,,,,,,,,,,,,22,0,0,0,0,28,0,0,0,0,0,0,0,0,0,3
"Finland",174,"fish_oil","Z_TOTAL",,,,,,,,16,0,0,12,1,99,23,64,1,11,9,18,101,49,249,11,12,20,28,2,63,17,62,273,561,1386,588,860,1410
"Finland",174,"ornamentals","Ornamental fish nei",,,,,,,,,,,,,,,,,,,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Finland",174,"ornamentals","Z_TOTAL",,,,,,,,,,,,,,,,,,,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Finland",174,"seaweeds","Agar agar nei",,,,,,,,,,,,,,,,,,,,,,,1,1,6,0,1,1,0,0,14,21,0,0,0,0
"Finland",174,"seaweeds","Other seaweeds and aquatic plants and products thereof",,,,,,,,,,,,,,,,,,,,5,119,191,30,25,30,11,18,41,7,12,9,18,19,24,16,3
"Finland",174,"seaweeds","Z_TOTAL",,,,,,,,,,,,,,,,,,,,5,119,191,31,26,36,11,19,42,7,12,23,39,19,24,16,3
"Finland",174,"shells","Miscellaneous corals and shells",,,,,,,,,,,,,,,,,,,,,,,,,3,0,1,1,0,0,0,0,0,0,0,0
"Finland",174,"shells","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,,,3,0,1,1,0,0,0,0,0,0,0,0
"Finland",174,"sponges","Natural sponges other than raw",,,,,,,,,,,,,,,,,,,,,,7,37,1,1,0,1,0,0,0,0,0,0,0,0,0
"Finland",174,"sponges","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,7,37,1,1,0,1,0,0,0,0,0,0,0,0,0
"France",179,"corals","Coral and the like",1544,1807,3046,3939,2103,413,452,608,864,686,1343,665,1233,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"France",179,"corals","Z_TOTAL",1544,1807,3046,3939,2103,413,452,608,864,686,1343,665,1233,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"France",179,"fish_oil","Fish body oils, nei",1692,2306,2388,3267,1990,1834,2359,2065,2444,3174,3005,3061,5772,4961,5300,4403,7055,9230,9800,11412,8603,10097,8999,7055,8020,9356,11579,14810,14961,14495,18893,25471,38716,19487,30775,37455
"France",179,"fish_oil","Fish liver oils, nei",219,240,138,174,365,250,304,495,406,335,762,992,1111,541,452,497,539,913,1308,908,946,826,730,764,497,299,625,855,679,639,561,703,716,923,1643,2069
"France",179,"fish_oil","Halibuts, liver oils",,,,,,,,,,,,,,,,,,,,,4,24,12,3,1,2,4,8,29,24,18,11,25,53,19,28
"France",179,"fish_oil","Z_TOTAL",1911,2546,2526,3441,2355,2084,2663,2560,2850,3509,3767,4053,6883,5502,5752,4900,7594,10143,11108,12320,9553,10947,9741,7822,8518,9657,12208,15673,15669,15158,19472,26185,39457,20463,32437,39552
"France",179,"ornamentals","Ornamental fish nei",,,,,,,,,,,17,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"France",179,"ornamentals","Ornamental saltwater fish",,,,,,,,,,,,,14,12,21,9,62,1577,1568,208,976,855,2045,1312,1645,2498,2012,2207,3016,3045,2853,6959,8629,2635,6114,1391
"France",179,"ornamentals","Z_TOTAL",,,,,,,,,,,17,127,14,12,21,9,62,1577,1568,208,976,855,2045,1312,1645,2498,2012,2207,3016,3045,2853,6959,8629,2635,6114,1391
"France",179,"seaweeds","Agar agar nei",720,822,674,755,1032,1123,1107,1000,1004,1519,1130,1526,2901,2251,0,0,0,0,1935,1724,1891,1805,4281,2177,1826,1237,1410,1318,1550,1705,2313,2977,2643,4004,4591,5534
"France",179,"seaweeds","Other seaweeds and aquatic plants and products thereof",45949,48404,463,1040,72811,10317,10867,9706,8928,667,983,1234,1934,1608,1952,3502,4051,3616,3897,2609,5730,4537,5392,5952,6768,6877,9173,10932,9133,8714,10540,13599,13376,11135,11925,12502
"France",179,"seaweeds","Z_TOTAL",46669,49226,1137,1795,73843,11440,11974,10706,9932,2186,2113,2760,4835,3859,1952,3502,4051,3616,5832,4333,7621,6342,9673,8129,8594,8114,10583,12250,10683,10419,12853,16576,16019,15139,16516,18036
"France",179,"shells","Miscellaneous corals and shells",,,,,,,,,,,,,,,2331,2322,2310,2273,1552,1439,1166,1156,924,1388,985,1072,991,1267,1243,1847,2055,2013,2334,1905,2489,1816
"France",179,"shells","Shells nei",5532,7090,9942,8516,11134,1140,758,657,600,577,821,719,681,1404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"France",179,"shells","Z_TOTAL",5532,7090,9942,8516,11134,1140,758,657,600,577,821,719,681,1404,2331,2322,2310,2273,1552,1439,1166,1156,924,1388,985,1072,991,1267,1243,1847,2055,2013,2334,1905,2489,1816
"France",179,"sponges","Natural sponges other than raw",,,,,,,,,,,,,,,,,,,495,328,244,587,414,420,266,621,372,610,604,845,434,874,422,485,257,387
"France",179,"sponges","Natural sponges raw",1110,1348,1385,1657,2182,2137,2035,1952,1393,1839,2710,2243,2559,2545,3050,2193,1910,1366,866,841,982,1616,1260,1187,1180,1245,1107,1429,1526,1370,1661,1901,1710,1567,1177,1014
"France",179,"sponges","Z_TOTAL",1110,1348,1385,1657,2182,2137,2035,1952,1393,1839,2710,2243,2559,2545,3050,2193,1910,1366,1361,1169,1226,2203,1674,1607,1446,1866,1479,2039,2130,2215,2095,2775,2132,2052,1434,1401
"French Guiana",169,"ornamentals","Ornamental fish nei",,,,,,,,,,,,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"French Guiana",169,"ornamentals","Z_TOTAL",,,,,,,,,,,,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"French Polynesia",147,"corals","Coral and the like",,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0
"French Polynesia",147,"corals","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0
"French Polynesia",147,"ornamentals","Ornamental fish nei",2,6,6,2,2,2,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,29,72,111,194,248,249,198,856,180,147,177,110,104,75
"French Polynesia",147,"ornamentals","Z_TOTAL",2,6,6,2,2,2,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,29,72,111,194,248,249,198,856,180,147,177,110,104,75
"French Polynesia",147,"seaweeds","Other seaweeds and aquatic plants and products thereof",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,2,2
"French Polynesia",147,"seaweeds","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,2,2
"French Polynesia",147,"shells","Shells nei",,,,,,,,,,,,,,,,,,,,,,3134,1415,1962,1505,1217,1602,2660,2490,4145,5668,4229,5623,2502,2830,3122
"French Polynesia",147,"shells","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,3134,1415,1962,1505,1217,1602,2660,2490,4145,5668,4229,5623,2502,2830,3122
"French Polynesia",147,"sponges","Natural sponges raw",,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0
"French Polynesia",147,"sponges","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0
"Gabon",198,"ornamentals","Ornamental fish nei",,,,,,,,,,,,,,,,,,,1,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gabon",198,"ornamentals","Z_TOTAL",,,,,,,,,,,,,,,,,,,1,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gambia",65,"ornamentals","Ornamental fish nei",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,4
"Gambia",65,"ornamentals","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,4
"Gambia",65,"shells","Miscellaneous corals and shells",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
"Gambia",65,"shells","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
"Gambia",65,"sponges","Natural sponges nei",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0
"Gambia",65,"sponges","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0
"Georgia",74,"fish_oil","Fish body oils, nei",,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,153,0,300,470,0,1125,1070
"Georgia",74,"fish_oil","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,153,0,300,470,0,1125,1070
"Georgia",74,"ornamentals","Ornamental fish nei",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,0
"Georgia",74,"ornamentals","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,0
"Georgia",74,"seaweeds","Agar agar nei",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,6,0
"Georgia",74,"seaweeds","Other seaweeds and aquatic plants and products thereof",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0
"Georgia",74,"seaweeds","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,6,0
"Germany",176,"fish_oil","Fish body oils, nei",2204,2143,3013,1788,1745,2068,1745,1323,1284,900,1005,1512,3505,3733,2258,3015,3632,2006,2254,7419,2958,3241,7046,4320,3490,4986,6244,7594,9407,10899,18442,26053,28339,20335,23340,31424
"Germany",176,"fish_oil","Fish liver oils, nei",548,375,228,415,442,285,171,100,82,74,91,64,609,471,926,543,502,341,396,431,604,437,466,172,232,341,863,1208,1563,969,1326,1593,1740,1771,1985,2446
"Germany",176,"fish_oil","Halibuts, liver oils",,,,,,,,,,,,,,,,,,,,31,0,6,21,15,18,4,5,104,83,47,82,0,31,0,34,49
"Germany",176,"fish_oil","Z_TOTAL",2752,2518,3241,2203,2187,2353,1916,1423,1366,974,1096,1576,4114,4204,3184,3558,4134,2347,2650,7881,3562,3684,7533,4507,3740,5331,7112,8906,11053,11915,19850,27646,30110,22106,25359,33919
"Germany",176,"ornamentals","Ornamental saltwater fish",,,,,,,,,,,,,70,31,27,195,69,92,36,287,22,26,47,265,794,566,246,425,714,630,483,629,706,646,543,498
"Germany",176,"ornamentals","Z_TOTAL",,,,,,,,,,,,,70,31,27,195,69,92,36,287,22,26,47,265,794,566,246,425,714,630,483,629,706,646,543,498
"Germany",176,"seaweeds","Agar agar nei",496,468,675,933,1015,632,605,1070,1746,1141,1406,2399,2197,3047,0,0,0,0,3966,3880,5164,5852,5315,5291,5536,5651,8473,8384,8993,9412,11796,8584,12852,9627,14175,14635
"Germany",176,"seaweeds","Other seaweeds and aquatic plants and products thereof",,,,,,,,,,,,,271,179,171,181,140,251,592,613,1105,511,646,653,643,705,766,1077,1486,2224,2574,2578,3422,1416,2440,3812
"Germany",176,"seaweeds","Z_TOTAL",496,468,675,933,1015,632,605,1070,1746,1141,1406,2399,2468,3226,171,181,140,251,4558,4493,6269,6363,5961,5944,6179,6356,9239,9461,10479,11636,14370,11162,16274,11043,16615,18447
"Germany",176,"shells","Miscellaneous corals and shells",,,,,,,,,,,,,,,1221,1383,1982,1557,1764,1452,1101,810,823,566,663,426,445,468,737,446,512,434,876,627,661,902
"Germany",176,"shells","Shells nei",302,451,512,459,444,376,405,274,318,264,623,593,665,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Germany",176,"shells","Z_TOTAL",302,451,512,459,444,376,405,274,318,264,623,593,665,725,1221,1383,1982,1557,1764,1452,1101,810,823,566,663,426,445,468,737,446,512,434,876,627,661,902
"Germany",176,"sponges","Natural sponges other than raw",,,,,,,,,,,,,,,,,,,420,484,474,442,457,426,369,444,511,462,552,405,816,785,967,479,506,580
"Germany",176,"sponges","Natural sponges raw",82,127,144,132,189,142,157,158,200,251,447,363,698,586,581,531,816,775,183,241,70,134,127,61,29,21,86,24,42,47,46,30,44,114,153,72
"Germany",176,"sponges","Z_TOTAL",82,127,144,132,189,142,157,158,200,251,447,363,698,586,581,531,816,775,603,725,544,576,584,487,398,465,597,486,594,452,862,815,1011,593,659,652
"Ghana",106,"fish_oil","Fish body oils, nei",,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,21,0,121
"Ghana",106,"fish_oil","Fish liver oils, nei",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,49,68,22
"Ghana",106,"fish_oil","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,23,70,68,143
"Ghana",106,"ornamentals","Ornamental fish nei",,,,,,,,,,,1,3,2,2,1,1,1,26,0,2,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
"Ghana",106,"ornamentals","Z_TOTAL",,,,,,,,,,,1,3,2,2,1,1,1,26,0,2,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
"Ghana",106,"seaweeds","Other seaweeds and aquatic plants and products thereof",,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ghana",106,"seaweeds","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ghana",106,"shells","Miscellaneous corals and shells",,,,,,,,,,,,,,,,,,,,,2,3,0,1,1,0,0,0,0,0,0,0,1,1,4,0
"Ghana",106,"shells","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,2,3,0,1,1,0,0,0,0,0,0,0,1,1,4,0
"Ghana",106,"sponges","Natural sponges nei",,,,,,,,,,,,,,,,,,,,,,,,,,36,0,0,0,0,0,1,0,0,0,0
"Ghana",106,"sponges","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,,,,36,0,0,0,0,0,1,0,0,0,0
"Greece",80,"fish_oil","Fish body oils, nei",,,,,,,,,,,,,,,,,,0,0,0,0,0,40,0,0,106,0,15,39,0,4,8,0,0,146,1
"Greece",80,"fish_oil","Fish liver oils, nei",,,,,,,,,,,,,,,,,,,,,19,0,0,0,0,0,0,0,0,0,0,0,4,0,0,80
"Greece",80,"fish_oil","Z_TOTAL",,,,,,,,,,,,,,,,,,0,0,0,19,0,40,0,0,106,0,15,39,0,4,8,4,0,146,81
"Greece",80,"ornamentals","Ornamental saltwater fish",,,,,,,,,,,,,,,,1,0,177,24,0,76,354,1279,2018,370,382,978,150,388,346,1264,962,1102,733,2595,149
"Greece",80,"ornamentals","Z_TOTAL",,,,,,,,,,,,,,,,1,0,177,24,0,76,354,1279,2018,370,382,978,150,388,346,1264,962,1102,733,2595,149
"Greece",80,"seaweeds","Agar agar nei",,,,,,,,,,,,4,2,6,0,0,0,0,132,1,0,0,0,0,0,0,1,1,0,0,0,4,0,1,1,1
"Greece",80,"seaweeds","Other seaweeds and aquatic plants and products thereof",,,,,,,,,,,,,18,19,0,0,0,0,0,0,0,0,0,6,4,14,2,6,10,31,83,4,19,6,98,246
"Greece",80,"seaweeds","Z_TOTAL",,,,,,,,,,,,4,20,25,0,0,0,0,132,1,0,0,0,6,4,14,3,7,10,31,83,8,19,7,99,247
"Greece",80,"shells","Miscellaneous corals and shells",,,,,,,,,,,,,,,2593,2779,3364,2633,2130,1894,1827,1367,1276,1134,930,626,412,296,165,669,378,413,1252,666,1368,654
"Greece",80,"shells","Shells nei",257,483,568,375,590,687,615,363,953,893,1918,3283,2105,3554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Greece",80,"shells","Z_TOTAL",257,483,568,375,590,687,615,363,953,893,1918,3283,2105,3554,2593,2779,3364,2633,2130,1894,1827,1367,1276,1134,930,626,412,296,165,669,378,413,1252,666,1368,654
"Greece",80,"sponges","Natural sponges other than raw",,,,,,,,,,,,,,,,,,,1854,1827,1328,1526,1175,1743,1174,834,677,1024,786,1377,2058,1653,952,1173,779,826
"Greece",80,"sponges","Natural sponges raw",2885,2970,3563,3675,3756,2694,3307,2127,2190,2051,2190,2961,2184,3933,1875,2553,1731,1661,1175,140,43,240,220,141,391,423,198,262,706,831,168,503,269,195,443,564
"Greece",80,"sponges","Z_TOTAL",2885,2970,3563,3675,3756,2694,3307,2127,2190,2051,2190,2961,2184,3933,1875,2553,1731,1661,3029,1967,1371,1766,1395,1884,1565,1257,875,1286,1492,2208,2226,2156,1221,1368,1222,1390
"Greenland",145,"corals","Coral and the like",,,,,,,,,,,,,,,,,,,,0,0,0,0,0,226,0,0,0,0,0,38,0,0,0,0,0
"Greenland",145,"corals","Z_TOTAL",,,,,,,,,,,,,,,,,,,,0,0,0,0,0,226,0,0,0,0,0,38,0,0,0,0,0
"Greenland",145,"fish_oil","Fish body oils, nei",,,,,,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Greenland",145,"fish_oil","Fish liver oils, nei",2,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Greenland",145,"fish_oil","Herring oil",,,,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Greenland",145,"fish_oil","Z_TOTAL",2,0,0,27,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Greenland",145,"ornamentals","Ornamental fish nei",,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Greenland",145,"ornamentals","Z_TOTAL",,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Greenland",145,"seaweeds","Other seaweeds and aquatic plants and products thereof",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0
"Greenland",145,"seaweeds","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0
"Grenada",125,"seaweeds","Other seaweeds and aquatic plants and products thereof",,,,,,,,,,,,,,,,,,,,,,,4,1,0,0,0,0,0,0,0,0,0,0,0,0
"Grenada",125,"seaweeds","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,4,1,0,0,0,0,0,0,0,0,0,0,0,0
"Guadeloupe and Martinique",140,"ornamentals","Ornamental fish nei",,,,,,,,,,,,,43,66,63,65,54,52,63,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
