"rgn_name","rgn_id","product","year","tonnes_eez2013","tonnes_2013a","tonnes_dif"
"Namibia",101,"ornamentals",2008,0,0.1,-0.1
"Namibia",101,"seaweeds",2002,266,266.1,-0.100000000000023
"Namibia",101,"seaweeds",2009,152,38,114
"Namibia",101,"shells",2002,0,0.1,-0.1
"Namibia",101,"shells",2003,0,0.1,-0.1
"Namibia",101,"shells",2004,0,0.1,-0.1
"Namibia",101,"shells",2005,0,0.1,-0.1
"Namibia",101,"shells",2006,0,0.1,-0.1
"Namibia",101,"shells",2007,0,0.1,-0.1
"Namibia",101,"shells",2009,0,0.1,-0.1
"Namibia",101,"sponges",2002,0,0.1,-0.1
"Namibia",101,"sponges",2004,0,0.1,-0.1
"Namibia",101,"sponges",2006,0,0.1,-0.1
"South Africa",102,"corals",2002,20,0,20
"South Africa",102,"corals",2003,51,0,51
"South Africa",102,"corals",2004,63,0,63
"South Africa",102,"corals",2005,51,0,51
"South Africa",102,"corals",2006,42,0.1,41.9
"South Africa",102,"corals",2007,21,0,21
"South Africa",102,"corals",2008,14,0,14
"South Africa",102,"corals",2009,8,0,8
"South Africa",102,"seaweeds",2002,1050,1050.1,-0.0999999999999091
"South Africa",102,"seaweeds",2003,1406,1406.1,-0.0999999999999091
"South Africa",102,"seaweeds",2004,871,871.1,-0.100000000000023
"South Africa",102,"seaweeds",2007,679,679.1,-0.100000000000023
"South Africa",102,"shells",2002,138,0,138
"South Africa",102,"shells",2003,72,0,72
"South Africa",102,"shells",2004,60,0,60
"South Africa",102,"shells",2005,51,0,51
"South Africa",102,"shells",2006,99,0,99
"South Africa",102,"shells",2007,79,0,79
"South Africa",102,"shells",2008,52,52.1,-0.100000000000001
"South Africa",102,"shells",2009,40,40.1,-0.100000000000001
"Equatorial Guinea",104,"ornamentals",2008,0,0.1,-0.1
"Equatorial Guinea",104,"ornamentals",2009,0,0.1,-0.1
"Ghana",106,"ornamentals",2002,0,4,-4
"Ghana",106,"ornamentals",2003,0,8,-8
"Ghana",106,"ornamentals",2006,0,2,-2
"Ghana",106,"ornamentals",2008,1,0,1
"Ghana",106,"sponges",2003,0,0.1,-0.1
"Ghana",106,"sponges",2005,0,0.1,-0.1
"Ghana",106,"sponges",2006,0,0.1,-0.1
"Ghana",106,"sponges",2007,0,0.1,-0.1
"Ghana",106,"sponges",2008,0,0.1,-0.1
"Cuba",112,"ornamentals",2002,14,0,14
"Cuba",112,"ornamentals",2003,14,0,14
"Cuba",112,"ornamentals",2004,14,0,14
"Cuba",112,"ornamentals",2005,12,0,12
"Cuba",112,"ornamentals",2006,19,0,19
"Cuba",112,"ornamentals",2007,20,0,20
"Cuba",112,"ornamentals",2008,10,0,10
"Cuba",112,"ornamentals",2009,11,3.1,7.9
"Cuba",112,"seaweeds",2008,0,0.1,-0.1
"Cuba",112,"seaweeds",2009,3,0.1,2.9
"Cuba",112,"shells",2003,0,0.1,-0.1
"Cuba",112,"shells",2009,0,0.1,-0.1
"Cuba",112,"sponges",2002,45,0,45
"Cuba",112,"sponges",2003,46,0,46
"Cuba",112,"sponges",2004,38,0,38
"Cuba",112,"sponges",2005,28,0,28
"Cuba",112,"sponges",2006,36,0,36
"Cuba",112,"sponges",2007,29,0,29
"Cuba",112,"sponges",2009,0,30,-30
"Cayman Islands",113,"corals",2007,0,0.1,-0.1
"Haiti",114,"corals",2002,320,1412,-1092
"Haiti",114,"corals",2003,266,941,-675
"Haiti",114,"corals",2004,215,782,-567
"Haiti",114,"corals",2005,145,707,-562
"Haiti",114,"corals",2006,158,1676,-1518
"Haiti",114,"corals",2007,113,616,-503
"Haiti",114,"corals",2008,78,446,-368
"Haiti",114,"corals",2009,40,294,-254
"Haiti",114,"ornamentals",2002,220,0,220
"Haiti",114,"ornamentals",2003,160,0,160
"Haiti",114,"ornamentals",2004,240,2,238
"Haiti",114,"ornamentals",2005,150,5,145
"Haiti",114,"ornamentals",2006,134,0,134
"Haiti",114,"ornamentals",2007,210,0,210
"Haiti",114,"ornamentals",2008,280,0,280
"Haiti",114,"ornamentals",2009,360,0,360
"Haiti",114,"shells",2003,1,0,1
"Haiti",114,"shells",2004,24,0,24
"Dominican Republic",115,"corals",2002,0,0.1,-0.1
"Dominican Republic",115,"corals",2004,0,0.1,-0.1
"Dominican Republic",115,"corals",2007,0,0.1,-0.1
"Dominican Republic",115,"corals",2008,0,0.1,-0.1
"Dominican Republic",115,"corals",2009,0,0.1,-0.1
"Dominican Republic",115,"fish_oil",2003,0,0.2,-0.2
"Dominican Republic",115,"fish_oil",2005,4,0.1,3.9
"Dominican Republic",115,"fish_oil",2006,0,0.1,-0.1
"Dominican Republic",115,"fish_oil",2009,0,0.1,-0.1
"Dominican Republic",115,"seaweeds",2005,25,0.1,24.9
"Dominican Republic",115,"seaweeds",2007,0,0.2,-0.2
"Dominican Republic",115,"seaweeds",2009,0,0.1,-0.1
"Saint Lucia",122,"ornamentals",2002,0,0.1,-0.1
"Saint Lucia",122,"seaweeds",2005,0,0.1,-0.1
"Saint Lucia",122,"seaweeds",2007,0,0.1,-0.1
"Saint Lucia",122,"seaweeds",2008,0,0.1,-0.1
"Dominica",123,"seaweeds",2003,0,0.1,-0.1
"Dominica",123,"seaweeds",2004,0,0.1,-0.1
"Dominica",123,"seaweeds",2005,0,0.1,-0.1
"Dominica",123,"shells",2006,0,0.1,-0.1
"Barbados",124,"fish_oil",2003,0,0.1,-0.1
"Barbados",124,"fish_oil",2005,0,0.1,-0.1
"Barbados",124,"fish_oil",2006,0,0.1,-0.1
"Barbados",124,"fish_oil",2007,0,0.1,-0.1
"Barbados",124,"seaweeds",2006,0,0.1,-0.1
"Barbados",124,"shells",2008,0,0.1,-0.1
"Trinidad and Tobago",126,"fish_oil",2007,0,0.1,-0.1
"Trinidad and Tobago",126,"seaweeds",2004,0,0.1,-0.1
"Trinidad and Tobago",126,"seaweeds",2005,0,0.1,-0.1
"Trinidad and Tobago",126,"seaweeds",2006,0,0.1,-0.1
"Trinidad and Tobago",126,"seaweeds",2007,0,0.1,-0.1
"Trinidad and Tobago",126,"seaweeds",2009,0,0.1,-0.1
"Trinidad and Tobago",126,"shells",2004,0,0.1,-0.1
"Trinidad and Tobago",126,"shells",2005,0,0.1,-0.1
"Trinidad and Tobago",126,"shells",2006,0,0.1,-0.1
"Trinidad and Tobago",126,"shells",2007,0,0.1,-0.1
"Trinidad and Tobago",126,"shells",2008,0,0.1,-0.1
"Trinidad and Tobago",126,"shells",2009,0,0.1,-0.1
"Saint Vincent and the Grenadines",127,"corals",2009,0,12,-12
"Saint Vincent and the Grenadines",127,"fish_oil",2002,1,0,1
"Saint Vincent and the Grenadines",127,"fish_oil",2003,1,0,1
"Saint Vincent and the Grenadines",127,"fish_oil",2004,0,0.2,-0.2
"Saint Vincent and the Grenadines",127,"fish_oil",2005,1,0,1
"Saint Vincent and the Grenadines",127,"fish_oil",2006,0,0.1,-0.1
"Saint Vincent and the Grenadines",127,"fish_oil",2008,0,0.1,-0.1
"Panama",129,"shells",2005,32,0,32
"Costa Rica",130,"fish_oil",2003,0,0.1,-0.1
"Costa Rica",130,"fish_oil",2005,0,0.1,-0.1
"Costa Rica",130,"seaweeds",2002,1,0,1
"Costa Rica",130,"seaweeds",2003,0,0.1,-0.1
"Nicaragua",131,"corals",2002,0,1414,-1414
"Nicaragua",131,"corals",2003,0,1308,-1308
"Nicaragua",131,"corals",2004,0,1224,-1224
"Nicaragua",131,"corals",2005,18,712,-694
"Nicaragua",131,"corals",2006,70,809,-739
"Nicaragua",131,"corals",2007,45,857,-812
"Nicaragua",131,"corals",2008,0,887,-887
"Nicaragua",131,"corals",2009,2,854,-852
"Colombia",132,"corals",2002,0,0.1,-0.1
"Colombia",132,"corals",2006,0,0.1,-0.1
"Colombia",132,"corals",2007,0,0.1,-0.1
"Colombia",132,"corals",2009,0,0.1,-0.1
"Colombia",132,"fish_oil",2003,2,2.1,-0.1
"Colombia",132,"fish_oil",2007,20,20.1,-0.100000000000001
"Colombia",132,"fish_oil",2008,31,31.1,-0.100000000000001
"Colombia",132,"fish_oil",2009,128,128.1,-0.0999999999999943
"Colombia",132,"seaweeds",2002,0,0.1,-0.1
"Colombia",132,"seaweeds",2003,0,0.1,-0.1
"Colombia",132,"seaweeds",2004,0,0.1,-0.1
"Colombia",132,"seaweeds",2006,0,0.1,-0.1
"Colombia",132,"seaweeds",2009,0,0.1,-0.1
"Honduras",133,"corals",2002,0,1026,-1026
"Honduras",133,"corals",2003,0,1412,-1412
"Honduras",133,"corals",2004,0,1695,-1695
"Honduras",133,"corals",2005,0,1852,-1852
"Honduras",133,"corals",2006,0,1837,-1837
"Honduras",133,"corals",2007,0,1814,-1814
"Honduras",133,"corals",2008,0,1244,-1244
"Honduras",133,"corals",2009,0,782,-782
"Honduras",133,"ornamentals",2002,0,15,-15
"Honduras",133,"ornamentals",2003,0,0.1,-0.1
"Honduras",133,"ornamentals",2005,22,1,21
"Honduras",133,"ornamentals",2006,0,2,-2
"Honduras",133,"ornamentals",2009,0,3,-3
"El Salvador",134,"corals",2002,0,0.1,-0.1
"El Salvador",134,"corals",2003,0,0.1,-0.1
"El Salvador",134,"corals",2004,0,0.1,-0.1
"El Salvador",134,"corals",2005,0,0.1,-0.1
"El Salvador",134,"corals",2009,0,0.1,-0.1
"El Salvador",134,"ornamentals",2004,0,0.1,-0.1
"Mexico",135,"corals",2002,44,129,-85
"Mexico",135,"corals",2003,19,217,-198
"Mexico",135,"corals",2004,0,1162,-1162
"Mexico",135,"corals",2005,28,800,-772
"Mexico",135,"corals",2006,10,708,-698
"Mexico",135,"corals",2007,36,555,-519
"Mexico",135,"corals",2008,1,1401,-1400
"Mexico",135,"corals",2009,0,1768,-1768
"Mexico",135,"fish_oil",2003,2178,2178.1,-0.0999999999999091
"Mexico",135,"fish_oil",2005,717,717.1,-0.100000000000023
"Mexico",135,"fish_oil",2007,5807,5806.1,0.899999999999636
"Mexico",135,"shells",2005,1492,1346,146
"Mexico",135,"shells",2006,1417,2005,-588
"Mexico",135,"shells",2007,839,1860,-1021
"Mexico",135,"sponges",2002,0,0.1,-0.1
"Mexico",135,"sponges",2003,0,0.1,-0.1
"Mexico",135,"sponges",2004,0,0.1,-0.1
"Mexico",135,"sponges",2009,0,0.1,-0.1
"Guatemala",136,"fish_oil",2005,0,0.1,-0.1
"Guatemala",136,"fish_oil",2006,0,0.1,-0.1
"Guatemala",136,"ornamentals",2007,3,0,3
"Guatemala",136,"ornamentals",2008,2,0,2
"Guatemala",136,"ornamentals",2009,1,0,1
"Guatemala",136,"seaweeds",2004,0,0.1,-0.1
"Guatemala",136,"seaweeds",2005,0,0.1,-0.1
"Guatemala",136,"seaweeds",2006,1,1.1,-0.1
"Guatemala",136,"seaweeds",2007,0,0.1,-0.1
"Guatemala",136,"seaweeds",2008,0,0.1,-0.1
"Guatemala",136,"seaweeds",2009,0,0.1,-0.1
"Guatemala",136,"sponges",2003,0,0.1,-0.1
"Guatemala",136,"sponges",2006,0,0.1,-0.1
"Ecuador",137,"corals",2005,0,0.1,-0.1
"Ecuador",137,"corals",2006,0,0.1,-0.1
"Ecuador",137,"fish_oil",2002,579,579.1,-0.100000000000023
"Ecuador",137,"seaweeds",2002,5,0,5
"Ecuador",137,"seaweeds",2003,7,0,7
"Ecuador",137,"seaweeds",2004,6,6.1,-0.0999999999999996
"Ecuador",137,"seaweeds",2006,14,14.1,-0.0999999999999996
"Peru",138,"corals",2002,34,0,34
"Peru",138,"corals",2005,5,0,5
"Peru",138,"corals",2006,3,6,-3
"Peru",138,"corals",2007,6,0,6
"Peru",138,"corals",2008,16,0,16
"Peru",138,"corals",2009,11,0,11
"Peru",138,"seaweeds",2008,21835,21835.1,-0.0999999999985448
"Peru",138,"seaweeds",2009,12327,12327.1,-0.100000000000364
"Peru",138,"sponges",2006,0,0.1,-0.1
"Venezuela",139,"corals",2002,14,0,14
"Venezuela",139,"corals",2005,0,118,-118
"Venezuela",139,"corals",2006,0,121,-121
"Venezuela",139,"corals",2007,0,248,-248
"Venezuela",139,"corals",2008,0,414,-414
"Venezuela",139,"corals",2009,0,372,-372
"Venezuela",139,"fish_oil",2002,1,0,1
"Venezuela",139,"fish_oil",2003,1,0,1
"Venezuela",139,"fish_oil",2004,1,0,1
"Venezuela",139,"fish_oil",2007,0,0.1,-0.1
"Venezuela",139,"fish_oil",2008,0,0.1,-0.1
"Venezuela",139,"ornamentals",2007,0,0.1,-0.1
"Venezuela",139,"sponges",2005,0,0.1,-0.1
"Venezuela",139,"sponges",2006,0,0.1,-0.1
"Guadeloupe and Martinique",140,"ornamentals",2005,0,0.1,-0.1
"Guadeloupe and Martinique",140,"ornamentals",2009,0,23,-23
"Faeroe Islands",141,"fish_oil",2007,2524,0,2524
"Faeroe Islands",141,"shells",2006,0,0.1,-0.1
"Iceland",143,"corals",2002,1,4,-3
"Iceland",143,"corals",2003,15,0,15
"Iceland",143,"corals",2004,3,0,3
"Iceland",143,"corals",2005,39,0.1,38.9
"Iceland",143,"corals",2006,9,3,6
"Iceland",143,"corals",2007,3,0.1,2.9
"Iceland",143,"corals",2009,0,0.1,-0.1
"Iceland",143,"sponges",2006,0,0.1,-0.1
"Greenland",145,"corals",2006,72,0,72
"Greenland",145,"ornamentals",2002,0,3,-3
"Greenland",145,"ornamentals",2003,0,2,-2
"Greenland",145,"ornamentals",2004,0,4,-4
"Greenland",145,"ornamentals",2005,0,5,-5
"Greenland",145,"ornamentals",2006,0,54,-54
"Greenland",145,"ornamentals",2007,0,35,-35
"Greenland",145,"ornamentals",2008,0,47,-47
"Greenland",145,"ornamentals",2009,0,48,-48
"French Polynesia",147,"ornamentals",2002,48,0,48
"French Polynesia",147,"ornamentals",2003,56,0,56
"French Polynesia",147,"ornamentals",2004,53,1,52
"French Polynesia",147,"ornamentals",2005,47,2,45
"French Polynesia",147,"ornamentals",2006,37,0,37
"French Polynesia",147,"ornamentals",2007,27,0,27
"French Polynesia",147,"ornamentals",2008,35,0,35
"French Polynesia",147,"ornamentals",2009,27,0,27
"French Polynesia",147,"seaweeds",2007,0,0.1,-0.1
"French Polynesia",147,"seaweeds",2008,0,0.1,-0.1
"French Polynesia",147,"seaweeds",2009,0,0.1,-0.1
"Samoa",152,"corals",2002,0,6,-6
"Samoa",152,"corals",2003,0,16,-16
"Samoa",152,"corals",2004,0,90,-90
"Samoa",152,"corals",2005,0,5,-5
"Samoa",152,"corals",2006,0,1,-1
"Samoa",152,"corals",2007,0,2,-2
"Samoa",152,"corals",2009,0,1,-1
"Samoa",152,"ornamentals",2008,0,0.1,-0.1
"Samoa",152,"shells",2007,0,0.1,-0.1
"Samoa",152,"shells",2008,0,0.1,-0.1
"Cook Islands",153,"ornamentals",2002,12,0,12
"Cook Islands",153,"ornamentals",2003,19,0,19
"Cook Islands",153,"ornamentals",2004,9,0,9
"Cook Islands",153,"ornamentals",2005,5,0,5
"Cook Islands",153,"ornamentals",2006,3,0,3
"Cook Islands",153,"ornamentals",2008,11,0,11
"Cook Islands",153,"ornamentals",2009,7,0,7
"Cook Islands",153,"shells",2006,0,0.1,-0.1
"Cook Islands",153,"shells",2009,20,0,20
"Tonga",155,"shells",2002,0,0.1,-0.1
"Tonga",155,"shells",2006,0,0.1,-0.1
"Tonga",155,"shells",2008,0,0.1,-0.1
"Tonga",155,"shells",2009,0,0.1,-0.1
"New Zealand",162,"ornamentals",2002,0,0.1,-0.1
"New Zealand",162,"ornamentals",2003,0,0.1,-0.1
"New Zealand",162,"seaweeds",2002,8,0,8
"New Zealand",162,"seaweeds",2003,8,0,8
"New Zealand",162,"seaweeds",2004,12,0,12
"New Zealand",162,"seaweeds",2005,3,0,3
"New Zealand",162,"seaweeds",2006,8,0,8
"New Zealand",162,"seaweeds",2007,3,0,3
"New Zealand",162,"seaweeds",2008,9,0,9
"New Zealand",162,"seaweeds",2009,6,0,6
"United States",163,"corals",2002,26997,0,26997
"United States",163,"corals",2003,17008,14,16994
"United States",163,"corals",2004,12639,51,12588
"United States",163,"corals",2005,13517,35,13482
"United States",163,"corals",2006,12008,56,11952
"United States",163,"corals",2007,11091,6,11085
"United States",163,"corals",2008,7635,36,7599
"United States",163,"corals",2009,7085,16,7069
"Belize",164,"shells",2006,0,0.1,-0.1
"Belize",164,"shells",2009,0,0.1,-0.1
"Jamaica",166,"corals",2002,0,324,-324
"Jamaica",166,"corals",2003,0,683,-683
"Jamaica",166,"corals",2004,0,591,-591
"Jamaica",166,"corals",2005,0,557,-557
"Jamaica",166,"corals",2008,0,497,-497
"Jamaica",166,"corals",2009,0,17,-17
"Jamaica",166,"ornamentals",2002,2,0,2
"Jamaica",166,"ornamentals",2003,2,0,2
"Jamaica",166,"ornamentals",2006,3,0,3
"Jamaica",166,"seaweeds",2002,0,0.1,-0.1
"Guyana",167,"ornamentals",2002,60,0,60
"Guyana",167,"ornamentals",2003,68,0,68
"Guyana",167,"ornamentals",2004,86,2,84
"Guyana",167,"ornamentals",2005,23,1,22
"Guyana",167,"ornamentals",2006,61,1,60
"Guyana",167,"ornamentals",2007,103,0,103
"Guyana",167,"ornamentals",2008,28,3,25
"Guyana",167,"ornamentals",2009,21,1,20
"Guyana",167,"shells",2004,0,0.1,-0.1
"Guyana",167,"shells",2006,0,0.1,-0.1
"Suriname",168,"corals",2002,0,3950,-3950
"Suriname",168,"corals",2003,0,1200,-1200
"Suriname",168,"corals",2005,0,1300,-1300
"Suriname",168,"corals",2006,0,0.1,-0.1
"Suriname",168,"corals",2007,1,0,1
"Suriname",168,"corals",2008,1,2373,-2372
"Suriname",168,"corals",2009,0,1631,-1631
"Suriname",168,"ornamentals",2004,0,0.2,-0.2
"Suriname",168,"ornamentals",2005,0,0.1,-0.1
"Suriname",168,"ornamentals",2006,0,0.1,-0.1
"Suriname",168,"ornamentals",2008,0,0.1,-0.1
"Suriname",168,"ornamentals",2009,0,0.1,-0.1
"French Guiana",169,"ornamentals",2002,0,1,-1
"French Guiana",169,"ornamentals",2004,0,2,-2
"French Guiana",169,"ornamentals",2005,0,1,-1
"French Guiana",169,"ornamentals",2006,0,6,-6
"French Guiana",169,"ornamentals",2007,0,1,-1
"Brazil",171,"fish_oil",2002,0,0.2,-0.2
"Brazil",171,"fish_oil",2003,0,0.2,-0.2
"Brazil",171,"fish_oil",2004,4,4.1,-0.0999999999999996
"Brazil",171,"fish_oil",2006,0,0.2,-0.2
"Brazil",171,"fish_oil",2007,0,0.2,-0.2
"Brazil",171,"fish_oil",2008,0,0.1,-0.1
"Brazil",171,"fish_oil",2009,0,0.2,-0.2
"Brazil",171,"seaweeds",2005,126,126.1,-0.0999999999999943
"Brazil",171,"seaweeds",2006,47,47.1,-0.100000000000001
"Brazil",171,"seaweeds",2007,81,81.1,-0.0999999999999943
"Brazil",171,"seaweeds",2008,84,84.1,-0.0999999999999943
"Brazil",171,"seaweeds",2009,94,94.1,-0.0999999999999943
"Brazil",171,"sponges",2002,0,0.1,-0.1
"Brazil",171,"sponges",2003,0,0.1,-0.1
"Brazil",171,"sponges",2004,0,0.1,-0.1
"Brazil",171,"sponges",2005,0,0.1,-0.1
"Brazil",171,"sponges",2006,0,0.1,-0.1
"Argentina",172,"fish_oil",2002,1249,0,1249
"Argentina",172,"fish_oil",2003,1031,0,1031
"Argentina",172,"fish_oil",2004,1019,0,1019
"Argentina",172,"fish_oil",2007,959,959.2,-0.200000000000045
"Argentina",172,"fish_oil",2008,1543,1543.1,-0.0999999999999091
"Argentina",172,"seaweeds",2002,1,1.1,-0.1
"Argentina",172,"shells",2002,0,0.1,-0.1
"Uruguay",173,"seaweeds",2009,0,0.1,-0.1
"Finland",174,"fish_oil",2002,1,1.2,-0.2
"Finland",174,"fish_oil",2004,1,1.1,-0.1
"Finland",174,"fish_oil",2005,6,6.1,-0.0999999999999996
"Finland",174,"ornamentals",2002,0,14,-14
"Finland",174,"ornamentals",2003,0,2,-2
"Finland",174,"ornamentals",2004,0,2,-2
"Finland",174,"ornamentals",2005,0,1,-1
"Finland",174,"ornamentals",2006,0,2,-2
"Finland",174,"ornamentals",2007,0,3,-3
"Finland",174,"ornamentals",2008,0,1,-1
"Finland",174,"ornamentals",2009,0,9,-9
"Finland",174,"seaweeds",2002,0,0.2,-0.2
"Finland",174,"seaweeds",2003,1,1.1,-0.1
"Finland",174,"seaweeds",2004,0,0.2,-0.2
"Finland",174,"seaweeds",2005,0,0.1,-0.1
"Finland",174,"seaweeds",2006,1,1.1,-0.1
"Finland",174,"shells",2004,0,0.1,-0.1
"Finland",174,"shells",2005,0,0.1,-0.1
"Finland",174,"shells",2006,0,0.1,-0.1
"Finland",174,"shells",2009,0,0.1,-0.1
"Finland",174,"sponges",2002,0,0.1,-0.1
"Finland",174,"sponges",2003,0,0.1,-0.1
"Finland",174,"sponges",2004,0,0.1,-0.1
"Finland",174,"sponges",2005,0,0.1,-0.1
"Finland",174,"sponges",2006,0,0.1,-0.1
"Denmark",175,"fish_oil",2009,169286,169286.1,-0.100000000005821
"Denmark",175,"ornamentals",2007,0,0.1,-0.1
"Denmark",175,"ornamentals",2008,0,0.1,-0.1
"Denmark",175,"sponges",2005,0,0.2,-0.2
"Denmark",175,"sponges",2006,0,0.2,-0.2
"Denmark",175,"sponges",2007,10,0,10
"Germany",176,"fish_oil",2002,6820,6820.1,-0.100000000000364
"Germany",176,"ornamentals",2002,1,0,1
"Germany",176,"ornamentals",2003,2,12,-10
"Germany",176,"ornamentals",2004,3,21,-18
"Germany",176,"ornamentals",2005,3,9,-6
"Germany",176,"ornamentals",2006,3,16,-13
"Germany",176,"ornamentals",2007,5,10,-5
"Germany",176,"ornamentals",2008,5,15,-10
"Germany",176,"ornamentals",2009,2,16,-14
"Germany",176,"sponges",2002,7,7.1,-0.0999999999999996
"Germany",176,"sponges",2003,4,4.1,-0.0999999999999996
"Germany",176,"sponges",2004,3,3.1,-0.1
"Germany",176,"sponges",2005,1,1.1,-0.1
"Germany",176,"sponges",2006,17,17.1,-0.100000000000001
"Germany",176,"sponges",2007,3,3.1,-0.1
"Germany",176,"sponges",2008,12,12.1,-0.0999999999999996
"Germany",176,"sponges",2009,0,0.2,-0.2
"Netherlands",177,"sponges",2003,10,10.1,-0.0999999999999996
"Netherlands",177,"sponges",2004,28,28.1,-0.100000000000001
"Netherlands",177,"sponges",2005,11,11.1,-0.0999999999999996
"Netherlands",177,"sponges",2006,8,8.1,-0.0999999999999996
"Netherlands",177,"sponges",2007,6,6.1,-0.0999999999999996
"Netherlands",177,"sponges",2008,0,0.2,-0.2
"Netherlands",177,"sponges",2009,0,0.2,-0.2
"Poland",178,"fish_oil",2003,1,0,1
"Poland",178,"fish_oil",2004,17,0,17
"Poland",178,"fish_oil",2005,18,0,18
"Poland",178,"fish_oil",2006,225,0,225
"Poland",178,"fish_oil",2007,285,0,285
"Poland",178,"ornamentals",2002,0,0.1,-0.1
"Poland",178,"ornamentals",2006,0,0.1,-0.1
"Poland",178,"ornamentals",2008,0,0.1,-0.1
"Poland",178,"seaweeds",2009,5,5.1,-0.0999999999999996
"France",179,"fish_oil",2002,17953,17953.1,-0.0999999999985448
"France",179,"fish_oil",2003,18912,18912.1,-0.0999999999985448
"France",179,"fish_oil",2005,16648,16648.1,-0.0999999999985448
"France",179,"fish_oil",2007,20760,20760.1,-0.0999999999985448
"France",179,"ornamentals",2002,292,0,292
"France",179,"ornamentals",2003,385,0,385
"France",179,"ornamentals",2004,361,1,360
"France",179,"ornamentals",2005,212,0,212
"France",179,"ornamentals",2006,145,0,145
"France",179,"ornamentals",2007,128,0,128
"France",179,"ornamentals",2008,133,1,132
"France",179,"ornamentals",2009,82,4,78
"Ireland",181,"fish_oil",2009,15,15.1,-0.0999999999999996
"Ireland",181,"ornamentals",2003,6,0,6
"Ireland",181,"ornamentals",2004,12,0,12
"Ireland",181,"ornamentals",2006,2,0,2
"Ireland",181,"ornamentals",2007,11,0,11
"Ireland",181,"ornamentals",2008,89,0.1,88.9
"Ireland",181,"ornamentals",2009,168,0,168
"Ireland",181,"sponges",2002,3,0,3
"Ireland",181,"sponges",2003,8,0,8
"Ireland",181,"sponges",2004,53,0,53
"Spain",182,"corals",2002,0,0.1,-0.1
"Spain",182,"corals",2004,0,10,-10
"Spain",182,"corals",2008,0,0.1,-0.1
"Spain",182,"shells",2007,0,0.1,-0.1
"Spain",182,"sponges",2002,0,0.2,-0.2
"Spain",182,"sponges",2003,0,0.2,-0.2
"Spain",182,"sponges",2004,0,0.2,-0.2
"Spain",182,"sponges",2005,0,0.2,-0.2
"Spain",182,"sponges",2006,2,2.1,-0.1
"Spain",182,"sponges",2007,17850,17850.1,-0.0999999999985448
"Portugal",183,"ornamentals",2003,0,0.1,-0.1
"Portugal",183,"ornamentals",2004,0,0.1,-0.1
"Portugal",183,"shells",2007,0,0.1,-0.1
"Portugal",183,"shells",2008,0,0.1,-0.1
"Portugal",183,"shells",2009,0,0.1,-0.1
"Portugal",183,"sponges",2005,0,0.2,-0.2
"Portugal",183,"sponges",2006,0,0.2,-0.2
"Portugal",183,"sponges",2008,0,0.1,-0.1
"Portugal",183,"sponges",2009,0,0.2,-0.2
"Italy",184,"ornamentals",2002,165,0,165
"Italy",184,"ornamentals",2003,115,0,115
"Italy",184,"ornamentals",2004,120,0,120
"Italy",184,"ornamentals",2005,95,0,95
"Italy",184,"ornamentals",2006,109,0,109
"Italy",184,"ornamentals",2007,98,0,98
"Italy",184,"ornamentals",2008,210,0,210
"Italy",184,"ornamentals",2009,106,0,106
"Italy",184,"sponges",2009,64,64.1,-0.0999999999999943
"Montenegro",186,"corals",2002,0,1,-1
"Montenegro",186,"corals",2003,15,0.1,14.9
"Montenegro",186,"corals",2004,0,0.1,-0.1
"Montenegro",186,"corals",2005,0,2,-2
"Montenegro",186,"corals",2006,0,0.1,-0.1
"Montenegro",186,"corals",2007,0,1,-1
"Montenegro",186,"corals",2008,0,0.1,-0.1
"Montenegro",186,"corals",2009,0,4,-4
"Montenegro",186,"fish_oil",2004,0,0.2,-0.2
"Montenegro",186,"fish_oil",2005,0,0.1,-0.1
"Montenegro",186,"ornamentals",2003,0,0.1,-0.1
"Montenegro",186,"ornamentals",2005,0,0.1,-0.1
"Montenegro",186,"sponges",2002,0,0.1,-0.1
"Montenegro",186,"sponges",2003,0,0.1,-0.1
"Croatia",187,"fish_oil",2002,1,0,1
"Croatia",187,"fish_oil",2003,0,0.2,-0.2
"Croatia",187,"fish_oil",2004,15,15.1,-0.0999999999999996
"Croatia",187,"fish_oil",2005,0,0.2,-0.2
"Croatia",187,"fish_oil",2007,2,2.1,-0.1
"Croatia",187,"fish_oil",2008,9,9.1,-0.0999999999999996
"Croatia",187,"fish_oil",2009,4,4.1,-0.0999999999999996
"Croatia",187,"ornamentals",2009,0,0.1,-0.1
"Croatia",187,"seaweeds",2002,1,1.1,-0.1
"Croatia",187,"seaweeds",2003,1,1.1,-0.1
"Croatia",187,"seaweeds",2004,0,0.1,-0.1
"Croatia",187,"seaweeds",2005,0,0.2,-0.2
"Croatia",187,"seaweeds",2006,0,0.2,-0.2
"Croatia",187,"seaweeds",2007,0,0.2,-0.2
"Croatia",187,"seaweeds",2008,1,1.1,-0.1
"Croatia",187,"seaweeds",2009,0,0.2,-0.2
"Croatia",187,"sponges",2002,7,0,7
"Croatia",187,"sponges",2003,6,0,6
"Slovenia",188,"fish_oil",2003,1,0,1
"Slovenia",188,"fish_oil",2004,1,0,1
"Slovenia",188,"fish_oil",2005,3,3.1,-0.1
"Slovenia",188,"fish_oil",2006,1,1.1,-0.1
"Slovenia",188,"ornamentals",2002,1,0,1
"Slovenia",188,"ornamentals",2003,1,0,1
"Slovenia",188,"ornamentals",2009,0,0.1,-0.1
