"rgn_name","rgn_id","product","commodity","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011"
"Sierra Leone",96,"ornamentals","Z_TOTAL",,,,,,,,,,,,,,,,,,,,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Sierra Leone",96,"seaweeds","Other seaweeds and aquatic plants and products thereof",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0
"Sierra Leone",96,"seaweeds","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0
"Singapore",208,"corals","Coral and the like",,,,,,,,,,,,,,,1012,453,498,330,188,210,71,102,106,58,46,110,41,21,23,13,31,33,5,9,0,0
"Singapore",208,"corals","Z_TOTAL",,,,,,,,,,,,,,,1012,453,498,330,188,210,71,102,106,58,46,110,41,21,23,13,31,33,5,9,0,0
"Singapore",208,"fish_oil","Fish body oils, nei",,,,243,167,10,19,10,30,33,113,112,35,32,32,16,25,15,36,61,71,0,155,3,153,137,100,118,156,208,180,148,63,15,59,75
"Singapore",208,"fish_oil","Fish liver oils, nei",,,,25,26,36,65,124,216,82,30,11,15,72,23,83,53,47,56,37,31,38,43,57,28,120,15,18,20,7,27,10,8,33,44,4
"Singapore",208,"fish_oil","Z_TOTAL",,,,268,193,46,84,134,246,115,143,123,50,104,55,99,78,62,92,98,102,38,198,60,181,257,115,136,176,215,207,158,71,48,103,79
"Singapore",208,"ornamentals","Ornamental fish nei",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Singapore",208,"ornamentals","Ornamental saltwater fish",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Singapore",208,"ornamentals","Z_TOTAL",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Singapore",208,"seaweeds","Agar agar nei",,,,,,,,,,,,,,,,,,,126,126,114,32,49,42,42,25,36,62,78,30,49,48,67,58,28,43
"Singapore",208,"seaweeds","Other seaweeds and aquatic plants and products thereof",,,,,,,,,,,,,,,,,,,5864,262,494,331,538,634,267,198,208,172,246,282,431,400,396,292,329,178
"Singapore",208,"seaweeds","Z_TOTAL",,,,,,,,,,,,,,,,,,,5990,388,608,363,587,676,309,223,244,234,324,312,480,448,463,350,357,221
"Singapore",208,"shells","Miscellaneous corals and shells",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7
"Singapore",208,"shells","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7
"Singapore",208,"sponges","Natural sponges raw",,,,,,,,,,,,,,,,7,0,3,1,0,0,0,0,0,1,9,1,1,6,2,7,0,0,0,0,0
"Singapore",208,"sponges","Z_TOTAL",,,,,,,,,,,,,,,,7,0,3,1,0,0,0,0,0,1,9,1,1,6,2,7,0,0,0,0,0
"Sint Eustatius",249,"corals","Coral and the like",,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.5,0.25,0,0,0,0,0,0,0,0
"Sint Eustatius",249,"corals","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.5,0.25,0,0,0,0,0,0,0,0
"Sint Eustatius",249,"fish_oil","Fish body oils, nei",,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,26,0,0,0,0,0,0,0,0
"Sint Eustatius",249,"fish_oil","Fish liver oils, nei",,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.25,0,0,0,0,0,0,0
"Sint Eustatius",249,"fish_oil","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,26,84.25,0,0,0,0,0,0,0
"Sint Eustatius",249,"ornamentals","Ornamental fish nei",,,,,,,,,,,,,,,,,,,,,,0.75,0,0.5,0.5,0.25,0.5,0.5,0,1.5,2,2.25,0.5,0.5,0,0
"Sint Eustatius",249,"ornamentals","Ornamental saltwater fish",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0,0,0,0,0,0,0
"Sint Eustatius",249,"ornamentals","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,0.75,0,0.5,0.5,0.25,0.5,0.5,0.25,1.5,2,2.25,0.5,0.5,0,0
"Sint Eustatius",249,"seaweeds","Other seaweeds and aquatic plants and products thereof",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
"Sint Eustatius",249,"seaweeds","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
"Sint Eustatius",249,"shells","Miscellaneous corals and shells",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0,0,0,0,0
"Sint Eustatius",249,"shells","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0,0,0,0,0
"Sint Eustatius",249,"sponges","Natural sponges nei",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
"Sint Eustatius",249,"sponges","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
"Sint Maarten",220,"corals","Coral and the like",,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.5,0.25,0,0,0,0,0,0,0,0
"Sint Maarten",220,"corals","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.5,0.25,0,0,0,0,0,0,0,0
"Sint Maarten",220,"fish_oil","Fish body oils, nei",,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,26,0,0,0,0,0,0,0,0
"Sint Maarten",220,"fish_oil","Fish liver oils, nei",,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.25,0,0,0,0,0,0,0
"Sint Maarten",220,"fish_oil","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,26,84.25,0,0,0,0,0,0,0
"Sint Maarten",220,"ornamentals","Ornamental fish nei",,,,,,,,,,,,,,,,,,,,,,0.75,0,0.5,0.5,0.25,0.5,0.5,0,1.5,2,2.25,0.5,0.5,0,0
"Sint Maarten",220,"ornamentals","Ornamental saltwater fish",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0,0,0,0,0,0,0
"Sint Maarten",220,"ornamentals","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,0.75,0,0.5,0.5,0.25,0.5,0.5,0.25,1.5,2,2.25,0.5,0.5,0,0
"Sint Maarten",220,"seaweeds","Other seaweeds and aquatic plants and products thereof",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
"Sint Maarten",220,"seaweeds","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
"Sint Maarten",220,"shells","Miscellaneous corals and shells",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0,0,0,0,0
"Sint Maarten",220,"shells","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0,0,0,0,0
"Sint Maarten",220,"sponges","Natural sponges nei",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
"Sint Maarten",220,"sponges","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
"Slovenia",188,"fish_oil","Fish body oils, nei",,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,5,16,22,21
"Slovenia",188,"fish_oil","Fish liver oils, nei",,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,2,1,1,3,1,3,2,3,1,2
"Slovenia",188,"fish_oil","Z_TOTAL",,,,,,,,,,,,,,,,,1,0,0,0,0,0,1,1,2,2,3,1,1,3,1,5,7,19,23,23
"Slovenia",188,"ornamentals","Ornamental fish nei",,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,0,0,0
"Slovenia",188,"ornamentals","Ornamental saltwater fish",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1
"Slovenia",188,"ornamentals","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,1,0,0,1
"Slovenia",188,"seaweeds","Agar agar nei",,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,5,0,5,20,3,8,13
"Slovenia",188,"seaweeds","Other seaweeds and aquatic plants and products thereof",,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,9,14
"Slovenia",188,"seaweeds","Z_TOTAL",,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,5,0,5,20,4,17,27
"Slovenia",188,"shells","Miscellaneous corals and shells",,,,,,,,,,,,,,,,,,,1,1,0,0,6,8,8,0,1,0,0,2,0,1,0,4,7,47
"Slovenia",188,"shells","Z_TOTAL",,,,,,,,,,,,,,,,,,,1,1,0,0,6,8,8,0,1,0,0,2,0,1,0,4,7,47
"Slovenia",188,"sponges","Natural sponges nei",,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Slovenia",188,"sponges","Natural sponges other than raw",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Slovenia",188,"sponges","Z_TOTAL",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solomon Islands",7,"corals","Coral and the like",,,,,,,,,,,,,,,,,,,,,,,391,238,169,143,266,131,194,282,378,397,420,280,238,358
"Solomon Islands",7,"corals","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,391,238,169,143,266,131,194,282,378,397,420,280,238,358
"Solomon Islands",7,"ornamentals","Ornamental fish nei",,,,,,,,,,,,,,,,,,,,,,,,,,,41,54,80,102,143,100,69,0,0,0
"Solomon Islands",7,"ornamentals","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,,,,,41,54,80,102,143,100,69,0,0,0
"Solomon Islands",7,"seaweeds","Other seaweeds and aquatic plants and products thereof",,,,,,,,,,,,,,,,,,,,,,,,,,,,,168,362,147,105,50,150,344,702
"Solomon Islands",7,"seaweeds","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,168,362,147,105,50,150,344,702
"Somalia",44,"corals","Coral and the like",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,52,13,0,21,0
"Somalia",44,"corals","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,52,13,0,21,0
"Somalia",44,"ornamentals","Ornamental fish nei",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Somalia",44,"ornamentals","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Somalia",44,"shells","Miscellaneous corals and shells",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,5,12,14,31,0,13,0
"Somalia",44,"shells","Shells nei",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0,20,2,0,0
"Somalia",44,"shells","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,5,30,14,51,2,13,0
"South Africa",102,"corals","Coral and the like",,,,,,,,,,,,,,,,,,,70,0,0,217,273,76,65,11,20,51,63,51,42,21,14,8,10,10
"South Africa",102,"corals","Z_TOTAL",,,,,,,,,,,,,,,,,,,70,0,0,217,273,76,65,11,20,51,63,51,42,21,14,8,10,10
"South Africa",102,"fish_oil","Fish body oils, nei",14200,500,11500,13300,700,10800,2000,8600,1700,1397,54,23858,6552,41,30,194,576,562,119,309,352,274,2196,19,4805,2,802,1018,1401,1081,1188,3415,1992,370,4157,3517
"South Africa",102,"fish_oil","Fish liver oils, nei",,,,,,,,,,,,,,,,2,5,6,3,4,1,1,73,1,299,1,54,1,47,1,18,1,629,1340,114,2
"South Africa",102,"fish_oil","Z_TOTAL",14200,500,11500,13300,700,10800,2000,8600,1700,1397,54,23858,6552,41,30,196,581,568,122,313,353,275,2269,20,5104,3,856,1019,1448,1082,1206,3416,2621,1710,4271,3519
"South Africa",102,"ornamentals","Ornamental fish nei",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"South Africa",102,"ornamentals","Z_TOTAL",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"South Africa",102,"seaweeds","Agar agar nei",,,,,,,,,,,,,,,,,,,,,,,69,1,0,1,0,0,0,1,2,0,1,1,0,3
"South Africa",102,"seaweeds","Other seaweeds and aquatic plants and products thereof",,,,,,,,,,,,,,,,,,,,,,,2802,1249,1898,1993,1050,1406,871,492,427,679,642,710,888,880
"South Africa",102,"seaweeds","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,2871,1250,1898,1994,1050,1406,871,493,429,679,643,711,888,883
"South Africa",102,"shells","Miscellaneous corals and shells",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,81
"South Africa",102,"shells","Shells nei",,,,,,,,,,,,,,,,,,,164,0,0,128,34,87,61,60,138,72,60,51,99,79,52,40,1,1
"South Africa",102,"shells","Z_TOTAL",,,,,,,,,,,,,,,,,,,164,0,0,128,34,87,61,60,138,72,60,51,99,79,52,40,21,82
"South Africa",102,"sponges","Natural sponges raw",,,,,,,,,,,,,,,,,,,,,,1,1,1,3,15,8,2,69,46,2,0,0,0,0,0
"South Africa",102,"sponges","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,1,1,1,3,15,8,2,69,46,2,0,0,0,0,0
"South Korea",20,"fish_oil","Fish body oils, nei",,8,0,0,0,0,0,0,0,0,0,43,14,31,3,261,271,289,940,1731,1204,1531,2696,865,1502,2396,854,1417,3807,1053,367,737,1536,570,1659,1339
"South Korea",20,"fish_oil","Fish liver oils, nei",12,71,8,0,0,0,0,0,58,0,0,14,43,0,0,118,121,409,75,796,328,3,1,48,1157,542,1283,2612,1591,1745,1757,3395,1997,1496,304,377
"South Korea",20,"fish_oil","Shark liver oil",5,0,6,9,0,0,0,0,0,6,0,0,0,0,0,0,10,0,0,2,2,2,0,0,0,0,0,0,0,0,15,0,0,40,4,78
"South Korea",20,"fish_oil","Z_TOTAL",17,79,14,9,0,0,0,0,58,6,0,57,57,31,3,379,402,698,1015,2529,1534,1536,2697,913,2659,2938,2137,4029,5398,2798,2139,4132,3533,2106,1967,1794
"South Korea",20,"ornamentals","Ornamental saltwater fish",,237,81,112,354,59,70,140,90,34,15,62,1,0,0,0,0,0,0,1,0,3,6,6,3,1,3,2,1,1,0,1,1,14,5,1
"South Korea",20,"ornamentals","Z_TOTAL",,237,81,112,354,59,70,140,90,34,15,62,1,0,0,0,0,0,0,1,0,3,6,6,3,1,3,2,1,1,0,1,1,14,5,1
"South Korea",20,"seaweeds","Agar agar in powder",,,,,,,,,,,,,125,145,140,120,56,120,192,196,194,160,133,134,112,141,181,195,230,379,398,229,225,200,208,227
"South Korea",20,"seaweeds","Agar agar in strips",,,,,,,,,,,,,603,543,556,511,433,287,252,352,272,182,239,215,183,180,168,171,168,243,260,121,113,97,115,152
"South Korea",20,"seaweeds","Agar agar nei",,,,,,643,685,783,628,643,682,749,4,3,8,7,2,4,1,5,18,34,17,22,76,83,84,81,81,102,75,118,25,27,26,7
"South Korea",20,"seaweeds","Green laver",,,,,,,,,,99,0,0,333,284,280,272,200,203,212,270,192,259,258,219,218,254,135,150,184,161,181,88,94,148,336,133
"South Korea",20,"seaweeds","Hizikia fusiforme (brown algae)",,,,,,,,,,2676,0,0,5086,4650,5081,3727,4075,5746,5180,5324,4317,3539,5961,6024,5522,5760,4682,4723,4523,4138,3447,3164,3209,2247,2669,2748
"South Korea",20,"seaweeds","Kelp",,,,,,,,552,0,455,0,807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"South Korea",20,"seaweeds","Kelp meal",,,,,,488,217,170,315,120,201,165,81,74,27,7,4,1,7,9,4,2,36,11,1,0,0,2,19,14,11,0,1,0,1,1
"South Korea",20,"seaweeds","Laver, dry",,,,,,,,,,,,,338,420,342,357,277,495,1052,532,550,845,1712,1775,2211,2527,1880,1690,1377,1454,2074,1656,1798,2272,2578,2585
"South Korea",20,"seaweeds","Laver, nei",,,,,,,,,,,,,79,67,86,18,245,169,236,195,131,218,241,302,218,276,237,201,200,113,224,143,87,86,151,73
"South Korea",20,"seaweeds","Other brown algae (laminaria, eisenia/ecklonia)",,,,,,,,,,,,,1021,814,521,859,994,655,703,395,781,1120,648,1074,1039,1100,548,1178,1392,1455,1328,1097,966,928,1480,1891
"South Korea",20,"seaweeds","Other red algae",,,,,,161,44,105,110,64,47,58,21,57,51,87,40,47,9,27,163,188,900,489,366,394,530,563,703,1055,692,149,218,299,524,1065
"South Korea",20,"seaweeds","Other seaweeds and aquatic plants and products thereof",,,,,,2773,2025,1193,1293,1488,1594,1560,1720,1583,1555,1465,1851,1208,1241,1474,922,983,749,767,650,646,776,731,667,449,597,612,719,625,841,760
"South Korea",20,"seaweeds","Undaria pinnafitida (brown algae)",,,,,,,,,,27868,0,27316,25186,28771,29176,24234,18861,20015,19468,15800,13708,14062,14528,15854,12952,9708,10218,13272,22550,21455,11355,6462,10533,8011,11967,18624
"South Korea",20,"seaweeds","Z_TOTAL",,,,,,4065,2971,2803,2346,33413,2524,30655,34597,37411,37823,31664,27038,28950,28553,24579,21252,21592,25422,26886,23548,21069,19439,22957,32094,31018,20642,13839,17988,14940,20896,28266
"South Korea",20,"shells","Abalone shells",,,,,,,,,,,,,124,74,98,31,36,113,88,157,41,21,11,51,78,16,67,123,21,29,33,74,36,48,57,34
"South Korea",20,"shells","Miscellaneous corals and shells",,,,,,,,,,,,,395,722,1123,687,519,729,1163,1167,753,557,671,256,269,116,129,217,1162,800,708,555,1401,1768,1092,1130
"South Korea",20,"shells","Mother of pearl shells",,,,,,,,,,,,,31,2,4,5,0,10,3,2,10,20,12,23,29,33,65,95,142,74,43,71,9,4,0,2
"South Korea",20,"shells","Oyster shells",,,,,,,,,,,,,599,324,167,159,152,72,121,77,39,26,37,24,8,9,6,15,2,6,15,5,4,1,0,0
"South Korea",20,"shells","Sea snail shells",,,,,,,,,,,,,9,41,54,9,0,0,2,6,6,0,0,3,46,29,55,23,35,28,33,19,17,10,0,0
"South Korea",20,"shells","Shells nei",,,,,,,1586,948,1531,2150,1914,1655,157,42,55,50,82,33,7124,51,55,734,369,122,99,113,86,26,116,56,72,210,112,53,142,27
"South Korea",20,"shells","Trochus shells",,,,,,,,,,,,,,10,184,51,64,99,14,43,19,8,0,12,14,0,2,4,4,11,50,72,15,34,24,0
"South Korea",20,"shells","Z_TOTAL",,,,,,,1586,948,1531,2150,1914,1655,1315,1215,1685,992,853,1056,8515,1503,923,1366,1100,491,543,316,410,503,1482,1004,954,1006,1594,1918,1315,1193
"South Korea",20,"sponges","Natural sponges raw",,,,,,,,,,,,,,,,,,,,,,,48,0,0,0,0,0,0,0,0,0,0,0,0,0
"South Korea",20,"sponges","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,48,0,0,0,0,0,0,0,0,0,0,0,0,0
"Spain",182,"corals","Coral and the like",,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Spain",182,"corals","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Spain",182,"fish_oil","Fish body oils, nei",5992,2686,1795,3251,3179,1367,2135,66,1397,7093,1163,1638,1628,3358,6276,1498,4801,5654,3853,2414,5548,3987,2538,6042,2863,3916,3640,2497,2944,2225,4249,2585,3145,2114,2611,4242
"Spain",182,"fish_oil","Fish liver oils, nei",,,,,8,290,1784,355,411,821,1199,558,660,495,511,1986,1030,936,1116,1094,1488,1451,951,1123,1305,1672,2527,1940,1292,1757,1214,1398,1511,564,585,587
"Spain",182,"fish_oil","Z_TOTAL",5992,2686,1795,3251,3187,1657,3919,421,1808,7914,2362,2196,2288,3853,6787,3484,5831,6590,4969,3508,7036,5438,3489,7165,4168,5588,6167,4437,4236,3982,5463,3983,4656,2678,3196,4829
"Spain",182,"ornamentals","Ornamental fish nei",,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Spain",182,"ornamentals","Ornamental saltwater fish",,,,,,,,,,,,,,,,,2,201,71,195,2335,681,834,1020,1138,1529,568,2392,2973,3846,4296,4379,3783,6452,8089,9223
"Spain",182,"ornamentals","Z_TOTAL",,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,201,71,195,2335,681,834,1020,1138,1529,568,2392,2973,3846,4296,4379,3783,6452,8089,9223
"Spain",182,"seaweeds","Agar agar nei",,,,,,812,0,946,0,0,557,716,756,651,0,0,0,0,702,704,766,616,666,471,705,653,610,676,582,783,734,841,784,844,1063,963
"Spain",182,"seaweeds","Other seaweeds and aquatic plants and products thereof",,,,,,,,,,,,,248,36,305,506,416,381,71,116,427,474,469,302,244,53,196,90,501,366,336,398,152,210,135,417
"Spain",182,"seaweeds","Z_TOTAL",,,,,,812,0,946,0,0,557,716,1004,687,305,506,416,381,773,820,1193,1090,1135,773,949,706,806,766,1083,1149,1070,1239,936,1054,1198,1380
"Spain",182,"shells","Miscellaneous corals and shells",,,,,,,,,,,,,,,255,8,5,6,9,46,119,414,1,2,2,2,8,6,17,20,8,0,5,6,1,4
"Spain",182,"shells","Shells nei",,,,,,139,105,227,204,57,47,49,47,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Spain",182,"shells","Z_TOTAL",,,,,,139,105,227,204,57,47,49,47,408,255,8,5,6,9,46,119,414,1,2,2,2,8,6,17,20,8,0,5,6,1,4
"Spain",182,"sponges","Natural sponges other than raw",,,,,,,,,,,,,,,4,6,6,1,15,13,1,23,2,1,6,7,0,0,0,0,2,17850,19289,21432,18255,18206
"Spain",182,"sponges","Natural sponges raw",,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Spain",182,"sponges","Z_TOTAL",,,,,,,,,,,,,,,4,6,6,1,15,13,4,23,2,1,6,7,0,0,0,0,2,17850,19289,21432,18255,18206
"Sri Lanka",40,"corals","Coral and the like",,,,,,,,,,,,,,,,,,,137,416,673,446,603,653,0,498,324,683,591,557,474,574,497,17,16,65
"Sri Lanka",40,"corals","Z_TOTAL",,,,,,,,,,,,,,,,,,,137,416,673,446,603,653,0,498,324,683,591,557,474,574,497,17,16,65
"Sri Lanka",40,"fish_oil","Fish body oils, nei",,,,,,,,,,37,20,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"Sri Lanka",40,"fish_oil","Fish liver oils, nei",,,,,,,,,,37,29,0,20,19,13,9,36,38,9,4,12,17,17,2,12,17,20,17,31,5,9,23,41,21,11,14
"Sri Lanka",40,"fish_oil","Z_TOTAL",,,,,,,,,,74,49,0,24,22,13,9,36,38,9,4,12,17,17,2,12,17,20,17,31,5,9,23,44,21,11,14
"Sri Lanka",40,"ornamentals","Ornamental fish nei",,,,,,,,,,,,,,,130,98,107,296,75,193,464,0,0,0,1013,0,0,0,0,0,0,0,0,0,0,0
"Sri Lanka",40,"ornamentals","Ornamental saltwater fish",,,,,,,,,,,,,,,,,,,,,,846,1023,967,0,766,637,684,774,838,875,736,713,854,684,892
"Sri Lanka",40,"ornamentals","Z_TOTAL",,,,,,,,,,,,,,,130,98,107,296,75,193,464,846,1023,967,1013,766,637,684,774,838,875,736,713,854,684,892
"Sri Lanka",40,"seaweeds","Agar agar nei",,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sri Lanka",40,"seaweeds","Other seaweeds and aquatic plants and products thereof",,,,,,,,,,,,,,,,,,,,,6,10,6,9,0,0,4,45,9,21,40,16,184,90,89,66
"Sri Lanka",40,"seaweeds","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,7,11,6,9,0,0,4,45,9,21,40,16,184,90,89,66
"Sri Lanka",40,"shells","Miscellaneous corals and shells",,,,,,,,,,,,,,,,,,,,,,,,,698,0,0,0,0,0,0,0,0,467,626,413
"Sri Lanka",40,"shells","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,,,698,0,0,0,0,0,0,0,0,467,626,413
"Sudan",49,"corals","Coral and the like",,,,,,,,,,,,,,,,,,,,65,216,466,412,266,406,388,345,364,365,350,322,14,364,182,154,262
"Sudan",49,"corals","Z_TOTAL",,,,,,,,,,,,,,,,,,,,65,216,466,412,266,406,388,345,364,365,350,322,14,364,182,154,262
"Sudan",49,"ornamentals","Ornamental fish nei",,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,2,0,0,0,0,0,0,0,0
"Sudan",49,"ornamentals","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,2,0,0,0,0,0,0,0,0
"Sudan",49,"seaweeds","Other seaweeds and aquatic plants and products thereof",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
"Sudan",49,"seaweeds","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
"Sudan",49,"shells","Miscellaneous corals and shells",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196,0,0,0,0
"Sudan",49,"shells","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196,0,0,0,0
"Sudan",49,"sponges","Natural sponges nei",,,,,,,,,,,,,,,,,,,,,,,,,60,0,0,0,0,0,0,0,0,0,0,0
"Sudan",49,"sponges","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,,,60,0,0,0,0,0,0,0,0,0,0,0
"Suriname",168,"corals","Coral and the like",,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"Suriname",168,"corals","Z_TOTAL",,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"Suriname",168,"ornamentals","Ornamental fish nei",,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,15,0,0,0,0
"Suriname",168,"ornamentals","Ornamental saltwater fish",,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Suriname",168,"ornamentals","Z_TOTAL",,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,0,0,0,0
"Sweden",222,"fish_oil","Fish body oils, nei",5034,2882,2293,3598,4446,3979,4675,2715,4182,2420,2428,2967,4166,3843,4971,5880,5501,7313,11530,7338,6665,5444,7322,9572,6427,4973,5075,5179,5812,3875,863,1567,1554,2113,1500,2636
"Sweden",222,"fish_oil","Fish liver oils, nei",,,17,13,32,24,28,89,4,2,5,9,103,17,6,4,9,9,23,15,53,147,146,119,132,98,245,150,555,240,266,265,226,217,224,257
"Sweden",222,"fish_oil","Halibuts, liver oils",,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,5,0,5,0,0,15,9,0
