"fao_saup_id","taxon_name_key","year","catch"
"486_0","Euphausia superba_6",1975,0
"486_0","Euphausia superba_6",1976,0
"486_0","Euphausia superba_6",1977,0
"486_0","Euphausia superba_6",1978,0
"486_0","Euphausia superba_6",1979,0
"486_0","Euphausia superba_6",1980,0
"486_0","Euphausia superba_6",1981,216.99868
"486_0","Euphausia superba_6",1982,0
"486_0","Euphausia superba_6",1983,734.9955
"486_0","Euphausia superba_6",1984,0
"486_0","Euphausia superba_6",1985,0
"486_0","Euphausia superba_6",1986,0
"486_0","Euphausia superba_6",1987,5
"486_0","Euphausia superba_6",1988,103.99937
"486_0","Euphausia superba_6",1989,0
"486_0","Euphausia superba_6",1990,0
"486_0","Euphausia superba_6",1991,0
"486_0","Euphausia superba_6",1992,0
"486_0","Euphausia superba_6",1993,32.99969
"486_0","Euphausia superba_6",1994,0
"486_0","Euphausia superba_6",1995,0
"486_0","Euphausia superba_6",1996,0
"486_0","Euphausia superba_6",1997,0
"486_0","Euphausia superba_6",1998,0
"486_0","Euphausia superba_6",1999,0
"486_0","Euphausia superba_6",2000,0
"486_0","Euphausia superba_6",2001,0
"486_0","Euphausia superba_6",2002,0
"486_0","Euphausia superba_6",2003,0
"486_0","Euphausia superba_6",2004,0
"486_0","Euphausia superba_6",2005,0
"486_0","Euphausia superba_6",2006,0
"486_0","Euphausia superba_6",2007,0
"486_0","Euphausia superba_6",2008,0
"486_0","Euphausia superba_6",2009,0
"486_0","Euphausia superba_6",2010,0
"486_0","Euphausia superba_6",2011,0
"486_0","Euphausia superba_6",2012,0
"584_0","Euphausia superba_6",1979,517
"584_0","Euphausia superba_6",1980,83764
"584_0","Euphausia superba_6",1981,132237
"584_0","Euphausia superba_6",1982,120810
"584_0","Euphausia superba_6",1983,47579
"584_0","Euphausia superba_6",1984,14702
"584_0","Euphausia superba_6",1985,4167
"584_0","Euphausia superba_6",1986,10164
"584_0","Euphausia superba_6",1987,25583
"584_0","Euphausia superba_6",1988,0
"584_0","Euphausia superba_6",1989,0
"584_0","Euphausia superba_6",1990,0
"584_0","Euphausia superba_6",1991,0
"584_0","Euphausia superba_6",1992,0
"584_0","Euphausia superba_6",1993,0
"584_0","Euphausia superba_6",1994,0
"584_0","Euphausia superba_6",1995,0
"584_0","Euphausia superba_6",1996,0
"584_0","Euphausia superba_6",1997,0
"584_0","Euphausia superba_6",1998,0
"584_0","Euphausia superba_6",1999,0
"584_0","Euphausia superba_6",2000,0
"584_0","Euphausia superba_6",2001,0
"584_0","Euphausia superba_6",2002,0
"584_0","Euphausia superba_6",2003,0
"584_0","Euphausia superba_6",2004,0
"584_0","Euphausia superba_6",2005,0
"584_0","Euphausia superba_6",2006,0
"584_0","Euphausia superba_6",2007,0
"584_0","Euphausia superba_6",2008,0
"584_0","Euphausia superba_6",2009,0
"584_0","Euphausia superba_6",2010,0
"584_0","Euphausia superba_6",2011,0
"584_0","Euphausia superba_6",2012,0
"881_0","Euphausia superba_6",1976,1
"881_0","Euphausia superba_6",1977,10
"881_0","Euphausia superba_6",1978,508
"881_0","Euphausia superba_6",1979,2262
"881_0","Euphausia superba_6",1980,1770
"881_0","Euphausia superba_6",1981,593
"881_0","Euphausia superba_6",1982,2544
"881_0","Euphausia superba_6",1983,4718
"881_0","Euphausia superba_6",1984,149
"881_0","Euphausia superba_6",1985,4595
"881_0","Euphausia superba_6",1986,1931
"881_0","Euphausia superba_6",1987,363
"881_0","Euphausia superba_6",1988,0
"881_0","Euphausia superba_6",1989,0
"881_0","Euphausia superba_6",1990,658
"881_0","Euphausia superba_6",1991,3
"881_0","Euphausia superba_6",1992,0
"881_0","Euphausia superba_6",1993,0
"881_0","Euphausia superba_6",1994,0
"881_0","Euphausia superba_6",1995,0
"881_0","Euphausia superba_6",1996,0
"881_0","Euphausia superba_6",1997,0
"881_0","Euphausia superba_6",1998,0
"881_0","Euphausia superba_6",1999,0
"881_0","Euphausia superba_6",2000,0
"881_0","Euphausia superba_6",2001,0
"881_0","Euphausia superba_6",2002,0
"881_0","Euphausia superba_6",2003,0
"881_0","Euphausia superba_6",2004,0
"881_0","Euphausia superba_6",2005,0
"881_0","Euphausia superba_6",2006,0
"881_0","Euphausia superba_6",2007,0
"881_0","Euphausia superba_6",2008,0.0137
"881_0","Euphausia superba_6",2009,0
"881_0","Euphausia superba_6",2010,0
"881_0","Euphausia superba_6",2011,0
"881_0","Euphausia superba_6",2012,0
"882_0","Euphausia superba_6",1980,47
"882_0","Euphausia superba_6",1981,0
"882_0","Euphausia superba_6",1982,0
"882_0","Euphausia superba_6",1983,0
"882_0","Euphausia superba_6",1984,0
"882_0","Euphausia superba_6",1985,0
"882_0","Euphausia superba_6",1986,0
"882_0","Euphausia superba_6",1987,0
"882_0","Euphausia superba_6",1988,0
"882_0","Euphausia superba_6",1989,0
"882_0","Euphausia superba_6",1990,0
"882_0","Euphausia superba_6",1991,746
"882_0","Euphausia superba_6",1992,0
"882_0","Euphausia superba_6",1993,0
"882_0","Euphausia superba_6",1994,0
"882_0","Euphausia superba_6",1995,0
"882_0","Euphausia superba_6",1996,0
"882_0","Euphausia superba_6",1997,0
"882_0","Euphausia superba_6",1998,0
"882_0","Euphausia superba_6",1999,0
"882_0","Euphausia superba_6",2000,0
"882_0","Euphausia superba_6",2001,0
"882_0","Euphausia superba_6",2002,0
"882_0","Euphausia superba_6",2003,0
"882_0","Euphausia superba_6",2004,0
"882_0","Euphausia superba_6",2005,0
"882_0","Euphausia superba_6",2006,0
"882_0","Euphausia superba_6",2007,0
"882_0","Euphausia superba_6",2008,0
"882_0","Euphausia superba_6",2009,0
"882_0","Euphausia superba_6",2010,0
"882_0","Euphausia superba_6",2011,0
"882_0","Euphausia superba_6",2012,0
"883_0","Euphausia superba_6",1980,1380
"883_0","Euphausia superba_6",1981,545
"883_0","Euphausia superba_6",1982,0
"883_0","Euphausia superba_6",1983,41
"883_0","Euphausia superba_6",1984,436
"883_0","Euphausia superba_6",1985,203
"883_0","Euphausia superba_6",1986,0
"883_0","Euphausia superba_6",1987,31
"883_0","Euphausia superba_6",1988,0
"883_0","Euphausia superba_6",1989,0
"883_0","Euphausia superba_6",1990,0
"883_0","Euphausia superba_6",1991,0
"883_0","Euphausia superba_6",1992,50
"883_0","Euphausia superba_6",1993,0
"883_0","Euphausia superba_6",1994,0
"883_0","Euphausia superba_6",1995,0
"883_0","Euphausia superba_6",1996,0
"883_0","Euphausia superba_6",1997,0
"883_0","Euphausia superba_6",1998,0
"883_0","Euphausia superba_6",1999,0
"883_0","Euphausia superba_6",2000,0
"883_0","Euphausia superba_6",2001,0
"883_0","Euphausia superba_6",2002,0
"883_0","Euphausia superba_6",2003,0
"883_0","Euphausia superba_6",2004,0
"883_0","Euphausia superba_6",2005,0
"883_0","Euphausia superba_6",2006,0
"883_0","Euphausia superba_6",2007,0
"883_0","Euphausia superba_6",2008,0
"883_0","Euphausia superba_6",2009,0
"883_0","Euphausia superba_6",2010,0
"883_0","Euphausia superba_6",2011,0
"883_0","Euphausia superba_6",2012,0
"4132_0","Euphausia superba_6",1989,801
"4132_0","Euphausia superba_6",1990,0
"4132_0","Euphausia superba_6",1991,0
"4132_0","Euphausia superba_6",1992,824
"4132_0","Euphausia superba_6",1993,1681.6
"4132_0","Euphausia superba_6",1994,0
"4132_0","Euphausia superba_6",1995,0
"4132_0","Euphausia superba_6",1996,0
"4132_0","Euphausia superba_6",1997,0
"4132_0","Euphausia superba_6",1998,74
"4132_0","Euphausia superba_6",1999,0
"4132_0","Euphausia superba_6",2000,4.4
"4132_0","Euphausia superba_6",2001,0
"4132_0","Euphausia superba_6",2002,0
"4132_0","Euphausia superba_6",2003,0
"4132_0","Euphausia superba_6",2004,0
"4132_0","Euphausia superba_6",2005,0
"4132_0","Euphausia superba_6",2006,42.535
"4132_0","Euphausia superba_6",2007,0
"4132_0","Euphausia superba_6",2008,0
"4132_0","Euphausia superba_6",2009,0
"4132_0","Euphausia superba_6",2010,0
"4132_0","Euphausia superba_6",2011,0
"4132_0","Euphausia superba_6",2012,0
"5841_0","Euphausia superba_6",1976,446
"5841_0","Euphausia superba_6",1977,1246
"5841_0","Euphausia superba_6",1978,12598
"5841_0","Euphausia superba_6",1979,20493
"5841_0","Euphausia superba_6",1980,22151
"5841_0","Euphausia superba_6",1981,18706
"5841_0","Euphausia superba_6",1982,22469
"5841_0","Euphausia superba_6",1983,27756
"5841_0","Euphausia superba_6",1984,8195
"5841_0","Euphausia superba_6",1985,2249
"5841_0","Euphausia superba_6",1986,5283
"5841_0","Euphausia superba_6",1987,3953
"5841_0","Euphausia superba_6",1988,0
"5841_0","Euphausia superba_6",1989,0
"5841_0","Euphausia superba_6",1990,29753
"5841_0","Euphausia superba_6",1991,1329
"5841_0","Euphausia superba_6",1992,0
"5841_0","Euphausia superba_6",1993,5762
"5841_0","Euphausia superba_6",1994,899
"5841_0","Euphausia superba_6",1995,1266
"5841_0","Euphausia superba_6",1996,0
"5841_0","Euphausia superba_6",1997,0
"5841_0","Euphausia superba_6",1998,0
"5841_0","Euphausia superba_6",1999,0
"5841_0","Euphausia superba_6",2000,0
"5841_0","Euphausia superba_6",2001,0
"5841_0","Euphausia superba_6",2002,0
"5841_0","Euphausia superba_6",2003,0
"5841_0","Euphausia superba_6",2004,0
"5841_0","Euphausia superba_6",2005,0
"5841_0","Euphausia superba_6",2006,0
"5841_0","Euphausia superba_6",2007,0
"5841_0","Euphausia superba_6",2008,0
"5841_0","Euphausia superba_6",2009,0
"5841_0","Euphausia superba_6",2010,0
"5841_0","Euphausia superba_6",2011,0
"5841_0","Euphausia superba_6",2012,0
"5842_0","Euphausia superba_6",1974,283
"5842_0","Euphausia superba_6",1975,2642
"5842_0","Euphausia superba_6",1976,4326
"5842_0","Euphausia superba_6",1977,10698
"5842_0","Euphausia superba_6",1978,12301
"5842_0","Euphausia superba_6",1979,14135
"5842_0","Euphausia superba_6",1980,10525
"5842_0","Euphausia superba_6",1981,3988
"5842_0","Euphausia superba_6",1982,4759
"5842_0","Euphausia superba_6",1983,4250
"5842_0","Euphausia superba_6",1984,0
"5842_0","Euphausia superba_6",1985,0
"5842_0","Euphausia superba_6",1986,0
"5842_0","Euphausia superba_6",1987,0
"5842_0","Euphausia superba_6",1988,6490
"5842_0","Euphausia superba_6",1989,217
"5842_0","Euphausia superba_6",1990,0
"5842_0","Euphausia superba_6",1991,0
"5842_0","Euphausia superba_6",1992,0
"5842_0","Euphausia superba_6",1993,0
"5842_0","Euphausia superba_6",1994,0
"5842_0","Euphausia superba_6",1995,0
"5842_0","Euphausia superba_6",1996,0
"5842_0","Euphausia superba_6",1997,0
"5842_0","Euphausia superba_6",1998,0
"5842_0","Euphausia superba_6",1999,0
"5842_0","Euphausia superba_6",2000,0
"5842_0","Euphausia superba_6",2001,0
"5842_0","Euphausia superba_6",2002,0
"5842_0","Euphausia superba_6",2003,0
"5842_0","Euphausia superba_6",2004,0
"5842_0","Euphausia superba_6",2005,0
"5842_0","Euphausia superba_6",2006,0
"5842_0","Euphausia superba_6",2007,0
"5842_0","Euphausia superba_6",2008,0
"5842_0","Euphausia superba_6",2009,0
"5842_0","Euphausia superba_6",2010,0
"5842_0","Euphausia superba_6",2011,0
"5842_0","Euphausia superba_6",2012,0
"5843_0","Euphausia superba_6",1977,16
"5843_0","Euphausia superba_6",1978,0
"5843_0","Euphausia superba_6",1979,25
"5843_0","Euphausia superba_6",1980,0
"5843_0","Euphausia superba_6",1981,0
"5843_0","Euphausia superba_6",1982,0
"5843_0","Euphausia superba_6",1983,0
"5843_0","Euphausia superba_6",1984,0
"5843_0","Euphausia superba_6",1985,0
"5843_0","Euphausia superba_6",1986,0
"5843_0","Euphausia superba_6",1987,0
"5843_0","Euphausia superba_6",1988,0
"5843_0","Euphausia superba_6",1989,0
"5843_0","Euphausia superba_6",1990,0
"5843_0","Euphausia superba_6",1991,0
"5843_0","Euphausia superba_6",1992,0
"5843_0","Euphausia superba_6",1993,0
"5843_0","Euphausia superba_6",1994,0
"5843_0","Euphausia superba_6",1995,0
"5843_0","Euphausia superba_6",1996,0
"5843_0","Euphausia superba_6",1997,0
"5843_0","Euphausia superba_6",1998,0
"5843_0","Euphausia superba_6",1999,0
"5843_0","Euphausia superba_6",2000,0
"5843_0","Euphausia superba_6",2001,0
"5843_0","Euphausia superba_6",2002,0
"5843_0","Euphausia superba_6",2003,0
"5843_0","Euphausia superba_6",2004,0
"5843_0","Euphausia superba_6",2005,0
"5843_0","Euphausia superba_6",2006,0
"5843_0","Euphausia superba_6",2007,0
"5843_0","Euphausia superba_6",2008,0
"5843_0","Euphausia superba_6",2009,0
"5843_0","Euphausia superba_6",2010,0
"5843_0","Euphausia superba_6",2011,0
"5843_0","Euphausia superba_6",2012,0
"5844_0","Euphausia superba_6",1974,166
"5844_0","Euphausia superba_6",1975,96
"5844_0","Euphausia superba_6",1976,457
"5844_0","Euphausia superba_6",1977,640
"5844_0","Euphausia superba_6",1978,0
"5844_0","Euphausia superba_6",1979,23
"5844_0","Euphausia superba_6",1980,0
"5844_0","Euphausia superba_6",1981,0
"5844_0","Euphausia superba_6",1982,0
"5844_0","Euphausia superba_6",1983,0
"5844_0","Euphausia superba_6",1984,0
"5844_0","Euphausia superba_6",1985,0
"5844_0","Euphausia superba_6",1986,0
"5844_0","Euphausia superba_6",1987,0
"5844_0","Euphausia superba_6",1988,0
"5844_0","Euphausia superba_6",1989,0
"5844_0","Euphausia superba_6",1990,0
"5844_0","Euphausia superba_6",1991,0
"5844_0","Euphausia superba_6",1992,0
"5844_0","Euphausia superba_6",1993,0
"5844_0","Euphausia superba_6",1994,0
"5844_0","Euphausia superba_6",1995,0
"5844_0","Euphausia superba_6",1996,0
"5844_0","Euphausia superba_6",1997,0
"5844_0","Euphausia superba_6",1998,0
"5844_0","Euphausia superba_6",1999,0
"5844_0","Euphausia superba_6",2000,0
"5844_0","Euphausia superba_6",2001,0
"5844_0","Euphausia superba_6",2002,0
"5844_0","Euphausia superba_6",2003,0
"5844_0","Euphausia superba_6",2004,0
"5844_0","Euphausia superba_6",2005,0
"5844_0","Euphausia superba_6",2006,0
"5844_0","Euphausia superba_6",2007,0
"5844_0","Euphausia superba_6",2008,0
"5844_0","Euphausia superba_6",2009,0
"5844_0","Euphausia superba_6",2010,0
"5844_0","Euphausia superba_6",2011,0
"5844_0","Euphausia superba_6",2012,0
"58441_0","Euphausia superba_6",1996,5.683
"58441_0","Euphausia superba_6",1997,0
"58441_0","Euphausia superba_6",1998,0
"58441_0","Euphausia superba_6",1999,0
"58441_0","Euphausia superba_6",2000,0
"58441_0","Euphausia superba_6",2001,0
"58441_0","Euphausia superba_6",2002,0
"58441_0","Euphausia superba_6",2003,0
"58441_0","Euphausia superba_6",2004,0
"58441_0","Euphausia superba_6",2005,0
"58441_0","Euphausia superba_6",2006,0
"58441_0","Euphausia superba_6",2007,0
"58441_0","Euphausia superba_6",2008,0
"58441_0","Euphausia superba_6",2009,0
"58441_0","Euphausia superba_6",2010,0
"58441_0","Euphausia superba_6",2011,0
"58441_0","Euphausia superba_6",2012,0
