"sp_id","sp_type","rgn_id","rgn_name","catch_03_07_npp_hb_rescaled","catch_03_07_npp_lb_rescaled","catch_04_08_npp_hb_rescaled","catch_04_08_npp_lb_rescaled","catch_05_09_npp_hb_rescaled","catch_05_09_npp_lb_rescaled","catch_06_10_npp_hb_rescaled","catch_06_10_npp_lb_rescaled"
171,"eez",171,"Brazil",0.0202137228274578,0.0262564880965617,0.0216573350241649,0.026390187484693,0.0235176458613341,0.0280677400992805,0.0255148808066264,0.030831546683679
172,"eez",172,"Argentina",0.13560852885461,0.0381925020754577,0.149945894973972,0.0398273679626047,0.15926141626048,0.0414280607397081,0.16903380674825,0.0444309931619152
173,"eez",173,"Uruguay",0.097747921185394,0.0415757933802048,0.104105440490696,0.041570660807964,0.10698578705182,0.0418029526325865,0.108342973364874,0.0427188127729973
174,"eez",174,"Finland",0.038056432584334,0.111201615150144,0.0430941520517859,0.117688942722231,0.0484918457959828,0.129303530793871,0.0531847236537898,0.143357775730548
175,"eez",175,"Denmark",0.390613241313912,0.235196274831326,0.392064407189726,0.218798830240451,0.398349569469748,0.213895035252277,0.409629144811582,0.218835121522965
176,"eez",176,"Germany",0.130635953691491,0.0815101529233651,0.138672258598938,0.0809194487758942,0.141238006119644,0.080153228855316,0.148035523991562,0.081930302226943
177,"eez",177,"Netherlands",0.270524987715475,0.105652355036977,0.268544696459025,0.0973098826102629,0.280936721853053,0.0993939946226419,0.306123475149664,0.109969090754654
178,"eez",178,"Poland",0.137731018259595,0.416014813545845,0.13942173267206,0.397190221243358,0.144012995619797,0.403537777008941,0.153697416064933,0.43624509613461
179,"eez",179,"France",0.0546552379491343,0.0906210391380146,0.0546322838547845,0.0844021137673813,0.0570556845498507,0.0852889384481496,0.0609973649961415,0.091799663597414
180,"eez",180,"United Kingdom",0.108631676582267,0.0696503902749399,0.109748842190277,0.0658372313017531,0.11026058482777,0.0645355289311886,0.117742505858628,0.069649774058981
181,"eez",181,"Ireland",0.150965338858667,0.0618116142340605,0.154800134819816,0.0592302571562175,0.153003423174623,0.0569501513115602,0.149817022775016,0.0561025685072485
182,"eez",182,"Spain",0.0351039812275921,0.0846950817354262,0.0361513368611764,0.0816755503944091,0.037920501231946,0.0840340376408646,0.039302895581158,0.0891941205950432
183,"eez",183,"Portugal",0.024989460053977,0.0973612521062237,0.0272777032864227,0.0993760606517986,0.0292663921666785,0.104131283438647,0.0303156477707148,0.10942783050361
184,"eez",184,"Italy",0.046623198502448,0.0923457399260189,0.046114558289183,0.0859579682529916,0.0471733491952941,0.0861889156490073,0.0491246383892505,0.0909637118461322
185,"eez",185,"Monaco",0.0430429627376974,0.117054996083775,0.0411600125615097,0.105383491380275,0.0401899576421547,0.101079060441869,0.041729784389427,0.106366594003394
186,"eez",186,"Montenegro",0.0172702958072955,0.0152372836921308,0.0179453131320391,0.0148553189186569,0.0185724448421581,0.0150603403117788,0.0200940640889546,0.0164862515315488
187,"eez",187,"Croatia",0.0373904822732834,0.113676392010916,0.0401816442280508,0.114555570089411,0.0449973089806776,0.125409239465338,0.0498610905988962,0.140452646049749
188,"eez",188,"Slovenia",0.177122072037886,0.46677109263177,0.174318597896296,0.435053414722425,0.186637383604521,0.455647933704403,0.191898142860767,0.476878831906936
189,"eez",189,"Lithuania",0.16889672335493,0.377761304442691,0.170432195379712,0.359031680659932,0.181048874316732,0.373491482109846,0.196091473348333,0.409052162014557
190,"eez",190,"Qatar",0.034315190207794,0.0320106224506178,0.0397514970586135,0.0348466562543322,0.0445476021281277,0.03826169551336,0.0481935788405966,0.0419015042817168
191,"eez",191,"Iran",0.144350034188882,0.133490974529002,0.151412345437495,0.131489317061327,0.159254071449292,0.135340773330528,0.171723473633365,0.147835287198541
192,"eez",192,"Iraq",0.667739112705408,0.366511723055613,0.702873739011784,0.362336915346411,0.834633641147523,0.442490238260127,0.94987864017273,0.523986368643542
193,"eez",193,"Guinea Bissau",0.111819961256915,0.207562857465622,0.114322176345929,0.199641353230095,0.114875954624669,0.196619905536571,0.118926251000731,0.206437221326101
194,"eez",194,"Guinea",0.142614391135152,0.288460435193918,0.154405876707193,0.292602680060928,0.172986702965125,0.319998727409773,0.19398988580771,0.362482961041446
195,"eez",195,"Ivory Coast",0.0101647974911697,0.0841784145227399,0.0104964359660639,0.081790237564825,0.0109604665330048,0.0834975368708976,0.0117657651217774,0.0908504743196503
196,"eez",196,"Nigeria",0.176853376390126,0.20288732165862,0.183871503157416,0.197890350002379,0.193843770494396,0.204365927842007,0.20421557217524,0.21840856881246
197,"eez",197,"Cameroon",0.36641352172606,0.200120365869041,0.36476076396914,0.184659771448817,0.373868526401427,0.183909667318268,0.384230891397757,0.189610839251601
198,"eez",198,"Gabon",0.0225060591916593,0.070427183883387,0.0224044119943324,0.0659068647813268,0.0210036676238486,0.0607067090741431,0.0214591758753552,0.0629372169507696
199,"eez",199,"Democratic Republic of the Congo",0.0617363284809487,0.029897019037781,0.0652590829373842,0.029734943090281,0.0694288732298473,0.0310418577900758,0.0743552548487867,0.0337011208122757
200,"eez",200,"Angola",0.0531581472653647,0.0590240829525944,0.0591606907402449,0.0616868599641933,0.0655857315829271,0.0673890711722767,0.0714557258134867,0.0740896544943943
202,"eez",202,"Tanzania",0.0237022230834747,0.077062083979414,0.0230642325453817,0.0705590838135991,0.0224706062508802,0.0674905939642289,0.024583003326084,0.0747179665766558
203,"eez",203,"India",0.12629384809431,0.213441342057075,0.134832627905014,0.213430527860495,0.145938754993176,0.226315520740581,0.159458148545115,0.250025792810736
204,"eez",204,"Bangladesh",0.423301651528783,0.27908633960313,0.449876722779722,0.278841624063407,0.482935447634965,0.293866194234673,0.523381698693657,0.322884644838706
205,"eez",205,"Myanmar",0.233718896741982,0.241674623216581,0.238357151117631,0.231129044190154,0.245661176876477,0.233126096101743,0.254406247215265,0.244114111859901
206,"eez",206,"Malaysia",0.367236829927127,0.33908997299256,0.379726157456712,0.328040686744903,0.396492223423262,0.33448575205998,0.420160527725791,0.357895433072552
207,"eez",207,"Vietnam",0.204958404427208,0.138590670583489,0.212086373044222,0.136218883153442,0.23070665768343,0.143211849527725,0.254210197663419,0.158120043327058
208,"eez",208,"Singapore",0.325973297520052,0.371478809808131,0.322171087577903,0.343373042551214,0.319218851342275,0.33194373437965,0.286976735457658,0.299452810329818
209,"eez",209,"China",0.53081833460329,0.268625795455752,0.558722396270342,0.265733003337824,0.596214045282086,0.277850159488561,0.644150475245603,0.304429885149674
210,"eez",210,"Japan",0.0688760504438318,0.134973056001563,0.0722772632941579,0.132886238486662,0.0759629625948189,0.136811975772822,0.0804889755966134,0.14686046896881
212,"eez",212,"Kiribati",0.0013152920819586,0.0266040131741684,0.0015492716906552,0.0293464013482869,0.00184809451208963,0.0342251109302298,0.00189862472458939,0.0355482304503307
214,"eez",214,"Egypt",0.0389216901333998,0.0345894473240646,0.0447342648752405,0.0377464662512576,0.0497679358570045,0.0413904146578878,0.0552209024100864,0.0466215594111262
215,"eez",215,"Jordan",NA,NA,NA,NA,NA,NA,NA,NA
216,"eez",216,"Indonesia",0.0699450864394381,0.0966544662184805,0.0718149479963076,0.0942440602799047,0.0750124437909415,0.0974733415451824,0.0793977364027817,0.106115124539958
218,"eez",218,"Canada",0.0347397197830024,0.017930688451544,0.0354936112498743,0.0171628695295835,0.0379812207967362,0.0179953910876953,0.0419713398516435,0.0201335404923211
219,"eez",219,"Saint Pierre and Miquelon",0.061697624770079,0.0192827124811598,0.063190016410513,0.0185055449701399,0.0680761339598545,0.0194930476215314,0.0747201950964892,0.0217031567872731
220,"eez",220,"Sint Maarten",0.0535659350969615,0.0272929679454442,0.0822305044249579,0.0399658858415796,0.100120483002093,0.0480136621834669,0.108182579813978,0.0525387688996851
221,"eez",221,"Northern Saint-Martin",0.0242002515026415,0.0130250492292976,0.0260548052981115,0.0131695991166035,0.0280819481718758,0.0139031764258368,0.0299629894369503,0.0150113391295643
222,"eez",222,"Sweden",0.0634920491252272,0.183737844874189,0.0655601440100273,0.178526989539925,0.0688168229517409,0.184095026703937,0.0729737833386882,0.198381950214648
223,"eez",223,"Norway",0.0809850074670158,0.074688205564001,0.0843962651980916,0.0731832170947621,0.0891309764722722,0.0752499692939421,0.0987097561837723,0.0844280322382523
224,"eez",224,"Chile",0.0682890034368245,0.155041406992526,0.0710255549635786,0.151223242203248,0.0703905602299288,0.146580653610572,0.0713282185798758,0.150204064810127
227,"eez",227,"Jersey",0.120623945688523,0.0572384642843522,0.122192672358023,0.054251902032284,0.127512668870228,0.0553648770608561,0.139429099525964,0.0613774969646158
228,"eez",228,"Guernsey",0.11553051556098,0.0702532203552861,0.117026618445095,0.0666309137099346,0.121975635989295,0.0679282340771375,0.133544588796295,0.0753732248895056
231,"eez",231,"East Timor",0.00631035795553769,0.00688999245898773,0.00672171273229596,0.00688974230000084,0.00727600443694867,0.00730373758707506,0.00784274411723993,0.00797427169994326
232,"eez",232,"Bosnia and Herzegovina",NA,NA,NA,NA,NA,NA,NA,NA
237,"eez",237,"Oecussi Ambeno",0.00592507690259606,0.00654525130372362,0.0063363724926883,0.00656972819494291,0.00682600092537967,0.00693247097657074,0.00738981868091422,0.00759746291857264
244,"eez",244,"Curacao",0.00085472534420222,0.00708806908232157,0.000756470639432559,0.00588620572704355,0.000639132189632906,0.00486191990396612,0.000605964037116828,0.00466775988231651
245,"eez",245,"Bonaire",0.00425532620298971,0.0155142976723008,0.00346033056748112,0.0118507937490985,0.000903894996179951,0.00304390004369433,0.000992902337661729,0.00338111726234757
247,"eez",247,"Brunei",0.0774873655426721,0.0962679932252321,0.0822907352540437,0.0956604688574692,0.0866326614070361,0.0967221468936882,0.0880082012897825,0.0957263466445204
248,"eez",248,"Saba",0.00150088614069296,0.00186576989741069,0.00232450309645243,0.00271543077166099,0.00283642892488783,0.00324495426258591,0.00303570696730355,0.00351498825472649
249,"eez",249,"Sint Eustatius",0.00152534743081178,0.00181391453422525,0.00236524203677225,0.00264197987854584,0.00288486137807888,0.00315577300687376,0.00308581012443513,0.00341702660550295
250,"eez",250,"Aruba",0.00362398753653506,0.0242787172150942,0.00351784013504999,0.0221343089656964,0.00301438863948618,0.0186014175013791,0.00344850263917235,0.0215462365069392
251,"eez",140,"Guadeloupe and Martinique",0.00479863450193284,0.0140638868557061,0.00510303479489544,0.013915041441434,0.00544469672641994,0.0144492692134914,0.00567159806454468,0.0151795594742964
255,"eez",116,"Puerto Rico and Virgin Islands of the United States",0.000807250960247234,0.00341007669448358,0.00083122536949564,0.0032692941866639,0.000882489505599032,0.00338581105485183,0.000920504550498437,0.00356511921079583
1018,"fao",260,"Arctic Sea",NA,NA,NA,NA,NA,NA,NA,NA
1021,"fao",261,"Atlantic, Northwest",0.0175776036057772,0.0509085268766191,0.0180260782018119,0.0490208610133252,0.0175470529982996,0.0466979783533826,0.0174685028515667,0.0470933498720298
1027,"fao",262,"Atlantic, Northeast",0.000970137799611044,0.001646525871716,0.00102930977458719,0.00164505439537883,0.00105327270838147,0.00165052768704558,0.00106482336608145,0.00168624508073367
1031,"fao",263,"Atlantic, Western-Central",7.58869369214435e-05,0.000446059029634132,7.23984082316168e-05,0.000399157377723176,7.07105384307256e-05,0.000381997057797399,9.4006455040309e-05,0.000513802578615964
1034,"fao",264,"Atlantic, Eastern Central",0.00010124864413068,0.00475872309328029,0.000105957446446771,0.00467436422563659,0.000117920807060992,0.00509270322250594,0.000138294819254449,0.00604321297278073
1041,"fao",266,"Atlantic, Southwest",0.000915027412712032,0.00139361514845392,0.00103670915162666,0.0014826276875102,0.00115655206852198,0.00162121290744688,0.00121128323591266,0.00172049948324356
1047,"fao",267,"Atlantic, Southeast",1.47007066308332e-05,0.000532881656995546,1.53733391787039e-05,0.000523001581588213,1.61773773295005e-05,0.000539285647164411,1.73265125258958e-05,0.000584555811366345
1051,"fao",269,"Indian Ocean, Western",0.00132454642346972,0.00489748769539892,0.0012666172415095,0.00439572769692085,0.00127563717674169,0.00434010189719135,0.00121356400642592,0.00418449674504216
1057,"fao",270,"Indian Ocean, Eastern",0.00100523048076037,0.00208610429828,0.00105633431877405,0.0020563785073392,0.00113513464832419,0.00216707099227211,0.0013149020837105,0.00254403772602754
1061,"fao",272,"Pacific, Northwest",0.00264786879497361,0.00693924058281065,0.00285484388978687,0.00705746265606,0.00313118184063372,0.00753506581398142,0.00338041328654234,0.00811674762450787
1067,"fao",273,"Pacific, Northeast",6.25861167156411e-05,0.000218398215985978,5.26252192150239e-05,0.000172316358507072,4.08330830860242e-05,0.000130858985131757,4.56593662015176e-05,0.000148095074536232
1071,"fao",274,"Pacific, Western Central",0.00233464416726956,0.018856297302534,0.0026875936842728,0.0203671792761603,0.00295771342423121,0.0219629289154361,0.00322576676026175,0.0242924621865873
1077,"fao",275,"Pacific, Eastern Central",0.000207775868369295,0.00167138488643797,0.000197446507112899,0.00149060983319817,0.000218498323522779,0.00161425010498963,0.000240182953867476,0.00179380463816356
1081,"fao",276,"Pacific, Southwest",0.000121426842229183,0.000382979865901128,0.000117180457765412,0.000350561494961368,0.000109747104136795,0.000325368098035749,0.000113777493257627,0.000343266605813302
1087,"fao",277,"Pacific, Southeast",0.00160070918590221,0.00482959083554254,0.0017420422215708,0.00492244054628915,0.00182216507720529,0.00504734661207434,0.00193778351692208,0.00544779791152255
248100,"eez-ccamlr",213,"Antarctica",0.000159700312768849,0.0103873623625404,0.000194024611636272,0.0117731701804515,0.000275668549896107,0.0165312416672954,0.000297782784380053,0.0181986604887155
248200,"eez-ccamlr",213,"Antarctica",0.000190514848868931,0.0274113255338772,0.000237620842922717,0.0355510700915031,0.000331498084734484,0.0448131898323964,0.00035737102686971,0.0469640810896596
248300,"eez-ccamlr",213,"Antarctica",0.00225128574068008,0.00568110112136888,0.00262595619302841,0.00622464463549892,0.0038467817098864,0.00892001957015525,0.00422630997455843,0.00986843218363832
248400,"eez-ccamlr",213,"Antarctica",3.8508493176095e-06,0.00901642185131723,4.52164623024273e-06,0.00993798603862962,6.62407807018766e-06,0.0142092790753139,7.22106065280327e-06,0.0156765782607445
248500,"eez-ccamlr",213,"Antarctica",0,0.00876130679712639,0,0.00943171149121067,0,0.0137889943024073,0,0.0151916564064723
248600,"eez-ccamlr",213,"Antarctica",0.00217412370542993,0.00691215922654746,0.00255182015630429,0.00767354255468106,0.00384329074297947,0.0112530184906445,0.00425425733468538,0.012498116379288
258410,"eez-ccamlr",213,"Antarctica",0.000112551246936713,8.00709067944636e-05,0.000137070080528093,9.13853283379409e-05,0.000151505306090855,9.90182991164287e-05,0.000149060637162344,0.000100420300488431
258420,"eez-ccamlr",213,"Antarctica",0.000111058537033307,7.99855805485258e-05,0.00013528000122363,9.16510900505781e-05,0.000150667525988065,0.000100251843594311,0.000146802220503758,9.93351427273959e-05
258431,"eez-ccamlr",213,"Antarctica",0.000184521597109564,0,0.000224447031794844,0,0.000248976940101677,0,0.000243481888438914,0
258432,"eez-ccamlr",213,"Antarctica",0.000152520419331865,3.20811339224914e-05,0.000184868053841055,3.65458566484696e-05,0.000202704933421675,3.99486867384496e-05,0.000199415069239855,3.99187818377394e-05
258441,"eez-ccamlr",213,"Antarctica",0.000160605134486776,2.54421875070504e-05,0.000195100898517421,2.93249608935324e-05,0.000214446841666828,3.16913795355899e-05,0.000209641530729406,3.12639044744851e-05
258442,"eez-ccamlr",213,"Antarctica",0.000176499542467787,1.95007867077456e-06,0.00021429450448141,2.23873445607085e-06,0.000235938681120845,2.43017410948164e-06,0.000231615088936092,2.4060259702801e-06
258510,"eez-ccamlr",213,"Antarctica",0.000154779428861304,4.16718587604262e-06,0.000188336764631605,4.75800995255931e-06,0.000209542977236223,5.18223304544161e-06,0.000206284041782848,5.17291634137897e-06
258520,"eez-ccamlr",213,"Antarctica",0.000164182590531629,7.29535586217668e-06,0.000200153893303379,8.30514703799839e-06,0.000221665091799752,8.97706111671563e-06,0.000217791897128527,8.91305869282858e-06
258600,"eez-ccamlr",213,"Antarctica",0.000161476392682823,1.13010014210483e-06,0.00019624754826993,1.29749935583411e-06,0.000218777481467131,1.41733465127056e-06,0.000214864942126158,1.41541706118205e-06
258700,"eez-ccamlr",213,"Antarctica",0.000114277050084851,6.38923023853049e-05,0.000138650180468557,7.26646016969223e-05,0.000153869666204988,7.8942377807847e-05,0.000151154624494805,7.86171883868351e-05
288100,"eez-ccamlr",213,"Antarctica",7.55990065865588e-05,0.00014852588655799,7.89867639290471e-05,0.000145626243408304,7.99420355841579e-05,0.000144358150941962,8.3883049249149e-05,0.000151938743080398
288200,"eez-ccamlr",213,"Antarctica",6.07843243658255e-05,0.000170803769884076,6.36333971837663e-05,0.000167985781707199,6.49215349490739e-05,0.00016764223158724,6.75960732567075e-05,0.000176437016468482
288300,"eez-ccamlr",213,"Antarctica",0.000152074435452785,4.63772265198605e-05,0.00015813747618285,4.54295090932557e-05,0.000160193175903904,4.4976323866746e-05,0.000166287609847046,4.70551324382581e-05
