"rgn_id","fao_id","assessid","RAM_area_m2"
14,"71","SPC-YFINCWPAC-1952-2012-PONS",82243357451.9756
15,"61","ISC-ALBANPAC-1950-2012-PONS",95561597562.9462
15,"61","ISC-BMARLINPAC-1952-2011-PONS",101513154475.014
15,"61","ISC-PACBTUNA-1952-2012-PONS",101513154475.014
15,"61","ISC-STMARLINWCNPAC-1951-2010-CHING",101513154475.014
15,"61","ISC-SWORDNPAC-1951-2012-PONS",101513154475.014
15,"61","SPC-BIGEYECWPAC-1952-2012-PONS",101513154475.014
15,"61","SPC-BIGEYEWPO-1952-2006-JENSEN",101513154475.014
15,"61","SPC-SKJCWPAC-1950-2012-PONS",101513154475.014
15,"61","SPC-YFINCWPAC-1952-2012-PONS",101513154475.014
15,"71","ISC-ALBANPAC-1950-2012-PONS",1191039483476.62
15,"71","ISC-BMARLINPAC-1952-2011-PONS",1726932251032.31
15,"71","ISC-PACBTUNA-1952-2012-PONS",1726932251032.31
15,"71","ISC-STMARLINWCNPAC-1951-2010-CHING",1497482679222.15
15,"71","ISC-SWORDNPAC-1951-2012-PONS",1726932938758.15
15,"71","SPC-BIGEYECWPAC-1952-2012-PONS",1726932938758.15
15,"71","SPC-BIGEYEWPO-1952-2006-JENSEN",1726932938758.15
15,"71","SPC-SKJCWPAC-1950-2012-PONS",1726932938758.15
15,"71","SPC-YFINCWPAC-1952-2012-PONS",1726932938758.15
16,"57","CCSBT-SC-SBT-1952-2014-PONS",3533794574074.06
16,"57","CSIRO-BIGHTREDSE-1958-2007-FULTON",511883712061.639
16,"57","CSIRO-DEEPFLATHEADSE-1978-2007-FULTON",205557573188.307
16,"57","CSIRO-GEMFISHSE-1966-2007-FULTON",2159114949042.06
16,"57","CSIRO-MORWONGSE-1913-2007-FULTON",541910119969.592
16,"57","CSIRO-NZLINGESE-1968-2007-FULTON",84775557127.2902
16,"57","CSIRO-NZLINGWSE-1968-2007-FULTON",480676465117.492
16,"57","CSIRO-OROUGHYSE-1978-2007-FULTON",90433903920.8173
16,"57","CSIRO-SILVERFISHSE-1978-2006-FULTON",227671456217.667
16,"57","CSIRO-SWHITSE-1945-2007-FULTON",298626212463.888
16,"57","CSIRO-TIGERFLATSE-1913-2006-FULTON",211780297815.481
16,"57","CSIRO-WAREHOUESE-1984-2006-FULTON",81089373049.2071
16,"57","CSIRO-WAREHOUWSE-1984-2006-FULTON",344086600513.613
16,"57","IOTC-ALBAIO-1950-2014-PONS",3513034081883.22
16,"57","IOTC-BIGEYEIO-1950-2014-PONS",1649640805788.84
16,"57","IOTC-BLKMARLINIO-1950-2014-PONS",2986741527115.48
16,"57","IOTC-BMARLINIO-1950-2014-PONS",2986741527115.48
16,"57","IOTC-SKJCIO-1950-2014-PONS",3513034081883.22
16,"57","IOTC-STMARLINIO-1950-2014-PONS",2986741527115.48
16,"57","IOTC-SWORDIO-1950-2014-PONS",2986741527115.48
16,"57","IOTC-YFINEIO-1950-2014-PONS",2986741527115.48
16,"57","ISC-BMARLINPAC-1952-2011-PONS",200406625982.176
16,"57","ISC-PACBTUNA-1952-2012-PONS",200406625982.176
16,"57","SPC-ALBASPAC-1960-2010-PONS",186545171169.98
16,"57","SPC-BIGEYECWPAC-1952-2012-PONS",441900049.934441
16,"57","SPC-BIGEYEWPO-1952-2006-JENSEN",347865568684.62
16,"57","SPC-SKJCWPAC-1950-2012-PONS",952702659443.414
16,"57","SPC-STMARLINSWPO-1952-2011-CHING",88675011234.8925
16,"57","SPC-YFINCWPAC-1952-2012-PONS",14240022154.3529
16,"71","CCSBT-SC-SBT-1952-2014-PONS",279812879248.419
16,"71","CSIRO-GEMFISHSE-1966-2007-FULTON",45706065341.4248
16,"71","CSIRO-SWHITSE-1945-2007-FULTON",20345072554.1599
16,"71","CSIRO-TIGERFLATSE-1913-2006-FULTON",420497376.617977
16,"71","ISC-BMARLINPAC-1952-2011-PONS",1497123989565.97
16,"71","ISC-PACBTUNA-1952-2012-PONS",1497123989565.97
16,"71","SPC-ALBASPAC-1960-2010-PONS",1460168961783.96
16,"71","SPC-BIGEYECWPAC-1952-2012-PONS",1709037669230.35
16,"71","SPC-BIGEYEWPO-1952-2006-JENSEN",1928696447048.58
16,"71","SPC-SKJCWPAC-1950-2012-PONS",1742396415603.09
16,"71","SPC-STMARLINSWPO-1952-2011-CHING",1633685798178.92
16,"71","SPC-YFINCWPAC-1952-2012-PONS",1778639838618.38
16,"81","CCSBT-SC-SBT-1952-2014-PONS",1167405411447.26
16,"81","CSIRO-BIGHTREDSE-1958-2007-FULTON",9554514305.91965
16,"81","CSIRO-GEMFISHSE-1966-2007-FULTON",625035599547.376
16,"81","CSIRO-MORWONGSE-1913-2007-FULTON",33845943569.7685
16,"81","CSIRO-NZLINGESE-1968-2007-FULTON",23987662493.1201
16,"81","CSIRO-OROUGHYSE-1978-2007-FULTON",7257876198.69891
16,"81","CSIRO-SILVERFISHSE-1978-2006-FULTON",15406213715.0685
16,"81","CSIRO-SWHITSE-1945-2007-FULTON",36213015208.8308
16,"81","CSIRO-TIGERFLATSE-1913-2006-FULTON",41207480970.6327
16,"81","CSIRO-WAREHOUESE-1984-2006-FULTON",28861792250.1883
16,"81","ISC-BMARLINPAC-1952-2011-PONS",1249070579680.36
16,"81","ISC-PACBTUNA-1952-2012-PONS",1249070579680.36
16,"81","SPC-ALBASPAC-1960-2010-PONS",1232396483574.38
16,"81","SPC-BIGEYECWPAC-1952-2012-PONS",1006531945659.24
16,"81","SPC-BIGEYEWPO-1952-2006-JENSEN",1114667187074.31
16,"81","SPC-STMARLINSWPO-1952-2011-CHING",1092855081505.4
16,"81","SPC-YFINCWPAC-1952-2012-PONS",1041422734026.54
17,"71","ISC-ALBANPAC-1950-2012-PONS",378668051726.201
17,"71","ISC-BMARLINPAC-1952-2011-PONS",2387125924095.74
17,"71","ISC-PACBTUNA-1952-2012-PONS",2387125924095.74
17,"71","ISC-STMARLINWCNPAC-1951-2010-CHING",172935329140.35
17,"71","ISC-SWORDNPAC-1951-2012-PONS",267918634661.589
17,"71","SPC-ALBASPAC-1960-2010-PONS",2262170189356.5
17,"71","SPC-BIGEYECWPAC-1952-2012-PONS",2392010887526.72
17,"71","SPC-BIGEYEWPO-1952-2006-JENSEN",2394855415292.32
17,"71","SPC-SKJCWPAC-1950-2012-PONS",2394855415292.32
17,"71","SPC-STMARLINSWPO-1952-2011-CHING",2080587250019.59
17,"71","SPC-YFINCWPAC-1952-2012-PONS",2393600353788.87
18,"71","ISC-BMARLINPAC-1952-2011-PONS",1281859875029.12
18,"71","ISC-PACBTUNA-1952-2012-PONS",1281859875029.12
18,"71","SPC-ALBASPAC-1960-2010-PONS",1281859875029.12
18,"71","SPC-BIGEYECWPAC-1952-2012-PONS",1281859875029.12
18,"71","SPC-BIGEYEWPO-1952-2006-JENSEN",1281859875029.12
18,"71","SPC-SKJCWPAC-1950-2012-PONS",963481979138.982
18,"71","SPC-STMARLINSWPO-1952-2011-CHING",1281859875029.12
18,"71","SPC-YFINCWPAC-1952-2012-PONS",1281859875029.12
18,"81","ISC-BMARLINPAC-1952-2011-PONS",792649051.667742
18,"81","ISC-PACBTUNA-1952-2012-PONS",792649051.667742
18,"81","SPC-ALBASPAC-1960-2010-PONS",792649051.667742
18,"81","SPC-BIGEYECWPAC-1952-2012-PONS",792649051.667742
18,"81","SPC-BIGEYEWPO-1952-2006-JENSEN",792649051.667742
18,"81","SPC-STMARLINSWPO-1952-2011-CHING",792649051.667742
18,"81","SPC-YFINCWPAC-1952-2012-PONS",792649051.667742
19,"71","ISC-BMARLINPAC-1952-2011-PONS",752126726419.696
19,"71","ISC-PACBTUNA-1952-2012-PONS",752126726419.696
19,"71","SPC-ALBASPAC-1960-2010-PONS",752126726419.696
19,"71","SPC-BIGEYECWPAC-1952-2012-PONS",752126726419.696
19,"71","SPC-BIGEYEWPO-1952-2006-JENSEN",752126726419.696
19,"71","SPC-SKJCWPAC-1950-2012-PONS",752126726419.696
19,"71","SPC-STMARLINSWPO-1952-2011-CHING",752126726419.696
19,"71","SPC-YFINCWPAC-1952-2012-PONS",752126726419.696
20,"61","ISC-ALBANPAC-1950-2012-PONS",326588713656.805
20,"61","ISC-BMARLINPAC-1952-2011-PONS",326588713656.805
20,"61","ISC-PACBTUNA-1952-2012-PONS",326588713656.805
20,"61","ISC-STMARLINWCNPAC-1951-2010-CHING",326588713656.805
20,"61","ISC-SWORDNPAC-1951-2012-PONS",326588713656.805
20,"61","SPC-BIGEYECWPAC-1952-2012-PONS",326588713656.805
20,"61","SPC-BIGEYEWPO-1952-2006-JENSEN",320064997793.985
20,"61","SPC-SKJCWPAC-1950-2012-PONS",326588713656.805
20,"61","SPC-YFINCWPAC-1952-2012-PONS",326588713656.805
21,"61","ISC-ALBANPAC-1950-2012-PONS",115783939162.546
21,"61","ISC-BMARLINPAC-1952-2011-PONS",115783939162.546
21,"61","ISC-PACBTUNA-1952-2012-PONS",115783939162.546
21,"61","ISC-STMARLINWCNPAC-1951-2010-CHING",115783939162.546
21,"61","ISC-SWORDNPAC-1951-2012-PONS",115783939162.546
21,"61","SPC-BIGEYECWPAC-1952-2012-PONS",105535765612.648
21,"61","SPC-BIGEYEWPO-1952-2006-JENSEN",35581206076.764
21,"61","SPC-SKJCWPAC-1950-2012-PONS",115783939162.546
21,"61","SPC-YFINCWPAC-1952-2012-PONS",114823177544.314
24,"71","ISC-BMARLINPAC-1952-2011-PONS",48007495897.3426
24,"71","ISC-PACBTUNA-1952-2012-PONS",48007495897.3426
25,"57","IOTC-ALBAIO-1950-2014-PONS",119029035370.535
25,"57","IOTC-BIGEYEIO-1950-2014-PONS",119029035370.535
25,"57","IOTC-BLKMARLINIO-1950-2014-PONS",119029035370.535
25,"57","IOTC-BMARLINIO-1950-2014-PONS",119029035370.535
25,"57","IOTC-SKJCIO-1950-2014-PONS",119029035370.535
25,"57","IOTC-STMARLINIO-1950-2014-PONS",119029035370.535
25,"57","IOTC-SWORDIO-1950-2014-PONS",119029035370.535
25,"57","IOTC-YFINEIO-1950-2014-PONS",119029035370.535
25,"71","ISC-BMARLINPAC-1952-2011-PONS",187684031356.019
25,"71","ISC-PACBTUNA-1952-2012-PONS",187684031356.019
26,"57","IOTC-ALBAIO-1950-2014-PONS",660044381730.074
26,"57","IOTC-BIGEYEIO-1950-2014-PONS",660044381730.074
26,"57","IOTC-BLKMARLINIO-1950-2014-PONS",660044381730.074
26,"57","IOTC-BMARLINIO-1950-2014-PONS",660044381730.074
26,"57","IOTC-SKJCIO-1950-2014-PONS",660044381730.074
26,"57","IOTC-STMARLINIO-1950-2014-PONS",660044381730.074
26,"57","IOTC-SWORDIO-1950-2014-PONS",660044381730.074
26,"57","IOTC-YFINEIO-1950-2014-PONS",660044381730.074
28,"51","IOTC-ALBAIO-1950-2014-PONS",164528267992.4
28,"51","IOTC-BIGEYEIO-1950-2014-PONS",164528267314.594
28,"51","IOTC-BLKMARLINIO-1950-2014-PONS",164528267314.594
28,"51","IOTC-BMARLINIO-1950-2014-PONS",164528267314.594
28,"51","IOTC-SKJCIO-1950-2014-PONS",164528267992.4
28,"51","IOTC-STMARLINIO-1950-2014-PONS",164528267314.594
28,"51","IOTC-SWORDIO-1950-2014-PONS",164528267314.594
28,"51","IOTC-YFINEIO-1950-2014-PONS",164528267314.594
29,"51","IOTC-ALBAIO-1950-2014-PONS",62931711919.4043
29,"51","IOTC-BIGEYEIO-1950-2014-PONS",62931711919.4043
29,"51","IOTC-BLKMARLINIO-1950-2014-PONS",62931711919.4043
29,"51","IOTC-BMARLINIO-1950-2014-PONS",62931711919.4043
29,"51","IOTC-SKJCIO-1950-2014-PONS",62931711919.4043
29,"51","IOTC-STMARLINIO-1950-2014-PONS",62931711919.4043
29,"51","IOTC-SWORDIO-1950-2014-PONS",62931711919.4043
29,"51","IOTC-YFINEIO-1950-2014-PONS",62931711919.4043
30,"51","IOTC-ALBAIO-1950-2014-PONS",43410343144.1935
30,"51","IOTC-BIGEYEIO-1950-2014-PONS",43410343144.1935
30,"51","IOTC-BLKMARLINIO-1950-2014-PONS",43410343144.1935
30,"51","IOTC-BMARLINIO-1950-2014-PONS",43410343144.1935
30,"51","IOTC-SKJCIO-1950-2014-PONS",43410343144.1935
30,"51","IOTC-STMARLINIO-1950-2014-PONS",43410343144.1935
30,"51","IOTC-SWORDIO-1950-2014-PONS",43410343144.1935
30,"51","IOTC-YFINEIO-1950-2014-PONS",43410343144.1935
31,"51","IOTC-ALBAIO-1950-2014-PONS",1332331194049.12
31,"51","IOTC-BIGEYEIO-1950-2014-PONS",1332331184996.45
31,"51","IOTC-BLKMARLINIO-1950-2014-PONS",1332331184996.45
31,"51","IOTC-BMARLINIO-1950-2014-PONS",1332331184996.45
31,"51","IOTC-SKJCIO-1950-2014-PONS",1332331194049.12
31,"51","IOTC-STMARLINIO-1950-2014-PONS",1332331184996.45
31,"51","IOTC-SWORDIO-1950-2014-PONS",1332331184996.45
31,"51","IOTC-YFINEIO-1950-2014-PONS",1332331184996.45
32,"51","IOTC-ALBAIO-1950-2014-PONS",314873477332.5
32,"51","IOTC-BIGEYEIO-1950-2014-PONS",314873477332.5
32,"51","IOTC-BLKMARLINIO-1950-2014-PONS",314873477332.5
32,"51","IOTC-BMARLINIO-1950-2014-PONS",314873477332.5
32,"51","IOTC-SKJCIO-1950-2014-PONS",314873477332.5
32,"51","IOTC-STMARLINIO-1950-2014-PONS",314873477332.5
32,"51","IOTC-SWORDIO-1950-2014-PONS",314873477332.5
32,"51","IOTC-YFINEIO-1950-2014-PONS",314873477332.5
33,"51","IOTC-ALBAIO-1950-2014-PONS",62210846311.6645
33,"51","IOTC-BIGEYEIO-1950-2014-PONS",62210846311.6645
33,"51","IOTC-BLKMARLINIO-1950-2014-PONS",62210846311.6645
33,"51","IOTC-BMARLINIO-1950-2014-PONS",62210846311.6645
33,"51","IOTC-SKJCIO-1950-2014-PONS",62210846311.6645
33,"51","IOTC-STMARLINIO-1950-2014-PONS",62210846311.6645
33,"51","IOTC-SWORDIO-1950-2014-PONS",62210846311.6645
33,"51","IOTC-YFINEIO-1950-2014-PONS",62210846311.6645
34,"51","IOTC-ALBAIO-1950-2014-PONS",121567728318.206
34,"51","IOTC-BIGEYEIO-1950-2014-PONS",121567728318.206
34,"51","IOTC-BLKMARLINIO-1950-2014-PONS",121567728318.206
34,"51","IOTC-BMARLINIO-1950-2014-PONS",121567728318.206
34,"51","IOTC-SKJCIO-1950-2014-PONS",121567728318.206
34,"51","IOTC-STMARLINIO-1950-2014-PONS",121567728318.206
34,"51","IOTC-SWORDIO-1950-2014-PONS",121567728318.206
34,"51","IOTC-YFINEIO-1950-2014-PONS",121567728318.206
35,"51","IOTC-ALBAIO-1950-2014-PONS",125063829024.272
35,"51","IOTC-BIGEYEIO-1950-2014-PONS",125063829024.272
35,"51","IOTC-BLKMARLINIO-1950-2014-PONS",125063829024.272
35,"51","IOTC-BMARLINIO-1950-2014-PONS",125063829024.272
35,"51","IOTC-SKJCIO-1950-2014-PONS",125063829024.272
35,"51","IOTC-STMARLINIO-1950-2014-PONS",125063829024.272
35,"51","IOTC-SWORDIO-1950-2014-PONS",125063829024.272
35,"51","IOTC-YFINEIO-1950-2014-PONS",125063829024.272
36,"51","IOTC-ALBAIO-1950-2014-PONS",270501471734.591
36,"51","IOTC-BIGEYEIO-1950-2014-PONS",270501471734.591
36,"51","IOTC-BLKMARLINIO-1950-2014-PONS",270501471734.591
36,"51","IOTC-BMARLINIO-1950-2014-PONS",270501471734.591
36,"51","IOTC-SKJCIO-1950-2014-PONS",270501471734.591
36,"51","IOTC-STMARLINIO-1950-2014-PONS",270501471734.591
36,"51","IOTC-SWORDIO-1950-2014-PONS",270501471734.591
36,"51","IOTC-YFINEIO-1950-2014-PONS",270501471734.591
37,"51","IOTC-ALBAIO-1950-2014-PONS",1272728120063.22
37,"51","IOTC-BIGEYEIO-1950-2014-PONS",1272728120063.22
37,"51","IOTC-BLKMARLINIO-1950-2014-PONS",1272728120063.22
37,"51","IOTC-BMARLINIO-1950-2014-PONS",1272728120063.22
37,"51","IOTC-SKJCIO-1950-2014-PONS",1272728120063.22
37,"51","IOTC-STMARLINIO-1950-2014-PONS",1272728120063.22
37,"51","IOTC-SWORDIO-1950-2014-PONS",1272728120063.22
37,"51","IOTC-YFINEIO-1950-2014-PONS",1272728120063.22
38,"51","IOTC-ALBAIO-1950-2014-PONS",638542318880.624
38,"51","IOTC-BIGEYEIO-1950-2014-PONS",638542318880.624
