"rgn_id","trend","whencev01","whence_choice"
74,-0.109526052953959,"OD","OD"
75,0.386692794579141,"OD","OD"
76,-0.151207978421272,"OD","OD"
77,0.885040271750817,"OD","OD"
78,0.607689207528749,"OD","OD"
79,1,"OD","OD"
80,-0.257900500552196,"OD","OD"
81,-0.246061699699608,"OD","OD"
82,0.129891754723454,"OD","OD"
84,-0.0696006735197022,"OD","OD"
85,0.0421268106349988,"XP","coastalpop"
86,0.0432792764251078,"XP","coastalpop"
88,0.0412993742707784,"XP","coastalpop"
89,0,"XSI","southern"
90,0,"XSI","southern"
91,NA,"XSI","southern"
92,0,"XSI","southern"
93,0,"XSI","southern"
94,NA,"XSI","southern"
95,0.0586123820431402,"XP","coastalpop"
96,0.157681052305664,"XP","coastalpop"
97,0.229595380310757,"XP","coastalpop"
98,-0.702089574975878,"OD","OD"
99,-0.226924833707023,"OD","OD"
100,1,"OD","OD"
101,-0.747529551145766,"OD","OD"
102,0.754146785819613,"OD","OD"
103,0.0905808428697563,"XP","coastalpop"
104,0.156077718508806,"XP","coastalpop"
105,NA,"XSI","southern"
106,0.869809675660006,"OD","OD"
107,NA,"XSI","southern"
108,0.0309601264120051,"XP","coastalpop"
110,0.0543694939232204,"XP","coastalpop"
111,0.157703443396463,"XP","coastalpop"
112,0.0961729573159541,"OD","OD"
113,0.160314766421002,"XP","coastalpop"
114,0.0841373147041608,"XP","coastalpop"
115,0.0169035093203758,"OD","OD"
116,0.0388242769271514,"XP","coastalpop"
117,0.109764411786986,"XP","coastalpop"
118,0.125289699757784,"XP","coastalpop"
119,-0.153519130845504,"OD","OD"
120,-0.052807115063761,"OD","OD"
121,0.164867881061257,"XP","coastalpop"
122,0.047383780235766,"XP","coastalpop"
123,-0.352972314009823,"OD","OD"
124,-0.200104825989499,"OD","OD"
125,0.0153216403913418,"XP","coastalpop"
126,1,"OD","OD"
127,0.0287755815308143,"XP","coastalpop"
129,0.0615937722446066,"OD","OD"
130,-0.340315009757913,"OD","OD"
131,1,"OD","OD"
132,0.495405485669951,"OD","OD"
133,0.00390063119223154,"OD","OD"
134,0.20726583879653,"OD","OD"
135,0.235305098281812,"OD","OD"
136,-0.191377040940747,"OD","OD"
137,0.466138652961323,"OD","OD"
138,0.164842148468344,"OD","OD"
139,1,"OD","OD"
140,0.0282504782441503,"XP","coastalpop"
141,0.0425528353459209,"XP","coastalpop"
143,1,"OD","OD"
144,NA,NA,NA
145,0.0122201807118898,"XP","coastalpop"
146,-6.16121143630199e-16,"XP","coastalpop"
147,-0.431893401365234,"OD","OD"
148,0.106150383290985,"XP","coastalpop"
149,NA,"XSI","southern"
150,NA,"XSI","southern"
151,0.155291104658913,"XP","coastalpop"
152,0.0384193194291987,"OD","OD"
153,-0.676843317972386,"OD","OD"
154,-0.0476850631003954,"XP","coastalpop"
155,0.0670606352551164,"OD","OD"
156,-0.0267814753171134,"XP","coastalpop"
157,0.138037964933501,"XP","coastalpop"
158,NA,"XSI","southern"
159,NA,"XSI","southern"
161,0.0285767613658685,"XP","coastalpop"
162,-0.562890553373061,"OD","OD"
163,0.0563049648066624,"XP","coastalpop"
164,-0.853137280042164,"OD","OD"
166,-0.532100604643223,"OD","OD"
167,-0.483362471165433,"OD","OD"
168,0.930801578957815,"OD","OD"
169,0.151998581937428,"XP","coastalpop"
171,-0.261612005290986,"OD","OD"
172,-0.177749775955365,"OD","OD"
173,1,"OD","OD"
174,-0.338653863302755,"OD","OD"
175,-0.0739759326879723,"OD","OD"
176,-0.00587905200559701,"XP","coastalpop"
177,0.00930660340847503,"XP","coastalpop"
178,-0.724973667581853,"OD","OD"
179,-0.537444006670087,"OD","OD"
180,-0.116872751921458,"OD","OD"
181,0.0809100876487578,"OD","OD"
182,-0.363862841792899,"OD","OD"
183,1,"OD","OD"
184,-0.445717838997813,"OD","OD"
185,0.0148221972476091,"XP","coastalpop"
186,-1,"OD","OD"
187,-0.594845079377689,"OD","OD"
188,-0.104935852418637,"OD","OD"
189,-0.583268805839994,"OD","OD"
190,0.0633779169820715,"XP","coastalpop"
191,-0.0389142172516001,"OD","OD"
192,1,"OD","OD"
193,0.135242581744224,"XP","coastalpop"
194,-0.39303929060118,"OD","OD"
195,-0.534870392606504,"OD","OD"
196,0.0239023287788462,"OD","OD"
197,-1,"OD","OD"
198,0.301980035866657,"OD","OD"
199,1,"OD","OD"
200,-0.0586597656390584,"OD","OD"
202,1,"OD","OD"
203,0.500272194889458,"OD","OD"
204,-0.0492956760392999,"OD","OD"
205,-0.18213151215841,"OD","OD"
206,0.925675141376583,"OD","OD"
207,0.415891498781841,"OD","OD"
208,-0.543550485660391,"OD","OD"
209,0.0710672108898657,"XP","coastalpop"
210,-0.208790818487403,"OD","OD"
212,0.0624828801038362,"XP","coastalpop"
213,NA,NA,NA
214,-0.406185500656769,"OD","OD"
215,-0.707514505070356,"OD","OD"
216,-0.279435577960279,"OD","OD"
218,-0.295135091665174,"OD","OD"
219,0.0341038946987321,"XP","coastalpop"
220,0.0789410423287541,"XP","coastalpop"
221,0.0364808263294461,"XP","coastalpop"
222,0.772046032451271,"OD","OD"
223,0.437742374289521,"OD","OD"
224,-0.477439998501246,"OD","OD"
227,0.0183584549555581,"XP","coastalpop"
228,0.000657391480929018,"XP","coastalpop"
231,-0.10556803670872,"XP","coastalpop"
232,-0.412185336564414,"OD","OD"
237,0.0101110423467349,"XP","coastalpop"
244,0.0220804537486651,"XP","coastalpop"
245,0.101477950655034,"XP","coastalpop"
247,-0.127578564527937,"OD","OD"
248,0.180871418455168,"XP","coastalpop"
249,0.189313052587989,"XP","coastalpop"
250,0.166112008317745,"XP","coastalpop"
