"rgn_id","year","habitat","trend","health"
143,2013,"soft_bottom",0.0449,0
144,2013,"soft_bottom",0.0377,0
145,2013,"soft_bottom",0,0
147,2013,"soft_bottom",0,0
148,2013,"soft_bottom",0.0445,0
149,2013,"soft_bottom",-0.2286,0
150,2013,"soft_bottom",-0.0191,0
153,2013,"soft_bottom",0.0159,0
154,2013,"soft_bottom",0.0696,0
155,2013,"soft_bottom",0.0278,0
157,2013,"soft_bottom",0.0712,0
158,2013,"soft_bottom",0.0088,0
159,2013,"soft_bottom",-0.0077,0
161,2013,"soft_bottom",-0.0119,0
162,2013,"soft_bottom",0,0
163,2013,"soft_bottom",0,0
164,2013,"soft_bottom",0,0
166,2013,"soft_bottom",0,0
167,2013,"soft_bottom",-0.0195,0
168,2013,"soft_bottom",0,0
169,2013,"soft_bottom",0,0
171,2013,"soft_bottom",0,0
172,2013,"soft_bottom",0,0
173,2013,"soft_bottom",0,0
174,2013,"soft_bottom",0,0
175,2013,"soft_bottom",0.0758,0
176,2013,"soft_bottom",-0.001,0
177,2013,"soft_bottom",0,0
178,2013,"soft_bottom",0,0
179,2013,"soft_bottom",0.0058,0
180,2013,"soft_bottom",0,0
181,2013,"soft_bottom",0,0
182,2013,"soft_bottom",-0.0644,0
183,2013,"soft_bottom",-0.0069,0
184,2013,"soft_bottom",0,0
186,2013,"soft_bottom",0,0
187,2013,"soft_bottom",0,0
188,2013,"soft_bottom",0.046,0
189,2013,"soft_bottom",0,0
190,2013,"soft_bottom",0,0
191,2013,"soft_bottom",0,0
192,2013,"soft_bottom",0.0332,0
193,2013,"soft_bottom",0,0
194,2013,"soft_bottom",0,0
195,2013,"soft_bottom",-0.0343,0
196,2013,"soft_bottom",-1,0
197,2013,"soft_bottom",-0.0721,0
198,2013,"soft_bottom",-0.0628,0
199,2013,"soft_bottom",0.0177,0
200,2013,"soft_bottom",-0.0554,0
202,2013,"soft_bottom",0,0
203,2013,"soft_bottom",-0.0033,0
204,2013,"soft_bottom",0.0243,0
205,2013,"soft_bottom",-0.0299,0
206,2013,"soft_bottom",-0.0032,0
207,2013,"soft_bottom",-0.0327,0
208,2013,"soft_bottom",-0.0012,0
209,2013,"soft_bottom",-0.0218,0
210,2013,"soft_bottom",0.0239,0
212,2013,"soft_bottom",0.2846,0
214,2013,"soft_bottom",0,0
216,2013,"soft_bottom",0,0
218,2013,"soft_bottom",0,0
219,2013,"soft_bottom",0,0
220,2013,"soft_bottom",-0.0582,0
221,2013,"soft_bottom",0.0107,0
222,2013,"soft_bottom",0,0
223,2013,"soft_bottom",0.0195,0
224,2013,"soft_bottom",0.0054,0
227,2013,"soft_bottom",-0.0282,0
228,2013,"soft_bottom",-0.0278,0
231,2013,"soft_bottom",0.0063,0
232,2013,"soft_bottom",-0.1478,0
237,2013,"soft_bottom",-0.0478,0
247,2013,"soft_bottom",-0.0498,0
248,2013,"soft_bottom",0,0
249,2013,"soft_bottom",0.3651,0
1,2014,"soft_bottom",-0.0321,0
2,2014,"soft_bottom",-0.0517,0
3,2014,"soft_bottom",0,0
4,2014,"soft_bottom",0.0649,0
5,2014,"soft_bottom",0,0
6,2014,"soft_bottom",0.0211,0
7,2014,"soft_bottom",0.0027,0
8,2014,"soft_bottom",0.0086,0
9,2014,"soft_bottom",-0.028,0
10,2014,"soft_bottom",0.0278,0
11,2014,"soft_bottom",-0.0161,0
13,2014,"soft_bottom",-0.0311,0
14,2014,"soft_bottom",-0.0251,0
15,2014,"soft_bottom",0.0436,0
16,2014,"soft_bottom",0,0
17,2014,"soft_bottom",0,0
18,2014,"soft_bottom",0,0
19,2014,"soft_bottom",0,0
20,2014,"soft_bottom",0,0
21,2014,"soft_bottom",0.0063,0
24,2014,"soft_bottom",-0.0355,0
25,2014,"soft_bottom",-0.0187,0
26,2014,"soft_bottom",6e-04,0
28,2014,"soft_bottom",0,0
29,2014,"soft_bottom",0,0
30,2014,"soft_bottom",0,0
31,2014,"soft_bottom",0,0
32,2014,"soft_bottom",0.0482,0
33,2014,"soft_bottom",-0.0071,0
34,2014,"soft_bottom",-0.0608,0
37,2014,"soft_bottom",0,0
38,2014,"soft_bottom",0,0
39,2014,"soft_bottom",0.0061,0
40,2014,"soft_bottom",-0.0015,0
41,2014,"soft_bottom",-0.0181,0
42,2014,"soft_bottom",0,0
43,2014,"soft_bottom",0,0
44,2014,"soft_bottom",0.0137,0
45,2014,"soft_bottom",0,0
46,2014,"soft_bottom",0,0
47,2014,"soft_bottom",-0.0014,0
48,2014,"soft_bottom",-0.0124,0
49,2014,"soft_bottom",-0.0302,0
50,2014,"soft_bottom",0.003,0
51,2014,"soft_bottom",0.0171,0
52,2014,"soft_bottom",0.0031,0
53,2014,"soft_bottom",-0.0193,0
54,2014,"soft_bottom",0,0
55,2014,"soft_bottom",-0.0137,0
56,2014,"soft_bottom",0,0
57,2014,"soft_bottom",-0.0055,0
58,2014,"soft_bottom",-0.0978,0
59,2014,"soft_bottom",0,0
60,2014,"soft_bottom",0.1001,0
61,2014,"soft_bottom",0,0
62,2014,"soft_bottom",-0.0281,0
63,2014,"soft_bottom",-0.0013,0
64,2014,"soft_bottom",-0.0071,0
65,2014,"soft_bottom",-0.0501,0
66,2014,"soft_bottom",-0.0722,0
67,2014,"soft_bottom",0,0
68,2014,"soft_bottom",0.02,0
69,2014,"soft_bottom",0,0
70,2014,"soft_bottom",0,0
71,2014,"soft_bottom",0,0
72,2014,"soft_bottom",0,0
73,2014,"soft_bottom",0,0
74,2014,"soft_bottom",0,0
75,2014,"soft_bottom",0,0
76,2014,"soft_bottom",0.0314,0
77,2014,"soft_bottom",0,0
78,2014,"soft_bottom",0.0362,0
79,2014,"soft_bottom",0,0
80,2014,"soft_bottom",0,0
81,2014,"soft_bottom",0,0
82,2014,"soft_bottom",0,0
84,2014,"soft_bottom",0.0075,0
85,2014,"soft_bottom",-0.0289,0
86,2014,"soft_bottom",0,0
88,2014,"soft_bottom",0,0
89,2014,"soft_bottom",0,0
90,2014,"soft_bottom",-0.0117,0
92,2014,"soft_bottom",0.0117,0
93,2014,"soft_bottom",0,0
94,2014,"soft_bottom",0,0
95,2014,"soft_bottom",0,0
96,2014,"soft_bottom",-0.0176,0
97,2014,"soft_bottom",0,0
98,2014,"soft_bottom",0.0697,0
100,2014,"soft_bottom",-9e-04,0
101,2014,"soft_bottom",0,0
102,2014,"soft_bottom",-0.0996,0
103,2014,"soft_bottom",0,0
104,2014,"soft_bottom",-0.0242,0
106,2014,"soft_bottom",-0.0092,0
107,2014,"soft_bottom",0.03,0
108,2014,"soft_bottom",0.039,0
110,2014,"soft_bottom",0,0
111,2014,"soft_bottom",0,0
112,2014,"soft_bottom",0,0
113,2014,"soft_bottom",0,0
114,2014,"soft_bottom",0.0408,0
115,2014,"soft_bottom",0,0
116,2014,"soft_bottom",0,0
117,2014,"soft_bottom",0,0
118,2014,"soft_bottom",0,0
119,2014,"soft_bottom",0,0
120,2014,"soft_bottom",0,0
121,2014,"soft_bottom",0,0
122,2014,"soft_bottom",0,0
123,2014,"soft_bottom",0.0094,0
124,2014,"soft_bottom",0.0128,0
125,2014,"soft_bottom",0,0
126,2014,"soft_bottom",0,0
127,2014,"soft_bottom",0,0
129,2014,"soft_bottom",0.0088,0
130,2014,"soft_bottom",0,0
131,2014,"soft_bottom",0,0
132,2014,"soft_bottom",-0.0065,0
133,2014,"soft_bottom",0,0
134,2014,"soft_bottom",0,0
135,2014,"soft_bottom",-0.001,0
136,2014,"soft_bottom",0,0
137,2014,"soft_bottom",0.0099,0
138,2014,"soft_bottom",0.3719,0
139,2014,"soft_bottom",0,0
140,2014,"soft_bottom",-0.023,0
141,2014,"soft_bottom",0.0812,0
143,2014,"soft_bottom",0.0214,0
144,2014,"soft_bottom",0.066,0
145,2014,"soft_bottom",0,0
147,2014,"soft_bottom",0,0
148,2014,"soft_bottom",0.0643,0
149,2014,"soft_bottom",-0.0786,0
150,2014,"soft_bottom",-0.0103,0
153,2014,"soft_bottom",-0.0014,0
154,2014,"soft_bottom",0.0893,0
155,2014,"soft_bottom",0.0199,0
157,2014,"soft_bottom",0.1742,0
158,2014,"soft_bottom",0.0159,0
159,2014,"soft_bottom",-0.0109,0
161,2014,"soft_bottom",-0.0059,0
162,2014,"soft_bottom",0,0
163,2014,"soft_bottom",0,0
164,2014,"soft_bottom",0,0
166,2014,"soft_bottom",0,0
167,2014,"soft_bottom",-0.007,0
168,2014,"soft_bottom",0,0
169,2014,"soft_bottom",0,0
171,2014,"soft_bottom",0,0
172,2014,"soft_bottom",0,0
173,2014,"soft_bottom",0,0
174,2014,"soft_bottom",0,0
175,2014,"soft_bottom",0.0312,0
176,2014,"soft_bottom",0.0023,0
177,2014,"soft_bottom",0,0
178,2014,"soft_bottom",0,0
179,2014,"soft_bottom",0.0117,0
180,2014,"soft_bottom",0,0
181,2014,"soft_bottom",0,0
182,2014,"soft_bottom",-0.0443,0
183,2014,"soft_bottom",-0.0075,0
184,2014,"soft_bottom",0,0
186,2014,"soft_bottom",0,0
187,2014,"soft_bottom",0,0
188,2014,"soft_bottom",0.1072,0
189,2014,"soft_bottom",0,0
190,2014,"soft_bottom",0,0
191,2014,"soft_bottom",0,0
192,2014,"soft_bottom",-0.0248,0
193,2014,"soft_bottom",0,0
194,2014,"soft_bottom",0,0
195,2014,"soft_bottom",-0.0117,0
196,2014,"soft_bottom",-1,0
197,2014,"soft_bottom",-0.1056,0
198,2014,"soft_bottom",0.0127,0
199,2014,"soft_bottom",0.0202,0
200,2014,"soft_bottom",-0.0295,0
202,2014,"soft_bottom",0,0
203,2014,"soft_bottom",-0.0054,0
204,2014,"soft_bottom",0.0342,0
205,2014,"soft_bottom",-0.0181,0
206,2014,"soft_bottom",-8e-04,0
207,2014,"soft_bottom",-0.0287,0
208,2014,"soft_bottom",0.0203,0
209,2014,"soft_bottom",-0.0235,0
210,2014,"soft_bottom",0.027,0
212,2014,"soft_bottom",0.2744,0
214,2014,"soft_bottom",0,0
216,2014,"soft_bottom",0,0
218,2014,"soft_bottom",0,0
219,2014,"soft_bottom",0,0
220,2014,"soft_bottom",0.0019,0
221,2014,"soft_bottom",0,0
222,2014,"soft_bottom",0,0
223,2014,"soft_bottom",0.0565,0
224,2014,"soft_bottom",0.0205,0
227,2014,"soft_bottom",-0.0076,0
228,2014,"soft_bottom",0.0502,0
231,2014,"soft_bottom",0.0106,0
232,2014,"soft_bottom",-0.1054,0
237,2014,"soft_bottom",-0.1108,0
247,2014,"soft_bottom",-0.0164,0
248,2014,"soft_bottom",0,0
249,2014,"soft_bottom",0.1889,0
