"rgn_id","usd","year","whencev01","whence_choice"
7,565163750.56079,1996,"OD","OD"
7,567919502.811483,1997,"OD","OD"
7,471177008.057148,1998,"OD","OD"
7,482214092.308964,1999,"OD","OD"
7,435101217.233417,2000,"OD","OD"
7,400464593.02552,2001,"OD","OD"
7,341663053.747468,2002,"OD","OD"
7,332736306.539249,2003,"OD","OD"
7,375109694.525921,2004,"OD","OD"
7,413909879.281265,2005,"OD","OD"
7,456735444.86792,2006,"OD","OD"
7,586218381.044736,2007,"OD","OD"
7,645796657.499394,2008,"OD","OD"
7,601299089.753921,2009,"OD","OD"
7,678625481.686751,2010,"OD","OD"
7,866672433.270049,2011,"OD","OD"
7,1008424232.18251,2012,"OD","OD"
8,76888000,1990,"OD","OD"
8,83855000,1991,"OD","OD"
8,82451000,1992,"OD","OD"
8,75907000,1993,"OD","OD"
8,83527000,1994,"OD","OD"
8,95237000,1995,"OD","OD"
8,108203000,1996,"OD","OD"
8,113213000,1997,"OD","OD"
8,117320000,1998,"OD","OD"
8,113485000,1999,"OD","OD"
8,158408810.423418,2000,"OD","OD"
8,167182520.656761,2001,"OD","OD"
8,168926089.456712,2002,"OD","OD"
8,173320433.977028,2003,"OD","OD"
8,190829015.31499,2004,"OD","OD"
8,206328827.379497,2005,"OD","OD"
8,210111650.861356,2006,"OD","OD"
8,211831321.628491,2007,"OD","OD"
8,212734858.063924,2008,"OD","OD"
8,197525348.180376,2009,"OD","OD"
8,196543326.079735,2010,"OD","OD"
8,212903319.801064,2011,"OD","OD"
8,228415735.257751,2012,"OD","OD"
9,106500000,1983,"OD","OD"
9,112210000,1986,"OD","OD"
9,116700000,1987,"OD","OD"
9,124700000,1988,"OD","OD"
9,135200000,1989,"OD","OD"
9,147200000,1990,"OD","OD"
9,166200000,1991,"OD","OD"
9,178100000,1992,"OD","OD"
9,198400000,1993,"OD","OD"
9,202500000,1994,"OD","OD"
9,222103587.136907,1995,"OD","OD"
9,218845723.344236,1996,"OD","OD"
9,206900332.301043,1997,"OD","OD"
9,219646199.637279,1998,"OD","OD"
9,220660503.948872,1999,"OD","OD"
9,233226322.838293,2000,"OD","OD"
9,240051900.024223,2001,"OD","OD"
9,241543395.823377,2002,"OD","OD"
9,244990983.604501,2003,"OD","OD"
9,239563310.439243,2004,"OD","OD"
9,249845592.623945,2005,"OD","OD"
9,252991205.003248,2006,"OD","OD"
9,255890836.379155,2007,"OD","OD"
9,261339642.362797,2008,"OD","OD"
9,277510922.800969,2009,"OD","OD"
9,294117230.497109,2010,"OD","OD"
9,310287519.271915,2011,"OD","OD"
9,326160960.784002,2012,"OD","OD"
10,6109427990.01391,1960,"SG","r1"
10,6430416267.97366,1961,"SG","r1"
10,6596359225.45889,1962,"SG","r1"
10,7146633220.04146,1963,"SG","r1"
10,7880708497.15511,1964,"SG","r1"
10,5410018323.7377,1965,"SG","r1"
10,5681764287.11792,1966,"SG","r1"
10,5347444917.19298,1967,"SG","r1"
10,5577863261.63778,1968,"SG","r1"
10,6244466637.28537,1969,"SG","r1"
10,14295279.5446937,1970,"SG","r2"
10,15278632.4786325,1971,"SG","r2"
10,18936526.9461078,1972,"SG","r2"
10,31710657.7257811,1973,"SG","r2"
10,85637174.3722131,1974,"SG","r2"
10,55081816.9917528,1975,"SG","r2"
10,41109627.2760601,1976,"SG","r2"
10,38748059.4366822,1977,"SG","r2"
10,45210026.3248255,1978,"SG","r2"
10,42620165.4370668,1979,"SG","r2"
10,27935549.9886131,1980,"SG","r2"
10,30163527.924615,1981,"SG","r2"
10,32288597.3222436,1982,"SG","r2"
10,59227144.1441441,1983,"SG","r2"
10,36895387.4506363,1984,"SG","r2"
10,32586891.5776241,1985,"SG","r2"
10,62923953.6541889,1986,"SG","r2"
10,67869173.4584325,1987,"SG","r2"
10,75410084.4336797,1988,"SG","r2"
10,79185584.5853761,1989,"SG","r2"
10,82744465.7716025,1990,"SG","r2"
10,95089822.6189262,1991,"SG","r2"
10,100334574.279927,1992,"SG","r2"
10,105595321.588359,1993,"SG","r2"
10,112574568.207729,1994,"SG","r2"
10,123795303.710891,1995,"SG","r2"
10,126443287.200825,1996,"SG","r2"
10,123888724.469251,1997,"SG","r2"
10,128191416.560813,1998,"SG","r2"
10,128180131.448303,1999,"SG","r2"
10,142521394.297994,2000,"SG","r2"
10,146371958.947053,2001,"SG","r2"
10,151865900.787192,2002,"SG","r2"
10,158836880.273855,2003,"SG","r2"
10,165929901.533566,2004,"SG","r2"
10,174969656.818222,2005,"SG","r2"
10,177780890.433871,2006,"SG","r2"
10,185116566.275429,2007,"SG","r2"
10,190421179.801105,2008,"SG","r2"
10,188430575.708369,2009,"SG","r2"
10,201072917.533497,2010,"SG","r2"
10,216536144.528431,2011,"SG","r2"
10,227990291.21897,2012,"SG","r2"
11,31020000,1981,"OD","OD"
11,34918000,1982,"OD","OD"
11,41749000,1983,"OD","OD"
11,45144000,1984,"OD","OD"
11,43879000,1985,"OD","OD"
11,55989000,1986,"OD","OD"
11,62983000,1987,"OD","OD"
11,70688000,1988,"OD","OD"
11,72798000,1989,"OD","OD"
11,78476000,1990,"OD","OD"
11,82507000,1991,"OD","OD"
11,91063000,1992,"OD","OD"
11,99461000,1993,"OD","OD"
11,108071000,1994,"OD","OD"
11,120230000,1995,"OD","OD"
11,110858000,1996,"OD","OD"
11,106289109.336044,1997,"OD","OD"
11,108702067.992581,1998,"OD","OD"
11,107978893.139292,1999,"OD","OD"
11,110937729.412641,2000,"OD","OD"
11,115152142.737309,2001,"OD","OD"
11,124735071.905407,2002,"OD","OD"
11,126887585.451759,2003,"OD","OD"
11,131106365.539613,2004,"OD","OD"
11,137556822.771548,2005,"OD","OD"
11,143352031.172085,2006,"OD","OD"
11,149739017.444696,2007,"OD","OD"
11,152565763.149451,2008,"OD","OD"
11,151560778.381533,2009,"OD","OD"
11,163200000,2010,"OD","OD"
11,170700000,2011,"OD","OD"
11,182400000,2012,"OD","OD"
12,6109427990.01391,1960,"SG","r1"
12,6430416267.97366,1961,"SG","r1"
12,6596359225.45889,1962,"SG","r1"
12,7146633220.04146,1963,"SG","r1"
12,7880708497.15511,1964,"SG","r1"
12,5410018323.7377,1965,"SG","r1"
12,5681764287.11792,1966,"SG","r1"
12,5347444917.19298,1967,"SG","r1"
12,5577863261.63778,1968,"SG","r1"
12,6244466637.28537,1969,"SG","r1"
12,14295279.5446937,1970,"SG","r2"
12,15278632.4786325,1971,"SG","r2"
12,18936526.9461078,1972,"SG","r2"
12,31710657.7257811,1973,"SG","r2"
12,85637174.3722131,1974,"SG","r2"
12,55081816.9917528,1975,"SG","r2"
12,41109627.2760601,1976,"SG","r2"
12,38748059.4366822,1977,"SG","r2"
12,45210026.3248255,1978,"SG","r2"
12,42620165.4370668,1979,"SG","r2"
12,27935549.9886131,1980,"SG","r2"
12,30163527.924615,1981,"SG","r2"
12,32288597.3222436,1982,"SG","r2"
12,59227144.1441441,1983,"SG","r2"
12,36895387.4506363,1984,"SG","r2"
12,32586891.5776241,1985,"SG","r2"
12,62923953.6541889,1986,"SG","r2"
12,67869173.4584325,1987,"SG","r2"
12,75410084.4336797,1988,"SG","r2"
12,79185584.5853761,1989,"SG","r2"
12,82744465.7716025,1990,"SG","r2"
12,95089822.6189262,1991,"SG","r2"
12,100334574.279927,1992,"SG","r2"
12,105595321.588359,1993,"SG","r2"
12,112574568.207729,1994,"SG","r2"
12,123795303.710891,1995,"SG","r2"
12,126443287.200825,1996,"SG","r2"
12,123888724.469251,1997,"SG","r2"
12,128191416.560813,1998,"SG","r2"
12,128180131.448303,1999,"SG","r2"
12,142521394.297994,2000,"SG","r2"
12,146371958.947053,2001,"SG","r2"
12,151865900.787192,2002,"SG","r2"
12,158836880.273855,2003,"SG","r2"
12,165929901.533566,2004,"SG","r2"
12,174969656.818222,2005,"SG","r2"
12,177780890.433871,2006,"SG","r2"
12,185116566.275429,2007,"SG","r2"
12,190421179.801105,2008,"SG","r2"
12,188430575.708369,2009,"SG","r2"
12,201072917.533497,2010,"SG","r2"
12,216536144.528431,2011,"SG","r2"
12,227990291.21897,2012,"SG","r2"
13,6109427990.01391,1960,"SG","r1"
13,6430416267.97366,1961,"SG","r1"
13,6596359225.45889,1962,"SG","r1"
13,7146633220.04146,1963,"SG","r1"
13,7880708497.15511,1964,"SG","r1"
13,5410018323.7377,1965,"SG","r1"
13,5681764287.11792,1966,"SG","r1"
13,5347444917.19298,1967,"SG","r1"
13,5577863261.63778,1968,"SG","r1"
13,6244466637.28537,1969,"SG","r1"
13,14295279.5446937,1970,"SG","r2"
13,15278632.4786325,1971,"SG","r2"
13,18936526.9461078,1972,"SG","r2"
13,31710657.7257811,1973,"SG","r2"
13,85637174.3722131,1974,"SG","r2"
13,55081816.9917528,1975,"SG","r2"
13,41109627.2760601,1976,"SG","r2"
13,38748059.4366822,1977,"SG","r2"
13,45210026.3248255,1978,"SG","r2"
13,42620165.4370668,1979,"SG","r2"
13,27935549.9886131,1980,"SG","r2"
13,30163527.924615,1981,"SG","r2"
13,32288597.3222436,1982,"SG","r2"
13,59227144.1441441,1983,"SG","r2"
13,36895387.4506363,1984,"SG","r2"
13,32586891.5776241,1985,"SG","r2"
13,62923953.6541889,1986,"SG","r2"
13,67869173.4584325,1987,"SG","r2"
13,75410084.4336797,1988,"SG","r2"
13,79185584.5853761,1989,"SG","r2"
13,82744465.7716025,1990,"SG","r2"
13,95089822.6189262,1991,"SG","r2"
13,100334574.279927,1992,"SG","r2"
13,105595321.588359,1993,"SG","r2"
13,112574568.207729,1994,"SG","r2"
13,123795303.710891,1995,"SG","r2"
13,126443287.200825,1996,"SG","r2"
13,123888724.469251,1997,"SG","r2"
13,128191416.560813,1998,"SG","r2"
13,128180131.448303,1999,"SG","r2"
13,142521394.297994,2000,"SG","r2"
13,146371958.947053,2001,"SG","r2"
13,151865900.787192,2002,"SG","r2"
13,158836880.273855,2003,"SG","r2"
13,165929901.533566,2004,"SG","r2"
13,174969656.818222,2005,"SG","r2"
13,177780890.433871,2006,"SG","r2"
13,185116566.275429,2007,"SG","r2"
13,190421179.801105,2008,"SG","r2"
13,188430575.708369,2009,"SG","r2"
13,201072917.533497,2010,"SG","r2"
13,216536144.528431,2011,"SG","r2"
13,227990291.21897,2012,"SG","r2"
14,36965974142.5672,1960,"SG","r2"
14,35832455510.399,1961,"SG","r2"
14,37219271155.8729,1962,"SG","r2"
14,41872442756.2143,1963,"SG","r2"
14,48665030084.5739,1964,"SG","r2"
14,55370707727.235,1965,"SG","r2"
14,62601130865.5916,1966,"SG","r2"
14,67744709460.6798,1967,"SG","r2"
14,75088957746.7982,1968,"SG","r2"
14,87196150941.941,1969,"SG","r2"
14,104425753619.78,1970,"SG","r2"
14,116348046696.278,1971,"SG","r2"
14,147114509472.24,1972,"SG","r2"
14,194460883863.389,1973,"SG","r2"
14,214171979338.251,1974,"SG","r2"
14,235176947163.231,1975,"SG","r2"
14,256821554244.761,1976,"SG","r2"
14,311799798058.966,1977,"SG","r2"
14,404786943888.354,1978,"SG","r2"
14,434058416175.194,1979,"SG","r2"
14,456361397155.732,1980,"SG","r2"
14,499367210023.117,1981,"SG","r2"
14,476518382392.922,1982,"SG","r2"
14,520665559326.976,1983,"SG","r2"
14,559981908785.465,1984,"SG","r2"
14,608246753494.702,1985,"SG","r2"
14,834216776275.094,1986,"SG","r2"
14,982674430179.551,1987,"SG","r2"
14,1191385739429.76,1988,"SG","r2"
14,1220922683879.33,1989,"SG","r2"
14,1268110153021.46,1990,"SG","r2"
14,1438959735632.97,1991,"SG","r2"
14,1571398206184.88,1992,"SG","r2"
14,1781077866308.74,1993,"SG","r2"
14,1991562509869.12,1994,"SG","r2"
14,2243421475172.41,1995,"SG","r2"
14,2095420407356.68,1996,"SG","r2"
14,1992413693453.29,1997,"SG","r2"
14,1818179507984.44,1998,"SG","r2"
14,2044320523069.99,1999,"SG","r2"
14,2213609227073.34,2000,"SG","r2"
14,2055056709489.38,2001,"SG","r2"
14,2061311085338.75,2002,"SG","r2"
14,2252323734179.13,2003,"SG","r2"
14,2496260245323.68,2004,"SG","r2"
14,2622334661504.72,2005,"SG","r2"
14,2743196930479.61,2006,"SG","r2"
14,3043091094365.24,2007,"SG","r2"
14,3514149431498.86,2008,"SG","r2"
14,3698606031731.39,2009,"SG","r2"
14,4232618141195.97,2010,"SG","r2"
14,4872908283558.15,2011,"SG","r2"
14,5207753603240.63,2012,"SG","r2"
15,6684685510.90316,1960,"OD","OD"
15,7257047654.30188,1961,"OD","OD"
15,4399815069.67848,1962,"OD","OD"
15,4875248019.51617,1963,"OD","OD"
15,5271360643.25358,1964,"OD","OD"
15,5784398850.00539,1965,"OD","OD"
15,6371486692.83872,1966,"OD","OD"
15,6809047599.74237,1967,"OD","OD"
15,7591602924.47986,1968,"OD","OD"
15,8408265263.7862,1969,"OD","OD"
15,6687223655.87752,1970,"OD","OD"
15,7408296134.04833,1971,"OD","OD"
15,8017418383.19013,1972,"OD","OD"
15,10082910550.6949,1973,"OD","OD"
15,13781190369.8478,1974,"OD","OD"
15,14893969268.8422,1975,"OD","OD"
15,17097658629.6548,1976,"OD","OD"
15,19648040090.5671,1977,"OD","OD"
15,22706283655.4269,1978,"OD","OD"
15,27502354651.4559,1979,"OD","OD"
15,32450398739.9681,1980,"OD","OD"
15,35646642135.5476,1981,"OD","OD"
15,37140164100.3261,1982,"OD","OD"
15,33212130822.7708,1983,"OD","OD"
15,31408478618.4519,1984,"OD","OD"
15,30734266462.1757,1985,"OD","OD"
15,29868363901.1303,1986,"OD","OD"
15,33195974365.3779,1987,"OD","OD"
15,37885485202.8788,1988,"OD","OD"
15,42575217414.9429,1989,"OD","OD"
15,44311595229.859,1990,"OD","OD"
15,45417505303.2898,1991,"OD","OD"
15,52976363147.6418,1992,"OD","OD"
15,54368183871.6747,1993,"OD","OD"
15,64084543195.2152,1994,"OD","OD"
15,74119868201.9048,1995,"OD","OD"
15,82848194394.7603,1996,"OD","OD"
15,82344374413.9339,1997,"OD","OD"
15,72207022471.5942,1998,"OD","OD"
15,82995145600.7289,1999,"OD","OD"
15,81026294681.2438,2000,"OD","OD"
15,76261998622.8918,2001,"OD","OD"
15,81357657790.4137,2002,"OD","OD"
15,83908205719.8012,2003,"OD","OD"
15,91371236939.2189,2004,"OD","OD"
15,103065972407.859,2005,"OD","OD"
15,122210719245.942,2006,"OD","OD"
15,149359920006.4,2007,"OD","OD"
15,173602533345.577,2008,"OD","OD"
15,168333540385.114,2009,"OD","OD"
15,199589447424.074,2010,"OD","OD"
15,224095219329.238,2011,"OD","OD"
15,250182019476.324,2012,"OD","OD"
16,18609026766.7152,1960,"OD","OD"
16,19689774890.8052,1961,"OD","OD"
16,19923843655.5045,1962,"OD","OD"
16,21542165976.0331,1963,"OD","OD"
16,23803337439.8029,1964,"OD","OD"
16,25978273042.8939,1965,"OD","OD"
16,27305409340.3517,1966,"OD","OD"
16,30440138873.3341,1967,"OD","OD"
16,32709149960.8019,1968,"OD","OD"
16,36681599283.2344,1969,"OD","OD"
16,41330496136.1855,1970,"OD","OD"
