"Source","CalendarYear","ConventionArea","ASD","AreaCode","SpeciesCode","FlagState","ProductWeightTonne","EstimatedLiveWeightTonne"
"e-CDS",2006,"Outside","47","47","TOP","URY",10.47,13.98
"e-CDS",2006,"Outside","47","47.4","TOA","JPN",0.08,0.13
"e-CDS",2006,"Outside","47","47.4","TOP","JPN",130.09,154.55
"e-CDS",2006,"Inside","483","48.3","TOA","NZL",0.21,0.35
"e-CDS",2006,"Inside","483","48.3","TOP","NZL",260.71,378.23
"e-CDS",2006,"Inside","483","48.3","TOP","URY",166.58,235.35
"e-CDS",2006,"Inside","483","48.3","TOP","ZAF",204.20,292.13
"e-CDS",2006,"Inside","483","48.3","TOP","GBR",931.27,1290.64
"e-CDS",2006,"Inside","483","48.3","TOP","CHL",314.41,424.75
"e-CDS",2006,"Inside","483","48.3","TOP","ESP",234.52,365.08
"e-CDS",2006,"Inside","483","48.3","TOP","KOR",213.67,216.09
"e-CDS",2006,"Inside","486","48.6","TOA","JPN",54.41,63.45
"e-CDS",2006,"Inside","486","48.6","TOP","JPN",85.16,100.74
"e-CDS",2006,"Inside","5841","58.4","TOA","TGO",242.69,353.97
"e-CDS",2006,"Inside","5841","58.4.1","TOA","ESP",199.87,276.75
"e-CDS",2006,"Inside","5841","58.4.1","TOA","URY",1.75,2.46
"e-CDS",2006,"Inside","5841","58.4.1","TOP","CHL",41.60,56.63
"e-CDS",2006,"Inside","5842","58.4.2","TOA","ESP",6.51,8.83
"e-CDS",2006,"Inside","5842","58.4.2","TOP","CHL",24.12,32.79
"e-CDS",2006,"Inside","5842","58.4.2","TOP","ESP",0.01,0.01
"e-CDS",2006,"Inside","5843","58.4.3","TOA","URY",33.18,46.84
"e-CDS",2006,"Inside","5843","58.4.3","TOA","ESP",281.66,381.19
"e-CDS",2006,"Inside","5843","58.4.3","TOP","CHL",2.18,2.78
"e-CDS",2006,"Inside","5843","58.4.3","TOP","ESP",75.10,99.88
"e-CDS",2006,"Inside","5852","58.5.2","TOP","AUS",2172.93,2434.18
"e-CDS",2006,"Inside","586","58.6.EZ","TOP","ZAF",37.54,48.64
"e-CDS",2006,"Inside","587","58.7.EZ","TOP","ZAF",105.13,124.14
"e-CDS",2006,"Outside","81","81","TOP","AUS",404.06,406.89
"e-CDS",2006,"Outside","87","87","TOP","CHL",2327.23,2717.48
"e-CDS",2006,"Inside","881","88.1","TOA","RUS",497.65,742.91
"e-CDS",2006,"Inside","881","88.1","TOA","URY",76.02,108.44
"e-CDS",2006,"Inside","881","88.1","TOA","GBR",214.27,298.60
"e-CDS",2006,"Inside","881","88.1","TOA","NZL",869.83,1238.81
"e-CDS",2006,"Inside","881","88.1","TOP","NZL",0.74,1.19
"e-CDS",2006,"Inside","882","88.2","TOA","GBR",64.08,89.77
"e-CDS",2006,"Inside","882","88.2","TOA","NZL",32.11,51.38
"e-CDS",2006,"Inside","882","88.2","TOA","RUS",20.65,31.11
"e-CDS",2007,"Outside","41","41.2.3","TOP","ARG",281.26,439.32
"e-CDS",2007,"Outside","41","41.2.3","TOP","URY",276.81,406.52
"e-CDS",2007,"Outside","41","41.3","TOP","UKR",237.08,315.29
"e-CDS",2007,"Outside","41","41.3","TOP","ESP",23.44,37.96
"e-CDS",2007,"Outside","41","41.3.1","TOP","URY",349.37,447.08
"e-CDS",2007,"Outside","41","41.3.1","TOP","UKR",31.57,36.23
"e-CDS",2007,"Outside","41","41.3.1","TOP","KOR",996.98,1052.55
"e-CDS",2007,"Outside","41","41.3.1","TOP","GBR",37.37,51.44
"e-CDS",2007,"Outside","41","41.3.1","TOP","ARG",94.38,160.45
"e-CDS",2007,"Outside","41","41.3.1","TOP","CHL",118.73,134.03
"e-CDS",2007,"Outside","41","41.3.2","TOP","KOR",250.30,271.64
"e-CDS",2007,"Outside","41","41.3.2","TOP","ARG",238.02,301.86
"e-CDS",2007,"Outside","41","41.3.2","TOP","UKR",7.20,9.28
"e-CDS",2007,"Outside","41","41.3.2","TOP","URY",125.55,171.46
"e-CDS",2007,"Outside","41","41.3.2","TOP","CHL",7.89,9.46
"e-CDS",2007,"Outside","41","41.3.2","TOP","ESP",0.80,1.36
"e-CDS",2007,"Outside","41","41.3.2","TOP","GBR",858.33,1136.50
"e-CDS",2007,"Outside","47","47","TOA","KOR",2.28,2.70
"e-CDS",2007,"Outside","47","47","TOP","KOR",305.34,326.99
"e-CDS",2007,"Outside","47","47.4","TOA","ESP",8.49,13.04
"e-CDS",2007,"Outside","47","47.4","TOP","JPN",134.85,169.30
"e-CDS",2007,"Inside","483","48.3","TOA","URY",53.70,91.29
"e-CDS",2007,"Inside","483","48.3","TOP","CHL",240.89,335.49
"e-CDS",2007,"Inside","483","48.3","TOP","ZAF",236.00,338.66
"e-CDS",2007,"Inside","483","48.3","TOP","URY",103.55,139.66
"e-CDS",2007,"Inside","483","48.3","TOP","NZL",262.24,388.97
"e-CDS",2007,"Inside","483","48.3","TOP","KOR",205.96,204.63
"e-CDS",2007,"Inside","483","48.3","TOP","ESP",247.23,368.04
"e-CDS",2007,"Inside","483","48.3","TOP","GBR",1152.43,1626.24
"e-CDS",2007,"Inside","484","48.4","TOA","NZL",0.08,0.14
"e-CDS",2007,"Inside","484","48.4","TOP","GBR",4.22,6.04
"e-CDS",2007,"Inside","484","48.4","TOP","NZL",31.97,47.34
"e-CDS",2007,"Inside","486","48.6","TOA","JPN",17.68,20.60
"e-CDS",2007,"Inside","486","48.6","TOA","NOR",5.17,7.88
"e-CDS",2007,"Inside","486","48.6","TOA","KOR",5.59,6.20
"e-CDS",2007,"Inside","486","48.6","TOP","JPN",62.73,75.40
"e-CDS",2007,"Outside","51","51","TOP","JPN",3.52,4.22
"e-CDS",2007,"Outside","51","51","TOP","ZAF",12.28,15.86
"e-CDS",2007,"Outside","51","51.7","TOP","ESP",1.95,2.86
"e-CDS",2007,"Outside","51","51.EZ","TOP","ZAF",9.08,15.44
"e-CDS",2007,"Inside","5841","58.4.1","TOA","KOR",239.40,276.38
"e-CDS",2007,"Inside","5841","58.4.1","TOA","NAM",12.20,17.34
"e-CDS",2007,"Inside","5841","58.4.1","TOA","ESP",161.53,229.89
"e-CDS",2007,"Inside","5841","58.4.1","TOA","URY",143.92,184.50
"e-CDS",2007,"Inside","5842","58.4.2","TOA","KOR",51.52,58.91
"e-CDS",2007,"Inside","5842","58.4.2","TOA","NAM",52.07,75.58
"e-CDS",2007,"Inside","5842","58.4.2","TOP","NAM",0.06,0.10
"e-CDS",2007,"Inside","5843","58.4.3","TOA","ESP",84.66,119.81
"e-CDS",2007,"Inside","5843","58.4.3","TOA","JPN",55.90,68.29
"e-CDS",2007,"Inside","5843","58.4.3","TOA","NAM",20.99,22.84
"e-CDS",2007,"Inside","5843","58.4.3","TOA","URY",42.73,58.26
"e-CDS",2007,"Inside","5843","58.4.3","TOP","NAM",2.95,5.02
"e-CDS",2007,"Inside","5843","58.4.3","TOP","ESP",2.24,3.81
"e-CDS",2007,"Inside","5843","58.4.3","TOP","JPN",30.02,36.22
"e-CDS",2007,"Inside","5851","58.5.1","TOP","FRA",1431.23,2268.79
"e-CDS",2007,"Inside","5852","58.5.2","TOP","AUS",2180.63,2337.59
"e-CDS",2007,"Inside","586","58.6","TOP","FRA",13.77,21.98
"e-CDS",2007,"Inside","586","58.6.EZ","TOP","FRA",43.65,68.47
"e-CDS",2007,"Inside","586","58.6.EZ","TOP","ZAF",151.52,205.19
"e-CDS",2007,"Inside","587","58.7.EZ","TOP","ZAF",25.06,5.87
"e-CDS",2007,"Outside","81","81","TOP","AUS",284.48,298.97
"e-CDS",2007,"Outside","87","87","TOP","CHL",4240.23,4720.97
"e-CDS",2007,"Outside","87","87","TOP","PER",35.83,40.02
"e-CDS",2007,"Inside","881","88.1","TOA","KOR",245.19,270.89
"e-CDS",2007,"Inside","881","88.1","TOA","NOR",111.79,170.23
"e-CDS",2007,"Inside","881","88.1","TOA","NZL",776.30,1103.99
"e-CDS",2007,"Inside","881","88.1","TOA","RUS",249.41,390.41
"e-CDS",2007,"Inside","881","88.1","TOA","URY",163.15,239.87
"e-CDS",2007,"Inside","881","88.1","TOA","ZAF",37.46,53.83
"e-CDS",2007,"Inside","881","88.1","TOA","GBR",298.74,407.48
"e-CDS",2007,"Inside","881","88.1","TOP","NZL",0.70,1.12
"e-CDS",2007,"Inside","882","88.2","TOA","GBR",22.60,30.75
"e-CDS",2007,"Inside","882","88.2","TOA","URY",6.08,9.35
"e-CDS",2007,"Inside","882","88.2","TOA","RUS",90.68,132.65
"e-CDS",2007,"Inside","882","88.2","TOA","NOR",82.05,124.13
"e-CDS",2008,"Outside","41","41.2.3","TOP","URY",358.92,519.31
"e-CDS",2008,"Outside","41","41.3","TOP","ESP",69.98,107.26
"e-CDS",2008,"Outside","41","41.3.1","TOP","CHL",112.11,141.24
"e-CDS",2008,"Outside","41","41.3.1","TOP","KOR",1418.91,1516.27
"e-CDS",2008,"Outside","41","41.3.1","TOP","UKR",548.91,745.56
"e-CDS",2008,"Outside","41","41.3.1","TOP","URY",286.77,400.49
"e-CDS",2008,"Outside","41","41.3.2","TOP","CHL",243.44,302.61
"e-CDS",2008,"Outside","41","41.3.2","TOP","GBR",1151.02,1503.27
"e-CDS",2008,"Outside","41","41.3.2","TOP","ARG",1368.10,2063.24
"e-CDS",2008,"Outside","41","41.3.2","TOP","KOR",169.11,178.08
"e-CDS",2008,"Outside","41","41.3.3","TOP","CHL",0.11,0.19
"e-CDS",2008,"Outside","47","47","TOP","KOR",75.73,77.51
"e-CDS",2008,"Outside","47","47.4","TOP","CHL",8.98,13.22
"e-CDS",2008,"Outside","47","47.4","TOP","JPN",95.78,116.29
"e-CDS",2008,"Inside","483","48.3","TOP","ESP",583.80,816.49
"e-CDS",2008,"Inside","483","48.3","TOP","ZAF",231.55,305.50
"e-CDS",2008,"Inside","483","48.3","TOP","URY",167.76,246.41
"e-CDS",2008,"Inside","483","48.3","TOP","NZL",211.32,336.24
"e-CDS",2008,"Inside","483","48.3","TOP","KOR",48.91,51.85
"e-CDS",2008,"Inside","483","48.3","TOP","CHL",264.55,369.28
"e-CDS",2008,"Inside","483","48.3","TOP","GBR",1105.26,1517.72
"e-CDS",2008,"Inside","484","48.4","TOA","NZL",0.08,0.14
"e-CDS",2008,"Inside","484","48.4","TOP","GBR",33.53,46.26
"e-CDS",2008,"Inside","484","48.4","TOP","NZL",33.87,49.89
"e-CDS",2008,"Inside","486","48.6","TOA","JPN",69.25,84.47
"e-CDS",2008,"Inside","486","48.6","TOP","JPN",12.28,14.90
"e-CDS",2008,"Outside","51","51","TOP","FRA",10.52,17.25
"e-CDS",2008,"Outside","51","51","TOP","ZAF",9.60,12.70
"e-CDS",2008,"Outside","51","51","TOP","JPN",36.57,43.10
"e-CDS",2008,"Outside","51","51","TOP","URY",101.55,146.05
"e-CDS",2008,"Outside","51","51.EZ","TOP","ZAF",6.87,9.18
"e-CDS",2008,"Inside","5841","58.4.1","TOA","ESP",58.56,68.36
"e-CDS",2008,"Inside","5841","58.4.1","TOA","KOR",268.03,299.10
"e-CDS",2008,"Inside","5841","58.4.1","TOA","NAM",39.02,56.33
"e-CDS",2008,"Inside","5841","58.4.1","TOA","URY",7.57,10.81
"e-CDS",2008,"Inside","5842","58.4.2","TOA","KOR",80.15,89.48
"e-CDS",2008,"Inside","5842","58.4.2","TOA","NAM",98.17,142.63
"e-CDS",2008,"Inside","5843","58.4.3","TOA","AUS",1.37,2.20
"e-CDS",2008,"Inside","5843","58.4.3","TOA","JPN",52.06,65.03
"e-CDS",2008,"Inside","5843","58.4.3","TOA","NAM",12.57,19.02
"e-CDS",2008,"Inside","5843","58.4.3","TOA","URY",3.64,5.32
"e-CDS",2008,"Inside","5843","58.4.3","TOP","URY",7.48,10.94
"e-CDS",2008,"Inside","5843","58.4.3","TOP","AUS",0.24,0.39
"e-CDS",2008,"Inside","5843","58.4.3","TOP","JPN",30.00,36.53
"e-CDS",2008,"Inside","5843","58.4.3","TOP","NAM",0.25,0.42
"e-CDS",2008,"Inside","5844","58.4.4","TOA","JPN",0.03,0.05
"e-CDS",2008,"Inside","5844","58.4.4","TOP","JPN",64.30,76.10
"e-CDS",2008,"Inside","5851","58.5.1","TOP","FRA",3531.32,5598.99
"e-CDS",2008,"Inside","5852","58.5.2","TOP","AUS",2071.26,2366.87
"e-CDS",2008,"Inside","586","58.6","TOP","FRA",598.05,942.28
"e-CDS",2008,"Inside","586","58.6.EZ","TOP","ZAF",36.03,46.40
"e-CDS",2008,"Inside","587","58.7.EZ","TOP","ZAF",51.46,67.76
"e-CDS",2008,"Outside","81","81","TOP","AUS",333.73,378.22
"e-CDS",2008,"Outside","81","81","TOP","CHL",,
"e-CDS",2008,"Outside","87","87","TOP","CHL",3955.87,4526.40
"e-CDS",2008,"Outside","87","87","TOP","PER",96.92,107.03
"e-CDS",2008,"Inside","881","88.1","TOA","ESP",40.32,47.06
"e-CDS",2008,"Inside","881","88.1","TOA","GBR",430.60,620.31
"e-CDS",2008,"Inside","881","88.1","TOA","KOR",375.15,392.99
"e-CDS",2008,"Inside","881","88.1","TOA","NZL",510.67,716.71
"e-CDS",2008,"Inside","881","88.1","TOA","RUS",184.70,286.01
"e-CDS",2008,"Inside","881","88.1","TOA","URY",41.97,59.18
"e-CDS",2008,"Inside","881","88.1","TOA","ZAF",81.95,115.43
"e-CDS",2008,"Inside","881","88.1","TOP","NZL",0.44,0.70
"e-CDS",2008,"Inside","881","88.1","TOP","RUS",0.54,0.84
"e-CDS",2008,"Inside","881","88.1","TOP","KOR",10.84,18.42
"e-CDS",2008,"Inside","881","88.1","TOP","ZAF",0.08,0.14
"e-CDS",2008,"Inside","882","88.2","TOA","GBR",24.24,35.45
"e-CDS",2008,"Inside","882","88.2","TOA","NZL",222.38,319.52
"e-CDS",2008,"Inside","882","88.2","TOA","RUS",18.98,29.35
"e-CDS",2008,"Inside","882","88.2","TOA","URY",7.44,11.07
"e-CDS",2008,"Inside","882","88.2","TOP","RUS",4.80,7.40
"e-CDS",2009,"Outside","41","41.2.3","TOP","URY",370.62,544.51
"e-CDS",2009,"Outside","41","41.3","TOP","ESP",100.52,164.34
"e-CDS",2009,"Outside","41","41.3.1","TOP","URY",84.55,120.67
"e-CDS",2009,"Outside","41","41.3.1","TOP","UKR",305.08,432.98
"e-CDS",2009,"Outside","41","41.3.1","TOP","KOR",1267.23,1337.66
"e-CDS",2009,"Outside","41","41.3.1","TOP","GBR",21.45,26.17
"e-CDS",2009,"Outside","41","41.3.2","TOA","ARG",0.27,0.00
"e-CDS",2009,"Outside","41","41.3.2","TOP","ARG",1673.02,2491.14
"e-CDS",2009,"Outside","41","41.3.2","TOP","CHL",130.53,170.02
"e-CDS",2009,"Outside","41","41.3.2","TOP","ESP",8.61,14.63
"e-CDS",2009,"Outside","41","41.3.2","TOP","GBR",972.24,1422.46
"e-CDS",2009,"Outside","41","41.3.2","TOP","KOR",319.63,341.78
"e-CDS",2009,"Outside","47","47","TOP","KOR",65.27,67.48
"e-CDS",2009,"Outside","47","47.4","TOP","JPN",67.91,88.09
"e-CDS",2009,"Inside","483","48.3","TOP","ESP",537.69,791.74
"e-CDS",2009,"Inside","483","48.3","TOP","GBR",1050.60,1463.07
"e-CDS",2009,"Inside","483","48.3","TOP","NZL",241.35,380.14
"e-CDS",2009,"Inside","483","48.3","TOP","URY",102.42,154.00
"e-CDS",2009,"Inside","483","48.3","TOP","ZAF",104.60,148.51
"e-CDS",2009,"Inside","483","48.3","TOP","CHL",265.04,355.19
"e-CDS",2009,"Inside","484","48.4","TOA","NZL",18.14,27.88
"e-CDS",2009,"Inside","484","48.4","TOA","GBR",21.53,31.21
"e-CDS",2009,"Inside","484","48.4","TOP","NZL",31.37,48.68
"e-CDS",2009,"Inside","484","48.4","TOP","GBR",18.08,26.08
"e-CDS",2009,"Inside","486","48.6","TOA","JPN",12.02,15.44
"e-CDS",2009,"Inside","486","48.6","TOA","KOR",169.06,195.49
"e-CDS",2009,"Inside","486","48.6","TOP","JPN",12.67,15.72
"e-CDS",2009,"Outside","51","51","TOP","URY",33.27,48.59
"e-CDS",2009,"Outside","51","51","TOP","FRA",3.58,5.63
"e-CDS",2009,"Outside","51","51","TOP","JPN",7.40,10.08
"e-CDS",2009,"Outside","51","51","TOP","KOR",27.82,47.29
"e-CDS",2009,"Outside","51","51.EZ","TOP","ZAF",21.25,29.62
"e-CDS",2009,"Inside","5841","58.4.1","TOA","URY",36.77,55.97
"e-CDS",2009,"Inside","5841","58.4.1","TOA","KOR",162.23,189.39
"e-CDS",2009,"Inside","5842","58.4.2","TOA","JPN",15.02,19.27
"e-CDS",2009,"Inside","5842","58.4.2","TOA","KOR",43.60,50.20
"e-CDS",2009,"Inside","5843","58.4.3","TOA","AUS",0.30,0.51
"e-CDS",2009,"Inside","5843","58.4.3","TOA","JPN",19.41,23.96
"e-CDS",2009,"Inside","5843","58.4.3","TOA","URY",42.33,64.41
"e-CDS",2009,"Inside","5843","58.4.3","TOP","URY",0.01,0.02
"e-CDS",2009,"Inside","5843","58.4.3","TOP","JPN",33.71,46.98
"e-CDS",2009,"Inside","5851","58.5.1","TOP","FRA",3741.32,5892.79
"e-CDS",2009,"Inside","5852","58.5.2","TOP","AUS",2059.45,2306.03
"e-CDS",2009,"Inside","586","58.6","TOP","FRA",625.99,985.87
"e-CDS",2009,"Inside","586","58.6.EZ","TOP","ZAF",15.96,22.07
"e-CDS",2009,"Inside","587","58.7.EZ","TOP","ZAF",13.30,18.50
"e-CDS",2009,"Outside","81","81","TOP","AUS",432.89,487.17
"e-CDS",2009,"Outside","81","81","TOP","NZL",11.38,16.11
"e-CDS",2009,"Outside","87","87","TOP","CHL",4211.23,4791.83
"e-CDS",2009,"Outside","87","87","TOP","PER",140.87,156.07
"e-CDS",2009,"Inside","881","88.1","TOA","ESP",259.50,377.60
"e-CDS",2009,"Inside","881","88.1","TOA","URY",35.50,52.77
"e-CDS",2009,"Inside","881","88.1","TOA","NZL",519.94,736.12
"e-CDS",2009,"Inside","881","88.1","TOA","GBR",352.51,512.79
"e-CDS",2009,"Inside","881","88.1","TOA","KOR",515.61,564.33
"e-CDS",2009,"Inside","881","88.1","TOP","CHL",65.04,93.19
"e-CDS",2009,"Inside","881","88.1","TOP","NZL",0.14,0.23
"e-CDS",2009,"Inside","882","88.2","TOA","NZL",61.45,87.39
"e-CDS",2009,"Inside","882","88.2","TOA","ESP",8.44,12.34
"e-CDS",2009,"Inside","882","88.2","TOA","GBR",136.84,196.80
"e-CDS",2009,"Inside","882","88.2","TOA","URY",27.32,40.45
"e-CDS",2009,"Inside","882","88.2","TOA","ZAF",79.45,118.93
"e-CDS",2009,"Inside","882","88.2","TOA","KOR",15.01,15.78
"e-CDS",2009,"Inside","882","88.2","TOP","CHL",1.14,1.62
"e-CDS",2010,"Outside","41","41.2.3","TOP","URY",345.04,448.29
"e-CDS",2010,"Outside","41","41.3","TOA","ESP",4.06,6.91
"e-CDS",2010,"Outside","41","41.3","TOP","ESP",174.32,291.69
"e-CDS",2010,"Outside","41","41.3.1","TOP","KOR",1250.37,1386.07
"e-CDS",2010,"Outside","41","41.3.1","TOP","RUS",93.20,101.20
"e-CDS",2010,"Outside","41","41.3.1","TOP","ESP",0.70,1.19
"e-CDS",2010,"Outside","41","41.3.1","TOP","CHL",83.35,101.25
"e-CDS",2010,"Outside","41","41.3.1","TOP","UKR",189.09,228.98
"e-CDS",2010,"Outside","41","41.3.2","TOA","ESP",2.55,4.34
"e-CDS",2010,"Outside","41","41.3.2","TOP","RUS",6.45,6.71
"e-CDS",2010,"Outside","41","41.3.2","TOP","ARG",1668.64,2554.13
"e-CDS",2010,"Outside","41","41.3.2","TOP","CHL",147.95,168.41
"e-CDS",2010,"Outside","41","41.3.2","TOP","ESP",34.87,60.42
"e-CDS",2010,"Outside","41","41.3.2","TOP","GBR",698.71,1034.27
"e-CDS",2010,"Outside","41","41.3.2","TOP","KOR",124.33,138.72
"e-CDS",2010,"Outside","41","41.3.3","TOP","KOR",0.23,0.32
"e-CDS",2010,"Outside","47","47","TOP","ESP",21.87,26.55
"e-CDS",2010,"Outside","47","47.4","TOP","JPN",36.18,51.77
"e-CDS",2010,"Inside","483","48.3","TOP","ZAF",124.89,175.21
"e-CDS",2010,"Inside","483","48.3","TOP","CHL",248.08,331.63
"e-CDS",2010,"Inside","483","48.3","TOP","ESP",428.37,635.45
"e-CDS",2010,"Inside","483","48.3","TOP","GBR",633.59,855.93
"e-CDS",2010,"Inside","483","48.3","TOP","NZL",223.37,354.79
"e-CDS",2010,"Inside","483","48.3","TOP","URY",109.88,138.35
"e-CDS",2010,"Inside","484","48.4","TOA","GBR",17.23,24.02
"e-CDS",2010,"Inside","484","48.4","TOA","NZL",18.42,28.86
"e-CDS",2010,"Inside","484","48.4","TOP","GBR",19.83,28.08
"e-CDS",2010,"Inside","484","48.4","TOP","NZL",18.63,29.40
"e-CDS",2010,"Inside","486","48.6","TOA","JPN",122.45,161.09
"e-CDS",2010,"Inside","486","48.6","TOA","KOR",150.92,171.49
"e-CDS",2010,"Inside","486","48.6","TOP","JPN",8.39,9.76
"e-CDS",2010,"Inside","486","48.6","TOP","KOR",44.32,45.34
"e-CDS",2010,"Outside","51","51","TOP","ZAF",,
"e-CDS",2010,"Outside","51","51","TOP","KOR",127.57,130.13
"e-CDS",2010,"Outside","51","51","TOP","JPN",15.78,18.16
"e-CDS",2010,"Outside","51","51","TOP","FRA",10.11,15.66
"e-CDS",2010,"Outside","51","51.EZ","TOP","ZAF",52.74,74.22
"e-CDS",2010,"Inside","5841","58.4.1","TOA","JPN",54.19,80.43
"e-CDS",2010,"Inside","5841","58.4.1","TOA","KOR",104.10,116.75
"e-CDS",2010,"Inside","5841","58.4.1","TOP","JPN",1.29,2.03
"e-CDS",2010,"Inside","5842","58.4.2","TOA","KOR",83.95,102.44
"e-CDS",2010,"Inside","5843","58.4.3","TOA","JPN",7.65,11.30
"e-CDS",2010,"Inside","5843","58.4.3","TOP","JPN",1.05,1.63
"e-CDS",2010,"Inside","5844","58.4.4","TOP","JPN",47.82,54.20
"e-CDS",2010,"Inside","5851","58.5.1","TOP","FRA",3723.62,5751.03
"e-CDS",2010,"Inside","5852","58.5.2","TOP","AUS",2026.06,2141.48
"e-CDS",2010,"Inside","586","58.6","TOP","AUS",8.73,0.00
"e-CDS",2010,"Inside","586","58.6","TOP","FRA",477.79,743.07
"e-CDS",2010,"Inside","586","58.6.EZ","TOP","ZAF",53.75,75.55
"e-CDS",2010,"Inside","587","58.7.EZ","TOP","ZAF",51.15,71.79
"e-CDS",2010,"Outside","81","81","TOP","AUS",184.72,276.12
"e-CDS",2010,"Outside","87","87","TOP","PER",102.86,113.39
"e-CDS",2010,"Outside","87","87","TOP","CHL",4485.09,5202.23
"e-CDS",2010,"Inside","881","88.1","TOA","NZL",873.61,1313.28
"e-CDS",2010,"Inside","881","88.1","TOA","KOR",980.72,1157.45
"e-CDS",2010,"Inside","881","88.1","TOA","ARG",20.78,29.25
"e-CDS",2010,"Inside","881","88.1","TOA","ESP",224.54,309.77
"e-CDS",2010,"Inside","881","88.1","TOA","GBR",135.19,200.35
"e-CDS",2010,"Inside","881","88.1","TOP","NZL",0.27,0.44
"e-CDS",2010,"Inside","882","88.2","TOA","ARG",5.04,7.41
"e-CDS",2010,"Inside","882","88.2","TOA","ESP",36.71,43.83
"e-CDS",2010,"Inside","882","88.2","TOA","GBR",172.32,252.69
"e-CDS",2010,"Inside","882","88.2","TOA","KOR",5.90,7.15
"e-CDS",2011,"Outside","41","41.2.3","TOP","GBR",,
"e-CDS",2011,"Outside","41","41.2.3","TOP","URY",296.46,408.13
"e-CDS",2011,"Outside","41","41.3","TOP","ESP",101.56,171.50
"e-CDS",2011,"Outside","41","41.3.1","TOP","ESP",2.44,4.15
"e-CDS",2011,"Outside","41","41.3.1","TOP","KOR",1927.62,2005.26
"e-CDS",2011,"Outside","41","41.3.1","TOP","RUS",122.51,149.64
"e-CDS",2011,"Outside","41","41.3.1","TOP","UKR",328.91,379.31
"e-CDS",2011,"Outside","41","41.3.2","TOP","KOR",295.03,317.70
"e-CDS",2011,"Outside","41","41.3.2","TOP","GBR",875.69,1300.05
"e-CDS",2011,"Outside","41","41.3.2","TOP","UKR",60.48,70.49
"e-CDS",2011,"Outside","41","41.3.2","TOP","ESP",93.05,141.52
"e-CDS",2011,"Outside","41","41.3.2","TOP","CHL",71.01,89.19
"e-CDS",2011,"Outside","41","41.3.2","TOP","ARG",1904.78,2904.28
"e-CDS",2011,"Outside","41","41.3.3","TOP","ARG",46.29,78.69
"e-CDS",2011,"Outside","47","47.4","TOP","JPN",128.55,163.95
"e-CDS",2011,"Outside","47","47.4","TOP","ZAF",22.43,31.74
"e-CDS",2011,"Inside","483","48.3","TOP","URY",10.50,14.24
"e-CDS",2011,"Inside","483","48.3","TOP","CHL",196.82,256.16
"e-CDS",2011,"Inside","483","48.3","TOP","GBR",776.36,1104.88
"e-CDS",2011,"Inside","483","48.3","TOP","NZL",265.38,419.77
"e-CDS",2011,"Inside","484","48.4","TOA","GBR",6.30,8.90
"e-CDS",2011,"Inside","484","48.4","TOA","NZL",2.86,4.53
"e-CDS",2011,"Inside","484","48.4","TOP","GBR",14.38,20.27
"e-CDS",2011,"Inside","484","48.4","TOP","NZL",12.78,20.18
"e-CDS",2011,"Inside","486","48.6","TOA","JPN",126.22,184.53
"e-CDS",2011,"Inside","486","48.6","TOA","KOR",138.70,174.78
"e-CDS",2011,"Inside","486","48.6","TOA","ZAF",4.22,6.06
"e-CDS",2011,"Inside","486","48.6","TOP","JPN",0.05,0.08
"e-CDS",2011,"Inside","486","48.6","TOP","KOR",12.97,14.98
"e-CDS",2011,"Inside","486","48.6","TOP","ZAF",16.04,22.93
"e-CDS",2011,"Outside","51","51","TOP","FRA",18.74,29.37
"e-CDS",2011,"Outside","51","51","TOP","KOR",439.56,448.14
"e-CDS",2011,"Outside","51","51.EZ","TOP","ZAF",138.15,191.86
"e-CDS",2011,"Inside","5841","58.4.1","TOA","ESP",45.80,74.91
"e-CDS",2011,"Inside","5841","58.4.1","TOA","KOR",103.56,158.92
"e-CDS",2011,"Inside","5842","58.4.2","TOA","KOR",93.82,159.50
"e-CDS",2011,"Inside","5843","58.4.3","TOA","JPN",5.91,6.97
"e-CDS",2011,"Inside","5843","58.4.3","TOP","JPN",4.66,5.44
"e-CDS",2011,"Inside","5844","58.4.4","TOP","JPN",27.30,30.51
"e-CDS",2011,"Inside","5851","58.5.1","TOP","FRA",3858.57,5843.33
"e-CDS",2011,"Inside","5852","58.5.2","TOP","AUS",2106.83,2094.02
"e-CDS",2011,"Inside","586","58.6","TOP","FRA",519.79,792.78
"e-CDS",2011,"Inside","586","58.6.EZ","TOP","ZAF",20.85,29.26
"e-CDS",2011,"Inside","587","58.7.EZ","TOP","ZAF",94.77,130.85
"e-CDS",2011,"Outside","81","81","TOP","AUS",235.63,357.32
"e-CDS",2011,"Outside","81","81","TOP","NZL",36.52,54.97
"e-CDS",2011,"Outside","87","87","TOA","CHL",0.88,0.00
"e-CDS",2011,"Outside","87","87","TOP","CHL",3733.58,4162.83
"e-CDS",2011,"Outside","87","87","TOP","PER",93.36,102.69
"e-CDS",2011,"Inside","881","88.1","TOA","ESP",292.14,428.53
"e-CDS",2011,"Inside","881","88.1","TOA","RUS",269.40,312.35
"e-CDS",2011,"Inside","881","88.1","TOA","NZL",604.37,925.40
"e-CDS",2011,"Inside","881","88.1","TOA","KOR",662.79,740.31
"e-CDS",2011,"Inside","881","88.1","TOA","GBR",354.09,523.08
"e-CDS",2011,"Inside","881","88.1","TOP","KOR",0.69,1.18
