"Source","CalendarYear","SpeciesCode","FlagState","ExportState","ExportedProductWeightTonne","UnladingState","Reexport"
"CDS",2002,"TOP","SYC","CHL",81.50,"JPN","yes"
"CDS",2002,"TOP","NZL","USA",17.28,"CAN","yes"
"CDS",2002,"TOP","RUS","CHN",41.67,"USA","yes"
"CDS",2002,"TOP","SYC","CHN",146.69,"JPN","yes"
"CDS",2002,"TOP","SYC","CHN",259.82,"USA","yes"
"CDS",2002,"TOP","SYC","SGP",2.28,"USA","yes"
"CDS",2002,"TOP","ZAF","NAM",16.78,"USA","yes"
"CDS",2002,"TOP","ZAF","CHN",1.36,"JPN","yes"
"CDS",2002,"TOP","GBR","CHN",102.06,"USA","yes"
"CDS",2002,"TOP","GBR","USA",2.00,"JPN","yes"
"CDS",2002,"TOP","URY","CHN",111.83,"JPN","yes"
"CDS",2002,"TOP","FRA","FRA",1.21,"USA","yes"
"CDS",2002,"TOP","FRA","CHN",359.10,"JPN","yes"
"CDS",2002,"TOP","ESP","CHN",18.07,"JPN","yes"
"CDS",2002,"TOP","CHL","USA",11.56,"JPN","yes"
"CDS",2002,"TOP","CHL","CHN",64.69,"USA","yes"
"CDS",2002,"TOP","AUS","SGP",14.34,"JPN","yes"
"CDS",2002,"TOP","AUS","JPN",2.20,"KOR","yes"
"CDS",2002,"TOP","AUS","CHN",558.60,"JPN","yes"
"CDS",2002,"TOP","AUS","AUS",9.89,"CHN","yes"
"CDS",2002,"TOP","ARG","ESP",293.23,"JPN","yes"
"CDS",2002,"TOP","ARG","ESP",11.97,"CHN","yes"
"CDS",2002,"TOP","ARG","CHN",126.60,"JPN","yes"
"CDS",2002,"TOP","RUS","CHN",1505.24,"JPN","yes"
"CDS",2002,"TOP","GBR","CHN",7.42,"JPN","yes"
"CDS",2003,"TOA","RUS","CHN",35.91,"JPN","yes"
"CDS",2003,"TOA","RUS","CHN",59.33,"USA","yes"
"CDS",2003,"TOP","FRA","CHN",149.07,"JPN","yes"
"CDS",2003,"TOP","NZL","CHN",0.76,"JPN","yes"
"CDS",2003,"TOP","JPN","USA",12.40,"CAN","yes"
"CDS",2003,"TOP","JPN","JPN",20.28,"USA","yes"
"CDS",2003,"TOP","GBR","USA",2.94,"JPN","yes"
"CDS",2003,"TOP","ARG","USA",1.45,"CAN","yes"
"CDS",2003,"TOP","GBR","SGP",48.73,"JPN","yes"
"CDS",2003,"TOP","RUS","CHN",287.97,"USA","yes"
"CDS",2003,"TOP","GBR","CHN",64.34,"USA","yes"
"CDS",2003,"TOP","GBR","CHN",21.38,"KOR","yes"
"CDS",2003,"TOP","GBR","CHN",97.19,"JPN","yes"
"CDS",2003,"TOP","FRA","USA",4.90,"JPN","yes"
"CDS",2003,"TOP","FRA","SGP",24.08,"CHN","yes"
"CDS",2003,"TOP","NZL","CHN",5.00,"USA","yes"
"CDS",2003,"TOP","ESP","ESP",18.19,"SGP","yes"
"CDS",2003,"TOP","ESP","CHN",6.41,"JPN","yes"
"CDS",2003,"TOP","CHL","USA",5.85,"SGP","yes"
"CDS",2003,"TOP","CHL","USA",26.48,"JPN","yes"
"CDS",2003,"TOP","CHL","USA",0.32,"CAN","yes"
"CDS",2003,"TOP","CHL","CHN",93.84,"USA","yes"
"CDS",2003,"TOP","AUS","CHN",473.31,"JPN","yes"
"CDS",2003,"TOP","ARG","ESP",185.01,"USA","yes"
"CDS",2003,"TOP","ARG","ESP",12.61,"MYS","yes"
"CDS",2003,"TOP","ARG","ESP",500.66,"JPN","yes"
"CDS",2003,"TOP","ARG","ESP",166.49,"CHN","yes"
"CDS",2003,"TOP","ARG","CHN",78.17,"JPN","yes"
"CDS",2003,"TOP","RUS","CHN",12.84,"KOR","yes"
"CDS",2003,"TOP","CHL","CHN",50.46,"JPN","yes"
"CDS",2003,"TOP","RUS","CHN",650.84,"JPN","yes"
"CDS",2003,"TOP","SYC","CHN",10.02,"JPN","yes"
"CDS",2003,"TOP","SYC","CHN",152.63,"USA","yes"
"CDS",2003,"TOP","SYC","SGP",22.61,"USA","yes"
"CDS",2003,"TOP","URY","CHN",69.82,"JPN","yes"
"CDS",2004,"TOA","UKR","CHN",4.82,"KOR","yes"
"CDS",2004,"TOA","UKR","CHN",5.31,"JPN","yes"
"CDS",2004,"TOA","RUS","CHN",233.27,"JPN","yes"
"CDS",2004,"TOA","GBR","CHN",6.54,"USA","yes"
"CDS",2004,"TOA","GBR","CHN",1.96,"JPN","yes"
"CDS",2004,"TOA","ESP","CHN",0.14,"JPN","yes"
"CDS",2004,"TOA","NOR","CHN",7.50,"KOR","yes"
"CDS",2004,"TOA","URY","SGP",9.28,"JPN","yes"
"CDS",2004,"TOP","FRA","USA",52.75,"JPN","yes"
"CDS",2004,"TOP","GBR","SGP",3.23,"KOR","yes"
"CDS",2004,"TOP","GBR","JPN",3.87,"CHN","yes"
"CDS",2004,"TOP","GBR","CHN",133.81,"USA","yes"
"CDS",2004,"TOP","GBR","CHN",12.08,"KOR","yes"
"CDS",2004,"TOP","GBR","CHN",80.65,"JPN","yes"
"CDS",2004,"TOP","GBR","CHL",81.25,"USA","yes"
"CDS",2004,"TOP","FRA","USA",26.63,"CAN","yes"
"CDS",2004,"TOP","GBR","URY",18.55,"JPN","yes"
"CDS",2004,"TOP","URY","CHN",29.88,"USA","yes"
"CDS",2004,"TOP","GBR","CHN",8.62,"AUS","yes"
"CDS",2004,"TOP","NZL","CHN",0.79,"JPN","yes"
"CDS",2004,"TOP","RUS","CHN",256.29,"JPN","yes"
"CDS",2004,"TOP","RUS","CHN",30.52,"KOR","yes"
"CDS",2004,"TOP","RUS","CHN",25.80,"USA","yes"
"CDS",2004,"TOP","UKR","CHN",12.67,"JPN","yes"
"CDS",2004,"TOP","FRA","SGP",24.60,"USA","yes"
"CDS",2004,"TOP","URY","CHN",35.92,"JPN","yes"
"CDS",2004,"TOP","ESP","SGP",4.09,"JPN","yes"
"CDS",2004,"TOP","URY","ESP",5.08,"JPN","yes"
"CDS",2004,"TOP","URY","SGP",27.68,"KOR","yes"
"CDS",2004,"TOP","URY","CHL",17.78,"USA","yes"
"CDS",2004,"TOP","CHL","USA",2.40,"JPN","yes"
"CDS",2004,"TOP","ARG","CHL",107.18,"USA","yes"
"CDS",2004,"TOP","ARG","CHN",75.58,"JPN","yes"
"CDS",2004,"TOP","ARG","ESP",27.88,"CHN","yes"
"CDS",2004,"TOP","ARG","ESP",26.81,"JPN","yes"
"CDS",2004,"TOP","ARG","USA",2.26,"CAN","yes"
"CDS",2004,"TOP","AUS","CHN",151.60,"JPN","yes"
"CDS",2004,"TOP","AUS","JPN",31.34,"KOR","yes"
"CDS",2004,"TOP","AUS","SGP",23.21,"CAN","yes"
"CDS",2004,"TOP","CHL","CHN",75.39,"JPN","yes"
"CDS",2004,"TOP","ESP","USA",2.00,"JPN","yes"
"CDS",2004,"TOP","CHL","CHN",67.14,"USA","yes"
"CDS",2004,"TOP","FRA","SGP",21.92,"KOR","yes"
"CDS",2004,"TOP","ESP","CHL",16.80,"USA","yes"
"CDS",2004,"TOP","ESP","CHN",23.68,"JPN","yes"
"CDS",2004,"TOP","ESP","ESP",0.95,"JPN","yes"
"CDS",2004,"TOP","ESP","JPN",7.65,"CHN","yes"
"CDS",2004,"TOP","ESP","SGP",5.54,"KOR","yes"
"CDS",2004,"TOP","FRA","CHL",22.39,"USA","yes"
"CDS",2004,"TOP","FRA","CHN",198.85,"JPN","yes"
"CDS",2004,"TOP","FRA","CHN",16.33,"USA","yes"
"CDS",2004,"TOP","CHL","CHN",25.72,"KOR","yes"
"CDS",2005,"TOA","RUS","CHN",63.70,"USA","yes"
"CDS",2005,"TOA","NOR","USA",2.11,"UNK","yes"
"CDS",2005,"TOA","UKR","CHN",5.37,"JPN","yes"
"CDS",2005,"TOA","KOR","CHL",13.31,"USA","yes"
"CDS",2005,"TOA","NOR","USA",2.45,"JPN","yes"
"CDS",2005,"TOA","FRA","USA",1.49,"CAN","yes"
"CDS",2005,"TOA","ARG","USA",13.50,"CAN","yes"
"CDS",2005,"TOA","URY","CHL",79.78,"USA","yes"
"CDS",2005,"TOP","RUS","CHN",44.40,"USA","yes"
"CDS",2005,"TOP","FRA","JPN",0.47,"KOR","yes"
"CDS",2005,"TOP","FRA","SGP",8.20,"KOR","yes"
"CDS",2005,"TOP","FRA","USA",26.03,"CAN","yes"
"CDS",2005,"TOP","FRA","USA",1.35,"JPN","yes"
"CDS",2005,"TOP","GBR","CHN",67.33,"JPN","yes"
"CDS",2005,"TOP","GBR","CHN",29.62,"USA","yes"
"CDS",2005,"TOP","GBR","SGP",21.16,"JPN","yes"
"CDS",2005,"TOP","RUS","CHN",68.38,"JPN","yes"
"CDS",2005,"TOP","FRA","CHN",97.09,"JPN","yes"
"CDS",2005,"TOP","UKR","CHN",263.69,"USA","yes"
"CDS",2005,"TOP","URY","CHL",55.78,"USA","yes"
"CDS",2005,"TOP","URY","SGP",7.12,"KOR","yes"
"CDS",2005,"TOP","KOR","CHL",86.18,"USA","yes"
"CDS",2005,"TOP","CHL","CHN",89.69,"JPN","yes"
"CDS",2005,"TOP","ARG","CHN",8.91,"JPN","yes"
"CDS",2005,"TOP","ARG","ESP",1.63,"JPN","yes"
"CDS",2005,"TOP","ARG","USA",2.40,"CAN","yes"
"CDS",2005,"TOP","FRA","CHN",48.10,"USA","yes"
"CDS",2005,"TOP","AUS","CHN",5.88,"KOR","yes"
"CDS",2005,"TOP","FRA","CHN",14.40,"UNK","yes"
"CDS",2005,"TOP","CHL","CHN",310.24,"USA","yes"
"CDS",2005,"TOP","ESP","CHL",10.33,"T++","yes"
"CDS",2005,"TOP","ESP","CHL",20.82,"USA","yes"
"CDS",2005,"TOP","ESP","CHN",26.70,"JPN","yes"
"CDS",2005,"TOP","ESP","ESP",0.33,"JPN","yes"
"CDS",2005,"TOP","URY","USA",9.32,"JPN","yes"
"CDS",2005,"TOP","AUS","CHN",5.79,"JPN","yes"
"CDS",2006,"TOA","NOR","USA",6.70,"KOR","yes"
"CDS",2006,"TOA","NOR","USA",0.10,"JPN","yes"
"CDS",2006,"TOA","FRA","USA",6.96,"KOR","yes"
"CDS",2006,"TOA","NOR","CHL",12.96,"USA","yes"
"CDS",2006,"TOA","NOR","USA",20.91,"CHL","yes"
"CDS",2006,"TOP","UKR","CHN",10.23,"JPN","yes"
"CDS",2006,"TOP","UKR","CHN",21.54,"KOR","yes"
"CDS",2006,"TOP","GBR","USA",5.12,"CAN","yes"
"CDS",2006,"TOP","GBR","CHN",37.15,"USA","yes"
"CDS",2006,"TOP","FRA","USA",10.95,"CAN","yes"
"CDS",2006,"TOP","FRA","SGP",6.0e-03,"KOR","yes"
"CDS",2006,"TOP","FRA","CHL",95.36,"USA","yes"
"CDS",2006,"TOP","CHL","USA",4.61,"CHL","yes"
"CDS",2006,"TOP","CHL","USA",0.90,"CAN","yes"
"CDS",2006,"TOP","CHL","USA",0.21,"ARE","yes"
"CDS",2006,"TOP","CHL","SGP",6.99,"KOR","yes"
"CDS",2006,"TOP","CHL","CHN",45.88,"USA","yes"
"CDS",2006,"TOP","ARG","USA",27.68,"CAN","yes"
"CDS",2006,"TOP","ESP","SGP",6.91,"KOR","yes"
"CDS",2006,"TOP","URY","CHL",23.33,"USA","yes"
"CDS",2007,"TOA","KOR","CAN",8.30,"USA","yes"
"CDS",2007,"TOP","ARG","CHL",0.49,"URY","yes"
"CDS",2007,"TOP","FRA","SGP",7.57,"THA","yes"
"CDS",2007,"TOP","FRA","SGP",5.90,"KOR","yes"
"CDS",2007,"TOP","FRA","CHN",491.05,"USA","yes"
"CDS",2007,"TOP","FRA","CHN",22.40,"JPN","yes"
"CDS",2007,"TOP","FRA","CHL",29.53,"USA","yes"
"CDS",2007,"TOP","CHL","USA",12.39,"CHL","yes"
"CDS",2007,"TOP","CHL","USA",0.63,"CAN","yes"
"CDS",2007,"TOP","ARG","CHL",37.08,"USA","yes"
"CDS",2007,"TOP","ARG","CHL",2.81,"UNK","yes"
"CDS",2007,"TOP","CHL","CHN",10.51,"JPN","yes"
"CDS",2008,"TOP","FRA","CHN",2.28,"JPN","yes"
"CDS",2008,"TOP","ARG","CHL",3.98,"MEX","yes"
"eCDS",2012,"TOA","GBR","NZL",168.90,"USA","no"
"eCDS",2010,"TOA","KOR","URY",47.79,"SGP","no"
"eCDS",2012,"TOA","NZL","NZL",9.24,"AUS","no"
"eCDS",2012,"TOA","NZL","CHL",9.38,"USA","yes"
"eCDS",2012,"TOA","NOR","NZL",116.81,"USA","no"
"eCDS",2012,"TOA","KOR","USA",8.19,"CAN","yes"
"eCDS",2012,"TOA","KOR","URY",511.09,"USA","no"
"eCDS",2012,"TOA","KOR","URY",254.65,"KOR","no"
"eCDS",2012,"TOA","KOR","KOR",4.41,"USA","yes"
"eCDS",2012,"TOA","KOR","KOR",35.14,"JPN","yes"
"eCDS",2012,"TOA","JPN","ZAF",133.01,"USA","no"
"eCDS",2012,"TOA","NZL","NZL",4.26,"DEU","no"
"eCDS",2012,"TOA","GBR","USA",17.35,"CHL","yes"
"eCDS",2012,"TOA","NZL","NZL",16.08,"JPN","no"
"eCDS",2012,"TOA","GBR","NZL",24.42,"JPN","no"
"eCDS",2012,"TOA","GBR","GBR",139.90,"USA","no"
"eCDS",2012,"TOA","GBR","GBR",18.72,"JPN","no"
"eCDS",2012,"TOA","GBR","CHL",12.13,"USA","yes"
"eCDS",2012,"TOA","ESP","ZAF",397.96,"USA","no"
"eCDS",2012,"TOA","ESP","ZAF",47.26,"CHL","no"
"eCDS",2012,"TOA","ESP","CHL",29.68,"USA","yes"
"eCDS",2011,"TOA","ZAF","ZAF",3.56,"SGP","no"
"eCDS",2011,"TOA","ZAF","ZAF",0.65,"JPN","no"
"eCDS",2011,"TOA","RUS","USA",16.79,"KOR","yes"
"eCDS",2012,"TOA","JPN","ZAF",25.40,"JPN","no"
"eCDS",2012,"TOA","RUS","KOR",95.26,"USA","yes"
"eCDS",2013,"TOA","ESP","USA",20.76,"VNM","yes"
"eCDS",2013,"TOA","ESP","USA",3.15,"CAN","yes"
"eCDS",2013,"TOA","ESP","URY",22.40,"VNM","no"
"eCDS",2013,"TOA","ESP","URY",218.73,"USA","no"
"eCDS",2013,"TOA","ESP","URY",35.36,"JPN","no"
"eCDS",2012,"TOA","ZAF","ZAF",86.01,"USA","no"
"eCDS",2012,"TOA","ZAF","ZAF",15.66,"JPN","no"
"eCDS",2012,"TOA","RUS","USA",1.69,"UKR","yes"
"eCDS",2012,"TOA","RUS","USA",2.24,"CHN","yes"
"eCDS",2012,"TOA","RUS","USA",1.33,"CAN","yes"
"eCDS",2012,"TOA","NZL","NZL",72.80,"CAN","no"
"eCDS",2012,"TOA","RUS","NZL",21.96,"USA","no"
"eCDS",2011,"TOA","RUS","URY",67.95,"HKG","no"
"eCDS",2012,"TOA","RUS","KOR",9.95,"THA","yes"
"eCDS",2012,"TOA","RUS","KOR",235.06,"KOR","no"
"eCDS",2012,"TOA","RUS","KOR",17.94,"CHN","yes"
"eCDS",2012,"TOA","RUS","KOR",22.40,"CAN","yes"
"eCDS",2012,"TOA","NZL","USA",13.02,"CHL","yes"
"eCDS",2012,"TOA","NZL","USA",10.71,"CAN","yes"
"eCDS",2012,"TOA","NZL","NZL",494.17,"USA","no"
"eCDS",2012,"TOA","NZL","NZL",4.70,"UKR","no"
"eCDS",2012,"TOA","NZL","NZL",1.28,"RUS","no"
"eCDS",2012,"TOA","NZL","NZL",4.76,"MYS","no"
"eCDS",2012,"TOA","RUS","URY",132.60,"USA","no"
"eCDS",2010,"TOA","NZL","NZL",17.75,"SGP","no"
"eCDS",2011,"TOA","GBR","GBR",35.39,"KOR","no"
"eCDS",2011,"TOA","GBR","GBR",23.80,"JPN","no"
"eCDS",2011,"TOA","ESP","KOR",11.64,"JPN","yes"
"eCDS",2011,"TOA","ESP","ESP",277.29,"USA","no"
"eCDS",2011,"TOA","ESP","ESP",41.79,"KOR","no"
"eCDS",2011,"TOA","ESP","ESP",0.24,"JPN","no"
"eCDS",2011,"TOA","ESP","ESP",18.85,"HKG","no"
"eCDS",2010,"TOA","NZL","USA",9.45,"CHL","yes"
"eCDS",2010,"TOA","NZL","USA",8.02,"CAN","yes"
"eCDS",2010,"TOA","NZL","SGP",0.35,"USA","yes"
"eCDS",2011,"TOA","RUS","URY",242.38,"USA","no"
"eCDS",2010,"TOA","NZL","NZL",1.90,"T++","no"
"eCDS",2011,"TOA","GBR","USA",6.83,"CAN","yes"
"eCDS",2010,"TOA","NZL","NZL",28.70,"JPN","no"
"eCDS",2010,"TOA","NZL","NZL",8.37,"HKG","no"
"eCDS",2010,"TOA","NZL","NZL",69.97,"CHN","no"
"eCDS",2010,"TOA","NZL","NZL",17.43,"CHL","no"
"eCDS",2010,"TOA","NZL","NZL",35.22,"CAN","no"
"eCDS",2010,"TOA","NZL","NZL",12.07,"AUS","no"
"eCDS",2010,"TOA","NZL","CHN",35.02,"USA","yes"
"eCDS",2010,"TOA","NZL","CHL",8.83,"USA","yes"
"eCDS",2010,"TOA","KOR","URY",584.02,"USA","no"
"eCDS",2010,"TOA","KOR","URY",14.44,"THA","no"
"eCDS",2010,"TOA","NZL","NZL",742.12,"USA","no"
"eCDS",2011,"TOA","NZL","CHL",43.03,"USA","yes"
"eCDS",2013,"TOA","GBR","GBR",12.54,"SGP","no"
"eCDS",2011,"TOA","RUS","KOR",9.65,"JPN","yes"
"eCDS",2011,"TOA","NZL","USA",12.78,"CAN","yes"
"eCDS",2011,"TOA","NZL","NZL",543.54,"USA","no"
"eCDS",2011,"TOA","NZL","NZL",0.04,"PHL","no"
"eCDS",2011,"TOA","NZL","NZL",46.84,"JPN","no"
"eCDS",2011,"TOA","NZL","NZL",12.15,"HKG","no"
"eCDS",2011,"TOA","NZL","NZL",17.93,"CHN","no"
"eCDS",2011,"TOA","NZL","NZL",33.93,"CHL","no"
"eCDS",2011,"TOA","NZL","NZL",18.40,"CAN","no"
"eCDS",2011,"TOA","GBR","GBR",381.81,"USA","no"
"eCDS",2011,"TOA","NZL","CHN",14.92,"USA","yes"
"eCDS",2011,"TOA","GBR","KOR",4.37,"JPN","yes"
"eCDS",2011,"TOA","KOR","URY",24.65,"VNM","no"
"eCDS",2011,"TOA","KOR","URY",625.02,"USA","no"
"eCDS",2011,"TOA","KOR","URY",44.80,"MYS","no"
"eCDS",2011,"TOA","KOR","URY",350.36,"KOR","no"
"eCDS",2011,"TOA","KOR","URY",10.42,"HKG","no"
"eCDS",2011,"TOA","KOR","URY",21.42,"CHL","no"
"eCDS",2011,"TOA","KOR","CHL",10.20,"USA","yes"
"eCDS",2011,"TOA","JPN","ZAF",150.48,"USA","no"
"eCDS",2011,"TOA","JPN","ZAF",5.26,"SGP","no"
"eCDS",2011,"TOA","JPN","ZAF",29.15,"JPN","no"
"eCDS",2011,"TOA","RUS","URY",47.27,"KOR","no"
"eCDS",2011,"TOA","NZL","NZL",8.32,"AUS","no"
"eCDS",2014,"TOA","KOR","CHL",164.68,"USA","no"
"eCDS",2014,"TOA","NZL","CHL",40.44,"USA","yes"
"eCDS",2014,"TOA","NOR","USA",4.96,"VNM","yes"
"eCDS",2014,"TOA","NOR","USA",2.42,"CAN","yes"
"eCDS",2014,"TOA","NOR","GBR",165.94,"USA","no"
"eCDS",2014,"TOA","NOR","GBR",26.01,"CAN","no"
"eCDS",2014,"TOA","KOR","USA",1.31,"JPN","yes"
"eCDS",2014,"TOA","KOR","USA",0.42,"ANT","yes"
"eCDS",2014,"TOA","KOR","URY",326.21,"USA","no"
"eCDS",2014,"TOA","KOR","URY",235.60,"KOR","no"
"eCDS",2014,"TOA","KOR","KOR",1.65,"USA","yes"
"eCDS",2014,"TOA","ESP","USA",0.19,"ANT","yes"
"eCDS",2014,"TOA","KOR","CHN",8.56,"HKG","yes"
"eCDS",2014,"TOA","NZL","NZL",55.13,"CAN","no"
"eCDS",2014,"TOA","KOR","CHL",85.78,"KOR","no"
"eCDS",2014,"TOA","JPN","ZAF",95.45,"USA","no"
"eCDS",2014,"TOA","JPN","ZAF",18.70,"JPN","no"
"eCDS",2014,"TOA","GBR","USA",4.68,"VNM","yes"
"eCDS",2014,"TOA","GBR","USA",0.08,"JPN","yes"
"eCDS",2014,"TOA","GBR","USA",16.08,"CHL","yes"
"eCDS",2014,"TOA","GBR","USA",2.70,"CAN","yes"
"eCDS",2014,"TOA","GBR","GBR",293.68,"USA","no"
"eCDS",2014,"TOA","GBR","GBR",46.60,"CAN","no"
"eCDS",2013,"TOA","GBR","GBR",34.69,"CAN","no"
"eCDS",2014,"TOA","KOR","CHN",5.39,"JPN","yes"
"eCDS",2014,"TOA","RUS","KOR",3.48,"USA","yes"
"eCDS",2004,"TOA","NZL","NZL",8.74,"HKG","no"
"eCDS",2014,"TOA","ZAF","ZAF",5.34,"USA","no"
"eCDS",2014,"TOA","ZAF","ZAF",0.40,"JPN","no"
"eCDS",2014,"TOA","UKR","USA",3.22,"SGP","yes"
"eCDS",2014,"TOA","UKR","CHL",69.06,"USA","no"
"eCDS",2014,"TOA","UKR","CHL",13.38,"JPN","no"
"eCDS",2014,"TOA","UKR","CHL",6.41,"CHL","no"
"eCDS",2014,"TOA","RUS","USA",10.00,"SGP","yes"
"eCDS",2014,"TOA","RUS","USA",7.14,"CAN","yes"
"eCDS",2014,"TOA","RUS","URY",189.20,"USA","no"
"eCDS",2014,"TOA","NZL","CHN",20.03,"JPN","yes"
"eCDS",2014,"TOA","RUS","URY",21.01,"CHL","no"
"eCDS",2014,"TOA","NZL","NZL",0.48,"AUS","no"
"eCDS",2014,"TOA","RUS","KOR",97.89,"USA","no"
"eCDS",2014,"TOA","RUS","KOR",14.27,"JPN","no"
"eCDS",2014,"TOA","RUS","CHL",19.12,"USA","yes"
"eCDS",2014,"TOA","NZL","NZL",435.36,"USA","no"
"eCDS",2014,"TOA","NZL","NZL",0.11,"T++","no"
"eCDS",2014,"TOA","NZL","NZL",7.80,"SGP","no"
"eCDS",2014,"TOA","NZL","NZL",17.09,"JPN","no"
"eCDS",2014,"TOA","NZL","NZL",4.54e-03,"GBR","no"
"eCDS",2014,"TOA","NZL","NZL",35.10,"CHN","no"
"eCDS",2014,"TOA","NZL","NZL",26.37,"CHL","no"
"eCDS",2014,"TOA","ESP","NLD",7.49,"HKG","no"
"eCDS",2014,"TOA","RUS","URY",50.36,"KOR","no"
"eCDS",2013,"TOA","KOR","URY",22.71,"HKG","no"
"eCDS",2013,"TOA","NZL","CHN",23.26,"JPN","yes"
"eCDS",2013,"TOA","NOR","GBR",132.58,"USA","no"
"eCDS",2013,"TOA","NOR","GBR",7.52,"SGP","no"
"eCDS",2013,"TOA","NOR","GBR",8.69,"JPN","no"
"eCDS",2013,"TOA","NOR","GBR",11.86,"CAN","no"
"eCDS",2013,"TOA","KOR","USA",0.20,"CHL","yes"
"eCDS",2013,"TOA","KOR","USA",0.14,"ANT","yes"
"eCDS",2013,"TOA","KOR","URY",492.49,"USA","no"
"eCDS",2013,"TOA","KOR","URY",11.22,"THA","no"
"eCDS",2013,"TOA","KOR","URY",15.80,"MYS","no"
"eCDS",2014,"TOA","GBR","CHL",11.91,"USA","no"
"eCDS",2013,"TOA","KOR","URY",10.73,"JPN","no"
"eCDS",2013,"TOA","NZL","NZL",5.97,"BRN","no"
"eCDS",2013,"TOA","KOR","URY",21.33,"CHL","no"
"eCDS",2013,"TOA","KOR","KOR",3.92,"SGP","yes"
"eCDS",2013,"TOA","KOR","KOR",2.66,"MYS","yes"
"eCDS",2013,"TOA","KOR","CHL",19.71,"USA","yes"
"eCDS",2013,"TOA","KOR","CHL",223.91,"USA","no"
"eCDS",2013,"TOA","KOR","CHL",91.64,"KOR","no"
"eCDS",2013,"TOA","JPN","ZAF",75.49,"USA","no"
"eCDS",2013,"TOA","JPN","ZAF",18.45,"JPN","no"
"eCDS",2013,"TOA","GBR","GBR",219.20,"USA","no"
"eCDS",2014,"TOA","KOR","KOR",2.83,"MYS","no"
"eCDS",2013,"TOA","KOR","URY",308.01,"KOR","no"
"eCDS",2013,"TOA","RUS","KOR",140.00,"USA","no"
"eCDS",2014,"TOA","ESP","GBR",197.72,"USA","no"
"eCDS",2014,"TOA","ESP","GBR",12.99,"NLD","no"
"eCDS",2014,"TOA","ESP","GBR",13.06,"JPN","no"
"eCDS",2014,"TOA","ESP","GBR",24.27,"HKG","no"
"eCDS",2013,"TOA","ZAF","ZAF",52.99,"USA","no"
"eCDS",2013,"TOA","ZAF","ZAF",7.76,"JPN","no"
"eCDS",2013,"TOA","UKR","CHL",36.92,"USA","no"
"eCDS",2013,"TOA","UKR","CHL",1.08,"MYS","no"
"eCDS",2013,"TOA","UKR","CHL",6.47,"JPN","no"
"eCDS",2013,"TOA","UKR","CHL",6.41,"CHL","no"
"eCDS",2013,"TOA","NZL","GBR",5.54,"USA","no"
"eCDS",2013,"TOA","RUS","NZL",40.24,"USA","no"
"eCDS",2013,"TOA","NZL","NZL",0.51,"AUS","no"
"eCDS",2013,"TOA","RUS","KOR",23.21,"URY","no"
"eCDS",2013,"TOA","RUS","KOR",25.09,"THA","no"
"eCDS",2013,"TOA","RUS","KOR",0.10,"JPN","no"
"eCDS",2013,"TOA","NZL","USA",16.36,"CHL","yes"
"eCDS",2013,"TOA","NZL","USA",18.02,"CAN","yes"
"eCDS",2013,"TOA","NZL","NZL",473.97,"USA","no"
"eCDS",2013,"TOA","NZL","NZL",22.58,"JPN","no"
"eCDS",2013,"TOA","NZL","NZL",52.75,"CHN","no"
"eCDS",2013,"TOA","NZL","NZL",16.47,"CHL","no"
"eCDS",2013,"TOA","NZL","NZL",46.10,"CAN","no"
"eCDS",2013,"TOA","GBR","GBR",36.44,"JPN","no"
"eCDS",2013,"TOA","RUS","URY",23.21,"USA","yes"
"eCDS",2007,"TOA","NOR","URY",147.31,"USA","no"
"eCDS",2007,"TOA","URY","GBR",53.70,"URY","no"
"eCDS",2007,"TOA","URY","CHL",28.40,"USA","yes"
"eCDS",2007,"TOA","RUS","CHN",189.45,"USA","no"
"eCDS",2007,"TOA","RUS","CHN",17.05,"JPN","no"
"eCDS",2007,"TOA","NZL","USA",9.89,"RUS","yes"
"eCDS",2007,"TOA","NZL","SGP",5.11,"KOR","yes"
"eCDS",2007,"TOA","NZL","NZL",756.65,"USA","no"
"eCDS",2007,"TOA","NZL","NZL",8.12,"UKR","no"
"eCDS",2007,"TOA","NZL","NZL",37.50,"T++","no"
"eCDS",2007,"TOA","NZL","NZL",36.76,"JPN","no"
"eCDS",2007,"TOA","KOR","KOR",110.94,"USA","no"
"eCDS",2007,"TOA","NZL","NZL",13.81,"AUS","no"
"eCDS",2007,"TOA","URY","URY",6.36,"KOR","no"
"eCDS",2007,"TOA","NOR","URY",31.97,"NOR","no"
"eCDS",2007,"TOA","NOR","URY",19.71,"KOR","no"
"eCDS",2007,"TOA","NOR","NOR",0.61,"SWE","yes"
"eCDS",2007,"TOA","NOR","NOR",0.41,"SWE","no"
"eCDS",2007,"TOA","NOR","NOR",0.02,"DEU","no"
"eCDS",2007,"TOA","NAM","ZAF",67.99,"USA","no"
"eCDS",2007,"TOA","NAM","ZAF",12.57,"KOR","no"
"eCDS",2007,"TOA","NAM","ZAF",4.69,"HKG","no"
"eCDS",2007,"TOA","KOR","URY",0.27,"KOR","no"
"eCDS",2008,"TOA","KOR","URY",36.65,"CHL","no"
"eCDS",2007,"TOA","NZL","NZL",0.55,"FRA","no"
"eCDS",2008,"TOA","GBR","NZL",13.46,"HKG","no"
"eCDS",2008,"TOA","KOR","NZL",117.68,"CHL","no"
"eCDS",2008,"TOA","KOR","KOR",0.02,"JPN","yes"
"eCDS",2008,"TOA","KOR","KOR",0.22,"JPN","no"
