"SBID","SpeciesCode","CatchWeight"
555,"ANI",13000.00
555,"KIF",359000.00
555,"NOG",281000.00
555,"SGI",4000.00
555,"SSI",9000.00
555,"TOP",2000.00
555,"WIC",3342000.00
556,"ANI",357000.00
556,"KIF",31000.00
556,"MZZ",64000.00
556,"NOG",384000.00
556,"NOR",48000.00
556,"SGI",25000.00
556,"SSI",144000.00
556,"WIC",978000.00
557,"ANI",115000.00
557,"KIF",156000.00
557,"MZZ",21000.00
557,"NOG",128000.00
557,"NOR",17000.00
557,"SGI",8000.00
557,"SSI",133000.00
558,"ANI",324000.00
558,"KIF",35000.00
558,"KRI",226000.00
558,"MZZ",9000.00
558,"NOG",292000.00
558,"NOR",19000.00
558,"SGI",26000.00
558,"SSI",48000.00
559,"ANI",15000.00
559,"MZZ",10000.00
559,"NOG",1162000.00
559,"SSI",57000.00
559,"TOP",4000.00
560,"ANI",59000.00
560,"MZZ",12000.00
560,"NOG",768000.00
560,"NOR",606000.00
560,"SGI",21000.00
560,"SRX",3000.00
560,"SSI",116000.00
560,"TOP",19000.00
561,"ANI",29000.00
561,"MZZ",8000.00
561,"NOG",1318000.00
561,"NOR",188000.00
561,"SGI",184000.00
561,"SRX",46000.00
561,"SSI",186000.00
561,"TOP",38000.00
562,"ANI",44000.00
562,"MZZ",52000.00
562,"NOG",1784000.00
562,"SGI",279000.00
562,"SRX",91000.00
562,"SSI",328000.00
562,"TOP",79000.00
563,"ANI",131000.00
563,"MZZ",100000.00
563,"NOG",832000.00
563,"NOR",155000.00
563,"SGI",65000.00
563,"SRX",16000.00
563,"SSI",119000.00
563,"TOP",79000.00
564,"ANI",297000.00
564,"MZZ",44000.00
564,"NOG",869000.00
564,"NOR",104000.00
564,"SGI",46000.00
564,"SRX",41000.00
564,"SSI",86000.00
564,"TOP",19000.00
565,"ANI",166000.00
565,"MZZ",107000.00
565,"NOG",417000.00
565,"NOR",56000.00
565,"SGI",49000.00
565,"SRX",7000.00
565,"SSI",170000.00
565,"TOP",10000.00
566,"ANI",12000.00
566,"MZZ",1000.00
566,"NOG",124000.00
566,"SGI",21000.00
566,"SRX",14000.00
566,"SSI",22000.00
566,"TOP",7000.00
567,"ANI",9000.00
567,"LIC",4000.00
567,"NOR",1000.00
567,"NOS",362000.00
567,"TOP",7000.00
568,"ANI",3000.00
568,"NOG",18000.00
568,"SGI",3000.00
568,"SSI",3000.00
569,"ANI",335000.00
569,"NOG",64000.00
569,"SGI",30000.00
569,"SSI",27000.00
570,"ANI",44000.00
570,"MZZ",26000.00
570,"NOG",1059000.00
570,"SGI",77000.00
570,"SRX",1000.00
570,"SSI",118000.00
570,"TOP",4000.00
571,"ANI",107000.00
571,"NOG",1030000.00
571,"SGI",129000.00
571,"SSI",140000.00
571,"TOP",6000.00
572,"ANI",35000.00
572,"MZZ",54000.00
572,"NOG",814000.00
572,"SGI",372000.00
572,"SRX",18000.00
572,"SSI",237000.00
572,"TOP",22000.00
573,"ANI",51000.00
573,"NOG",642000.00
573,"NOR",151000.00
573,"SGI",430000.00
573,"SRX",17000.00
573,"SSI",361000.00
573,"TOP",25000.00
574,"ANI",1244000.00
574,"NOG",403000.00
574,"NOR",30000.00
574,"SGI",165000.00
574,"SRX",26000.00
574,"SSI",113000.00
574,"TOP",7000.00
575,"ANI",2258000.00
575,"MZZ",44000.00
575,"NOG",236000.00
575,"NOR",38000.00
575,"SGI",147000.00
575,"SRX",7000.00
575,"SSI",97000.00
575,"TOP",1000.00
576,"ANI",3056000.00
576,"NOG",142000.00
576,"SGI",145000.00
576,"SRX",2000.00
576,"SSI",61000.00
576,"TOP",1000.00
577,"ANI",1636000.00
577,"MZZ",18000.00
577,"NOG",256000.00
577,"SGI",94000.00
577,"SRX",1000.00
577,"SSI",90000.00
578,"ANI",334000.00
578,"MZZ",31000.00
578,"NOG",297000.00
578,"SGI",65000.00
578,"SRX",1000.00
578,"SSI",33000.00
579,"ANI",401000.00
579,"MZZ",57000.00
579,"NOG",70000.00
579,"NOR",14000.00
579,"SGI",37000.00
579,"SRX",1000.00
579,"SSI",22000.00
579,"TOP",5000.00
580,"ANI",748000.00
580,"MZZ",81000.00
580,"NOG",260000.00
580,"NOR",660000.00
580,"NOX",13000.00
580,"SGI",211000.00
580,"SRX",1000.00
580,"SSI",165000.00
581,"ANI",2704000.00
581,"NOG",310000.00
581,"NOR",70000.00
581,"NOX",11000.00
581,"SGI",381000.00
581,"SSI",244000.00
582,"ANI",994000.00
582,"MZZ",43000.00
582,"NOG",400000.00
582,"NOR",370000.00
582,"NOX",27000.00
582,"SGI",364000.00
582,"SSI",267000.00
583,"KRI",203000.00
584,"KRI",157000.00
585,"ANI",13000.00
586,"ANI",4378000.00
586,"NOG",2000.00
586,"NOR",27000.00
586,"NOX",3000.00
586,"SGI",16000.00
586,"SSI",3000.00
587,"ANI",3671000.00
587,"NOG",506000.00
587,"NOR",323000.00
587,"NOX",36000.00
587,"SGI",802000.00
587,"SRX",7000.00
587,"SSI",130000.00
587,"TOP",3000.00
588,"ANI",49000.00
588,"NOG",23000.00
588,"NOR",1000.00
588,"NOX",1000.00
588,"SGI",70000.00
588,"SSI",28000.00
589,"ANI",18000.00
589,"NOG",682000.00
589,"NOR",353000.00
589,"NOX",39000.00
589,"SGI",317000.00
589,"SSI",464000.00
589,"TOP",36000.00
590,"ANI",369000.00
590,"MZZ",71000.00
590,"NOG",883000.00
590,"NOR",889000.00
590,"NOX",99000.00
590,"SGI",778000.00
590,"SRX",12000.00
590,"SSI",574000.00
590,"TOP",51000.00
591,"ANI",2000.00
591,"NOG",18000.00
591,"NOR",39000.00
591,"NOX",4000.00
591,"SGI",2000.00
591,"SRX",4000.00
591,"SSI",4000.00
591,"TOP",1000.00
592,"KRI",540000.00
593,"KRI",1183000.00
594,"KRI",252000.00
595,"ANI",1513000.00
595,"MZZ",15000.00
595,"NOG",233000.00
595,"NOR",38000.00
595,"NOX",8000.00
595,"SGI",73000.00
595,"SRX",7000.00
595,"SSI",290000.00
595,"TOP",5000.00
596,"ANI",888000.00
596,"MZZ",118000.00
596,"NOG",133000.00
596,"NOR",19000.00
596,"NOX",22000.00
596,"SGI",62000.00
596,"SSI",113000.00
596,"TOP",2000.00
597,"ANI",12000.00
597,"MZZ",11000.00
597,"NOG",70000.00
597,"NOR",7000.00
597,"NOX",6000.00
597,"SGI",15000.00
597,"SRX",8000.00
597,"SSI",72000.00
597,"TOP",19000.00
598,"ANI",93000.00
598,"NOG",27000.00
598,"NOR",4000.00
598,"NOX",4000.00
598,"SGI",6000.00
598,"SRX",1000.00
598,"SSI",29000.00
598,"TOP",3000.00
599,"KRI",90000.00
600,"ANI",68000.00
600,"NOG",12000.00
600,"SSI",7000.00
601,"ANI",496000.00
601,"MZZ",25000.00
601,"NOG",81000.00
601,"NOS",26000.00
601,"SGI",51000.00
601,"SSI",61000.00
602,"ANI",833000.00
602,"NOG",118000.00
602,"SGI",21000.00
602,"SSI",153000.00
603,"ANI",250000.00
603,"NOG",4000.00
603,"SSI",2000.00
604,"ANI",589000.00
604,"NOG",7000.00
604,"SSI",2000.00
605,"KRI",856000.00
606,"KRI",748000.00
607,"KRI",122000.00
608,"NOG",1000.00
608,"SSI",1000.00
609,"KRI",55000.00
610,"KRI",421000.00
611,"KRI",1332000.00
612,"KRI",1306000.00
613,"ANI",1000.00
613,"MZZ",500.00
613,"NOG",2000.00
613,"NOR",1000.00
613,"SGI",5000.00
613,"SSI",1000.00
614,"ANI",2000.00
614,"MZZ",500.00
614,"NOG",1000.00
614,"SGI",1000.00
614,"SSI",1000.00
614,"TOP",12000.00
615,"ANI",15000.00
616,"ANI",403000.00
616,"NOG",5000.00
616,"NOS",1000.00
616,"SGI",4000.00
616,"SSI",1000.00
617,"ANI",148000.00
617,"NOG",6000.00
617,"NOS",1000.00
617,"TOP",5000.00
618,"ANI",3000.00
618,"NOG",20000.00
618,"NOS",5000.00
618,"SGI",12000.00
618,"SSI",21000.00
618,"TOP",1000.00
619,"ANI",80000.00
619,"NOG",126000.00
619,"NOS",85000.00
619,"SGI",164000.00
619,"SSI",118000.00
619,"TOP",8000.00
620,"ANI",117000.00
620,"NOG",38000.00
620,"NOS",20000.00
620,"SGI",130000.00
620,"SSI",54000.00
621,"ANI",18000.00
621,"NOG",7000.00
621,"SGI",9000.00
621,"SSI",4000.00
621,"TOP",1000.00
622,"KRI",895000.00
623,"KRI",4000.00
624,"KRI",184000.00
625,"KRI",1018000.00
626,"NOR",399704000.00
627,"ANI",10701000.00
627,"MZZ",1454000.00
627,"NOR",101558000.00
628,"MZZ",679000.00
628,"NOR",63636000.00
628,"NOS",24545000.00
629,"ANI",551000.00
629,"MZZ",27000.00
629,"NOR",2738000.00
629,"NOS",35000.00
630,"MZZ",8195000.00
630,"NOR",104588000.00
630,"NOS",52912000.00
631,"ANI",1830000.00
631,"NOS",765000.00
632,"MZZ",3444000.00
632,"NOR",20361000.00
632,"NOS",2368000.00
633,"KRI",19139000.00
634,"ANI",254000.00
634,"MZZ",493000.00
635,"MZZ",1759000.00
635,"NOR",20906000.00
635,"NOS",19977000.00
636,"KRI",41352000.00
637,"ANI",746000.00
637,"MZZ",1407000.00
637,"NOS",1900000.00
638,"MZZ",575000.00
638,"NOR",10248000.00
638,"NOS",10198000.00
639,"KRI",609000.00
640,"ANI",12290000.00
640,"MZZ",190000.00
640,"NOG",4999000.00
640,"NOR",10753000.00
640,"NOS",500000.00
641,"MZZ",548000.00
641,"NOR",6061000.00
641,"NOS",12200000.00
642,"KRI",68301000.00
643,"ANI",90215000.00
643,"MZZ",15406000.00
643,"NOG",830000.00
643,"NOR",5721000.00
643,"NOS",2937000.00
643,"TOP",306000.00
644,"MZZ",11000.00
644,"NOR",97000.00
644,"NOS",308000.00
645,"KRI",3355000.00
646,"KRI",78837000.00
646,"MZZ",13500000.00
646,"NOG",4949000.00
646,"NOR",4119000.00
646,"NOS",2327000.00
646,"TOP",1290000.00
647,"ANI",96899000.00
648,"ANI",5215000.00
649,"KRI",28154000.00
649,"MZZ",261000.00
649,"NOR",46093000.00
649,"NOS",25559000.00
649,"TOP",192000.00
650,"KRI",1350000.00
650,"NOG",24000.00
650,"NOR",62000.00
651,"MZZ",2000.00
651,"NOG",236000.00
651,"NOR",239000.00
651,"NOS",28000.00
651,"TOP",14000.00
652,"KRI",512000.00
652,"MZZ",505000.00
652,"NOG",2933000.00
652,"NOR",963000.00
652,"NOS",115000.00
652,"TOP",83000.00
653,"KRI",2556000.00
653,"MZZ",1045000.00
653,"NOG",152000.00
653,"NOR",85000.00
653,"NOS",3000.00
653,"TOP",20000.00
654,"KRI",36702000.00
654,"MZZ",512000.00
654,"NOG",483000.00
654,"NOR",516000.00
654,"NOS",41000.00
655,"KRI",44691000.00
655,"MZZ",1589000.00
655,"NOG",561000.00
655,"NOR",1027000.00
655,"NOS",44000.00
656,"KRI",21488000.00
656,"NOG",126000.00
656,"NOR",1397000.00
656,"NOS",32000.00
657,"KRI",62959000.00
657,"MZZ",454000.00
657,"NOG",285000.00
657,"NOR",1529000.00
657,"NOS",17000.00
657,"TOP",7000.00
658,"KRI",31009000.00
659,"KRI",29048000.00
659,"NOG",29000.00
660,"KRI",34681000.00
660,"MZZ",979000.00
660,"NOG",116000.00
661,"KRI",1390000.00
661,"MZZ",4000.00
662,"ANI",28319000.00
663,"ANI",16550000.00
664,"GHP",765000.00
665,"GHP",11233000.00
666,"GHP",3013000.00
667,"ANI",420000.00
668,"ANI",101000.00
668,"MZZ",270000.00
669,"MZZ",474000.00
670,"MZZ",270000.00
671,"MZZ",100000.00
672,"KRI",493000.00
672,"MZZ",42000.00
673,"KRI",2430000.00
674,"KRI",9915000.00
675,"KRI",13303000.00
675,"MZZ",55000.00
676,"KRI",2381000.00
676,"MZZ",7000.00
677,"KRI",600000.00
677,"MZZ",200000.00
678,"ANI",717000.00
678,"KRI",49439000.00
678,"LXX",48000.00
678,"MZZ",443000.00
678,"NOG",77000.00
678,"NOR",18715000.00
679,"ANI",1017000.00
679,"KRI",173539000.00
679,"LXX",33000.00
679,"MZZ",311000.00
679,"NOG",50000.00
679,"NOR",1556000.00
679,"TOP",4000.00
680,"ANI",6839000.00
680,"GHP",7381000.00
680,"KRI",133774000.00
680,"LXX",505000.00
680,"MZZ",4676000.00
680,"NOG",869000.00
680,"NOR",23788000.00
680,"NOS",272000.00
681,"KRI",83764000.00
681,"MZZ",239000.00
681,"WIC",14000.00
682,"ANI",1410000.00
682,"NOR",1722000.00
682,"NOS",10910000.00
682,"TOP",125000.00
683,"ANI",1700000.00
683,"KRI",89108000.00
683,"MZZ",4230000.00
683,"NOG",50000.00
683,"NOS",36000.00
684,"ANI",1523000.00
684,"KRI",60540000.00
684,"MZZ",2770000.00
684,"NOG",114000.00
684,"NOR",72000.00
684,"NOS",41000.00
684,"TOP",83000.00
685,"ANI",20218000.00
685,"GHP",36758000.00
685,"KRI",135252000.00
685,"MZZ",7083000.00
685,"NOG",611000.00
685,"NOR",360000.00
685,"NOS",544000.00
685,"TOP",168000.00
686,"KRI",217000.00
687,"KRI",132237000.00
687,"MZZ",375000.00
688,"ANI",519000.00
688,"MZZ",21000.00
688,"NOR",6649000.00
688,"NOS",6216000.00
688,"TOP",22000.00
689,"ANS",1517000.00
689,"KRI",3080000.00
689,"MZZ",583000.00
690,"KRI",64045000.00
691,"ANI",557000.00
691,"KRI",257269000.00
691,"LXX",317000.00
691,"MZZ",2181000.00
691,"NOG",589000.00
691,"TOP",30000.00
692,"ANI",41865000.00
692,"GHP",31351000.00
692,"KRI",46868000.00
692,"MZZ",4725000.00
692,"NOG",1635000.00
692,"NOS",812000.00
692,"TOP",324000.00
693,"KRI",119381000.00
693,"MZZ",364000.00
694,"ANI",14996000.00
694,"MZZ",7000.00
694,"NOR",4780000.00
694,"NOS",4023000.00
694,"TOP",97000.00
695,"ANI",15000.00
695,"ANS",90000.00
695,"KRI",4093000.00
696,"ANI",26000.00
696,"KRI",39000.00
696,"MZZ",16000.00
697,"ANI",2578000.00
698,"ANS",110000.00
699,"KRI",282000.00
700,"ANI",1373000.00
701,"ANI",1087000.00
702,"KRI",9145000.00
703,"KRI",18608000.00
704,"KRI",17969000.00
705,"KRI",6143000.00
706,"ANI",321000.00
706,"KRI",87000.00
706,"MZZ",1008000.00
707,"KRI",17043000.00
707,"MZZ",3000000.00
708,"ANI",157000.00
708,"KRI",11453000.00
708,"MZZ",3275000.00
709,"ANI",412000.00
709,"KRI",12820000.00
709,"MZZ",2504000.00
710,"ANI",2598000.00
710,"KRI",10747000.00
710,"MZZ",1990000.00
711,"KRI",8773000.00
711,"MZZ",472000.00
711,"NOG",1000.00
711,"NOS",4000.00
712,"KRI",3427000.00
712,"MZZ",100000.00
713,"ANI",628000.00
714,"ANI",92000.00
715,"ANI",293000.00
715,"KRI",500000.00
715,"LXX",60000.00
716,"ANI",148000.00
716,"KRI",984000.00
716,"LXX",60000.00
716,"NOR",25000.00
717,"ANI",131000.00
717,"KRI",923000.00
717,"LXX",49000.00
717,"NOR",10000.00
718,"ANI",441000.00
718,"KRI",924000.00
719,"ANI",550000.00
720,"ANI",9235000.00
720,"GHP",247000.00
721,"ANI",2130000.00
722,"ANI",8234000.00
723,"ANI",12085000.00
723,"NOR",214000.00
724,"ANI",8998000.00
724,"MZZ",32000.00
724,"NOR",174000.00
725,"ANI",51000.00
725,"KRI",61000.00
726,"ANI",6551000.00
726,"MZZ",487000.00
727,"ANI",15029000.00
727,"GHP",1879000.00
727,"LXX",168000.00
727,"MZZ",1001000.00
728,"ANI",20752000.00
728,"GHP",2760000.00
728,"KRI",206000.00
728,"MZZ",3146000.00
728,"TOP",89000.00
729,"ANI",10346000.00
729,"GHP",95000.00
729,"MZZ",925000.00
729,"TOP",27000.00
730,"ANI",16741000.00
730,"LXX",25000.00
730,"MZZ",2686000.00
731,"ANI",6162000.00
731,"LXX",162000.00
731,"MZZ",1131000.00
732,"ANI",6191000.00
732,"GHP",48000.00
732,"KRI",510000.00
732,"MZZ",1583000.00
732,"NOR",443000.00
733,"ANI",3393000.00
733,"KRI",7372000.00
733,"MZZ",762000.00
734,"KRI",318000.00
735,"KRI",19000.00
736,"KRI",20000.00
737,"KRI",3000.00
738,"KRI",108000.00
739,"KRI",267000.00
740,"MZZ",2000.00
741,"MZZ",2000.00
742,"KRI",209000.00
743,"KRI",13598000.00
744,"KRI",14567000.00
745,"KRI",13918000.00
746,"KRI",3328000.00
748,"NOR",722000.00
748,"NOS",369000.00
748,"TOP",4000.00
749,"ANI",259000.00
749,"NOR",139000.00
749,"NOS",2000.00
749,"TOP",1000.00
750,"ANI",1197000.00
750,"NOR",33000.00
750,"NOS",2000.00
751,"ANI",5020000.00
751,"NOR",170000.00
751,"NOS",4000.00
752,"ANI",8971000.00
752,"MZZ",15000.00
752,"NOR",46000.00
752,"NOS",7000.00
753,"ANI",6284000.00
753,"MZZ",1000.00
753,"NOR",185000.00
753,"NOS",749000.00
753,"TOP",27000.00
754,"ANI",1530000.00
754,"MZZ",1000.00
754,"NOR",66000.00
754,"NOS",650000.00
754,"TOP",42000.00
755,"ANI",1026000.00
755,"NOR",18000.00
755,"NOS",34000.00
756,"KRI",1290000.00
757,"KRI",4629000.00
758,"ANI",2853000.00
759,"MZZ",884000.00
759,"NOG",7000000.00
760,"ANI",253000.00
760,"KRI",2769000.00
760,"MZZ",505000.00
760,"NOG",2160000.00
761,"ANI",568000.00
761,"KRI",12059000.00
762,"ANI",825000.00
762,"KRI",16456000.00
762,"NOR",714000.00
763,"KRI",4307000.00
764,"KRI",8229000.00
765,"KRI",7845000.00
766,"KRI",2216000.00
767,"KRI",111000.00
768,"KRI",1893000.00
769,"ANI",175000.00
769,"KRI",73000.00
770,"ANI",287000.00
771,"ANI",10006000.00
771,"MZZ",593000.00
771,"NOR",10000.00
772,"ANI",8431000.00
772,"LXX",500000.00
772,"MZZ",1617000.00
772,"NOG",417000.00
772,"NOR",72000.00
773,"ANI",637000.00
773,"GHP",2412000.00
773,"LXX",434000.00
773,"MZZ",314000.00
773,"NOR",31000.00
774,"ANI",20000.00
774,"MZZ",115000.00
774,"NOG",16000.00
775,"ANI",1113000.00
775,"GHP",3000.00
776,"ANI",840000.00
776,"GHP",8000.00
777,"ANI",664000.00
777,"KRI",130000.00
777,"TOP",4000.00
778,"ANI",2082000.00
778,"KRI",1540000.00
778,"MZZ",124000.00
779,"ANI",495000.00
779,"KRI",1904000.00
779,"MZZ",207000.00
780,"ANI",14076000.00
780,"MZZ",329000.00
780,"NOR",245000.00
780,"TOP",102000.00
781,"ANI",18604000.00
781,"LXX",743000.00
781,"MZZ",383000.00
782,"ANI",9279000.00
782,"GHP",2705000.00
782,"LXX",724000.00
782,"MZZ",545000.00
782,"NOG",48000.00
782,"NOR",2313000.00
783,"ANI",2962000.00
783,"GHP",3036000.00
783,"KRI",2624000.00
783,"NOG",400000.00
784,"ANI",273000.00
784,"GHP",2392000.00
784,"KRI",165000.00
784,"NOG",460000.00
785,"ANI",279000.00
785,"NOG",600000.00
786,"ANI",1189000.00
786,"GHP",30000.00
786,"NOG",832000.00
787,"ANI",178000.00
788,"ANI",309000.00
793,"KRI",56000.00
794,"KRI",1228000.00
795,"KRI",6645000.00
796,"KRI",3036000.00
797,"KRI",1003000.00
798,"KRI",77000.00
799,"ANI",161000.00
799,"NOR",378000.00
799,"NOS",1000.00
799,"TOP",4000.00
800,"ANI",1389000.00
800,"NOR",64000.00
800,"TOP",23000.00
801,"ANI",2596000.00
801,"MZZ",232000.00
801,"NOR",149000.00
801,"NOS",702000.00
801,"TOP",16000.00
802,"ANI",1599000.00
802,"MZZ",360000.00
802,"NOR",20000.00
802,"NOS",1514000.00
802,"TOP",66000.00
803,"ANI",93000.00
803,"MZZ",19000.00
803,"NOR",9000.00
803,"NOS",1370000.00
803,"TOP",11000.00
804,"ANI",365000.00
804,"NOR",15000.00
804,"NOS",203000.00
804,"TOP",6000.00
805,"KRI",15000.00
805,"MZZ",2000.00
806,"LXX",129000.00
807,"ANI",131000.00
807,"KRI",786000.00
807,"NOG",280000.00
807,"NOR",30000.00
807,"NOS",100000.00
808,"KRI",1000000.00
808,"TOP",9000.00
809,"KRI",68000.00
810,"ANI",165000.00
810,"NOG",170000.00
810,"NOR",17000.00
811,"NOG",339000.00
811,"NOR",11000.00
812,"ANI",510000.00
812,"KRI",9824000.00
812,"NOG",3126000.00
813,"ANI",1047000.00
813,"KRI",23527000.00
813,"MZZ",209000.00
813,"NOG",1632000.00
813,"NOS",94000.00
814,"ANI",508000.00
814,"KRI",8047000.00
814,"NOG",175000.00
815,"KRI",9746000.00
816,"KRI",24081000.00
817,"KRI",23185000.00
817,"MZZ",313000.00
818,"KRI",1256000.00
819,"ANI",533000.00
819,"GHP",4000.00
819,"MZZ",107000.00
819,"TOP",2000.00
820,"ANI",69000.00
820,"GHP",664000.00
820,"KRI",65000.00
820,"NOS",410000.00
820,"TOP",62000.00
821,"ANI",59000.00
821,"GHP",760000.00
821,"MZZ",123000.00
821,"NOS",20000.00
821,"TOP",27000.00
822,"ANI",4806000.00
822,"GHP",400000.00
822,"MZZ",194000.00
822,"TOP",7000.00
823,"ANI",3810000.00
823,"MZZ",811000.00
824,"ANI",3025000.00
824,"GHP",2705000.00
824,"MZZ",801000.00
824,"NOS",834000.00
825,"ANI",1381000.00
825,"GHP",1750000.00
825,"TOP",56000.00
826,"MZZ",739000.00
826,"NOR",182000.00
826,"TOP",20000.00
827,"ANI",16000.00
827,"MZZ",847000.00
827,"NOR",396000.00
827,"NOS",25000.00
828,"ANI",10000.00
828,"GHP",3858000.00
828,"KRI",371000.00
828,"LXX",245000.00
828,"MZZ",3000.00
828,"NOG",4000.00
828,"TOP",5000.00
829,"ANI",11000.00
829,"GHP",1782000.00
829,"KRI",516000.00
829,"LXX",278000.00
829,"MZZ",8000.00
829,"NOG",3000.00
829,"TOP",4000.00
830,"KRI",28000.00
830,"MZZ",2000.00
830,"NOG",40000.00
830,"TOP",14000.00
831,"ANI",4000.00
831,"KRI",44355000.00
831,"MZZ",69000.00
831,"NOG",249000.00
832,"KRI",879000.00
833,"KRI",149000.00
834,"KRI",436000.00
834,"MZZ",11000.00
835,"KRI",254000.00
836,"KRI",306000.00
837,"KRI",165000.00
838,"KRI",402000.00
839,"KRI",75000.00
840,"KRI",1017000.00
841,"NOS",496000.00
841,"TOP",25000.00
842,"ANI",30000.00
842,"NOR",2000.00
842,"TOP",2046000.00
843,"ANI",21000.00
843,"NOS",1000.00
843,"TOP",2505000.00
844,"ANI",166000.00
844,"NOR",191000.00
844,"NOS",2601000.00
844,"TOP",655000.00
845,"ANI",804000.00
845,"NOR",317000.00
845,"NOS",926000.00
845,"TOP",922000.00
846,"ANI",2199000.00
846,"NOS",1556000.00
846,"TOP",103000.00
847,"ANI",2709000.00
847,"NOS",385000.00
847,"TOP",141000.00
848,"ANI",1539000.00
848,"NOR",4000.00
848,"NOS",2000.00
848,"TOP",178000.00
849,"ANI",2000.00
849,"NOR",28000.00
849,"NOS",159000.00
849,"TOP",1000.00
850,"NOR",193000.00
850,"NOS",590000.00
850,"TOP",3000.00
851,"ANI",94000.00
851,"MZZ",7000.00
851,"NOR",970000.00
851,"NOS",677000.00
851,"TOP",34000.00
852,"ANI",380000.00
852,"NOG",218000.00
853,"MZZ",100000.00
854,"ANI",22000.00
854,"NOG",52000.00
855,"ANI",165000.00
855,"NOG",54000.00
856,"ANI",745000.00
856,"NOG",17000.00
857,"ANI",1370000.00
858,"KRI",366000.00
859,"KRI",542000.00
860,"KRI",1319000.00
861,"KRI",14151000.00
862,"KRI",9500000.00
863,"KRI",25940000.00
864,"KRI",25238000.00
865,"KRI",65497000.00
866,"KRI",49563000.00
867,"KRI",32628000.00
868,"KRI",75000.00
869,"KRI",56000.00
870,"KRI",240000.00
871,"KRI",299000.00
872,"ANI",125000.00
873,"ANI",1953000.00
874,"LXX",498000.00
874,"NOG",14000.00
874,"TOP",102000.00
875,"NOG",33000.00
875,"TOP",28000.00
876,"NOG",7000.00
877,"ANI",125000.00
877,"GHP",141000.00
877,"MZZ",53000.00
877,"NOG",458000.00
877,"NOS",41000.00
877,"TOP",263000.00
878,"ANI",230000.00
878,"GHP",1055000.00
878,"MZZ",27000.00
878,"NOG",192000.00
878,"TOP",82000.00
879,"ANI",90000.00
879,"GHP",13895000.00
879,"LXX",629000.00
879,"MZZ",38000.00
879,"NOG",191000.00
879,"TOP",6000.00
880,"ANI",247000.00
880,"GHP",211000.00
881,"ANI",5575000.00
881,"LXX",60000.00
882,"ANI",161000.00
882,"GHP",190000.00
882,"NOG",27000.00
883,"ANI",95000.00
883,"GHP",510000.00
883,"MZZ",94000.00
883,"TOP",54000.00
884,"KRI",36268000.00
885,"KRI",14292000.00
886,"KRI",497000.00
887,"KRI",4677000.00
888,"KRI",4180000.00
889,"KRI",4078000.00
890,"KRI",48000.00
891,"KRI",31938000.00
892,"KRI",45346000.00
893,"ANI",228000.00
893,"NOR",2000.00
893,"TOP",11000.00
894,"ANI",111000.00
895,"ANI",540000.00
895,"NOR",24000.00
895,"NOS",17000.00
895,"TOP",9000.00
896,"ANI",130000.00
896,"NOS",1701000.00
896,"TOP",50000.00
897,"ANI",2332000.00
897,"NOR",111000.00
897,"NOS",1000.00
897,"TOP",363000.00
898,"ANI",7741000.00
898,"NOR",29000.00
898,"NOS",4000.00
898,"TOP",9000.00
899,"ANI",4963000.00
899,"NOR",627000.00
899,"NOS",739000.00
899,"TOP",8000.00
900,"KRI",350000.00
901,"KRI",1201000.00
902,"KRI",282000.00
903,"KRI",51000.00
912,"KRI",110000.00
913,"KRI",192000.00
914,"KRI",182000.00
915,"KRI",26000.00
916,"KRI",2412000.00
917,"KRI",5254000.00
918,"KRI",1157000.00
919,"KRI",862000.00
920,"KRI",453000.00
921,"ANI",60000.00
921,"NOG",54000.00
922,"ANI",29000.00
923,"KRI",319000.00
924,"KRI",669000.00
925,"KRI",1091000.00
926,"KRI",139000.00
927,"KRI",1983000.00
928,"KRI",1876000.00
929,"KRI",1406000.00
930,"GHP",50000.00
930,"NOG",2000.00
930,"NOS",28000.00
930,"TOP",17000.00
931,"NOG",45000.00
931,"NOS",5000.00
931,"TOP",15000.00
932,"GHP",411000.00
932,"NOG",58000.00
933,"KRI",40000.00
934,"KRI",1241000.00
935,"KRI",1286000.00
936,"KRI",750000.00
937,"KRI",853000.00
938,"ANI",74000.00
939,"ANI",536000.00
940,"ANI",117000.00
940,"MZZ",152000.00
940,"NOR",35000.00
940,"TOP",228000.00
941,"ANI",6169000.00
941,"MZZ",102000.00
941,"TOP",300000.00
942,"ANI",12178000.00
942,"GHP",2816000.00
942,"MZZ",198000.00
942,"NOG",80000.00
942,"TOP",41000.00
943,"ANI",11842000.00
943,"GHP",2134000.00
943,"MZZ",115000.00
943,"NOG",25000.00
943,"TOP",31000.00
944,"ANI",7135000.00
944,"GHP",886000.00
944,"MZZ",27000.00
944,"NOG",112000.00
944,"TOP",33000.00
945,"ANI",2459000.00
946,"ANI",1800000.00
946,"MZZ",15000.00
947,"ANI",1932000.00
947,"GHP",11000.00
947,"MZZ",54000.00
947,"NOG",3000.00
947,"TOP",82000.00
948,"ANI",64000.00
949,"ANI",245000.00
950,"ANI",21000.00
950,"MZZ",148000.00
950,"NOR",33000.00
951,"ANI",1816000.00
951,"GHP",6000.00
951,"MZZ",96000.00
952,"ANI",4226000.00
952,"GHP",731000.00
952,"MZZ",93000.00
952,"TOP",7000.00
953,"ANI",4036000.00
953,"GHP",1410000.00
953,"MZZ",58000.00
953,"TOP",3000.00
954,"ANI",3137000.00
954,"GHP",8000.00
954,"MZZ",27000.00
955,"ANI",167000.00
