"cntry_key","sector","year","jobs"
"CPV","tour",2003,14700
"CPV","tour",2004,16200
"CPV","tour",2005,17300
"CPV","tour",2006,24400
"CPV","tour",2007,27500
"CPV","tour",2008,28500
"CPV","tour",2009,25100
"CPV","tour",2010,25500
"CPV","tour",2011,28400
"CPV","tour",2012,31500
"CPV","tour",2013,31800
"CRI","mmw",1991,0
"CRI","mmw",1994,0
"CRI","mmw",1998,1.915
"CRI","mmw",2006,97.665
"CRI","tour",1988,35800
"CRI","tour",1989,38800
"CRI","tour",1990,44200
"CRI","tour",1991,41200
"CRI","tour",1992,43700
"CRI","tour",1993,49600
"CRI","tour",1994,52500
"CRI","tour",1995,51500
"CRI","tour",1996,50000
"CRI","tour",1997,55100
"CRI","tour",1998,63500
"CRI","tour",1999,66500
"CRI","tour",2000,87700
"CRI","tour",2001,87800
"CRI","tour",2002,81400
"CRI","tour",2003,93000
"CRI","tour",2004,100500
"CRI","tour",2005,118400
"CRI","tour",2006,115400
"CRI","tour",2007,122000
"CRI","tour",2008,121300
"CRI","tour",2009,103500
"CRI","tour",2010,95500
"CRI","tour",2011,89300
"CRI","tour",2012,91100
"CRI","tour",2013,95600
"CUB","aq",2005,3367.2
"CUB","aq",2006,3099
"CUB","aq",2007,3116
"CUB","aq",2008,3435
"CUB","aq",2009,3873
"CUB","aq",2010,3873
"CUB","aq",2011,3873
"CUB","aq",2012,3564
"CUB","cf",1970,21825.272
"CUB","cf",1971,21842.674
"CUB","cf",1972,20959.918
"CUB","cf",1973,24797.85
"CUB","cf",1974,25003.51
"CUB","cf",1975,26430.474
"CUB","cf",1976,26663.028
"CUB","cf",1977,24443.482
"CUB","cf",1978,25973.276
"CUB","cf",1979,26427.31
"CUB","cf",1980,24872.204
"CUB","cf",1981,21964.488
"CUB","cf",1982,21646.506
"CUB","cf",1983,21401.296
"CUB","cf",1984,21747.754
"CUB","cf",1985,21442.428
"CUB","cf",1986,20809.628
"CUB","cf",1987,21434.518
"CUB","cf",1988,20026.538
"CUB","cf",1989,19303.564
"CUB","cf",1990,19189.66
"CUB","cf",1991,18770.43
"CUB","cf",2004,8095.094
"CUB","cf",2005,5457
"CUB","cf",2006,6680
"CUB","cf",2007,6747
"CUB","cf",2008,4948
"CUB","cf",2009,3944
"CUB","cf",2010,3944
"CUB","cf",2011,3855
"CUB","cf",2012,4115
"CUB","mar",1970,142.09216426134
"CUB","mar",2004,1343.7210720615
"CUB","mar",2005,2084.146305261
"CUB","mar",2006,1960.5893211633
"CUB","mar",2007,1971.3444095318
"CUB","mar",2008,2173.160477103
"CUB","tour",1988,42500
"CUB","tour",1989,29400
"CUB","tour",1990,47900
"CUB","tour",1991,66900
"CUB","tour",1992,103200
"CUB","tour",1993,112300
"CUB","tour",1994,92800
"CUB","tour",1995,102500
"CUB","tour",1996,110900
"CUB","tour",1997,121000
"CUB","tour",1998,139600
"CUB","tour",1999,140000
"CUB","tour",2000,130000
"CUB","tour",2001,130900
"CUB","tour",2002,131700
"CUB","tour",2003,135900
"CUB","tour",2004,138200
"CUB","tour",2005,158800
"CUB","tour",2006,139800
"CUB","tour",2007,127400
"CUB","tour",2008,130800
"CUB","tour",2009,121700
"CUB","tour",2010,120000
"CUB","tour",2011,118500
"CUB","tour",2012,116600
"CUB","tour",2013,114900
"Curacao","mmw",1991,0
"Curacao","mmw",1994,0
"Curacao","mmw",1998,0
"Curacao","mmw",2008,0
"Curacao","tour",1988,4100
"Curacao","tour",1989,4700
"Curacao","tour",1990,6000
"Curacao","tour",1991,6200
"Curacao","tour",1992,6800
"Curacao","tour",1993,7500
"Curacao","tour",1994,7500
"Curacao","tour",1995,7900
"Curacao","tour",1996,5800
"Curacao","tour",1997,7000
"Curacao","tour",1998,6900
"Curacao","tour",1999,5800
"Curacao","tour",2000,5100
"Curacao","tour",2001,4700
"Curacao","tour",2002,5200
"Curacao","tour",2003,6100
"Curacao","tour",2004,5900
"Curacao","tour",2005,5900
"Curacao","tour",2006,5700
"Curacao","tour",2007,5800
"Curacao","tour",2008,6400
"Curacao","tour",2009,6000
"Curacao","tour",2010,5700
"Curacao","tour",2011,6500
"Curacao","tour",2012,7500
"Curacao","tour",2013,7900
"CYM","tour",1988,2000
"CYM","tour",1989,2000
"CYM","tour",1990,2100
"CYM","tour",1991,2000
"CYM","tour",1992,2200
"CYM","tour",1993,2300
"CYM","tour",1994,2900
"CYM","tour",1995,3300
"CYM","tour",1996,3000
"CYM","tour",1997,4000
"CYM","tour",1998,3300
"CYM","tour",1999,3000
"CYM","tour",2000,3000
"CYM","tour",2001,3300
"CYM","tour",2002,3600
"CYM","tour",2003,3200
"CYM","tour",2004,3100
"CYM","tour",2005,1900
"CYM","tour",2006,2300
"CYM","tour",2007,2200
"CYM","tour",2008,2100
"CYM","tour",2009,2200
"CYM","tour",2010,2400
"CYM","tour",2011,2600
"CYM","tour",2012,2800
"CYM","tour",2013,2800
"CYP","aq",2005,195.8
"CYP","aq",2006,225
"CYP","aq",2007,244.8
"CYP","aq",2008,337.8
"CYP","aq",2009,210.8
"CYP","aq",2010,223.6
"CYP","aq",2011,255.2
"CYP","aq",2012,273
"CYP","cf",1970,783.9601
"CYP","cf",1971,740.0596
"CYP","cf",1972,862.9019
"CYP","cf",1973,853.8845
"CYP","cf",1974,853.8845
"CYP","cf",1975,639.3653
"CYP","cf",1976,827.9397
"CYP","cf",1977,896.0448
"CYP","cf",1978,921.9105
"CYP","cf",1979,931.8771
"CYP","cf",1980,990.2529
"CYP","cf",1981,459.7292
"CYP","cf",1982,490.2618
"CYP","cf",1983,497.539
"CYP","cf",1984,571.1811
"CYP","cf",1985,1343.6717
"CYP","cf",1986,1350.0788
"CYP","cf",1987,1364.8705
"CYP","cf",1988,1357.8306
"CYP","cf",1989,1297.0818
"CYP","cf",1990,746.1503
"CYP","cf",1991,1700.1754
"CYP","cf",1992,1650.3424
"CYP","cf",1993,1684.1181
"CYP","cf",1994,1589.119
"CYP","cf",1995,1772.1564
"CYP","cf",1996,1912.3216
"CYP","cf",1997,1683.248
"CYP","cf",1998,1741.782
"CYP","cf",1999,1773.422
"CYP","cf",2000,1752.856
"CYP","cf",2001,1635.788
"CYP","cf",2002,1444.366
"CYP","cf",2003,1464.932
"CYP","cf",2004,1575.672
"CYP","cf",2005,1178
"CYP","cf",2006,708.6
"CYP","cf",2007,727.4
"CYP","cf",2008,845.85
"CYP","cf",2009,790.05
"CYP","cf",2010,831.6
"CYP","cf",2011,808.35
"CYP","cf",2012,836.9
"CYP","mar",1992,161.282183454
"CYP","mar",1993,199.820772612
"CYP","mar",1994,248.024211705
"CYP","mar",1995,264.575267244
"CYP","mar",1996,297.19413594
"CYP","mar",1997,418.60881324
"CYP","mar",1998,457.75145547
"CYP","mar",1999,469.83251799
"CYP","mar",2000,523.28989494
"CYP","mar",2001,538.04139057
"CYP","mar",2002,512.29097271
"CYP","mar",2003,435.94551324
"CYP","mar",2004,282.47819985
"CYP","mar",2005,487.29380949
"CYP","mar",2006,537.39913995
"CYP","mar",2007,585.29775906
"CYP","mar",2008,797.53147722
"CYP","mmw",1991,0
"CYP","mmw",1994,0
"CYP","mmw",1998,0
"CYP","mmw",2008,0
"CYP","tour",1988,23200
"CYP","tour",1989,27200
"CYP","tour",1990,29300
"CYP","tour",1991,24500
"CYP","tour",1992,30500
"CYP","tour",1993,30200
"CYP","tour",1994,33000
"CYP","tour",1995,29100
"CYP","tour",1996,27600
"CYP","tour",1997,28600
"CYP","tour",1998,28200
"CYP","tour",1999,32000
"CYP","tour",2000,36800
"CYP","tour",2001,39100
"CYP","tour",2002,36300
"CYP","tour",2003,31900
"CYP","tour",2004,30700
"CYP","tour",2005,31000
"CYP","tour",2006,30200
"CYP","tour",2007,30900
"CYP","tour",2008,28100
"CYP","tour",2009,23500
"CYP","tour",2010,24200
"CYP","tour",2011,25200
"CYP","tour",2012,27200
"CYP","tour",2013,26900
"DEU","aq",2005,0
"DEU","aq",2006,0
"DEU","aq",2007,0
"DEU","aq",2008,0
"DEU","aq",2009,0
"DEU","aq",2010,0
"DEU","aq",2011,3.5
"DEU","aq",2012,0
"DEU","cf",1970,12468.2166
"DEU","cf",1971,9345.9023
"DEU","cf",1972,8492.2551
"DEU","cf",1973,9766.6352
"DEU","cf",1974,9754.2956
"DEU","cf",1975,8859.5164
"DEU","cf",1976,8438.388
"DEU","cf",1977,8008.7168
"DEU","cf",1978,7625.24
"DEU","cf",1979,7364.8428
"DEU","cf",1980,9409.4196
"DEU","cf",1981,7186.3932
"DEU","cf",1982,5071.892
"DEU","cf",1983,4975.8646
"DEU","cf",1984,4467.568
"DEU","cf",1985,3765.16
"DEU","cf",1986,3508.876
"DEU","cf",1987,3494.638
"DEU","cf",1988,2963.086
"DEU","cf",1989,3002.636
"DEU","cf",1990,3806.292
"DEU","cf",1991,3396.554
"DEU","cf",1992,3462.207
"DEU","cf",1993,3276.322
"DEU","cf",1994,3329.319
"DEU","cf",1995,3674.986
"DEU","cf",1996,3519.95
"DEU","cf",1997,3497.802
"DEU","cf",1998,3428.985
"DEU","cf",1999,3451.133
"DEU","cf",2000,3447.178
"DEU","cf",2001,3378.361
"DEU","cf",2002,2994.726
"DEU","cf",2003,3181.402
"DEU","cf",2004,3088.064
"DEU","cf",2005,1863.5
"DEU","cf",2006,1758
"DEU","cf",2007,1637.5
"DEU","cf",2008,1587
"DEU","cf",2009,1524
"DEU","cf",2010,1444.5
"DEU","cf",2011,1342
"DEU","cf",2012,0
"DEU","mmw",1991,0
"DEU","mmw",1994,0
"DEU","mmw",1998,0
"DEU","mmw",2008,0
"DEU","tour",1988,694500
"DEU","tour",1989,717300
"DEU","tour",1990,694100
"DEU","tour",1991,770500
"DEU","tour",1992,812700
"DEU","tour",1993,818300
"DEU","tour",1994,739400
"DEU","tour",1995,702100
"DEU","tour",1996,759700
"DEU","tour",1997,828200
"DEU","tour",1998,860900
"DEU","tour",1999,884700
"DEU","tour",2000,973400
"DEU","tour",2001,946900
"DEU","tour",2002,850800
"DEU","tour",2003,764500
"DEU","tour",2004,770500
"DEU","tour",2005,771900
"DEU","tour",2006,780300
"DEU","tour",2007,740100
"DEU","tour",2008,705900
"DEU","tour",2009,747900
"DEU","tour",2010,763400
"DEU","tour",2011,764000
"DEU","tour",2012,766000
"DEU","tour",2013,765900
"DJI","cf",1970,142.38
"DJI","cf",1976,136.052
"DJI","cf",1980,118.65
"DJI","cf",1983,109.158
"DJI","cf",1990,474.6
"DJI","cf",2007,1169.098
"DMA","cf",1970,1605.73
"DMA","cf",1971,1336.79
"DMA","cf",1972,1336.79
"DMA","cf",1973,1336.79
"DMA","cf",1974,1336.79
"DMA","cf",1975,1336.79
"DMA","cf",1976,697.662
"DMA","cf",1977,868.518
"DMA","cf",1978,1004.57
"DMA","cf",1979,866.936
"DMA","cf",1980,1036.21
"DMA","cf",1981,1218.14
"DMA","cf",1982,1629.46
"DMA","cf",1984,517.2349
"DMA","cf",1985,517.2349
"DMA","cf",1990,1669.01
"DMA","cf",1992,1623.0529
"DMA","cf",1993,1044.5946
"DMA","cf",1996,3176.656
"DMA","cf",1997,3360.168
"DMA","cf",1998,3543.68
"DMA","cf",2002,1058.4371
"DMA","cf",2005,1053.3
"DMA","cf",2006,1079.8
"DMA","cf",2007,1148.7
"DMA","cf",2008,1194.6
"DMA","cf",2009,1200.1
"DMA","cf",2010,1146.4
"DMA","cf",2011,937.6
"DMA","cf",2012,1041.8
"DMA","mmw",1991,0
"DMA","mmw",1994,1.915
"DMA","mmw",1998,3.83
"DMA","mmw",2008,13.405
"DMA","tour",1988,1000
"DMA","tour",1989,1100
"DMA","tour",1990,1300
"DMA","tour",1991,1500
"DMA","tour",1992,1600
"DMA","tour",1993,1600
"DMA","tour",1994,1800
"DMA","tour",1995,2300
"DMA","tour",1996,2300
"DMA","tour",1997,2400
"DMA","tour",1998,2300
"DMA","tour",1999,2400
"DMA","tour",2000,2100
"DMA","tour",2001,2100
"DMA","tour",2002,2200
"DMA","tour",2003,2300
"DMA","tour",2004,2600
"DMA","tour",2005,2500
"DMA","tour",2006,2900
"DMA","tour",2007,2700
"DMA","tour",2008,2500
"DMA","tour",2009,2500
"DMA","tour",2010,3000
"DMA","tour",2011,3500
"DMA","tour",2012,3300
"DMA","tour",2013,3000
"DNK","aq",2005,548.2
"DNK","aq",2006,526.6
"DNK","aq",2007,519.8
"DNK","aq",2008,469
"DNK","aq",2009,418.2
"DNK","aq",2010,407.2
"DNK","aq",2011,0
"DNK","aq",2012,0
"DNK","cf",1970,19668.6105
"DNK","cf",1971,19206.5083
"DNK","cf",1972,18683.3409
"DNK","cf",1973,18577.7424
"DNK","cf",1974,18844.7049
"DNK","cf",1975,19214.972
"DNK","cf",1976,18984.1582
"DNK","cf",1980,18246.2343
"DNK","cf",1982,18232.55
"DNK","cf",1985,14238
"DNK","cf",1986,14238
"DNK","cf",1987,12967.654
"DNK","cf",1988,12005.798
"DNK","cf",1989,11575.494
"DNK","cf",1990,10986.99
"DNK","cf",1991,10570.924
"DNK","cf",1992,11512.214
"DNK","cf",1993,8686.762
"DNK","cf",1994,8345.05
"DNK","cf",1995,7997.01
"DNK","cf",1996,12266.828
"DNK","cf",1997,11543.854
"DNK","cf",1998,11072.418
"DNK","cf",1999,10616.802
"DNK","cf",2000,6775.5478
"DNK","cf",2001,6648.5132
"DNK","cf",2002,6104.147
"DNK","cf",2003,5511.5298
"DNK","cf",2004,5149.0145
"DNK","cf",2005,3126.6
"DNK","cf",2006,2783
"DNK","cf",2007,2476.2
"DNK","cf",2008,2063.8
"DNK","cf",2009,1905.2
"DNK","cf",2010,1849.6
"DNK","cf",2011,0
"DNK","cf",2012,0
"DNK","mar",1972,184.859424963
"DNK","mar",1973,184.859424963
"DNK","mar",2000,212.134358403
"DNK","mar",2001,221.074123338
"DNK","mar",2002,220.148829207
"DNK","mar",2003,189.884593116
"DNK","mar",2004,179.934122277
"DNK","mar",2005,408.73705029
"DNK","mar",2006,388.6736967
"DNK","mar",2007,382.6507797
"DNK","mar",2008,192.811564215
"DNK","mmw",1991,0
"DNK","mmw",1994,0
"DNK","mmw",1998,0
"DNK","mmw",2008,0
"DNK","tour",1988,73600
"DNK","tour",1989,76100
"DNK","tour",1990,77700
"DNK","tour",1991,84200
"DNK","tour",1992,82500
"DNK","tour",1993,82900
"DNK","tour",1994,81900
"DNK","tour",1995,79900
"DNK","tour",1996,85800
"DNK","tour",1997,88200
"DNK","tour",1998,89900
"DNK","tour",1999,90100
"DNK","tour",2000,96600
"DNK","tour",2001,91700
"DNK","tour",2002,84700
"DNK","tour",2003,79200
"DNK","tour",2004,81300
"DNK","tour",2005,82500
"DNK","tour",2006,83200
"DNK","tour",2007,79600
"DNK","tour",2008,77700
"DNK","tour",2009,77600
"DNK","tour",2010,74400
"DNK","tour",2011,74700
"DNK","tour",2012,77100
"DNK","tour",2013,77200
"DOM","cf",1970,1679.9258
"DOM","cf",1971,1911.5306
"DOM","cf",1972,2038.8025
"DOM","cf",1973,2097.732
"DOM","cf",1974,2559.2014
"DOM","cf",1975,4769.9673
"DOM","cf",1976,4775.8998
"DOM","cf",1977,4761.5036
"DOM","cf",1978,6359.4818
"DOM","cf",1979,7194.2241
"DOM","cf",1980,3499.2258
"DOM","cf",1981,2979.7761
"DOM","cf",1982,2979.7761
"DOM","cf",1984,3678.15
"DOM","cf",1986,5679.6173
"DOM","cf",1987,6368.5783
"DOM","cf",1990,14546.49
"DOM","cf",1991,15117.1965
"DOM","cf",1993,12417.5926
"DOM","cf",2004,16631.9615
"DOM","cf",2005,7424.6
"DOM","cf",2006,0
"DOM","cf",2007,0
"DOM","cf",2008,0
"DOM","cf",2009,0
"DOM","cf",2010,0
"DOM","cf",2011,0
"DOM","cf",2012,0
"DOM","mmw",1991,0
"DOM","mmw",1994,13.405
"DOM","mmw",1998,21.065
"DOM","mmw",2008,26.81
"DOM","tour",1988,128600
"DOM","tour",1989,110500
"DOM","tour",1990,118400
"DOM","tour",1991,92600
"DOM","tour",1992,99100
"DOM","tour",1993,97600
"DOM","tour",1994,116300
"DOM","tour",1995,122900
"DOM","tour",1996,127000
"DOM","tour",1997,139700
"DOM","tour",1998,142400
"DOM","tour",1999,151800
"DOM","tour",2000,150400
"DOM","tour",2001,148600
"DOM","tour",2002,156300
"DOM","tour",2003,222600
"DOM","tour",2004,212900
"DOM","tour",2005,167900
"DOM","tour",2006,186000
"DOM","tour",2007,167000
"DOM","tour",2008,170000
"DOM","tour",2009,169700
"DOM","tour",2010,161500
"DOM","tour",2011,163900
"DOM","tour",2012,169700
"DOM","tour",2013,176200
"DZA","cf",2005,14830.5
"DZA","cf",2006,16123
"DZA","cf",2007,18576
"DZA","cf",2008,19209.5
"DZA","cf",2009,20339
"DZA","cf",2010,20772
"DZA","cf",2011,21380
"DZA","cf",2012,21849
"DZA","tour",1988,130600
"DZA","tour",1989,96600
"DZA","tour",1990,96400
"DZA","tour",1991,95400
"DZA","tour",1992,101500
"DZA","tour",1993,111700
"DZA","tour",1994,103900
"DZA","tour",1995,110000
"DZA","tour",1996,120400
"DZA","tour",1997,138600
"DZA","tour",1998,151600
"DZA","tour",1999,157500
"DZA","tour",2000,172900
"DZA","tour",2001,189300
"DZA","tour",2002,203600
"DZA","tour",2003,202200
"DZA","tour",2004,252600
"DZA","tour",2005,281600
"DZA","tour",2006,280800
"DZA","tour",2007,245900
"DZA","tour",2008,251300
"DZA","tour",2009,305700
"DZA","tour",2010,310700
"DZA","tour",2011,337900
"DZA","tour",2012,360700
"DZA","tour",2013,364000
"Easter Island","aq",2005,17840
"Easter Island","aq",2006,18425
"Easter Island","aq",2007,18899
"Easter Island","aq",2008,19171.55
"Easter Island","aq",2009,45673.4
"Easter Island","aq",2010,753
"Easter Island","aq",2011,1320.25
"Easter Island","aq",2012,945.65
"Easter Island","cf",2005,57013
"Easter Island","cf",2006,60539
"Easter Island","cf",2007,65596
"Easter Island","cf",2008,70767
"Easter Island","cf",2009,75861
"Easter Island","cf",2010,81157
"Easter Island","cf",2011,85268
"Easter Island","cf",2012,88893
"Easter Island","tour",1988,69200
"Easter Island","tour",1989,79300
"Easter Island","tour",1990,96800
"Easter Island","tour",1991,106700
"Easter Island","tour",1992,115400
"Easter Island","tour",1993,129800
"Easter Island","tour",1994,135000
"Easter Island","tour",1995,140000
"Easter Island","tour",1996,144400
"Easter Island","tour",1997,159300
"Easter Island","tour",1998,172400
"Easter Island","tour",1999,163000
"Easter Island","tour",2000,159700
"Easter Island","tour",2001,169200
"Easter Island","tour",2002,170500
"Easter Island","tour",2003,165100
"Easter Island","tour",2004,180000
"Easter Island","tour",2005,189900
"Easter Island","tour",2006,182400
"Easter Island","tour",2007,189000
"Easter Island","tour",2008,194300
"Easter Island","tour",2009,209100
"Easter Island","tour",2010,2e+05
"Easter Island","tour",2011,215800
"Easter Island","tour",2012,232500
"Easter Island","tour",2013,244900
"ECU","aq",2005,72200
"ECU","aq",2006,72200
"ECU","aq",2007,0
"ECU","aq",2008,0
"ECU","aq",2009,0
"ECU","aq",2010,0
"ECU","aq",2011,0
"ECU","aq",2012,0
"ECU","cf",1970,16460.71
"ECU","cf",1971,17933.2356
"ECU","cf",1972,19159.4438
"ECU","cf",1973,19580.8886
"ECU","cf",1974,20671.3612
"ECU","cf",1975,23906.7094
"ECU","cf",1976,25869.9714
"ECU","cf",1977,31000.6347
"ECU","cf",1980,25707.6582
"ECU","cf",1981,26508.7039
"ECU","cf",1982,13921.6
"ECU","cf",1983,13921.6
"ECU","cf",1984,5410.44
"ECU","cf",1985,10407.978
"ECU","cf",1986,18429.6672
"ECU","cf",1987,16014.9024
"ECU","cf",1988,13552.994
"ECU","cf",1989,14554.4
"ECU","cf",1990,17359.286
"ECU","cf",1991,18423.972
"ECU","cf",1992,17088.764
"ECU","cf",1993,16043.062
"ECU","cf",1994,13073.648
"ECU","cf",1995,17110.912
"ECU","cf",1996,17196.34
"ECU","cf",1997,17196.34
"ECU","cf",2005,56969
"ECU","cf",2006,57299
"ECU","cf",2007,22604.5
"ECU","cf",2008,0
"ECU","cf",2009,82447
"ECU","cf",2010,126081
"ECU","cf",2011,126081
"ECU","cf",2012,145720
"ECU","mar",1987,49173.95039518
"ECU","mar",1988,49173.95039518
"ECU","mar",1989,49173.95039518
"ECU","mar",1990,49173.95039518
"ECU","mar",1991,68843.53056509
"ECU","mar",1992,98347.90081009
"ECU","mar",1993,165224.47335227
"ECU","mar",1994,165224.47335227
"ECU","mar",1995,156373.16227877
"ECU","mar",1996,151062.37563467
"ECU","mar",1997,151062.37563467
"ECU","mar",2004,69378.36676854
"ECU","mar",2005,69908.44097865
"ECU","mar",2006,69908.44097865
"ECU","mmw",1991,7.66
"ECU","mmw",1994,9.575
"ECU","mmw",1998,15.32
"ECU","mmw",2006,57.45
"ECU","tour",1988,47100
"ECU","tour",1989,48500
"ECU","tour",1990,54600
"ECU","tour",1991,53100
"ECU","tour",1992,53800
"ECU","tour",1993,68600
"ECU","tour",1994,63400
"ECU","tour",1995,64300
"ECU","tour",1996,68200
"ECU","tour",1997,66700
"ECU","tour",1998,65400
"ECU","tour",1999,83900
"ECU","tour",2000,111600
"ECU","tour",2001,93600
"ECU","tour",2002,90100
"ECU","tour",2003,82500
"ECU","tour",2004,85100
"ECU","tour",2005,86800
"ECU","tour",2006,88000
"ECU","tour",2007,97300
"ECU","tour",2008,97600
"ECU","tour",2009,102000
"ECU","tour",2010,105100
"ECU","tour",2011,106100
"ECU","tour",2012,111000
"ECU","tour",2013,118500
"EGY","cf",1970,54905.683
"EGY","cf",1971,61619.691
"EGY","cf",1984,117971.322
"EGY","cf",1985,139306.174
"EGY","cf",1986,140534.597
"EGY","cf",1989,141290.002
"EGY","cf",1994,195598.9546
"EGY","cf",1996,168534.8896
"EGY","cf",1997,173666.423
"EGY","cf",1998,418510.8228
"EGY","cf",1999,466050.0019
"EGY","cf",2000,627327.2292
"EGY","mar",1996,56792.20171579
"EGY","mar",1997,59190.58986781
"EGY","mar",2000,80774.29037089
"EGY","mmw",1991,0
"EGY","mmw",1994,0
"EGY","mmw",1998,17.235
"EGY","mmw",2008,63.195
"EGY","tour",1988,471700
"EGY","tour",1989,500400
"EGY","tour",1990,549300
"EGY","tour",1991,699300
"EGY","tour",1992,863400
"EGY","tour",1993,529300
"EGY","tour",1994,656900
"EGY","tour",1995,708300
"EGY","tour",1996,781100
"EGY","tour",1997,826800
"EGY","tour",1998,726000
"EGY","tour",1999,936600
"EGY","tour",2000,1004200
"EGY","tour",2001,1001900
"EGY","tour",2002,1035100
"EGY","tour",2003,1233800
"EGY","tour",2004,1506400
"EGY","tour",2005,1509800
"EGY","tour",2006,1565200
"EGY","tour",2007,1693100
"EGY","tour",2008,1694500
"EGY","tour",2009,1631600
"EGY","tour",2010,1671100
"EGY","tour",2011,1312300
"EGY","tour",2012,1407200
"EGY","tour",2013,1251200
"ERI","mmw",1991,0
"ERI","mmw",1994,0
"ERI","mmw",1998,0
"ERI","mmw",2008,0
"ESP","aq",2005,8388
"ESP","aq",2006,8024
"ESP","aq",2007,0
"ESP","aq",2008,0
"ESP","aq",2009,0
"ESP","aq",2010,0
"ESP","aq",2011,0
"ESP","aq",2012,0
"ESP","cf",1970,157388.9086
"ESP","cf",1971,154619.934
"ESP","cf",1972,162515.1423
"ESP","cf",1973,168604.8931
"ESP","cf",1974,88580.135
"ESP","cf",1975,89103.777
"ESP","cf",1976,89573.631
"ESP","cf",1977,89305.482
"ESP","cf",1978,87804.955
"ESP","cf",1979,86684.899
"ESP","cf",1980,86423.078
"ESP","cf",1981,86546.474
"ESP","cf",1982,84307.944
"ESP","cf",1983,80805.396
"ESP","cf",1986,149160.452
"ESP","cf",1987,142380
"ESP","cf",1988,136525.018
"ESP","cf",1989,139530.818
"ESP","cf",1990,138189.282
"ESP","cf",1991,134213.716
"ESP","cf",1992,130197.018
"ESP","cf",1993,125561.758
"ESP","cf",1994,111803.7368
"ESP","cf",1995,107569.1183
"ESP","cf",1996,108179.6121
"ESP","cf",1998,53571.266
"ESP","cf",1999,52236.849
"ESP","cf",2000,72954.0091
"ESP","cf",2001,70407.1473
"ESP","cf",2002,62332.2238
"ESP","cf",2003,57319.9732
"ESP","cf",2004,56823.3834
"ESP","cf",2005,35228.6
"ESP","cf",2006,33379.6
"ESP","cf",2007,0
"ESP","cf",2008,0
"ESP","cf",2009,0
"ESP","cf",2010,0
"ESP","cf",2011,0
"ESP","cf",2012,0
"ESP","mar",2000,17948.3736627
"ESP","mar",2001,18033.0450903
"ESP","mar",2002,17670.7301436
"ESP","mar",2003,17395.0557264
"ESP","mar",2004,16877.1816405
"ESP","mar",2005,19082.8879965
"ESP","mar",2006,18254.779839
"ESP","mmw",1991,0
"ESP","mmw",1994,1.915
"ESP","mmw",1998,55.535
"ESP","mmw",2008,164.69
"ESP","tour",1988,735100
"ESP","tour",1989,715900
"ESP","tour",1990,662200
"ESP","tour",1991,663800
"ESP","tour",1992,653900
"ESP","tour",1993,627300
"ESP","tour",1994,645800
"ESP","tour",1995,648800
"ESP","tour",1996,678200
"ESP","tour",1997,730800
"ESP","tour",1998,763800
"ESP","tour",1999,816100
"ESP","tour",2000,904100
"ESP","tour",2001,919100
"ESP","tour",2002,883300
"ESP","tour",2003,905200
"ESP","tour",2004,953200
"ESP","tour",2005,1017700
"ESP","tour",2006,1057200
"ESP","tour",2007,1099500
"ESP","tour",2008,1006300
"ESP","tour",2009,901200
"ESP","tour",2010,881100
"ESP","tour",2011,885800
"ESP","tour",2012,881800
"ESP","tour",2013,866400
"EST","aq",2005,70
"EST","aq",2006,95
"EST","aq",2007,90
"EST","aq",2008,96
"EST","aq",2009,118
"EST","aq",2010,89
"EST","aq",2011,0
"EST","aq",2012,84
"EST","cf",1993,17117.24
"EST","cf",1994,14018.7348
"EST","cf",1995,14364.56
"EST","cf",1996,13668.48
"EST","cf",1997,13905.78
"EST","cf",1998,13225.52
"EST","cf",1999,11263.84
"EST","cf",2000,7293.02
"EST","cf",2001,8121.988
"EST","cf",2002,8974.3696
"EST","cf",2003,9450.5516
"EST","cf",2004,10285.5312
"EST","cf",2005,2281
"EST","cf",2006,2591.8
"EST","cf",2007,2985.6
"EST","cf",2008,2724
"EST","cf",2009,2137
"EST","cf",2010,2206
"EST","cf",2011,2003
"EST","cf",2012,2188.8
"EST","mar",1992,0
"EST","mar",1993,0
"EST","mar",1994,0
"EST","mar",1995,0
"EST","mar",1996,0
"EST","mar",1997,0
"EST","mar",1998,0
"EST","mar",1999,0
"EST","mar",2001,0
"EST","mar",2002,0
"EST","mar",2003,0
"EST","mar",2004,0
"EST","mar",2005,0
"EST","mar",2006,0
"EST","mar",2007,0
"EST","mar",2008,0
"EST","tour",1988,100
"EST","tour",1989,800
"EST","tour",1990,2000
"EST","tour",1991,3800
"EST","tour",1992,12600
"EST","tour",1993,18600
"EST","tour",1994,14700
"EST","tour",1995,25600
"EST","tour",1996,23600
"EST","tour",1997,22300
"EST","tour",1998,23500
"EST","tour",1999,25800
"EST","tour",2000,26400
"EST","tour",2001,25400
"EST","tour",2002,25300
"EST","tour",2003,23500
"EST","tour",2004,24600
"EST","tour",2005,24900
"EST","tour",2006,24600
"EST","tour",2007,20500
"EST","tour",2008,21900
"EST","tour",2009,21300
"EST","tour",2010,20300
"EST","tour",2011,21700
"EST","tour",2012,21300
"EST","tour",2013,22600
"FIN","aq",2005,1158.6
"FIN","aq",2006,955
"FIN","aq",2007,1098.4
"FIN","aq",2008,985
"FIN","aq",2009,875.8
"FIN","aq",2010,954.8
"FIN","aq",2011,952.2
"FIN","aq",2012,949.4
"FIN","cf",1970,5627.174
"FIN","cf",1971,5373.4212
"FIN","cf",1972,5409.7281
