"Taxonid","EEZID","stocklong","notes","FAOAreaID","id"
600219,962,"White marlin Atlantic","",34,"962_600219"
600219,962,"White marlin Atlantic","",37,"962_600219"
600219,970,"White marlin Atlantic","",34,"970_600219"
600219,970,"White marlin Atlantic","",41,"970_600219"
600223,930,"Striped marlin Northeast Pacific","",77,"930_600223"
600223,930,"Striped marlin Northeast Pacific","",87,"930_600223"
600223,36,"Striped marlin Southwestern Pacific Ocean","",57,"36_600223"
600223,36,"Striped marlin Southwestern Pacific Ocean","",71,"36_600223"
600223,36,"Striped marlin Southwestern Pacific Ocean","",81,"36_600223"
600223,184,"Striped marlin Southwestern Pacific Ocean","",77,"184_600223"
600223,184,"Striped marlin Southwestern Pacific Ocean","",81,"184_600223"
600223,242,"Striped marlin Southwestern Pacific Ocean","",71,"242_600223"
600223,242,"Striped marlin Southwestern Pacific Ocean","",81,"242_600223"
600223,258,"Striped marlin Southwestern Pacific Ocean","",77,"258_600223"
600223,258,"Striped marlin Southwestern Pacific Ocean","",81,"258_600223"
600223,540,"Striped marlin Southwestern Pacific Ocean","",71,"540_600223"
600223,540,"Striped marlin Southwestern Pacific Ocean","",81,"540_600223"
600223,548,"Striped marlin Southwestern Pacific Ocean","",71,"548_600223"
600223,548,"Striped marlin Southwestern Pacific Ocean","",81,"548_600223"
600223,612,"Striped marlin Southwestern Pacific Ocean","",77,"612_600223"
600223,612,"Striped marlin Southwestern Pacific Ocean","",81,"612_600223"
600223,772,"Striped marlin Southwestern Pacific Ocean","",71,"772_600223"
600223,772,"Striped marlin Southwestern Pacific Ocean","",77,"772_600223"
600223,776,"Striped marlin Southwestern Pacific Ocean","",71,"776_600223"
600223,776,"Striped marlin Southwestern Pacific Ocean","",77,"776_600223"
600223,776,"Striped marlin Southwestern Pacific Ocean","",81,"776_600223"
600223,876,"Striped marlin Southwestern Pacific Ocean","",71,"876_600223"
600223,876,"Striped marlin Southwestern Pacific Ocean","",77,"876_600223"
600223,943,"Striped marlin Southwestern Pacific Ocean","",71,"943_600223"
600223,943,"Striped marlin Southwestern Pacific Ocean","",77,"943_600223"
600223,157,"Striped marlin Western and Central North Pacific","",61,"157_600223"
600223,157,"Striped marlin Western and Central North Pacific","",71,"157_600223"
600223,361,"Striped marlin Western and Central North Pacific","",57,"361_600223"
600223,361,"Striped marlin Western and Central North Pacific","",71,"361_600223"
600223,393,"Striped marlin Western and Central North Pacific","",61,"393_600223"
600223,393,"Striped marlin Western and Central North Pacific","",71,"393_600223"
600223,488,"Striped marlin Western and Central North Pacific","",61,"488_600223"
600223,488,"Striped marlin Western and Central North Pacific","",77,"488_600223"
600223,580,"Striped marlin Western and Central North Pacific","",61,"580_600223"
600223,580,"Striped marlin Western and Central North Pacific","",71,"580_600223"
600223,608,"Striped marlin Western and Central North Pacific","",61,"608_600223"
600223,608,"Striped marlin Western and Central North Pacific","",71,"608_600223"
600223,704,"Striped marlin Western and Central North Pacific","",61,"704_600223"
600223,704,"Striped marlin Western and Central North Pacific","",71,"704_600223"
600223,846,"Striped marlin Western and Central North Pacific","",71,"846_600223"
600223,846,"Striped marlin Western and Central North Pacific","",77,"846_600223"
600223,872,"Striped marlin Western and Central North Pacific","",61,"872_600223"
600223,872,"Striped marlin Western and Central North Pacific","",71,"872_600223"
600223,937,"Striped marlin Western and Central North Pacific","",57,"937_600223"
600223,937,"Striped marlin Western and Central North Pacific","",71,"937_600223"
600226,36,"Swordfish Indian Ocean","",57,"36_600226"
600226,36,"Swordfish Indian Ocean","",71,"36_600226"
600226,36,"Swordfish Indian Ocean","",81,"36_600226"
600226,356,"Swordfish Indian Ocean","",51,"356_600226"
600226,356,"Swordfish Indian Ocean","",57,"356_600226"
600226,361,"Swordfish Indian Ocean","",57,"361_600226"
600226,361,"Swordfish Indian Ocean","",71,"361_600226"
600226,462,"Swordfish Indian Ocean","",51,"462_600226"
600226,462,"Swordfish Indian Ocean","",57,"462_600226"
600226,626,"Swordfish Indian Ocean","",57,"626_600226"
600226,626,"Swordfish Indian Ocean","",71,"626_600226"
600226,937,"Swordfish Indian Ocean","",57,"937_600226"
600226,937,"Swordfish Indian Ocean","",71,"937_600226"
600226,938,"Swordfish Indian Ocean","",57,"938_600226"
600226,938,"Swordfish Indian Ocean","",71,"938_600226"
600226,954,"Swordfish Indian Ocean","",47,"954_600226"
600226,954,"Swordfish Indian Ocean","",51,"954_600226"
600226,962,"Swordfish Mediterranean Sea","",27,"962_600226"
600226,962,"Swordfish Mediterranean Sea","",34,"962_600226"
600226,962,"Swordfish Mediterranean Sea","",37,"962_600226"
600226,24,"Swordfish North Atlantic","",34,"24_600226"
600226,24,"Swordfish North Atlantic","",47,"24_600226"
600226,60,"Swordfish North Atlantic","",21,"60_600226"
600226,60,"Swordfish North Atlantic","",31,"60_600226"
600226,76,"Swordfish North Atlantic","",31,"76_600226"
600226,76,"Swordfish North Atlantic","",41,"76_600226"
600226,178,"Swordfish North Atlantic","",34,"178_600226"
600226,178,"Swordfish North Atlantic","",47,"178_600226"
600226,180,"Swordfish North Atlantic","",34,"180_600226"
600226,180,"Swordfish North Atlantic","",47,"180_600226"
600226,254,"Swordfish North Atlantic","",31,"254_600226"
600226,254,"Swordfish North Atlantic","",41,"254_600226"
600226,266,"Swordfish North Atlantic","",34,"266_600226"
600226,266,"Swordfish North Atlantic","",47,"266_600226"
600226,620,"Swordfish North Atlantic","",27,"620_600226"
600226,620,"Swordfish North Atlantic","",34,"620_600226"
600226,621,"Swordfish North Atlantic","",27,"621_600226"
600226,621,"Swordfish North Atlantic","",34,"621_600226"
600226,622,"Swordfish North Atlantic","",27,"622_600226"
600226,622,"Swordfish North Atlantic","",34,"622_600226"
600226,851,"Swordfish North Atlantic","",21,"851_600226"
600226,851,"Swordfish North Atlantic","",31,"851_600226"
600226,855,"Swordfish North Atlantic","",34,"855_600226"
600226,855,"Swordfish North Atlantic","",47,"855_600226"
600226,970,"Swordfish North Atlantic","",34,"970_600226"
600226,970,"Swordfish North Atlantic","",41,"970_600226"
600226,156,"Swordfish North Pacific","",61,"156_600226"
600226,156,"Swordfish North Pacific","",71,"156_600226"
600226,157,"Swordfish North Pacific","",61,"157_600226"
600226,157,"Swordfish North Pacific","",71,"157_600226"
600226,393,"Swordfish North Pacific","",61,"393_600226"
600226,393,"Swordfish North Pacific","",71,"393_600226"
600226,488,"Swordfish North Pacific","",61,"488_600226"
600226,488,"Swordfish North Pacific","",77,"488_600226"
600226,580,"Swordfish North Pacific","",61,"580_600226"
600226,580,"Swordfish North Pacific","",71,"580_600226"
600226,608,"Swordfish North Pacific","",61,"608_600226"
600226,608,"Swordfish North Pacific","",71,"608_600226"
600226,704,"Swordfish North Pacific","",61,"704_600226"
600226,704,"Swordfish North Pacific","",71,"704_600226"
600226,846,"Swordfish North Pacific","",71,"846_600226"
600226,846,"Swordfish North Pacific","",77,"846_600226"
600226,848,"Swordfish North Pacific","",67,"848_600226"
600226,848,"Swordfish North Pacific","",77,"848_600226"
600226,872,"Swordfish North Pacific","",61,"872_600226"
600226,872,"Swordfish North Pacific","",71,"872_600226"
600308,925,"Pacific cod Hecate Strait","multiple stocks in same region",67,"925_600308"
600308,925,"Pacific cod West Coast of Vancouver Island","multiple stocks in same region",67,"925_600308"
600322,554,"Southern hake Chatham Rise","multiple stocks in same region",81,"554_600322"
600322,554,"Southern hake Sub-Antarctic","multiple stocks in same region",81,"554_600322"
600326,848,"Pacific hake Pacific Coast","",67,"848_600326"
600326,848,"Pacific hake Pacific Coast","",77,"848_600326"
600334,554,"Orange Roughy Chatham Rise","multiple stocks in same region",81,"554_600334"
600334,554,"Orange roughy New Zealand Mid East Coast","multiple stocks in same region",81,"554_600334"
600334,36,"Orange roughy Southeast Australia","",57,"36_600334"
600334,36,"Orange roughy Southeast Australia","",71,"36_600334"
600334,36,"Orange roughy Southeast Australia","",81,"36_600334"
600361,851,"Black sea bass Mid-Atlantic Coast","",21,"851_600361"
600361,851,"Black sea bass Mid-Atlantic Coast","",31,"851_600361"
600362,851,"Tilefish Mid-Atlantic Coast","",21,"851_600362"
600362,851,"Tilefish Mid-Atlantic Coast","",31,"851_600362"
600364,851,"Bluefish Atlantic Coast","",21,"851_600364"
600364,851,"Bluefish Atlantic Coast","",31,"851_600364"
600406,851,"Weakfish Atlantic Coast","",21,"851_600406"
600406,851,"Weakfish Atlantic Coast","",31,"851_600406"
600408,851,"Atlantic croaker Mid-Atlantic Coast","",21,"851_600408"
600408,851,"Atlantic croaker Mid-Atlantic Coast","",31,"851_600408"
600452,851,"Scup Atlantic Coast","",21,"851_600452"
600452,851,"Scup Atlantic Coast","",31,"851_600452"
600467,711,"Patagonian toothfish South Africa Subantarctic Prince Edward Islands","",51,"711_600467"
600467,711,"Patagonian toothfish South Africa Subantarctic Prince Edward Islands","",58,"711_600467"
600492,851,"Atlantic butterfish Gulf of Maine / Cape Hatteras","",21,"851_600492"
600492,851,"Atlantic butterfish Gulf of Maine / Cape Hatteras","",31,"851_600492"
600502,848,"Widow rockfish Pacific Coast","",67,"848_600502"
600502,848,"Widow rockfish Pacific Coast","",77,"848_600502"
600504,959,"Pacific Ocean perch Eastern Bering Sea and Aleutian Islands","multiple stocks in same region",61,"959_600504"
600504,959,"Pacific Ocean perch Eastern Bering Sea and Aleutian Islands","multiple stocks in same region",67,"959_600504"
600504,959,"Pacific ocean perch Gulf of Alaska","multiple stocks in same region",61,"959_600504"
600504,959,"Pacific ocean perch Gulf of Alaska","multiple stocks in same region",67,"959_600504"
600504,848,"Pacific ocean perch Pacific Coast","",67,"848_600504"
600504,848,"Pacific ocean perch Pacific Coast","",77,"848_600504"
600512,959,"Sablefish Eastern Bering Sea / Aleutian Islands / Gulf of Alaska","",61,"959_600512"
600512,959,"Sablefish Eastern Bering Sea / Aleutian Islands / Gulf of Alaska","",67,"959_600512"
600512,848,"Sablefish Pacific Coast","",67,"848_600512"
600512,848,"Sablefish Pacific Coast","",77,"848_600512"
600514,959,"Pacific halibut North Pacific","",61,"959_600514"
600514,959,"Pacific halibut North Pacific","",67,"959_600514"
600516,959,"Greenland turbot Bering Sea and Aleutian Islands","",61,"959_600516"
600516,959,"Greenland turbot Bering Sea and Aleutian Islands","",67,"959_600516"
600517,959,"Arrowtooth flounder Gulf of Alaska","",61,"959_600517"
600517,959,"Arrowtooth flounder Gulf of Alaska","",67,"959_600517"
600520,959,"Yellowfin sole Bering Sea and Aleutian Islands","",61,"959_600520"
600520,959,"Yellowfin sole Bering Sea and Aleutian Islands","",67,"959_600520"
600880,851,"Sandbar shark Atlantic","",21,"851_600880"
600880,851,"Sandbar shark Atlantic","",31,"851_600880"
601005,851,"Greater amberjack Southern Atlantic coast","",21,"851_601005"
601005,851,"Greater amberjack Southern Atlantic coast","",31,"851_601005"
601212,851,"Gag Southern Atlantic coast","",21,"851_601212"
601212,851,"Gag Southern Atlantic coast","",31,"851_601212"
601338,851,"Summer flounder Mid-Atlantic Coast","",21,"851_601338"
601338,851,"Summer flounder Mid-Atlantic Coast","",31,"851_601338"
601403,851,"Mutton snapper Southern Atlantic coast and Gulf of Mexico","",21,"851_601403"
601403,851,"Mutton snapper Southern Atlantic coast and Gulf of Mexico","",31,"851_601403"
601423,851,"Red snapper Southern Atlantic coast","",21,"851_601423"
601423,851,"Red snapper Southern Atlantic coast","",31,"851_601423"
601659,32,"Argentine anchoita Northern Argentina","multiple stocks in same region",41,"32_601659"
601659,32,"Argentine anchoita Southern Argentina","multiple stocks in same region",41,"32_601659"
601756,851,"Red porgy Southern Atlantic coast","",21,"851_601756"
601756,851,"Red porgy Southern Atlantic coast","",31,"851_601756"
601825,554,"Hoki Eastern New Zealand","multiple stocks in same region",81,"554_601825"
601825,554,"Hoki Western New Zealand","multiple stocks in same region",81,"554_601825"
603971,848,"Chilipepper Southern Pacific Coast","",67,"848_603971"
603971,848,"Chilipepper Southern Pacific Coast","",77,"848_603971"
603989,848,"Canary rockfish Pacific Coast","",67,"848_603989"
603989,848,"Canary rockfish Pacific Coast","",77,"848_603989"
604009,848,"Shortspine thornyhead Pacific Coast","",67,"848_604009"
604009,848,"Shortspine thornyhead Pacific Coast","",77,"848_604009"
604037,959,"Atka mackerel Bering Sea and Aleutian Islands","",61,"959_604037"
604037,959,"Atka mackerel Bering Sea and Aleutian Islands","",67,"959_604037"
604237,848,"Petrale sole Pacific Coast","",67,"848_604237"
604237,848,"Petrale sole Pacific Coast","",77,"848_604237"
604247,959,"Dover sole Gulf of Alaska","",61,"959_604247"
604247,959,"Dover sole Gulf of Alaska","",67,"959_604247"
604247,848,"Dover sole Pacific Coast","",67,"848_604247"
604247,848,"Dover sole Pacific Coast","",77,"848_604247"
604248,848,"English sole Pacific Coast","",67,"848_604248"
604248,848,"English sole Pacific Coast","",77,"848_604248"
604250,959,"Alaska plaice Bering Sea and Aleutian Islands","",61,"959_604250"
604250,959,"Alaska plaice Bering Sea and Aleutian Islands","",67,"959_604250"
607151,554,"Smooth Oreo Bounty Plateau","multiple stocks in same region",81,"554_607151"
607151,554,"Smooth oreo Chatham Rise","multiple stocks in same region",81,"554_607151"
607151,554,"Smooth Oreo East Pukaki Rise","multiple stocks in same region",81,"554_607151"
607151,554,"Smooth Oreo Southland","multiple stocks in same region",81,"554_607151"
607151,554,"Smooth oreo West end of Chatham Rise","multiple stocks in same region",81,"554_607151"
608490,36,"common gemfish Southeast Australia","",57,"36_608490"
608490,36,"common gemfish Southeast Australia","",81,"36_608490"
610106,36,"Jackass morwong Southeast Australia","",57,"36_610106"
610106,36,"Jackass morwong Southeast Australia","",81,"36_610106"
612922,36,"Silverfish Southeast Australia","",57,"36_612922"
612922,36,"Silverfish Southeast Australia","",81,"36_612922"
612962,554,"Black Oreo Pukaki Rise","multiple stocks in same region",81,"554_612962"
612962,554,"Black oreo West end of Chatham Rise","multiple stocks in same region",81,"554_612962"
614290,848,"Pacific bluefin tuna Pacific Ocean","",67,"848_614290"
614290,848,"Pacific bluefin tuna Pacific Ocean","",77,"848_614290"
614290,930,"Pacific bluefin tuna Pacific Ocean","",77,"930_614290"
614290,930,"Pacific bluefin tuna Pacific Ocean","",87,"930_614290"
690011,851,"Sea scallop Georges Bank and Mid-Atlantic Bight","",21,"851_690011"
690011,851,"Sea scallop Georges Bank and Mid-Atlantic Bight","",31,"851_690011"
690033,851,"Atlantic surfclam Mid-Atlantic Coast","",21,"851_690033"
690033,851,"Atlantic surfclam Mid-Atlantic Coast","",31,"851_690033"
690052,851,"Blue Crab Chesapeake Bay","",21,"851_690052"
690052,851,"Blue Crab Chesapeake Bay","",31,"851_690052"
690257,554,"Scampi Bay of Plenty","multiple stocks in same region",81,"554_690257"
690257,554,"Scampi Wairapa/Hawke Bay","multiple stocks in same region",81,"554_690257"
