iucn_sid,presence,origin,distribution_code,rgn_id,rgn_name
2474,Extant,Native,Native,21,North Korea
2474,Extant,Native,Native,20,South Korea
2474,Extant,Native,Native,62,Morocco
2474,Extant,Native,Native,221,Northern Saint-Martin
2474,Extant,Native,Native,64,Mauritania
2474,Extant,Native,Native,135,Mexico
2474,Extant,Native,Native,41,Mozambique
2474,Extant,Native,Native,5,New Caledonia
2474,Extant,Native,Native,177,Netherlands
2474,Extant,Native,Native,223,Norway
2474,Extant,Native,Native,162,New Zealand
2474,Extant,Native,Native,17,Papua New Guinea
2474,Extant,Native,Native,219,Saint Pierre and Miquelon
2474,Extant,Native,Native,116,Puerto Rico and Virgin Islands of the United States
2474,Extant,Native,Native,183,Portugal
2474,Extant,Native,Native,73,Russia
2474,Extant,Native,Native,222,Sweden
2474,Extant,Native,Native,144,Jan Mayen
2474,Extant,Native,Native,66,Senegal
2474,Extant,Native,Native,220,Sint Maarten
2474,Extant,Native,Native,111,Turks and Caicos Islands
2474,Extant,Native,Native,25,Thailand
2474,Extant,Native,Native,61,Tunisia
2474,Extant,Native,Native,14,Taiwan
2474,Extant,Native,Native,163,United States
2474,Extant,Native,Native,173,Uruguay
2474,Extant,Native,Native,117,British Virgin Islands
2474,Extant,Native,Native,102,South Africa
2475,Extant,Native,Native,200,Angola
2475,Extant,Native,Native,172,Argentina
2475,Extant,Native,Native,16,Australia
2475,Extant,Native,Native,108,Bermuda
2475,Extant,Native,Native,171,Brazil
2475,Extant,Native,Native,110,Bahamas
2475,Extant,Native,Native,218,Canada
2475,Extant,Native,Native,199,Democratic Republic of the Congo
2475,Extant,Native,Native,100,Republique du Congo
2475,Extant,Native,Native,224,Chile
2475,Extant,Native,Native,112,Cuba
2475,Extant,Native,Native,56,Cape Verde
2475,Extant,Native,Native,115,Dominican Republic
2475,Extant,Native,Native,63,Western Sahara
2475,Extant,Native,Native,182,Spain
2475,Extant,Native,Native,95,Falkland Islands
2475,Extant,Native,Native,141,Faeroe Islands
2475,Extant,Native,Native,180,United Kingdom
2475,Extant,Native,Native,60,Gibraltar
2475,Extant,Native,Native,145,Greenland
2475,Extant,Native,Native,89,South Georgia and the South Sandwich Islands
2475,Extant,Native,Native,114,Haiti
2475,Extant,Native,Native,181,Ireland
2475,Extant,Native,Native,143,Iceland
2475,Extant,Native,Native,210,Japan
2475,Extant,Native,Native,43,Kenya
2475,Extant,Native,Native,21,North Korea
2475,Extant,Native,Native,20,South Korea
2475,Extant,Native,Native,62,Morocco
2475,Extant,Native,Native,42,Madagascar
2475,Extant,Native,Native,13,Northern Mariana Islands and Guam
2475,Extant,Native,Native,64,Mauritania
2475,Extant,Native,Native,135,Mexico
2475,Extant,Native,Native,101,Namibia
2475,Extant,Native,Native,223,Norway
2475,Extant,Native,Native,162,New Zealand
2475,Extant,Native,Native,138,Peru
2475,Extant,Native,Native,219,Saint Pierre and Miquelon
2475,Extant,Native,Native,183,Portugal
2475,Extant,Native,Native,32,Reunion
2475,Extant,Native,Native,73,Russia
2475,Extant,Native,Native,85,Ascension
2475,Extant,Native,Native,86,Saint Helena
2475,Extant,Native,Native,88,Tristan da Cunha
2475,Extant,Native,Native,111,Turks and Caicos Islands
2475,Extant,Native,Native,92,Amsterdam Island and Saint Paul Island
2475,Extant,Native,Native,91,Crozet Islands
2475,Extant,Native,Native,93,Kerguelen Islands
2475,Extant,Native,Native,163,United States
2475,Extant,Native,Native,173,Uruguay
2475,Extant,Native,Native,102,South Africa
2478,Extant,Native,Native,54,United Arab Emirates
2478,Extant,Native,Native,200,Angola
2478,Extant,Native,Native,213,Antarctica
2478,Extant,Native,Native,172,Argentina
2478,Extant,Native,Native,16,Australia
2478,Extant,Native,Native,59,Belgium
2478,Extant,Native,Native,108,Bermuda
2478,Extant,Native,Native,171,Brazil
2478,Extant,Native,Native,105,Bouvet Island
2478,Extant,Native,Native,218,Canada
2478,Extant,Native,Native,199,Democratic Republic of the Congo
2478,Extant,Native,Native,100,Republique du Congo
2478,Extant,Native,Native,224,Chile
2478,Extant,Native,Native,209,China
2478,Extant,Native,Native,56,Cape Verde
2478,Extant,Native,Native,81,Cyprus
2478,Extant,Native,Native,176,Germany
2478,Extant,Native,Native,175,Denmark
2478,Extant,Native,Native,84,Algeria
2478,Extant,Native,Native,137,Ecuador
2478,Extant,Native,Native,214,Egypt
2478,Extant,Native,Native,182,Spain
2478,Extant,Native,Native,18,Fiji
2478,Extant,Native,Native,95,Falkland Islands
2478,Extant,Native,Native,141,Faeroe Islands
2478,Extant,Native,Native,179,France
2478,Extant,Native,Native,198,Gabon
2478,Extant,Native,Native,180,United Kingdom
2478,Extant,Native,Native,60,Gibraltar
2478,Extant,Native,Native,145,Greenland
2478,Extant,Native,Native,80,Greece
2478,Extant,Native,Native,89,South Georgia and the South Sandwich Islands
2478,Extant,Native,Native,94,Heard and McDonald Islands
2478,Extant,Native,Native,187,Croatia
2478,Extant,Native,Native,216,Indonesia
2478,Extant,Native,Native,181,Ireland
2478,Extant,Native,Native,79,Israel
2478,Extant,Native,Native,203,India
2478,Extant,Native,Native,192,Iraq
2478,Extant,Native,Native,191,Iran
2478,Extant,Native,Native,143,Iceland
2478,Extant,Native,Native,184,Italy
2478,Extant,Native,Native,210,Japan
2478,Extant,Native,Native,21,North Korea
2478,Extant,Native,Native,20,South Korea
2478,Extant,Native,Native,78,Lebanon
2478,Extant,Native,Native,40,Sri Lanka
2478,Extant,Native,Native,67,Libya
2478,Extant,Native,Native,62,Morocco
2478,Extant,Native,Native,185,Monaco
2478,Extant,Native,Native,42,Madagascar
2478,Extant,Native,Native,68,Malta
2478,Extant,Native,Native,37,Mauritius
2478,Extant,Native,Native,135,Mexico
2478,Extant,Native,Native,206,Malaysia
2478,Extant,Native,Native,41,Mozambique
2478,Extant,Native,Native,101,Namibia
2478,Extant,Native,Native,5,New Caledonia
2478,Extant,Native,Native,177,Netherlands
2478,Extant,Native,Native,223,Norway
2478,Extant,Native,Native,162,New Zealand
2478,Extant,Native,Native,48,Oman
2478,Extant,Native,Native,138,Peru
2478,Extant,Native,Native,15,Philippines
2478,Extant,Native,Native,53,Pakistan
2478,Extant,Native,Native,219,Saint Pierre and Miquelon
2478,Extant,Native,Native,183,Portugal
2478,Extant,Native,Native,32,Reunion
2478,Extant,Native,Native,73,Russia
2478,Extant,Native,Native,50,Saudi Arabia
2478,Extant,Native,Native,31,Seychelles
2478,Extant,Native,Native,222,Sweden
2478,Extant,Native,Native,85,Ascension
2478,Extant,Native,Native,86,Saint Helena
2478,Extant,Native,Native,88,Tristan da Cunha
2478,Extant,Native,Native,188,Slovenia
2478,Extant,Native,Native,144,Jan Mayen
2478,Extant,Native,Native,77,Syria
2478,Extant,Native,Native,92,Amsterdam Island and Saint Paul Island
2478,Extant,Native,Native,91,Crozet Islands
2478,Extant,Native,Native,93,Kerguelen Islands
2478,Extant,Native,Native,61,Tunisia
2478,Extant,Native,Native,76,Turkey
2478,Extant,Native,Native,163,United States
2478,Extant,Native,Native,139,Venezuela
2478,Extant,Native,Native,102,South Africa
16208224,Extant,Native,Native,81,Cyprus
16208224,Extant,Native,Native,84,Algeria
16208224,Extant,Native,Native,214,Egypt
16208224,Extant,Native,Native,182,Spain
16208224,Extant,Native,Native,179,France
16208224,Extant,Native,Native,60,Gibraltar
16208224,Extant,Native,Native,80,Greece
16208224,Extant,Native,Native,79,Israel
16208224,Extant,Native,Native,184,Italy
16208224,Extant,Native,Native,78,Lebanon
16208224,Extant,Native,Native,67,Libya
16208224,Extant,Native,Native,62,Morocco
16208224,Extant,Native,Native,185,Monaco
16208224,Extant,Native,Native,68,Malta
16208224,Extant,Native,Native,77,Syria
16208224,Extant,Native,Native,61,Tunisia
16208224,Extant,Native,Native,76,Turkey
11200,Extant,Native,Native,172,Argentina
11200,Extant,Native,Native,16,Australia
11200,Extant,Native,Native,108,Bermuda
11200,Extant,Native,Native,171,Brazil
11200,Extant,Native,Native,218,Canada
11200,Extant,Native,Native,224,Chile
11200,Extant,Native,Native,176,Germany
11200,Extant,Native,Native,175,Denmark
11200,Extant,Native,Native,182,Spain
11200,Extant,Native,Native,179,France
11200,Extant,Native,Native,180,United Kingdom
11200,Extant,Native,Native,60,Gibraltar
11200,Extant,Native,Native,145,Greenland
11200,Extant,Native,Native,194,Guinea
11200,Extant,Native,Native,181,Ireland
11200,Extant,Native,Native,62,Morocco
11200,Extant,Native,Native,101,Namibia
11200,Extant,Native,Native,183,Portugal
11200,Extant,Native,Native,222,Sweden
11200,Extant,Native,Native,163,United States
11200,Extant,Native,Native,173,Uruguay
11200,Extant,Native,Native,102,South Africa
39343,Extant,Native,Native,175,Denmark
39343,Extant,Native,Native,182,Spain
39343,Extant,Native,Native,179,France
39343,Extant,Native,Native,180,United Kingdom
39343,Extant,Native,Native,60,Gibraltar
39343,Extant,Native,Native,181,Ireland
39343,Extant,Native,Native,143,Iceland
39343,Extant,Native,Native,223,Norway
39343,Extant,Native,Native,183,Portugal
39343,Extant,Native,Native,73,Russia
39343,Extant,Native,Native,222,Sweden
39344,Extant,Native,Native,108,Bermuda
39344,Extant,Native,Native,218,Canada
39344,Extant,Native,Native,145,Greenland
39344,Extant,Native,Native,163,United States
61420,Extant,Native,Native,82,Albania
61420,Extant,Native,Native,232,Bosnia and Herzegovina
61420,Extant,Native,Native,81,Cyprus
61420,Extant,Native,Native,84,Algeria
61420,Extant,Native,Native,214,Egypt
61420,Extant,Native,Native,182,Spain
61420,Extant,Native,Native,179,France
61420,Extant,Native,Native,80,Greece
61420,Extant,Native,Native,187,Croatia
61420,Extant,Native,Native,79,Israel
61420,Extant,Native,Native,184,Italy
61420,Extant,Native,Native,78,Lebanon
61420,Extant,Native,Native,67,Libya
61420,Extant,Native,Native,62,Morocco
61420,Extant,Native,Native,185,Monaco
61420,Extant,Native,Native,186,Montenegro
61420,Extant,Native,Native,68,Malta
61420,Extant,Native,Native,188,Slovenia
61420,Extant,Native,Native,77,Syria
61420,Extant,Native,Native,61,Tunisia
61420,Extant,Native,Native,76,Turkey
2467,Extant,Native,Native,218,Canada
2467,Extant,Native,Native,145,Greenland
2467,Extant,Native,Native,163,United States
2468,Extant,Native,Native,218,Canada
2468,Extant,Native,Native,73,Russia
2468,Extant,Native,Native,163,United States
2469,Extant,Native,Native,73,Russia
2472,Extant,Native,Native,145,Greenland
2472,Extant,Native,Native,144,Jan Mayen
41712,Extant,Native,Native,108,Bermuda
41712,Extant,Native,Native,218,Canada
41712,Extant,Native,Native,182,Spain
41712,Extant,Native,Native,180,United Kingdom
41712,Extant,Native,Native,145,Greenland
41712,Extant,Native,Native,181,Ireland
41712,Extant,Native,Native,143,Iceland
41712,Extant,Native,Native,223,Norway
41712,Extant,Native,Native,219,Saint Pierre and Miquelon
41712,Extant,Native,Native,183,Portugal
41712,Extant,Native,Native,163,United States
22823,Extant,Native,Native,218,Canada
22823,Extant,Native,Native,145,Greenland
22823,Extant,Native,Native,223,Norway
22823,Extant,Native,Native,73,Russia
22823,Extant,Native,Native,144,Jan Mayen
22823,Extant,Native,Native,163,United States
8097,Extant,Native,Native,218,Canada
8097,Extant,Vagrant,Vagrant,209,China
8097,Extinct Post-1500,Native,Regionally Extinct,143,Iceland
8097,Extant,Vagrant,Vagrant,210,Japan
8097,Extant,Vagrant,Vagrant,21,North Korea
8097,Extant,Vagrant,Vagrant,20,South Korea
8097,Extant,Native,Native,135,Mexico
8097,Extant,Native,Native,73,Russia
8097,Extant,Native,Native,163,United States
8099,Extant,Native,Native,209,China
8099,Extant,Native,Native,210,Japan
8099,Extant,Native,Native,21,North Korea
8099,Extant,Native,Native,20,South Korea
8099,Extant,Native,Native,73,Russia
41711,Extant,Vagrant,Vagrant,218,Canada
41711,Extant,Vagrant,Vagrant,209,China
41711,Extant,Native,Native,210,Japan
41711,Extant,Vagrant,Vagrant,21,North Korea
41711,Extant,Vagrant,Vagrant,20,South Korea
41711,Extant,Vagrant,Vagrant,135,Mexico
41711,Extant,Native,Native,73,Russia
41711,Extant,Vagrant,Vagrant,14,Taiwan
41711,Extant,Native,Native,163,United States
133706,Extant,Native,Native,218,Canada
133706,Extant,Native,Native,135,Mexico
133706,Extant,Native,Native,163,United States
39365,Extant,Native,Native,16,Australia
39365,Extant,Native,Native,216,Indonesia
39365,Extant,Native,Native,38,British Indian Ocean Territory
39365,Extant,Native,Native,42,Madagascar
39365,Extant,Native,Native,147,French Polynesia
39365,Extant,Native,Native,32,Reunion
39365,Extant,Native,Native,31,Seychelles
39365,Extant,Native,Native,163,United States
3897,Extant,Native,Native,54,United Arab Emirates
3897,Extant,Native,Native,118,Anguilla
3897,Extant,Native,Native,82,Albania
3897,Extant,Native,Native,200,Angola
3897,Extant,Native,Native,172,Argentina
3897,Extant,Native,Native,16,Australia
3897,Extant,Native,Native,250,Aruba
3897,Extant,Native,Native,124,Barbados
3897,Extant,Native,Native,204,Bangladesh
3897,Extant,Native,Native,52,Bahrain
3897,Extant,Native,Native,140,Guadeloupe and Martinique
3897,Extant,Native,Native,108,Bermuda
3897,Extant,Native,Native,245,Bonaire
3897,Extant,Native,Native,248,Saba
3897,Extant,Native,Native,249,Sint Eustatius
3897,Extant,Native,Native,171,Brazil
3897,Extant,Native,Native,110,Bahamas
3897,Extant,Native,Native,164,Belize
3897,Extant,Native,Native,224,Chile
3897,Extant,Native,Native,209,China
3897,Extant,Native,Native,132,Colombia
3897,Extant,Native,Native,130,Costa Rica
3897,Extant,Native,Native,112,Cuba
3897,Extant,Native,Native,56,Cape Verde
3897,Extant,Native,Native,244,Curacao
3897,Extant,Native,Native,81,Cyprus
3897,Extant,Native,Native,46,Djibouti
3897,Extant,Native,Native,115,Dominican Republic
3897,Extant,Native,Native,84,Algeria
3897,Extant,Native,Native,137,Ecuador
3897,Extant,Native,Native,214,Egypt
3897,Extant,Native,Native,45,Eritrea
3897,Extant,Native,Native,182,Spain
3897,Extant,Native,Native,18,Fiji
3897,Extant,Native,Native,179,France
3897,Extant,Native,Native,125,Grenada
3897,Extant,Native,Native,169,French Guiana
3897,Extant,Native,Native,80,Greece
3897,Extant,Native,Native,136,Guatemala
3897,Extant,Native,Native,133,Honduras
3897,Extant,Native,Native,187,Croatia
3897,Extant,Native,Native,114,Haiti
3897,Extant,Native,Native,216,Indonesia
3897,Extant,Native,Native,79,Israel
3897,Extant,Native,Native,191,Iran
3897,Extant,Native,Native,184,Italy
3897,Extant,Native,Native,166,Jamaica
3897,Extant,Native,Native,210,Japan
3897,Extant,Native,Native,43,Kenya
3897,Extant,Native,Native,28,Comoro Islands
3897,Extant,Native,Native,119,Saint Kitts and Nevis
3897,Extant,Native,Native,20,South Korea
3897,Extant,Native,Native,51,Kuwait
3897,Extant,Native,Native,113,Cayman Islands
3897,Extant,Native,Native,78,Lebanon
3897,Extant,Native,Native,122,Saint Lucia
3897,Extant,Native,Native,40,Sri Lanka
3897,Extant,Native,Native,67,Libya
3897,Extant,Native,Native,62,Morocco
3897,Extant,Native,Native,186,Montenegro
3897,Extant,Native,Native,42,Madagascar
3897,Extant,Native,Native,205,Myanmar
3897,Extant,Native,Native,121,Montserrat
3897,Extant,Native,Native,68,Malta
3897,Extant,Native,Native,37,Mauritius
3897,Extant,Native,Native,135,Mexico
3897,Extant,Native,Native,206,Malaysia
3897,Extant,Native,Native,41,Mozambique
3897,Extant,Native,Native,101,Namibia
3897,Extant,Native,Native,5,New Caledonia
3897,Extant,Native,Native,131,Nicaragua
3897,Extant,Native,Native,154,Niue
3897,Extant,Native,Native,162,New Zealand
3897,Extant,Native,Native,48,Oman
3897,Extant,Native,Native,129,Panama
3897,Extant,Native,Native,138,Peru
3897,Extant,Native,Native,147,French Polynesia
3897,Extant,Native,Native,17,Papua New Guinea
3897,Extant,Native,Native,15,Philippines
3897,Extant,Native,Native,53,Pakistan
3897,Extant,Native,Native,116,Puerto Rico and Virgin Islands of the United States
3897,Extant,Native,Native,190,Qatar
3897,Extant,Native,Native,7,Solomon Islands
3897,Extant,Native,Native,188,Slovenia
3897,Extant,Native,Native,96,Sierra Leone
3897,Extant,Native,Native,66,Senegal
3897,Extant,Native,Native,44,Somalia
3897,Extant,Native,Native,168,Suriname
3897,Extant,Native,Native,77,Syria
3897,Extant,Native,Native,111,Turks and Caicos Islands
3897,Extant,Native,Native,156,Tokelau
3897,Extant,Native,Native,61,Tunisia
3897,Extant,Native,Native,155,Tonga
3897,Extant,Native,Native,76,Turkey
3897,Extant,Native,Native,126,Trinidad and Tobago
3897,Extant,Native,Native,202,Tanzania
3897,Extant,Native,Native,163,United States
3897,Extant,Native,Native,173,Uruguay
3897,Extant,Native,Native,127,Saint Vincent and the Grenadines
3897,Extant,Native,Native,139,Venezuela
3897,Extant,Native,Native,117,British Virgin Islands
3897,Extant,Native,Native,207,Vietnam
3897,Extant,Native,Native,47,Yemen
3897,Extant,Native,Native,102,South Africa
83644804,Extant,Native,Native,82,Albania
83644804,Extant,Native,Native,81,Cyprus
83644804,Extant,Native,Native,84,Algeria
83644804,Extant,Native,Native,214,Egypt
83644804,Extant,Native,Native,182,Spain
83644804,Extant,Native,Native,179,France
83644804,Extant,Native,Native,80,Greece
83644804,Extant,Native,Native,187,Croatia
83644804,Extant,Native,Native,79,Israel
83644804,Extant,Native,Native,184,Italy
83644804,Extant,Native,Native,78,Lebanon
83644804,Extant,Native,Native,67,Libya
83644804,Extant,Native,Native,62,Morocco
83644804,Extant,Native,Native,186,Montenegro
83644804,Extant,Native,Native,68,Malta
83644804,Extant,Native,Native,188,Slovenia
83644804,Extant,Native,Native,77,Syria
83644804,Extant,Native,Native,61,Tunisia
83644804,Extant,Native,Native,76,Turkey
83652278,Extant,Native,Native,209,China
83652278,Extant,Native,Native,210,Japan
83652278,Extant,Native,Native,20,South Korea
83652278,Extant,Native,Native,135,Mexico
83652278,Extant,Native,Native,206,Malaysia
83652278,Extant,Native,Native,15,Philippines
83652278,Extant,Native,Native,163,United States
83652278,Extant,Native,Native,207,Vietnam
83776383,Extant,Native,Native,56,Cape Verde
83776383,Extant,Native,Native,194,Guinea
83776383,Extant,Native,Native,64,Mauritania
83776383,Extant,Native,Native,96,Sierra Leone
84126444,Extant,Native,Native,40,Sri Lanka
84127873,Extant,Native,Native,54,United Arab Emirates
84127873,Extant,Native,Native,52,Bahrain
84127873,Extant,Native,Native,46,Djibouti
84127873,Extant,Native,Native,45,Eritrea
84127873,Extant,Native,Native,191,Iran
84127873,Extant,Native,Native,51,Kuwait
84127873,Extant,Native,Native,48,Oman
84127873,Extant,Native,Native,53,Pakistan
84127873,Extant,Native,Native,190,Qatar
84127873,Extant,Native,Native,47,Yemen
84131194,Extant,Native,Native,118,Anguilla
84131194,Extant,Native,Native,250,Aruba
84131194,Extant,Native,Native,124,Barbados
84131194,Extant,Native,Native,140,Guadeloupe and Martinique
84131194,Extant,Native,Native,108,Bermuda
84131194,Extant,Native,Native,245,Bonaire
84131194,Extant,Native,Native,248,Saba
84131194,Extant,Native,Native,249,Sint Eustatius
84131194,Extant,Native,Native,110,Bahamas
84131194,Extant,Native,Native,164,Belize
84131194,Extant,Native,Native,132,Colombia
84131194,Extant,Native,Native,130,Costa Rica
84131194,Extant,Native,Native,112,Cuba
84131194,Extant,Native,Native,244,Curacao
84131194,Extant,Native,Native,115,Dominican Republic
84131194,Extant,Native,Native,125,Grenada
84131194,Extant,Native,Native,169,French Guiana
84131194,Extant,Native,Native,136,Guatemala
84131194,Extant,Native,Native,133,Honduras
84131194,Extant,Native,Native,114,Haiti
84131194,Extant,Native,Native,166,Jamaica
84131194,Extant,Native,Native,119,Saint Kitts and Nevis
84131194,Extant,Native,Native,113,Cayman Islands
84131194,Extant,Native,Native,122,Saint Lucia
84131194,Extant,Native,Native,121,Montserrat
84131194,Extant,Native,Native,135,Mexico
84131194,Extant,Native,Native,131,Nicaragua
84131194,Extant,Native,Native,129,Panama
84131194,Extant,Native,Native,116,Puerto Rico and Virgin Islands of the United States
84131194,Extant,Native,Native,168,Suriname
84131194,Extant,Native,Native,111,Turks and Caicos Islands
84131194,Extant,Native,Native,126,Trinidad and Tobago
84131194,Extant,Native,Native,163,United States
84131194,Extant,Native,Native,127,Saint Vincent and the Grenadines
84131194,Extant,Native,Native,139,Venezuela
84131194,Extant,Native,Native,117,British Virgin Islands
84156809,Extant,Native,Native,16,Australia
84156809,Extant,Native,Native,224,Chile
84156809,Extant,Native,Native,137,Ecuador
84156809,Extant,Native,Native,18,Fiji
84156809,Extant,Native,Native,5,New Caledonia
84156809,Extant,Native,Native,154,Niue
84156809,Extant,Native,Native,162,New Zealand
84156809,Extant,Native,Native,138,Peru
84156809,Extant,Native,Native,147,French Polynesia
84156809,Extant,Native,Native,17,Papua New Guinea
84156809,Extant,Native,Native,7,Solomon Islands
84156809,Extant,Native,Native,156,Tokelau
84156809,Extant,Native,Native,155,Tonga
84189617,Extant,Native,Native,16,Australia
84189617,Extant,Native,Native,216,Indonesia
84191235,Extant,Native,Native,172,Argentina
84191235,Extant,Native,Native,171,Brazil
84191235,Extant,Native,Native,173,Uruguay
84199475,Extant,Native,Native,43,Kenya
84199475,Extant,Native,Native,28,Comoro Islands
84199475,Extant,Native,Native,42,Madagascar
84199475,Extant,Native,Native,37,Mauritius
84199475,Extant,Native,Native,41,Mozambique
84199475,Extant,Native,Native,44,Somalia
84199475,Extant,Native,Native,202,Tanzania
84199475,Extant,Native,Native,102,South Africa
6494,Extant,Native,Native,120,Antigua and Barbuda
6494,Extant,Native,Native,118,Anguilla
6494,Extant,Native,Native,82,Albania
6494,Extant,Native,Native,200,Angola
6494,Extant,Native,Native,172,Argentina
6494,Extant,Native,Native,151,American Samoa
6494,Extant,Native,Native,16,Australia
6494,Extant,Native,Native,250,Aruba
6494,Extant,Native,Native,232,Bosnia and Herzegovina
6494,Extant,Native,Native,124,Barbados
6494,Extant,Native,Native,204,Bangladesh
6494,Extant,Native,Native,52,Bahrain
6494,Extant,Native,Native,99,Benin
6494,Extant,Native,Native,108,Bermuda
6494,Extant,Native,Native,247,Brunei
6494,Extant,Native,Native,245,Bonaire
6494,Extant,Native,Native,248,Saba
6494,Extant,Native,Native,249,Sint Eustatius
6494,Extant,Native,Native,171,Brazil
6494,Extant,Native,Native,110,Bahamas
6494,Extant,Native,Native,164,Belize
6494,Extant,Native,Native,218,Canada
6494,Extant,Native,Native,199,Democratic Republic of the Congo
6494,Extant,Native,Native,100,Republique du Congo
6494,Extant,Native,Native,195,Ivory Coast
6494,Extant,Native,Native,224,Chile
6494,Extant,Native,Native,197,Cameroon
6494,Extant,Native,Native,209,China
6494,Extant,Native,Native,132,Colombia
6494,Extant,Native,Native,130,Costa Rica
6494,Extant,Native,Native,112,Cuba
6494,Extant,Native,Native,244,Curacao
6494,Extant,Native,Native,81,Cyprus
6494,Extant,Native,Native,123,Dominica
6494,Extant,Native,Native,115,Dominican Republic
6494,Extant,Native,Native,137,Ecuador
6494,Extant,Native,Native,214,Egypt
6494,Extant,Native,Native,45,Eritrea
6494,Extant,Native,Native,182,Spain
6494,Extant,Native,Native,18,Fiji
6494,Extant,Native,Native,9,Micronesia
6494,Extant,Native,Native,179,France
6494,Extant,Native,Native,198,Gabon
6494,Extant,Native,Native,180,United Kingdom
6494,Extant,Native,Native,125,Grenada
6494,Extant,Native,Native,169,French Guiana
6494,Extant,Native,Native,106,Ghana
6494,Extant,Native,Native,65,Gambia
6494,Extant,Native,Native,194,Guinea
6494,Extant,Native,Native,140,Guadeloupe and Martinique
6494,Extant,Native,Native,104,Equatorial Guinea
6494,Extant,Native,Native,80,Greece
6494,Extant,Native,Native,136,Guatemala
6494,Extant,Native,Native,13,Northern Mariana Islands and Guam
6494,Extant,Native,Native,193,Guinea Bissau
6494,Extant,Native,Native,167,Guyana
6494,Extant,Native,Native,133,Honduras
6494,Extant,Native,Native,187,Croatia
6494,Extant,Native,Native,114,Haiti
6494,Extant,Native,Native,216,Indonesia
6494,Extant,Native,Native,181,Ireland
6494,Possibly Extinct,Native,Possibly Extinct,79,Israel
6494,Extant,Native,Native,203,India
6494,Extant,Native,Native,184,Italy
6494,Extant,Native,Native,166,Jamaica
6494,Extant,Native,Native,210,Japan
6494,Extant,Native,Native,43,Kenya
6494,Extant,Native,Native,24,Cambodia
6494,Extant,Native,Native,212,Kiribati
6494,Extant,Native,Native,28,Comoro Islands
6494,Extant,Native,Native,119,Saint Kitts and Nevis
6494,Extant,Native,Native,21,North Korea
6494,Extant,Native,Native,20,South Korea
6494,Extant,Native,Native,78,Lebanon
6494,Extant,Native,Native,122,Saint Lucia
6494,Extant,Native,Native,40,Sri Lanka
6494,Extant,Native,Native,97,Liberia
6494,Extant,Native,Native,67,Libya
6494,Extant,Native,Native,62,Morocco
6494,Extant,Native,Native,186,Montenegro
6494,Extant,Native,Native,221,Northern Saint-Martin
6494,Extant,Native,Native,42,Madagascar
6494,Extant,Native,Native,11,Marshall Islands
6494,Extant,Native,Native,205,Myanmar
6494,Extant,Native,Native,64,Mauritania
6494,Extant,Native,Native,121,Montserrat
6494,Extant,Native,Native,37,Mauritius
6494,Extant,Native,Native,135,Mexico
6494,Extant,Native,Native,206,Malaysia
6494,Extant,Native,Native,41,Mozambique
6494,Extant,Native,Native,101,Namibia
6494,Extant,Native,Native,5,New Caledonia
6494,Extant,Native,Native,196,Nigeria
6494,Extant,Native,Native,131,Nicaragua
6494,Extant,Native,Native,162,New Zealand
6494,Extant,Native,Native,129,Panama
6494,Extant,Native,Native,138,Peru
6494,Extant,Native,Native,147,French Polynesia
6494,Extant,Native,Native,17,Papua New Guinea
6494,Extant,Native,Native,15,Philippines
6494,Extant,Native,Native,116,Puerto Rico and Virgin Islands of the United States
6494,Extant,Native,Native,183,Portugal
6494,Extant,Native,Native,8,Palau
6494,Extant,Native,Native,73,Russia
6494,Extant,Native,Native,7,Solomon Islands
6494,Extant,Native,Native,31,Seychelles
6494,Extant,Native,Native,85,Ascension
6494,Extant,Native,Native,86,Saint Helena
6494,Extant,Native,Native,88,Tristan da Cunha
6494,Extant,Native,Native,188,Slovenia
6494,Extant,Native,Native,96,Sierra Leone
6494,Extant,Native,Native,66,Senegal
6494,Extant,Native,Native,168,Suriname
6494,Extant,Native,Native,103,Sao Tome and Principe
6494,Extant,Native,Native,134,El Salvador
6494,Extant,Native,Native,220,Sint Maarten
6494,Extant,Native,Native,77,Syria
6494,Extant,Native,Native,111,Turks and Caicos Islands
6494,Extant,Native,Native,92,Amsterdam Island and Saint Paul Island
6494,Extant,Native,Native,91,Crozet Islands
6494,Extant,Native,Native,93,Kerguelen Islands
6494,Extant,Native,Native,98,Togo
6494,Extant,Native,Native,25,Thailand
6494,Extant,Native,Native,61,Tunisia
6494,Extant,Native,Native,155,Tonga
6494,Extant,Native,Native,126,Trinidad and Tobago
6494,Extant,Native,Native,19,Tuvalu
6494,Extant,Native,Native,14,Taiwan
6494,Extant,Native,Native,202,Tanzania
6494,Extant,Native,Native,163,United States
6494,Extant,Native,Native,173,Uruguay
6494,Extant,Native,Native,127,Saint Vincent and the Grenadines
6494,Extant,Native,Native,139,Venezuela
6494,Extant,Native,Native,117,British Virgin Islands
6494,Extant,Native,Native,152,Samoa
6494,Extant,Native,Native,29,Mayotte
6494,Extant,Native,Native,102,South Africa
46967807,Extant,Native,Native,224,Chile
46967807,Extant,Native,Native,132,Colombia
46967807,Extant,Native,Native,130,Costa Rica
46967807,Extant,Native,Native,137,Ecuador
46967807,Extant,Native,Native,179,France
46967807,Extant,Native,Native,136,Guatemala
46967807,Extant,Native,Native,133,Honduras
46967807,Extant,Native,Native,135,Mexico
46967807,Extant,Native,Native,131,Nicaragua
46967807,Extant,Native,Native,129,Panama
46967807,Extant,Native,Native,138,Peru
