comname,sciname,ico_gl,ico_rgn_id,iucn_sid,subpop,cat_2016,cat_code,cat_txt,cat_score,year,cat_2016_score
Harbour Porpoise,Phocoena phocoena,FALSE,73,17031,Baltic Sea,CR,VU,Vulnerable,0.4,2003,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,222,17031,Baltic Sea,CR,VU,Vulnerable,0.4,2004,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,174,17031,Baltic Sea,CR,VU,Vulnerable,0.4,2004,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,175,17031,Baltic Sea,CR,VU,Vulnerable,0.4,2004,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,176,17031,Baltic Sea,CR,VU,Vulnerable,0.4,2004,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,70,17031,Baltic Sea,CR,VU,Vulnerable,0.4,2004,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,178,17031,Baltic Sea,CR,VU,Vulnerable,0.4,2004,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,69,17031,Baltic Sea,CR,VU,Vulnerable,0.4,2004,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,189,17031,Baltic Sea,CR,VU,Vulnerable,0.4,2004,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,73,17031,Baltic Sea,CR,VU,Vulnerable,0.4,2004,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,222,17031,Baltic Sea,CR,VU,Vulnerable,0.4,2005,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,174,17031,Baltic Sea,CR,VU,Vulnerable,0.4,2005,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,175,17031,Baltic Sea,CR,VU,Vulnerable,0.4,2005,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,176,17031,Baltic Sea,CR,VU,Vulnerable,0.4,2005,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,70,17031,Baltic Sea,CR,VU,Vulnerable,0.4,2005,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,178,17031,Baltic Sea,CR,VU,Vulnerable,0.4,2005,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,69,17031,Baltic Sea,CR,VU,Vulnerable,0.4,2005,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,189,17031,Baltic Sea,CR,VU,Vulnerable,0.4,2005,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,73,17031,Baltic Sea,CR,VU,Vulnerable,0.4,2005,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,222,17031,Baltic Sea,CR,VU,Vulnerable,0.4,2006,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,174,17031,Baltic Sea,CR,VU,Vulnerable,0.4,2006,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,175,17031,Baltic Sea,CR,VU,Vulnerable,0.4,2006,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,176,17031,Baltic Sea,CR,VU,Vulnerable,0.4,2006,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,70,17031,Baltic Sea,CR,VU,Vulnerable,0.4,2006,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,178,17031,Baltic Sea,CR,VU,Vulnerable,0.4,2006,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,69,17031,Baltic Sea,CR,VU,Vulnerable,0.4,2006,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,189,17031,Baltic Sea,CR,VU,Vulnerable,0.4,2006,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,73,17031,Baltic Sea,CR,VU,Vulnerable,0.4,2006,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,222,17031,Baltic Sea,CR,VU,Vulnerable,0.4,2007,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,174,17031,Baltic Sea,CR,VU,Vulnerable,0.4,2007,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,175,17031,Baltic Sea,CR,VU,Vulnerable,0.4,2007,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,176,17031,Baltic Sea,CR,VU,Vulnerable,0.4,2007,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,70,17031,Baltic Sea,CR,VU,Vulnerable,0.4,2007,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,178,17031,Baltic Sea,CR,VU,Vulnerable,0.4,2007,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,69,17031,Baltic Sea,CR,VU,Vulnerable,0.4,2007,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,189,17031,Baltic Sea,CR,VU,Vulnerable,0.4,2007,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,73,17031,Baltic Sea,CR,VU,Vulnerable,0.4,2007,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,222,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2008,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,174,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2008,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,175,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2008,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,176,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2008,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,70,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2008,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,178,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2008,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,69,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2008,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,189,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2008,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,73,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2008,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,222,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2009,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,174,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2009,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,175,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2009,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,176,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2009,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,70,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2009,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,178,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2009,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,69,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2009,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,189,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2009,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,73,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2009,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,222,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2010,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,174,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2010,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,175,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2010,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,176,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2010,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,70,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2010,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,178,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2010,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,69,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2010,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,189,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2010,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,73,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2010,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,222,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2011,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,174,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2011,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,175,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2011,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,176,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2011,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,70,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2011,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,178,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2011,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,69,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2011,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,189,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2011,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,73,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2011,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,222,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2012,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,174,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2012,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,175,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2012,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,176,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2012,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,70,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2012,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,178,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2012,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,69,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2012,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,189,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2012,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,73,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2012,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,222,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2013,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,174,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2013,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,175,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2013,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,176,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2013,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,70,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2013,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,178,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2013,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,69,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2013,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,189,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2013,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,73,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2013,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,222,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2014,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,174,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2014,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,175,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2014,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,176,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2014,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,70,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2014,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,178,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2014,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,69,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2014,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,189,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2014,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,73,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2014,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,222,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2015,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,174,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2015,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,175,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2015,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,176,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2015,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,70,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2015,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,178,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2015,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,69,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2015,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,189,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2015,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,73,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2015,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,222,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2016,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,174,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2016,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,175,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2016,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,176,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2016,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,70,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2016,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,178,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2016,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,69,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2016,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,189,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2016,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,73,17031,Baltic Sea,CR,CR,Critically Endangered,0.8,2016,0.8
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,VU,Vulnerable,0.4,1965,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,VU,Vulnerable,0.4,1966,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,VU,Vulnerable,0.4,1967,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,VU,Vulnerable,0.4,1968,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,VU,Vulnerable,0.4,1969,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,VU,Vulnerable,0.4,1970,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,VU,Vulnerable,0.4,1971,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,VU,Vulnerable,0.4,1972,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,VU,Vulnerable,0.4,1973,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,VU,Vulnerable,0.4,1974,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,VU,Vulnerable,0.4,1975,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,VU,Vulnerable,0.4,1976,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,VU,Vulnerable,0.4,1977,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,VU,Vulnerable,0.4,1978,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,VU,Vulnerable,0.4,1979,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,VU,Vulnerable,0.4,1980,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,VU,Vulnerable,0.4,1981,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,VU,Vulnerable,0.4,1982,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,VU,Vulnerable,0.4,1983,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,VU,Vulnerable,0.4,1984,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,VU,Vulnerable,0.4,1985,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,VU,Vulnerable,0.4,1986,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,VU,Vulnerable,0.4,1987,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,VU,Vulnerable,0.4,1988,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,VU,Vulnerable,0.4,1989,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,VU,Vulnerable,0.4,1990,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,VU,Vulnerable,0.4,1991,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,VU,Vulnerable,0.4,1992,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,VU,Vulnerable,0.4,1993,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,VU,Vulnerable,0.4,1994,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,VU,Vulnerable,0.4,1995,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,VU,Vulnerable,0.4,1996,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,VU,Vulnerable,0.4,1997,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,VU,Vulnerable,0.4,1998,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,VU,Vulnerable,0.4,1999,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,VU,Vulnerable,0.4,2e3,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,VU,Vulnerable,0.4,2001,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,VU,Vulnerable,0.4,2002,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,VU,Vulnerable,0.4,2003,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,VU,Vulnerable,0.4,2004,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,VU,Vulnerable,0.4,2005,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,VU,Vulnerable,0.4,2006,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,VU,Vulnerable,0.4,2007,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,VU,Vulnerable,0.4,2008,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,VU,Vulnerable,0.4,2009,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,VU,Vulnerable,0.4,2010,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,VU,Vulnerable,0.4,2011,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,VU,Vulnerable,0.4,2012,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,VU,Vulnerable,0.4,2013,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,VU,Vulnerable,0.4,2014,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,VU,Vulnerable,0.4,2015,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,VU,Vulnerable,0.4,2016,0.4
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,DD,LC,Lower Risk/least concern,0,1965,NA
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,DD,LC,Lower Risk/least concern,0,1966,NA
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,DD,LC,Lower Risk/least concern,0,1967,NA
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,DD,LC,Lower Risk/least concern,0,1968,NA
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,DD,LC,Lower Risk/least concern,0,1969,NA
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,DD,LC,Lower Risk/least concern,0,1970,NA
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,DD,LC,Lower Risk/least concern,0,1971,NA
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,DD,LC,Lower Risk/least concern,0,1972,NA
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,DD,LC,Lower Risk/least concern,0,1973,NA
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,DD,LC,Lower Risk/least concern,0,1974,NA
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,DD,LC,Lower Risk/least concern,0,1975,NA
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,DD,LC,Lower Risk/least concern,0,1976,NA
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,DD,LC,Lower Risk/least concern,0,1977,NA
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,DD,LC,Lower Risk/least concern,0,1978,NA
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,DD,LC,Lower Risk/least concern,0,1979,NA
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,DD,LC,Lower Risk/least concern,0,1980,NA
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,DD,LC,Lower Risk/least concern,0,1981,NA
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,DD,LC,Lower Risk/least concern,0,1982,NA
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,DD,LC,Lower Risk/least concern,0,1983,NA
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,DD,LC,Lower Risk/least concern,0,1984,NA
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,DD,LC,Lower Risk/least concern,0,1985,NA
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,DD,LC,Lower Risk/least concern,0,1986,NA
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,DD,LC,Lower Risk/least concern,0,1987,NA
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,DD,LC,Lower Risk/least concern,0,1988,NA
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,DD,LC,Lower Risk/least concern,0,1989,NA
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,DD,LC,Lower Risk/least concern,0,1990,NA
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,DD,LC,Lower Risk/least concern,0,1991,NA
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,DD,LC,Lower Risk/least concern,0,1992,NA
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,DD,LC,Lower Risk/least concern,0,1993,NA
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,DD,LC,Lower Risk/least concern,0,1994,NA
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,DD,LC,Lower Risk/least concern,0,1995,NA
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,DD,LC,Lower Risk/least concern,0,1996,NA
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,DD,LC,Lower Risk/least concern,0,1997,NA
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,DD,LC,Lower Risk/least concern,0,1998,NA
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,DD,LC,Lower Risk/least concern,0,1999,NA
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,DD,LC,Lower Risk/least concern,0,2e3,NA
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,DD,LC,Lower Risk/least concern,0,2001,NA
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,DD,LC,Lower Risk/least concern,0,2002,NA
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,DD,LC,Lower Risk/least concern,0,2003,NA
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,DD,LC,Lower Risk/least concern,0,2004,NA
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,DD,LC,Lower Risk/least concern,0,2005,NA
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,DD,LC,Lower Risk/least concern,0,2006,NA
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,DD,LC,Lower Risk/least concern,0,2007,NA
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,DD,LC,Lower Risk/least concern,0,2008,NA
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,DD,LC,Lower Risk/least concern,0,2009,NA
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,DD,LC,Lower Risk/least concern,0,2010,NA
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,DD,LC,Lower Risk/least concern,0,2011,NA
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,DD,LC,Lower Risk/least concern,0,2012,NA
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,DD,LC,Lower Risk/least concern,0,2013,NA
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,DD,LC,Lower Risk/least concern,0,2014,NA
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,DD,LC,Lower Risk/least concern,0,2015,NA
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,DD,LC,Lower Risk/least concern,0,2016,NA
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,VU,Vulnerable,0.4,1965,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,VU,Vulnerable,0.4,1966,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,VU,Vulnerable,0.4,1967,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,VU,Vulnerable,0.4,1968,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,VU,Vulnerable,0.4,1969,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,VU,Vulnerable,0.4,1970,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,VU,Vulnerable,0.4,1971,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,VU,Vulnerable,0.4,1972,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,VU,Vulnerable,0.4,1973,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,VU,Vulnerable,0.4,1974,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,VU,Vulnerable,0.4,1975,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,VU,Vulnerable,0.4,1976,0.6
