"Taxonid","FAO_rgn","ohi_rgn","year","bbmsy"
600146,31,112,2006,0.9
600146,31,112,2007,0.94
600146,31,112,2008,0.97
600146,31,112,2009,1.01
600146,31,112,2010,1.02
600146,31,114,2005,0.85
600146,31,114,2006,0.9
600146,31,114,2007,0.94
600146,31,114,2008,0.97
600146,31,114,2009,1.01
600146,31,114,2010,1.02
600146,31,115,2005,0.85
600146,31,115,2006,0.9
600146,31,115,2007,0.94
600146,31,115,2008,0.97
600146,31,115,2009,1.01
600146,31,115,2010,1.02
600146,31,116,2005,0.85
600146,31,116,2006,0.9
600146,31,116,2007,0.94
600146,31,116,2008,0.97
600146,31,116,2009,1.01
600146,31,116,2010,1.02
600146,31,117,2005,0.85
600146,31,117,2006,0.9
600146,31,117,2007,0.94
600146,31,117,2008,0.97
600146,31,117,2009,1.01
600146,31,117,2010,1.02
600146,31,118,2005,0.85
600146,31,118,2006,0.9
600146,31,118,2007,0.94
600146,31,118,2008,0.97
600146,31,118,2009,1.01
600146,31,118,2010,1.02
600146,31,119,2005,0.85
600146,31,119,2006,0.9
600146,31,119,2007,0.94
600146,31,119,2008,0.97
600146,31,119,2009,1.01
600146,31,119,2010,1.02
600146,31,120,2005,0.85
600146,31,120,2006,0.9
600146,31,120,2007,0.94
600146,31,120,2008,0.97
600146,31,120,2009,1.01
600146,31,120,2010,1.02
600146,31,121,2005,0.85
600146,31,121,2006,0.9
600146,31,121,2007,0.94
600146,31,121,2008,0.97
600146,31,121,2009,1.01
600146,31,121,2010,1.02
600146,31,122,2005,0.85
600146,31,122,2006,0.9
600146,31,122,2007,0.94
600146,31,122,2008,0.97
600146,31,122,2009,1.01
600146,31,122,2010,1.02
600146,31,123,2005,0.85
600146,31,123,2006,0.9
600146,31,123,2007,0.94
600146,31,123,2008,0.97
600146,31,123,2009,1.01
600146,31,123,2010,1.02
600146,31,124,2005,0.85
600146,31,124,2006,0.9
600146,31,124,2007,0.94
600146,31,124,2008,0.97
600146,31,124,2009,1.01
600146,31,124,2010,1.02
600146,31,125,2005,0.85
600146,31,125,2006,0.9
600146,31,125,2007,0.94
600146,31,125,2008,0.97
600146,31,125,2009,1.01
600146,31,125,2010,1.02
600146,31,126,2005,0.85
600146,31,126,2006,0.9
600146,31,126,2007,0.94
600146,31,126,2008,0.97
600146,31,126,2009,1.01
600146,31,126,2010,1.02
600146,31,127,2005,0.85
600146,31,127,2006,0.9
600146,31,127,2007,0.94
600146,31,127,2008,0.97
600146,31,127,2009,1.01
600146,31,127,2010,1.02
600146,31,129,2005,0.85
600146,31,129,2006,0.9
600146,31,129,2007,0.94
600146,31,129,2008,0.97
600146,31,129,2009,1.01
600146,31,129,2010,1.02
600146,31,132,2005,0.85
600146,31,132,2006,0.9
600146,31,132,2007,0.94
600146,31,132,2008,0.97
600146,31,132,2009,1.01
600146,31,132,2010,1.02
600146,31,139,2005,0.85
600146,31,139,2006,0.9
600146,31,139,2007,0.94
600146,31,139,2008,0.97
600146,31,139,2009,1.01
600146,31,139,2010,1.02
600146,31,140,2005,0.85
600146,31,140,2006,0.9
600146,31,140,2007,0.94
600146,31,140,2008,0.97
600146,31,140,2009,1.01
600146,31,140,2010,1.02
600146,31,163,2005,0.85
600146,31,163,2006,0.9
600146,31,163,2007,0.94
600146,31,163,2008,0.97
600146,31,163,2009,1.01
600146,31,163,2010,1.02
600146,31,166,2005,0.85
600146,31,166,2006,0.9
600146,31,166,2007,0.94
600146,31,166,2008,0.97
600146,31,166,2009,1.01
600146,31,166,2010,1.02
600146,31,167,2005,0.85
600146,31,167,2006,0.9
600146,31,167,2007,0.94
600146,31,167,2008,0.97
600146,31,167,2009,1.01
600146,31,167,2010,1.02
600146,31,168,2005,0.85
600146,31,168,2006,0.9
600146,31,168,2007,0.94
600146,31,168,2008,0.97
600146,31,168,2009,1.01
600146,31,168,2010,1.02
600146,31,169,2005,0.85
600146,31,169,2006,0.9
600146,31,169,2007,0.94
600146,31,169,2008,0.97
600146,31,169,2009,1.01
600146,31,169,2010,1.02
600146,31,171,2005,0.85
600146,31,171,2006,0.9
600146,31,171,2007,0.94
600146,31,171,2008,0.97
600146,31,171,2009,1.01
600146,31,171,2010,1.02
600146,31,179,2005,0.85
600146,31,179,2006,0.9
600146,31,179,2007,0.94
600146,31,179,2008,0.97
600146,31,179,2009,1.01
600146,31,179,2010,1.02
600146,31,220,2005,0.85
600146,31,220,2006,0.9
600146,31,220,2007,0.94
600146,31,220,2008,0.97
600146,31,220,2009,1.01
600146,31,220,2010,1.02
600146,31,221,2005,0.85
600146,31,221,2006,0.9
600146,31,221,2007,0.94
600146,31,221,2008,0.97
600146,31,221,2009,1.01
600146,31,221,2010,1.02
600146,31,244,2005,0.85
600146,31,244,2006,0.9
600146,31,244,2007,0.94
600146,31,244,2008,0.97
600146,31,244,2009,1.01
600146,31,244,2010,1.02
600146,31,245,2005,0.85
600146,31,245,2006,0.9
600146,31,245,2007,0.94
600146,31,245,2008,0.97
600146,31,245,2009,1.01
600146,31,245,2010,1.02
600146,31,248,2005,0.85
600146,31,248,2006,0.9
600146,31,248,2007,0.94
600146,31,248,2008,0.97
600146,31,248,2009,1.01
600146,31,248,2010,1.02
600146,31,249,2005,0.85
600146,31,249,2006,0.9
600146,31,249,2007,0.94
600146,31,249,2008,0.97
600146,31,249,2009,1.01
600146,31,249,2010,1.02
600146,31,250,2005,0.85
600146,31,250,2006,0.9
600146,31,250,2007,0.94
600146,31,250,2008,0.97
600146,31,250,2009,1.01
600146,31,250,2010,1.02
600146,34,55,2005,0.85
600146,34,55,2006,0.9
600146,34,55,2007,0.94
600146,34,55,2008,0.97
600146,34,55,2009,1.01
600146,34,55,2010,1.02
600146,34,56,2005,0.85
600146,34,56,2006,0.9
600146,34,56,2007,0.94
600146,34,56,2008,0.97
600146,34,56,2009,1.01
600146,34,56,2010,1.02
600146,34,57,2005,0.85
600146,34,57,2006,0.9
600146,34,57,2007,0.94
600146,34,57,2008,0.97
600146,34,57,2009,1.01
600146,34,57,2010,1.02
600146,34,58,2005,0.85
600146,34,58,2006,0.9
600146,34,58,2007,0.94
600146,34,58,2008,0.97
600146,34,58,2009,1.01
600146,34,58,2010,1.02
600146,34,60,2005,0.85
600146,34,60,2006,0.9
600146,34,60,2007,0.94
600146,34,60,2008,0.97
600146,34,60,2009,1.01
600146,34,60,2010,1.02
600146,34,62,2005,0.85
600146,34,62,2006,0.9
600146,34,62,2007,0.94
600146,34,62,2008,0.97
600146,34,62,2009,1.01
600146,34,62,2010,1.02
600146,34,64,2005,0.85
600146,34,64,2006,0.9
600146,34,64,2007,0.94
600146,34,64,2008,0.97
600146,34,64,2009,1.01
600146,34,64,2010,1.02
600146,34,65,2005,0.85
600146,34,65,2006,0.9
600146,34,65,2007,0.94
600146,34,65,2008,0.97
600146,34,65,2009,1.01
600146,34,65,2010,1.02
600146,34,66,2005,0.85
600146,34,66,2006,0.9
600146,34,66,2007,0.94
600146,34,66,2008,0.97
600146,34,66,2009,1.01
600146,34,66,2010,1.02
600146,34,85,2005,0.85
600146,34,85,2006,0.9
600146,34,85,2007,0.94
600146,34,85,2008,0.97
600146,34,85,2009,1.01
600146,34,85,2010,1.02
600146,34,96,2005,0.85
600146,34,96,2006,0.9
600146,34,96,2007,0.94
600146,34,96,2008,0.97
600146,34,96,2009,1.01
600146,34,96,2010,1.02
600146,34,97,2005,0.85
600146,34,97,2006,0.9
600146,34,97,2007,0.94
600146,34,97,2008,0.97
600146,34,97,2009,1.01
600146,34,97,2010,1.02
600146,34,98,2005,0.85
600146,34,98,2006,0.9
600146,34,98,2007,0.94
600146,34,98,2008,0.97
600146,34,98,2009,1.01
600146,34,98,2010,1.02
600146,34,99,2005,0.85
600146,34,99,2006,0.9
600146,34,99,2007,0.94
600146,34,99,2008,0.97
600146,34,99,2009,1.01
600146,34,99,2010,1.02
600146,34,100,2005,0.85
600146,34,100,2006,0.9
600146,34,100,2007,0.94
600146,34,100,2008,0.97
600146,34,100,2009,1.01
600146,34,100,2010,1.02
600146,34,103,2005,0.85
600146,34,103,2006,0.9
600146,34,103,2007,0.94
600146,34,103,2008,0.97
600146,34,103,2009,1.01
600146,34,103,2010,1.02
600146,34,104,2005,0.85
600146,34,104,2006,0.9
600146,34,104,2007,0.94
600146,34,104,2008,0.97
600146,34,104,2009,1.01
600146,34,104,2010,1.02
600146,34,106,2005,0.85
600146,34,106,2006,0.9
600146,34,106,2007,0.94
600146,34,106,2008,0.97
600146,34,106,2009,1.01
600146,34,106,2010,1.02
600146,34,171,2005,0.85
600146,34,171,2006,0.9
600146,34,171,2007,0.94
600146,34,171,2008,0.97
600146,34,171,2009,1.01
600146,34,171,2010,1.02
600146,34,182,2005,0.85
600146,34,182,2006,0.9
600146,34,182,2007,0.94
600146,34,182,2008,0.97
600146,34,182,2009,1.01
600146,34,182,2010,1.02
600146,34,183,2005,0.85
600146,34,183,2006,0.9
600146,34,183,2007,0.94
600146,34,183,2008,0.97
600146,34,183,2009,1.01
600146,34,183,2010,1.02
600146,34,193,2005,0.85
600146,34,193,2006,0.9
600146,34,193,2007,0.94
600146,34,193,2008,0.97
600146,34,193,2009,1.01
600146,34,193,2010,1.02
600146,34,194,2005,0.85
600146,34,194,2006,0.9
600146,34,194,2007,0.94
600146,34,194,2008,0.97
600146,34,194,2009,1.01
600146,34,194,2010,1.02
600146,34,195,2005,0.85
600146,34,195,2006,0.9
600146,34,195,2007,0.94
600146,34,195,2008,0.97
600146,34,195,2009,1.01
600146,34,195,2010,1.02
600146,34,196,2005,0.85
600146,34,196,2006,0.9
600146,34,196,2007,0.94
600146,34,196,2008,0.97
600146,34,196,2009,1.01
600146,34,196,2010,1.02
600146,34,197,2005,0.85
600146,34,197,2006,0.9
600146,34,197,2007,0.94
600146,34,197,2008,0.97
600146,34,197,2009,1.01
600146,34,197,2010,1.02
600146,34,198,2005,0.85
600146,34,198,2006,0.9
600146,34,198,2007,0.94
600146,34,198,2008,0.97
600146,34,198,2009,1.01
600146,34,198,2010,1.02
600146,34,199,2005,0.85
600146,34,199,2006,0.9
600146,34,199,2007,0.94
600146,34,199,2008,0.97
600146,34,199,2009,1.01
600146,34,199,2010,1.02
600146,34,200,2005,0.85
600146,34,200,2006,0.9
600146,34,200,2007,0.94
600146,34,200,2008,0.97
600146,34,200,2009,1.01
600146,34,200,2010,1.02
600146,41,169,2005,0.85
600146,41,169,2006,0.9
600146,41,169,2007,0.94
600146,41,169,2008,0.97
600146,41,169,2009,1.01
600146,41,169,2010,1.02
600146,41,171,2005,0.85
600146,41,171,2006,0.9
600146,41,171,2007,0.94
600146,41,171,2008,0.97
600146,41,171,2009,1.01
600146,41,171,2010,1.02
600146,47,85,2005,0.85
600146,47,85,2006,0.9
600146,47,85,2007,0.94
600146,47,85,2008,0.97
600146,47,85,2009,1.01
600146,47,85,2010,1.02
600146,47,86,2005,0.85
600146,47,86,2006,0.9
600146,47,86,2007,0.94
600146,47,86,2008,0.97
600146,47,86,2009,1.01
600146,47,86,2010,1.02
600146,47,88,2005,0.85
600146,47,88,2006,0.9
600146,47,88,2007,0.94
600146,47,88,2008,0.97
600146,47,88,2009,1.01
600146,47,88,2010,1.02
600146,47,100,2005,0.85
600146,47,100,2006,0.9
600146,47,100,2007,0.94
600146,47,100,2008,0.97
600146,47,100,2009,1.01
600146,47,100,2010,1.02
600146,47,101,2005,0.85
600146,47,101,2006,0.9
600146,47,101,2007,0.94
600146,47,101,2008,0.97
600146,47,101,2009,1.01
600146,47,101,2010,1.02
600146,47,102,2005,0.915152509087908
600146,47,102,2006,0.954787337187559
600146,47,102,2007,0.985902904130116
600146,47,102,2008,1.01442216528721
600146,47,102,2009,1.04257625454395
600146,47,102,2010,1.04665329917233
600146,47,198,2005,0.85
600146,47,198,2006,0.9
600146,47,198,2007,0.94
600146,47,198,2008,0.97
600146,47,198,2009,1.01
600146,47,198,2010,1.02
600146,47,199,2005,0.85
600146,47,199,2006,0.9
600146,47,199,2007,0.94
600146,47,199,2008,0.97
600146,47,199,2009,1.01
600146,47,199,2010,1.02
600146,47,200,2005,0.85
600146,47,200,2006,0.9
600146,47,200,2007,0.94
600146,47,200,2008,0.97
600146,47,200,2009,1.01
600146,47,200,2010,1.02
600146,51,28,2005,1.29
600146,51,28,2006,1.27
600146,51,28,2007,1.25
600146,51,28,2008,1.27
600146,51,28,2009,1.23
600146,51,28,2010,1.2
600146,51,29,2005,1.29
600146,51,29,2006,1.27
600146,51,29,2007,1.25
600146,51,29,2008,1.27
600146,51,29,2009,1.23
600146,51,29,2010,1.2
600146,51,30,2005,1.29
600146,51,30,2006,1.27
600146,51,30,2007,1.25
600146,51,30,2008,1.27
600146,51,30,2009,1.23
600146,51,30,2010,1.2
600146,51,31,2005,1.29
600146,51,31,2006,1.27
600146,51,31,2007,1.25
600146,51,31,2008,1.27
600146,51,31,2009,1.23
600146,51,31,2010,1.2
600146,51,32,2005,1.29
600146,51,32,2006,1.27
600146,51,32,2007,1.25
600146,51,32,2008,1.27
600146,51,32,2009,1.23
600146,51,32,2010,1.2
600146,51,33,2005,1.29
600146,51,33,2006,1.27
600146,51,33,2007,1.25
600146,51,33,2008,1.27
600146,51,33,2009,1.23
600146,51,33,2010,1.2
600146,51,34,2005,1.29
600146,51,34,2006,1.27
600146,51,34,2007,1.25
600146,51,34,2008,1.27
600146,51,34,2009,1.23
600146,51,34,2010,1.2
600146,51,35,2005,1.29
600146,51,35,2006,1.27
600146,51,35,2007,1.25
600146,51,35,2008,1.27
600146,51,35,2009,1.23
600146,51,35,2010,1.2
600146,51,36,2005,1.29
600146,51,36,2006,1.27
600146,51,36,2007,1.25
600146,51,36,2008,1.27
600146,51,36,2009,1.23
600146,51,36,2010,1.2
600146,51,37,2005,1.29
600146,51,37,2006,1.27
600146,51,37,2007,1.25
600146,51,37,2008,1.27
600146,51,37,2009,1.23
600146,51,37,2010,1.2
600146,51,38,2005,1.29
600146,51,38,2006,1.27
600146,51,38,2007,1.25
600146,51,38,2008,1.27
600146,51,38,2009,1.23
600146,51,38,2010,1.2
600146,51,39,2005,1.29
600146,51,39,2006,1.27
600146,51,39,2007,1.25
600146,51,39,2008,1.27
600146,51,39,2009,1.23
600146,51,39,2010,1.2
600146,51,41,2005,1.29
600146,51,41,2006,1.27
600146,51,41,2007,1.25
600146,51,41,2008,1.27
600146,51,41,2009,1.23
600146,51,41,2010,1.2
600146,51,42,2005,1.29
600146,51,42,2006,1.27
600146,51,42,2007,1.25
600146,51,42,2008,1.27
600146,51,42,2009,1.23
600146,51,42,2010,1.2
600146,51,43,2005,1.29
600146,51,43,2006,1.27
600146,51,43,2007,1.25
600146,51,43,2008,1.27
600146,51,43,2009,1.23
600146,51,43,2010,1.2
600146,51,44,2005,1.29
600146,51,44,2006,1.27
600146,51,44,2007,1.25
600146,51,44,2008,1.27
600146,51,44,2009,1.23
600146,51,44,2010,1.2
600146,51,47,2005,1.29
600146,51,47,2006,1.27
600146,51,47,2007,1.25
600146,51,47,2008,1.27
600146,51,47,2009,1.23
600146,51,47,2010,1.2
600146,51,48,2005,1.29
600146,51,48,2006,1.27
600146,51,48,2007,1.25
600146,51,48,2008,1.27
600146,51,48,2009,1.23
600146,51,48,2010,1.2
600146,51,53,2005,1.29
600146,51,53,2006,1.27
600146,51,53,2007,1.25
600146,51,53,2008,1.27
600146,51,53,2009,1.23
600146,51,53,2010,1.2
600146,51,54,2005,1.29
600146,51,54,2006,1.27
600146,51,54,2007,1.25
600146,51,54,2008,1.27
600146,51,54,2009,1.23
600146,51,54,2010,1.2
600146,51,92,2005,1.29
600146,51,92,2006,1.27
600146,51,92,2007,1.25
600146,51,92,2008,1.27
600146,51,92,2009,1.23
600146,51,92,2010,1.2
600146,51,102,2005,1.29
600146,51,102,2006,1.27
600146,51,102,2007,1.25
600146,51,102,2008,1.27
600146,51,102,2009,1.23
600146,51,102,2010,1.2
600146,51,191,2005,1.29
600146,51,191,2006,1.27
600146,51,191,2007,1.25
600146,51,191,2008,1.27
600146,51,191,2009,1.23
600146,51,191,2010,1.2
600146,51,202,2005,1.29
600146,51,202,2006,1.27
600146,51,202,2007,1.25
600146,51,202,2008,1.27
600146,51,202,2009,1.23
600146,51,202,2010,1.2
600146,51,203,2005,1.29
600146,51,203,2006,1.27
600146,51,203,2007,1.25
600146,51,203,2008,1.27
600146,51,203,2009,1.23
600146,51,203,2010,1.2
600146,57,1,2005,1.29
600146,57,1,2006,1.27
600146,57,1,2007,1.25
600146,57,1,2008,1.27
600146,57,1,2009,1.23
600146,57,1,2010,1.2
600146,57,2,2005,1.29
600146,57,2,2006,1.27
600146,57,2,2007,1.25
600146,57,2,2008,1.27
600146,57,2,2009,1.23
600146,57,2,2010,1.2
600146,57,16,2005,1.27
600146,57,16,2006,1.24
600146,57,16,2007,1.18
600146,57,16,2008,1.16
600146,57,16,2009,1.11
600146,57,16,2010,1.09
600146,57,25,2005,1.29
600146,57,25,2006,1.27
600146,57,25,2007,1.25
600146,57,25,2008,1.27
600146,57,25,2009,1.23
600146,57,25,2010,1.2
600146,57,26,2005,1.29
600146,57,26,2006,1.27
600146,57,26,2007,1.25
600146,57,26,2008,1.27
600146,57,26,2009,1.23
600146,57,26,2010,1.2
600146,57,40,2005,1.29
600146,57,40,2006,1.27
600146,57,40,2007,1.25
600146,57,40,2008,1.27
600146,57,40,2009,1.23
600146,57,40,2010,1.2
600146,57,92,2005,1.29
600146,57,92,2006,1.27
600146,57,92,2007,1.25
600146,57,92,2008,1.27
600146,57,92,2009,1.23
600146,57,92,2010,1.2
600146,57,203,2005,1.29
600146,57,203,2006,1.27
600146,57,203,2007,1.25
600146,57,203,2008,1.27
600146,57,203,2009,1.23
600146,57,203,2010,1.2
600146,57,204,2005,1.29
600146,57,204,2006,1.27
600146,57,204,2007,1.25
600146,57,204,2008,1.27
600146,57,204,2009,1.23
600146,57,204,2010,1.2
600146,57,205,2005,1.29
600146,57,205,2006,1.27
600146,57,205,2007,1.25
600146,57,205,2008,1.27
600146,57,205,2009,1.23
600146,57,205,2010,1.2
600146,57,206,2005,1.29
600146,57,206,2006,1.27
600146,57,206,2007,1.25
600146,57,206,2008,1.27
600146,57,206,2009,1.23
600146,57,206,2010,1.2
600146,57,216,2005,1.28756968134909
600146,57,216,2006,1.26635452202363
600146,57,216,2007,1.2414938847218
600146,57,216,2008,1.256634492025
600146,57,216,2009,1.21541944584545
600146,57,216,2010,1.186634492025
600146,57,231,2005,1.27
600146,57,231,2006,1.24
600146,57,231,2007,1.18
600146,57,231,2008,1.16
600146,57,231,2009,1.11
600146,57,231,2010,1.09
600146,57,237,2005,1.27
600146,57,237,2006,1.24
600146,57,237,2007,1.18
600146,57,237,2008,1.16
600146,57,237,2009,1.11
600146,57,237,2010,1.09
600146,61,13,2005,1.27
600146,61,13,2006,1.24
600146,61,13,2007,1.18
600146,61,13,2008,1.16
600146,61,13,2009,1.11
600146,61,13,2010,1.09
600146,61,14,2005,1.27
600146,61,14,2006,1.24
600146,61,14,2007,1.18
600146,61,14,2008,1.16
600146,61,14,2009,1.11
600146,61,14,2010,1.09
600146,61,15,2005,1.27
600146,61,15,2006,1.24
600146,61,15,2007,1.18
600146,61,15,2008,1.16
600146,61,15,2009,1.11
600146,61,15,2010,1.09
600146,61,20,2005,1.27
600146,61,20,2006,1.24
600146,61,20,2007,1.18
600146,61,20,2008,1.16
600146,61,20,2009,1.11
600146,61,20,2010,1.09
600146,61,207,2005,1.27
600146,61,207,2006,1.24
600146,61,207,2007,1.18
600146,61,207,2008,1.16
600146,61,207,2009,1.11
600146,61,207,2010,1.09
600146,61,210,2005,1.27
600146,61,210,2006,1.24
600146,61,210,2007,1.18
600146,61,210,2008,1.16
600146,61,210,2009,1.11
600146,61,210,2010,1.09
600146,67,163,2005,0.906
600146,67,163,2006,1.03
600146,67,163,2007,1.05
600146,67,163,2008,1.08
600146,67,163,2009,1.23
600146,67,163,2010,1.24
600146,71,8,2005,1.27
600146,71,8,2006,1.24
600146,71,8,2007,1.18
600146,71,8,2008,1.16
600146,71,8,2009,1.11
600146,71,8,2010,1.09
600146,71,9,2005,1.27
600146,71,9,2006,1.24
600146,71,9,2007,1.18
600146,71,9,2008,1.16
600146,71,9,2009,1.11
600146,71,9,2010,1.09
600146,71,13,2005,1.27
600146,71,13,2006,1.24
600146,71,13,2007,1.18
600146,71,13,2008,1.16
600146,71,13,2009,1.11
600146,71,13,2010,1.09
600146,71,14,2005,1.27
600146,71,14,2006,1.24
600146,71,14,2007,1.18
600146,71,14,2008,1.16
600146,71,14,2009,1.11
600146,71,14,2010,1.09
600146,71,15,2005,1.27
600146,71,15,2006,1.24
600146,71,15,2007,1.18
600146,71,15,2008,1.16
600146,71,15,2009,1.11
600146,71,15,2010,1.09
600146,71,16,2005,1.27
600146,71,16,2006,1.24
600146,71,16,2007,1.18
600146,71,16,2008,1.16
600146,71,16,2009,1.11
600146,71,16,2010,1.09
600146,71,24,2007,1.18
600146,71,24,2008,1.16
600146,71,24,2009,1.11
600146,71,24,2010,1.09
600146,71,206,2005,1.27
600146,71,206,2006,1.24
600146,71,206,2007,1.18002833093561
600146,71,206,2008,1.16004452004167
600146,71,206,2009,1.11004856731819
600146,71,206,2010,1.09004452004167
600146,71,207,2005,1.27
600146,71,207,2006,1.24
600146,71,207,2007,1.18
600146,71,207,2008,1.16
600146,71,207,2009,1.11
600146,71,207,2010,1.09
600146,71,208,2007,1.18
600146,71,208,2008,1.16
600146,71,208,2009,1.11
600146,71,208,2010,1.09
600146,71,210,2005,1.27
600146,71,210,2006,1.24
600146,71,210,2007,1.18
600146,71,210,2008,1.16
600146,71,210,2009,1.11
600146,71,210,2010,1.09
600146,71,216,2005,1.27036396072457
600146,71,216,2006,1.24054594108685
600146,71,216,2007,1.18129158532916
600146,71,216,2008,1.16202963408869
600146,71,216,2009,1.11221414627857
600146,71,216,2010,1.09202963408869
600146,71,231,2005,1.27
600146,71,231,2006,1.24
600146,71,231,2007,1.18
600146,71,231,2008,1.16
600146,71,231,2009,1.11
600146,71,231,2010,1.09
600146,71,237,2005,1.27
600146,71,237,2006,1.24
600146,71,237,2007,1.18
600146,71,237,2008,1.16
600146,71,237,2009,1.11
600146,71,237,2010,1.09
600146,71,247,2005,1.27
600146,71,247,2006,1.24
600146,71,247,2007,1.18
600146,71,247,2008,1.16
600146,71,247,2009,1.11
600146,71,247,2010,1.09
600146,77,107,2005,0.906
600146,77,107,2006,1.03
600146,77,107,2007,1.05
600146,77,107,2008,1.08
600146,77,107,2009,1.23
600146,77,107,2010,1.24
600146,77,129,2005,0.906
600146,77,129,2006,1.03
600146,77,129,2007,1.05
600146,77,129,2008,1.08
600146,77,129,2009,1.23
600146,77,129,2010,1.24
600146,77,130,2005,0.906
600146,77,130,2006,1.03
600146,77,130,2007,1.05
600146,77,130,2008,1.08
600146,77,130,2009,1.23
600146,77,130,2010,1.24
600146,77,131,2005,0.906
600146,77,131,2006,1.03
600146,77,131,2007,1.05
600146,77,131,2008,1.08
600146,77,131,2009,1.23
600146,77,131,2010,1.24
600146,77,133,2005,0.906
600146,77,133,2006,1.03
600146,77,133,2007,1.05
600146,77,133,2008,1.08
600146,77,133,2009,1.23
600146,77,133,2010,1.24
600146,77,135,2005,0.906
600146,77,135,2006,1.03
600146,77,135,2007,1.05
600146,77,135,2008,1.08
600146,77,135,2009,1.23
600146,77,135,2010,1.24
600146,77,163,2005,0.906
600146,77,163,2006,1.03
600146,77,163,2007,1.05
600146,77,163,2008,1.08
600146,77,163,2009,1.23
600146,77,163,2010,1.24
600146,81,3,2005,1.27
600146,81,3,2006,1.24
600146,81,3,2007,1.18
600146,81,3,2008,1.16
600146,81,3,2009,1.11
600146,81,3,2010,1.09
600146,81,16,2005,1.27
600146,81,16,2006,1.24
600146,81,16,2007,1.18
600146,81,16,2008,1.16
600146,81,16,2009,1.11
600146,81,16,2010,1.09
600146,81,162,2005,1.27
600146,81,162,2006,1.24
600146,81,162,2007,1.18
600146,81,162,2008,1.16
600146,81,162,2009,1.11
600146,81,162,2010,1.09
600146,87,130,2005,0.906
600146,87,130,2006,1.03
600146,87,130,2007,1.05
600146,87,130,2008,1.08
600146,87,130,2009,1.23
600146,87,130,2010,1.24
600146,87,132,2005,0.906
600146,87,132,2006,1.03
600146,87,132,2007,1.05
600146,87,132,2008,1.08
600146,87,132,2009,1.23
600146,87,132,2010,1.24
600146,87,137,2005,0.906
600146,87,137,2006,1.03
600146,87,137,2007,1.05
600146,87,137,2008,1.08
600146,87,137,2009,1.23
600146,87,137,2010,1.24
600146,87,138,2005,0.906
600146,87,138,2006,1.03
600146,87,138,2007,1.05
600146,87,138,2008,1.08
600146,87,138,2009,1.23
600146,87,138,2010,1.24
600147,21,163,2005,0.36
600147,21,163,2006,0.38
600147,21,163,2007,0.38
600147,21,163,2008,0.4
600147,21,163,2009,0.41
600147,21,163,2010,0.41
600147,21,218,2005,0.36
600147,21,218,2006,0.38
600147,21,218,2007,0.38
600147,21,218,2008,0.4
600147,21,218,2009,0.41
600147,21,218,2010,0.41
600147,21,219,2005,0.36
600147,21,219,2006,0.38
600147,21,219,2007,0.38
600147,21,219,2008,0.4
600147,21,219,2009,0.41
600147,21,219,2010,0.41
600147,27,55,2005,0.69
600147,27,55,2006,0.64
600147,27,55,2007,0.6
600147,27,55,2008,0.56
600147,27,55,2009,0.48
600147,27,55,2010,0.45
600147,27,57,2005,0.69
600147,27,57,2006,0.64
600147,27,57,2007,0.6
600147,27,57,2008,0.56
600147,27,57,2009,0.48
600147,27,57,2010,0.45
600147,27,59,2005,0.69
600147,27,59,2006,0.64
600147,27,59,2007,0.6
600147,27,59,2008,0.56
600147,27,59,2009,0.48
600147,27,59,2010,0.45
600147,27,60,2005,0.69
600147,27,60,2006,0.64
600147,27,60,2007,0.6
600147,27,60,2008,0.56
600147,27,60,2009,0.48
600147,27,60,2010,0.45
600147,27,141,2005,0.69
600147,27,141,2006,0.64
600147,27,141,2007,0.6
600147,27,141,2008,0.56
600147,27,141,2009,0.48
600147,27,141,2010,0.45
600147,27,143,2005,0.69
600147,27,143,2006,0.64
600147,27,143,2007,0.6
600147,27,143,2008,0.56
600147,27,143,2009,0.48
600147,27,143,2010,0.45
600147,27,175,2005,0.69
600147,27,175,2006,0.64
600147,27,175,2007,0.6
600147,27,175,2008,0.56
600147,27,175,2009,0.48
600147,27,175,2010,0.45
600147,27,176,2005,0.69
600147,27,176,2006,0.64
600147,27,176,2007,0.6
600147,27,176,2008,0.56
600147,27,176,2009,0.48
600147,27,176,2010,0.45
600147,27,177,2005,0.69
600147,27,177,2006,0.64
600147,27,177,2007,0.6
600147,27,177,2008,0.56
600147,27,177,2009,0.48
600147,27,177,2010,0.45
600147,27,179,2005,0.69
600147,27,179,2006,0.64
600147,27,179,2007,0.6
600147,27,179,2008,0.56
600147,27,179,2009,0.48
600147,27,179,2010,0.45
600147,27,180,2005,0.69
600147,27,180,2006,0.64
600147,27,180,2007,0.6
600147,27,180,2008,0.56
600147,27,180,2009,0.48
600147,27,180,2010,0.45
600147,27,181,2005,0.69
600147,27,181,2006,0.64
600147,27,181,2007,0.6
600147,27,181,2008,0.56
600147,27,181,2009,0.48
600147,27,181,2010,0.45
600147,27,182,2005,0.69
600147,27,182,2006,0.64
600147,27,182,2007,0.6
600147,27,182,2008,0.56
600147,27,182,2009,0.48
600147,27,182,2010,0.45
600147,27,183,2005,0.69
600147,27,183,2006,0.64
600147,27,183,2007,0.6
600147,27,183,2008,0.56
600147,27,183,2009,0.48
600147,27,183,2010,0.45
600147,27,223,2005,0.69
600147,27,223,2006,0.64
600147,27,223,2007,0.6
600147,27,223,2008,0.56
600147,27,223,2009,0.48
600147,27,223,2010,0.45
