iucn_sid,am_sid,sciname,pop_cat,pop_trend,spatial_source,rgn_id,rgn_name,n_cells,presence,n_spp_rgn
190176,Fis-33734,Bonapartia pedaliota,LC,Unknown,am,264,"Atlantic, Eastern Central",3231,NA,1586
190176,Fis-33734,Bonapartia pedaliota,LC,Unknown,am,270,"Indian Ocean, Eastern",8494,NA,1605
190176,Fis-33734,Bonapartia pedaliota,LC,Unknown,am,266,"Atlantic, Southwest",4250,NA,2944
190176,Fis-33734,Bonapartia pedaliota,LC,Unknown,am,267,"Atlantic, Southeast",4845,NA,2130
190176,Fis-33734,Bonapartia pedaliota,LC,Unknown,am,277,"Pacific, Southeast",1,NA,3289
NA,Fis-22850,Boreogadus saida,NA,NA,am,260,Arctic Sea,193,NA,144
NA,Fis-22850,Boreogadus saida,NA,NA,am,272,"Pacific, Northwest",18,NA,3166
NA,Fis-140178,Borophryne apogon,NA,NA,am,275,"Pacific, Eastern Central",35,NA,1521
198762,Fis-25455,Borostomias antarcticus,LC,Unknown,am,262,"Atlantic, Northeast",896,NA,2086
198762,Fis-25455,Borostomias antarcticus,LC,Unknown,am,261,"Atlantic, Northwest",163,NA,2359
198762,Fis-25455,Borostomias antarcticus,LC,Unknown,am,269,"Indian Ocean, Western",979,NA,4727
198762,Fis-25455,Borostomias antarcticus,LC,Unknown,am,270,"Indian Ocean, Eastern",823,NA,1605
198762,Fis-25455,Borostomias antarcticus,LC,Unknown,am,266,"Atlantic, Southwest",443,NA,2944
198762,Fis-25455,Borostomias antarcticus,LC,Unknown,am,277,"Pacific, Southeast",1103,NA,3289
198762,Fis-25455,Borostomias antarcticus,LC,Unknown,am,267,"Atlantic, Southeast",878,NA,2130
198762,Fis-25455,Borostomias antarcticus,LC,Unknown,am,276,"Pacific, Southwest",984,NA,6461
21132963,Fis-25477,Borostomias elucens,LC,Unknown,am,261,"Atlantic, Northwest",113,NA,2359
21132963,Fis-25477,Borostomias elucens,LC,Unknown,am,263,"Atlantic, Western-Central",2685,NA,1333
21132963,Fis-25477,Borostomias elucens,LC,Unknown,am,264,"Atlantic, Eastern Central",3231,NA,1586
21132963,Fis-25477,Borostomias elucens,LC,Unknown,am,272,"Pacific, Northwest",151,NA,3166
21132963,Fis-25477,Borostomias elucens,LC,Unknown,am,269,"Indian Ocean, Western",2535,NA,4727
21132963,Fis-25477,Borostomias elucens,LC,Unknown,am,274,"Pacific, Western Central",472,NA,6763
21132963,Fis-25477,Borostomias elucens,LC,Unknown,am,270,"Indian Ocean, Eastern",2191,NA,1605
21132963,Fis-25477,Borostomias elucens,LC,Unknown,am,275,"Pacific, Eastern Central",234,NA,1521
21132963,Fis-25477,Borostomias elucens,LC,Unknown,am,277,"Pacific, Southeast",1144,NA,3289
21132963,Fis-25477,Borostomias elucens,LC,Unknown,am,266,"Atlantic, Southwest",855,NA,2944
21132963,Fis-25477,Borostomias elucens,LC,Unknown,am,267,"Atlantic, Southeast",1127,NA,2130
190359,Fis-28176,Borostomias mononema,LC,Unknown,am,272,"Pacific, Northwest",1898,NA,3166
190359,Fis-28176,Borostomias mononema,LC,Unknown,am,263,"Atlantic, Western-Central",2524,NA,1333
190359,Fis-28176,Borostomias mononema,LC,Unknown,am,264,"Atlantic, Eastern Central",3132,NA,1586
190359,Fis-28176,Borostomias mononema,LC,Unknown,am,269,"Indian Ocean, Western",3984,NA,4727
190359,Fis-28176,Borostomias mononema,LC,Unknown,am,274,"Pacific, Western Central",1355,NA,6763
190359,Fis-28176,Borostomias mononema,LC,Unknown,am,270,"Indian Ocean, Eastern",4920,NA,1605
190359,Fis-28176,Borostomias mononema,LC,Unknown,am,266,"Atlantic, Southwest",905,NA,2944
190359,Fis-28176,Borostomias mononema,LC,Unknown,am,267,"Atlantic, Southeast",3315,NA,2130
190359,Fis-28176,Borostomias mononema,LC,Unknown,am,276,"Pacific, Southwest",5586,NA,6461
NA,Fis-31256,Borostomias panamensis,NA,NA,am,273,"Pacific, Northeast",2116,NA,1562
NA,Fis-31256,Borostomias panamensis,NA,NA,am,275,"Pacific, Eastern Central",10926,NA,1521
NA,Fis-31256,Borostomias panamensis,NA,NA,am,277,"Pacific, Southeast",9398,NA,3289
166138,Fis-35863,Bostrychus sinensis,LC,Stable,am,274,"Pacific, Western Central",2,NA,6763
166138,Fis-35863,Bostrychus sinensis,LC,Stable,am,277,"Pacific, Southeast",5,NA,3289
166138,Fis-35863,Bostrychus sinensis,LC,Stable,am,276,"Pacific, Southwest",11,NA,6461
NA,Fis-28156,Bothrocara brunneum,NA,NA,am,272,"Pacific, Northwest",131,NA,3166
NA,Fis-28156,Bothrocara brunneum,NA,NA,am,273,"Pacific, Northeast",83,NA,1562
NA,Fis-28156,Bothrocara brunneum,NA,NA,am,275,"Pacific, Eastern Central",6,NA,1521
NA,Fis-28156,Bothrocara brunneum,NA,NA,am,277,"Pacific, Southeast",32,NA,3289
NA,Fis-62944,Bothrocara hollandi,NA,NA,am,272,"Pacific, Northwest",79,NA,3166
NA,Fis-56163,Bothrocara molle,NA,NA,am,272,"Pacific, Northwest",187,NA,3166
NA,Fis-56163,Bothrocara molle,NA,NA,am,273,"Pacific, Northeast",109,NA,1562
NA,Fis-56163,Bothrocara molle,NA,NA,am,275,"Pacific, Eastern Central",23,NA,1521
NA,Fis-56163,Bothrocara molle,NA,NA,am,277,"Pacific, Southeast",98,NA,3289
NA,Fis-156400,Bothrocara nyx,NA,NA,am,273,"Pacific, Northeast",2209,NA,1562
NA,Fis-24469,Bothrocara pusillum,NA,NA,am,273,"Pacific, Northeast",79,NA,1562
NA,Fis-62420,Bothrocara tanakae,NA,NA,am,272,"Pacific, Northwest",3,NA,3166
NA,Fis-56844,Bothrocarina microcephala,NA,NA,am,272,"Pacific, Northwest",99,NA,3166
NA,Fis-26942,Bothus constellatus,NA,NA,am,277,"Pacific, Southeast",7,NA,3289
NA,Fis-26942,Bothus constellatus,NA,NA,am,276,"Pacific, Southwest",16,NA,6461
190102,Fis-23039,Bothus lunatus,LC,Unknown,am,267,"Atlantic, Southeast",2,NA,2130
190102,Fis-23039,Bothus lunatus,LC,Unknown,am,266,"Atlantic, Southwest",6,NA,2944
154833,Fis-26622,Bothus mancus,LC,Stable,am,274,"Pacific, Western Central",4,NA,6763
154833,Fis-26622,Bothus mancus,LC,Stable,am,269,"Indian Ocean, Western",26,NA,4727
154833,Fis-26622,Bothus mancus,LC,Stable,am,276,"Pacific, Southwest",14,NA,6461
154833,Fis-26622,Bothus mancus,LC,Stable,am,277,"Pacific, Southeast",3,NA,3289
NA,Fis-23398,Bothus myriaster,NA,NA,am,269,"Indian Ocean, Western",26,NA,4727
NA,Fis-23398,Bothus myriaster,NA,NA,am,276,"Pacific, Southwest",1,NA,6461
16425468,Fis-24470,Bothus ocellatus,LC,Unknown,am,274,"Pacific, Western Central",4,NA,6763
16425468,Fis-24470,Bothus ocellatus,LC,Unknown,am,266,"Atlantic, Southwest",6,NA,2944
16425468,Fis-24470,Bothus ocellatus,LC,Unknown,am,276,"Pacific, Southwest",13,NA,6461
NA,Fis-21893,Bothus pantherinus,NA,NA,am,274,"Pacific, Western Central",4,NA,6763
NA,Fis-21893,Bothus pantherinus,NA,NA,am,269,"Indian Ocean, Western",26,NA,4727
NA,Fis-21893,Bothus pantherinus,NA,NA,am,276,"Pacific, Southwest",14,NA,6461
198725,Fis-22851,Bothus podas,LC,Stable,am,264,"Atlantic, Eastern Central",1,NA,1586
198725,Fis-22851,Bothus podas,LC,Stable,am,267,"Atlantic, Southeast",5,NA,2130
16425533,Fis-30775,Bothus robinsi,LC,Unknown,am,266,"Atlantic, Southwest",5,NA,2944
NA,Fis-144822,Bovichtus argentinus,NA,NA,am,266,"Atlantic, Southwest",5,NA,2944
NA,Fis-28304,Bovichtus variegatus,NA,NA,am,276,"Pacific, Southwest",10,NA,6461
NA,Fis-29174,Brachaluteres jacksonianus,NA,NA,am,274,"Pacific, Western Central",1,NA,6763
NA,Fis-29174,Brachaluteres jacksonianus,NA,NA,am,276,"Pacific, Southwest",12,NA,6461
NA,Fis-52095,Brachaluteres taylori,NA,NA,am,274,"Pacific, Western Central",1,NA,6763
NA,Fis-52095,Brachaluteres taylori,NA,NA,am,276,"Pacific, Southwest",11,NA,6461
NA,Fis-51274,Brachirus annularis,NA,NA,am,272,"Pacific, Northwest",2,NA,3166
NA,Fis-51274,Brachirus annularis,NA,NA,am,274,"Pacific, Western Central",1,NA,6763
NA,Fis-51274,Brachirus annularis,NA,NA,am,276,"Pacific, Southwest",23,NA,6461
NA,Fis-144549,Brachirus aspilos,NA,NA,am,272,"Pacific, Northwest",1,NA,3166
NA,Fis-144549,Brachirus aspilos,NA,NA,am,274,"Pacific, Western Central",4,NA,6763
NA,Fis-165323,Brachirus niger,NA,NA,am,276,"Pacific, Southwest",11,NA,6461
NA,Fis-10975,Brachirus orientalis,NA,NA,am,269,"Indian Ocean, Western",7,NA,4727
155261,Fis-32731,Brachypleura novaezeelandiae,LC,Decreasing,am,269,"Indian Ocean, Western",24,NA,4727
155261,Fis-32731,Brachypleura novaezeelandiae,LC,Decreasing,am,274,"Pacific, Western Central",1,NA,6763
155261,Fis-32731,Brachypleura novaezeelandiae,LC,Decreasing,am,276,"Pacific, Southwest",12,NA,6461
NA,Fis-47943,Brachypterois serrulata,NA,NA,am,269,"Indian Ocean, Western",23,NA,4727
NA,Fis-47943,Brachypterois serrulata,NA,NA,am,274,"Pacific, Western Central",1,NA,6763
NA,Fis-47943,Brachypterois serrulata,NA,NA,am,276,"Pacific, Southwest",11,NA,6461
NA,Fis-28669,Brachysomophis crocodilinus,NA,NA,am,269,"Indian Ocean, Western",12,NA,4727
NA,Fis-28669,Brachysomophis crocodilinus,NA,NA,am,277,"Pacific, Southeast",3,NA,3289
NA,Fis-28669,Brachysomophis crocodilinus,NA,NA,am,276,"Pacific, Southwest",11,NA,6461
NA,Fis-145360,Brachysomophis henshawi,NA,NA,am,269,"Indian Ocean, Western",14,NA,4727
NA,Fis-145360,Brachysomophis henshawi,NA,NA,am,274,"Pacific, Western Central",1,NA,6763
NA,Fis-145360,Brachysomophis henshawi,NA,NA,am,277,"Pacific, Southeast",3,NA,3289
NA,Fis-145360,Brachysomophis henshawi,NA,NA,am,276,"Pacific, Southwest",11,NA,6461
195091,Fis-22852,Brama brama,LC,Unknown,am,262,"Atlantic, Northeast",2518,NA,2086
195091,Fis-22852,Brama brama,LC,Unknown,am,261,"Atlantic, Northwest",1245,NA,2359
195091,Fis-22852,Brama brama,LC,Unknown,am,263,"Atlantic, Western-Central",2699,NA,1333
195091,Fis-22852,Brama brama,LC,Unknown,am,264,"Atlantic, Eastern Central",3231,NA,1586
195091,Fis-22852,Brama brama,LC,Unknown,am,269,"Indian Ocean, Western",5880,NA,4727
195091,Fis-22852,Brama brama,LC,Unknown,am,270,"Indian Ocean, Eastern",8634,NA,1605
195091,Fis-22852,Brama brama,LC,Unknown,am,277,"Pacific, Southeast",8860,NA,3289
195091,Fis-22852,Brama brama,LC,Unknown,am,266,"Atlantic, Southwest",4561,NA,2944
195091,Fis-22852,Brama brama,LC,Unknown,am,267,"Atlantic, Southeast",5184,NA,2130
195091,Fis-22852,Brama brama,LC,Unknown,am,276,"Pacific, Southwest",8895,NA,6461
NA,Fis-22216,Brama caribbea,NA,NA,am,262,"Atlantic, Northeast",1386,NA,2086
NA,Fis-22216,Brama caribbea,NA,NA,am,261,"Atlantic, Northwest",810,NA,2359
NA,Fis-22216,Brama caribbea,NA,NA,am,263,"Atlantic, Western-Central",2699,NA,1333
NA,Fis-22216,Brama caribbea,NA,NA,am,264,"Atlantic, Eastern Central",3231,NA,1586
NA,Fis-22216,Brama caribbea,NA,NA,am,266,"Atlantic, Southwest",3491,NA,2944
NA,Fis-22216,Brama caribbea,NA,NA,am,267,"Atlantic, Southeast",4218,NA,2130
154906,Fis-22217,Brama dussumieri,LC,Unknown,am,272,"Pacific, Northwest",1,NA,3166
154906,Fis-22217,Brama dussumieri,LC,Unknown,am,274,"Pacific, Western Central",4,NA,6763
154906,Fis-22217,Brama dussumieri,LC,Unknown,am,269,"Indian Ocean, Western",29,NA,4727
NA,Fis-29736,Brama japonica,NA,NA,am,273,"Pacific, Northeast",2116,NA,1562
NA,Fis-29736,Brama japonica,NA,NA,am,272,"Pacific, Northwest",3423,NA,3166
NA,Fis-29736,Brama japonica,NA,NA,am,275,"Pacific, Eastern Central",10806,NA,1521
NA,Fis-29736,Brama japonica,NA,NA,am,274,"Pacific, Western Central",1870,NA,6763
NA,Fis-29736,Brama japonica,NA,NA,am,277,"Pacific, Southeast",8258,NA,3289
NA,Fis-29736,Brama japonica,NA,NA,am,276,"Pacific, Southwest",7388,NA,6461
NA,Fis-53880,Brama myersi,NA,NA,am,272,"Pacific, Northwest",2571,NA,3166
NA,Fis-53880,Brama myersi,NA,NA,am,275,"Pacific, Eastern Central",9466,NA,1521
NA,Fis-53880,Brama myersi,NA,NA,am,274,"Pacific, Western Central",2396,NA,6763
NA,Fis-53880,Brama myersi,NA,NA,am,277,"Pacific, Southeast",4429,NA,3289
NA,Fis-53880,Brama myersi,NA,NA,am,276,"Pacific, Southwest",2053,NA,6461
NA,Fis-29737,Brama orcini,NA,NA,am,272,"Pacific, Northwest",64,NA,3166
NA,Fis-29737,Brama orcini,NA,NA,am,275,"Pacific, Eastern Central",39,NA,1521
NA,Fis-29737,Brama orcini,NA,NA,am,274,"Pacific, Western Central",46,NA,6763
NA,Fis-29737,Brama orcini,NA,NA,am,269,"Indian Ocean, Western",107,NA,4727
NA,Fis-29737,Brama orcini,NA,NA,am,277,"Pacific, Southeast",88,NA,3289
NA,Fis-29737,Brama orcini,NA,NA,am,276,"Pacific, Southwest",204,NA,6461
NA,Fis-29737,Brama orcini,NA,NA,am,270,"Indian Ocean, Eastern",47,NA,1605
NA,Fis-127245,Brama pauciradiata,NA,NA,am,272,"Pacific, Northwest",2702,NA,3166
NA,Fis-127245,Brama pauciradiata,NA,NA,am,274,"Pacific, Western Central",2118,NA,6763
NA,Fis-127245,Brama pauciradiata,NA,NA,am,270,"Indian Ocean, Eastern",3752,NA,1605
NA,Fis-127245,Brama pauciradiata,NA,NA,am,276,"Pacific, Southwest",2431,NA,6461
NA,Fis-25205,Branchiostegus auratus,NA,NA,am,272,"Pacific, Northwest",4,NA,3166
NA,Fis-26626,Branchiostegus doliatus,NA,NA,am,269,"Indian Ocean, Western",30,NA,4727
155243,Fis-31031,Branchiostegus japonicus,LC,Unknown,am,274,"Pacific, Western Central",2,NA,6763
NA,Fis-32467,Branchiostegus sawakinensis,NA,NA,am,269,"Indian Ocean, Western",13,NA,4727
155239,Fis-25388,Branchiostegus semifasciatus,LC,Unknown,am,264,"Atlantic, Eastern Central",1,NA,1586
155239,Fis-25388,Branchiostegus semifasciatus,LC,Unknown,am,267,"Atlantic, Southeast",1,NA,2130
NA,Fis-46954,Branchiostegus serratus,NA,NA,am,274,"Pacific, Western Central",1,NA,6763
NA,Fis-46954,Branchiostegus serratus,NA,NA,am,276,"Pacific, Southwest",17,NA,6461
NA,Fis-35922,Branchiostegus wardi,NA,NA,am,272,"Pacific, Northwest",1,NA,3166
NA,Fis-35922,Branchiostegus wardi,NA,NA,am,274,"Pacific, Western Central",1,NA,6763
NA,Fis-35922,Branchiostegus wardi,NA,NA,am,276,"Pacific, Southwest",19,NA,6461
NA,Fis-53255,Bregmaceros arabicus,NA,NA,am,269,"Indian Ocean, Western",14,NA,4727
154997,Fis-29738,Bregmaceros atlanticus,LC,Unknown,am,262,"Atlantic, Northeast",1386,NA,2086
154997,Fis-29738,Bregmaceros atlanticus,LC,Unknown,am,261,"Atlantic, Northwest",810,NA,2359
154997,Fis-29738,Bregmaceros atlanticus,LC,Unknown,am,272,"Pacific, Northwest",3140,NA,3166
154997,Fis-29738,Bregmaceros atlanticus,LC,Unknown,am,263,"Atlantic, Western-Central",2699,NA,1333
154997,Fis-29738,Bregmaceros atlanticus,LC,Unknown,am,264,"Atlantic, Eastern Central",3231,NA,1586
154997,Fis-29738,Bregmaceros atlanticus,LC,Unknown,am,269,"Indian Ocean, Western",6049,NA,4727
154997,Fis-29738,Bregmaceros atlanticus,LC,Unknown,am,274,"Pacific, Western Central",2425,NA,6763
154997,Fis-29738,Bregmaceros atlanticus,LC,Unknown,am,270,"Indian Ocean, Eastern",5395,NA,1605
154997,Fis-29738,Bregmaceros atlanticus,LC,Unknown,am,266,"Atlantic, Southwest",3463,NA,2944
154997,Fis-29738,Bregmaceros atlanticus,LC,Unknown,am,267,"Atlantic, Southeast",4161,NA,2130
154997,Fis-29738,Bregmaceros atlanticus,LC,Unknown,am,276,"Pacific, Southwest",4277,NA,6461
183566,Fis-133353,Bregmaceros bathymaster,LC,Unknown,am,275,"Pacific, Eastern Central",8,NA,1521
16425572,Fis-138923,Bregmaceros cantori,LC,Unknown,am,261,"Atlantic, Northwest",880,NA,2359
16425572,Fis-138923,Bregmaceros cantori,LC,Unknown,am,263,"Atlantic, Western-Central",2699,NA,1333
16425572,Fis-138923,Bregmaceros cantori,LC,Unknown,am,266,"Atlantic, Southwest",1185,NA,2944
NA,Fis-56567,Bregmaceros japonicus,NA,NA,am,272,"Pacific, Northwest",3132,NA,3166
NA,Fis-56567,Bregmaceros japonicus,NA,NA,am,273,"Pacific, Northeast",88,NA,1562
NA,Fis-56567,Bregmaceros japonicus,NA,NA,am,275,"Pacific, Eastern Central",2910,NA,1521
NA,Fis-56567,Bregmaceros japonicus,NA,NA,am,274,"Pacific, Western Central",1859,NA,6763
NA,Fis-56567,Bregmaceros japonicus,NA,NA,am,276,"Pacific, Southwest",1321,NA,6461
NA,Fis-35494,Bregmaceros lanceolatus,NA,NA,am,276,"Pacific, Southwest",3,NA,6461
NA,Fis-32814,Bregmaceros mcclellandi,NA,NA,am,272,"Pacific, Northwest",1219,NA,3166
NA,Fis-32814,Bregmaceros mcclellandi,NA,NA,am,269,"Indian Ocean, Western",3084,NA,4727
NA,Fis-32814,Bregmaceros mcclellandi,NA,NA,am,274,"Pacific, Western Central",2009,NA,6763
NA,Fis-32814,Bregmaceros mcclellandi,NA,NA,am,270,"Indian Ocean, Eastern",2651,NA,1605
NA,Fis-32814,Bregmaceros mcclellandi,NA,NA,am,276,"Pacific, Southwest",39,NA,6461
15522050,Fis-32815,Bregmaceros nectabanus,LC,Unknown,am,262,"Atlantic, Northeast",1,NA,2086
15522050,Fis-32815,Bregmaceros nectabanus,LC,Unknown,am,272,"Pacific, Northwest",8,NA,3166
15522050,Fis-32815,Bregmaceros nectabanus,LC,Unknown,am,264,"Atlantic, Eastern Central",11,NA,1586
15522050,Fis-32815,Bregmaceros nectabanus,LC,Unknown,am,274,"Pacific, Western Central",5,NA,6763
15522050,Fis-32815,Bregmaceros nectabanus,LC,Unknown,am,269,"Indian Ocean, Western",35,NA,4727
15522050,Fis-32815,Bregmaceros nectabanus,LC,Unknown,am,267,"Atlantic, Southeast",11,NA,2130
15522050,Fis-32815,Bregmaceros nectabanus,LC,Unknown,am,266,"Atlantic, Southwest",7,NA,2944
15522050,Fis-32815,Bregmaceros nectabanus,LC,Unknown,am,276,"Pacific, Southwest",24,NA,6461
NA,Fis-56732,Bregmaceros rarisquamosus,NA,NA,am,272,"Pacific, Northwest",5,NA,3166
NA,Fis-56732,Bregmaceros rarisquamosus,NA,NA,am,274,"Pacific, Western Central",3,NA,6763
161527,Fis-115735,Breviraja colesi,DD,Unknown,am,261,"Atlantic, Northwest",11,NA,2359
161708,Fis-63232,Breviraja spinosa,DD,Unknown,am,261,"Atlantic, Northwest",11,NA,2359
161708,Fis-63232,Breviraja spinosa,DD,Unknown,am,266,"Atlantic, Southwest",8,NA,2944
NA,Fis-22740,Brosme brosme,NA,NA,am,262,"Atlantic, Northeast",28,NA,2086
NA,Fis-22740,Brosme brosme,NA,NA,am,261,"Atlantic, Northwest",57,NA,2359
NA,Fis-32294,Brosmophyciops pautzkei,NA,NA,am,269,"Indian Ocean, Western",18,NA,4727
NA,Fis-32294,Brosmophyciops pautzkei,NA,NA,am,274,"Pacific, Western Central",2,NA,6763
NA,Fis-24471,Brosmophycis marginata,NA,NA,am,273,"Pacific, Northeast",1,NA,1562
16427324,Fis-23041,Brotula barbata,LC,Unknown,am,264,"Atlantic, Eastern Central",5,NA,1586
16427324,Fis-23041,Brotula barbata,LC,Unknown,am,267,"Atlantic, Southeast",10,NA,2130
NA,Fis-32293,Brotula multibarbata,NA,NA,am,272,"Pacific, Northwest",11,NA,3166
NA,Fis-32293,Brotula multibarbata,NA,NA,am,274,"Pacific, Western Central",12,NA,6763
NA,Fis-32293,Brotula multibarbata,NA,NA,am,269,"Indian Ocean, Western",43,NA,4727
NA,Fis-32293,Brotula multibarbata,NA,NA,am,276,"Pacific, Southwest",53,NA,6461
NA,Fis-32293,Brotula multibarbata,NA,NA,am,270,"Indian Ocean, Eastern",8,NA,1605
NA,Fis-33096,Brotulotaenia brevicauda,NA,NA,am,262,"Atlantic, Northeast",969,NA,2086
NA,Fis-33096,Brotulotaenia brevicauda,NA,NA,am,261,"Atlantic, Northwest",765,NA,2359
NA,Fis-33096,Brotulotaenia brevicauda,NA,NA,am,263,"Atlantic, Western-Central",1347,NA,1333
NA,Fis-33096,Brotulotaenia brevicauda,NA,NA,am,264,"Atlantic, Eastern Central",2908,NA,1586
NA,Fis-33096,Brotulotaenia brevicauda,NA,NA,am,269,"Indian Ocean, Western",4201,NA,4727
NA,Fis-33096,Brotulotaenia brevicauda,NA,NA,am,270,"Indian Ocean, Eastern",2845,NA,1605
NA,Fis-33096,Brotulotaenia brevicauda,NA,NA,am,266,"Atlantic, Southwest",1578,NA,2944
NA,Fis-33096,Brotulotaenia brevicauda,NA,NA,am,267,"Atlantic, Southeast",2137,NA,2130
NA,Fis-33097,Brotulotaenia crassa,NA,NA,am,262,"Atlantic, Northeast",2175,NA,2086
NA,Fis-33097,Brotulotaenia crassa,NA,NA,am,261,"Atlantic, Northwest",879,NA,2359
NA,Fis-33097,Brotulotaenia crassa,NA,NA,am,263,"Atlantic, Western-Central",2699,NA,1333
NA,Fis-33097,Brotulotaenia crassa,NA,NA,am,264,"Atlantic, Eastern Central",3198,NA,1586
NA,Fis-33097,Brotulotaenia crassa,NA,NA,am,269,"Indian Ocean, Western",6433,NA,4727
NA,Fis-33097,Brotulotaenia crassa,NA,NA,am,270,"Indian Ocean, Eastern",8448,NA,1605
NA,Fis-33097,Brotulotaenia crassa,NA,NA,am,266,"Atlantic, Southwest",4612,NA,2944
NA,Fis-33097,Brotulotaenia crassa,NA,NA,am,267,"Atlantic, Southeast",5818,NA,2130
154959,Fis-32243,Bryaninops amplus,LC,Unknown,am,269,"Indian Ocean, Western",12,NA,4727
154959,Fis-32243,Bryaninops amplus,LC,Unknown,am,276,"Pacific, Southwest",9,NA,6461
NA,Fis-26427,Bryaninops erythrops,NA,NA,am,269,"Indian Ocean, Western",9,NA,4727
NA,Fis-137370,Bryaninops isis,NA,NA,am,276,"Pacific, Southwest",10,NA,6461
NA,Fis-127150,Bryaninops loki,NA,NA,am,269,"Indian Ocean, Western",18,NA,4727
NA,Fis-127150,Bryaninops loki,NA,NA,am,274,"Pacific, Western Central",2,NA,6763
NA,Fis-127150,Bryaninops loki,NA,NA,am,276,"Pacific, Southwest",11,NA,6461
NA,Fis-32244,Bryaninops natans,NA,NA,am,269,"Indian Ocean, Western",12,NA,4727
NA,Fis-32257,Bryaninops ridens,NA,NA,am,269,"Indian Ocean, Western",14,NA,4727
NA,Fis-32281,Bryaninops tigris,NA,NA,am,269,"Indian Ocean, Western",18,NA,4727
NA,Fis-32281,Bryaninops tigris,NA,NA,am,274,"Pacific, Western Central",1,NA,6763
NA,Fis-119716,Bryaninops yongei,NA,NA,am,269,"Indian Ocean, Western",18,NA,4727
NA,Fis-119716,Bryaninops yongei,NA,NA,am,274,"Pacific, Western Central",1,NA,6763
NA,Fis-119716,Bryaninops yongei,NA,NA,am,276,"Pacific, Southwest",11,NA,6461
NA,Fis-24472,Bryozoichthys lysimus,NA,NA,am,272,"Pacific, Northwest",11,NA,3166
NA,Fis-24472,Bryozoichthys lysimus,NA,NA,am,273,"Pacific, Northeast",4,NA,1562
154617,Fis-112248,Bryx veleronis,DD,Unknown,am,277,"Pacific, Southeast",5,NA,3289
154617,Fis-112248,Bryx veleronis,DD,Unknown,am,276,"Pacific, Southwest",11,NA,6461
18159126,Fis-22741,Buenia jeffreysii,LC,Unknown,am,262,"Atlantic, Northeast",15,NA,2086
NA,Fis-144245,Bufoceratias thele,NA,NA,am,272,"Pacific, Northwest",2283,NA,3166
NA,Fis-144245,Bufoceratias thele,NA,NA,am,274,"Pacific, Western Central",1801,NA,6763
NA,Fis-144245,Bufoceratias thele,NA,NA,am,276,"Pacific, Southwest",375,NA,6461
18127809,Fis-148858,Bufoceratias wedli,LC,Unknown,am,262,"Atlantic, Northeast",2174,NA,2086
18127809,Fis-148858,Bufoceratias wedli,LC,Unknown,am,261,"Atlantic, Northwest",880,NA,2359
18127809,Fis-148858,Bufoceratias wedli,LC,Unknown,am,263,"Atlantic, Western-Central",2583,NA,1333
18127809,Fis-148858,Bufoceratias wedli,LC,Unknown,am,264,"Atlantic, Eastern Central",3231,NA,1586
18127809,Fis-148858,Bufoceratias wedli,LC,Unknown,am,266,"Atlantic, Southwest",3762,NA,2944
18127809,Fis-148858,Bufoceratias wedli,LC,Unknown,am,267,"Atlantic, Southeast",4643,NA,2130
155044,Fis-22742,Buglossidium luteum,LC,Unknown,am,262,"Atlantic, Northeast",22,NA,2086
155044,Fis-22742,Buglossidium luteum,LC,Unknown,am,264,"Atlantic, Eastern Central",1,NA,1586
155044,Fis-22742,Buglossidium luteum,LC,Unknown,am,267,"Atlantic, Southeast",8,NA,2130
NA,Fis-26664,Bulbonaricus davaoensis,NA,NA,am,269,"Indian Ocean, Western",4,NA,4727
196313,Fis-28204,Butis amboinensis,LC,Stable,am,276,"Pacific, Southwest",10,NA,6461
3381,Fis-26816,Butis butis,LC,Stable,am,269,"Indian Ocean, Western",19,NA,4727
3381,Fis-26816,Butis butis,LC,Stable,am,274,"Pacific, Western Central",2,NA,6763
3381,Fis-26816,Butis butis,LC,Stable,am,276,"Pacific, Southwest",11,NA,6461
NA,Fis-26817,Butis koilomatodon,NA,NA,am,269,"Indian Ocean, Western",18,NA,4727
NA,Fis-26817,Butis koilomatodon,NA,NA,am,274,"Pacific, Western Central",1,NA,6763
NA,Fis-26817,Butis koilomatodon,NA,NA,am,276,"Pacific, Southwest",11,NA,6461
NA,Fis-53026,Butis melanostigma,NA,NA,am,272,"Pacific, Northwest",15,NA,3166
NA,Fis-53026,Butis melanostigma,NA,NA,am,269,"Indian Ocean, Western",19,NA,4727
NA,Fis-53026,Butis melanostigma,NA,NA,am,267,"Atlantic, Southeast",15,NA,2130
NA,Fis-53026,Butis melanostigma,NA,NA,am,276,"Pacific, Southwest",28,NA,6461
61400,Fis-159405,Bythaelurus canescens,DD,Unknown,am,277,"Pacific, Southeast",1,NA,3289
44170,Fis-154009,Bythaelurus dawsoni,DD,Unknown,am,276,"Pacific, Southwest",28,NA,6461
44605,Fis-154012,Bythaelurus lutarius,DD,Unknown,am,269,"Indian Ocean, Western",2,NA,4727
NA,Fis-54219,Cabillus lacertops,NA,NA,am,269,"Indian Ocean, Western",12,NA,4727
NA,Fis-54219,Cabillus lacertops,NA,NA,am,277,"Pacific, Southeast",2,NA,3289
NA,Fis-54219,Cabillus lacertops,NA,NA,am,276,"Pacific, Southwest",11,NA,6461
NA,Fis-26461,Cabillus tongarevae,NA,NA,am,269,"Indian Ocean, Western",9,NA,4727
