iucn_sid,am_sid,sciname,pop_cat,pop_trend,spatial_source,rgn_id,rgn_name,n_cells,presence,n_spp_rgn
NA,Fis-32139,Lycodichthys antarcticus,NA,NA,am,248600,Antarctica,128,NA,1184
NA,Fis-143421,Macrocephenchelys brevirostris,NA,NA,am,258600,Antarctica,1,NA,1495
NA,Fis-50067,Macroparalepis macrogeneion,NA,NA,am,258700,Antarctica,43,NA,858
NA,Fis-50067,Macroparalepis macrogeneion,NA,NA,am,258600,Antarctica,88,NA,1495
NA,Fis-50067,Macroparalepis macrogeneion,NA,NA,am,258510,Antarctica,221,NA,867
NA,Fis-50067,Macroparalepis macrogeneion,NA,NA,am,258520,Antarctica,45,NA,731
NA,Fis-50067,Macroparalepis macrogeneion,NA,NA,am,248300,Antarctica,23,NA,842
NA,Fis-50067,Macroparalepis macrogeneion,NA,NA,am,248600,Antarctica,117,NA,1184
NA,Fis-50067,Macroparalepis macrogeneion,NA,NA,am,258441,Antarctica,4,NA,868
NA,Fis-50067,Macroparalepis macrogeneion,NA,NA,am,258442,Antarctica,4,NA,963
NA,Fis-50067,Macroparalepis macrogeneion,NA,NA,am,258410,Antarctica,16,NA,1019
NA,Fis-50067,Macroparalepis macrogeneion,NA,NA,am,288100,Antarctica,6,NA,784
NA,Fis-50067,Macroparalepis macrogeneion,NA,NA,am,288300,Antarctica,4,NA,745
NA,Fis-50067,Macroparalepis macrogeneion,NA,NA,am,288200,Antarctica,1,NA,686
60475627,Fis-48978,Macrouroides inflaticeps,LC,Unknown,am,258700,Antarctica,43,NA,858
60475627,Fis-48978,Macrouroides inflaticeps,LC,Unknown,am,258600,Antarctica,88,NA,1495
60475627,Fis-48978,Macrouroides inflaticeps,LC,Unknown,am,258510,Antarctica,221,NA,867
60475627,Fis-48978,Macrouroides inflaticeps,LC,Unknown,am,258520,Antarctica,45,NA,731
60475627,Fis-48978,Macrouroides inflaticeps,LC,Unknown,am,248300,Antarctica,23,NA,842
60475627,Fis-48978,Macrouroides inflaticeps,LC,Unknown,am,248600,Antarctica,117,NA,1184
60475627,Fis-48978,Macrouroides inflaticeps,LC,Unknown,am,258441,Antarctica,4,NA,868
60475627,Fis-48978,Macrouroides inflaticeps,LC,Unknown,am,258442,Antarctica,5,NA,963
60475627,Fis-48978,Macrouroides inflaticeps,LC,Unknown,am,258410,Antarctica,16,NA,1019
60475627,Fis-48978,Macrouroides inflaticeps,LC,Unknown,am,288100,Antarctica,6,NA,784
60475627,Fis-48978,Macrouroides inflaticeps,LC,Unknown,am,288300,Antarctica,9,NA,745
60475627,Fis-48978,Macrouroides inflaticeps,LC,Unknown,am,288200,Antarctica,1,NA,686
NA,Fis-26408,Macrourus carinatus,NA,NA,am,258600,Antarctica,7,NA,1495
NA,Fis-26408,Macrourus carinatus,NA,NA,am,258700,Antarctica,1,NA,858
NA,Fis-26408,Macrourus carinatus,NA,NA,am,258510,Antarctica,1,NA,867
NA,Fis-26408,Macrourus carinatus,NA,NA,am,248600,Antarctica,9,NA,1184
NA,Fis-26409,Macrourus whitsoni,NA,NA,am,258700,Antarctica,47,NA,858
NA,Fis-26409,Macrourus whitsoni,NA,NA,am,258600,Antarctica,134,NA,1495
NA,Fis-26409,Macrourus whitsoni,NA,NA,am,258510,Antarctica,164,NA,867
NA,Fis-26409,Macrourus whitsoni,NA,NA,am,258520,Antarctica,161,NA,731
NA,Fis-26409,Macrourus whitsoni,NA,NA,am,248300,Antarctica,184,NA,842
NA,Fis-26409,Macrourus whitsoni,NA,NA,am,248400,Antarctica,251,NA,472
NA,Fis-26409,Macrourus whitsoni,NA,NA,am,248600,Antarctica,2764,NA,1184
NA,Fis-26409,Macrourus whitsoni,NA,NA,am,258441,Antarctica,599,NA,868
NA,Fis-26409,Macrourus whitsoni,NA,NA,am,258442,Antarctica,592,NA,963
NA,Fis-26409,Macrourus whitsoni,NA,NA,am,258432,Antarctica,384,NA,486
NA,Fis-26409,Macrourus whitsoni,NA,NA,am,258410,Antarctica,2902,NA,1019
NA,Fis-26409,Macrourus whitsoni,NA,NA,am,258431,Antarctica,240,NA,392
NA,Fis-26409,Macrourus whitsoni,NA,NA,am,248200,Antarctica,466,NA,868
NA,Fis-26409,Macrourus whitsoni,NA,NA,am,288100,Antarctica,1925,NA,784
NA,Fis-26409,Macrourus whitsoni,NA,NA,am,288200,Antarctica,2882,NA,686
NA,Fis-26409,Macrourus whitsoni,NA,NA,am,288300,Antarctica,1189,NA,745
NA,Fis-26409,Macrourus whitsoni,NA,NA,am,248100,Antarctica,414,NA,909
NA,Fis-26409,Macrourus whitsoni,NA,NA,am,258420,Antarctica,314,NA,682
NA,Fis-26409,Macrourus whitsoni,NA,NA,am,248500,Antarctica,814,NA,616
13485635,Fis-47643,Magnisudis atlantica,LC,Unknown,am,248300,Antarctica,184,NA,842
13485635,Fis-47643,Magnisudis atlantica,LC,Unknown,am,248400,Antarctica,166,NA,472
13485635,Fis-47643,Magnisudis atlantica,LC,Unknown,am,248600,Antarctica,683,NA,1184
13485635,Fis-47643,Magnisudis atlantica,LC,Unknown,am,248200,Antarctica,24,NA,868
13485635,Fis-47643,Magnisudis atlantica,LC,Unknown,am,288100,Antarctica,124,NA,784
13485635,Fis-47643,Magnisudis atlantica,LC,Unknown,am,288200,Antarctica,164,NA,686
13485635,Fis-47643,Magnisudis atlantica,LC,Unknown,am,288300,Antarctica,76,NA,745
13485635,Fis-47643,Magnisudis atlantica,LC,Unknown,am,248100,Antarctica,4,NA,909
NA,Fis-26356,Magnisudis prionosa,NA,NA,am,258700,Antarctica,74,NA,858
NA,Fis-26356,Magnisudis prionosa,NA,NA,am,258600,Antarctica,186,NA,1495
NA,Fis-26356,Magnisudis prionosa,NA,NA,am,258510,Antarctica,284,NA,867
NA,Fis-26356,Magnisudis prionosa,NA,NA,am,258520,Antarctica,161,NA,731
NA,Fis-26356,Magnisudis prionosa,NA,NA,am,248300,Antarctica,177,NA,842
NA,Fis-26356,Magnisudis prionosa,NA,NA,am,248400,Antarctica,166,NA,472
NA,Fis-26356,Magnisudis prionosa,NA,NA,am,248600,Antarctica,880,NA,1184
NA,Fis-26356,Magnisudis prionosa,NA,NA,am,258441,Antarctica,405,NA,868
NA,Fis-26356,Magnisudis prionosa,NA,NA,am,258442,Antarctica,507,NA,963
NA,Fis-26356,Magnisudis prionosa,NA,NA,am,258432,Antarctica,47,NA,486
NA,Fis-26356,Magnisudis prionosa,NA,NA,am,258410,Antarctica,1130,NA,1019
NA,Fis-26356,Magnisudis prionosa,NA,NA,am,258431,Antarctica,107,NA,392
NA,Fis-26356,Magnisudis prionosa,NA,NA,am,248200,Antarctica,2,NA,868
NA,Fis-163919,Malthopsis gigas,NA,NA,am,258600,Antarctica,2,NA,1495
NA,Fis-53240,Malthopsis mitrigera,NA,NA,am,258600,Antarctica,1,NA,1495
NA,Fis-133769,Mancopsetta maculata,NA,NA,am,258600,Antarctica,6,NA,1495
NA,Fis-133769,Mancopsetta maculata,NA,NA,am,258510,Antarctica,1,NA,867
NA,Fis-133769,Mancopsetta maculata,NA,NA,am,248600,Antarctica,24,NA,1184
NA,Fis-133769,Mancopsetta maculata,NA,NA,am,258442,Antarctica,31,NA,963
NA,Fis-133769,Mancopsetta maculata,NA,NA,am,258441,Antarctica,3,NA,868
NA,Fis-133769,Mancopsetta maculata,NA,NA,am,258520,Antarctica,2,NA,731
NA,Fis-133769,Mancopsetta maculata,NA,NA,am,248300,Antarctica,2,NA,842
NA,Fis-133769,Mancopsetta maculata,NA,NA,am,248400,Antarctica,1,NA,472
NA,Fis-133769,Mancopsetta maculata,NA,NA,am,258410,Antarctica,357,NA,1019
NA,Fis-133769,Mancopsetta maculata,NA,NA,am,258431,Antarctica,4,NA,392
NA,Fis-133769,Mancopsetta maculata,NA,NA,am,258432,Antarctica,15,NA,486
NA,Fis-133769,Mancopsetta maculata,NA,NA,am,248200,Antarctica,93,NA,868
NA,Fis-133769,Mancopsetta maculata,NA,NA,am,248100,Antarctica,241,NA,909
NA,Fis-133769,Mancopsetta maculata,NA,NA,am,288100,Antarctica,25,NA,784
NA,Fis-133769,Mancopsetta maculata,NA,NA,am,288200,Antarctica,2,NA,686
NA,Fis-133769,Mancopsetta maculata,NA,NA,am,288300,Antarctica,15,NA,745
NA,Fis-133769,Mancopsetta maculata,NA,NA,am,258420,Antarctica,61,NA,682
NA,Fis-133769,Mancopsetta maculata,NA,NA,am,248500,Antarctica,2,NA,616
NA,Fis-53159,Margrethia valentinae,NA,NA,am,258700,Antarctica,43,NA,858
NA,Fis-53159,Margrethia valentinae,NA,NA,am,258600,Antarctica,88,NA,1495
NA,Fis-53159,Margrethia valentinae,NA,NA,am,258510,Antarctica,221,NA,867
NA,Fis-53159,Margrethia valentinae,NA,NA,am,258520,Antarctica,45,NA,731
NA,Fis-53159,Margrethia valentinae,NA,NA,am,248300,Antarctica,23,NA,842
NA,Fis-53159,Margrethia valentinae,NA,NA,am,248600,Antarctica,117,NA,1184
NA,Fis-53159,Margrethia valentinae,NA,NA,am,258441,Antarctica,4,NA,868
NA,Fis-53159,Margrethia valentinae,NA,NA,am,258442,Antarctica,4,NA,963
NA,Fis-53159,Margrethia valentinae,NA,NA,am,258410,Antarctica,12,NA,1019
NA,Fis-53159,Margrethia valentinae,NA,NA,am,288100,Antarctica,6,NA,784
NA,Fis-53159,Margrethia valentinae,NA,NA,am,288200,Antarctica,1,NA,686
NA,Fis-138094,Mastigopterus imperator,NA,NA,am,258600,Antarctica,19,NA,1495
NA,Fis-138094,Mastigopterus imperator,NA,NA,am,258510,Antarctica,10,NA,867
NA,Fis-138094,Mastigopterus imperator,NA,NA,am,258700,Antarctica,2,NA,858
18155946,Fis-33786,Maulisia mauli,LC,Unknown,am,258700,Antarctica,9,NA,858
18155946,Fis-33786,Maulisia mauli,LC,Unknown,am,258600,Antarctica,27,NA,1495
18155946,Fis-33786,Maulisia mauli,LC,Unknown,am,258510,Antarctica,59,NA,867
18155946,Fis-33786,Maulisia mauli,LC,Unknown,am,248300,Antarctica,44,NA,842
18155946,Fis-33786,Maulisia mauli,LC,Unknown,am,248600,Antarctica,5,NA,1184
18155946,Fis-33786,Maulisia mauli,LC,Unknown,am,258442,Antarctica,16,NA,963
18155946,Fis-33786,Maulisia mauli,LC,Unknown,am,258441,Antarctica,3,NA,868
18155946,Fis-33786,Maulisia mauli,LC,Unknown,am,258410,Antarctica,4,NA,1019
18155946,Fis-33786,Maulisia mauli,LC,Unknown,am,258431,Antarctica,20,NA,392
NA,Fis-125889,Maurolicus australis,NA,NA,am,258600,Antarctica,23,NA,1495
NA,Fis-125889,Maurolicus australis,NA,NA,am,258510,Antarctica,129,NA,867
NA,Fis-125889,Maurolicus australis,NA,NA,am,258700,Antarctica,16,NA,858
NA,Fis-125889,Maurolicus australis,NA,NA,am,258520,Antarctica,5,NA,731
NA,Fis-125889,Maurolicus australis,NA,NA,am,258410,Antarctica,4,NA,1019
NA,Fis-125889,Maurolicus australis,NA,NA,am,288100,Antarctica,6,NA,784
NA,Fis-125897,Maurolicus javanicus,NA,NA,am,258600,Antarctica,22,NA,1495
NA,Fis-125897,Maurolicus javanicus,NA,NA,am,258510,Antarctica,120,NA,867
NA,Fis-125897,Maurolicus javanicus,NA,NA,am,258700,Antarctica,14,NA,858
NA,Fis-125897,Maurolicus javanicus,NA,NA,am,258410,Antarctica,2,NA,1019
NA,Fis-23185,Maurolicus muelleri,NA,NA,am,258700,Antarctica,74,NA,858
NA,Fis-23185,Maurolicus muelleri,NA,NA,am,258600,Antarctica,2,NA,1495
NA,Fis-23185,Maurolicus muelleri,NA,NA,am,248300,Antarctica,142,NA,842
NA,Fis-23185,Maurolicus muelleri,NA,NA,am,248400,Antarctica,159,NA,472
NA,Fis-23185,Maurolicus muelleri,NA,NA,am,248600,Antarctica,707,NA,1184
NA,Fis-23185,Maurolicus muelleri,NA,NA,am,258441,Antarctica,201,NA,868
190313,Fis-125893,Maurolicus weitzmani,LC,Unknown,am,248300,Antarctica,184,NA,842
190313,Fis-125893,Maurolicus weitzmani,LC,Unknown,am,248400,Antarctica,166,NA,472
190313,Fis-125893,Maurolicus weitzmani,LC,Unknown,am,248600,Antarctica,655,NA,1184
190313,Fis-125893,Maurolicus weitzmani,LC,Unknown,am,248200,Antarctica,24,NA,868
190313,Fis-125893,Maurolicus weitzmani,LC,Unknown,am,248100,Antarctica,2,NA,909
NA,Fis-134163,Melamphaes indicus,NA,NA,am,288100,Antarctica,6,NA,784
NA,Fis-134163,Melamphaes indicus,NA,NA,am,288300,Antarctica,9,NA,745
NA,Fis-134163,Melamphaes indicus,NA,NA,am,288200,Antarctica,1,NA,686
60477122,Fis-33155,Melamphaes longivelis,DD,Unknown,am,258700,Antarctica,15,NA,858
60477122,Fis-33155,Melamphaes longivelis,DD,Unknown,am,258600,Antarctica,29,NA,1495
60477122,Fis-33155,Melamphaes longivelis,DD,Unknown,am,258510,Antarctica,115,NA,867
NA,Fis-26412,Melamphaes microps,NA,NA,am,258700,Antarctica,5,NA,858
NA,Fis-26412,Melamphaes microps,NA,NA,am,258600,Antarctica,26,NA,1495
NA,Fis-26412,Melamphaes microps,NA,NA,am,258510,Antarctica,4,NA,867
60477337,Fis-51000,Melamphaes polylepis,DD,Unknown,am,258700,Antarctica,74,NA,858
60477337,Fis-51000,Melamphaes polylepis,DD,Unknown,am,258600,Antarctica,186,NA,1495
60477337,Fis-51000,Melamphaes polylepis,DD,Unknown,am,258510,Antarctica,284,NA,867
60477337,Fis-51000,Melamphaes polylepis,DD,Unknown,am,258520,Antarctica,161,NA,731
60477337,Fis-51000,Melamphaes polylepis,DD,Unknown,am,248300,Antarctica,184,NA,842
60477337,Fis-51000,Melamphaes polylepis,DD,Unknown,am,248400,Antarctica,170,NA,472
60477337,Fis-51000,Melamphaes polylepis,DD,Unknown,am,248600,Antarctica,996,NA,1184
60477337,Fis-51000,Melamphaes polylepis,DD,Unknown,am,258441,Antarctica,468,NA,868
60477337,Fis-51000,Melamphaes polylepis,DD,Unknown,am,258442,Antarctica,612,NA,963
60477337,Fis-51000,Melamphaes polylepis,DD,Unknown,am,258432,Antarctica,109,NA,486
60477337,Fis-51000,Melamphaes polylepis,DD,Unknown,am,258410,Antarctica,1220,NA,1019
60477337,Fis-51000,Melamphaes polylepis,DD,Unknown,am,258431,Antarctica,151,NA,392
60477337,Fis-51000,Melamphaes polylepis,DD,Unknown,am,248200,Antarctica,76,NA,868
21132822,Fis-50301,Melamphaes simus,LC,Unknown,am,258700,Antarctica,7,NA,858
21132822,Fis-50301,Melamphaes simus,LC,Unknown,am,258600,Antarctica,18,NA,1495
21132822,Fis-50301,Melamphaes simus,LC,Unknown,am,258510,Antarctica,91,NA,867
18127840,Fis-64697,Melanocetus johnsonii,LC,Unknown,am,258700,Antarctica,7,NA,858
18127840,Fis-64697,Melanocetus johnsonii,LC,Unknown,am,258600,Antarctica,12,NA,1495
18127840,Fis-64697,Melanocetus johnsonii,LC,Unknown,am,258510,Antarctica,60,NA,867
42830239,Fis-50380,Melanocetus murrayi,LC,Unknown,am,248300,Antarctica,183,NA,842
42830239,Fis-50380,Melanocetus murrayi,LC,Unknown,am,248400,Antarctica,157,NA,472
42830239,Fis-50380,Melanocetus murrayi,LC,Unknown,am,248600,Antarctica,568,NA,1184
42830239,Fis-50380,Melanocetus murrayi,LC,Unknown,am,248200,Antarctica,16,NA,868
190485,Fis-139729,Melanolagus bericoides,LC,Unknown,am,258700,Antarctica,74,NA,858
190485,Fis-139729,Melanolagus bericoides,LC,Unknown,am,258600,Antarctica,186,NA,1495
190485,Fis-139729,Melanolagus bericoides,LC,Unknown,am,258510,Antarctica,284,NA,867
190485,Fis-139729,Melanolagus bericoides,LC,Unknown,am,258520,Antarctica,145,NA,731
190485,Fis-139729,Melanolagus bericoides,LC,Unknown,am,248300,Antarctica,184,NA,842
190485,Fis-139729,Melanolagus bericoides,LC,Unknown,am,248400,Antarctica,166,NA,472
190485,Fis-139729,Melanolagus bericoides,LC,Unknown,am,248600,Antarctica,714,NA,1184
190485,Fis-139729,Melanolagus bericoides,LC,Unknown,am,258441,Antarctica,347,NA,868
190485,Fis-139729,Melanolagus bericoides,LC,Unknown,am,258442,Antarctica,435,NA,963
190485,Fis-139729,Melanolagus bericoides,LC,Unknown,am,258432,Antarctica,32,NA,486
190485,Fis-139729,Melanolagus bericoides,LC,Unknown,am,258410,Antarctica,715,NA,1019
190485,Fis-139729,Melanolagus bericoides,LC,Unknown,am,258431,Antarctica,54,NA,392
190485,Fis-139729,Melanolagus bericoides,LC,Unknown,am,248200,Antarctica,28,NA,868
NA,Fis-32209,Melanonus gracilis,NA,NA,am,248300,Antarctica,134,NA,842
NA,Fis-32209,Melanonus gracilis,NA,NA,am,248400,Antarctica,154,NA,472
NA,Fis-32209,Melanonus gracilis,NA,NA,am,248600,Antarctica,3461,NA,1184
NA,Fis-32209,Melanonus gracilis,NA,NA,am,258441,Antarctica,624,NA,868
NA,Fis-32209,Melanonus gracilis,NA,NA,am,258442,Antarctica,816,NA,963
NA,Fis-32209,Melanonus gracilis,NA,NA,am,258510,Antarctica,64,NA,867
NA,Fis-32209,Melanonus gracilis,NA,NA,am,258520,Antarctica,144,NA,731
NA,Fis-32209,Melanonus gracilis,NA,NA,am,258432,Antarctica,437,NA,486
NA,Fis-32209,Melanonus gracilis,NA,NA,am,258410,Antarctica,2693,NA,1019
NA,Fis-32209,Melanonus gracilis,NA,NA,am,258431,Antarctica,323,NA,392
NA,Fis-32209,Melanonus gracilis,NA,NA,am,248200,Antarctica,465,NA,868
NA,Fis-32209,Melanonus gracilis,NA,NA,am,288100,Antarctica,1199,NA,784
NA,Fis-32209,Melanonus gracilis,NA,NA,am,288200,Antarctica,2313,NA,686
NA,Fis-32209,Melanonus gracilis,NA,NA,am,288300,Antarctica,1250,NA,745
NA,Fis-32209,Melanonus gracilis,NA,NA,am,248100,Antarctica,397,NA,909
NA,Fis-32209,Melanonus gracilis,NA,NA,am,258420,Antarctica,876,NA,682
NA,Fis-32209,Melanonus gracilis,NA,NA,am,248500,Antarctica,200,NA,616
15522213,Fis-31241,Melanonus zugmayeri,LC,Unknown,am,258700,Antarctica,39,NA,858
15522213,Fis-31241,Melanonus zugmayeri,LC,Unknown,am,258600,Antarctica,82,NA,1495
15522213,Fis-31241,Melanonus zugmayeri,LC,Unknown,am,258510,Antarctica,195,NA,867
NA,Fis-32141,Melanostigma gelatinosum,NA,NA,am,258700,Antarctica,74,NA,858
NA,Fis-32141,Melanostigma gelatinosum,NA,NA,am,258600,Antarctica,186,NA,1495
NA,Fis-32141,Melanostigma gelatinosum,NA,NA,am,258510,Antarctica,284,NA,867
NA,Fis-32141,Melanostigma gelatinosum,NA,NA,am,258520,Antarctica,161,NA,731
NA,Fis-32141,Melanostigma gelatinosum,NA,NA,am,248300,Antarctica,184,NA,842
NA,Fis-32141,Melanostigma gelatinosum,NA,NA,am,248400,Antarctica,177,NA,472
NA,Fis-32141,Melanostigma gelatinosum,NA,NA,am,248600,Antarctica,1697,NA,1184
NA,Fis-32141,Melanostigma gelatinosum,NA,NA,am,258441,Antarctica,591,NA,868
NA,Fis-32141,Melanostigma gelatinosum,NA,NA,am,258442,Antarctica,599,NA,963
NA,Fis-32141,Melanostigma gelatinosum,NA,NA,am,258432,Antarctica,308,NA,486
NA,Fis-32141,Melanostigma gelatinosum,NA,NA,am,258410,Antarctica,2114,NA,1019
NA,Fis-32141,Melanostigma gelatinosum,NA,NA,am,258431,Antarctica,235,NA,392
NA,Fis-32141,Melanostigma gelatinosum,NA,NA,am,248200,Antarctica,228,NA,868
NA,Fis-32141,Melanostigma gelatinosum,NA,NA,am,288100,Antarctica,745,NA,784
NA,Fis-32141,Melanostigma gelatinosum,NA,NA,am,288200,Antarctica,1335,NA,686
NA,Fis-32141,Melanostigma gelatinosum,NA,NA,am,288300,Antarctica,771,NA,745
NA,Fis-32141,Melanostigma gelatinosum,NA,NA,am,248100,Antarctica,286,NA,909
60478881,Fis-34830,Melanostomias melanops,LC,Unknown,am,258700,Antarctica,30,NA,858
60478881,Fis-34830,Melanostomias melanops,LC,Unknown,am,258600,Antarctica,28,NA,1495
60478881,Fis-34830,Melanostomias melanops,LC,Unknown,am,258510,Antarctica,161,NA,867
NA,Fis-34829,Melanostomias niger,NA,NA,am,258700,Antarctica,49,NA,858
NA,Fis-34829,Melanostomias niger,NA,NA,am,258600,Antarctica,91,NA,1495
NA,Fis-34829,Melanostomias niger,NA,NA,am,258510,Antarctica,218,NA,867
NA,Fis-34829,Melanostomias niger,NA,NA,am,258520,Antarctica,37,NA,731
NA,Fis-34829,Melanostomias niger,NA,NA,am,248300,Antarctica,46,NA,842
NA,Fis-34829,Melanostomias niger,NA,NA,am,248400,Antarctica,2,NA,472
NA,Fis-34829,Melanostomias niger,NA,NA,am,248600,Antarctica,121,NA,1184
NA,Fis-34829,Melanostomias niger,NA,NA,am,258441,Antarctica,4,NA,868
NA,Fis-34829,Melanostomias niger,NA,NA,am,258442,Antarctica,11,NA,963
NA,Fis-34829,Melanostomias niger,NA,NA,am,258410,Antarctica,58,NA,1019
NA,Fis-34829,Melanostomias niger,NA,NA,am,288100,Antarctica,26,NA,784
NA,Fis-34829,Melanostomias niger,NA,NA,am,288200,Antarctica,16,NA,686
NA,Fis-34829,Melanostomias niger,NA,NA,am,288300,Antarctica,35,NA,745
60479167,Fis-34832,Melanostomias paucilaternatus,LC,Unknown,am,258700,Antarctica,43,NA,858
60479167,Fis-34832,Melanostomias paucilaternatus,LC,Unknown,am,258600,Antarctica,85,NA,1495
60479167,Fis-34832,Melanostomias paucilaternatus,LC,Unknown,am,258510,Antarctica,200,NA,867
60479167,Fis-34832,Melanostomias paucilaternatus,LC,Unknown,am,258520,Antarctica,4,NA,731
60479167,Fis-34832,Melanostomias paucilaternatus,LC,Unknown,am,248300,Antarctica,23,NA,842
60479648,Fis-49729,Mentodus facilis,LC,Unknown,am,258600,Antarctica,20,NA,1495
60479648,Fis-49729,Mentodus facilis,LC,Unknown,am,258510,Antarctica,13,NA,867
60479648,Fis-49729,Mentodus facilis,LC,Unknown,am,258700,Antarctica,3,NA,858
60480946,Fis-49717,Mentodus perforatus,LC,Unknown,am,258600,Antarctica,23,NA,1495
60480946,Fis-49717,Mentodus perforatus,LC,Unknown,am,258510,Antarctica,133,NA,867
60480946,Fis-49717,Mentodus perforatus,LC,Unknown,am,258700,Antarctica,16,NA,858
60480946,Fis-49717,Mentodus perforatus,LC,Unknown,am,258520,Antarctica,5,NA,731
60480946,Fis-49717,Mentodus perforatus,LC,Unknown,am,248300,Antarctica,23,NA,842
60480946,Fis-49717,Mentodus perforatus,LC,Unknown,am,248600,Antarctica,31,NA,1184
60480946,Fis-49717,Mentodus perforatus,LC,Unknown,am,258410,Antarctica,4,NA,1019
60480946,Fis-49717,Mentodus perforatus,LC,Unknown,am,288100,Antarctica,6,NA,784
60481184,Fis-49711,Mentodus rostratus,LC,Unknown,am,258700,Antarctica,15,NA,858
60481184,Fis-49711,Mentodus rostratus,LC,Unknown,am,258600,Antarctica,29,NA,1495
60481184,Fis-49711,Mentodus rostratus,LC,Unknown,am,258510,Antarctica,112,NA,867
60481184,Fis-49711,Mentodus rostratus,LC,Unknown,am,248300,Antarctica,54,NA,842
60481184,Fis-49711,Mentodus rostratus,LC,Unknown,am,248600,Antarctica,12,NA,1184
60481184,Fis-49711,Mentodus rostratus,LC,Unknown,am,258442,Antarctica,19,NA,963
60481184,Fis-49711,Mentodus rostratus,LC,Unknown,am,258441,Antarctica,6,NA,868
60481184,Fis-49711,Mentodus rostratus,LC,Unknown,am,258410,Antarctica,14,NA,1019
60481184,Fis-49711,Mentodus rostratus,LC,Unknown,am,258520,Antarctica,1,NA,731
60481184,Fis-49711,Mentodus rostratus,LC,Unknown,am,258431,Antarctica,25,NA,392
60481184,Fis-49711,Mentodus rostratus,LC,Unknown,am,258432,Antarctica,12,NA,486
60481184,Fis-49711,Mentodus rostratus,LC,Unknown,am,248100,Antarctica,9,NA,909
NA,Fis-50186,Mesobius antipodum,NA,NA,am,258700,Antarctica,43,NA,858
NA,Fis-50186,Mesobius antipodum,NA,NA,am,258600,Antarctica,88,NA,1495
NA,Fis-50186,Mesobius antipodum,NA,NA,am,258510,Antarctica,221,NA,867
NA,Fis-50186,Mesobius antipodum,NA,NA,am,258520,Antarctica,45,NA,731
NA,Fis-50186,Mesobius antipodum,NA,NA,am,248300,Antarctica,23,NA,842
NA,Fis-50186,Mesobius antipodum,NA,NA,am,248600,Antarctica,117,NA,1184
NA,Fis-50186,Mesobius antipodum,NA,NA,am,258441,Antarctica,4,NA,868
NA,Fis-50186,Mesobius antipodum,NA,NA,am,258442,Antarctica,5,NA,963
NA,Fis-50186,Mesobius antipodum,NA,NA,am,258410,Antarctica,16,NA,1019
NA,Fis-50186,Mesobius antipodum,NA,NA,am,288100,Antarctica,6,NA,784
NA,Fis-50186,Mesobius antipodum,NA,NA,am,288300,Antarctica,9,NA,745
NA,Fis-50186,Mesobius antipodum,NA,NA,am,288200,Antarctica,1,NA,686
NA,Fis-26368,Metelectrona ventralis,NA,NA,am,258700,Antarctica,43,NA,858
NA,Fis-26368,Metelectrona ventralis,NA,NA,am,258600,Antarctica,88,NA,1495
NA,Fis-26368,Metelectrona ventralis,NA,NA,am,258510,Antarctica,221,NA,867
NA,Fis-26368,Metelectrona ventralis,NA,NA,am,258520,Antarctica,20,NA,731
NA,Fis-26368,Metelectrona ventralis,NA,NA,am,248300,Antarctica,16,NA,842
NA,Fis-26368,Metelectrona ventralis,NA,NA,am,248600,Antarctica,14,NA,1184
NA,Fis-26368,Metelectrona ventralis,NA,NA,am,258441,Antarctica,2,NA,868
NA,Fis-26368,Metelectrona ventralis,NA,NA,am,258442,Antarctica,1,NA,963
42830277,Fis-50469,Microlophichthys microlophus,LC,Unknown,am,288100,Antarctica,87,NA,784
42830277,Fis-50469,Microlophichthys microlophus,LC,Unknown,am,288200,Antarctica,19,NA,686
NA,Fis-29452,Micromesistius australis,NA,NA,am,248300,Antarctica,2,NA,842
NA,Fis-29452,Micromesistius australis,NA,NA,am,248200,Antarctica,45,NA,868
NA,Fis-29452,Micromesistius australis,NA,NA,am,248100,Antarctica,118,NA,909
NA,Fis-29452,Micromesistius australis,NA,NA,am,288200,Antarctica,2,NA,686
NA,Fis-29452,Micromesistius australis,NA,NA,am,288100,Antarctica,1,NA,784
NA,Fis-34201,Mirognathus normani,NA,NA,am,248300,Antarctica,23,NA,842
NA,Fis-34201,Mirognathus normani,NA,NA,am,248600,Antarctica,117,NA,1184
44565,Fis-31578,Mitsukurina owstoni,LC,Stable,am,258600,Antarctica,8,NA,1495
44565,Fis-31578,Mitsukurina owstoni,LC,Stable,am,258700,Antarctica,1,NA,858
190422,Fis-23639,Mola mola,VU,Decreasing,am,258700,Antarctica,39,NA,858
190422,Fis-23639,Mola mola,VU,Decreasing,am,258600,Antarctica,60,NA,1495
190422,Fis-23639,Mola mola,VU,Decreasing,am,258510,Antarctica,140,NA,867
NA,Fis-132085,Monomitopus americanus,NA,NA,am,248600,Antarctica,3,NA,1184
NA,Fis-50200,Monomitopus nigripinnis,NA,NA,am,258600,Antarctica,13,NA,1495
NA,Fis-50200,Monomitopus nigripinnis,NA,NA,am,258700,Antarctica,2,NA,858
NA,Fis-50200,Monomitopus nigripinnis,NA,NA,am,258510,Antarctica,7,NA,867
198602,Fis-23643,Mora moro,LC,Unknown,am,258600,Antarctica,20,NA,1495
198602,Fis-23643,Mora moro,LC,Unknown,am,258510,Antarctica,59,NA,867
198602,Fis-23643,Mora moro,LC,Unknown,am,258700,Antarctica,4,NA,858
