"zone","oa_interpolated_cells","oa_prs_layer_1958","oa_prs_layer_1959","oa_prs_layer_1960","oa_prs_layer_1961","oa_prs_layer_1962","oa_prs_layer_1963","oa_prs_layer_1964","oa_prs_layer_1965","oa_prs_layer_1966","oa_prs_layer_1967","oa_prs_layer_1968","oa_prs_layer_1969","oa_prs_layer_1970","oa_prs_layer_1971","oa_prs_layer_1972","oa_prs_layer_1973","oa_prs_layer_1974","oa_prs_layer_1975","oa_prs_layer_1976","oa_prs_layer_1977","oa_prs_layer_1978","oa_prs_layer_1979","oa_prs_layer_1980","oa_prs_layer_1981","oa_prs_layer_1982","oa_prs_layer_1983","oa_prs_layer_1984","oa_prs_layer_1985","oa_prs_layer_1986","oa_prs_layer_1987","oa_prs_layer_1988","oa_prs_layer_1989","oa_prs_layer_1990","oa_prs_layer_1991","oa_prs_layer_1992","oa_prs_layer_1993","oa_prs_layer_1994","oa_prs_layer_1995","oa_prs_layer_1996","oa_prs_layer_1997","oa_prs_layer_1998","oa_prs_layer_1999","oa_prs_layer_2000","oa_prs_layer_2001","oa_prs_layer_2002","oa_prs_layer_2003","oa_prs_layer_2004","oa_prs_layer_2005","oa_prs_layer_2006","oa_prs_layer_2007","oa_prs_layer_2008","oa_prs_layer_2009","oa_prs_layer_2010","oa_prs_layer_2011","oa_prs_layer_2012","oa_prs_layer_2013","oa_prs_layer_2014","oa_prs_layer_2015","oa_prs_layer_2016","oa_prs_layer_2017","oa_prs_layer_2018","oa_prs_layer_2019","oa_prs_layer_2020"
11,NA,0.0697024206924238,0.0695627291775486,0.083108391612906,0.0826331511085163,0.084929603975084,0.0799097308937794,0.078052355303603,0.0790886041592345,0.079858704074628,0.0847251900636867,0.089654717311426,0.088630180620609,0.0939838530525122,0.0951763758856212,0.0918912429999643,0.0900409938566625,0.0988319262505676,0.101509103154697,0.090465341641019,0.10205893073711,0.0990041930055132,0.0956644068443776,0.100409950444687,0.101173255634806,0.101246786947462,0.113886591525233,0.109680223860533,0.111255671636069,0.0972737765358239,0.0954886709842654,0.111603215799805,0.126850723713945,0.146396876839803,0.152330069822614,0.154285393142964,0.137880026556774,0.146305597158131,0.155510882391645,0.154493918442617,0.148607420893484,0.154713540919246,0.166750218889288,0.155337555253488,0.159925924117001,0.147175705897585,0.152903522761935,0.147934738898304,0.14862318168367,0.163400371932913,0.179936975976097,0.189729602594122,0.164642278732002,0.1756897038973,0.17911976677046,0.185895053236708,0.205610630782838,0.177937820766081,0.20550682387432,0.18788368991804,0.190218516640432,0.188236905129032,0.196332112516382,0.202982369618475
12,NA,0.0583572931249848,0.0559801527590772,0.0643687613739978,0.0659054800210965,0.0722223446168064,0.0735716547798758,0.0728943189191316,0.0726991785081964,0.0724326996564098,0.0719471596233139,0.0774050838465595,0.0745327317891464,0.0784741250825238,0.0810577134332308,0.08194530406466,0.0808118571500221,0.0880115986111121,0.0876678483987171,0.0817457144521734,0.0867966133736302,0.0868571176409992,0.0825178697832351,0.0923662951380399,0.0860050162231426,0.0864230408959912,0.0987051213405885,0.106596535528484,0.0948823299230571,0.0879152879628624,0.0830497742757726,0.0963839744550601,0.113457612596776,0.128363844545551,0.1364475302089,0.132489629300667,0.136616994398579,0.13110072829505,0.136163182358579,0.136667157127009,0.135571300885313,0.135938818633896,0.140710695370469,0.144355042531078,0.140325561927138,0.136040746505201,0.137564176546708,0.136270059015209,0.134869317445721,0.137564087757029,0.141967103808759,0.162473873406303,0.147963471196931,0.163600362145033,0.155692876506615,0.163348512321179,0.188462921572319,0.168762971333205,0.188073280781359,0.175734295639234,0.195525825406855,0.200289066927049,0.201353932150966,0.201821468130438
13,NA,0.0717006193290663,0.0694957322255897,0.0770687451052277,0.079345016553947,0.082392711440107,0.0836139663826059,0.0842434112914768,0.0819046452250565,0.0759705407267174,0.0750882092775218,0.0790596798833197,0.0779107153785583,0.0838458998779838,0.0889578074975684,0.091836236078558,0.0941621550757818,0.106552882763116,0.106451125938833,0.0973243972166884,0.108450722710483,0.1033093688499,0.107824613957308,0.11215795897917,0.107307774907955,0.10756444764428,0.116969444092048,0.123036098326031,0.119595003650383,0.107688243148263,0.0991610785719419,0.121830478488584,0.133165278714043,0.155955449620858,0.165346536651047,0.160546996492432,0.154702250859929,0.148458997444249,0.175266562153019,0.164717301486803,0.163125753694403,0.15898399753487,0.172372163915625,0.147925754553721,0.172940319903047,0.142550657516503,0.146785896402107,0.151898675710109,0.178441783045554,0.170847523965537,0.174277081784597,0.19507377905635,0.171941630427436,0.178358744264092,0.184265930352433,0.188770041067576,0.212010628328867,0.18861250237737,0.211637777375898,0.196073025082517,0.193943744576936,0.199771178584045,0.203757583366686,0.220292239962354
14,NA,0.11635361056141,0.11492252350517,0.126084648159817,0.123902249622341,0.122756168157474,0.13019679665024,0.128030948852672,0.132595660079139,0.129256474569774,0.12957503547939,0.135528620193092,0.130731765404803,0.137404786568561,0.140555505455308,0.137320396989396,0.14108620574075,0.161380205223958,0.152682367504698,0.145658349161953,0.152997049768737,0.153909623325559,0.158877376619873,0.163167372920932,0.156135763767389,0.160240739357262,0.172324374369097,0.177471473276635,0.173510801460684,0.171699259241176,0.152970522256985,0.16922474826314,0.181548595344454,0.199988241867832,0.199373010224179,0.201115729206043,0.198974858251103,0.204980371591433,0.192583412368031,0.20269643923315,0.203567800791307,0.20550108650334,0.205831638445845,0.2117508560408,0.195053956151646,0.212154878354975,0.20919188397005,0.20614870952801,0.198119755633906,0.205809349970418,0.205782033979442,0.238493107205772,0.232007492048129,0.238999594060387,0.243221493693272,0.244990441725052,0.253036063464051,0.248620303247536,0.253409498212663,0.253867716585373,0.23307408900634,0.23389415641257,0.225695132932497,0.238308603902592
15,0.213935060143371,0.0795357291629572,0.0795887136868084,0.0839043862633121,0.0828432320022216,0.080600067760643,0.0879581348325514,0.0843633205802509,0.0855415659408568,0.0835629982743755,0.0806905926905308,0.0839258763115195,0.08172799280689,0.0854484234258173,0.087974341801782,0.0890613483370252,0.100579988648182,0.130273373258693,0.124905122062124,0.120964343615182,0.131468493306517,0.127041185891397,0.136976165410948,0.138739946772604,0.130762930052727,0.143397942962497,0.154677787844003,0.163106123762468,0.154595394939246,0.144072020930042,0.127711384783501,0.153035071880038,0.179583501175278,0.189997198611112,0.190524225970442,0.194196148836188,0.184037321620325,0.187679178613432,0.199820024561335,0.19601387795564,0.19865755197016,0.188233461635265,0.19107969401195,0.176563705722769,0.194562916812477,0.181051874364986,0.176262632155212,0.187156133023757,0.195855442835032,0.193697536585184,0.187226542588379,0.212300142669083,0.20189878766017,0.204875207839845,0.21701771030353,0.219576850227422,0.23468555239907,0.228837118498366,0.236669134377833,0.234034005434598,0.221227432218658,0.243126247763254,0.214585139442486,0.234268327078847
16,0.249317858377069,0.0507459640122931,0.0665782343234237,0.0609404430903854,0.0496782787708178,0.0583510913158336,0.067848345131544,0.0656849667328449,0.0678472413403949,0.0616816853648281,0.0604350102330626,0.0648334153456576,0.068200555723087,0.070619620445898,0.0745858836178257,0.0801742595550743,0.0712906055646912,0.107801305104318,0.0951584008409808,0.0962832308792337,0.0896338395648367,0.0888428206124651,0.0965822611899297,0.103832327418375,0.0898653897986548,0.104109590085006,0.114730952048158,0.116161751446395,0.112528709892343,0.119908706444691,0.0972233939849726,0.113475847988718,0.126666416074553,0.156510705674774,0.136709177184963,0.151289465399119,0.134618422783527,0.168059789665702,0.156057662302847,0.15560623476068,0.156060945294353,0.166387024312607,0.163225227659739,0.13221763899896,0.156992903168692,0.150888149583378,0.144271738019336,0.155167353662766,0.166219441973976,0.179571228852318,0.177431446146655,0.173856331996644,0.185206180447143,0.170810583390283,0.191997517945796,0.185077838440547,0.195716841942607,0.193335301184998,0.203009001985401,0.18979881788243,0.237107508314267,0.253963987520321,0.255295872120628,0.257447974332924
17,0.227826636207366,0.0399977956739378,0.048951158782691,0.0493967721647647,0.0464379602539418,0.0491105820136985,0.0512042680253634,0.0512912218791672,0.0499939050759873,0.0491608208286938,0.0472379833536458,0.0491436266927283,0.0506082681795504,0.0505544072811253,0.052281196438529,0.0513743683365316,0.0450050452393427,0.075361933383171,0.0674767130422236,0.0596520126373014,0.0669865579726691,0.0653535670737308,0.0666522068767385,0.0741016058595905,0.067356310570843,0.0700970746431505,0.0781005201472248,0.0843553363864042,0.0914545311684913,0.0881381715028848,0.0660264686192293,0.0910112736018286,0.09571597585409,0.122004557272428,0.118283342306544,0.125983045667231,0.108172101359703,0.125367432310001,0.145919172218459,0.13291027173394,0.130759146940365,0.145852759720278,0.156170174028093,0.118489161763393,0.133106659749972,0.115406217259121,0.114339968326257,0.125112990810949,0.171191504772219,0.164939641900113,0.152133326686247,0.148990930352188,0.141882296184367,0.13630675678155,0.14489128532738,0.144121714673231,0.158102815804207,0.163581705348395,0.162711374369627,0.161995132331594,0.182510930533564,0.211162481291174,0.224590432360234,0.224868016871361
18,0.226583848242867,0.0331398351340688,0.0435944189395834,0.0395650704901186,0.0323458609299316,0.0432783457379731,0.0540724796178078,0.0481118520147793,0.0520992685617307,0.0462731740702544,0.0404298391107476,0.0491345965679323,0.0541670488879937,0.0566132064297384,0.0575412075079846,0.0645100395474164,0.0574690313492708,0.079889589853956,0.0731571319091329,0.0661202997503418,0.0668140922705799,0.0695067834844724,0.0656493428898763,0.0746591959138204,0.0704727418352668,0.0686109871394201,0.0867994919666903,0.094576507394128,0.0886017354522525,0.0899877006219173,0.0691442535034472,0.0927575604927888,0.108305667512283,0.121170719955086,0.110092159304357,0.120183465728388,0.112247759811101,0.128759168260291,0.125340273503715,0.120990279171655,0.118333766618614,0.129002254104795,0.127334315305534,0.114230342590367,0.122727034813587,0.12531234368402,0.119478739610262,0.12385054233158,0.131213072108197,0.135890055224024,0.133611263701924,0.143986069684644,0.152540421323882,0.148681024452558,0.156447484831516,0.152498877310341,0.175727801371282,0.166481430451165,0.179279417384082,0.167875722853581,0.216819390559777,0.218028315223321,0.227174440495355,0.239098262871811
19,0.181190841941089,0.107656243606369,0.117576439669757,0.122684429056909,0.118978225510883,0.118681074561131,0.116789198738873,0.114081694950212,0.11838965646909,0.116316451595336,0.114653731134012,0.115844605033729,0.115281479721147,0.118061452289987,0.114897787158083,0.114862193333748,0.120555276384192,0.120399540765415,0.124026654812144,0.111050844090976,0.11496758819276,0.117122137666244,0.111169522994793,0.113656336740093,0.117580554356192,0.108729356833761,0.134600202306398,0.137652697306013,0.120461981296226,0.11674638239104,0.112691723465008,0.122629756587552,0.158282768164663,0.135357155794492,0.134845400875044,0.132442514573001,0.141518263495605,0.137504644714896,0.138641059260364,0.133986040656079,0.136243813343818,0.146346067402195,0.147123637406326,0.142234101019313,0.137533662853977,0.143061460640978,0.144165595534649,0.136382229204121,0.147900120247103,0.148205364366859,0.156870672627605,0.177974593419769,0.177304876516317,0.173050844391013,0.184221526254411,0.183293884129992,0.169594632806671,0.163056262894669,0.171274573899412,0.16598902397772,0.180727673590035,0.180325001340835,0.191892563989457,0.196843526338907
20,0.363014378838424,0.0255368905535038,0.0105508889375456,0.0279453310519137,0.0427321550837773,0.0211188538635728,0.0168269659018886,0.0232173085967815,0.0210303304033928,0.0323579814003661,0.0480731331558883,0.0364217831330877,0.0177026573403221,0.0252643229957478,0.0216183890773876,0.0183243708250707,0.0295470463889951,0.0334498326275574,0.0384547853207065,0.0363156728474084,0.063626429723681,0.0482621587780189,0.0449431319543107,0.0516560665240279,0.0399504027332519,0.0492985617936932,0.0440176179811652,0.0457777208789486,0.0534780647942569,0.0375826339568587,0.0432229404407234,0.0543611314895492,0.0409860992658293,0.0569328118526471,0.0823316590383343,0.0789761620477199,0.0729000606315309,0.0599610879335362,0.057808499785375,0.0897081380483448,0.0882294985525862,0.0727160482989599,0.0877022816082195,0.100889671302908,0.0747444634783048,0.0668285549006982,0.0727247345412237,0.0817535503488859,0.0702091925832389,0.079232860454328,0.0685443598215342,0.13948021995052,0.0846285546853221,0.140046386168605,0.104758602390859,0.123833240311723,0.134584689964493,0.122792638580197,0.125423447891781,0.15674513040085,0.315741236827787,0.30111738762935,0.307030323484667,0.327095455858386
21,0.436767966237167,2.10099210369729e-05,0,0.00119305751998283,0.00302486116665133,0,0,0,0,0.00439277423504403,0.00919348742573044,0.000590710054229966,0,0,0,0,0.00204952935114652,0,5.37086859533022e-06,0,0.0172891513463,6.54730055510295e-05,0.00084999865487548,5.58371094719972e-05,0,3.87378490356204e-05,4.45365906058075e-06,7.29322375824633e-06,0.0114022879177936,0,4.36926757440773e-05,0.000182569003635648,0,2.20590526805286e-05,0.00961894943727595,0.00508472290685277,0.00570522582258189,0.000102971920224093,7.49858570818754e-05,0.0180236800684908,0.0365932233877643,0.00015758709620616,0.016887800900535,0.0380551807172702,0.0041174277788908,0.00474428977410411,0.00353841979713763,0.0220095278805422,0.000331838692011773,0.00747537187862015,9.09481628751585e-05,0.0633691073492117,0.000301329014581278,0.0532343910482268,0.00884373259652533,0.0300326342144814,0.0260903522951501,0.0145417384137301,0.0220760375121309,0.0815479322057851,0.354861421001021,0.347088620348178,0.350349765706959,0.364399916186866
24,0.257014419993787,0.104355104433302,0.102392316778778,0.103149215896609,0.0987353866944734,0.0953400025427773,0.10495372491565,0.0999384029589941,0.106202550843385,0.102113333103803,0.0991133187137248,0.10440742815395,0.0989275904576059,0.107264017551561,0.106417437835594,0.106754988344077,0.113661847415397,0.160153572875888,0.149510018279992,0.129557662520387,0.152511748209015,0.148795431060098,0.140528461465903,0.165647532135785,0.151767580452475,0.157367673002173,0.189138888251128,0.20302102648592,0.195758561333459,0.185195584652904,0.145692597092705,0.19357252701013,0.223942952241179,0.224638324396542,0.233016132029296,0.218489532870317,0.228793839425007,0.229826003571234,0.226778800944982,0.218765592823679,0.225953230350176,0.220444342166239,0.208966897807159,0.228439532348859,0.221930821823571,0.23168769361861,0.223609801531233,0.224021535009802,0.200294476663548,0.214186420784248,0.216542943149651,0.241497732696975,0.232708802861921,0.225178939853981,0.246070003233554,0.24783564105224,0.248626317568724,0.242455832672476,0.25363551172211,0.250047807319118,0.259622016108208,0.309173076276989,0.263011134247424,0.258502721987528
25,0.258240584457468,0.105270864266321,0.106911238376439,0.113335882208517,0.112190657135005,0.110796701026999,0.115500097724745,0.11264124704027,0.112717275047305,0.107459199503026,0.108346909427986,0.115850507188818,0.113130920209452,0.119673903513323,0.119602870993141,0.119784038620668,0.126581081180498,0.155575214938517,0.151389998119774,0.141097209797857,0.155935340566043,0.153056498452155,0.14311988100005,0.158916106811304,0.153309425990384,0.155046491635949,0.17784888188148,0.182700438114804,0.182274575449269,0.166066479215788,0.154124645761298,0.182375699939417,0.202816412566748,0.203408988813179,0.209935848505895,0.201699195704546,0.205924659671624,0.201451198565037,0.207908204527418,0.201784074069149,0.205514113864911,0.192227716585184,0.197847287540669,0.188724015359819,0.204125434481481,0.192512156731042,0.183294103325535,0.198045274957156,0.18593227705224,0.203499163793581,0.208553400264692,0.219242634724883,0.194848343893077,0.196199473376802,0.216482440686931,0.223968726248431,0.228720212457003,0.220447166745989,0.230198456305094,0.227956777208893,0.220522256916639,0.271359134370235,0.239043242912642,0.235435242038225
