"rgn_id","year","jobs_ct"
79,1995,59678
79,1996,59578
79,1997,61928
79,1998,62951
79,1999,75818
79,2000,74015
79,2001,58197
79,2002,58166
79,2003,58397
79,2004,63155
79,2005,70299
79,2006,73682
79,2007,76338
79,2008,78984
79,2009,76192
79,2010,81280
79,2011,80278
79,2012,85375
79,2013,84765
79,2014,88115
79,2015,88299
79,2016,88845
79,2017,89777
79,2018,90950
79,2019,92599
79,2020,94289
79,2021,96550
79,2022,98940
79,2023,101448
79,2024,104222
79,2025,107032
80,1988,305250
80,1989,301131
80,1990,293002
80,1991,288059
80,1992,297765
80,1993,288143
80,1994,296179
80,1995,318728
80,1996,311838
80,1997,313376
80,1998,335179
80,1999,340791
80,2000,347648
80,2001,341711
80,2002,340972
80,2003,327657
80,2004,325869
80,2005,360979
80,2006,371007
80,2007,365463
80,2008,361597
80,2009,331995
80,2010,343819
80,2011,329682
80,2012,307673
80,2013,321959
80,2014,340310
80,2015,353141
80,2016,360388
80,2017,369304
80,2018,376798
80,2019,383765
80,2020,392995
80,2021,404215
80,2022,414757
80,2023,426751
80,2024,437213
80,2025,445564
81,1988,23227
81,1989,27249
81,1990,29351
81,1991,24527
81,1992,30565
81,1993,30196
81,1994,33074
81,1995,29137
81,1996,27638
81,1997,28656
81,1998,28256
81,1999,32029
81,2000,36803
81,2001,39141
81,2002,36290
81,2003,31886
81,2004,30776
81,2005,30998
81,2006,30176
81,2007,30932
81,2008,28136
81,2009,23516
81,2010,24183
81,2011,25165
81,2012,26907
81,2013,28773
81,2014,27973
81,2015,27747
81,2016,28308
81,2017,28561
81,2018,28683
81,2019,28613
81,2020,28279
81,2021,28036
81,2022,28253
81,2023,28469
81,2024,28749
81,2025,29195
82,1988,41587
82,1989,41948
82,1990,45928
82,1991,57313
82,1992,70786
82,1993,41242
82,1994,30795
82,1995,28485
82,1996,21925
82,1997,24725
82,1998,22670
82,1999,32840
82,2000,43089
82,2001,37944
82,2002,42171
82,2003,37583
82,2004,36279
82,2005,42059
82,2006,46163
82,2007,52532
82,2008,53493
82,2009,58505
82,2010,51317
82,2011,48936
82,2012,46367
82,2013,48782
82,2014,50711
82,2015,50334
82,2016,50473
82,2017,53139
82,2018,55492
82,2019,56746
82,2020,57250
82,2021,57976
82,2022,58866
82,2023,59910
82,2024,60889
82,2025,62285
84,1988,131270
84,1989,97015
84,1990,96753
84,1991,96045
84,1992,102003
84,1993,112087
84,1994,104264
84,1995,110296
84,1996,120646
84,1997,138897
84,1998,152325
84,1999,158252
84,2000,155445
84,2001,167004
84,2002,181452
84,2003,181195
84,2004,228518
84,2005,258867
84,2006,258789
84,2007,225498
84,2008,227835
84,2009,270068
84,2010,271739
84,2011,271177
84,2012,295694
84,2013,318261
84,2014,332443
84,2015,348710
84,2016,360234
84,2017,373715
84,2018,390639
84,2019,407393
84,2020,423875
84,2021,436968
84,2022,449802
84,2023,461132
84,2024,471993
84,2025,483373
96,1988,10182
96,1989,9224
96,1990,12757
96,1991,10950
96,1992,10116
96,1993,9287
96,1994,25626
96,1995,21752
96,1996,13157
96,1997,11251
96,1998,11367
96,1999,15800
96,2000,13208
96,2001,15865
96,2002,19042
96,2003,27631
96,2004,32067
96,2005,37038
96,2006,31039
96,2007,32983
96,2008,29569
96,2009,30368
96,2010,27718
96,2011,29377
96,2012,27014
96,2013,24731
96,2014,21396
96,2015,23169
96,2016,24017
96,2017,24755
96,2018,25567
96,2019,26456
96,2020,27162
96,2021,27972
96,2022,28813
96,2023,29688
96,2024,30444
96,2025,31056
98,1988,8514
98,1989,13048
98,1990,11074
98,1991,6090
98,1992,6409
98,1993,5025
98,1994,6261
98,1995,6243
98,1996,3162
98,1997,4044
98,1998,4117
98,1999,3741
98,2000,5388
98,2001,7065
98,2002,9527
98,2003,9527
98,2004,10222
98,2005,11902
98,2006,11860
98,2007,14342
98,2008,14665
98,2009,17796
98,2010,22274
98,2011,23572
98,2012,26068
98,2013,24871
98,2014,26048
98,2015,26786
98,2016,27534
98,2017,27804
98,2018,27864
98,2019,27918
98,2020,27773
98,2021,27557
98,2022,27350
98,2023,27132
98,2024,26823
98,2025,26520
99,1988,18394
99,1989,15692
99,1990,15503
99,1991,10522
99,1992,12520
99,1993,13003
99,1994,24205
99,1995,26530
99,1996,27387
99,1997,22490
99,1998,21664
99,1999,28095
99,2000,30111
99,2001,33406
99,2002,33444
99,2003,33351
99,2004,35232
99,2005,34475
99,2006,40351
99,2007,52849
99,2008,50665
99,2009,37785
99,2010,40176
99,2011,45442
99,2012,41912
99,2013,44703
99,2014,47816
99,2015,50185
99,2016,52204
99,2017,54839
99,2018,57090
99,2019,59497
99,2020,61903
99,2021,64368
99,2022,66946
99,2023,69726
99,2024,72827
99,2025,76268
101,1988,3401
101,1989,3298
101,1990,2504
101,1991,2851
101,1992,2905
101,1993,4136
101,1994,5051
101,1995,5637
101,1996,5788
101,1997,5893
101,1998,7192
101,1999,7931
101,2000,8531
101,2001,9026
101,2002,10734
101,2003,12326
101,2004,12791
101,2005,13078
101,2006,18735
101,2007,19442
101,2008,17310
101,2009,15134
101,2010,18892
101,2011,20985
101,2012,22701
101,2013,22637
101,2014,23964
101,2015,25346
101,2016,27899
101,2017,30329
101,2018,32292
101,2019,34155
101,2020,36102
101,2021,38097
101,2022,40366
101,2023,42872
101,2024,45632
101,2025,48331
102,1988,231229
102,1989,220580
102,1990,218521
102,1991,237346
102,1992,219797
102,1993,224811
102,1994,231750
102,1995,262850
102,1996,310137
102,1997,344177
102,1998,395158
102,1999,397861
102,2000,440041
102,2001,478578
102,2002,534105
102,2003,523446
102,2004,517694
102,2005,559419
102,2006,597656
102,2007,608858
102,2008,627490
102,2009,567150
102,2010,575616
102,2011,589764
102,2012,628970
102,2013,648014
102,2014,679601
102,2015,705637
102,2016,730736
102,2017,751402
102,2018,774180
102,2019,801917
102,2020,828724
102,2021,852739
102,2022,874192
102,2023,899527
102,2024,923489
102,2025,947502
103,1988,328
103,1989,821
103,1990,900
103,1991,740
103,1992,1141
103,1993,905
103,1994,1132
103,1995,1374
103,1996,1642
103,1997,1384
103,1998,1764
103,1999,3913
103,2000,4368
103,2001,3101
103,2002,3051
103,2003,2766
103,2004,2766
103,2005,2672
103,2006,3087
103,2007,2926
103,2008,3289
103,2009,3288
103,2010,3469
103,2011,3902
103,2012,3778
103,2013,5756
103,2014,5294
103,2015,5435
103,2016,5541
103,2017,5586
103,2018,5654
103,2019,5705
103,2020,5767
103,2021,5875
103,2022,5976
103,2023,6054
103,2024,6140
103,2025,6235
106,1988,19304
106,1989,21107
106,1990,20116
106,1991,25556
106,1992,30042
106,1993,46044
106,1994,58840
106,1995,54480
106,1996,60619
106,1997,62951
106,1998,48998
106,1999,49140
106,2000,107357
106,2001,116922
106,2002,112598
106,2003,106333
106,2004,113572
106,2005,140371
106,2006,150881
106,2007,163032
106,2008,154814
106,2009,157022
106,2010,130540
106,2011,122380
106,2012,113951
106,2013,116135
106,2014,122104
106,2015,127811
106,2016,132489
106,2017,136641
106,2018,138886
106,2019,140605
106,2020,142438
106,2021,145893
106,2022,149871
106,2023,153450
106,2024,156311
106,2025,159320
108,1988,8189
108,1989,8559
108,1990,8567
108,1991,7577
108,1992,7121
108,1993,7127
108,1994,7755
108,1995,6540
108,1996,5826
108,1997,5585
108,1998,5514
108,1999,5302
108,2000,4502
108,2001,3546
108,2002,3973
108,2003,2870
108,2004,3884
108,2005,3686
108,2006,3938
108,2007,4413
108,2008,3459
108,2009,3204
108,2010,3502
108,2011,4326
108,2012,3901
108,2013,3672
108,2014,3594
108,2015,3753
108,2016,3914
108,2017,4038
108,2018,4140
108,2019,4236
108,2020,4322
108,2021,4401
108,2022,4452
108,2023,4453
108,2024,4420
108,2025,4392
110,1988,37343
110,1989,42466
110,1990,43114
110,1991,39781
110,1992,40662
110,1993,45265
110,1994,45051
110,1995,46191
110,1996,45382
110,1997,47329
110,1998,42095
110,1999,45724
110,2000,47890
110,2001,46402
110,2002,46566
110,2003,45346
110,2004,47806
110,2005,45771
110,2006,47420
110,2007,50426
110,2008,49858
110,2009,47845
110,2010,49073
110,2011,48104
110,2012,53617
110,2013,50593
110,2014,51213
110,2015,53761
110,2016,56566
110,2017,58634
110,2018,60178
110,2019,61064
110,2020,61816
110,2021,62315
110,2022,62787
110,2023,63410
110,2024,63955
110,2025,64590
112,1988,42528
112,1989,29461
112,1990,47936
112,1991,66811
112,1992,103003
112,1993,106869
112,1994,92706
112,1995,102360
112,1996,110692
112,1997,120810
112,1998,139330
112,1999,139741
112,2000,129819
112,2001,130656
112,2002,131511
112,2003,135678
112,2004,138017
112,2005,158586
112,2006,139697
112,2007,127249
112,2008,124969
112,2009,116816
112,2010,111877
112,2011,126441
112,2012,122965
112,2013,122281
112,2014,124401
112,2015,126864
112,2016,130192
112,2017,133393
112,2018,136264
112,2019,138647
112,2020,140429
112,2021,141374
112,2022,141072
112,2023,140391
112,2024,139520
112,2025,138878
113,1988,1936
113,1989,1926
113,1990,2093
113,1991,1911
113,1992,2102
113,1993,2185
113,1994,2794
113,1995,3264
113,1996,2965
113,1997,4043
113,1998,3376
113,1999,3133
113,2000,3194
113,2001,3452
113,2002,3620
113,2003,3122
113,2004,2990
113,2005,1867
113,2006,2202
113,2007,2104
113,2008,2103
113,2009,2137
113,2010,2399
113,2011,2534
113,2012,2867
113,2013,2941
113,2014,3018
113,2015,3067
113,2016,3134
113,2017,3190
113,2018,3233
113,2019,3291
113,2020,3376
113,2021,3452
113,2022,3526
113,2023,3609
113,2024,3713
113,2025,3825
114,1988,38783
114,1989,36566
114,1990,46894
114,1991,44992
114,1992,45580
114,1993,65277
114,1994,59233
114,1995,56815
114,1996,53162
114,1997,54514
114,1998,57765
114,1999,53675
114,2000,53593
114,2001,47972
114,2002,54203
114,2003,56994
114,2004,50894
114,2005,42440
114,2006,56519
114,2007,59690
114,2008,94059
114,2009,107416
114,2010,73423
114,2011,90967
114,2012,90262
114,2013,105233
114,2014,104585
114,2015,106764
114,2016,110271
114,2017,112018
114,2018,113440
114,2019,116188
114,2020,118595
114,2021,123751
114,2022,128810
114,2023,133230
114,2024,137326
114,2025,142094
115,1988,128651
115,1989,110494
115,1990,118355
115,1991,92661
115,1992,99108
115,1993,97617
115,1994,116154
115,1995,122947
115,1996,126999
115,1997,139697
115,1998,142422
115,1999,151782
115,2000,160880
115,2001,157106
115,2002,162108
115,2003,227454
115,2004,217244
115,2005,172281
115,2006,190809
115,2007,173081
115,2008,174388
115,2009,173887
115,2010,155060
115,2011,164812
115,2012,171823
115,2013,172243
115,2014,187922
115,2015,190151
115,2016,193747
115,2017,199507
115,2018,206482
115,2019,213964
115,2020,220464
115,2021,225785
115,2022,228451
115,2023,231232
115,2024,234395
115,2025,238623
116,1988,31278
116,1989,30533
116,1990,31397
116,1991,32464
116,1992,33619
116,1993,35234
116,1994,35343
116,1995,34387
116,1996,28531
116,1997,32876
116,1998,33988
116,1999,33445
116,2000,25840
116,2001,27320
116,2002,27166
116,2003,28033
116,2004,30886
116,2005,33269
116,2006,33932
116,2007,32157
116,2008,32457
116,2009,26069
116,2010,23372
116,2011,24324
116,2012,23011
116,2013,23710
116,2014,24700
116,2015,25546
116,2016,26178
116,2017,26925
116,2018,27525
116,2019,28068
116,2020,28617
116,2021,29160
116,2022,29691
116,2023,30189
116,2024,30566
116,2025,30973
117,1988,4622
117,1989,5636
117,1990,4758
117,1991,3864
117,1992,2846
117,1993,3953
117,1994,3961
117,1995,3229
117,1996,3631
117,1997,2718
117,1998,2810
117,1999,3004
117,2000,3068
117,2001,3123
117,2002,3230
117,2003,4308
117,2004,3589
117,2005,3594
117,2006,3349
117,2007,3280
117,2008,3504
117,2009,2839
117,2010,2949
117,2011,2978
117,2012,3330
117,2013,3371
117,2014,3450
117,2015,3452
117,2016,3529
117,2017,3559
117,2018,3603
117,2019,3648
117,2020,3685
117,2021,3695
117,2022,3692
117,2023,3678
117,2024,3659
117,2025,3642
118,1988,1499
118,1989,1222
118,1990,1354
118,1991,1331
118,1992,1355
118,1993,1553
118,1994,1805
118,1995,1608
118,1996,1646
118,1997,1768
118,1998,1616
118,1999,1419
118,2000,1356
118,2001,1483
118,2002,1287
118,2003,1439
118,2004,1294
118,2005,1503
118,2006,1539
118,2007,1382
118,2008,1291
118,2009,1452
118,2010,1567
118,2011,1837
118,2012,1454
118,2013,1578
118,2014,1646
118,2015,1667
118,2016,1717
118,2017,1753
118,2018,1796
118,2019,1821
118,2020,1802
118,2021,1782
118,2022,1767
118,2023,1755
118,2024,1756
118,2025,1762
119,1988,2479
119,1989,2434
119,1990,2325
119,1991,2753
119,1992,2312
119,1993,2213
119,1994,2264
119,1995,1819
119,1996,1588
119,1997,1682
119,1998,1604
119,1999,1396
119,2000,956
119,2001,995
119,2002,994
119,2003,1514
119,2004,2072
119,2005,2327
119,2006,2251
119,2007,1907
119,2008,1579
119,2009,1351
119,2010,1481
119,2011,1501
119,2012,1500
119,2013,1528
119,2014,1607
119,2015,1665
119,2016,1740
119,2017,1823
119,2018,1899
119,2019,1972
119,2020,2037
119,2021,2087
119,2022,2142
119,2023,2202
119,2024,2267
119,2025,2338
120,1988,7712
120,1989,8704
120,1990,9468
120,1991,9994
120,1992,10162
120,1993,10532
120,1994,8175
120,1995,7362
120,1996,7024
120,1997,7224
120,1998,6836
120,1999,6712
120,2000,6723
120,2001,6087
120,2002,6039
120,2003,5940
120,2004,6334
120,2005,5791
120,2006,5350
120,2007,5028
120,2008,5258
120,2009,5355
120,2010,5014
120,2011,5374
120,2012,5063
120,2013,4956
120,2014,4890
120,2015,4905
120,2016,5062
120,2017,5204
120,2018,5354
120,2019,5503
120,2020,5585
120,2021,5688
120,2022,5793
120,2023,5908
120,2024,6022
120,2025,6147
122,1988,9645
122,1989,9420
122,1990,8974
122,1991,9432
122,1992,10994
122,1993,11710
122,1994,11026
122,1995,13479
122,1996,11979
122,1997,13218
122,1998,13427
122,1999,12243
122,2000,13087
122,2001,11278
122,2002,10624
122,2003,13766
122,2004,14491
122,2005,16567
122,2006,12480
122,2007,12530
122,2008,12442
122,2009,11648
122,2010,11428
122,2011,12227
122,2012,13268
122,2013,14330
122,2014,15590
122,2015,16474
122,2016,17404
122,2017,18096
122,2018,18891
122,2019,19658
122,2020,20196
122,2021,20388
122,2022,20758
122,2023,20982
122,2024,21371
122,2025,22026
123,1988,1098
123,1989,1197
123,1990,1403
123,1991,1592
123,1992,1660
123,1993,1695
123,1994,1849
123,1995,2383
123,1996,2332
123,1997,2509
123,1998,2399
123,1999,2492
123,2000,2112
123,2001,2082
123,2002,2200
123,2003,2303
123,2004,2596
123,2005,2529
123,2006,2953
123,2007,2807
123,2008,2612
123,2009,2530
123,2010,3041
123,2011,3304
123,2012,2380
123,2013,2535
123,2014,2682
123,2015,2733
123,2016,2864
123,2017,3002
123,2018,3131
123,2019,3239
123,2020,3316
123,2021,3374
123,2022,3416
123,2023,3454
123,2024,3490
123,2025,3533
124,1988,12336
124,1989,13626
124,1990,12475
124,1991,11088
124,1992,11252
124,1993,12003
124,1994,13450
124,1995,15014
124,1996,15276
124,1997,14696
124,1998,14610
124,1999,13922
124,2000,14807
124,2001,14829
124,2002,13694
124,2003,15169
124,2004,15285
124,2005,18511
124,2006,20013
124,2007,19460
124,2008,20108
124,2009,18001
124,2010,16512
124,2011,15689
124,2012,14472
124,2013,14041
124,2014,14041
124,2015,14347
124,2016,15028
124,2017,15654
124,2018,16111
124,2019,16322
124,2020,16706
124,2021,16797
124,2022,16864
124,2023,16934
124,2024,17026
124,2025,17214
125,1988,1673
125,1989,1546
125,1990,1679
125,1991,1691
125,1992,1448
125,1993,1622
125,1994,2485
125,1995,2702
125,1996,2688
125,1997,2605
125,1998,2483
125,1999,2538
125,2000,2474
125,2001,2286
125,2002,2632
125,2003,2623
125,2004,2417
125,2005,1810
125,2006,2344
125,2007,2945
125,2008,2668
125,2009,2631
125,2010,2645
125,2011,2776
125,2012,2908
125,2013,2835
125,2014,3083
125,2015,3157
125,2016,3214
125,2017,3260
125,2018,3309
125,2019,3382
125,2020,3460
125,2021,3550
125,2022,3652
125,2023,3758
125,2024,3868
125,2025,4029
126,1988,10256
126,1989,10897
126,1990,12210
126,1991,14629
126,1992,14463
126,1993,13443
126,1994,16773
126,1995,17493
126,1996,19104
126,1997,20101
126,1998,21179
126,1999,21186
126,2000,22739
126,2001,26261
126,2002,26556
126,2003,24859
126,2004,24395
126,2005,31757
126,2006,24898
126,2007,22973
126,2008,21585
126,2009,22669
126,2010,22484
126,2011,24316
126,2012,27009
126,2013,26595
126,2014,27434
126,2015,27707
126,2016,27840
126,2017,27855
126,2018,27730
126,2019,27601
126,2020,27502
126,2021,27499
126,2022,27386
126,2023,27332
126,2024,27197
126,2025,27434
127,1988,2636
127,1989,2707
127,1990,3207
127,1991,2832
127,1992,2729
127,1993,2579
127,1994,2158
127,1995,2579
127,1996,2434
127,1997,2863
127,1998,2755
127,1999,2967
127,2000,2831
127,2001,2873
127,2002,2952
127,2003,2919
127,2004,2852
127,2005,3049
127,2006,3086
127,2007,2707
127,2008,2312
127,2009,2204
127,2010,2131
127,2011,2243
127,2012,2228
127,2013,2183
127,2014,2169
127,2015,2184
127,2016,2256
127,2017,2336
127,2018,2416
127,2019,2486
127,2020,2547
127,2021,2587
127,2022,2621
127,2023,2655
127,2024,2687
127,2025,2722
129,1988,17574
129,1989,15736
129,1990,14022
129,1991,14755
129,1992,16380
129,1993,18099
129,1994,18384
129,1995,22579
129,1996,25882
129,1997,27464
129,1998,27983
129,1999,31582
129,2000,18904
129,2001,24620
129,2002,28769
129,2003,36791
129,2004,37624
129,2005,46161
129,2006,60550
129,2007,66856
129,2008,75248
129,2009,70410
129,2010,67272
129,2011,91942
129,2012,112451
129,2013,127000
129,2014,136479
129,2015,135411
129,2016,139283
129,2017,142921
129,2018,147054
129,2019,150641
129,2020,152767
129,2021,154680
129,2022,156760
129,2023,158751
129,2024,160535
129,2025,163153
130,1988,35877
130,1989,38836
130,1990,44289
130,1991,41266
130,1992,43750
130,1993,49660
130,1994,52598
130,1995,51534
130,1996,50041
130,1997,55171
130,1998,63513
130,1999,66550
130,2000,87745
130,2001,87842
130,2002,81407
130,2003,93098
130,2004,100543
130,2005,118492
130,2006,115454
130,2007,122116
130,2008,121344
130,2009,101756
130,2010,96005
130,2011,90669
130,2012,89691
130,2013,91772
130,2014,98461
130,2015,100967
130,2016,104201
130,2017,107524
130,2018,110984
130,2019,114593
130,2020,118044
130,2021,121243
130,2022,124508
130,2023,127834
130,2024,131432
130,2025,135689
131,1988,71429
131,1989,28235
131,1990,1.62321e+06
131,1991,37925
131,1992,17919
131,1993,15516
131,1994,20364
131,1995,20482
131,1996,28818
131,1997,27477
131,1998,31520
131,1999,36199
131,2000,44898
131,2001,47380
131,2002,55177
131,2003,61187
131,2004,66528
131,2005,76204
131,2006,69372
131,2007,76714
131,2008,86162
131,2009,93387
131,2010,93803
131,2011,102125
131,2012,87406
131,2013,85971
131,2014,86978
131,2015,84574
131,2016,81375
131,2017,80003
131,2018,79001
131,2019,78247
131,2020,77475
131,2021,77037
131,2022,76504
131,2023,76402
131,2024,76002
131,2025,75696
132,1988,195169
132,1989,189490
132,1990,195898
132,1991,205673
132,1992,241416
132,1993,252955
132,1994,236676
132,1995,247716
132,1996,271549
132,1997,279123
132,1998,273078
132,1999,279439
132,2000,296931
132,2001,347600
132,2002,338397
132,2003,369083
132,2004,394059
132,2005,436113
132,2006,459111
132,2007,443979
132,2008,433660
132,2009,478179
132,2010,466008
132,2011,456153
132,2012,475861
132,2013,492352
132,2014,510441
132,2015,518009
132,2016,536588
132,2017,547235
132,2018,559396
132,2019,572760
132,2020,586979
132,2021,601388
132,2022,615244
132,2023,627434
132,2024,640052
132,2025,653914
133,1988,25019
133,1989,26902
133,1990,32595
133,1991,32350
133,1992,35935
133,1993,32519
133,1994,44131
133,1995,47273
133,1996,50763
133,1997,56595
133,1998,62643
133,1999,70830
133,2000,71601
133,2001,70152
133,2002,71963
133,2003,98366
133,2004,106459
133,2005,117078
133,2006,124717
133,2007,135302
133,2008,138359
133,2009,139032
133,2010,137264
133,2011,144231
133,2012,148417
133,2013,159213
133,2014,163430
133,2015,168163
133,2016,173460
133,2017,178892
133,2018,184940
133,2019,190833
133,2020,196252
133,2021,204414
133,2022,212821
133,2023,219623
133,2024,226517
133,2025,234541
134,1988,20016
134,1989,16861
134,1990,27216
134,1991,30194
134,1992,28316
134,1993,25622
134,1994,22814
134,1995,21050
134,1996,21595
134,1997,22160
134,1998,28012
134,1999,40010
134,2000,44582
134,2001,46771
134,2002,52022
134,2003,61181
134,2004,64333
134,2005,65783
134,2006,67426
134,2007,71051
134,2008,66000
134,2009,56996
134,2010,64096
134,2011,67718
134,2012,78733
134,2013,86493
134,2014,94588
134,2015,93856
134,2016,95205
134,2017,97353
134,2018,99543
134,2019,101884
134,2020,104328
134,2021,107023
134,2022,109832
134,2023,112509
134,2024,115265
134,2025,118130
135,1988,2.00454e+06
135,1989,1.89856e+06
135,1990,1.86719e+06
135,1991,1.97852e+06
135,1992,2.18758e+06
135,1993,2.33016e+06
135,1994,2.43603e+06
135,1995,2.66822e+06
135,1996,2.76453e+06
135,1997,2.8374e+06
135,1998,3.13622e+06
135,1999,3.25459e+06
135,2000,3.46925e+06
135,2001,3.56724e+06
135,2002,3.54385e+06
135,2003,3.61281e+06
135,2004,3.66143e+06
135,2005,3.63332e+06
135,2006,3.66594e+06
135,2007,3.61138e+06
135,2008,3.64226e+06
135,2009,3.44795e+06
135,2010,3.46492e+06
135,2011,3.44168e+06
135,2012,3.47855e+06
135,2013,3.55274e+06
135,2014,3.69241e+06
135,2015,3.89821e+06
135,2016,4.01184e+06
135,2017,4.09419e+06
135,2018,4.17928e+06
135,2019,4.26487e+06
135,2020,4.35354e+06
135,2021,4.4451e+06
135,2022,4.53064e+06
135,2023,4.61385e+06
135,2024,4.66832e+06
135,2025,4.81859e+06
136,1988,47394
136,1989,48523
136,1990,58742
136,1991,55839
136,1992,57935
136,1993,63256
136,1994,51559
136,1995,55199
136,1996,57374
136,1997,63423
136,1998,63314
136,1999,70958
136,2000,87210
136,2001,90585
136,2002,90847
136,2003,99715
136,2004,103716
136,2005,118920
136,2006,144365
136,2007,153278
136,2008,158655
136,2009,154084
136,2010,148842
136,2011,156880
136,2012,170405
136,2013,176082
136,2014,182825
136,2015,186964
136,2016,192319
136,2017,198450
136,2018,204686
136,2019,210704
136,2020,216362
136,2021,222141
136,2022,227397
136,2023,233435
136,2024,239432
136,2025,246590
137,1988,47107
137,1989,48539
137,1990,54629
137,1991,53152
137,1992,53854
137,1993,68650
137,1994,63464
137,1995,64308
137,1996,68248
137,1997,66783
137,1998,65454
137,1999,83987
137,2000,111661
137,2001,93666
137,2002,90139
137,2003,82600
137,2004,85168
137,2005,86855
137,2006,88040
137,2007,97416
137,2008,97692
137,2009,102218
137,2010,105492
137,2011,105942
137,2012,111199
137,2013,119265
137,2014,127463
137,2015,126839
137,2016,128075
137,2017,130348
137,2018,133701
137,2019,137709
137,2020,141908
137,2021,146240
137,2022,150727
137,2023,155423
137,2024,160358
137,2025,165426
138,1988,118308
138,1989,106566
138,1990,111163
138,1991,109803
138,1992,108329
138,1993,124087
138,1994,138195
138,1995,150984
138,1996,172010
138,1997,189024
138,1998,200851
138,1999,211003
138,2000,221172
138,2001,223868
138,2002,273472
138,2003,287054
138,2004,308339
138,2005,326657
138,2006,327373
138,2007,331932
138,2008,334465
138,2009,358540
138,2010,328121
138,2011,312849
138,2012,329457
138,2013,363791
138,2014,374439
138,2015,385393
138,2016,399148
138,2017,413723
138,2018,430716
138,2019,448009
138,2020,465475
138,2021,481922
138,2022,498544
138,2023,515016
138,2024,531500
138,2025,549900
139,1988,159323
139,1989,179218
139,1990,198638
139,1991,201015
139,1992,172979
139,1993,159646
139,1994,199056
139,1995,206695
139,1996,211073
139,1997,228890
139,1998,243971
139,1999,260509
139,2000,267973
139,2001,294524
139,2002,290716
139,2003,300662
139,2004,327525
139,2005,348341
139,2006,376596
139,2007,365324
139,2008,356300
139,2009,390694
139,2010,330889
139,2011,341009
139,2012,341622
139,2013,358099
139,2014,353338
139,2015,379290
139,2016,377158
139,2017,386724
139,2018,392204
139,2019,398719
139,2020,416554
139,2021,436192
139,2022,454845
139,2023,471154
139,2024,483016
139,2025,503947
140,1988,7036
140,1989,7166
140,1990,6479
140,1991,6983
140,1992,7363
140,1993,9742
140,1994,10022
140,1995,10244
140,1996,10192
140,1997,10291
140,1998,11397
140,1999,10790
140,2000,11055
140,2001,9885
140,2002,7968
140,2003,7717
140,2004,7426
140,2005,7314
140,2006,6878
140,2007,7006
140,2008,6860
140,2009,6738
140,2010,7015
140,2011,8086
140,2012,8173
140,2013,8201
140,2014,8571
140,2015,8846
140,2016,9026
140,2017,9107
140,2018,9172
140,2019,9238
140,2020,9306
140,2021,9348
140,2022,9492
140,2023,9619
140,2024,9734
140,2025,9943
143,1988,5012
143,1989,5153
143,1990,4412
143,1991,4508
143,1992,4479
143,1993,4923
143,1994,5054
143,1995,6138
143,1996,6759
143,1997,6557
143,1998,6631
143,1999,6816
143,2000,7115
143,2001,7188
143,2002,7348
143,2003,6594
143,2004,6228
143,2005,6473
143,2006,6954
143,2007,7570
143,2008,8341
143,2009,7885
143,2010,7406
143,2011,7908
143,2012,8970
143,2013,9324
143,2014,10315
143,2015,10248
143,2016,10315
143,2017,10231
143,2018,10288
143,2019,10388
143,2020,10719
143,2021,11136
143,2022,11583
143,2023,12050
143,2024,12509
143,2025,13022
155,1988,1279
155,1989,1319
155,1990,1808
155,1991,1305
155,1992,1244
155,1993,1242
155,1994,1265
155,1995,1056
155,1996,1206
155,1997,1480
155,1998,1198
155,1999,1352
155,2000,1068
155,2001,1180
155,2002,1134
155,2003,1136
155,2004,1002
155,2005,1135
155,2006,1117
155,2007,970
155,2008,1193
155,2009,1228
155,2010,1491
155,2011,1436
155,2012,1893
155,2013,1964
155,2014,2031
155,2015,2070
155,2016,2177
155,2017,2283
155,2018,2332
155,2019,2389
155,2020,2445
155,2021,2478
155,2022,2575
155,2023,2631
155,2024,2681
155,2025,2810
162,1988,95373
162,1989,97543
162,1990,100712
162,1991,101355
162,1992,105712
162,1993,106845
162,1994,116607
162,1995,123176
162,1996,129060
162,1997,121189
162,1998,123868
162,1999,127124
162,2000,142205
162,2001,129524
162,2002,123699
162,2003,113190
162,2004,104348
162,2005,106169
162,2006,113112
162,2007,114044
162,2008,108972
162,2009,120683
162,2010,103423
162,2011,103355
162,2012,98217
162,2013,98045
162,2014,100008
162,2015,100734
162,2016,101571
162,2017,101344
162,2018,102518
162,2019,103066
162,2020,103257
162,2021,104069
162,2022,105912
162,2023,108409
162,2024,110672
162,2025,113700
163,1988,4.23476e+06
163,1989,4.29577e+06
163,1990,4.44622e+06
163,1991,4.49731e+06
163,1992,4.57644e+06
163,1993,4.74172e+06
163,1994,4.84813e+06
163,1995,5.01301e+06
163,1996,5.34465e+06
163,1997,5.58575e+06
163,1998,5.72832e+06
163,1999,5.84838e+06
163,2000,6.01817e+06
163,2001,5.79231e+06
163,2002,5.67775e+06
163,2003,5.6112e+06
163,2004,5.86537e+06
163,2005,5.68653e+06
163,2006,5.63604e+06
163,2007,5.49292e+06
163,2008,5.49396e+06
163,2009,5.08151e+06
163,2010,4.9071e+06
163,2011,4.99469e+06
163,2012,5.22847e+06
163,2013,5.30219e+06
163,2014,5.30199e+06
163,2015,5.34478e+06
163,2016,5.40618e+06
163,2017,5.45865e+06
163,2018,5.53199e+06
163,2019,5.64042e+06
163,2020,5.74587e+06
163,2021,5.87573e+06
163,2022,6.03195e+06
163,2023,6.25267e+06
