"cntry_key","year","LCU"
"Juan de Nova Island",1981,32.4789657163333
"Juan de Nova Island",1982,33.9423581383333
"Juan de Nova Island",1983,37.9315825675
"Juan de Nova Island",1984,39.1956194796667
"Juan de Nova Island",1985,41.0323049651667
"Juan de Nova Island",1986,43.779922418
"Juan de Nova Island",1987,46.2109681435
"Juan de Nova Island",1988,46.9366961361429
"Juan de Nova Island",1989,49.5986880464286
"Juan de Nova Island",1990,54.207992286375
"Juan de Nova Island",1991,58.555133689625
"Juan de Nova Island",1992,54.1037964547778
"Juan de Nova Island",1993,58.2185125187778
"Juan de Nova Island",1994,69.8352633378889
"Juan de Nova Island",1995,84.453035947
"Juan de Nova Island",1996,94.0642186342222
"Juan de Nova Island",1997,99.9843479204444
"Juan de Nova Island",1998,109.320470896444
"Juan de Nova Island",1999,116.720751556333
"Juan de Nova Island",2000,121.302023369444
"Juan de Nova Island",2001,126.260318519444
"Juan de Nova Island",2002,135.594224610667
"Juan de Nova Island",2003,139.386117967111
"Juan de Nova Island",2004,147.579766319222
"Juan de Nova Island",2005,157.875212013333
"Juan de Nova Island",2006,164.601541054556
"Juan de Nova Island",2007,173.430005473556
"Juan de Nova Island",2008,184.793208742222
"Juan de Nova Island",2009,197.167099097
"Juan de Nova Island",2010,208.988456401333
"Juan de Nova Island",2011,219.291219071
"Bassas da India",1980,30.520229135
"Bassas da India",1981,32.4789657163333
"Bassas da India",1982,33.9423581383333
"Bassas da India",1983,37.9315825675
"Bassas da India",1984,39.1956194796667
"Bassas da India",1985,41.0323049651667
"Bassas da India",1986,43.779922418
"Bassas da India",1987,46.2109681435
"Bassas da India",1988,46.9366961361429
"Bassas da India",1989,49.5986880464286
"Bassas da India",1990,54.207992286375
"Bassas da India",1991,58.555133689625
"Bassas da India",1992,54.1037964547778
"Bassas da India",1993,58.2185125187778
"Bassas da India",1994,69.8352633378889
"Bassas da India",1995,84.453035947
"Bassas da India",1996,94.0642186342222
"Bassas da India",1997,99.9843479204444
"Bassas da India",1998,109.320470896444
"Bassas da India",1999,116.720751556333
"Bassas da India",2000,121.302023369444
"Bassas da India",2001,126.260318519444
"Bassas da India",2002,135.594224610667
"Bassas da India",2003,139.386117967111
"Bassas da India",2004,147.579766319222
"Bassas da India",2005,157.875212013333
"Bassas da India",2006,164.601541054556
"Bassas da India",2007,173.430005473556
"Bassas da India",2008,184.793208742222
"Bassas da India",2009,197.167099097
"Bassas da India",2010,208.988456401333
"Bassas da India",2011,219.291219071
"Ile Europa",1980,30.520229135
"Ile Europa",1981,32.4789657163333
"Ile Europa",1982,33.9423581383333
"Ile Europa",1983,37.9315825675
"Ile Europa",1984,39.1956194796667
"Ile Europa",1985,41.0323049651667
"Ile Europa",1986,43.779922418
"Ile Europa",1987,46.2109681435
"Ile Europa",1988,46.9366961361429
"Ile Europa",1989,49.5986880464286
"Ile Europa",1990,54.207992286375
"Ile Europa",1991,58.555133689625
"Ile Europa",1992,54.1037964547778
"Ile Europa",1993,58.2185125187778
"Ile Europa",1994,69.8352633378889
"Ile Europa",1995,84.453035947
"Ile Europa",1996,94.0642186342222
"Ile Europa",1997,99.9843479204444
"Ile Europa",1998,109.320470896444
"Ile Europa",1999,116.720751556333
"Ile Europa",2000,121.302023369444
"Ile Europa",2001,126.260318519444
"Ile Europa",2002,135.594224610667
"Ile Europa",2003,139.386117967111
"Ile Europa",2004,147.579766319222
"Ile Europa",2005,157.875212013333
"Ile Europa",2006,164.601541054556
"Ile Europa",2007,173.430005473556
"Ile Europa",2008,184.793208742222
"Ile Europa",2009,197.167099097
"Ile Europa",2010,208.988456401333
"Ile Europa",2011,219.291219071
"Ile Tromelin",1980,30.520229135
"Ile Tromelin",1981,32.4789657163333
"Ile Tromelin",1982,33.9423581383333
"Ile Tromelin",1983,37.9315825675
"Ile Tromelin",1984,39.1956194796667
"Ile Tromelin",1985,41.0323049651667
"Ile Tromelin",1986,43.779922418
"Ile Tromelin",1987,46.2109681435
"Ile Tromelin",1988,46.9366961361429
"Ile Tromelin",1989,49.5986880464286
"Ile Tromelin",1990,54.207992286375
"Ile Tromelin",1991,58.555133689625
"Ile Tromelin",1992,54.1037964547778
"Ile Tromelin",1993,58.2185125187778
"Ile Tromelin",1994,69.8352633378889
"Ile Tromelin",1995,84.453035947
"Ile Tromelin",1996,94.0642186342222
"Ile Tromelin",1997,99.9843479204444
"Ile Tromelin",1998,109.320470896444
"Ile Tromelin",1999,116.720751556333
"Ile Tromelin",2000,121.302023369444
"Ile Tromelin",2001,126.260318519444
"Ile Tromelin",2002,135.594224610667
"Ile Tromelin",2003,139.386117967111
"Ile Tromelin",2004,147.579766319222
"Ile Tromelin",2005,157.875212013333
"Ile Tromelin",2006,164.601541054556
"Ile Tromelin",2007,173.430005473556
"Ile Tromelin",2008,184.793208742222
"Ile Tromelin",2009,197.167099097
"Ile Tromelin",2010,208.988456401333
"Ile Tromelin",2011,219.291219071
"MUS",1980,5.078111197
"MUS",1981,5.147362929
"MUS",1982,5.281875755
"MUS",1983,5.509559707
"MUS",1984,5.706458023
"MUS",1985,5.991386109
"MUS",1986,6.330500542
"MUS",1987,6.944612163
"MUS",1988,7.441494401
"MUS",1989,7.963807767
"MUS",1990,8.44937519
"MUS",1991,8.871517271
"MUS",1992,9.153812972
"MUS",1993,9.783326258
"MUS",1994,10.21665163
"MUS",1995,10.52384591
"MUS",1996,11.06480258
"MUS",1997,11.41141985
"MUS",1998,12.03711104
"MUS",1999,12.48990174
"MUS",2000,12.48039698
"MUS",2001,13.07017017
"MUS",2002,13.61419711
"MUS",2003,14.09530627
"MUS",2004,14.54487295
"MUS",2005,14.67715916
"MUS",2006,15.22673524
"MUS",2007,16.52835843
"MUS",2008,17.22954108
"MUS",2009,17.0624229
"MUS",2010,16.56727605
"MUS",2011,16.8628443
"IOT",1980,15.1236884294
"IOT",1981,16.8770810674
"IOT",1982,18.2353200994
"IOT",1983,19.4302896676
"IOT",1984,20.9906794548
"IOT",1985,21.3826093446
"IOT",1986,23.0351715818
"IOT",1987,26.609946472
"IOT",1988,29.884028057
"IOT",1989,33.1396886172
"IOT",1990,37.7005286274
"IOT",1991,44.3185251674
"IOT",1992,53.621822502
"IOT",1993,75.6916245352
"IOT",1994,94.8391307102
"IOT",1995,125.41869428
"IOT",1996,151.723614734
"IOT",1997,168.875480582
"IOT",1998,182.029080658
"IOT",1999,229.95045204
"IOT",2000,282.055684676
"IOT",2001,257.443839038667
"IOT",2002,321.720103870667
"IOT",2003,351.145887117167
"IOT",2004,409.721942360167
"IOT",2005,462.411904638167
"IOT",2006,501.843533495
"IOT",2007,585.621158071667
"IOT",2008,706.136188500167
"IOT",2009,733.75664106
"IOT",2010,773.26590577389
"IOT",2011,845.740044267222
"MDV",2001,8.623685402
"MDV",2002,8.632990774
"MDV",2003,8.494261733
"MDV",2004,8.317535851
"MDV",2005,8.133731379
"MDV",2006,8.65311607
"MDV",2007,8.99882589
"MDV",2008,9.626270541
"MDV",2009,10.3892281
"MDV",2010,10.29731652
"MDV",2011,10.84315285
"LKA",1980,6.083857014
"LKA",1981,6.724266897
"LKA",1982,7.105076886
"LKA",1983,7.990263958
"LKA",1984,9.26438566
"LKA",1985,9.042332797
"LKA",1986,9.367928981
"LKA",1987,9.806752126
"LKA",1988,10.43550145
"LKA",1989,11.15545182
"LKA",1990,12.90419826
"LKA",1991,13.80596529
"LKA",1992,14.79265439
"LKA",1993,15.90610515
"LKA",1994,17.11181017
"LKA",1995,18.27857043
"LKA",1996,19.90340521
"LKA",1997,21.26966948
"LKA",1998,22.90765288
"LKA",1999,23.51642424
"LKA",2000,24.69349476
"LKA",2001,27.4455815
"LKA",2002,30.19724068
"LKA",2003,31.09708708
"LKA",2004,32.90888272
"LKA",2005,35.17017859
"LKA",2006,37.91354554
"LKA",2007,42.01386591
"LKA",2008,47.81612775
"LKA",2009,50.18653135
"LKA",2010,53.13878441
"LKA",2011,56.12951642
"MOZ",1980,0.045314035
"MOZ",1981,0.043121606
"MOZ",1982,0.047741705
"MOZ",1983,0.051910443
"MOZ",1984,0.058874791
"MOZ",1985,0.076068553
"MOZ",1986,0.083861562
"MOZ",1987,0.229309745
"MOZ",1988,0.328679
"MOZ",1989,0.466819635
"MOZ",1990,0.602928688
"MOZ",1991,0.939159592
"MOZ",1992,1.242069601
"MOZ",1993,1.773490009
"MOZ",1994,2.706519579
"MOZ",1995,3.99835462
"MOZ",1996,6.47674929
"MOZ",1997,6.924460917
"MOZ",1998,7.196820051
"MOZ",1999,7.403456664
"MOZ",2000,8.1183698
"MOZ",2001,9.119661508
"MOZ",2002,9.723845386
"MOZ",2003,10.0199771
"MOZ",2004,10.38892567
"MOZ",2005,10.90944986
"MOZ",2006,11.80983151
"MOZ",2007,12.32447743
"MOZ",2008,13.06523847
"MOZ",2009,13.48995707
"MOZ",2010,14.70753794
"MOZ",2011,15.56474228
"MDG",1980,32.24368117
"MDG",1981,37.3419973
"MDG",1982,45.25545283
"MDG",1983,52.88103531
"MDG",1984,56.19547353
"MDG",1985,60.21215556
"MDG",1986,67.23463146
"MDG",1987,80.36534729
"MDG",1988,94.09605107
"MDG",1989,101.5434977
"MDG",1990,109.0431771
"MDG",1991,119.0470529
"MDG",1992,133.3979137
"MDG",1993,146.3067991
"MDG",1994,203.1127547
"MDG",1995,288.0626165
"MDG",1996,333.5440493
"MDG",1997,351.1026887
"MDG",1998,375.4496149
"MDG",1999,405.9705422
"MDG",2000,426.1151073
"MDG",2001,446.9484958
"MDG",2002,506.9908264
"MDG",2003,510.2586208
"MDG",2004,567.2958894
"MDG",2005,649.5681317
"MDG",2006,701.4604827
"MDG",2007,747.2481763
"MDG",2008,795.9767676
"MDG",2009,861.6737585
"MDG",2010,929.6981751
"MDG",2011,971.2475992
"KEN",1980,5.04821046
"KEN",1981,5.116554916
"KEN",1982,5.381793404
"KEN",1983,5.789872044
"KEN",1984,6.148965192
"KEN",1985,6.462328164
"KEN",1986,6.871659999
"KEN",1987,7.036693505
"KEN",1988,7.238872028
"KEN",1989,7.657768621
"KEN",1990,8.162761469
"KEN",1991,8.88381182
"KEN",1992,10.3447128
"KEN",1993,12.72418396
"KEN",1994,14.59228113
"KEN",1995,15.86070009
"KEN",1996,22.12857677
"KEN",1997,24.19264916
"KEN",1998,25.51114631
"KEN",1999,26.19694394
"KEN",2000,27.20112032
"KEN",2001,27.01653617
"KEN",2002,26.83292058
"KEN",2003,27.9079673
"KEN",2004,29.0793759
"KEN",2005,29.52417836
"KEN",2006,30.82862383
"KEN",2007,31.64224915
"KEN",2008,35.04791979
"KEN",2009,37.95750024
"KEN",2010,38.1951706
"KEN",2011,41.93720777
"SOM",1980,30.520229135
"SOM",1981,32.4789657163333
"SOM",1982,33.9423581383333
"SOM",1983,37.9315825675
"SOM",1984,39.1956194796667
"SOM",1985,41.0323049651667
"SOM",1986,43.779922418
"SOM",1987,46.2109681435
"SOM",1988,46.9366961361429
"SOM",1989,49.5986880464286
"SOM",1990,54.207992286375
"SOM",1991,58.555133689625
"SOM",1992,54.1037964547778
"SOM",1993,58.2185125187778
"SOM",1994,69.8352633378889
"SOM",1995,84.453035947
"SOM",1996,94.0642186342222
"SOM",1997,99.9843479204444
"SOM",1998,109.320470896444
"SOM",1999,116.720751556333
"SOM",2000,121.302023369444
"SOM",2001,126.260318519444
"SOM",2002,135.594224610667
"SOM",2003,139.386117967111
"SOM",2004,147.579766319222
"SOM",2005,157.875212013333
"SOM",2006,164.601541054556
"SOM",2007,173.430005473556
"SOM",2008,184.793208742222
"SOM",2009,197.167099097
"SOM",2010,208.988456401333
"SOM",2011,219.291219071
"ERI",1992,2.000922349
"ERI",1993,1.930913131
"ERI",1994,2.089799958
"ERI",1995,2.242636371
"ERI",1996,2.403590842
"ERI",1997,2.450031496
"ERI",1998,2.636174852
"ERI",1999,2.658317432
"ERI",2000,3.251938122
"ERI",2001,3.659282187
"ERI",2002,4.182291954
"ERI",2003,4.991924559
"ERI",2004,6.059526555
"ERI",2005,6.311975
"ERI",2006,6.81142628
"ERI",2007,7.101963422
"ERI",2008,8.06533804
"ERI",2009,10.353976
"ERI",2010,11.39982274
"ERI",2011,12.65149014
"DJI",1990,72.36079585
"DJI",1991,74.74138065
"DJI",1992,75.68832063
"DJI",1993,77.32337108
"DJI",1994,80.70619414
"DJI",1995,82.7249821
"DJI",1996,84.14103993
"DJI",1997,84.62983657
"DJI",1998,85.29725197
"DJI",1999,85.76140739
"DJI",2000,85.95974651
"DJI",2001,85.53326407
"DJI",2002,84.69887189
"DJI",2003,84.58420051
"DJI",2004,84.84756508
"DJI",2005,84.68501744
"DJI",2006,84.93571417
"DJI",2007,86.61140472
"DJI",2008,92.80767648
"DJI",2009,93.55461826
"DJI",2010,95.9581044
"DJI",2011,98.71880572
"YEM",1990,9.460113022
"YEM",1991,10.24650629
"YEM",1992,11.35693553
"YEM",1993,12.93319141
"YEM",1994,15.30956618
"YEM",1995,21.80538224
"YEM",1996,29.30434039
"YEM",1997,32.57113556
"YEM",1998,29.44015211
"YEM",1999,38.72329606
"YEM",2000,46.75206948
"YEM",2001,46.97201005
"YEM",2002,50.24818341
"YEM",2003,54.57184731
"YEM",2004,60.57083652
"YEM",2005,69.49008519
"YEM",2006,76.46606657
"YEM",2007,82.40295435
"YEM",2008,97.05105641
"YEM",2009,87.82772328
"YEM",2010,107.6084682
"YEM",2011,124.6199119
"OMN",1980,0.373096367
"OMN",1981,0.353677849
"OMN",1982,0.310963614
"OMN",1983,0.269221171
"OMN",1984,0.247233179
"OMN",1985,0.23867821
"OMN",1986,0.185284753
"OMN",1987,0.200131881
"OMN",1988,0.195947934
"OMN",1989,0.188839257
"OMN",1990,0.22713442
"OMN",1991,0.201001573
"OMN",1992,0.199361271
"OMN",1993,0.184570453
"OMN",1994,0.180072717
"OMN",1995,0.17906914
"OMN",1996,0.189001754
"OMN",1997,0.181282417
"OMN",1998,0.154900741
"OMN",1999,0.170484927
"OMN",2000,0.20022313
"OMN",2001,0.182902656
"OMN",2002,0.176354008
"OMN",2003,0.185020883
"OMN",2004,0.199342557
"OMN",2005,0.232384758
"OMN",2006,0.25411318
"OMN",2007,0.26325685
"OMN",2008,0.330051085
"OMN",2009,0.250410365
"OMN",2010,0.293282682
"OMN",2011,0.337758896
"SDN",1980,0.000468362
"SDN",1981,0.000535192
"SDN",1982,0.00065877
"SDN",1983,0.000798839
"SDN",1984,0.001028897
"SDN",1985,0.001459357
"SDN",1986,0.0018363
"SDN",1987,0.002245936
"SDN",1988,0.003881961
"SDN",1989,0.00511557
"SDN",1990,0.008193165
"SDN",1991,0.01495814
"SDN",1992,0.030651834
"SDN",1993,0.059234838
"SDN",1994,0.150511911
"SDN",1995,0.300879864
"SDN",1996,0.391913411
"SDN",1997,0.567460003
"SDN",1998,0.658436306
"SDN",1999,0.751603745
"SDN",2000,0.793011366
"SDN",2001,0.790379145
"SDN",2002,0.843673308
"SDN",2003,0.911156743
"SDN",2004,1.013148362
"SDN",2005,1.076806913
"SDN",2006,1.121142301
"SDN",2007,1.172774559
"SDN",2008,1.362285133
"SDN",2009,1.414218123
"SDN",2010,1.663030168
"SDN",2011,1.924994331
"SAU",1980,3.445201955
"SAU",1981,3.424820609
"SAU",1982,3.059308312
"SAU",1983,2.723213584
"SAU",1984,2.557290594
"SAU",1985,2.321757287
"SAU",1986,1.849176369
"SAU",1987,1.86475118
"SAU",1988,1.714808656
"SAU",1989,1.784213912
"SAU",1990,1.943586356
"SAU",1991,1.937637047
"SAU",1992,1.882327078
"SAU",1993,1.785361252
"SAU",1994,1.766784298
"SAU",1995,1.827452768
"SAU",1996,1.923247966
"SAU",1997,1.923728597
"SAU",1998,1.632052562
"SAU",1999,1.789405848
"SAU",2000,1.955467868
"SAU",2001,1.846913532
"SAU",2002,1.870010733
"SAU",2003,1.935911696
"SAU",2004,2.086920686
"SAU",2005,2.410440572
"SAU",2006,2.556647464
"SAU",2007,2.630590237
"SAU",2008,3.05735259
"SAU",2009,2.39457939
"SAU",2010,2.702344613
"SAU",2011,3.171009961
"KWT",1980,0.29449207
"KWT",1981,0.300095434
"KWT",1982,0.286869043
"KWT",1983,0.244741738
"KWT",1984,0.23670666
"KWT",1985,0.240853882
"KWT",1986,0.175041665
"KWT",1987,0.188401908
"KWT",1988,0.187461737
"KWT",1989,0.177546915
"KWT",1992,0.171834416
"KWT",1993,0.155727847
"KWT",1994,0.143660908
"KWT",1995,0.147206363
"KWT",1996,0.167081372
"KWT",1997,0.156185172
"KWT",1998,0.127609775
"KWT",1999,0.148494898
"KWT",2000,0.17518513
"KWT",2001,0.15728876
"KWT",2002,0.162751031
"KWT",2003,0.167242885
"KWT",2004,0.181239018
"KWT",2005,0.213618426
"KWT",2006,0.245714575
"KWT",2007,0.252938769
"KWT",2008,0.28668248
"KWT",2009,0.230481202
"KWT",2010,0.257146113
"KWT",2011,0.318298995
"BHR",1980,0.320554008
"BHR",1981,0.348512603
"BHR",1982,0.373580971
"BHR",1983,0.346105645
"BHR",1984,0.332181528
"BHR",1985,0.316454849
"BHR",1986,0.255697621
"BHR",1987,0.250056334
"BHR",1988,0.246497088
"BHR",1989,0.246996573
"BHR",1990,0.249457466
"BHR",1991,0.236716872
"BHR",1992,0.223643821
"BHR",1993,0.212224
"BHR",1994,0.223237369
"BHR",1995,0.220541371
"BHR",1996,0.217130434
"BHR",1997,0.215008603
"BHR",1998,0.197066089
"BHR",1999,0.199377551
"BHR",2000,0.223106044
"BHR",2001,0.207473474
"BHR",2002,0.207709721
"BHR",2003,0.217840305
"BHR",2004,0.23127795
"BHR",2005,0.248763473
"BHR",2006,0.266039665
"BHR",2007,0.278048771
"BHR",2008,0.303429136
"BHR",2009,0.25732234
"BHR",2010,0.288606522
"BHR",2011,0.3060850882
"PAK",1980,4.985687413
"PAK",1981,5.01035672
"PAK",1982,5.165205369
"PAK",1983,5.230719878
"PAK",1984,5.528053067
"PAK",1985,5.607496676
"PAK",1986,5.665418626
"PAK",1987,5.752839276
"PAK",1988,6.093909918
"PAK",1989,6.377018565
"PAK",1990,6.540413299
"PAK",1991,7.151644045
"PAK",1992,7.708524016
"PAK",1993,8.19913712
"PAK",1994,9.071257931
"PAK",1995,10.09500736
"PAK",1996,10.74997119
"PAK",1997,11.95816935
"PAK",1998,12.68001074
"PAK",1999,13.22936779
"PAK",2000,16.17238334
"PAK",2001,17.06176482
"PAK",2002,17.20266075
"PAK",2003,17.59553819
"PAK",2004,18.44061391
"PAK",2005,19.10228252
"PAK",2006,20.44101154
"PAK",2007,21.38539351
"PAK",2008,24.32151381
"PAK",2009,28.91043157
"PAK",2010,32.0547438
"PAK",2011,37.13593815
"ARE",1980,2.70265326
"ARE",1981,2.645377329
"ARE",1982,2.526192295
"ARE",1983,2.342149803
"ARE",1984,2.119727448
"ARE",1985,2.072142392
"ARE",1986,1.992397916
"ARE",1987,2.007024981
"ARE",1988,1.985665051
"ARE",1989,1.947141239
"ARE",1990,1.938573975
"ARE",1991,1.890061795
"ARE",1992,1.884517771
"ARE",1993,1.867656364
"ARE",1994,1.825584839
"ARE",1995,1.853791663
"ARE",1996,1.926695343
"ARE",1997,1.872254676
"ARE",1998,1.7677662
"ARE",1999,1.889322347
"ARE",2000,2.061230506
"ARE",2001,1.968185234
"ARE",2002,2.009766079
"ARE",2003,2.048461665
"ARE",2004,2.161831529
"ARE",2005,2.438167
"ARE",2006,2.642735735
"ARE",2007,2.892136025
"ARE",2008,3.340919191
"ARE",2009,2.890134244
"ARE",2010,3.095799703
"ARE",2011,3.497428711
"Azores",1980,0.7432147905
"Azores",1981,0.702122800166667
"Azores",1982,0.694272857666667
"Azores",1983,0.698057023
"Azores",1984,0.702983251166667
"Azores",1985,0.7131889305
"Azores",1986,0.724361055666667
"Azores",1987,0.728867195
"Azores",1988,0.7317064895
"Azores",1989,0.7332228585
"Azores",1990,0.642196661571429
"Azores",1991,0.753528394428571
"Azores",1992,1.63338796857143
"Azores",1993,2.96733956042857
"Azores",1994,3.464273659625
"Azores",1995,3.53098516022222
"Azores",1996,4.25046769066667
"Azores",1997,4.68624073588889
"Azores",1998,5.17502742744444
"Azores",1999,5.32473464222222
"Azores",2000,4.9259249371
"Azores",2001,4.9856870577
"Azores",2002,5.0626349363
"Azores",2003,5.1347664558
"Azores",2004,5.2719793106
"Azores",2005,5.2833951917
"Azores",2006,5.0816441444
"Azores",2007,5.1584220133
"Azores",2008,5.0812637512
"Azores",2009,5.1071539977
"Azores",2010,5.3730554524
"Azores",2011,5.4942250718
"CPV",1980,40.17346533
"CPV",1981,40.24899126
"CPV",1982,44.53614876
"CPV",1983,47.36724147
"CPV",1984,49.65484941
"CPV",1985,49.95006924
"CPV",1986,57.50220013
"CPV",1987,59.75494611
"CPV",1988,60.86896954
"CPV",1989,60.76364603
"CPV",1990,59.91636627
"CPV",1991,60.72418379
"CPV",1992,61.39183185
"CPV",1993,90.89284236
"CPV",1994,70.32239403
"CPV",1995,71.89046341
"CPV",1996,73.31750145
"CPV",1997,73.63545651
"CPV",1998,75.11117719
"CPV",1999,79.20663348
"CPV",2000,76.07501492
"CPV",2001,75.34483811
"CPV",2002,73.8494166
"CPV",2003,75.5176192
"CPV",2004,72.70505569
"CPV",2005,69.3602975
"CPV",2006,68.93266782
"CPV",2007,67.90520912
"CPV",2008,68.57409942
"CPV",2009,70.84221887
"CPV",2010,72.22967324
"CPV",2011,73.50506631
"Madeira",1980,1.3651609634
"Madeira",1981,1.3894442888
"Madeira",1982,1.3806202256
"Madeira",1983,1.4263998776
"Madeira",1984,1.492616166
"Madeira",1985,1.546905615
"Madeira",1986,1.6177659332
"Madeira",1987,1.6852361008
"Madeira",1988,1.7493032648
"Madeira",1989,1.8531697454
"Madeira",1990,2.0853116186
"Madeira",1991,2.6089619986
"Madeira",1992,2.9461495366
"Madeira",1993,3.1732479914
"Madeira",1994,3.714427839
"Madeira",1995,4.445032301
"Madeira",1996,5.1426747212
"Madeira",1997,5.3952073478
"Madeira",1998,5.349581833
"Madeira",1999,4.80052178483333
"Madeira",2000,5.54816741933333
"Madeira",2001,5.47182862266667
"Madeira",2002,5.514483205
"Madeira",2003,5.779729074
"Madeira",2004,6.15998998516667
"Madeira",2005,6.78237714566667
"Madeira",2006,7.2153434375
"Madeira",2007,7.51900327566667
"Madeira",2008,8.36985703216667
"Madeira",2009,7.55402769816667
"Madeira",2010,8.51928513778889
"Madeira",2011,9.6128472353537
"Canary Islands",1980,1.3651609634
"Canary Islands",1981,1.3894442888
"Canary Islands",1982,1.3806202256
"Canary Islands",1983,1.4263998776
"Canary Islands",1984,1.492616166
"Canary Islands",1985,1.546905615
"Canary Islands",1986,1.6177659332
"Canary Islands",1987,1.6852361008
"Canary Islands",1988,1.7493032648
"Canary Islands",1989,1.8531697454
"Canary Islands",1990,2.0853116186
"Canary Islands",1991,2.6089619986
"Canary Islands",1992,2.9461495366
"Canary Islands",1993,3.1732479914
"Canary Islands",1994,3.714427839
"Canary Islands",1995,4.445032301
"Canary Islands",1996,5.1426747212
"Canary Islands",1997,5.3952073478
"Canary Islands",1998,5.349581833
"Canary Islands",1999,4.80052178483333
"Canary Islands",2000,5.54816741933333
"Canary Islands",2001,5.47182862266667
"Canary Islands",2002,5.514483205
"Canary Islands",2003,5.779729074
"Canary Islands",2004,6.15998998516667
"Canary Islands",2005,6.78237714566667
"Canary Islands",2006,7.2153434375
"Canary Islands",2007,7.51900327566667
"Canary Islands",2008,8.36985703216667
"Canary Islands",2009,7.55402769816667
"Canary Islands",2010,8.51928513778889
"Canary Islands",2011,9.6128472353537
"BEL",1980,0.901044851
"BEL",1981,0.866170721
"BEL",1982,0.878234546
"BEL",1983,0.892235877
"BEL",1984,0.90670883
"BEL",1985,0.920555613
"BEL",1986,0.925605265
"BEL",1987,0.914382671
"BEL",1988,0.903010814
"BEL",1989,0.911801517
"BEL",1990,0.902546447
"BEL",1991,0.896726911
"BEL",1992,0.905921262
"BEL",1993,0.921860843
"BEL",1994,0.92188325
"BEL",1995,0.914169186
"BEL",1996,0.913499076
"BEL",1997,0.912878571
"BEL",1998,0.924923484
"BEL",1999,0.921268349
"BEL",2000,0.890966595
"BEL",2001,0.885597683
"BEL",2002,0.865224405
"BEL",2003,0.8785234
"BEL",2004,0.896540115
"BEL",2005,0.899600072
"BEL",2006,0.884006783
"BEL",2007,0.886862602
"BEL",2008,0.873504476
"BEL",2009,0.863037444
"BEL",2010,0.863911488
"BEL",2011,0.866608672
"GIB",1980,0.7432147905
"GIB",1981,0.702122800166667
"GIB",1982,0.694272857666667
"GIB",1983,0.698057023
"GIB",1984,0.702983251166667
"GIB",1985,0.7131889305
"GIB",1986,0.724361055666667
"GIB",1987,0.728867195
"GIB",1988,0.7317064895
"GIB",1989,0.7332228585
"GIB",1990,0.642196661571429
"GIB",1991,0.753528394428571
"GIB",1992,1.63338796857143
"GIB",1993,2.96733956042857
"GIB",1994,3.464273659625
"GIB",1995,3.53098516022222
"GIB",1996,4.25046769066667
"GIB",1997,4.68624073588889
"GIB",1998,5.17502742744444
"GIB",1999,5.32473464222222
"GIB",2000,4.9259249371
"GIB",2001,4.9856870577
"GIB",2002,5.0626349363
"GIB",2003,5.1347664558
"GIB",2004,5.2719793106
"GIB",2005,5.2833951917
"GIB",2006,5.0816441444
"GIB",2007,5.1584220133
"GIB",2008,5.0812637512
"GIB",2009,5.1071539977
"GIB",2010,5.3730554524
"GIB",2011,5.4942250718
"TUN",1980,0.288896352
"TUN",1981,0.294280565
"TUN",1982,0.321782496
"TUN",1983,0.348852227
"TUN",1984,0.359697171
"TUN",1985,0.361593019
"TUN",1986,0.366143867
"TUN",1987,0.374114805
"TUN",1988,0.38937778
"TUN",1989,0.408383822
"TUN",1990,0.411074803
"TUN",1991,0.425539949
"TUN",1992,0.440481749
"TUN",1993,0.451253052
"TUN",1994,0.462265184
"TUN",1995,0.47592918
"TUN",1996,0.48802195
"TUN",1997,0.546422925
"TUN",1998,0.556482382
"TUN",1999,0.566876015
"TUN",2000,0.573090356
"TUN",2001,0.576141862
"TUN",2002,0.577146004
"TUN",2003,0.575743263
"TUN",2004,0.579474167
"TUN",2005,0.581283764
"TUN",2006,0.58411796
"TUN",2007,0.5805642
"TUN",2008,0.601365578
"TUN",2009,0.617975607
"TUN",2010,0.638700216
"TUN",2011,0.656718982
"MAR",1980,3.371066543
"MAR",1981,3.381350668
"MAR",1982,3.417495487
"MAR",1983,3.528127626
"MAR",1984,3.693084739
"MAR",1985,3.885332925
"MAR",1986,4.192443818
"MAR",1987,4.232848169
"MAR",1988,4.308096731
"MAR",1989,4.316244925
"MAR",1990,4.386665993
"MAR",1991,4.51953577
"MAR",1992,4.622706516
"MAR",1993,4.688529043
"MAR",1994,4.666562159
"MAR",1995,4.923233431
"MAR",1996,4.886888663
"MAR",1997,4.888386066
"MAR",1998,5.406800412
"MAR",1999,5.372090655
"MAR",2000,5.226532502
"MAR",2001,5.150688584
"MAR",2002,5.12457792
"MAR",2003,5.055500852
"MAR",2004,4.96730155
"MAR",2005,4.878183642
"MAR",2006,4.798184943
"MAR",2007,4.846135932
"MAR",2008,5.019336324
"MAR",2009,5.050268853
"MAR",2010,5.015764078
"MAR",2011,4.914238743
"ESH",1980,1.3651609634
"ESH",1981,1.3894442888
"ESH",1982,1.3806202256
"ESH",1983,1.4263998776
"ESH",1984,1.492616166
"ESH",1985,1.546905615
"ESH",1986,1.6177659332
"ESH",1987,1.6852361008
"ESH",1988,1.7493032648
"ESH",1989,1.8531697454
"ESH",1990,2.0853116186
"ESH",1991,2.6089619986
"ESH",1992,2.9461495366
"ESH",1993,3.1732479914
"ESH",1994,3.714427839
"ESH",1995,4.445032301
"ESH",1996,5.1426747212
"ESH",1997,5.3952073478
