"cntry_key","year","count"
"DJI",1997,183509.8765
"DJI",1998,192088.3901
"DJI",1999,201202.2529
"DJI",2000,209548.6607
"DJI",2001,217395.36
"DJI",2002,224916.2252
"DJI",2003,232277.5136
"DJI",2004,240235.2824
"DJI",2005,248035.4426
"DJI",2006,256192.7341
"DJI",2007,265140.9882
"DJI",2008,273750.8657
"DJI",2009,282949.0365
"DJI",2010,292106.7564
"YEM",1990,2497679.09
"YEM",1991,2652329.51
"YEM",1992,2820223.211
"YEM",1993,3009719.1
"YEM",1994,3201145.517
"YEM",1995,3384535.245
"YEM",1996,3556233.991
"YEM",1997,3719473.117
"YEM",1998,3879493.736
"YEM",1999,4044698.02
"YEM",2000,4212277.979
"YEM",2001,4391884.561
"YEM",2002,4591376.422
"YEM",2003,4801002.164
"YEM",2004,5008542.34
"YEM",2005,5233635.205
"YEM",2006,5466457.059
"YEM",2007,5707447.353
"YEM",2008,5955322.342
"YEM",2009,6208351.732
"YEM",2010,6465381.812
"OMN",1990,557924.5595
"OMN",1991,601709.6615
"OMN",1992,653146.2215
"OMN",1993,706251.6575
"OMN",1994,755157.5456
"OMN",1995,791496.7043
"OMN",1996,795191.9563
"OMN",1997,788974.5376
"OMN",1998,783512.4538
"OMN",1999,783879.78
"OMN",2000,786601.1829
"OMN",2001,794895.9328
"OMN",2002,810955.0454
"OMN",2003,834157.8936
"OMN",2004,860461.5611
"OMN",2005,896344.7484
"OMN",2006,945048.8362
"OMN",2007,1006950.433
"OMN",2008,1073990.335
"OMN",2009,1149327.567
"OMN",2010,1216002.6
"SDN",1990,6068191.741
"SDN",1991,6203018.684
"SDN",1992,6371030.559
"SDN",1993,6535178.458
"SDN",1994,6896947.123
"SDN",1995,7200371.018
"SDN",1996,7447560.821
"SDN",1997,7663689.26
"SDN",1998,7878947.753
"SDN",1999,8095730.866
"SDN",2000,8317968.388
"SDN",2001,8562516.582
"SDN",2002,8795177.225
"SDN",2003,9034088.235
"SDN",2004,9300476.223
"SDN",2005,9561206.406
"SDN",2006,9811123.157
"SDN",2007,10038840.39
"SDN",2008,10280859.12
"SDN",2009,10517716.36
"SDN",2010,10791074.68
"SAU",1990,5001565.958
"SAU",1991,5182817.413
"SAU",1992,5388195.983
"SAU",1993,5530850.02
"SAU",1994,5648016.035
"SAU",1995,5712509.744
"SAU",1996,5649905.768
"SAU",1997,5587420.458
"SAU",1998,5574032.142
"SAU",1999,5643078.351
"SAU",2000,5965031.49
"SAU",2001,6265265.521
"SAU",2002,6669354.672
"SAU",2003,7161345.175
"SAU",2004,7653696.848
"SAU",2005,8117678.334
"SAU",2006,8459576.853
"SAU",2007,8759185.59
"SAU",2008,8999064.775
"SAU",2009,9237805.928
"SAU",2010,9558815
"KWT",1990,785721.105
"KWT",1991,785433.8011
"KWT",1995,772095.2337
"KWT",1996,781698.915
"KWT",1997,811049.14
"KWT",1998,855997.184
"KWT",1999,909540.1005
"KWT",2000,961474.725
"KWT",2001,999972.2089
"KWT",2002,1039536.208
"KWT",2003,1080953.267
"KWT",2004,1122487.797
"KWT",2005,1165026.189
"KWT",2006,1194093.859
"KWT",2007,1225907.239
"KWT",2008,1260863.242
"KWT",2009,1309152.886
"KWT",2010,1358032.828
"BHR",1990,213882.0651
"BHR",1991,221540.3145
"BHR",1992,229239.7908
"BHR",1993,237439.5232
"BHR",1994,246309.3516
"BHR",1995,255593.67
"BHR",1996,264034.7524
"BHR",1997,273618.5272
"BHR",1998,284382.1823
"BHR",1999,294242.8239
"BHR",2000,301484.803
"BHR",2001,301414.0342
"BHR",2002,295457.3603
"BHR",2003,294023.8157
"BHR",2004,305871.7523
"BHR",2005,340199.096
"BHR",2006,394614.7818
"BHR",2007,471365.7988
"BHR",2008,559225.7314
"BHR",2009,643827.9782
"BHR",2010,711371.085
"PAK",1990,31715012.4
"PAK",1991,32597497.27
"PAK",1992,33411379.07
"PAK",1993,33972816.74
"PAK",1994,35135247.23
"PAK",1995,35381762.22
"PAK",1996,36863038.58
"PAK",1997,38604109.24
"PAK",1998,39808470.74
"PAK",1999,41370446.12
"PAK",2000,43045192.41
"PAK",2001,44224052.36
"PAK",2002,45493631.8
"PAK",2003,47323397.96
"PAK",2004,49093049.18
"PAK",2005,51482204.5
"PAK",2006,53927647.68
"PAK",2007,54975714.59
"PAK",2008,56333079.23
"PAK",2009,58041388.56
"PAK",2010,59687683.93
"ARE",1990,905077.319
"ARE",1991,969753.0449
"ARE",1992,1042872.733
"ARE",1993,1123053.648
"ARE",1994,1204919.185
"ARE",1995,1288630.36
"ARE",1996,1354859.293
"ARE",1997,1429771.286
"ARE",1998,1516307.135
"ARE",1999,1613497.628
"ARE",2000,1717538.155
"ARE",2001,1789344.941
"ARE",2002,1876133.155
"ARE",2003,2003867.501
"ARE",2004,2214023.604
"ARE",2005,2532440.087
"ARE",2006,2918759.552
"ARE",2007,3414277.79
"ARE",2008,3960740.606
"ARE",2009,4489618.118
"ARE",2010,4929831.469
"Azores",1990,6072192.70224444
"Azores",1991,6097446.93332222
"Azores",1992,6012277.43171111
"Azores",1993,6023416.75031111
"Azores",1994,6043964.88491111
"Azores",1995,6054330.1544
"Azores",1996,6104907.7428
"Azores",1997,6163499.83614444
"Azores",1998,6229291.62304444
"Azores",1999,6296759.55772222
"Azores",2000,6365902.59303333
"Azores",2001,6388963.85027778
"Azores",2002,6516030.79211111
"Azores",2003,6660425.03518889
"Azores",2004,6826669.73777778
"Azores",2005,6916560.21348889
"Azores",2006,7021114.56846667
"Azores",2007,7111436.05721111
"Azores",2008,7227114.95012222
"Azores",2009,7239503.00168889
"Azores",2010,7263715.96731111
"CPV",1990,117052.9331
"CPV",1991,120344.3665
"CPV",1992,124251.8582
"CPV",1993,128571.875
"CPV",1994,133397.5928
"CPV",1995,138079.62
"CPV",1996,142755.8829
"CPV",1997,147269.1513
"CPV",1998,152148.2662
"CPV",1999,157041.0206
"CPV",2000,162506.2541
"CPV",2001,168320.7563
"CPV",2002,174413.1589
"CPV",2003,180679.6075
"CPV",2004,187263.388
"CPV",2005,193485.0765
"CPV",2006,199886.2386
"CPV",2007,206184.83
"CPV",2008,212388.1561
"CPV",2009,218523.0735
"CPV",2010,224609.2932
"Madeira",1990,6733660.105
"Madeira",1991,6781886.85016667
"Madeira",1992,6917629.4715
"Madeira",1993,7160241.25683333
"Madeira",1994,7456608.65083333
"Madeira",1995,7640374.72466667
"Madeira",1996,7844211.52016667
"Madeira",1997,8041180.41533333
"Madeira",1998,8218108.2255
"Madeira",1999,8554616.106
"Madeira",2000,8729211.92216667
"Madeira",2001,8860727.48
"Madeira",2002,9034506.66383333
"Madeira",2003,9384760.29
"Madeira",2004,9720673.34383333
"Madeira",2005,10008048.2203333
"Madeira",2006,10124129.6043333
"Madeira",2007,10439241.3065
"Madeira",2008,10668382.612
"Madeira",2009,10880583.2728333
"Madeira",2010,11115195.9885
"Canary Islands",1990,6733660.105
"Canary Islands",1991,6781886.85016667
"Canary Islands",1992,6917629.4715
"Canary Islands",1993,7160241.25683333
"Canary Islands",1994,7456608.65083333
"Canary Islands",1995,7640374.72466667
"Canary Islands",1996,7844211.52016667
"Canary Islands",1997,8041180.41533333
"Canary Islands",1998,8218108.2255
"Canary Islands",1999,8554616.106
"Canary Islands",2000,8729211.92216667
"Canary Islands",2001,8860727.48
"Canary Islands",2002,9034506.66383333
"Canary Islands",2003,9384760.29
"Canary Islands",2004,9720673.34383333
"Canary Islands",2005,10008048.2203333
"Canary Islands",2006,10124129.6043333
"Canary Islands",2007,10439241.3065
"Canary Islands",2008,10668382.612
"Canary Islands",2009,10880583.2728333
"Canary Islands",2010,11115195.9885
"BEL",1990,3934694.664
"BEL",1991,4021649.074
"BEL",1992,4067640.664
"BEL",1993,4095615.836
"BEL",1994,4161850.08
"BEL",1995,4199946.019
"BEL",1996,4205040.65
"BEL",1997,4229533.428
"BEL",1998,4270002.031
"BEL",1999,4387084.637
"BEL",2000,4436491.462
"BEL",2001,4335903.999
"BEL",2002,4426584.51
"BEL",2003,4455610.01
"BEL",2004,4545581.917
"BEL",2005,4650197.165
"BEL",2006,4664485.117
"BEL",2007,4752703.621
"BEL",2008,4790895.406
"BEL",2009,4802611.88
"BEL",2010,4891255.511
"GIB",1990,6072192.70224444
"GIB",1991,6097446.93332222
"GIB",1992,6012277.43171111
"GIB",1993,6023416.75031111
"GIB",1994,6043964.88491111
"GIB",1995,6054330.1544
"GIB",1996,6104907.7428
"GIB",1997,6163499.83614444
"GIB",1998,6229291.62304444
"GIB",1999,6296759.55772222
"GIB",2000,6365902.59303333
"GIB",2001,6388963.85027778
"GIB",2002,6516030.79211111
"GIB",2003,6660425.03518889
"GIB",2004,6826669.73777778
"GIB",2005,6916560.21348889
"GIB",2006,7021114.56846667
"GIB",2007,7111436.05721111
"GIB",2008,7227114.95012222
"GIB",2009,7239503.00168889
"GIB",2010,7263715.96731111
"TUN",1990,2428116.912
"TUN",1991,2507857.548
"TUN",1992,2594965.663
"TUN",1993,2679465.116
"TUN",1994,2763589.205
"TUN",1995,2844248.241
"TUN",1996,2928695.578
"TUN",1997,3012630.645
"TUN",1998,3070360.621
"TUN",1999,3130383.751
"TUN",2000,3186441.646
"TUN",2001,3244285.102
"TUN",2002,3301774.023
"TUN",2003,3340983.767
"TUN",2004,3396158.952
"TUN",2005,3441124.686
"TUN",2006,3519947.219
"TUN",2007,3594778.108
"TUN",2008,3676335.556
"TUN",2009,3749457.66
"TUN",2010,3827349.701
"MAR",1990,7872162.744
"MAR",1991,8057711.598
"MAR",1992,8319829.024
"MAR",1993,8554887.63
"MAR",1994,8748651.471
"MAR",1995,9052415.302
"MAR",1996,9267196.509
"MAR",1997,9578662.864
"MAR",1998,9843730.228
"MAR",1999,10145928.81
"MAR",2000,10196567.55
"MAR",2001,10016473.57
"MAR",2002,10112346.93
"MAR",2003,10564533.51
"MAR",2004,10917069.94
"MAR",2005,10994775.03
"MAR",2006,11040908.45
"MAR",2007,11185958.58
"MAR",2008,11302984.87
"MAR",2009,11324686.72
"MAR",2010,11386087.02
"ESH",1990,6733660.105
"ESH",1991,6781886.85016667
"ESH",1992,6917629.4715
"ESH",1993,7160241.25683333
"ESH",1994,7456608.65083333
"ESH",1995,7640374.72466667
"ESH",1996,7844211.52016667
"ESH",1997,8041180.41533333
"ESH",1998,8218108.2255
"ESH",1999,8554616.106
"ESH",2000,8729211.92216667
"ESH",2001,8860727.48
"ESH",2002,9034506.66383333
"ESH",2003,9384760.29
"ESH",2004,9720673.34383333
"ESH",2005,10008048.2203333
"ESH",2006,10124129.6043333
"ESH",2007,10439241.3065
"ESH",2008,10668382.612
"ESH",2009,10880583.2728333
"ESH",2010,11115195.9885
"MRT",1990,521255.4468
"MRT",1991,539225.5848
"MRT",1992,558215.3479
"MRT",1993,577039.6097
"MRT",1994,601789.433
"MRT",1995,620104.3702
"MRT",1996,643164.3806
"MRT",1997,674122.7942
"MRT",1998,702420.5799
"MRT",1999,729221.0308
"MRT",2000,760348.7896
"MRT",2001,794584.9
"MRT",2002,830388.6673
"MRT",2003,864162.8747
"MRT",2004,898696.1019
"MRT",2005,933720.0217
"MRT",2006,956214.0506
"MRT",2007,1001224.875
"MRT",2008,1039330.989
"MRT",2009,1079913.571
"MRT",2010,1116898.261
"GMB",1990,399369.125
"GMB",1991,413516.801
"GMB",1992,426278.6253
"GMB",1993,437766.9829
"GMB",1994,449558.5801
"GMB",1995,463005.3743
"GMB",1996,477130.6693
"GMB",1997,492924.3522
"GMB",1998,509599.1398
"GMB",1999,526130.8071
"GMB",2000,543622.8372
"GMB",2001,561413.8012
"GMB",2002,581138.7533
"GMB",2003,600651.8758
"GMB",2004,619940.3807
"GMB",2005,639817.0506
"GMB",2006,661128.9023
"GMB",2007,682221.3037
"GMB",2008,704037.0394
"GMB",2009,727658.633
"GMB",2010,751344.9132
"SEN",1990,2895471.893
"SEN",1991,2997746.904
"SEN",1992,3100046.14
"SEN",1993,3208838.432
"SEN",1994,3318126.153
"SEN",1995,3422069.48
"SEN",1996,3528707.464
"SEN",1997,3629639.653
"SEN",1998,3731550.836
"SEN",1999,3832504.026
"SEN",2000,3949860.076
"SEN",2001,4069394.982
"SEN",2002,4206523.776
"SEN",2003,4338328.903
"SEN",2004,4473593.465
"SEN",2005,4617041.564
"SEN",2006,4762737.426
"SEN",2007,4911401.168
"SEN",2008,5063857.286
"SEN",2009,5221302.304
"SEN",2010,5384661.916
"LBY",1990,1165842.963
"LBY",1991,1206847.973
"LBY",1992,1257010.095
"LBY",1993,1312202.115
"LBY",1994,1370495.09
"LBY",1995,1435133.017
"LBY",1996,1503782.835
"LBY",1997,1575945.855
"LBY",1998,1649882.844
"LBY",1999,1726593.844
"LBY",2000,1801053.798
"LBY",2001,1872069.242
"LBY",2002,1943603.155
"LBY",2003,2005730.216
"LBY",2004,2067876.228
"LBY",2005,2127432.854
"LBY",2006,2189598.92
"LBY",2007,2253432.301
"LBY",2008,2306727.316
"LBY",2009,2352625.437
"LBY",2010,2379115.59
"MLT",1990,137762.3448
"MLT",1991,139491.5677
"MLT",1992,140503.0618
"MLT",1993,141838.5944
"MLT",1994,142593.641
"MLT",1995,144243.2431
"MLT",1996,145851.0319
"MLT",1997,147044.8688
"MLT",1998,148790.1071
"MLT",1999,150469.323
"MLT",2000,152330.6825
"MLT",2001,160410.936
"MLT",2002,161338.5925
"MLT",2003,163106.3861
"MLT",2004,160570.126
"MLT",2005,164455.1254
"MLT",2006,166592.0992
"MLT",2007,171404.8289
"MLT",2008,174571.9611
"MLT",2009,176626.5432
"MLT",2010,181089.7338
"LVA",1990,1443688.118
"LVA",1991,1406161.98
"LVA",1992,1357185.777
"LVA",1993,1302411.172
"LVA",1994,1250330.926
"LVA",1995,1204106.157
"LVA",1996,1159920.514
"LVA",1997,1152251.416
"LVA",1998,1146350.864
"LVA",1999,1117281.474
"LVA",2000,1089376.76
"LVA",2001,1100461.874
"LVA",2002,1141717.022
"LVA",2003,1127185.363
"LVA",2004,1133369.438
"LVA",2005,1135967.826
"LVA",2006,1165977.116
"LVA",2007,1192344.648
"LVA",2008,1219675.606
"LVA",2009,1190141.54
"LVA",2010,1155438.961
"EST",1990,844701.2139
"EST",1991,825118.4975
"EST",1992,795772.8981
"EST",1993,759705.7344
"EST",1994,729690.0962
"EST",1995,701079.521
"EST",1996,693525.3131
"EST",1997,687477.8017
"EST",1998,677377.4401
"EST",1999,662297.0346
"EST",2000,656338.452
"EST",2001,658922.9953
"EST",2002,646964.1238
"EST",2003,667733.3072
"EST",2004,667683.1182
"EST",2005,671476.9431
"EST",2006,692481.9672
"EST",2007,694253.7343
"EST",2008,703390.5986
"EST",2009,700741.3987
"EST",2010,697880.5018
"BGR",1990,4084591.873
"BGR",1991,4015366.465
"BGR",1992,3954380.449
"BGR",1993,3900443.872
"BGR",1994,3864821.505
"BGR",1995,3823716.656
"BGR",1996,3784723.276
"BGR",1997,3740460.577
"BGR",1998,3692949.541
"BGR",1999,3649373.227
"BGR",2000,3608802.365
"BGR",2001,3507236.27
"BGR",2002,3432574.691
"BGR",2003,3369956.791
"BGR",2004,3426196.137
"BGR",2005,3371938.13
"BGR",2006,3493521.183
"BGR",2007,3584315.83
"BGR",2008,3658839.489
"BGR",2009,3591354.55
"BGR",2010,3510499.883
"ROU",1990,10534180.36
"ROU",1991,10598560.06
"ROU",1992,10605742.18
"ROU",1993,10810917.92
"ROU",1994,11050578.86
"ROU",1995,11328586.05
"ROU",1996,11636752.24
"ROU",1997,12005245.02
"ROU",1998,11869026.58
"ROU",1999,11887616.62
"ROU",2000,11828996.15
"ROU",2001,11507846.17
"ROU",2002,10412211.05
"ROU",2003,10353629.76
"ROU",2004,10304638.53
"ROU",2005,10040585.55
"ROU",2006,10233493.53
"ROU",2007,10230167.92
"ROU",2008,10182018.71
"ROU",2009,10147324.87
"ROU",2010,10181444.75
"RUS",1990,77349543.34
"RUS",1991,76765271.73
"RUS",1992,75544576.77
"RUS",1993,73120089.78
"RUS",1994,70741314.18
"RUS",1995,70843961.66
"RUS",1996,69849081.48
"RUS",1997,68288032.76
"RUS",1998,67468669.69
"RUS",1999,72511711.88
"RUS",2000,73252488.36
"RUS",2001,72270215.5
"RUS",2002,73060105.93
"RUS",2003,72086057.19
"RUS",2004,72810896.25
"RUS",2005,73431167.92
"RUS",2006,74171828
"RUS",2007,75144749.08
"RUS",2008,75766370.1
"RUS",2009,75757632.39
"RUS",2010,75850869.44
"GEO",1990,2320930.009
"GEO",1991,2368227.663
"GEO",1992,2435748.405
"GEO",1993,2463687.07
"GEO",1994,2442243.328
"GEO",1995,2384034.629
"GEO",1996,2329661.711
"GEO",1997,2290964.147
"GEO",1998,2278328.214
"GEO",1999,2269157.905
"GEO",2000,2193180.411
"GEO",2001,2278938.184
"GEO",2002,2212142.494
"GEO",2003,2260632.625
"GEO",2004,2230251.269
"GEO",2005,2263574.983
"GEO",2006,2298423.532
"GEO",2007,2302830.662
"GEO",2008,2314169.802
"GEO",2009,2343212.277
"GEO",2010,2377680.228
"UKR",1990,25483289.79
"UKR",1991,25417743.5
"UKR",1992,25342147.73
"UKR",1993,25263287.43
"UKR",1994,25065034.39
"UKR",1995,24816729.93
"UKR",1996,24527884.95
"UKR",1997,24214395.85
"UKR",1998,23963378.41
"UKR",1999,23670709.57
"UKR",2000,23408479.7
"UKR",2001,23109349.16
"UKR",2002,23055744.96
"UKR",2003,22953459.79
"UKR",2004,22963138.88
"UKR",2005,23190519.44
"UKR",2006,23195809.57
"UKR",2007,23226648.22
"UKR",2008,23201008.91
"UKR",2009,23214637.09
"UKR",2010,23221175.92
"TUR",1990,19947380.81
"TUR",1991,20312533.99
"TUR",1992,20465137.16
"TUR",1993,19572177.58
"TUR",1994,20981909.52
"TUR",1995,21278870.46
"TUR",1996,21617799.84
"TUR",1997,21671041.96
"TUR",1998,22251696.88
"TUR",1999,22744676.79
"TUR",2000,21947932.85
"TUR",2001,22341502.55
"TUR",2002,22674803.53
"TUR",2003,22526539.74
"TUR",2004,22592591.55
"TUR",2005,23086232.35
"TUR",2006,23386528.31
"TUR",2007,23835154.7
"TUR",2008,24594572.55
"TUR",2009,25574890.34
"TUR",2010,26517893
"SYR",1990,3219666.03
"SYR",1991,3387812.328
"SYR",1992,3573622.111
"SYR",1993,3769686.42
"SYR",1994,3974558.02
"SYR",1995,4187052.514
"SYR",1996,4315460.24
"SYR",1997,4444249.643
"SYR",1998,4573104.497
"SYR",1999,4701829.791
"SYR",2000,4830146.138
"SYR",2001,4938439.136
"SYR",2002,5054989.616
"SYR",2003,5168561.357
"SYR",2004,5200625.995
"SYR",2005,5221925.772
"SYR",2006,5238325.157
"SYR",2007,5317512.47
"SYR",2008,5391741.871
"SYR",2009,5309939.406
"SYR",2010,5457097.674
"LBN",1990,786132.1674
"LBN",1991,828309.7021
"LBN",1992,876831.8388
"LBN",1993,928832.9632
"LBN",1994,975071.8123
"LBN",1995,1014832.386
"LBN",1996,1046172.601
"LBN",1997,1078033.433
"LBN",1998,1093594.946
"LBN",1999,1117141.151
"LBN",2000,1139319.886
"LBN",2001,1168686.173
"LBN",2002,1204099.873
"LBN",2003,1241352.744
"LBN",2004,1275064.717
"LBN",2005,1312020.565
"LBN",2006,1349002.705
"LBN",2007,1377675.022
"LBN",2008,1404786.565
"LBN",2009,1428601.44
"LBN",2010,1453154.914
"ISR",1990,1659344.032
"ISR",1991,1777875.806
"ISR",1992,1864349.976
"ISR",1993,1957382.816
"ISR",1994,2043924.224
"ISR",1995,2125596.357
"ISR",1996,2170507.893
"ISR",1997,2224204.871
"ISR",1998,2285549.734
"ISR",1999,2366485.23
"ISR",2000,2451354.665
"ISR",2001,2516719.696
"ISR",2002,2554901.538
"ISR",2003,2621554.339
"ISR",2004,2694321.61
"ISR",2005,2760017.587
"ISR",2006,2839211.584
"ISR",2007,2932337.744
"ISR",2008,3007030.06
"ISR",2009,3101261.214
"ISR",2010,3178243.92
"GRC",1990,4182950.002
"GRC",1991,4133320.424
"GRC",1992,4256658.976
"GRC",1993,4323071.576
"GRC",1994,4420066.844
"GRC",1995,4513486.542
"GRC",1996,4629503.249
"GRC",1997,4659987.825
"GRC",1998,4775565.025
"GRC",1999,4840094.072
"GRC",2000,4870257.772
"GRC",2001,4814364.542
"GRC",2002,4889513.807
"GRC",2003,4962608.64
"GRC",2004,5053566.929
"GRC",2005,5077479.477
"GRC",2006,5137454.373
"GRC",2007,5156495.628
"GRC",2008,5173516.714
"GRC",2009,5238437.759
"GRC",2010,5268508.795
"CYP",1990,343912.9724
"CYP",1991,355233.8683
"CYP",1992,359819.2919
"CYP",1993,374067.9064
"CYP",1994,382016.3232
"CYP",1995,390025.8221
"CYP",1996,403945.4471
"CYP",1997,413361.2427
"CYP",1998,421500.2925
"CYP",1999,432699.2776
"CYP",2000,445065.7224
"CYP",2001,466171.0265
"CYP",2002,478050.2684
"CYP",2003,498697.6693
"CYP",2004,514737.0203
"CYP",2005,523958.5346
"CYP",2006,536816.547
"CYP",2007,550999.2833
"CYP",2008,560466.7948
"CYP",2009,571274.9961
"CYP",2010,584451.9098
"ALB",1990,1415242.24
"ALB",1991,1427189.475
"ALB",1992,1416753.455
"ALB",1993,1393845.479
"ALB",1994,1368630.25
"ALB",1995,1346966.445
"ALB",1996,1334575.682
"ALB",1997,1336447.588
"ALB",1998,1333126.73
"ALB",1999,1329567.197
"ALB",2000,1331026.136
"ALB",2001,1337783.157
"ALB",2002,1350123.348
"ALB",2003,1369180.549
"ALB",2004,1386765.295
"ALB",2005,1406214.459
"ALB",2006,1424786.859
"ALB",2007,1442517.985
"ALB",2008,1459412.453
"ALB",2009,1478120.917
"ALB",2010,1496374.402
"DZA",1990,6029318.04
"DZA",1991,6311036.888
"DZA",1992,6605818.348
"DZA",1993,6898010.552
"DZA",1994,7219024.346
"DZA",1995,7536261.46
"DZA",1996,7883326.308
"DZA",1997,8115494.648
"DZA",1998,8331210.127
"DZA",1999,8564978.685
"DZA",2000,8796462.471
"DZA",2001,9044968.474
"DZA",2002,9269116.45
"DZA",2003,9510544.262
"DZA",2004,9748501.34
"DZA",2005,9982589.216
"DZA",2006,10213194.89
"DZA",2007,10463383.8
"DZA",2008,10681404.01
"DZA",2009,10911506.52
"DZA",2010,11203918.1
"Ascension",1990,4096398.2317
"Ascension",1991,4218865.46791539
"Ascension",1992,4343043.29988462
"Ascension",1993,4477335.85104615
"Ascension",1994,4610440.88823846
"Ascension",1995,4743621.88789231
"Ascension",1996,4878056.20693846
"Ascension",1997,5013310.20913846
"Ascension",1998,5152070.97098462
"Ascension",1999,5285028.74611538
"Ascension",2000,5423357.17631538
"Ascension",2001,5551254.91365385
"Ascension",2002,5677062.65409231
"Ascension",2003,5801419.02799231
"Ascension",2004,5925860.80530769
"Ascension",2005,6080845.53190769
"Ascension",2006,6244997.73948462
"Ascension",2007,6419254.33688462
"Ascension",2008,6604774.99858462
"Ascension",2009,6790317.2949
"Ascension",2010,6988027.06153846
"SHN",1990,4096398.2317
"SHN",1991,4218865.46791539
"SHN",1992,4343043.29988462
"SHN",1993,4477335.85104615
"SHN",1994,4610440.88823846
"SHN",1995,4743621.88789231
"SHN",1996,4878056.20693846
"SHN",1997,5013310.20913846
"SHN",1998,5152070.97098462
"SHN",1999,5285028.74611538
"SHN",2000,5423357.17631538
"SHN",2001,5551254.91365385
"SHN",2002,5677062.65409231
"SHN",2003,5801419.02799231
"SHN",2004,5925860.80530769
"SHN",2005,6080845.53190769
"SHN",2006,6244997.73948462
"SHN",2007,6419254.33688462
"SHN",2008,6604774.99858462
"SHN",2009,6790317.2949
"SHN",2010,6988027.06153846
"Tristan da Cunha",1990,4096398.2317
"Tristan da Cunha",1991,4218865.46791539
"Tristan da Cunha",1992,4343043.29988462
"Tristan da Cunha",1993,4477335.85104615
"Tristan da Cunha",1994,4610440.88823846
"Tristan da Cunha",1995,4743621.88789231
"Tristan da Cunha",1996,4878056.20693846
"Tristan da Cunha",1997,5013310.20913846
"Tristan da Cunha",1998,5152070.97098462
"Tristan da Cunha",1999,5285028.74611538
"Tristan da Cunha",2000,5423357.17631538
"Tristan da Cunha",2001,5551254.91365385
"Tristan da Cunha",2002,5677062.65409231
"Tristan da Cunha",2003,5801419.02799231
"Tristan da Cunha",2004,5925860.80530769
"Tristan da Cunha",2005,6080845.53190769
"Tristan da Cunha",2006,6244997.73948462
"Tristan da Cunha",2007,6419254.33688462
"Tristan da Cunha",2008,6604774.99858462
"Tristan da Cunha",2009,6790317.2949
"Tristan da Cunha",2010,6988027.06153846
"SGS",1990,
"SGS",1991,
"SGS",1992,
"SGS",1993,
"SGS",1994,
"SGS",1995,
"SGS",1996,
"SGS",1997,
"SGS",1998,
"SGS",1999,
"SGS",2000,
"SGS",2001,
"SGS",2002,
"SGS",2003,
"SGS",2004,
"SGS",2005,
"SGS",2006,
"SGS",2007,
"SGS",2008,
"SGS",2009,
"SGS",2010,
"Prince Edward Islands",1990,
"Prince Edward Islands",1991,
"Prince Edward Islands",1992,
"Prince Edward Islands",1993,
"Prince Edward Islands",1994,
"Prince Edward Islands",1995,
"Prince Edward Islands",1996,
"Prince Edward Islands",1997,
"Prince Edward Islands",1998,
"Prince Edward Islands",1999,
"Prince Edward Islands",2000,
"Prince Edward Islands",2001,
"Prince Edward Islands",2002,
"Prince Edward Islands",2003,
"Prince Edward Islands",2004,
"Prince Edward Islands",2005,
"Prince Edward Islands",2006,
"Prince Edward Islands",2007,
"Prince Edward Islands",2008,
"Prince Edward Islands",2009,
"Prince Edward Islands",2010,
"Crozet Islands",1990,
"Crozet Islands",1991,
"Crozet Islands",1992,
"Crozet Islands",1993,
"Crozet Islands",1994,
"Crozet Islands",1995,
"Crozet Islands",1996,
"Crozet Islands",1997,
"Crozet Islands",1998,
"Crozet Islands",1999,
"Crozet Islands",2000,
"Crozet Islands",2001,
"Crozet Islands",2002,
"Crozet Islands",2003,
"Crozet Islands",2004,
"Crozet Islands",2005,
"Crozet Islands",2006,
"Crozet Islands",2007,
"Crozet Islands",2008,
"Crozet Islands",2009,
"Crozet Islands",2010,
"Amsterdam Island and Saint Paul Island",1990,
"Amsterdam Island and Saint Paul Island",1991,
"Amsterdam Island and Saint Paul Island",1992,
"Amsterdam Island and Saint Paul Island",1993,
"Amsterdam Island and Saint Paul Island",1994,
"Amsterdam Island and Saint Paul Island",1995,
"Amsterdam Island and Saint Paul Island",1996,
"Amsterdam Island and Saint Paul Island",1997,
"Amsterdam Island and Saint Paul Island",1998,
"Amsterdam Island and Saint Paul Island",1999,
"Amsterdam Island and Saint Paul Island",2000,
"Amsterdam Island and Saint Paul Island",2001,
"Amsterdam Island and Saint Paul Island",2002,
"Amsterdam Island and Saint Paul Island",2003,
"Amsterdam Island and Saint Paul Island",2004,
"Amsterdam Island and Saint Paul Island",2005,
"Amsterdam Island and Saint Paul Island",2006,
"Amsterdam Island and Saint Paul Island",2007,
"Amsterdam Island and Saint Paul Island",2008,
"Amsterdam Island and Saint Paul Island",2009,
"Amsterdam Island and Saint Paul Island",2010,
"Kerguelen Islands",1990,
"Kerguelen Islands",1991,
"Kerguelen Islands",1992,
"Kerguelen Islands",1993,
"Kerguelen Islands",1994,
"Kerguelen Islands",1995,
"Kerguelen Islands",1996,
"Kerguelen Islands",1997,
"Kerguelen Islands",1998,
"Kerguelen Islands",1999,
"Kerguelen Islands",2000,
"Kerguelen Islands",2001,
"Kerguelen Islands",2002,
"Kerguelen Islands",2003,
"Kerguelen Islands",2004,
"Kerguelen Islands",2005,
"Kerguelen Islands",2006,
"Kerguelen Islands",2007,
"Kerguelen Islands",2008,
"Kerguelen Islands",2009,
"Kerguelen Islands",2010,
"HMD",1990,
"HMD",1991,
"HMD",1992,
"HMD",1993,
