"rgn_name","rgn_id","commodity","product","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013"
"Sweden",222,"Natural sponges raw","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,0.1,0.1,0.1,0.1,0.1,0.1,108,68,78,30,23
"Sweden",222,"Ornamental fish nei","ornamentals",10,9,11,7,14,26,15,32,51,51,54,45,27,25,20,17,15,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sweden",222,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,0.1,0.1,2,0.1,232,50,0,0,1,7.59543627761461,0.1,1,5,5,3,4
"Sweden",222,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106,16,7,10,10,9,10,12,2,0.1,25,2,2,11,4,17,16,14,0,0
"Sweden",222,"Z_TOTAL","fish_oil",5034,2882.1,2310,3611,4478,4003,4703,2804,4186,2422,2433,2976,4269,3860,4977,5884,5510,7322,11553,7353.1,6718,5591,7468,9692,6559.1,5071.1,5320,5329.1,6372,4115.1,1134,1832,1780,2345,1733,2893,1799,1356
"Sweden",222,"Z_TOTAL","ornamentals",10,9,11,7,14,26,15,32,51,51,54,45,27,25,20,17,15,15,16,0.1,0.1,0.1,0.1,0.1,2,0.1,232,50,0,0,1,7.59543627761461,0.1,1,5,5,3,4
"Sweden",222,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,30,9,16,15,12,13,15,4,1.1,28,4,2.1,14,5,17.1,16.1,14.1,0.1,0.1
"Sweden",222,"Z_TOTAL","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,31,0.1,2,0.1,35,35,113,147,96,13,544,80,250,358,190,66,2,31,0.1
"Sweden",222,"Z_TOTAL","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,1.1,0.2,1.1,0.2,0.2,1.1,0.2,0.2,0.2,1.1,0.2,1.1,108.1,68.1,78.1,30.1,23.1
"Syria",77,"Coral and the like","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,0,27,44,40,0,23,0,0,0,0,0,0,0,0,0
"Syria",77,"Natural sponges raw","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0,3,0.1,0,0.1,0,0,0,0,0,0,0.1,0,0
"Syria",77,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0,0.1,38,19,7,32,51,45,8.10686145266435,0,0
"Syria",77,"Z_TOTAL","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,0,27,44,40,0,23,0,0,0,0,0,0,0,0,0
"Syria",77,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0,0.1,38,19,7,32,51,45,8.10686145266435,0,0
"Syria",77,"Z_TOTAL","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0,3,0.1,0,0.1,0,0,0,0,0,0,0.1,0,0
"Taiwan",14,"Agar agar nei","seaweeds",1,1,50,125,68,0,0,0,0,0,0,0,0,84,0,0,0,0,89,104,247,272,199,118,75,75,115,80,73,68,50,46,49,57,25,38,66,114
"Taiwan",14,"Coral and the like","corals",63,100,226,213,12,42,37,64,78,121,70,104,107,132,0,0,0,0,1,3,6,2,2,4,2,3,31,16,15,19,37,27,24,5,2,3,3,2
"Taiwan",14,"Fish body oils, nei","fish_oil",8,0,16,28,13,0,0,0,0,0,21,35,0.1,124,226,439,716,565,380,360,558,49,989,12,49,173,213,22,67,33,42,24,16,1,1,1,40,0.1
"Taiwan",14,"Fish liver oils, nei","fish_oil",18,0,5,4,4,0.1,0,0,0,0,9,0,2,20,0,0,5,104,52,0.1,5,5,20,6,31,102,51,45,4,2,2,11,107,46,35,17,18,17
"Taiwan",14,"Laver, nei","seaweeds",NA,NA,6,3,0,0.1,1,11,31,1,4,6,3,54,0,0,0,0,0,0,0,0,149,95,106,62,42,26,28,38,11,14,45,38,40,31,41,0.1
"Taiwan",14,"Natural sponges raw","sponges",NA,NA,0.1,0,1,0,0,0,0.1,1,0.1,2,1,1,0,0,0,0,5,0.1,0.1,0.1,0.1,0.1,0.1,1,5,2,3,2,3,2,1,5,2,6,2,0.1
"Taiwan",14,"Ornamental fish nei","ornamentals",33,19,22,203,55,4,25,7,31,25,23,13,7,0.1,0.1,2,1,3,0.1,2,1,1,0,0,0.1,25,36,31,0.1,22,19,32,126,38,28,30,65,99
"Taiwan",14,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,13,10,14,22,39,52,58,76,80,69,59,34,40,60,93,89,89,85,83,66,74,58,44,43
"Taiwan",14,"Other brown algae (laminaria, eisenia/ecklonia)","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,20,11,84,109,108,121,119,231,213,228,173,130,108,20,22
"Taiwan",14,"Other red algae","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,10,0.1,0,2,0,17,0,0.1,1,2,1
"Taiwan",14,"Other seaweeds and aquatic plants and products thereof","seaweeds",17,23,57,38,3,27,6,5,31,20,13,7,10,826,0,0,0,0,1148,1109,707,307,437,367,236,252,109,256,460,174,131,120,90,167,180,181,216,0.1
"Taiwan",14,"Shells nei","shells",327,300,166,249,136,286,118,281,316,446,683,857,838,499,0,0,0,0,95,77,66,32,16,62,81,75,76,121,52,11,7,103,17,0.1,0,24,7,3
"Taiwan",14,"Z_TOTAL","corals",63,100,226,213,12,42,37,64,78,121,70,104,107,132,0,0,0,0,1,3,6,2,2,4,2,3,31,16,15,19,37,27,24,5,2,3,3,2
"Taiwan",14,"Z_TOTAL","fish_oil",26,0,21,32,17,0.1,0,0,0,0,30,35,2.1,144,226,439,721,669,432,360.1,563,54,1009,18,80,275,264,67,71,35,44,35,123,47,36,18,58,17.1
"Taiwan",14,"Z_TOTAL","ornamentals",33,19,22,203,55,4,25,7,31,25,23,13,7,4.1,13.1,12,15,25,39.1,54,59,77,80,69,59.1,59,76,91,93.1,111,108,117,209,104,102,88,109,142
"Taiwan",14,"Z_TOTAL","seaweeds",18,24,113,166,71,27.1,7,16,62,21,17,13,13,964,0,0,0,0,1237,1213,954,579,819,600,428,473,375,480,682.1,399,425,393,429,435,375.1,359,345,137.2
"Taiwan",14,"Z_TOTAL","shells",327,300,166,249,136,286,118,281,316,446,683,857,838,499,0,0,0,0,95,77,66,32,16,62,81,75,76,121,52,11,7,103,17,0.1,0,24,7,3
"Taiwan",14,"Z_TOTAL","sponges",NA,NA,0.1,0,1,0,0,0,0.1,1,0.1,2,1,1,0,0,0,0,5,0.1,0.1,0.1,0.1,0.1,0.1,1,5,2,3,2,3,2,1,5,2,6,2,0.1
"Tanzania",202,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,66,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0
"Tanzania",202,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,392,680,346,1127,408,418,594,379,432,557,576,485,744,1384
"Tanzania",202,"Natural sponges nei","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,3,6,10,0,0,0,0,0,0,0,0
"Tanzania",202,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.22906572291072,1.35016599961023,6.47027528355898,4.2918314169242,1.91342718999954,10.8327833194573,16.6527538644211,16.6738739609759,10.6961832488316,25,36,25,56,37,26,37,4,46,95,4,1,0.1,0
"Tanzania",202,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1813,3868,5359,10294,12745,9797,7605,9361,7496,11848,12536,10450,12182,14773,9815,11600
"Tanzania",202,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,66,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0
"Tanzania",202,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.22906572291072,1.35016599961023,6.47027528355898,4.2918314169242,1.91342718999954,10.8327833194573,16.6527538644211,16.6738739609759,10.6961832488316,25,36,25,56,37,26,37,4,46,95,4,1,0.1,0
"Tanzania",202,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1813,3868,5359,10294,12745,9797,7605,9361,7496,11848,12536,10450,12182,14773,9815,11600
"Tanzania",202,"Z_TOTAL","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,392,680,346,1127,408,418,594,379,432,557,576,485,744,1384
"Tanzania",202,"Z_TOTAL","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,3,6,10,0,0,0,0,0,0,0,0
"Thailand",25,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,22,17,35,36,38,35,67,134,239,169,156,117,167,186,197,219,193,135,95
"Thailand",25,"Coral and the like","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0.1,1,0.1,0,0,0.1,0.1,0.1,21,58,162,1,0.1,8,0.1,3,55
"Thailand",25,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,0.1,0.1,0.1,0,1,0,0,0,0,54,0,0.1,9,45,161,88,6,486,290,368,1260,633,1189,1157,1005,1736,2094,3389,3556,2761,3817,4186,3458,3491
"Thailand",25,"Fish liver oils, nei","fish_oil",NA,NA,NA,0.1,44,0,0,0,0,0,0,0,0,10,12,9,1,18,20,28,45,64,93,52,9,44,36,6,2,0.1,4,23,9,1,4,2,17,4
"Thailand",25,"Mother of pearl shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.1,0.1,1,0.1,0.1,1,11,81,39,61,101,179,26,0.1,8,0.1,12,0,378
"Thailand",25,"Natural sponges raw","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,5,2,6,5,6,5,6,5,4,4,3,3,0,0,0,0,0,0,0
"Thailand",25,"Ornamental fish nei","ornamentals",127,169,151,147,166,152,179,165,266,306,436,621,92,42,52,51,83,112,172,213,497,878,839,605,730,901,1567,1625,1839,1739,1517,0,0,0,0,0,588,29
"Thailand",25,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,908,2200,970,1115,1493,597,726
"Thailand",25,"Seaweeds and other algae, fit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135,99,98,95,102,110,77,78,36,37,38,13,81,17,13,364,1466,423,434,258,145,100,134,440
"Thailand",25,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,37,32,124,166,195,189
"Thailand",25,"Shells nei","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,586,560,307,288,235,220,350,640,892,990,987,1151,1420,1545,1320,901,721,1063,1042,2427,4729,5050,2763,2610
"Thailand",25,"Z_TOTAL","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0.1,1,0.1,0,0,0.1,0.1,0.1,21,58,162,1,0.1,8,0.1,3,55
"Thailand",25,"Z_TOTAL","fish_oil",NA,NA,NA,0.1,44.1,0.1,0.1,0,1,0,0,0,0,64,12,9.1,10,63,181,116,51,550,383,420,1269,677,1225,1163,1007,1736.1,2098,3412,3565,2762,3821,4188,3475,3495
"Thailand",25,"Z_TOTAL","ornamentals",127,169,151,147,166,152,179,165,266,306,436,621,92,42,52,51,83,112,172,213,497,878,839,605,730,901,1567,1625,1839,1739,1517,908,2200,970,1115,1493,1185,755
"Thailand",25,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135,99,98,95,111,132,94,113,72,75,73,80,215,256,182,520,1583,591,657,487,488,459,464,724
"Thailand",25,"Z_TOTAL","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,586,560,307,288,236,220.1,350.1,641,892.1,990.1,988,1162,1501,1584,1381,1002,900,1089,1042.1,2435,4729.1,5062,2763,2988
"Thailand",25,"Z_TOTAL","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,5,2,6,5,6,5,6,5,4,4,3,3,0,0,0,0,0,0,0
"Tonga",155,"Coral and the like","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,20,0,0,0,0.1,0,85,30,46,15,36,70
"Tonga",155,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.65855524113948,0,0,0,0,0,0,0,0,21.2068425380075,1,0,5.72073686452904,9,3
"Tonga",155,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,0,102,91,0,29,164,1328,538,298,108,11,0,0.1,107,323,117
"Tonga",155,"Z_TOTAL","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,20,0,0,0,0.1,0,85,30,46,15,36,70
"Tonga",155,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.65855524113948,0,0,0,0,0,0,0,0,21.2068425380075,1,0,5.72073686452904,9,3
"Tonga",155,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,0,102,91,0,29,164,1328,538,298,108,11,0,0.1,107,323,117
"Trinidad and Tobago",126,"Fish body oils, nei","fish_oil",0.1,0.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Trinidad and Tobago",126,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0
"Trinidad and Tobago",126,"Natural sponges nei","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,1,0.1,0.1,0.1,0,0,0,0,0,0,0
"Trinidad and Tobago",126,"Ornamental fish nei","ornamentals",0.1,0.1,0.1,0.1,0.1,0.1,15,0.1,9,8,11,21,26,27,34,7,30,52,78,101,106,122,134,118,127,127,100,88,82,82,104,86,83,65,85.6904742941341,83.5144159929911,83.0874158735215,83.0792043327625
"Trinidad and Tobago",126,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,1,0.1,1,1,6,0.1,0.1,0,0.1,0.1,0.1,1,0.1,1,0,0,0
"Trinidad and Tobago",126,"Z_TOTAL","fish_oil",0.1,0.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Trinidad and Tobago",126,"Z_TOTAL","ornamentals",0.1,0.1,0.1,0.1,0.1,0.1,15,0.1,9,8,11,21,26,27,34,7,30,52,78,101,106,122,134,118,127,127,100,88,82,82,104,86,83,65,85.6904742941341,83.5144159929911,83.0874158735215,83.0792043327625
"Trinidad and Tobago",126,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,1,0.1,1,1,6,0.1,0.1,0,0.1,0.1,0.1,1,0.1,1,0,0,0
"Trinidad and Tobago",126,"Z_TOTAL","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0
"Trinidad and Tobago",126,"Z_TOTAL","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,1,0.1,0.1,0.1,0,0,0,0,0,0,0
"Tunisia",61,"Coral and the like","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,21,12,6,17,7,3,6,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tunisia",61,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,5,5,5,7,8,11,21,17,21,20,32,44,45,6
"Tunisia",61,"Natural sponges raw","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,17,18,17,27,24,27,27,24,15,13,15,20,19,24,21,0,17,16,6,0,0,24,24
"Tunisia",61,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5,1,0,0,NA
"Tunisia",61,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,3,3,2,7,2,408,181,133,36,55,66,45,4,0
"Tunisia",61,"Z_TOTAL","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,21,12,6,17,7,3,6,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tunisia",61,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5,1,0,0,0
"Tunisia",61,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,3,3,2,7,2,408,181,133,36,55,66,45,4,0
"Tunisia",61,"Z_TOTAL","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,5,5,5,7,8,11,21,17,21,20,32,44,45,6
"Tunisia",61,"Z_TOTAL","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,17,18,17,27,24,27,27,24,15,13,15,20,19,24,21,0,17,16,6,0,0,24,24
"Turkey",76,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.1,1,1,0,2,1,0.1,3,0.1,1,2,0.1,1,1,9,8,3,5
"Turkey",76,"Cod liver oil","fish_oil",NA,1245,30,0,0,0,0,0,3758,6618,4517,7607,12806,47,57,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Turkey",76,"Coral and the like","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,850,748,947,892,5422,6145,630,565,595,464,354,348,404,417,351,973,756,5889,1017,3723,940,966,850,1151
"Turkey",76,"Fish body oils, nei","fish_oil",30,0,0,0,0,0,934,2343,1310,0,0,0,0,3900,1984,104,0,0,2000,6712,5,0,0,0.1,3604,1500,6558,11415,914,0,0.1,0.1,13208,61,9778,6002,3639,5025
"Turkey",76,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,0,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
"Turkey",76,"Natural sponges other than raw","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0.1,1,3,0.1,1
"Turkey",76,"Natural sponges raw","sponges",24,11,17,16,13,18,0,0,12,13,15,13,13,0,6,5,3,6,2,5,9,15,7,7,0,2,3,3,4,3,1,0.1,0,0,0,0,0,0
"Turkey",76,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.1,0.1,0,0,0,1,0.1,0.1,1
"Turkey",76,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,35,26,32,73,78,90,47,38,38,10,7,40,12,15,0,0.1,24,0,0
"Turkey",76,"Shells nei","shells",889,887,1188,679,687,1023,0,0,408,367,1141,1342,1232,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Turkey",76,"Z_TOTAL","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,850,748,947,892,5422,6145,630,565,595,464,354,348,404,417,351,973,756,5889,1017,3723,940,966,850,1151
"Turkey",76,"Z_TOTAL","fish_oil",30,1245,30,0,0,0,934,2343,5068,6618,4517,7607,12806,3947,2041,112,0,0,2041,6714,40,0,0,0.1,3604,1500,6558,11415,914,0,0.1,0.1,13209,61,9778,6004,3639,5025
"Turkey",76,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.1,0.1,0,0,0,1,0.1,0.1,1
"Turkey",76,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,37,26.1,33,74,78,92,48,38.1,41,10.1,8,42,12.1,16,1,9.1,32,3,5
"Turkey",76,"Z_TOTAL","shells",889,887,1188,679,687,1023,0,0,408,367,1141,1342,1232,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Turkey",76,"Z_TOTAL","sponges",24,11,17,16,13,18,0,0,12,13,15,13,13,0,6,5,3,6,2,5,9,15,7,7,0,2,3,3,4,3,1,4.1,0,0.1,1,3,0.1,1
"Turks and Caicos Islands",111,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,4,6,16,90,5,1,2,0,1,3,5,0,15
"Turks and Caicos Islands",111,"Z_TOTAL","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,4,6,16,90,5,1,2,0,1,3,5,0,15
"Ukraine",75,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,2,1,0,10,3,1,0.1,0,0.1,0.1
"Ukraine",75,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0,0.1,1,1,0,0,0,0,2,0.1,7
"Ukraine",75,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,12,22,11,53,0,0,0,0,0,0
"Ukraine",75,"Natural sponges nei","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1,0,0,1,0.1,0,0,0
"Ukraine",75,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,20,6,5,11,11,6,4,2,1,7
"Ukraine",75,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0,0.1,1,1,0,0,0,0,2,0.1,7
