iucn_sid,am_sid,sciname,am_sciname,fbname,am_cat
NA,ITS-95886,NA,Protrachypene precipua,titi shrimp,N.E.
NA,ITS-95913,NA,Acetes vulgaris,jembret shrimp,N.E.
NA,ITS-96013,NA,Solenocera hextii,deep-sea mud shrimp,N.E.
NA,ITS-96024,NA,Haliporoides triarthrus,knife shrimp,N.E.
NA,ITS-96058,NA,Aristaeomorpha woodmasoni,Indian red shrimp,N.E.
NA,ITS-96061,NA,Aristeus alcocki,Arabian red shrimp,N.E.
NA,ITS-96089,NA,Benthesicymus crenatus,null,N.E.
NA,ITS-96111,NA,Hymenodora gracilis,null,N.E.
NA,ITS-96118,NA,Acanthephyra armata,null,N.E.
NA,ITS-96124,NA,Acanthephyra chacei,null,N.E.
NA,ITS-96160,NA,Stylodactylus licinus,null,N.E.
NA,ITS-96170,NA,Pasiphaea corteziana,null,N.E.
NA,ITS-96549,NA,Palaemonella holmesi,southern algae shrimp,N.E.
NA,W-Bch-422077,NA,Eurytium limosum,broadback mud crab,N.E.
NA,ITS-96897,NA,Lysmata californica,red rock shrimp,N.E.
NA,ITS-97075,NA,Heterocarpus reedi,Chilean nylon shrimp,N.E.
NA,SLB-155755,NA,Oncopagurus orientalis,null,N.E.
NA,ITS-98205,NA,Calcinus tibicen,orangeclaw hermit,N.E.
NA,ITS-97770,NA,Corallianassa longiventris,null,N.E.
NA,ITS-97772,NA,Glypturus acanthochirus,null,N.E.
NA,ITS-97925,NA,Hapalogaster cavicauda,furry crab,N.E.
NA,ITS-98012,NA,Munidopsis albatrossae,null,N.E.
NA,ITS-98170,NA,Paguristes erythrops,null,N.E.
NA,W-Bch-452127,NA,Cancer anthonyi,yellow rock crab,N.E.
NA,W-Bch-441333,NA,Randallia ornata,globose sand crab,N.E.
NA,W-Bch-441601,NA,Loxorhynchus crispatus,moss crab,N.E.
NA,W-Bch-441602,NA,Loxorhynchus grandis,sheep crab,N.E.
NA,W-Bch-441503,NA,Taliepus nuttallii,globose kelp crab,N.E.
NA,W-Bch-241171,NA,Troglocarcinus corallicola,null,N.E.
NA,ITS-99169,NA,Cloridopsis dubia,null,N.E.
NA,WBD-Eup-20,NA,Euphausia distinguenda,null,N.E.
NA,WBD-Eup-21,NA,Euphausia eximia,null,N.E.
NA,WBD-Eup-29,NA,Euphausia lamelligera,null,N.E.
NA,SLB-12895,NA,Euphausia nana,null,N.E.
NA,WBD-Eup-36,NA,Euphausia paragibba,null,N.E.
NA,WBD-Eup-40,NA,Euphausia sibogae,null,N.E.
NA,WBD-Eup-55,NA,Nematoscelis megalops,null,N.E.
NA,WBD-Eup-70,NA,Stylocheiron insulare,null,N.E.
NA,WBD-Eup-73,NA,Stylocheiron microphthalma,null,N.E.
NA,WBD-Eup-83,NA,Thysanoessa parva,null,N.E.
NA,WBD-Eup-89,NA,Thysanopoda astylata,null,N.E.
NA,WBD-Eup-90,NA,Thysanopoda cornuta,null,N.E.
NA,WBD-Eup-92,NA,Thysanopoda egregia,null,N.E.
NA,ITS-206262,NA,Elminius kingii,fjord barnacle,N.E.
NA,ITS-206282,NA,Lernaeodiscus ingolfi,null,N.E.
NA,SLB-192892,NA,Dichelaspis hawaiense,null,N.E.
NA,ITS-656194,NA,Euscalpellum stratum,null,N.E.
NA,ITS-656196,NA,Alcockianum alcockianum,null,N.E.
NA,ITS-656218,NA,Ornatoscalpellum stroemii,null,N.E.
NA,ITS-656180,NA,Glyptelasma annandalei,null,N.E.
NA,ITS-656182,NA,Glyptelasma hamatum,null,N.E.
NA,ITS-656184,NA,Megalasma minus,null,N.E.
NA,ITS-656264,NA,Solidobalanus hawaiensis,null,N.E.
NA,ITS-667196,NA,Dioithona oculata,null,N.E.
NA,ITS-668133,NA,Coullana canadensis,null,N.E.
NA,ITS-87294,NA,Aegisthus mucronatus,null,N.E.
NA,SLB-117787,NA,Ornatoscalpellum vanhoeffeni,null,N.E.
NA,ITS-89484,NA,Annandaleum lambda,null,N.E.
NA,ITS-89658,NA,Megabalanus californicus,California barnacle,N.E.
NA,SLB-185451,NA,Bairdoppilata villosa,null,N.E.
NA,ITS-85107,NA,Xestoleberis aurantia,null,N.E.
NA,W-Pol-131018,NA,Josephella marenzelleri,null,N.E.
NA,ITS-54183,NA,Pseudoceros luteus,polyclad flatworm,N.E.
NA,ITS-54189,NA,Eurylepta californica,null,N.E.
NA,W-Pol-337587,NA,Phyllodoce panamensis,null,N.E.
NA,W-Pol-130639,NA,Eulalia viridis,null,N.E.
NA,W-Pol-333276,NA,Eulalia myriacyclum,null,N.E.
NA,W-Pol-209689,NA,Chloeia fusca,null,N.E.
NA,W-Pol-157524,NA,Parapionosyllis longicirrata,null,N.E.
NA,W-Pol-129831,NA,Hermodice carunculata,null,N.E.
NA,W-Pol-328220,NA,Harmothoe aculeata,null,N.E.
NA,SLB-2809,NA,Bylgides sarsi,null,N.E.
NA,W-Pol-131288,NA,Eurysyllis tuberculata,null,N.E.
NA,SLB-2365,NA,Ceratonereis singularis,null,N.E.
NA,W-Pol-131069,NA,Neoleanira tetragona,null,N.E.
NA,SLB-3151,NA,Sigalion arenicola,null,N.E.
NA,W-Pol-130647,NA,Hesionura coineaui,null,N.E.
NA,SLB-2676,NA,Hesionura elongata,null,N.E.
NA,W-Pol-130075,NA,Marphysa sanguinea,red grilled Marphysa,N.E.
NA,W-Pol-131321,NA,Haplosyllis spongicola,null,N.E.
NA,W-Pol-238542,NA,Typosyllis cornuta,null,N.E.
NA,SLB-3283,NA,Exogone naidina,null,N.E.
NA,W-Pol-131392,NA,Sphaerosyllis pirifera,null,N.E.
NA,W-Pol-156432,NA,Sphaerosyllis magnidentata,null,N.E.
NA,W-Pol-131394,NA,Sphaerosyllis taylori,null,N.E.
NA,W-Pol-332000,NA,Sphaerosyllis bilobata,null,N.E.
NA,W-Pol-131393,NA,Sphaerosyllis piriferopsis,null,N.E.
NA,W-Pol-332028,NA,Sphaerosyllis riseri,null,N.E.
NA,W-Pol-238529,NA,Plakosyllis quadrioculata,null,N.E.
NA,W-Pol-333702,NA,Kinbergonuphis microcephala,null,N.E.
NA,W-Pol-326964,NA,Diopatra ornata,ornate tube worm,N.E.
NA,W-Pol-332921,NA,Americonuphis magna,null,N.E.
NA,W-Pol-130888,NA,Chone duneri,null,N.E.
NA,W-Pol-130871,NA,Bispira crassicornis,null,N.E.
NA,W-Pol-333396,NA,Eupolymnia crassicornis,null,N.E.
NA,W-Pol-329160,NA,Magelona riojai,null,N.E.
NA,W-Pol-330562,NA,Phyllochaetopterus prolifica,chaetopterid worm,N.E.
NA,W-Pol-129922,NA,Spiochaetopterus costarum,null,N.E.
NA,W-Pol-334555,NA,Platynereis australis,kelp worm,N.E.
NA,W-Pol-333727,NA,Laeonereis culveri,null,N.E.
NA,W-Pol-130265,NA,Scoletoma tetraura,null,N.E.
NA,W-Pol-157482,NA,Mediomastus ambiseta,null,N.E.
NA,SLB-2515,NA,Oenone fulgida,null,N.E.
NA,W-Pol-130041,NA,Protodorvillea kefersteini,null,N.E.
NA,W-Pol-334062,NA,Naineris setosa,null,N.E.
NA,SLB-173598,NA,Aricidea belgicae,null,N.E.
NA,W-Pol-131121,NA,Dipolydora quadrilobata,null,N.E.
NA,W-Pol-131516,NA,Pista cristata,null,N.E.
NA,W-Pol-333269,NA,Eudistylia polymorpha,feather duster worm,N.E.
NA,W-Pol-333271,NA,Eudistylia vancouveri,Northern feather-duster worm,N.E.
NA,W-Pol-130929,NA,Megalomma vesiculosum,null,N.E.
NA,SLB-3921,NA,Myxicola infundibulum,sabellid worm,N.E.
NA,W-Pol-327435,NA,Dodecaceria fewkesi,colonial tube worm,N.E.
NA,W-Pol-340366,NA,Axiothella mucosa,null,N.E.
NA,W-Pol-209935,NA,Sabellastarte sanctijosephi,giant feather duster,N.E.
NA,W-Pol-130935,NA,Notaulax phaeotaenia,null,N.E.
NA,W-Pol-131051,NA,Serpula vermicularis,serpulid worm,N.E.
NA,W-Pol-334501,NA,Phragmatopoma californica,colonial sand tube worm,N.E.
NA,W-Pol-334912,NA,Tetreres philippinensis,null,N.E.
NA,SLB-4371,NA,Pista maculata,fiber tube worm,N.E.
NA,W-Pol-332560,NA,Thelepus crispus,terebellid worm,N.E.
NA,W-Pol-131009,NA,Hydroides norvegicus,null,N.E.
NA,W-Pol-209944,NA,Spirobranchus giganteus,Christmas tree worm,N.E.
NA,W-Pol-335016,NA,Vermiliopsis annulata,null,N.E.
NA,W-Pol-131020,NA,Metavermilia multicristata,null,N.E.
NA,W-Pol-131038,NA,Salmacina dysteri,null,N.E.
NA,W-Pol-334720,NA,Salmacina tribranchiata,fragile tube worm,N.E.
NA,W-Pol-130987,NA,Ditrupa arietina,horn-tusk,N.E.
NA,W-Pol-155377,NA,Janua brasiliensis,null,N.E.
NA,SLB-4025,NA,Janua pagenstecheri,null,N.E.
NA,W-Pol-130988,NA,Ficopomatus enigmaticus,null,N.E.
NA,W-Pol-131220,NA,Pileolaria militaris,null,N.E.
NA,Hex-1402,NA,Telmatactis cricoides,null,N.E.
NA,Hex-1713,NA,Gonactinia prolifera,storey anemone,N.E.
NA,Hex-1743,NA,Halcurias pilatus,orange decameric anemone,N.E.
NA,URM-M-1439,NA,Escarpia spicata,null,N.E.
NA,URM-M-1442,NA,Lamellibrachia barhami,null,N.E.
NA,W-Pol-266010,NA,Riftia pachyptila,null,N.E.
NA,Hex-3591,NA,Anemonactis mazeli,null,N.E.
NA,SLB-92563,NA,Hydractinia minuta,null,N.E.
NA,W-Hyd-284840,NA,Hydractinia arge,null,N.E.
NA,W-Hyd-284873,NA,Hydractinia milleri,Miller hydractinia,N.E.
NA,W-Hyd-157917,NA,Bougainvillia carolinensis,null,N.E.
NA,Hex-2004,NA,Nemanthus nitidus,null,N.E.
NA,Hex-378,NA,Galatheanthemum profundale,null,N.E.
NA,Hex-394,NA,Dactylanthus antarcticus,gorgonian-feeding anemone,N.E.
NA,Hex-442,NA,Maractis rimicarivora,null,N.E.
NA,W-Hyd-418879,NA,Eudendrium eximium,null,N.E.
NA,W-Hyd-117411,NA,Lafoeina maxima,null,N.E.
NA,W-Hyd-117821,NA,Plumularia floridana,null,N.E.
NA,Hex-498,NA,Halcampoides abyssorum,null,N.E.
NA,Hex-6976,NA,Isotealia antarctica,salmon anemone,N.E.
NA,Hex-7312,NA,Cribrinopsis fernaldi,chevron-tentacle anemone,N.E.
NA,W-Hyd-284234,NA,Bougainvillia frondosa,null,N.E.
NA,W-Hyd-284249,NA,Garveia annulata,orange hydroid,N.E.
NA,W-Hyd-221105,NA,Koellikerina elegans,null,N.E.
NA,W-Hyd-117428,NA,Cordylophora caspia,freshwater hydroid,N.E.
NA,SLB-63861,NA,Turritopsis nutricula,null,N.E.
NA,W-Hyd-284463,NA,Turritopsis fascicularis,null,N.E.
NA,W-Hyd-117433,NA,Corydendrium parasiticum,null,N.E.
NA,W-Hyd-284585,NA,Eirene lactea,null,N.E.
NA,W-Oct-289534,NA,Briareum asbestinum,corky seafinger,N.E.
NA,W-Hyd-284575,NA,Dipleurosoma collapsum,null,N.E.
NA,SLB-92489,NA,Corymorpha forbesi,null,N.E.
NA,W-Hyd-285951,NA,Ectopleura grandis,null,N.E.
NA,W-Hyd-117475,NA,Dipurena halterata,null,N.E.
NA,W-Hyd-284646,NA,Eudendrium attenuatum,null,N.E.
NA,W-Hyd-117781,NA,Amphinema rugosum,null,N.E.
NA,W-Hyd-117782,NA,Amphinema turrida,null,N.E.
NA,W-Hyd-221197,NA,Merga violacea,null,N.E.
NA,W-Hyd-290274,NA,Larsonia pterophylla,null,N.E.
NA,W-Hyd-117560,NA,Myrionema amboinense,null,N.E.
NA,W-Hyd-288110,NA,Zancleopsis dichotoma,null,N.E.
NA,W-Hyd-117691,NA,Filellum serratum,null,N.E.
NA,W-Hyd-284946,NA,Filellum antarcticum,null,N.E.
NA,W-Hyd-285494,NA,Sertularella conica,null,N.E.
NA,W-Hyd-117902,NA,Sertularella gayi,null,N.E.
NA,W-Hyd-285502,NA,Sertularella diaphana,null,N.E.
NA,W-Hyd-285553,NA,Sertularella robusta,null,N.E.
NA,W-Hyd-284412,NA,Orthopyxis mollis,soft bell hydroid,N.E.
NA,W-Hyd-284376,NA,Clytia macrotheca,null,N.E.
NA,W-Hyd-225737,NA,Orthopyxis sargassicola,null,N.E.
NA,W-Hyd-284975,NA,Lafoea coalescens,null,N.E.
NA,W-Hyd-117517,NA,Eutonina indicans,aggregating jelly,N.E.
NA,W-Hyd-117522,NA,Helgicirrha schulzei,null,N.E.
NA,W-Hyd-291271,NA,Vallentinia adherens,null,N.E.
NA,W-Hyd-117835,NA,Proboscidactyla ornata,null,N.E.
NA,URM-Cn-4415,NA,Pachycerianthus fimbriatus,tube-dwelling anemone,N.E.
NA,W-Hyd-418901,NA,Dynamena crisioides,borderless hydroid,N.E.
NA,W-Hyd-117886,NA,Dynamena dalmasi,null,N.E.
NA,W-Hyd-117887,NA,Dynamena disticha,null,N.E.
NA,W-Hyd-285431,NA,Diphasia tropica,null,N.E.
NA,W-Hyd-292444,NA,Thyroscyphus marginatus,null,N.E.
NA,W-Hyd-285712,NA,Symplectoscyphus tuba,null,N.E.
NA,W-Hyd-284710,NA,Halecium bermudense,null,N.E.
NA,SLB-64873,NA,Tridentata marginata,null,N.E.
NA,W-Hyd-418906,NA,Tridentata tumida,null,N.E.
NA,W-Hyd-418907,NA,Tridentata turbinata,null,N.E.
NA,W-Hyd-157947,NA,Halecium beanii,thornbush hydroid,N.E.
NA,W-Hyd-117598,NA,Halecium nanum,null,N.E.
NA,W-Hyd-117278,NA,Aglaophenia latecarinata,null,N.E.
NA,W-Hyd-284722,NA,Halecium dyssymetrum,null,N.E.
NA,W-Hyd-285265,NA,Plumularia margaretta,null,N.E.
NA,W-Hyd-285299,NA,Plumularia strictocarpa,null,N.E.
NA,W-Hyd-284982,NA,Scandia mutabilis,null,N.E.
NA,W-Hyd-117699,NA,Hebella scandens,null,N.E.
NA,W-Hyd-117673,NA,Kirchenpaueria halecioides,null,N.E.
NA,W-Hyd-289899,NA,Eperetmus typus,null,N.E.
NA,W-Hyd-285111,NA,Olindias tenuis,null,N.E.
NA,W-Hyd-289361,NA,Aglauropsis aeora,null,N.E.
NA,W-Hyd-289754,NA,Cubaia aphrodite,null,N.E.
NA,W-Hyd-117804,NA,Phialella quadrata,null,N.E.
NA,W-Hyd-285941,NA,Synthecium tubithecum,null,N.E.
NA,W-Hyd-287481,NA,Hincksella cylindrica,null,N.E.
NA,W-Oct-283242,NA,Eunicea fusca,doughnut sea rod,N.E.
NA,W-Oct-283249,NA,Eunicea knighti,null,N.E.
NA,W-Oct-283250,NA,Eunicea laciniata,null,N.E.
NA,W-Oct-283263,NA,Eunicea tourneforti,null,N.E.
NA,W-Oct-283262,NA,Eunicea succinea,shelf-knob sea rod,N.E.
NA,W-Oct-292021,NA,Plexaurella fusifera,null,N.E.
NA,W-Oct-290812,NA,Plexaurella dichotoma,slit-pore sea rod,N.E.
NA,W-Oct-290815,NA,Plexaurella grisea,null,N.E.
NA,W-Oct-290881,NA,Pseudoplexaura porosa,null,N.E.
NA,W-Oct-290880,NA,Pseudoplexaura flagellosa,porous sea rod,N.E.
NA,W-Oct-367817,NA,Plexaura flexuosa,bent sea rod,N.E.
NA,W-Hyd-284054,NA,Aglaophenia struthionides,ostrichplume hydroid,N.E.
NA,W-Hyd-285860,NA,Stylaster californicus,California hydrocoral,N.E.
NA,W-Oct-287556,NA,Muricea californica,California golden gorgonian,N.E.
NA,SLB-61339,NA,Muricea atlantica,null,N.E.
NA,W-Oct-287562,NA,Muricea fruticosa,brown gorgonian,N.E.
NA,W-Oct-290417,NA,Muriceopsis flavida,rough sea plume,N.E.
NA,W-Oct-520719,NA,Ellisella barbadensis,devil's sea whip,N.E.
NA,W-Hyd-285859,NA,Stylaster brunneus,null,N.E.
NA,W-Oct-290888,NA,Pseudopterogorgia acerosa,purple sea plume,N.E.
NA,SLB-61257,NA,Pseudopterogorgia anceps,null,N.E.
NA,W-Oct-290890,NA,Pseudopterogorgia americana,slimy sea plume,N.E.
NA,W-Oct-290029,NA,Gorgonia flabellum,Venus sea fan,N.E.
NA,W-Oct-290045,NA,Gorgonia ventalina,common sea fan,N.E.
NA,W-Oct-289357,NA,Adelogorgia phyllosclera,orange gorgonian,N.E.
NA,W-Oct-289935,NA,Eugorgia rubens,purple gorgonian,N.E.
NA,W-Hyd-117279,NA,Aglaophenia lophocarpa,null,N.E.
NA,W-Hyd-117635,NA,Monostaechas quadridens,null,N.E.
NA,W-Hyd-418887,NA,Gymnangium sinuosum,null,N.E.
NA,W-Hyd-220593,NA,Gymnangium hians,null,N.E.
NA,W-Hyd-284139,NA,Gymnangium speciosum,null,N.E.
NA,W-Hyd-117628,NA,Antennella secundaria,sessile hydrozoans,N.E.
NA,W-Hyd-117632,NA,Halopteris diaphana,null,N.E.
NA,W-Hyd-292321,NA,Halopteris constricta,null,N.E.
NA,W-Hyd-287297,NA,Halopteris carinata,null,N.E.
NA,W-Hyd-418891,NA,Macrorhynchia allmani,null,N.E.
NA,W-Hyd-285083,NA,Tiaropsidium roseum,null,N.E.
NA,W-Hyd-285025,NA,Laodicea brevigona,null,N.E.
NA,W-Hyd-117536,NA,Eucheilota paradoxica,null,N.E.
NA,W-Oct-289919,NA,Erythropodium caribaeorum,encrusting gorgonian,N.E.
NA,SLB-92756,NA,Drymonema dalmatinum,null,N.E.
NA,URM-Cn-10268,NA,Deepstaria enigmatica,null,N.E.
NA,URM-Cn-10281,NA,Tiburonia granrojo,null,N.E.
NA,URM-Cn-10291,NA,Manania distincta,null,N.E.
NA,URM-Cn-10296,NA,Kishinouyea corbini,null,N.E.
NA,URM-Cn-10309,NA,Haliclystus antarcticus,stalked jellyfish,N.E.
NA,W-Hyd-117568,NA,Liriope tetraphylla,jewel jellyfish,N.E.
NA,W-Hyd-221236,NA,Amphogona apsteini,null,N.E.
NA,W-Hyd-221239,NA,Solmaris rhodoloma,null,N.E.
NA,W-Hyd-135451,NA,Vogtia pentacantha,null,N.E.
NA,W-Hyd-135407,NA,Enneagonum hyalinum,null,N.E.
NA,W-Hyd-292482,NA,Rosacea flaccida,null,N.E.
NA,W-Hyd-135477,NA,Sphaeronectes gracilis,null,N.E.
NA,URM-Cn-4381,NA,Cerianthus lloydii,null,N.E.
NA,URM-Cn-10212,NA,Thysanostoma thysanura,null,N.E.
NA,URM-Cn-6244,NA,Epizoanthus scotinus,orange zoanthid,N.E.
NA,URM-Cn-6225,NA,Epizoanthus incrustatus,null,N.E.
NA,URM-Cn-6268,NA,Parazoanthus lucificum,luminescent parazoanthid,N.E.
NA,URM-Cn-4450,NA,Corynactis californica,strawberry corallimorpharian,N.E.
NA,W-Hyd-288322,NA,Distichopora coccinea,hydrozoans,N.E.
NA,W-Hyd-288326,NA,Distichopora gracilis,null,N.E.
NA,W-Hyd-285801,NA,Errina antarctica,red hydrocoral,N.E.
NA,W-Hyd-285891,NA,Stylaster marenzelleri,null,N.E.
NA,W-Hyd-285906,NA,Stylaster sanguineus,null,N.E.
NA,URM-Cn-10110,NA,Linuche unguiculata,Thimble jellyfish,N.E.
NA,URM-Cn-10145,NA,Cassiopea andromeda,upside-down jellyfish,N.E.
NA,URM-Cn-4092,NA,Antipathes gracilis,orange sea fan black coral,N.E.
NA,W-Oct-128515,NA,Pennatula aculeata,null,N.E.
NA,W-Oct-290947,NA,Ptilosarcus gurneyi,orange sea pen,N.E.
NA,W-Oct-286695,NA,Stylatula elongata,slender sea pen,N.E.
NA,W-Oct-128539,NA,Virgularia mirabilis,null,N.E.
NA,URM-Cn-6347,NA,Chironex fleckeri,box jellyfish,N.E.
NA,URM-Cn-6188,NA,Sphenotrochus andrewianus,null,N.E.
NA,SLB-62668,NA,Sandalolitha africana,null,N.E.
NA,URM-Cn-4717,NA,Acropora azurea,null,N.E.
NA,SLB-61812,NA,Montipora solanderi,null,N.E.
NA,URM-Cn-5094,NA,Ceratotrochus magnaghii,null,N.E.
NA,URM-Cn-5103,NA,Coenocyathus cylindricus,null,N.E.
NA,URM-Cn-5149,NA,Deltocyathus ornatus,null,N.E.
NA,URM-Cn-5169,NA,Hoplangia durotrix,null,N.E.
NA,URM-Cn-5200,NA,Paracyathus parvulus,null,N.E.
NA,URM-Cn-5460,NA,Tubastraea diaphana,null,N.E.
NA,URM-Cn-5463,NA,Tubastraea micranthus,black turret coral,N.E.
NA,URM-Cn-5464,NA,Tubastraea tagusensis,ahermatypic corals,N.E.
NA,URM-Cn-5671,NA,Javania cailleti,null,N.E.
NA,URM-Cn-5691,NA,Rhizotrochus levidensis,null,N.E.
NA,W-Msc-142011,NA,Yoldiella subaequilatera,null,N.E.
NA,W-Msc-506181,NA,Solamen columbianum,British Columbia crenella,N.E.
NA,W-Msc-505780,NA,Tresus nuttallii,Pacific gaper,N.E.
NA,W-Msc-138749,NA,Heteranomia squamula,prickly jingle,N.E.
NA,W-Msc-233434,NA,Anomia chinensis,Chinese jingle,N.E.
NA,W-Msc-140588,NA,Nucula hanleyi,null,N.E.
NA,W-Msc-420961,NA,Timoclea pygmaea,pygmy-venus,N.E.
NA,SLB-68814,NA,Bathyarca grenophia,null,N.E.
NA,W-Msc-140452,NA,Gregariella petagnae,null,N.E.
NA,W-Msc-397161,NA,Ostrea conchaphila,Olympia oyster,N.E.
NA,W-Msc-506285,NA,Adrana scaphoides,null,N.E.
NA,W-Msc-156916,NA,Nucula proxima,Atlantic nutclam,N.E.
NA,W-Msc-156914,NA,Nucula delphinodonta,dolphintooth nutclam,N.E.
NA,W-Msc-156920,NA,Nuculana caudata,tailed nutclam,N.E.
NA,W-Msc-156923,NA,Nuculana tenuisulcata,thin nut clam,N.E.
NA,W-Msc-420665,NA,Nuculana concentrica,concentric nutclam,N.E.
NA,W-Msc-156732,NA,Aequipecten glyptus,red-ribbed scallop,N.E.
NA,W-Msc-581908,NA,Nuculana carpenteri,null,N.E.
NA,W-Msc-394314,NA,Leptopecten bavayi,null,N.E.
NA,W-Msc-207848,NA,Plicatula gibbosa,Atlantic kittenpaw,N.E.
NA,W-Msc-420772,NA,Spondylus americanus,Atlantic thorny oyster,N.E.
NA,SLB-69472,NA,Cyclopecten nanus,dwarf glass-scallop,N.E.
NA,W-Msc-240774,NA,Crassadoma gigantea,giant rock-scallop,N.E.
NA,W-Msc-393711,NA,Caribachlamys sentis,scaly scallop,N.E.
NA,W-Msc-506763,NA,Entodesma navicula,rock entodesma,N.E.
NA,SLB-68882,NA,Limaria pellucida,Antillean fileclam,N.E.
NA,W-Msc-393783,NA,Lindapecten muscosus,rough scallop,N.E.
NA,W-Msc-420792,NA,Lucinisca muricata,spinose lucine,N.E.
NA,W-Msc-420793,NA,Lucinisca nassula,woven lucine,N.E.
NA,W-Msc-156817,NA,Argopecten irradians,Atlantic bay scallop,N.E.
NA,W-Msc-246814,NA,Yoldia seminuda,oblique-lined yoldia,N.E.
NA,W-Msc-157005,NA,Yoldia limatula,file yoldia,N.E.
NA,W-Msc-157007,NA,Yoldia sapotilla,shot yoldia,N.E.
NA,W-Msc-141997,NA,Yoldiella frigida,frigid yoldia,N.E.
NA,W-Msc-423165,NA,Astarte esquimalti,wavy-line astarte,N.E.
NA,W-Msc-156744,NA,Astarte castanea,chestnut Astarte,N.E.
NA,W-Msc-138820,NA,Astarte crenata,crenulate astarte,N.E.
NA,W-Msc-156747,NA,Astarte undata,wavy astarte,N.E.
NA,W-Msc-138821,NA,Astarte elliptica,elliptical astarte,N.E.
NA,W-Msc-420839,NA,Astarte globula,null,N.E.
NA,W-Msc-138818,NA,Astarte borealis,boreal astarte,N.E.
NA,W-Msc-138823,NA,Astarte montagui,narrow-hinge astarte,N.E.
NA,W-Msc-420843,NA,Crassinella lunulata,lunate crassinella,N.E.
NA,W-Msc-391795,NA,Delectopecten vancouverensis,Vancouver scallop,N.E.
NA,SLB-69325,NA,Dimyella starcki,null,N.E.
NA,SLB-69317,NA,Pododesmus macrochisma,green falsejingle,N.E.
NA,W-Msc-420776,NA,Pododesmus rudis,Atlantic falsejingle,N.E.
NA,W-Msc-156994,NA,Solemya velum,Atlantic awningclam,N.E.
NA,W-Msc-156993,NA,Solemya grandis,grand awningclam,N.E.
NA,SLB-69728,NA,Solemya reidi,gutless awningclam,N.E.
NA,W-Msc-138797,NA,Bathyarca glacialis,glacial bathyark,N.E.
NA,W-Msc-138796,NA,Bathyarca frielei,boreal bathyark,N.E.
NA,W-Msc-420715,NA,Bathyarca glomerula,little-ball bathyark,N.E.
NA,W-Msc-420710,NA,Anadara baughmani,skewed ark,N.E.
NA,W-Msc-420711,NA,Anadara floridana,cut-ribbed ark,N.E.
NA,W-Msc-156909,NA,Noetia ponderosa,ponderous ark,N.E.
NA,W-Msc-215252,NA,Arca imbricata,mossy ark,N.E.
NA,W-Msc-420709,NA,Acar domingensis,white miniature ark,N.E.
NA,W-Msc-420714,NA,Barbatia cancellaria,red-brown ark,N.E.
NA,W-Msc-420724,NA,Arcopsis adamsi,cancellate ark,N.E.
NA,W-Msc-138801,NA,Bentharca asperula,null,N.E.
NA,W-Msc-156786,NA,Limopsis sulcata,sulcate limops,N.E.
NA,SLB-68841,NA,Limopsis cristata,crested limops,N.E.
NA,W-Msc-156787,NA,Limopsis tenella,null,N.E.
NA,W-Msc-504512,NA,Glycymeris septentrionalis,northern bittersweet,N.E.
NA,W-Msc-420728,NA,Glycymeris decussata,decussate bittersweet,N.E.
NA,W-Msc-420729,NA,Glycymeris spectralis,spectral bittersweet,N.E.
NA,W-Msc-420730,NA,Glycymeris undata,wavy bittersweet,N.E.
NA,W-Msc-504729,NA,Philobrya setosa,hairy philobrya,N.E.
NA,W-Msc-367837,NA,Mytilus californianus,California mussel,N.E.
NA,W-Msc-156765,NA,Crenella glandula,glandular crenella,N.E.
NA,SLB-69053,NA,Crenella fragilis,fragile crenella,N.E.
NA,W-Msc-420707,NA,Musculus lateralis,lateral mussel,N.E.
NA,W-Msc-506105,NA,Modiolus rectus,straight horsemussel,N.E.
NA,W-Msc-397026,NA,Brachidontes exustus,scorched mussel,N.E.
NA,W-Msc-420690,NA,Amygdalum sagittatum,arrow papermussel,N.E.
NA,W-Msc-140435,NA,Amygdalum politum,polished papermussel,N.E.
NA,W-Msc-505934,NA,Adula californiensis,California datemussel,N.E.
NA,SLB-69074,NA,Lithophaga antillarum,giant datemussel,N.E.
NA,W-Msc-156861,NA,Ischadium recurvum,hooked mussel,N.E.
NA,W-Msc-420694,NA,Botula fusca,cinnamon mussel,N.E.
NA,SLB-69125,NA,Septifer bryanae,null,N.E.
NA,W-Msc-506174,NA,Septifer rudis,null,N.E.
NA,W-Msc-546021,NA,Septifer bifurcatus,bifurcate mussel,N.E.
NA,W-Msc-420741,NA,Atrina serrata,sawtooth penshell,N.E.
NA,W-Msc-420739,NA,Atrina rigida,stiff pen shell,N.E.
NA,W-Msc-420742,NA,Pinna carnea,amber penshell,N.E.
NA,W-Msc-156986,NA,Pteria vitrea,glassy wing-oyster,N.E.
NA,W-Msc-420737,NA,Isognomon bicolor,bicolor purse-oyster,N.E.
NA,W-Msc-367964,NA,Chlamys hastata,spiny scallop,N.E.
NA,W-Msc-254460,NA,Chlamys rubida,reddish scallop,N.E.
NA,W-Msc-140701,NA,Cyclopecten imbrifer,shingle glass-scallop,N.E.
NA,W-Msc-391727,NA,Cyclopecten reticulus,netted glass-scallop,N.E.
NA,W-Msc-420851,NA,Raeta plicatella,channeled duckclam,N.E.
NA,W-Msc-420912,NA,Ervilia nitens,shining ervilia,N.E.
NA,W-Msc-536684,NA,Siliqua patula,Pacific razor,N.E.
NA,W-Msc-464200,NA,Lucinoma annulata,ringed lucine,N.E.
