id,goal,component,type,category,value,count
29,natural-products,corals,social,none,0.345726269633,1
30,natural-products,corals,social,none,0.0492303823333,1
30,natural-products,corals,ecological,integrity,0.910073,1
30,natural-products,corals,ecological,regulations,0.5,3
31,natural-products,corals,ecological,regulations,0.619318181818182,3
31,natural-products,corals,ecological,integrity,0.917489,1
31,natural-products,corals,social,none,0.226209184467,1
32,natural-products,corals,ecological,integrity,0.916209,1
32,natural-products,corals,social,none,0.3983088031,1
32,natural-products,corals,ecological,regulations,0.574192465614421,3
33,natural-products,corals,social,none,0.250784448933,1
33,natural-products,corals,ecological,integrity,0.913039,1
33,natural-products,corals,ecological,regulations,0.5,3
34,natural-products,corals,social,none,0.573501596233,1
34,natural-products,corals,ecological,integrity,0.911597,1
34,natural-products,corals,ecological,regulations,0.546885546234708,3
35,natural-products,corals,ecological,integrity,0.926642,1
35,natural-products,corals,ecological,regulations,0.5,3
35,natural-products,corals,social,none,0.192012810267,1
36,natural-products,corals,social,none,0.441892775333,1
36,natural-products,corals,ecological,regulations,0.751676537735595,3
36,natural-products,corals,ecological,integrity,0.929458,1
37,natural-products,corals,ecological,integrity,0.933486,1
37,natural-products,corals,social,none,0.543077514533,1
37,natural-products,corals,ecological,regulations,0.5,3
38,natural-products,corals,social,none,0.5430914941,1
38,natural-products,corals,ecological,regulations,0.25,3
38,natural-products,corals,ecological,integrity,0.935317,1
39,natural-products,corals,social,none,0.268264391,1
39,natural-products,corals,ecological,integrity,0.895467,1
39,natural-products,corals,ecological,regulations,0.704139610389558,3
40,natural-products,corals,ecological,regulations,0.681818181818182,3
40,natural-products,corals,ecological,integrity,0.930761,1
40,natural-products,corals,social,none,0.6027361303,1
41,natural-products,corals,ecological,integrity,0.837143,1
41,natural-products,corals,social,none,0.5957836065,1
41,natural-products,corals,ecological,regulations,0.590909090909091,3
42,natural-products,corals,social,none,0.757710279233,1
42,natural-products,corals,ecological,integrity,0.873464,1
42,natural-products,corals,ecological,regulations,0.738636363636364,3
43,natural-products,corals,ecological,integrity,0.830973,1
43,natural-products,corals,ecological,regulations,0.68318219021945,3
43,natural-products,corals,social,none,0.635297819766,1
44,natural-products,corals,ecological,regulations,0.630987180341339,3
44,natural-products,corals,social,none,0.490209304567,1
44,natural-products,corals,ecological,integrity,0.858861,1
45,natural-products,corals,social,none,0.4424465205,1
45,natural-products,corals,ecological,regulations,0.759016790931657,3
45,natural-products,corals,ecological,integrity,0.809381,1
46,natural-products,corals,ecological,integrity,0.802642,1
46,natural-products,corals,ecological,regulations,0.2184809791764,3
46,natural-products,corals,social,none,0.306264365966,1
47,natural-products,corals,social,none,0.325244284467,1
47,natural-products,corals,ecological,integrity,0.856625,1
47,natural-products,corals,ecological,regulations,0.9375,3
48,natural-products,corals,social,none,0.408933868567,1
48,natural-products,corals,ecological,regulations,0.738636363636364,3
48,natural-products,corals,ecological,integrity,0.811259,1
49,natural-products,corals,ecological,regulations,0.92005481955254,3
49,natural-products,corals,social,none,0.434624861433,1
49,natural-products,corals,ecological,integrity,0.829065,1
50,natural-products,corals,social,none,0.325487029533,1
50,natural-products,corals,ecological,regulations,0.5,3
50,natural-products,corals,ecological,integrity,0.903738,1
51,natural-products,corals,ecological,regulations,0.707624633431017,3
51,natural-products,corals,ecological,integrity,0.879428,1
51,natural-products,corals,social,none,0.7379977621,1
52,natural-products,corals,ecological,integrity,0.921738,1
52,natural-products,corals,ecological,regulations,0.85608531244517,3
52,natural-products,corals,social,none,0.632954492333,1
53,natural-products,corals,ecological,regulations,0.943181818181818,3
53,natural-products,corals,social,none,0.7149119914,1
53,natural-products,corals,ecological,integrity,0.942624,1
54,natural-products,corals,social,none,0.5538542523,1
54,natural-products,corals,ecological,regulations,0.515482695810557,3
54,natural-products,corals,ecological,integrity,0.906317,1
55,natural-products,corals,social,none,0.5441772435,1
55,natural-products,corals,ecological,integrity,0.901715,1
55,natural-products,corals,ecological,regulations,0.880681818181818,3
56,natural-products,corals,ecological,regulations,0.813213553291055,3
56,natural-products,corals,social,none,0.356298626533,1
56,natural-products,corals,ecological,integrity,0.93143,1
57,natural-products,corals,ecological,regulations,0.5,3
57,natural-products,corals,social,none,0.475177726733,1
57,natural-products,corals,ecological,integrity,0.905923,1
58,natural-products,corals,social,none,0.390644000367,1
58,natural-products,corals,ecological,regulations,0.769072479414034,3
58,natural-products,corals,ecological,integrity,0.897611,1
59,natural-products,corals,ecological,integrity,0.90351,1
59,natural-products,corals,social,none,0.495909829167,1
59,natural-products,corals,ecological,regulations,0.738636363636364,3
60,natural-products,corals,social,none,0.319344114,1
60,natural-products,corals,ecological,integrity,0.945558,1
60,natural-products,corals,ecological,regulations,0.653409090909091,3
61,natural-products,corals,ecological,regulations,0.5,3
61,natural-products,corals,ecological,integrity,0.931183,1
61,natural-products,corals,social,none,0.366128767067,1
62,natural-products,corals,ecological,integrity,0.918555,1
62,natural-products,corals,ecological,regulations,0.699146981627283,3
62,natural-products,corals,social,none,0.5978959523,1
63,natural-products,corals,ecological,integrity,0.89108,1
63,natural-products,corals,ecological,regulations,0.750329590267208,3
63,natural-products,corals,social,none,0.599379958067,1
64,natural-products,corals,ecological,integrity,0.941203,1
64,natural-products,corals,social,none,0.706746311467,1
64,natural-products,corals,ecological,regulations,0.740835777126098,3
65,natural-products,corals,social,none,0.475071900333,1
65,natural-products,corals,ecological,integrity,0.878735,1
65,natural-products,corals,ecological,regulations,0.691690933024872,3
66,natural-products,corals,ecological,regulations,0.619541865440067,3
66,natural-products,corals,social,none,0.333564475867,1
66,natural-products,corals,ecological,integrity,0.84779,1
67,natural-products,corals,social,none,0.78472786186,1
67,natural-products,corals,ecological,regulations,0.719198129627533,3
67,natural-products,corals,ecological,integrity,0.819234,1
68,natural-products,corals,social,none,0.78472786186,1
68,natural-products,corals,ecological,integrity,0.830833,1
68,natural-products,corals,ecological,regulations,0.719950628716614,3
69,natural-products,corals,ecological,regulations,0.653409090909091,3
69,natural-products,corals,social,none,0.348130338067,1
69,natural-products,corals,ecological,integrity,0.826404,1
70,natural-products,corals,ecological,integrity,0.82187,1
70,natural-products,corals,ecological,regulations,0.67687810509483,3
70,natural-products,corals,social,none,0.321774677133,1
71,natural-products,corals,social,none,0.319421610633,1
71,natural-products,corals,ecological,regulations,0.659090909090909,3
71,natural-products,corals,ecological,integrity,0.818824,1
72,natural-products,corals,ecological,regulations,0.681818181818182,3
72,natural-products,corals,social,none,0.452469771633,1
72,natural-products,corals,ecological,integrity,0.824515,1
73,natural-products,corals,ecological,integrity,0.825711,1
73,natural-products,corals,social,none,0.287814192767,1
73,natural-products,corals,ecological,regulations,0.818181818181818,3
74,natural-products,corals,social,none,0.562655772533,1
74,natural-products,corals,ecological,integrity,0.820569,1
74,natural-products,corals,ecological,regulations,0.699209545728534,3
75,natural-products,corals,ecological,integrity,0.855567,1
75,natural-products,corals,ecological,regulations,0.773007379361137,3
75,natural-products,corals,social,none,0.555549617467,1
76,natural-products,corals,ecological,regulations,0.5,3
76,natural-products,corals,ecological,integrity,0.847893,1
76,natural-products,corals,social,none,0.427365112567,1
77,natural-products,corals,ecological,integrity,0.824031,1
77,natural-products,corals,social,none,0.244572235767,1
77,natural-products,corals,ecological,regulations,0.597410105214466,3
78,natural-products,corals,ecological,integrity,0.822102,1
78,natural-products,corals,ecological,regulations,0.717229745953991,3
78,natural-products,corals,social,none,0.526651669833,1
79,natural-products,corals,ecological,regulations,0.555618491518407,3
79,natural-products,corals,ecological,integrity,0.875652,1
79,natural-products,corals,social,none,0.570286176466,1
80,natural-products,corals,ecological,regulations,0.633410771823024,3
80,natural-products,corals,social,none,0.6950950701,1
80,natural-products,corals,ecological,integrity,0.88086,1
81,natural-products,corals,ecological,regulations,0.813225840775899,3
81,natural-products,corals,social,none,0.362331282967,1
81,natural-products,corals,ecological,integrity,0.878599,1
82,natural-products,corals,ecological,integrity,0.885071,1
82,natural-products,corals,ecological,regulations,0.263603809066558,3
82,natural-products,corals,social,none,0.293649289933,1
83,natural-products,corals,ecological,integrity,0.886417,1
83,natural-products,corals,social,none,0.4417294742,1
83,natural-products,corals,ecological,regulations,0.607954545454545,3
84,natural-products,corals,ecological,regulations,0.419856379041055,3
84,natural-products,corals,ecological,integrity,0.886474,1
84,natural-products,corals,social,none,0.635852040952,1
85,natural-products,corals,social,none,0.719829662908,1
85,natural-products,corals,ecological,integrity,0.886583,1
85,natural-products,corals,ecological,regulations,0.692188758233393,3
86,natural-products,corals,ecological,integrity,0.887842,1
86,natural-products,corals,social,none,0.682539496233,1
86,natural-products,corals,ecological,regulations,0.5,3
87,natural-products,corals,ecological,integrity,0.886824,1
87,natural-products,corals,ecological,regulations,0.777345763876931,3
87,natural-products,corals,social,none,0.657356191967,1
88,natural-products,corals,ecological,integrity,0.881884,1
88,natural-products,corals,social,none,0.686312804867,1
88,natural-products,corals,ecological,regulations,0.728291472179002,3
89,natural-products,corals,social,none,0.646966141667,1
89,natural-products,corals,ecological,regulations,0.693181818181818,3
89,natural-products,corals,ecological,integrity,0.885738,1
90,natural-products,corals,social,none,0.717413464433,1
90,natural-products,corals,ecological,integrity,0.881762,1
90,natural-products,corals,ecological,regulations,0.75,3
91,natural-products,corals,ecological,integrity,0.875912,1
91,natural-products,corals,social,none,0.578931349067,1
91,natural-products,corals,ecological,regulations,0.727272727272727,3
92,natural-products,corals,ecological,integrity,0.888487,1
92,natural-products,corals,ecological,regulations,0.575698354561841,3
92,natural-products,corals,social,none,0.540738687333,1
93,natural-products,corals,social,none,0.679242448433,1
93,natural-products,corals,ecological,regulations,0.676136363636364,3
93,natural-products,corals,ecological,integrity,0.875914,1
94,natural-products,corals,social,none,0.656007354933,1
94,natural-products,corals,ecological,integrity,0.880382,1
94,natural-products,corals,ecological,regulations,0.664793813619901,3
95,natural-products,corals,ecological,regulations,0.777949624392234,3
95,natural-products,corals,social,none,0.534923413633,1
95,natural-products,corals,ecological,integrity,0.887223,1
96,natural-products,corals,social,none,0.6281465304,1
96,natural-products,corals,ecological,regulations,0.811587333266805,3
96,natural-products,corals,ecological,integrity,0.890593,1
97,natural-products,corals,ecological,regulations,0.805034837425569,3
97,natural-products,corals,ecological,integrity,0.883676,1
97,natural-products,corals,social,none,0.365748307433,1
98,natural-products,corals,ecological,integrity,0.884006,1
98,natural-products,corals,social,none,0.4222288331,1
98,natural-products,corals,ecological,regulations,0.785988428710446,3
99,natural-products,corals,social,none,0.385049224733,1
99,natural-products,corals,ecological,regulations,0.783283656234563,3
99,natural-products,corals,ecological,integrity,0.882815,1
100,natural-products,corals,ecological,integrity,0.894963,1
100,natural-products,corals,social,none,0.4831941203,1
100,natural-products,corals,ecological,regulations,0.756657610974005,3
101,natural-products,corals,ecological,regulations,0.924144092762907,3
101,natural-products,corals,ecological,integrity,0.881492,1
101,natural-products,corals,social,none,0.470921956,1
102,natural-products,corals,social,none,0.382006267133,1
102,natural-products,corals,ecological,integrity,0.879034,1
102,natural-products,corals,ecological,regulations,0.915877967348826,3
103,natural-products,corals,ecological,regulations,0.977272727272727,3
103,natural-products,corals,ecological,integrity,0.885227,1
103,natural-products,corals,social,none,0.3192274527,1
104,natural-products,corals,ecological,regulations,0.599753609195267,3
104,natural-products,corals,ecological,integrity,0.867902,1
104,natural-products,corals,social,none,0.4384717005,1
105,natural-products,corals,ecological,regulations,0.670239813096823,3
105,natural-products,corals,social,none,0.246011984933,1
105,natural-products,corals,ecological,integrity,0.874786,1
106,natural-products,corals,ecological,integrity,0.885197,1
106,natural-products,corals,social,none,0.646465105533,1
106,natural-products,corals,ecological,regulations,0.659549024994827,3
107,natural-products,corals,social,none,0.800701610833,1
107,natural-products,corals,ecological,integrity,0.826043,1
107,natural-products,corals,ecological,regulations,0.504162133649813,3
108,natural-products,corals,ecological,regulations,0.665203210419707,3
108,natural-products,corals,social,none,0.557929791372,1
108,natural-products,corals,ecological,integrity,0.931767,1
109,natural-products,corals,social,none,0.557929791372,1
109,natural-products,corals,ecological,regulations,0.665203210419707,3
109,natural-products,corals,ecological,integrity,0.93133,1
110,natural-products,corals,ecological,regulations,0.555618491518407,3
110,natural-products,corals,social,none,0.570286176466,1
110,natural-products,corals,ecological,integrity,0.923904,1
111,natural-products,corals,ecological,regulations,0.349219785119632,3
111,natural-products,corals,social,none,0.637456684527,1
111,natural-products,corals,ecological,integrity,0.92302,1
112,natural-products,corals,ecological,integrity,0.927293,1
112,natural-products,corals,social,none,0.5717954572,1
112,natural-products,corals,ecological,regulations,0.6875,3
113,natural-products,corals,social,none,0.448356518833,1
113,natural-products,corals,ecological,regulations,0.251505570611262,3
113,natural-products,corals,ecological,integrity,0.933908,1
114,natural-products,corals,ecological,integrity,0.927531,1
114,natural-products,corals,social,none,0.570286176466,1
114,natural-products,corals,ecological,regulations,0.555618491518407,3
115,natural-products,corals,ecological,regulations,0.665023250735427,3
115,natural-products,corals,social,none,0.846776750135,1
115,natural-products,corals,ecological,integrity,0.876261,1
116,natural-products,corals,ecological,integrity,0.867793,1
116,natural-products,corals,ecological,regulations,0.495990670331737,3
116,natural-products,corals,social,none,0.732689881267,1
117,natural-products,corals,ecological,integrity,0.877039,1
117,natural-products,corals,ecological,regulations,0.806026916325346,3
117,natural-products,corals,social,none,0.483943516133,1
118,natural-products,corals,ecological,integrity,0.888994,1
118,natural-products,corals,social,none,0.4901664376,1
118,natural-products,corals,ecological,regulations,0.650956284153096,3
119,natural-products,corals,ecological,regulations,0.693181818181818,3
119,natural-products,corals,social,none,0.4210690995,1
119,natural-products,corals,ecological,integrity,0.84724,1
120,natural-products,corals,ecological,regulations,0.75,3
120,natural-products,corals,ecological,integrity,0.841137,1
120,natural-products,corals,social,none,0.482427988633,1
121,natural-products,corals,ecological,integrity,0.854163,1
121,natural-products,corals,ecological,regulations,0.788730248612112,3
121,natural-products,corals,social,none,0.697006732833,1
122,natural-products,corals,ecological,integrity,0.866755,1
122,natural-products,corals,social,none,0.5267458302,1
122,natural-products,corals,ecological,regulations,0.955454883271358,3
123,natural-products,corals,social,none,0.425494550333,1
123,natural-products,corals,ecological,regulations,0.607616015224737,3
123,natural-products,corals,ecological,integrity,0.830628,1
124,natural-products,corals,ecological,regulations,0.582916983454623,3
124,natural-products,corals,social,none,0.666151020267,1
124,natural-products,corals,ecological,integrity,0.800139,1
125,natural-products,corals,ecological,regulations,0.788718980688256,3
125,natural-products,corals,social,none,0.863508022133,1
125,natural-products,corals,ecological,integrity,0.963702,1
126,natural-products,corals,ecological,integrity,0.909595,1
126,natural-products,corals,social,none,0.766035630009,1
126,natural-products,corals,ecological,regulations,0.931818181818182,3
127,natural-products,corals,social,none,0.784447896767,1
127,natural-products,corals,ecological,regulations,0.988636363636364,3
127,natural-products,corals,ecological,integrity,0.863441,1
128,natural-products,corals,social,none,0.8250786229,1
128,natural-products,corals,ecological,regulations,0.954545454545455,3
128,natural-products,corals,ecological,integrity,0.869733,1
129,natural-products,corals,ecological,integrity,0.889787,1
129,natural-products,corals,ecological,regulations,0.713494293379046,3
129,natural-products,corals,social,none,0.655871495733,1
130,natural-products,corals,social,none,0.7425987845,1
130,natural-products,corals,ecological,regulations,0.790623672301552,3
130,natural-products,corals,ecological,integrity,0.852231,1
131,natural-products,corals,ecological,integrity,0.846162,1
131,natural-products,corals,ecological,regulations,0.917505183558834,3
131,natural-products,corals,social,none,0.762383126133,1
132,natural-products,corals,ecological,integrity,0.84351,1
132,natural-products,corals,social,none,0.790381404433,1
132,natural-products,corals,ecological,regulations,0.741202010737175,3
133,natural-products,corals,ecological,regulations,0.685845326486928,3
133,natural-products,corals,ecological,integrity,0.841728,1
133,natural-products,corals,social,none,0.6752006673,1
134,natural-products,corals,ecological,regulations,0.750208404922617,3
134,natural-products,corals,social,none,0.7121151493,1
134,natural-products,corals,ecological,integrity,0.829671,1
135,natural-products,corals,social,none,0.614332724167,1
135,natural-products,corals,ecological,regulations,0.858757283518742,3
135,natural-products,corals,ecological,integrity,0.869766,1
136,natural-products,corals,ecological,regulations,0.5,3
136,natural-products,corals,social,none,0.761399710411,1
136,natural-products,corals,ecological,integrity,0.864091,1
137,natural-products,corals,ecological,regulations,0.18318219021945,3
137,natural-products,corals,social,none,0.635297819766,1
137,natural-products,corals,ecological,integrity,0.869188,1
138,natural-products,corals,social,none,0.5867781746,1
138,natural-products,corals,ecological,integrity,0.881539,1
138,natural-products,corals,ecological,regulations,0.721111437499481,3
139,natural-products,corals,ecological,integrity,0.878337,1
139,natural-products,corals,social,none,0.702634595733,1
139,natural-products,corals,ecological,regulations,0.751427316644716,3
140,natural-products,corals,ecological,integrity,0.939287,1
140,natural-products,corals,social,none,0.640030362033,1
140,natural-products,corals,ecological,regulations,0.745143306655741,3
141,natural-products,corals,ecological,integrity,0.936088,1
141,natural-products,corals,ecological,regulations,0.717314374776429,3
141,natural-products,corals,social,none,0.6526736857,1
142,natural-products,corals,social,none,0.259478085733,1
142,natural-products,corals,ecological,regulations,0.684537698782997,3
142,natural-products,corals,ecological,integrity,0.918001,1
143,natural-products,corals,ecological,regulations,0.25,3
143,natural-products,corals,social,none,0.199753721333,1
143,natural-products,corals,ecological,integrity,0.934601,1
144,natural-products,corals,ecological,regulations,0.926136363636364,3
144,natural-products,corals,social,none,0.299964357267,1
144,natural-products,corals,ecological,integrity,0.814007,1
145,natural-products,corals,social,none,0.2125297609,1
145,natural-products,corals,ecological,regulations,0.838339449179668,3
145,natural-products,corals,ecological,integrity,0.811905,1
146,natural-products,corals,social,none,0.254363165367,1
146,natural-products,corals,ecological,integrity,0.823971,1
146,natural-products,corals,ecological,regulations,0.752011567172074,3
147,natural-products,corals,ecological,regulations,0.506079027355623,3
147,natural-products,corals,social,none,0.2656065838,1
147,natural-products,corals,ecological,integrity,0.829776,1
148,natural-products,corals,social,none,0.3359728824,1
148,natural-products,corals,ecological,integrity,0.844477,1
148,natural-products,corals,ecological,regulations,0.726405941853796,3
149,natural-products,corals,ecological,integrity,0.815345,1
149,natural-products,corals,ecological,regulations,0.624806999485337,3
149,natural-products,corals,social,none,0.378274572567,1
150,natural-products,corals,ecological,regulations,0.711154916511947,3
150,natural-products,corals,ecological,integrity,0.879852,1
150,natural-products,corals,social,none,0.165588877967,1
151,natural-products,corals,ecological,integrity,0.808089,1
151,natural-products,corals,social,none,0.305424873033,1
151,natural-products,corals,ecological,regulations,0.361720763249537,3
152,natural-products,corals,ecological,integrity,0.907069,1
152,natural-products,corals,social,none,0.442828114533,1
152,natural-products,corals,ecological,regulations,0.954545454545455,3
153,natural-products,corals,ecological,regulations,0.782105579539822,3
153,natural-products,corals,ecological,integrity,0.897631,1
153,natural-products,corals,social,none,0.457125592567,1
154,natural-products,corals,ecological,integrity,0.908588,1
154,natural-products,corals,social,none,0.320880522167,1
154,natural-products,corals,ecological,regulations,0.722021182700783,3
155,natural-products,corals,ecological,regulations,0.585727130755763,3
155,natural-products,corals,ecological,integrity,0.913368,1
155,natural-products,corals,social,none,0.122642299067,1
156,natural-products,corals,ecological,integrity,0.892081,1
156,natural-products,corals,ecological,regulations,0.748439742457361,3
156,natural-products,corals,social,none,0.5475601776,1
157,natural-products,corals,social,none,0.396807718567,1
157,natural-products,corals,ecological,regulations,0.795508182214158,3
157,natural-products,corals,ecological,integrity,0.892102,1
158,natural-products,corals,ecological,integrity,0.891402,1
158,natural-products,corals,ecological,regulations,0.670454545454545,3
158,natural-products,corals,social,none,0.7882058287,1
159,natural-products,corals,social,none,0.3983024705,1
159,natural-products,corals,ecological,regulations,0.750786418296742,3
159,natural-products,corals,ecological,integrity,0.867981,1
160,natural-products,corals,social,none,0.732488580067,1
160,natural-products,corals,ecological,regulations,0.743480298531565,3
160,natural-products,corals,ecological,integrity,0.879922,1
161,natural-products,corals,ecological,regulations,0.43294894862575,3
161,natural-products,corals,ecological,integrity,0.911195,1
161,natural-products,corals,social,none,0.509123536733,1
162,natural-products,corals,ecological,regulations,8.43426335147582e-05,3
162,natural-products,corals,ecological,integrity,0.870887,1
163,natural-products,corals,ecological,integrity,0.926492,1
163,natural-products,corals,ecological,regulations,0.920832322251836,3
163,natural-products,corals,social,none,0.4124982904,1
164,natural-products,corals,social,none,0.506896721567,1
164,natural-products,corals,ecological,regulations,0.727272727272727,3
164,natural-products,corals,ecological,integrity,0.92868,1
165,natural-products,corals,social,none,0.418158347733,1
165,natural-products,corals,ecological,regulations,0.798999131058398,3
165,natural-products,corals,ecological,integrity,0.89286,1
166,natural-products,corals,ecological,regulations,0.6181776944565,3
166,natural-products,corals,social,none,0.8231894458,1
166,natural-products,corals,ecological,integrity,0.946646,1
167,natural-products,corals,ecological,integrity,0.799848,1
167,natural-products,corals,social,none,0.778894951592,1
167,natural-products,corals,ecological,regulations,0.590909090909091,3
168,natural-products,corals,ecological,integrity,0.912166,1
168,natural-products,corals,social,none,0.8486417764,1
168,natural-products,corals,ecological,regulations,0.832703296871499,3
169,natural-products,corals,ecological,regulations,0.969897748746149,3
169,natural-products,corals,social,none,0.822956297,1
169,natural-products,corals,ecological,integrity,0.86072,1
170,natural-products,corals,ecological,integrity,0.841861,1
170,natural-products,corals,ecological,regulations,0.83523639918971,3
170,natural-products,corals,social,none,0.7307969122,1
171,natural-products,corals,ecological,regulations,0.25,3
171,natural-products,corals,social,none,0.335973524067,1
171,natural-products,corals,ecological,integrity,0.893548,1
172,natural-products,corals,social,none,0.432752504733,1
172,natural-products,corals,ecological,integrity,0.871928,1
172,natural-products,corals,ecological,regulations,0.5,3
174,natural-products,corals,ecological,integrity,0.878364,1
1,natural-products,fish_oil,ecological,integrity,0.874733,1
1,natural-products,fish_oil,ecological,regulations,0.964986586501165,4
1,natural-products,fish_oil,social,none,0.816606397061,1
2,natural-products,fish_oil,ecological,regulations,0.690422191555129,4
2,natural-products,fish_oil,ecological,integrity,0.906088,1
2,natural-products,fish_oil,social,none,0.816606397061,1
3,natural-products,fish_oil,social,none,0.364278916434,1
3,natural-products,fish_oil,ecological,integrity,0.913195,1
3,natural-products,fish_oil,ecological,regulations,0.461826224386036,4
4,natural-products,fish_oil,ecological,regulations,0.480951539624294,4
4,natural-products,fish_oil,social,none,0.555728870933,1
4,natural-products,fish_oil,ecological,integrity,0.917734,1
5,natural-products,fish_oil,ecological,integrity,0.90352,1
5,natural-products,fish_oil,ecological,regulations,0.634542526232349,4
5,natural-products,fish_oil,social,none,0.4079143094,1
6,natural-products,fish_oil,social,none,0.556491874033,1
6,natural-products,fish_oil,ecological,regulations,0.576583014893197,4
6,natural-products,fish_oil,ecological,integrity,0.916002,1
7,natural-products,fish_oil,ecological,integrity,0.897762,1
7,natural-products,fish_oil,ecological,regulations,0.269995201129444,4
7,natural-products,fish_oil,social,none,0.528745135967,1
8,natural-products,fish_oil,social,none,0.533441917167,1
8,natural-products,fish_oil,ecological,integrity,0.905255,1
8,natural-products,fish_oil,ecological,regulations,0.272841187447667,4
9,natural-products,fish_oil,social,none,0.481153370267,1
9,natural-products,fish_oil,ecological,regulations,0.270855724351074,4
9,natural-products,fish_oil,ecological,integrity,0.911919,1
10,natural-products,fish_oil,ecological,integrity,0.905391,1
10,natural-products,fish_oil,ecological,regulations,0.662128611161106,4
10,natural-products,fish_oil,social,none,0.6699275461,1
11,natural-products,fish_oil,ecological,integrity,0.893876,1
11,natural-products,fish_oil,social,none,0.403314800133,1
11,natural-products,fish_oil,ecological,regulations,0.703543239604428,4
12,natural-products,fish_oil,social,none,0.815557689467,1
12,natural-products,fish_oil,ecological,integrity,0.898228,1
12,natural-products,fish_oil,ecological,regulations,0.885493220257201,4
13,natural-products,fish_oil,ecological,integrity,0.904939,1
13,natural-products,fish_oil,social,none,0.3590462575,1
13,natural-products,fish_oil,ecological,regulations,0.462785553206033,4
14,natural-products,fish_oil,ecological,integrity,0.911072,1
14,natural-products,fish_oil,social,none,0.3552802112,1
14,natural-products,fish_oil,ecological,regulations,0.427690958427025,4
15,natural-products,fish_oil,ecological,regulations,0.248673051057315,4
15,natural-products,fish_oil,ecological,integrity,0.913255,1
15,natural-products,fish_oil,social,none,0.555096371733,1
16,natural-products,fish_oil,ecological,regulations,0.587054336810743,4
16,natural-products,fish_oil,ecological,integrity,0.832025,1
16,natural-products,fish_oil,social,none,0.646242982933,1
17,natural-products,fish_oil,ecological,regulations,0.556257471095428,4
17,natural-products,fish_oil,social,none,0.186555630833,1
17,natural-products,fish_oil,ecological,integrity,0.846419,1
18,natural-products,fish_oil,ecological,integrity,0.911159,1
18,natural-products,fish_oil,ecological,regulations,0.689221010581469,4
18,natural-products,fish_oil,social,none,0.3384069241,1
19,natural-products,fish_oil,ecological,regulations,0.768782739039911,4
19,natural-products,fish_oil,social,none,0.454842883533,1
19,natural-products,fish_oil,ecological,integrity,0.913813,1
20,natural-products,fish_oil,ecological,regulations,0.589174627669993,4
20,natural-products,fish_oil,social,none,0.282602116933,1
20,natural-products,fish_oil,ecological,integrity,0.902311,1
21,natural-products,fish_oil,ecological,integrity,0.907236,1
21,natural-products,fish_oil,ecological,regulations,0.593575566694118,4
21,natural-products,fish_oil,social,none,0.684932813433,1
22,natural-products,fish_oil,social,none,0.5221624675,1
22,natural-products,fish_oil,ecological,integrity,0.907908,1
22,natural-products,fish_oil,ecological,regulations,0.702725523690749,4
23,natural-products,fish_oil,ecological,regulations,0.645819022521057,4
23,natural-products,fish_oil,ecological,integrity,0.906686,1
23,natural-products,fish_oil,social,none,0.655179626033,1
24,natural-products,fish_oil,social,none,0.369219420658,1
24,natural-products,fish_oil,ecological,regulations,0.898652397595641,4
24,natural-products,fish_oil,ecological,integrity,0.901122,1
25,natural-products,fish_oil,ecological,regulations,0.270245956033,4
25,natural-products,fish_oil,social,none,0.438580890033,1
25,natural-products,fish_oil,ecological,integrity,0.909692,1
26,natural-products,fish_oil,ecological,regulations,0.673078556939214,4
26,natural-products,fish_oil,social,none,0.409511954033,1
26,natural-products,fish_oil,ecological,integrity,0.906988,1
27,natural-products,fish_oil,ecological,integrity,0.908004,1
27,natural-products,fish_oil,social,none,0.458549364067,1
27,natural-products,fish_oil,ecological,regulations,0.721459736947449,4
28,natural-products,fish_oil,social,none,0.387463895567,1
28,natural-products,fish_oil,ecological,regulations,0.631560824168531,4
28,natural-products,fish_oil,ecological,integrity,0.90358,1
29,natural-products,fish_oil,social,none,0.345726269633,1
29,natural-products,fish_oil,ecological,regulations,0.812600217323244,4
29,natural-products,fish_oil,ecological,integrity,0.906691,1
30,natural-products,fish_oil,social,none,0.0492303823333,1
30,natural-products,fish_oil,ecological,regulations,0.428104780164963,4
30,natural-products,fish_oil,ecological,integrity,0.910073,1
31,natural-products,fish_oil,ecological,integrity,0.917489,1
31,natural-products,fish_oil,social,none,0.226209184467,1
31,natural-products,fish_oil,ecological,regulations,0.556148978764721,4
32,natural-products,fish_oil,ecological,regulations,0.500464416303616,4
32,natural-products,fish_oil,social,none,0.3983088031,1
32,natural-products,fish_oil,ecological,integrity,0.916209,1
33,natural-products,fish_oil,ecological,regulations,0.441339575205296,4
33,natural-products,fish_oil,social,none,0.250784448933,1
33,natural-products,fish_oil,ecological,integrity,0.913039,1
34,natural-products,fish_oil,ecological,regulations,0.481245606749306,4
34,natural-products,fish_oil,social,none,0.573501596233,1
34,natural-products,fish_oil,ecological,integrity,0.911597,1
35,natural-products,fish_oil,ecological,regulations,0.442307989507056,4
35,natural-products,fish_oil,social,none,0.192012810267,1
35,natural-products,fish_oil,ecological,integrity,0.926642,1
36,natural-products,fish_oil,ecological,regulations,0.656113494442994,4
36,natural-products,fish_oil,ecological,integrity,0.929458,1
36,natural-products,fish_oil,social,none,0.441892775333,1
37,natural-products,fish_oil,social,none,0.543077514533,1
37,natural-products,fish_oil,ecological,regulations,0.453575336700333,4
37,natural-products,fish_oil,ecological,integrity,0.933486,1
