"loiczid","mean_cat_score","mean_popn_trend_score","n_cat_species","n_trend_species","source"
92296,0.05,-0.07,112,50,"iucn"
92298,0.0496644,-0.059322,149,59,"iucn"
92299,0.0547771,-0.0655738,157,61,"iucn"
92300,0.0544304,-0.0655738,158,61,"iucn"
92301,0.0559524,-0.059322,168,59,"iucn"
92302,0.0531646,-0.0462963,158,54,"iucn"
92303,0.0615385,-0.0441176,117,34,"iucn"
92326,0.0649007,-0.128788,302,132,"iucn"
92327,0.0662338,-0.134328,308,134,"iucn"
92328,0.0666667,-0.114754,147,61,"iucn"
92329,0.0583333,-0.0277778,48,18,"iucn"
92330,0.0653846,-0.0681818,52,22,"iucn"
92331,0.0909091,-0.1,44,20,"iucn"
92332,0.0909091,-0.1,44,20,"iucn"
92333,0.0909091,-0.1,44,20,"iucn"
92334,0.0909091,-0.1,44,20,"iucn"
92336,0.0930233,-0.1,43,20,"iucn"
92337,0.0952381,-0.105263,42,19,"iucn"
92338,0.0952381,-0.105263,84,38,"iucn"
92339,0.0952381,-0.105263,84,38,"iucn"
92340,0.0869565,-0.1,92,40,"iucn"
92341,0.0952381,-0.105263,84,38,"iucn"
92342,0.0930233,-0.105263,86,38,"iucn"
92343,0.0930233,-0.105263,86,38,"iucn"
92344,0.0930233,-0.105263,86,38,"iucn"
92345,0.0909091,-0.105263,44,19,"iucn"
92348,0.0909091,-0.105263,44,19,"iucn"
92349,0.0909091,-0.105263,44,19,"iucn"
92350,0.0727273,-0.0909091,55,22,"iucn"
92351,0.0740741,-0.1,54,20,"iucn"
92352,0.0636364,-0.130769,176,65,"iucn"
92353,0.0681564,-0.140845,179,71,"iucn"
92354,0.0656566,-0.122093,198,86,"iucn"
92355,0.0606061,-0.114458,198,83,"iucn"
92356,0.0561702,-0.117647,235,102,"iucn"
92357,0.0531646,-0.11165,237,103,"iucn"
92358,0.0512605,-0.110577,238,104,"iucn"
92360,0.0563492,-0.103604,252,111,"iucn"
92361,0.0592308,-0.107143,520,224,"iucn"
92362,0.0590164,-0.107477,244,107,"iucn"
92363,0.0575342,-0.109375,219,96,"iucn"
92364,0.0564815,-0.108247,216,97,"iucn"
92365,0.0562212,-0.108247,217,97,"iucn"
92366,0.055814,-0.104167,215,96,"iucn"
92367,0.055814,-0.104167,215,96,"iucn"
92368,0.056338,-0.104167,213,96,"iucn"
92369,0.057277,-0.108247,213,97,"iucn"
92370,0.0589372,-0.0923913,207,92,"iucn"
92371,0.09,-0.0555556,40,18,"iucn"
92372,0.09,-0.0789474,40,19,"iucn"
92373,0.102564,-0.1,39,20,"iucn"
92374,0.105263,-0.1,38,20,"iucn"
92375,0.114286,-0.117647,35,17,"iucn"
92376,0.114286,-0.117647,35,17,"iucn"
92377,0.114286,-0.117647,35,17,"iucn"
92378,0.125,-0.125,32,16,"iucn"
92478,0.133333,-0.133333,30,15,"iucn"
92479,0.133333,-0.133333,30,15,"iucn"
92480,0.131429,-0.105263,35,19,"iucn"
92481,0.121053,-0.125,38,20,"iucn"
92482,0.117949,-0.119048,39,21,"iucn"
92483,0.117949,-0.119048,39,21,"iucn"
92484,0.117949,-0.119048,39,21,"iucn"
92485,0.112195,-0.113636,41,22,"iucn"
92486,0.105,-0.0952381,80,42,"iucn"
92487,0.1,-0.1,92,50,"iucn"
92488,0.0954545,-0.0869565,44,23,"iucn"
92489,0.0666667,-0.0945946,84,37,"iucn"
92490,0.0682927,-0.0945946,82,37,"iucn"
92491,0.0691358,-0.0972222,81,36,"iucn"
92589,0.0758621,-0.318008,551,261,"iucn"
92590,0.076311,-0.319392,553,263,"iucn"
92591,0.076311,-0.319392,553,263,"iucn"
92592,0.0754513,-0.318182,1108,528,"iucn"
92593,0.076311,-0.319392,553,263,"iucn"
92594,0.076311,-0.319392,553,263,"iucn"
92621,0.0558333,-0.285714,480,196,"iucn"
92622,0.0556017,-0.282828,723,297,"iucn"
92623,0.0556017,-0.282828,241,99,"iucn"
92624,0.0561983,-0.282828,242,99,"iucn"
92625,0.0561983,-0.282828,242,99,"iucn"
92626,0.0547718,-0.28,482,200,"iucn"
92627,0.055,-0.28,480,200,"iucn"
92628,0.055,-0.28,480,200,"iucn"
92629,0.0547718,-0.28,482,200,"iucn"
92630,0.0539419,-0.275,482,200,"iucn"
92631,0.0539419,-0.275,482,200,"iucn"
92632,0.0534979,-0.277228,243,101,"iucn"
92633,0.0527778,-0.252066,576,242,"iucn"
92634,0.0508711,-0.241525,861,354,"iucn"
92635,0.0501718,-0.239669,291,121,"iucn"
92636,0.0513889,-0.243697,288,119,"iucn"
92637,0.0540925,-0.254386,281,114,"iucn"
92638,0.0557621,-0.256757,269,111,"iucn"
92653,0.0719298,-0.26699,228,103,"iucn"
92759,0.0355401,-0.216814,287,113,"iucn"
92760,0.0368601,-0.221739,293,115,"iucn"
92761,0.032,-0.210744,325,121,"iucn"
92762,0.0285149,-0.164975,1010,394,"iucn"
92763,0.0313409,-0.169492,1238,472,"iucn"
92764,0.071746,-0.293233,945,399,"iucn"
92765,0.0733536,-0.285383,987,431,"iucn"
92766,0.0745223,-0.28744,1884,828,"iucn"
92767,0.0739639,-0.284337,941,415,"iucn"
92768,0.0737288,-0.281775,944,417,"iucn"
92769,0.072367,-0.27896,959,423,"iucn"
92770,0.0706986,-0.275534,959,421,"iucn"
92771,0.0705637,-0.274347,1916,842,"iucn"
92772,0.0701508,-0.268966,1990,870,"iucn"
92773,0.0662513,-0.267773,963,422,"iucn"
92774,0.066736,-0.268957,962,422,"iucn"
92775,0.0670124,-0.268957,964,422,"iucn"
92776,0.066943,-0.268957,965,422,"iucn"
92777,0.0658281,-0.267303,954,419,"iucn"
92778,0.0663802,-0.265356,931,407,"iucn"
92779,0.0836364,-0.205882,55,17,"iucn"
92780,0.129032,-0.166667,31,15,"iucn"
92781,0.0247423,-0.0647059,194,85,"iucn"
92782,0.0235897,-0.0738636,195,88,"iucn"
92783,0.0237113,-0.0738636,194,88,"iucn"
92784,0.0237113,-0.0738636,194,88,"iucn"
92785,0.0239583,-0.0647059,192,85,"iucn"
92786,0.133333,-0.178571,30,14,"iucn"
92787,0.133333,-0.178571,30,14,"iucn"
92788,0.133333,-0.178571,30,14,"iucn"
92789,0.133333,-0.178571,30,14,"iucn"
92790,0.133333,-0.178571,30,14,"iucn"
92791,0.133333,-0.178571,30,14,"iucn"
92795,0.148387,-0.178571,31,14,"iucn"
92796,0.139394,-0.15625,33,16,"iucn"
92797,0.139394,-0.15625,33,16,"iucn"
92798,0.139394,-0.15625,33,16,"iucn"
92799,0.135294,-0.15625,34,16,"iucn"
92800,0.135294,-0.147059,34,17,"iucn"
92801,0.0697789,-0.257895,407,190,"iucn"
92802,0.0692683,-0.255208,410,192,"iucn"
92803,0.0648526,-0.238208,441,212,"iucn"
92804,0.0660118,-0.239496,509,238,"iucn"
92805,0.0665347,-0.24359,505,234,"iucn"
92806,0.0667992,-0.244635,503,233,"iucn"
92807,0.17037,-0.178571,27,14,"iucn"
92808,0.153846,-0.178571,26,14,"iucn"
92809,0.153846,-0.178571,26,14,"iucn"
92810,0.16,-0.192308,25,13,"iucn"
92811,0.16,-0.192308,25,13,"iucn"
92812,0.16,-0.192308,25,13,"iucn"
92822,0.16,-0.192308,25,13,"iucn"
92823,0.16,-0.192308,25,13,"iucn"
92824,0.16,-0.192308,25,13,"iucn"
92825,0.16,-0.192308,25,13,"iucn"
92826,0.16,-0.192308,25,13,"iucn"
92827,0.16,-0.192308,25,13,"iucn"
92828,0.16,-0.192308,25,13,"iucn"
92829,0.16,-0.192308,25,13,"iucn"
92830,0.16,-0.192308,25,13,"iucn"
92831,0.16,-0.192308,25,13,"iucn"
92832,0.16,-0.192308,25,13,"iucn"
92833,0.16,-0.192308,25,13,"iucn"
92834,0.16,-0.192308,25,13,"iucn"
92835,0.16,-0.192308,25,13,"iucn"
92879,0.173913,-0.192308,23,13,"iucn"
92880,0.173913,-0.192308,23,13,"iucn"
92881,0.173913,-0.192308,23,13,"iucn"
92882,0.173913,-0.192308,23,13,"iucn"
92883,0.173913,-0.192308,23,13,"iucn"
92884,0.166667,-0.192308,24,13,"iucn"
92885,0.166667,-0.192308,24,13,"iucn"
92886,0.166667,-0.192308,24,13,"iucn"
92887,0.166667,-0.192308,24,13,"iucn"
92888,0.166667,-0.192308,24,13,"iucn"
92889,0.166667,-0.192308,24,13,"iucn"
92890,0.166667,-0.192308,24,13,"iucn"
92891,0.0423423,-0.172619,222,84,"iucn"
92892,0.0423423,-0.172619,222,84,"iucn"
92893,0.0423423,-0.172619,222,84,"iucn"
92894,0.0423423,-0.172619,222,84,"iucn"
92895,0.0453333,-0.172414,225,87,"iucn"
92896,0.0451327,-0.172414,226,87,"iucn"
92897,0.0449339,-0.172414,227,87,"iucn"
92898,0.0449339,-0.172414,227,87,"iucn"
92899,0.0449339,-0.172414,227,87,"iucn"
92900,0.0899083,-0.27,109,50,"iucn"
92901,0.154839,-0.214286,31,14,"iucn"
92902,0.154839,-0.214286,31,14,"iucn"
92903,0.154839,-0.214286,31,14,"iucn"
92904,0.133333,-0.214286,36,14,"iucn"
92905,0.133333,-0.214286,36,14,"iucn"
92906,0.145455,-0.2,33,15,"iucn"
92907,0.125,-0.178571,32,14,"iucn"
92908,0.125,-0.178571,32,14,"iucn"
92909,0.137931,-0.178571,29,14,"iucn"
92910,0.137931,-0.178571,29,14,"iucn"
92911,0.142857,-0.178571,28,14,"iucn"
92912,0.142857,-0.178571,28,14,"iucn"
92913,0.142857,-0.178571,28,14,"iucn"
92914,0.142857,-0.178571,28,14,"iucn"
92915,0.142857,-0.178571,28,14,"iucn"
92916,0.142857,-0.178571,28,14,"iucn"
92917,0.142857,-0.178571,28,14,"iucn"
92918,0.142857,-0.178571,28,14,"iucn"
92919,0.142857,-0.178571,28,14,"iucn"
92920,0.142857,-0.178571,28,14,"iucn"
92921,0.142857,-0.178571,28,14,"iucn"
92922,0.142857,-0.178571,28,14,"iucn"
92923,0.148148,-0.178571,27,14,"iucn"
92924,0.148148,-0.178571,27,14,"iucn"
92925,0.148148,-0.178571,27,14,"iucn"
92926,0.148148,-0.178571,27,14,"iucn"
93002,0.137931,-0.15625,29,16,"iucn"
93003,0.14,-0.117647,30,17,"iucn"
93004,0.14,-0.117647,30,17,"iucn"
93005,0.135484,-0.117647,31,17,"iucn"
93006,0.135484,-0.117647,31,17,"iucn"
93007,0.127273,-0.105263,33,19,"iucn"
93008,0.123529,-0.1,34,20,"iucn"
93009,0.123529,-0.1,34,20,"iucn"
93010,0.113514,-0.0714286,37,21,"iucn"
93011,0.113514,-0.0714286,37,21,"iucn"
93012,0.105,-0.0681818,40,22,"iucn"
93013,0.0976744,-0.0416667,43,24,"iucn"
93014,0.0509091,-0.0543478,110,46,"iucn"
93015,0.0504505,-0.0714286,111,49,"iucn"
93016,0.0533333,-0.0740741,120,54,"iucn"
93019,0.0496815,-0.0655738,157,61,"iucn"
93020,0.0550562,-0.0564516,178,62,"iucn"
93021,0.0547486,-0.0634921,179,63,"iucn"
93022,0.0697674,-0.0921053,129,38,"iucn"
93023,0.0585366,-0.0441176,123,34,"iucn"
93024,0.0595041,-0.0441176,121,34,"iucn"
93045,0.0635135,-0.130435,148,69,"iucn"
93046,0.068,-0.128571,150,70,"iucn"
93047,0.069281,-0.133803,153,71,"iucn"
93048,0.0671233,-0.112903,146,62,"iucn"
93049,0.0571429,-0.0263158,49,19,"iucn"
93050,0.0653846,-0.0681818,52,22,"iucn"
93051,0.0909091,-0.1,44,20,"iucn"
93052,0.0930233,-0.1,43,20,"iucn"
93053,0.0930233,-0.1,43,20,"iucn"
93054,0.0930233,-0.1,43,20,"iucn"
93055,0.0930233,-0.1,43,20,"iucn"
93056,0.0930233,-0.1,43,20,"iucn"
93057,0.0952381,-0.105263,42,19,"iucn"
93058,0.0952381,-0.105263,42,19,"iucn"
93059,0.0952381,-0.105263,42,19,"iucn"
93060,0.0952381,-0.105263,42,19,"iucn"
93061,0.0952381,-0.105263,42,19,"iucn"
93062,0.0930233,-0.105263,43,19,"iucn"
93063,0.0930233,-0.105263,43,19,"iucn"
93064,0.0930233,-0.105263,43,19,"iucn"
93065,0.0930233,-0.105263,43,19,"iucn"
93066,0.0909091,-0.105263,44,19,"iucn"
93067,0.0930233,-0.105263,86,38,"iucn"
93068,0.0930233,-0.105263,86,38,"iucn"
93069,0.0909091,-0.105263,44,19,"iucn"
93070,0.0727273,-0.0909091,55,22,"iucn"
93071,0.0714286,-0.0952381,56,21,"iucn"
93072,0.0610169,-0.128788,177,66,"iucn"
93073,0.0646154,-0.126506,195,83,"iucn"
93074,0.0608696,-0.13587,207,92,"iucn"
93075,0.0561086,-0.12,221,100,"iucn"
93076,0.0583333,-0.12381,240,105,"iucn"
93077,0.0546185,-0.119266,249,109,"iucn"
93078,0.0546154,-0.142857,260,119,"iucn"
93079,0.0548872,-0.150794,266,126,"iucn"
93080,0.0554307,-0.132231,267,121,"iucn"
93081,0.0575875,-0.105505,514,218,"iucn"
93082,0.062931,-0.114286,232,105,"iucn"
93083,0.0572727,-0.108247,220,97,"iucn"
93084,0.0562212,-0.108247,217,97,"iucn"
93085,0.0570093,-0.108247,214,97,"iucn"
93086,0.0560748,-0.104167,214,96,"iucn"
93087,0.0560748,-0.104167,214,96,"iucn"
93088,0.056338,-0.104167,213,96,"iucn"
93089,0.0566038,-0.104167,212,96,"iucn"
93090,0.0570093,-0.107143,214,98,"iucn"
93091,0.0593301,-0.0967742,209,93,"iucn"
93092,0.0604878,-0.0967742,205,93,"iucn"
93093,0.0705882,-0.0714286,51,21,"iucn"
93094,0.105263,-0.105263,38,19,"iucn"
93095,0.108108,-0.105263,37,19,"iucn"
93096,0.108108,-0.105263,37,19,"iucn"
93097,0.114286,-0.117647,35,17,"iucn"
93098,0.117647,-0.125,34,16,"iucn"
93099,0.129032,-0.125,62,32,"iucn"
93199,0.133333,-0.133333,30,15,"iucn"
93200,0.135294,-0.111111,34,18,"iucn"
93201,0.121053,-0.125,38,20,"iucn"
93202,0.112195,-0.108696,41,23,"iucn"
93203,0.117949,-0.119048,39,21,"iucn"
93204,0.115,-0.119048,80,42,"iucn"
93205,0.105,-0.0952381,80,42,"iucn"
93206,0.0933333,-0.0833333,45,24,"iucn"
93207,0.0933333,-0.0833333,45,24,"iucn"
93208,0.0658824,-0.0945946,85,37,"iucn"
93209,0.0682927,-0.0945946,82,37,"iucn"
93210,0.07,-0.0972222,80,36,"iucn"
93211,0.07,-0.0972222,80,36,"iucn"
93310,0.076311,-0.319392,553,263,"iucn"
93311,0.0761733,-0.319392,554,263,"iucn"
93312,0.0761733,-0.319392,1108,526,"iucn"
93313,0.075763,-0.320076,557,264,"iucn"
93314,0.075763,-0.320076,557,264,"iucn"
93315,0.0758993,-0.321293,556,263,"iucn"
93341,0.0558333,-0.285714,240,98,"iucn"
93342,0.0556017,-0.282828,482,198,"iucn"
93344,0.0561983,-0.282828,242,99,"iucn"
93345,0.0559671,-0.28,243,100,"iucn"
93346,0.0547718,-0.28,482,200,"iucn"
93347,0.0547718,-0.28,482,200,"iucn"
93348,0.0547718,-0.28,241,100,"iucn"
93349,0.0547718,-0.28,241,100,"iucn"
93350,0.0539419,-0.275,241,100,"iucn"
93351,0.0539419,-0.275,241,100,"iucn"
93353,0.0521429,-0.24359,280,117,"iucn"
93354,0.0494915,-0.2375,885,360,"iucn"
93355,0.05,-0.241803,900,366,"iucn"
93356,0.0510067,-0.243902,298,123,"iucn"
93357,0.0530612,-0.25,294,120,"iucn"
93358,0.0533808,-0.252212,281,113,"iucn"
93359,0.058427,-0.258929,267,112,"iucn"
93360,0.0609023,-0.259091,266,110,"iucn"
93361,0.0636015,-0.263889,261,108,"iucn"
93362,0.0641221,-0.263636,262,110,"iucn"
93363,0.0544503,-0.164474,191,76,"iucn"
93364,0.0583333,-0.168831,384,154,"iucn"
93365,0.0512195,-0.15493,164,71,"iucn"
93366,0.043871,-0.141791,155,67,"iucn"
93367,0.0455696,-0.141791,158,67,"iucn"
93368,0.0461538,-0.143939,156,66,"iucn"
93369,0.0458599,-0.143939,157,66,"iucn"
93370,0.045283,-0.143939,159,66,"iucn"
93371,0.0433121,-0.154412,157,68,"iucn"
93372,0.0709957,-0.26699,231,103,"iucn"
93373,0.0735931,-0.26699,231,103,"iucn"
93374,0.0735931,-0.26699,231,103,"iucn"
93478,0.0350769,-0.205224,325,134,"iucn"
93479,0.0343023,-0.2,344,140,"iucn"
93480,0.0309711,-0.186667,381,150,"iucn"
93481,0.0289753,-0.163636,1132,440,"iucn"
93482,0.0373293,-0.183267,1318,502,"iucn"
93483,0.0372727,-0.184524,660,252,"iucn"
93484,0.0717283,-0.282407,1001,432,"iucn"
93485,0.072,-0.280543,1025,442,"iucn"
93486,0.0720739,-0.283529,2922,1275,"iucn"
93487,0.0729167,-0.280142,1920,846,"iucn"
93488,0.0727085,-0.276744,1942,860,"iucn"
93489,0.0719424,-0.282258,1946,868,"iucn"
93490,0.0723361,-0.282759,1952,870,"iucn"
93491,0.0709411,-0.280233,967,430,"iucn"
93492,0.0703206,-0.279206,967,428,"iucn"
93493,0.07001,-0.268966,997,435,"iucn"
93494,0.0668067,-0.266908,952,414,"iucn"
93495,0.0672269,-0.26747,952,415,"iucn"
93496,0.0672976,-0.266908,951,414,"iucn"
93497,0.0663102,-0.266504,935,409,"iucn"
93498,0.0177778,-0.0864486,540,214,"iucn"
93499,0.125,-0.166667,32,15,"iucn"
93500,0.137931,-0.178571,29,14,"iucn"
93501,0.0237113,-0.0647059,194,85,"iucn"
93502,0.0235897,-0.0738636,195,88,"iucn"
93503,0.0237113,-0.0738636,194,88,"iucn"
93504,0.0235897,-0.0738636,195,88,"iucn"
93505,0.0239583,-0.0647059,192,85,"iucn"
93506,0.137931,-0.178571,29,14,"iucn"
93507,0.137931,-0.178571,29,14,"iucn"
93508,0.137931,-0.178571,29,14,"iucn"
93509,0.137931,-0.178571,29,14,"iucn"
93510,0.137931,-0.178571,29,14,"iucn"
93516,0.139394,-0.15625,33,16,"iucn"
93517,0.139394,-0.15625,33,16,"iucn"
93518,0.139394,-0.15625,33,16,"iucn"
93519,0.135294,-0.15625,34,16,"iucn"
93520,0.135294,-0.147059,34,17,"iucn"
93521,0.0697789,-0.257895,407,190,"iucn"
93522,0.0694377,-0.255208,409,192,"iucn"
93523,0.0694377,-0.255208,409,192,"iucn"
93524,0.0694377,-0.255208,409,192,"iucn"
93525,0.0699507,-0.257895,406,190,"iucn"
93526,0.17037,-0.178571,27,14,"iucn"
93527,0.153846,-0.178571,26,14,"iucn"
93528,0.153846,-0.178571,26,14,"iucn"
93529,0.153846,-0.178571,26,14,"iucn"
93530,0.16,-0.192308,25,13,"iucn"
93531,0.16,-0.192308,25,13,"iucn"
93532,0.16,-0.192308,25,13,"iucn"
93541,0.16,-0.192308,25,13,"iucn"
93542,0.16,-0.192308,25,13,"iucn"
93543,0.16,-0.192308,25,13,"iucn"
93544,0.16,-0.192308,25,13,"iucn"
93545,0.16,-0.192308,25,13,"iucn"
93546,0.166667,-0.192308,24,13,"iucn"
93547,0.0424242,-0.105263,99,38,"iucn"
93548,0.0424242,-0.105263,99,38,"iucn"
93549,0.0424242,-0.105263,99,38,"iucn"
93550,0.0451613,-0.114286,93,35,"iucn"
93551,0.166667,-0.192308,24,13,"iucn"
93552,0.166667,-0.192308,24,13,"iucn"
93553,0.166667,-0.192308,24,13,"iucn"
93554,0.166667,-0.192308,24,13,"iucn"
93555,0.166667,-0.192308,24,13,"iucn"
93556,0.166667,-0.192308,24,13,"iucn"
93600,0.173913,-0.192308,23,13,"iucn"
93604,0.166667,-0.192308,24,13,"iucn"
93605,0.166667,-0.192308,24,13,"iucn"
93606,0.166667,-0.192308,24,13,"iucn"
93607,0.166667,-0.192308,24,13,"iucn"
93608,0.166667,-0.192308,24,13,"iucn"
93609,0.166667,-0.192308,24,13,"iucn"
93610,0.166667,-0.192308,24,13,"iucn"
93611,0.166667,-0.192308,24,13,"iucn"
93612,0.148148,-0.192308,27,13,"iucn"
93613,0.148148,-0.192308,27,13,"iucn"
93614,0.148148,-0.192308,27,13,"iucn"
93615,0.148148,-0.192308,27,13,"iucn"
93616,0.0417778,-0.168605,225,86,"iucn"
93617,0.0417778,-0.168605,225,86,"iucn"
93618,0.0417778,-0.168605,225,86,"iucn"
93619,0.165517,-0.214286,29,14,"iucn"
93620,0.165517,-0.214286,29,14,"iucn"
93621,0.154839,-0.214286,31,14,"iucn"
93622,0.154839,-0.214286,31,14,"iucn"
93623,0.154839,-0.214286,31,14,"iucn"
93624,0.133333,-0.2,36,15,"iucn"
93625,0.133333,-0.2,36,15,"iucn"
93626,0.15,-0.2,32,15,"iucn"
93627,0.0422414,-0.149425,232,87,"iucn"
93628,0.0422414,-0.149425,232,87,"iucn"
93629,0.0422414,-0.149425,232,87,"iucn"
93630,0.129032,-0.178571,31,14,"iucn"
93631,0.0277108,-0.0724638,166,69,"iucn"
93632,0.0275449,-0.0724638,167,69,"iucn"
93633,0.129032,-0.178571,31,14,"iucn"
93634,0.148148,-0.178571,27,14,"iucn"
93635,0.142857,-0.178571,28,14,"iucn"
93636,0.142857,-0.178571,28,14,"iucn"
93637,0.142857,-0.178571,28,14,"iucn"
93638,0.142857,-0.178571,28,14,"iucn"
93639,0.142857,-0.178571,28,14,"iucn"
93640,0.142857,-0.178571,28,14,"iucn"
93641,0.137931,-0.166667,29,15,"iucn"
93642,0.137931,-0.166667,29,15,"iucn"
93643,0.142857,-0.178571,28,14,"iucn"
93644,0.148148,-0.178571,27,14,"iucn"
93645,0.148148,-0.178571,27,14,"iucn"
93646,0.148148,-0.178571,27,14,"iucn"
93647,0.148148,-0.178571,27,14,"iucn"
93648,0.148148,-0.178571,27,14,"iucn"
93722,0.137931,-0.15625,29,16,"iucn"
93723,0.137931,-0.15625,29,16,"iucn"
93724,0.14,-0.117647,30,17,"iucn"
93725,0.14,-0.117647,30,17,"iucn"
93726,0.135484,-0.117647,31,17,"iucn"
93727,0.13125,-0.111111,32,18,"iucn"
93728,0.13125,-0.111111,32,18,"iucn"
93729,0.113514,-0.0952381,37,21,"iucn"
93730,0.123529,-0.1,34,20,"iucn"
93731,0.113514,-0.0681818,37,22,"iucn"
93732,0.105,-0.0681818,40,22,"iucn"
93733,0.102439,-0.0652174,41,23,"iucn"
93734,0.0513761,-0.0666667,109,45,"iucn"
93735,0.0533333,-0.0849057,120,53,"iucn"
93736,0.0507937,-0.0818182,126,55,"iucn"
93737,0.0512,-0.0818182,125,55,"iucn"
93739,0.0534091,-0.0769231,176,65,"iucn"
93740,0.0508287,-0.0692308,181,65,"iucn"
93741,0.0508287,-0.0692308,181,65,"iucn"
93742,0.0552486,-0.0703125,181,64,"iucn"
93743,0.0625,-0.0571429,128,35,"iucn"
93744,0.0578125,-0.0571429,128,35,"iucn"
93745,0.0582677,-0.0571429,127,35,"iucn"
93765,0.0635135,-0.130435,148,69,"iucn"
93766,0.0630872,-0.130435,149,69,"iucn"
93767,0.0636364,-0.114286,154,70,"iucn"
93768,0.0583333,-0.0277778,48,18,"iucn"
93769,0.0571429,-0.0263158,49,19,"iucn"
93770,0.0761905,-0.0555556,42,18,"iucn"
93771,0.0930233,-0.1,43,20,"iucn"
93772,0.0930233,-0.1,43,20,"iucn"
93773,0.0930233,-0.1,43,20,"iucn"
93774,0.0930233,-0.1,43,20,"iucn"
93775,0.0930233,-0.1,43,20,"iucn"
93776,0.0930233,-0.1,43,20,"iucn"
93777,0.0952381,-0.105263,42,19,"iucn"
93778,0.0952381,-0.105263,42,19,"iucn"
93779,0.0952381,-0.105263,42,19,"iucn"
93780,0.0952381,-0.105263,42,19,"iucn"
93781,0.0952381,-0.105263,42,19,"iucn"
93782,0.0769231,-0.0952381,52,21,"iucn"
93783,0.0769231,-0.0952381,52,21,"iucn"
93784,0.0769231,-0.0952381,52,21,"iucn"
93785,0.0769231,-0.0952381,52,21,"iucn"
93786,0.0754717,-0.0952381,53,21,"iucn"
93787,0.0930233,-0.105263,86,38,"iucn"
93788,0.0930233,-0.105263,86,38,"iucn"
93789,0.0930233,-0.105263,86,38,"iucn"
93790,0.0740741,-0.0952381,108,42,"iucn"
93791,0.0714286,-0.0909091,56,22,"iucn"
93792,0.0606742,-0.128788,178,66,"iucn"
93793,0.0592233,-0.12069,206,87,"iucn"
93794,0.0580952,-0.13587,210,92,"iucn"
93795,0.0635193,-0.122727,233,110,"iucn"
93796,0.0576,-0.121622,250,111,"iucn"
93797,0.0560886,-0.170543,271,129,"iucn"
93798,0.0550725,-0.185185,276,135,"iucn"
93799,0.0556391,-0.133333,266,120,"iucn"
93800,0.0576923,-0.110619,520,226,"iucn"
93801,0.0558704,-0.105505,494,218,"iucn"
93802,0.0588235,-0.0894737,221,95,"iucn"
93803,0.0571429,-0.112245,217,98,"iucn"
93804,0.0575472,-0.109375,212,96,"iucn"
93805,0.056338,-0.104167,213,96,"iucn"
93806,0.056338,-0.104167,213,96,"iucn"
93807,0.0560748,-0.104167,214,96,"iucn"
93808,0.0566038,-0.104167,212,96,"iucn"
93809,0.0566038,-0.104167,212,96,"iucn"
93810,0.056338,-0.104167,213,96,"iucn"
93811,0.0566038,-0.104167,212,96,"iucn"
93812,0.0603774,-0.119792,212,96,"iucn"
93813,0.0601942,-0.0978261,206,92,"iucn"
93814,0.097561,-0.105263,41,19,"iucn"
93815,0.105263,-0.105263,38,19,"iucn"
93816,0.105263,-0.105263,38,19,"iucn"
93817,0.108108,-0.105263,37,19,"iucn"
93818,0.111111,-0.111111,36,18,"iucn"
93819,0.114286,-0.111111,70,36,"iucn"
93820,0.125,-0.125,32,16,"iucn"
93821,0.129032,-0.125,31,16,"iucn"
93920,0.117647,-0.0882353,34,17,"iucn"
93921,0.108108,-0.105263,37,19,"iucn"
93922,0.105263,-0.1,76,40,"iucn"
93923,0.105263,-0.1,76,40,"iucn"
93924,0.0947368,-0.0789474,38,19,"iucn"
93925,0.0947368,-0.0789474,38,19,"iucn"
93926,0.0888889,-0.0833333,45,24,"iucn"
93927,0.08,-0.0625,45,24,"iucn"
93928,0.0609756,-0.0833333,82,36,"iucn"
93929,0.0632911,-0.0857143,79,35,"iucn"
93930,0.0632911,-0.0857143,79,35,"iucn"
93931,0.0632911,-0.0857143,79,35,"iucn"
94030,0.076311,-0.319392,553,263,"iucn"
94031,0.0761733,-0.319392,554,263,"iucn"
94032,0.075763,-0.320076,1114,528,"iucn"
94033,0.0750449,-0.320076,1114,528,"iucn"
94034,0.0756272,-0.320076,558,264,"iucn"
94035,0.0751799,-0.321293,556,263,"iucn"
94062,0.0556017,-0.282828,482,198,"iucn"
94063,0.0559671,-0.28,486,200,"iucn"
94064,0.0559671,-0.28,729,300,"iucn"
94065,0.0559671,-0.28,486,200,"iucn"
94066,0.0561983,-0.28,242,100,"iucn"
94067,0.0547718,-0.28,241,100,"iucn"
94068,0.0547718,-0.28,241,100,"iucn"
94069,0.0539419,-0.275,241,100,"iucn"
94070,0.0539419,-0.275,241,100,"iucn"
94073,0.0522968,-0.241667,283,120,"iucn"
94074,0.052027,-0.245968,296,124,"iucn"
94075,0.0511628,-0.245968,602,248,"iucn"
94076,0.0531987,-0.241803,594,244,"iucn"
94077,0.0541806,-0.243902,598,246,"iucn"
94078,0.0529032,-0.246094,620,256,"iucn"
94079,0.0578755,-0.254464,273,112,"iucn"
94080,0.0604478,-0.256757,268,111,"iucn"
94081,0.0636015,-0.263889,261,108,"iucn"
94082,0.0646388,-0.265766,263,111,"iucn"
94083,0.0546392,-0.168831,194,77,"iucn"
94084,0.0549223,-0.168831,386,154,"iucn"
94085,0.0502994,-0.15493,167,71,"iucn"
94086,0.043038,-0.141791,158,67,"iucn"
