"loiczid","mean_cat_score","mean_popn_trend_score","n_cat_species","n_trend_species","source"
114267,0.0943396,-0.3,53,10,"aquamaps"
114268,0.110135,-0.29798,296,99,"aquamaps"
114269,0.115789,-0.333333,38,9,"aquamaps"
114270,0.104545,-0.333333,44,9,"aquamaps"
114271,0.11295,-0.315789,278,95,"aquamaps"
114272,0.120976,-0.306667,205,75,"aquamaps"
114273,0.12437,-0.311111,238,90,"aquamaps"
114280,0.1311,-0.302632,209,76,"aquamaps"
114281,0.124409,-0.306818,254,88,"aquamaps"
114282,0.103704,-0.291667,108,24,"aquamaps"
114283,0.135484,-0.3125,62,16,"aquamaps"
114284,0.135484,-0.3125,62,16,"aquamaps"
114285,0.135484,-0.3125,31,8,"aquamaps"
114286,0.135484,-0.3125,31,8,"aquamaps"
114287,0.14,-0.3125,30,8,"aquamaps"
114288,0.14,-0.3125,30,8,"aquamaps"
114289,0.14,-0.3125,30,8,"aquamaps"
114298,0.14,-0.3125,30,8,"aquamaps"
114299,0.14,-0.3125,30,8,"aquamaps"
114300,0.14,-0.3125,30,8,"aquamaps"
114301,0.13125,-0.3125,32,8,"aquamaps"
114302,0.144828,-0.357143,29,7,"aquamaps"
114303,0.148148,-0.416667,27,6,"aquamaps"
114304,0.121053,-0.3,38,10,"aquamaps"
114305,0.121912,-0.298851,251,87,"aquamaps"
114306,0.129278,-0.303191,263,94,"aquamaps"
114307,0.117391,-0.333333,46,12,"aquamaps"
114308,0.119298,-0.333333,57,15,"aquamaps"
114309,0.14,-0.3125,30,8,"aquamaps"
114310,0.14,-0.3125,30,8,"aquamaps"
114311,0.144828,-0.3125,58,16,"aquamaps"
114312,0.144828,-0.3125,29,8,"aquamaps"
114313,0.131579,-0.318182,38,11,"aquamaps"
114314,0.124138,-0.3125,58,16,"aquamaps"
114315,0.189011,-0.378049,91,41,"aquamaps"
114316,0.136364,-0.319672,176,61,"aquamaps"
114317,0.138983,-0.319672,177,61,"aquamaps"
114318,0.139665,-0.322581,179,62,"aquamaps"
114319,0.131551,-0.31746,187,63,"aquamaps"
114320,0.126776,-0.311475,183,61,"aquamaps"
114321,0.197368,-0.421875,76,32,"aquamaps"
114322,0.194444,-0.416667,72,30,"aquamaps"
114323,0.217544,-0.416667,114,48,"aquamaps"
114324,0.210714,-0.413043,112,46,"aquamaps"
114325,0.165591,-0.342857,93,35,"aquamaps"
114326,0.151181,-0.351351,127,37,"aquamaps"
114327,0.137333,-0.346939,150,49,"aquamaps"
114328,0.135065,-0.34,154,50,"aquamaps"
114329,0.134043,-0.320312,188,64,"aquamaps"
114336,0.102985,-0.280899,268,89,"aquamaps"
114337,0.09701,-0.278947,301,95,"aquamaps"
114338,0.105479,-0.284211,292,95,"aquamaps"
114339,0.0994253,-0.279817,348,109,"aquamaps"
114340,0.117757,-0.328571,107,35,"aquamaps"
114341,0.108197,-0.294118,61,17,"aquamaps"
114342,0.121053,-0.272727,38,11,"aquamaps"
114343,0.129412,-0.3,68,20,"aquamaps"
114344,0.128571,-0.285714,28,7,"aquamaps"
114345,0.096,-0.25,25,6,"aquamaps"
114346,0.110345,-0.285714,29,7,"aquamaps"
114347,0.107143,-0.25,28,6,"aquamaps"
114348,0.110345,-0.285714,29,7,"aquamaps"
114349,0.0857143,-0.258065,308,93,"aquamaps"
114350,0.0814035,-0.261905,285,84,"aquamaps"
114351,0.1075,-0.318182,80,22,"aquamaps"
114352,0.0818565,-0.265152,237,66,"aquamaps"
114353,0.0902357,-0.266667,297,90,"aquamaps"
114354,0.101195,-0.293333,251,75,"aquamaps"
114355,0.0893891,-0.255102,622,196,"aquamaps"
114356,0.114286,-0.333333,105,33,"aquamaps"
114357,0.108475,-0.294118,59,17,"aquamaps"
114358,0.095114,-0.277778,307,90,"aquamaps"
114359,0.0855305,-0.252632,311,95,"aquamaps"
114360,0.1,-0.5,4,1,"aquamaps"
114361,0,NaN,3,0,"aquamaps"
114362,0.0967742,-0.277778,31,9,"aquamaps"
114363,0.0855586,-0.25463,367,108,"aquamaps"
114364,0.0916877,-0.262712,397,118,"aquamaps"
114365,0.0949239,-0.266667,394,120,"aquamaps"
114366,0.097493,-0.275229,359,109,"aquamaps"
114367,0.100585,-0.264151,342,106,"aquamaps"
114368,0.10117,-0.269231,342,104,"aquamaps"
114369,0.096,-0.270492,400,122,"aquamaps"
114370,0.098913,-0.277273,368,110,"aquamaps"
114371,0.0832298,-0.265957,322,94,"aquamaps"
114372,0.0722222,-0.267442,144,43,"aquamaps"
114373,0.0612245,-0.231707,147,41,"aquamaps"
114374,0.133333,-0.5,6,1,"aquamaps"
114375,0.133333,-0.5,6,1,"aquamaps"
114376,0.133333,-0.5,6,1,"aquamaps"
114377,0.133333,-0.5,6,1,"aquamaps"
114378,0.133333,-0.5,6,1,"aquamaps"
114379,0.133333,-0.5,6,1,"aquamaps"
114385,0.105882,-0.25,17,2,"aquamaps"
114386,0.105882,-0.25,17,2,"aquamaps"
114387,0.12,-0.25,15,2,"aquamaps"
114388,0.116667,-0.25,12,2,"aquamaps"
114389,0.116667,-0.25,12,2,"aquamaps"
114390,0.116667,-0.25,12,2,"aquamaps"
114391,0.127273,-0.25,22,4,"aquamaps"
114392,0.116667,-0.25,24,4,"aquamaps"
114393,0.127273,-0.25,11,2,"aquamaps"
114394,0.127273,-0.25,11,2,"aquamaps"
114395,0.1,-0.25,8,2,"aquamaps"
114396,0.14,-0.25,10,2,"aquamaps"
114397,0.133333,-0.5,6,1,"aquamaps"
114398,0.133333,-0.5,6,1,"aquamaps"
114399,0.133333,-0.5,6,1,"aquamaps"
114400,0.05,NaN,4,0,"aquamaps"
114401,0.133333,-0.5,6,1,"aquamaps"
114402,0.133333,-0.5,6,1,"aquamaps"
114403,0.133333,-0.5,6,1,"aquamaps"
114404,0.133333,-0.5,6,1,"aquamaps"
114405,0.133333,-0.5,6,1,"aquamaps"
114406,0.133333,-0.5,6,1,"aquamaps"
114407,0.133333,-0.5,12,2,"aquamaps"
114408,0.114286,-0.5,14,2,"aquamaps"
114409,0.133333,-0.5,6,1,"aquamaps"
114410,0.133333,-0.5,6,1,"aquamaps"
114411,0.114286,-0.5,7,1,"aquamaps"
114412,0.133333,-0.5,6,1,"aquamaps"
114413,0.133333,-0.5,6,1,"aquamaps"
114414,0.114286,-0.5,7,1,"aquamaps"
114415,0.133333,-0.5,6,1,"aquamaps"
114416,0.133333,-0.5,6,1,"aquamaps"
114417,0.114286,-0.5,7,1,"aquamaps"
114418,0.114286,-0.5,7,1,"aquamaps"
114419,0.133333,-0.5,6,1,"aquamaps"
114420,0.133333,-0.5,6,1,"aquamaps"
114421,0.133333,-0.5,6,1,"aquamaps"
114422,0.133333,-0.5,6,1,"aquamaps"
114423,0.133333,-0.5,6,1,"aquamaps"
114424,0.1,-0.25,8,2,"aquamaps"
114425,0.114286,-0.5,7,1,"aquamaps"
114426,0.114286,-0.5,7,1,"aquamaps"
114427,0.1,-0.25,8,2,"aquamaps"
114428,0.127273,-0.25,11,2,"aquamaps"
114429,0.155556,-0.25,9,2,"aquamaps"
114430,0.155556,-0.25,9,2,"aquamaps"
114431,0.155556,-0.25,9,2,"aquamaps"
114432,0.133333,-0.25,12,2,"aquamaps"
114433,0.127273,-0.25,11,2,"aquamaps"
114434,0.155556,-0.25,9,2,"aquamaps"
114436,0.2,-0.5,7,1,"aquamaps"
114437,0.133333,-0.5,6,1,"aquamaps"
114438,0.133333,-0.5,6,1,"aquamaps"
114439,0.133333,-0.5,6,1,"aquamaps"
114440,0.2,-0.5,7,1,"aquamaps"
114441,0.155556,-0.25,9,2,"aquamaps"
114442,0.175,-0.25,8,2,"aquamaps"
114443,0.2,-0.5,7,1,"aquamaps"
114444,0.175,-0.25,8,2,"aquamaps"
114445,0.2,-0.5,7,1,"aquamaps"
114446,0.14,-0.25,10,2,"aquamaps"
114447,0.145455,-0.25,11,2,"aquamaps"
114448,0.175,-0.25,8,2,"aquamaps"
114449,0.145455,-0.25,11,2,"aquamaps"
114450,0.145455,-0.25,11,2,"aquamaps"
114451,0.133333,-0.25,12,2,"aquamaps"
114452,0.145455,-0.25,11,2,"aquamaps"
114453,0.145455,-0.25,11,2,"aquamaps"
114454,0.145455,-0.25,11,2,"aquamaps"
114455,0.133333,-0.25,12,2,"aquamaps"
114456,0.133333,-0.25,12,2,"aquamaps"
114457,0.133333,-0.25,12,2,"aquamaps"
114458,0.133333,-0.25,12,2,"aquamaps"
114459,0.133333,-0.25,12,2,"aquamaps"
114460,0.0785714,-0.25,28,6,"aquamaps"
114461,0.088,-0.25,25,6,"aquamaps"
114462,0.123077,-0.25,13,2,"aquamaps"
114463,0.133333,-0.25,12,2,"aquamaps"
114464,0.133333,-0.25,12,2,"aquamaps"
114465,0.133333,-0.25,12,2,"aquamaps"
114466,0.133333,-0.25,12,2,"aquamaps"
114467,0.145455,-0.25,11,2,"aquamaps"
114468,0.145455,-0.25,11,2,"aquamaps"
114469,0.123077,-0.25,13,2,"aquamaps"
114615,0.133333,-0.357143,30,7,"aquamaps"
114616,0.133333,-0.357143,30,7,"aquamaps"
114617,0.1375,-0.375,32,8,"aquamaps"
114618,0.133333,-0.333333,33,9,"aquamaps"
114619,0.133333,-0.333333,33,9,"aquamaps"
114620,0.112195,-0.35,41,10,"aquamaps"
114621,0.107692,-0.333333,39,9,"aquamaps"
114622,0.0694301,-0.193878,193,49,"aquamaps"
114623,0.129032,-0.3125,31,8,"aquamaps"
114624,0.141935,-0.375,31,8,"aquamaps"
114625,0.133333,-0.333333,33,9,"aquamaps"
114626,0.135484,-0.375,31,8,"aquamaps"
114627,0.135484,-0.375,31,8,"aquamaps"
114628,0.137931,-0.357143,29,7,"aquamaps"
114629,0.137931,-0.357143,29,7,"aquamaps"
114658,0.125,-0.357143,32,7,"aquamaps"
114659,0.121212,-0.357143,33,7,"aquamaps"
114660,0.117647,-0.357143,34,7,"aquamaps"
114661,0.129412,-0.375,34,8,"aquamaps"
114662,0.125714,-0.375,70,16,"aquamaps"
114663,0.122222,-0.375,72,16,"aquamaps"
114664,0.122222,-0.375,72,16,"aquamaps"
114665,0.117647,-0.357143,68,14,"aquamaps"
114666,0.123529,-0.375,34,8,"aquamaps"
114667,0.121212,-0.357143,33,7,"aquamaps"
114668,0.0606383,-0.333333,188,33,"aquamaps"
114669,0.0383442,-0.183099,459,71,"aquamaps"
114670,0.0417344,-0.15625,369,64,"aquamaps"
114671,0.0451253,-0.169231,359,65,"aquamaps"
114674,0.0738197,-0.150685,233,73,"aquamaps"
114675,0.0658333,-0.157534,240,73,"aquamaps"
114676,0.121053,-0.35,76,20,"aquamaps"
114677,0.129412,-0.388889,68,18,"aquamaps"
114678,0.127273,-0.375,33,8,"aquamaps"
114679,0.129412,-0.388889,34,9,"aquamaps"
114680,0.129412,-0.388889,34,9,"aquamaps"
114681,0.129412,-0.388889,34,9,"aquamaps"
114682,0.131429,-0.388889,35,9,"aquamaps"
114683,0.115,-0.35,40,10,"aquamaps"
114684,0.115,-0.35,40,10,"aquamaps"
114685,0.117949,-0.35,39,10,"aquamaps"
114686,0.123529,-0.375,68,16,"aquamaps"
114687,0.125714,-0.388889,35,9,"aquamaps"
114688,0.0912281,-0.365385,114,26,"aquamaps"
114689,0.0758621,-0.155405,232,74,"aquamaps"
114690,0.088,-0.027027,75,37,"aquamaps"
114697,0.121818,-0.170455,110,44,"aquamaps"
114698,0.122078,-0.1125,77,40,"aquamaps"
114708,0.108621,-0.111111,116,54,"aquamaps"
114709,0.115232,-0.161017,151,59,"aquamaps"
114710,0.0828829,-0.152778,222,72,"aquamaps"
114711,0.0903226,-0.177632,217,76,"aquamaps"
114712,0.0903226,-0.175325,217,77,"aquamaps"
114713,0.101176,-0.0909091,85,44,"aquamaps"
114715,0.14,-0.157407,110,54,"aquamaps"
114716,0.194737,-0.264706,76,34,"aquamaps"
114717,0.173333,-0.333333,30,12,"aquamaps"
114718,0.189189,-0.264706,37,17,"aquamaps"
114719,0.145679,-0.236111,81,36,"aquamaps"
114720,0.126667,-0.359375,120,32,"aquamaps"
114721,0.0910891,-0.380952,202,42,"aquamaps"
114722,0.0875,-0.333333,128,24,"aquamaps"
114723,0.12973,-0.388889,148,36,"aquamaps"
114724,0.133333,-0.388889,99,27,"aquamaps"
114725,0.135484,-0.375,62,16,"aquamaps"
114726,0.135484,-0.375,31,8,"aquamaps"
114727,0.14,-0.375,30,8,"aquamaps"
114728,0.128571,-0.375,28,8,"aquamaps"
114801,0.142857,-0.363636,35,11,"aquamaps"
114802,0.138889,-0.363636,36,11,"aquamaps"
114803,0.138889,-0.363636,36,11,"aquamaps"
114804,0.151351,-0.363636,37,11,"aquamaps"
114805,0.108108,-0.305556,74,18,"aquamaps"
114806,0.14186,-0.344828,86,29,"aquamaps"
114807,0.190476,-0.361702,126,47,"aquamaps"
114808,0.216822,-0.392857,214,84,"aquamaps"
114809,0.213208,-0.3875,212,80,"aquamaps"
114810,0.21875,-0.394737,96,38,"aquamaps"
114811,0.221277,-0.388889,94,36,"aquamaps"
114812,0.201818,-0.378049,110,41,"aquamaps"
114929,0.125146,-0.320312,171,64,"aquamaps"
114930,0.12375,-0.313559,160,59,"aquamaps"
114931,0.131746,-0.295918,126,49,"aquamaps"
114942,0.121176,-0.311475,170,61,"aquamaps"
114943,0.115353,-0.295455,241,88,"aquamaps"
114944,0.134921,-0.3625,126,40,"aquamaps"
114945,0.128302,-0.321429,53,14,"aquamaps"
114946,0.137143,-0.388889,35,9,"aquamaps"
114947,0.133333,-0.388889,72,18,"aquamaps"
114948,0.133333,-0.388889,36,9,"aquamaps"
114949,0.12973,-0.35,37,10,"aquamaps"
114950,0.12973,-0.35,37,10,"aquamaps"
114951,0.138462,-0.35,39,10,"aquamaps"
114952,0.133333,-0.321429,48,14,"aquamaps"
114953,0.109859,-0.34375,71,16,"aquamaps"
114954,0.138462,-0.35,39,10,"aquamaps"
114955,0.133333,-0.363636,39,11,"aquamaps"
114978,0.1125,-0.3125,32,8,"aquamaps"
114979,0.109091,-0.3125,33,8,"aquamaps"
114980,0.109091,-0.3125,33,8,"aquamaps"
114981,0.12,-0.3125,35,8,"aquamaps"
114982,0.116667,-0.3125,36,8,"aquamaps"
114983,0.116667,-0.3125,36,8,"aquamaps"
114984,0.121053,-0.333333,38,9,"aquamaps"
114985,0.0938182,-0.277108,275,83,"aquamaps"
114986,0.0943396,-0.3,53,10,"aquamaps"
114987,0.0909091,-0.272727,55,11,"aquamaps"
114988,0.10903,-0.295,299,100,"aquamaps"
114989,0.118919,-0.333333,37,9,"aquamaps"
114990,0.125714,-0.375,35,8,"aquamaps"
114991,0.09375,-0.333333,64,12,"aquamaps"
114992,0.116206,-0.318182,253,88,"aquamaps"
114993,0.121285,-0.308511,249,94,"aquamaps"
114999,0.133047,-0.321429,233,84,"aquamaps"
115000,0.134078,-0.306452,358,124,"aquamaps"
115001,0.12605,-0.303571,476,168,"aquamaps"
115002,0.131959,-0.328358,388,134,"aquamaps"
115003,0.133333,-0.333333,33,9,"aquamaps"
115004,0.135484,-0.3125,31,8,"aquamaps"
115005,0.135484,-0.3125,31,8,"aquamaps"
115006,0.135484,-0.3125,31,8,"aquamaps"
115007,0.14,-0.3125,30,8,"aquamaps"
115008,0.14,-0.3125,30,8,"aquamaps"
115009,0.14,-0.3125,30,8,"aquamaps"
115018,0.14,-0.3125,30,8,"aquamaps"
115019,0.14,-0.3125,30,8,"aquamaps"
115020,0.14,-0.3125,30,8,"aquamaps"
115021,0.144828,-0.357143,29,7,"aquamaps"
115022,0.144828,-0.357143,29,7,"aquamaps"
115023,0.148148,-0.416667,27,6,"aquamaps"
115024,0.108696,-0.291667,46,12,"aquamaps"
115025,0.117842,-0.294872,241,78,"aquamaps"
115026,0.118852,-0.296296,244,81,"aquamaps"
115027,0.112195,-0.3,41,10,"aquamaps"
115028,0.117949,-0.3,39,10,"aquamaps"
115029,0.14,-0.3125,30,8,"aquamaps"
115030,0.131429,-0.3,35,10,"aquamaps"
115031,0.148387,-0.333333,62,18,"aquamaps"
115032,0.144828,-0.3125,29,8,"aquamaps"
115033,0.128889,-0.333333,45,12,"aquamaps"
115034,0.122034,-0.3125,59,16,"aquamaps"
115035,0.159322,-0.340909,59,22,"aquamaps"
115036,0.135593,-0.314516,177,62,"aquamaps"
115037,0.138922,-0.316667,167,60,"aquamaps"
115038,0.141892,-0.305556,296,108,"aquamaps"
115039,0.132222,-0.314516,180,62,"aquamaps"
115040,0.130726,-0.311475,179,61,"aquamaps"
115041,0.13697,-0.339286,165,56,"aquamaps"
115042,0.177083,-0.397436,96,39,"aquamaps"
115043,0.20678,-0.42,118,50,"aquamaps"
115044,0.210345,-0.42,58,25,"aquamaps"
115045,0.16,-0.342857,90,35,"aquamaps"
115046,0.135664,-0.326087,143,46,"aquamaps"
115047,0.142857,-0.337209,133,43,"aquamaps"
115048,0.122424,-0.301887,330,106,"aquamaps"
115049,0.124419,-0.315789,344,114,"aquamaps"
115050,0.136667,-0.320312,180,64,"aquamaps"
115051,0.110938,-0.288235,256,85,"aquamaps"
115053,0.104225,-0.26,71,25,"aquamaps"
115054,0.108834,-0.284946,283,93,"aquamaps"
115055,0.118182,-0.3,264,90,"aquamaps"
115056,0.125833,-0.315789,240,76,"aquamaps"
115057,0.109489,-0.298851,274,87,"aquamaps"
115058,0.108844,-0.301075,294,93,"aquamaps"
115059,0.0964401,-0.27551,309,98,"aquamaps"
115060,0.119792,-0.321429,192,70,"aquamaps"
115061,0.113725,-0.285714,51,14,"aquamaps"
115062,0.108333,-0.291667,48,12,"aquamaps"
115063,0.112821,-0.272727,78,22,"aquamaps"
115064,0.110345,-0.25,29,6,"aquamaps"
115065,0.106667,-0.25,30,8,"aquamaps"
115066,0.103226,-0.222222,31,9,"aquamaps"
115067,0.103226,-0.222222,31,9,"aquamaps"
115068,0.112,-0.33,150,50,"aquamaps"
115069,0.0838488,-0.264368,291,87,"aquamaps"
115070,0.0863946,-0.269663,294,89,"aquamaps"
115071,0.106818,-0.34,88,25,"aquamaps"
115072,0.0981818,-0.285714,55,14,"aquamaps"
115073,0.106383,-0.269231,47,13,"aquamaps"
115074,0.1168,-0.333333,250,84,"aquamaps"
115075,0.121053,-0.25,76,24,"aquamaps"
115076,0.121053,-0.25,38,12,"aquamaps"
115077,0.0986301,-0.275,73,20,"aquamaps"
115078,0.0921348,-0.261062,356,113,"aquamaps"
115079,0.0862069,-0.255435,290,92,"aquamaps"
115080,0.097449,-0.266393,392,122,"aquamaps"
115081,0.0964384,-0.270642,365,109,"aquamaps"
115082,0.0947368,-0.291667,95,24,"aquamaps"
115083,0.103125,-0.294118,64,17,"aquamaps"
115084,0.0903061,-0.258621,392,116,"aquamaps"
115085,0.0933333,-0.262931,390,116,"aquamaps"
115086,0.117483,-0.317708,286,96,"aquamaps"
115087,0.0983696,-0.272321,368,112,"aquamaps"
115088,0.0950131,-0.269565,381,115,"aquamaps"
115089,0.108359,-0.305825,323,103,"aquamaps"
115090,0.0979058,-0.278261,382,115,"aquamaps"
115091,0.0839895,-0.256881,381,109,"aquamaps"
115092,0.0700422,-0.224638,237,69,"aquamaps"
115093,0.0583333,-0.25,192,50,"aquamaps"
115094,0.14,-0.25,10,2,"aquamaps"
115095,0.1,-0.25,8,2,"aquamaps"
115096,0.133333,-0.5,6,1,"aquamaps"
115097,0.0888889,-0.25,9,2,"aquamaps"
115098,0.133333,-0.5,6,1,"aquamaps"
115099,0.114286,-0.5,7,1,"aquamaps"
115100,0.114286,-0.5,7,1,"aquamaps"
115104,0.12,-0.25,15,2,"aquamaps"
115105,0.105882,-0.25,17,2,"aquamaps"
115106,0.1,-0.25,22,4,"aquamaps"
115107,0.1,-0.25,22,4,"aquamaps"
115108,0.105882,-0.25,17,2,"aquamaps"
115109,0.116667,-0.25,12,2,"aquamaps"
115110,0.116667,-0.25,12,2,"aquamaps"
115111,0.116667,-0.25,12,2,"aquamaps"
115112,0.116667,-0.25,24,4,"aquamaps"
115113,0.116667,-0.25,12,2,"aquamaps"
115114,0.127273,-0.25,11,2,"aquamaps"
115115,0.114286,-0.5,7,1,"aquamaps"
115116,0.127273,-0.25,11,2,"aquamaps"
115117,0.163636,-0.333333,11,3,"aquamaps"
115118,0.14,-0.25,10,2,"aquamaps"
115119,0.127273,-0.25,11,2,"aquamaps"
115120,0.0623188,-0.25641,138,39,"aquamaps"
115121,0.12,-0.25,10,4,"aquamaps"
115122,0.14,-0.25,10,2,"aquamaps"
115123,0.1,-0.25,8,2,"aquamaps"
115124,0.127273,-0.25,11,2,"aquamaps"
115125,0.127273,-0.25,11,2,"aquamaps"
115126,0.127273,-0.25,11,2,"aquamaps"
115127,0.127273,-0.25,11,2,"aquamaps"
115128,0.127273,-0.25,11,2,"aquamaps"
115129,0.127273,-0.25,11,2,"aquamaps"
115130,0.127273,-0.25,11,2,"aquamaps"
115131,0.127273,-0.25,11,2,"aquamaps"
115132,0.114286,-0.5,7,1,"aquamaps"
115133,0.114286,-0.5,7,1,"aquamaps"
115134,0.127273,-0.25,11,2,"aquamaps"
115135,0.127273,-0.25,11,2,"aquamaps"
115136,0.127273,-0.25,11,2,"aquamaps"
115137,0.127273,-0.25,11,2,"aquamaps"
115138,0.133333,-0.5,6,1,"aquamaps"
115139,0.133333,-0.5,6,1,"aquamaps"
115140,0.133333,-0.5,6,1,"aquamaps"
115141,0.114286,-0.5,7,1,"aquamaps"
115142,0.114286,-0.5,7,1,"aquamaps"
115143,0.127273,-0.25,11,2,"aquamaps"
115144,0.127273,-0.25,11,2,"aquamaps"
115145,0.127273,-0.25,11,2,"aquamaps"
115146,0.127273,-0.25,11,2,"aquamaps"
115147,0.155556,-0.25,9,2,"aquamaps"
115148,0.127273,-0.25,11,2,"aquamaps"
115149,0.123077,-0.25,13,2,"aquamaps"
115150,0.133333,-0.25,12,2,"aquamaps"
115151,0.133333,-0.25,12,2,"aquamaps"
115152,0.123077,-0.25,13,2,"aquamaps"
115153,0.133333,-0.25,12,2,"aquamaps"
115154,0.123077,-0.25,13,2,"aquamaps"
115155,0.133333,-0.25,12,2,"aquamaps"
115156,0.123077,-0.25,26,4,"aquamaps"
115157,0.155556,-0.25,9,2,"aquamaps"
115158,0.155556,-0.25,9,2,"aquamaps"
115159,0.14,-0.25,10,2,"aquamaps"
115160,0.14,-0.25,10,2,"aquamaps"
115161,0.155556,-0.25,9,2,"aquamaps"
115162,0.155556,-0.25,9,2,"aquamaps"
115163,0.133333,-0.25,12,2,"aquamaps"
115164,0.133333,-0.25,12,2,"aquamaps"
115165,0.133333,-0.25,12,2,"aquamaps"
115166,0.114286,-0.166667,14,3,"aquamaps"
115167,0.133333,-0.25,12,2,"aquamaps"
115168,0.133333,-0.25,12,2,"aquamaps"
115169,0.133333,-0.25,12,2,"aquamaps"
115170,0.133333,-0.25,12,2,"aquamaps"
115171,0.133333,-0.25,12,2,"aquamaps"
115172,0.05,-0.191176,144,34,"aquamaps"
115173,0.0481481,-0.192308,162,39,"aquamaps"
115174,0.133333,-0.25,12,2,"aquamaps"
115175,0.133333,-0.25,12,2,"aquamaps"
115176,0.133333,-0.25,12,2,"aquamaps"
115177,0.133333,-0.25,12,2,"aquamaps"
115178,0.0947368,-0.3,19,5,"aquamaps"
115179,0.0519774,-0.233333,177,45,"aquamaps"
115180,0.052459,-0.228261,183,46,"aquamaps"
115181,0.0493976,-0.207317,166,41,"aquamaps"
115182,0.0809524,-0.25,42,10,"aquamaps"
115183,0.142857,-0.333333,14,3,"aquamaps"
115184,0.123077,-0.25,13,2,"aquamaps"
115185,0.133333,-0.25,12,2,"aquamaps"
115186,0.123077,-0.25,13,2,"aquamaps"
115187,0.133333,-0.25,12,2,"aquamaps"
115188,0.133333,-0.25,12,2,"aquamaps"
115189,0.133333,-0.25,12,2,"aquamaps"
115233,0.107143,-0.3,28,5,"aquamaps"
115234,0.111111,-0.3,27,5,"aquamaps"
115235,0.111111,-0.3,27,5,"aquamaps"
115236,0.0967742,-0.3,31,5,"aquamaps"
115237,0.107143,-0.3,28,5,"aquamaps"
115238,0.1,-0.25,26,4,"aquamaps"
115335,0.128571,-0.333333,28,6,"aquamaps"
115336,0.128571,-0.333333,28,6,"aquamaps"
115337,0.133333,-0.357143,30,7,"aquamaps"
115338,0.135484,-0.375,31,8,"aquamaps"
115339,0.133333,-0.357143,30,7,"aquamaps"
115340,0.128571,-0.333333,28,6,"aquamaps"
115341,0.128571,-0.333333,28,6,"aquamaps"
115342,0.128571,-0.333333,28,6,"aquamaps"
115343,0.115789,-0.333333,38,9,"aquamaps"
115344,0.128571,-0.333333,28,6,"aquamaps"
115345,0.128571,-0.333333,28,6,"aquamaps"
115346,0.118519,-0.3,27,5,"aquamaps"
115347,0.133333,-0.357143,30,7,"aquamaps"
115348,0.133333,-0.357143,30,7,"aquamaps"
115349,0.133333,-0.357143,30,7,"aquamaps"
115382,0.140541,-0.388889,111,27,"aquamaps"
115383,0.122222,-0.375,72,16,"aquamaps"
115384,0.122222,-0.375,36,8,"aquamaps"
115385,0.127778,-0.388889,36,9,"aquamaps"
115386,0.129412,-0.375,34,8,"aquamaps"
115387,0.121212,-0.357143,33,7,"aquamaps"
115388,0.112821,-0.333333,39,9,"aquamaps"
115389,0.0359408,-0.171429,473,70,"aquamaps"
115390,0.0362851,-0.181159,463,69,"aquamaps"
115391,0.0375,-0.179245,384,53,"aquamaps"
115392,0.0397878,-0.169811,377,53,"aquamaps"
115394,0.2,NaN,1,0,"aquamaps"
115395,0.0722689,-0.150685,476,146,"aquamaps"
115396,0.0732759,-0.145833,464,144,"aquamaps"
115397,0.117073,-0.35,41,10,"aquamaps"
115398,0.108333,-0.333333,48,12,"aquamaps"
115399,0.0759494,-0.366667,79,15,"aquamaps"
115400,0.0873786,-0.380952,103,21,"aquamaps"
115401,0.0735537,-0.16,242,75,"aquamaps"
115402,0.0741667,-0.16,240,75,"aquamaps"
115403,0.0735537,-0.16,242,75,"aquamaps"
115404,0.0886486,-0.318182,185,44,"aquamaps"
115405,0.0981132,-0.333333,53,12,"aquamaps"
115406,0.114286,-0.35,84,20,"aquamaps"
115407,0.1,-0.318182,48,11,"aquamaps"
115408,0.0854271,-0.216667,199,60,"aquamaps"
115409,0.0787234,-0.128788,188,66,"aquamaps"
115416,0.1104,-0.156863,125,51,"aquamaps"
115417,0.153488,-0.285714,43,14,"aquamaps"
115418,0.152174,-0.3,46,15,"aquamaps"
115436,0.134545,-0.109375,55,32,"aquamaps"
115437,0.148571,-0.224138,140,58,"aquamaps"
115438,0.164706,-0.261905,102,42,"aquamaps"
115439,0.14,-0.333333,20,6,"aquamaps"
115440,0.166154,-0.333333,130,36,"aquamaps"
115441,0.119084,-0.352941,262,68,"aquamaps"
115442,0.0843373,-0.388889,166,36,"aquamaps"
115443,0.117949,-0.35,39,10,"aquamaps"
115444,0.1375,-0.388889,32,9,"aquamaps"
115445,0.135484,-0.375,31,8,"aquamaps"
115446,0.135484,-0.375,31,8,"aquamaps"
115447,0.135484,-0.375,31,8,"aquamaps"
115448,0.135484,-0.375,31,8,"aquamaps"
115449,0.14,-0.375,30,8,"aquamaps"
115521,0.142857,-0.363636,35,11,"aquamaps"
115522,0.142857,-0.363636,35,11,"aquamaps"
115523,0.155556,-0.363636,36,11,"aquamaps"
115524,0.152632,-0.375,38,12,"aquamaps"
115525,0.108571,-0.305556,70,18,"aquamaps"
115526,0.117333,-0.309524,150,42,"aquamaps"
115527,0.17377,-0.348837,244,86,"aquamaps"
115528,0.185185,-0.35,135,50,"aquamaps"
115529,0.210256,-0.391304,117,46,"aquamaps"
115530,0.20708,-0.383721,113,43,"aquamaps"
115531,0.215385,-0.397436,104,39,"aquamaps"
115532,0.2,-0.369565,116,46,"aquamaps"
