iucn_sid,presence,origin,distribution_code,value,species,sciname,rgn_id,rgn_name
18596,Extant,Native,Native,NA,NA,Pseudorca crassidens,116,Puerto Rico and Virgin Islands of the United States
18596,Extant,Native,Native,NA,NA,Pseudorca crassidens,207,Vietnam
18596,Extant,Native,Native,NA,NA,Pseudorca crassidens,6,Vanuatu
18596,Extant,Native,Native,NA,NA,Pseudorca crassidens,161,Wallis and Futuna
18596,Extant,Native,Native,NA,NA,Pseudorca crassidens,152,Samoa
18596,Extant,Native,Native,NA,NA,Pseudorca crassidens,47,Yemen
18596,Extant,Native,Native,NA,NA,Pseudorca crassidens,102,South Africa
19488,Extant,Native,Native,NA,NA,Rhincodon typus,54,United Arab Emirates
19488,Extant,Native,Native,NA,NA,Rhincodon typus,120,Antigua and Barbuda
19488,Extant,Native,Native,NA,NA,Rhincodon typus,118,Anguilla
19488,Extant,Native,Native,NA,NA,Rhincodon typus,200,Angola
19488,Extant,Native,Native,NA,NA,Rhincodon typus,172,Argentina
19488,Extant,Native,Native,NA,NA,Rhincodon typus,151,American Samoa
19488,Extant,Native,Native,NA,NA,Rhincodon typus,16,Australia
19488,Extant,Native,Native,NA,NA,Rhincodon typus,250,Aruba
19488,Extant,Native,Native,NA,NA,Rhincodon typus,124,Barbados
19488,Extant,Native,Native,NA,NA,Rhincodon typus,204,Bangladesh
19488,Extant,Native,Native,NA,NA,Rhincodon typus,52,Bahrain
19488,Extant,Native,Native,NA,NA,Rhincodon typus,99,Benin
19488,Extant,Native,Native,NA,NA,Rhincodon typus,247,Brunei
19488,Extant,Native,Native,NA,NA,Rhincodon typus,245,Bonaire
19488,Extant,Native,Native,NA,NA,Rhincodon typus,248,Saba
19488,Extant,Native,Native,NA,NA,Rhincodon typus,249,Sint Eustatius
19488,Extant,Native,Native,NA,NA,Rhincodon typus,171,Brazil
19488,Extant,Native,Native,NA,NA,Rhincodon typus,110,Bahamas
19488,Extant,Native,Native,NA,NA,Rhincodon typus,164,Belize
19488,Extant,Native,Native,NA,NA,Rhincodon typus,199,Democratic Republic of the Congo
19488,Extant,Native,Native,NA,NA,Rhincodon typus,100,Republique du Congo
19488,Extant,Native,Native,NA,NA,Rhincodon typus,195,Ivory Coast
19488,Extant,Native,Native,NA,NA,Rhincodon typus,153,Cook Islands
19488,Extant,Native,Native,NA,NA,Rhincodon typus,224,Chile
19488,Extant,Native,Native,NA,NA,Rhincodon typus,197,Cameroon
19488,Extant,Native,Native,NA,NA,Rhincodon typus,209,China
19488,Extant,Native,Native,NA,NA,Rhincodon typus,132,Colombia
19488,Extant,Native,Native,NA,NA,Rhincodon typus,130,Costa Rica
19488,Extant,Native,Native,NA,NA,Rhincodon typus,112,Cuba
19488,Extant,Native,Native,NA,NA,Rhincodon typus,56,Cape Verde
19488,Extant,Native,Native,NA,NA,Rhincodon typus,244,Curacao
19488,Extant,Native,Native,NA,NA,Rhincodon typus,46,Djibouti
19488,Extant,Native,Native,NA,NA,Rhincodon typus,123,Dominica
19488,Extant,Native,Native,NA,NA,Rhincodon typus,137,Ecuador
19488,Extant,Native,Native,NA,NA,Rhincodon typus,214,Egypt
19488,Extant,Native,Native,NA,NA,Rhincodon typus,63,Western Sahara
19488,Extant,Native,Native,NA,NA,Rhincodon typus,45,Eritrea
19488,Extant,Native,Native,NA,NA,Rhincodon typus,NA,landlocked
19488,Extant,Native,Native,NA,NA,Rhincodon typus,18,Fiji
19488,Extant,Native,Native,NA,NA,Rhincodon typus,9,Micronesia
19488,Extant,Native,Native,NA,NA,Rhincodon typus,198,Gabon
19488,Extant,Native,Native,NA,NA,Rhincodon typus,125,Grenada
19488,Extant,Native,Native,NA,NA,Rhincodon typus,169,French Guiana
19488,Extant,Native,Native,NA,NA,Rhincodon typus,106,Ghana
19488,Extant,Native,Native,NA,NA,Rhincodon typus,65,Gambia
19488,Extant,Native,Native,NA,NA,Rhincodon typus,194,Guinea
19488,Extant,Native,Native,NA,NA,Rhincodon typus,140,Guadeloupe and Martinique
19488,Extant,Native,Native,NA,NA,Rhincodon typus,104,Equatorial Guinea
19488,Extant,Native,Native,NA,NA,Rhincodon typus,136,Guatemala
19488,Extant,Native,Native,NA,NA,Rhincodon typus,193,Guinea Bissau
19488,Extant,Native,Native,NA,NA,Rhincodon typus,167,Guyana
19488,Extant,Native,Native,NA,NA,Rhincodon typus,133,Honduras
19488,Extant,Native,Native,NA,NA,Rhincodon typus,114,Haiti
19488,Extant,Native,Native,NA,NA,Rhincodon typus,216,Indonesia
19488,Extant,Native,Native,NA,NA,Rhincodon typus,79,Israel
19488,Extant,Native,Native,NA,NA,Rhincodon typus,203,India
19488,Extant,Native,Native,NA,NA,Rhincodon typus,192,Iraq
19488,Extant,Native,Native,NA,NA,Rhincodon typus,191,Iran
19488,Extant,Native,Native,NA,NA,Rhincodon typus,166,Jamaica
19488,Extant,Native,Native,NA,NA,Rhincodon typus,215,Jordan
19488,Extant,Native,Native,NA,NA,Rhincodon typus,210,Japan
19488,Extant,Native,Native,NA,NA,Rhincodon typus,43,Kenya
19488,Extant,Native,Native,NA,NA,Rhincodon typus,24,Cambodia
19488,Extant,Native,Native,NA,NA,Rhincodon typus,212,Kiribati
19488,Extant,Native,Native,NA,NA,Rhincodon typus,119,Saint Kitts and Nevis
19488,Extant,Native,Native,NA,NA,Rhincodon typus,113,Cayman Islands
19488,Extant,Native,Native,NA,NA,Rhincodon typus,122,Saint Lucia
19488,Extant,Native,Native,NA,NA,Rhincodon typus,97,Liberia
19488,Extant,Native,Native,NA,NA,Rhincodon typus,62,Morocco
19488,Extant,Native,Native,NA,NA,Rhincodon typus,221,Northern Saint-Martin
19488,Extant,Native,Native,NA,NA,Rhincodon typus,42,Madagascar
19488,Extant,Native,Native,NA,NA,Rhincodon typus,11,Marshall Islands
19488,Extant,Native,Native,NA,NA,Rhincodon typus,205,Myanmar
19488,Extant,Native,Native,NA,NA,Rhincodon typus,140,Guadeloupe and Martinique
19488,Extant,Native,Native,NA,NA,Rhincodon typus,64,Mauritania
19488,Extant,Native,Native,NA,NA,Rhincodon typus,121,Montserrat
19488,Extant,Native,Native,NA,NA,Rhincodon typus,135,Mexico
19488,Extant,Native,Native,NA,NA,Rhincodon typus,206,Malaysia
19488,Extant,Native,Native,NA,NA,Rhincodon typus,41,Mozambique
19488,Extant,Native,Native,NA,NA,Rhincodon typus,101,Namibia
19488,Extant,Native,Native,NA,NA,Rhincodon typus,5,New Caledonia
19488,Extant,Native,Native,NA,NA,Rhincodon typus,196,Nigeria
19488,Extant,Native,Native,NA,NA,Rhincodon typus,131,Nicaragua
19488,Extant,Native,Native,NA,NA,Rhincodon typus,10,Nauru
19488,Extant,Native,Native,NA,NA,Rhincodon typus,154,Niue
19488,Extant,Native,Native,NA,NA,Rhincodon typus,162,New Zealand
19488,Extant,Native,Native,NA,NA,Rhincodon typus,48,Oman
19488,Extant,Native,Native,NA,NA,Rhincodon typus,129,Panama
19488,Extant,Native,Native,NA,NA,Rhincodon typus,138,Peru
19488,Extant,Native,Native,NA,NA,Rhincodon typus,147,French Polynesia
19488,Extant,Native,Native,NA,NA,Rhincodon typus,17,Papua New Guinea
19488,Extant,Native,Native,NA,NA,Rhincodon typus,15,Philippines
19488,Extant,Native,Native,NA,NA,Rhincodon typus,53,Pakistan
19488,Extant,Native,Native,NA,NA,Rhincodon typus,146,Pitcairn
19488,Extant,Native,Native,NA,NA,Rhincodon typus,116,Puerto Rico and Virgin Islands of the United States
19488,Extant,Native,Native,NA,NA,Rhincodon typus,183,Portugal
19488,Extant,Native,Native,NA,NA,Rhincodon typus,190,Qatar
19488,Extant,Native,Native,NA,NA,Rhincodon typus,50,Saudi Arabia
19488,Extant,Native,Native,NA,NA,Rhincodon typus,7,Solomon Islands
19488,Extant,Native,Native,NA,NA,Rhincodon typus,49,Sudan
19488,Extant,Native,Native,NA,NA,Rhincodon typus,96,Sierra Leone
19488,Extant,Native,Native,NA,NA,Rhincodon typus,66,Senegal
19488,Extant,Native,Native,NA,NA,Rhincodon typus,44,Somalia
19488,Extant,Native,Native,NA,NA,Rhincodon typus,168,Suriname
19488,Extant,Native,Native,NA,NA,Rhincodon typus,103,Sao Tome and Principe
19488,Extant,Native,Native,NA,NA,Rhincodon typus,134,El Salvador
19488,Extant,Native,Native,NA,NA,Rhincodon typus,220,Sint Maarten
19488,Extant,Native,Native,NA,NA,Rhincodon typus,111,Turks and Caicos Islands
19488,Extant,Native,Native,NA,NA,Rhincodon typus,98,Togo
19488,Extant,Native,Native,NA,NA,Rhincodon typus,25,Thailand
19488,Extant,Native,Native,NA,NA,Rhincodon typus,156,Tokelau
19488,Extant,Native,Native,NA,NA,Rhincodon typus,155,Tonga
19488,Extant,Native,Native,NA,NA,Rhincodon typus,19,Tuvalu
19488,Extant,Native,Native,NA,NA,Rhincodon typus,14,Taiwan
19488,Extant,Native,Native,NA,NA,Rhincodon typus,202,Tanzania
19488,Extant,Native,Native,NA,NA,Rhincodon typus,163,United States
19488,Extant,Native,Native,NA,NA,Rhincodon typus,173,Uruguay
19488,Extant,Native,Native,NA,NA,Rhincodon typus,127,Saint Vincent and the Grenadines
19488,Extant,Native,Native,NA,NA,Rhincodon typus,139,Venezuela
19488,Extant,Native,Native,NA,NA,Rhincodon typus,117,British Virgin Islands
19488,Extant,Native,Native,NA,NA,Rhincodon typus,116,Puerto Rico and Virgin Islands of the United States
19488,Extant,Native,Native,NA,NA,Rhincodon typus,207,Vietnam
19488,Extant,Native,Native,NA,NA,Rhincodon typus,6,Vanuatu
19488,Extant,Native,Native,NA,NA,Rhincodon typus,161,Wallis and Futuna
19488,Extant,Native,Native,NA,NA,Rhincodon typus,152,Samoa
19488,Extant,Native,Native,NA,NA,Rhincodon typus,47,Yemen
19488,Extant,Native,Native,NA,NA,Rhincodon typus,102,South Africa
20424,Extant,Native,Native,NA,NA,Sousa chinensis,54,United Arab Emirates
20424,Extant,Native,Native,NA,NA,Sousa chinensis,16,Australia
20424,Extant,Native,Native,NA,NA,Sousa chinensis,204,Bangladesh
20424,Extant,Native,Native,NA,NA,Sousa chinensis,52,Bahrain
20424,Extant,Native,Native,NA,NA,Sousa chinensis,247,Brunei
20424,Extant,Native,Native,NA,NA,Sousa chinensis,209,China
20424,Extant,Native,Native,NA,NA,Sousa chinensis,46,Djibouti
20424,Extant,Native,Native,NA,NA,Sousa chinensis,214,Egypt
20424,Extant,Native,Native,NA,NA,Sousa chinensis,NA,landlocked
20424,Extant,Native,Native,NA,NA,Sousa chinensis,209,China
20424,Extant,Native,Native,NA,NA,Sousa chinensis,216,Indonesia
20424,Extant,Native,Native,NA,NA,Sousa chinensis,79,Israel
20424,Extant,Native,Native,NA,NA,Sousa chinensis,203,India
20424,Extant,Native,Native,NA,NA,Sousa chinensis,192,Iraq
20424,Extant,Native,Native,NA,NA,Sousa chinensis,191,Iran
20424,Extant,Native,Native,NA,NA,Sousa chinensis,43,Kenya
20424,Extant,Native,Native,NA,NA,Sousa chinensis,24,Cambodia
20424,Extant,Native,Native,NA,NA,Sousa chinensis,28,Comoro Islands
20424,Extant,Native,Native,NA,NA,Sousa chinensis,51,Kuwait
20424,Extant,Native,Native,NA,NA,Sousa chinensis,40,Sri Lanka
20424,Extant,Native,Native,NA,NA,Sousa chinensis,42,Madagascar
20424,Extant,Native,Native,NA,NA,Sousa chinensis,205,Myanmar
20424,Extant,Native,Native,NA,NA,Sousa chinensis,209,China
20424,Extant,Native,Native,NA,NA,Sousa chinensis,206,Malaysia
20424,Extant,Native,Native,NA,NA,Sousa chinensis,41,Mozambique
20424,Extant,Native,Native,NA,NA,Sousa chinensis,48,Oman
20424,Extant,Native,Native,NA,NA,Sousa chinensis,17,Papua New Guinea
20424,Extant,Native,Native,NA,NA,Sousa chinensis,15,Philippines
20424,Extant,Native,Native,NA,NA,Sousa chinensis,53,Pakistan
20424,Extant,Native,Native,NA,NA,Sousa chinensis,190,Qatar
20424,Extant,Native,Native,NA,NA,Sousa chinensis,50,Saudi Arabia
20424,Extant,Native,Native,NA,NA,Sousa chinensis,208,Singapore
20424,Extant,Native,Native,NA,NA,Sousa chinensis,44,Somalia
20424,Extant,Native,Native,NA,NA,Sousa chinensis,25,Thailand
20424,Extant,Native,Native,NA,NA,Sousa chinensis,231,East Timor
20424,Extant,Native,Native,NA,NA,Sousa chinensis,14,Taiwan
20424,Extant,Native,Native,NA,NA,Sousa chinensis,202,Tanzania
20424,Extant,Native,Native,NA,NA,Sousa chinensis,207,Vietnam
20424,Extant,Native,Native,NA,NA,Sousa chinensis,47,Yemen
20424,Extant,Native,Native,NA,NA,Sousa chinensis,102,South Africa
133710,Extant,Native,Native,NA,NA,Sousa chinensis,14,Taiwan
20729,Extant,Native,Native,NA,NA,Stenella attenuata,54,United Arab Emirates
20729,Extant,Native,Native,NA,NA,Stenella attenuata,172,Argentina
20729,Extant,Native,Native,NA,NA,Stenella attenuata,151,American Samoa
20729,Extant,Native,Native,NA,NA,Stenella attenuata,16,Australia
20729,Extant,Native,Native,NA,NA,Stenella attenuata,204,Bangladesh
20729,Extant,Native,Native,NA,NA,Stenella attenuata,245,Bonaire
20729,Extant,Native,Native,NA,NA,Stenella attenuata,248,Saba
20729,Extant,Native,Native,NA,NA,Stenella attenuata,249,Sint Eustatius
20729,Extant,Native,Native,NA,NA,Stenella attenuata,171,Brazil
20729,Extant,Native,Native,NA,NA,Stenella attenuata,110,Bahamas
20729,Extant,Native,Native,NA,NA,Stenella attenuata,164,Belize
20729,Extant,Native,Native,NA,NA,Stenella attenuata,195,Ivory Coast
20729,Extant,Native,Native,NA,NA,Stenella attenuata,153,Cook Islands
20729,Extant,Native,Native,NA,NA,Stenella attenuata,209,China
20729,Extant,Native,Native,NA,NA,Stenella attenuata,132,Colombia
20729,Extant,Native,Native,NA,NA,Stenella attenuata,130,Costa Rica
20729,Extant,Native,Native,NA,NA,Stenella attenuata,112,Cuba
20729,Extant,Native,Native,NA,NA,Stenella attenuata,56,Cape Verde
20729,Extant,Native,Native,NA,NA,Stenella attenuata,244,Curacao
20729,Extant,Native,Native,NA,NA,Stenella attenuata,46,Djibouti
20729,Extant,Native,Native,NA,NA,Stenella attenuata,123,Dominica
20729,Extant,Native,Native,NA,NA,Stenella attenuata,115,Dominican Republic
20729,Extant,Native,Native,NA,NA,Stenella attenuata,137,Ecuador
20729,Extant,Native,Native,NA,NA,Stenella attenuata,214,Egypt
20729,Extant,Native,Native,NA,NA,Stenella attenuata,18,Fiji
20729,Extant,Native,Native,NA,NA,Stenella attenuata,198,Gabon
20729,Extant,Native,Native,NA,NA,Stenella attenuata,125,Grenada
20729,Extant,Native,Native,NA,NA,Stenella attenuata,106,Ghana
20729,Extant,Native,Native,NA,NA,Stenella attenuata,194,Guinea
20729,Extant,Native,Native,NA,NA,Stenella attenuata,140,Guadeloupe and Martinique
20729,Extant,Native,Native,NA,NA,Stenella attenuata,104,Equatorial Guinea
20729,Extant,Native,Native,NA,NA,Stenella attenuata,136,Guatemala
20729,Extant,Native,Native,NA,NA,Stenella attenuata,13,Northern Mariana Islands and Guam
20729,Extant,Native,Native,NA,NA,Stenella attenuata,209,China
20729,Extant,Native,Native,NA,NA,Stenella attenuata,133,Honduras
20729,Extant,Native,Native,NA,NA,Stenella attenuata,114,Haiti
20729,Extant,Native,Native,NA,NA,Stenella attenuata,216,Indonesia
20729,Extant,Native,Native,NA,NA,Stenella attenuata,203,India
20729,Extant,Native,Native,NA,NA,Stenella attenuata,166,Jamaica
20729,Extant,Native,Native,NA,NA,Stenella attenuata,210,Japan
20729,Extant,Native,Native,NA,NA,Stenella attenuata,43,Kenya
20729,Extant,Native,Native,NA,NA,Stenella attenuata,24,Cambodia
20729,Extant,Native,Native,NA,NA,Stenella attenuata,212,Kiribati
20729,Extant,Native,Native,NA,NA,Stenella attenuata,28,Comoro Islands
20729,Extant,Native,Native,NA,NA,Stenella attenuata,113,Cayman Islands
20729,Extant,Native,Native,NA,NA,Stenella attenuata,122,Saint Lucia
20729,Extant,Native,Native,NA,NA,Stenella attenuata,40,Sri Lanka
20729,Extant,Native,Native,NA,NA,Stenella attenuata,221,Northern Saint-Martin
20729,Extant,Native,Native,NA,NA,Stenella attenuata,42,Madagascar
20729,Extant,Native,Native,NA,NA,Stenella attenuata,11,Marshall Islands
20729,Extant,Native,Native,NA,NA,Stenella attenuata,205,Myanmar
20729,Extant,Native,Native,NA,NA,Stenella attenuata,13,Northern Mariana Islands and Guam
20729,Extant,Native,Native,NA,NA,Stenella attenuata,140,Guadeloupe and Martinique
20729,Extant,Native,Native,NA,NA,Stenella attenuata,37,Mauritius
20729,Extant,Native,Native,NA,NA,Stenella attenuata,39,Maldives
20729,Extant,Native,Native,NA,NA,Stenella attenuata,135,Mexico
20729,Extant,Native,Native,NA,NA,Stenella attenuata,206,Malaysia
20729,Extant,Native,Native,NA,NA,Stenella attenuata,41,Mozambique
20729,Extant,Native,Native,NA,NA,Stenella attenuata,5,New Caledonia
20729,Extant,Native,Native,NA,NA,Stenella attenuata,131,Nicaragua
20729,Extant,Native,Native,NA,NA,Stenella attenuata,162,New Zealand
20729,Extant,Native,Native,NA,NA,Stenella attenuata,48,Oman
20729,Extant,Native,Native,NA,NA,Stenella attenuata,129,Panama
20729,Extant,Native,Native,NA,NA,Stenella attenuata,138,Peru
20729,Extant,Native,Native,NA,NA,Stenella attenuata,147,French Polynesia
20729,Extant,Native,Native,NA,NA,Stenella attenuata,17,Papua New Guinea
20729,Extant,Native,Native,NA,NA,Stenella attenuata,15,Philippines
20729,Extant,Native,Native,NA,NA,Stenella attenuata,53,Pakistan
20729,Extant,Native,Native,NA,NA,Stenella attenuata,116,Puerto Rico and Virgin Islands of the United States
20729,Extant,Native,Native,NA,NA,Stenella attenuata,32,Reunion
20729,Extant,Native,Native,NA,NA,Stenella attenuata,50,Saudi Arabia
20729,Extant,Native,Native,NA,NA,Stenella attenuata,7,Solomon Islands
20729,Extant,Native,Native,NA,NA,Stenella attenuata,31,Seychelles
20729,Extant,Native,Native,NA,NA,Stenella attenuata,208,Singapore
20729,Extant,Native,Native,NA,NA,Stenella attenuata,85,Ascension
20729,Extant,Native,Native,NA,NA,Stenella attenuata,86,Saint Helena
20729,Extant,Native,Native,NA,NA,Stenella attenuata,88,Tristan da Cunha
20729,Extant,Native,Native,NA,NA,Stenella attenuata,66,Senegal
20729,Extant,Native,Native,NA,NA,Stenella attenuata,44,Somalia
20729,Extant,Native,Native,NA,NA,Stenella attenuata,134,El Salvador
20729,Extant,Native,Native,NA,NA,Stenella attenuata,220,Sint Maarten
20729,Extant,Native,Native,NA,NA,Stenella attenuata,111,Turks and Caicos Islands
20729,Extant,Native,Native,NA,NA,Stenella attenuata,98,Togo
20729,Extant,Native,Native,NA,NA,Stenella attenuata,25,Thailand
20729,Extant,Native,Native,NA,NA,Stenella attenuata,155,Tonga
20729,Extant,Native,Native,NA,NA,Stenella attenuata,126,Trinidad and Tobago
20729,Extant,Native,Native,NA,NA,Stenella attenuata,19,Tuvalu
20729,Extant,Native,Native,NA,NA,Stenella attenuata,14,Taiwan
20729,Extant,Native,Native,NA,NA,Stenella attenuata,202,Tanzania
20729,Extant,Native,Native,NA,NA,Stenella attenuata,163,United States
20729,Extant,Native,Native,NA,NA,Stenella attenuata,173,Uruguay
20729,Extant,Native,Native,NA,NA,Stenella attenuata,127,Saint Vincent and the Grenadines
20729,Extant,Native,Native,NA,NA,Stenella attenuata,139,Venezuela
20729,Extant,Native,Native,NA,NA,Stenella attenuata,207,Vietnam
20729,Extant,Native,Native,NA,NA,Stenella attenuata,6,Vanuatu
20729,Extant,Native,Native,NA,NA,Stenella attenuata,102,South Africa
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,54,United Arab Emirates
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,120,Antigua and Barbuda
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,118,Anguilla
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,151,American Samoa
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,16,Australia
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,250,Aruba
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,124,Barbados
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,204,Bangladesh
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,99,Benin
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,108,Bermuda
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,247,Brunei
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,245,Bonaire
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,248,Saba
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,249,Sint Eustatius
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,171,Brazil
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,110,Bahamas
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,164,Belize
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,218,Canada
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,1,Cocos Islands
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,199,Democratic Republic of the Congo
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,100,Republique du Congo
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,195,Ivory Coast
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,153,Cook Islands
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,197,Cameroon
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,209,China
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,132,Colombia
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,130,Costa Rica
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,112,Cuba
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,56,Cape Verde
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,244,Curacao
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,81,Cyprus
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,176,Germany
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,46,Djibouti
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,175,Denmark
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,123,Dominica
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,115,Dominican Republic
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,84,Algeria
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,137,Ecuador
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,63,Western Sahara
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,182,Spain
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,NA,landlocked
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,18,Fiji
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,9,Micronesia
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,179,France
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,198,Gabon
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,180,United Kingdom
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,125,Grenada
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,169,French Guiana
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,60,Gibraltar
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,145,Greenland
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,65,Gambia
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,194,Guinea
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,140,Guadeloupe and Martinique
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,104,Equatorial Guinea
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,80,Greece
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,136,Guatemala
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,13,Northern Mariana Islands and Guam
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,193,Guinea Bissau
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,167,Guyana
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,209,China
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,133,Honduras
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,114,Haiti
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,216,Indonesia
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,181,Ireland
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,79,Israel
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,203,India
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,38,British Indian Ocean Territory
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,191,Iran
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,184,Italy
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,166,Jamaica
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,210,Japan
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,43,Kenya
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,24,Cambodia
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,212,Kiribati
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,28,Comoro Islands
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,119,Saint Kitts and Nevis
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,51,Kuwait
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,113,Cayman Islands
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,122,Saint Lucia
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,40,Sri Lanka
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,97,Liberia
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,62,Morocco
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,185,Monaco
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,221,Northern Saint-Martin
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,42,Madagascar
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,11,Marshall Islands
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,205,Myanmar
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,13,Northern Mariana Islands and Guam
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,140,Guadeloupe and Martinique
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,64,Mauritania
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,39,Maldives
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,135,Mexico
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,206,Malaysia
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,41,Mozambique
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,101,Namibia
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,5,New Caledonia
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,196,Nigeria
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,131,Nicaragua
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,177,Netherlands
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,154,Niue
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,162,New Zealand
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,48,Oman
20731,Extant,Native,Native,NA,NA,Stenella coeruleoalba,129,Panama
