"rgn_id_2013","rgn_nam_2013","value_num","year","layer","units"
18,"Fiji",814700,"2001","POP","count"
18,"Fiji",816237,"2002","POP","count"
18,"Fiji",817224,"2003","POP","count"
18,"Fiji",818995,"2004","POP","count"
18,"Fiji",822484,"2005","POP","count"
18,"Fiji",828060,"2006","POP","count"
18,"Fiji",835392,"2007","POP","count"
18,"Fiji",843851,"2008","POP","count"
18,"Fiji",852479,"2009","POP","count"
18,"Fiji",860559,"2010","POP","count"
18,"Fiji",867921,"2011","POP","count"
18,"Fiji",874742,"2012","POP","count"
174,"Finland",4429634,"1960","POP","count"
174,"Finland",4461005,"1961","POP","count"
174,"Finland",4491443,"1962","POP","count"
174,"Finland",4523309,"1963","POP","count"
174,"Finland",4548543,"1964","POP","count"
174,"Finland",4563732,"1965","POP","count"
174,"Finland",4580869,"1966","POP","count"
174,"Finland",4605744,"1967","POP","count"
174,"Finland",4626469,"1968","POP","count"
174,"Finland",4623785,"1969","POP","count"
174,"Finland",4606307,"1970","POP","count"
174,"Finland",4612124,"1971","POP","count"
174,"Finland",4639657,"1972","POP","count"
174,"Finland",4666081,"1973","POP","count"
174,"Finland",4690574,"1974","POP","count"
174,"Finland",4711440,"1975","POP","count"
174,"Finland",4725664,"1976","POP","count"
174,"Finland",4738902,"1977","POP","count"
174,"Finland",4752528,"1978","POP","count"
174,"Finland",4764690,"1979","POP","count"
174,"Finland",4779535,"1980","POP","count"
174,"Finland",4799964,"1981","POP","count"
174,"Finland",4826933,"1982","POP","count"
174,"Finland",4855787,"1983","POP","count"
174,"Finland",4881803,"1984","POP","count"
174,"Finland",4902206,"1985","POP","count"
174,"Finland",4918154,"1986","POP","count"
174,"Finland",4932123,"1987","POP","count"
174,"Finland",4946481,"1988","POP","count"
174,"Finland",4964371,"1989","POP","count"
174,"Finland",4986431,"1990","POP","count"
174,"Finland",5013740,"1991","POP","count"
174,"Finland",5041992,"1992","POP","count"
174,"Finland",5066447,"1993","POP","count"
174,"Finland",5088333,"1994","POP","count"
174,"Finland",5107790,"1995","POP","count"
174,"Finland",5124573,"1996","POP","count"
174,"Finland",5139835,"1997","POP","count"
174,"Finland",5153498,"1998","POP","count"
174,"Finland",5165474,"1999","POP","count"
174,"Finland",5176209,"2000","POP","count"
174,"Finland",5188008,"2001","POP","count"
174,"Finland",5200598,"2002","POP","count"
174,"Finland",5213014,"2003","POP","count"
174,"Finland",5228172,"2004","POP","count"
174,"Finland",5246096,"2005","POP","count"
174,"Finland",5266268,"2006","POP","count"
174,"Finland",5288720,"2007","POP","count"
174,"Finland",5313399,"2008","POP","count"
174,"Finland",5338871,"2009","POP","count"
174,"Finland",5363352,"2010","POP","count"
174,"Finland",5388272,"2011","POP","count"
174,"Finland",5414293,"2012","POP","count"
179,"France",46647521,"1960","POP","count"
179,"France",47293811,"1961","POP","count"
179,"France",47990159,"1962","POP","count"
179,"France",48697015,"1963","POP","count"
179,"France",49361165,"1964","POP","count"
179,"France",49945471,"1965","POP","count"
179,"France",50430631,"1966","POP","count"
179,"France",50829214,"1967","POP","count"
179,"France",51175036,"1968","POP","count"
179,"France",51518731,"1969","POP","count"
179,"France",51895793,"1970","POP","count"
179,"France",52320049,"1971","POP","count"
179,"France",52776806,"1972","POP","count"
179,"France",53239101,"1973","POP","count"
179,"France",53666947,"1974","POP","count"
179,"France",54033095,"1975","POP","count"
179,"France",54328016,"1976","POP","count"
179,"France",54565943,"1977","POP","count"
179,"France",54772084,"1978","POP","count"
179,"France",54982879,"1979","POP","count"
179,"France",55224670,"1980","POP","count"
179,"France",55505282,"1981","POP","count"
179,"France",55816654,"1982","POP","count"
179,"France",56149874,"1983","POP","count"
179,"France",56489874,"1984","POP","count"
179,"France",56825158,"1985","POP","count"
179,"France",57155165,"1986","POP","count"
179,"France",57482783,"1987","POP","count"
179,"France",57803824,"1988","POP","count"
179,"France",58113622,"1989","POP","count"
179,"France",58409202,"1990","POP","count"
179,"France",58557072,"1991","POP","count"
179,"France",58849212,"1992","POP","count"
179,"France",59105073,"1993","POP","count"
179,"France",59325793,"1994","POP","count"
179,"France",59540711,"1995","POP","count"
179,"France",59752020,"1996","POP","count"
179,"France",59963792,"1997","POP","count"
179,"France",60185178,"1998","POP","count"
179,"France",60495470,"1999","POP","count"
179,"France",60911057,"2000","POP","count"
179,"France",61355725,"2001","POP","count"
179,"France",61803229,"2002","POP","count"
179,"France",62242474,"2003","POP","count"
179,"France",62702121,"2004","POP","count"
179,"France",63176246,"2005","POP","count"
179,"France",63617975,"2006","POP","count"
179,"France",64012572,"2007","POP","count"
179,"France",64371099,"2008","POP","count"
179,"France",64702921,"2009","POP","count"
179,"France",65031235,"2010","POP","count"
179,"France",65371613,"2011","POP","count"
179,"France",65696689,"2012","POP","count"
147,"French Polynesia",78083,"1960","POP","count"
147,"French Polynesia",80706,"1961","POP","count"
147,"French Polynesia",83654,"1962","POP","count"
147,"French Polynesia",86839,"1963","POP","count"
147,"French Polynesia",90132,"1964","POP","count"
147,"French Polynesia",93440,"1965","POP","count"
147,"French Polynesia",96730,"1966","POP","count"
147,"French Polynesia",100031,"1967","POP","count"
147,"French Polynesia",103385,"1968","POP","count"
147,"French Polynesia",106858,"1969","POP","count"
147,"French Polynesia",110496,"1970","POP","count"
147,"French Polynesia",114311,"1971","POP","count"
147,"French Polynesia",118279,"1972","POP","count"
147,"French Polynesia",122355,"1973","POP","count"
147,"French Polynesia",126483,"1974","POP","count"
147,"French Polynesia",130619,"1975","POP","count"
147,"French Polynesia",134743,"1976","POP","count"
147,"French Polynesia",138867,"1977","POP","count"
147,"French Polynesia",143033,"1978","POP","count"
147,"French Polynesia",147299,"1979","POP","count"
147,"French Polynesia",151702,"1980","POP","count"
147,"French Polynesia",156240,"1981","POP","count"
147,"French Polynesia",160883,"1982","POP","count"
147,"French Polynesia",165611,"1983","POP","count"
147,"French Polynesia",170397,"1984","POP","count"
147,"French Polynesia",175208,"1985","POP","count"
147,"French Polynesia",180069,"1986","POP","count"
147,"French Polynesia",184958,"1987","POP","count"
147,"French Polynesia",189742,"1988","POP","count"
147,"French Polynesia",194249,"1989","POP","count"
147,"French Polynesia",198370,"1990","POP","count"
147,"French Polynesia",202020,"1991","POP","count"
147,"French Polynesia",205269,"1992","POP","count"
147,"French Polynesia",208349,"1993","POP","count"
147,"French Polynesia",211584,"1994","POP","count"
147,"French Polynesia",215200,"1995","POP","count"
147,"French Polynesia",219282,"1996","POP","count"
147,"French Polynesia",223734,"1997","POP","count"
147,"French Polynesia",228380,"1998","POP","count"
147,"French Polynesia",232956,"1999","POP","count"
147,"French Polynesia",237267,"2000","POP","count"
147,"French Polynesia",241276,"2001","POP","count"
147,"French Polynesia",245032,"2002","POP","count"
147,"French Polynesia",248536,"2003","POP","count"
147,"French Polynesia",251811,"2004","POP","count"
147,"French Polynesia",254884,"2005","POP","count"
147,"French Polynesia",257731,"2006","POP","count"
147,"French Polynesia",260361,"2007","POP","count"
147,"French Polynesia",262877,"2008","POP","count"
147,"French Polynesia",265412,"2009","POP","count"
147,"French Polynesia",268065,"2010","POP","count"
147,"French Polynesia",270874,"2011","POP","count"
147,"French Polynesia",273814,"2012","POP","count"
198,"Gabon",498823,"1960","POP","count"
198,"Gabon",503762,"1961","POP","count"
198,"Gabon",509348,"1962","POP","count"
198,"Gabon",515762,"1963","POP","count"
198,"Gabon",523236,"1964","POP","count"
198,"Gabon",531901,"1965","POP","count"
198,"Gabon",541895,"1966","POP","count"
198,"Gabon",553098,"1967","POP","count"
198,"Gabon",565080,"1968","POP","count"
198,"Gabon",577241,"1969","POP","count"
198,"Gabon",589165,"1970","POP","count"
198,"Gabon",600692,"1971","POP","count"
198,"Gabon",611990,"1972","POP","count"
198,"Gabon",623375,"1973","POP","count"
198,"Gabon",635318,"1974","POP","count"
198,"Gabon",648174,"1975","POP","count"
198,"Gabon",662036,"1976","POP","count"
198,"Gabon",676829,"1977","POP","count"
198,"Gabon",692535,"1978","POP","count"
198,"Gabon",709092,"1979","POP","count"
198,"Gabon",726454,"1980","POP","count"
198,"Gabon",744624,"1981","POP","count"
198,"Gabon",763639,"1982","POP","count"
198,"Gabon",783527,"1983","POP","count"
198,"Gabon",804319,"1984","POP","count"
198,"Gabon",826025,"1985","POP","count"
198,"Gabon",848654,"1986","POP","count"
198,"Gabon",872158,"1987","POP","count"
198,"Gabon",896429,"1988","POP","count"
198,"Gabon",921314,"1989","POP","count"
198,"Gabon",946703,"1990","POP","count"
198,"Gabon",972539,"1991","POP","count"
198,"Gabon",998823,"1992","POP","count"
198,"Gabon",1025559,"1993","POP","count"
198,"Gabon",1052772,"1994","POP","count"
198,"Gabon",1080477,"1995","POP","count"
198,"Gabon",1108698,"1996","POP","count"
198,"Gabon",1137412,"1997","POP","count"
198,"Gabon",1166525,"1998","POP","count"
198,"Gabon",1195919,"1999","POP","count"
198,"Gabon",1225527,"2000","POP","count"
198,"Gabon",1255299,"2001","POP","count"
198,"Gabon",1285318,"2002","POP","count"
198,"Gabon",1315820,"2003","POP","count"
198,"Gabon",1347125,"2004","POP","count"
198,"Gabon",1379465,"2005","POP","count"
198,"Gabon",1412907,"2006","POP","count"
198,"Gabon",1447388,"2007","POP","count"
198,"Gabon",1482843,"2008","POP","count"
198,"Gabon",1519155,"2009","POP","count"
198,"Gabon",1556222,"2010","POP","count"
198,"Gabon",1594034,"2011","POP","count"
198,"Gabon",1632572,"2012","POP","count"
65,"Gambia, The",367929,"1960","POP","count"
65,"Gambia, The",376736,"1961","POP","count"
65,"Gambia, The",383525,"1962","POP","count"
65,"Gambia, The",389070,"1963","POP","count"
65,"Gambia, The",394552,"1964","POP","count"
65,"Gambia, The",400865,"1965","POP","count"
65,"Gambia, The",408182,"1966","POP","count"
65,"Gambia, The",416342,"1967","POP","count"
65,"Gambia, The",425509,"1968","POP","count"
65,"Gambia, The",435800,"1969","POP","count"
65,"Gambia, The",447283,"1970","POP","count"
65,"Gambia, The",460193,"1971","POP","count"
65,"Gambia, The",474538,"1972","POP","count"
65,"Gambia, The",489860,"1973","POP","count"
65,"Gambia, The",505512,"1974","POP","count"
65,"Gambia, The",521070,"1975","POP","count"
65,"Gambia, The",536409,"1976","POP","count"
65,"Gambia, The",551823,"1977","POP","count"
65,"Gambia, The",567828,"1978","POP","count"
65,"Gambia, The",585155,"1979","POP","count"
65,"Gambia, The",604371,"1980","POP","count"
65,"Gambia, The",625413,"1981","POP","count"
65,"Gambia, The",648202,"1982","POP","count"
65,"Gambia, The",673230,"1983","POP","count"
65,"Gambia, The",701097,"1984","POP","count"
65,"Gambia, The",732092,"1985","POP","count"
65,"Gambia, The",766598,"1986","POP","count"
65,"Gambia, The",804134,"1987","POP","count"
65,"Gambia, The",843060,"1988","POP","count"
65,"Gambia, The",881146,"1989","POP","count"
65,"Gambia, The",916811,"1990","POP","count"
65,"Gambia, The",949479,"1991","POP","count"
65,"Gambia, The",979666,"1992","POP","count"
65,"Gambia, The",1008242,"1993","POP","count"
65,"Gambia, The",1036580,"1994","POP","count"
65,"Gambia, The",1065746,"1995","POP","count"
65,"Gambia, The",1095930,"1996","POP","count"
65,"Gambia, The",1126986,"1997","POP","count"
65,"Gambia, The",1159271,"1998","POP","count"
65,"Gambia, The",1193143,"1999","POP","count"
65,"Gambia, The",1228863,"2000","POP","count"
65,"Gambia, The",1266691,"2001","POP","count"
65,"Gambia, The",1306667,"2002","POP","count"
65,"Gambia, The",1348548,"2003","POP","count"
65,"Gambia, The",1391934,"2004","POP","count"
65,"Gambia, The",1436549,"2005","POP","count"
65,"Gambia, The",1482324,"2006","POP","count"
65,"Gambia, The",1529406,"2007","POP","count"
65,"Gambia, The",1577984,"2008","POP","count"
65,"Gambia, The",1628332,"2009","POP","count"
65,"Gambia, The",1680640,"2010","POP","count"
65,"Gambia, The",1734966,"2011","POP","count"
65,"Gambia, The",1791225,"2012","POP","count"
74,"Georgia",3645600,"1960","POP","count"
74,"Georgia",3703600,"1961","POP","count"
74,"Georgia",3760300,"1962","POP","count"
74,"Georgia",3816100,"1963","POP","count"
74,"Georgia",3870300,"1964","POP","count"
74,"Georgia",3921600,"1965","POP","count"
74,"Georgia",3966700,"1966","POP","count"
74,"Georgia",4005800,"1967","POP","count"
74,"Georgia",4042300,"1968","POP","count"
74,"Georgia",4080300,"1969","POP","count"
74,"Georgia",3967800,"1970","POP","count"
74,"Georgia",4009400,"1971","POP","count"
74,"Georgia",4205300,"1972","POP","count"
74,"Georgia",4242500,"1973","POP","count"
74,"Georgia",4279500,"1974","POP","count"
74,"Georgia",4311200,"1975","POP","count"
74,"Georgia",4342400,"1976","POP","count"
74,"Georgia",4372100,"1977","POP","count"
74,"Georgia",4397700,"1978","POP","count"
74,"Georgia",4430200,"1979","POP","count"
74,"Georgia",4467700,"1980","POP","count"
74,"Georgia",4504500,"1981","POP","count"
74,"Georgia",4542800,"1982","POP","count"
74,"Georgia",4582900,"1983","POP","count"
74,"Georgia",4622200,"1984","POP","count"
74,"Georgia",4662900,"1985","POP","count"
74,"Georgia",4704500,"1986","POP","count"
74,"Georgia",4743500,"1987","POP","count"
74,"Georgia",4790700,"1988","POP","count"
74,"Georgia",4803300,"1989","POP","count"
74,"Georgia",4802000,"1990","POP","count"
74,"Georgia",4835900,"1991","POP","count"
74,"Georgia",4873500,"1992","POP","count"
74,"Georgia",4911100,"1993","POP","count"
74,"Georgia",4861600,"1994","POP","count"
74,"Georgia",4734000,"1995","POP","count"
74,"Georgia",4616100,"1996","POP","count"
74,"Georgia",4531600,"1997","POP","count"
74,"Georgia",4487300,"1998","POP","count"
74,"Georgia",4452500,"1999","POP","count"
74,"Georgia",4418300,"2000","POP","count"
74,"Georgia",4386400,"2001","POP","count"
74,"Georgia",4357000,"2002","POP","count"
74,"Georgia",4328900,"2003","POP","count"
74,"Georgia",4318300,"2004","POP","count"
74,"Georgia",4361400,"2005","POP","count"
74,"Georgia",4398000,"2006","POP","count"
74,"Georgia",4388400,"2007","POP","count"
74,"Georgia",4383800,"2008","POP","count"
74,"Georgia",4410900,"2009","POP","count"
74,"Georgia",4452800,"2010","POP","count"
74,"Georgia",4483400,"2011","POP","count"
74,"Georgia",4511800,"2012","POP","count"
176,"Germany",72814900,"1960","POP","count"
176,"Germany",73377632,"1961","POP","count"
176,"Germany",74025784,"1962","POP","count"
176,"Germany",74714353,"1963","POP","count"
176,"Germany",75318337,"1964","POP","count"
176,"Germany",75963695,"1965","POP","count"
176,"Germany",76600311,"1966","POP","count"
176,"Germany",76951336,"1967","POP","count"
176,"Germany",77294314,"1968","POP","count"
176,"Germany",77909682,"1969","POP","count"
176,"Germany",78169289,"1970","POP","count"
176,"Germany",78312842,"1971","POP","count"
176,"Germany",78688452,"1972","POP","count"
176,"Germany",78936666,"1973","POP","count"
176,"Germany",78967433,"1974","POP","count"
176,"Germany",78673554,"1975","POP","count"
176,"Germany",78336950,"1976","POP","count"
176,"Germany",78159814,"1977","POP","count"
176,"Germany",78091820,"1978","POP","count"
176,"Germany",78126350,"1979","POP","count"
176,"Germany",78288576,"1980","POP","count"
176,"Germany",78407907,"1981","POP","count"
176,"Germany",78333366,"1982","POP","count"
176,"Germany",78128282,"1983","POP","count"
176,"Germany",77858685,"1984","POP","count"
176,"Germany",77684873,"1985","POP","count"
176,"Germany",77720436,"1986","POP","count"
176,"Germany",77839920,"1987","POP","count"
176,"Germany",78144619,"1988","POP","count"
176,"Germany",78751283,"1989","POP","count"
176,"Germany",79433029,"1990","POP","count"
176,"Germany",80013896,"1991","POP","count"
176,"Germany",80624598,"1992","POP","count"
176,"Germany",81156363,"1993","POP","count"
176,"Germany",81438348,"1994","POP","count"
176,"Germany",81678051,"1995","POP","count"
176,"Germany",81914831,"1996","POP","count"
176,"Germany",82034771,"1997","POP","count"
176,"Germany",82047195,"1998","POP","count"
176,"Germany",82100243,"1999","POP","count"
176,"Germany",82211508,"2000","POP","count"
176,"Germany",82349925,"2001","POP","count"
176,"Germany",82488495,"2002","POP","count"
176,"Germany",82534176,"2003","POP","count"
176,"Germany",82516260,"2004","POP","count"
176,"Germany",82469422,"2005","POP","count"
176,"Germany",82376451,"2006","POP","count"
176,"Germany",82266372,"2007","POP","count"
176,"Germany",82110097,"2008","POP","count"
176,"Germany",81902307,"2009","POP","count"
176,"Germany",81776930,"2010","POP","count"
176,"Germany",81797673,"2011","POP","count"
176,"Germany",81889839,"2012","POP","count"
106,"Ghana",6652516,"1960","POP","count"
106,"Ghana",6866780,"1961","POP","count"
106,"Ghana",7085698,"1962","POP","count"
106,"Ghana",7303664,"1963","POP","count"
106,"Ghana",7513510,"1964","POP","count"
106,"Ghana",7710761,"1965","POP","count"
106,"Ghana",7891194,"1966","POP","count"
106,"Ghana",8057629,"1967","POP","count"
106,"Ghana",8221194,"1968","POP","count"
106,"Ghana",8397508,"1969","POP","count"
106,"Ghana",8597133,"1970","POP","count"
106,"Ghana",8827429,"1971","POP","count"
106,"Ghana",9083737,"1972","POP","count"
106,"Ghana",9350286,"1973","POP","count"
106,"Ghana",9604475,"1974","POP","count"
106,"Ghana",9831636,"1975","POP","count"
106,"Ghana",10023738,"1976","POP","count"
106,"Ghana",10190202,"1977","POP","count"
106,"Ghana",10354855,"1978","POP","count"
106,"Ghana",10551189,"1979","POP","count"
106,"Ghana",10802497,"1980","POP","count"
106,"Ghana",11118132,"1981","POP","count"
106,"Ghana",11488683,"1982","POP","count"
106,"Ghana",11895742,"1983","POP","count"
106,"Ghana",12311805,"1984","POP","count"
106,"Ghana",12716887,"1985","POP","count"
106,"Ghana",13104616,"1986","POP","count"
106,"Ghana",13480997,"1987","POP","count"
106,"Ghana",13853171,"1988","POP","count"
106,"Ghana",14233006,"1989","POP","count"
106,"Ghana",14628693,"1990","POP","count"
106,"Ghana",15043053,"1991","POP","count"
106,"Ghana",15471695,"1992","POP","count"
106,"Ghana",15907265,"1993","POP","count"
106,"Ghana",16339278,"1994","POP","count"
106,"Ghana",16760926,"1995","POP","count"
106,"Ghana",17169151,"1996","POP","count"
106,"Ghana",17568461,"1997","POP","count"
106,"Ghana",17968830,"1998","POP","count"
106,"Ghana",18384302,"1999","POP","count"
106,"Ghana",18825034,"2000","POP","count"
106,"Ghana",19293392,"2001","POP","count"
106,"Ghana",19786307,"2002","POP","count"
106,"Ghana",20301686,"2003","POP","count"
106,"Ghana",20835514,"2004","POP","count"
106,"Ghana",21384034,"2005","POP","count"
106,"Ghana",21947779,"2006","POP","count"
106,"Ghana",22525659,"2007","POP","count"
106,"Ghana",23110139,"2008","POP","count"
106,"Ghana",23691533,"2009","POP","count"
106,"Ghana",24262901,"2010","POP","count"
106,"Ghana",24820706,"2011","POP","count"
106,"Ghana",25366462,"2012","POP","count"
80,"Greece",8331725,"1960","POP","count"
80,"Greece",8398050,"1961","POP","count"
80,"Greece",8448233,"1962","POP","count"
80,"Greece",8479625,"1963","POP","count"
80,"Greece",8510429,"1964","POP","count"
80,"Greece",8550333,"1965","POP","count"
80,"Greece",8613651,"1966","POP","count"
80,"Greece",8684088,"1967","POP","count"
80,"Greece",8740765,"1968","POP","count"
80,"Greece",8772764,"1969","POP","count"
80,"Greece",8792806,"1970","POP","count"
80,"Greece",8831036,"1971","POP","count"
80,"Greece",8888628,"1972","POP","count"
80,"Greece",8929086,"1973","POP","count"
80,"Greece",8962022,"1974","POP","count"
80,"Greece",9046541,"1975","POP","count"
80,"Greece",9188150,"1976","POP","count"
80,"Greece",9308479,"1977","POP","count"
80,"Greece",9429959,"1978","POP","count"
80,"Greece",9548258,"1979","POP","count"
80,"Greece",9642505,"1980","POP","count"
80,"Greece",9729350,"1981","POP","count"
80,"Greece",9789513,"1982","POP","count"
80,"Greece",9846627,"1983","POP","count"
80,"Greece",9895801,"1984","POP","count"
80,"Greece",9934300,"1985","POP","count"
80,"Greece",9967213,"1986","POP","count"
80,"Greece",10000595,"1987","POP","count"
80,"Greece",10036983,"1988","POP","count"
80,"Greece",10089498,"1989","POP","count"
80,"Greece",10156902,"1990","POP","count"
80,"Greece",10256292,"1991","POP","count"
80,"Greece",10369866,"1992","POP","count"
80,"Greece",10465528,"1993","POP","count"
80,"Greece",10553035,"1994","POP","count"
80,"Greece",10634385,"1995","POP","count"
80,"Greece",10709173,"1996","POP","count"
80,"Greece",10776504,"1997","POP","count"
80,"Greece",10834880,"1998","POP","count"
80,"Greece",10882580,"1999","POP","count"
80,"Greece",10917482,"2000","POP","count"
80,"Greece",10949957,"2001","POP","count"
80,"Greece",10987543,"2002","POP","count"
80,"Greece",11023514,"2003","POP","count"
80,"Greece",11061701,"2004","POP","count"
80,"Greece",11103965,"2005","POP","count"
80,"Greece",11148460,"2006","POP","count"
80,"Greece",11192763,"2007","POP","count"
80,"Greece",11237094,"2008","POP","count"
80,"Greece",11282760,"2009","POP","count"
80,"Greece",11307502,"2010","POP","count"
80,"Greece",11299976,"2011","POP","count"
80,"Greece",11280167,"2012","POP","count"
145,"Greenland",32500,"1960","POP","count"
145,"Greenland",33700,"1961","POP","count"
145,"Greenland",35000,"1962","POP","count"
145,"Greenland",36400,"1963","POP","count"
145,"Greenland",37600,"1964","POP","count"
145,"Greenland",39200,"1965","POP","count"
145,"Greenland",40500,"1966","POP","count"
145,"Greenland",41900,"1967","POP","count"
145,"Greenland",43400,"1968","POP","count"
145,"Greenland",44900,"1969","POP","count"
145,"Greenland",46400,"1970","POP","count"
145,"Greenland",47200,"1971","POP","count"
145,"Greenland",48300,"1972","POP","count"
145,"Greenland",49000,"1973","POP","count"
145,"Greenland",49500,"1974","POP","count"
145,"Greenland",49600,"1975","POP","count"
145,"Greenland",49700,"1976","POP","count"
145,"Greenland",49400,"1977","POP","count"
145,"Greenland",49200,"1978","POP","count"
145,"Greenland",49600,"1979","POP","count"
145,"Greenland",50200,"1980","POP","count"
145,"Greenland",51000,"1981","POP","count"
145,"Greenland",51500,"1982","POP","count"
145,"Greenland",52100,"1983","POP","count"
145,"Greenland",52700,"1984","POP","count"
145,"Greenland",53200,"1985","POP","count"
145,"Greenland",53500,"1986","POP","count"
145,"Greenland",54100,"1987","POP","count"
145,"Greenland",54800,"1988","POP","count"
145,"Greenland",55300,"1989","POP","count"
145,"Greenland",55600,"1990","POP","count"
145,"Greenland",55500,"1991","POP","count"
145,"Greenland",55300,"1992","POP","count"
145,"Greenland",55200,"1993","POP","count"
145,"Greenland",55500,"1994","POP","count"
145,"Greenland",55800,"1995","POP","count"
145,"Greenland",55900,"1996","POP","count"
145,"Greenland",56000,"1997","POP","count"
145,"Greenland",56100,"1998","POP","count"
145,"Greenland",56100,"1999","POP","count"
145,"Greenland",56200,"2000","POP","count"
145,"Greenland",56350,"2001","POP","count"
145,"Greenland",56609,"2002","POP","count"
145,"Greenland",56765,"2003","POP","count"
145,"Greenland",56911,"2004","POP","count"
145,"Greenland",56935,"2005","POP","count"
145,"Greenland",56774,"2006","POP","count"
145,"Greenland",56555,"2007","POP","count"
145,"Greenland",56328,"2008","POP","count"
145,"Greenland",56323,"2009","POP","count"
145,"Greenland",56905,"2010","POP","count"
145,"Greenland",56905,"2011","POP","count"
145,"Greenland",56840,"2012","POP","count"
125,"Grenada",89861,"1960","POP","count"
125,"Grenada",91260,"1961","POP","count"
125,"Grenada",92424,"1962","POP","count"
125,"Grenada",93354,"1963","POP","count"
125,"Grenada",94066,"1964","POP","count"
125,"Grenada",94579,"1965","POP","count"
125,"Grenada",94878,"1966","POP","count"
125,"Grenada",94962,"1967","POP","count"
125,"Grenada",94875,"1968","POP","count"
125,"Grenada",94682,"1969","POP","count"
125,"Grenada",94430,"1970","POP","count"
125,"Grenada",94180,"1971","POP","count"
125,"Grenada",93937,"1972","POP","count"
125,"Grenada",93629,"1973","POP","count"
125,"Grenada",93151,"1974","POP","count"
125,"Grenada",92453,"1975","POP","count"
125,"Grenada",91435,"1976","POP","count"
125,"Grenada",90187,"1977","POP","count"
125,"Grenada",89070,"1978","POP","count"
125,"Grenada",88571,"1979","POP","count"
125,"Grenada",89004,"1980","POP","count"
125,"Grenada",90575,"1981","POP","count"
125,"Grenada",93091,"1982","POP","count"
125,"Grenada",95981,"1983","POP","count"
125,"Grenada",98440,"1984","POP","count"
125,"Grenada",99907,"1985","POP","count"
125,"Grenada",100146,"1986","POP","count"
125,"Grenada",99381,"1987","POP","count"
125,"Grenada",98063,"1988","POP","count"
125,"Grenada",96871,"1989","POP","count"
125,"Grenada",96286,"1990","POP","count"
125,"Grenada",96455,"1991","POP","count"
125,"Grenada",97201,"1992","POP","count"
125,"Grenada",98302,"1993","POP","count"
125,"Grenada",99403,"1994","POP","count"
125,"Grenada",100253,"1995","POP","count"
125,"Grenada",100796,"1996","POP","count"
125,"Grenada",101125,"1997","POP","count"
125,"Grenada",101302,"1998","POP","count"
125,"Grenada",101441,"1999","POP","count"
125,"Grenada",101620,"2000","POP","count"
125,"Grenada",101849,"2001","POP","count"
125,"Grenada",102099,"2002","POP","count"
125,"Grenada",102369,"2003","POP","count"
125,"Grenada",102655,"2004","POP","count"
125,"Grenada",102951,"2005","POP","count"
125,"Grenada",103260,"2006","POP","count"
125,"Grenada",103586,"2007","POP","count"
125,"Grenada",103932,"2008","POP","count"
125,"Grenada",104296,"2009","POP","count"
125,"Grenada",104677,"2010","POP","count"
125,"Grenada",105074,"2011","POP","count"
125,"Grenada",105483,"2012","POP","count"
13,"Guam",66741,"1960","POP","count"
13,"Guam",68073,"1961","POP","count"
13,"Guam",69607,"1962","POP","count"
13,"Guam",71289,"1963","POP","count"
13,"Guam",73048,"1964","POP","count"
13,"Guam",74827,"1965","POP","count"
13,"Guam",76611,"1966","POP","count"
13,"Guam",78409,"1967","POP","count"
13,"Guam",80219,"1968","POP","count"
13,"Guam",82042,"1969","POP","count"
13,"Guam",83880,"1970","POP","count"
13,"Guam",85728,"1971","POP","count"
13,"Guam",87585,"1972","POP","count"
13,"Guam",89463,"1973","POP","count"
13,"Guam",91381,"1974","POP","count"
13,"Guam",93354,"1975","POP","count"
13,"Guam",95386,"1976","POP","count"
13,"Guam",97476,"1977","POP","count"
13,"Guam",99628,"1978","POP","count"
13,"Guam",101846,"1979","POP","count"
13,"Guam",104131,"1980","POP","count"
13,"Guam",106486,"1981","POP","count"
13,"Guam",108911,"1982","POP","count"
13,"Guam",111405,"1983","POP","count"
13,"Guam",113961,"1984","POP","count"
13,"Guam",116576,"1985","POP","count"
13,"Guam",119232,"1986","POP","count"
13,"Guam",121924,"1987","POP","count"
13,"Guam",124677,"1988","POP","count"
13,"Guam",127525,"1989","POP","count"
13,"Guam",130482,"1990","POP","count"
13,"Guam",133553,"1991","POP","count"
13,"Guam",136696,"1992","POP","count"
13,"Guam",139820,"1993","POP","count"
13,"Guam",142806,"1994","POP","count"
13,"Guam",145562,"1995","POP","count"
13,"Guam",148060,"1996","POP","count"
13,"Guam",150306,"1997","POP","count"
13,"Guam",152275,"1998","POP","count"
13,"Guam",153951,"1999","POP","count"
13,"Guam",155328,"2000","POP","count"
13,"Guam",156417,"2001","POP","count"
13,"Guam",157241,"2002","POP","count"
13,"Guam",157823,"2003","POP","count"
13,"Guam",158194,"2004","POP","count"
13,"Guam",158401,"2005","POP","count"
13,"Guam",158429,"2006","POP","count"
13,"Guam",158331,"2007","POP","count"
13,"Guam",158310,"2008","POP","count"
13,"Guam",158621,"2009","POP","count"
13,"Guam",159440,"2010","POP","count"
13,"Guam",160858,"2011","POP","count"
13,"Guam",162810,"2012","POP","count"
136,"Guatemala",4140636,"1960","POP","count"
136,"Guatemala",4253298,"1961","POP","count"
136,"Guatemala",4369153,"1962","POP","count"
136,"Guatemala",4488229,"1963","POP","count"
136,"Guatemala",4610494,"1964","POP","count"
136,"Guatemala",4735961,"1965","POP","count"
136,"Guatemala",4864495,"1966","POP","count"
