"season.year","ASD","ASD2","ScientificName","SpeciesCode","EnglishName","Class","Tax_Lev","totC_old","corr.Catch","corr.Catch2"
2000,"482","48","Dissostichus eleginoides","TOP","Patagonian toothfish","F",6,36000,36000,36
2000,"482","48","Euphausia superba","KRI","Antarctic Krill","C",6,16891000,16891000,16891
2000,"483","48","Bathyraja meridionalis","BYE","Skate","F",6,173,172.83,0.17283
2000,"483","48","Bothidae","LEF","Lefteye flounders nei","F",4,1,1,0.001
2000,"483","48","Chaenocephalus aceratus","SSI","Blackfin icefish","F",6,407,406.6,0.4066
2000,"483","48","Champsocephalus gunnari","ANI","Mackerel icefish","F",6,4113584,4111845.45,4111.84545
2000,"483","48","Dissostichus eleginoides","TOP","Patagonian toothfish","F",6,4904322,4901312.85,4901.31285
2000,"483","48","Euphausia superba","KRI","Antarctic Krill","C",6,25557140,25535578.2,25535.5782
2000,"483","48","Gymnoscopelus nicholsi","GYN","lanternfish","F",6,189,189,0.189
2000,"483","48","Lithodidae","KCX","Crab spp.","C",4,6,5.99400000074065,0.00599400000074065
2000,"483","48","Macrourus spp","GRV","Rat tails, Grenadiers","F",5,1888,1888,1.888
2000,"483","48","Macrourus whitsoni","WGR","","F",6,1048,1048,1.048
2000,"483","48","Mancopsetta maculata","MMM","Antarctic armless flounder","F",6,2,2,0.002
2000,"483","48","Muraenolepis microps","MOY","Smalleye moray cod","F",6,7,6.99315468432495,0.00699315468432495
2000,"483","48","Muraenolepis spp","MRL","Moray cods","F",5,13,13,0.013
2000,"483","48","Myctophidae","LXX","Lanternfish","F",4,67485,67420.58,67.42058
2000,"483","48","Notothenia gibberifrons","NOG","Humped rockcod","F",6,668,668,0.668
2000,"483","48","Notothenia rossii","NOR","Marbled rockcod","F",6,457,456.55,0.45655
2000,"483","48","Notothenia squamifrons","NOS","Grey rockcod","F",6,4936,4936,4.936
2000,"483","48","Nototheniops larseni","NOL","Painted rockcod","F",6,18,18,0.018
2000,"483","48","Nototheniops nudifrons","NOD","Yellowfin rockcod","F",6,5,5,0.005
2000,"483","48","Pagothenia hansoni","TRH","Striped rockcod","F",6,4,4,0.004
2000,"483","48","Parachaenichthys georgianus","PGE","Bathydraconidae","F",6,9,9,0.009
2000,"483","48","Paralomis formosa","KCF","Antarctic king crab","C",6,1524,1524,1.524
2000,"483","48","Paralomis spinosissima","KCV","Antarctic king crab","C",6,294,292.19,0.29219
2000,"483","48","Pareledone spp","PRD","Antarctic octopus","C",5,6,6,0.006
2000,"483","48","Patagonotothen brevicauda","NOT","Patagonian rockcod","F",6,604,604,0.604
2000,"483","48","Pseudochaenichthys georgianus","SGI","South Georgia icefish","F",6,376,375.47,0.37547
2000,"483","48","Raja georgiana","SRR","","F",6,226,226,0.226
2000,"483","48","Rajiformes","SRX","Skates and rays","F",3,488,487.58,0.48758
2000,"5842","58","Macrourus spp","GRV","Rat tails, Grenadiers","F",5,15,15,0.015
2000,"5842","58","Macrourus whitsoni","WGR","","F",6,300,300,0.3
2000,"5842","58","Osteichthyes","MZZ","Unidentified saltwater bony fish","F",2,67,67,0.067
2000,"5844a","58","Bathyraja spp","BHY","Bathyraja rays nei","F",5,62.5,62.5,0.0625
2000,"5844a","58","Dissostichus eleginoides","TOP","Patagonian toothfish","F",6,88852.6,88852.6,88.8526
2000,"5844a","58","Macrourus spp","GRV","Rat tails, Grenadiers","F",5,1776.3,1776.3,1.7763
2000,"5844a","58","Muraenolepis spp","MRL","Moray cods","F",5,0.9,0.9,9e-04
2000,"5844a","58","Notothenia squamifrons","NOS","Grey rockcod","F",6,127.7,127.7,0.1277
2000,"5844b","58","Antimora rostrata","ANT","Blue antimora","F",6,0.8,0.8,8e-04
2000,"5844b","58","Bathyraja spp","BHY","Bathyraja rays nei","F",5,15,15,0.015
2000,"5844b","58","Dissostichus eleginoides","TOP","Patagonian toothfish","F",6,66533.7,66533.7,66.5337
2000,"5844b","58","Macrourus spp","GRV","Rat tails, Grenadiers","F",5,12074.7,12074.7,12.0747
2000,"5844b","58","Muraenolepis spp","MRL","Moray cods","F",5,0.4,0.4,4e-04
2000,"5844b","58","Notothenia squamifrons","NOS","Grey rockcod","F",6,20.2,20.2,0.0202
2000,"5851","58","Dissostichus eleginoides","TOP","Patagonian toothfish","F",6,6139279,6133160.27,6133.16027
2000,"5851","58","Macrourus spp","GRV","Rat tails, Grenadiers","F",5,90728,90728,90.728
2000,"5851","58","Rajiformes","SRX","Skates and rays","F",3,78031,77967.02,77.96702
2000,"5852","58","Champsocephalus gunnari","ANI","Mackerel icefish","F",6,137364,137228.46,137.22846
2000,"5852","58","Channichthys rhinoceratus","LIC","Unicorn icefish","F",6,2493,2490.56,2.49056
2000,"5852","58","Dissostichus eleginoides","TOP","Patagonian toothfish","F",6,3566407,3563253.61,3563.25361
2000,"5852","58","Macrourus spp","GRV","Rat tails, Grenadiers","F",5,2857,2857,2.857
2000,"5852","58","Notothenia squamifrons","NOS","Grey rockcod","F",6,177,177,0.177
2000,"5852","58","Osteichthyes","MZZ","Unidentified saltwater bony fish","F",2,130,130,0.13
2000,"586","58","Antimora rostrata","ANT","Blue antimora","F",6,7152,7151.34,7.15134
2000,"586","58","Bathyraja murrayi","BMU","Murray's skate","F",6,250,250,0.25
2000,"586","58","Bathyraja spp","BHY","Bathyraja rays nei","F",5,40,40,0.04
2000,"586","58","Dissostichus eleginoides","TOP","Patagonian toothfish","F",6,1096107,1095186.21,1095.18621
2000,"586","58","Lithodes murrayi","KCM","Stone crab","C",6,103,103,0.103
2000,"586","58","Lithodidae","KCX","Crab spp.","C",4,3,3,0.003
2000,"586","58","Macrourus spp","GRV","Rat tails, Grenadiers","F",5,71976,71976,71.976
2000,"586","58","Rajiformes","SRX","Skates and rays","F",3,11229,11221.23,11.22123
2000,"587","58","Antimora rostrata","ANT","Blue antimora","F",6,16927,16910.03,16.91003
2000,"587","58","Bathyraja murrayi","BMU","Murray's skate","F",6,177,177,0.177
2000,"587","58","Bathyraja spp","BHY","Bathyraja rays nei","F",5,492,492,0.492
2000,"587","58","Dissostichus eleginoides","TOP","Patagonian toothfish","F",6,1014887,1013670.4,1013.6704
2000,"587","58","Lithodes murrayi","KCM","Stone crab","C",6,154,154,0.154
2000,"587","58","Lithodidae","KCX","Crab spp.","C",4,2789,2786.19,2.78619
2000,"587","58","Macrourus spp","GRV","Rat tails, Grenadiers","F",5,182753,182753,182.753
2000,"587","58","Macrourus whitsoni","WGR","","F",6,3140,3140,3.14
2000,"587","58","Osteichthyes","MZZ","Unidentified saltwater bony fish","F",2,26,26,0.026
2000,"587","58","Paralomis aculeata","KCU","Red stone crab","C",6,87,87,0.087
2000,"587","58","Rajiformes","SRX","Skates and rays","F",3,7033,7025.83,7.02583
2000,"881","88","Antimora rostrata","ANT","Blue antimora","F",6,281,281,0.281
2000,"881","88","Bathyraja eatonii","BEA","Eaton's Skate","F",6,4880,4880,4.88
2000,"881","88","Chaenocephalus aceratus","SSI","Blackfin icefish","F",6,10,10,0.01
2000,"881","88","Channichthyidae","ICX","Crocodile icefishes nei","F",4,310,310,0.31
2000,"881","88","Dissostichus eleginoides","TOP","Patagonian toothfish","F",6,260,260,0.26
2000,"881","88","Dissostichus mawsoni","TOA","Antarctic toothfish","F",6,750580,750580,750.58
2000,"881","88","Macrourus carinatus","MCC","Ridge-scaled rattail","F",6,65260,65260,65.26
2000,"881","88","Macrourus spp","GRV","Rat tails, Grenadiers","F",5,10,10,0.01
2000,"881","88","Macrourus whitsoni","WGR","","F",6,4600,4600,4.6
2000,"881","88","Muraenolepis microps","MOY","Smalleye moray cod","F",6,4788,4788,4.788
2000,"881","88","Muraenolepis spp","MRL","Moray cods","F",5,1740,1740,1.74
2000,"881","88","Nototheniidae","NOX","Antarctic Rockcods","F",4,10,10,0.01
2000,"881","88","Pogonophryne permitini","PGR","Plunderfish","F",6,10,10,0.01
2000,"881","88","Raja georgiana","SRR","","F",6,36070,36070,36.07
2000,"881","88","Rajiformes","SRX","Skates and rays","F",3,30,30,0.03
2001,"481","48","Chaenocephalus aceratus","SSI","Blackfin icefish","F",6,738,738,0.738
2001,"481","48","Chaenodraco wilsoni","WIC","Spiny icefish","F",6,1,1,0.001
2001,"481","48","Champsocephalus gunnari","ANI","Mackerel icefish","F",6,788,788,0.788
2001,"481","48","Channichthyidae","ICX","Crocodile icefishes nei","F",4,48,48,0.048
2001,"481","48","Chionodraco rastrospinosus","KIF","Ocellated icefish","F",6,503,503,0.503
2001,"481","48","Dissostichus mawsoni","TOA","Antarctic toothfish","F",6,40,40,0.04
2001,"481","48","Euphausia superba","KRI","Antarctic Krill","C",6,46777900,46777900,46777.9
2001,"481","48","Notothenia gibberifrons","NOG","Humped rockcod","F",6,2128,2128,2.128
2001,"481","48","Notothenia neglecta","NON","Yellowbelly rockcod","F",6,2296,2296,2.296
2001,"481","48","Notothenia rossii","NOR","Marbled rockcod","F",6,124,124,0.124
2001,"481","48","Notothenia squamifrons","NOS","Grey rockcod","F",6,132,132,0.132
2001,"481","48","Nototheniidae","NOX","Antarctic Rockcods","F",4,39,39,0.039
2001,"481","48","Nototheniops nudifrons","NOD","Yellowfin rockcod","F",6,138,138,0.138
2001,"481","48","Osteichthyes","MZZ","Unidentified saltwater bony fish","F",2,142,142,0.142
2001,"481","48","Pleuragramma antarcticum","ANS","Antarctic silverfish","F",6,1,1,0.001
2001,"481","48","Pseudochaenichthys georgianus","SGI","South Georgia icefish","F",6,142,142,0.142
2001,"481","48","Rajiformes","SRX","Skates and rays","F",3,80,80,0.08
2001,"481","48","Trematomus spp","TRT","Trematomus spp","F",5,120,120,0.12
2001,"482","48","Euphausia superba","KRI","Antarctic Krill","C",6,4980800,4980800,4980.8
2001,"483","48","Antimora rostrata","ANT","Blue antimora","F",6,49,48.97,0.04897
2001,"483","48","Bathyraja eatonii","BEA","Eaton's Skate","F",6,284,283.72,0.28372
2001,"483","48","Champsocephalus gunnari","ANI","Mackerel icefish","F",6,959620,958866.23,958.86623
2001,"483","48","Channichthyidae","ICX","Crocodile icefishes nei","F",4,193,192.93,0.19293
2001,"483","48","Dissostichus eleginoides","TOP","Patagonian toothfish","F",6,4046807,4044147.46,4044.14746
2001,"483","48","Euphausia superba","KRI","Antarctic Krill","C",6,52423354,52382329.93,52382.32993
2001,"483","48","Illex argentinus","SQA","Argentine shortfin squid","C",6,17800,17800,17.8
2001,"483","48","Macrourus spp","GRV","Rat tails, Grenadiers","F",5,5327,5327,5.327
2001,"483","48","Macrourus whitsoni","WGR","","F",6,207,207,0.207
2001,"483","48","Martialia hyadesi","SQS","Sevenstar flying squid","C",6,2151,2151,2.151
2001,"483","48","Notothenia gibberifrons","NOG","Humped rockcod","F",6,101,101,0.101
2001,"483","48","Nototheniidae","NOX","Antarctic Rockcods","F",4,1,-9,0
2001,"483","48","Paralomis formosa","KCF","Antarctic king crab","C",6,10626,10626,10.626
2001,"483","48","Paralomis spinosissima","KCV","Antarctic king crab","C",6,3541,3526.84,3.52684
2001,"483","48","Pseudochaenichthys georgianus","SGI","South Georgia icefish","F",6,6041,6034.05,6.03405
2001,"483","48","Rajiformes","SRX","Skates and rays","F",3,13367,13352.72,13.35272
2001,"5842","58","Chaenodraco wilsoni","WIC","Spiny icefish","F",6,11460,11460,11.46
2001,"5842","58","Dissostichus eleginoides","TOP","Patagonian toothfish","F",6,38,38,0.038
2001,"5842","58","Nototheniidae","NOX","Antarctic Rockcods","F",4,408,408,0.408
2001,"5844a","58","Bathyraja spp","BHY","Bathyraja rays nei","F",5,6,6,0.006
2001,"5844a","58","Dissostichus eleginoides","TOP","Patagonian toothfish","F",6,4039,4039,4.039
2001,"5844a","58","Muraenolepis spp","MRL","Moray cods","F",5,0.1,0.1,1e-04
2001,"5844a","58","Notothenia squamifrons","NOS","Grey rockcod","F",6,15,15,0.015
2001,"5844b","58","Antimora rostrata","ANT","Blue antimora","F",6,1,1,0.001
2001,"5844b","58","Bathyraja spp","BHY","Bathyraja rays nei","F",5,26,26,0.026
2001,"5844b","58","Dissostichus eleginoides","TOP","Patagonian toothfish","F",6,4494,4494,4.494
2001,"5844b","58","Macrourus spp","GRV","Rat tails, Grenadiers","F",5,1,1,0.001
2001,"5844b","58","Muraenolepis spp","MRL","Moray cods","F",5,2,2,0.002
2001,"5844b","58","Notothenia squamifrons","NOS","Grey rockcod","F",6,22,22,0.022
2001,"5851","58","Dissostichus eleginoides","TOP","Patagonian toothfish","F",6,4746662,4741140.9,4741.1409
2001,"5851","58","Macrourus spp","GRV","Rat tails, Grenadiers","F",5,89331,89331,89.331
2001,"5851","58","Rajiformes","SRX","Skates and rays","F",3,106293,106168.18,106.16818
2001,"5852","58","Champsocephalus gunnari","ANI","Mackerel icefish","F",6,1136131,1134695.78,1134.69578
2001,"5852","58","Channichthys rhinoceratus","LIC","Unicorn icefish","F",6,1031,1028.22,1.02822
2001,"5852","58","Dissostichus eleginoides","TOP","Patagonian toothfish","F",6,2980144,2977159.42,2977.15942
2001,"5852","58","Notothenia squamifrons","NOS","Grey rockcod","F",6,12,12,0.012
2001,"586","58","Antimora rostrata","ANT","Blue antimora","F",6,1037,1036.91,1.03691
2001,"586","58","Brama brama","POA","Atlantic pomfret","F",6,3,3,0.003
2001,"586","58","Dissostichus eleginoides","TOP","Patagonian toothfish","F",6,1127123,1126448.95,1126.44895
2001,"586","58","Lithodes murrayi","KCM","Stone crab","C",6,12,12,0.012
2001,"586","58","Lithodidae","KCX","Crab spp.","C",4,4,4,0.004
2001,"586","58","Macrourus spp","GRV","Rat tails, Grenadiers","F",5,76740,76740,76.74
2001,"586","58","Muraenolepis spp","MRL","Moray cods","F",5,10,10,0.01
2001,"586","58","Paralomis aculeata","KCU","Red stone crab","C",6,7,7,0.007
2001,"586","58","Rajiformes","SRX","Skates and rays","F",3,13666,13654.24,13.65424
2001,"587","58","Antimora rostrata","ANT","Blue antimora","F",6,2015,2013.18,2.01318
2001,"587","58","Brama brama","POA","Atlantic pomfret","F",6,8,8,0.008
2001,"587","58","Dissostichus eleginoides","TOP","Patagonian toothfish","F",6,235048,234751.02,234.75102
2001,"587","58","Lithodes murrayi","KCM","Stone crab","C",6,15,15,0.015
2001,"587","58","Lithodidae","KCX","Crab spp.","C",4,80,79.95,0.07995
2001,"587","58","Macrourus spp","GRV","Rat tails, Grenadiers","F",5,36570,36570,36.57
2001,"587","58","Muraenolepis microps","MOY","Smalleye moray cod","F",6,2,2,0.002
2001,"587","58","Paralomis aculeata","KCU","Red stone crab","C",6,10,10,0.01
2001,"587","58","Rajiformes","SRX","Skates and rays","F",3,632,630.91,0.63091
2001,"881","88","Antimora rostrata","ANT","Blue antimora","F",6,4039,4039,4.039
2001,"881","88","Bathyraja eatonii","BEA","Eaton's Skate","F",6,459,459,0.459
2001,"881","88","Channichthyidae","ICX","Crocodile icefishes nei","F",4,2596,2596,2.596
2001,"881","88","Dissostichus eleginoides","TOP","Patagonian toothfish","F",6,34085,34085,34.085
2001,"881","88","Dissostichus mawsoni","TOA","Antarctic toothfish","F",6,625661,625661,625.661
2001,"881","88","Macrourus spp","GRV","Rat tails, Grenadiers","F",5,6100,6100,6.1
2001,"881","88","Macrourus whitsoni","WGR","","F",6,47946,47946,47.946
2001,"881","88","Muraenolepis microps","MOY","Smalleye moray cod","F",6,41,41,0.041
2001,"881","88","Muraenolepis spp","MRL","Moray cods","F",5,3238,3238,3.238
2001,"881","88","Nototheniidae","NOX","Antarctic Rockcods","F",4,1106,1106,1.106
2001,"881","88","Pogonophryne permitini","PGR","Plunderfish","F",6,40,40,0.04
2001,"881","88","Raja georgiana","SRR","","F",6,6970,6970,6.97
2002,"481","48","Euphausia superba","KRI","Antarctic Krill","C",6,10645900,10645900,10645.9
2002,"482","48","Euphausia superba","KRI","Antarctic Krill","C",6,72059557,72059557,72059.557
2002,"483","48","Chaenocephalus aceratus","SSI","Blackfin icefish","F",6,5063,5057.94,5.05794
2002,"483","48","Champsocephalus gunnari","ANI","Mackerel icefish","F",6,2667058,2664912.63,2664.91263
2002,"483","48","Channichthyidae","ICX","Crocodile icefishes nei","F",4,366,365.64,0.36564
2002,"483","48","Coryphaenoides rupestris","RNG","Roundnose grenadier","F",6,9100,9100,9.1
2002,"483","48","Dissostichus eleginoides","TOP","Patagonian toothfish","F",6,5742461,5738519.28,5738.51928
2002,"483","48","Euphausia superba","KRI","Antarctic Krill","C",6,43281731,43239220.11,43239.22011
2002,"483","48","Gymnoscopelus nicholsi","GYN","lanternfish","F",6,57,57,0.057
2002,"483","48","Halaelurus canescens","HAN","Dusky catshark","F",6,19,19,0.019
2002,"483","48","Illex argentinus","SQA","Argentine shortfin squid","C",6,48600,48600,48.6
2002,"483","48","Muraenolepis microps","MOY","Smalleye moray cod","F",6,29,28.98,0.02898
2002,"483","48","Notothenia gibberifrons","NOG","Humped rockcod","F",6,1283,1283,1.283
2002,"483","48","Notothenia rossii","NOR","Marbled rockcod","F",6,5693,5687.57,5.68757
2002,"483","48","Notothenia squamifrons","NOS","Grey rockcod","F",6,64,64,0.064
2002,"483","48","Nototheniidae","NOX","Antarctic Rockcods","F",4,10000,10000,10
2002,"483","48","Nototheniops larseni","NOL","Painted rockcod","F",6,16,16,0.016
2002,"483","48","Osteichthyes","MZZ","Unidentified saltwater bony fish","F",2,1360,1360,1.36
2002,"483","48","Paralomis formosa","KCF","Antarctic king crab","C",6,56452,56452,56.452
2002,"483","48","Paralomis spinosissima","KCV","Antarctic king crab","C",6,55524,55523.97,55.52397
2002,"483","48","Patagonotothen brevicauda","NOT","Patagonian rockcod","F",6,390,390,0.39
2002,"483","48","Pseudochaenichthys georgianus","SGI","South Georgia icefish","F",6,6083,6077.99,6.07799
2002,"5851","58","Dissostichus eleginoides","TOP","Patagonian toothfish","F",6,4153950,4149554.44,4149.55444
2002,"5851","58","Macrourus spp","GRV","Rat tails, Grenadiers","F",5,449008,449008,449.008
2002,"5851","58","Rajiformes","SRX","Skates and rays","F",3,558077,557474.92,557.47492
2002,"5852","58","Champsocephalus gunnari","ANI","Mackerel icefish","F",6,865265,864725.2,864.7252
2002,"5852","58","Channichthys rhinoceratus","LIC","Unicorn icefish","F",6,2930,2928.83,2.92883
2002,"5852","58","Dissostichus eleginoides","TOP","Patagonian toothfish","F",6,2756132,2753485.99,2753.48599
2002,"5852","58","Lampris immaculatus","LAI","Moonfish","F",6,96,96,0.096
2002,"5852","58","Notothenia rossii","NOR","Marbled rockcod","F",6,64,63.94,0.06394
2002,"5852","58","Notothenia squamifrons","NOS","Grey rockcod","F",6,545,545,0.545
2002,"5852","58","Somniosus pacificus","SON","Pacific Sleeper Shark","F",6,2800,2800,2.8
2002,"586","58","Antimora rostrata","ANT","Blue antimora","F",6,1126,1125.9,1.1259
2002,"586","58","Dissostichus eleginoides","TOP","Patagonian toothfish","F",6,1224641,1223749.47,1223.74947
2002,"586","58","Lithodes murrayi","KCM","Stone crab","C",6,6,6,0.006
2002,"586","58","Macrourus spp","GRV","Rat tails, Grenadiers","F",5,191034,191034,191.034
2002,"586","58","Notothenia kempi","NOK","Striped-eyed rockcod","F",6,0.5,0.5,5e-04
2002,"586","58","Rajiformes","SRX","Skates and rays","F",3,40812,40770.09,40.77009
2002,"586","58","Somniosus microcephalus","GSK","Greenland Shark","F",6,945,945,0.945
2002,"587","58","Antimora rostrata","ANT","Blue antimora","F",6,431,430.17,0.43017
2002,"587","58","Bathyraja eatonii","BEA","Eaton's Skate","F",6,30,30,0.03
2002,"587","58","Brama brama","POA","Atlantic pomfret","F",6,2,2,0.002
2002,"587","58","Dissostichus eleginoides","TOP","Patagonian toothfish","F",6,98083,97809.5,97.8095
2002,"587","58","Lithodes murrayi","KCM","Stone crab","C",6,14,14,0.014
2002,"587","58","Lithodidae","KCX","Crab spp.","C",4,1,0.999000000278517,0.000999000000278517
2002,"587","58","Macrourus spp","GRV","Rat tails, Grenadiers","F",5,9192,9192,9.192
