"","rgn_id","sciname","category"
"12243",248500,"Acropora plumosa","VU"
"12244",248500,"Acropora pulchra","LC"
"12245",248500,"Acropora roseni","EN"
"12246",248500,"Acropora rudis","EN"
"12247",248500,"Acropora russelli","VU"
"12248",248500,"Acropora simplex","VU"
"12249",248500,"Acropora spathulata","LC"
"12250",248500,"Acropora spicifera","VU"
"12251",248500,"Acropora suharsonoi","EN"
"12252",248500,"Acropora tenella","VU"
"12253",248500,"Acropora tortuosa","LC"
"12254",248500,"Acropora turaki","VU"
"12255",248500,"Acropora variolosa","LC"
"12256",248500,"Acropora walindii","VU"
"12257",248500,"Acrosorium papenfussii","VU"
"12258",248500,"Acrostichum aureum","LC"
"12259",248500,"Acrostichum danaeifolium","LC"
"12260",248500,"Acrostichum speciosum","LC"
"12261",248500,"Acteis margaritae","LC"
"12262",248500,"Actinopyga crassa","LC"
"12263",248500,"Actinopyga flammea","LC"
"12264",248500,"Actinopyga palauensis","LC"
"12265",248500,"Actinopyga parvula","LC"
"12266",248500,"Actinopyga plebeja","VU"
"12267",248500,"Actinopyga spinea","LC"
"12268",248500,"Actitis hypoleucos","LC"
"12269",248500,"Actitis macularia macularia","LC"
"12270",248500,"Actitis macularius","LC"
"12271",248500,"Actophilornis africanus","LC"
"12272",248500,"Acyrtops amplicirrus","LC"
"12273",248500,"Aegialitis annulata","LC"
"12274",248500,"Aegialitis rotundifolia","NT"
"12275",248500,"Aegiceras corniculatum","LC"
"12276",248500,"Aegiceras floridum","NT"
"12277",248500,"Aelurichthys panamensis","LC"
"12278",248500,"Aelurichthys pinnimaculatus","LC"
"12279",248500,"Aeodes ecuadoreana","CR"
"12280",248500,"Aethaloperca polleni","LC"
"12281",248500,"Aethia cristatella","LC"
"12282",248500,"Aethia psittacula","LC"
"12283",248500,"Aethia pusilla","LC"
"12284",248500,"Aetomylaeus reticulates","EN"
"12285",248500,"Aetoplatea zonura","VU"
"12286",248500,"Africonus cuneolus","EN"
"12287",248500,"Afroconus antoniomonteiroi","LC"
"12288",248500,"Afroconus fontonae","VU"
"12289",248500,"Afroconus regonae","VU"
"12290",248500,"Agelanthus kayseri","LC"
"12291",248500,"Agelasticus thilius","LC"
"12292",248500,"Agonostoma lacustris","LC"
"12293",248500,"Agonostoma microps","LC"
"12294",248500,"Agonostoma nasutum","LC"
"12295",248500,"Agonostoma percoides","LC"
"12296",248500,"Agonostoma squamipinne","LC"
"12297",248500,"Agonostoma tasmanicus","LC"
"12298",248500,"Agonostomus hancocki","LC"
"12299",248500,"Agonostomus macracanthus","LC"
"12300",248500,"Aidablennius sphinx","LC"
"12301",248500,"Ailurichthys panamensis","LC"
"12302",248500,"Aioliops brachypterus","VU"
"12303",248500,"Aipysurus apraefrontalis","CR"
"12304",248500,"Aipysurus australis","LC"
"12305",248500,"Aipysurus chelonicephalus","LC"
"12306",248500,"Aipysurus duboisii","LC"
"12307",248500,"Aipysurus foliosquama","CR"
"12308",248500,"Aipysurus fuscus","EN"
"12309",248500,"Aipysurus laevis subspecies pooleorum","LC"
"12310",248500,"Aipysurus margaritophorus","LC"
"12311",248500,"Akihito futuna","CR"
"12312",248500,"Akihito vanuatu","LC"
"12313",248500,"Akysis similis","LC"
"12314",248500,"Alauda arvensis","LC"
"12315",248500,"Alauda gulgula","LC"
"12316",248500,"Alauda japonica","LC"
"12317",248500,"Alausa aurea","LC"
"12318",248500,"Alausa dorsalis","LC"
"12319",248500,"Alausa platycephalus","LC"
"12320",248500,"Alausa scombrina","LC"
"12321",248500,"Albula esuncula","LC"
"12322",248500,"Albula esunculus","LC"
"12323",248500,"Alcedo atthis","LC"
"12324",248500,"Alcedo azurea","LC"
"12325",248500,"Alcedo coerulescens","LC"
"12326",248500,"Alcedo cristatus","LC"
"12327",248500,"Alcedo leucogaster","LC"
"12328",248500,"Alcedo meninting","LC"
"12329",248500,"Alcedo nais","LC"
"12330",248500,"Alcedo quadribrachys","LC"
"12331",248500,"Alcedo semitorquata","LC"
"12332",248500,"Alcedo thomensis","LC"
"12333",248500,"Alcedo vintsioides","LC"
"12334",248500,"Alcichthys elongatus","LC"
"12335",248500,"Alcichthys okiensis","LC"
"12336",248500,"Alectis breviventralis","LC"
"12337",248500,"Alectis crinitus","LC"
"12338",248500,"Alectis temmincki","LC"
"12339",248500,"Alepes glabra","LC"
"12340",248500,"Alepidosaurus aesculapius","LC"
"12341",248500,"Alepidosaurus borealis","LC"
"12342",248500,"Alepidosaurus poeyi","LC"
"12343",248500,"Alepidosaurus serra","LC"
"12344",248500,"Alepisaurus altivelis","LC"
"12345",248500,"Alepisaurus azureus","LC"
"12346",248500,"Alepisaurus borealis","LC"
"12347",248500,"Alepisaurus richardsonii","LC"
"12348",248500,"Alestes chaperi","LC"
"12349",248500,"Alestes longipinnis","LC"
"12350",248500,"Alloblennius anuchalis","LC"
"12351",248500,"Alloblennius jugularis","LC"
"12352",248500,"Alloblennius pictus","LC"
"12353",248500,"Alloclinus holderi","LC"
"12354",248500,"Allotaius spariformis","LC"
"12355",248500,"Alluroteuthis antarctica","LC"
"12356",248500,"Alopecias superciliosus","VU"
"12357",248500,"Alopex lagopus","LC"
"12358",248500,"Alosa caspia","LC"
"12359",248500,"Alosa cyanonoton","VU"
"12360",248500,"Alosa lineata","LC"
"12361",248500,"Alphestes fasciatus","LC"
"12362",248500,"Alphestes galapagensis","LC"
"12363",248500,"Alpismaris risso","LC"
"12364",248500,"Alsine atheniensis","LC"
"12365",248500,"Alsine bocconii","LC"
"12366",248500,"Alticops edentulus","LC"
"12367",248500,"Alticops periophthalmus","LC"
"12368",248500,"Alticus anjouanae","LC"
"12369",248500,"Alticus arnoldorum","LC"
"12370",248500,"Alticus aspilus","LC"
"12371",248500,"Alticus kirki","LC"
"12372",248500,"Alticus magnusi","LC"
"12373",248500,"Alticus margaritatus","LC"
"12374",248500,"Alticus orientalis","LC"
"12375",248500,"Alticus semicrenatus","LC"
"12376",248500,"Alticus sertatus","LC"
"12377",248500,"Alticus simplicirrus","LC"
"12378",248500,"Alticus thalassinus","LC"
"12379",248500,"Alticus triangulus","LC"
"12380",248500,"Altiserranus woorei","LC"
"12381",248500,"Alveopora catalai","NT"
"12382",248500,"Alveopora daedalea","VU"
"12383",248500,"Alveopora excelsa","EN"
"12384",248500,"Alveopora fenestrata","VU"
"12385",248500,"Alveopora gigas","VU"
"12386",248500,"Alveopora japonica","VU"
"12387",248500,"Alveopora marionensis","VU"
"12388",248500,"Alveopora minuta","EN"
"12389",248500,"Alveopora spongiosa","NT"
"12390",248500,"Alveopora tizardi","LC"
"12391",248500,"Alveopora viridis","NT"
"12392",248500,"Alysia loricata","LC"
"12393",248500,"Amanses longipinnis","LC"
"12394",248500,"Amaurornis cinerea","LC"
"12395",248500,"Amaurornis flavirostra","LC"
"12396",248500,"Amaurornis flavirostris","LC"
"12397",248500,"Amaurornis phoenicurus","LC"
"12398",248500,"Ambassis bleekeri","LC"
"12399",248500,"Ambassis commersonii","LC"
"12400",248500,"Ambassis dalyensis","LC"
"12401",248500,"Ambassis dayi","LC"
"12402",248500,"Ambassis denticulata","LC"
"12403",248500,"Ambassis elevatus","LC"
"12404",248500,"Ambassis interruptus","LC"
"12405",248500,"Ambassis klunzingeri","LC"
"12406",248500,"Ambassis lafa","LC"
"12407",248500,"Ambassis papuensis","LC"
"12408",248500,"Ambassis productus","LC"
"12409",248500,"Ambassis telkara","LC"
"12410",248500,"Ambassis thomassi","LC"
"12411",248500,"Ambassis valenciennii","LC"
"12412",248500,"Amblonyx cinereus","VU"
"12413",248500,"Amblyeleotris raoi","LC"
"12414",248500,"Amblygobius perpusillus buanensis","LC"
"12415",248500,"Amblygobius tekomaji","LC"
"12416",248500,"Amblyopus peruanus","LC"
"12417",248500,"Amblyopus sagitta","LC"
"12418",248500,"Amblyopus urolepis","LC"
"12419",248500,"Amblyraja badia","LC"
"12420",248500,"Amblyraja robertsi","LC"
"12421",248500,"Amblyrhinchotes hypselogeneion","LC"
"12422",248500,"Amblyrhinchotus honckenii","LC"
"12423",248500,"Amblyrhynchotes honckemi","LC"
"12424",248500,"Amblyrhynchotes hypselogeneion","LC"
"12425",248500,"Amblyrhynchotes hypselogenion","LC"
"12426",248500,"Amblyrhynchotes spinosissimus","LC"
"12427",248500,"Amblyscion argenteus","LC"
"12428",248500,"Amia compressa","LC"
"12429",248500,"Amia guadalupensis","LC"
"12430",248500,"Amia retrosella","LC"
"12431",248500,"Amia sealei","LC"
"12432",248500,"Ammodramus maritima maritima","LC"
"12433",248500,"Ammodramus maritimus","LC"
"12434",248500,"Ammodramus nelsoni","LC"
"12435",248500,"Ammodytes lanceolatus","LC"
"12436",248500,"Ammodytes lucasanus","LC"
"12437",248500,"Ammodytes semisquamatus","LC"
"12438",248500,"Ammodytoides lucasanus","LC"
"12439",248500,"Ammolabrus dicrus","LC"
"12440",248500,"Amorphocephalus granulatus","LC"
"12441",248500,"Amphacanthus vermiculatus","LC"
"12442",248500,"Amphibola crenata","LC"
"12443",248500,"Amphibolis antarctica","LC"
"12444",248500,"Amphibolis griffithii","LC"
"12445",248500,"Amphichthys hildebrandi","LC"
"12446",248500,"Amphiesma mairii","LC"
"12447",248500,"Amphigymnas bahamensis","LC"
"12448",248500,"Amphitretus pelagicus","LC"
"12449",248500,"Amphitretus thielei","LC"
"12450",248500,"Amplisepia parysatis","NT"
"12451",248500,"Amplisepia verreaux","NT"
"12452",248500,"Amplova brevirostris","LC"
"12453",248500,"Anacanthobatis borneensis","LC"
"12454",248500,"Anacanthobatis melanosoma","LC"
"12455",248500,"Anacropora matthai","VU"
"12456",248500,"Anacropora reticulata","VU"
"12457",248500,"Anampses amboinensis","LC"
"12458",248500,"Anampses caeruleomaculatus","LC"
"12459",248500,"Anampses chlorostigma","LC"
"12460",248500,"Anampses chrysocephalus","LC"
"12461",248500,"Anampses coeruleomaculatus","LC"
"12462",248500,"Anampses cuvier","LC"
"12463",248500,"Anampses diadematus","LC"
"12464",248500,"Anampses evermanni","LC"
"12465",248500,"Anampses fidjensis","LC"
"12466",248500,"Anampses godeffroyi","LC"
"12467",248500,"Anampses lineolatus","LC"
"12468",248500,"Anampses lunatus","LC"
"12469",248500,"Anampses meleagris","LC"
"12470",248500,"Anampses pterophthalmus","LC"
"12471",248500,"Anampses pulcher","LC"
"12472",248500,"Anampses rubrocaudatus","LC"
"12473",248500,"Anampses taeniatus","LC"
"12474",248500,"Anampses tinkhami","LC"
"12475",248500,"Anampses twiisti","LC"
"12476",248500,"Anampses twisti","LC"
"12477",248500,"Anampses variolatus","LC"
"12478",248500,"Anarhynchus frontalis","VU"
"12479",248500,"Anas acuta","LC"
"12480",248500,"Anas americana","LC"
"12481",248500,"Anas bahamensis","LC"
"12482",248500,"Anas bernieri","EN"
"12483",248500,"Anas canagica","NT"
"12484",248500,"Anas capensis","LC"
"12485",248500,"Anas castanea","LC"
"12486",248500,"Anas chlorotis","EN"
"12487",248500,"Anas clypeata","LC"
"12488",248500,"Anas discors","LC"
"12489",248500,"Anas eatoni","VU"
"12490",248500,"Anas falcata","NT"
"12491",248500,"Anas fulvigula","LC"
"12492",248500,"Anas georgica","LC"
"12493",248500,"Anas gracilis","LC"
"12494",248500,"Anas laysanensis","CR"
"12495",248500,"Anas luzonica","VU"
"12496",248500,"Anas penelope","LC"
"12497",248500,"Anas platalea","LC"
"12498",248500,"Anas querquedula","LC"
"12499",248500,"Anas rhynchotis","LC"
"12500",248500,"Anas rubripes","LC"
"12501",248500,"Anas smithii","LC"
"12502",248500,"Anas sparsa","LC"
"12503",248500,"Anas superciliosa","LC"
"12504",248500,"Anas undulata","LC"
"12505",248500,"Anas wyvilliana","EN"
"12506",248500,"Anchichoerops natalensis","LC"
"12507",248500,"Anchisomus multistriatus","LC"
"12508",248500,"Anchoa arenicola","LC"
"12509",248500,"Anchoa choerostoma","LC"
"12510",248500,"Anchoa mundeola","LC"
"12511",248500,"Anchoa mundeoloides","LC"
"12512",248500,"Anchoa naso","LC"
"12513",248500,"Anchoa panamensis","LC"
"12514",248500,"Anchoa schultzi","LC"
"12515",248500,"Anchoa scofieldi","LC"
"12516",248500,"Anchoa tropica","LC"
"12517",248500,"Anchovia eigenmannia","LC"
"12518",248500,"Anchovia magdalenae","LC"
"12519",248500,"Anchovia maui","LC"
"12520",248500,"Anchovia mundeoloides","LC"
"12521",248500,"Anchovia opercularis","LC"
"12522",248500,"Anchovia panamensis","LC"
"12523",248500,"Anchoviella brasiliensis","LC"
"12524",248500,"Anchoviella choerostoma","LC"
"12525",248500,"Anchoviella helleri","LC"
"12526",248500,"Anchoviella hildebrandi","LC"
"12527",248500,"Anchoviella mauii","LC"
"12528",248500,"Anchoviella tapirulus","LC"
"12529",248500,"Ancistrocheirus lesueuri","LC"
"12530",248500,"Ancylodon altipinnis","LC"
"12531",248500,"Andameleotris palustris","LC"
"12532",248500,"Andamia amphibius","LC"
"12533",248500,"Andamia anjouanae","LC"
"12534",248500,"Andamia pacifica","LC"
"12535",248500,"Angelichthys interruptus","LC"
"12536",248500,"Angelichthys iodocus","LC"
"12537",248500,"Anguilla amblodon","NT"
"12538",248500,"Anguilla amboinensis","NT"
"12539",248500,"Anguilla ancestralis","NT"
"12540",248500,"Anguilla angustidens","EN"
"12541",248500,"Anguilla arracana","NT"
"12542",248500,"Anguilla bengalensis","NT"
"12543",248500,"Anguilla bicolor","NT"
"12544",248500,"Anguilla bleekeri","NT"
"12545",248500,"Anguilla borneensis","VU"
"12546",248500,"Anguilla breviceps","EN"
"12547",248500,"Anguilla brevirostris","NT"
"12548",248500,"Anguilla cantori","NT"
"12549",248500,"Anguilla capensis","LC"
"12550",248500,"Anguilla delalandi","LC"
"12551",248500,"Anguilla dussumieri","NT"
"12552",248500,"Anguilla elphinstonei","NT"
"12553",248500,"Anguilla fidjiensis","LC"
"12554",248500,"Anguilla foochowensis","NT"
"12555",248500,"Anguilla hildebrandti","LC"
"12556",248500,"Anguilla huangi","NT"
"12557",248500,"Anguilla labrosa","LC"
"12558",248500,"Anguilla luzonensis","NT"
"12559",248500,"Anguilla malabarica","NT"
"12560",248500,"Anguilla malgumora","VU"
"12561",248500,"Anguilla manabei","EN"
"12562",248500,"Anguilla mauritiana","LC"
"12563",248500,"Anguilla moa","NT"
"12564",248500,"Anguilla mowa","NT"
"12565",248500,"Anguilla nebulosa","NT"
"12566",248500,"Anguilla ohannae","LC"
"12567",248500,"Anguilla remifera","EN"
"12568",248500,"Anguilla sidat","NT"
"12569",248500,"Anguilla sinensis","EN"
"12570",248500,"Anguilla spengeli","NT"
"12571",248500,"Anguilla variegata","NT"
"12572",248500,"Anguillichthys bahamensis","LC"
"12573",248500,"Anguis platura","LC"
"12574",248500,"Angustassiminea castanea","LC"
"12575",248500,"Anhinga melanogaster","NT"
"12576",248500,"Anhinga novaehollandiae","LC"
"12577",248500,"Anhinga rufa","LC"
"12578",248500,"Anisochaetodon argentatus","LC"
"12579",248500,"Anisochaetodon auriga","LC"
"12580",248500,"Anisochaetodon falcula","LC"
"12581",248500,"Anisochaetodon kleinii","LC"
"12582",248500,"Anisochaetodon lineolatus","LC"
"12583",248500,"Anisochaetodon trivirgatus","LC"
"12584",248500,"Anisotremus davidsoni","LC"
"12585",248500,"Anisotremus pacifici","LC"
"12586",248500,"Anisotremus scapularus","LC"
"12587",248500,"Anomalodon incisus","LC"
"12588",248500,"Anoplocapros robustus","LC"
"12589",248500,"Anostomus salvini","LC"
"12590",248500,"Anous stolidus","LC"
"12591",248500,"Anous tenuirostris","LC"
"12592",248500,"Anser albifrons","LC"
"12593",248500,"Anser brachyrhynchus","LC"
"12594",248500,"Anser caerulescens","LC"
"12595",248500,"Anser caerulescens caerulescens","LC"
"12596",248500,"Anser canagica canagica","NT"
"12597",248500,"Anser canagicus","NT"
"12598",248500,"Anser cygnoid","VU"
"12599",248500,"Anser cygnoides","VU"
"12600",248500,"Antarctus mawsoni","LC"
"12601",248500,"Antennablennius anuchalis","LC"
"12602",248500,"Antennablennius ceylonensis","LC"
"12603",248500,"Antennablennius girad","LC"
"12604",248500,"Antennablennius hypenetes","LC"
"12605",248500,"Antennablennius simonyi","LC"
"12606",248500,"Antennarius analis","LC"
"12607",248500,"Antennarius avalonis","LC"
"12608",248500,"Antennarius sanguineus","LC"
"12609",248500,"Antennarius strigatus","LC"
"12610",248500,"Anthias cichlops","LC"
"12611",248500,"Anthias furcifer","LC"
"12612",248500,"Anthias gordensis","LC"
"12613",248500,"Anthias ignitus","LC"
"12614",248500,"Anthias lineatus","LC"
"12615",248500,"Anthias maculatus","LC"
"12616",248500,"Anthias peruanus","LC"
"12617",248500,"Anthias pictilis","LC"
"12618",248500,"Anthias regalis","VU"
"12619",248500,"Anthias salmopunctatus","VU"
"12620",248500,"Anthias ventralis hawaiiensis","LC"
"12621",248500,"Anthreptes gabonicus","LC"
"12622",248500,"Anthus antarcticus","NT"
"12623",248500,"Anthus campestris","LC"
"12624",248500,"Anthus cervinus","LC"
"12625",248500,"Anthus petrosus","LC"
"12626",248500,"Anthus pratensis","LC"
"12627",248500,"Anthus rubescens","LC"
"12628",248500,"Anthus spinoletta","LC"
"12629",248500,"Antigone vipio","VU"
"12630",248500,"Antipodarctus aoteanus","LC"
"12631",248500,"Antipodocottus galatheae","LC"
"12632",248500,"Antonichthys wetmorelloides","LC"
"12633",248500,"Antonogadus macrophthalmus","LC"
"12634",248500,"Antrisocopia prehensilis","CR"
"12635",248500,"Anyperodon leucogammicus","LC"
"12636",248500,"Anyperodon leucogramicus","LC"
"12637",248500,"Anyperodon leucogrammiscus","LC"
"12638",248500,"Aonyx capensis","LC"
"12639",248500,"Aonyx cinerea","VU"
"12640",248500,"Aonyx cinereus","VU"
"12641",248500,"Aphanacanthe reticulatus","LC"
"12642",248500,"Aphanopus mikhailini","LC"
"12643",248500,"Aphoristia atricauda","LC"
"12644",248500,"Aphoristia ornata subspecies elongata","LC"
"12645",248500,"Aphriza virgata","LC"
"12646",248500,"Aphrodroma brevirostris","LC"
"12647",248500,"Aphthalmichthys caribbeus","LC"
"12648",248500,"Aphthalmichthys mayeri","LC"
"12649",248500,"Aphya ferreri","LC"
"12650",248500,"Apistus barbatus","LC"
"12651",248500,"Apistus niger","LC"
"12652",248500,"Apletodon bacescui","LC"
"12653",248500,"Apletodon incognitus","LC"
"12654",248500,"Aplocheilus blockii","LC"
"12655",248500,"Apocryptes punctatus","LC"
"12656",248500,"Apocryptes variegatus","LC"
"12657",248500,"Apocryptodon punctatus","LC"
"12658",248500,"Apogon annularis","LC"
"12659",248500,"Apogon buruensis","LC"
"12660",248500,"Apogon ceramensis","LC"
"12661",248500,"Apogon compressus","LC"
"12662",248500,"Apogon fleurieu","LC"
"12663",248500,"Apogon lateralis","LC"
"12664",248500,"Apogon literalis","LC"
"12665",248500,"Apogon margaritophorus","LC"
"12666",248500,"Apogon neotenes","LC"
"12667",248500,"Apogon neotes","LC"
"12668",248500,"Apogon neotus","LC"
"12669",248500,"Apogon nubilus","LC"
"12670",248500,"Apogon ocellatus","LC"
"12671",248500,"Apogon ocellatus","LC"
"12672",248500,"Apogon pacifici","LC"
"12673",248500,"Apogon parri","LC"
"12674",248500,"Apogon roseus","LC"
"12675",248500,"Apogon rubrimacula","LC"
"12676",248500,"Apogon sealei","LC"
"12677",248500,"Apogon sp.","LC"
"12678",248500,"Apogon zebrinus","LC"
"12679",248500,"Apolectus immunis","LC"
"12680",248500,"Apolemichthys arcuatus","LC"
"12681",248500,"Apolemichthys griffisi","LC"
"12682",248500,"Apolemichthys xanthopunctatus","LC"
"12683",248500,"Apostichopus leukothele","LC"
"12684",248500,"Apostichopus parvimensis","VU"
"12685",248500,"Apristurus manis","LC"
"12686",248500,"Apristurus sp. D subspecies","LC"
"12687",248500,"Apsetta thompsoni","LC"
"12688",248500,"Aptenodytes forsteri","NT"
"12689",248500,"Aptenodytes patagonicus","LC"
"12690",248500,"Apterichthys selachops","LC"
"12691",248500,"Apterichtus equatorialis","LC"
"12692",248500,"Apterygia hamiltoni","LC"
"12693",248500,"Apterygia ramcarata","LC"
"12694",248500,"Apterygia ramcarate","LC"
"12695",248500,"Aptychotrema rostrata","LC"
"12696",248500,"Aptychotrema timorensis","VU"
"12697",248500,"Apus balstoni","LC"
"12698",248500,"Apus berliozi","LC"
"12699",248500,"Apus pallidus","LC"
"12700",248500,"Apus unicolor","LC"
"12701",248500,"Araeosternus wieneckii","LC"
"12702",248500,"Aramides mangle","LC"
"12703",248500,"Arbaciosa hieroglyphica","LC"
"12704",248500,"Arbaciosa truncata","LC"
"12705",248500,"Archamia buroensis","LC"
"12706",248500,"Architeuthis hartingii","LC"
"12707",248500,"Architeuthis japonica","LC"
"12708",248500,"Architeuthis kirkii","LC"
"12709",248500,"Architeuthis martensi","LC"
"12710",248500,"Architeuthis physeteris","LC"
"12711",248500,"Architeuthis sanctipauli","LC"
"12712",248500,"Architeuthis stockii","LC"
"12713",248500,"Archosargus unimaculatus","LC"
"12714",248500,"Arcos decoris","LC"
"12715",248500,"Arcos poecilophthalmus","VU"
"12716",248500,"Arcos superoculus","LC"
"12717",248500,"Arctides guineensis","LC"
"12718",248500,"Arctides regalis","LC"
"12719",248500,"Arctocephalus elegans","LC"
"12720",248500,"Arctophoca galapagoensis","EN"
"12721",248500,"Arctophoca gazella","LC"
"12722",248500,"Arctophocoa australis","LC"
"12723",248500,"Arctosepia limata","LC"
"12724",248500,"Arctosepia rhoda","LC"
"12725",248500,"Arctus americanus","LC"
"12726",248500,"Arctus bicuspidatus","LC"
"12727",248500,"Arctus crenatus","LC"
"12728",248500,"Arctus cultrifer","LC"
"12729",248500,"Arctus depressus","LC"
"12730",248500,"Arctus gibberosus","LC"
"12731",248500,"Arctus immaturus","LC"
"12732",248500,"Arctus mawsoni","LC"
"12733",248500,"Arctus pygmaeus","LC"
"12734",248500,"Arctus rubens","LC"
"12735",248500,"Arctus sordidus","LC"
"12736",248500,"Arctus tuberculatus","LC"
"12737",248500,"Arctus vitiensis","LC"
"12738",248500,"Ardea alba","LC"
"12739",248500,"Ardea brachyrhyncha","LC"
"12740",248500,"Ardea cinerea","LC"
"12741",248500,"Ardea goliath","LC"
"12742",248500,"Ardea herodias","LC"
"12743",248500,"Ardea humbloti","EN"
"12744",248500,"Ardea intermedia","LC"
"12745",248500,"Ardea melanocephala","LC"
"12746",248500,"Ardea novaehollandiae novaehollandiae","LC"
"12747",248500,"Ardea pacifica","LC"
"12748",248500,"Ardea picata","LC"
"12749",248500,"Ardea plumifera","LC"
"12750",248500,"Ardea purpurea","LC"
"12751",248500,"Ardea sumatrana","LC"
"12752",248500,"Ardenna bulleri","VU"
"12753",248500,"Ardenna bulleri bulleri","VU"
"12754",248500,"Ardenna carneipes","LC"
"12755",248500,"Ardenna carneipes carneipes","LC"
"12756",248500,"Ardenna creatopus","VU"
"12757",248500,"Ardenna creatopus creatopus","VU"
"12758",248500,"Ardenna gravis","LC"
"12759",248500,"Ardenna gravis gravis","LC"
"12760",248500,"Ardenna grisea","NT"
"12761",248500,"Ardenna grisea grisea","NT"
"12762",248500,"Ardenna pacifica","LC"
"12763",248500,"Ardenna pacifica pacifica","LC"
"12764",248500,"Ardenna tenuirostris","LC"
"12765",248500,"Ardenna tenuirostris tenuirostris","LC"
"12766",248500,"Ardeola bacchus","LC"
"12767",248500,"Ardeola grayii","LC"
"12768",248500,"Ardeola idae","EN"
"12769",248500,"Ardeola ralloides","LC"
"12770",248500,"Arenaria heterosperma","LC"
"12771",248500,"Arenaria interpres","LC"
"12772",248500,"Arenaria marina","LC"
"12773",248500,"Arenaria melanocephala","LC"
"12774",248500,"Arenaria rubra var. marina","LC"
"12775",248500,"Arenichthys apterus","LC"
"12776",248500,"Argentina carolina","LC"
"12777",248500,"Argentina glossodonta","VU"
"12778",248500,"Argentina machnata","LC"
"12779",248500,"Argentina retropinna","LC"
"12780",248500,"Argonauta boettgeri","LC"
"12781",248500,"Argonauta hians","LC"
"12782",248500,"Argonauta nodosa","LC"
"12783",248500,"Argonauta nouryi","LC"
"12784",248500,"Argyreiosus pacificus","LC"
"12785",248500,"Argyriosus brevoortii","LC"
"12786",248500,"Argyripnus hemigymnus","LC"
"12787",248500,"Argyropelecus durvillei","LC"
"12788",248500,"Argyropelecus d'Urvillei","LC"
"12789",248500,"Argyropelecus heathi","LC"
"12790",248500,"Argyropelecus hemigymmus","LC"
"12791",248500,"Argyropelecus hemigymnos","LC"
"12792",248500,"Argyropelecus intermedius","LC"
"12793",248500,"Argyrops auriga","LC"
"12794",248500,"Ariodes dussumieri","LC"
"12795",248500,"Ariopsis bonillai","EN"
"12796",248500,"Ariopsis dasycephalus","LC"
"12797",248500,"Ariopsis guatemalensis","LC"
"12798",248500,"Ariopsis kessleri","LC"
"12799",248500,"Ariopsis madagascariensis","LC"
"12800",248500,"Ariopsis platypogon","LC"
"12801",248500,"Ariopsis seemanni","LC"
"12802",248500,"Ariosoma perturbator","LC"
"12803",248500,"Ariosoma prorigerum","LC"
"12804",248500,"Arius alatus","LC"
"12805",248500,"Arius berneyi","LC"
"12806",248500,"Arius boakeii","LC"
"12807",248500,"Arius bonillai","EN"
"12808",248500,"Arius bonneti","NT"
"12809",248500,"Arius brandtii","LC"
"12810",248500,"Arius clavispinosus","NT"
"12811",248500,"Arius cookei","VU"
"12812",248500,"Arius couma","LC"
"12813",248500,"Arius dasycephalus","LC"
"12814",248500,"Arius despaxi","NT"
"12815",248500,"Arius dowii","LC"
"12816",248500,"Arius dussumieri","LC"
"12817",248500,"Arius elatturus","LC"
"12818",248500,"Arius falcarius","LC"
"12819",248500,"Arius gigas","NT"
"12820",248500,"Arius goniaspis","LC"
"12821",248500,"Arius guatemalensis","LC"
"12822",248500,"Arius hypophthalmus","LC"
"12823",248500,"Arius insculpta","LC"
"12824",248500,"Arius insculptus","LC"
"12825",248500,"Arius kessleri","LC"
"12826",248500,"Arius kirkii","LC"
"12827",248500,"Arius madagascariensis","LC"
"12828",248500,"Arius multiradiatus","LC"
"12829",248500,"Arius parkeri","NT"
"12830",248500,"Arius physacanthus","NT"
"12831",248500,"Arius planiceps","LC"
"12832",248500,"Arius platypogon","LC"
"12833",248500,"Arius platystomus","LC"
"12834",248500,"Arius seemanni","LC"
"12835",248500,"Arius sinensis","LC"
"12836",248500,"Arius temminckianus","LC"
"12837",248500,"Arius troschelii","LC"
"12838",248500,"Arnoglossus blachei","LC"
"12839",248500,"Arnoglossus lophotes","LC"
"12840",248500,"Arnoglossus rueppelli","LC"
"12841",248500,"Arnoglossus rueppellii","LC"
"12842",248500,"Arnoglossus rüppeli","LC"
"12843",248500,"Arothron citrinellus","LC"
"12844",248500,"Arothron diadematus","LC"
"12845",248500,"Arothron manillensis","LC"
"12846",248500,"Arothron ophryas","LC"
"12847",248500,"Artedidraco glareobarbatus","LC"
"12848",248500,"Artediellichthys nigripinnis","LC"
"12849",248500,"Artedielloides auriculatus","NT"
"12850",248500,"Artediellus nigripinnis","LC"
"12851",248500,"Artisia festiva","LC"
"12852",248500,"Arusetta asfur","LC"
"12853",248500,"Ascorhis occidua","LC"
"12854",248500,"Asio capensis","LC"
"12855",248500,"Asperoteuthis acanthoderma","LC"
"12856",248500,"Aspicottus bubalis","LC"
"12857",248500,"Aspidontus brunneolus","LC"
"12858",248500,"Aspidontus dasson","LC"
"12859",248500,"Aspidontus woodi","LC"
"12860",248500,"Aspistor parkeri","NT"
"12861",248500,"Aspisurus carolinarum","LC"
"12862",248500,"Aspisurus elegans","LC"
"12863",248500,"Aspisurus sohar","LC"
"12864",248500,"Asprella ichinoseana","LC"
"12865",248500,"Asprella oishii","LC"
"12866",248500,"Asprella prioris","LC"
"12867",248500,"Asprella teramachii","LC"
