"","","Population","Sanitation","","","","","",""
"","1998","32378.3","2804.1","8.7","29574.2","91.3","","",""
"","1999","33183.1","2972.8","9.0","30210.3","91.0","","",""
"","2000","34020.5","3151.8","9.3","30868.7","90.7","","",""
"","2001","34895.4","3342.0","9.6","31553.4","90.4","","",""
"","2002","35806.5","3543.8","9.9","32262.7","90.1","","",""
"","2003","36760.8","3767.0","10.2","32993.8","89.8","","",""
"","2004","37765.1","4008.4","10.6","33756.7","89.4","","",""
"","2005","38824.4","4268.1","11.0","34556.3","89.0","","",""
"","2006","39942.3","4547.8","11.4","35394.5","88.6","","",""
"","2007","41119.7","4848.8","11.8","36270.9","88.2","","",""
"","2008","42353.8","5172.2","12.2","37181.6","87.8","","",""
"","2009","43639.8","5518.4","12.6","38121.3","87.4","","",""
"","2010","44973.3","5888.5","13.1","39084.8","86.9","","",""
"","2011","46354.6","6283.8","13.6","40070.8","86.4","","",""
"","2012","47783.1","6541.5","13.7","41241.6","86.3","","",""
"","2013","49253.1","6809.6","13.8","42443.6","86.2","","",""
"","2014","50757.5","7086.7","14.0","43670.8","86.0","","",""
"","2015","52290.8","8131.4","15.6","44159.4","84.4","","",""
"United States of America","1990","254506.6","253241.6","99.5","1265.1","0.5","22","",""
"","1991","257077.0","255866.8","99.5","1210.2","0.5","","",""
"","1992","259652.3","258497.1","99.6","1155.2","0.4","","",""
"","1993","262290.4","261189.9","99.6","1100.5","0.4","","",""
"","1994","265070.1","264023.9","99.6","1046.2","0.4","","",""
"","1995","268039.7","267047.2","99.6","992.5","0.4","","",""
"","1996","271231.5","270292.2","99.7","939.3","0.3","","",""
"","1997","274606.5","273720.0","99.7","886.5","0.3","","",""
"","1998","278053.6","277220.1","99.7","833.5","0.3","","",""
"","1999","281419.1","280639.2","99.7","779.9","0.3","","",""
"","2000","284594.4","283868.0","99.7","726.4","0.3","","",""
"","2001","287532.6","286858.4","99.8","674.3","0.2","","",""
"","2002","290270.2","289649.1","99.8","621.1","0.2","","",""
"","2003","292883.0","292315.9","99.8","567.1","0.2","","",""
"","2004","295487.3","294974.6","99.8","512.6","0.2","","",""
"","2005","298165.8","297708.0","99.8","457.8","0.2","","",""
"","2006","300942.9","300540.3","99.9","402.6","0.1","","",""
"","2007","303786.8","303439.8","99.9","347.0","0.1","","",""
"","2008","306657.2","306366.3","99.9","290.8","0.1","","",""
"","2009","309491.9","309257.8","99.9","234.1","0.1","","",""
"","2010","312247.1","312070.3","99.9","176.8","0.1","","",""
"","2011","314911.8","314792.7","100.0","119.1","0.0","","",""
"","2012","317505.3","317385.4","100.0","119.8","0.0","","",""
"","2013","320050.7","319930.1","100.0","120.6","0.0","","",""
"","2014","322583.0","322461.7","100.0","121.3","0.0","","",""
"","2015","325127.6","325091.5","100.0","36.1","0.0","","",""
"United States Virgin Islands","1990","103.3","99.5","96.4","3.7","3.6","3","",""
"","1991","103.6","99.9","96.4","3.7","3.6","","",""
"","1992","104.3","100.6","96.4","3.8","3.6","","",""
"","1993","105.3","101.5","96.4","3.8","3.6","","",""
"","1994","106.2","102.4","96.4","3.8","3.6","","",""
"","1995","107.0","103.2","96.4","3.9","3.6","","",""
"","1996","107.6","103.7","96.4","3.9","3.6","","",""
"","1997","108.0","104.1","96.4","3.9","3.6","","",""
"","1998","108.3","104.4","96.4","3.9","3.6","","",""
"","1999","108.4","104.5","96.4","3.9","3.6","","",""
"","2000","108.5","104.6","96.4","3.9","3.6","","",""
"","2001","108.5","104.6","96.4","3.9","3.6","","",""
"","2002","108.4","104.5","96.4","3.9","3.6","","",""
"","2003","108.3","104.4","96.4","3.9","3.6","","",""
"","2004","108.0","104.1","96.4","3.9","3.6","","",""
"","2005","107.8","103.9","96.4","3.9","3.6","","",""
"","2006","107.5","103.6","96.4","3.9","3.6","","",""
"","2007","107.1","103.3","96.4","3.9","3.6","","",""
"","2008","106.8","102.9","96.4","3.8","3.6","","",""
"","2009","106.5","102.7","96.4","3.8","3.6","","",""
"","2010","106.4","102.6","96.4","3.8","3.6","","",""
"","2011","106.4","102.5","96.4","3.8","3.6","","",""
"","2012","106.5","102.6","96.4","3.8","3.6","","",""
"","2013","106.6","102.8","96.4","3.8","3.6","","",""
"","2014","106.8","102.9","96.4","3.8","3.6","","",""
"","2015","106.9","103.1","96.4","3.8","3.6","","",""
"Uruguay","1990","3109.9","2859.7","92.0","250.2","8.0","13","",""
"","1991","3131.9","2881.2","92.0","250.7","8.0","","",""
"","1992","3154.7","2903.4","92.0","251.3","8.0","","",""
"","1993","3177.9","2926.0","92.1","251.9","7.9","","",""
"","1994","3201.2","2948.7","92.1","252.5","7.9","","",""
"","1995","3224.4","2977.5","92.3","246.9","7.7","","",""
"","1996","3247.6","3006.4","92.6","241.2","7.4","","",""
"","1997","3270.5","3035.1","92.8","235.5","7.2","","",""
"","1998","3291.7","3062.1","93.0","229.6","7.0","","",""
"","1999","3308.9","3085.5","93.2","223.4","6.8","","",""
"","2000","3320.8","3103.9","93.5","217.0","6.5","","",""
"","2001","3326.8","3116.6","93.7","210.2","6.3","","",""
"","2002","3327.5","3124.3","93.9","203.2","6.1","","",""
"","2003","3325.4","3129.3","94.1","196.1","5.9","","",""
"","2004","3323.8","3134.7","94.3","189.1","5.7","","",""
"","2005","3325.2","3142.8","94.5","182.4","5.5","","",""
"","2006","3330.2","3154.3","94.7","175.9","5.3","","",""
"","2007","3338.4","3168.7","94.9","169.7","5.1","","",""
"","2008","3348.9","3185.3","95.1","163.6","4.9","","",""
"","2009","3360.4","3202.8","95.3","157.7","4.7","","",""
"","2010","3372.0","3220.3","95.5","151.7","4.5","","",""
"","2011","3383.5","3237.7","95.7","145.8","4.3","","",""
"","2012","3395.3","3249.3","95.7","145.9","4.3","","",""
"","2013","3407.1","3261.0","95.7","146.1","4.3","","",""
"","2014","3418.7","3272.5","95.7","146.2","4.3","","",""
"","2015","3430.0","3307.7","96.4","122.3","3.6","","",""
"Uzbekistan","1990","20555.1","17208.4","83.7","3346.7","16.3","42","",""
"","1991","21042.3","17602.1","83.7","3440.2","16.3","","",""
"","1992","21534.3","17999.1","83.6","3535.2","16.4","","",""
"","1993","22023.1","18393.0","83.5","3630.2","16.5","","",""
"","1994","22498.1","18774.6","83.4","3723.5","16.6","","",""
"","1995","22950.9","19427.3","84.6","3523.6","15.4","","",""
"","1996","23381.2","20074.2","85.9","3307.0","14.1","","",""
"","1997","23789.7","20719.1","87.1","3070.6","12.9","","",""
"","1998","24170.8","21355.3","88.4","2815.5","11.6","","",""
"","1999","24518.0","21971.8","89.6","2546.2","10.4","","",""
"","2000","24828.6","22564.8","90.9","2263.8","9.1","","",""
"","2001","25098.6","23129.0","92.2","1969.7","7.8","","",""
"","2002","25334.0","23668.8","93.4","1665.2","6.6","","",""
"","2003","25553.9","24201.1","94.7","1352.8","5.3","","",""
"","2004","25784.4","24750.4","96.0","1034.0","4.0","","",""
"","2005","26044.4","25335.4","97.3","709.0","2.7","","",""
"","2006","26340.7","25964.2","98.6","376.5","1.4","","",""
"","2007","26669.0","26633.7","99.9","35.2","0.1","","",""
"","2008","27023.2","27023.2","100.0","0.0","0.0","","",""
"","2009","27392.8","27392.8","100.0","0.0","0.0","","",""
"","2010","27769.3","27769.3","100.0","0.0","0.0","","",""
"","2011","28151.7","28151.7","100.0","0.0","0.0","","",""
"","2012","28541.4","28541.4","100.0","0.0","0.0","","",""
"","2013","28934.1","28934.1","100.0","0.0","0.0","","",""
"","2014","29324.9","29324.9","100.0","0.0","0.0","","",""
"","2015","29709.9","29709.9","100.0","0.0","0.0","","",""
"Vanuatu","1990","146.6","","","","","","",""
"","1991","150.8","","","","","","",""
"","1992","155.2","55.0","35.4","100.2","64.6","","",""
"","1993","159.8","56.7","35.5","103.1","64.5","","",""
"","1994","164.2","58.4","35.5","105.8","64.5","","",""
"","1995","168.2","59.9","35.6","108.3","64.4","","",""
"","1996","171.8","61.3","35.7","110.5","64.3","","",""
"","1997","175.0","65.0","37.2","110.0","62.8","","",""
"","1998","178.1","68.8","38.7","109.2","61.3","","",""
"","1999","181.3","72.8","40.2","108.5","59.8","","",""
"","2000","185.1","77.1","41.7","108.0","58.3","","",""
"","2001","189.3","81.7","43.1","107.6","56.9","","",""
"","2002","193.9","86.5","44.6","107.4","55.4","","",""
"","2003","199.0","91.7","46.1","107.2","53.9","","",""
"","2004","204.1","97.1","47.6","107.0","52.4","","",""
"","2005","209.4","102.7","49.1","106.7","50.9","","",""
"","2006","214.7","108.4","50.5","106.2","49.5","","",""
"","2007","220.0","114.4","52.0","105.6","48.0","","",""
"","2008","225.4","120.5","53.5","104.9","46.5","","",""
"","2009","230.8","126.8","54.9","104.1","45.1","","",""
"","2010","236.3","133.2","56.4","103.1","43.6","","",""
"","2011","241.8","139.8","57.8","102.0","42.2","","",""
"","2012","247.3","143.1","57.9","104.2","42.1","","",""
"","2013","252.8","146.3","57.9","106.4","42.1","","",""
"","2014","258.3","149.6","57.9","108.7","42.1","","",""
"","2015","263.9","152.9","57.9","111.0","42.1","","",""
"Venezuela (Bolivarian Republic of)","1990","19740.8","16212.1","82.1","3528.6","17.9","43","",""
"","1991","20218.8","16737.9","82.8","3480.9","17.2","","",""
"","1992","20691.6","17262.8","83.4","3428.9","16.6","","",""
"","1993","21160.3","17788.2","84.1","3372.1","15.9","","",""
"","1994","21626.6","18315.7","84.7","3310.9","15.3","","",""
"","1995","22092.1","18846.5","85.3","3245.7","14.7","","",""
"","1996","22556.8","19380.4","85.9","3176.4","14.1","","",""
"","1997","23020.2","19916.8","86.5","3103.4","13.5","","",""
"","1998","23482.7","20456.2","87.1","3026.5","12.9","","",""
"","1999","23945.0","20999.1","87.7","2945.9","12.3","","",""
"","2000","24407.6","21545.7","88.3","2861.8","11.7","","",""
"","2001","24870.4","22096.1","88.8","2774.4","11.2","","",""
"","2002","25333.6","22633.9","89.3","2699.7","10.7","","",""
"","2003","25797.2","23168.0","89.8","2629.3","10.2","","",""
"","2004","26261.3","23706.6","90.3","2554.7","9.7","","",""
"","2005","26725.9","24249.8","90.7","2476.1","9.3","","",""
"","2006","27190.9","24797.5","91.2","2393.4","8.8","","",""
"","2007","27655.9","25349.4","91.7","2306.5","8.3","","",""
"","2008","28120.3","25904.8","92.1","2215.5","7.9","","",""
"","2009","28583.0","26462.8","92.6","2120.2","7.4","","",""
"","2010","29043.3","27022.6","93.0","2020.7","7.0","","",""
"","2011","29500.6","27583.7","93.5","1916.9","6.5","","",""
"","2012","29954.8","28011.9","93.5","1942.9","6.5","","",""
"","2013","30405.2","28436.9","93.5","1968.3","6.5","","",""
"","2014","30851.3","28858.4","93.5","1993.0","6.5","","",""
"","2015","31292.7","29555.0","94.4","1737.7","5.6","","",""
"Viet Nam","1990","68909.9","24964.1","36.2","43945.8","63.8","51","",""
"","1991","70402.8","26681.0","37.9","43721.9","62.1","","",""
"","1992","71899.2","28447.9","39.6","43451.3","60.4","","",""
"","1993","73363.1","30254.4","41.2","43108.6","58.8","","",""
"","1994","74747.6","32074.7","42.9","42672.8","57.1","","",""
"","1995","76020.0","33884.5","44.6","42135.5","55.4","","",""
"","1996","77166.9","35677.0","46.2","41489.8","53.8","","",""
"","1997","78199.3","37450.8","47.9","40748.4","52.1","","",""
"","1998","79140.7","39212.8","49.5","39927.9","50.5","","",""
"","1999","80027.5","40985.0","51.2","39042.5","48.8","","",""
"","2000","80887.9","42799.0","52.9","38088.9","47.1","","",""
"","2001","81728.8","44629.0","54.6","37099.8","45.4","","",""
"","2002","82547.7","46473.7","56.3","36074.0","43.7","","",""
"","2003","83352.6","48335.3","58.0","35017.2","42.0","","",""
"","2004","84150.7","50218.2","59.7","33932.4","40.3","","",""
"","2005","84947.9","52124.6","61.4","32823.2","38.6","","",""
"","2006","85747.6","54057.1","63.0","31690.5","37.0","","",""
"","2007","86553.2","56017.7","64.7","30535.5","35.3","","",""
"","2008","87369.2","58009.3","66.4","29360.0","33.6","","",""
"","2009","88200.0","60034.7","68.1","28165.3","31.9","","",""
"","2010","89047.4","62095.6","69.7","26951.8","30.3","","",""
"","2011","89914.0","64193.7","71.4","25720.3","28.6","","",""
"","2012","90795.8","64977.3","71.6","25818.5","28.4","","",""
"","2013","91679.7","65765.9","71.7","25913.9","28.3","","",""
"","2014","92548.0","66546.7","71.9","26001.3","28.1","","",""
"","2015","93386.6","72831.4","78.0","20555.2","22.0","","",""
"Western Sahara","1990","216.8","","","","","","",""
"","1991","223.8","","","","","","",""
"","1992","230.9","","","","","","",""
"","1993","238.3","","","","","","",""
"","1994","245.7","","","","","","",""
"","1995","253.3","","","","","","",""
"","1996","260.8","","","","","","",""
"","1997","268.5","","","","","","",""
"","1998","277.5","","","","","","",""
"","1999","289.5","","","","","","",""
"","2000","305.6","","","","","","",""
"","2001","326.3","","","","","","",""
"","2002","351.1","","","","","","",""
"","2003","377.8","","","","","","",""
"","2004","404.1","","","","","","",""
"","2005","427.8","","","","","","",""
"","2006","448.3","","","","","","",""
"","2007","466.2","","","","","","",""
"","2008","482.4","","","","","","",""
"","2009","498.2","","","","","","",""
"","2010","514.6","","","","","","",""
"","2011","531.8","","","","","","",""
"","2012","549.4","","","","","","",""
"","2013","567.3","","","","","","",""
"","2014","585.6","","","","","","",""
"","2015","604.3","","","","","","",""
"Yemen","1990","11790.2","2794.2","23.7","8996.0","76.3","","",""
"","1991","12384.5","3131.2","25.3","9253.3","74.7","","",""
"","1992","13041.0","3504.6","26.9","9536.4","73.1","","",""
"","1993","13726.8","3907.9","28.5","9818.9","71.5","","",""
"","1994","14396.7","4329.4","30.1","10067.3","69.9","","",""
"","1995","15018.2","4752.2","31.6","10266.0","68.4","","",""
"","1996","15578.6","5170.1","33.2","10408.6","66.8","","",""
"","1997","16088.0","5588.0","34.7","10500.0","65.3","","",""
"","1998","16564.2","6010.4","36.3","10553.9","63.7","","",""
"","1999","17035.5","6446.3","37.8","10589.2","62.2","","",""
"","2000","17522.5","6903.9","39.4","10618.6","60.6","","",""
"","2001","18030.0","7385.6","41.0","10644.4","59.0","","",""
"","2002","18551.1","7889.8","42.5","10661.3","57.5","","",""
"","2003","19081.3","8415.0","44.1","10666.3","55.9","","",""
"","2004","19612.7","8958.3","45.7","10654.4","54.3","","",""
"","2005","20139.7","9516.8","47.3","10622.9","52.7","","",""
"","2006","20661.7","10090.1","48.8","10571.6","51.2","","",""
"","2007","21182.2","10679.7","50.4","10502.4","49.6","","",""
"","2008","21703.6","11286.8","52.0","10416.7","48.0","","",""
"","2009","22229.6","11633.5","52.3","10596.1","47.7","","",""
"","2010","22763.0","11988.0","52.7","10775.0","47.3","","",""
"","2011","23304.2","12350.5","53.0","10953.7","47.0","","",""
"","2012","23852.4","12720.8","53.3","11131.6","46.7","","",""
"","2013","24407.4","13098.8","53.7","11308.6","46.3","","",""
"","2014","24968.5","13484.1","54.0","11484.4","46.0","","",""
"","2015","25535.1","","","","","","",""
"Zambia","1990","7844.5","3182.2","40.6","4662.4","59.4","23","",""
"","1991","8038.2","3260.4","40.6","4777.9","59.4","","",""
"","1992","8229.5","3336.4","40.5","4893.0","59.5","","",""
"","1993","8423.1","3413.8","40.5","5009.2","59.5","","",""
"","1994","8625.5","3495.1","40.5","5130.4","59.5","","",""
"","1995","8841.3","3582.2","40.5","5259.1","59.5","","",""
"","1996","9073.3","3676.2","40.5","5397.1","59.5","","",""
"","1997","9320.1","3776.7","40.5","5543.4","59.5","","",""
"","1998","9577.5","3881.9","40.5","5695.6","59.5","","",""
"","1999","9839.2","3989.3","40.5","5849.9","59.5","","",""
"","2000","10101.0","4097.3","40.6","6003.7","59.4","","",""
"","2001","10362.1","4221.8","40.7","6140.3","59.3","","",""
"","2002","10625.4","4354.9","41.0","6270.5","59.0","","",""
"","2003","10894.5","4491.3","41.2","6403.3","58.8","","",""
"","2004","11174.6","4633.2","41.5","6541.4","58.5","","",""
"","2005","11470.0","4782.5","41.7","6687.6","58.3","","",""
"","2006","11781.6","4939.6","41.9","6842.0","58.1","","",""
"","2007","12109.6","5104.7","42.2","7005.0","57.8","","",""
"","2008","12456.5","5278.9","42.4","7177.6","57.6","","",""
"","2009","12825.0","5463.5","42.6","7361.6","57.4","","",""
"","2010","13217.0","5659.3","42.8","7557.7","57.2","","",""
"","2011","13633.8","5867.1","43.0","7766.7","57.0","","",""
"","2012","14075.1","6070.2","43.1","8004.9","56.9","","",""
"","2013","14538.6","6283.9","43.2","8254.7","56.8","","",""
"","2014","15021.0","6506.8","43.3","8514.2","56.7","","",""
"","2015","15519.6","6808.6","43.9","8711.0","56.1","","",""
"Zimbabwe","1990","10461.8","4171.2","39.9","6290.6","60.1","9","",""
"","1991","10733.0","4277.2","39.9","6455.8","60.1","","",""
"","1992","10981.3","4374.3","39.8","6606.9","60.2","","",""
"","1993","11210.8","4457.9","39.8","6752.9","60.2","","",""
"","1994","11428.7","4535.6","39.7","6893.0","60.3","","",""
"","1995","11639.4","4610.3","39.6","7029.1","60.4","","",""
"","1996","11846.1","4683.2","39.5","7162.9","60.5","","",""
"","1997","12045.8","4753.1","39.5","7292.7","60.5","","",""
"","1998","12229.5","4816.6","39.4","7412.9","60.6","","",""
"","1999","12384.7","4868.7","39.3","7516.0","60.7","","",""
"","2000","12503.7","4906.5","39.2","7597.2","60.8","","",""
"","2001","12586.8","4930.1","39.2","7656.6","60.8","","",""
"","2002","12640.9","4942.5","39.1","7698.4","60.9","","",""
"","2003","12673.1","4934.6","38.9","7738.5","61.1","","",""
"","2004","12693.0","4920.0","38.8","7773.1","61.2","","",""
"","2005","12710.6","4904.4","38.6","7806.2","61.4","","",""
"","2006","12724.3","4887.3","38.4","7837.0","61.6","","",""
"","2007","12740.2","4870.9","38.2","7869.3","61.8","","",""
"","2008","12784.0","4865.1","38.1","7918.9","61.9","","",""
"","2009","12888.9","4882.2","37.9","8006.7","62.1","","",""
"","2010","13077.0","4930.4","37.7","8146.6","62.3","","",""
"","2011","13358.7","5012.9","37.5","8345.8","62.5","","",""
"","2012","13724.3","5145.6","37.5","8578.7","62.5","","",""
"","2013","14149.6","5300.4","37.5","8849.2","62.5","","",""
"","2014","14599.3","5464.8","37.4","9134.5","62.6","","",""
"","2015","15046.1","5541.7","36.8","9504.4","63.2","","",""
"Total","1990","5300533.7","2851997.1","53.8","2448536.6","46.2","29","",""
"","1991","5388435.7","2918222.1","54.2","2470213.7","45.8","","",""
"","1992","5474235.8","2987801.1","54.6","2486434.7","45.4","","",""
"","1993","5558012.3","3059449.0","55.0","2498563.3","45.0","","",""
"","1994","5640050.6","3129353.3","55.5","2510697.2","44.5","","",""
"","1995","5720612.5","3204445.8","56.0","2516166.7","44.0","","",""
"","1996","5799643.1","3278821.0","56.5","2520822.1","43.5","","",""
"","1997","5877159.6","3356340.5","57.1","2520819.0","42.9","","",""
"","1998","5953624.4","3434784.5","57.7","2518839.8","42.3","","",""
"","1999","6029647.1","3514578.2","58.3","2515068.9","41.7","","",""
