"am_sid","sciname","am_category","iucn_sid","iucn_category","popn_trend","parent_sid","subpop_sid","popn_category","info_source","spp_group","id_no","spatial_source","category_score","trend_score"
"Fis-113684","Entomacrodus chiostictus","LC",183886,"LC","Unknown",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",183886,"iucn",0,NA
"Fis-113731","Dotalabrus alleni","LC",154841,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-113737","Notolabrus parilus","LC",187535,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-113783","Notolabrus gymnogenis","LC",187633,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-113792","Notolabrus tetricus","LC",187426,"LC","Stable",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,0
"Fis-113829","Notolabrus celidotus","LC",187662,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-113864","Notolabrus cinctus","LC",187566,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-114122","Pseudolabrus miles","LC",187481,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-114156","Pictilabrus laticlavius","LC",187519,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-114240","Austrolabrus maculatus","LC",187491,"LC","Stable",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,0
"Fis-115417","Ecsenius fijiensis",NA,48342195,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342195,"iucn",0,0
"Fis-117893","Salaria pavo",NA,185175,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",185175,"iucn",0,0
"Fis-118267","Eptatretus carlhubbsi","LC",196018,"LC","Unknown",NA,NA,"LC","iucn","hagfishes",NA,"iucn",0,NA
"Fis-118500","Plagiotremus azaleus","LC",183980,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",183980,"iucn",0,0
"Fis-119162","Coris ballieui","LC",187498,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-119366","Chlorurus oedema","LC",190746,"LC","Unknown",NA,NA,"LC","iucn","PARROTFISH",NA,"iucn",0,NA
"Fis-121729","Chlorurus bleekeri","LC",190744,"LC","Unknown",NA,NA,"LC","iucn","PARROTFISH",NA,"iucn",0,NA
"Fis-121730","Scarus xanthopleura","LC",190725,"LC","Unknown",NA,NA,"LC","iucn","PARROTFISH",NA,"iucn",0,NA
"Fis-123148","Chlorurus atrilunula","LC",190699,"LC","Unknown",NA,NA,"LC","iucn","PARROTFISH",NA,"iucn",0,NA
"Fis-123150","Chlorurus enneacanthus","LC",190692,"LC","Unknown",NA,NA,"LC","iucn","PARROTFISH",NA,"iucn",0,NA
"Fis-123151","Chlorurus bowersi","NT",190711,"NT","Unknown",NA,NA,"NT","iucn","PARROTFISH",NA,"iucn",0.2,NA
"Fis-123152","Chlorurus frontalis","LC",190762,"LC","Stable",NA,NA,"LC","iucn","PARROTFISH",NA,"iucn",0,0
"Fis-123153","Chlorurus perspicillatus","LC",190718,"LC","Unknown",NA,NA,"LC","iucn","PARROTFISH",NA,"iucn",0,NA
"Fis-123736","Thunnus orientalis","LC",170341,"VU","Decreasing",NA,NA,"VU","iucn","TUNAS_BILLFISHES",170341,"iucn",0.4,-0.5
"Fis-126019","Labrus viridis","VU",187654,"VU","Decreasing",NA,NA,"VU","iucn","WRASSES",NA,"iucn",0.4,-0.5
"Fis-127090","Hypleurochilus fissicornis",NA,185149,"LC","Unknown",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",185149,"iucn",0,NA
"Fis-127171","Torquigener squamicauda",NA,193760,"LC","Unknown",NA,NA,"LC","iucn","PUFFERFISH",193760,"iucn",0,NA
"Fis-127179","Contusus brevicaudus",NA,193631,"LC","Unknown",NA,NA,"LC","iucn","PUFFERFISH",193631,"iucn",0,NA
"Fis-127185","Tetractenos glaber",NA,193661,"LC","Unknown",NA,NA,"LC","iucn","PUFFERFISH",193661,"iucn",0,NA
"Fis-127204","Bodianus frenchii","NT",187506,"NT","Decreasing",NA,NA,"NT","iucn","WRASSES",NA,"iucn",0.2,-0.5
"Fis-127206","Pteragogus enneacanthus","LC",187604,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-128051","Coris cuvieri","LC",187640,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-128246","Parablennius yatabei","LC",154829,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",154829,"iucn",0,0
"Fis-130735","Halichoeres bicolor","LC",187598,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-130760","Cirrisalarias bunares",NA,48342287,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342287,"iucn",0,0
"Fis-131626","Eptatretus multidens","LC",196036,"LC","Unknown",NA,NA,"LC","iucn","hagfishes",NA,"iucn",0,NA
"Fis-132769","Symphodus doderleini","LC",187775,"LC","Stable",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,0
"Fis-133251","Scomber colias","LC",170357,"LC","Unknown",NA,NA,"LC","iucn","TUNAS_BILLFISHES",170357,"iucn",0,NA
"Fis-133976","Omegophora cyanopunctata",NA,193803,"LC","Unknown",NA,NA,"LC","iucn","PUFFERFISH",193803,"iucn",0,NA
"Fis-133990","Tetractenos hamiltoni",NA,193784,"LC","Unknown",NA,NA,"LC","iucn","PUFFERFISH",193784,"iucn",0,NA
"Fis-134077","Canthigaster papua",NA,193623,"LC","Unknown",NA,NA,"LC","iucn","PUFFERFISH",193623,"iucn",0,NA
"Fis-134684","Pseudocheilinus ocellatus","LC",155314,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-135733","Epinephelus coeruleopunctatus","LC",132751,"LC","Unknown",NA,NA,"LC","iucn","GROUPERS",NA,"iucn",0,NA
"Fis-136667","Abudefduf declivifrons","LC",183460,"LC","Unknown",NA,NA,"LC","iucn","DAMSELFISH",183460,"iucn",0,NA
"Fis-138052","Dentex spariformis",NA,170157,"LC","Unknown",NA,NA,"LC","iucn","SEABREAMS_PORGIES",170157,"iucn",0,NA
"Fis-138277","Parablennius tasmanianus",NA,48342223,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342223,"iucn",0,0
"Fis-138530","Stegastes beebei","VU",183462,"VU","Unknown",NA,NA,"VU","iucn","DAMSELFISH",183462,"iucn",0.4,NA
"Fis-138631","Prognathodes falcifer","LC",165701,"LC","Unknown",NA,NA,"LC","iucn","BUTTERFLYFISH",NA,"iucn",0,NA
"Fis-138814","Halichoeres leucurus","LC",187478,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-138816","Halichoeres papilionaceus","LC",155221,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-138844","Omobranchus rotundiceps","LC",155108,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",155108,"iucn",0,0
"Fis-139086","Parablennius intermedius",NA,48342502,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342502,"iucn",0,0
"Fis-139219","Ophthalmolepis lineolata","LC",187409,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-139731","Salaria basilisca","LC",194856,"LC","Unknown",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",194856,"iucn",0,NA
"Fis-139755","Stethojulis notialis","LC",187730,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-140317","Ctenochaetus flavicauda","LC",178018,"LC","Unknown",NA,NA,"LC","iucn","SURGEONFISH_TANGS_UNICORNFISH",178018,"iucn",0,NA
"Fis-142138","Halichoeres nigrescens","LC",187600,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-142714","Omobranchus obliquus",NA,48342168,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342168,"iucn",0,0
"Fis-143216","Centropyge bispinosa","LC",165871,"LC","Stable",NA,NA,"LC","iucn","ANGELFISH",NA,"iucn",0,0
"Fis-143219","Centropyge ferrugata","LC",165849,"LC","Stable",NA,NA,"LC","iucn","ANGELFISH",NA,"iucn",0,0
"Fis-143220","Centropyge flavissima","LC",165878,"LC","Stable",NA,NA,"LC","iucn","ANGELFISH",NA,"iucn",0,0
"Fis-143223","Centropyge venusta","LC",165900,"LC","Stable",NA,NA,"LC","iucn","ANGELFISH",NA,"iucn",0,0
"Fis-143281","Scarus fuscocaudalis","LC",190702,"LC","Unknown",NA,NA,"LC","iucn","PARROTFISH",NA,"iucn",0,NA
"Fis-143889","Zebrasoma desjardinii","LC",178024,"LC","Stable",NA,NA,"LC","iucn","SURGEONFISH_TANGS_UNICORNFISH",178024,"iucn",0,0
"Fis-145088","Halichoeres kallochroma","LC",187766,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-145135","Scarus iseri","LC",190732,"LC","Unknown",NA,NA,"LC","iucn","PARROTFISH",NA,"iucn",0,NA
"Fis-145166","Ctenochaetus cyanocheilus","LC",177958,"LC","Stable",NA,NA,"LC","iucn","SURGEONFISH_TANGS_UNICORNFISH",177958,"iucn",0,0
"Fis-145167","Ctenochaetus truncatus","LC",177992,"LC","Unknown",NA,NA,"LC","iucn","SURGEONFISH_TANGS_UNICORNFISH",177992,"iucn",0,NA
"Fis-145444","Omobranchus germaini",NA,48342171,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342171,"iucn",0,0
"Fis-145453","Praealticus bilineatus",NA,48342217,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342217,"iucn",0,0
"Fis-145458","Atrosalarias hosokawai",NA,48342427,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342427,"iucn",0,0
"Fis-145465","Praealticus striatus",NA,48342289,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342289,"iucn",0,0
"Fis-145583","Choerodon sugillatum","LC",187720,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-145609","Bodianus trilineatus","LC",187753,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-146038","Ophioblennius macclurei",NA,46104090,"LC","Unknown",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",46104090,"iucn",0,NA
"Fis-146179","Iniistius pentadactylus","LC",187411,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-146180","Iniistius aneitensis","LC",187395,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-146181","Iniistius baldwini","LC",187731,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-146727","Naso elegans","LC",178004,"LC","Unknown",NA,NA,"LC","iucn","SURGEONFISH_TANGS_UNICORNFISH",178004,"iucn",0,NA
"Fis-146734","Naso tonganus","LC",177951,"LC","Stable",NA,NA,"LC","iucn","SURGEONFISH_TANGS_UNICORNFISH",177951,"iucn",0,0
"Fis-148569","Prognathodes aya","LC",165621,"LC","Unknown",NA,NA,"LC","iucn","BUTTERFLYFISH",NA,"iucn",0,NA
"Fis-148570","Prognathodes guyanensis","LC",165646,"LC","Unknown",NA,NA,"LC","iucn","BUTTERFLYFISH",NA,"iucn",0,NA
"Fis-148575","Prognathodes aculeatus","LC",165627,"LC","Stable",NA,NA,"LC","iucn","BUTTERFLYFISH",NA,"iucn",0,0
"Fis-149111","Clepticus brasiliensis","LC",187719,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-149118","Oxycheilinus digramma","LC",187466,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-149158","Bodianus flavifrons","LC",187807,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-150213","Canthigaster figueiredoi",NA,190172,"LC","Unknown",NA,NA,"LC","iucn","PUFFERFISH",190172,"iucn",0,NA
"Fis-150289","Praealticus caesius",NA,48342229,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342229,"iucn",0,0
"Fis-150321","Enchelyurus kraussii",NA,48342433,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342433,"iucn",0,0
"Fis-150326","Nannosalarias nativitatis",NA,48342505,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342505,"iucn",0,0
"Fis-150883","Stegastes leucorus","VU",183963,"VU","Unknown",NA,NA,"VU","iucn","DAMSELFISH",183963,"iucn",0.4,NA
"Fis-151993","Chaetodon interruptus","LC",165684,"LC","Stable",NA,NA,"LC","iucn","BUTTERFLYFISH",NA,"iucn",0,0
"Fis-152142","Paracentropyge multifasciata","LC",165852,"LC","Stable",NA,NA,"LC","iucn","ANGELFISH",NA,"iucn",0,0
"Fis-155103","Iniistius dea","LC",187623,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-155663","Hypsoblennius hentz",NA,46104064,"LC","Unknown",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",46104064,"iucn",0,NA
"Fis-158172","Thalassoma nigrofasciatum","LC",187693,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-159655","Scarus coeruleus","LC",190709,"LC","Unknown",NA,NA,"LC","iucn","PARROTFISH",NA,"iucn",0,NA
"Fis-161650","Bodianus dictynna","LC",187368,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-161832","Evynnis tumifrons",NA,170212,"LC","Unknown",NA,NA,"LC","iucn","SEABREAMS_PORGIES",170212,"iucn",0,NA
"Fis-162304","Rhabdoblennius nitidus",NA,48342488,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342488,"iucn",0,0
"Fis-162908","Roa australis","LC",180103,"LC","Unknown",NA,NA,"LC","iucn","BUTTERFLYFISH",NA,"iucn",0,NA
"Fis-163398","Kajikia audax","NT",170309,"NT","Decreasing",NA,NA,"NT","iucn","TUNAS_BILLFISHES",170309,"iucn",0.2,-0.5
"Fis-163774","Hyporthodus acanthistius","LC",132730,"LC","Unknown",NA,NA,"LC","iucn","GROUPERS",NA,"iucn",0,NA
"Fis-163776","Hyporthodus ergastularius","LC",132795,"LC","Unknown",NA,NA,"LC","iucn","GROUPERS",NA,"iucn",0,NA
"Fis-163777","Hyporthodus flavolimbatus","VU",64400,"VU","Decreasing",NA,NA,"VU","iucn","GROUPERS",NA,"iucn",0.4,-0.5
"Fis-163778","Hyporthodus mystacinus","LC",132827,"LC","Stable",NA,NA,"LC","iucn","GROUPERS",NA,"iucn",0,0
"Fis-163779","Hyporthodus nigritus","CR",7860,"CR","Unknown",NA,NA,"CR","iucn","GROUPERS",NA,"iucn",0.8,NA
"Fis-163781","Hyporthodus niveatus","VU",7861,"VU","Decreasing",NA,NA,"VU","iucn","GROUPERS",NA,"iucn",0.4,-0.5
"Fis-163783","Hyporthodus quernus","NT",44675,"NT","Unknown",NA,NA,"NT","iucn","GROUPERS",NA,"iucn",0.2,NA
"Fis-16392","Diplodus holbrookii",NA,170264,"LC","Unknown",NA,NA,"LC","iucn","SEABREAMS_PORGIES",170264,"iucn",0,NA
"Fis-163966","Symphodus ocellatus","LC",187492,"LC","Stable",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,0
"Fis-163987","Arothron stellatus",NA,193712,"LC","Unknown",NA,NA,"LC","iucn","PUFFERFISH",193712,"iucn",0,NA
"Fis-164253","Kajikia albida","VU",170322,"VU","Decreasing",NA,NA,"VU","iucn","TUNAS_BILLFISHES",170322,"iucn",0.4,-0.5
"Fis-165431","Atrosalarias holomelas",NA,48342444,"LC","Unknown",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342444,"iucn",0,NA
"Fis-165433","Microlipophrys nigriceps","LC",194854,"LC","Unknown",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",194854,"iucn",0,NA
"Fis-166721","Microlipophrys dalmatinus","DD",194853,"LC","Unknown",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",194853,"iucn",0,NA
"Fis-21661","Grammatorcynus bicarinatus","LC",170308,"LC","Unknown",NA,NA,"LC","iucn","TUNAS_BILLFISHES",170308,"iucn",0,NA
"Fis-21662","Grammatorcynus bilineatus","LC",170358,"LC","Unknown",NA,NA,"LC","iucn","TUNAS_BILLFISHES",170358,"iucn",0,NA
"Fis-21693","Halichoeres prosopeion","LC",187438,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-21694","Halichoeres timorensis","LC",187545,"LC","Decreasing",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,-0.5
"Fis-21695","Halichoeres podostigma","LC",187515,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-21727","Labropsis manabei","LC",187620,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-21770","Macropharyngodon negrosensis","LC",187772,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-21826","Scarus dimidiatus","LC",190739,"LC","Unknown",NA,NA,"LC","iucn","PARROTFISH",NA,"iucn",0,NA
"Fis-21834","Scarus rivulatus","LC",190717,"LC","Unknown",NA,NA,"LC","iucn","PARROTFISH",NA,"iucn",0,NA
"Fis-21840","Scarus globiceps","LC",190694,"LC","Unknown",NA,NA,"LC","iucn","PARROTFISH",NA,"iucn",0,NA
"Fis-21841","Scarus prasiognathos","LC",154676,"LC","Stable",NA,NA,"LC","iucn","PARROTFISH",NA,"iucn",0,0
"Fis-22018","Pagrus auratus","DD",154734,"LC","Decreasing",NA,NA,"LC","iucn","SEABREAMS_PORGIES",154734,"iucn",0,-0.5
"Fis-22135","Blenniella bilitonensis",NA,48342219,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342219,"iucn",0,0
"Fis-22136","Blenniella chrysospilos",NA,48342115,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342115,"iucn",0,0
"Fis-22160","Chaetodon capistratus","LC",165695,"LC","Stable",NA,NA,"LC","iucn","BUTTERFLYFISH",NA,"iucn",0,0
"Fis-22162","Chaetodon ocellatus","LC",165611,"LC","Stable",NA,NA,"LC","iucn","BUTTERFLYFISH",NA,"iucn",0,0
"Fis-22163","Chaetodon sedentarius","LC",155220,"LC","Stable",NA,NA,"LC","iucn","BUTTERFLYFISH",NA,"iucn",0,0
"Fis-22164","Chaetodon striatus","LC",165637,"LC","Stable",NA,NA,"LC","iucn","BUTTERFLYFISH",NA,"iucn",0,0
"Fis-22168","Centropyge argi","LC",165837,"LC","Unknown",NA,NA,"LC","iucn","ANGELFISH",NA,"iucn",0,NA
"Fis-22199","Doratonotus megalepis","LC",187456,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-22263","Calamus pennatula",NA,170205,"LC","Unknown",NA,NA,"LC","iucn","SEABREAMS_PORGIES",170205,"iucn",0,NA
"Fis-22703","Cephalopholis cruentata","LC",132761,"LC","Stable",NA,NA,"LC","iucn","GROUPERS",NA,"iucn",0,0
"Fis-22704","Epinephelus adscensionis","LC",132819,"LC","Decreasing",NA,NA,"LC","iucn","GROUPERS",NA,"iucn",0,-0.5
"Fis-22719","Epinephelus guttatus","LC",132770,"LC","Decreasing",NA,NA,"LC","iucn","GROUPERS",NA,"iucn",0,-0.5
"Fis-22720","Epinephelus itajara","CR",195409,"CR","Unknown",NA,NA,"CR","iucn","GROUPERS",NA,"iucn",0.8,NA
"Fis-22721","Epinephelus morio","NT",44681,"NT","Decreasing",NA,NA,"NT","iucn","GROUPERS",NA,"iucn",0.2,-0.5
"Fis-22722","Epinephelus striatus","EN",7862,"EN","Decreasing",NA,NA,"EN","iucn","GROUPERS",NA,"iucn",0.6,-0.5
"Fis-22731","Parablennius gattorugine","LC",185128,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",185128,"iucn",0,0
"Fis-22735","Acanthocybium solandri","LC",170331,"LC","Stable",NA,NA,"LC","iucn","TUNAS_BILLFISHES",170331,"iucn",0,0
"Fis-22745","Centrolabrus exoletus","LC",187803,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA
"Fis-22750","Coris julis","LC",187752,"LC","Stable",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,0
"Fis-22752","Ctenolabrus rupestris","LC",187751,"LC","Stable",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,0
"Fis-22754","Cybiosarda elegans","LC",170321,"LC","Unknown",NA,NA,"LC","iucn","TUNAS_BILLFISHES",170321,"iucn",0,NA
"Fis-22758","Euthynnus affinis","LC",170336,"LC","Unknown",NA,NA,"LC","iucn","TUNAS_BILLFISHES",170336,"iucn",0,NA
"Fis-22759","Euthynnus alletteratus","LC",170345,"LC","Stable",NA,NA,"LC","iucn","TUNAS_BILLFISHES",170345,"iucn",0,0
"Fis-22766","Istiophorus platypterus","LC",170338,"LC","Unknown",NA,NA,"LC","iucn","TUNAS_BILLFISHES",170338,"iucn",0,NA
"Fis-22769","Symphodus melops","LC",187748,"LC","Stable",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,0
"Fis-22776","Gymnosarda unicolor","LC",170342,"LC","Unknown",NA,NA,"LC","iucn","TUNAS_BILLFISHES",170342,"iucn",0,NA
"Fis-22777","Katsuwonus pelamis","LC",170310,"LC","Stable",NA,NA,"LC","iucn","TUNAS_BILLFISHES",170310,"iucn",0,0
"Fis-22805","Orcynopsis unicolor","LC",170319,"LC","Stable",NA,NA,"LC","iucn","TUNAS_BILLFISHES",170319,"iucn",0,0
"Fis-22815","Sarda australis","LC",170332,"LC","Unknown",NA,NA,"LC","iucn","TUNAS_BILLFISHES",170332,"iucn",0,NA
"Fis-22817","Sarda orientalis","LC",170313,"LC","Unknown",NA,NA,"LC","iucn","TUNAS_BILLFISHES",170313,"iucn",0,NA
"Fis-22818","Sarda sarda","LC",155096,"LC","Stable",NA,NA,"LC","iucn","TUNAS_BILLFISHES",155096,"iucn",0,0
"Fis-22819","Scomberomorus cavalla","LC",170339,"LC","Stable",NA,NA,"LC","iucn","TUNAS_BILLFISHES",170339,"iucn",0,0
"Fis-22820","Scomberomorus commerson","NT",170316,"NT","Decreasing",NA,NA,"NT","iucn","TUNAS_BILLFISHES",170316,"iucn",0.2,-0.5
"Fis-22821","Scomberomorus concolor","VU",20047,"VU","Decreasing",NA,NA,"VU","iucn","TUNAS_BILLFISHES",20047,"iucn",0.4,-0.5
"Fis-22823","Scomberomorus koreanus","LC",170343,"LC","Unknown",NA,NA,"LC","iucn","TUNAS_BILLFISHES",170343,"iucn",0,NA
"Fis-22824","Scomberomorus lineolatus","LC",170353,"LC","Unknown",NA,NA,"LC","iucn","TUNAS_BILLFISHES",170353,"iucn",0,NA
"Fis-22825","Scomberomorus maculatus","LC",170323,"LC","Unknown",NA,NA,"LC","iucn","TUNAS_BILLFISHES",170323,"iucn",0,NA
"Fis-22827","Scomberomorus regalis","LC",170327,"LC","Unknown",NA,NA,"LC","iucn","TUNAS_BILLFISHES",170327,"iucn",0,NA
"Fis-22828","Scomberomorus semifasciatus","LC",170337,"LC","Unknown",NA,NA,"LC","iucn","TUNAS_BILLFISHES",170337,"iucn",0,NA
"Fis-22830","Scomberomorus tritor","LC",170326,"LC","Unknown",NA,NA,"LC","iucn","TUNAS_BILLFISHES",170326,"iucn",0,NA
"Fis-22832","Thunnus alalunga","NT",21856,"NT","Decreasing",NA,NA,"NT","iucn","TUNAS_BILLFISHES",21856,"iucn",0.2,-0.5
"Fis-22833","Thunnus albacares","NT",21857,"NT","Decreasing",NA,NA,"NT","iucn","TUNAS_BILLFISHES",21857,"iucn",0.2,-0.5
"Fis-22834","Thunnus atlanticus","LC",155276,"LC","Stable",NA,NA,"LC","iucn","TUNAS_BILLFISHES",155276,"iucn",0,0
"Fis-22835","Thunnus maccoyii","CR",21858,"CR","Decreasing",NA,NA,"CR","iucn","TUNAS_BILLFISHES",21858,"iucn",0.8,-0.5
"Fis-22836","Thunnus obesus","VU",21859,"VU","Decreasing",NA,NA,"VU","iucn","TUNAS_BILLFISHES",21859,"iucn",0.4,-0.5
"Fis-22841","Albula vulpes","NT",194303,"NT","Decreasing",NA,NA,"NT","iucn","BONEFISH_TARPONS",194303,"iucn",0.2,-0.5
"Fis-22849","Boops boops",NA,170251,"LC","Stable",NA,NA,"LC","iucn","SEABREAMS_PORGIES",170251,"iucn",0,0
"Fis-22952","Sarpa salpa",NA,170169,"LC","Stable",NA,NA,"LC","iucn","SEABREAMS_PORGIES",170169,"iucn",0,0
"Fis-22976","Acanthurus chirurgus","LC",177982,"LC","Stable",NA,NA,"LC","iucn","SURGEONFISH_TANGS_UNICORNFISH",177982,"iucn",0,0
"Fis-23013","Archosargus probatocephalus",NA,170223,"LC","Stable",NA,NA,"LC","iucn","SEABREAMS_PORGIES",170223,"iucn",0,0
"Fis-23015","Argyrops spinifer",NA,170238,"LC","Stable",NA,NA,"LC","iucn","SEABREAMS_PORGIES",170238,"iucn",0,0
"Fis-23018","Argyrozona argyrozona",NA,170231,"NT","Increasing",NA,NA,"NT","iucn","SEABREAMS_PORGIES",170231,"iucn",0.2,0.5
"Fis-23093","Pagrus major",NA,170167,"LC","Unknown",NA,NA,"LC","iucn","SEABREAMS_PORGIES",170167,"iucn",0,NA
"Fis-23108","Dentex dentex",NA,170245,"VU","Unknown",NA,NA,"VU","iucn","SEABREAMS_PORGIES",170245,"iucn",0.4,NA
"Fis-23109","Dentex macrophthalmus",NA,170232,"LC","Unknown",NA,NA,"LC","iucn","SEABREAMS_PORGIES",170232,"iucn",0,NA
"Fis-23120","Epinephelus aeneus","NT",132722,"NT","Decreasing",NA,NA,"NT","iucn","GROUPERS",NA,"iucn",0.2,-0.5
"Fis-23177","Lithognathus mormyrus",NA,170160,"LC","Stable",NA,NA,"LC","iucn","SEABREAMS_PORGIES",170160,"iucn",0,0
"Fis-23197","Oblada melanura",NA,170197,"LC","Unknown",NA,NA,"LC","iucn","SEABREAMS_PORGIES",170197,"iucn",0,NA
"Fis-23206","Pagellus acarne",NA,170229,"LC","Unknown",NA,NA,"LC","iucn","SEABREAMS_PORGIES",170229,"iucn",0,NA
"Fis-23207","Pagellus bogaraveo",NA,170244,"NT","Decreasing",NA,NA,"NT","iucn","SEABREAMS_PORGIES",170244,"iucn",0.2,-0.5
"Fis-23208","Pagellus erythrinus",NA,170224,"LC","Unknown",NA,NA,"LC","iucn","SEABREAMS_PORGIES",170224,"iucn",0,NA
"Fis-23217","Petrus rupestris",NA,170247,"EN","Decreasing",NA,NA,"EN","iucn","SEABREAMS_PORGIES",170247,"iucn",0.6,-0.5
"Fis-23234","Pterogymnus laniarius",NA,170213,"LC","Stable",NA,NA,"LC","iucn","SEABREAMS_PORGIES",170213,"iucn",0,0
"Fis-23238","Rhabdosargus globiceps",NA,170225,"VU","Decreasing",NA,NA,"VU","iucn","SEABREAMS_PORGIES",170225,"iucn",0.4,-0.5
