"saup_id","ohi_rgn","Freq","percent"
246,"174",94151,0.997034872022959
251,"33",71221,0.201079069662388
251,"34",139489,0.393820900410509
251,"35",143346,0.404710412937543
252,"36",311039,0.999967850724484
254,"169",154671,0.999082764367333
258,"147",5490559,0.999447538351032
262,"44",85,0.0104925317861992
262,"46",7958,0.9823478582891
266,"198",220597,0.997607698778072
268,"74",26057,0.999501342539317
270,"65",25911,1
274,"79",2889,0.999308197855413
277,"176",46691,0.997116986289668
278,"176",17286,0.993962394341901
288,"106",259018,0.999895771005038
300,"80",454500,0.999166811393799
304,"145",2597768,0.999318725358612
308,"125",30008,0.996645521272709
312,"251",104003,0.99954829408938
316,"13",254193,0.997837044248343
324,"194",126005,0.999579558615875
328,"167",155907,0.997249531460883
332,"114",141380,0.998495688346175
334,"94",475043,0.999991579780527
344,"209",2347,1
352,"143",862310,0.99967771404193
356,"203",1871094,0.999659673318442
357,"26",759739,0.999074223840577
361,"0",72912,0.0178022198571222
361,"216",4022078,0.982031995261336
368,"51",58,0.0889570552147239
368,"192",594,0.911042944785276
372,"181",467101,0.997303379422842
380,"184",360512,0.997841081452122
384,"195",199901,0.997181566949009
388,"166",282153,0.999585503241577
390,"210",2470196,0.999738146049749
393,"210",911602,0.99990566948342
396,"159",506473,0.999994076718344
400,"215",102,1
404,"43",128394,0.999875399112219
408,"21",131554,0.998239570212314
410,"20",369378,0.998691403820885
414,"51",13300,0.999323765872718
422,"78",21913,0.997996083253632
428,"69",32830,0.995693315540459
430,"97",282955,0.999113719342104
434,"67",407219,0.998986831259567
440,"189",6939,0.99313009875483
450,"42",1380769,0.998986376494932
459,"206",78855,0.994413478271835
460,"206",144643,0.942815612452417
460,"25",7811,0.0509138551389686
461,"206",104528,0.994585953928276
462,"39",1054015,0.999798904789955
463,"206",178680,0.999312092078992
470,"68",63648,0.997476844959175
474,"251",54414,0.996283208524818
478,"64",178372,0.999590910364538
480,"37",1465679,0.999118592583908
488,"110",307643,0.0203559786866433
488,"163",1747585,0.115633390043321
488,"1031",2375577,0.157186072104615
488,"108",169812,0.0112360412970107
488,"135",685482,0.0453566535954909
488,"1034",1357441,0.0898185236276324
488,"209",232284,0.0153696594859894
488,"210",1207056,0.079867919015173
488,"1077",3506176,0.231995019966715
488,"1061",2440754,0.161498673473277
488,"58",488864,0.0323469253799605
500,"121",8719,0.994751853964632
508,"41",656092,0.998517652716774
512,"48",608439,0.99935121888725
516,"101",643414,0.999343001411848
520,"10",348537,0.99995409593376
528,"177",70417,0.998879369042215
540,"5",1548167,0.948978303350979
540,"1081",82816,0.0507636367202728
548,"5",234916,0.246929360308362
548,"6",712847,0.749301255375262
554,"1047",6785007,0.108850154993798
554,"172",968671,0.0155401443930709
554,"224",1276689,0.0204815994337038
554,"1041",5829501,0.0935212133733243
554,"0",2294489,0.0368099079752702
554,"1057",10804409,0.173332406918133
554,"1081",12590977,0.201993866472554
554,"248600",1196890,0.0192014042152833
554,"1051",4964328,0.0796414612748446
554,"1087",7472582,0.11988074719803
554,"93",656351,0.0105296734521179
554,"88",835179,0.0133985659259548
554,"91",658165,0.0105587749963254
555,"1047",3235152,0.113908913557548
555,"224",807095,0.0284176182719481
555,"1041",2588840,0.0911524255349744
555,"0",1709029,0.0601744946229245
555,"1057",2967705,0.104492169860737
555,"1081",5597855,0.197099110429028
555,"162",324842,0.0114376076604318
555,"171",480236,0.0169089925330318
555,"1051",4174398,0.146979536336099
555,"1087",4121557,0.14511901760273
555,"147",489361,0.0172302815593936
555,"102",692669,0.0243887066960048
555,"3",469423,0.0165282694380125
566,"196",208303,0.999635279946636
570,"154",364118,0.998092178479993
574,"3",493350,0.999993919161331
578,"223",1061080,0.999120538900617
579,"144",333404,0.999841058967123
580,"13",861513,0.999878136250635
583,"9",3447184,0.999638386269002
584,"11",2294867,0.999572706903941
585,"8",695596,0.999499959766878
586,"53",254109,0.999901626700874
598,"17",2756468,0.999939781632237
604,"138",952524,0.966143728135527
604,"1087",31035,0.0314787560236656
608,"15",2102880,0.999560795587422
612,"146",958435,0.999920710351785
616,"178",36298,0.99733479873609
620,"183",355990,0.998818779442834
621,"57",512146,0.983523004420751
622,"55",1094840,0.999817358270017
624,"193",121714,0.999958921778851
626,"231",45556,0.942583435062382
626,"237",2547,0.0526990958184188
630,"255",204100,0.998107459153883
634,"190",36251,0.99432223380328
638,"32",361390,0.999889328500678
642,"72",33798,0.999763355617346
645,"73",1323637,0.998972074695905
647,"73",76160,0.997537591030544
648,"73",26026,0.997508719481814
649,"163",374989,0.0541418659566896
649,"180",105575,0.0152431871291625
649,"73",3289200,0.474903065169227
649,"141",291974,0.0421559490300742
649,"143",550439,0.0794737833785371
649,"1027",141024,0.0203614039469856
649,"145",785624,0.113430392092457
649,"218",999153,0.144260252424002
649,"223",213634,0.0308450204987117
654,"86",512310,0.999943396852475
659,"119",11783,0.98602510460251
660,"118",105472,0.996588965634537
662,"122",17480,0.987347492092183
666,"218",483,0.0339256865912763
666,"219",13754,0.966074313408724
670,"127",41775,0.986376086135247
678,"103",150376,0.998764628525126
683,"50",213239,0.999297058423818
684,"50",38292,0.995631825273011
686,"66",180600,0.994378403378464
690,"31",1534551,0.999951779750753
694,"96",183139,0.998789273618708
702,"216",76,0.0905840286054827
702,"206",59,0.0703218116805721
702,"208",704,0.839094159713945
704,"206",9122,0.0119511003213774
704,"207",739000,0.968193722593501
704,"209",14683,0.0192367908374024
705,"188",204,0.990291262135922
706,"44",896208,0.999518201284797
711,"90",541699,0.999957542798705
723,"57",8344,0.0159592984335252
723,"58",514384,0.98384560947153
736,"49",76250,0.998480999397638
740,"168",146172,0.992187234851313
744,"223",902448,0.999202806122449
760,"77",11523,0.995851698211045
768,"98",17303,0.976191819464034
768,"106",417,0.0235260930888575
772,"156",367535,0.999168118833953
776,"155",764213,0.999390593961649
780,"126",86578,0.996328987191733
784,"54",57014,0.94461288665772
784,"191",3220,0.0533492386964229
788,"61",114746,0.982220966761682
788,"67",1697,0.0145262491119043
793,"76",80905,0.993723592414267
794,"76",196888,0.999421325671821
796,"111",176341,0.999365270071917
798,"153",841247,0.0260615451197821
798,"156",367891,0.0113971376963742
798,"200",329535,0.0102088818991894
798,"1047",2244387,0.0695303437239626
798,"1041",1294185,0.040093409867548
798,"0",831029,0.0257449949650309
798,"7",1604588,0.0497095889324549
798,"17",1376017,0.0426285373155413
798,"216",3502840,0.108516788419308
798,"1057",2294643,0.0710872574621866
798,"171",538374,0.016678642886474
798,"38",629079,0.0194886528479833
798,"1051",2057414,0.0637379839584228
798,"1071",556902,0.0172526340067743
798,"1034",613308,0.0190000726473001
798,"138",442832,0.0137187843148128
798,"1087",4016001,0.124414341165662
798,"2",332349,0.0102960586593646
798,"1",352309,0.0109144126512253
798,"147",791051,0.0245064901610927
798,"148",837100,0.0259330724742787
798,"1077",2685158,0.0831852789617601
798,"37",330286,0.0102321476230315
798,"31",1187374,0.0367844415196204
798,"157",355921,0.0110263111792113
798,"85",509150,0.0157732933344631
804,"75",150344,0.998326648782172
826,"179",12212,0.0141305303693007
826,"180",828719,0.958912462914879
826,"181",20398,0.0236025678408938
830,"228",9910,0.74265587529976
830,"227",3360,0.251798561151079
834,"202",277694,0.999028651192241
842,"163",1023937,0.999984374282804
844,"148",5115,0.0124786837733198
844,"1077",7810,0.0190534741485098
844,"150",396974,0.96846784207817
845,"149",363667,0.99979655854028
846,"158",499312,0.999015614120735
848,"163",939408,0.999772248840491
850,"255",38428,0.994873919121835
851,"163",1057949,0.999746743815304
852,"163",796063,0.999694840927985
855,"85",508949,0.99997642255497
856,"88",865260,0.999696137479882
858,"173",148343,0.976988481068514
858,"171",3270,0.0215362526920316
862,"139",539568,0.999547990781976
872,"12",468591,0.999914644997877
876,"161",297111,0.993605843028797
882,"152",149838,0.995250841896209
891,"186",8491,0.991939252336449
895,"92",583703,0.999974302659846
896,"91",657503,0.999927001859932
897,"93",649602,0.999721445467179
898,"107",496924,0.999927559562138
899,"179",27057,0.997493087557604
900,"80",110394,0.999538231699036
901,"184",119684,0.998481637828909
902,"184",134127,0.999582659502322
903,"182",146604,0.999734047994108
904,"221",4901,0.98970113085622
905,"221",1171,0.958265139116203
905,"118",51,0.0417348608837971
906,"244",34910,0.996005706134094
907,"245",15266,0.998365051337388
908,"249",2472,0.184615384615385
908,"248",10815,0.807692307692308
909,"221",29,0.0483333333333333
909,"248",7,0.0116666666666667
909,"220",564,0.94
910,"1041",11500,0.0258718824381662
910,"248200",403997,0.908883729510594
910,"248100",29001,0.0652443880512398
911,"48",7475,0.987580922182587
912,"73",1228847,0.999964195359881
913,"163",474296,0.0679042632010337
913,"73",2100233,0.300687280549481
913,"1027",162436,0.0232557240569668
913,"145",1363211,0.195168920974548
913,"218",1811597,0.259363687448773
913,"223",605958,0.0867541187797746
913,"1018",163605,0.0234230880737032
913,"144",294754,0.0421994981942869
914,"222",162083,0.9990138249416
915,"222",16387,0.994175817508949
916,"47",41162,0.998108632395732
917,"47",585325,0.998952109349267
918,"179",73337,0.993551271456248
919,"179",279270,0.998709012949208
920,"133",832,0.959630911188005
920,"131",26,0.0299884659746251
920,"134",9,0.0103806228373702
921,"133",250567,0.999361855723556
922,"54",1325,0.0117752657210906
922,"191",110906,0.985620845330774
923,"191",75442,0.996776154110404
924,"218",3414343,0.993010074229789
925,"163",16126,0.0300559331858432
925,"218",520346,0.96983037390058
926,"218",2599746,0.998996678780044
927,"132",458479,0.999180569025073
928,"132",376085,0.999832512734349
929,"130",31042,0.998552449576994
930,"130",628185,0.999933145184782
931,"175",30602,0.99762021189894
932,"175",84262,0.997348673152948
933,"214",193602,0.998710356354332
934,"214",74501,0.997309308987711
935,"136",1734,0.985227272727273
935,"164",21,0.0119318181818182
936,"136",132863,0.997874513691737
937,"216",1170430,0.999751435226668
938,"216",1622258,0.999363022795652
939,"79",28658,0.995587979850617
940,"79",22,1
941,"1041",201751,0.0283247910118127
941,"17",616267,0.0865206813471892
941,"216",992733,0.139374549595937
941,"1057",430113,0.0603856280090993
941,"171",306913,0.0430889888219065
941,"39",108813,0.0152767792197728
941,"1051",558972,0.0784767613615544
941,"1071",104221,0.0146320863046138
941,"104",115762,0.0162523826752257
941,"1034",532786,0.0748003831654843
941,"1087",542494,0.0761633358702673
941,"148",106993,0.0150212606863256
941,"1077",671997,0.0943448834730191
941,"137",245652,0.0344882630650347
941,"31",203039,0.0285056195124061
941,"10",110905,0.0155704851384384
941,"212",832351,0.116857751007298
941,"157",155384,0.0218151053852496
941,"149",77074,0.0108207887070917
942,"148",1889403,0.999863467574343
943,"157",855984,0.99985866219681
944,"135",951797,0.999532681818277
945,"135",2805732,0.999720293873153
946,"62",294425,0.99594417232701
947,"62",20477,0.994415306915307
948,"63",288069,0.998346884032355
949,"131",184915,0.997249561817446
950,"131",70565,0.997187835622633
951,"129",163587,0.998602090149924
952,"129",216459,0.999409013468029
953,"102",429067,0.999829892342825
954,"102",792840,0.99977049817029
956,"25",136796,0.998438070213853
957,"25",213664,0.99769329186862
958,"163",544866,0.990861825343568
959,"163",1704395,0.173693438131263
959,"180",447197,0.0455734641629356
959,"73",1467730,0.149575110199455
959,"1027",1753015,0.178648260787949
959,"218",1395115,0.142174977595274
959,"1021",457901,0.0466642996569127
959,"181",420835,0.0428869352679222
959,"1061",350819,0.0357516645330289
959,"1067",1516850,0.154580887428916
962,"182",168334,0.995794019343962
963,"182",319323,0.964961108189944
963,"1027",11369,0.0343559431641676
966,"76",13014,1
967,"250",28860,0.997994328791756
968,"54",4915,0.994335423831681
969,"171",418746,0.999971343831043
970,"171",474803,1
971,"210",751748,0.603138817371407
971,"1061",494645,0.396861182628593
972,"30",49834,0.998937598973681
