"rgn_id","fao_id","species","year","ram_bmsy","gapfilled","stockid_ram"
140,31,"Thunnus alalunga",2006,0.65,3,"ALBANATL"
140,31,"Thunnus alalunga",2007,0.63,3,"ALBANATL"
140,31,"Thunnus alalunga",2008,0.569999999999993,3,"ALBANATL"
140,31,"Thunnus alalunga",2009,0.519999999999982,3,"ALBANATL"
140,31,"Thunnus alalunga",2010,0.469999999999956,3,"ALBANATL"
140,31,"Thunnus albacares",2005,0.57,NA,"YFINATL"
140,31,"Thunnus albacares",2006,0.58,NA,"YFINATL"
140,31,"Thunnus albacares",2007,0.6,NA,"YFINATL"
140,31,"Thunnus albacares",2008,0.63,NA,"YFINATL"
140,31,"Thunnus albacares",2009,0.65,NA,"YFINATL"
140,31,"Thunnus albacares",2010,0.67,NA,"YFINATL"
140,31,"Thunnus obesus",2005,0.85,NA,"BIGEYEATL"
140,31,"Thunnus obesus",2006,0.9,NA,"BIGEYEATL"
140,31,"Thunnus obesus",2007,0.94,NA,"BIGEYEATL"
140,31,"Thunnus obesus",2008,0.97,NA,"BIGEYEATL"
140,31,"Thunnus obesus",2009,1.01,NA,"BIGEYEATL"
140,31,"Thunnus obesus",2010,1.02,NA,"BIGEYEATL"
140,31,"Thunnus thynnus",2005,0.38,1,"ATBTUNAWATL"
140,31,"Thunnus thynnus",2006,0.38,1,"ATBTUNAWATL"
140,31,"Thunnus thynnus",2007,0.4,1,"ATBTUNAWATL"
140,31,"Thunnus thynnus",2008,0.41,1,"ATBTUNAWATL"
140,31,"Thunnus thynnus",2009,0.41,1,"ATBTUNAWATL"
140,31,"Thunnus thynnus",2010,0.423000000000005,1,"ATBTUNAWATL"
140,31,"Xiphias gladius",2005,0.91,1,"SWORDNATL"
140,31,"Xiphias gladius",2006,0.92,1,"SWORDNATL"
140,31,"Xiphias gladius",2007,0.95,1,"SWORDNATL"
140,31,"Xiphias gladius",2008,0.97,1,"SWORDNATL"
140,31,"Xiphias gladius",2009,1.02,1,"SWORDNATL"
140,31,"Xiphias gladius",2010,1.03500000000001,1,"SWORDNATL"
141,27,"Istiophorus albicans",2005,0.39,2,"SAILEATL"
141,27,"Istiophorus albicans",2006,0.36,2,"SAILEATL"
141,27,"Istiophorus albicans",2007,0.33,2,"SAILEATL"
141,27,"Istiophorus albicans",2008,0.26,2,"SAILEATL"
141,27,"Istiophorus albicans",2009,0.230000000000004,2,"SAILEATL"
141,27,"Istiophorus albicans",2010,0.188000000000002,2,"SAILEATL"
141,27,"Kajikia albida",2005,0.41,NA,"WMARLINATL"
141,27,"Kajikia albida",2006,0.41,NA,"WMARLINATL"
141,27,"Kajikia albida",2007,0.43,NA,"WMARLINATL"
141,27,"Kajikia albida",2008,0.42,NA,"WMARLINATL"
141,27,"Kajikia albida",2009,0.4,NA,"WMARLINATL"
141,27,"Kajikia albida",2010,0.4,NA,"WMARLINATL"
141,27,"Makaira nigricans",2005,0.62,NA,"BMARLINATL"
141,27,"Makaira nigricans",2006,0.62,NA,"BMARLINATL"
141,27,"Makaira nigricans",2007,0.64,NA,"BMARLINATL"
141,27,"Makaira nigricans",2008,0.6,NA,"BMARLINATL"
141,27,"Makaira nigricans",2009,0.55,NA,"BMARLINATL"
141,27,"Makaira nigricans",2010,0.55,NA,"BMARLINATL"
141,27,"Thunnus alalunga",2005,0.73,3,"ALBANATL"
141,27,"Thunnus alalunga",2006,0.65,3,"ALBANATL"
141,27,"Thunnus alalunga",2007,0.63,3,"ALBANATL"
141,27,"Thunnus alalunga",2008,0.569999999999993,3,"ALBANATL"
141,27,"Thunnus alalunga",2009,0.519999999999982,3,"ALBANATL"
141,27,"Thunnus alalunga",2010,0.469999999999956,3,"ALBANATL"
141,27,"Thunnus albacares",2005,0.57,NA,"YFINATL"
141,27,"Thunnus albacares",2006,0.58,NA,"YFINATL"
141,27,"Thunnus albacares",2007,0.6,NA,"YFINATL"
141,27,"Thunnus albacares",2008,0.63,NA,"YFINATL"
141,27,"Thunnus albacares",2009,0.65,NA,"YFINATL"
141,27,"Thunnus albacares",2010,0.67,NA,"YFINATL"
141,27,"Thunnus obesus",2005,0.85,NA,"BIGEYEATL"
141,27,"Thunnus obesus",2006,0.9,NA,"BIGEYEATL"
141,27,"Thunnus obesus",2007,0.94,NA,"BIGEYEATL"
141,27,"Thunnus obesus",2008,0.97,NA,"BIGEYEATL"
141,27,"Thunnus obesus",2009,1.01,NA,"BIGEYEATL"
141,27,"Thunnus obesus",2010,1.02,NA,"BIGEYEATL"
141,27,"Thunnus thynnus",2005,0.64,1,"ATBTUNAEATL"
141,27,"Thunnus thynnus",2006,0.6,1,"ATBTUNAEATL"
141,27,"Thunnus thynnus",2007,0.56,1,"ATBTUNAEATL"
141,27,"Thunnus thynnus",2008,0.48,1,"ATBTUNAEATL"
141,27,"Thunnus thynnus",2009,0.45,1,"ATBTUNAEATL"
141,27,"Thunnus thynnus",2010,0.396000000000001,1,"ATBTUNAEATL"
141,27,"Xiphias gladius",2005,0.91,1,"SWORDNATL"
141,27,"Xiphias gladius",2006,0.92,1,"SWORDNATL"
141,27,"Xiphias gladius",2007,0.95,1,"SWORDNATL"
141,27,"Xiphias gladius",2008,0.97,1,"SWORDNATL"
141,27,"Xiphias gladius",2009,1.02,1,"SWORDNATL"
141,27,"Xiphias gladius",2010,1.03500000000001,1,"SWORDNATL"
143,27,"Istiophorus albicans",2005,0.39,2,"SAILEATL"
143,27,"Istiophorus albicans",2006,0.36,2,"SAILEATL"
143,27,"Istiophorus albicans",2007,0.33,2,"SAILEATL"
143,27,"Istiophorus albicans",2008,0.26,2,"SAILEATL"
143,27,"Istiophorus albicans",2009,0.230000000000004,2,"SAILEATL"
143,27,"Istiophorus albicans",2010,0.188000000000002,2,"SAILEATL"
143,27,"Kajikia albida",2005,0.41,NA,"WMARLINATL"
143,27,"Kajikia albida",2006,0.41,NA,"WMARLINATL"
143,27,"Kajikia albida",2007,0.43,NA,"WMARLINATL"
143,27,"Kajikia albida",2008,0.42,NA,"WMARLINATL"
143,27,"Kajikia albida",2009,0.4,NA,"WMARLINATL"
143,27,"Kajikia albida",2010,0.4,NA,"WMARLINATL"
143,27,"Makaira nigricans",2005,0.62,NA,"BMARLINATL"
143,27,"Makaira nigricans",2006,0.62,NA,"BMARLINATL"
143,27,"Makaira nigricans",2007,0.64,NA,"BMARLINATL"
143,27,"Makaira nigricans",2008,0.6,NA,"BMARLINATL"
143,27,"Makaira nigricans",2009,0.55,NA,"BMARLINATL"
143,27,"Makaira nigricans",2010,0.55,NA,"BMARLINATL"
143,27,"Thunnus alalunga",2005,0.73,3,"ALBANATL"
143,27,"Thunnus alalunga",2006,0.65,3,"ALBANATL"
143,27,"Thunnus alalunga",2007,0.63,3,"ALBANATL"
143,27,"Thunnus alalunga",2008,0.569999999999993,3,"ALBANATL"
143,27,"Thunnus alalunga",2009,0.519999999999982,3,"ALBANATL"
143,27,"Thunnus alalunga",2010,0.469999999999956,3,"ALBANATL"
143,27,"Thunnus albacares",2005,0.57,NA,"YFINATL"
143,27,"Thunnus albacares",2006,0.58,NA,"YFINATL"
143,27,"Thunnus albacares",2007,0.6,NA,"YFINATL"
143,27,"Thunnus albacares",2008,0.63,NA,"YFINATL"
143,27,"Thunnus albacares",2009,0.65,NA,"YFINATL"
143,27,"Thunnus albacares",2010,0.67,NA,"YFINATL"
143,27,"Thunnus obesus",2005,0.85,NA,"BIGEYEATL"
143,27,"Thunnus obesus",2006,0.9,NA,"BIGEYEATL"
143,27,"Thunnus obesus",2007,0.94,NA,"BIGEYEATL"
143,27,"Thunnus obesus",2008,0.97,NA,"BIGEYEATL"
143,27,"Thunnus obesus",2009,1.01,NA,"BIGEYEATL"
143,27,"Thunnus obesus",2010,1.02,NA,"BIGEYEATL"
143,27,"Thunnus thynnus",2005,0.64,1,"ATBTUNAEATL"
143,27,"Thunnus thynnus",2006,0.6,1,"ATBTUNAEATL"
143,27,"Thunnus thynnus",2007,0.56,1,"ATBTUNAEATL"
143,27,"Thunnus thynnus",2008,0.48,1,"ATBTUNAEATL"
143,27,"Thunnus thynnus",2009,0.45,1,"ATBTUNAEATL"
143,27,"Thunnus thynnus",2010,0.396000000000001,1,"ATBTUNAEATL"
143,27,"Xiphias gladius",2005,0.91,1,"SWORDNATL"
143,27,"Xiphias gladius",2006,0.92,1,"SWORDNATL"
143,27,"Xiphias gladius",2007,0.95,1,"SWORDNATL"
143,27,"Xiphias gladius",2008,0.97,1,"SWORDNATL"
143,27,"Xiphias gladius",2009,1.02,1,"SWORDNATL"
143,27,"Xiphias gladius",2010,1.03500000000001,1,"SWORDNATL"
144,27,"Istiophorus albicans",2005,0.39,2,"SAILEATL"
144,27,"Istiophorus albicans",2006,0.36,2,"SAILEATL"
144,27,"Istiophorus albicans",2007,0.33,2,"SAILEATL"
144,27,"Istiophorus albicans",2008,0.26,2,"SAILEATL"
144,27,"Istiophorus albicans",2009,0.230000000000004,2,"SAILEATL"
144,27,"Istiophorus albicans",2010,0.188000000000002,2,"SAILEATL"
144,27,"Kajikia albida",2005,0.41,NA,"WMARLINATL"
144,27,"Kajikia albida",2006,0.41,NA,"WMARLINATL"
144,27,"Kajikia albida",2007,0.43,NA,"WMARLINATL"
144,27,"Kajikia albida",2008,0.42,NA,"WMARLINATL"
144,27,"Kajikia albida",2009,0.4,NA,"WMARLINATL"
144,27,"Kajikia albida",2010,0.4,NA,"WMARLINATL"
144,27,"Makaira nigricans",2005,0.62,NA,"BMARLINATL"
144,27,"Makaira nigricans",2006,0.62,NA,"BMARLINATL"
144,27,"Makaira nigricans",2007,0.64,NA,"BMARLINATL"
144,27,"Makaira nigricans",2008,0.6,NA,"BMARLINATL"
144,27,"Makaira nigricans",2009,0.55,NA,"BMARLINATL"
144,27,"Makaira nigricans",2010,0.55,NA,"BMARLINATL"
144,27,"Thunnus alalunga",2005,0.73,3,"ALBANATL"
144,27,"Thunnus alalunga",2006,0.65,3,"ALBANATL"
144,27,"Thunnus alalunga",2007,0.63,3,"ALBANATL"
144,27,"Thunnus alalunga",2008,0.569999999999993,3,"ALBANATL"
144,27,"Thunnus alalunga",2009,0.519999999999982,3,"ALBANATL"
144,27,"Thunnus alalunga",2010,0.469999999999956,3,"ALBANATL"
144,27,"Thunnus albacares",2005,0.57,NA,"YFINATL"
144,27,"Thunnus albacares",2006,0.58,NA,"YFINATL"
144,27,"Thunnus albacares",2007,0.6,NA,"YFINATL"
144,27,"Thunnus albacares",2008,0.63,NA,"YFINATL"
144,27,"Thunnus albacares",2009,0.65,NA,"YFINATL"
144,27,"Thunnus albacares",2010,0.67,NA,"YFINATL"
144,27,"Thunnus obesus",2005,0.85,NA,"BIGEYEATL"
144,27,"Thunnus obesus",2006,0.9,NA,"BIGEYEATL"
144,27,"Thunnus obesus",2007,0.94,NA,"BIGEYEATL"
144,27,"Thunnus obesus",2008,0.97,NA,"BIGEYEATL"
144,27,"Thunnus obesus",2009,1.01,NA,"BIGEYEATL"
144,27,"Thunnus obesus",2010,1.02,NA,"BIGEYEATL"
144,27,"Thunnus thynnus",2005,0.64,1,"ATBTUNAEATL"
144,27,"Thunnus thynnus",2006,0.6,1,"ATBTUNAEATL"
144,27,"Thunnus thynnus",2007,0.56,1,"ATBTUNAEATL"
144,27,"Thunnus thynnus",2008,0.48,1,"ATBTUNAEATL"
144,27,"Thunnus thynnus",2009,0.45,1,"ATBTUNAEATL"
144,27,"Thunnus thynnus",2010,0.396000000000001,1,"ATBTUNAEATL"
144,27,"Xiphias gladius",2005,0.91,1,"SWORDNATL"
144,27,"Xiphias gladius",2006,0.92,1,"SWORDNATL"
144,27,"Xiphias gladius",2007,0.95,1,"SWORDNATL"
144,27,"Xiphias gladius",2008,0.97,1,"SWORDNATL"
144,27,"Xiphias gladius",2009,1.02,1,"SWORDNATL"
144,27,"Xiphias gladius",2010,1.03500000000001,1,"SWORDNATL"
145,21,"Istiophorus albicans",2005,0.65,2,"SAILWATL"
145,21,"Istiophorus albicans",2006,0.59,2,"SAILWATL"
145,21,"Istiophorus albicans",2007,0.54,2,"SAILWATL"
145,21,"Istiophorus albicans",2008,0.28,2,"SAILWATL"
145,21,"Istiophorus albicans",2009,0.224999999999994,2,"SAILWATL"
145,21,"Istiophorus albicans",2010,0.10899999999998,2,"SAILWATL"
145,21,"Makaira nigricans",2005,0.62,NA,"BMARLINATL"
145,21,"Makaira nigricans",2006,0.62,NA,"BMARLINATL"
145,21,"Makaira nigricans",2007,0.64,NA,"BMARLINATL"
145,21,"Makaira nigricans",2008,0.6,NA,"BMARLINATL"
145,21,"Makaira nigricans",2009,0.55,NA,"BMARLINATL"
145,21,"Makaira nigricans",2010,0.55,NA,"BMARLINATL"
145,21,"Thunnus alalunga",2005,0.73,3,"ALBANATL"
145,21,"Thunnus alalunga",2006,0.65,3,"ALBANATL"
145,21,"Thunnus alalunga",2007,0.63,3,"ALBANATL"
145,21,"Thunnus alalunga",2008,0.569999999999993,3,"ALBANATL"
145,21,"Thunnus alalunga",2009,0.519999999999982,3,"ALBANATL"
145,21,"Thunnus alalunga",2010,0.469999999999956,3,"ALBANATL"
145,21,"Thunnus albacares",2005,0.57,NA,"YFINATL"
145,21,"Thunnus albacares",2006,0.58,NA,"YFINATL"
145,21,"Thunnus albacares",2007,0.6,NA,"YFINATL"
145,21,"Thunnus albacares",2008,0.63,NA,"YFINATL"
145,21,"Thunnus albacares",2009,0.65,NA,"YFINATL"
145,21,"Thunnus albacares",2010,0.67,NA,"YFINATL"
145,21,"Thunnus obesus",2005,0.85,NA,"BIGEYEATL"
145,21,"Thunnus obesus",2006,0.9,NA,"BIGEYEATL"
145,21,"Thunnus obesus",2007,0.94,NA,"BIGEYEATL"
145,21,"Thunnus obesus",2008,0.97,NA,"BIGEYEATL"
145,21,"Thunnus obesus",2009,1.01,NA,"BIGEYEATL"
145,21,"Thunnus obesus",2010,1.02,NA,"BIGEYEATL"
145,21,"Thunnus thynnus",2005,0.38,1,"ATBTUNAWATL"
145,21,"Thunnus thynnus",2006,0.38,1,"ATBTUNAWATL"
145,21,"Thunnus thynnus",2007,0.4,1,"ATBTUNAWATL"
145,21,"Thunnus thynnus",2008,0.41,1,"ATBTUNAWATL"
145,21,"Thunnus thynnus",2009,0.41,1,"ATBTUNAWATL"
145,21,"Thunnus thynnus",2010,0.423000000000005,1,"ATBTUNAWATL"
145,21,"Xiphias gladius",2005,0.91,1,"SWORDNATL"
145,21,"Xiphias gladius",2006,0.92,1,"SWORDNATL"
145,21,"Xiphias gladius",2007,0.95,1,"SWORDNATL"
145,21,"Xiphias gladius",2008,0.97,1,"SWORDNATL"
145,21,"Xiphias gladius",2009,1.02,1,"SWORDNATL"
145,21,"Xiphias gladius",2010,1.03500000000001,1,"SWORDNATL"
145,27,"Istiophorus albicans",2005,0.39,2,"SAILEATL"
145,27,"Istiophorus albicans",2006,0.36,2,"SAILEATL"
145,27,"Istiophorus albicans",2007,0.33,2,"SAILEATL"
145,27,"Istiophorus albicans",2008,0.26,2,"SAILEATL"
145,27,"Istiophorus albicans",2009,0.230000000000004,2,"SAILEATL"
145,27,"Istiophorus albicans",2010,0.188000000000002,2,"SAILEATL"
145,27,"Kajikia albida",2005,0.41,NA,"WMARLINATL"
145,27,"Kajikia albida",2006,0.41,NA,"WMARLINATL"
145,27,"Kajikia albida",2007,0.43,NA,"WMARLINATL"
145,27,"Kajikia albida",2008,0.42,NA,"WMARLINATL"
145,27,"Kajikia albida",2009,0.4,NA,"WMARLINATL"
145,27,"Kajikia albida",2010,0.4,NA,"WMARLINATL"
145,27,"Makaira nigricans",2005,0.62,NA,"BMARLINATL"
145,27,"Makaira nigricans",2006,0.62,NA,"BMARLINATL"
145,27,"Makaira nigricans",2007,0.64,NA,"BMARLINATL"
145,27,"Makaira nigricans",2008,0.6,NA,"BMARLINATL"
145,27,"Makaira nigricans",2009,0.55,NA,"BMARLINATL"
145,27,"Makaira nigricans",2010,0.55,NA,"BMARLINATL"
145,27,"Thunnus alalunga",2005,0.73,3,"ALBANATL"
145,27,"Thunnus alalunga",2006,0.65,3,"ALBANATL"
145,27,"Thunnus alalunga",2007,0.63,3,"ALBANATL"
145,27,"Thunnus alalunga",2008,0.569999999999993,3,"ALBANATL"
145,27,"Thunnus alalunga",2009,0.519999999999982,3,"ALBANATL"
145,27,"Thunnus alalunga",2010,0.469999999999956,3,"ALBANATL"
145,27,"Thunnus albacares",2005,0.57,NA,"YFINATL"
145,27,"Thunnus albacares",2006,0.58,NA,"YFINATL"
145,27,"Thunnus albacares",2007,0.6,NA,"YFINATL"
145,27,"Thunnus albacares",2008,0.63,NA,"YFINATL"
145,27,"Thunnus albacares",2009,0.65,NA,"YFINATL"
145,27,"Thunnus albacares",2010,0.67,NA,"YFINATL"
145,27,"Thunnus obesus",2005,0.85,NA,"BIGEYEATL"
145,27,"Thunnus obesus",2006,0.9,NA,"BIGEYEATL"
145,27,"Thunnus obesus",2007,0.94,NA,"BIGEYEATL"
145,27,"Thunnus obesus",2008,0.97,NA,"BIGEYEATL"
145,27,"Thunnus obesus",2009,1.01,NA,"BIGEYEATL"
145,27,"Thunnus obesus",2010,1.02,NA,"BIGEYEATL"
145,27,"Thunnus thynnus",2005,0.64,1,"ATBTUNAEATL"
145,27,"Thunnus thynnus",2006,0.6,1,"ATBTUNAEATL"
145,27,"Thunnus thynnus",2007,0.56,1,"ATBTUNAEATL"
145,27,"Thunnus thynnus",2008,0.48,1,"ATBTUNAEATL"
145,27,"Thunnus thynnus",2009,0.45,1,"ATBTUNAEATL"
145,27,"Thunnus thynnus",2010,0.396000000000001,1,"ATBTUNAEATL"
145,27,"Xiphias gladius",2005,0.91,1,"SWORDNATL"
145,27,"Xiphias gladius",2006,0.92,1,"SWORDNATL"
145,27,"Xiphias gladius",2007,0.95,1,"SWORDNATL"
145,27,"Xiphias gladius",2008,0.97,1,"SWORDNATL"
145,27,"Xiphias gladius",2009,1.02,1,"SWORDNATL"
145,27,"Xiphias gladius",2010,1.03500000000001,1,"SWORDNATL"
146,77,"Kajikia audax",2005,0.961,1,"STMARLINNEPAC"
146,77,"Kajikia audax",2006,1.06,1,"STMARLINNEPAC"
146,77,"Kajikia audax",2007,1.25,1,"STMARLINNEPAC"
146,77,"Kajikia audax",2008,1.27,1,"STMARLINNEPAC"
146,77,"Kajikia audax",2009,1.52,1,"STMARLINNEPAC"
146,77,"Kajikia audax",2010,1.61060000000003,1,"STMARLINNEPAC"
146,77,"Thunnus alalunga",2005,1.37,3,"ALBASPAC"
146,77,"Thunnus alalunga",2006,1.38,3,"ALBASPAC"
146,77,"Thunnus alalunga",2007,1.39,3,"ALBASPAC"
146,77,"Thunnus alalunga",2008,1.40000000000001,3,"ALBASPAC"
146,77,"Thunnus alalunga",2009,1.41000000000001,3,"ALBASPAC"
146,77,"Thunnus alalunga",2010,1.42000000000002,3,"ALBASPAC"
146,77,"Thunnus albacares",2005,0.675,NA,"YFINEPAC"
146,77,"Thunnus albacares",2006,0.698,NA,"YFINEPAC"
146,77,"Thunnus albacares",2007,0.966,NA,"YFINEPAC"
146,77,"Thunnus albacares",2008,1.35,NA,"YFINEPAC"
146,77,"Thunnus albacares",2009,1.02,NA,"YFINEPAC"
146,77,"Thunnus albacares",2010,0.713,NA,"YFINEPAC"
146,77,"Thunnus obesus",2005,0.906,NA,"BIGEYEEPAC"
146,77,"Thunnus obesus",2006,1.03,NA,"BIGEYEEPAC"
146,77,"Thunnus obesus",2007,1.05,NA,"BIGEYEEPAC"
146,77,"Thunnus obesus",2008,1.08,NA,"BIGEYEEPAC"
146,77,"Thunnus obesus",2009,1.23,NA,"BIGEYEEPAC"
146,77,"Thunnus obesus",2010,1.24,NA,"BIGEYEEPAC"
146,77,"Thunnus orientalis",2005,0.5,2,"PACBTUNA"
146,77,"Thunnus orientalis",2006,0.5,2,"PACBTUNA"
146,77,"Thunnus orientalis",2007,0.44,2,"PACBTUNA"
146,77,"Thunnus orientalis",2008,0.42,2,"PACBTUNA"
146,77,"Thunnus orientalis",2009,0.390000000000008,2,"PACBTUNA"
146,77,"Thunnus orientalis",2010,0.360000000000007,2,"PACBTUNA"
146,77,"Xiphias gladius",2005,5.25,NA,"SWORDEPAC"
146,77,"Xiphias gladius",2006,6,NA,"SWORDEPAC"
146,77,"Xiphias gladius",2007,6.93,NA,"SWORDEPAC"
146,77,"Xiphias gladius",2008,7.32,NA,"SWORDEPAC"
146,77,"Xiphias gladius",2009,8.03,NA,"SWORDEPAC"
146,77,"Xiphias gladius",2010,8.96,NA,"SWORDEPAC"
146,81,"Kajikia audax",2005,0.75,NA,"STMARLINSWPO"
146,81,"Kajikia audax",2006,0.76,NA,"STMARLINSWPO"
146,81,"Kajikia audax",2007,0.81,NA,"STMARLINSWPO"
146,81,"Kajikia audax",2008,0.85,NA,"STMARLINSWPO"
146,81,"Kajikia audax",2009,0.82,NA,"STMARLINSWPO"
146,81,"Kajikia audax",2010,0.81,NA,"STMARLINSWPO"
146,81,"Thunnus alalunga",2005,1.37,3,"ALBASPAC"
146,81,"Thunnus alalunga",2006,1.38,3,"ALBASPAC"
146,81,"Thunnus alalunga",2007,1.39,3,"ALBASPAC"
146,81,"Thunnus alalunga",2008,1.40000000000001,3,"ALBASPAC"
146,81,"Thunnus alalunga",2009,1.41000000000001,3,"ALBASPAC"
146,81,"Thunnus alalunga",2010,1.42000000000002,3,"ALBASPAC"
146,81,"Thunnus orientalis",2005,0.5,2,"PACBTUNA"
146,81,"Thunnus orientalis",2006,0.5,2,"PACBTUNA"
146,81,"Thunnus orientalis",2007,0.44,2,"PACBTUNA"
146,81,"Thunnus orientalis",2008,0.42,2,"PACBTUNA"
146,81,"Thunnus orientalis",2009,0.390000000000008,2,"PACBTUNA"
146,81,"Thunnus orientalis",2010,0.360000000000007,2,"PACBTUNA"
147,77,"Kajikia audax",2005,0.961,1,"STMARLINNEPAC"
147,77,"Kajikia audax",2006,1.06,1,"STMARLINNEPAC"
147,77,"Kajikia audax",2007,1.25,1,"STMARLINNEPAC"
147,77,"Kajikia audax",2008,1.27,1,"STMARLINNEPAC"
147,77,"Kajikia audax",2009,1.52,1,"STMARLINNEPAC"
147,77,"Kajikia audax",2010,1.61060000000003,1,"STMARLINNEPAC"
147,77,"Thunnus alalunga",2005,1.37,3,"ALBASPAC"
147,77,"Thunnus alalunga",2006,1.38,3,"ALBASPAC"
147,77,"Thunnus alalunga",2007,1.39,3,"ALBASPAC"
147,77,"Thunnus alalunga",2008,1.40000000000001,3,"ALBASPAC"
147,77,"Thunnus alalunga",2009,1.41000000000001,3,"ALBASPAC"
147,77,"Thunnus alalunga",2010,1.42000000000002,3,"ALBASPAC"
147,77,"Thunnus albacares",2005,0.675,NA,"YFINEPAC"
147,77,"Thunnus albacares",2006,0.698,NA,"YFINEPAC"
147,77,"Thunnus albacares",2007,0.966,NA,"YFINEPAC"
147,77,"Thunnus albacares",2008,1.35,NA,"YFINEPAC"
147,77,"Thunnus albacares",2009,1.02,NA,"YFINEPAC"
147,77,"Thunnus albacares",2010,0.713,NA,"YFINEPAC"
147,77,"Thunnus obesus",2005,0.906,NA,"BIGEYEEPAC"
147,77,"Thunnus obesus",2006,1.03,NA,"BIGEYEEPAC"
147,77,"Thunnus obesus",2007,1.05,NA,"BIGEYEEPAC"
147,77,"Thunnus obesus",2008,1.08,NA,"BIGEYEEPAC"
147,77,"Thunnus obesus",2009,1.23,NA,"BIGEYEEPAC"
147,77,"Thunnus obesus",2010,1.24,NA,"BIGEYEEPAC"
147,77,"Thunnus orientalis",2005,0.5,2,"PACBTUNA"
147,77,"Thunnus orientalis",2006,0.5,2,"PACBTUNA"
147,77,"Thunnus orientalis",2007,0.44,2,"PACBTUNA"
147,77,"Thunnus orientalis",2008,0.42,2,"PACBTUNA"
147,77,"Thunnus orientalis",2009,0.390000000000008,2,"PACBTUNA"
147,77,"Thunnus orientalis",2010,0.360000000000007,2,"PACBTUNA"
147,77,"Xiphias gladius",2005,5.25,NA,"SWORDEPAC"
147,77,"Xiphias gladius",2006,6,NA,"SWORDEPAC"
147,77,"Xiphias gladius",2007,6.93,NA,"SWORDEPAC"
147,77,"Xiphias gladius",2008,7.32,NA,"SWORDEPAC"
147,77,"Xiphias gladius",2009,8.03,NA,"SWORDEPAC"
147,77,"Xiphias gladius",2010,8.96,NA,"SWORDEPAC"
147,81,"Kajikia audax",2005,0.75,NA,"STMARLINSWPO"
147,81,"Kajikia audax",2006,0.76,NA,"STMARLINSWPO"
147,81,"Kajikia audax",2007,0.81,NA,"STMARLINSWPO"
147,81,"Kajikia audax",2008,0.85,NA,"STMARLINSWPO"
147,81,"Kajikia audax",2009,0.82,NA,"STMARLINSWPO"
147,81,"Kajikia audax",2010,0.81,NA,"STMARLINSWPO"
147,81,"Thunnus alalunga",2005,1.37,3,"ALBASPAC"
147,81,"Thunnus alalunga",2006,1.38,3,"ALBASPAC"
147,81,"Thunnus alalunga",2007,1.39,3,"ALBASPAC"
147,81,"Thunnus alalunga",2008,1.40000000000001,3,"ALBASPAC"
147,81,"Thunnus alalunga",2009,1.41000000000001,3,"ALBASPAC"
147,81,"Thunnus alalunga",2010,1.42000000000002,3,"ALBASPAC"
147,81,"Thunnus orientalis",2005,0.5,2,"PACBTUNA"
147,81,"Thunnus orientalis",2006,0.5,2,"PACBTUNA"
147,81,"Thunnus orientalis",2007,0.44,2,"PACBTUNA"
147,81,"Thunnus orientalis",2008,0.42,2,"PACBTUNA"
147,81,"Thunnus orientalis",2009,0.390000000000008,2,"PACBTUNA"
147,81,"Thunnus orientalis",2010,0.360000000000007,2,"PACBTUNA"
148,77,"Kajikia audax",2005,0.961,1,"STMARLINNEPAC"
148,77,"Kajikia audax",2006,1.06,1,"STMARLINNEPAC"
148,77,"Kajikia audax",2007,1.25,1,"STMARLINNEPAC"
148,77,"Kajikia audax",2008,1.27,1,"STMARLINNEPAC"
148,77,"Kajikia audax",2009,1.52,1,"STMARLINNEPAC"
148,77,"Kajikia audax",2010,1.61060000000003,1,"STMARLINNEPAC"
148,77,"Thunnus alalunga",2005,1.37,3,"ALBASPAC"
148,77,"Thunnus alalunga",2006,1.38,3,"ALBASPAC"
148,77,"Thunnus alalunga",2007,1.39,3,"ALBASPAC"
148,77,"Thunnus alalunga",2008,1.40000000000001,3,"ALBASPAC"
148,77,"Thunnus alalunga",2009,1.41000000000001,3,"ALBASPAC"
148,77,"Thunnus alalunga",2010,1.42000000000002,3,"ALBASPAC"
148,77,"Thunnus albacares",2005,0.675,NA,"YFINEPAC"
148,77,"Thunnus albacares",2006,0.698,NA,"YFINEPAC"
148,77,"Thunnus albacares",2007,0.966,NA,"YFINEPAC"
148,77,"Thunnus albacares",2008,1.35,NA,"YFINEPAC"
148,77,"Thunnus albacares",2009,1.02,NA,"YFINEPAC"
148,77,"Thunnus albacares",2010,0.713,NA,"YFINEPAC"
148,77,"Thunnus obesus",2005,0.906,NA,"BIGEYEEPAC"
148,77,"Thunnus obesus",2006,1.03,NA,"BIGEYEEPAC"
148,77,"Thunnus obesus",2007,1.05,NA,"BIGEYEEPAC"
148,77,"Thunnus obesus",2008,1.08,NA,"BIGEYEEPAC"
148,77,"Thunnus obesus",2009,1.23,NA,"BIGEYEEPAC"
148,77,"Thunnus obesus",2010,1.24,NA,"BIGEYEEPAC"
148,77,"Thunnus orientalis",2005,0.5,2,"PACBTUNA"
148,77,"Thunnus orientalis",2006,0.5,2,"PACBTUNA"
148,77,"Thunnus orientalis",2007,0.44,2,"PACBTUNA"
148,77,"Thunnus orientalis",2008,0.42,2,"PACBTUNA"
148,77,"Thunnus orientalis",2009,0.390000000000008,2,"PACBTUNA"
148,77,"Thunnus orientalis",2010,0.360000000000007,2,"PACBTUNA"
