"yr","r0","r1","r2","id","w","v","r2_v","r1_v","r0_v","r2_w_avg","r1_w_avg","r0_w_avg","r2_n","r1_n","r0_n","r2_n_notna","r1_n_notna","r0_n_notna","z_level","z_ids","z_w_avg","z_n","z_n_pct","z_g_score","z"
2004,177,177,177,245,0,0.64722489479927,0.846763923777459,0.846763923777459,0.846763923777459,0.142857142857143,0.142857142857143,0.142857142857143,7,7,7,7,7,7,"v","245",0,1,1,0,0.64722489479927
2004,177,177,177,248,0,0.64722489479927,0.846763923777459,0.846763923777459,0.846763923777459,0.142857142857143,0.142857142857143,0.142857142857143,7,7,7,7,7,7,"v","248",0,1,1,0,0.64722489479927
2004,177,177,177,249,0,0.64722489479927,0.846763923777459,0.846763923777459,0.846763923777459,0.142857142857143,0.142857142857143,0.142857142857143,7,7,7,7,7,7,"v","249",0,1,1,0,0.64722489479927
2004,177,177,177,250,0,0.690515452546317,0.846763923777459,0.846763923777459,0.846763923777459,0.142857142857143,0.142857142857143,0.142857142857143,7,7,7,7,7,7,"v","250",0,1,1,0,0.690515452546317
2004,178,178,178,178,1,0.597373721764257,0.597373721764257,0.597373721764257,0.597373721764257,1,1,1,1,1,1,1,1,1,"v","178",1,1,1,0,0.597373721764257
2004,179,179,179,32,0,0.696119125214742,0.754061019790041,0.754061019790041,0.754061019790041,0.25,0.25,0.25,19,19,19,4,4,4,"v","32",0,1,1,0,0.696119125214742
2004,179,179,179,140,0,0.681355063640769,0.754061019790041,0.754061019790041,0.754061019790041,0.25,0.25,0.25,19,19,19,4,4,4,"v","140",0,1,1,0,0.681355063640769
2004,179,179,179,169,0,0.602579065730662,0.754061019790041,0.754061019790041,0.754061019790041,0.25,0.25,0.25,19,19,19,4,4,4,"v","169",0,1,1,0,0.602579065730662
2004,179,179,179,179,1,0.754061019790041,0.754061019790041,0.754061019790041,0.754061019790041,0.25,0.25,0.25,19,19,19,4,4,4,"v","179",1,1,1,0,0.754061019790041
2004,180,180,180,108,0,0.72824289352834,0.800066793463723,0.800066793463723,0.800066793463723,0.25,0.25,0.25,17,17,17,4,4,4,"v","108",0,1,1,0,0.72824289352834
2004,180,180,180,113,0,0.737132508545163,0.800066793463723,0.800066793463723,0.800066793463723,0.25,0.25,0.25,17,17,17,4,4,4,"v","113",0,1,1,0,0.737132508545163
2004,180,180,180,118,0,0.681931545130615,0.800066793463723,0.800066793463723,0.800066793463723,0.25,0.25,0.25,17,17,17,4,4,4,"v","118",0,1,1,0,0.681931545130615
2004,180,180,180,180,1,0.800066793463723,0.800066793463723,0.800066793463723,0.800066793463723,0.25,0.25,0.25,17,17,17,4,4,4,"v","180",1,1,1,0,0.800066793463723
2004,181,181,181,181,1,0.7884552734789,0.7884552734789,0.7884552734789,0.7884552734789,1,1,1,1,1,1,1,1,1,"v","181",1,1,1,0,0.7884552734789
2004,182,182,182,182,1,0.715156792969526,0.715156792969526,0.715156792969526,0.715156792969526,1,1,1,2,2,2,1,1,1,"v","182",1,1,1,0,0.715156792969526
2004,183,183,183,183,1,0.73636152188264,0.73636152188264,0.73636152188264,0.73636152188264,1,1,1,3,3,3,1,1,1,"v","183",1,1,1,0,0.73636152188264
2004,184,184,184,184,1,0.638251760639063,0.638251760639063,0.638251760639063,0.638251760639063,1,1,1,1,1,1,1,1,1,"v","184",1,1,1,0,0.638251760639063
2004,185,185,185,185,1,0.687263631706347,0.687263631706347,0.687263631706347,0.687263631706347,1,1,1,1,1,1,1,1,1,"v","185",1,1,1,0,0.687263631706347
2004,186,186,186,186,1,0.48846169753149,0.48846169753149,0.48846169753149,0.48846169753149,1,1,1,1,1,1,1,1,1,"v","186",1,1,1,0,0.48846169753149
2004,187,187,187,187,1,0.585016853401845,0.585016853401845,0.585016853401845,0.585016853401845,1,1,1,1,1,1,1,1,1,"v","187",1,1,1,0,0.585016853401845
2004,188,188,188,188,1,0.696302422355203,0.696302422355203,0.696302422355203,0.696302422355203,1,1,1,1,1,1,1,1,1,"v","188",1,1,1,0,0.696302422355203
2004,189,189,189,189,1,0.646349736004646,0.646349736004646,0.646349736004646,0.646349736004646,1,1,1,1,1,1,1,1,1,"v","189",1,1,1,0,0.646349736004646
2004,190,190,190,190,1,0.579761049058385,0.579761049058385,0.579761049058385,0.579761049058385,1,1,1,1,1,1,1,1,1,"v","190",1,1,1,0,0.579761049058385
2004,191,191,191,191,1,0.341032716411215,0.341032716411215,0.341032716411215,0.341032716411215,1,1,1,1,1,1,1,1,1,"v","191",1,1,1,0,0.341032716411215
2004,192,192,192,192,1,0.114331576213664,0.114331576213664,0.114331576213664,0.114331576213664,1,1,1,1,1,1,1,1,1,"v","192",1,1,1,0,0.114331576213664
2004,193,193,193,193,1,0.295088904902568,0.295088904902568,0.295088904902568,0.295088904902568,1,1,1,1,1,1,1,1,1,"v","193",1,1,1,0,0.295088904902568
2004,194,194,194,194,1,0.291842417184989,0.291842417184989,0.291842417184989,0.291842417184989,1,1,1,1,1,1,1,1,1,"v","194",1,1,1,0,0.291842417184989
2004,195,195,195,195,1,0.222691105673748,0.222691105673748,0.222691105673748,0.222691105673748,1,1,1,1,1,1,1,1,1,"v","195",1,1,1,0,0.222691105673748
2004,196,196,196,196,1,0.251306502194985,0.251306502194985,0.251306502194985,0.251306502194985,1,1,1,1,1,1,1,1,1,"v","196",1,1,1,0,0.251306502194985
2004,197,197,197,197,1,0.33232854847365,0.33232854847365,0.33232854847365,0.33232854847365,1,1,1,1,1,1,1,1,1,"v","197",1,1,1,0,0.33232854847365
2004,198,198,198,198,1,0.401255547645157,0.401255547645157,0.401255547645157,0.401255547645157,1,1,1,1,1,1,1,1,1,"v","198",1,1,1,0,0.401255547645157
2004,199,199,199,199,1,0.156995909039185,0.156995909039185,0.156995909039185,0.156995909039185,1,1,1,1,1,1,1,1,1,"v","199",1,1,1,0,0.156995909039185
2004,200,200,200,200,1,0.247129754890413,0.247129754890413,0.247129754890413,0.247129754890413,1,1,1,1,1,1,1,1,1,"v","200",1,1,1,0,0.247129754890413
2004,202,202,202,202,1,0.40239092227328,0.40239092227328,0.40239092227328,0.40239092227328,1,1,1,1,1,1,1,1,1,"v","202",1,1,1,0,0.40239092227328
2004,203,203,203,203,1,0.442755801676736,0.442755801676736,0.442755801676736,0.442755801676736,1,1,1,2,2,2,1,1,1,"v","203",1,1,1,0,0.442755801676736
2004,204,204,204,204,1,0.286090549101833,0.286090549101833,0.286090549101833,0.286090549101833,1,1,1,1,1,1,1,1,1,"v","204",1,1,1,0,0.286090549101833
2004,205,205,205,205,1,0.152330297079042,0.152330297079042,0.152330297079042,0.152330297079042,1,1,1,1,1,1,1,1,1,"v","205",1,1,1,0,0.152330297079042
2004,206,206,206,206,1,0.589733980597711,0.589733980597711,0.589733980597711,0.589733980597711,1,1,1,1,1,1,1,1,1,"v","206",1,1,1,0,0.589733980597711
2004,207,207,207,207,1,0.385047623697226,0.385047623697226,0.385047623697226,0.385047623697226,1,1,1,1,1,1,1,1,1,"v","207",1,1,1,0,0.385047623697226
2004,208,208,208,208,1,0.802773611354647,0.802773611354647,0.802773611354647,0.802773611354647,1,1,1,1,1,1,1,1,1,"v","208",1,1,1,0,0.802773611354647
2004,209,209,209,209,1,0.399563412961624,0.399563412961624,0.399563412961624,0.399563412961624,1,1,1,1,1,1,1,1,1,"v","209",1,1,1,0,0.399563412961624
2004,210,210,210,210,1,0.73595665493124,0.73595665493124,0.73595665493124,0.73595665493124,1,1,1,1,1,1,1,1,1,"v","210",1,1,1,0,0.73595665493124
2004,212,212,212,212,1,0.541176715368749,0.541176715368749,0.541176715368749,0.541176715368749,1,1,1,3,3,3,1,1,1,"v","212",1,1,1,0,0.541176715368749
2004,214,214,214,214,1,0.403069462222726,0.403069462222726,0.403069462222726,0.403069462222726,1,1,1,1,1,1,1,1,1,"v","214",1,1,1,0,0.403069462222726
2004,215,215,215,215,1,0.512560842938386,0.512560842938386,0.512560842938386,0.512560842938386,1,1,1,1,1,1,1,1,1,"v","215",1,1,1,0,0.512560842938386
2004,216,216,216,216,1,0.337779150056184,0.337779150056184,0.337779150056184,0.337779150056184,1,1,1,1,1,1,1,1,1,"v","216",1,1,1,0,0.337779150056184
2004,218,218,218,218,1,0.822453267126155,0.822453267126155,0.822453267126155,0.822453267126155,1,1,1,1,1,1,1,1,1,"v","218",1,1,1,0,0.822453267126155
2004,222,222,222,222,1,0.86694705747768,0.86694705747768,0.86694705747768,0.86694705747768,1,1,1,1,1,1,1,1,1,"v","222",1,1,1,0,0.86694705747768
2004,223,223,223,223,1,0.847247965674704,0.847247965674704,0.847247965674704,0.847247965674704,1,1,1,3,3,3,1,1,1,"v","223",1,1,1,0,0.847247965674704
2004,224,224,224,224,1,0.738422724793353,0.738422724793353,0.738422724793353,0.738422724793353,1,1,1,1,1,1,1,1,1,"v","224",1,1,1,0,0.738422724793353
2004,231,231,231,231,1,0.386748781742866,0.386748781742866,0.386748781742866,0.386748781742866,1,1,1,2,2,2,1,1,1,"v","231",1,1,1,0,0.386748781742866
2004,232,232,232,232,1,0.450758973229631,0.450758973229631,0.450758973229631,0.450758973229631,1,1,1,1,1,1,1,1,1,"v","232",1,1,1,0,0.450758973229631
2004,237,237,237,247,0,0.591173930311044,,,,0,0,0,1,1,1,1,1,1,"v","247",0,1,1,0,0.591173930311044
2005,6,6,6,6,1,0.579030697174686,0.579030697174686,0.579030697174686,0.579030697174686,1,1,1,1,1,1,1,1,1,"v","6",1,1,1,0,0.579030697174686
2005,7,7,7,7,1,0.414378255806865,0.414378255806865,0.414378255806865,0.414378255806865,1,1,1,1,1,1,1,1,1,"v","7",1,1,1,0,0.414378255806865
2005,8,8,8,8,1,0.536404579187735,0.536404579187735,0.536404579187735,0.536404579187735,1,1,1,1,1,1,1,1,1,"v","8",1,1,1,0,0.536404579187735
2005,9,9,9,9,1,0.590423408429326,0.590423408429326,0.590423408429326,0.590423408429326,1,1,1,1,1,1,1,1,1,"v","9",1,1,1,0,0.590423408429326
2005,10,10,10,10,1,0.536566575408875,0.536566575408875,0.536566575408875,0.536566575408875,1,1,1,1,1,1,1,1,1,"v","10",1,1,1,0,0.536566575408875
2005,11,11,11,11,1,0.499259774091828,0.499259774091828,0.499259774091828,0.499259774091828,1,1,1,1,1,1,1,1,1,"v","11",1,1,1,0,0.499259774091828
2005,14,14,14,14,1,0.679442579614203,0.679442579614203,0.679442579614203,0.679442579614203,1,1,1,1,1,1,1,1,1,"v","14",1,1,1,0,0.679442579614203
2005,15,15,15,15,1,0.420429388463277,0.420429388463277,0.420429388463277,0.420429388463277,1,1,1,1,1,1,1,1,1,"v","15",1,1,1,0,0.420429388463277
2005,16,16,16,16,1,0.815084293769155,0.815084293769155,0.815084293769155,0.815084293769155,1,1,1,6,6,6,1,1,1,"v","16",1,1,1,0,0.815084293769155
2005,17,17,17,17,1,0.321985632987156,0.321985632987156,0.321985632987156,0.321985632987156,1,1,1,1,1,1,1,1,1,"v","17",1,1,1,0,0.321985632987156
2005,18,18,18,18,1,0.476101560289453,0.476101560289453,0.476101560289453,0.476101560289453,1,1,1,1,1,1,1,1,1,"v","18",1,1,1,0,0.476101560289453
2005,19,19,19,19,1,0.592009944156609,0.592009944156609,0.592009944156609,0.592009944156609,1,1,1,1,1,1,1,1,1,"v","19",1,1,1,0,0.592009944156609
2005,20,20,20,20,1,0.652000171836629,0.652000171836629,0.652000171836629,0.652000171836629,1,1,1,1,1,1,1,1,1,"v","20",1,1,1,0,0.652000171836629
2005,21,21,21,21,1,0.212471842099236,0.212471842099236,0.212471842099236,0.212471842099236,1,1,1,1,1,1,1,1,1,"v","21",1,1,1,0,0.212471842099236
2005,24,24,24,24,1,0.32495326840146,0.32495326840146,0.32495326840146,0.32495326840146,1,1,1,1,1,1,1,1,1,"v","24",1,1,1,0,0.32495326840146
2005,25,25,25,25,1,0.495401182519927,0.495401182519927,0.495401182519927,0.495401182519927,1,1,1,1,1,1,1,1,1,"v","25",1,1,1,0,0.495401182519927
2005,28,28,28,28,1,0.297621371558631,0.297621371558631,0.297621371558631,0.297621371558631,1,1,1,1,1,1,1,1,1,"v","28",1,1,1,0,0.297621371558631
2005,31,31,31,31,1,0.534348247533352,0.534348247533352,0.534348247533352,0.534348247533352,1,1,1,1,1,1,1,1,1,"v","31",1,1,1,0,0.534348247533352
2005,37,37,37,37,1,0.644030108769643,0.644030108769643,0.644030108769643,0.644030108769643,1,1,1,1,1,1,1,1,1,"v","37",1,1,1,0,0.644030108769643
2005,39,39,39,39,1,0.512360564238515,0.512360564238515,0.512360564238515,0.512360564238515,1,1,1,1,1,1,1,1,1,"v","39",1,1,1,0,0.512360564238515
2005,40,40,40,40,1,0.424556495768021,0.424556495768021,0.424556495768021,0.424556495768021,1,1,1,1,1,1,1,1,1,"v","40",1,1,1,0,0.424556495768021
2005,41,41,41,41,1,0.426079922642235,0.426079922642235,0.426079922642235,0.426079922642235,1,1,1,1,1,1,1,1,1,"v","41",1,1,1,0,0.426079922642235
2005,42,42,42,42,1,0.465663998268465,0.465663998268465,0.465663998268465,0.465663998268465,1,1,1,1,1,1,1,1,1,"v","42",1,1,1,0,0.465663998268465
2005,43,43,43,43,1,0.358669328909138,0.358669328909138,0.358669328909138,0.358669328909138,1,1,1,1,1,1,1,1,1,"v","43",1,1,1,0,0.358669328909138
2005,44,44,44,44,1,0.0732833325888294,0.0732833325888294,0.0732833325888294,0.0732833325888294,1,1,1,1,1,1,1,1,1,"v","44",1,1,1,0,0.0732833325888294
2005,45,45,45,45,1,0.275271433080886,0.275271433080886,0.275271433080886,0.275271433080886,1,1,1,1,1,1,1,1,1,"v","45",1,1,1,0,0.275271433080886
2005,46,46,46,46,1,0.332649906050963,0.332649906050963,0.332649906050963,0.332649906050963,1,1,1,1,1,1,1,1,1,"v","46",1,1,1,0,0.332649906050963
2005,47,47,47,47,1,0.290562988365337,0.290562988365337,0.290562988365337,0.290562988365337,1,1,1,1,1,1,1,1,1,"v","47",1,1,1,0,0.290562988365337
2005,48,48,48,48,1,0.549459055119268,0.549459055119268,0.549459055119268,0.549459055119268,1,1,1,1,1,1,1,1,1,"v","48",1,1,1,0,0.549459055119268
2005,49,49,49,49,1,0.182456768003861,0.182456768003861,0.182456768003861,0.182456768003861,1,1,1,1,1,1,1,1,1,"v","49",1,1,1,0,0.182456768003861
2005,50,50,50,50,1,0.431444144403877,0.431444144403877,0.431444144403877,0.431444144403877,1,1,1,1,1,1,1,1,1,"v","50",1,1,1,0,0.431444144403877
2005,51,51,51,51,1,0.554102790986198,0.554102790986198,0.554102790986198,0.554102790986198,1,1,1,1,1,1,1,1,1,"v","51",1,1,1,0,0.554102790986198
2005,52,52,52,52,1,0.545814673989947,0.545814673989947,0.545814673989947,0.545814673989947,1,1,1,1,1,1,1,1,1,"v","52",1,1,1,0,0.545814673989947
2005,53,53,53,53,1,0.307559392740303,0.307559392740303,0.307559392740303,0.307559392740303,1,1,1,1,1,1,1,1,1,"v","53",1,1,1,0,0.307559392740303
2005,54,54,54,54,1,0.602183621569516,0.602183621569516,0.602183621569516,0.602183621569516,1,1,1,1,1,1,1,1,1,"v","54",1,1,1,0,0.602183621569516
2005,56,56,56,56,1,0.545998448870483,0.545998448870483,0.545998448870483,0.545998448870483,1,1,1,1,1,1,1,1,1,"v","56",1,1,1,0,0.545998448870483
2005,59,59,59,59,1,0.758777396972198,0.758777396972198,0.758777396972198,0.758777396972198,1,1,1,1,1,1,1,1,1,"v","59",1,1,1,0,0.758777396972198
2005,61,61,61,61,1,0.480025021146653,0.480025021146653,0.480025021146653,0.480025021146653,1,1,1,1,1,1,1,1,1,"v","61",1,1,1,0,0.480025021146653
2005,62,62,62,62,1,0.421241402392121,0.421241402392121,0.421241402392121,0.421241402392121,1,1,1,2,2,2,1,1,1,"v","62",1,1,1,0,0.421241402392121
2005,64,64,64,64,1,0.402649570960444,0.402649570960444,0.402649570960444,0.402649570960444,1,1,1,1,1,1,1,1,1,"v","64",1,1,1,0,0.402649570960444
2005,65,65,65,65,1,0.403534002574128,0.403534002574128,0.403534002574128,0.403534002574128,1,1,1,1,1,1,1,1,1,"v","65",1,1,1,0,0.403534002574128
2005,66,66,66,66,1,0.475190192511467,0.475190192511467,0.475190192511467,0.475190192511467,1,1,1,1,1,1,1,1,1,"v","66",1,1,1,0,0.475190192511467
2005,67,67,67,67,1,0.310235125655041,0.310235125655041,0.310235125655041,0.310235125655041,1,1,1,1,1,1,1,1,1,"v","67",1,1,1,0,0.310235125655041
2005,68,68,68,68,1,0.725045154000261,0.725045154000261,0.725045154000261,0.725045154000261,1,1,1,1,1,1,1,1,1,"v","68",1,1,1,0,0.725045154000261
2005,69,69,69,69,1,0.633331572699859,0.633331572699859,0.633331572699859,0.633331572699859,1,1,1,1,1,1,1,1,1,"v","69",1,1,1,0,0.633331572699859
2005,70,70,70,70,1,0.69421939445035,0.69421939445035,0.69421939445035,0.69421939445035,1,1,1,1,1,1,1,1,1,"v","70",1,1,1,0,0.69421939445035
2005,71,71,71,71,1,0.548048391045255,0.548048391045255,0.548048391045255,0.548048391045255,1,1,1,1,1,1,1,1,1,"v","71",1,1,1,0,0.548048391045255
2005,72,72,72,72,1,0.501559206131125,0.501559206131125,0.501559206131125,0.501559206131125,1,1,1,1,1,1,1,1,1,"v","72",1,1,1,0,0.501559206131125
2005,73,73,73,73,1,0.358147434772879,0.358147434772879,0.358147434772879,0.358147434772879,1,1,1,1,1,1,1,1,1,"v","73",1,1,1,0,0.358147434772879
2005,74,74,74,74,1,0.40587911670573,0.40587911670573,0.40587911670573,0.40587911670573,1,1,1,1,1,1,1,1,1,"v","74",1,1,1,0,0.40587911670573
2005,75,75,75,75,1,0.398733769042757,0.398733769042757,0.398733769042757,0.398733769042757,1,1,1,1,1,1,1,1,1,"v","75",1,1,1,0,0.398733769042757
2005,76,76,76,76,1,0.497766457765148,0.497766457765148,0.497766457765148,0.497766457765148,1,1,1,1,1,1,1,1,1,"v","76",1,1,1,0,0.497766457765148
2005,77,77,77,77,1,0.318589793097583,0.318589793097583,0.318589793097583,0.318589793097583,1,1,1,1,1,1,1,1,1,"v","77",1,1,1,0,0.318589793097583
2005,78,78,78,78,1,0.41732877921404,0.41732877921404,0.41732877921404,0.41732877921404,1,1,1,1,1,1,1,1,1,"v","78",1,1,1,0,0.41732877921404
2005,79,79,79,79,1,0.597026874568089,0.597026874568089,0.597026874568089,0.597026874568089,1,1,1,1,1,1,1,1,1,"v","79",1,1,1,0,0.597026874568089
2005,80,80,80,80,1,0.644440772204059,0.644440772204059,0.644440772204059,0.644440772204059,1,1,1,1,1,1,1,1,1,"v","80",1,1,1,0,0.644440772204059
2005,81,81,81,81,1,0.689976083459589,0.689976083459589,0.689976083459589,0.689976083459589,1,1,1,1,1,1,1,1,1,"v","81",1,1,1,0,0.689976083459589
2005,82,82,82,82,1,0.401992441730296,0.401992441730296,0.401992441730296,0.401992441730296,1,1,1,1,1,1,1,1,1,"v","82",1,1,1,0,0.401992441730296
2005,84,84,84,84,1,0.377001155310056,0.377001155310056,0.377001155310056,0.377001155310056,1,1,1,1,1,1,1,1,1,"v","84",1,1,1,0,0.377001155310056
2005,96,96,96,96,1,0.311175066395086,0.311175066395086,0.311175066395086,0.311175066395086,1,1,1,1,1,1,1,1,1,"v","96",1,1,1,0,0.311175066395086
2005,97,97,97,97,1,0.267090859864151,0.267090859864151,0.267090859864151,0.267090859864151,1,1,1,1,1,1,1,1,1,"v","97",1,1,1,0,0.267090859864151
2005,98,98,98,98,1,0.267738770049488,0.267738770049488,0.267738770049488,0.267738770049488,1,1,1,1,1,1,1,1,1,"v","98",1,1,1,0,0.267738770049488
2005,99,99,99,99,1,0.423446984142899,0.423446984142899,0.423446984142899,0.423446984142899,1,1,1,1,1,1,1,1,1,"v","99",1,1,1,0,0.423446984142899
2005,100,100,100,100,1,0.2570188908244,0.2570188908244,0.2570188908244,0.2570188908244,1,1,1,1,1,1,1,1,1,"v","100",1,1,1,0,0.2570188908244
2005,101,101,101,101,1,0.541082776396376,0.541082776396376,0.541082776396376,0.541082776396376,1,1,1,1,1,1,1,1,1,"v","101",1,1,1,0,0.541082776396376
2005,102,102,102,102,1,0.58232398936695,0.58232398936695,0.58232398936695,0.58232398936695,1,1,1,2,2,2,1,1,1,"v","102",1,1,1,0,0.58232398936695
2005,103,103,103,103,1,0.424016642185609,0.424016642185609,0.424016642185609,0.424016642185609,1,1,1,1,1,1,1,1,1,"v","103",1,1,1,0,0.424016642185609
2005,104,104,104,104,1,0.233519758377012,0.233519758377012,0.233519758377012,0.233519758377012,1,1,1,1,1,1,1,1,1,"v","104",1,1,1,0,0.233519758377012
2005,106,106,106,106,1,0.488424935765272,0.488424935765272,0.488424935765272,0.488424935765272,1,1,1,1,1,1,1,1,1,"v","106",1,1,1,0,0.488424935765272
2005,110,110,110,110,1,0.728982757863076,0.728982757863076,0.728982757863076,0.728982757863076,1,1,1,1,1,1,1,1,1,"v","110",1,1,1,0,0.728982757863076
2005,112,112,112,112,1,0.362507743908552,0.362507743908552,0.362507743908552,0.362507743908552,1,1,1,1,1,1,1,1,1,"v","112",1,1,1,0,0.362507743908552
2005,114,114,114,114,1,0.206123286019433,0.206123286019433,0.206123286019433,0.206123286019433,1,1,1,1,1,1,1,1,1,"v","114",1,1,1,0,0.206123286019433
2005,115,115,115,115,1,0.416009243149115,0.416009243149115,0.416009243149115,0.416009243149115,1,1,1,1,1,1,1,1,1,"v","115",1,1,1,0,0.416009243149115
2005,119,119,119,119,1,0.712127065658128,0.712127065658128,0.712127065658128,0.712127065658128,1,1,1,1,1,1,1,1,1,"v","119",1,1,1,0,0.712127065658128
2005,120,120,120,120,1,0.627191368348931,0.627191368348931,0.627191368348931,0.627191368348931,1,1,1,1,1,1,1,1,1,"v","120",1,1,1,0,0.627191368348931
2005,122,122,122,122,1,0.708477945179552,0.708477945179552,0.708477945179552,0.708477945179552,1,1,1,1,1,1,1,1,1,"v","122",1,1,1,0,0.708477945179552
2005,123,123,123,123,1,0.644476418259379,0.644476418259379,0.644476418259379,0.644476418259379,1,1,1,1,1,1,1,1,1,"v","123",1,1,1,0,0.644476418259379
2005,124,124,124,124,1,0.740707945781277,0.740707945781277,0.740707945781277,0.740707945781277,1,1,1,1,1,1,1,1,1,"v","124",1,1,1,0,0.740707945781277
2005,125,125,125,125,1,0.588091396578285,0.588091396578285,0.588091396578285,0.588091396578285,1,1,1,1,1,1,1,1,1,"v","125",1,1,1,0,0.588091396578285
2005,126,126,126,126,1,0.536378998673542,0.536378998673542,0.536378998673542,0.536378998673542,1,1,1,1,1,1,1,1,1,"v","126",1,1,1,0,0.536378998673542
2005,127,127,127,127,1,0.702103069113682,0.702103069113682,0.702103069113682,0.702103069113682,1,1,1,1,1,1,1,1,1,"v","127",1,1,1,0,0.702103069113682
2005,129,129,129,129,1,0.499980998462377,0.499980998462377,0.499980998462377,0.499980998462377,1,1,1,1,1,1,1,1,1,"v","129",1,1,1,0,0.499980998462377
2005,130,130,130,130,1,0.604849766703223,0.604849766703223,0.604849766703223,0.604849766703223,1,1,1,1,1,1,1,1,1,"v","130",1,1,1,0,0.604849766703223
2005,131,131,131,131,1,0.400822233814212,0.400822233814212,0.400822233814212,0.400822233814212,1,1,1,1,1,1,1,1,1,"v","131",1,1,1,0,0.400822233814212
2005,132,132,132,132,1,0.39263603321312,0.39263603321312,0.39263603321312,0.39263603321312,1,1,1,1,1,1,1,1,1,"v","132",1,1,1,0,0.39263603321312
2005,133,133,133,133,1,0.377756411043222,0.377756411043222,0.377756411043222,0.377756411043222,1,1,1,1,1,1,1,1,1,"v","133",1,1,1,0,0.377756411043222
2005,134,134,134,134,1,0.45677971509092,0.45677971509092,0.45677971509092,0.45677971509092,1,1,1,1,1,1,1,1,1,"v","134",1,1,1,0,0.45677971509092
2005,135,135,135,135,1,0.480875668916152,0.480875668916152,0.480875668916152,0.480875668916152,1,1,1,1,1,1,1,1,1,"v","135",1,1,1,0,0.480875668916152
2005,136,136,136,136,1,0.366146003015949,0.366146003015949,0.366146003015949,0.366146003015949,1,1,1,1,1,1,1,1,1,"v","136",1,1,1,0,0.366146003015949
2005,137,137,137,137,1,0.348576986090009,0.348576986090009,0.348576986090009,0.348576986090009,1,1,1,1,1,1,1,1,1,"v","137",1,1,1,0,0.348576986090009
2005,138,138,138,138,1,0.412804470912958,0.412804470912958,0.412804470912958,0.412804470912958,1,1,1,1,1,1,1,1,1,"v","138",1,1,1,0,0.412804470912958
2005,139,139,139,139,1,0.296113301140901,0.296113301140901,0.296113301140901,0.296113301140901,1,1,1,1,1,1,1,1,1,"v","139",1,1,1,0,0.296113301140901
2005,143,143,143,143,1,0.865071208871537,0.865071208871537,0.865071208871537,0.865071208871537,1,1,1,1,1,1,1,1,1,"v","143",1,1,1,0,0.865071208871537
2005,152,152,152,152,1,0.615769363812712,0.615769363812712,0.615769363812712,0.615769363812712,1,1,1,1,1,1,1,1,1,"v","152",1,1,1,0,0.615769363812712
2005,155,155,155,155,1,0.459329172248347,0.459329172248347,0.459329172248347,0.459329172248347,1,1,1,1,1,1,1,1,1,"v","155",1,1,1,0,0.459329172248347
2005,162,162,162,153,0,0.640108067448935,0.843784164240881,0.843784164240881,0.843784164240881,0.333333333333333,0.333333333333333,0.333333333333333,4,4,4,3,3,3,"v","153",0,1,1,0,0.640108067448935
2005,162,162,162,154,0,0.429112452848519,0.843784164240881,0.843784164240881,0.843784164240881,0.333333333333333,0.333333333333333,0.333333333333333,4,4,4,3,3,3,"v","154",0,1,1,0,0.429112452848519
2005,162,162,162,162,1,0.843784164240881,0.843784164240881,0.843784164240881,0.843784164240881,0.333333333333333,0.333333333333333,0.333333333333333,4,4,4,3,3,3,"v","162",1,1,1,0,0.843784164240881
2005,163,163,163,13,0,0.63866651269752,0.747471311037412,0.747471311037412,0.747471311037412,0.25,0.25,0.25,9,9,9,4,4,4,"v","13",0,1,1,0,0.63866651269752
2005,163,163,163,116,0,0.683856934018698,0.747471311037412,0.747471311037412,0.747471311037412,0.25,0.25,0.25,9,9,9,4,4,4,"v","116",0,1,1,0,0.683856934018698
2005,163,163,163,151,0,0.630445901475588,0.747471311037412,0.747471311037412,0.747471311037412,0.25,0.25,0.25,9,9,9,4,4,4,"v","151",0,1,1,0,0.630445901475588
2005,163,163,163,163,1,0.747471311037412,0.747471311037412,0.747471311037412,0.747471311037412,0.25,0.25,0.25,9,9,9,4,4,4,"v","163",1,1,1,0,0.747471311037412
2005,164,164,164,164,1,0.507502726713331,0.507502726713331,0.507502726713331,0.507502726713331,1,1,1,1,1,1,1,1,1,"v","164",1,1,1,0,0.507502726713331
2005,166,166,166,166,1,0.481331662296629,0.481331662296629,0.481331662296629,0.481331662296629,1,1,1,1,1,1,1,1,1,"v","166",1,1,1,0,0.481331662296629
2005,167,167,167,167,1,0.402284889884081,0.402284889884081,0.402284889884081,0.402284889884081,1,1,1,1,1,1,1,1,1,"v","167",1,1,1,0,0.402284889884081
2005,168,168,168,168,1,0.486291866736009,0.486291866736009,0.486291866736009,0.486291866736009,1,1,1,1,1,1,1,1,1,"v","168",1,1,1,0,0.486291866736009
2005,171,171,171,171,1,0.483125469684946,0.483125469684946,0.483125469684946,0.483125469684946,1,1,1,1,1,1,1,1,1,"v","171",1,1,1,0,0.483125469684946
2005,172,172,172,172,1,0.451962096471673,0.451962096471673,0.451962096471673,0.451962096471673,1,1,1,1,1,1,1,1,1,"v","172",1,1,1,0,0.451962096471673
2005,173,173,173,173,1,0.63316463740433,0.63316463740433,0.63316463740433,0.63316463740433,1,1,1,1,1,1,1,1,1,"v","173",1,1,1,0,0.63316463740433
