"cntry_key","sector","year","USD"
"ECU","tour",1992,1.336e+09
"ECU","tour",1993,1.673e+09
"ECU","tour",1994,1.597e+09
"ECU","tour",1995,1.464e+09
"ECU","tour",1996,1.933e+09
"ECU","tour",1997,1.971e+09
"ECU","tour",1998,1.849e+09
"ECU","tour",1999,2.37e+09
"ECU","tour",2000,3.418e+09
"ECU","tour",2001,2.935e+09
"ECU","tour",2002,2.792e+09
"ECU","tour",2003,2.625e+09
"ECU","tour",2004,2.824e+09
"ECU","tour",2005,2.978e+09
"ECU","tour",2006,2.885e+09
"ECU","tour",2007,3.351e+09
"ECU","tour",2008,3.689e+09
"ECU","tour",2009,3.7e+09
"ECU","tour",2010,3.737e+09
"ECU","tour",2011,3.959e+09
"ECU","tour",2012,4.422e+09
"ECU","tour",2013,4.701e+09
"EGY","aqf",1976,0
"EGY","aqf",1977,0
"EGY","aqf",1978,0
"EGY","aqf",1979,0
"EGY","aqf",1980,0
"EGY","aqf",1981,0
"EGY","aqf",1982,0
"EGY","aqf",1983,0
"EGY","aqf",1984,0
"EGY","aqf",1985,0
"EGY","aqf",1986,0
"EGY","aqf",1987,0
"EGY","aqf",1988,0
"EGY","aqf",1989,0
"EGY","aqf",1990,0
"EGY","aqf",1991,0
"EGY","aqf",1992,0
"EGY","aqf",1993,0
"EGY","aqf",1994,238
"EGY","aqf",1995,163
"EGY","aqf",1996,0
"EGY","aqf",1997,113
"EGY","aqf",1998,96
"EGY","aqf",1999,58
"EGY","aqf",2000,97
"EGY","aqf",2001,87
"EGY","aqf",2002,56
"EGY","aqf",2003,41
"EGY","aqf",2004,28
"EGY","aqf",2005,0
"EGY","aqf",2006,1
"EGY","aqf",2007,2
"EGY","aqf",2008,4
"EGY","aqf",2009,7
"EGY","cf",1997,74098744.09
"EGY","cf",2002,81310734.74
"EGY","cf",2007,64365354.19
"EGY","mmw",1991,0
"EGY","mmw",1994,0
"EGY","mmw",1998,61701.51
"EGY","mmw",2008,503601.6257
"EGY","tour",1988,7.673e+09
"EGY","tour",1989,8.584e+09
"EGY","tour",1990,9.607e+09
"EGY","tour",1991,1.1885e+10
"EGY","tour",1992,1.3227e+10
"EGY","tour",1993,9.417e+09
"EGY","tour",1994,1.161e+10
"EGY","tour",1995,1.3573e+10
"EGY","tour",1996,1.5756e+10
"EGY","tour",1997,1.7682e+10
"EGY","tour",1998,1.5717e+10
"EGY","tour",1999,1.9342e+10
"EGY","tour",2000,2.0531e+10
"EGY","tour",2001,2.1297e+10
"EGY","tour",2002,2.2717e+10
"EGY","tour",2003,2.6545e+10
"EGY","tour",2004,3.1913e+10
"EGY","tour",2005,3.3271e+10
"EGY","tour",2006,3.5464e+10
"EGY","tour",2007,3.9002e+10
"EGY","tour",2008,4.0598e+10
"EGY","tour",2009,4.0117e+10
"EGY","tour",2010,4.1347e+10
"EGY","tour",2011,3.4894e+10
"EGY","tour",2012,3.6397e+10
"EGY","tour",2013,3.1603e+10
"ERI","aqf",1976,0
"ERI","aqf",1977,0
"ERI","aqf",1978,0
"ERI","aqf",1979,0
"ERI","aqf",1980,0
"ERI","aqf",1981,0
"ERI","aqf",1982,0
"ERI","aqf",1983,0
"ERI","aqf",1984,0
"ERI","aqf",1985,0
"ERI","aqf",1986,0
"ERI","aqf",1987,0
"ERI","aqf",1988,0
"ERI","aqf",1989,0
"ERI","aqf",1990,0
"ERI","aqf",1991,0
"ERI","aqf",1992,0
"ERI","aqf",1993,0
"ERI","aqf",1994,0
"ERI","aqf",1995,0
"ERI","aqf",1996,0
"ERI","aqf",1997,0
"ERI","aqf",1998,0
"ERI","aqf",1999,0
"ERI","aqf",2000,0
"ERI","aqf",2001,0
"ERI","aqf",2002,0
"ERI","aqf",2003,0
"ERI","aqf",2004,0
"ERI","aqf",2005,0
"ERI","aqf",2006,0
"ERI","aqf",2007,0
"ERI","aqf",2008,34
"ERI","aqf",2009,25
"ERI","cf",1997,1570087.826
"ERI","cf",2002,9188648.34
"ERI","cf",2007,1005696.404
"ERI","mmw",1991,0
"ERI","mmw",1994,0
"ERI","mmw",1998,0
"ERI","mmw",2008,0
"ESP","aqf",1976,0
"ESP","aqf",1977,51
"ESP","aqf",1978,2
"ESP","aqf",1979,1
"ESP","aqf",1980,2
"ESP","aqf",1981,0
"ESP","aqf",1982,0
"ESP","aqf",1983,0
"ESP","aqf",1984,0
"ESP","aqf",1985,0
"ESP","aqf",1986,0
"ESP","aqf",1987,2
"ESP","aqf",1988,27
"ESP","aqf",1989,32
"ESP","aqf",1990,72
"ESP","aqf",1991,11
"ESP","aqf",1992,128
"ESP","aqf",1993,1957
"ESP","aqf",1994,530
"ESP","aqf",1995,607
"ESP","aqf",1996,6072
"ESP","aqf",1997,3985
"ESP","aqf",1998,4393
"ESP","aqf",1999,3141
"ESP","aqf",2000,3856
"ESP","aqf",2001,4828
"ESP","aqf",2002,3579
"ESP","aqf",2003,14046
"ESP","aqf",2004,18132
"ESP","aqf",2005,17731
"ESP","aqf",2006,26517
"ESP","aqf",2007,31298
"ESP","aqf",2008,30289
"ESP","aqf",2009,46836
"ESP","cf",1997,2050224714
"ESP","cf",2002,1217174332
"ESP","cf",2007,907246699.1
"ESP","mmw",1991,0
"ESP","mmw",1994,14663.18286
"ESP","mmw",1998,279471.5443
"ESP","mmw",2008,1184007.84
"ESP","tour",1988,1.38295e+11
"ESP","tour",1989,1.27603e+11
"ESP","tour",1990,1.26405e+11
"ESP","tour",1991,1.33571e+11
"ESP","tour",1992,1.27737e+11
"ESP","tour",1993,1.23697e+11
"ESP","tour",1994,1.55609e+11
"ESP","tour",1995,1.42475e+11
"ESP","tour",1996,1.38499e+11
"ESP","tour",1997,1.48674e+11
"ESP","tour",1998,1.55344e+11
"ESP","tour",1999,1.6073e+11
"ESP","tour",2000,1.82075e+11
"ESP","tour",2001,1.90026e+11
"ESP","tour",2002,1.95104e+11
"ESP","tour",2003,1.92244e+11
"ESP","tour",2004,2.04115e+11
"ESP","tour",2005,2.1483e+11
"ESP","tour",2006,2.09761e+11
"ESP","tour",2007,2.14202e+11
"ESP","tour",2008,2.2058e+11
"ESP","tour",2009,2.11537e+11
"ESP","tour",2010,2.06835e+11
"ESP","tour",2011,2.13232e+11
"ESP","tour",2012,2.08535e+11
"ESP","tour",2013,2.03762e+11
"EST","aqf",1976,0
"EST","aqf",1977,0
"EST","aqf",1978,0
"EST","aqf",1979,0
"EST","aqf",1980,0
"EST","aqf",1981,0
"EST","aqf",1982,0
"EST","aqf",1983,0
"EST","aqf",1984,0
"EST","aqf",1985,0
"EST","aqf",1986,0
"EST","aqf",1987,0
"EST","aqf",1988,0
"EST","aqf",1989,0
"EST","aqf",1990,0
"EST","aqf",1991,0
"EST","aqf",1992,0
"EST","aqf",1993,0
"EST","aqf",1994,0
"EST","aqf",1995,0
"EST","aqf",1996,0
"EST","aqf",1997,0
"EST","aqf",1998,0
"EST","aqf",1999,4
"EST","aqf",2000,8
"EST","aqf",2001,16
"EST","aqf",2002,41
"EST","aqf",2003,20
"EST","aqf",2004,34
"EST","aqf",2005,42
"EST","aqf",2006,0
"EST","aqf",2007,59
"EST","aqf",2008,121
"EST","aqf",2009,15
"EST","cf",1997,186107794.8
"EST","cf",2002,192049717
"EST","cf",2007,175525151.6
"EST","mar",1988,0
"EST","mar",1989,0
"EST","mar",1990,152.25
"EST","mar",1991,472.5
"EST","mar",1992,292
"EST","mar",1993,408.24
"EST","mar",1994,433.22
"EST","mar",1995,425.59
"EST","mar",1996,0
"EST","mar",1997,0
"EST","mar",1998,0
"EST","mar",1999,0
"EST","tour",1988,1e+07
"EST","tour",1989,2e+07
"EST","tour",1990,4e+07
"EST","tour",1991,1.01e+09
"EST","tour",1992,1.819e+09
"EST","tour",1993,1.104e+09
"EST","tour",1994,9.24e+08
"EST","tour",1995,1.532e+09
"EST","tour",1996,1.569e+09
"EST","tour",1997,1.865e+09
"EST","tour",1998,2.03e+09
"EST","tour",1999,2.2e+09
"EST","tour",2000,2.522e+09
"EST","tour",2001,2.566e+09
"EST","tour",2002,2.715e+09
"EST","tour",2003,2.771e+09
"EST","tour",2004,3.03e+09
"EST","tour",2005,3.239e+09
"EST","tour",2006,3.33e+09
"EST","tour",2007,2.992e+09
"EST","tour",2008,3.01e+09
"EST","tour",2009,2.753e+09
"EST","tour",2010,2.736e+09
"EST","tour",2011,2.952e+09
"EST","tour",2012,3.014e+09
"EST","tour",2013,3.104e+09
"FIN","aqf",1976,0
"FIN","aqf",1977,0
"FIN","aqf",1978,0
"FIN","aqf",1979,0
"FIN","aqf",1980,0
"FIN","aqf",1981,0
"FIN","aqf",1982,0
"FIN","aqf",1983,0
"FIN","aqf",1984,0
"FIN","aqf",1985,0
"FIN","aqf",1986,0
"FIN","aqf",1987,0
"FIN","aqf",1988,0
"FIN","aqf",1989,0
"FIN","aqf",1990,0
"FIN","aqf",1991,0
"FIN","aqf",1992,0
"FIN","aqf",1993,0
"FIN","aqf",1994,0
"FIN","aqf",1995,0
"FIN","aqf",1996,1
"FIN","aqf",1997,1
"FIN","aqf",1998,0
"FIN","aqf",1999,0
"FIN","aqf",2000,0
"FIN","aqf",2001,0
"FIN","aqf",2002,0
"FIN","aqf",2003,0
"FIN","aqf",2004,0
"FIN","aqf",2005,0
"FIN","aqf",2006,16
"FIN","aqf",2007,178
"FIN","aqf",2008,936
"FIN","aqf",2009,45
"FIN","cf",1997,221233189.1
"FIN","cf",2002,313472558
"FIN","cf",2007,316819335.4
"FIN","mar",1991,75411.26
"FIN","mar",1992,68390.72
"FIN","mar",1993,51349.76
"FIN","mar",1994,56333.44
"FIN","mar",1995,55830.74
"FIN","mar",1996,48502.17
"FIN","mar",1997,37943.91
"FIN","mar",1998,41379.8
"FIN","mar",1999,38671.86
"FIN","mar",2000,49952.36
"FIN","mar",2001,33174.16
"FIN","mar",2002,29878
"FIN","mar",2003,36204.08
"FIN","mar",2004,43263.27
"FIN","mar",2005,42861.37
"FIN","mar",2006,43723.27
"FIN","mar",2007,43764.81
"FIN","mar",2008,45426.53
"FIN","mar",2009,44940.51
"FIN","mar",2011,48816.89
"FIN","tour",1988,9.584e+09
"FIN","tour",1989,1.1283e+10
"FIN","tour",1990,1.0315e+10
"FIN","tour",1991,1.04e+10
"FIN","tour",1992,1.3243e+10
"FIN","tour",1993,1.2144e+10
"FIN","tour",1994,1.2964e+10
"FIN","tour",1995,1.2389e+10
"FIN","tour",1996,1.3899e+10
"FIN","tour",1997,1.4943e+10
"FIN","tour",1998,1.6487e+10
"FIN","tour",1999,1.752e+10
"FIN","tour",2000,1.9057e+10
"FIN","tour",2001,1.8518e+10
"FIN","tour",2002,1.8284e+10
"FIN","tour",2003,1.7836e+10
"FIN","tour",2004,1.7486e+10
"FIN","tour",2005,1.7106e+10
"FIN","tour",2006,1.6803e+10
"FIN","tour",2007,1.7876e+10
"FIN","tour",2008,1.6619e+10
"FIN","tour",2009,1.5724e+10
"FIN","tour",2010,1.5786e+10
"FIN","tour",2011,1.6125e+10
"FIN","tour",2012,1.6449e+10
"FIN","tour",2013,1.6723e+10
"FJI","aqf",1976,0
"FJI","aqf",1977,0
"FJI","aqf",1978,0
"FJI","aqf",1979,0
"FJI","aqf",1980,0
"FJI","aqf",1981,0
"FJI","aqf",1982,0
"FJI","aqf",1983,0
"FJI","aqf",1984,0
"FJI","aqf",1985,0
"FJI","aqf",1986,0
"FJI","aqf",1987,0
"FJI","aqf",1988,0
"FJI","aqf",1989,63
"FJI","aqf",1990,164
"FJI","aqf",1991,218
"FJI","aqf",1992,0
"FJI","aqf",1993,0
"FJI","aqf",1994,0
"FJI","aqf",1995,0
"FJI","aqf",1996,0
"FJI","aqf",1997,0
"FJI","aqf",1998,176
"FJI","aqf",1999,178
"FJI","aqf",2000,736
"FJI","aqf",2001,659
"FJI","aqf",2002,556
"FJI","aqf",2003,691
"FJI","aqf",2004,741
"FJI","aqf",2005,613
"FJI","aqf",2006,497
"FJI","aqf",2007,546
"FJI","aqf",2008,549
"FJI","aqf",2009,473
"FJI","cf",1997,31515883.92
"FJI","cf",2002,27590528
"FJI","cf",2007,14672840.29
"FJI","mmw",1991,0
"FJI","mmw",1994,0
"FJI","mmw",1998,0
"FJI","mmw",2005,0
"FJI","mmw",2008,0
"FJI","tour",1988,5.65e+08
"FJI","tour",1989,7.1e+08
"FJI","tour",1990,7.5e+08
"FJI","tour",1991,7.9e+08
"FJI","tour",1992,7.68e+08
"FJI","tour",1993,7.84e+08
"FJI","tour",1994,8.01e+08
"FJI","tour",1995,9.53e+08
"FJI","tour",1996,9.42e+08
"FJI","tour",1997,9.05e+08
"FJI","tour",1998,9.38e+08
"FJI","tour",1999,9.2e+08
"FJI","tour",2000,9.47e+08
"FJI","tour",2001,9.9e+08
"FJI","tour",2002,1.095e+09
"FJI","tour",2003,1.098e+09
"FJI","tour",2004,1.253e+09
"FJI","tour",2005,1.39e+09
"FJI","tour",2006,1.298e+09
"FJI","tour",2007,1.256e+09
"FJI","tour",2008,1.448e+09
"FJI","tour",2009,1.396e+09
"FJI","tour",2010,1.465e+09
"FJI","tour",2011,1.462e+09
"FJI","tour",2012,1.479e+09
"FJI","tour",2013,1.466e+09
"FLK","mar",1984,0
"FLK","mar",1985,0
"FLK","mar",1986,0
"FLK","mar",1987,0
"FLK","mar",1988,0
"FLK","mar",1989,0
"FLK","mar",1990,0
"FLK","mar",1991,0
"FLK","mar",1992,0
"FLK","mar",1993,0
"FLK","mar",1994,0
"FLK","mar",1995,0
"FLK","mar",1996,0
"FLK","mar",1997,0
"FLK","mar",1998,0
"FLK","mar",1999,0
"FLK","mar",2000,0
"FLK","mar",2001,0
"FLK","mar",2002,0
"FLK","mar",2003,0
"FLK","mar",2004,89.39
"FLK","mar",2005,12
"FLK","mar",2006,16.69
"FLK","mar",2007,18.13
"FLK","mar",2008,0
"FLK","mar",2009,0
"FLK","mar",2010,0
"FLK","mar",2011,0
"FLK","mmw",1991,0
"FLK","mmw",1994,0
"FLK","mmw",1998,0
"FLK","mmw",2008,6224.5925
"FRA","aqf",1976,118
"FRA","aqf",1977,78
"FRA","aqf",1978,96
"FRA","aqf",1979,118
"FRA","aqf",1980,0
"FRA","aqf",1981,89
"FRA","aqf",1982,0
"FRA","aqf",1983,0
"FRA","aqf",1984,156
"FRA","aqf",1985,0
"FRA","aqf",1986,201
"FRA","aqf",1987,301
"FRA","aqf",1988,264
"FRA","aqf",1989,328
"FRA","aqf",1990,301
"FRA","aqf",1991,279
"FRA","aqf",1992,267
"FRA","aqf",1993,243
"FRA","aqf",1994,230
"FRA","aqf",1995,291
"FRA","aqf",1996,122
"FRA","aqf",1997,172
"FRA","aqf",1998,206
"FRA","aqf",1999,151
"FRA","aqf",2000,2458
"FRA","aqf",2001,3418
"FRA","aqf",2002,2598
"FRA","aqf",2003,1283
"FRA","aqf",2004,664
"FRA","aqf",2005,491
"FRA","aqf",2006,339
"FRA","aqf",2007,461
"FRA","aqf",2008,213
"FRA","aqf",2009,257
"FRA","cf",1997,450154616.7
"FRA","cf",2002,400461095.3
"FRA","cf",2007,334688588.8
"FRA","mmw",1991,13753.38753
"FRA","mmw",1994,18970.19
"FRA","mmw",1998,34688.34667
"FRA","mmw",2008,110621.4767
"FRA","tour",1988,1.83102e+11
"FRA","tour",1989,2.01486e+11
"FRA","tour",1990,1.88402e+11
"FRA","tour",1991,1.91518e+11
"FRA","tour",1992,2.32189e+11
"FRA","tour",1993,2.26021e+11
"FRA","tour",1994,2.18466e+11
"FRA","tour",1995,2.27017e+11
"FRA","tour",1996,2.2635e+11
"FRA","tour",1997,2.45374e+11
"FRA","tour",1998,2.45205e+11
"FRA","tour",1999,2.63034e+11
"FRA","tour",2000,2.83211e+11
"FRA","tour",2001,2.87051e+11
"FRA","tour",2002,2.74502e+11
"FRA","tour",2003,2.62497e+11
"FRA","tour",2004,2.76503e+11
"FRA","tour",2005,2.66192e+11
"FRA","tour",2006,2.66484e+11
"FRA","tour",2007,2.63957e+11
"FRA","tour",2008,2.52152e+11
"FRA","tour",2009,2.39044e+11
"FRA","tour",2010,2.39937e+11
"FRA","tour",2011,2.47211e+11
"FRA","tour",2012,2.47056e+11
"FRA","tour",2013,2.46169e+11
"FRA","wte",2001,2577689.655
"FRA","wte",2002,2647471.839
"FRA","wte",2003,3165028.436
"FRA","wte",2004,3293826.02
"FRA","wte",2005,3281875
"FRA","wte",2006,3151480.217
"FRA","wte",2007,3365841.431
"FRA","wte",2008,3434553.191
"FRO","mar",1984,2772.96
"FRO","mar",1985,9616.87
"FRO","mar",1986,12348.41
"FRO","mar",1987,30729.81
"FRO","mar",1988,25980
"FRO","mar",1989,44209.49
"FRO","mar",1990,80389.94
"FRO","mar",1991,85968.1
"FRO","mar",1992,85941.01
"FRO","mar",1993,75018.95
"FRO","mar",1994,63809.72
"FRO","mar",1995,41571.5
"FRO","mar",1996,65848.31
"FRO","mar",1997,73243.87
"FRO","mar",1998,64879.61
"FRO","mar",1999,146925.58
"FRO","mar",2000,123013.14
"FRO","mar",2001,120107.55
"FRO","mar",2002,136127.19
"FRO","mar",2003,162575.61
"FRO","mar",2004,140363.12
"FRO","mar",2005,85040.3
"FRO","mar",2006,92877.96
"FRO","mar",2007,136871.79
"FRO","mar",2008,220465.53
"FRO","mar",2009,297615.28
"FRO","mar",2010,310461.42
"FRO","mmw",1991,0
"FRO","mmw",1994,0
"FRO","mmw",1998,0
"FRO","mmw",2008,0
"FSM","aqf",1976,0
"FSM","aqf",1977,1
"FSM","aqf",1978,1
"FSM","aqf",1979,2
"FSM","aqf",1980,1
"FSM","aqf",1981,0
"FSM","aqf",1982,0
"FSM","aqf",1983,0
"FSM","aqf",1984,0
"FSM","aqf",1985,0
"FSM","aqf",1986,0
"FSM","aqf",1987,0
"FSM","aqf",1988,0
"FSM","aqf",1989,0
"FSM","aqf",1990,0
"FSM","aqf",1991,2
"FSM","aqf",1992,48
"FSM","aqf",1993,13
"FSM","aqf",1994,150
"FSM","aqf",1995,234
"FSM","aqf",1996,28
"FSM","aqf",1997,23
"FSM","aqf",1998,10
"FSM","aqf",1999,17
"FSM","aqf",2000,23
"FSM","aqf",2001,50
"FSM","aqf",2002,104
"FSM","aqf",2003,104
"FSM","aqf",2004,63
"FSM","aqf",2005,544
"FSM","aqf",2006,94
"FSM","aqf",2007,277
"FSM","aqf",2008,210
"FSM","aqf",2009,200
"FSM","cf",1997,15647982.23
"FSM","cf",2002,28207555.01
"FSM","cf",2007,16472334.64
"FSM","mar",1984,0
"FSM","mar",1985,25.5
"FSM","mar",1986,0.35
"FSM","mar",1987,0.3
"FSM","mar",1988,0.4
"FSM","mar",1989,0.4
"FSM","mar",1990,0
"FSM","mar",1991,0
"FSM","mar",1992,0
"FSM","mar",1993,0
"FSM","mar",1994,0
"FSM","mar",1995,0
"FSM","mar",1996,0
"FSM","mar",1997,0
"FSM","mar",1998,0
"FSM","mar",1999,0
"FSM","mar",2000,0
"FSM","mar",2001,0
"FSM","mar",2002,0
"FSM","mar",2003,0
"FSM","mar",2004,0
"FSM","mar",2005,0
"FSM","mar",2006,0
"FSM","mar",2007,0
"FSM","mar",2008,0
"FSM","mar",2009,0
"FSM","mar",2010,0
"FSM","mar",2011,0
"FSM","mmw",1991,0
"FSM","mmw",1994,0
"FSM","mmw",1998,4573.17125
"FSM","mmw",2005,0
"FSM","mmw",2008,0
"GAB","aqf",1976,0
"GAB","aqf",1977,0
"GAB","aqf",1978,0
"GAB","aqf",1979,0
"GAB","aqf",1980,0
"GAB","aqf",1981,0
"GAB","aqf",1982,0
"GAB","aqf",1983,0
"GAB","aqf",1984,0
"GAB","aqf",1985,0
"GAB","aqf",1986,0
"GAB","aqf",1987,0
"GAB","aqf",1988,7
"GAB","aqf",1989,0
"GAB","aqf",1990,9
"GAB","aqf",1991,36
"GAB","aqf",1992,9
"GAB","aqf",1993,23
"GAB","aqf",1994,4
"GAB","aqf",1995,28
"GAB","aqf",1996,9
"GAB","aqf",1997,11
"GAB","aqf",1998,24
"GAB","aqf",1999,26
"GAB","aqf",2000,24
"GAB","aqf",2001,10
"GAB","aqf",2002,13
"GAB","aqf",2003,4
"GAB","aqf",2004,49
"GAB","aqf",2005,87
"GAB","aqf",2006,72
"GAB","aqf",2007,301
"GAB","aqf",2008,36
"GAB","aqf",2009,15
"GAB","cf",1997,38076104.35
"GAB","cf",2002,32230830.55
"GAB","cf",2007,21106876.97
"GAB","mmw",1991,0
"GAB","mmw",1994,0
"GAB","mmw",1998,0
"GAB","mmw",2008,3411.73
"GAB","tour",1988,2.38e+08
"GAB","tour",1989,2.8e+08
"GAB","tour",1990,2.81e+08
"GAB","tour",1991,4.37e+08
"GAB","tour",1992,3.98e+08
"GAB","tour",1993,3.7e+08
"GAB","tour",1994,4.27e+08
"GAB","tour",1995,5.77e+08
"GAB","tour",1996,5.25e+08
"GAB","tour",1997,6.78e+08
"GAB","tour",1998,7.21e+08
"GAB","tour",1999,7.28e+08
"GAB","tour",2000,5.61e+08
"GAB","tour",2001,5.15e+08
"GAB","tour",2002,4.65e+08
"GAB","tour",2003,4.76e+08
"GAB","tour",2004,4.77e+08
"GAB","tour",2005,4.79e+08
"GAB","tour",2006,4.03e+08
"GAB","tour",2007,3.65e+08
"GAB","tour",2008,3.96e+08
"GAB","tour",2009,4.3e+08
"GAB","tour",2010,4.15e+08
"GAB","tour",2011,4.01e+08
"GAB","tour",2012,4.23e+08
"GAB","tour",2013,4.6e+08
"Galapagos Islands","aqf",1976,0
"Galapagos Islands","aqf",1977,0
"Galapagos Islands","aqf",1978,0
"Galapagos Islands","aqf",1979,0
"Galapagos Islands","aqf",1980,0
"Galapagos Islands","aqf",1981,0
"Galapagos Islands","aqf",1982,0
"Galapagos Islands","aqf",1983,0
"Galapagos Islands","aqf",1984,0
"Galapagos Islands","aqf",1985,0
"Galapagos Islands","aqf",1986,0
"Galapagos Islands","aqf",1987,0
"Galapagos Islands","aqf",1988,0
"Galapagos Islands","aqf",1989,0
"Galapagos Islands","aqf",1990,0
"Galapagos Islands","aqf",1991,0
"Galapagos Islands","aqf",1992,0
"Galapagos Islands","aqf",1993,0
"Galapagos Islands","aqf",1994,0
"Galapagos Islands","aqf",1995,0
"Galapagos Islands","aqf",1996,0
"Galapagos Islands","aqf",1997,0
"Galapagos Islands","aqf",1998,0
"Galapagos Islands","aqf",1999,0
"Galapagos Islands","aqf",2000,0
"Galapagos Islands","aqf",2001,0
"Galapagos Islands","aqf",2002,0
"Galapagos Islands","aqf",2003,0
"Galapagos Islands","aqf",2004,0
"Galapagos Islands","aqf",2005,0
"Galapagos Islands","aqf",2006,0
"Galapagos Islands","aqf",2007,0
"Galapagos Islands","aqf",2008,0
"Galapagos Islands","aqf",2009,0
"Galapagos Islands","tour",1988,1.061e+09
"Galapagos Islands","tour",1989,1.078e+09
"Galapagos Islands","tour",1990,1.272e+09
"Galapagos Islands","tour",1991,1.205e+09
"Galapagos Islands","tour",1992,1.336e+09
"Galapagos Islands","tour",1993,1.673e+09
"Galapagos Islands","tour",1994,1.597e+09
"Galapagos Islands","tour",1995,1.464e+09
"Galapagos Islands","tour",1996,1.933e+09
"Galapagos Islands","tour",1997,1.971e+09
"Galapagos Islands","tour",1998,1.849e+09
"Galapagos Islands","tour",1999,2.37e+09
"Galapagos Islands","tour",2000,3.418e+09
"Galapagos Islands","tour",2001,2.935e+09
"Galapagos Islands","tour",2002,2.792e+09
"Galapagos Islands","tour",2003,2.625e+09
"Galapagos Islands","tour",2004,2.824e+09
"Galapagos Islands","tour",2005,2.978e+09
"Galapagos Islands","tour",2006,2.885e+09
"Galapagos Islands","tour",2007,3.351e+09
"Galapagos Islands","tour",2008,3.689e+09
"Galapagos Islands","tour",2009,3.7e+09
"Galapagos Islands","tour",2010,3.737e+09
"Galapagos Islands","tour",2011,3.959e+09
"Galapagos Islands","tour",2012,4.422e+09
"Galapagos Islands","tour",2013,4.701e+09
"GBR","aqf",1976,20
"GBR","aqf",1977,29
"GBR","aqf",1978,0
"GBR","aqf",1979,30
"GBR","aqf",1980,0
"GBR","aqf",1981,0
"GBR","aqf",1982,0
"GBR","aqf",1983,0
"GBR","aqf",1984,0
"GBR","aqf",1985,0
"GBR","aqf",1986,0
"GBR","aqf",1987,0
"GBR","aqf",1988,3503
"GBR","aqf",1989,3554
"GBR","aqf",1990,4569
"GBR","aqf",1991,5025
"GBR","aqf",1992,5100
"GBR","aqf",1993,5605
"GBR","aqf",1994,7162
"GBR","aqf",1995,8473
"GBR","aqf",1996,8238
"GBR","aqf",1997,8369
"GBR","aqf",1998,7086
"GBR","aqf",1999,6083
"GBR","aqf",2000,5399
"GBR","aqf",2001,5545
"GBR","aqf",2002,5635
"GBR","aqf",2003,8526
"GBR","aqf",2004,10790
"GBR","aqf",2005,10975
"GBR","aqf",2006,11374
"GBR","aqf",2007,13833
"GBR","aqf",2008,15935
"GBR","aqf",2009,15842
"GBR","cf",1997,1090904512
"GBR","cf",2002,829492255
"GBR","cf",2007,630962507.6
"GBR","mmw",1991,47909.40767
"GBR","mmw",1994,1524390.244
"GBR","mmw",1998,1194976.771
"GBR","mmw",2008,3112514.953
"GBR","tour",1988,2.02424e+11
"GBR","tour",1989,2.05656e+11
"GBR","tour",1990,2.12586e+11
"GBR","tour",1991,2.08452e+11
"GBR","tour",1992,2.05623e+11
"GBR","tour",1993,2.26073e+11
"GBR","tour",1994,2.40503e+11
"GBR","tour",1995,2.50706e+11
"GBR","tour",1996,2.80947e+11
"GBR","tour",1997,3.04658e+11
"GBR","tour",1998,3.23643e+11
"GBR","tour",1999,3.0303e+11
"GBR","tour",2000,3.24305e+11
"GBR","tour",2001,3.08372e+11
"GBR","tour",2002,3.01868e+11
"GBR","tour",2003,2.86723e+11
"GBR","tour",2004,2.88305e+11
"GBR","tour",2005,2.86025e+11
"GBR","tour",2006,2.85331e+11
"GBR","tour",2007,2.7511e+11
"GBR","tour",2008,2.65622e+11
"GBR","tour",2009,2.45145e+11
"GBR","tour",2010,2.46514e+11
"GBR","tour",2011,2.63621e+11
"GBR","tour",2012,2.61298e+11
"GBR","tour",2013,2.68646e+11
"GEO","aqf",1976,0
"GEO","aqf",1977,0
"GEO","aqf",1978,0
"GEO","aqf",1979,0
"GEO","aqf",1980,0
"GEO","aqf",1981,0
"GEO","aqf",1982,0
"GEO","aqf",1983,0
"GEO","aqf",1984,0
"GEO","aqf",1985,0
"GEO","aqf",1986,0
"GEO","aqf",1987,0
"GEO","aqf",1988,0
"GEO","aqf",1989,0
"GEO","aqf",1990,122
"GEO","aqf",1991,10
"GEO","aqf",1992,0
"GEO","aqf",1993,0
"GEO","aqf",1994,0
"GEO","aqf",1995,0
"GEO","aqf",1996,0
"GEO","aqf",1997,5
"GEO","aqf",1998,0
"GEO","aqf",1999,0
"GEO","aqf",2000,0
"GEO","aqf",2001,0
"GEO","aqf",2002,0
"GEO","aqf",2003,0
"GEO","aqf",2004,0
"GEO","aqf",2005,0
"GEO","aqf",2006,0
"GEO","aqf",2007,0
"GEO","aqf",2008,0
"GEO","aqf",2009,0
"GEO","cf",1997,1870266.087
"GEO","cf",2002,1193157.042
"GEO","cf",2007,12951347.89
"GEO","mmw",1991,0
"GEO","mmw",1994,0
"GEO","mmw",1998,0
"GEO","mmw",2008,0
"GEO","tour",1988,1.95767e+11
"GEO","tour",1989,1.97069e+11
"GEO","tour",1990,1.9202e+11
"GEO","tour",1991,1.20863e+11
"GEO","tour",1992,6.587e+09
"GEO","tour",1993,1.142e+09
"GEO","tour",1994,1.404e+09
"GEO","tour",1995,7.76e+08
"GEO","tour",1996,7.12e+08
"GEO","tour",1997,5.41e+08
"GEO","tour",1998,1.074e+09
"GEO","tour",1999,1.071e+09
