id,goal,component,type,value,count
132,natural-products,fish_oil,ecological,0.750824242109616,2
133,natural-products,fish_oil,ecological,0.71806353700429,2
133,natural-products,fish_oil,social,0.6752006673,1
134,natural-products,fish_oil,ecological,0.745107882169945,2
134,natural-products,fish_oil,social,0.7121151493,1
135,natural-products,fish_oil,ecological,0.82616871783144,2
135,natural-products,fish_oil,social,0.614332724167,1
136,natural-products,fish_oil,social,0.761399710411,1
136,natural-products,fish_oil,ecological,0.657366707840089,2
137,natural-products,fish_oil,ecological,0.548810641038636,2
137,natural-products,fish_oil,social,0.635297819766,1
138,natural-products,fish_oil,ecological,0.750348761368915,2
138,natural-products,fish_oil,social,0.5867781746,1
139,natural-products,fish_oil,ecological,0.774647066432685,2
139,natural-products,fish_oil,social,0.702634595733,1
140,natural-products,fish_oil,ecological,0.799967133478699,2
140,natural-products,fish_oil,social,0.640030362033,1
141,natural-products,fish_oil,ecological,0.7829630821781,2
141,natural-products,fish_oil,social,0.6526736857,1
142,natural-products,fish_oil,ecological,0.774215491832758,2
142,natural-products,fish_oil,social,0.259478085733,1
143,natural-products,fish_oil,social,0.199753721333,1
143,natural-products,fish_oil,ecological,0.606913778953556,2
144,natural-products,fish_oil,ecological,0.853165266474267,2
144,natural-products,fish_oil,social,0.299964357267,1
145,natural-products,fish_oil,social,0.2125297609,1
145,natural-products,fish_oil,ecological,0.783789318986473,2
146,natural-products,fish_oil,ecological,0.740744203165004,2
146,natural-products,fish_oil,social,0.254363165367,1
147,natural-products,fish_oil,ecological,0.63598458811367,2
147,natural-products,fish_oil,social,0.2656065838,1
148,natural-products,fish_oil,social,0.3359728824,1
148,natural-products,fish_oil,ecological,0.734025415392201,2
149,natural-products,fish_oil,social,0.378274572567,1
149,natural-products,fish_oil,ecological,0.703114068978141,2
150,natural-products,fish_oil,ecological,0.764072371277594,2
150,natural-products,fish_oil,social,0.165588877967,1
151,natural-products,fish_oil,social,0.305424873033,1
151,natural-products,fish_oil,ecological,0.58947406798028,2
152,natural-products,fish_oil,ecological,0.906801155755086,2
152,natural-products,fish_oil,social,0.442828114533,1
153,natural-products,fish_oil,ecological,0.796533470007822,2
153,natural-products,fish_oil,social,0.457125592567,1
154,natural-products,fish_oil,social,0.320880522167,1
154,natural-products,fish_oil,ecological,0.776157970748472,2
155,natural-products,fish_oil,social,0.122642299067,1
155,natural-products,fish_oil,ecological,0.716517703171368,2
156,natural-products,fish_oil,ecological,0.77972667713346,2
156,natural-products,fish_oil,social,0.5475601776,1
157,natural-products,fish_oil,social,0.396807718567,1
157,natural-products,fish_oil,ecological,0.807448927241523,2
158,natural-products,fish_oil,social,0.7882058287,1
158,natural-products,fish_oil,ecological,0.729932191637991,2
159,natural-products,fish_oil,ecological,0.778728517602551,2
159,natural-products,fish_oil,social,0.3983024705,1
160,natural-products,fish_oil,ecological,0.790640941784814,2
160,natural-products,fish_oil,social,0.732488580067,1
161,natural-products,fish_oil,social,0.509123536733,1
161,natural-products,fish_oil,ecological,0.685497596139363,2
162,natural-products,fish_oil,ecological,0.435490357018619,2
163,natural-products,fish_oil,social,0.4124982904,1
163,natural-products,fish_oil,ecological,0.895525508612103,2
164,natural-products,fish_oil,ecological,0.780925258448682,2
164,natural-products,fish_oil,social,0.506896721567,1
165,natural-products,fish_oil,ecological,0.796831197193378,2
165,natural-products,fish_oil,social,0.418158347733,1
166,natural-products,fish_oil,ecological,0.765822707643028,2
166,natural-products,fish_oil,social,0.8231894458,1
167,natural-products,fish_oil,social,0.778894951592,1
167,natural-products,fish_oil,ecological,0.67644987938468,2
168,natural-products,fish_oil,social,0.8486417764,1
168,natural-products,fish_oil,ecological,0.82712176285674,2
169,natural-products,fish_oil,social,0.822956297,1
169,natural-products,fish_oil,ecological,0.890896637010719,2
170,natural-products,fish_oil,ecological,0.812538587866871,2
170,natural-products,fish_oil,social,0.7307969122,1
171,natural-products,fish_oil,social,0.335973524067,1
171,natural-products,fish_oil,ecological,0.580752666385465,2
172,natural-products,fish_oil,ecological,0.657940908457129,2
172,natural-products,fish_oil,social,0.432752504733,1
174,natural-products,fish_oil,ecological,0.878364,1
1,natural-products,ornamentals,social,0.816606397061,1
1,natural-products,ornamentals,ecological,0.921032252340817,2
2,natural-products,ornamentals,social,0.816606397061,1
2,natural-products,ornamentals,ecological,0.799845851808245,2
3,natural-products,ornamentals,ecological,0.689461512287434,2
3,natural-products,ornamentals,social,0.364278916434,1
4,natural-products,ornamentals,social,0.555728870933,1
4,natural-products,ornamentals,ecological,0.701599881270656,2
5,natural-products,ornamentals,social,0.4079143094,1
5,natural-products,ornamentals,ecological,0.773780202020202,2
6,natural-products,ornamentals,ecological,0.752874737373737,2
6,natural-products,ornamentals,social,0.556491874033,1
7,natural-products,ornamentals,social,0.528745135967,1
7,natural-products,ornamentals,ecological,0.582769888888889,2
8,natural-products,ornamentals,social,0.533441917167,1
8,natural-products,ornamentals,ecological,0.586516388888889,2
9,natural-products,ornamentals,ecological,0.5939595,2
9,natural-products,ornamentals,social,0.481153370267,1
10,natural-products,ornamentals,ecological,0.78632232784909,2
10,natural-products,ornamentals,social,0.6699275461,1
11,natural-products,ornamentals,ecological,0.802839947550603,2
11,natural-products,ornamentals,social,0.403314800133,1
12,natural-products,ornamentals,ecological,0.892954608979536,2
12,natural-products,ornamentals,social,0.815557689467,1
13,natural-products,ornamentals,social,0.3590462575,1
13,natural-products,ornamentals,ecological,0.683536208381119,2
14,natural-products,ornamentals,ecological,0.67279210665192,2
14,natural-products,ornamentals,social,0.3552802112,1
15,natural-products,ornamentals,ecological,0.590516388888889,2
15,natural-products,ornamentals,social,0.555096371733,1
16,natural-products,ornamentals,ecological,0.712335412441853,2
16,natural-products,ornamentals,social,0.646242982933,1
17,natural-products,ornamentals,social,0.186555630833,1
17,natural-products,ornamentals,ecological,0.699143843434344,2
18,natural-products,ornamentals,ecological,0.80390750101517,2
18,natural-products,ornamentals,social,0.3384069241,1
19,natural-products,ornamentals,social,0.454842883533,1
19,natural-products,ornamentals,ecological,0.8421316894209,2
20,natural-products,ornamentals,ecological,0.746029237373737,2
20,natural-products,ornamentals,social,0.282602116933,1
21,natural-products,ornamentals,social,0.684932813433,1
21,natural-products,ornamentals,ecological,0.749256891211769,2
22,natural-products,ornamentals,ecological,0.807997877454735,2
22,natural-products,ornamentals,social,0.5221624675,1
23,natural-products,ornamentals,ecological,0.778746710305658,2
23,natural-products,ornamentals,social,0.655179626033,1
24,natural-products,ornamentals,ecological,0.894879666463895,2
24,natural-products,ornamentals,social,0.369219420658,1
25,natural-products,ornamentals,ecological,0.588734888888889,2
25,natural-products,ornamentals,social,0.438580890033,1
26,natural-products,ornamentals,social,0.409511954033,1
26,natural-products,ornamentals,ecological,0.789354060139931,2
27,natural-products,ornamentals,social,0.458549364067,1
27,natural-products,ornamentals,ecological,0.816745779631159,2
28,natural-products,ornamentals,social,0.387463895567,1
28,natural-products,ornamentals,ecological,0.769852319562942,2
29,natural-products,ornamentals,ecological,0.861003324933687,2
29,natural-products,ornamentals,social,0.345726269633,1
30,natural-products,ornamentals,ecological,0.672258722222222,2
30,natural-products,ornamentals,social,0.0492303823333,1
31,natural-products,ornamentals,social,0.226209184467,1
31,natural-products,ornamentals,ecological,0.736587934343434,2
32,natural-products,ornamentals,social,0.3983088031,1
32,natural-products,ornamentals,ecological,0.721282572176055,2
33,natural-products,ornamentals,social,0.250784448933,1
33,natural-products,ornamentals,ecological,0.681963944444445,2
34,natural-products,ornamentals,social,0.573501596233,1
34,natural-products,ornamentals,ecological,0.699068247908171,2
35,natural-products,ornamentals,social,0.192012810267,1
35,natural-products,ornamentals,ecological,0.684654333333333,2
36,natural-products,ornamentals,ecological,0.793993743186442,2
36,natural-products,ornamentals,social,0.441892775333,1
37,natural-products,ornamentals,social,0.543077514533,1
37,natural-products,ornamentals,ecological,0.696298555555556,2
38,natural-products,ornamentals,ecological,0.606098569104572,2
38,natural-products,ornamentals,social,0.5430914941,1
39,natural-products,ornamentals,social,0.268264391,1
39,natural-products,ornamentals,ecological,0.758811061327532,2
40,natural-products,ornamentals,social,0.6027361303,1
40,natural-products,ornamentals,ecological,0.759946156565656,2
41,natural-products,ornamentals,ecological,0.686298772727273,2
41,natural-products,ornamentals,social,0.5957836065,1
42,natural-products,ornamentals,ecological,0.766974424242424,2
42,natural-products,ornamentals,social,0.757710279233,1
43,natural-products,ornamentals,social,0.635297819766,1
43,natural-products,ornamentals,ecological,0.715815170409616,2
44,natural-products,ornamentals,ecological,0.717867822411855,2
44,natural-products,ornamentals,social,0.490209304567,1
45,natural-products,ornamentals,social,0.4424465205,1
45,natural-products,ornamentals,ecological,0.746255383850921,2
46,natural-products,ornamentals,ecological,0.536296932958567,2
46,natural-products,ornamentals,social,0.306264365966,1
47,natural-products,ornamentals,ecological,0.8788125,2
47,natural-products,ornamentals,social,0.325244284467,1
48,natural-products,ornamentals,social,0.408933868567,1
48,natural-products,ornamentals,ecological,0.735871924242424,2
49,natural-products,ornamentals,ecological,0.841451844195855,2
49,natural-products,ornamentals,social,0.434624861433,1
50,natural-products,ornamentals,social,0.325487029533,1
50,natural-products,ornamentals,ecological,0.669091222222222,2
51,natural-products,ornamentals,ecological,0.752727685239454,2
51,natural-products,ornamentals,social,0.7379977621,1
52,natural-products,ornamentals,social,0.632954492333,1
52,natural-products,ornamentals,ecological,0.856360840247317,2
53,natural-products,ornamentals,social,0.7149119914,1
53,natural-products,ornamentals,ecological,0.919301898989899,2
54,natural-products,ornamentals,social,0.5538542523,1
54,natural-products,ornamentals,ecological,0.687204442116976,2
55,natural-products,ornamentals,ecological,0.873902954545455,2
55,natural-products,ornamentals,social,0.5441772435,1
56,natural-products,ornamentals,ecological,0.84150030738392,2
56,natural-products,ornamentals,social,0.356298626533,1
57,natural-products,ornamentals,ecological,0.682517055555556,2
57,natural-products,ornamentals,social,0.475177726733,1
58,natural-products,ornamentals,ecological,0.795956877452241,2
58,natural-products,ornamentals,social,0.390644000367,1
59,natural-products,ornamentals,social,0.495909829167,1
59,natural-products,ornamentals,ecological,0.786108535353535,2
60,natural-products,ornamentals,ecological,0.773672939393939,2
60,natural-products,ornamentals,social,0.319344114,1
61,natural-products,ornamentals,ecological,0.718813722222222,2
61,natural-products,ornamentals,social,0.366128767067,1
62,natural-products,ornamentals,ecological,0.771692489792935,2
62,natural-products,ornamentals,social,0.5978959523,1
63,natural-products,ornamentals,ecological,0.78227866125956,2
63,natural-products,ornamentals,social,0.599379958067,1
64,natural-products,ornamentals,ecological,0.806176931736721,2
64,natural-products,ornamentals,social,0.706746311467,1
65,natural-products,ornamentals,ecological,0.747640240569373,2
65,natural-products,ornamentals,social,0.475071900333,1
66,natural-products,ornamentals,ecological,0.705973814133371,2
66,natural-products,ornamentals,social,0.333564475867,1
67,natural-products,ornamentals,ecological,0.738914581367819,2
67,natural-products,ornamentals,social,0.78472786186,1
68,natural-products,ornamentals,social,0.78472786186,1
68,natural-products,ornamentals,ecological,0.745132136417309,2
69,natural-products,ornamentals,ecological,0.709984828282828,2
69,natural-products,ornamentals,social,0.348130338067,1
70,natural-products,ornamentals,ecological,0.698645058386017,2
70,natural-products,ornamentals,social,0.321774677133,1
71,natural-products,ornamentals,ecological,0.687240282828283,2
71,natural-products,ornamentals,social,0.319421610633,1
72,natural-products,ornamentals,social,0.452469771633,1
72,natural-products,ornamentals,ecological,0.702712045454545,2
73,natural-products,ornamentals,ecological,0.810513954847545,2
73,natural-products,ornamentals,social,0.287814192767,1
74,natural-products,ornamentals,social,0.562655772533,1
74,natural-products,ornamentals,ecological,0.730956469849185,2
75,natural-products,ornamentals,ecological,0.809010950492589,2
75,natural-products,ornamentals,social,0.555549617467,1
76,natural-products,ornamentals,ecological,0.641168722222222,2
76,natural-products,ornamentals,social,0.427365112567,1
77,natural-products,ornamentals,ecological,0.68335444734137,2
77,natural-products,ornamentals,social,0.244572235767,1
78,natural-products,ornamentals,ecological,0.721178636641106,2
78,natural-products,ornamentals,social,0.526651669833,1
79,natural-products,ornamentals,ecological,0.700380912251576,2
79,natural-products,ornamentals,social,0.570286176466,1
80,natural-products,ornamentals,ecological,0.730213762123902,2
80,natural-products,ornamentals,social,0.6950950701,1
81,natural-products,ornamentals,social,0.362331282967,1
81,natural-products,ornamentals,ecological,0.819202744875499,2
82,natural-products,ornamentals,ecological,0.588093171703643,2
82,natural-products,ornamentals,social,0.293649289933,1
83,natural-products,ornamentals,social,0.4417294742,1
83,natural-products,ornamentals,ecological,0.714738803030303,2
84,natural-products,ornamentals,social,0.635852040952,1
84,natural-products,ornamentals,ecological,0.637906726568987,2
85,natural-products,ornamentals,ecological,0.759325578797625,2
85,natural-products,ornamentals,social,0.719829662908,1
86,natural-products,ornamentals,ecological,0.673476555555556,2
86,natural-products,ornamentals,social,0.682539496233,1
87,natural-products,ornamentals,ecological,0.795159646598295,2
87,natural-products,ornamentals,social,0.657356191967,1
88,natural-products,ornamentals,social,0.686312804867,1
88,natural-products,ornamentals,ecological,0.769548373432779,2
89,natural-products,ornamentals,social,0.646966141667,1
89,natural-products,ornamentals,ecological,0.75197001010101,2
90,natural-products,ornamentals,social,0.717413464433,1
90,natural-products,ornamentals,ecological,0.773325444444444,2
91,natural-products,ornamentals,social,0.578931349067,1
91,natural-products,ornamentals,ecological,0.757774181818182,2
92,natural-products,ornamentals,social,0.540738687333,1
92,natural-products,ornamentals,ecological,0.71174258586769,2
93,natural-products,ornamentals,social,0.679242448433,1
93,natural-products,ornamentals,ecological,0.74325497979798,2
94,natural-products,ornamentals,ecological,0.73544834327758,2
94,natural-products,ornamentals,social,0.656007354933,1
95,natural-products,ornamentals,ecological,0.80547240244013,2
95,natural-products,ornamentals,social,0.534923413633,1
96,natural-products,ornamentals,ecological,0.811956129592669,2
96,natural-products,ornamentals,social,0.6281465304,1
97,natural-products,ornamentals,ecological,0.818746243014205,2
97,natural-products,ornamentals,social,0.365748307433,1
98,natural-products,ornamentals,ecological,0.796496571505803,2
98,natural-products,ornamentals,social,0.4222288331,1
99,natural-products,ornamentals,ecological,0.792342864574757,2
99,natural-products,ornamentals,social,0.385049224733,1
100,natural-products,ornamentals,social,0.4831941203,1
100,natural-products,ornamentals,ecological,0.791846839430003,2
101,natural-products,ornamentals,ecological,0.883826051534948,2
101,natural-products,ornamentals,social,0.470921956,1
102,natural-products,ornamentals,social,0.382006267133,1
102,natural-products,ornamentals,ecological,0.864115870749348,2
103,natural-products,ornamentals,ecological,0.905307898887842,2
103,natural-products,ornamentals,social,0.3192274527,1
104,natural-products,ornamentals,social,0.4384717005,1
104,natural-products,ornamentals,ecological,0.718925227330704,2
105,natural-products,ornamentals,social,0.246011984933,1
105,natural-products,ornamentals,ecological,0.761526229498235,2
106,natural-products,ornamentals,social,0.646465105533,1
106,natural-products,ornamentals,ecological,0.742707110037012,2
107,natural-products,ornamentals,ecological,0.640778240916563,2
107,natural-products,ornamentals,social,0.800701610833,1
108,natural-products,ornamentals,social,0.557929791372,1
108,natural-products,ornamentals,ecological,0.77437815710145,2
109,natural-products,ornamentals,social,0.557929791372,1
109,natural-products,ornamentals,ecological,0.770651730942822,2
110,natural-products,ornamentals,ecological,0.757829679910973,2
110,natural-products,ornamentals,social,0.570286176466,1
111,natural-products,ornamentals,ecological,0.637843709483938,2
111,natural-products,ornamentals,social,0.637456684527,1
112,natural-products,ornamentals,social,0.5717954572,1
112,natural-products,ornamentals,ecological,0.784479833333333,2
113,natural-products,ornamentals,social,0.448356518833,1
113,natural-products,ornamentals,ecological,0.61401265033959,2
114,natural-products,ornamentals,ecological,0.759643179910973,2
114,natural-products,ornamentals,social,0.570286176466,1
115,natural-products,ornamentals,ecological,0.763476101536545,2
115,natural-products,ornamentals,social,0.846776750135,1
116,natural-products,ornamentals,ecological,0.707520946480595,2
116,natural-products,ornamentals,social,0.732689881267,1
117,natural-products,ornamentals,social,0.483943516133,1
117,natural-products,ornamentals,ecological,0.838090009069637,2
118,natural-products,ornamentals,ecological,0.749694935640609,2
118,natural-products,ornamentals,social,0.4901664376,1
119,natural-products,ornamentals,social,0.4210690995,1
119,natural-products,ornamentals,ecological,0.724498787878788,2
120,natural-products,ornamentals,social,0.482427988633,1
120,natural-products,ornamentals,ecological,0.784901833333333,2
121,natural-products,ornamentals,social,0.697006732833,1
121,natural-products,ornamentals,ecological,0.790183445754769,2
122,natural-products,ornamentals,social,0.5267458302,1
122,natural-products,ornamentals,ecological,0.882519101817421,2
123,natural-products,ornamentals,ecological,0.704656230680409,2
123,natural-products,ornamentals,social,0.425494550333,1
124,natural-products,ornamentals,ecological,0.675690046363679,2
124,natural-products,ornamentals,social,0.666151020267,1
125,natural-products,ornamentals,social,0.863508022133,1
125,natural-products,ornamentals,ecological,0.839917100382364,2
126,natural-products,ornamentals,ecological,0.900507145155285,2
126,natural-products,ornamentals,social,0.766035630009,1
127,natural-products,ornamentals,ecological,0.900851813131313,2
127,natural-products,ornamentals,social,0.784447896767,1
128,natural-products,ornamentals,social,0.8250786229,1
128,natural-products,ornamentals,ecological,0.885058419191919,2
129,natural-products,ornamentals,social,0.655871495733,1
129,natural-products,ornamentals,ecological,0.765279218543915,2
130,natural-products,ornamentals,ecological,0.789350873500862,2
130,natural-products,ornamentals,social,0.7425987845,1
131,natural-products,ornamentals,ecological,0.85680610197713,2
131,natural-products,ornamentals,social,0.762383126133,1
132,natural-products,ornamentals,ecological,0.753422783742875,2
132,natural-products,ornamentals,social,0.790381404433,1
133,natural-products,ornamentals,social,0.6752006673,1
133,natural-products,ornamentals,ecological,0.721715561335776,2
134,natural-products,ornamentals,ecological,0.751474270525568,2
134,natural-products,ornamentals,social,0.7121151493,1
135,natural-products,ornamentals,ecological,0.831859268621523,2
135,natural-products,ornamentals,social,0.614332724167,1
136,natural-products,ornamentals,social,0.761399710411,1
136,natural-products,ornamentals,ecological,0.65981385147465,2
137,natural-products,ornamentals,social,0.635297819766,1
137,natural-products,ornamentals,ecological,0.540478225965172,2
138,natural-products,ornamentals,ecological,0.753053631944156,2
138,natural-products,ornamentals,social,0.5867781746,1
139,natural-products,ornamentals,social,0.702634595733,1
139,natural-products,ornamentals,ecological,0.776196611391639,2
140,natural-products,ornamentals,social,0.640030362033,1
140,natural-products,ornamentals,ecological,0.807612003697634,2
141,natural-products,ornamentals,social,0.6526736857,1
141,natural-products,ornamentals,ecological,0.790551985986905,2
142,natural-products,ornamentals,social,0.259478085733,1
142,natural-products,ornamentals,ecological,0.777188110434998,2
143,natural-products,ornamentals,social,0.199753721333,1
143,natural-products,ornamentals,ecological,0.605740569104572,2
144,natural-products,ornamentals,ecological,0.851190368686869,2
144,natural-products,ornamentals,social,0.299964357267,1
145,natural-products,ornamentals,ecological,0.783363305099815,2
145,natural-products,ornamentals,social,0.2125297609,1
146,natural-products,ornamentals,ecological,0.741436370651152,2
146,natural-products,ornamentals,social,0.254363165367,1
147,natural-products,ornamentals,ecological,0.639598570753124,2
147,natural-products,ornamentals,social,0.2656065838,1
148,natural-products,ornamentals,ecological,0.737464023252109,2
148,natural-products,ornamentals,social,0.3359728824,1
149,natural-products,ornamentals,social,0.378274572567,1
149,natural-products,ornamentals,ecological,0.702454166380743,2
150,natural-products,ornamentals,ecological,0.764678731395526,2
150,natural-products,ornamentals,social,0.165588877967,1
151,natural-products,ornamentals,ecological,0.58944492402752,2
151,natural-products,ornamentals,social,0.305424873033,1
152,natural-products,ornamentals,ecological,0.90783753030303,2
152,natural-products,ornamentals,social,0.442828114533,1
153,natural-products,ornamentals,social,0.457125592567,1
153,natural-products,ornamentals,ecological,0.794993964423739,2
154,natural-products,ornamentals,social,0.320880522167,1
154,natural-products,ornamentals,ecological,0.775305768167101,2
155,natural-products,ornamentals,ecological,0.721532405975424,2
155,natural-products,ornamentals,social,0.122642299067,1
156,natural-products,ornamentals,ecological,0.781729245809645,2
156,natural-products,ornamentals,social,0.5475601776,1
157,natural-products,ornamentals,social,0.396807718567,1
157,natural-products,ornamentals,ecological,0.803235932694838,2
158,natural-products,ornamentals,social,0.7882058287,1
158,natural-products,ornamentals,ecological,0.733411690050609,2
159,natural-products,ornamentals,ecological,0.779205176831523,2
159,natural-products,ornamentals,social,0.3983024705,1
160,natural-products,ornamentals,social,0.732488580067,1
160,natural-products,ornamentals,ecological,0.792450054739758,2
161,natural-products,ornamentals,social,0.509123536733,1
161,natural-products,ornamentals,ecological,0.678307581576172,2
162,natural-products,ornamentals,ecological,0.435490357018619,2
163,natural-products,ornamentals,ecological,0.898819512362131,2
163,natural-products,ornamentals,social,0.4124982904,1
164,natural-products,ornamentals,ecological,0.784598250922754,2
164,natural-products,ornamentals,social,0.506896721567,1
165,natural-products,ornamentals,ecological,0.801985072810221,2
165,natural-products,ornamentals,social,0.418158347733,1
166,natural-products,ornamentals,social,0.8231894458,1
166,natural-products,ornamentals,ecological,0.768532830253611,2
167,natural-products,ornamentals,ecological,0.675873494949495,2
167,natural-products,ornamentals,social,0.778894951592,1
168,natural-products,ornamentals,ecological,0.834473720484166,2
168,natural-products,ornamentals,social,0.8486417764,1
169,natural-products,ornamentals,ecological,0.892516479332834,2
169,natural-products,ornamentals,social,0.822956297,1
170,natural-products,ornamentals,social,0.7307969122,1
170,natural-products,ornamentals,ecological,0.808953520633008,2
171,natural-products,ornamentals,ecological,0.584232164798084,2
171,natural-products,ornamentals,social,0.335973524067,1
172,natural-products,ornamentals,ecological,0.661088046589019,2
172,natural-products,ornamentals,social,0.432752504733,1
174,natural-products,ornamentals,ecological,0.878364,1
1,natural-products,seaweeds,social,0.816606397061,1
1,natural-products,seaweeds,ecological,0.937365631783343,2
2,natural-products,seaweeds,ecological,0.953043131783343,2
2,natural-products,seaweeds,social,0.816606397061,1
3,natural-products,seaweeds,ecological,0.836921474450068,2
3,natural-products,seaweeds,social,0.364278916434,1
4,natural-products,seaweeds,ecological,0.833867,2
4,natural-products,seaweeds,social,0.555728870933,1
5,natural-products,seaweeds,social,0.4079143094,1
5,natural-products,seaweeds,ecological,0.95176,2
6,natural-products,seaweeds,social,0.556491874033,1
6,natural-products,seaweeds,ecological,0.895501,2
7,natural-products,seaweeds,social,0.528745135967,1
7,natural-products,seaweeds,ecological,0.573881,2
8,natural-products,seaweeds,ecological,0.5776275,2
8,natural-products,seaweeds,social,0.533441917167,1
9,natural-products,seaweeds,social,0.481153370267,1
9,natural-products,seaweeds,ecological,0.5809595,2
10,natural-products,seaweeds,ecological,0.947288878580754,2
10,natural-products,seaweeds,social,0.6699275461,1
11,natural-products,seaweeds,social,0.403314800133,1
11,natural-products,seaweeds,ecological,0.946938,2
12,natural-products,seaweeds,social,0.815557689467,1
12,natural-products,seaweeds,ecological,0.949114,2
13,natural-products,seaweeds,ecological,0.8274695,2
13,natural-products,seaweeds,social,0.3590462575,1
14,natural-products,seaweeds,social,0.3552802112,1
14,natural-products,seaweeds,ecological,0.830536,2
15,natural-products,seaweeds,ecological,0.5816275,2
15,natural-products,seaweeds,social,0.555096371733,1
16,natural-products,seaweeds,ecological,0.6660125,2
16,natural-products,seaweeds,social,0.646242982933,1
17,natural-products,seaweeds,ecological,0.8607095,2
17,natural-products,seaweeds,social,0.186555630833,1
18,natural-products,seaweeds,social,0.3384069241,1
18,natural-products,seaweeds,ecological,0.9555795,2
19,natural-products,seaweeds,ecological,0.9569065,2
19,natural-products,seaweeds,social,0.454842883533,1
20,natural-products,seaweeds,ecological,0.8886555,2
20,natural-products,seaweeds,social,0.282602116933,1
21,natural-products,seaweeds,social,0.684932813433,1
21,natural-products,seaweeds,ecological,0.92929104105555,2
22,natural-products,seaweeds,social,0.5221624675,1
22,natural-products,seaweeds,ecological,0.953954,2
23,natural-products,seaweeds,social,0.655179626033,1
23,natural-products,seaweeds,ecological,0.953343,2
24,natural-products,seaweeds,social,0.369219420658,1
24,natural-products,seaweeds,ecological,0.932797425530233,2
25,natural-products,seaweeds,ecological,0.579846,2
25,natural-products,seaweeds,social,0.438580890033,1
26,natural-products,seaweeds,social,0.409511954033,1
26,natural-products,seaweeds,ecological,0.953494,2
27,natural-products,seaweeds,ecological,0.954002,2
27,natural-products,seaweeds,social,0.458549364067,1
28,natural-products,seaweeds,ecological,0.95179,2
28,natural-products,seaweeds,social,0.387463895567,1
29,natural-products,seaweeds,ecological,0.9533455,2
29,natural-products,seaweeds,social,0.345726269633,1
30,natural-products,seaweeds,social,0.0492303823333,1
30,natural-products,seaweeds,ecological,0.8300365,2
31,natural-products,seaweeds,ecological,0.8962445,2
31,natural-products,seaweeds,social,0.226209184467,1
32,natural-products,seaweeds,social,0.3983088031,1
32,natural-products,seaweeds,ecological,0.8331045,2
33,natural-products,seaweeds,ecological,0.8315195,2
33,natural-products,seaweeds,social,0.250784448933,1
34,natural-products,seaweeds,ecological,0.8307985,2
34,natural-products,seaweeds,social,0.573501596233,1
35,natural-products,seaweeds,social,0.192012810267,1
35,natural-products,seaweeds,ecological,0.838321,2
36,natural-products,seaweeds,social,0.441892775333,1
36,natural-products,seaweeds,ecological,0.964729,2
37,natural-products,seaweeds,social,0.543077514533,1
37,natural-products,seaweeds,ecological,0.841743,2
38,natural-products,seaweeds,ecological,0.5926585,2
38,natural-products,seaweeds,social,0.5430914941,1
39,natural-products,seaweeds,social,0.268264391,1
39,natural-products,seaweeds,ecological,0.9477335,2
40,natural-products,seaweeds,ecological,0.9653805,2
40,natural-products,seaweeds,social,0.6027361303,1
41,natural-products,seaweeds,social,0.5957836065,1
41,natural-products,seaweeds,ecological,0.7935715,2
42,natural-products,seaweeds,social,0.757710279233,1
42,natural-products,seaweeds,ecological,0.936732,2
43,natural-products,seaweeds,ecological,0.910021168355935,2
43,natural-products,seaweeds,social,0.635297819766,1
44,natural-products,seaweeds,ecological,0.8669305,2
44,natural-products,seaweeds,social,0.490209304567,1
45,natural-products,seaweeds,social,0.4424465205,1
45,natural-products,seaweeds,ecological,0.9046905,2
46,natural-products,seaweeds,social,0.306264365966,1
46,natural-products,seaweeds,ecological,0.442631749627446,2
47,natural-products,seaweeds,social,0.325244284467,1
47,natural-products,seaweeds,ecological,0.8658125,2
48,natural-products,seaweeds,social,0.408933868567,1
48,natural-products,seaweeds,ecological,0.9056295,2
49,natural-products,seaweeds,social,0.434624861433,1
49,natural-products,seaweeds,ecological,0.9145325,2
50,natural-products,seaweeds,social,0.325487029533,1
50,natural-products,seaweeds,ecological,0.826869,2
51,natural-products,seaweeds,ecological,0.939714,2
51,natural-products,seaweeds,social,0.7379977621,1
52,natural-products,seaweeds,social,0.632954492333,1
52,natural-products,seaweeds,ecological,0.960869,2
53,natural-products,seaweeds,social,0.7149119914,1
53,natural-products,seaweeds,ecological,0.971312,2
54,natural-products,seaweeds,ecological,0.8281585,2
54,natural-products,seaweeds,social,0.5538542523,1
55,natural-products,seaweeds,social,0.5441772435,1
55,natural-products,seaweeds,ecological,0.8883575,2
56,natural-products,seaweeds,ecological,0.965715,2
56,natural-products,seaweeds,social,0.356298626533,1
57,natural-products,seaweeds,ecological,0.8279615,2
57,natural-products,seaweeds,social,0.475177726733,1
58,natural-products,seaweeds,social,0.390644000367,1
58,natural-products,seaweeds,ecological,0.9488055,2
59,natural-products,seaweeds,ecological,0.951755,2
59,natural-products,seaweeds,social,0.495909829167,1
60,natural-products,seaweeds,ecological,0.910279,2
60,natural-products,seaweeds,social,0.319344114,1
61,natural-products,seaweeds,social,0.366128767067,1
61,natural-products,seaweeds,ecological,0.7155915,2
62,natural-products,seaweeds,social,0.5978959523,1
62,natural-products,seaweeds,ecological,0.9592775,2
63,natural-products,seaweeds,social,0.599379958067,1
63,natural-products,seaweeds,ecological,0.94554,2
64,natural-products,seaweeds,social,0.706746311467,1
64,natural-products,seaweeds,ecological,0.9706015,2
65,natural-products,seaweeds,ecological,0.9393675,2
