"","stockid","year","common","species","ram_catch","saup_catch","species_code"
"178","ATBTUNAWATL",2004,"Atlantic bluefin tuna","Thunnus thynnus",2125,6639.24735444257,"ATBTUNAWATL:Atlantic_bluefin_tuna"
"179","ATBTUNAWATL",2005,"Atlantic bluefin tuna","Thunnus thynnus",1756,3013.74321781914,"ATBTUNAWATL:Atlantic_bluefin_tuna"
"180","ATBTUNAWATL",2006,"Atlantic bluefin tuna","Thunnus thynnus",1811,5476.24718856718,"ATBTUNAWATL:Atlantic_bluefin_tuna"
"181","ATBTUNAWATL",2007,"Atlantic bluefin tuna","Thunnus thynnus",1638,1794.75185556824,"ATBTUNAWATL:Atlantic_bluefin_tuna"
"182","ATBTUNAWATL",2008,"Atlantic bluefin tuna","Thunnus thynnus",2000,1983.66685317466,"ATBTUNAWATL:Atlantic_bluefin_tuna"
"183","ATBTUNAWATL",2009,"Atlantic bluefin tuna","Thunnus thynnus",1980,2721.5409638647,"ATBTUNAWATL:Atlantic_bluefin_tuna"
"184","ATBTUNAWATL",2010,"Atlantic bluefin tuna","Thunnus thynnus",1830,2227.91681339642,"ATBTUNAWATL:Atlantic_bluefin_tuna"
"185","ATKABSAI",1976,"Atka mackerel","Pleurogrammus monopterygius",0,32860.3705193267,"ATKABSAI:Atka_mackerel"
"186","ATKABSAI",1977,"Atka mackerel","Pleurogrammus monopterygius",21763,21243.2397343581,"ATKABSAI:Atka_mackerel"
"187","ATKABSAI",1978,"Atka mackerel","Pleurogrammus monopterygius",24249,33699.7874393992,"ATKABSAI:Atka_mackerel"
"188","ATKABSAI",1979,"Atka mackerel","Pleurogrammus monopterygius",23264,25611.0228844513,"ATKABSAI:Atka_mackerel"
"189","ATKABSAI",1980,"Atka mackerel","Pleurogrammus monopterygius",20488,39502.2750658219,"ATKABSAI:Atka_mackerel"
"190","ATKABSAI",1981,"Atka mackerel","Pleurogrammus monopterygius",19688,56053.8320716125,"ATKABSAI:Atka_mackerel"
"191","ATKABSAI",1982,"Atka mackerel","Pleurogrammus monopterygius",19874,32515.3657424172,"ATKABSAI:Atka_mackerel"
"192","ATKABSAI",1983,"Atka mackerel","Pleurogrammus monopterygius",11726,34774.0509206131,"ATKABSAI:Atka_mackerel"
"193","ATKABSAI",1984,"Atka mackerel","Pleurogrammus monopterygius",36055,36096.7707280859,"ATKABSAI:Atka_mackerel"
"194","ATKABSAI",1985,"Atka mackerel","Pleurogrammus monopterygius",37860,39786.0555330655,"ATKABSAI:Atka_mackerel"
"195","ATKABSAI",1986,"Atka mackerel","Pleurogrammus monopterygius",31990,26377.5951866753,"ATKABSAI:Atka_mackerel"
"196","ATKABSAI",1987,"Atka mackerel","Pleurogrammus monopterygius",30061,18524.3602449468,"ATKABSAI:Atka_mackerel"
"197","ATKABSAI",1988,"Atka mackerel","Pleurogrammus monopterygius",22084,14323.5398785828,"ATKABSAI:Atka_mackerel"
"198","ATKABSAI",1989,"Atka mackerel","Pleurogrammus monopterygius",17994,16493.8804204645,"ATKABSAI:Atka_mackerel"
"199","ATKABSAI",1990,"Atka mackerel","Pleurogrammus monopterygius",22205,17411.5338851727,"ATKABSAI:Atka_mackerel"
"200","ATKABSAI",1991,"Atka mackerel","Pleurogrammus monopterygius",24523,20089.497399933,"ATKABSAI:Atka_mackerel"
"201","ATKABSAI",1992,"Atka mackerel","Pleurogrammus monopterygius",49441,47943.6253607697,"ATKABSAI:Atka_mackerel"
"202","ATKABSAI",1993,"Atka mackerel","Pleurogrammus monopterygius",66006,45192.3121559965,"ATKABSAI:Atka_mackerel"
"203","ATKABSAI",1994,"Atka mackerel","Pleurogrammus monopterygius",69591,50168.101741647,"ATKABSAI:Atka_mackerel"
"204","ATKABSAI",1995,"Atka mackerel","Pleurogrammus monopterygius",81554,56017.466532938,"ATKABSAI:Atka_mackerel"
"205","ATKABSAI",1996,"Atka mackerel","Pleurogrammus monopterygius",103867,71821.1597841186,"ATKABSAI:Atka_mackerel"
"206","ATKABSAI",1997,"Atka mackerel","Pleurogrammus monopterygius",65839,45550.2699660778,"ATKABSAI:Atka_mackerel"
"207","ATKABSAI",1998,"Atka mackerel","Pleurogrammus monopterygius",57096,39432.1483681103,"ATKABSAI:Atka_mackerel"
"208","ATKABSAI",1999,"Atka mackerel","Pleurogrammus monopterygius",53644,39151.5386571009,"ATKABSAI:Atka_mackerel"
"209","ATKABSAI",2000,"Atka mackerel","Pleurogrammus monopterygius",47229,33055.8732674297,"ATKABSAI:Atka_mackerel"
"210","ATKABSAI",2001,"Atka mackerel","Pleurogrammus monopterygius",61560,42769.4997013222,"ATKABSAI:Atka_mackerel"
"211","ATKABSAI",2002,"Atka mackerel","Pleurogrammus monopterygius",45294,30713.5938862039,"ATKABSAI:Atka_mackerel"
"212","ATKABSAI",2003,"Atka mackerel","Pleurogrammus monopterygius",59350,39241.2006334143,"ATKABSAI:Atka_mackerel"
"213","ATKABSAI",2004,"Atka mackerel","Pleurogrammus monopterygius",60564,41536.2330271217,"ATKABSAI:Atka_mackerel"
"214","ATKABSAI",2005,"Atka mackerel","Pleurogrammus monopterygius",62014,43990.7773786899,"ATKABSAI:Atka_mackerel"
"215","ATKABSAI",2006,"Atka mackerel","Pleurogrammus monopterygius",61883,44122.50734389,"ATKABSAI:Atka_mackerel"
"216","ATKABSAI",2007,"Atka mackerel","Pleurogrammus monopterygius",58831,42556.7043236782,"ATKABSAI:Atka_mackerel"
"217","ATKABSAI",2008,"Atka mackerel","Pleurogrammus monopterygius",58088,42902.6032164505,"ATKABSAI:Atka_mackerel"
"218","ATKABSAI",2009,"Atka mackerel","Pleurogrammus monopterygius",72806,53008.8221548335,"ATKABSAI:Atka_mackerel"
"219","ATKABSAI",2010,"Atka mackerel","Pleurogrammus monopterygius",0,50144.721825415,"ATKABSAI:Atka_mackerel"
"220","ATLCROAKMATLC",1973,"Atlantic croaker","Micropogonias undulatus",0,1126.626687825,"ATLCROAKMATLC:Atlantic_croaker"
"221","ATLCROAKMATLC",1974,"Atlantic croaker","Micropogonias undulatus",0,1271.048780108,"ATLCROAKMATLC:Atlantic_croaker"
"222","ATLCROAKMATLC",1975,"Atlantic croaker","Micropogonias undulatus",0,3488.207926808,"ATLCROAKMATLC:Atlantic_croaker"
"223","ATLCROAKMATLC",1976,"Atlantic croaker","Micropogonias undulatus",0,4164.539857297,"ATLCROAKMATLC:Atlantic_croaker"
"224","ATLCROAKMATLC",1977,"Atlantic croaker","Micropogonias undulatus",0,5646.120117739,"ATLCROAKMATLC:Atlantic_croaker"
"225","ATLCROAKMATLC",1978,"Atlantic croaker","Micropogonias undulatus",0,4965.58667342,"ATLCROAKMATLC:Atlantic_croaker"
"226","ATLCROAKMATLC",1979,"Atlantic croaker","Micropogonias undulatus",0,1615.056943897,"ATLCROAKMATLC:Atlantic_croaker"
"227","ATLCROAKMATLC",1980,"Atlantic croaker","Micropogonias undulatus",0,847.054567856,"ATLCROAKMATLC:Atlantic_croaker"
"228","ATLCROAKMATLC",1981,"Atlantic croaker","Micropogonias undulatus",0,654.815700038,"ATLCROAKMATLC:Atlantic_croaker"
"229","ATLCROAKMATLC",1982,"Atlantic croaker","Micropogonias undulatus",0,571.208624876,"ATLCROAKMATLC:Atlantic_croaker"
"230","ATLCROAKMATLC",1983,"Atlantic croaker","Micropogonias undulatus",0,495.032875735,"ATLCROAKMATLC:Atlantic_croaker"
"231","ATLCROAKMATLC",1984,"Atlantic croaker","Micropogonias undulatus",0,1036.444033906,"ATLCROAKMATLC:Atlantic_croaker"
"232","ATLCROAKMATLC",1985,"Atlantic croaker","Micropogonias undulatus",0,1596.565378474,"ATLCROAKMATLC:Atlantic_croaker"
"233","ATLCROAKMATLC",1986,"Atlantic croaker","Micropogonias undulatus",0,2306.09036366,"ATLCROAKMATLC:Atlantic_croaker"
"234","ATLCROAKMATLC",1987,"Atlantic croaker","Micropogonias undulatus",0,2378.552933954,"ATLCROAKMATLC:Atlantic_croaker"
"235","ATLCROAKMATLC",1988,"Atlantic croaker","Micropogonias undulatus",0,2731.088670737,"ATLCROAKMATLC:Atlantic_croaker"
"236","ATLCROAKMATLC",1989,"Atlantic croaker","Micropogonias undulatus",0,1397.186008858,"ATLCROAKMATLC:Atlantic_croaker"
"237","ATLCROAKMATLC",1990,"Atlantic croaker","Micropogonias undulatus",0,653.892933993,"ATLCROAKMATLC:Atlantic_croaker"
"238","ATLCROAKMATLC",1991,"Atlantic croaker","Micropogonias undulatus",0,1019.955684663,"ATLCROAKMATLC:Atlantic_croaker"
"239","ATLCROAKMATLC",1992,"Atlantic croaker","Micropogonias undulatus",0,1675.137829216,"ATLCROAKMATLC:Atlantic_croaker"
"240","ATLCROAKMATLC",1993,"Atlantic croaker","Micropogonias undulatus",0,4058.762364476,"ATLCROAKMATLC:Atlantic_croaker"
"241","ATLCROAKMATLC",1994,"Atlantic croaker","Micropogonias undulatus",0,5046.48245383,"ATLCROAKMATLC:Atlantic_croaker"
"242","ATLCROAKMATLC",1995,"Atlantic croaker","Micropogonias undulatus",0,5641.138455829,"ATLCROAKMATLC:Atlantic_croaker"
"243","ATLCROAKMATLC",1996,"Atlantic croaker","Micropogonias undulatus",0,7341.383205036,"ATLCROAKMATLC:Atlantic_croaker"
"244","ATLCROAKMATLC",1997,"Atlantic croaker","Micropogonias undulatus",0,11659.105399921,"ATLCROAKMATLC:Atlantic_croaker"
"245","ATLCROAKMATLC",1998,"Atlantic croaker","Micropogonias undulatus",0,10831.308401644,"ATLCROAKMATLC:Atlantic_croaker"
"246","ATLCROAKMATLC",1999,"Atlantic croaker","Micropogonias undulatus",0,11513.198234107,"ATLCROAKMATLC:Atlantic_croaker"
"247","ATLCROAKMATLC",2000,"Atlantic croaker","Micropogonias undulatus",0,12679.133124424,"ATLCROAKMATLC:Atlantic_croaker"
"248","ATLCROAKMATLC",2001,"Atlantic croaker","Micropogonias undulatus",0,13384.460384011,"ATLCROAKMATLC:Atlantic_croaker"
"249","ATLCROAKMATLC",2002,"Atlantic croaker","Micropogonias undulatus",0,12207.750960429,"ATLCROAKMATLC:Atlantic_croaker"
"250","ATOOTHFISHRS",1998,"Antarctic toothfish","Dissostichus mawsoni",40.97,41.25,"ATOOTHFISHRS:Antarctic_toothfish"
"251","ATOOTHFISHRS",1999,"Antarctic toothfish","Dissostichus mawsoni",296.24,296,"ATOOTHFISHRS:Antarctic_toothfish"
"252","ATOOTHFISHRS",2000,"Antarctic toothfish","Dissostichus mawsoni",752.24,751,"ATOOTHFISHRS:Antarctic_toothfish"
"253","ATOOTHFISHRS",2001,"Antarctic toothfish","Dissostichus mawsoni",604.33,624,"ATOOTHFISHRS:Antarctic_toothfish"
"254","ATOOTHFISHRS",2002,"Antarctic toothfish","Dissostichus mawsoni",1358,1446.25,"ATOOTHFISHRS:Antarctic_toothfish"
"255","ATOOTHFISHRS",2003,"Antarctic toothfish","Dissostichus mawsoni",1774.22,1912,"ATOOTHFISHRS:Antarctic_toothfish"
"256","ATOOTHFISHRS",2004,"Antarctic toothfish","Dissostichus mawsoni",2177.33,2799,"ATOOTHFISHRS:Antarctic_toothfish"
"257","ATOOTHFISHRS",2005,"Antarctic toothfish","Dissostichus mawsoni",3206.99,3533,"ATOOTHFISHRS:Antarctic_toothfish"
"258","ATOOTHFISHRS",2006,"Antarctic toothfish","Dissostichus mawsoni",2966.93,3482,"ATOOTHFISHRS:Antarctic_toothfish"
"259","ATOOTHFISHRS",2007,"Antarctic toothfish","Dissostichus mawsoni",3083.86,3425,"ATOOTHFISHRS:Antarctic_toothfish"
"260","AUSSALMONNZ",1975,"Australian salmon","Arripis trutta",1400,2205.75013779471,"AUSSALMONNZ:Australian_salmon"
"261","AUSSALMONNZ",1976,"Australian salmon","Arripis trutta",1480,1818.32879086373,"AUSSALMONNZ:Australian_salmon"
"262","AUSSALMONNZ",1977,"Australian salmon","Arripis trutta",1620,1641.77382323764,"AUSSALMONNZ:Australian_salmon"
"263","AUSSALMONNZ",1978,"Australian salmon","Arripis trutta",1780,1462.05918617389,"AUSSALMONNZ:Australian_salmon"
"264","AUSSALMONNZ",1979,"Australian salmon","Arripis trutta",1950,1332.2878808437,"AUSSALMONNZ:Australian_salmon"
"265","AUSSALMONNZ",1980,"Australian salmon","Arripis trutta",1990,1417.13491040423,"AUSSALMONNZ:Australian_salmon"
"266","AUSSALMONNZ",1981,"Australian salmon","Arripis trutta",1950,1487.90526579645,"AUSSALMONNZ:Australian_salmon"
"267","AUSSALMONNZ",1982,"Australian salmon","Arripis trutta",1980,1513.84177250974,"AUSSALMONNZ:Australian_salmon"
"268","AUSSALMONNZ",1983,"Australian salmon","Arripis trutta",2310,1562.99170198627,"AUSSALMONNZ:Australian_salmon"
"269","AUSSALMONNZ",1984,"Australian salmon","Arripis trutta",3270,1444.68995995884,"AUSSALMONNZ:Australian_salmon"
"270","AUSSALMONNZ",1985,"Australian salmon","Arripis trutta",2850,1451.99779909268,"AUSSALMONNZ:Australian_salmon"
"271","AUSSALMONNZ",1986,"Australian salmon","Arripis trutta",2930,1536.48309029397,"AUSSALMONNZ:Australian_salmon"
"272","AUSSALMONNZ",1987,"Australian salmon","Arripis trutta",3220,1841.38391395363,"AUSSALMONNZ:Australian_salmon"
"273","AUSSALMONNZ",1988,"Australian salmon","Arripis trutta",5620,1787.79999072241,"AUSSALMONNZ:Australian_salmon"
"274","AUSSALMONNZ",1989,"Australian salmon","Arripis trutta",3490,1512.29687628666,"AUSSALMONNZ:Australian_salmon"
"275","AUSSALMONNZ",1990,"Australian salmon","Arripis trutta",3570,1816.79510080412,"AUSSALMONNZ:Australian_salmon"
"276","AUSSALMONNZ",1991,"Australian salmon","Arripis trutta",3370,1742.81312355919,"AUSSALMONNZ:Australian_salmon"
"277","AUSSALMONNZ",1992,"Australian salmon","Arripis trutta",3480,1729.90554662545,"AUSSALMONNZ:Australian_salmon"
"278","AUSSALMONNZ",1993,"Australian salmon","Arripis trutta",4800,2040.5698537755,"AUSSALMONNZ:Australian_salmon"
"279","AUSSALMONNZ",1994,"Australian salmon","Arripis trutta",3710,1942.8925353442,"AUSSALMONNZ:Australian_salmon"
"280","AUSSALMONNZ",1995,"Australian salmon","Arripis trutta",3270,2424.23427609579,"AUSSALMONNZ:Australian_salmon"
"281","AUSSALMONNZ",1996,"Australian salmon","Arripis trutta",3320,2853.99222018399,"AUSSALMONNZ:Australian_salmon"
"282","AUSSALMONNZ",1997,"Australian salmon","Arripis trutta",2900,1531.32758464548,"AUSSALMONNZ:Australian_salmon"
"283","AUSSALMONNZ",1998,"Australian salmon","Arripis trutta",2590,1409.31580840336,"AUSSALMONNZ:Australian_salmon"
"284","AUSSALMONNZ",1999,"Australian salmon","Arripis trutta",3180,1335.00502720146,"AUSSALMONNZ:Australian_salmon"
"285","AUSSALMONNZ",2000,"Australian salmon","Arripis trutta",2950,1963.85816498474,"AUSSALMONNZ:Australian_salmon"
"286","AUSSALMONNZ",2001,"Australian salmon","Arripis trutta",3080,2016.77137186497,"AUSSALMONNZ:Australian_salmon"
"287","AUSSALMONNZ",2002,"Australian salmon","Arripis trutta",2730,2300.56541175041,"AUSSALMONNZ:Australian_salmon"
"288","AUSSALMONNZ",2003,"Australian salmon","Arripis trutta",2290,2039.36984774856,"AUSSALMONNZ:Australian_salmon"
"289","AUSSALMONNZ",2004,"Australian salmon","Arripis trutta",2990,2621.73570969975,"AUSSALMONNZ:Australian_salmon"
"290","AUSSALMONNZ",2005,"Australian salmon","Arripis trutta",2480,2135.79385759005,"AUSSALMONNZ:Australian_salmon"
"291","AUSSALMONNZ",2006,"Australian salmon","Arripis trutta",2240,1974.20155412257,"AUSSALMONNZ:Australian_salmon"
"292","BIGEYEATL",1950,"Bigeye tuna","Thunnus obesus",808,6418.14575366761,"BIGEYEATL:Bigeye_tuna"
"293","BIGEYEATL",1951,"Bigeye tuna","Thunnus obesus",1651,7701.03896670779,"BIGEYEATL:Bigeye_tuna"
"294","BIGEYEATL",1952,"Bigeye tuna","Thunnus obesus",2018,8321.44597356133,"BIGEYEATL:Bigeye_tuna"
"295","BIGEYEATL",1953,"Bigeye tuna","Thunnus obesus",2951,9141.00034615402,"BIGEYEATL:Bigeye_tuna"
"296","BIGEYEATL",1954,"Bigeye tuna","Thunnus obesus",2932,9443.68550262372,"BIGEYEATL:Bigeye_tuna"
"297","BIGEYEATL",1955,"Bigeye tuna","Thunnus obesus",4808,11835.0970263419,"BIGEYEATL:Bigeye_tuna"
"298","BIGEYEATL",1956,"Bigeye tuna","Thunnus obesus",2779.02,9691.39970882055,"BIGEYEATL:Bigeye_tuna"
"299","BIGEYEATL",1957,"Bigeye tuna","Thunnus obesus",8720,16412.1828149482,"BIGEYEATL:Bigeye_tuna"
"300","BIGEYEATL",1958,"Bigeye tuna","Thunnus obesus",4290,10829.6008946252,"BIGEYEATL:Bigeye_tuna"
"301","BIGEYEATL",1959,"Bigeye tuna","Thunnus obesus",7732,14922.1709059234,"BIGEYEATL:Bigeye_tuna"
"302","BIGEYEATL",1960,"Bigeye tuna","Thunnus obesus",9112.8,16415.0623121948,"BIGEYEATL:Bigeye_tuna"
"303","BIGEYEATL",1961,"Bigeye tuna","Thunnus obesus",17060.3,24332.9656620115,"BIGEYEATL:Bigeye_tuna"
"304","BIGEYEATL",1962,"Bigeye tuna","Thunnus obesus",23131.78,30078.6431488652,"BIGEYEATL:Bigeye_tuna"
"305","BIGEYEATL",1963,"Bigeye tuna","Thunnus obesus",26038.72,51686.8624718971,"BIGEYEATL:Bigeye_tuna"
"306","BIGEYEATL",1964,"Bigeye tuna","Thunnus obesus",23631.09,36640.2886587639,"BIGEYEATL:Bigeye_tuna"
"307","BIGEYEATL",1965,"Bigeye tuna","Thunnus obesus",39393.73,51568.5729897686,"BIGEYEATL:Bigeye_tuna"
"308","BIGEYEATL",1966,"Bigeye tuna","Thunnus obesus",25385.86,38555.2276411922,"BIGEYEATL:Bigeye_tuna"
"309","BIGEYEATL",1967,"Bigeye tuna","Thunnus obesus",25252.11,33028.9557536028,"BIGEYEATL:Bigeye_tuna"
"310","BIGEYEATL",1968,"Bigeye tuna","Thunnus obesus",23911.26,53871.4501857025,"BIGEYEATL:Bigeye_tuna"
"311","BIGEYEATL",1969,"Bigeye tuna","Thunnus obesus",36889.42,44103.169074677,"BIGEYEATL:Bigeye_tuna"
"312","BIGEYEATL",1970,"Bigeye tuna","Thunnus obesus",42432.94,59620.1541555475,"BIGEYEATL:Bigeye_tuna"
"313","BIGEYEATL",1971,"Bigeye tuna","Thunnus obesus",55866.32,72838.7413862042,"BIGEYEATL:Bigeye_tuna"
"314","BIGEYEATL",1972,"Bigeye tuna","Thunnus obesus",47286.86,57599.583160459,"BIGEYEATL:Bigeye_tuna"
"315","BIGEYEATL",1973,"Bigeye tuna","Thunnus obesus",56990.94,77714.6263138543,"BIGEYEATL:Bigeye_tuna"
"316","BIGEYEATL",1974,"Bigeye tuna","Thunnus obesus",64092.59,80468.116099406,"BIGEYEATL:Bigeye_tuna"
"317","BIGEYEATL",1975,"Bigeye tuna","Thunnus obesus",61301,80432.9010067005,"BIGEYEATL:Bigeye_tuna"
"318","BIGEYEATL",1976,"Bigeye tuna","Thunnus obesus",45302,56306.2978157838,"BIGEYEATL:Bigeye_tuna"
"319","BIGEYEATL",1977,"Bigeye tuna","Thunnus obesus",54880,59836.990388524,"BIGEYEATL:Bigeye_tuna"
"320","BIGEYEATL",1978,"Bigeye tuna","Thunnus obesus",52693,58670.7152006378,"BIGEYEATL:Bigeye_tuna"
"321","BIGEYEATL",1979,"Bigeye tuna","Thunnus obesus",45975,51091.8882102212,"BIGEYEATL:Bigeye_tuna"
"322","BIGEYEATL",1980,"Bigeye tuna","Thunnus obesus",63596.96,69695.3230974091,"BIGEYEATL:Bigeye_tuna"
"323","BIGEYEATL",1981,"Bigeye tuna","Thunnus obesus",67869.01,82050.64355018,"BIGEYEATL:Bigeye_tuna"
"324","BIGEYEATL",1982,"Bigeye tuna","Thunnus obesus",73645,85258.0451049429,"BIGEYEATL:Bigeye_tuna"
"325","BIGEYEATL",1983,"Bigeye tuna","Thunnus obesus",59603.45,74400.4878818366,"BIGEYEATL:Bigeye_tuna"
"326","BIGEYEATL",1984,"Bigeye tuna","Thunnus obesus",71092,75825.9921303723,"BIGEYEATL:Bigeye_tuna"
"327","BIGEYEATL",1985,"Bigeye tuna","Thunnus obesus",78241.37,87069.5803711281,"BIGEYEATL:Bigeye_tuna"
"328","BIGEYEATL",1986,"Bigeye tuna","Thunnus obesus",65446.5,71965.8883839194,"BIGEYEATL:Bigeye_tuna"
"329","BIGEYEATL",1987,"Bigeye tuna","Thunnus obesus",57141.47,63324.3544614455,"BIGEYEATL:Bigeye_tuna"
"330","BIGEYEATL",1988,"Bigeye tuna","Thunnus obesus",66148.18,77821.7211882103,"BIGEYEATL:Bigeye_tuna"
"331","BIGEYEATL",1989,"Bigeye tuna","Thunnus obesus",78375.88,129307.825721336,"BIGEYEATL:Bigeye_tuna"
"332","BIGEYEATL",1990,"Bigeye tuna","Thunnus obesus",84901.09,149428.452212567,"BIGEYEATL:Bigeye_tuna"
"333","BIGEYEATL",1991,"Bigeye tuna","Thunnus obesus",96074.03,154544.463518388,"BIGEYEATL:Bigeye_tuna"
"334","BIGEYEATL",1992,"Bigeye tuna","Thunnus obesus",99373.84,119331.211800808,"BIGEYEATL:Bigeye_tuna"
"335","BIGEYEATL",1993,"Bigeye tuna","Thunnus obesus",112572.1,141026.670498817,"BIGEYEATL:Bigeye_tuna"
"336","BIGEYEATL",1994,"Bigeye tuna","Thunnus obesus",133629.8,157872.308533585,"BIGEYEATL:Bigeye_tuna"
"337","BIGEYEATL",1995,"Bigeye tuna","Thunnus obesus",126777.5,147492.738783419,"BIGEYEATL:Bigeye_tuna"
"338","BIGEYEATL",1996,"Bigeye tuna","Thunnus obesus",121688.5,128654.3762419,"BIGEYEATL:Bigeye_tuna"
"339","BIGEYEATL",1997,"Bigeye tuna","Thunnus obesus",109288.8,140775.994933412,"BIGEYEATL:Bigeye_tuna"
"340","BIGEYEATL",1998,"Bigeye tuna","Thunnus obesus",110438.3,146317.191031196,"BIGEYEATL:Bigeye_tuna"
"341","BIGEYEATL",1999,"Bigeye tuna","Thunnus obesus",128304.5,136418.084267356,"BIGEYEATL:Bigeye_tuna"
"342","BIGEYEATL",2000,"Bigeye tuna","Thunnus obesus",103651.4,125788.310986036,"BIGEYEATL:Bigeye_tuna"
"343","BIGEYEATL",2001,"Bigeye tuna","Thunnus obesus",94290.63,123345.994212936,"BIGEYEATL:Bigeye_tuna"
"344","BIGEYEATL",2002,"Bigeye tuna","Thunnus obesus",77225.12,108329.805666321,"BIGEYEATL:Bigeye_tuna"
"345","BIGEYEATL",2003,"Bigeye tuna","Thunnus obesus",92106.28,111707.466872363,"BIGEYEATL:Bigeye_tuna"
"346","BIGEYEATL",2004,"Bigeye tuna","Thunnus obesus",87053.96,115596.940725711,"BIGEYEATL:Bigeye_tuna"
"347","BIGEYEATL",2005,"Bigeye tuna","Thunnus obesus",72353.38,86218.4209031543,"BIGEYEATL:Bigeye_tuna"
"348","BIGEYEATL",2006,"Bigeye tuna","Thunnus obesus",65862.57,80769.9286872571,"BIGEYEATL:Bigeye_tuna"
"349","BIGEYEATL",2007,"Bigeye tuna","Thunnus obesus",79664.06,95854.0104749632,"BIGEYEATL:Bigeye_tuna"
"350","BIGEYEATL",2008,"Bigeye tuna","Thunnus obesus",69249.26,82642.388650408,"BIGEYEATL:Bigeye_tuna"
"351","BIGEYEATL",2009,"Bigeye tuna","Thunnus obesus",87926.58,101812.451961909,"BIGEYEATL:Bigeye_tuna"
"352","BIGEYEATL",2010,"Bigeye tuna","Thunnus obesus",0,79635.9303151168,"BIGEYEATL:Bigeye_tuna"
"353","BIGEYEEPAC",1975,"Bigeye tuna","Thunnus obesus",48307,63270.8101391686,"BIGEYEEPAC:Bigeye_tuna"
"354","BIGEYEEPAC",1976,"Bigeye tuna","Thunnus obesus",71503.75367,100475.507682795,"BIGEYEEPAC:Bigeye_tuna"
"355","BIGEYEEPAC",1977,"Bigeye tuna","Thunnus obesus",85247,116493.623780172,"BIGEYEEPAC:Bigeye_tuna"
"356","BIGEYEEPAC",1978,"Bigeye tuna","Thunnus obesus",89197.77205,101269.328161736,"BIGEYEEPAC:Bigeye_tuna"
"357","BIGEYEEPAC",1979,"Bigeye tuna","Thunnus obesus",67532,57623.4721429032,"BIGEYEEPAC:Bigeye_tuna"
"358","BIGEYEEPAC",1980,"Bigeye tuna","Thunnus obesus",86273,112220.251072974,"BIGEYEEPAC:Bigeye_tuna"
"359","BIGEYEEPAC",1981,"Bigeye tuna","Thunnus obesus",68337,79131.1003155097,"BIGEYEEPAC:Bigeye_tuna"
"360","BIGEYEEPAC",1982,"Bigeye tuna","Thunnus obesus",60304,73011.60137727,"BIGEYEEPAC:Bigeye_tuna"
"361","BIGEYEEPAC",1983,"Bigeye tuna","Thunnus obesus",64618,74825.3583174695,"BIGEYEEPAC:Bigeye_tuna"
"362","BIGEYEEPAC",1984,"Bigeye tuna","Thunnus obesus",55255,81364.7244968791,"BIGEYEEPAC:Bigeye_tuna"
"363","BIGEYEEPAC",1985,"Bigeye tuna","Thunnus obesus",72381,100395.737623871,"BIGEYEEPAC:Bigeye_tuna"
"364","BIGEYEEPAC",1986,"Bigeye tuna","Thunnus obesus",105111,133837.300751088,"BIGEYEEPAC:Bigeye_tuna"
"365","BIGEYEEPAC",1987,"Bigeye tuna","Thunnus obesus",101298,134405.937014559,"BIGEYEEPAC:Bigeye_tuna"
"366","BIGEYEEPAC",1988,"Bigeye tuna","Thunnus obesus",74293,103675.359736207,"BIGEYEEPAC:Bigeye_tuna"
"367","BIGEYEEPAC",1989,"Bigeye tuna","Thunnus obesus",72993,56511.1018105737,"BIGEYEEPAC:Bigeye_tuna"
"368","BIGEYEEPAC",1990,"Bigeye tuna","Thunnus obesus",104792,75729.8946919903,"BIGEYEEPAC:Bigeye_tuna"
"369","BIGEYEEPAC",1991,"Bigeye tuna","Thunnus obesus",109065,82688.1372721168,"BIGEYEEPAC:Bigeye_tuna"
"370","BIGEYEEPAC",1992,"Bigeye tuna","Thunnus obesus",91987,107437.401615919,"BIGEYEEPAC:Bigeye_tuna"
"371","BIGEYEEPAC",1993,"Bigeye tuna","Thunnus obesus",82808,87176.3086497425,"BIGEYEEPAC:Bigeye_tuna"
"372","BIGEYEEPAC",1994,"Bigeye tuna","Thunnus obesus",108525,127876.919850758,"BIGEYEEPAC:Bigeye_tuna"
"373","BIGEYEEPAC",1995,"Bigeye tuna","Thunnus obesus",106841,118474.693227959,"BIGEYEEPAC:Bigeye_tuna"
"374","BIGEYEEPAC",1996,"Bigeye tuna","Thunnus obesus",113958,129601.306404341,"BIGEYEEPAC:Bigeye_tuna"
"375","BIGEYEEPAC",1997,"Bigeye tuna","Thunnus obesus",122254,125767.325975682,"BIGEYEEPAC:Bigeye_tuna"
"376","BIGEYEEPAC",1998,"Bigeye tuna","Thunnus obesus",93326,95697.2623207817,"BIGEYEEPAC:Bigeye_tuna"
"377","BIGEYEEPAC",1999,"Bigeye tuna","Thunnus obesus",92540,112872.205305786,"BIGEYEEPAC:Bigeye_tuna"
"378","BIGEYEEPAC",2000,"Bigeye tuna","Thunnus obesus",148304,164664.051561307,"BIGEYEEPAC:Bigeye_tuna"
"379","BIGEYEEPAC",2001,"Bigeye tuna","Thunnus obesus",130527,137244.513226196,"BIGEYEEPAC:Bigeye_tuna"
"380","BIGEYEEPAC",2002,"Bigeye tuna","Thunnus obesus",132794,154576.954419947,"BIGEYEEPAC:Bigeye_tuna"
