"","country","category","year","tons","rgn_id"
"2981","Cambodia","corals",2004,0,24
"2982","Cambodia","corals",2005,0,24
"2983","Cambodia","corals",2006,0,24
"2984","Cambodia","corals",2007,0,24
"2985","Cambodia","corals",2008,0,24
"2986","Cambodia","corals",2009,0,24
"2987","Cambodia","corals",2010,0,24
"2988","Cambodia","corals",2011,0,24
"2989","Cambodia","ornamentals",1976,0,24
"2990","Cambodia","ornamentals",1977,0,24
"2991","Cambodia","ornamentals",1978,0,24
"2992","Cambodia","ornamentals",1979,0,24
"2993","Cambodia","ornamentals",1980,0,24
"2994","Cambodia","ornamentals",1981,0,24
"2995","Cambodia","ornamentals",1982,0,24
"2996","Cambodia","ornamentals",1983,0,24
"2997","Cambodia","ornamentals",1984,0,24
"2998","Cambodia","ornamentals",1985,0,24
"2999","Cambodia","ornamentals",1986,0,24
"3000","Cambodia","ornamentals",1987,0,24
"3001","Cambodia","ornamentals",1988,0,24
"3002","Cambodia","ornamentals",1989,0,24
"3003","Cambodia","ornamentals",1990,0,24
"3004","Cambodia","ornamentals",1991,0,24
"3005","Cambodia","ornamentals",1992,0,24
"3006","Cambodia","ornamentals",1993,0,24
"3007","Cambodia","ornamentals",1994,0,24
"3008","Cambodia","ornamentals",1995,0,24
"3009","Cambodia","ornamentals",1996,0,24
"3010","Cambodia","ornamentals",1997,0,24
"3011","Cambodia","ornamentals",1998,0,24
"3012","Cambodia","ornamentals",1999,0,24
"3013","Cambodia","ornamentals",2000,322,24
"3014","Cambodia","ornamentals",2001,449,24
"3015","Cambodia","ornamentals",2002,433,24
"3016","Cambodia","ornamentals",2003,253,24
"3017","Cambodia","ornamentals",2004,142,24
"3018","Cambodia","ornamentals",2005,124,24
"3019","Cambodia","ornamentals",2006,63,24
"3020","Cambodia","ornamentals",2007,110,24
"3021","Cambodia","ornamentals",2008,13,24
"3022","Cambodia","ornamentals",2009,47,24
"3023","Cambodia","ornamentals",2010,230,24
"3024","Cambodia","ornamentals",2011,141,24
"3025","Cambodia","seaweeds",1976,0,24
"3026","Cambodia","seaweeds",1977,0,24
"3027","Cambodia","seaweeds",1978,0,24
"3028","Cambodia","seaweeds",1979,0,24
"3029","Cambodia","seaweeds",1980,0,24
"3030","Cambodia","seaweeds",1981,0,24
"3031","Cambodia","seaweeds",1982,0,24
"3032","Cambodia","seaweeds",1983,0,24
"3033","Cambodia","seaweeds",1984,0,24
"3034","Cambodia","seaweeds",1985,0,24
"3035","Cambodia","seaweeds",1986,0,24
"3036","Cambodia","seaweeds",1987,0,24
"3037","Cambodia","seaweeds",1988,0,24
"3038","Cambodia","seaweeds",1989,0,24
"3039","Cambodia","seaweeds",1990,0,24
"3040","Cambodia","seaweeds",1991,0,24
"3041","Cambodia","seaweeds",1992,0,24
"3042","Cambodia","seaweeds",1993,0,24
"3043","Cambodia","seaweeds",1994,0,24
"3044","Cambodia","seaweeds",1995,0,24
"3045","Cambodia","seaweeds",1996,0,24
"3046","Cambodia","seaweeds",1997,0,24
"3047","Cambodia","seaweeds",1998,0,24
"3048","Cambodia","seaweeds",1999,0,24
"3049","Cambodia","seaweeds",2000,56,24
"3050","Cambodia","seaweeds",2001,323,24
"3051","Cambodia","seaweeds",2002,210,24
"3052","Cambodia","seaweeds",2003,476,24
"3053","Cambodia","seaweeds",2004,1943,24
"3054","Cambodia","seaweeds",2005,1266,24
"3055","Cambodia","seaweeds",2006,120,24
"3056","Cambodia","seaweeds",2007,0,24
"3057","Cambodia","seaweeds",2008,0,24
"3058","Cambodia","seaweeds",2009,0,24
"3059","Cambodia","seaweeds",2010,43,24
"3060","Cambodia","seaweeds",2011,0,24
"3061","Cameroon","corals",1976,0,197
"3062","Cameroon","corals",1977,0,197
"3063","Cameroon","corals",1978,0,197
"3064","Cameroon","corals",1979,0,197
"3065","Cameroon","corals",1980,0,197
"3066","Cameroon","corals",1981,0,197
"3067","Cameroon","corals",1982,0,197
"3068","Cameroon","corals",1983,0,197
"3069","Cameroon","corals",1984,0,197
"3070","Cameroon","corals",1985,0,197
"3071","Cameroon","corals",1986,0,197
"3072","Cameroon","corals",1987,0,197
"3073","Cameroon","corals",1988,0,197
"3074","Cameroon","corals",1989,0,197
"3075","Cameroon","corals",1990,0,197
"3076","Cameroon","corals",1991,0,197
"3077","Cameroon","corals",1992,0,197
"3078","Cameroon","corals",1993,0,197
"3079","Cameroon","corals",1994,0,197
"3080","Cameroon","corals",1995,0,197
"3081","Cameroon","corals",1996,0,197
"3082","Cameroon","corals",1997,1,197
"3083","Cameroon","corals",1998,1,197
"3084","Cameroon","corals",1999,0,197
"3085","Cameroon","corals",2000,0,197
"3086","Cameroon","corals",2001,0,197
"3087","Cameroon","corals",2002,0,197
"3088","Cameroon","corals",2003,0,197
"3089","Cameroon","corals",2004,0,197
"3090","Cameroon","corals",2005,0,197
"3091","Cameroon","corals",2006,0,197
"3092","Cameroon","corals",2007,0,197
"3093","Cameroon","corals",2008,0,197
"3094","Cameroon","corals",2009,0,197
"3095","Cameroon","corals",2010,0,197
"3096","Cameroon","corals",2011,0,197
"3097","Cameroon","fish_oil",1976,0,197
"3098","Cameroon","fish_oil",1977,0,197
"3099","Cameroon","fish_oil",1978,0,197
"3100","Cameroon","fish_oil",1979,0,197
"3101","Cameroon","fish_oil",1980,0,197
"3102","Cameroon","fish_oil",1981,0,197
"3103","Cameroon","fish_oil",1982,0,197
"3104","Cameroon","fish_oil",1983,0,197
"3105","Cameroon","fish_oil",1984,0,197
"3106","Cameroon","fish_oil",1985,0,197
"3107","Cameroon","fish_oil",1986,0,197
"3108","Cameroon","fish_oil",1987,0,197
"3109","Cameroon","fish_oil",1988,0,197
"3110","Cameroon","fish_oil",1989,0,197
"3111","Cameroon","fish_oil",1990,0,197
"3112","Cameroon","fish_oil",1991,0,197
"3113","Cameroon","fish_oil",1992,0,197
"3114","Cameroon","fish_oil",1993,0,197
"3115","Cameroon","fish_oil",1994,0,197
"3116","Cameroon","fish_oil",1995,8,197
"3117","Cameroon","fish_oil",1996,0,197
"3118","Cameroon","fish_oil",1997,0,197
"3119","Cameroon","fish_oil",1998,0,197
"3120","Cameroon","fish_oil",1999,0,197
"3121","Cameroon","fish_oil",2000,0,197
"3122","Cameroon","fish_oil",2001,0,197
"3123","Cameroon","fish_oil",2002,0,197
"3124","Cameroon","fish_oil",2003,0,197
"3125","Cameroon","fish_oil",2004,0,197
"3126","Cameroon","fish_oil",2005,0,197
"3127","Cameroon","fish_oil",2006,0,197
"3128","Cameroon","fish_oil",2007,0,197
"3129","Cameroon","fish_oil",2008,0,197
"3130","Cameroon","fish_oil",2009,0,197
"3131","Cameroon","fish_oil",2010,0,197
"3132","Cameroon","fish_oil",2011,0,197
"3133","Canada","corals",1976,0,218
"3134","Canada","corals",1977,0,218
"3135","Canada","corals",1978,0,218
"3136","Canada","corals",1979,0,218
"3137","Canada","corals",1980,0,218
"3138","Canada","corals",1981,0,218
"3139","Canada","corals",1982,0,218
"3140","Canada","corals",1983,0,218
"3141","Canada","corals",1984,0,218
"3142","Canada","corals",1985,0,218
"3143","Canada","corals",1986,0,218
"3144","Canada","corals",1987,0,218
"3145","Canada","corals",1988,0,218
"3146","Canada","corals",1989,0,218
"3147","Canada","corals",1990,1098,218
"3148","Canada","corals",1991,716,218
"3149","Canada","corals",1992,245,218
"3150","Canada","corals",1993,1042,218
"3151","Canada","corals",1994,1057,218
"3152","Canada","corals",1995,1795,218
"3153","Canada","corals",1996,602,218
"3154","Canada","corals",1997,419,218
"3155","Canada","corals",1998,672,218
"3156","Canada","corals",1999,2220,218
"3157","Canada","corals",2000,2893,218
"3158","Canada","corals",2001,4131,218
"3159","Canada","corals",2002,2087,218
"3160","Canada","corals",2003,1568,218
"3161","Canada","corals",2004,2394,218
"3162","Canada","corals",2005,716,218
"3163","Canada","corals",2006,147,218
"3164","Canada","corals",2007,194,218
"3165","Canada","corals",2008,390,218
"3166","Canada","corals",2009,194,218
"3167","Canada","corals",2010,382,218
"3168","Canada","corals",2011,1235,218
"3169","Canada","fish_oil",1976,10102,218
"3170","Canada","fish_oil",1977,16025,218
"3171","Canada","fish_oil",1978,9386,218
"3172","Canada","fish_oil",1979,11440,218
"3173","Canada","fish_oil",1980,8562,218
"3174","Canada","fish_oil",1981,9047,218
"3175","Canada","fish_oil",1982,5947,218
"3176","Canada","fish_oil",1983,7430,218
"3177","Canada","fish_oil",1984,6228,218
"3178","Canada","fish_oil",1985,6208,218
"3179","Canada","fish_oil",1986,5244,218
"3180","Canada","fish_oil",1987,6941,218
"3181","Canada","fish_oil",1988,7054,218
"3182","Canada","fish_oil",1989,6116,218
"3183","Canada","fish_oil",1990,7819,218
"3184","Canada","fish_oil",1991,7016,218
"3185","Canada","fish_oil",1992,9722,218
"3186","Canada","fish_oil",1993,6340,218
"3187","Canada","fish_oil",1994,3636,218
"3188","Canada","fish_oil",1995,4488,218
"3189","Canada","fish_oil",1996,5657,218
"3190","Canada","fish_oil",1997,4572.1,218
"3191","Canada","fish_oil",1998,4470,218
"3192","Canada","fish_oil",1999,2899,218
"3193","Canada","fish_oil",2000,4534,218
"3194","Canada","fish_oil",2001,4283.1,218
"3195","Canada","fish_oil",2002,4701,218
"3196","Canada","fish_oil",2003,6442,218
"3197","Canada","fish_oil",2004,10392,218
"3198","Canada","fish_oil",2005,6105,218
"3199","Canada","fish_oil",2006,6405,218
"3200","Canada","fish_oil",2007,7195,218
"3201","Canada","fish_oil",2008,7050,218
"3202","Canada","fish_oil",2009,2453,218
"3203","Canada","fish_oil",2010,4647,218
"3204","Canada","fish_oil",2011,7326,218
"3205","Canada","ornamentals",1976,0,218
"3206","Canada","ornamentals",1977,0,218
"3207","Canada","ornamentals",1978,0,218
"3208","Canada","ornamentals",1979,0,218
"3209","Canada","ornamentals",1980,0,218
"3210","Canada","ornamentals",1981,0,218
"3211","Canada","ornamentals",1982,0,218
"3212","Canada","ornamentals",1983,0,218
"3213","Canada","ornamentals",1984,0,218
"3214","Canada","ornamentals",1985,0,218
"3215","Canada","ornamentals",1986,0,218
"3216","Canada","ornamentals",1987,0,218
"3217","Canada","ornamentals",1988,1,218
"3218","Canada","ornamentals",1989,0,218
"3219","Canada","ornamentals",1990,2,218
"3220","Canada","ornamentals",1991,10,218
"3221","Canada","ornamentals",1992,3,218
"3222","Canada","ornamentals",1993,7,218
"3223","Canada","ornamentals",1994,1,218
"3224","Canada","ornamentals",1995,7,218
"3225","Canada","ornamentals",1996,1,218
"3226","Canada","ornamentals",1997,4,218
"3227","Canada","ornamentals",1998,9,218
"3228","Canada","ornamentals",1999,9,218
"3229","Canada","ornamentals",2000,9,218
"3230","Canada","ornamentals",2001,4,218
"3231","Canada","ornamentals",2002,5,218
"3232","Canada","ornamentals",2003,1,218
"3233","Canada","ornamentals",2004,16,218
"3234","Canada","ornamentals",2005,25,218
"3235","Canada","ornamentals",2006,16,218
"3236","Canada","ornamentals",2007,22,218
"3237","Canada","ornamentals",2008,2,218
"3238","Canada","ornamentals",2009,1,218
"3239","Canada","ornamentals",2010,2,218
"3240","Canada","ornamentals",2011,0.1,218
"3241","Canada","seaweeds",1976,0,218
"3242","Canada","seaweeds",1977,0,218
"3243","Canada","seaweeds",1978,0,218
"3244","Canada","seaweeds",1979,0,218
"3245","Canada","seaweeds",1980,0,218
"3246","Canada","seaweeds",1981,0,218
"3247","Canada","seaweeds",1982,0,218
"3248","Canada","seaweeds",1983,0,218
"3249","Canada","seaweeds",1984,0,218
"3250","Canada","seaweeds",1985,0,218
"3251","Canada","seaweeds",1986,0,218
"3252","Canada","seaweeds",1987,0,218
"3253","Canada","seaweeds",1988,0,218
"3254","Canada","seaweeds",1989,0,218
"3255","Canada","seaweeds",1990,0,218
"3256","Canada","seaweeds",1991,0,218
"3257","Canada","seaweeds",1992,0,218
"3258","Canada","seaweeds",1993,0,218
"3259","Canada","seaweeds",1994,1300.1,218
"3260","Canada","seaweeds",1995,700,218
"3261","Canada","seaweeds",1996,900,218
"3262","Canada","seaweeds",1997,500.1,218
"3263","Canada","seaweeds",1998,783,218
"3264","Canada","seaweeds",1999,981,218
"3265","Canada","seaweeds",2000,1102,218
"3266","Canada","seaweeds",2001,825,218
"3267","Canada","seaweeds",2002,1003,218
"3268","Canada","seaweeds",2003,1207,218
"3269","Canada","seaweeds",2004,1308,218
"3270","Canada","seaweeds",2005,1464,218
"3271","Canada","seaweeds",2006,1731,218
"3272","Canada","seaweeds",2007,1715,218
"3273","Canada","seaweeds",2008,2105,218
"3274","Canada","seaweeds",2009,2152,218
"3275","Canada","seaweeds",2010,2223,218
"3276","Canada","seaweeds",2011,2210,218
"3277","Canada","sponges",1976,0,218
"3278","Canada","sponges",1977,0,218
"3279","Canada","sponges",1978,0,218
"3280","Canada","sponges",1979,0,218
"3281","Canada","sponges",1980,0,218
"3282","Canada","sponges",1981,0,218
"3283","Canada","sponges",1982,0,218
"3284","Canada","sponges",1983,0,218
"3285","Canada","sponges",1984,0,218
"3286","Canada","sponges",1985,0,218
"3287","Canada","sponges",1986,0,218
"3288","Canada","sponges",1987,0,218
"3289","Canada","sponges",1988,0,218
"3290","Canada","sponges",1989,0,218
"3291","Canada","sponges",1990,0,218
"3292","Canada","sponges",1991,0,218
"3293","Canada","sponges",1992,0,218
"3294","Canada","sponges",1993,0,218
"3295","Canada","sponges",1994,0.1,218
"3296","Canada","sponges",1995,0.1,218
"3297","Canada","sponges",1996,0.1,218
"3298","Canada","sponges",1997,0.1,218
"3299","Canada","sponges",1998,0.1,218
"3300","Canada","sponges",1999,0.1,218
"3301","Canada","sponges",2000,0.1,218
"3302","Canada","sponges",2001,0.1,218
"3303","Canada","sponges",2002,0.1,218
"3304","Canada","sponges",2003,0.1,218
"3305","Canada","sponges",2004,0.1,218
"3306","Canada","sponges",2005,0.1,218
"3307","Canada","sponges",2006,0.1,218
"3308","Canada","sponges",2007,0.1,218
"3309","Canada","sponges",2008,0.1,218
"3310","Canada","sponges",2009,0.1,218
"3311","Canada","sponges",2010,0.1,218
"3312","Canada","sponges",2011,0.1,218
"3313","Cayman Islands","corals",1976,0,113
"3314","Cayman Islands","corals",1977,0,113
"3315","Cayman Islands","corals",1978,0,113
"3316","Cayman Islands","corals",1979,0,113
"3317","Cayman Islands","corals",1980,0,113
"3318","Cayman Islands","corals",1981,0,113
"3319","Cayman Islands","corals",1982,0,113
"3320","Cayman Islands","corals",1983,0,113
"3321","Cayman Islands","corals",1984,0,113
"3322","Cayman Islands","corals",1985,0,113
"3323","Cayman Islands","corals",1986,0,113
"3324","Cayman Islands","corals",1987,0,113
"3325","Cayman Islands","corals",1988,0,113
"3326","Cayman Islands","corals",1989,0,113
"3327","Cayman Islands","corals",1990,0,113
"3328","Cayman Islands","corals",1991,0,113
"3329","Cayman Islands","corals",1992,0,113
"3330","Cayman Islands","corals",1993,0,113
"3331","Cayman Islands","corals",1994,0,113
"3332","Cayman Islands","corals",1995,0,113
"3333","Cayman Islands","corals",1996,0,113
"3334","Cayman Islands","corals",1997,0,113
"3335","Cayman Islands","corals",1998,0,113
"3336","Cayman Islands","corals",1999,0,113
"3337","Cayman Islands","corals",2000,0,113
"3338","Cayman Islands","corals",2001,0,113
"3339","Cayman Islands","corals",2002,0,113
"3340","Cayman Islands","corals",2003,0,113
"3341","Cayman Islands","corals",2004,2,113
"3342","Cayman Islands","corals",2005,0,113
"3343","Cayman Islands","corals",2006,0,113
"3344","Cayman Islands","corals",2007,0.1,113
"3345","Cayman Islands","corals",2008,0,113
"3346","Cayman Islands","corals",2009,0,113
"3347","Cayman Islands","corals",2010,0,113
"3348","Cayman Islands","corals",2011,0,113
"3349","Cayman Islands","ornamentals",1976,0,113
"3350","Cayman Islands","ornamentals",1977,0,113
"3351","Cayman Islands","ornamentals",1978,0,113
"3352","Cayman Islands","ornamentals",1979,0,113
"3353","Cayman Islands","ornamentals",1980,0,113
"3354","Cayman Islands","ornamentals",1981,0,113
"3355","Cayman Islands","ornamentals",1982,0,113
"3356","Cayman Islands","ornamentals",1983,0,113
"3357","Cayman Islands","ornamentals",1984,0,113
"3358","Cayman Islands","ornamentals",1985,0,113
"3359","Cayman Islands","ornamentals",1986,0,113
"3360","Cayman Islands","ornamentals",1987,0,113
"3361","Cayman Islands","ornamentals",1988,0,113
"3362","Cayman Islands","ornamentals",1989,0,113
"3363","Cayman Islands","ornamentals",1990,0,113
"3364","Cayman Islands","ornamentals",1991,0,113
"3365","Cayman Islands","ornamentals",1992,0,113
"3366","Cayman Islands","ornamentals",1993,0,113
"3367","Cayman Islands","ornamentals",1994,0,113
"3368","Cayman Islands","ornamentals",1995,0,113
"3369","Cayman Islands","ornamentals",1996,0,113
"3370","Cayman Islands","ornamentals",1997,0,113
"3371","Cayman Islands","ornamentals",1998,0,113
"3372","Cayman Islands","ornamentals",1999,0,113
"3373","Cayman Islands","ornamentals",2000,0,113
"3374","Cayman Islands","ornamentals",2001,0,113
"3375","Cayman Islands","ornamentals",2002,0,113
"3376","Cayman Islands","ornamentals",2003,0,113
"3377","Cayman Islands","ornamentals",2004,0,113
"3378","Cayman Islands","ornamentals",2005,0,113
"3379","Cayman Islands","ornamentals",2006,0,113
"3380","Cayman Islands","ornamentals",2007,0,113
"3381","Cayman Islands","ornamentals",2008,0,113
"3382","Cayman Islands","ornamentals",2009,0,113
"3383","Cayman Islands","ornamentals",2010,0.2,113
"3384","Cayman Islands","ornamentals",2011,0.2,113
"3385","Cayman Islands","seaweeds",1976,0,113
"3386","Cayman Islands","seaweeds",1977,0,113
"3387","Cayman Islands","seaweeds",1978,0,113
"3388","Cayman Islands","seaweeds",1979,0,113
"3389","Cayman Islands","seaweeds",1980,0,113
"3390","Cayman Islands","seaweeds",1981,0,113
"3391","Cayman Islands","seaweeds",1982,0,113
"3392","Cayman Islands","seaweeds",1983,0,113
"3393","Cayman Islands","seaweeds",1984,0,113
"3394","Cayman Islands","seaweeds",1985,0,113
"3395","Cayman Islands","seaweeds",1986,0,113
"3396","Cayman Islands","seaweeds",1987,0,113
"3397","Cayman Islands","seaweeds",1988,0,113
"3398","Cayman Islands","seaweeds",1989,0,113
"3399","Cayman Islands","seaweeds",1990,0,113
"3400","Cayman Islands","seaweeds",1991,0,113
"3401","Cayman Islands","seaweeds",1992,0,113
"3402","Cayman Islands","seaweeds",1993,0,113
"3403","Cayman Islands","seaweeds",1994,0,113
"3404","Cayman Islands","seaweeds",1995,0,113
"3405","Cayman Islands","seaweeds",1996,0,113
"3406","Cayman Islands","seaweeds",1997,0,113
"3407","Cayman Islands","seaweeds",1998,42,113
"3408","Cayman Islands","seaweeds",1999,0,113
"3409","Cayman Islands","seaweeds",2000,0,113
"3410","Cayman Islands","seaweeds",2001,0,113
"3411","Cayman Islands","seaweeds",2002,0,113
"3412","Cayman Islands","seaweeds",2003,0,113
"3413","Cayman Islands","seaweeds",2004,0,113
"3414","Cayman Islands","seaweeds",2005,0,113
"3415","Cayman Islands","seaweeds",2006,0,113
"3416","Cayman Islands","seaweeds",2007,0,113
"3417","Cayman Islands","seaweeds",2008,0,113
"3418","Cayman Islands","seaweeds",2009,0,113
"3419","Cayman Islands","seaweeds",2010,0.1,113
"3420","Cayman Islands","seaweeds",2011,0,113
"3421","Chile","corals",1976,0,224
"3422","Chile","corals",1976,0,224
"3423","Chile","corals",1977,0,224
"3424","Chile","corals",1977,0,224
"3425","Chile","corals",1978,0,224
"3426","Chile","corals",1978,0,224
"3427","Chile","corals",1979,0,224
"3428","Chile","corals",1979,0,224
"3429","Chile","corals",1980,0,224
"3430","Chile","corals",1980,0,224
"3431","Chile","corals",1981,0,224
"3432","Chile","corals",1981,0,224
"3433","Chile","corals",1982,0,224
"3434","Chile","corals",1982,0,224
"3435","Chile","corals",1983,0,224
"3436","Chile","corals",1983,0,224
"3437","Chile","corals",1984,0,224
"3438","Chile","corals",1984,0,224
"3439","Chile","corals",1985,0,224
"3440","Chile","corals",1985,0,224
"3441","Chile","corals",1986,0,224
"3442","Chile","corals",1986,0,224
"3443","Chile","corals",1987,0,224
"3444","Chile","corals",1987,0,224
"3445","Chile","corals",1988,0,224
"3446","Chile","corals",1988,0,224
"3447","Chile","corals",1989,0,224
"3448","Chile","corals",1989,0,224
"3449","Chile","corals",1990,0,224
"3450","Chile","corals",1990,0,224
"3451","Chile","corals",1991,0,224
"3452","Chile","corals",1991,0,224
"3453","Chile","corals",1992,0,224
"3454","Chile","corals",1992,0,224
"3455","Chile","corals",1993,0,224
"3456","Chile","corals",1993,0,224
"3457","Chile","corals",1994,842,224
"3458","Chile","corals",1994,842,224
"3459","Chile","corals",1995,409,224
"3460","Chile","corals",1995,409,224
"3461","Chile","corals",1996,340,224
"3462","Chile","corals",1996,340,224
"3463","Chile","corals",1997,242,224
"3464","Chile","corals",1997,242,224
"3465","Chile","corals",1998,477,224
"3466","Chile","corals",1998,477,224
"3467","Chile","corals",1999,307,224
"3468","Chile","corals",1999,307,224
"3469","Chile","corals",2000,280,224
"3470","Chile","corals",2000,280,224
"3471","Chile","corals",2001,502,224
"3472","Chile","corals",2001,502,224
"3473","Chile","corals",2002,260,224
"3474","Chile","corals",2002,260,224
"3475","Chile","corals",2003,113,224
"3476","Chile","corals",2003,113,224
"3477","Chile","corals",2004,47,224
"3478","Chile","corals",2004,47,224
"3479","Chile","corals",2005,8,224
"3480","Chile","corals",2005,8,224
"3481","Chile","corals",2006,59,224
"3482","Chile","corals",2006,59,224
"3483","Chile","corals",2007,0,224
"3484","Chile","corals",2007,0,224
"3485","Chile","corals",2008,0,224
"3486","Chile","corals",2008,0,224
"3487","Chile","corals",2009,0,224
"3488","Chile","corals",2009,0,224
"3489","Chile","corals",2010,0,224
"3490","Chile","corals",2010,0,224
"3491","Chile","corals",2011,0,224
"3492","Chile","corals",2011,0,224
"3493","Chile","fish_oil",1976,20234,224
"3494","Chile","fish_oil",1976,20234,224
"3495","Chile","fish_oil",1977,26017,224
"3496","Chile","fish_oil",1977,26017,224
"3497","Chile","fish_oil",1978,55897,224
"3498","Chile","fish_oil",1978,55897,224
"3499","Chile","fish_oil",1979,51787,224
"3500","Chile","fish_oil",1979,51787,224
"3501","Chile","fish_oil",1980,87880,224
"3502","Chile","fish_oil",1980,87880,224
"3503","Chile","fish_oil",1981,71604,224
"3504","Chile","fish_oil",1981,71604,224
"3505","Chile","fish_oil",1982,89232,224
"3506","Chile","fish_oil",1982,89232,224
"3507","Chile","fish_oil",1983,18575,224
"3508","Chile","fish_oil",1983,18575,224
"3509","Chile","fish_oil",1984,94748,224
"3510","Chile","fish_oil",1984,94748,224
"3511","Chile","fish_oil",1985,135026,224
"3512","Chile","fish_oil",1985,135026,224
"3513","Chile","fish_oil",1986,114022,224
"3514","Chile","fish_oil",1986,114022,224
"3515","Chile","fish_oil",1987,91592,224
"3516","Chile","fish_oil",1987,91592,224
"3517","Chile","fish_oil",1988,75469,224
"3518","Chile","fish_oil",1988,75469,224
"3519","Chile","fish_oil",1989,141858,224
"3520","Chile","fish_oil",1989,141858,224
"3521","Chile","fish_oil",1990,83919,224
"3522","Chile","fish_oil",1990,83919,224
"3523","Chile","fish_oil",1991,108738,224
"3524","Chile","fish_oil",1991,108738,224
"3525","Chile","fish_oil",1992,51827,224
"3526","Chile","fish_oil",1992,51827,224
"3527","Chile","fish_oil",1993,71171,224
"3528","Chile","fish_oil",1993,71171,224
"3529","Chile","fish_oil",1994,165719,224
"3530","Chile","fish_oil",1994,165719,224
"3531","Chile","fish_oil",1995,150582,224
"3532","Chile","fish_oil",1995,150582,224
"3533","Chile","fish_oil",1996,127189,224
"3534","Chile","fish_oil",1996,127189,224
"3535","Chile","fish_oil",1997,32354,224
"3536","Chile","fish_oil",1997,32354,224
"3537","Chile","fish_oil",1998,4465,224
"3538","Chile","fish_oil",1998,4465,224
"3539","Chile","fish_oil",1999,64546,224
"3540","Chile","fish_oil",1999,64546,224
"3541","Chile","fish_oil",2000,16146,224
"3542","Chile","fish_oil",2000,16146,224
"3543","Chile","fish_oil",2001,6302,224
"3544","Chile","fish_oil",2001,6302,224
"3545","Chile","fish_oil",2002,22843,224
"3546","Chile","fish_oil",2002,22843,224
"3547","Chile","fish_oil",2003,18591,224
"3548","Chile","fish_oil",2003,18591,224
"3549","Chile","fish_oil",2004,28149,224
"3550","Chile","fish_oil",2004,28149,224
"3551","Chile","fish_oil",2005,42193,224
"3552","Chile","fish_oil",2005,42193,224
"3553","Chile","fish_oil",2006,61843,224
"3554","Chile","fish_oil",2006,61843,224
"3555","Chile","fish_oil",2007,71490,224
"3556","Chile","fish_oil",2007,71490,224
"3557","Chile","fish_oil",2008,80492,224
"3558","Chile","fish_oil",2008,80492,224
"3559","Chile","fish_oil",2009,80417,224
"3560","Chile","fish_oil",2009,80417,224
"3561","Chile","fish_oil",2010,49914,224
"3562","Chile","fish_oil",2010,49914,224
"3563","Chile","fish_oil",2011,60988,224
"3564","Chile","fish_oil",2011,60988,224
"3565","Chile","ornamentals",1976,0,224
"3566","Chile","ornamentals",1976,0,224
"3567","Chile","ornamentals",1977,0,224
"3568","Chile","ornamentals",1977,0,224
"3569","Chile","ornamentals",1978,0,224
"3570","Chile","ornamentals",1978,0,224
"3571","Chile","ornamentals",1979,0,224
"3572","Chile","ornamentals",1979,0,224
"3573","Chile","ornamentals",1980,0,224
"3574","Chile","ornamentals",1980,0,224
"3575","Chile","ornamentals",1981,0,224
"3576","Chile","ornamentals",1981,0,224
"3577","Chile","ornamentals",1982,0,224
"3578","Chile","ornamentals",1982,0,224
"3579","Chile","ornamentals",1983,0,224
"3580","Chile","ornamentals",1983,0,224
"3581","Chile","ornamentals",1984,0,224
"3582","Chile","ornamentals",1984,0,224
"3583","Chile","ornamentals",1985,0,224
"3584","Chile","ornamentals",1985,0,224
"3585","Chile","ornamentals",1986,0,224
"3586","Chile","ornamentals",1986,0,224
"3587","Chile","ornamentals",1987,0,224
"3588","Chile","ornamentals",1987,0,224
"3589","Chile","ornamentals",1988,0,224
"3590","Chile","ornamentals",1988,0,224
"3591","Chile","ornamentals",1989,0,224
"3592","Chile","ornamentals",1989,0,224
"3593","Chile","ornamentals",1990,0,224
"3594","Chile","ornamentals",1990,0,224
"3595","Chile","ornamentals",1991,0,224
"3596","Chile","ornamentals",1991,0,224
"3597","Chile","ornamentals",1992,0,224
"3598","Chile","ornamentals",1992,0,224
"3599","Chile","ornamentals",1993,1,224
"3600","Chile","ornamentals",1993,1,224
"3601","Chile","ornamentals",1994,0,224
"3602","Chile","ornamentals",1994,0,224
"3603","Chile","ornamentals",1995,0,224
"3604","Chile","ornamentals",1995,0,224
"3605","Chile","ornamentals",1996,0,224
"3606","Chile","ornamentals",1996,0,224
"3607","Chile","ornamentals",1997,1,224
"3608","Chile","ornamentals",1997,1,224
"3609","Chile","ornamentals",1998,6,224
"3610","Chile","ornamentals",1998,6,224
"3611","Chile","ornamentals",1999,0.1,224
"3612","Chile","ornamentals",1999,0.1,224
"3613","Chile","ornamentals",2000,0.1,224
"3614","Chile","ornamentals",2000,0.1,224
"3615","Chile","ornamentals",2001,0.1,224
"3616","Chile","ornamentals",2001,0.1,224
"3617","Chile","ornamentals",2002,0.1,224
"3618","Chile","ornamentals",2002,0.1,224
"3619","Chile","ornamentals",2003,0.1,224
"3620","Chile","ornamentals",2003,0.1,224
"3621","Chile","ornamentals",2004,0.1,224
"3622","Chile","ornamentals",2004,0.1,224
"3623","Chile","ornamentals",2005,0.1,224
"3624","Chile","ornamentals",2005,0.1,224
"3625","Chile","ornamentals",2006,0.1,224
"3626","Chile","ornamentals",2006,0.1,224
"3627","Chile","ornamentals",2007,0,224
"3628","Chile","ornamentals",2007,0,224
"3629","Chile","ornamentals",2008,0,224
"3630","Chile","ornamentals",2008,0,224
